,MGH258,UKF243,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NUCB2,-0.00845636285155868,-0.10455685459462977,0.11009103176790873,-0.028063402275808197,0.03663374188476412,0.028841748253633993,-0.024525790613120692,-0.027754809413474756,0.028541284622873492,-0.02599212822205942,0.014551350027108561,0.01638086319112189,-0.02842378077539321,-0.0012866621596489692,0.04739140783615562,-0.008821130378978146,0.08304277038536306,0.03948340091397134,-0.05097673348497779,-0.07899886989238665
FGF16,,,,,,,,,,,,,,,,,,,-0.022455869738581487,
CXCL1,,0.00730140113741793,0.004280146410382528,0.007934891177020228,0.009330150479697546,0.012396911206092757,-0.014811077857774295,-0.007019979724031579,-0.028087833885310408,0.028242412139513416,-0.03625785223150009,,0.03468012935877268,-0.05322584568131631,-0.021996662924033464,-0.06246750806701958,-0.0004667092782808153,0.0528857101982285,-0.014185043420816685,0.1155288817845823
VCAN,-0.1035081772431385,-0.011820908677568619,-0.09210322427303246,-0.001504586187759173,0.06237849851308382,0.02057671218879852,0.006382082978764959,0.03878325110531391,0.016653296990909252,-0.030395996540275347,-0.1141198846267567,0.048423046860920894,0.026572019770176532,0.04380454609774199,0.05795860774772379,0.07190522964875913,0.0533591057391347,-0.01606879665019258,0.024069719474481263,-0.05915657298527811
MMP7,,-0.02763605216799872,,-0.01919405295755105,-0.011198018292082309,-0.01014653335551743,-0.007806003148559477,0.04821281502264668,-0.032000555257202704,-0.03657675248366277,0.09796706180552339,,0.005967407148319798,0.00895594614818336,,-0.02499174196633986,,-0.057587210443773434,0.11900147049091818,
PTPN6,0.03886949278731477,-0.07895811090687516,-0.04915317166831435,-0.040314578663979285,0.058373701456846505,0.007854678245634175,0.12353284630789868,0.050760895515270125,0.05666256692915224,0.04040759817143914,-0.04205532527131791,-0.030900651963567352,-0.006644256845329507,0.08666904375291441,0.012094656082219392,-0.031341324790941705,0.0103919884149755,0.02657595046634017,0.047169203722609555,-0.05317622192774103
PTGS2,0.024666785456047325,0.04180959611545827,0.06605441620831332,0.004958495010215104,-0.005653239658789465,0.023316063924110234,0.12926914714513255,0.011500094231778307,0.023523848788019986,0.008759994641123196,-0.05744613360056709,-0.04617394002430244,0.004209314487692454,-0.06331124932904121,0.019307686428815113,0.013475285730375963,-0.02341450678841369,0.12923105511664634,0.01021496126860234,-0.012451280949450243
XCL1,-0.02200373393949773,,,-0.010504578465306526,,-0.016665301388947333,,0.002880828191746844,,,,,,,,,,,-0.04055764750323879,
CD58,0.05027691927110701,0.03352678800061845,-0.009212287535378854,-0.057796917806820766,0.060810687777589564,-0.018461060739487077,-0.03883146902065651,0.0005322570054886533,0.03193849642121779,-0.07850933950052845,-0.15143931735493174,0.04459622969395817,0.046673651968334076,0.06304016287121034,0.04068527815780033,0.0011710806398022228,0.020607610613623262,-0.051333454162589304,-0.006590184000861273,0.008535900699582466
TNFSF14,0.07596373410280764,-0.018452475444076515,-0.023577301168711595,0.039466234077738846,-0.0233327167878695,-0.005527948001155657,-0.01446652571722679,0.10525729869490287,,0.01747107125657642,-0.046809548564697,0.04353731401550055,-0.017642866856895048,0.02123778946171746,0.08596151555060394,-0.004702260822195754,-0.030214192562104246,0.004800319152003354,0.0074078121535331495,-0.019883314009982878
CNTN4,,-0.05085190422269079,-0.024104988493944497,-0.01887861738285201,-0.02925526955675239,-0.006856660492863229,0.061434868678498344,-0.01548689935183536,0.00597739886462254,0.07030935054814129,,0.07193663635005597,0.037473704777658906,-0.010323606733564803,0.12255262842278934,0.012760329658714617,-0.010083156782048859,-0.05891005429870373,-0.02516859042667339,-0.03144415982237277
NTF4,,,,0.029906710062725744,,,,,,,,,,,,,,,,
INSL3,,,,-0.009654623972709631,,0.011410999003975483,,,,,,,-0.03602233767350956,0.020120542373299036,,-0.019123418654568673,,-0.0212449304772659,,
BTLA,,,,-0.015324822327957567,,,-0.018474248132828854,,,,,-0.012119318823635606,,,,,,0.03185618122143173,,
MFNG,0.021427736362329076,-0.06930093040290412,-0.051701576933678196,0.03498968251701516,0.12823616671456964,0.01572667948200598,0.05981779663456741,0.037694316492430095,0.037388678588285096,0.060542293124284316,-0.0002882112352183624,0.05267575546778291,-0.00513001359147636,0.033605664003092,-0.012524912426814652,-0.03470253075224909,-0.0711532468489063,-0.009414399197134181,-0.03540307166201743,0.10513135523433777
ICAM1,0.019240351628951952,-0.025609802513693256,0.08265797920247707,-0.025515724230794772,0.06297136453133767,-0.001341519183632344,-0.04921246215220941,0.00974089483624979,0.07029616090760318,-0.012532511126235843,0.07604862302116766,-0.007209020633121406,0.04171263071866007,-0.02379782605107352,-0.01481285874485622,0.03359208643552343,-0.07552019553381407,0.035707163169040025,-0.012849678171888635,-0.11133803443286092
PROS1,-0.049435101356412305,0.021557814461405776,0.007607292682818158,-0.03326666643804857,0.09074472282605812,0.03181326067458203,-0.07412555994026614,0.09272367453618244,-0.03460060454081843,-0.015551398887687761,-0.14490585409085974,0.0710710167822665,0.030673512557100296,0.12076487353844448,0.0832668024125031,-0.08021336252616862,0.01671402832759336,-0.04911705903072407,0.023085656256068555,0.06551050363149084
CLCF1,-0.009637909040541124,-0.032445658873839725,0.08869235150141526,-0.02182487734962463,-0.05705223811609516,0.03217336882790727,0.06546335622062205,-0.037610903648357855,0.03961761809027355,-0.0010092304785457927,-0.008985535449686543,-0.041184868255529375,0.027752651457574162,0.021269415732129315,0.06396103185611647,0.017287442968303975,-0.0614742034884431,0.04063179686109678,0.036475150760184455,
PSAP,-0.012949200824735933,-0.00013587095443489376,-0.05143027832500142,-0.05161492626081203,-0.061632835593378205,0.005005308468129518,0.024904724548433167,0.016931944707614686,-0.04978282773015953,-0.08425651170407375,-0.09382764503607907,-0.13871063959248212,-0.008214320580025967,0.04099736322526657,0.048835335321292014,-0.06262943560370722,-0.01734847476602079,0.018452482659296804,-0.0255607426963043,0.07328674155888934
EFEMP1,-0.011441706696357261,0.01412641985924966,0.0200475889748011,0.004022238498681881,0.02625466065669065,9.387208488664642e-05,-0.012787069659243753,0.07248833271034073,0.03536774471627391,0.0012031779815005817,0.1218312149870302,-0.008717782053910163,-0.0034489348551601942,0.11750179699561066,-0.048791623551378435,-0.05427167906668151,-0.017987640090682305,-0.02849141166833406,0.10396008126876997,-0.012289391561727737
C1QTNF1,-0.08260932269190405,0.04710952996283371,-0.0009265279457702272,0.045054177356891635,0.049726849353209694,-0.024869479786475978,-0.014516654880111507,-0.024488330654342683,0.015935513010749094,0.013046004932417208,0.0744200237417603,0.048817254347999176,0.017191955969012133,-0.06196672882916407,0.011658267917454722,0.0010987560496816624,-0.03848056983589571,0.02758137657893759,-0.017667228739976837,0.10083474698275915
ALB,0.09981931106256724,0.0823619848606201,,-0.017140406494491535,-0.018783266802804982,-0.012773353247693884,0.06901925293315887,0.013141211042626104,0.025339328984332183,0.05540851137761511,-0.03300475522251223,0.07717980952383609,-0.002498800048408736,-0.012525596362789531,-0.02824804920625711,-0.010424948394834424,0.010062722350537266,0.064751874675262,-0.0019698734304874183,-0.013659512854925358
CCL13,,,,,,,,,,,,,-0.009800111123095737,,,-0.05017970773290702,,,,
EFNA3,0.019339617515267755,-0.06589537478424382,-0.0013254950336844165,-0.05867616100501423,-0.01791008451671723,0.06160835023735985,-0.0093843094310666,-0.051404606512453536,0.05314138994231052,-0.022023450518184693,0.03714578111551087,-0.055533522660667405,0.11421874906941376,-0.03780575936630394,0.0047318385557868535,0.07265947055968351,0.10667819462613215,0.023666531443208967,0.03673730427335394,-0.06730051830872368
DRAXIN,0.09647017964219114,0.02150963541680809,0.033276633883602184,0.025653231725564107,0.018087145440561878,0.06490757647418177,-0.013193220680938934,-0.022384970381281975,0.006252787878163272,0.07440020503094348,0.07786145456963527,0.03467295153546268,0.01573577210430564,-0.01977608592086217,-0.01725093423265684,0.0011306021867077685,0.06831441002761432,-0.0708120070983711,0.0009289804575690273,-0.048043860408637784
RAET1L,,,,,,,-0.01580185091721421,,,,,,,-0.019741888694352536,,-0.017270656078029092,,,,
NPTX2,0.0860184879525212,-0.010392769976433888,-0.03909792591895909,-0.04547775765467127,-0.04036989325485784,-0.04052713210861123,0.019402145205792566,0.018626025671765592,0.008894797333217418,-0.009894522637767075,-0.06227313329862825,0.022028962780977573,-0.04776504414158018,0.146235748607291,0.026746117900616127,-0.0919818365549599,0.05415509291580651,0.03427316440679355,0.03441624567942245,0.00036056103784231226
FGF11,-0.028592735502409723,0.009180893557195874,0.10477990364300196,-0.012924027723106463,0.007284392928843144,-0.010312695462851094,-0.02990371153749409,0.02521571137395855,0.021909201254531743,-0.011166024055314656,-0.10326849455245721,0.06329150851009747,0.017987237087037745,-0.0444034624973502,0.03453947009415451,0.06293358089147885,0.04085285391065314,0.060524330551221,0.08946066829754086,0.08920534780694363
CD59,0.04557989356706661,0.0010313836929374514,-0.10737590143568147,0.0315036956745569,-0.053447168934727896,0.003622433043118377,-0.04559781232215458,0.00895058089665575,-0.02956624905961457,-0.001826207827285744,-0.0571165040671402,-0.050198436802904096,-0.06183474586364846,0.08028632868694424,-0.0016683692546229922,-0.027990517989640147,-0.0533240794947607,-0.08449844041869485,0.01775421512714589,-0.0007273595543335918
COL9A2,0.005830449697305868,0.0739386866478728,-0.036752933272884446,-0.005697991456216185,0.016209141161693308,-0.022257419648544746,0.016120315333694415,0.03342240900336461,-0.0266836407226388,0.09854735363002459,-0.12285945196441445,0.012400451288607506,0.011149656204499597,0.0019897405260939213,-0.0006239314310414113,0.08272816617692472,0.04847573064617198,-0.02703763422930849,-0.015996846568267872,-0.06190157176519446
DLL3,0.019020874906278917,-0.06637087135938706,-0.0022064098143585796,0.012052816365966269,0.06247040051698001,-0.07166895666029295,-0.002192482780471599,-0.041032290964148926,-0.08785612252429993,0.03136623961300736,0.02390874460209525,0.014157280547408576,0.029172394122531933,0.0035606262753112615,-0.0031550218258168563,0.0020960507162802976,0.15731051044513544,-0.00386175859769578,-0.06503679133765129,0.019655985696268603
FGF5,,,,,-0.014957009615538615,,,0.01910508213948183,,,,,,,,,,0.012075010556264143,0.058821841622057586,
LIN7C,-0.0007554923233947816,0.09184932153924706,-0.053092253581969215,0.027877887098514995,0.03050617262103452,-0.03578623430768257,-0.03681686611203196,-0.05033925368791791,0.04707884768139537,0.005129268246949909,0.0371703479185411,-0.02334281736505956,-0.01682766175996999,-0.008698445968672275,0.056186495175863764,0.033782127337841854,0.0130735554782378,-0.002227051023242747,0.009297503748647287,0.08535776835289859
GDF7,0.017307203194456257,0.006064398899543072,,-0.017226667842351027,0.0018960716741187986,-0.014741144348909446,-0.014466525155057575,-0.0289071110144095,,,,-0.03803231526380584,,-0.02786699735120208,0.002538593036108834,-0.0056973111215755335,,0.09371217122266072,-0.03483644763785474,
PSPN,0.022371073124827775,0.01672509221515023,0.043587779974250326,-0.009499570667305444,0.02247059457446527,0.06510796879549173,-0.029678995575761466,-0.04421727150900348,0.0024065619903555864,0.07743956610948376,-0.017819905861758266,-0.004777642815874077,-0.019634212848175694,0.09485903689697871,0.01832068547264845,0.02293656871497059,-0.04748316648887405,-0.012764062775542873,-0.015654261066429163,-0.006120268158742236
ANGPT1,-0.03474339218415268,-0.04478937305092144,-0.024635874027661805,-0.04022345086108505,0.060239902569877234,-0.029071152267903806,-0.023572248040675606,0.07412733699414269,0.00839257755660839,0.012821652747856937,0.019205415217323833,0.0530590289375182,0.0443824349253747,0.05417057936818246,0.010842257910079199,0.013095336004673283,0.07617016719464295,-0.0462104435826572,0.010037069956502246,-0.055063842628475336
PNOC,0.028684412035363465,-0.0476122253119827,-0.04426893460168177,-0.001983481003784646,-0.04142499953223218,-0.0394983212667851,0.03747473243222741,-0.03912602453508427,-0.040966811557185095,,,,,0.02530229124389568,,-0.03109379691491154,-0.02546180225534315,-0.03125177807941468,-0.021293069022680643,0.04447778856501677
L1CAM,-0.019853167765764904,-0.042329547103576726,-0.008115263996254748,0.054276496636583765,-0.023481098378333953,0.010144543479467905,0.03400756524929661,-0.08886240874387515,-0.06684941729551702,0.004189311749687128,0.06419380555106573,0.008220508804175714,0.034940704486263845,-0.029891099246378144,0.0394906566268381,0.024389591129766953,-0.04250714814203536,-0.0076244378899489405,0.017987411318402056,0.0570431982406143
APOA1,-0.04800339046902721,-0.017601217306796167,-0.02709262710701111,0.08349956686457459,0.15471956591661673,-0.015235461516399809,0.0016519649049873833,0.062146956360053615,0.04202621506380055,0.02899009137241141,0.05021458048937565,0.0773779123935516,0.012236740941177937,-0.002363370653390023,0.013882157897090625,0.0019365806665160108,,-0.06792375894640522,0.046633895512250306,0.047986018515225354
PSEN1,-0.004550900896286803,-0.07867538479308535,0.040367724942634985,0.07603705950177571,-0.004214998632909538,0.014347687944956453,-0.0042954284066279574,-0.018378442741324084,-0.0133083718362376,-0.02508319352416478,-0.05581713706269372,0.005144608031272346,-0.028320269187095022,0.0016298615616765178,-0.05473216642802796,0.04568160111372611,-0.06135474964007615,-0.05197333408299145,0.04374422342040656,0.028607694638147593
CALM2,0.07096778161400524,-0.005535861477140734,-0.004915883758399642,0.028841014647998865,-0.05824688763479939,-0.03504574274083064,0.007584179728457722,-0.06334433117340817,-0.09750822931500416,0.02193014941712685,-0.018554330764001963,-0.0009686789103394409,0.055814252981088434,0.06112012732763286,0.022434245875233082,0.051350149453055396,-0.014036776222253395,0.049798774521231805,0.017026799184819353,0.06158538951207347
CLEC2B,0.048400321661987586,-0.07876936084619371,0.0609837948271462,-0.013697110389441814,0.03884853387870585,0.004546081018853656,-0.02032787001458041,0.03788088576095159,0.06424513017303737,0.0981702506650097,-0.06347654089430192,0.016125678055785256,0.05199584703419561,-0.016683122361408564,0.036571750947649403,-0.05856478933097394,-0.012891492451185007,0.11756113749496962,-0.11698691113389005,0.011808417221497591
NTNG1,-0.0058469099895665675,-0.051994543184063845,,0.06102955636361715,0.0327037308099156,0.03968154259036171,0.048265457123527124,0.01739580662495698,-0.02398224050051297,-0.060233998947718866,0.05762353248546868,-0.0049700680015758985,0.048437903795632106,0.016401340614815105,0.052992873374552996,0.033886484519125876,-0.0071710002893858385,0.052364258565924825,0.061249883473154985,-0.08338753259153542
LRIG1,0.027507451638167785,0.0650521468677729,-0.024089792188466068,0.0038384905343306543,0.006014307973809183,0.030461881350187677,-0.04771302967176611,0.013014228609439163,-0.012919905635988351,-0.04697840795484662,-0.07832439804279061,0.036216692105913224,0.016610314673086823,0.09900041309671455,0.01934702635759699,0.002082890056066886,0.014699369165718042,0.0007863651563697239,0.018592812155646468,0.08775736323408573
CPAMD8,-0.02005462494396055,,,-0.011419697427773384,0.10088940209401787,0.02854521699443238,-0.004325847131537293,0.04328686990802317,-0.029601463297205,-0.026640000848710176,,0.005685013049974028,,0.021323236727917198,0.10851056393635558,,-0.015795485021588437,0.017569589464214753,-0.024701652354377962,0.06606287525824077
GHRL,-0.031995712356225614,,,0.006917469714260272,-0.02877478885722228,0.07679895906887782,-0.013193220680938934,-0.017539154607458023,0.026100019003281422,0.005098451668570437,0.012712129677603875,0.041245159490618855,,,-0.006525728758410933,0.028202078300069378,,0.038246933575939335,-0.021774763572164818,
NPY,-0.0294209174877738,-0.023644822037046036,-0.019388169786926916,-0.021053200662171055,-0.017250455277322226,-0.07876258431614724,0.0026566090123572765,-0.09059654281347058,0.04199116935618273,-0.0065737868949302955,-0.053021851678367676,0.05484446021887444,0.011543542163151793,-0.012852137668974235,-0.055075675903569,-0.01837933711608381,-0.09750517790071031,-0.001959974349626928,-0.05129030000484051,0.08354317481024728
MMP2,-0.05462687529562041,-0.0016813441773029347,-0.05447096129832319,0.030450974201185598,0.032564940896113385,0.05234874559897904,0.03394818262498173,0.013570701658084038,-0.010927534393942248,0.060610501016413826,-0.08522589223240548,0.010785504646259086,-0.01427885299828648,0.010059778873214286,0.036689274886582,0.02736176948952015,0.02508979826538383,-0.017852748327723024,-0.04995063805320247,0.08864063308322455
LHB,,,,-0.009945694041045864,,,,,,,,,,,,,,,,
PPY,,,,0.015690205419668098,,-0.009484823939769838,,,,,,,0.006903724809752362,0.051321431441800736,,-0.011214112320206315,,-0.012598244302405923,-0.03226526390367367,
ALKAL2,0.03246519126004371,-0.02600121514398527,,-0.009801198619249121,-0.015341481754014957,0.027714543916276473,0.016330460137698868,0.07032841568745715,0.02800295331133655,-0.04258538221571802,-0.04927146383928142,-0.013754170715879,0.05076178020258532,-0.03611941218391971,-0.013627351181635132,0.061528126304073075,,0.008794806065827169,0.09310562611681593,0.015576176297206302
CSF1,0.06322002502364078,0.007041935972793846,-0.02426336302079499,-0.04315535860920287,0.03486187533243436,-0.016766318702584514,-0.005913124605117876,-0.0035050753658153306,0.05747509054946368,0.027805658241074633,-0.031944128096378345,-0.009520851524174565,-0.031458589233995755,0.0630072058247337,0.04409490665412022,-0.027499887150759458,0.030208482168469466,-0.008284482113653693,0.05311089718459892,-0.049092340434254554
SEMA4C,0.02687515045912597,0.10821325916766711,-0.04526101410812284,-0.004324228706587147,0.007757454023709727,-0.017126972093681418,-0.03500901849188515,0.020627548889059134,0.05115518554728378,0.010098257993985735,-0.08831598059298938,-0.044332804146826686,0.03885810741095961,0.07186456128080375,0.05861751369802221,-0.0050578939361457746,-0.0074794789660164425,-0.02267488390187711,0.009265284251196836,0.01579732818407587
BMP8A,,,,,,,,,,,,,,,,,,0.016586231591475993,,
ICAM2,-0.008462282635704716,-0.011630949254626545,-0.041904432471602665,0.010304438232139355,0.057692719923889725,0.043924325667712955,0.022836414510561027,0.018691284452429003,-0.03278637886982451,0.11359782089599658,0.01638287278012061,0.009459513997397731,0.0401727629919903,0.07306138924308511,-0.004634947503461821,0.013331016467965574,-0.028705576453046357,-0.01648568017027648,-0.08038259212549823,0.03963670303649112
SYTL3,0.038041946553054366,-0.011339520412316529,-0.01587595141919822,-0.03796870282638826,0.09302207086305202,0.048299676953526396,-0.029721984437985707,-0.04474815946490024,0.09318710990795147,-0.04575963108353383,0.012850107050786343,0.043072959489189544,0.05639938244533498,0.050893200928778255,-0.013311097697864243,0.04390073166458735,0.09066567976990976,0.01964706416059376,-0.011117085252256414,
IL1A,-0.0233031518726342,-0.02130415081164202,0.09053823263551615,0.1284758083084014,-0.03721531250872132,0.008884343727172452,-0.012766785565368362,0.047307516974140644,-0.039793553097629206,-0.044997853451091405,-0.023990250401909115,0.02976491305610881,0.029722777859699245,-0.0020281006395897697,0.08970904111314677,0.004409462840684242,-0.026742162275069065,-0.011954832042217181,-0.039140821779897056,-0.033306110220993085
HLA-G,,-0.025168015373870024,,-0.010504577516654864,,,,,,,0.1411735860463874,,0.07189432656944732,-0.0573685286965449,,-0.0235753758431272,,,,
PGF,-0.009683167474585959,-0.01721861774004334,0.07365816317095321,0.05820199311378491,0.08493735361949815,0.012052436275309863,-0.023855660249784215,-0.024285322919028383,0.07441630709083508,0.09214785029780082,-0.062278798262949256,0.08543206768992205,0.008917303996656849,0.03369818333665142,0.020951278208937902,0.043097214864155985,-0.010452965881772506,-0.0073264455208626525,0.006303818064347679,0.09497401059337908
LGALS8,-0.053868982581919904,0.06797928156174049,-0.06384673780044794,0.008584664253877966,-0.008275763002842385,-0.060628505639036406,-0.024779477700818998,0.005087026363878966,0.00838073609553725,0.002895001641049091,-0.012484001106896724,-0.05715133083251015,-0.010421769041020434,-0.03779264954427981,0.04330784245745194,0.035190115527330396,0.008932959139350462,-0.030708643506998416,0.03745112693089028,0.073359105949528
DKK3,0.027762209260101065,-0.07779800534218104,-0.022023156103867864,0.05819910281800931,-0.023179128116132642,-0.005977781726412099,0.045016372187020384,-0.1166929259231823,-0.06412755723814775,0.07229033678236849,-0.06348504449003944,0.002827736799329348,0.039631151382490126,0.05257110286566402,-0.03067280054084143,-0.01190630361246001,-0.015752958700785677,-0.04147322947290383,-0.01469484776418166,0.001979610087519585
COL16A1,-0.05809024185229907,0.09858313549964953,-0.031864705556184376,-0.004696665887221734,-0.07816960966247997,-0.03783646803086919,0.011252581870349637,-0.05953415231438736,0.008321733133592784,0.036552431597064304,-0.08569285368376696,-0.03487334631968037,0.03104148645759864,0.0987487917773575,0.017168047640611805,0.06325494329929528,0.07513050972170991,-0.07347441955718974,-0.01449677389695719,-0.06066231883905657
TPH1,0.08022236676057368,0.014279394778954985,0.008540492632404533,0.04021349130366852,-0.016084503083751693,0.0706056863107889,,,-0.024916679955520916,,-0.03529872632601587,,0.05384032904980315,0.022382802142588143,0.02638889881171529,0.013298379362628957,,0.013928111722246521,0.046360381549015756,-0.04980131910321751
TNC,-0.0060091039455588404,0.024357058376553706,0.044812894950354204,-0.10087909042512103,0.03798165636069497,0.03273627651901894,-0.013437362272863608,0.003261894534562334,0.03793550652431784,0.00939249943505383,0.10305030476491321,0.006898457256483269,-0.014551582109642115,0.029980041848152783,0.09122036241770752,-0.027730099651594405,-0.00892107919701116,0.016497130960007565,0.14538200658411196,-0.007731490903649826
TNFSF9,-0.020054615425709257,-0.057695269352407694,0.033238796527476355,-0.017226669001117283,-0.036309233877313364,-0.019656417579243544,0.053887668341351676,0.06980104603929811,0.04950639455513554,,,-0.04950942617639246,0.019197025843579026,-0.03862641390692716,-0.02611871822024072,0.061804489667616216,-0.012068720227822986,-0.01905867466628131,-0.008015458004916574,-0.03031871840650221
C4A,,,,-0.011791197411558879,,0.03686794457974703,,0.03700423073977631,0.1045930252701744,,-0.004113877040829838,,0.017557724181506282,,-0.014526679317362592,-0.0420173384644593,-0.00888056752354677,0.004740183797096276,,
CNTN2,0.01101472468539057,0.0027517847769130766,-0.07315271421394731,-0.014981690423465793,-0.022978743873857246,-0.021365492316639395,0.006463507646199202,-0.011716340036618754,-0.0674315446989526,-0.02081457042466933,0.06003730549960461,-0.022428480149307768,0.03627604633669133,0.012272771241755003,-0.07121083321525398,-0.008945772379158204,0.050983868862272554,0.04368893396288829,0.024227424274519554,0.04353510774045233
F7,,,,,-0.013530620195980251,,,,,,,,0.0029465250397957927,,,0.05749091521539236,,,-0.030532638219225906,
LUM,-0.03246840332068001,0.022733683107437504,-0.04850370813421693,0.08440786575574874,0.06921503989859963,-0.02238024120740004,0.07002681749042185,0.07786532888544072,-0.0026564222774046156,0.08202818647330422,-0.033473174005347314,-0.04367272887177694,0.01061755998191533,0.06524202536724165,-0.011583648460336998,0.050810924835192076,0.010610967472356299,-0.07560244786575304,0.026538101052294497,
IZUMO1,0.0056342161870370664,,,,,,,,,,,,,,,,,,,
BTC,,,,0.014811075361372312,,,-0.034976031967881724,-0.023064742668731007,,,,,0.03307123956122352,-0.047488152550883594,-0.015845295554159547,0.04171093240181735,,-0.005723832760959771,-0.0013693780744112,
APOC1,0.04034855828888082,-0.08150604291009457,0.002087179449255591,0.058145989916084495,0.0747007662881201,-0.06799856035548099,-0.030052979117326094,0.060382713563173054,0.05060070562458593,-0.03471911220325773,-0.15615716987392303,0.018134498594812493,-0.013898843465356542,0.004608827569340463,-0.023532166195301157,-0.022775569723016992,0.012271901383493,0.0722373286619919,-0.11757831177726275,-0.04608884030530533
PKM,0.006071715179401384,0.049698061092087346,0.08780235393567444,0.03433997785808473,0.026466954170882843,0.021594990031102913,-0.009089887248759362,-0.05165175383504148,0.024887015169190636,-0.12433274940143257,0.0593655138567162,-0.03289328437383801,-0.004456664248306844,-0.095526535756313,0.04182670199947525,-0.09510301394870677,0.05116562115444101,0.017184137625816855,0.1106456277827689,0.036786914799994026
TNF,,-0.04233453006572531,,-0.026030893266679168,0.1130441846909158,-0.025651887218493402,-0.01928819705832232,0.08668585051069648,-0.002266310811136324,-0.048374231719695744,-0.013578036315387112,0.028429295698463173,-0.03543077863413942,0.022310524896793575,,,,0.012644551212263837,-0.00225123459743055,-0.06513902115224084
GNAS,-0.043128559102584264,-0.024108961556302735,0.07685695164237284,0.04251813407259895,0.014562448021286575,-0.025615045217587777,0.08929549606218275,-0.057805283184958145,0.038813437180390764,0.024233020510522976,0.06676524037451147,-0.032694917334059485,-0.027851924414543688,-0.10705577398218255,0.027192253057910114,-0.06095804165731993,0.009402149665569381,-0.027762598359094736,-0.07434155107133815,0.045204362313667805
BMP8B,0.0386702253891153,0.035700291731635844,0.04482261537662913,-0.015228931554593967,-0.03420269134906627,0.0015272503395803432,0.009653648102035882,0.0525599766055391,0.01131266581408525,0.00869690199845738,-0.02223131821367085,-0.031031710544868345,0.015502213830334505,0.011040784191204989,0.019061453051372117,-0.008575058955559928,-0.0012362964956076211,-0.006990167867196222,0.018175637689926877,0.003072530948620346
LIPH,,-0.042057019459393614,-0.02066109126159908,-0.014937899722891898,,-0.009065562799080747,,,,,-0.04317580397386814,,0.06622138798259958,0.05768121405500677,,0.06673665256993055,,-0.008983017615005131,0.059641789041363025,
CCL28,,-0.030739385852730058,,,,-0.013959475332400205,0.0035388853998661912,-0.023508137729789685,0.048077358036490186,,-0.01030064214591978,,,,0.009826927103442221,,,-0.033038488453560486,-0.03595282309132429,
PTPN11,-0.02777526731907336,0.006150155065344693,-0.03103093677992089,0.02036976646558014,0.02017094143014545,0.004469939944831433,-0.011774975271039306,0.026350929927303632,-0.0015557796625626937,-0.01918352413745502,-0.044321019484353394,0.016259099711470805,-0.031695197848965524,-0.05833202960346158,-0.010999241342170294,-0.007169261968018663,-0.010565918885294187,0.02146944239728323,0.008403884455476249,0.053469082492669934
ADAM12,0.06303219931595849,0.009559032031618911,0.018752733650206074,0.002883452656070905,0.05311521559171092,-0.03106582955813926,0.06278977219852912,0.057796297874740894,0.1154801498853939,0.032998782331098535,0.02690953280637742,0.07053499822736614,-0.0064417434722002205,0.04035524609082332,-0.007275026389642219,-0.03130255175749598,-0.028178732590817657,-0.0553005721320682,-0.009378285096451286,
EPO,,0.044040189457285446,,-0.015228931981020087,,-0.009484824353784277,,,0.01771286466602584,,,-0.034167066544802324,0.11593785573591997,0.09788404644541307,,0.029318436092259773,,-0.03513368671024792,,
EDN3,-0.028164341547935567,0.001835026748252918,-0.024371741973007677,-0.018957903557762685,-0.023974349684528048,-0.01470100995837188,0.012788678531212115,0.027807428755853108,-0.025173786707868427,,,-0.02618196661350086,0.026349095708534657,0.0908334965264055,-0.007206344484787229,-0.02695276665757506,,-0.05646199127009799,-0.03789227308631338,0.11732979831223274
CCL22,,,,,,-0.019097899243024262,,,,,,,-0.033944045941924156,-0.034422280067609126,0.07176438813769459,-0.03490503904551572,0.07402151724927047,-0.019483312721254094,,
CCL2,0.0824195463839667,0.025453825207569412,0.02931223344785681,0.0056626427837366,-0.02893975158810708,-0.007015763193069739,-0.030798761979697768,0.030551801783222293,0.08749289455149077,0.0500252681908342,0.11003551500334269,-0.018727062843240796,-0.05897355561216257,0.005615513268139596,-0.03132480413836036,0.03485840329119714,-0.06632566218950436,0.04460620144899107,0.032293043223841085,-0.026241923393069525
DSCAM,-0.023122029097285137,-0.0316087633193867,-0.07269578378198,0.045450869489266625,-0.0004344828926797947,0.004912993356874617,-0.035238811915600673,-0.03401436454536541,-0.026147359721869972,0.027655321937100352,0.040564611902091846,0.011072821394208746,0.053287699436586976,0.06734076432383315,-0.00410322392044177,0.04524841497803866,0.10594048627670978,0.018915981511942896,0.0019309093059383781,0.024626187375977784
ANG,0.021088453890357343,0.04005535758322755,0.06267624270988617,-0.036426031611217144,-0.04057900229135672,0.015524000549908908,0.0015569042986851972,0.09254405096233138,0.003706919534728956,-0.032091643902378564,0.002658842200958034,0.05216421783808675,0.02474742361026474,-0.03729463612215029,-0.033721795737321036,-0.014103890923897298,-0.020420341854757714,0.07010472352860987,0.028901149549407538,
