,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ADAM28,-0.03931141165587097,0.02816496513544005,0.06001147255756889,-0.02006655336120726,0.06810035124370967,0.04416767919386051,0.04926789585817598,0.030094140253808403,0.06177687616873048,0.05523698398144203,0.03334291561068322,-0.027729377607694238
TCN2,0.02016280145806546,0.01511752536493837,0.016799640962157338,-0.0069878494979464,0.10807211637845451,0.05421785401433021,-0.02020657380363284,0.025709780116270682,0.17149228381037077,0.10070135250783509,0.012096237182918948,-0.01185800826346324
THPO,-0.006031549465429449,,,-0.06188452275091796,0.024934384329936252,0.10950353313572571,0.007601973921457024,0.012211017824946565,,,,-0.03968441011422955
CUBN,-0.04519893596823196,0.025889245636685952,-0.05319516598675923,-0.054181147046171205,0.05080520952310732,0.03813477123212061,-0.04656716817189052,0.017593982580470617,0.14261689726631088,0.1561416910498586,0.04281840804468846,-0.01859769444606047
TIMP3,0.06462141961480428,0.008806488831721311,-0.0182002981408617,0.00335505523232797,0.030791940228338525,0.02014026020859962,0.016744985540203552,-0.037044271709910044,0.0877230535605592,-0.0920656511201932,-0.053607479862595335,-0.06622079620091156
PIGF,0.07668635738518757,0.03562792430101975,0.04471682476930017,0.03057175503833042,0.1222464356481772,0.049041638625595546,0.031084605910894438,0.058122243951906453,0.24734786583089619,0.3152065941734204,-0.004279832245241828,0.01245356547231586
CRH,-0.04611792694293912,0.011683072861316377,,-0.03975669835660066,0.011675751859016382,-0.04581512962303388,-0.00020736393113296748,,0.004483299358965179,0.07706773079901161,0.042040018458756837,0.02177921509189281
BDNF,-0.006268261424540524,-0.01582689312011542,0.08319845813349291,-0.002262307300350902,-0.053854833455289665,-0.05864917660901639,-0.04510038979451103,,-0.01294518379065181,0.05355445270663885,-0.009040901510646281,0.02241483754528082
CCL5,0.01816432459154414,0.03732149163912799,,0.028576276992393068,0.012307206147756131,0.006397197322045965,0.020738967576198537,0.10604669803757795,-0.027736927335186175,-0.0032692368169071314,-0.024688817537383733,0.013095013459734964
GAD1,0.07481116338777904,0.00034969292383890145,-0.05501569975001765,0.05147016483497371,-0.14113815009295952,-0.06689406981364975,0.05486149569935102,0.12064419980194446,0.12118638380168535,0.3166409641265483,-0.00450720735217767,-0.03281873409241116
COL14A1,0.041879444030688384,-0.0689792812615005,0.056730774356373304,0.04919853905428709,0.007549437711417674,0.0894642489612248,0.0006234756003554599,0.1658942385018494,-0.03873966651832092,-0.0764926717723341,0.042285218718644865,-0.029373420449243383
HLA-A,-0.051149368124346895,-0.07515409146566392,-0.06141715469331773,-0.02512215645393305,0.09000652668909631,0.08942389687922617,0.019849013816472607,-0.031692921473660936,-0.29733321479193386,-0.45829000824732646,0.0011616527949098096,-0.16510658873848336
CD5L,-0.0048928762189790215,0.00951624393824849,,,,,,0.11118768018015285,,,,
FGF18,-0.017721288052729833,,-0.0339142909392151,-0.004015578339670411,-0.031246123988014386,,0.06794509883172946,,-0.034236264400942046,0.049480651280601744,,0.07669392113530953
ADM,-0.1485132019987753,0.0029406259027304274,-0.07584921092604954,-0.062447539064408815,0.17844941336989456,0.08787552959055746,-0.12180361136688106,-0.03770117234123284,-0.18527108024267017,-0.37392859127842276,-0.0072348502291750315,-0.02739319832155656
CCL15,-0.06207059029750488,,,,,,,,,,,
GNAI2,-0.007537627435732087,-0.023355582400210597,-0.051473008523061886,-0.06322448811260879,0.1641650398509121,0.09671851225360158,0.056495389603310485,0.0224172252086544,-0.018725374027271695,-0.03473338628740531,0.07459546905734722,-0.05185668236690865
HDC,,,,,,0.036668872341888925,,,,,,
COL11A1,0.0017202834711780425,0.0034353496342886536,0.03549608043771027,-0.008782865861785887,0.32582461469182583,-0.014412270701901144,-0.014857095179370413,0.11757115011184008,0.07778205783406447,-0.022711390609664022,0.015214109250297165,-0.00616776650158003
NUCB2,-0.01660480184894486,0.11286164727576092,-0.02400234354538569,0.0400683807565537,0.055302612613437385,0.00222161125588317,0.03610535934401096,0.0577727819465182,-0.0669637703244778,-0.20496047091433184,0.00793504675480897,-0.029122896754675023
CXCL1,0.096344903205781,0.06837075783587948,-0.017739788995273346,-0.015407456870861218,,0.03951437637785868,-0.01285474589017622,,-0.19674222188586185,-0.177712020523093,0.03425869512471282,-0.049762996942886134
VCAN,0.0465257419221484,0.10223119367368803,0.05484855498443751,0.032539188323844975,0.23195752998356337,0.05153109028752265,0.061451473346102924,-0.0283623291074419,0.2956816103923723,0.2781267723124096,0.03778748880597637,-0.009136006608848276
MMP7,-0.08854996850919294,,,0.04576353170601899,0.03977842486313124,-0.021747064348008386,0.04902984491931097,,-0.12514109389101816,-0.18037644731790428,,0.008475449253234893
PTPN6,-0.07589741598731359,0.02420454058972074,0.08634877506353794,-0.027134081360135696,0.10035716755829005,0.02459130676607137,0.04747420205384674,0.05705043219873265,0.029565215520017188,0.13894709226793267,0.056376129682276115,0.03014348075331433
PTGS2,-0.05431861148836213,0.003668440527902739,-0.05972925051222371,-0.004506290735848389,0.06128464672177496,-0.09373557843887832,0.02372258932962683,0.015473929600188181,-0.20169037375888832,-0.2643120448147345,-0.027485909997281153,-0.020735162126300076
XCL1,0.026622521778420585,,,-0.008298051556579695,,,0.10720872394525122,,,,,
CD58,-0.005501761682394621,0.0097552151724442,0.03279477640478534,0.04626137805979175,0.05547219143481677,0.0249660549784463,0.0025970148189621445,0.12512176281141896,0.14070617465251267,0.24186133803636817,-0.051907897521037805,0.00012881138885970168
TNFSF14,-0.008726848558481758,-0.01447563388666669,-0.04375644667817943,0.007881687056770266,,0.06762974275563045,0.09049609982380315,0.17324838340847695,-0.06481064745908187,-0.05678999513873646,0.022042328151045475,-0.03945001196621268
CNTN4,-0.010724906721610855,-0.06090796367308099,0.044057059459579606,-0.03672879389992809,-0.03896172640953901,-0.05374746464143419,0.0123317311113264,-0.01924401490636825,0.0888305624113047,0.12448347853139877,0.008925850642590615,0.006791132477424466
NTF4,,,,0.00014533697555011796,,,,,,,,
INSL3,-0.04081318953409815,,,-0.01218220613431094,,,-0.022876143567435624,,-0.02954922872840899,0.05325934245933826,,0.019383537185632023
BTLA,,,,-0.027675889996841934,,,,-0.04205328725039211,,,,
MFNG,-0.0300085630347505,0.057489790335552404,-0.005019507882903972,0.029658385012270798,0.16271706908039585,0.05896337537903245,0.07747330957312694,-0.06719238290409499,0.11375718458599596,0.21641043313060473,0.08152509251222674,-0.005196425997702588
ICAM1,-0.056723351367670635,0.004804032822772075,-0.006349311183199276,-0.045372428183639166,0.1436610007459337,0.03591846453650842,0.02094926418988031,0.007454735477432481,-0.10598181660452487,-0.09847766491032191,-0.009744946034288911,-0.07008719277128508
PROS1,-0.04125089717155979,0.042149042535740686,-0.020560584924967974,-0.017720439055276708,0.14313099023118037,0.08744711366319001,-0.055388075880551,0.026053249369466215,-0.020621361669995755,-0.04517226748700022,-0.012012007891838023,-0.03651764561564766
CLCF1,-0.06804585979359631,0.042294309154087564,0.036784480750327295,0.0034437200501423377,0.11737991019859241,0.013741020306458808,0.0019094634877549147,0.13914293342888417,0.0544747935319238,0.12174234932915749,-0.012251458389249573,0.016567568451963225
PSAP,-0.1873586539031236,-0.10340391185856164,0.02484348812938505,0.01093842456954604,-0.1720943442389288,-0.008907087939046451,0.11780557820646233,-0.015110433430026004,-0.17338617625414252,-0.21248784154324674,-0.0071037634356155635,-0.10966111575873415
EFEMP1,-0.16064312894432975,0.04739599921433231,0.007190188865432643,0.045638528300268426,0.1467043529597049,0.07579952007852131,0.1377840099036488,0.02392152342513074,0.007116642980879479,0.058694026307105907,0.0037716503149056737,-0.0871464686450205
C1QTNF1,-0.04112179945766121,0.07023204474686862,-0.015974305729285855,-0.011161195557724402,0.06532943626218793,0.04779025058141454,0.005206927216581016,0.0705770935482562,-0.12433879934519128,-0.2787422521350389,0.005890661344166636,-0.11296928814345118
ALB,-0.03196027792825681,0.019883439922261204,,0.05465048849285417,0.07702902617868641,-0.03647796433010214,-0.020297146330185818,0.06612735423512388,0.09123719009069015,0.05842174273018874,-0.044219454442179125,0.05796140774868276
CCL13,,,,,,,,,-0.04152198162995894,,,-0.01807492878283953
EFNA3,-0.019071831276676186,-0.005312474461590916,-0.06064069357698339,0.01588498231173159,-0.06634588780527646,-0.04009567517158138,-0.014105371835930922,-0.03705166613621438,0.06999593591277103,0.12343194784756265,-0.042487367519333206,0.054575348903150196
DRAXIN,0.042562498876807714,0.13358014357359022,0.00463369076764127,0.00546965177912774,0.27377677536968037,0.08205737549164285,-0.011475684265245294,0.08445101408551774,-0.14861178533740688,-0.21496968547895334,-0.012053442690743653,-0.012426536114510646
RAET1L,-0.0034308443714430523,,,,,,,,,0.12346200538079372,,0.03838398686785774
NPTX2,0.032683334836488796,-0.026653705615608456,0.0533822688455515,-0.011051113804340349,-0.18532066586588308,-0.09524135738809172,0.019296263940041764,0.18940866341877244,0.025293811969417726,0.11424744131238737,-0.0316318462887289,-0.04351362177990833
FGF11,0.0029857873304475913,0.051327933331369924,-0.05458183117484664,-0.007643309224833197,0.19696693432852327,0.07494168793429527,-0.07421106021422996,0.06567499409804048,-0.0037887464262737454,-0.004693453772769917,0.007739198194983044,0.01206454210587114
CD59,-0.03955277645561612,-0.02397193565326937,-0.04707873261110459,-0.05041750778732793,-0.1183313183885026,0.008454214242962858,0.06349987036397758,0.025454160098691687,-0.0641201592660046,-0.049166978860238485,0.019433029019802237,-0.08989587894319499
COL9A2,0.11445462002693112,0.009748621973736243,0.06312236983781828,0.04688069165399098,0.1278474776088538,0.06103359738854584,0.03431825256936174,0.025803071389109342,0.2087036064574666,0.36756869589948554,0.0358206522253453,0.04806763014566245
DLL3,0.26439566339150883,0.03859647503248208,0.10006346428931094,0.03678762228988761,0.2014351451952291,0.06524401437995588,0.0981637929954869,-0.010815984036201145,0.3526743433970408,0.44913545204782174,0.02734226097117052,0.03990459369047399
FGF5,,,,,,-0.02904719764504092,,,,,,
LIN7C,0.01991189530291649,0.018126657984222843,0.04317478855186816,-0.0012606517635629557,0.04654602109956083,0.026095130989468696,-0.018147905343464166,0.12346096187243967,0.11828093518129738,0.1275274807774535,0.011729867842895982,0.06435007317863424
GDF7,0.08253271375060318,-0.024008926344748174,,-0.04556238099506302,0.03323459776435737,-0.05196068979890089,0.051709755088616347,-0.04768673733458352,,0.01790201952123817,-0.005036249415584039,-0.06301494734881949
PSPN,-0.0046352169913091565,0.04947726253159877,0.010739682652183006,-0.04332021772868093,0.007267484901487249,-0.03051573484612237,0.0006360625669801032,0.06611725028998187,0.05461771429259506,0.185733464138465,0.009925688405852076,0.07822696052145436
ANGPT1,-0.048471194104163645,0.020983051613250654,-0.012390427461334123,0.01959047209461767,0.028955220512554468,0.05591482124950202,0.022382192736543363,-0.050134589936820385,-0.0013205389252951012,0.05673947068359572,0.06478056068454784,0.028660003627608746
PNOC,0.04408604988498376,0.07699225275198403,-0.057946309356357716,0.03241085434845521,-0.12347923145532022,-0.12994182905535426,0.07319773109365255,,,0.04433207078787459,,-0.017107875694614798
L1CAM,0.07157646619286455,0.09447509069628227,0.008262200578144726,0.028103242630619894,-0.04569156574147245,-0.050733423484260944,0.014799292016970602,0.03967647623557971,-0.08742741014205865,-0.3107534077106921,0.020378878424070376,0.05829021341734328
APOA1,0.06640652568853604,0.02794592792102542,0.01976473230397289,-0.04919058884083715,0.06275752948962152,-0.008644223414212431,-0.027250149696014386,-0.014138355916709996,0.03898185162634417,0.19153204894079917,0.02245344437142831,0.03411026074207623
PSEN1,0.053187738731385416,0.07005011098307089,0.032416730114729564,0.017481260065266353,0.04898697338031696,0.05354126225630024,-0.005620992531966359,0.03620173616903449,0.028209982859257146,0.09310881731929407,-0.0061737559616812845,-0.0242208794196814
CALM2,0.0864215705714273,-0.04870169635128186,0.04569341541176084,0.015744844292648174,-0.24267033956255496,-0.09749360912711218,0.02866959330719381,0.04990081912591249,0.23650189289217627,0.2677843575823103,0.03129871218150676,0.10924268077157333
CLEC2B,-0.09179363721989203,0.13331584508442104,-0.046798672424451994,-0.008106561045414863,0.08398220370983339,0.0891334606353724,0.014465317234667579,0.004328729200497033,-0.014807425193173428,-0.11395645952811553,0.0852954162480675,-0.05595149240818819
NTNG1,0.010401127938498924,0.060318801321664915,,0.06670441525871255,0.06087782875663917,0.04545346992628641,0.02597532227760802,0.04336578802083881,0.14927028526674946,0.32654222587708975,0.04716612659468582,0.018808883253946238
LRIG1,7.022902904649055e-05,-0.029785607248429276,0.06528036403041189,-0.005563429795868332,0.01204946044667491,0.019267975887467453,-0.0728277781665653,0.0812020148336927,0.29306239416793317,0.42061445427828803,-0.03446696157555862,0.026690937230506636
CPAMD8,-0.037538156523783985,,,-0.03736106717223986,0.01238754613676977,0.030768836785013978,0.014680967898679962,0.04481631780827311,,0.05210078055137166,0.021944036869448968,
GHRL,-0.006840970573800867,0.05190979803527227,,0.031013105284994184,0.018567658727898957,-0.0261377135669213,0.03508498738043266,0.0723817574470421,,,0.03215967516999194,-0.010674490106205263
NPY,0.0021426312270380913,0.054145792214348565,0.07219552079468944,-0.040314523509187156,-0.12855219605254523,-0.06202016110740829,-0.029221819037046785,0.030004378074378786,-0.12432840937833199,-0.07144563707767639,-0.0036211039978040717,0.03764319031439918
MMP2,0.0869675004596998,-0.006662053218730378,0.0637008656042624,0.0024996618244352608,0.15736449045355932,0.12857553992445234,0.051919957025127306,0.13696484061790287,-0.01251598917137793,0.07061375872557145,0.0777574234424004,0.015514232410414395
LHB,,,,-0.003091444844816427,,,,,,,,
PPY,0.04254445111955466,,,0.0453388570459453,,,0.005435947889410807,,-0.0867131487893941,-0.026800639241079897,,0.039820646752297795
ALKAL2,0.009719726657839756,0.04714820849241601,,-0.01122429406802273,0.014579091573824057,0.022692940900807795,-0.030143590606665688,-0.011101933961519211,0.04712948936674086,0.06705176591069406,-0.03201683129579483,0.003711843582201013
CSF1,-0.06365061533642945,-0.015424989394046488,-0.04067952913982471,0.019364415465221982,0.18750136417248284,0.018576131435290792,0.03231963588595634,-4.5877001163257866e-05,0.0055707484361357225,-0.0743607817311735,0.025256113469278,-0.038931265157639706
SEMA4C,0.0008160709045021563,0.04884418981317308,0.036825290422562926,-0.022433969076798815,0.14641837618708706,-0.010595418365967705,0.028427593354399573,0.1155292873585944,0.10830836514338724,0.05161453248723731,0.06705849957617109,-0.05101098095168662
ICAM2,0.048886692022745856,0.003714174555872888,0.07897772291753043,-0.013950167515206554,0.07540558239888696,0.08596426639516612,0.057766991553451996,0.012563319008484536,0.16863586758365154,0.20507421404561127,-0.014717617123011062,-0.02370850065046938
SYTL3,-0.023707034763910548,0.0005417246886995223,-0.05438268969087898,-0.04313639374398088,0.03928648051778466,0.002024261816686258,0.03916749285479317,0.032316029203763724,-0.025591903582199708,0.12159874395783084,0.0302909015208838,-0.006637787141524422
IL1A,-0.04589341927637035,-0.05213627191455948,-0.04098333848667212,-0.0013823029017808936,0.07209064965338548,0.00602884932671623,0.05134859981566309,0.13376147289372708,-0.004885567335035735,-0.06999014933524862,-0.028478821194022383,0.02691122186193102
HLA-G,-0.05283543596405431,,,-0.008620004881790945,-0.012766129423367722,,,,0.001264808555668019,0.09321785496043204,,0.024077661628559108
PGF,-0.003256932748925644,-0.009293245031796755,-0.07391864608827246,0.005958459186425882,0.0844676092392545,0.08562303438551955,-0.0160522706529365,0.01793545885098434,0.14037052445172454,0.22424932055145247,0.01006923869094168,-0.06789352935134317
LGALS8,-0.05685452301392683,-0.05618202924658971,0.07080577882336765,-0.004144655328991432,0.04120306506625307,0.004367301743370935,0.05804601709808891,0.03981310738652585,0.0662830529496403,0.013273986527476932,0.00663528953341606,0.047431848774746856
DKK3,0.07040163666532126,-0.10844302695959418,0.08597138693179063,0.00032443410745465446,-0.24994319894873687,-0.06779517358083394,-0.013319315794513824,0.06726319673440125,0.1756235766800072,0.2354099786743509,-0.016809454227103653,-0.07926624319538277
COL16A1,0.03239400307832804,0.018103125491599387,0.0690093092379565,0.018064460575775217,0.03470970048541303,0.026592372282962545,0.03420705794100737,0.03511778569441265,0.06550330282596487,0.1586738791515542,0.03174970277049084,-0.04037313608836422
TPH1,0.027448746493504657,,-0.012827665479370313,0.00665309553687541,-0.016775415440091816,0.05582985867097457,-0.044706772641316166,,0.03748714662036573,0.026439449905934605,0.005811002627334265,0.09972657010472633
TNC,-0.1318405354970603,-0.013241497277798848,-0.03548056660231282,0.05772426672970513,0.1894793622548549,0.09365589953254078,-0.05692779839203776,0.045395385937824585,-0.23724208613230344,-0.34260804792607,0.03196466402172924,-0.06508828221985577
TNFSF9,-0.026505569208009984,-0.015016873838852144,0.055901618770744614,0.018893520021426174,-0.02848902431971639,0.011975522231227527,-0.040957958856502545,-0.025873163435118137,0.07727062474168793,-0.024650456055396286,0.017463386677538908,0.011921535197238552
C4A,,-0.031705077893145736,,-0.030566012462417594,,,0.08512945153837573,,0.028994971501777586,,0.011477259756613099,-0.007713254861429837
CNTN2,0.05718392504127289,0.019819583484659852,0.016181312752543246,0.015374454449895653,0.05948925094723955,0.026611872578623384,-0.015716471740534116,-0.04560905810795736,0.23584512627336476,0.340148462106966,-0.037830564619289575,0.07416761272605124
F7,-0.009050329447266893,,,,0.004911837802926193,0.0036373492377932285,,,0.029285066288929767,,,0.05643429713045277
LUM,0.01506124732421439,0.06445784241701781,0.06077759780996174,-0.032117650610311015,-0.0229664380130519,0.09532797489845314,-0.03972703336072562,0.028439234022212323,0.10889824376713592,0.1908801580975929,0.010720198049938134,-0.050765835798705604
BTC,0.057089266651277885,-0.04852559125726879,,0.026750385756500246,,,,,0.0476514689671681,0.06347362088040003,0.08038167361724466,-8.340058868823405e-05
APOC1,0.014979513039977922,-0.01245518330027944,0.0573331684736588,0.08757327209794862,0.21222117327316264,0.10240808001062837,0.05883998784867938,0.02026034756785713,0.12337798778858862,0.22513803214350425,-0.01163500433472786,0.025568555253786825
PKM,-0.09654442590166643,-0.007081176222895824,-0.019747902079266848,-0.00031072308911346433,-0.04486093962312639,0.024221163225092116,-0.08577212467149105,-0.02588435114778397,-0.2453085654988481,-0.37241617067766314,-0.029624349422725602,-0.041579687337672894
TNF,0.025560121559766783,0.04798168655594486,,0.042040290702196746,0.016250081141423466,0.01312777180267179,-0.014005138025105132,0.14303954610365457,0.07615054910805931,-0.055695953721445986,,
GNAS,0.0744853567214508,0.0009126861030403991,-0.04508417656511163,-0.04687767518149875,-0.16596979543074644,-0.06341281989325134,-0.09270394368536504,0.005987351607180849,-0.18615559575971455,-0.07665908881075527,0.03615368364659096,0.02972879114819146
BMP8B,-0.03816702547500319,0.06262310522175982,0.031414445832739606,-0.0193267798154716,0.20159697675410648,0.051853516043001036,0.0007233547552517261,0.010555267470027638,0.11554374886852559,0.02014546759504069,-0.023189316163509374,-0.05832188938150436
LIPH,-0.021925281334112465,,-0.03341788704900314,0.055031093264651755,,,-0.01976764452647331,,0.025441524104095465,0.085898593198128,,-0.019268665752801332
CCL28,-0.011129627367728328,,,,-0.010452335131439283,,-0.012731804379506996,,,,0.003954160301620428,
PTPN11,0.000660533779476439,0.007440735873335545,0.035994611059101185,0.04256244892106606,0.03930405087110637,0.024865320309831254,-0.015455729973180909,-0.0561686530816123,-0.11116117036719593,-0.08905045317770824,-0.044284646144553345,0.012807642701947232
ADAM12,-0.07810308007705215,0.050964470223193246,-0.0029787416722134126,-0.00990880069906777,0.06319376419848875,0.07010937088094496,-0.04116963342599123,0.07536418955503477,-0.08581554199815628,0.02658947237574304,-0.0032354196071304416,-0.027202688543002278
EPO,-0.045609738848345634,,,0.003681989126486792,,,-0.030619802702596947,0.02473590201158627,0.03152607798036829,0.051850037893445514,,-0.01437389104245686
EDN3,-0.024075215428232905,0.02011216089406278,-0.03941960809955711,0.022890060069396763,-0.001125940589081099,0.06530426677464934,0.019634096348213705,-0.03282820296741282,0.07123360441906737,0.09153559876489803,-0.02684521521469134,-0.05341087567645339
CCL22,,0.026072172132111254,,,,,0.022424210891964932,,-0.053526691763956816,-0.05026450564537625,-0.03839041786491504,0.03760520372267469
CCL2,-0.10676446877042774,-0.061427218227778906,0.007409193666646821,-0.00703969999234176,0.030453180757632845,0.0025121944093485465,0.02951808223469628,0.1643442426412466,-0.11494754567200294,-0.10577256564472665,0.07556378717289426,0.029418456295846218
DSCAM,0.08288409529397217,-0.01824447332823082,0.05684872518210827,0.07908836252993132,0.16440463456289844,0.007930800871685828,0.008909388325759821,-0.08948613710105924,0.1649012552454394,0.2995677074933926,0.05731155670691207,0.09963757248139457
GPHA2,0.0026588479792265126,,,,,,,,,,,
ANG,-0.07484771379118027,0.03381355392520273,-0.04392308790391879,0.013355393251762791,0.054166352719864044,0.07595043422921756,-0.027159214762385663,0.03689821513331882,0.031740269587478685,-0.016728470324590565,0.04271408050752034,-0.03632812405818713
FBLN2,-0.014806914956340027,-0.019707657678095302,-0.00023386015952767098,0.03985682215476439,-0.021525381428067196,-0.002813170659838254,0.006898056445286743,0.02589103388791034,0.12181443553675654,0.17053606299511417,-0.04617201317861011,-0.07888160621708498
VTN,-0.019008558688933697,,-0.025451517213963718,0.020648512937448096,-0.01657804564517337,0.0018762605353660206,-0.007921717858552692,,-0.06040771298370133,0.006708935167572929,,0.0036785006741713363
VEGFA,-0.10411457793368716,0.0687649658183143,-0.0878118846715058,0.005472332887644604,0.19843383148540703,0.0207836171363975,-0.10579416880763277,-0.04305323121515685,-0.3132685776999633,-0.48713026511313434,-0.009731558512985027,-0.02446501098170544
F10,,-0.03306193813267305,,,-0.016417180701593582,0.0032061909737770454,-0.03357395186352523,,,-0.0034754576554781435,0.013303602439197405,-0.04551666260445513
SERPINA1,-0.05168114854821276,-0.030524534571914848,0.09295872731889171,0.0003856748371427622,0.05962382938327435,0.043299289291840584,-0.0118845854296742,-0.014827476856758259,-0.17301336535991907,-0.22040198997167304,0.0001318381408534234,-0.040598982407434286
VWF,0.03628441061302208,-0.037257312157683985,0.09782157461641643,-0.010921789527196068,0.06333529434772026,0.07844554973302628,0.006293219799915883,0.006032097908032197,0.1896583979182283,0.1231975654108414,-0.009369018795090958,-0.04251574763350055
GDNF,-0.004135745005418276,,0.013224311885952985,-0.024618552359693503,0.21394776408634425,,,0.09498148722065661,-0.012130156721226424,-0.01744218457732593,,-0.03575500966414464
VASP,-0.019908049417841404,-0.013305366069714986,-0.0687374258753679,-0.028917339391690302,0.13053992010056994,0.0372170775979763,0.05896627765584278,0.04140322563411363,-0.014889738060195242,6.243010639407199e-05,0.05240322651303387,0.009433744652710394
ADAM15,-0.006773808494544816,0.05309138512713727,0.02873580224540762,-0.0211125938147532,0.15126628569632847,-0.0196507399250734,0.010038455672231982,0.10236833309606475,0.00019685750007380313,0.018623850829824942,-0.05755992651660974,-0.06235180316286228
WNT2,0.04788398252982502,,-0.04211300238303395,,-0.060210372796554036,-0.02345602847318499,,,0.007662593472215305,0.029524844306993852,,0.03151961884497098
CALCB,,0.03217167321107405,0.026772896154865722,,0.0058032045065593675,-0.029047197329375572,,,-0.02034767587522708,0.026763096357870424,,0.05614554889430443
OLFM2,0.07991786691868304,-0.016668883694813466,0.02347981335134051,-0.029692346928251595,0.05490297027419291,-0.030430208506592754,-0.018761046267682144,0.06025914944666605,0.08992567857618129,0.1329972914979499,0.025311826253499762,0.021629770233214166
MFAP2,-0.00955819957768676,0.05894677974023296,,0.029849658026873182,0.15832406556386538,0.09179536014433204,-0.014353932151275459,0.017991151483982774,0.13813376890397283,0.1807933839166034,0.0060995255061657245,-0.039570919362559485
HLA-C,0.023545901650215043,-0.12357079549278872,-0.00974357535733164,0.009305257766621949,0.08185336608186845,0.08135593405365359,0.08019006010116328,0.06252393887912128,-0.09840570524347501,-0.19867559366575996,-0.035227638437242845,-0.07659058862546912
THBS1,-0.06862010395954002,-0.03534787284940698,-0.06337967801325066,-0.022170690816845737,0.11086886807731702,0.022886434477877905,-0.0051854612086978885,0.03808405120206611,-0.014388550665871021,-0.05250252076544366,-0.010774631099378344,-0.05664595910009687
HSPA4,-0.04643550619426017,0.020049257361159086,0.1308708809932568,0.03306394062166127,0.037517147261333816,0.010520041332196892,0.005579653939362887,0.06851021515781461,-0.0003807350038426551,0.0265903976920604,-0.014600469033650509,0.004569457682216468
LMAN1,-0.11701471587299919,-0.06490892331602535,-0.08197527676661166,0.013809291869809349,0.0765414800329747,0.052568531279667506,-0.013218241032543373,-0.025461207965282943,-0.20024698974613223,-0.3184085077477621,0.06925169370915497,-0.06276878213055447
LYPD3,0.04611991384000432,0.016219343687397993,-0.022596600433826237,0.0005448872460116272,-0.02927237475779225,-0.010246820857433869,-0.014161571752174855,-0.016178660859680324,0.04202808277318966,0.12509786697556863,,0.03579377960466764
APOE,0.07795540615371417,-0.07419561131211275,0.04198698574993477,-0.013228378306619286,0.09784352815519062,0.06126450357728444,0.05207894003062412,-0.03748945335210606,0.008475814471134156,0.06772496367909481,-0.03560268539973109,-0.09373847164950803
SOSTDC1,0.028072410406028286,,,,-0.059951562460081514,-0.011987090662266376,0.03285271511312819,,0.11391215802445606,0.12672054996650253,,0.04909598013063345
ANXA1,-0.10912417717688537,-0.013888489320729036,-0.017870822942087486,0.0018886013347975926,0.10920476622936741,0.07039742568102504,0.10470783610064882,0.13099887419967832,-0.15633241221618502,0.0013037921657600658,-0.027484781845963303,-0.07520406525980748
WNT2B,-0.061780544373042506,0.014318294013962186,-0.03427251927668187,0.030535803749675586,0.02027680385976067,0.043573120644874064,0.014998449531696234,-0.012345318356210997,0.03930646729223857,0.07460514803611834,0.04256774157857698,0.02506209031059531
AMH,0.0753912331325248,0.03075194207611722,0.05177326067490544,-0.00027954902253274843,0.01761198592687875,0.047366429127688056,0.010495405732804814,-0.06979540468648913,0.025201764477704523,0.0788750478689666,-0.030927460566182327,0.058255278760514735
GDF10,0.012693222612690723,-0.026897084578442986,,,0.016256713556032688,0.017664296858787662,-0.034498531673973605,,-0.005497249712554864,0.0739650393871018,0.002433418029811123,-0.03534873741820118
EFNB3,0.009963466313754868,-0.002865931623087348,0.09229391257551608,0.002257299922858807,-0.1290136720483238,-0.032103690735787595,0.020174522653079393,0.06833182393303261,-8.90080105079699e-05,0.036374875513569375,-0.011295096001215275,0.02108973518347474
LTB,0.06032338972267017,0.08064469341978076,,0.01139179061262722,-0.03806393469732675,0.01897854574039531,0.0007525671865116479,0.11418117994066687,0.0827327992501188,0.23868840683797643,0.01179014368655223,-0.0333460809598067
ANGPT2,0.0034697670135581493,0.040834446908669005,0.06094709779097804,-0.020433837314260222,0.10785112770230253,0.08361442927158709,-0.05077605815750774,0.08038318547697398,0.02806200262331741,0.07620784637560488,0.021588766942088257,-0.02700567074930398
NRTN,,,,,,,,-0.03747260223394465,,,0.015692476283870972,-0.047526865271495175
ADAM17,-0.029402878454007596,0.043834833648485526,-0.035445132593151435,-0.001603880331260619,0.11688457707202941,0.042984971034318045,-0.015347652602182104,-0.00615377938230053,-0.1725553498231497,-0.10138012666219871,-0.01141983490580456,-0.06363969728191454
LRPAP1,0.0797629624587751,-0.0070898649333056025,0.040821705552375624,0.005185162516662324,-0.0776393197941351,0.027455311998718288,0.04288367904816989,0.08813017098487806,0.18506331622698408,0.20321613759395957,-0.02304969961939702,3.288482131038832e-05
NID1,-0.008097443777489695,0.017738483816611056,0.001198214899203274,-0.0054916072084034975,0.12338015569208159,0.07649084177518203,-0.04330170042343901,0.048180464493325637,-0.02971800626833136,-0.041136697311621805,-0.0037566544974252463,-0.09511419925029051
MST1,-0.011429043456631519,0.014276374051163361,0.04171897338680063,0.03722169867122674,0.08923358802980161,0.07891893485510895,-0.03513074475295833,-0.0038529135154063013,0.1584308865695874,0.2876615491576377,-0.02442151778999274,0.015464660754670774
IL13,,,,,,-0.0031904549151544363,,,,,,
