,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL18A1,-0.005855153316227997,0.042992531343357746,-0.033293132361271766,-0.0028583615041359706,0.04033292498999574,-0.09725028860116446,0.04264901873421564,-0.22633362821851827,-0.3340262226850329,-0.1818524178227525,0.01559272385682543,-0.25391169743296366,-0.010687474196469114,-0.03586058984708081,0.0906070949315432,0.025377792148331278,0.0943066452083291,0.023998093601338095,0.02566984642560319,0.07415963663867424,0.055154348023417184,0.07803040305347188
NODAL,0.030718179045627538,,-0.030058021457344063,-0.023724951762642412,,-0.017512316502792325,-0.017190110843812677,-0.06300546224287436,-0.19249542593710056,,,,-0.002889442531209388,0.007408312555485527,-0.023151010818170926,0.056064932753620664,0.06525126816220238,0.014958953269483329,,-0.038927232140062225,0.09128198863446635,
INHBB,0.009651281020319535,-0.11124765098550683,0.04602944496200237,-0.023069954227878147,0.026302147232734826,-0.0038837003934672665,0.05233272347683312,-0.06496915811489513,-0.17561642805584088,0.016362134192184796,-0.03230315466356306,-0.0663535071871065,-0.09210362334383823,0.00806286652554576,0.19781491423822348,0.08597698473953266,0.03411701316782512,0.02633717027086637,0.026220467722581842,-0.05375756415613419,0.045683556419063236,-0.0322486012715219
LCN1,,,-0.00311938294043653,,,,,,-0.025323969805177572,,,,,,-0.0404070750685945,0.04995076714741102,,,,-0.014457068497333888,0.0049998132831339396,
ARF4,0.03133613869769418,-0.06552117816159359,-0.04304336069895472,-0.008151828109405448,-0.05298389320780791,0.004656226116440199,-0.08373419641663848,-0.13241309232404502,-0.2227918475665944,-0.07877437452223232,0.006759683239528257,-0.10009085209780766,-0.1517441814601477,0.09723215756640735,0.030586005247982374,0.07565836182842595,-0.024156328732575984,-0.029706196906698356,-0.10140462238519662,0.05932995847906666,-0.1247764559589984,-0.01641142030785535
CXCL14,0.03647805611991084,0.3060746395012715,-0.03201985832773548,0.0458186992181016,0.025870200536301544,0.028708466102537914,0.28079298059202534,0.23259627609027633,0.21220218459549287,-0.13413802936179658,-0.03916628884088825,0.034605929410428705,0.23001159347269456,0.0683693341269263,0.0250057543306382,0.017839664655698133,0.06385882742233226,-0.00611189566288568,-0.0626063172263149,-0.05272897364746509,0.06287661123124223,0.23769511315833286
LIF,0.0568101224298497,-0.12687158264829312,-0.0307993450004133,-0.018971075121715947,-0.0531306299400664,-0.022760357084701678,-0.07240033402477636,-0.09195912829961464,-0.18498001999416214,-0.17017706655803141,-0.03829651218557834,-0.14273262918194504,-0.017972512805137463,0.010689581923311082,0.11160216232204889,0.040009790618717685,-0.056638058941469525,-0.09582388132279981,-0.04229663871255545,-0.047905893513766264,-0.2098376232110645,
IL17B,,-0.0669025409505376,,,-0.015953205644336645,,,,-0.13239452453354186,,,,,0.043998176449880334,0.01149872182969251,0.08526662541300473,,-0.012873229095805131,,-0.04858541622297289,-0.0024176215821715597,
MMP1,,,-0.01543957075287934,,-0.00643121352590468,,-0.02400190071861533,,,,,,,,0.11039709547908064,0.06748127895192081,,0.02792534012239093,,0.021130524959762833,-0.08914221856924091,
MATN1,,-0.006015458137079094,-0.004094876764933607,,0.007164910823091571,,,0.021031168667891252,-0.005031551483798537,0.003371058402470192,,,-0.03357380647141188,-0.005973722873476302,0.042976048304754766,0.06615132201011385,-0.021674199383593114,0.0025074557906893924,,-0.009101754936194584,0.015731308463168166,
ADAM28,0.013859379776608166,-0.04397090773199652,-0.006033590368660367,-0.0578275390493962,-0.007463392896451046,0.030535148999281243,-0.07453747714606243,-0.025062732612950927,-0.25649897041553926,0.010434284687192302,-0.03394246142075435,-0.19845800549561263,-0.020869220625264612,-0.03383978337040117,0.051562034833549736,0.06786143072720927,-0.1024551791424617,0.06156718534660751,-0.0938690597594456,0.07370638921594501,-0.027082151981109328,-0.09184772745636774
TCN2,0.015233062131969996,-0.06526009061109789,-0.0358838907154847,-0.005538620104698105,-0.031003614374321423,-0.0568253463837881,0.10118358856384917,-0.03063925307609717,-0.2803318749216449,-0.04919756313152859,0.06501410912682462,-0.12288364281212819,0.052387967044753375,-0.008082768801125817,0.04781783042626776,0.012173814609823046,0.06831800946828352,-0.023166747093760928,-0.006960206693107536,0.09202026631124446,0.001878395341765414,0.012974035449927682
THPO,,,0.012813666522290155,,,-0.0007155988195368623,,0.07031512285906462,-0.044665390663628554,0.024664701707672734,-0.004363150290724224,-0.005563860164333289,0.04704940303416319,0.08172903433006991,,,,0.060728245139419,,0.09523650116341686,0.05154280077248473,
CUBN,0.03864113239852377,-0.18598630894183185,-0.031454688497412654,0.025493985149682662,-0.023768076996366794,0.046702061423819316,0.07760034321504182,-0.02491563526051455,-0.14717813390397477,-0.0008090902340049257,0.015597655982525025,-0.036394939105649664,-0.021510021654420473,0.06434184645233526,0.05730872123352206,0.05107699108553287,0.05675846417840622,0.04002665755913931,-0.06279638040153805,-0.017177435724969246,0.04130972524186211,
TIMP3,0.00984145849401918,-0.23961258250997344,-0.020997528030132932,0.0445191608092228,-0.03463947776654371,0.06318995741655384,0.2073519417623778,-0.07188911674620081,-0.2540116007478548,-0.026446829923291972,-0.023185983000964874,0.02603115030219675,0.02543356132444173,-0.039589962282139665,-0.06090020263750469,-0.026801408475292218,-0.0045111715964418105,0.007012690490164757,-0.13329645741134713,0.1153018351240354,-0.012165918589061811,0.05136957290000621
PIGF,0.0071324567037015525,0.014161904934064355,0.08733067225922941,-0.018440645640261162,0.05258230424112247,-0.019968300603448723,-0.03741469602933757,-0.07727006537181176,-0.33199529834666386,0.023736252685496943,-0.015891056335300743,-0.10590507365172354,-0.07028709334468382,-0.06997915900044321,0.004057958975773419,0.050095268749905504,-0.0035863723150044106,-0.0021241492459611777,-0.03303923828780232,-0.014214467917022066,0.008045830784470775,-0.08680167474854047
CRH,,,-0.03922301889221343,0.0037955043886143407,,-0.02245195893270459,0.13509353687251646,0.003579161778447605,0.19509508588719948,0.06768069043458688,0.049103432417741004,0.023048341656465215,0.06607965894561676,,0.009620884870829011,0.0873858821960537,0.1518830430367901,0.0276220281145526,0.028920101895684704,-0.03243740440767444,0.04958760844945297,0.13450819710402165
BDNF,,0.2362095385442631,0.03876310782705396,-0.013481787532999858,0.09434345145391376,0.09699431801304938,0.11191722179654383,0.23910869201210774,0.5586436147800787,-0.08876182983078268,0.015244183881476372,0.13868907430866653,0.05651432652716572,,0.14399159105522363,0.0029457440193359336,-0.003317670745687392,0.02814000715935821,0.07077744152769244,0.04994768575653641,-0.06148718300542072,0.17692500342465176
CCL5,0.030387811962010697,-0.12195513890930162,-0.011536684570700109,-0.020217200026632166,,0.04284280379484421,0.007147081812078874,0.04646068117186822,-0.14946569070302002,-0.04555446521294516,-0.024963337548192903,-0.13493491357740725,-0.026021547903404423,0.07921679960025202,0.05338377965334829,0.012775338874254394,-0.012901433905815957,0.09531365708643796,-0.0036137713377939864,0.08970936965936537,0.04893694014741839,
GAD1,0.01543943486728765,0.37470701734174783,0.07764181624787553,0.006409663565213754,0.15506866939819258,0.17196836951026756,0.24423075640034358,0.2622442496805403,0.5491420113779028,0.272899859323047,0.14955993955000707,0.412284454308896,0.3203935888952739,0.1129962420926011,0.0657782607841978,0.040419538773991015,0.06673057729804689,0.11996628387840953,0.02347194729531146,-0.04923483275270544,0.1777833581625932,0.3004184188624811
COL14A1,0.04631913863255586,-0.05430554856838593,-0.07668202638875515,0.009154175821126764,0.0672228769208325,0.03199874519824413,-0.0259201444117112,-0.07503825789625583,-0.11228757441990243,0.03705588750334109,-0.03626864709573412,-0.1517489020170236,-0.030834742898680084,0.05005936427708765,0.18649951865565853,0.1042542588589408,0.13697301704761577,0.08298687548830555,,0.10854006953872643,-0.0008933486428605143,
HLA-A,-0.04571482412027996,-0.2717242935337029,-0.06253865150820467,0.003357486003011096,-0.08415920498708361,-0.02378483708002279,-0.281358088922468,-0.26656147243700246,-0.5530486598139083,-0.15739676558023707,-0.03555283027891638,-0.5249700501723895,-0.20822060976962786,-0.01600295767733754,0.14091574694918152,-0.0023210822518134294,0.08235986315081921,0.016496313850599496,-0.11338612157904492,0.0738835731892028,-0.07811388437095067,0.014657881243820538
CD5L,-0.0008327721702251328,,-0.03551976178251905,0.02200460289482885,,,,,,,,0.004133115335740068,,,,,,,,,,
FGF18,,,0.001015323752341426,,-0.014523232363752673,0.006294155226984638,0.01917278185710762,0.024188284858031008,,-0.03428610153090007,,,,,0.07445773880183071,0.03328805423822171,,-0.003896833633065604,,0.0012348596785580338,0.06965878229422272,
ADM,0.08160468249883426,-0.302558679020043,-0.03954606980805913,0.011759946570342066,-0.09631792647269409,0.0038143738034942948,-0.15480129952208235,0.03430864714620733,-0.20337458395174404,-0.24145937003255566,0.00019753561128626324,-0.05791032963684121,-0.05974093311777968,0.019667735821662792,0.08390492038018645,-0.036404739157178595,0.01903650619081212,0.015878075180920825,0.0399781644093907,0.04779782371414358,-0.24520039549964387,0.030162609685419665
CCL15,,,-0.023302760793075597,,,,,,,,-0.07017244378458698,,,,,,,,,-0.024668867188569164,,
GNAI2,-0.0062358411551534055,-0.09816707560959284,-0.032970184720477615,0.010806046521866505,-0.04768973587811882,-0.04256564901817213,-0.09800353903246768,-0.26793591871244304,-0.5704056688625733,-0.12186902025486307,-0.04582218654081321,-0.3875331609309541,-0.22092843051980707,-0.07823773009153163,-0.09558788957354616,0.008184036569347275,0.03983686733813701,-0.1170343366437525,0.045278354380709235,0.0584560405669598,-0.007702453707734949,-0.09707427533422269
HDC,,,,,,,,,-0.21764017828930424,,0.021560617026055495,,,0.025265952246335415,,,,,,-0.04002101343390621,0.03331013414475753,
COL11A1,0.18854673031927388,,-0.041974329390576805,-0.024745910090076744,0.05111323037527788,-0.0017492601694189568,-0.170224701601268,-0.27540658733321105,0.07288389812506639,-0.0003188741212431912,0.0019348110320187514,0.07470974202760454,0.005522695330116099,,0.13880804254337453,0.0343358190204077,-0.029203166793025818,0.08794191652556377,,0.07742097073125442,-0.06377236471869989,0.11733851972082232
NUCB2,0.020180361703783695,0.050969675875665504,0.007949102001274782,0.0490213319945822,0.013663002234462528,0.018702648558884927,-0.017579039516621906,0.05044247934347947,-0.13991138411519677,-0.0015899147462216242,-0.028747805657303664,0.026180515778752963,-0.006133681909211148,-0.07616047080751914,0.025284689388883425,-0.0160285818536283,-0.020653437275515708,-0.009181917863799693,-0.09311120601893474,0.07596752476621677,-0.014598440742143967,0.06804011356898285
FGF16,,,,,,,,,,,,,,,,,,,,,0.05565785825428191,
CXCL1,,-0.01027541653201816,-0.005311272153759535,0.009035654184938102,0.011916440326095665,0.016394871184363852,0.07247071726767255,,-0.00029065272401900894,-0.004162750828992016,0.016924226895918916,-0.08681492356710656,-0.07080648919392572,-0.055245352661176736,0.15233521573540826,0.07390672074541677,0.03356392176367098,0.01780814053705356,-0.004365432821231467,0.029725052708272737,-0.11857940314813763,-0.07471441478161431
VCAN,-0.006648715358974754,-0.11919311804823432,0.00874924753909954,0.010965406861140677,0.08030596059705111,0.0013951807053094194,-0.1365865407557318,-0.3080548484292182,-0.46947508329995713,-0.08157444116842653,0.004030119996327445,-0.1193505142138345,-0.3534348058076799,-0.03759680990756228,-0.11574936774018277,-0.023271970714907855,-0.028534673763393536,-0.08753678888962613,-0.030411619712110816,0.11702024310045579,-0.037645238388098634,-0.2094797099755808
MMP7,,-0.004698240707665062,-0.06455200739931992,,,-0.01461409480769302,,-0.0763215353938715,-0.018531283168110715,0.07680215603636402,-0.017643637744683662,-0.05388156146809269,-0.037347364468736086,,0.26183946912803485,0.07701324057510274,,0.042463213546293205,,0.09359337820305173,-0.04247347267258401,
PTPN6,0.03632564578691891,0.027538871006764956,-0.01083507451930176,0.004406272612154816,0.04040112915624939,0.1034359598801511,-0.038815990246562106,-0.1084203599335856,-0.22872347995931572,-0.01834464668852276,-0.017146236731065904,-0.10593725863042537,-0.07574411490788266,0.09714429821023039,0.053851414085785955,0.07149412577221403,0.004461318588216716,-0.024328224833276804,0.05096523374712663,0.010121855951090952,-0.1284104916713218,0.060795367621271953
PTGS2,0.0030919484376901603,-0.06921208546315284,-0.020466619099933775,-0.02850583496455114,-0.04128417964871757,0.0231506422639908,-0.07623292520700047,-0.0017774136516820558,0.5563559781357035,0.029786730470162774,0.02256975639144533,-0.06555462522853989,0.09192868691287019,0.002928990811779169,0.07708426079864043,-0.011712603173451823,-0.026794830595335866,0.042950100013192286,0.0940937148705338,0.008232898863204153,-0.13891857418647005,0.10540220713153575
XCL1,0.08825720950816388,,0.03152181316318257,,,0.04792919721475084,-0.04704021701376615,,,-0.04617407692029091,,-0.06449990247675756,,,,,,,,,0.060632076681267105,
CD58,-0.027374187125905128,-0.07208577469887309,0.00029632121496718484,-0.06350090248595275,0.012604575870828064,0.0418051747976016,0.011913166635082644,0.00860022539937136,-0.38558327493718286,-0.07294456317427542,-0.022409804701700585,-0.009083662133927107,-0.07567296965721029,-0.02327795324482219,0.14020949341595135,0.0847583476399582,0.03153516661262495,-0.023719564632928705,0.0010982942421316575,-0.02145476058657216,-0.03515978526448761,-0.019133390506051527
TNFSF14,0.05748963090816064,0.036476538359743065,0.006185171765015543,0.016871873301415017,0.02971600931955328,-0.007166502706630426,-0.03021784850598783,,-0.11200873132959803,-0.07607230750651008,0.016715307989919725,-0.16468291030909402,,,0.02796425838177232,0.0541326752994965,-0.04509820779160917,0.014225721662234708,-0.07071457332433229,-0.003750789853754656,0.09134612535160826,0.033470325142274146
CNTN4,,0.22139772454779091,0.030129551797390308,0.06109849766285171,-0.04886263767384692,0.09930467386763991,0.278888902196013,0.14396743068306816,0.3311018794111879,0.14724589065167212,0.03754557341163796,0.3255075708939612,0.1797200312206421,,-0.02608709828262988,0.013285513773972798,-0.027199443721147215,0.08022497227834116,0.007333462037181031,-0.04197561162307736,0.06808011882159606,0.1670851838096318
NTF4,,,,,,-0.0045944959494173265,,,,,,,,,,,,,,,,
INSL3,,,0.026597000627836237,,,0.05934248336563687,,,,0.01773681306570474,,,,,-0.023711956927737154,0.009753782715113792,,0.006449997728008906,,0.22163020227972868,,
BTLA,,,,,,-0.027378406570497508,0.023178769652540048,,,,-0.04337369103778858,,,,,,,,,0.02998866535679332,,
MFNG,0.017423718083678288,0.05968346024275748,-0.05337268102232405,0.03066736658426145,0.02927309220437103,-0.01264582685278971,-0.03701045345037473,-0.12530732119380558,-0.2101430826958155,0.08771509094416423,0.025983941536941297,-0.14344796155735912,-0.043442925593851586,0.04998788661947686,-0.009285733454103457,-0.00527553806149136,0.027948713863785318,-0.0063457543938604715,-0.00019325380138206954,0.033000846498863125,0.053750847411868904,-0.0025514805800753173
ICAM1,-0.010455430612994556,-0.18285554129499282,-0.072849997196199,0.029440704005505004,-0.06588614775716055,-0.023668146754339144,-0.09383804961309396,-0.034366270976571384,-0.3062109840978154,-0.1449578764255914,-0.03548026889101885,-0.1783065021351996,0.042734779393726774,0.024105392025725036,0.1227752207002613,0.02925653490218784,0.014035627070005514,0.005359321965558852,-0.03278628466653966,-0.027149750758111876,-0.1220229081700638,-0.06881507126555772
PROS1,0.04755171087529728,-0.0984536434429284,-0.016103381796788763,0.019599098376687513,-0.04069626647672539,-0.013804368043468287,-0.15049126384959405,-0.16999247859544636,-0.3965544999586469,-0.1252556791753715,-0.06465120366799997,-0.11230697886769522,-0.019297676119103917,-0.11766529037000106,0.14113070652858078,0.005946809906556017,0.09536457700838694,0.07657840771518641,0.011522311638641668,0.05053498705619655,-0.06458142940400657,0.06283472306122898
CLCF1,0.07346657984991521,-0.12159710799885083,0.009321302892530846,0.004449806779163912,-0.021699690720972352,0.055799050092289935,-0.06396174951525273,-0.07415285994413857,-0.02697215946094495,-0.14983292679547192,-0.020037504404254093,-0.14942409216764127,-0.036704310990141084,-0.03649357145522444,0.13923494719372329,0.05778928178858737,-0.006221127267999705,0.0036381128778442354,-0.1160597390294516,-0.004485592078294389,-0.08700770657221178,
PSAP,0.01600234419565117,0.3383966624904809,-0.06548395468718007,0.0482307838160597,-0.022351419226282285,-0.009946622099405824,-0.0075307505742430066,0.22589284903884585,0.26628656784069993,0.23211901043195166,0.007267844231904286,-0.18412631716421898,0.26153836871528513,0.03600802585263346,0.24055688148990031,0.039569156322596215,0.03337140850879548,0.1097873206488616,-0.12005279945986137,0.03236495964085754,0.131221315970524,-0.14639928239748431
EFEMP1,0.04182677476796538,-0.24240139732881405,-0.02736034496470015,0.008124645453761603,0.01953509051283648,0.05590036983361189,-0.2651396368997939,-0.16412806304537414,-0.4350549417826739,0.021920735190247443,-0.07227793429697005,-0.4159495446686364,-0.1640245660313199,-0.022235561062615573,0.15782952471899353,0.0386008546663188,-0.045244188797135855,0.029081456462625024,-0.09319767841544492,0.06223480710117453,-0.10502873342981364,-0.09713221148533711
C1QTNF1,-0.009344776669185454,-0.34552632271545913,-0.017044298442247054,-0.05572627491828763,-0.050723964313400795,-0.020643481458696725,0.028461949842335004,-0.019742195702803497,-0.2840078295020494,-0.09981946320379229,-0.014564966395676334,0.0411272960408868,-0.019037952543220868,-0.012098347611332784,0.2244130629380064,0.03429662471173012,0.00640389460119533,-0.0038588045220922696,-0.042143646397074394,-0.06069070396810003,-0.17766959159094278,0.08425502799628186
ALB,0.01122201483211392,-0.012187312392387637,0.02853291886680778,0.004217972246045695,,0.05311065423594704,-0.015099905294683259,-0.009230489178589787,0.09427183958512118,-0.032515926226638785,-0.03573479899842643,-0.14368447248358426,-0.01145534553131468,-0.018644840833597614,0.10740686421679069,0.013279692474796188,0.04732689847112415,-0.008482093922035265,-0.02602817168047667,0.006167729054795562,-0.0083910898707523,0.08469064085241514
CCL13,,,,,,,,,,,,,,,0.11003446640685366,,,-0.047604648742619896,,,,
EFNA3,0.0028381884572499286,0.09353011105720527,0.07990065722031656,-0.003913350502555049,0.01820133405075636,0.006321521754061161,-0.007185853336537805,0.20203698897657962,0.5338858025464308,0.15048671806825564,0.08327384667366812,0.30232534174647824,0.09409116111667477,0.008456108051393872,0.20961888673225984,0.12396865509088499,-0.00891541124392734,0.10934411845992234,0.0683866751873306,-0.04603998221380843,0.1916991384308977,0.2630624507799058
DRAXIN,-0.0012491141900602893,0.1772615926453832,0.07659440859321096,-0.06733976131033696,-0.030029548885750768,0.031105018706249838,-0.00724631115437062,-0.08286630468228375,-0.3270917331319933,-0.17811431683121032,0.0032547148581282834,0.007143195925874593,-0.00970845448925931,0.13928426474172156,0.1179718968944172,0.08324480596939722,0.06440969856184936,0.009846632884195298,-0.018113298569292977,-0.002653840408906801,0.13314350621004184,0.09315675781509836
RAET1L,,,-0.02027737393920204,,,,,,,,0.03222616467467354,,,,,0.00769615136648509,,-0.004867310696007503,,,,
NPTX2,0.09274173430726881,0.3175105283739961,0.18749699726762742,0.09129120341991778,0.12455300125975324,0.14513680474036983,0.1901744204121438,0.31306679694982775,0.6118055051557366,0.3234084909456298,0.011873758813286565,-0.2184027930120513,0.0605183816246796,,0.05882099796757217,0.020041495381314656,0.019300897042338096,0.04617541243227159,0.06535034177938334,-0.03992042470769936,0.06925935750812091,0.14744373272269234
FGF11,-0.08325549150792541,-0.23596623094672015,-0.008492728447091489,0.02872095807596936,-0.0703367823458462,-0.02581677029123753,-0.06847120006065756,-0.1718629110013379,-0.3002382012090998,-0.06387227681979626,-0.03019213522461497,0.03591010844205107,0.007530087460706258,0.03739596850183564,0.11945091527015622,0.04306591844539686,0.03953619841206701,0.058572654106520725,0.06123999420735893,-0.04965030043374211,-0.06036136018232791,0.027338152498761426
CD59,-0.005234893217100995,0.10777333246592795,-0.06437903922048224,0.045043312118355404,0.0044835203558638535,-0.09099531740781512,0.2311974088313149,0.165838971799435,0.34287231874649055,-0.0142108928836518,0.002940373009870605,-0.17796217660888317,0.13201587021126368,-0.051405419747604125,0.11984912956524553,0.006800952312315181,-0.01412171508824184,-0.018595126541719013,-0.03309985096254388,0.08561179303710939,0.16682142643988737,0.15131241957095193
COL9A2,0.060696126686688466,-0.1503553956961156,0.01715155584186629,0.030368562726364026,0.11226429014115742,0.11243911112986389,0.031205916924680173,-0.09104448994604397,-0.2106566651592334,0.08860324763162572,-0.020607857213515015,-0.20177824708384812,-0.1368792571209952,0.04173876215128343,0.06659104657578988,0.10966527735263874,-0.06003853480401809,-0.07443389938134526,0.013878005402370002,0.07708925858913844,0.01727247211836836,-0.022637263056496493
DLL3,0.06280908135708456,0.2971118055244514,0.08549181004756515,0.013513331282269683,0.10667679868384759,0.0178158454978405,0.0556676364858676,-0.23879771716438544,-0.12176697595098243,0.16349998111203762,0.08744427043433625,0.221779089630572,-0.08283916381020592,0.0005064261225483538,-0.0742354135281663,0.08114319176411688,-0.04058724462990741,-0.018420721023343065,-0.03402024298680643,-0.050847003214555694,0.13280957721550782,0.021451457928373625
FGF5,,,,,,,,,0.09823056996089453,,,0.043260861503656815,,,,,,,,0.08402997199059131,-0.012964842160385412,
LIN7C,-0.02029805505009309,-0.028826571182614665,-0.015676368959137658,-0.00813901550667172,0.09806861997623836,0.0023001976992083188,0.06155442866506699,-0.0158902727963495,-0.14731454489463408,-0.031186836658735798,0.022974023608092357,0.1368234329835906,0.06232148745657264,-0.058423506687718285,0.02102489434018853,0.015893320597811112,0.005354878520123076,0.03205291988797344,-0.019467915442652396,-0.0032282620624017695,0.05658387940243761,0.15498310956040273
GDF7,0.026850020729463634,0.06593793496504503,0.04347119796937082,0.0759034789143408,,-0.05096103766414391,,-0.0266601277634783,-0.04809477439991113,0.05213196446142117,-0.005188948525750921,0.1800186830421389,,,,-0.0036597894861859605,-0.005598061076465239,-0.027236117555104897,,-0.030307504988554928,-0.022911853431091724,
PSPN,-0.0018846184598279097,0.07391756554160937,-0.012257946510607255,0.06310572430732367,0.025595331990250384,-0.03670935655545056,-0.0016765173779795374,0.041213463186728576,-0.0819681629774365,-0.045404590123120675,-0.007123041062869738,0.049366843600265095,0.054657176527662166,0.05431636722742804,0.06473251416829301,0.025378600746168253,-0.010179296186065714,-0.017922597434741953,0.15516120156560131,-0.039176573389393,0.07489299792409561,0.11728725676909807
ANGPT1,0.0531364579382317,0.0667316152670217,-0.017857636980583316,0.0282676490610708,-0.03886755748455332,0.03351779557463911,0.021916855739567167,-0.017844791738082667,-0.3110329230508953,0.15016623115631123,-0.027896118298377546,-0.1716186434182434,-0.015727632316071775,0.004482237333906223,0.1092850623743723,0.0499489412893029,-0.044729885656944544,-0.0064928030532655,0.0044273403614849,0.08415358612410495,0.08670633384296035,-0.07109692018690128
PNOC,0.029919767572728368,0.30106853361809205,0.11970814131750762,0.07847327266016234,0.12299480731371157,0.2526038045167424,0.3296173808775492,0.30048132172082453,0.5512011327704359,0.2947835575278978,0.08702126442495542,0.21507480265576306,0.19075187566193733,,,-0.03135373177993496,,0.08261314994304084,0.01651546348352869,-0.0225344603992901,0.2605379917264948,0.24128504373209367
L1CAM,0.03052629334361271,0.5036009564616797,0.136995393896411,0.007740855517230688,-0.07232237634500956,0.1171629676580355,0.0695256178894147,0.1543350061195116,0.4153137323231333,0.24435430780626843,0.09015481251056527,0.2437008325342364,0.408187876684202,0.02688754276542753,0.2245132351059125,0.0776710712709483,-0.034600433663415996,0.12074641169087265,-0.01817547996430198,-0.03222715997264822,0.3182588224675323,0.2006269635483441
APOA1,0.017201251466006068,-0.041834505942830495,-0.013682309508087175,0.06891245594088671,0.08402106821713098,-0.02284425045704766,-0.04093979095053504,-0.031585456931231125,-0.0823842637514762,0.02277478687092737,-0.04857618798930933,0.03177906074388363,0.013276853736376245,-0.022380883684145623,0.0902195868692736,0.0741077175798442,-0.012686888085220598,0.021927563561621045,,0.03655673785695822,-0.0054276862588871965,0.05190992605217498
PSEN1,0.09500597664045927,0.07596946236945237,0.030711313953910777,-0.0042042918884546785,0.011365782007311195,0.016531572531965397,0.054808325706469735,-0.05856594280156182,-0.19119725125684078,-0.02951943847460664,-0.0676156820045353,-0.268335770624109,-0.10030333948628174,-0.07500904994310847,-0.04034256439936691,0.11513573069358994,-0.009474469807175315,-0.017369338066393094,0.049537884055430824,0.024249324043073655,-0.02332979279912117,-0.09814478592679306
CALM2,0.014537896672097187,0.35539999489925905,0.1197730120458238,-0.07403718210994288,0.007324572916505009,0.03194019874940489,0.2581631592645754,0.3904931073447344,0.5716810397886859,0.2779992653343172,0.15234112185889156,0.5317781326416903,0.23690793291383666,-0.04070335370288662,0.15603067824227518,0.12213571538222111,-0.04251079912002838,0.10364097531251057,0.08058434492276667,-0.09680413534665344,0.2917937440031782,0.11729882604173475
CLEC2B,0.09735474422424091,-0.09142309118140726,-0.09412293980625881,-0.033968655726080155,-0.010259922425439365,0.005074966165504852,-0.05146895964339999,-0.034717308147074424,-0.32504270096466337,-0.08336683570653586,-0.019916641930766418,-0.1428321088521722,0.048163399419737504,0.026375527426473405,0.00939067282076483,-0.03488776419306421,0.1019300390223469,-0.010793146558989566,0.06192585949355475,0.044570735959284895,-0.12396924519638575,-0.014796467893868428
NTNG1,-0.04902549708127987,0.22070507323440655,0.027455712163844227,0.015501171536872109,,0.03748871819047055,0.09051455285558874,0.027102497443995482,-0.02484827616288935,0.006552706156264474,0.02642417151950266,0.06280227651910562,0.18470044845010827,0.0854012727036145,0.047362278063847504,0.12966362607250478,-0.04475768533076877,-0.01236344338001006,0.003783778343914271,0.00015829457716200142,0.023484612581437362,0.07493404849772703
LRIG1,-0.004626979171329153,-0.1876892672262898,0.06385813055921101,-0.003294553051021696,0.12486525255089496,0.04525418507340809,-0.19060625578463827,-0.09428291426707737,-0.38092378161678186,-0.09562002942638216,-0.024764144074451076,-0.16025587994959029,-0.2524900499390249,0.00774240424338826,0.016615108601893466,0.026993033407352016,-0.05404072877020915,-0.039248616776446955,-0.08346253313023877,-0.06575189314755071,0.0753693893519442,-0.09688601052519152
CPAMD8,0.015976737776482577,,0.05376070088644669,,,-0.010320106155143977,0.07174329905461452,0.07629715527867667,-0.014112815098067263,0.028378657020739346,0.012308814634141485,-0.016111562687870406,0.03792698246356273,-0.06829905750489162,,0.025695176588433004,-0.03210083359902503,,0.043652541235312044,-0.012432074571272142,-0.03186985752295841,-0.08613505997642955
GHRL,0.05387102114689816,,0.047724002641154416,0.05938655754815346,,0.05636358351608438,0.045423784658519845,0.1270971843635316,0.0544776283164006,-0.0023596789325318252,-0.054264146052620754,-0.03577106363305199,-0.039527793471190766,-0.05525878232952886,,,-0.04359356366918615,0.011077802924066285,,0.10908663751340078,-0.0506433651333898,
NPY,0.024186133836566565,0.2778857137147131,0.06195566030217853,0.04795824329021403,0.09689268779824765,0.04613719875585551,0.17031532592968093,0.17110574885282986,0.38362438079330924,0.16433518099828817,-0.02826601469034195,0.059731081354290665,0.08768252052983534,,0.10863192580235115,0.051342609964156065,-0.033604677944660384,0.05109847678393294,0.005059226857842496,0.04246952707737869,0.13719990337663066,-0.03636408713467872
MMP2,0.009325883140451706,0.1074857364220143,0.03882598063050729,-0.003986856465553592,0.13291328798536092,-0.009590383373356522,0.03869985989241457,-0.19565734111611147,-0.46333673705782596,-0.061043659010365,0.028656722938690083,-0.10086554022467492,-0.3794402735286267,-0.0744151425868928,0.1372840410530644,0.14425378375077275,-0.0051542450675961015,-0.04761190752975453,-0.026848392578964902,0.08074052865932356,-0.030456055547888532,-0.09271595080366296
LHB,,,,,,0.0024066205048272004,,,,,,,,,,,,,,,,
PPY,,,-0.02301790694522162,,,-0.023169903374284876,,,,-0.04185055245864706,,,,,0.131455824336903,0.024271579523499415,,0.0615987572858699,,-0.022991033585094755,-0.024856940850970153,
