,UKF248,UKF251,UKF255,UKF275,ZH8811Bbulk,ZH916T1
LMAN1,-0.0005278719698856433,0.03345731795917494,0.053998956021185214,0.012852739692848772,-0.045284380855371634,-0.004117937217890581
LYPD3,0.014448720160618506,-0.016219233553380383,-0.02922524341494225,-0.015742200968244927,-0.03557668297469464,0.014636508038863166
APOE,-0.03093288791349404,-0.001082146811664966,-0.0826895969646434,-0.005629383523450909,0.024082530265759874,0.011660734555106937
SOSTDC1,-0.028967509636879215,,,0.028012446002720418,-0.03517944380214816,0.0011178870901539502
ANXA1,0.011142163398096696,-0.01243828729545162,0.021145252968558223,0.0374293094579517,0.01959679333377772,0.0432709683012797
WNT2B,-0.01221608252245986,-0.008020341372658606,0.006721898188811066,-0.009101008506241483,0.007208661593295327,0.003699472165531433
AMH,0.06421735564874885,0.02344920255664734,-0.05359749464118435,-0.01620734438178519,-0.005399256545833007,0.00810392787037686
GDF10,-0.014882719771446992,-0.0009449218412658105,,-0.015142168812409826,-0.028632374343215163,0.0699159590371739
EFNB3,0.04346302119498005,0.04082402186251878,-0.08156205324309825,-0.01362519012403618,0.04498602696375314,0.04215543138860442
LTB,0.029407021906524264,-0.026620135685341117,,-0.019563314146872478,-0.04885209512871603,0.04793080709845852
ANGPT2,0.05336686502098093,0.05851233791121347,-0.05401238090058889,-0.019575841039634577,0.06242446222675169,-0.017009598826293274
ADAM17,0.026908253838915822,0.036674566220829645,0.041245365841962964,0.019569624250709072,-0.07189002086321071,0.054510539160740015
LRPAP1,0.01661369057209737,-0.03165829086021655,0.03404266030157958,0.007723401857168006,0.022792032498361436,0.022747756924621356
NID1,0.08259329767840722,0.027102968570890777,-0.018870722081478716,-0.033532004099714505,0.02543852664888682,0.026164925536915108
MST1,-0.016838285944178633,-0.007227321975344448,-0.013979100236967865,-0.036385206657350476,0.0033514867511465637,-0.002122163993247765
DCN,0.017149473670226758,-0.035845681318837336,-0.03412841043399208,3.580790018135116e-05,0.06331468536518564,0.007819028583991031
IGFL2,,,,-0.013328941919977192,-0.01842087824016766,-0.006518458404696376
COL7A1,0.008742569171065171,-0.017731809863390693,-0.060674914103441675,0.03640344479997791,0.04798084280400056,0.04553920203076032
CALR,0.0073037752523357,-0.03879607193726992,0.016014697206533743,0.0290930561485368,0.046939238088659886,0.02037764849617055
PIGA,-0.04630740478133957,-0.020542905670224522,-0.050683953793895606,-0.002271345856167008,0.020764142683476646,0.0016047039811924217
CD200,0.07757699564921457,0.05382717598809329,-0.006973196245094588,0.02811243601139976,-0.011571112184103909,0.004860727444319909
GRP,-0.02386478174361448,-0.01548822786868551,,-0.007361136175138428,-0.01736634233264812,0.021779519048635825
CDH1,-0.041383168031666195,-0.01739075502718338,,-0.028534291215641067,-0.022383374600714174,0.028213970628019176
LPL,0.0647652781815958,0.02123206454117506,-0.0005351916280414916,-0.01583088649629747,0.015919508228514886,0.0019527803849526957
SEMA5A,-0.06586122206029381,0.018801630263075228,-0.05075605706613414,0.007143682791152612,-0.02742654449718191,0.009469249099494717
SEMA7A,0.06707874269314983,-0.015958757620194174,0.0194653717291699,0.018188531601534417,0.013641934802916249,0.005427721335200428
SEMA4G,-0.023066553857918354,0.052080338049637395,0.02617893589850165,-0.025593587061422386,-0.06890595856771407,0.07144949853421964
SEMA3B,-0.010996380381660464,0.007883945571698494,-0.025031665848421113,-0.04324442604634477,0.00016616954899240593,-0.026294247207802064
RPH3A,-0.024152075935977332,0.01102926230819295,-0.04164263646658226,0.016492550420037458,-0.010669789347925484,0.05599562890042445
JAG2,0.06609239188567916,0.057400251695177394,-0.05927402945733068,-0.02697810195448065,0.015990429257006895,0.08189531888907034
CGN,-0.030415966644062993,-0.021087605001750397,0.05311468021934561,-0.03878127611314816,-0.012252173452651824,0.05641375136241588
GDF15,0.04512875343205359,0.03219827388735795,0.057720557606862524,-0.016201117244494682,-0.0347924015279376,0.05717239586850286
SEMA4F,-0.03569213353236742,-0.032027662477975984,-0.020879471330160417,-0.03752770261191826,0.0064335897365336864,0.04033226949329323
NXPH1,-0.03990700264460204,-0.015072612473654214,-0.09239721258229767,0.05316852764199264,0.019142038719566323,-0.017274467138256224
ARF1,0.040135971466791695,-0.006478675899254977,-0.03144528472253081,0.004815503439931781,0.060627408380840485,0.016505788682154014
DSC3,-0.010846021122553656,,,,,-0.016731611741650936
EBI3,-0.03383432005447988,-0.021403087973386387,-0.039641155154617136,0.01310588973354615,0.0026024698208640808,0.04900174169129031
TIMP1,0.04832299449933461,0.018082517926212644,0.06532234040610464,-0.01878574316017017,0.0030506417661193778,0.032433489274924
SEMA3C,0.016512644582068185,-0.04000494013257376,0.02256750118965039,0.0087131322543108,-0.058289200185607,0.019230077451516416
GNRH2,,,,,,-0.018130981644382135
GAS6,-0.007925613926275547,-0.0008121035574575719,0.005180065293228557,0.03076310577527711,-0.02446959353214597,-0.03060406599148983
MEPE,0.14464278539795591,,-0.03926874825227461,0.03590981138529966,-0.026463870588309648,-0.02312044151185482
SERPINE1,0.054051606145289324,0.02178860961470939,0.1000505230437862,0.012422613472592924,0.0175171024163161,0.02859921988691245
RSPO2,-0.029272722948607544,-0.02424357617285928,-0.021629717537377094,-0.02660512745487617,-0.024932424779949273,-0.004962749309672622
SHBG,-0.01404880338794004,-0.02336238044465679,,-0.02263960119673945,0.010807526489206304,-0.010568695991581206
LGALS3BP,-0.006436990564552249,0.04560468098777053,-0.11269454420647432,0.01580601077679075,0.004082336837180394,0.04557818345765637
LAMB1,0.08029628690010454,0.04259114841163927,0.015034024378986342,-0.012269587804032193,0.01928199783259922,0.028701581036522674
SPTBN2,0.0042368745827695295,-0.0015908979020916075,-0.026450491490704678,-0.006045033428288503,-0.041879068854982424,0.030440920370410712
COL1A2,0.030600769922917107,-0.04708863392369444,-0.043062974034753856,0.02444341440841806,0.020222398993476248,0.013093068670847575
DEFB1,,-0.013709351350006949,,0.07989651511443072,,0.03658771457297532
SCT,,,,-0.010914866190766965,,
WNT11,-0.015545870640998782,,,,0.00710518422468687,-0.022204943379303236
LGALS1,0.04200371282948715,-0.00073729534333432,0.1091007919826464,-0.03867336020309194,0.01271956143614989,9.364695344815558e-05
BCAN,-0.02845018206999948,0.0008269054881025633,-0.10856589475073025,0.0031160774829255035,0.005115086280440406,0.06136750662623119
ANOS1,0.00723698716800031,0.018229994379038557,0.013017002517388873,-0.04443257340567081,0.029019667705189583,0.061993759656746535
EDA,-0.011381076506360565,-0.028289492848208957,-0.034760269463060406,0.03185543018212186,-0.028632372697795862,0.012267572273097523
FGF22,0.06796083594973958,0.016214349480531555,,,-0.017546143086625252,0.006925702508357547
SHANK1,0.07282165915661547,0.005519218450621623,,-0.015976340663405024,-0.02232752839965159,0.0116654253018566
NPVF,,,,,0.010139598156740098,
RAET1G,,,,,,0.0584322216022133
TGFB1,0.02910857152239199,-0.01718489115723967,0.004859629768578441,-0.02600450871618146,-0.06651351567429355,-0.024448268478830085
MSTN,-0.03518274511146176,0.07821654691884859,,-0.018590187086763677,0.019474540789846354,-0.019755868086374966
WNT4,-0.010474772918945536,-0.017923877870432352,0.050083133569507325,0.0002699618134139056,0.0052655301445471625,0.03776869627422802
TNFSF4,0.1035492463631737,0.03610623774734159,0.07378484240524796,-0.028697062384902106,-0.01373644940561392,0.10404665999384308
NTN1,0.0036665274609275914,0.021946061701140187,-0.035496158881220236,0.01618765702246505,0.035704406077625414,0.06402265471456639
CXCL12,0.03529721316581028,-0.018424931698754525,0.0019143422302912347,0.026219960210362322,0.04057622062535608,0.020555009158006135
GNRH1,0.013688440180909298,-0.024734708193127838,-0.012258697550855211,0.04063317046384543,0.07600494614215644,-0.02638134400213705
FGF8,,,,,-0.021891761712553005,
RIMS1,-0.0008231616873199289,-0.0004321557281412111,0.04111816282494671,0.030099693697238483,-0.038951160487360255,0.009710792076455916
FGF14,-0.05480280888078153,-0.00649014835411609,0.006760240800683157,-0.0004634979633315948,0.019130166411946554,-0.011286827425359016
IGF1,-0.03929267739760851,-0.033203864239813745,0.03877083719328806,-0.02841579023731582,-0.002333391384132368,0.058185147813999714
TNFSF10,0.0409415660035795,-0.023335778654549555,-0.005136585304094415,-0.01962012354521546,-0.014763778393943735,0.038898798234697156
GDF5,-0.01605818300596946,,,,0.06986639407138309,0.03723098154290427
CHAD,,,-0.03538895182965877,,0.09494807295339056,
RGMA,0.029201505094116013,-0.0071229025899237075,-0.07725781348641639,-0.021882941981936136,-0.008761656563633011,0.03157672296131463
WNT16,0.032010407069888384,-0.013917714482729028,-0.02162972085265884,-0.01877547128430209,,0.026942659905773252
CX3CL1,0.044554192639081266,0.023568330229777147,-0.020474888471372275,0.029567108874156266,-0.018125209856076793,0.03702827556148192
FGF1,0.015085038504184065,0.012968476670604615,-0.07902324453027536,0.015316907500634804,0.06828848768146065,-0.019554154125685085
ALOX5AP,0.007410653323232264,0.026659229430537106,0.008105512957044125,0.0425104402691785,-0.047932054105092325,-0.05017625904940493
IL1RN,-0.035365029177547316,-0.02998378958054322,0.002106092090122095,0.07979889708023241,-0.03957583184175698,0.021473891271617144
PCSK9,,,,,-0.016816274819769904,
NPW,,,0.03877748364629637,-0.015142170239483242,0.0027029942421606377,-0.022033741092589404
CXCL9,0.030612832150932353,0.08116960219256561,,-0.019727087318912293,,0.03891582716536155
ANGPTL4,0.03257887894661833,0.023969571594748804,0.06069491941245646,-0.03698900963174755,0.02035972053510431,0.039845726461382895
UCN2,,,0.009303126980110347,-0.017102521818087576,0.014664240297541676,
OBP2A,,,,,,-0.01879397349605632
COL4A3,-0.021047617037617365,-0.03391532301158777,0.026144433813910434,0.054089514732363335,-0.013307061376175771,-0.0031700980058168553
NRG3,-0.0043192232486102015,-0.003556403404900757,0.04542170036516669,0.01843968018072952,-0.01046697225319284,0.021829685627837304
IL23A,-0.017159620196514055,-0.018564718153500772,-0.0256831610897281,,-0.02159693861635687,-0.027130600503847673
COLQ,-0.02090021543779297,0.004149973321419873,-0.0017350961262624295,0.0030344137551624765,0.011787022361013443,0.0333278484897672
SCGB1A1,,-0.014123135839839925,,,-0.0023436085557018357,
TNFSF12,0.0423560247671362,0.02580482027682132,-0.021729169086500046,0.038244138083971015,-0.030178259507167016,-0.03259794870560246
DKK2,-0.017973881000514797,-0.01657330766385091,,0.013960906067752733,,0.0012058134410748726
FYN,-0.03794333362695497,-0.044405361283290284,-0.08958696520827665,-0.008911420831084612,-0.0027624107153448475,0.056961676647766274
ACE,0.07508980993928642,-0.013167034742215842,-0.005090459512428443,-0.028066973672166044,-0.0011358450025552669,0.010934229159695209
IL18,0.02951962164701198,-0.03671399314785829,0.02664308533211067,-0.0005754889486557602,-0.03161459905267852,-0.018641532171085058
PPBP,,,,,0.06288662402333839,
CCL27,-0.011381076582821635,,-0.03328986015329603,-0.024530186660747567,-0.011504117942592347,0.008567660849325956
SERPING1,-0.006348204501703901,0.01109699538182476,0.005990468304085403,0.006169671785160408,-0.004068900173877034,0.01853853606284519
AZGP1,-0.020032956434607386,0.053537829867238144,-0.011811070838936693,0.03370653672948317,-0.01512296041512017,0.021151378775310287
INHA,0.03996839787152625,-0.02164212074641431,-0.020628881344455008,-0.031139420583730974,0.037327409011484416,0.04559651542103072
SEMA3G,0.05778684558240245,-0.025863556523099584,,-0.02712181765406155,,0.1444769836064846
COL6A1,0.03566244923971274,0.014147148379092865,-0.042131028061312054,0.00893567136874528,-0.002603747096444966,0.018120173594762132
FGF17,-0.032840694030485985,-0.01548822786868551,0.03665336819933783,-0.024846570761388662,0.05453744464973776,-0.01790489250614599
TNFSF8,,-0.013709352761382918,,-0.014001910037020391,0.0036669381044095823,-0.03196635394453629
FGF20,-0.022586934726333684,0.056768697262796805,,-0.004258754106744289,-0.028748924268740164,-0.017616911305191378
ICAM3,-0.004446886812849532,-0.028540436755739827,0.08410430576477146,0.03164931198577639,0.07842447820875881,0.010303924791948504
LAMA4,0.08033393634164929,-0.011839562490142255,-0.057888440877010214,0.008909511838725678,0.07501170417218359,0.06449581267711599
DLL4,0.041752570094012634,0.04897097254427327,0.003592943268171393,-0.04141028637387278,0.0306284572427448,0.02247945309847374
SEMA3A,0.04971285000610878,-0.02580988834165156,-0.0038407294323135337,-0.019213383174453005,0.04548919297073021,0.02040952982199659
RLN2,,-0.014722935496244061,0.022215301578563006,-0.014262693799894317,,-0.020664254738918565
C5,0.03425891833660641,0.02382893087036241,0.017825044598845045,-0.0025052608570018523,0.020835918764535853,0.044363583842845604
COMP,,,,,,-0.025527104160279503
EDN2,0.0938965478888204,,,-0.01731966325063654,,
C1QA,0.02560504103382749,0.019285977674738056,-0.025074007271474817,0.004372497712635016,-0.016730945818909954,0.01055380881856661
UTS2B,-0.013760379045234701,-0.016747708109122586,,-0.012328565037537084,,-0.0031113328385049977
COL9A3,-0.010483597917592333,0.040304144869599254,-0.07344116016137048,-0.02221384181451474,-0.009853075399528538,0.07071191091117869
DLK1,,,,-0.029467796514391794,,
HGF,0.02712243149737708,0.028850104103685794,-0.06883964511717418,-0.0082661174026402,-0.007457124474240765,-0.002485786399917394
P4HB,0.038698357139865476,-0.014456199361234117,0.10518450380727493,-0.008034827215822658,0.03309554807594123,0.0507281743843402
ADCYAP1,0.10453374096558431,0.011648106994375114,0.03377571706076733,-0.023641954034266322,-0.01427197927507909,0.02219372883731706
GREM1,0.0002943452347582012,0.09626128684489443,,-0.009450897304511702,-0.03380750983286863,-0.01942473737679198
EGF,0.02501840290716807,-0.001417912467020429,,0.06539335017801462,-0.016055728192412518,0.031171590888724898
VEGFB,0.0071460372750343885,-0.005157339453009492,0.07109278976444548,-0.036679205961471145,-0.03769212615034535,-0.06305812679302378
FARP2,0.005433723246496509,0.03505919897394516,0.025251096941383177,-0.0011556920074637434,-0.01158300866650885,0.030413068873905682
IHH,,,,,-0.019585326719375153,
LAMA2,0.06963213573354736,0.05293416683439065,0.05569706407962722,-0.03231381340047206,0.026101301916512915,-0.005680090380004675
SERPINC1,,,,0.007526545458321829,-0.016055729469681097,
NRG1,0.019155636111442487,0.034887002602854086,-0.02099204140367452,-0.04051026643318835,0.0050949196770496375,0.04109874709111225
SPINK1,0.02333474127576463,,0.09868439357859976,,-0.0029522073092718534,-0.028805128996587152
EFEMP2,0.0376931012600206,-0.011258385873794085,0.014508908324376209,-0.01043274409830283,0.023214657478860774,0.04202938027181254
SELPLG,-0.04408967501297035,0.009664001246707172,0.02398362906528447,0.01781528003151508,-0.009149121987645243,-0.002314664192633477
GDF6,-0.02182881077711535,,0.033239343508273435,,-0.008073118483546492,
HLA-E,0.05267622156022072,0.03486019716233213,0.016684425669425337,-0.0027814632154543268,-0.03125770109873945,0.03675604893625285
PTN,0.01100909651309973,0.016538683132482357,-0.07568960343890634,-0.004307094850052449,-0.0033177573462616133,0.027598989309242355
CD274,0.040655473007239734,0.031217574137485098,-0.01448945937741008,0.02543383873933523,0.003807206169859121,0.012810698498244389
CD14,-0.014329231241794478,-0.04375147617369419,-0.05992824672007857,-0.006719935907837811,-0.041994752336117554,-0.020700815271352997
SFTPD,-0.020748190757044354,-0.02336238206503532,,0.001313823017774354,0.031221539866568237,-0.03291158332213178
SLIT1,0.010268316482272138,-0.01747621751836339,-0.022702909321677643,0.008976688924270433,0.013220465656472898,0.05726051058123482
CNTF,,,,-0.011243782193626798,,
BST1,0.04158100226865199,-0.02860653247690703,-0.040977378580026244,-0.0030702702577574265,0.045134804132997,0.038437416658853425
AGTRAP,0.024024560530669734,0.010989998349309612,-0.0462601329948196,-0.02551235755494702,-0.009540514707775156,-0.016967266366838554
LAMC1,0.03956968335870667,-0.04786334435685958,-0.015941296411513223,-0.024573972196160258,0.030325523036927916,0.024132813989140786
COL6A3,0.05790770364145384,-0.021504699430831314,0.005775127009987044,0.06438567496174764,0.0036933421468143125,0.010340703798873474
FN1,0.03701598428357846,-0.04595255073170709,0.04887125511192198,-0.016383217816071247,0.048356290183096305,0.011102468553463387
MIF,-0.02946415091170534,0.05152086187919286,0.1029231452812631,-0.02983414957007887,0.04152158675765389,-0.022034966748869393
JAG1,0.057899200754877644,0.047190230927416095,0.050306925156070395,-0.02470172055286381,-0.05716853902981145,-0.000623569900679983
NID2,0.09335395250865078,-0.012796647172870403,-0.05334664282938162,0.00785588130251066,0.052105554181877956,0.04391001901480396
EFNB1,0.060878314307254544,0.02336275739049319,-0.02676003365908694,0.0012876983776230148,0.016502036570848422,0.03416374318743921
COL4A2,0.05098340957494651,-0.0228126326835974,-0.09496115826543682,-0.02210517379366333,0.04152820533869682,0.012814030775400371
SPP1,-0.003233650999014947,-0.02019991903182251,-0.028144791962501803,-0.0031084370903435516,-0.04831415115641529,0.0007066248349442612
PODXL2,0.05668382303837607,0.03106176615717392,0.003592462010363604,0.004750443441170555,0.009036234237956874,-0.02367324576440931
FGF9,0.012699601808289739,0.04898242226923329,-0.02699578733021251,0.021669910876162355,-0.05471782514696923,0.05885984512698399
ITIH2,-0.02173247390202386,,,,0.06440096859134052,0.049784920890137856
ADAM10,0.022278047920640552,0.008936619849597274,-0.06671894975539433,0.045112406853061414,-0.0078169832541224,0.061322768018825795
CFH,0.060434312851234614,-0.012131696926069656,-0.005194772252944365,0.056975749747513724,0.03219518238333152,0.022252149140176467
COL4A5,0.004166875233452677,0.005701869599126654,-0.060760991501212856,0.0035355451545230543,0.10179681146834477,0.01945163675212063
LTBP3,-0.029397580106862484,0.028289639718576187,-0.05416013511828267,0.017024070029495637,0.026348019644927504,0.0033040124137092277
GNB3,-0.027554601245651875,0.004984349564778676,-0.05871054563708218,0.005827008381875602,0.08010945770467141,0.07152512525746693
COL6A2,0.05894521071510144,-0.025589358995984992,0.04242923288780516,0.009776193521613897,0.03591424197927765,0.00971427667912036
GDF9,-0.020095961663416994,-0.027460318476056886,-0.0335032342007649,2.0622700520964824e-05,-0.038649454253144276,-0.002160815372789626
NCAM1,-0.05003193894914401,0.017625989505257466,-0.038718216412246535,-0.01146807046486569,-0.02584837629897147,-0.0022107610355331267
APOC2,0.050255662410921734,0.01253758300096647,0.03000077332555033,0.007575971526499599,-0.056167123711746016,0.016821044586755044
BST2,0.011914329866787993,0.005952637761215048,-0.07579242054848515,0.01825257663420365,-0.027581476158648307,0.0295035197860779
COL5A1,0.04204037084007857,-0.023304531960279172,0.006477052304905681,0.008254228999304596,0.014100882038784906,-0.006381152807178792
CALM3,0.00913926826017781,-0.009993507193224534,-0.005006769378787001,0.012480421761337474,-0.009153318760355437,-0.0016291091323900188
THBS2,-0.046485733547456644,0.002381893522404085,-0.0668103340421194,-0.04343599874242455,0.02481341100892851,-0.01635561322466245
SERPINE2,-0.0583388202578475,-0.0499005679475672,0.07106312552988468,0.022004547211086276,-0.051444220105330486,0.031309877763881645
EFNB2,0.06012529797335895,0.029684035565169856,0.04848159706412689,-0.06926512557474909,-0.04198212029104173,0.014247766033423592
PROK1,0.06213355919353965,-0.01792387899796429,-0.038325224454597726,-0.018164515499435263,-0.017724261387057523,
MMP9,0.06630453314546578,0.009692808501044205,0.10188192794480873,-0.018775468159936817,-0.019708235325044815,0.04404080742154481
DMP1,0.15924763627532257,,,,,
NPPA,0.008754976658250984,0.0017516260941106215,-0.07737147481613313,0.005618429632842349,0.05922033601735627,0.05326935330278561
APOB,,-0.01412313725194275,,-0.022809265248505312,,-0.016972365496598692
C4B,,-0.016219235216081304,,-0.014771260335256782,,-0.018793978751076756
NTNG2,-0.007022877680502435,0.0525012274793163,0.052961109748390404,-0.01560798009626589,-0.018862084462113807,0.06993013566313312
LAMA1,0.008333359519744338,0.041735058392089935,-0.03176245120450096,-0.006183052603690552,-0.015591690368378295,0.05090972800964166
UCN,-0.01875637100341894,-0.02123821796108859,0.009079065928933394,0.01124715368978592,-0.026152513318799645,0.008061000760825124
ARTN,0.0631136039632553,,-0.031539116362266875,-0.01877546998248304,0.0356728684682947,0.016001883136974676
PDGFD,0.0355386294584495,-0.028827806907450872,0.0011439874288964255,-0.014433194872136738,0.06666430367799835,0.039057144308798745
EDN1,0.037647734698615876,-0.02387526481767752,0.017683457727371867,-0.01299891518332717,0.0068973445023220135,0.0023879927341591578
ARPC5,0.013045218991885352,0.023529132973160907,-0.010016359276451054,-0.005150883505378638,-0.008343041584796974,-0.023221638398260074
GSTO1,0.025300104519436938,-0.011623423425719853,0.06687303026913485,0.009558787829640114,0.007035780213230711,-0.0549917049276557
PROK2,,,,,0.02745415229165768,-0.015474848334067185
SYK,-0.029749302075382865,0.04384139602726274,-0.052441259319649894,0.031184066751814548,-0.0048356605905533236,0.018318366073044393
CD40LG,,,,,,-0.018354465359377094
ST6GAL1,-0.04876699982896857,0.022618660958803754,-0.00897772075713627,0.043268054679049844,-0.014966778929781356,-0.012611346513580332
WNT3,0.0033933891402234944,-0.03300709822339185,0.002619991992007602,-0.0058515078765704175,-0.022844100289427047,0.021166373824530432
HSP90B1,0.015422423748956356,-0.005481174615384754,0.04385862162318634,0.016269796007087875,-0.0009142369476630258,-0.02161559586052468
ZP3,0.036727328678226895,0.001238475389723123,-0.06183750490526221,0.00041030390643886455,-0.02557989285756078,0.012666567279985101
ANGPT4,-0.012059129268548678,-0.019788694721561056,,,,
NRG2,-0.02244024817485501,-0.029146826255249475,-0.03086077476909194,-0.03524362318376136,0.02093961606819525,0.013657291281678917
MELTF,0.07361124571889185,-0.013380355826024563,-0.0073408720613949855,-0.035849776781313,0.0004205824685467306,0.07740656561834265
NLGN1,0.005739990849271785,-0.0014044889648628684,-0.022631816791764753,-0.037406550213137574,-0.0013457961473641773,0.04149769376005069
SLIT3,-0.01471326737963577,0.028041359711612944,0.04051344656976601,0.03174574790988103,0.05479515055196202,0.02578891653595547
CCL8,0.015624444012561073,-0.012843545211385822,-0.023445821232795257,-0.022905957664607807,-0.03011919557618109,-0.036033228206714424
S100A4,0.0131096086800688,-0.008949347529440651,-0.024327312534569927,0.03200539373097432,-0.05553640106277398,-0.04692456538468328
TNFSF13B,-0.011348796652526832,0.02119346725147295,-0.03935109816147562,-0.025705976164493227,-0.02374409235908547,-0.025944176284422193
HSPG2,0.06714552414317046,0.008100975427957164,-0.07205522141425709,0.004110738725440805,0.046744322979312684,0.006920225781068782
FAM3C,-0.025717485831930304,0.013011782373411681,-0.028703980704582965,-0.020281265038558975,0.04645824794398826,0.04775471883723043
FLT3LG,0.0271501019449991,-0.015400250308462206,-0.01803880281819281,0.07117059138613281,0.037996850139232874,0.0635482476254492
A2M,0.05276374384239512,-0.00021608917259204922,-0.04510074086457757,0.020374490810687193,0.006827517724975288,0.0780459261347911
VCL,0.06099055873534388,0.03192673219063203,-0.019823863660961644,0.043830461245172876,0.0003694697436671964,0.0037308213443534837
FGF2,0.01951495110266722,-0.019131707720514125,-0.005947503601392256,-0.008510287368314811,0.059677448129522935,-0.03764654412429661
AGRP,,,,-0.013328941919977192,-0.013763748416263344,
CNTN3,-0.024617615883805878,0.030890156867776908,,0.039467798095342135,0.04117718713795164,
RNASE2,0.0034547375481977986,0.02945521672477829,-0.021827612462912073,-0.04943807904971794,-0.022931334896288676,-0.038530315887553804
ADM2,0.022526818894655975,0.028244422882796903,,,,-0.01744448639119491
GAL,0.059528043936797434,0.0025663846711711674,0.02045543546405311,0.06987390555727221,-0.018194015126232498,0.006561694306527506
CXCL6,-0.01285881061946605,,,,0.035017714743369927,0.00979258893875655
PDGFC,0.03944232315040814,0.030479878836995294,-0.0490875641774445,-0.01280906791213722,0.05411881061644934,-0.026778536780635513
COL8A2,-0.030008849358728485,0.034670010725383026,0.11120634437808682,0.018301168374771942,-0.026694914369005885,0.015146333151376765
SPON2,0.019664449079818267,0.01173544742249589,-0.04958954258244932,-0.06587259856735467,-0.008383624332857987,0.03129185810875092
LCN2,,,,,-0.028980871087346625,
SEMA3D,-0.012223036262942308,0.0691666959529287,-0.05374310594868661,0.0010009877867368981,,
BMP6,-0.014746781819413014,-0.013917718001454974,,-0.01217927029223574,-0.0032945212624515183,-0.035955764393346815
TIMP2,-0.005534269144539789,-0.019545850121769848,-0.10616736838265911,-0.0276974910483686,-0.027735649054125133,0.04182841752670467
EFNA1,0.0357525328143871,-0.04656159200201047,0.002340885528917658,-0.02444971810868446,0.05030511071231848,0.01478170759185838
S100A12,0.21634301228265024,,,,,-0.019010171673553792
TFPI,0.0831415906098832,0.004322986320736695,-0.03139088323263245,-0.03478461086411734,0.06167879160470673,0.005723572964519638
GPC3,0.036589135892186674,-0.021914619261982946,-0.015844785415070547,0.05251234673401581,0.04191699700810036,0.053443465046360786
NMU,0.07899427260782871,,0.04381966256145407,,-0.05188654241023953,0.03780264498436012
SCGB3A2,0.04708319995692794,,,,-0.02493241981997019,-0.027441533073312194
LAMB3,-0.015378601308230135,-0.03120467269114029,0.006843633864601586,-0.027609541559935804,0.042036829684222794,0.007211142216994904
LGALS9,0.019327172159969846,-0.021216901838453567,-0.07264051924108779,-0.005683020006439506,-0.03503195184822931,0.030461440906215994
VIM,0.044182946952412275,-0.048832339838165484,0.04589121228758844,0.003901768883691101,0.005737088998805119,0.038360029337961336
PLAU,0.04676957786591358,0.022807407895936566,-0.04446493390098208,0.0007296299452969097,-0.04200650248165392,0.04970684487977245
TGFB3,0.026872019379634994,0.000985142221392864,-0.04336163641376616,-0.025633128221153826,0.02240211978662016,0.00761522975141667
APLN,0.048763906258217284,-0.001600592517398277,0.010695506604382695,-0.042546303280299604,0.08625571343659814,-0.02828101383161077
SHANK2,-0.0036406279894944096,-0.006033551171249865,-0.00547059748081557,-0.03872821699496719,-0.018931298296493832,-0.02713060191447974
LTF,-0.014156996178527717,,0.007602235653815806,0.018406659605331936,0.01139760796720933,0.012131414282484446
PYY,,,,0.05766767551571855,-0.019746576488444953,-0.0007191238860852854
PENK,0.04996094595720813,-0.02604359658570424,,0.008291638812386998,,-0.020664257049772854
CTF1,-0.011120990212005995,-0.037434616735044134,0.10529634867900155,0.0389864485623159,0.027446454568120275,-0.02121187215485532
COL3A1,0.028186555277270705,-0.03117532038174028,-0.06151892169397647,0.002371248926728336,0.020806634330300798,0.012734182719175764
S100A10,-0.03178505530344048,-0.024154417549442423,0.0858363987178855,0.005357808796741067,0.0132542736464141,0.019450793672688697
FGF13,0.0374728723507694,-0.019692690779129732,0.014177364017473751,0.0014322272541417904,0.08704230432335033,0.07636016869729675
SEMA4A,0.010021405760033393,0.01180746697533696,-0.04001085114246833,0.01462289915553313,-0.022292260666920593,-0.02073761003077815
EFNA4,-0.023876005693922776,-0.04147883211901382,0.06214958635158285,-0.0007533607762497014,-0.0020084674156105216,0.004352441855234098
HSPA8,-0.0067346805199429505,0.04780487129155649,0.01348497856956464,-0.014956506522653137,0.026884144340843186,-0.02569092196517113
NPB,-0.011205448293416775,-0.016397172100199347,0.06261187168221141,-0.018060875010147664,0.005523525261927745,0.004898599428479352
ULBP1,0.03652299086901187,0.12517093354812686,,-0.018573834266997366,0.1031606978742699,0.03092076917167883
SEMA3E,0.0665757559388902,-0.03808197576002114,-0.062340400045828595,-0.00917442163664823,0.05773142264853609,0.004400368580533208
FGF3,,,,,-0.017250422644769788,
ADAM9,0.03759161250400645,-0.013627016035329908,0.007104042975317621,0.00176637634396846,-0.024463049348695042,0.019905610236991573
ASIP,,,-0.02568315515650901,0.11383873099770883,-0.0038748141562584865,0.019262100608777474
IBSP,0.11623418571382337,,0.006162540287648046,,-0.06999975646368335,-0.014749416746133476
MMP12,-0.011381071804007612,,,,,
FAT4,0.02645304268918045,0.01327128942412513,-0.036972162786666325,-0.000520932999313285,-0.007476513199106353,0.017325841886669947
MDK,0.02872606107505334,0.0703598785000466,0.09611724425137817,-0.0165047617501436,-0.017888635335592054,0.045408562276676036
BMP5,,,,,0.047355722873842085,0.0020975377619974456
CAMP,,-0.013917718001454974,,,-0.03929945068568041,-0.022575154562279817
