,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
INHBB,-0.02306044201317888,-0.04479894864647492,-0.016978551708613513,0.0140223984133442,0.03154654237273357,0.13079702156534806,-0.008344874614365427,-0.0074594657190548246,0.0052113123156831784,0.17154574844699247,0.0903238599707888,0.008694266212539822,0.03492070097518939
LCN1,,,,,,-0.026142538487348575,,,,,,0.012763142961973574,-0.016789640830666242
ARF4,0.01373260086133441,-0.018766224590742432,-0.02472635895906229,-0.022513989391010503,0.020016188113017187,0.06252769094940833,-0.01780836749258545,0.04482694333123266,0.07054576325901137,0.01459333840268009,0.06854770970899213,0.05661725772645796,-0.04066443957799298
CXCL14,-0.03036497781152929,-0.02491950843651187,0.01912628647230261,-0.01602381189556173,-0.06591341853934192,0.01685935594889728,0.02230147596207029,0.024542566103549573,0.04110476251167621,0.04488470893070326,0.005846547984965058,-0.037647869569413205,-0.013143338567942179
LIF,-0.01887756571253942,0.013601914304128274,0.02422716032665476,-0.02281796234231302,-0.018419826242734062,0.09381616902798172,0.08233607804767734,-0.004122067436116881,0.04284947625912957,-0.008631352803167956,-0.03264717583550051,-0.021171771396209828,-0.05252622386938855
IL17B,,-0.019584107079194297,,,,0.10076390168792557,,0.009099676296766522,-0.048801082667425576,0.02211080522878692,,-0.04065860271481598,-0.018982997165648042
MMP1,,-0.03053204064602043,,-0.014189014240825425,,,,-0.003937827160468089,0.005733690148800525,,,0.06883831976109835,-0.042482492277135527
MATN1,,0.0035814907791765016,,,0.0662147363938611,0.001394492078401422,0.04821512836620773,-0.015291583427864635,,-0.037354946198920186,,0.011860613705876396,-0.017299395935740248
ADAM28,-0.023223892541340548,0.0740415144949989,-0.01016908019472643,0.029678584465226004,0.03242637812466672,0.023046483562442006,0.08246143634061441,-0.011627858686352754,-0.08727139180554452,0.06259412821119843,0.023010326230434155,0.0659549455332618,0.005896688880964834
TCN2,0.005968353115628822,0.004258691767144706,0.0209810256501564,0.04668086252625526,0.05473016041786165,0.09745892763815865,-0.0010454290091824897,0.0010516901371887706,0.011595836039321437,0.007612845250314023,0.028591994748810627,0.060558335105263525,-0.019075304953511597
THPO,,,-0.03952757924003334,,0.13529771083561265,0.015281428145199383,-0.03465179652057147,,0.13570648806985366,0.018947828260189026,0.006360766849352941,0.07522488629153598,-0.02592471767771657
CUBN,0.02187637840705543,0.08907674507523343,0.08891349057152442,-0.014779172629516392,0.08677575602662663,0.026803995589896417,0.028863742739500674,-0.015169288979919385,0.010053917529220486,0.11022824830013536,-0.010406439105367113,0.09089101296641254,-0.055722896420432405
TIMP3,-0.016269539543526834,-0.02390734478632805,-0.06295957489821573,-0.0264186616754663,0.026655620072968327,0.061947040378371045,-0.015047171661799343,-0.03485099661791483,-0.009667088946493629,0.11572863943907333,-0.048298404010498557,0.005846986778468853,-0.05877909401930069
PIGF,0.0703316406381712,0.025693962348032746,0.026407462605385082,0.008179763787534695,0.08178591136801182,0.09470567731385864,0.008928613624280482,-0.0025535100216502425,0.06503978144519222,0.02386242409380171,-0.00098738988240252,0.03442953504467456,0.07292447051716903
CRH,-0.018721745685447114,,-0.02197645892614469,-0.014418624767285226,-0.014985317198067238,-0.04020034965314959,-0.016014600057810666,,,,,-0.033607379208511104,-0.037888407598013464
BDNF,0.022253100351093485,0.07513706577798994,-0.025445125495845017,-0.007432059870187993,-0.034390483034140454,-0.06944531049960805,0.007834694441104595,0.044957393892688845,0.0007876769221883934,,,0.028636964934734225,-0.055370630352183384
CCL5,0.0152812978158839,,-0.0011570070781197,-0.023567328979723703,-0.02188986027105653,0.05267566384318847,0.004858045102987578,-0.0061250835031892515,0.1819583114072225,0.05601293641378834,0.03370775747753247,0.07363273903266365,-0.007040882921157789
GAD1,-0.024587267529130933,0.05709242991105035,0.042242697140630184,0.056211850212540986,-0.041645585801957465,-0.08698514091707862,-0.007612554624432177,-0.022908522717782747,0.012952253195016368,0.13204191134292192,0.06428305742914679,0.062471093208681876,-0.02075569434797433
COL14A1,-0.02336237607701337,0.09540783545951621,0.015732574161088312,0.004570280825162628,0.009802190164455118,0.08234738493625665,0.02238950456651522,0.03981179848419428,-0.03020977151077724,-0.011393551513214643,0.08325753703018385,0.13444782130513447,-0.03690169975878156
HLA-A,-0.07731995143553749,0.02014147837408174,-0.000414341717325963,-0.0283920715966354,0.019152146892223408,0.1735584313609869,0.0646983701892988,-0.015523707341493284,0.029161551439724195,0.155946463495385,-0.11345280247342975,0.06444539899227136,-0.012936636409394756
CD5L,-0.041430845743666435,,,,,,,,,,-0.026816408565015475,,
FGF18,,-0.0195840852093943,0.08169742432129118,0.05276708632880302,-0.0021452719169661287,,0.011884755909570844,-0.015877726577199318,,,,-0.029142294095080342,-0.023748947730792603
ADM,0.0005718152672513498,-0.05319831451987158,0.0253255684756319,-0.07034443929591705,0.050413200849088555,0.07176276356210083,0.013317957733462204,0.02135998477831377,-0.028426384856880576,0.028796410831599104,-0.04941115150818685,0.017451098912080888,-0.018131019656294187
CCL15,,,,,,,,,,,,0.009064404308878797,
GNAI2,-0.016357244632053895,0.009013924879451183,0.004226529666051875,-0.003551795760278788,0.04529088297054441,0.1415503213796495,0.03841212365243444,0.015321261814262169,0.04736826233837425,-0.13173234660423974,-0.0076229333260184415,0.026458783351562154,0.01591948201155152
HDC,,,,,,0.05036938123238229,,,,-0.02009203299267093,,0.0011248260504884335,-0.017299388101007555
COL11A1,0.021760350564339066,0.026613255831816753,0.025034369305244747,-0.00919909682846572,0.11952862126729595,-0.03062120597766333,-0.0009976317237218764,-0.007019712458892384,0.10325396013153951,,0.07847263666048222,-0.017169827047410227,-0.02511352125228717
NUCB2,0.00896131108870052,0.012816614813967928,0.0056717354486949334,0.01814650981392905,0.07876948010452048,0.06496257271191515,0.05233169114038224,0.030690845535950886,-0.0021700726070388965,0.019345502851455875,0.04436205180093553,0.02213803154530857,0.009956870484829527
FGF16,,,,,,,,,,,,,-0.01704629806714597
CXCL1,-0.020083955846057926,0.007594032586360679,0.023138514941227286,-0.028937597351232913,,0.07531527067916549,-0.008066012783849854,-0.028185632747236563,-0.03522685874705995,0.06712669197347294,,-0.001051039979308882,-0.034970028348065264
VCAN,0.008996953704773013,0.025772430598947335,-0.040064786976997765,0.02833635816874282,0.10350251761384048,0.11003153376424052,-0.0001620387103659402,-0.02462597970696191,-0.02358242107060199,-0.1330051701669834,0.0019395801919262973,-0.015923507701911324,-0.00456662666916266
MMP7,,,0.08057475119581624,,0.0013477593538440504,-0.01908189713556874,-0.016669614084548895,0.033267199112958425,0.022018616978430466,,,0.09474138974684446,-0.010439978932547805
PTPN6,0.012899236774005184,-0.009600615570748157,-0.045720389680009195,0.009231237330600365,-0.00740628997562183,0.09223010359555163,0.0062709890662101435,-0.009208641571420106,-0.03131269339983901,0.02580281418873514,0.02253278194454916,0.05279895219010293,-0.0038870337239334295
PTGS2,-0.017923877065052673,-0.07335458927758665,0.01667028330734149,-0.024940337076898602,0.025192741228098517,-0.06962519519213897,-0.028225009440555875,0.10188792131962418,0.04144240052925147,-0.02970949560440603,-0.0072043002959578835,0.007984356298995767,-0.09332934112063934
XCL1,,,-0.01899724878019194,0.0803409648450138,,,-0.016882611925172097,-0.02851471953447946,,,,,-0.030787395736208048
CD58,-0.00985593183281783,0.06021592920036547,0.041840351705976955,-0.06714908314626623,0.03948847282606063,0.09614510192905107,0.05424349209743643,0.03711123180254816,-0.01686170787260676,-0.0048356946938911405,0.04194600273551854,0.06365826049677038,0.11371287246480602
TNFSF14,-0.020946903822971333,0.032343474550031934,0.0031787646051504525,-0.03304720942245632,,0.03887601766316152,-0.012569418731822763,,-0.04547851717123075,,-0.03202883389412793,0.04461225687847774,-0.051294545053628564
CNTN4,0.00314553747284092,-0.02251402830927953,-0.016148303066214474,0.016480930733782737,-0.019945456162591902,-0.04548479677501314,-0.026595803542417702,,,,0.01179915732307446,0.03600934302459493,0.01586959091209401
NTF4,,,0.02335309163265458,,,,,,,,,,
INSL3,,,-0.017460128847104378,,,,-0.019221818277476602,,,,,0.013769103962626383,
BTLA,,,0.0037521956447646248,0.07506007622322033,,,,,,,-0.006228111772167587,-0.03346358462291029,
MFNG,0.011102239434468805,0.08735206445213653,0.052830329973681624,0.046696245173506956,0.08000909639711114,0.1166533459476633,0.033868458349052,-0.028057627268338988,-0.01968886267395251,0.11838634556433827,-0.026870799095998286,0.045652830738970245,-0.021154564877256865
ICAM1,0.0010988360881585505,-0.0011779215184373347,-0.07736812111527955,-0.04567051259097892,0.045719996592388214,0.08907594110994912,0.0317554725984924,-0.024396125566439112,0.018401877778417775,0.14851419256376547,-0.009154807427444766,-0.006395214460695133,0.02026197296338512
PROS1,0.027690906308532142,0.07008520568990265,-0.041938895617730294,-0.05664815510917917,0.0673211537800652,0.1195464168969994,-0.007972299760899425,-0.014238573315757928,0.018637247434566812,0.09628092214002759,-0.028970829149141827,0.018832836984427878,-0.0011948253984992003
CLCF1,-0.03875506735980703,0.03021036886276137,0.07847583284044236,-0.03706022774561104,-0.01712306309774216,-0.0205576184221028,0.00928935559108798,0.006439170745630904,0.14192306017816206,0.098486817016907,0.03675814065659616,0.008018385857180347,-0.057950006595792344
PSAP,-0.01592194772515967,0.06643257004055057,-0.034433213885114,-0.01659008437092007,-0.0920405827685495,-0.11695753824733512,-0.0255129401532497,0.004171032115186778,0.0006072359169575325,-0.007997542064895504,0.023586832446585975,0.0798084909159202,0.031052466474490087
EFEMP1,0.00307622362501457,0.07694794830551985,-0.03210845190361528,-0.018466820148553675,0.07893032874831367,0.08332612607097968,0.008830433300001925,-0.014271287853857484,0.15769412139217331,0.018042745930569683,0.08095698358651869,0.05644002239359797,-0.08586546429910655
C1QTNF1,-0.013114143578723899,-0.07856460182074498,0.008722041920221527,0.03958232177481235,-0.017136450728394696,0.09911447523149862,0.019652959916055347,-0.0005008982179060002,0.05435261819025074,0.03649307665120582,0.07033405236308009,-0.06119130001604486,-0.029193775534817466
ALB,-0.0161403444685389,,0.06487660718575543,-0.008227269880373528,0.06586714124312808,-0.0320074816500785,0.005890014856194475,-0.014475365244311552,0.037443416518824685,-0.026885210743639084,0.09534119347824903,-0.01780726958684901,-0.02449282787503953
CCL13,,,,,,,,0.043159345828677864,,,,,
EFNA3,-0.006023554954494285,-0.011640218533705655,-0.04808676375011087,-0.027918812669601462,-0.0352765017076913,-0.029893943545469096,-0.0029346717890407032,-0.058025433322826336,-0.05975561607364771,0.009724334127875824,0.004039542162644217,0.10878408407840826,0.05059051374121451
DRAXIN,0.04340345273719783,-0.042101240385497535,-0.007743376958865953,0.04143382598461999,0.16228495215964056,0.132204690629394,0.08462178282728226,-0.014248527413719903,0.11612882408072958,-0.012618250200480173,0.10855776538823032,0.06443309100714509,-0.041925533785639096
NPTX2,-0.006167582904663963,0.029530565162410018,-0.00847773237238909,0.012637259419222472,-0.12152791743173241,-0.08559926460576711,-0.01091967157851411,-0.03333462626512362,0.019504901254835214,,0.22383322343978587,0.024213442304728237,-0.08932153455882795
FGF11,0.040830212398303325,0.0035135330062472576,0.0023049199771445097,-0.010711520035441765,0.07606468869657292,0.14530321575757424,-0.029209747393077273,0.042024418787082685,0.07763276001113639,-0.1284728611931522,0.06441209889108762,0.014144932038757007,-0.07007863503311122
CD59,-0.007242476332748817,0.0138577731495904,-0.0281038075092501,-0.03461712521956468,-0.06784665774059145,-0.08216297083813122,0.036656147966798704,-0.02359855727382948,0.029619516703777805,0.15076751283964054,-0.026132897184243126,0.026315732628759973,-0.006563521811957898
COL9A2,0.027449295232039664,0.021125044786104958,-0.02549585496133031,0.061062714334427795,0.09177997682546198,0.028985326340316562,-0.018730079870857615,0.015052040494404728,-0.08948092352204796,0.00037081782501297185,0.06856462822946939,-0.0038376790130024117,0.017162911124080873
DLL3,0.03386737977006189,0.03503997343097898,0.012365574811276567,-0.005622442577440794,0.059419648757655145,0.03552691670458203,-0.0025112520098204416,0.062358389295317486,0.05247297304601567,0.0652203669341037,-0.04002920344357032,0.005673792068020347,-0.03961315712077413
FGF5,,,,,,-0.025487377453314364,,-0.03492306183526606,,,,0.05458435718023457,0.09962183780970439
LIN7C,0.03416964332963473,0.05409309614440275,0.015676765365787295,-0.0073085846167025206,-0.01892010960754072,0.11767510477078726,0.03466612906485579,-0.042078920680236984,0.05601346497973004,-0.015389641565716015,0.005080925153687836,0.02269988306824584,-0.033544563640644086
GDF7,-0.017595329667799482,,0.1003533265232464,,-0.0251684920717718,0.024793098522993794,-0.054758813970466384,,,,0.05007155128910607,0.07462131470618487,-0.007728522422390879
PSPN,0.11560963022530145,0.006011528828242688,0.007823255138388123,-0.014993147159588414,0.010260053610015108,0.04065679508475266,-0.022501214715584705,-0.04229384760172234,0.02753705168706759,0.031479683076633624,0.042440712892150526,-0.02308266212455101,0.08583116659627268
ANGPT1,0.0030796081949956283,-0.023009874716262924,-0.01002103488714913,0.06623230861354956,-0.03032816255856315,0.10398495723903839,-0.05535251167021358,-0.0018805633432208034,-0.07006247991901912,-0.0469256247717818,-0.03587769692796916,0.06628463940724152,0.05782422100199141
PNOC,0.0004531329434857399,0.09858482744709515,0.0009417642377433498,0.004995273954051742,-0.04814881509820003,-0.0934628334616798,-0.06370398459083364,-0.014475365244311552,,,,0.010707356886638193,0.06708794360369813
L1CAM,-0.032245676406996646,-0.004869268623525368,0.03226092393176519,-0.0786560815680029,-0.036613631552528766,-0.04807618351332746,-0.00367545404108385,0.029302555180379074,-0.04035755034013956,-0.0073763282962293125,0.019754290468610845,-0.004223764707483053,0.08325303285378238
APOA1,-0.024367169463140586,-0.0345128194977602,0.017662392684661854,-0.010594275347551516,0.07483400260095617,-0.0017757443283553539,0.008180145332186058,0.13562731969569572,-0.009896646492033001,0.07036400622244099,-0.04379543791368342,-0.03244351984489583,0.06983470305300138
PSEN1,-0.04224908169584806,0.08969280406180512,-0.021388221908245807,0.0609594958935089,-0.0026617538388080857,-0.008185783605282831,0.03249415914006071,-0.10077481296519578,-0.06489319190516184,-0.0602386714443237,0.03182673493185249,0.009758413100563537,-0.014121117940476012
CALM2,0.0023563426895945624,-0.002639211176118904,-0.019823857779159872,-0.012078200540255931,-0.11690332769594121,-0.16278635792170415,-0.04913426877700949,-0.03364747050106072,0.0185146802737039,-0.07877759374814357,0.006413117886130385,-0.02252605647281947,0.025821636344902102
CLEC2B,-0.013279495074241922,-0.05666560431456607,0.027781744866899424,-0.030932981397105184,0.019243401660575983,0.15103371231983556,-0.015000543112135709,0.01891208765872104,0.05355672632698438,0.08462052778013864,0.041607128499634945,0.10230168018537315,0.027999133851621342
NTNG1,-0.01704102150298948,,-0.022068061937558208,0.0391922507282223,-0.05514531371281429,-0.004548259226657307,0.045668047464001715,-0.023720944151467166,0.06289651411828762,-0.033069997152405196,0.0003153925887196817,0.05839276224332474,0.06399487915368796
LRIG1,0.013946266932636186,0.03912159978646206,-0.06849391265341842,0.031058531944926297,-0.010893702178820746,0.051605527369501594,-0.018191096645236694,-0.008738042988678451,-0.047708290820002254,0.09793052029223111,0.09633972367626799,-0.04719896319185927,0.0046996795461850035
CPAMD8,,,-0.020652216911552054,-0.019155953606051122,-0.03505468914874231,0.04198138678397844,-0.007843358262369867,,,-0.018399167866217446,0.013574504222929749,0.014211377085925046,-0.018751076386068467
GHRL,0.08255858366776796,,0.0317869742411965,-0.03244201681999556,0.05857260468556689,-0.04125883315709122,-0.006448779475561874,,0.10419959242979487,0.0650089397610909,-0.04566323309442443,0.027750867302126943,-0.01652926894009497
NPY,0.03436791578909757,-0.018108525692001335,-0.00042121301506913125,-0.04488833641272566,-0.06576391494749771,-0.07689887288474537,-0.020768523489980643,,0.037275510496529156,,-0.030377171631690066,0.01583641325121148,-0.06282793563703837
MMP2,-0.02948610009693386,0.0696778646156993,-0.017448121326100574,0.04772995819933025,0.07850864397420709,0.10257218519093811,0.05361364110979346,-0.010095597096647022,-0.02736596065690292,0.040297226150999226,0.0890683846225103,0.054932041758061566,0.021954382758354735
LHB,,,-0.017986521269124287,,,,,,,,,,
PPY,,,-0.03130928770332667,,,,-0.01558249987419383,-0.013389067360872663,,,,0.021791601291618643,-0.03356672500965783
ALKAL2,-0.014123134881641573,,-0.01772520516924103,,-0.0533109329690848,0.03331217338935517,-0.03758750173778611,-0.03413571444389456,-0.04787042778610354,,-0.04208573064167301,-0.03296109749805252,-0.0047761298564919915
CSF1,0.031894381529699256,0.020204946497462788,0.03225586757838969,-0.055412276626177204,0.09073075685490097,0.05369802383256449,0.055906469693187986,0.0029873218802006635,0.09820362399285734,0.05886469176990421,0.008333206833176914,-0.020484405579419048,0.06515546615276313
SEMA4C,-0.028348882619889017,-0.010109273507152917,-0.02275678841391816,0.05841491288545695,0.03005090964862167,0.04430856016047275,0.05094792310849732,-0.012112227452896486,0.028155152380747856,-0.04383821369828371,0.036031701353219765,0.053100506470040394,-0.0049623643497492915
BMP8A,,,,,,,,,,,,-0.004780278635504933,
ICAM2,-0.00816971625753473,0.03196747832523061,-0.0439772716380509,0.042931058133229595,-0.008532467939196665,0.08534683108302439,-0.01640254173673748,-0.0021098473624983696,0.01067507211263169,0.0931990429454029,-0.012750444619445037,0.05376511624480545,0.032248391799056184
SYTL3,0.029628833424437957,-0.039851540174036935,0.01597948927091949,0.03508191175208701,0.00771737507187164,0.002013683525491467,0.0047378971188473265,-0.04498049174636589,0.014846010804269382,-0.05341332109161386,0.051728055133365106,0.027792359120605365,-0.029847538595451015
IL1A,0.09783317599488354,-0.013207006540889635,0.014539933688347691,0.07548621927645331,-0.00979425372595947,0.008542638135636695,0.027875917584778424,,0.08526436571642632,0.12456718380054445,0.03645186282471364,-0.030212234178753537,0.037302937837614084
HLA-G,,,-0.018997247064580818,,-0.013593864878660983,,,,0.009571165420144238,-0.03735491558821783,,,
PGF,0.0010848084390642071,0.02519566384059089,0.004843847090788627,0.08436355598029498,0.036950423981356666,0.1426336921000788,0.035780467505366585,0.026140251457700783,0.011144113220716123,0.05832084730078804,0.01399344002136119,0.10000491239992797,-0.02499838908416371
LGALS8,-0.027123937480397868,0.013969629605531907,-0.026000996441007892,0.005477236144298239,-0.03246814118807656,0.04319351742671498,-0.010416908240397546,0.05747698293927889,-0.07083823434096104,-0.011866708093506333,0.030978186606945037,0.043951242930435626,0.08765316108128884
DKK3,-0.08706571857640301,0.03429655666934822,0.00011357456906233997,0.045599789216343986,-0.13309035880377154,-0.10824566014623707,-0.0018419403472032215,-0.028491706844330673,-0.08888302942966782,0.06017153913925071,0.03568158081385942,0.011097722609289094,0.00589506437159886
COL16A1,0.013482939216025622,0.020416049127956616,-0.0030939188908028154,0.037157687699353306,-0.007249139435367567,0.056357157617043636,0.00688601641887656,-0.018671897222172336,0.03587079847956347,0.1086047590193523,0.01687572334352713,0.03593907711163472,-0.02589657264893661
TPH1,,0.01335992859759656,0.10368138814594012,-0.01880405171506919,-0.014404595511351254,0.02891587155646652,0.010526487249527332,,0.09877478731704281,-0.035801096967127015,,0.08062641658011883,0.05700354022108781
TNC,0.04085561378502073,-0.007947426193656916,0.003894377394231826,-0.024945946759726337,0.09250354225272718,0.14402939508886695,0.032912280373142117,0.017790318580194957,0.13804195041477083,-0.0015188427543721104,0.09155195008671825,0.0740730244246847,-0.03784977178153267
TNFSF9,-0.023617101243096773,-0.029947258473616553,-0.01183951847700837,-0.014789890863420963,-0.015488865851265474,-0.016959199296483506,0.014472323537255147,-0.03168686528121263,,0.013744162914271742,0.004013477962680699,0.009224995125689908,-0.011123786171470963
C4A,0.1019371147081961,,-0.021324064681276376,,,,-0.01847227200282968,-0.015877735193592906,-0.04926119354731335,,,0.027798087549595698,
CNTN2,0.0831976812700183,0.04615809736320677,-0.013193752412446715,0.06310539311180109,0.02107509264187645,-0.08928367257435482,0.0377345536316694,0.07360461562561697,0.19635022930814539,0.0016062827885607125,-0.09610404633617092,0.09139351894032406,-0.010342469185404055
F7,,,,,0.10654446249458956,0.048124909481909846,,-0.014475367275566442,,,,,-0.023177390050808835
LUM,0.09244478883284864,0.029955006992441427,0.09355230246285487,0.008124573628953488,0.01692426779480813,0.1606731682739366,-0.012151461541017075,0.04214513267599047,0.01687249139944547,0.03991252083492116,0.06035298869929371,0.015920916928517895,-0.03209305096808185
BTC,-0.02177875421492229,,-0.024278731449843455,0.038741920498552115,,,,,,0.03813108972682475,,0.028182826658074936,-0.022804398559839123
APOC1,0.03676146573642477,0.0579368132595501,0.02393733359473139,0.03183942828333253,0.07649369371432702,0.18254927143918523,0.011384197403038468,0.024570237442499525,-0.19042485773787518,0.11033374612615358,0.018973905239646368,0.0679865574452835,0.06502472071445853
PKM,-0.01994387509400007,0.006595299466345522,0.05390443444076122,-0.05132251330087835,0.023830873534109613,0.08822182788306104,0.04291257141119469,-0.030203679856655074,0.11464732709590357,-0.0895320704576035,0.030398615385310492,0.04271130966495171,-0.0021825431314993005
TNF,-0.030903118208067765,,-0.0275661678042046,0.05721643564228373,0.06489628175284715,0.11782890836479391,0.10430850237534013,-0.02060588959011388,0.06624290473383272,0.06474934900233116,0.0356771711632566,0.031232713041013587,-0.018038770489053092
GNAS,0.020819926780321896,-0.07140195312825595,-0.029709422590107212,0.02684036282332526,-0.09171332016932494,-0.08661893258242943,-0.05595901025132418,-0.052305849267925836,-0.006329135408451775,0.041514334717035216,0.004608690911331607,-0.04712952067526436,0.06434171742179547
BMP8B,0.0456186945405345,0.0568550537800899,-0.027541114796241817,-0.025177882514684568,0.12999128635726262,0.0973404425015214,0.010047624538010454,-0.02262016839143555,0.014038512609914969,-1.4395777613680385e-05,0.02973354141427505,0.12302350871571557,0.04637551447042475
LIPH,,0.08676248394936595,0.08221322291375592,,,,0.003913721094978905,,-0.04194809825378552,,,-0.023639838679533863,0.09382575302423235
CCL28,,,,,-0.02690331082007193,,-0.022933849272506007,,0.017649177709810848,,,-0.02411968417767255,-0.027291863815772033
PTPN11,0.042142655679111504,-0.019799399355919414,0.028162102900640404,-0.0066483437024634955,-0.03685227077771822,0.00622831958195166,0.013517839376803786,-0.003767613704502114,-0.01251872699045804,0.0022572372855339164,-0.023424602056654947,-0.02070369492011164,0.06279079306095926
ADAM12,-0.016573310417646862,0.012575527197707293,-0.012735841366962073,0.016025690113561947,0.12943864068944705,0.13382192190280803,0.015023393073770446,0.044958425103090324,0.06138829532327242,0.1997146133065317,0.021435413643421063,0.06579594353788239,-0.0038079666992719753
EPO,,,-0.027541115567422034,-0.0201777018863481,,,0.0023650816973541694,-0.013161562495104077,,0.04324063453865864,0.12953869040654706,-0.02564927958612911,
EDN3,0.0326944878772497,0.023708758496802148,-0.016767848576741653,0.032142549795320545,-0.017943652322125865,0.016798332934460425,-0.0018200139356148377,,,,-0.02349276853044891,0.038239029239906595,0.04197260856179948
CCL22,-0.01759532924172156,,,,,,0.011930699632145554,,,,,-0.006477801405825187,
CCL2,0.02183171126534864,-0.006340578922474892,0.012474972050279675,-0.04856995237465565,0.05045655569662953,0.06599727568660883,0.04152322902549812,-0.03621264315495391,0.12121691578160808,0.16577890290619124,0.029199191914137192,0.011552766432892901,-0.07747356988994983
DSCAM,0.02609553283829447,0.011680828125898116,0.03589355554471623,0.040644897268337594,0.07167468082230287,0.033781449179181834,0.0323383875986279,-0.01936361635324583,-0.035511740614384925,-0.024392411626228946,0.05593454789184025,0.007295101322227194,0.02080060046048108
ANG,-0.01795231387045527,0.0458676377395208,0.03376423038929751,-0.005912804717121292,-0.01583107916809916,0.07925833972573758,-0.011407830529888042,0.017847406350623866,-0.09066024419105635,-0.07809187421106573,0.11986135227998966,0.010080239968591979,-0.010692016681850653
FBLN2,0.041379809999580956,-0.026461264932409974,0.05454233288731324,0.04891037942105895,-0.0019175555795115904,0.030532246323408535,0.07270652655902203,-0.03204449664441863,-0.015262028490520413,,-0.042302156234242425,0.0071626856263631725,-0.06277942836086195
VTN,,-0.022514032081040785,0.07424700919563086,0.05142161853074786,0.03672463030524044,0.03451327623327587,-0.02560029846361032,,0.025283251566523873,0.05045767080156461,,0.028046230609998096,0.09468551911363182
VEGFA,0.007014892770229831,-0.08158494454911372,0.0043917534292833675,-0.0625941261390302,0.07870394176401013,0.11096130412151295,-0.0035472921816274913,-0.00426114625121215,0.009703915704149045,-0.10021596777631589,-0.0035490060086370975,-0.11537081437421563,-0.04252733747123197
F10,-0.02008395543996941,,,0.05757474475833656,-0.025049256143975327,0.06811617450736555,-0.017085875066121966,-0.0008555264012683323,,0.07776705582332252,,-0.03531371697328102,-0.02374895627952427
SERPINA1,-0.008376132626504197,0.11608586553820699,0.011330028981984975,-0.032182755188210614,0.11674501974282868,0.14275534039120388,0.051688220044705045,-0.04457460603364363,0.02683989187102485,0.041885706152924605,0.0464151392434317,0.05770326229847972,-0.022855742335572332
VWF,-0.0031624601549889706,0.05433072558196151,0.040077963541564475,0.010891483471587787,0.04535028859037672,0.18103546400646808,0.07797852212472448,0.037829676013269274,0.013360022092784982,0.1472130470896834,-0.08024423777253803,0.014447847226314172,0.0035588029696302383
GDNF,,0.06986025907296144,0.002993785016719435,,-0.022421304096850326,,,-0.00826941052574326,,0.048168089323452845,-0.02618203434887464,,
VASP,0.016673128422072744,0.0347662641750222,0.002940459959361071,-0.053557337065793645,0.06798115910108886,0.08010839960193476,0.000697157915458219,0.014076631645757409,0.037380737193999786,0.08182044990445225,0.013115500846610414,0.062258553293368865,0.020638080215450282
ADAM15,0.002618582758829292,0.050184319892171404,-0.03661688241539908,-0.039631788921399694,0.10678506889261898,0.04153847561462838,0.042521208885816404,-0.036103365236933325,0.11483297109476139,0.0538811800692663,0.049573411344055796,0.025789763845983617,0.015085792099858407
WNT2,,0.07701590454949948,,0.02902620605433001,-0.023704097913308828,-0.059183153615474444,,,0.3958355436771643,,,0.07998778264208169,0.019545498923105396
CALCB,0.06642154919655886,-0.01867302143454466,,-0.024572749153068365,0.03721989157658844,-0.02548737717633474,,,,,,,-0.027789845618684278
OLFM2,0.02000424152055276,0.026576997649809857,-0.043850326828832664,0.011962337159613243,-0.03468831976710471,0.012984920209712132,-0.01784435559020014,-0.03150248209883923,0.0038413170911090976,0.07250232947378926,0.07637690035039467,-0.00867182285106843,-0.009097613375062399
MFAP2,-0.038212258043544556,,-0.018514509631373896,-0.02161710859922527,0.11796598288721041,0.12716784202683803,0.007722823422586871,0.039729957502391146,-0.054072668649934555,0.0754020462270469,0.02851212394246943,0.05959242091509984,-0.056837178027485495
HLA-C,-0.08809957347478219,0.10133211989046757,-0.06554256404648455,0.006752928237192578,0.09072201035726928,0.17497548096894727,0.04757099302129471,0.015657051937013364,0.05991267108822992,0.13136557921723122,0.00847733408210808,0.09242273885007687,0.0021905854703699406
THBS1,-0.00540516117688842,-0.0022690439079542588,-0.00516596657470419,-0.015003622884490898,0.09363361839772588,0.06304610082515301,0.029579805686192166,-0.04639438716922009,0.05128942395383606,0.08259054210762029,0.06539764092489882,-0.026228733674820263,-0.03649299685069389
HSPA4,0.007035310386422865,0.028976498568406686,-1.1239740988838471e-06,-0.03877181026474632,0.009820437820782978,0.06325673105108133,-0.008365756626180975,-0.040607878775101136,0.022027708642234908,-0.05661100158111424,-0.046531227529396896,0.01782455479956623,-0.03381535023893833
LMAN1,-0.0326673289797481,-0.04853565455205902,-0.0210290450706919,-0.05303347169223711,0.06329147349760698,0.12548473176956274,0.002471294796616366,0.003148299705195146,0.02457405050465966,-0.09372606269941755,0.040820450935339446,0.010333715289859522,-0.04684756977254836
LYPD3,-0.01621923180429778,-0.026461289091643112,-0.020192559310865468,-0.0203434183073042,0.14442435546794302,-0.018981622947270183,-0.021816754152282517,0.04188721255536569,-0.021834491685160315,0.026896309292776165,-0.033352343135961075,0.011432966369256514,0.05308473735909472
