,ZH1007inf,ZH916T1,ZH916bulk
CXCL6,,-0.03151959444472705,0.04548647825165616
PDGFC,0.08227028613207658,-0.029896514042295437,-0.044702302105424065
COL8A2,-0.09129171907395572,0.026835821946741025,-0.023502633734121182
SPON2,0.0019225670538900958,0.08692308949632285,0.05197946971618188
SEMA3D,-0.027455109689414944,,-0.03274314703654271
BMP6,,0.015053413903932503,-0.01813790740288198
TIMP2,-0.013230188131255914,0.029686884678747225,-0.021971619775564673
EFNA1,-0.02472820760707841,0.02571572990882795,0.018028179492073634
S100A12,,-0.019010174341503084,-0.01554089127164698
TFPI,0.01998259649621759,0.06650803269604365,-0.050400933327662954
GPC3,0.010895797765048591,0.04353277629341219,0.08841266295586056
NMU,-0.0335056147907544,-0.05383265858598804,0.119454071920994
SCGB3A2,-0.023120485901902608,0.07990725722506911,-0.018137923638415324
LAMB3,-0.012890249370703592,0.04739967702093692,-0.01208485350354418
LGALS9,-0.04931137920862664,0.027312416554602415,0.011511782421773439
VIM,0.018505683827429183,0.04099013274432385,-0.04650091576472983
PLAU,-0.04835358996686445,-0.011018661830405688,0.022376548257092548
TGFB3,0.029474157331097192,0.055715770604559685,-0.06800966920678797
APLN,0.02172688196353323,0.015530150593327519,-0.03332773652919796
SHANK2,,-0.02713060572207661,0.0014800629474525672
LTF,0.02211146281937023,-0.07109969363040651,-0.08923584182537041
PYY,,-0.028805146157570356,-0.016529272594821946
PENK,-0.04801177820379852,-0.020664259949861864,0.0016788795688230983
CTF1,0.003931110122267375,0.07904789665809257,-0.009254024078425056
COL3A1,0.03424235398526449,0.062478005325889305,-0.03669438635175159
S100A10,-0.046336930087694246,-0.09153425626948976,-0.035612583470312764
FGF13,-0.02745514087957876,-0.013577745192625616,-0.046936641828817065
SEMA4A,-0.04464613926236063,0.037450421698513,0.019642335984713124
EFNA4,0.0627803728383784,0.046180465671642454,0.0800679130868127
HSPA8,-0.02425730352389236,-0.06583813681505549,-0.02983711240788047
NPB,-0.07177157064072287,0.08804381298857478,0.02343615533078186
ULBP1,,0.01919813929047629,-0.04702004259538475
SEMA3E,-0.01408948988934956,-0.056404658395876266,0.08864934985429206
ADAM9,-0.06389806157520643,-0.004207056353213335,0.006258749444343509
ASIP,0.057924093677468536,0.07313799924327294,0.06444177720322233
IBSP,0.058252677150492184,0.05283301847688358,-0.04223194091247957
FAT4,-0.048527248205642186,0.0033888180991700854,-0.029322942289704813
MDK,-0.04309661679978822,0.077415199165858,0.022715606999886197
BMP5,-0.030883403914720813,-0.04537394139088228,0.10799907765982648
CAMP,,-0.022575157730550396,0.02105194277110431
HSPA1A,-0.06225041447634993,-0.018425622768739672,-0.004686467376439351
SEMA3F,0.010636422528265034,0.1071638755983258,-0.009036737700029208
ARF6,-0.0008082503022707996,0.03052714451525745,0.03848658819432337
IL6,-0.03466624034896623,-0.04412131053653339,-0.025532078240551884
CALM1,0.09959205243822725,0.02642672977852344,-0.025713611045659782
VIP,0.08640221868652725,0.04624468923145865,-0.0466012103842678
NMB,-0.08139484795410444,-0.05067028843217314,-0.03070280458623789
CCL26,-0.0203268900820315,0.07075104693755359,0.02855628465814267
FBLN1,0.11246484188832771,-0.017125938708547297,-0.0046316855337066665
SAA1,-0.04491262048642851,0.054053830818699376,-0.03637527502925973
MICB,-0.011030666537008016,0.07248153811188093,0.04565687095151895
MMP13,-0.010464074521706257,0.019067717002517668,
F13A1,-0.07087792745120484,0.022763317374716825,0.004800678864879321
CXCL11,,0.06309159583945816,0.06844507255059579
COL5A2,0.03990857666648458,0.0889605068402518,-0.052754181075048194
EFNA5,-0.060798653733698256,0.04650911631776805,-0.01981873432402084
AREG,,0.08600279749117762,-0.007919129774147953
EDIL3,0.017075740547768285,0.10185665469743177,-0.01860282470844129
CD86,0.09030644079843299,0.07689788494229455,0.02485518883713213
AHSG,-0.02863852579135621,,
HRAS,-0.003920019500322453,0.005610411153071456,0.016187399996736337
C1QTNF5,,-0.032183454081236185,0.019741746648883916
RLN1,,-0.016239980178535333,
COL4A1,0.06542177925108454,0.05354551738009349,-0.03844851942347202
CCL3,0.045315788600101374,0.04569512542369287,0.0632363110807484
BGN,0.05169148441036031,0.0678233357347041,-0.06525655132387166
RETN,-0.08489023257463969,0.028970629222130673,-0.022328905564392463
S100A9,0.0199302929754996,-0.028861090336865236,-0.05631322021457935
HCRT,-0.0646196876547411,0.02407601980955439,0.04012450993647352
FADD,-0.011403063643978896,0.05589722631988577,-0.018024218172473825
ACTR2,-0.06233542335618062,0.009297507327979513,-0.039973304394113375
BMP2,-0.024499449987797146,0.07494015243155631,-0.04985529913425459
PDYN,,,-0.05199830309843726
CD55,0.009794597610130773,0.0803261436355856,-0.018319114975116218
OSTN,,,-0.031092917365398196
CD6,-0.04191028002678686,0.08655463866720545,-0.0004401711423980414
IL16,-0.05310130225168587,0.07587576767077403,-0.04951316653032892
LAMA5,-0.0013918410431714822,0.009324550483775371,0.027495751476372145
RGMB,-0.0427696481500556,-0.03149987290585153,-0.042792138481989817
INSL5,-0.030151597827941308,-0.013652724548589908,
IL12A,0.0323246566608318,0.030630926959628147,0.07889521660782921
S100A8,-0.040819753487093165,-0.04109064246459858,0.0748232849034129
TAC3,,0.01797730401941806,-0.005617414717843226
MFAP5,-0.02824900953125927,0.04583943698103711,0.02823682414881555
CXCL16,-0.09905659869089217,0.02931675911837943,0.034052595094733434
AGRN,0.02891670781417199,0.08089731568930839,-0.03213842058966801
COL4A6,-0.05147636151308052,0.05936536902909001,0.03623597075599987
FST,-0.02006371767422816,0.006120494403665565,0.040970400724521586
MEGF10,-0.0656265601802463,-0.040482155767465285,0.011234373411981748
C1QB,-0.025302313173995238,0.05369054906631699,0.01958859429743552
HLA-B,-0.06191128249698055,0.06050396731150575,-0.018038868101925128
PDGFA,0.09440189749478825,0.023249298560656224,0.0073433944999833495
LAMA3,,-0.031104076835987225,0.011227265444947317
DKK1,0.019076891651719267,0.073928520807267,0.012621532710044302
INHBA,-0.004328136494848734,0.009535773423593382,-0.006689442134938152
LEP,,-0.016487530393514832,
IL7,-0.0022101367485862955,0.047598032135273916,0.07803358195122292
FABP5,-0.09163683235880686,0.032001357640414944,0.04160840642991179
CCL4,-0.10051598138990908,0.03695058639699862,0.05946293981573553
FBN1,-0.0322677259811508,0.07159609389265345,-0.02082916535709056
TCTN1,-0.009668096299745771,-0.023906133705988694,-0.05365458850590235
NCR3LG1,,,-0.02043008829954668
BMP7,0.05540877921661107,-0.018209668187840963,0.03530306244883126
NLGN2,-0.04052564179224748,-0.005351774673531947,0.024361038892317388
CCL25,-0.0297797283819698,-0.009653045733094398,-0.021015788423067658
NPNT,-0.008553919121869919,-0.0628158471576019,-0.013889764013198037
KITLG,0.03920789101765831,0.0007894289769037268,0.011148749439198212
MADCAM1,-0.03367093510322197,0.02126448477848006,-0.03327231484537405
F12,-0.013390905437367364,0.008548631706261686,0.019235980144516024
S100B,0.02050667774076853,-0.008263353426644374,0.06457851013412985
IL27,-0.027455160168285895,0.056906348580789384,-0.01746531914033369
CD99,-0.063574132456182,0.05509333185713518,0.044836631182433334
PDGFB,0.0464940612659613,0.11177491916559684,0.0762252166383719
CLEC2D,-0.030192385391504727,0.014702363333182911,0.04332861456208852
F8,-0.020607764852746385,0.048688454049931176,0.0828612129201298
C3,-0.004638992469841754,0.07919853063275215,-0.10204569033279547
DLK2,0.03306866468550122,-0.01835445676118106,0.004779563460246006
TSLP,0.06954923346394049,0.021657143833309363,0.04355404629384602
OSM,0.04032113377681676,0.07611845220033843,-0.002433889424813251
PRND,,-0.021447201189590467,
SLPI,-0.029038240378959055,0.06704029758743484,-0.05983611194328818
AFDN,0.01013020409808113,-0.027607859657147352,-0.06349904363534696
ULBP2,-0.05107534076774949,0.02677016216001219,0.040500170553490596
ICAM4,,-0.019645532441734063,0.005920902238059556
ANGPTL1,-0.003563343385070507,-0.0012573291686944488,-0.019624785347609024
LTBP1,0.05585103678424985,0.027592062564142997,0.021247389818685798
NTN4,0.012793021382665061,0.011187135904093431,0.04380593306357164
APP,0.035766644736443455,0.007573044384864919,-0.03381763101713955
RIMS2,-0.04019952850775577,-0.0003579072760178594,-0.03820070877765596
WNT7A,0.11541815683913188,0.033808719646553326,0.02941583906512173
GAST,,0.12716187771732768,0.029927838989398534
GPI,-0.022945781746528827,-0.05974850698827824,0.01581933813301265
IL1B,-0.02435732438642998,0.05566234457460124,0.0195276844680809
SFTPA2,,,-0.01652926862499621
HAS2,-0.08044338145927662,0.008098621740459059,0.05872849936811578
IL11,0.036792256138583945,0.04407533084090068,0.010705977306340585
SEMA4B,-0.011028282926006645,0.011707396087348514,0.016036552225758678
FGF12,0.019260085825607953,0.04855329055893207,-0.009091682709822113
CP,-0.014566308067056116,0.02743125514525847,-0.05902452223709978
NLGN3,-0.032997417082996416,0.004565818366970695,0.06216167063349591
GZMB,,0.09861631697317334,-0.04936264287534197
PROC,-0.05682802227510754,-0.018335020229304597,0.01605770548834033
TNFSF11,-0.03124364624825563,0.12239366460938482,-0.01723573313697763
AGT,-0.047917387307754127,-0.09113394012136301,0.08497301158160006
PTHLH,-0.05927399502388449,0.03405749515747095,-0.04123899496122671
COL1A1,0.06921549232604057,0.05622303153932604,-0.05136812737468528
LAMB2,-0.04681360947047237,0.039813498824972,-0.0585839307408906
DSC2,0.011185834408482443,0.05580098932404535,0.062377114126164486
WNT5B,-0.017907412375850845,0.05842593385219704,-0.026484630090195187
LEFTY1,-0.029403717291450734,-0.0339254633162754,-0.006492594614616912
FGL1,,,0.06975732679192825
CXCL5,-0.03499262814892888,0.052426391555621885,-0.02950125204253596
S100A1,0.06131293907441695,0.05916315619182958,0.0362147344942829
C4BPA,-0.026639998267293918,-0.01648752635295656,
NPTX1,0.08194274169760148,,-0.026541463331828153
TGS1,-0.08265548525559126,0.05042140594124227,-0.0011867466830076758
SST,,,-0.04002026181281513
IL34,0.006170095036118547,0.07966265266508098,-0.03864330725824447
DHH,-0.028638541201958124,-0.007254357089662473,
XCL2,,0.07768340896417286,-0.019624772079130364
TF,0.030396608356593188,-0.02036333227168848,-0.009978818387669643
IL33,0.0857217873489796,0.042887132600289334,-0.005487768087553829
RBP4,-0.031243659053806987,-0.030401211022340228,0.00668551179558072
CCL19,,0.04733876623155913,0.07277165162596268
CCL20,,0.01567552050286387,0.009821227375395326
NAMPT,-0.03642412453285786,-0.06559297718359278,-0.021916934176706943
