,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH916T1
XCL1,,-0.0281541171942337,-0.01245378644197232,,-0.015418686032173938,0.03540178273365275,,,,
CD58,-0.0024255961253459254,0.06176801752121821,0.03571360137812429,0.11636038189856812,-0.06153451796355735,0.034425458766550274,0.005813532518250748,-0.06559362032667253,-0.03227735965672847,0.03242026094648089
TNFSF14,0.059401147499585964,0.021370957108790913,0.019550664508642047,-0.03512629827370584,-0.02486332851058898,,,-0.01946388741163516,,-0.017450327867804205
CNTN4,0.003117277552475734,0.0756864731047729,-0.022381694799295762,-0.05985957916772242,0.02109633389309281,,-0.007283567722906149,,,0.045980708602260355
NTF4,,,0.0028766585693438063,,,,,,,
INSL3,,0.04187856234797427,-0.01144611614171646,,-0.010824822948294855,,,,,0.06839389540830795
BTLA,,,0.04401283613653724,,,,,,,-0.02182905480105373
MFNG,-0.0020008943714069226,0.09786515214598356,0.012341026845452694,0.0978556991537855,0.04979272134224756,0.06246514766205333,-0.043076479870883,0.014481896048492121,0.026322981602650904,-0.009817567570906112
ICAM1,0.005174582468062021,0.004377974698383891,-0.016391816321268078,0.09608664782084471,-0.01097435128311011,-0.00030856350017469694,-0.0323784827603372,0.05531111217593215,-0.018720011292086176,-0.0062567585852145976
PROS1,-0.0035609536279738933,0.06424145553084311,-0.027554575331322346,0.1363361902694663,-0.01523882349505475,0.013145883221719232,0.06982640699615975,-0.00048701045398112934,0.045695095662991764,-0.0066479203397257665
CLCF1,-0.0018765635294431097,-0.002740859592877181,0.04370289931230756,0.01241689274757512,-0.009463213858873198,0.09005096728335238,0.025215262389991177,0.032383367278167485,-0.017314720929751417,0.02619639121841571
PSAP,-0.07087236127032108,0.038493178962910594,-0.03996673981754029,-0.12711008318896408,0.015935710938269183,-0.05290238508916625,-0.037447745835405444,-0.022612838016326256,0.021466062085251557,-0.013157357684863834
EFEMP1,0.07001432774735632,0.06695716488874022,-0.03891514342590892,0.031102322711551,0.012840242378675822,0.0174362932469828,0.05285305750747829,-0.020721940477246452,0.06394426005514364,0.01571820554328712
C1QTNF1,-0.0005731467067353376,0.057365789910352516,0.024704760937109424,0.1345546397476801,0.021844735251936198,0.03816286676872125,0.011839021081776332,0.044875198081391024,-0.010943678155744152,0.05972858533395256
ALB,0.05613799263549164,0.04961267010014336,0.007586463646536974,0.02769489036832088,-0.011817867478523982,0.002394486335759186,-0.029321426059003224,-0.0331513452812695,0.12177881202576087,-0.025527104588588555
CCL13,,,,,,0.018220056969367775,,,,
EFNA3,0.004060055270818324,-0.039637058352937175,-0.01625839252876759,-0.13192809443485365,0.004562409867110535,0.013758919220782088,0.026674838751021914,0.0014227089103080275,0.028006102317931058,-0.0008263908629202484
DRAXIN,-0.05091469025887847,0.00824864845358565,-0.03437107566750762,0.03329789293800986,-0.043609930907884425,0.001730479643400209,-0.007424576632664863,0.015991991835322492,0.050456634433619474,0.09675827007551169
RAET1L,,-0.01964732051903889,,,,,,,,
NPTX2,-0.005605397750339097,0.10075584075708566,0.05315451623986017,-0.09864386091612776,0.010143338000306602,0.014359062336302802,0.037802450329499124,-0.013965387783355545,,0.09917529631408335
FGF11,-0.0009539230347677442,0.007291623920987333,0.019253521934018226,0.1270187026517485,0.07132237504508919,-0.026310756414515295,0.10242467356220336,-0.04160649114410839,-0.06459333085601987,0.014918550799060404
CD59,0.015584649894453574,0.08096473106613776,0.01146004283857883,-0.11217610832966027,0.0242164094988161,-0.018571782761259693,0.03308797532518213,-0.047934617676232034,0.024799357804992674,0.018143804471776968
COL9A2,0.0816242107621521,0.028652858443060803,0.016099980263648277,0.02852415972904981,-0.03277963036370773,0.04428689045364267,-0.015980205622454818,0.12175618405267818,0.05422236253650725,-0.018917848657065594
DLL3,0.08517455610221962,-0.03455050266857371,0.0035399337310043954,0.05840827970764237,0.039091045023041546,-0.02407264256823068,-0.03416670326021881,0.013525666947362722,0.019216694534617433,0.008483503406077007
FGF5,,,,-0.022517068450050318,,-0.018573173986685423,,,,-0.0038244117011950103
LIN7C,-0.038183847620916055,0.012788394662674687,-0.017568472921171256,0.0057013395597464815,-0.0004452584293983341,0.022920128031529634,-0.0228757861761886,-0.02731935733862588,-0.02712806885537413,0.04030670196950871
GDF7,-0.0195317213721594,0.036510916649949904,0.008581172111891893,-0.0006146048563046267,0.06611088322652629,,,,,-0.00498247227146527
PSPN,0.024681205612594362,0.02352437552597437,-0.02162752586425343,0.053817724317632584,0.01970760057781563,0.05457160299482827,-0.04389433026821101,-0.060488507858883815,0.04655285101751988,0.04389514924168723
ANGPT1,0.06010339052038095,0.043440641997539386,0.03622112361194864,0.051346949936714875,0.0035136481292376946,0.013955411796941972,-0.021478694967570575,-0.03448294205389596,-0.05540112936107401,0.07427023161248086
PNOC,0.026460686908972814,0.004914159810367545,0.007376171250075632,-0.06113981799158876,0.026215859722696053,-0.01878591672178892,-0.026816421588953126,,,-0.023299664973845433
L1CAM,0.02786632655039947,0.016346779255188387,0.03674930621568437,-0.07262951622185766,-0.0409252048873656,-0.01445548275480571,-0.027058125212948543,0.03737619727921949,0.08484926942383493,0.000979281618494137
APOA1,-0.013820135445247348,0.009893985816810403,-0.017825434734098835,0.04428439463117303,-0.014095802541707014,-0.011015115747004877,-0.0419289619227673,0.018365612469915693,-0.016032521210675253,0.028632588044932218
PSEN1,0.009767020840192372,0.04983242653133254,0.03237700724410322,0.04345417489661301,0.03076805656910667,0.015306953800166572,0.08321680350006201,0.0028064119796203492,0.05071862734624818,0.002413607526291076
CALM2,0.11746689696448782,0.035960097531262336,-0.03150736495044612,-0.1887665437431828,0.028923223888093503,0.08777892401015638,-0.09465687912858652,0.05608219640283239,-0.02285919919728965,0.09451792989714489
CLEC2B,-0.04994544082606088,0.033420646187702775,0.0005686818305142339,0.10673186713972228,0.026730415882831298,0.001331005743953014,0.07618674492968534,-0.01909209769184068,0.007585621793018532,0.0062865655294863584
NTNG1,0.020785567840066913,0.06789448322604978,-0.05986984410912777,0.04737787045537335,0.010857428331678685,0.08879764469740392,-0.03299016763562005,0.07718870415192197,-0.034685487049726,-0.008924602489707806
LRIG1,-0.0006184128022920562,-0.022430936844779537,0.02593119931042073,0.055992538620609184,-0.029059648612417194,-0.07942747727743521,-0.002902791074358197,0.058116809892847975,0.0006503429907200176,0.06781057542195064
CPAMD8,,0.0520707913896863,0.029317007265718013,-0.020369718683101234,-0.012007227947961992,,-0.011892220348115204,,0.011619058218448745,-0.023654434740192125
GHRL,,0.014452512520700594,0.0055401624431858166,0.012641133414038998,-0.021052930230567077,,-0.017297022262354883,-0.06813372128207723,0.002650639476136223,0.020672805075806544
NPY,-0.006240314090406688,0.09746500076399023,0.0041200915738194635,-0.05837586172217504,-0.01760189732931027,,0.047915960288242486,0.05622093994861083,,-0.02850691074106701
MMP2,0.03793277287565715,0.10084415725572284,-0.01702349084587618,0.1281311742765939,-0.023877405744332066,-0.10901900006933242,0.015609575007733795,-0.006987670508435783,0.08612336474593052,-0.033447010375637944
LHB,,,-0.011791196573328423,,,,,,,
PPY,,0.029701726806507858,0.03755699279023715,,-0.008775330189632752,-0.017376135260049427,,,,0.0488133442486251
ALKAL2,-0.025529568243050492,0.040565605619761566,-0.011619888878227414,-0.023095873016052284,0.006152973529442647,-0.009684792136151648,-0.029237866946248112,0.015708167503781015,,0.02293625981780417
CSF1,-0.04375607348043129,0.03374027567702039,-0.01270407618894076,0.0767624191902179,0.028392405948755008,0.07468129220774916,0.006005742426359852,0.09130929743260488,-0.07651009620966263,0.044722377772101043
SEMA4C,-0.010264125581344744,0.07181150351592169,-0.05020214336255681,0.01662619165150037,-0.029544284328506417,-0.027491117177140843,-0.006011609253739512,0.04348096491944764,0.03388661150003801,0.037549593848330724
BMP8A,,,,,,,,,,-0.02026242488028294
ICAM2,0.029825394938289673,0.07766741803645344,-0.01122635614266628,0.05686241451869613,0.053259333580484264,0.002873234010665181,0.023756638418993253,-0.11761739802254291,-0.021386237438093886,-0.026324765071345776
SYTL3,0.010762825303872662,-0.007618737139244782,-0.02669680565232155,0.03791267308895666,-0.016228042896146922,-0.04504870580832042,0.0148919550726031,-0.05092407365487147,0.05926386058038637,-0.02292916715060342
IL1A,-0.015980784493953674,0.00589775091194448,-0.04754797107900175,0.06307834700196525,0.03019756070166871,,0.028568107224954013,0.03764162626310495,0.08908365483522314,0.021483002526173127
HLA-G,-0.030890931679510153,-0.030232534852856822,0.033438610899101696,,,,,-0.05365849368245518,0.018506405819470825,
PGF,-0.036777686798032075,0.14184235990408384,0.03040499829029212,0.0718950386167034,0.009471795440170294,0.0454166483309174,0.015996378143493455,0.011110847411508865,-0.03478153634325354,0.0320866871293761
LGALS8,0.04997617971711237,0.044834104859402334,-0.047434643436637024,0.0038134666042040676,-0.013009517651846814,0.004700477598070898,-0.03895646387977426,0.03554288420672322,-0.10709864888006111,0.015264390196769954
DKK3,0.0344609841112032,0.03018437646670402,-0.03602008029068124,-0.15720605418406078,-0.01634399681267,0.03846035882757575,-0.06710900591380915,-0.009942955102967973,0.003488559529833154,0.042605101076792065
COL16A1,0.06014410587610678,0.04015978883270811,0.012577097704712029,0.05615898065155404,0.03156578690670908,0.037404465760775295,-0.025681951496140942,-0.05345156421039533,0.0013283925153421514,-0.01055063624773275
TPH1,-0.026012678694832266,-0.0064153281846419915,0.027176212829883317,0.00841042558422143,0.035814633234619406,,-0.016310183020994132,0.054249782135588856,-0.028291515253393313,0.04732963208727624
TNC,0.061811310542820595,0.024048276718705755,0.013107750129048898,0.12934583046900056,-0.016906454691330616,-0.0994340579412138,0.04893840089211457,0.04094631836021849,0.03743718323941804,0.051788737303631864
TNFSF9,-0.02114364360522644,0.004003232164651021,-0.020423214273186833,-0.018628031424236604,-0.005481017699724955,0.005688468401323301,0.055511413131426074,,0.012328516660947917,0.019902226362957666
C4A,,,-0.01397914775387478,,-0.010402713780604186,0.055149903264523466,-0.014337270465193922,0.009845809007727177,,-0.027286451730525317
CNTN2,-0.025373643953889975,0.0012568663725786508,0.0203217935132122,0.007642946921398729,0.040040129986309826,-0.021818352082520445,-0.0919813457693289,-0.029323912944490275,0.05996481263978326,-0.027473782026344158
F7,,-0.021656171862387715,,-0.020369706843539337,,-0.01878591935792173,,,,
LUM,-0.04651229402949909,0.11735599891184452,-0.014582073729090768,0.09243044245892412,-0.020706130927225865,-0.0963717128141734,-0.02775055737366393,0.02563836152300266,-0.016292048376687608,-0.020222482991783558
BTC,,-0.019647312335298442,-0.032003774135257686,,,,,,0.020343558060452047,0.021881009158189788
APOC1,-0.11353539043079054,0.025492947766319135,-0.043785579953571685,0.1355478529929271,0.0009574777223968508,0.10450472638013014,0.08658855912428665,-0.1268813238450441,0.08397427153257589,-0.015569804375638381
PKM,-0.01927527502866676,-0.014408091629686311,-0.022728765348487157,0.10393218785356516,-0.031390853418104527,0.01635964047155008,-0.0034946312920275204,-0.00884299289377187,0.05557434867494038,0.05275501667750749
TNF,-0.05796729277046304,-0.024022938098218462,-0.03086113228700013,0.06188613552451634,-0.023733047841366903,-0.02674202130895296,-0.0027488065655110858,0.06460743647663547,0.07353834199171443,-0.0032560923144624118
GNAS,-0.04197490754829223,-0.039234250091895746,-0.017494058781257704,-0.09815110998072052,-0.028821751726011768,-0.11868097848763193,-0.02309871459112267,-0.01572837589259078,-0.004523590838174443,0.06739852645221216
BMP8B,-0.005453298310326988,0.03543379462657073,-0.018054780774565096,0.0009800909520663512,0.006381794646382424,-0.003482429897285375,0.014218098761608407,0.1023540791757949,0.05288696437670074,0.051282092862481185
LIPH,-0.026722891234856282,-0.022198353169092976,-0.01770974567469849,,-0.008387431060603887,,,0.033121899920555836,,0.0026768084841929155
CCL28,-0.019531704227445244,-0.03122474504911953,,,0.008089464925171251,,0.012620790383252053,-0.048801064447742015,,-0.01573381673337101
PTPN11,0.03232440910070566,0.02627572941310548,-0.03916434057382911,0.007067749780937393,0.02232476483806169,0.0007374219729740662,-0.027453699716755577,-0.045338961194094356,-0.09322960554723973,0.027057744109238478
ADAM12,-0.044960330238121606,0.10907868897484324,0.011218318592734304,0.04999978704769591,-0.04642981420602595,0.025875898799243027,-0.030023616020590855,-0.10585415334513835,0.06793241214889696,0.022517568153479616
EPO,-0.053891682664243525,-0.029827369178154216,0.046740058617464615,,0.02224661004878297,-0.017080882781787442,-0.01631018541619975,,-0.01277793533697911,0.10677094079733739
EDN3,-0.026955994707759643,0.02354084944902544,-0.02247569315376563,0.027256416846506634,0.10706761355515919,,-0.016478482256454364,,,0.09424002234933067
CCL22,,,,,-0.017669318149720135,,,,,-0.00962304062598605
CCL2,0.09405322452569526,0.1400442799424782,-0.009845153304631564,-0.02858035155014424,0.0016786024495732028,0.08387879982132491,0.05743899430750255,0.008432899132907214,0.08313586368310953,-0.0003939650016361496
DSCAM,-0.03494685572917855,-0.04551366578600549,-0.033065559765598246,0.061763645726186735,0.07025277766835686,0.006357585751634343,0.028759512035505606,-0.01868223136185855,0.03780641131533464,0.06945768377227544
GPHA2,,0.029756966255564614,,,,,,,,
ANG,0.01605173631365577,0.004820634638046132,0.0035987041618269224,0.07323492760043836,0.009890678020124902,-0.0027004498747326996,0.09623857913997176,0.016657836756752174,0.0627044814075529,0.029135676937170896
FBLN2,-0.05333544336838605,0.006867190421786722,-0.027376248199419,0.048051647493547844,0.019701923117687137,0.06447411267149061,-0.01999455096674012,-0.0467012666583744,,-0.028876788154986132
VTN,-0.02528496495722777,-0.04196262355370584,-0.02321581264214808,-0.02281461458976872,-0.01441688264303298,,-0.013552782102054108,0.05238604740081077,0.006205145226579596,-0.027286457395519697
VEGFA,0.009019970155858785,-0.07689304025343019,0.016876209179837193,0.09789497092723774,0.0003637210331516871,-0.0382330435534246,0.06743747306177277,-0.03200071866677924,-0.04277808328107534,0.001151470679908266
F10,,,,0.11440405984928241,-0.009621960307687185,0.008927529737404424,,,0.041920749224334294,-0.029539563146599477
SERPINA1,0.008128082945340554,0.0700064122944464,0.04647674740344368,0.10093201205407717,0.014326735924919792,0.027606140591759018,-0.01201085116813787,-0.04819111336569495,-0.022361769729135627,-0.06391177387248576
VWF,0.011668785252628358,0.11897124322256278,-0.017769668937914464,0.08035033161146653,0.005542090852224546,0.024977799812745526,-0.008071027527583827,0.0667229895072488,-0.0034672285391463492,-0.019400421990280456
GDNF,,-0.03476422903859419,-0.014685421721042464,,,-0.006327519340418942,-0.01631018414601482,,-0.05200483304355777,
VASP,-0.08459884118851838,0.135063285100805,0.007387572897603687,0.07180410597344267,0.024928380532952068,0.03745337662313952,0.0019260086185657523,-0.09550281358408215,0.11153172633267032,0.022413711001288524
ADAM15,-0.06039337135280231,0.11357084062538103,0.018035380251028393,0.08034248728185858,-0.015765022049504602,0.003909212480449437,-0.03870721067018579,0.0008135254751756701,0.016557021608335692,0.03909356845911559
WNT2,0.07710099643998991,-0.021593281099831073,,-0.037000416183324586,,,-0.015263914174920238,-0.02000913206449618,,0.002206856167900024
CALCB,-0.023770651894150896,,,-0.02251706820535001,,,,,,
OLFM2,-0.007873731322452896,-0.0150489516358342,-0.007888814755559732,-0.047714721460872335,0.024278267585038073,0.09701246112285278,-0.049321201161113416,-0.0372616390301976,0.007520343694228243,0.05774500824999456
MFAP2,-0.01166640462676237,0.14597706960284879,-0.034337279414076965,0.03587432834962681,-0.023045696562287776,0.03793797395365534,-0.017362048163501842,-0.10434901031638968,-0.03071564400723567,0.05611052719957615
HLA-C,0.05725114631119212,0.10395610566157255,-0.03425004750589534,0.10740423222194916,0.007438748695847183,0.0465997843388587,0.03113795248874148,-0.05274825342947931,0.03303559935704083,0.056046010109366065
THBS1,-0.01431988450715332,0.03631752847480206,-0.01432920780192199,0.037300173326961505,-0.030464487008283865,0.019391832315265287,0.0722761540840429,-0.04627306584924402,0.131517274633291,-0.04149507166447396
HSPA4,-0.05940824938599503,0.03476535055794988,0.006541409751494067,0.03474287298552725,-0.03796230243220362,0.045626477849858155,-0.05507229245513317,0.09107641251906602,-0.027901096787229702,-0.06272721540320779
LMAN1,0.009364723492068046,0.0057494586348746735,0.027673995140211058,0.14873898647274997,-0.03152241209755389,0.01698051969626826,0.020970730429890935,-0.06548864615178046,-0.08189601359281282,-0.07134098807890746
LYPD3,,0.03579888585715101,-0.01323738106944123,0.032293175571730656,-0.012286168644183944,-0.0032657701209348306,,-0.05941346790556409,0.03865839957123661,-0.034697670546012555
APOE,-0.06426213460779544,0.049383438677596085,-0.04143320700421557,0.03442540073868088,-0.04720375039244187,-0.030082466843609084,-0.028907349168709195,-0.07814933066601393,-0.030099955842882636,-0.02220913947936439
SOSTDC1,-0.02876157270561635,-0.0002908801013461753,,0.028250403578703353,-0.021224616010831903,,-0.024801068018674738,,,-0.027902371873525098
ANXA1,0.030232091884151224,0.08614085799268899,-0.02590761349556711,0.15169143484851985,0.026872959262806972,-0.001205972614906115,0.05245977267447242,-0.05937301761642872,0.12128297187832619,-0.03727171707431399
WNT2B,0.04024168424387068,0.009481364943034459,0.032309182808024584,0.014735043841184245,-0.03135829066974979,-0.01644474392440258,0.023004092258200992,0.0854942661571846,-0.0372558913628206,-0.0034539852269361944
AMH,-0.00046460649087430887,0.103863621916889,-0.018393908284906675,0.016207563881681118,0.03087342076375039,0.024709067934211168,0.003720153735710428,,0.0714106088152422,-0.04143580287316403
GDF10,0.08213668644583948,-0.025692257122795385,,-0.03628276974531248,-0.011817867148516705,,-0.031378647283396975,0.01969381608570146,0.028737062115868333,-0.04420771668098785
EFNB3,-0.007890645583528196,0.0034562078546153023,0.023883793661289454,-0.03222633141592306,0.03247891453338481,0.01795116710667981,-0.009054881595860487,0.0908766006907452,0.046791785226506635,-0.01567007653810421
LTB,-0.026955988802125883,0.05258641595810262,-0.031364893025021205,0.0074804981733437295,0.0033534770812211003,-0.010098191084077534,-0.030314940679620428,-0.01010520863735423,0.05739663343590445,0.011020721605504788
ANGPT2,-0.019229636597766452,0.0819365080475169,-0.00014901401175454153,0.08701394289705298,0.030639901821892208,0.00963672523562326,-0.037108599951443354,0.03571129026355183,-0.017262086682162923,0.0083084615827098
ADAM17,0.035584911230369214,-0.02402814489562406,-0.0025270906830207386,0.06443540678390514,-0.04085655104716113,-0.01249156148384536,0.015981720837955633,-0.026305849878704896,0.02006583940999478,0.03364218805889368
LRPAP1,-0.006427228683334395,0.03269395734501802,0.004657042317525292,0.12121134244192021,0.052235749325672064,-0.016617834825335857,-0.016832301662016984,-0.040301843348806675,0.0038026834007998706,-0.041018143119744464
NID1,-0.024862006810828625,0.12378764661237508,0.00338781686939945,0.10405335533607292,0.014316860281745671,0.015368507172367742,0.004153522680590527,0.020182215846850732,-0.1064437229741606,0.027827016687362933
MST1,0.027833205462367696,0.04831729531609561,-0.012172723613688607,0.10590450792897341,-0.027954828963793543,0.09723378221117669,-0.015159081793962232,0.06793005533184726,0.10236872157170232,0.08943053263908805
CCL14,,,,,,0.003396405849000873,,,,
IL13,,,,-0.02280820768771093,,,-0.019128749610084476,-0.02557699299610142,,
DCN,-0.09034639870178257,0.1004637818059357,-0.03370640766662111,0.08737105425789557,0.002065664506722024,-0.09364166962852674,-0.016445545890472056,0.03633973056471796,-0.023345731653814265,-0.0546471423535326
IGFL2,,,,,-0.010402714881337854,,,,,-0.0442077035116284
COL7A1,-0.031705723005219164,0.038644784583243365,0.07102092861035081,0.10912315601127925,-0.019180426549048536,0.03397173063557383,-0.012003413521781196,-0.01780062771682335,-0.02175162334982445,-0.01857167671115381
CALR,-0.07371220635082815,0.05573977989886994,-0.023571612022754856,0.09882736624246719,-0.05068448584020946,-0.03403887626246519,-0.006436544312030374,-0.009348399835395307,-0.06240424449962793,-0.0007007774192116545
PIGA,-0.0633394468512694,0.0649199839608036,0.0225420243471583,0.10452355438758114,-0.008762559056430487,-0.02608260761558136,-0.021852108159177527,0.02721568104975616,0.022842104519488978,0.012875813531525214
CD200,0.05719671670383831,0.051366153200814814,0.009222993079234887,-0.024926650237085946,-0.003180240614290267,0.010177305952331172,-0.019626175408023812,0.01475843494320474,-0.0021502809274925264,0.06357923085277041
GRP,,0.05386762053164565,,,-0.016151473624111748,,-0.016478484736588857,,,-0.019853130498811575
CDH1,,-0.004293346879463611,-0.003193438411388008,0.04066845207882777,0.0011360013554474933,,0.0354715625521964,-0.03112612530222416,0.006460149424722188,-0.033664958430498715
LPL,0.04666671911598885,0.028636883688655728,-0.026851702852813034,0.14939565280442038,-0.039000651474108756,0.007545916576572409,0.006222980351768668,-0.03967510174317247,-0.054933369014767704,0.07991981306273549
SEMA5A,-0.027629950365089053,-0.007325298349450189,-0.04521853775574805,0.10511111060799203,-0.00827155553285777,0.0038820138776161643,-0.023876137447145635,0.0321903426371149,0.12489945576522203,0.06610462717633056
SEMA7A,-0.0503573390288596,0.086384141079307,0.050303819016916135,0.02215594273601734,-0.010895847062223863,-0.0020224026540055645,-0.03954742517861365,0.015808405364887364,0.029487383671485907,0.03239959138488596
SEMA4G,-0.04086878422517858,0.024944275848774143,0.02395637076763434,0.056374964129398276,0.00453948994204101,-0.03484919607304393,0.008771309161516392,-0.018393056859367315,-0.03888797070067937,-0.04247351145553626
SEMA3B,0.011998957193017084,0.00424645324200385,-0.024441918782567795,0.03501719715414251,0.018909196341472423,0.07636672325610165,-0.0436825698552678,0.06355674978132862,0.16336965119249353,0.03271241023362335
RPH3A,0.014891217431104655,-0.0025047650948524986,0.022235183375385045,-0.05341151288283009,-0.008342189724733945,,-0.027380679100860932,0.05718197824403161,,0.09345311351661535
JAG2,-0.03964931512552946,0.09525239988760134,-0.019823543775478045,-0.027033146922850273,0.000931046771802178,0.011155259329378582,-0.020874425293504303,-0.06203254354381683,-0.028075531046424296,-0.013542988140527788
CGN,0.010933827580497553,0.0489234557524735,0.0037086837233397726,0.08632742269766501,-0.030267260564386122,,0.058077729475439245,-0.028986790242944437,-0.09313732744511607,-0.028188931096265853
GDF15,-0.043980448001032096,0.0473450815424289,0.039437456283785415,0.06632735533173503,0.007719517765700788,-0.04541459203373936,-0.027881375916221314,0.038029730506573205,-0.01789295575031973,-0.009138249560201787
SEMA4F,-0.008991657173750006,0.02507528604397432,-0.007426398588288134,-0.06552321819335734,0.016624720873842903,-0.044368952951388096,0.0026108462604323476,-0.011751914940482392,0.16646601770541303,0.05866363151091486
NXPH1,0.004648115692123701,-0.06681527909205548,-0.05207877814002744,0.07728755725796438,-0.035526361747889854,,-0.013862596614625342,0.030470727082404597,0.04369037569034577,-0.01991181578960097
ARF1,-0.045820497558856116,0.0901899810690002,0.004660418798897368,-0.06931550381427061,-0.02457502859707928,0.07952785508421109,0.0061020765553769065,0.08706265113097231,-0.07983342142080886,-0.003394959284401244
DSC3,,0.017513401719759205,,,,0.10539117087551414,,,,-0.016731611569833747
EBI3,0.003517732735591567,0.003239188716146964,-0.04746659201649494,0.037764948415044915,-0.0145702003700923,0.019261209092736993,0.03619819839382095,0.010702954684911418,0.04042547232618649,0.009080736269923166
TIMP1,-0.09104984428659565,0.0934438356624202,0.0047335675032282665,0.14452188698329432,-0.0044291572229793255,0.01839848439953079,0.06679984612309617,-0.07176892827776131,-0.016112991408399325,-0.04537875945949432
SEMA3C,-0.04158281364229064,0.1317385724443349,0.04950641303969094,-0.01318692481005121,0.028184693213716257,-0.022146891108771796,-0.050820684576898416,-0.031338161809575465,-0.006962519898535921,-0.054560165344456464
GNRH2,,,,,,,,,,-0.018130981458194795
GAS6,0.019660338304990803,-0.018550043250899664,0.060348305050452494,0.08394657619255176,0.0225779790979779,0.004554231576546962,-0.0007822238501925244,-0.05852163964239768,0.015553059010711474,-0.05333918182784197
MEPE,-0.022980140702507115,0.030279739040091326,-0.029614841660463357,-0.03590083620704774,0.040447197291082655,,-0.03021675749647157,,,-0.02312044127443064
SERPINE1,-0.030599409066853815,0.07398312934476615,0.040991194644731534,-0.05941617289057407,-0.008897577225632624,-0.09057291634915887,0.04085881105233388,-0.013178353505515947,-0.010549768690474685,-0.052536390466573414
RSPO2,0.03087518984378786,0.020322231315115735,-0.014959130356899513,-0.02312499547236066,0.005354048795994538,,-0.03572923564870136,,,-0.034818144370129124
SHBG,-0.03170893682230675,0.0311094390086953,-0.023936242240006664,-0.03149598578604311,0.04815039594901863,,-0.013143809151197497,-0.0223416541653744,0.048881089149533034,0.03822955998375119
LGALS3BP,-0.05208801211633806,0.052339276960197974,-0.036638869014425826,0.04284813330865494,-0.015036957655525297,0.02364097723364453,-0.047713966700836344,0.03373762294090362,0.08845139722765052,0.05055359738616959
LAMB1,-0.001085564027496297,0.14159394674769724,-0.008902136075642088,0.08674019455416433,-0.02437267850466524,0.004967334842419383,0.04215849511965293,-0.032213160373005506,-0.002851390509116893,0.019783517842580506
SPTBN2,0.1617683366419775,-0.018740187513813046,0.023102268432612646,-0.06343021019662894,0.02374776365827518,0.09312715232038439,-0.07902030729913431,0.026658463100148907,0.054176064340254966,0.028542205736664324
COL1A2,-0.03419990617037793,0.10191096965701447,-0.02082913716459736,0.0957888388280562,-0.04213816169262472,-0.11285636286291482,-0.003316816836737718,0.0036613578268243603,-0.010893533638352711,-0.03941469911784137
DEFB1,,,,,0.166670968990458,,,,,0.05157916542578797
CEACAM16,,,,,,,-0.023858990714168166,0.0649567074569228,,
SCT,,,,,-0.008518623731139886,,,,,
WNT11,,-0.026837064181812753,-0.02021821439312087,-0.005245032382527465,,-0.02407264131341796,,,,-0.0033824199289329243
LGALS1,-0.0123430762912955,-0.0002506490411886522,0.03059100569312958,-0.003176684531195288,-0.04956012552890395,-0.055525041030802705,0.004912049482652483,0.013427842348513219,0.01682888306945795,0.04222025072465415
BCAN,0.06732626104606652,-0.009181156860392434,-0.009687307631528716,0.1465327633408704,0.029709203886144977,0.006767938395965269,-0.0007466795015999145,0.05546447757892582,-0.001150367717871832,0.04223894757731545
ANOS1,0.0823015040617823,0.021244714411423803,0.01469949668024367,0.10635712217613306,-0.025799901678460815,-0.004961597768275236,0.04969451115601386,0.01933259403153073,0.005393080714595744,0.04277451265664584
EDA,-0.03425579733585021,-0.019647319067084192,0.02629070134844494,0.0016523670574569251,0.06823586047968665,0.004343210676144007,-0.028712058688631133,-0.06417786135337285,0.07559163510435798,-0.030114371214605837
FGF22,0.036655861271347574,0.02162011966543441,,-0.020369715992289896,,,-0.029821506694490376,,,-0.006663682173870725
SHANK1,,0.03593813275546494,-0.02437729437376127,-0.019380491036913892,0.07552985012073071,,-0.018385979290741743,,,0.07309534058575547
RAET1G,,,,,,,,,,-0.02086251300832422
TGFB1,0.007878598211594319,0.02601478167137325,-0.021072140990035834,-0.008462995704839878,-0.02029549617875173,-0.03358401882844861,0.0903826773127961,0.03732999561176663,-0.03478544890292765,0.0014348846967936237
MSTN,0.038058104524395585,-0.017262325021087883,-0.015170740670444568,0.08293402725499728,0.01528282700644044,,0.014606377527028421,0.05003450175133128,-0.08976883810051733,0.05173207934506552
WNT4,-0.025284961757789385,0.11523198826947527,,0.011556394163081168,-0.013089873239055257,,-0.01823410054592124,,,-0.021218813557162423
TNFSF4,0.0713552986481849,0.1286535078757533,-0.02808477398269098,0.03868227921453403,-0.022396928406948357,0.017123063063135713,-0.014016890120057612,-0.08425346328509994,0.029704838030594424,0.054818428712353144
NTN1,0.016789045173870358,0.06755162097386577,0.04022732136620431,0.16743989961413108,-0.021016356360263517,0.003661139023478478,0.002537706855172758,-0.0033076068503497015,0.038286502402660134,0.026036126895268904
CXCL12,0.08569650094116645,0.11107900385805396,0.04826943507405277,-0.03659149135704326,-0.011071304134584166,0.022531071930980376,-0.021558629803604266,-0.009523654616175412,-0.04416218384551571,-0.014707801150727826
