,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SPINT1,-0.025150794948217065,-0.002428064921612162,-0.02792786415083149,-0.039359226242541206,0.06573630759324166,-0.022262167207188308,-0.032311452066062014,-0.019956131075104654,0.03920139078019785,0.009076446519718326,-0.02591615624000091,0.04753485587524704,0.023398190784530374
CTHRC1,0.015345036544506547,0.027911228985243227,0.00044160446513415955,0.03967061805242735,0.07931136456296464,0.039886468095581266,0.014743140567971205,0.06760958169455064,-0.007978624248169326,0.08146822022399232,0.00876905629198924,0.021573783570856587,0.022836728748050563
PODXL,0.05202758099389729,0.00808249081809839,0.04208771470968612,-0.01144487489189697,0.040866263432194225,0.04057021100563787,0.006145222496401163,-0.012683202809599056,0.05863724328235197,0.05677621963901622,0.06307764495145352,0.04417103543429587,0.027278534119839375
JAM3,0.09691502133438462,0.05392036384738793,0.0033791999549261397,0.029210465545330872,0.01928050405074592,0.03635831224745109,0.05230578071098169,-0.03974938157071824,0.06956798319203608,0.05694983369699967,0.10656919528247968,0.04604054680551513,0.045452330708853836
TGFB2,0.02852952184004739,0.04804840528460046,0.03328257367429059,-0.010664787399763913,0.06483259698592307,-0.01537348900236208,0.03176334639148517,0.08523812079850643,0.04764997689919764,0.06663238260680626,-0.0466753865136001,0.008351116136961783,0.09144639363126349
COL18A1,0.06682740462767717,0.012769679170547376,0.00758241294437218,-0.02170304568565396,0.025107891959191258,-0.034344362037838985,0.009533755600044633,0.08528814558695541,0.036590001134009266,0.027526391225901708,0.037255851073622545,0.017978990509947276,0.012746991912315812
NODAL,0.005268534538669433,-0.028112070158869174,-0.029712766785427353,0.042489761287872393,-0.032097639726692176,,-0.033809075700581954,0.09163405590379221,0.003162109391116658,0.05858000207515495,0.09863891513098252,0.004658385447067185,-0.04186746970030304
INHBB,0.023927483507697203,0.028611841387333473,-0.03316601415365191,0.025506743072518646,0.07053911699152081,-0.0008289446864750914,0.06344355474141505,-0.016309406665665348,0.023761465374966026,0.03633016204378313,0.05418484517424695,0.03079032538465121,0.06618651916170624
LCN1,,-0.030375393573946714,,,-0.016287367406093548,,,,0.023446088798937524,0.08763702540686719,,-0.020025283967490277,0.013785652287266496
ARF4,0.05428306679466857,-0.05019594321919735,-0.02265364416224958,-0.05851732535058913,0.060945831028100056,-0.01999719252961943,0.05818968291917315,0.04887207152079562,-0.002912883647696573,0.041904468707701155,0.04435643358781857,0.02570132897673136,0.02073601789745877
CXCL14,0.07391025088489547,-0.03920071413196233,-0.02689472005391201,0.012466178170324029,-0.03336569558183943,-0.01175982465214792,0.01123986599303474,0.13297991939892131,-0.014473094795991657,0.004444916713008062,-0.06803554838856586,0.011420786962569738,0.09670748780624266
LIF,0.05339850106099788,0.026499504239682628,-0.019034692745973893,-0.04699767436228995,-0.037307306751176474,0.008402432537700882,-0.04072807467176583,-0.1342563408273358,0.016134920141525688,-0.07951295885263913,0.038536527412426774,0.044284044796886794,0.09157587234529346
IL17B,,,,,0.13188447642550802,,,-0.02110523411192607,-0.03193249923820008,-0.016769597745921554,-0.012799228409939356,-0.009325904997690265,-0.028829014225183334
MMP1,,-0.041877495983257663,,-0.014756201042150436,,,,0.07766746387893285,-0.02411341646686081,-0.019636915537183292,-0.019505233119293693,0.005283782748218597,0.03743115642390486
MATN1,,0.015544366664903431,,,-0.01707619742893449,-0.0013952870791747532,0.10082661818996537,,0.05955618846364802,0.15175828769784247,0.025845107769781512,-0.024083973091648243,0.08691194950250088
ADAM28,-0.03191877437344992,0.002788065269551102,-0.0484840095317235,0.03451339312082054,0.004226630853593125,-0.013932472243890591,0.03772736629508567,0.009582641128739123,-0.02582776523237995,0.11390037920015122,0.025293906248334455,0.030116225690718895,-0.07402083744621638
TCN2,0.061538760717408776,0.002478809695773279,-0.03152681821240204,-0.05427774345284578,0.06188874643229321,-0.02211664632600091,-0.008229327376537336,0.07319379763928736,0.02965868294647519,0.07382075090496447,-0.026895266599770148,-0.0006241867451949409,0.09582602046537607
THPO,,0.03311965608568893,-0.010674677803873529,,0.035984605523226604,0.07169749944759213,-0.020023581788635388,-0.021202375599357184,,,0.07115411040959949,0.006082623599256082,-0.03937123564803728
CUBN,0.04052822915598,0.02728201385916109,-0.007567226212097652,0.002404172653661705,0.01091030143938077,0.021082326569479132,0.010149054313498825,0.15451702782179141,0.00742068788876667,0.116404887050702,-0.03005615324453013,0.04701212669474613,-0.004359988793876702
TIMP3,0.013783270472901466,0.017513087962646962,-0.013486365807411556,-0.013448345530521058,0.043411129697875146,0.013281702634239058,0.0024352734253427735,-0.0017922177667199328,-0.033164473256235213,-0.010788204662679199,-0.05387312228949635,-0.00893823775850466,0.009292387988196675
PIGF,0.014521299782087814,0.08102934358867885,-0.0009884337584277882,0.01838764211754019,0.05165441196205648,0.0857078948970091,0.04728823663731524,-0.012078623797734821,-0.01946974851399214,0.02353496363655604,0.006597857121706234,0.019497349937749923,-0.020585151234765564
CRH,,0.006328466514329011,0.0528713185579254,-0.014994989941247185,-0.025045688083088654,0.015512513013161464,-0.0273871025053682,,-0.04875308097250074,0.052187248376174195,-0.02196390561491704,-0.015951010168879128,0.01618207984945136
BDNF,,0.007042770121467219,0.06353656670665911,-0.010665178100585928,-0.07972893487180499,0.024712058853384355,-0.022551695890879967,0.04153470976536598,0.0474887613722339,-0.03458290834842686,-0.044446240474737796,0.0491256721164345,0.07892009847345005
CCL5,0.059475453656848545,0.01756118906455605,0.027407161186717138,-0.040870619952478746,0.05704855812319009,-0.03525110927664517,-0.0271643966439017,-0.0836954165442468,0.07085237465339356,0.010889657860768003,0.07131595745809971,0.0017814370094172056,-0.02910722091622216
GAD1,0.07847529002184751,0.07167860598226806,0.03519831651440569,0.05021997883682499,-0.044434588276274035,-0.051062973180400074,-0.07785540033289676,0.09385949368447657,0.08517676690607492,0.05084347326027632,0.0024511989987358626,0.03521344820985981,-0.037119631101168726
COL14A1,0.10236388418316869,-0.02344002242162545,0.019269424473793977,0.0019004079423376955,-0.02889284813709196,0.015667602409482853,0.021113265124421993,-0.04684316640212559,0.020163920939744492,-0.005945841909331849,0.04933037603031924,0.0539443461463867,0.013941818238426646
HLA-A,-0.020778305536921098,0.025663009479383676,0.009385166713709814,-0.0049931380472034775,0.10629593031329776,0.0025353095858819054,0.08494485323729882,0.08672448913702514,0.031197056350380042,-0.030399268799730178,0.0987719194461642,0.042177765539090466,0.014796281255648594
CD5L,0.1750375607240341,-0.015456165535899628,,,,,,,,,,,
FGF18,,-0.0322010568546934,-0.013520161949963529,-0.020459316629291145,,-0.018481348821727514,,,-0.014858461287022737,0.05499755608063168,-0.010875003386845803,-0.01980242063957445,0.022044917639646965
ADM,0.004547697110003893,-0.02261693487651531,-0.011771796573081727,-0.017079822455191445,0.03641439450077925,-0.0030853406604599933,0.05706212495029921,-0.06585196132039563,-0.03043150232554511,-0.09911819320613816,0.07343153464887586,-0.022896811955574373,0.049166745435709064
CCL15,,-0.012002258313952623,,,,,,,,,,-0.0171746378833767,
GNAI2,0.049540199308640225,-0.010012859511008658,0.03535971155654375,-0.06170867046374265,0.055965630920319163,-0.010503622504557145,0.04740851431368899,-0.007538839015777022,0.0019465464436298377,-0.06740699812887369,0.06194792602460542,0.021109472543471883,0.09868275915852688
HDC,,,,,0.1673783413224017,,,,,,,-0.0016191221995077998,-0.02627215825293459
COL11A1,0.060771960007038786,0.03223315305670152,0.018373005147670502,0.045786658735916565,0.025571077284502225,0.006708276602988318,0.07732236478012443,-0.05715931755489557,-0.018095172456245503,0.008766801580740903,0.06599250686488323,0.050342656683668045,0.09443492303286198
NUCB2,0.060027888306307606,-0.03128123486626182,-0.05418610681396083,-0.009616734244123206,0.04616228094922229,-0.02362771913920804,0.05340760015692636,-0.011656382390927644,0.04027593680771672,0.0026362135142576864,0.049957733318874945,0.03658322378935204,0.024548665437666494
FGF16,,,,,,,,,,,,,-0.025887796599040894
CXCL1,,0.024667747109315942,-0.015298902838838075,0.0191625761178158,-0.0031998342818291,0.00496310011126458,-0.0016303946512981574,-0.0021111227745693375,-0.012982905739499851,-0.010747135924117501,-0.020800410099002846,0.01187096155146265,-0.0011003429791430854
VCAN,0.0031370803938036737,0.09238384166646181,0.0073529248180647854,-0.011341966648355769,0.04012968214168877,0.06850658803930505,-0.01923173683876967,0.03579972536594664,0.026908990129346614,-0.004879484321766259,0.03911800078666538,0.003902304665322066,0.09791346474814895
MMP7,,0.01373895583036691,0.016388489740872172,,-0.011888434996574562,-0.017033546786060134,-0.030948485624044546,-0.0641045243316418,0.09408251213763646,0.005185590172498833,0.07010212091993859,-0.011674440789584616,0.09403884255764945
PTPN6,0.06511923646488343,0.023943163593786846,-0.052428946598463484,-0.00016210590511198062,0.04724418689147825,-0.016460406832998323,0.024848411489154076,-0.0657656773817605,0.0459985866253092,0.10996256538401286,-0.023494230048100535,0.05862754392684917,0.05017194321501168
PTGS2,-0.037994485831299385,-0.029572666457917594,-0.0292862902972747,0.004455204587026987,-0.04137545068818981,-0.04603290231304162,0.08451544218640807,-0.033462442706756065,0.03624897100907934,-0.06129041924324569,-0.012904562505209449,0.016654520746242855,-0.0011097646897652012
XCL1,-0.017119111544818395,0.03401837962181637,-0.014710420065182837,-0.015690530893885123,,-0.027976963260862533,,,,,,,-0.02363648013320668
CD58,0.03705407978236443,0.025466648008283115,0.003301286767364936,0.02418732797181372,0.08378512091960381,0.044912427182161783,0.05341021057421863,-0.0024955524659264873,-0.007210117544895664,0.08000500942046347,0.09080465601836997,-0.0038759524458145435,0.008827115821180582
TNFSF14,0.10427632234173805,0.01648006840121139,0.05693898946574551,-0.027757687194991866,-0.024771301456276602,-0.020322252745496823,,-0.04341642508099506,0.026945251161266913,-0.010992584112140557,-0.014902953563908292,0.08713261924666796,0.07139960684179357
CNTN4,,-0.041981053776259776,-0.014779591170536422,0.023022113228012817,-0.04221337725528204,-0.022201513272270663,-0.0007620269765761402,,-0.017849609988613405,-0.050891278971323006,-0.03485262125239562,-0.013979810792818225,0.04086654335205966
NTF4,,,-0.018608037178748375,,,,,,,,,,
INSL3,,-0.034935463497384446,-0.013520159298062676,,,0.03547623264438646,,,-0.0069620388082198715,0.03998605668253676,0.040851982807620646,-0.005763980217674207,
BTLA,,,0.004984212381748497,-0.016357900793084232,,,,,,,,-0.022738771925396636,
MFNG,0.0009646965984460123,0.013381830000812837,0.04257826422962132,-0.006997983882523016,0.06281262494611686,0.007195895364814898,0.0456666352630012,-0.042153444301497915,0.0450934746349972,0.14620708284764156,-0.052466477793633955,0.04159643954764606,0.028296302112910694
ICAM1,0.05984729969233961,-0.0067014920984304355,0.05531829136706971,-0.07918846102305803,0.040467443118519075,-0.004472292227426072,0.07497398176559353,-0.054135402489149255,-0.03935078894153973,0.0006032544266531034,0.03534571370101579,0.05519573950171956,0.039787403738313167
PROS1,-0.027066904947271226,-0.025531356527216238,0.038602615868461136,-0.07020154648271161,0.058735787990079,0.00884002639451095,0.02719307311756457,-0.04230839310125445,0.02620308848433983,0.03986378069646169,0.004799321444201662,-0.015563515730413117,0.04085121113353923
CLCF1,0.08308983895555452,-0.028872969628385925,-0.03097241184433779,-0.0399244875930218,0.09165121494081979,0.07813353666308032,0.10912592549230277,-0.05625949343619863,-0.004979577952504738,-0.005794725439251256,0.10089358272958836,0.03305729880840192,0.09015264150177223
PSAP,-0.0056543685737269235,-0.040870438889210055,0.05392370435785356,-0.002106144752756682,-0.06944845601899957,0.03057553121554648,-0.027682649948502884,0.006605092407673136,0.03426449933643308,0.04220748099693897,0.07994951441087195,-0.023476479598666417,0.03322877660491831
EFEMP1,-0.011425194150785434,-0.02385885782124634,0.015984534321375695,-0.035822183823334776,0.014846466972503095,0.036097656137928875,0.07430822939214549,-0.16367170038088702,-0.03757002789406463,0.10164811659481587,0.029984708401166495,-0.01792875283736184,0.09755072995525395
C1QTNF1,-0.005930991258858008,-0.027848993700434112,-0.004106566813677479,-0.07496732033739235,0.01921688418007196,-0.02144292642546189,0.015873583756785728,-0.06423013053646077,0.05369344589674588,0.023272896006800034,0.08119393108966273,0.06149317597906698,0.025228031757185947
ALB,-0.008078291828720717,0.04647168569095084,0.02503681279113361,0.054241200964318274,-0.019941353959597778,0.05619428256686311,-0.010093635077280031,-0.05001908837432012,0.03263226604215062,0.0619304030037697,-0.04714672490438926,-0.026590936458121002,-0.023927108928457837
CCL13,,,,,,,,,-0.022418028348971244,,-0.03159237315053896,,
EFNA3,0.022647619330005735,0.0479216831144481,-0.014758433257415406,0.036774921651223175,-0.061480485962071646,0.009049246142359822,-0.017102122974861415,0.10461327586004564,0.08415427306435991,0.029692463246531502,0.026685571376891693,0.02148381720064513,0.03769615353444942
DRAXIN,-0.0020618928686281534,0.05268403319268907,-0.016142286260362487,-0.011768353810848996,0.08851885873724043,0.01337129928544703,0.048738858667638,-0.07240234749013956,0.07862460454948833,-0.012575232045066364,0.048434009863976814,0.03581115590143699,0.11457481339336666
RAET1L,,-0.027215065353735628,,,,,,,,0.020667744925860564,-0.034217278186273785,,
NPTX2,0.10406738479454451,-0.023343579406885456,-0.0016056483816910456,0.0333793090989899,-0.05993229174851801,-0.010168650977778072,0.07042537791033061,-0.044098129861945355,0.019002154829031795,0.1582185039361316,0.08188638556801948,0.041812700573752734,0.02795937595071154
FGF11,0.05239619712383402,0.01608077980751296,-0.020895296758246695,-0.010007011996478951,0.048581638448203124,-0.013641721456973866,0.06076375083174475,0.04419102533834454,0.07314734957088738,0.019370265453630926,0.04727892433543835,0.0064851700773178415,0.029457715203081093
CD59,0.04303751454183203,-0.006537887326875864,0.03343232828499226,0.005534685131579688,-0.07367977840808253,0.007900380705239731,-0.04209288171063334,0.03071151927632634,-0.0037414180148742484,-0.011162788226076359,0.005486291503968115,0.02897963076679547,0.061098142034772526
COL9A2,0.028815849982689323,0.09832386414762956,-0.013143997899793276,-0.04253319916292077,0.03626719315295817,-0.00016455233872527075,0.041755491553080455,0.10849607698183325,0.027675856856487498,0.08751526284788375,-0.07104845893745228,0.0653214991914271,0.039568785674278024
DLL3,0.030242699445678107,0.05159983725487764,0.03975288770506809,0.032594508122439955,-0.01568485089178056,0.035303449189289696,-0.05388038464910126,0.12841331446129917,0.014265362520750011,0.05544359572402663,-0.05117131836391064,-0.022936780541799984,0.0036375482518480598
FGF5,,,,,-0.015879187899094434,,,,,,,-0.03806925343391296,0.14592727781201753
LIN7C,-0.039667788272917955,0.001976100005466309,0.0360890515384482,0.04514592335818928,0.060982128242121354,0.05396900175686383,0.007530843197861269,-0.0035452669758662993,0.016156977214619245,-0.0018369485816071593,-0.06526075015506147,0.04801710792902158,0.02451905042725425
GDF7,0.13817010659026716,-0.0013769062810647123,0.026977106123131936,,-0.028405272231972794,0.013118546054350939,,,,0.034443458557552174,-0.022896119141107174,-0.009125978144468784,0.0650628963666281
PSPN,-0.023339427459341956,-0.04484546328737784,-0.032652317636901136,0.01637793131946701,0.006273354426014188,-0.024859448669592072,-0.030531468959794902,-0.012251062210946077,-0.011485967587382028,0.07586308710616409,-0.012990627462524803,0.03658404432955488,0.02881726538898293
ANGPT1,0.02233720972247964,0.03125845290295497,-0.045603589230235664,0.0003688761323477364,0.08926720531883718,-0.04157481935331159,-0.03173372973824911,0.03366965742955464,-0.004068775888432338,-0.05742078677256429,-0.03308799104746754,0.017132630963910225,-0.015405300809951214
PNOC,0.014131251385360772,0.07162115444333123,-0.03766521302459668,0.00830194224141005,-0.0671020651619285,-0.01051791240674921,-0.0014247561090714284,,,0.014858448041123707,-0.027144284392805057,0.044497649381593465,-0.00041936120363441026
L1CAM,0.060699150309101925,-0.010669655968398403,0.013086345244330715,0.0026338576465680125,-0.07333213524272476,0.014394679894035707,-0.06429137106777773,0.07915301405481319,0.06037280014974957,-0.02937993294640804,0.07148992526257852,0.03142065264668906,-0.0448686648483849
APOA1,0.011550406700030687,0.08431953201361914,-0.02105541427138577,0.0001020280934079591,-0.0339838637952931,0.01736163924215715,0.049820195989719686,-0.026540615600789796,0.06592684686219862,0.11085841816226784,-0.026436449269758088,0.0027864698696031397,-0.06582915389908187
PSEN1,0.05718553332189389,0.055817200991362954,0.004477101291799936,-0.021016836075229146,-0.016573548938817302,0.014962203668270132,0.06598438707090813,-0.021976649931078916,0.08087498847183308,0.008439275601076147,-0.024811333570438646,0.0033517044914862823,0.005183657285285879
CALM2,0.06998797092552989,0.038626880487970854,0.03672971692970072,-0.0022576305950583703,-0.06489386710572315,-0.012297605834495413,-0.07471096881374384,-0.015546912206239967,0.0421939412370884,0.058694215382894585,0.07198298418019373,-0.0064297122771527285,-0.08265332915638075
CLEC2B,0.05473182582273428,-0.032418415232807175,-0.0013011559116923178,0.019581610378681495,0.13706454185919872,0.01776501722749323,-0.007727006083842721,-0.02768054033557863,-0.07608429139829485,-0.0123071715456871,-0.016886252484119763,0.05702949072258789,-0.015651929222486847
NTNG1,-0.007899960995487775,0.014125229755902517,-0.02264256489915162,-0.03986800494478501,-0.03884621912740686,0.00030358079893923916,-0.019985219197001188,0.08600279126440481,0.029121709756459658,0.13835615346918995,-0.02151336492272636,0.01785093386492707,0.119409541816138
LRIG1,0.04323867102358072,0.0833661218439689,0.015457840537185245,0.01215033598047593,-0.005658888641154681,0.013800807701671901,0.0959485559140561,0.08790843715063144,0.02916200470919548,0.046368746744091416,-0.08097657157115065,-0.039662356667844664,0.07011865650056656
CPAMD8,0.01360714312371824,0.017407535215710427,0.020653801298803842,0.1095232789399703,0.03966383735644044,-0.009177302823393973,0.029030017098884763,,,0.06563390995550868,,0.02547089503595827,-0.02847680180080841
GHRL,-0.02489296454357389,-0.021833122496576467,-0.006309861054276567,0.00038859263307164144,0.03202828103280406,0.00806188947702471,-0.012022591353481025,-0.008364435894278694,,,-0.02476659816216793,-0.008560054910500282,-0.025102597089789506
NPY,-0.02288974996739097,0.0011295779141497358,0.08556111934282808,0.050967301380849706,-0.05827613383697406,0.03735379279061901,0.056602528628629974,-0.005111277450805011,0.09771061060707045,0.06062973664796809,0.06647612761852038,-0.029694924839689885,0.0205898526183885
MMP2,0.038917274275635176,0.042116061726557526,-0.03317178674418076,-0.005857305539412627,0.041289540439455555,0.02551048029215882,0.07352115381213827,0.12485614095561365,0.08202398254357082,0.059242794475252,0.03333802850699434,0.05973270788228998,0.05237913339649011
LHB,,,-0.013927768512251408,,,,,,,,,,
PPY,,0.053727045453368365,-0.02424418290178045,,,-0.015922698588258264,,,0.0031992731976349894,-0.006523206251428209,0.012167112192414238,0.006104943764098581,0.023835780849670724
ALKAL2,0.016911011186690864,-0.05103758010712627,-0.013725419759357982,,-0.01628736476638012,0.006326249856374926,0.03815974360712051,-0.04569988141313675,0.002538447979040733,0.042975054202484445,0.03865443667141831,-0.033624705290007155,0.04477069503578248
CSF1,0.038351114882694985,0.016328142445180636,-0.014414021229253664,-0.0014274240269425884,0.04629196138954334,0.07469041195346496,0.07345236066645447,-0.12742561212990197,0.04558897718171732,0.026411764278672558,0.12046386267805628,0.023392539345134005,0.11612867062784647
SEMA4C,0.06764949438604945,0.019641735092473286,-0.043465020101214856,-0.029686472750460654,0.031162102768497683,0.029325632092046593,0.014508406989466654,0.07044687728832161,-0.019926024489098318,0.06460007601916519,0.016970208460013847,-0.022443931805780797,0.009954682810135862
BMP8A,,,,,,,,,,,,0.017956339803385166,
ICAM2,0.03355599512614119,0.016426190923788577,-0.033659379866852135,0.022672675885757484,0.12977163015156007,-0.02565385866552733,-0.032887300636434746,0.05564073946711805,0.01553987853973304,0.055871998360733664,0.010406534194298477,0.0024819252245891427,-0.04623543979236804
SYTL3,-0.009968856606309437,0.034488115610137926,0.009513388176502964,-0.05413716884539791,0.06180375376556828,-0.016622956281110445,0.007982096859691302,0.02255206787210272,-0.019567726390534362,0.06765111119804813,-0.03194761776019844,-0.021376448831163818,0.10332402138062734
IL1A,-0.018130070893893686,0.015041966785576974,-0.006087214685365984,-0.016856421460558196,0.05958916136248132,0.0030996796400934064,0.03186469269483756,0.015103930235878188,0.006319658650293213,-0.008949530641140265,-0.014137857525734751,0.022508894711873752,-0.045122707103006726
HLA-G,,-0.0066284369719832505,-0.014710418736708352,,,,,-0.040046059721535264,0.005028420436614849,-0.0073192421175532155,-0.02313209298757133,,
PGF,0.012290353486924118,0.041660265218208335,-0.05983773358546316,-0.08834135186966431,0.04921428957731211,0.001419863918181558,0.004284487025558767,-0.02194981456685893,0.03303892190575207,0.0632548203244924,0.01798728882684541,0.08155958246394948,0.0711259611067645
LGALS8,0.02896159840713135,0.019312743113364568,-0.017259374099305502,-0.004608974766708202,0.050018546993232015,0.0021144106850360784,-0.00012240209001617393,-0.032480522855003725,-0.03094498071202057,-0.0003216462335501172,-0.025665284078088962,0.04747699596553263,-0.022389358403623588
DKK3,-0.03964943123501116,0.020770963790757845,-0.018810341640659797,0.02944390816030346,-0.08563183638928532,0.02714273225015807,-0.04781964589250359,0.12969316897177283,0.032403039056754436,0.07207247434285313,-0.046112644608478665,0.03841548362293636,-0.06590975349260203
COL16A1,0.05080764674986043,-0.0027281720950682138,0.014304677878222717,0.0742666398156603,-0.0051917117258978565,0.030638338059472872,0.11132528797776775,0.07818962061443674,0.04200304996270437,0.02562718404192189,0.03878083732673793,0.035897664501469785,0.08302684381120366
TPH1,0.018728368664930693,-0.0197145392097435,-0.015236433180537669,-0.019555718445625633,-0.017076197267742378,0.010997078430750224,-0.010290592316046017,-0.05207596992954374,-0.019346132708464206,-0.01494481591230083,0.031258454353242815,0.0010607478423113176,0.044548268079471015
TNC,-0.040122156992333104,0.012199199378070897,-0.03485965486671477,-0.007168122063920366,0.08986748928007247,0.005064035077034307,0.07878909359537087,-0.119319738183259,0.03918746807222183,0.012291258938364013,0.10176544139453414,-0.014369021148101246,0.1133974336780706
TNFSF9,0.18948097506349146,0.027130312481202408,-0.024123913031564397,0.14925745695275192,-0.03854788905203639,-0.04382061472244537,-0.014647842841809831,,-0.02914453793527327,0.042103829484475386,0.017875495953627973,-0.03340314832272842,-0.056926393365947285
C4A,,,-0.01651217776785546,,,-0.01887556051442585,0.04426638168869349,-0.047027586915262834,-0.024958346103354928,,-0.023137596408779385,-0.013309054217478288,
CNTN2,0.10064913085367132,0.06130097598762538,-0.010148707692286303,0.054901687509241424,-0.0020402916240018706,0.041541777511317504,0.029165242504169343,0.03086933488057254,-0.0417737944822159,0.03919016635230213,0.008086086969952923,-0.03600237376434799,-0.026456375654762828
F7,,-0.02999768502659127,,,-0.014364854072169777,,,,-0.0023957143461071748,,0.10687317629632445,,0.05149913449950697
LUM,0.04450696416257347,0.009520948217915689,-0.013358770549136197,-0.0398377537850707,0.04404715372688769,-0.02302547504687535,-0.018703967975027297,0.06918361460112858,0.050760417754492804,0.12172074128797541,0.022973704918533844,0.019748202344641027,0.02930699461414532
IZUMO1,-0.014908854100615338,,,,,,,,,,,,
BTC,,0.06485319748340833,0.05306909258503669,-0.05189837772329151,,,,,-0.02275012979913074,0.12119715394694287,-0.022157018551269315,-0.0468722278593814,0.0920633469715912
APOC1,0.0021669122168799723,0.0028849071756785636,-0.0018624805536566968,-0.00807456265119739,0.11362267449642667,-0.01918314431152449,0.03644921613410667,-0.003683403636299512,-0.05151014762697405,0.13004666415820237,-0.04788121293952878,0.003056143381111749,-0.08920314245012276
PKM,0.051916596445921594,-0.00446136267174086,-0.0023337178287424877,0.010246186871682326,-0.017619580142903327,-0.03582168372214419,0.03785107567046473,-0.13306085162287729,-0.011088456845967145,-0.033508965532291865,0.08854590615047797,0.002936388261721896,0.05617848046689146
TNF,,0.005442147056098487,-0.036453188092171206,-0.005642508243669005,0.032706085417133476,-0.0016523662714692136,0.02485860460815273,-0.013334670141935508,-0.02208124635954058,-0.03145332365035439,,-0.05295397103965599,-0.027395040229727375
GNAS,-0.06365627917909752,-0.015550047039940772,-0.023563030790644996,0.02246693007225492,-0.09329783914590586,-0.02227111613057526,0.03127488225897823,-0.059841990215913105,-0.049016323320892535,-0.048536803238094686,-0.01732117835894623,0.040313600350819004,-0.021935852017489
BMP8B,0.11648138092653626,-0.0035318230532658066,-0.021326317952869715,-0.015536764052809937,-0.020092588068822095,-0.01330691539294861,0.08012286186761629,0.13291763403791873,0.046462492924173766,-0.029514725872830258,0.08267848497278266,0.0055912809215374285,-0.009741018665604546
LIPH,,-0.019265697906614105,-0.007090734628226098,,,-0.015218861720504687,,-0.04004608281902812,0.11207715083534503,-1.6811858686776627e-05,-0.004543602265217297,0.02098004505793589,0.03976328013315283
CCL28,,0.00513879900173951,,,,-0.02343454339052587,0.05020626838123661,-0.006111765232456379,,,,-0.01638951725013959,0.01981033126776932
PTPN11,-0.04585846757673364,0.003710821149289547,0.017651459468525903,0.005050142951963819,0.04077242102557312,-0.01231119320407836,-0.012631470918623138,-0.03592964510605217,0.022163218642591544,-0.05391814415279253,-0.04954214983297593,-0.013272621651088888,-0.06443687841998755
ADAM12,0.02770397661497372,0.00937954319746017,-0.037132525417410876,-0.010402656049595066,0.05086670483023904,0.00868018349359152,0.028451589964533477,0.0359323862311138,0.00061326854032253,0.028415995721729242,0.0988272593543305,-0.03641512969661047,0.08003624656476845
EPO,,-0.041316259931060376,-0.021326318550029075,-0.02098427843893753,,-0.0159226992832872,-0.024097507635351376,,-0.02434656026899502,-0.024760245429405196,-0.021905453625247467,-0.01742888949680605,
EDN3,0.12706693627256488,0.02630257511798083,0.08792476469833917,-0.00478535485363332,0.0383024765326409,-0.02467939858415747,-0.024346158051612922,,0.049879101267316275,0.03394475669824749,-0.04545649042505775,-0.018367154494882784,-0.0436833429189529
CCL22,,,,,,-0.01507586561906195,,,0.03661652720554142,0.03264724801825232,-0.01922108195289332,0.03660996210808289,
CCL2,0.09043942325888424,-0.05732858147128828,0.019225127071862854,-0.06523382940228899,-0.009754885228760076,0.03677802803176337,-0.018410348393039438,-0.21329492794550772,0.03077129120256746,-0.020102945568624346,0.008256186029583126,-0.02556699452668799,0.0908412821046535
DSCAM,-0.0015793012569954147,0.0022538204518467147,0.007693142541134678,0.008895620585569846,0.01813008792111176,-0.013551100156535292,0.05133358773940718,-0.01877794141182096,-0.00305332607106869,0.018180752464778308,0.004476918338705784,0.036628098683963856,-0.03204992014563743
GPHA2,,0.058773601116157384,,,,,,,,,,,
ANG,0.03016957234427951,-0.07459851061557274,0.027350752662159195,-0.05113602872381929,0.050200721151879,-0.027232490571330033,0.07028665474045115,-0.053417450058678435,-0.044589791434088054,0.046078914637298594,-0.003743758146818163,-0.026636180353195368,0.0504053812482271
FBLN2,0.14120329941278253,-0.03590216781325364,-0.03233684090365534,-0.028303399867668333,0.04665968563490237,-0.002503678593333832,-0.015739740828331218,0.04214433186609537,-0.03431963673059634,0.08044812760400123,-0.004644874446677445,0.05086589481402783,-0.04819704798516539
VTN,,-0.0006161829941757871,-0.027422531911226063,0.047850137761664094,-0.008445727687883849,-0.0038894283261149245,-0.02002357801893076,-0.03476948959883585,0.017688813809297398,0.058987377167441526,0.06515735437647137,0.02902118140863455,0.058924154232771433
VEGFA,0.08512556817052226,-0.0071767466279905046,-0.02813945716805019,0.0015723533532193783,0.035707812683979705,0.02682595994206663,0.05043229671322363,-0.1221408547245454,-0.0010984277342294575,-0.1123546951393246,0.0843506631561542,0.00037246086421760055,0.02129033019233629
F10,,,,-0.01973948198965563,0.025198386169118236,0.013520636588583502,,,,0.046527175999637536,0.0029876175897359494,-0.030770612621026226,0.10771493730805508
SERPINA1,0.02634945574314174,-0.005084677602834681,0.0556144447299802,-0.02546293880618482,0.0777699177737395,-0.02282008875934081,0.07017195132473,0.025729973647831774,-0.004634899598724892,0.05686040654998398,0.0333503625982552,-0.008000398771669692,0.004207159690992243
