,MGH258,UKF259,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL14A1,0.0001772199221113768,-0.01827315900931469,-0.0007263269265928164,-0.0062118624254038374,0.05459663809603865,0.021683097241500866,-0.07552170626347826,-0.004500473772380258,-0.0011309433770103302,0.08836168008705708,-0.001971661005297327
HLA-A,0.010012815597195608,0.022271098566713964,0.0029384407600267248,0.08858424311232256,-0.09990360899183232,-0.020214779323131468,-0.04808270147118478,-0.07137808179585645,0.07426971814846699,0.009424466845780296,-0.049870892128847606
CD5L,-0.04389032727122827,,,-0.03353357185028563,,,,,,,
FGF18,,-0.015060924715962954,-0.011776999527330238,,,,-0.029352238163155915,0.06288292422525413,,0.009206975230786351,-0.004935466220921876
ADM,-0.007125627253843026,0.03769442181675431,-0.03708247475924634,-0.03190510586753022,0.12249016941679788,-0.1091248359471253,-0.046172161635218895,-0.08323131266666338,0.046520372608344115,-0.015671647977346104,-0.04453115321172546
CCL15,,,,,0.026870514744694853,,,,,0.05354902069651413,
GNAI2,-0.03326307052291964,-0.024382057768950697,0.025263567828591346,0.08568712684650034,0.024775699672689985,0.04888711652022905,-0.028375639050673328,0.009710591580915848,-0.026417898826387436,-0.040969302265937695,-0.03378625967518141
HDC,,,,,,,,,,0.09876595635416004,0.11609732913725686
COL11A1,-0.02891103996663363,0.06543612629398035,-0.022492768793328986,-0.04070423077403606,0.11420655227710998,-0.0893033712335641,0.009157849704011081,-0.02074535820903699,0.002137684558537588,0.012253401200667096,0.04463104812841188
NUCB2,-0.012272646316883148,0.008649180070403741,0.0356766953581672,0.004393053101892699,-0.05815105015070898,0.0678787357542017,-0.0153544128957763,-0.0031778315857072313,-0.052748375260851035,-0.009929156259713771,-0.036801003579434666
FGF16,,,,,,,,,,,-0.0301874162849266
CXCL1,,-0.02054436823632373,-0.012739444906213149,-0.04575020595829556,0.0882091256695306,-0.04154016504595572,-0.030447815996593713,-0.01623434618430794,0.005125205536114072,0.08555847367011368,0.04010060898702842
VCAN,0.02796142373311855,-0.000550931388785096,0.06318755436043404,0.07169471832629652,-0.05687500584658877,0.11530226884312748,0.042338246534006176,0.10067869553782206,0.01569530918589821,-0.08191784511314035,-0.047975564887198494
MMP7,,-0.029942142822301857,0.039659233047634856,0.033892254121833894,0.06269459883376796,-0.06400962877916389,0.02263010511776352,0.02508082673962873,,-0.051095740593054176,-0.11655181942440442
PTPN6,-0.009622093939999141,0.04815130438467908,0.05722868589938899,0.0011015442303737816,0.04908629965240711,-0.07480368813385938,0.012716371404570574,0.029901577254512538,-0.03481703207965709,0.10350085125754467,0.06285092685503159
PTGS2,-0.0011678250779882464,0.05322284992592901,0.002870585618062492,-0.014478533496567407,0.11978720547757171,0.04382506463255124,-0.0310356164494506,-0.08874924694081848,-0.030181360235469006,0.030928459772431985,0.042857056822710154
XCL1,-0.02241772236992167,-0.016386825095871513,0.045596422174541726,-0.02588542753422874,,,,,,,0.13183402556079835
CD58,0.06249335428517959,-0.03783858899599165,-0.0037927436966022237,0.009336961345958945,-0.014531350372813234,-0.05336623549318998,0.07669639736266579,0.0164869738895327,0.066613841374779,0.06892748098182654,0.06744663116831282
TNFSF14,-0.00895166142198369,-0.0113489119854366,0.011944603627386809,0.07438567750245702,0.160909443552562,0.10052756577315623,0.014621767820626517,0.08426358041590243,0.08868577463721034,-0.052695815379801725,-0.031389686798809255
CNTN4,,0.010008131236594803,-0.01983110716835492,-0.08545439163266211,0.24261805117507265,,0.025878416192619446,-0.001826178544402718,-0.030637111372340795,-0.014319577489791091,-0.06649562257784707
NTF4,,-0.020728616128871512,,,,,,,,,
INSL3,,0.004243354940838825,-0.012516272293420698,,,,-0.026112962736482618,0.0899144212593694,,-0.000859897908020068,
BTLA,,-0.012011767793276281,,,,,,,,0.07398516983232536,
MFNG,-0.02568988905761315,-0.02798600132775742,0.039423810018826604,-0.012905563088799248,0.10277741668439032,0.07651085897523396,0.022832180803995,0.024444974080830056,0.04712393865038144,0.08750814381074977,-0.03143939001423487
ICAM1,0.0007178234167506194,0.008698832778350414,0.02348526790026294,-0.025080119659159995,0.07671026904327369,-0.013225783808133898,-0.03596048495733765,-0.06827042868708544,-0.006864857804996414,0.060818097533083905,0.009981349453183417
PROS1,-0.01571042557552443,0.04484661461728251,-0.012633888958407133,0.08505505006354994,0.04961020151481932,0.010274742601516864,0.07952291185106691,-0.007785879651318717,0.06035533409187704,0.0027908361871992384,-0.023766709487104135
CLCF1,-0.0402669867360009,0.014481002384077898,0.00954974377195025,0.045637274681379035,0.060137875485397035,-0.025924491198603208,-0.0016718926441121177,0.010499155062300014,0.01965573186556754,0.02161768256602201,-0.03911974724954343
PSAP,-0.028925408730506082,0.027945792647184876,-0.046150618676735575,-0.061376220708700885,0.05372131349491856,-0.03441462888171701,-0.02909641200814277,-0.06969054697806255,0.09129701410311224,0.12937558991235498,-0.13312446688264193
EFEMP1,-0.053076536624126286,0.02499922508447258,0.005508117590416491,0.07343023398263611,-0.004404959540721942,-0.019931852044911377,0.05117306524977704,-0.006594931367586774,0.04604040407561164,-0.06412159452901592,-0.07210430621824898
C1QTNF1,0.012464089816767667,-0.04431999553758375,0.0018048388356688568,-0.006716981975268124,-0.019699677091817774,0.07290349828960456,-0.024605927936894367,-0.06305413630674611,0.10236842821847598,-0.0516703172666587,0.011215652954644209
ALB,0.11119194181114067,-0.016049512701653397,-0.01366448652280887,-0.020054427792966175,0.08218044303458462,-0.02337502131723138,0.009807650806445616,0.028946572595387497,-0.001462111238851971,0.09214545929009962,-0.04337453141711166
CCL13,,,,,,,-0.01743011484773824,,,,
EFNA3,-0.03249693115207732,-0.007204009455329489,-0.0069677841064761225,-0.058217414009930524,0.007826029531181425,0.07791244278773599,0.06547994592693543,-0.0032592308537951137,0.04545716199441907,0.02956403717319777,0.02332595903743426
DRAXIN,-0.005620186397354893,0.03489493774849999,0.04888048523356076,0.10761511245021113,0.05417097401520886,0.05908291287132043,-0.029234180965794408,-0.05252677186089639,0.059911065226751894,0.035789985285203677,-0.04065551795457965
RAET1L,,,,,,,,0.09016582952065137,,,
NPTX2,-0.032805036507620886,-0.015204565752776277,0.015830206962688456,-0.020622928252423487,0.0024507413684123885,0.07390244974398523,0.034923936132333015,-0.006428445445449875,0.01611745673102721,-0.03188102331603292,-0.025109008243013976
FGF11,-0.006938012910057912,0.012069964809639875,-0.007514551636322355,-0.05271823643223116,0.09163547705751525,0.1332560385855736,-0.0010138774790132647,-0.076693829045067,0.021115817780149065,0.032753209897833264,0.014520117907338372
CD59,-0.0421578375005475,0.024440274995256823,0.0028574343860727166,0.02552972801167698,0.13529966823409378,0.07028244715789997,0.015504745298278041,-0.028674294138239718,0.06110739678786605,0.024402727817134855,0.015619663334421566
COL9A2,0.03098193128828911,-0.00221402605686535,-0.029349934346426663,0.004014464202864433,0.027412357961442483,0.1462383266428276,0.02946016997873648,0.07459204669394408,-0.0011254676993694916,0.1219617891257455,0.12460461613241813
DLL3,0.010336290908592827,-0.004098700807973755,0.001802252258456593,-0.011838030737566714,-0.06201545009016385,0.07389583916258172,0.03708000247227115,0.08542961177026615,-0.012456449660286228,0.06448091297167342,0.018339086288123422
FGF5,,,,-0.01897924791107604,,,,,,0.006495567650058435,-0.042108098533595054
LIN7C,-0.01849035289666946,0.011207289167273643,0.07774225855363807,-0.05394142766710685,0.009221740068543156,0.021661737711449223,0.030344565352108877,0.008901090223706786,-0.022201644291648556,-0.053134400667093414,0.021393318940141473
GDF7,-0.02322038036623161,-0.01614694826753399,0.03479572367786901,-0.0022240318381290744,,,,0.14363626297487092,0.06665300006984215,0.058027208558772136,-0.0028756068767157683
PSPN,-0.02367081891174126,0.06744025845787874,-0.0049320928420887545,-0.017586815575785994,-0.03444238156432358,-0.009729228266330147,-0.03334464683691952,-0.03796376974287323,-0.016207920229763376,0.05244100980145672,0.0501749367359105
ANGPT1,0.03396420127090613,-0.011631781456137023,-0.029132324717755006,0.027802862376592186,0.06294629914518975,-0.030213992141957614,-0.03646599166724069,0.02420930842606189,-0.058513553713357196,0.018292929609955433,-0.06678537498804804
PNOC,0.1157079447565864,-0.038011026703068156,-0.024777539837196376,-0.06282143248413123,,,,-0.01403843421194342,,0.03572244078577189,-0.042312116048247014
L1CAM,-0.021449101119424142,-0.0013216382207811763,-0.03766116242453324,-0.024911992922428166,0.08871901684298678,0.001263846867780245,0.010756274928101408,-0.04839281611336083,-0.03897349337527756,-0.01589430563689031,-0.07281665337412213
APOA1,-0.02778068806443583,-0.023454897240014823,0.000593903971297222,-0.05058168624044813,0.033003000810269974,-0.062466695279620746,0.08926790894813384,0.01797372643278098,0.14952191278560198,0.15990778739363865,0.039646587603755584
PSEN1,-0.05931554706722264,-0.02916132925317884,-0.04624127686826394,0.05363508691034905,-0.018888547841101912,0.02355890438830281,-0.018489790075232694,0.035025180018591395,-0.01722827869680214,-0.017082671387001442,-0.009459377793062863
CALM2,-0.0288167758653332,-0.06595791124177518,-0.023096672689869847,-0.148104657478924,0.022330546619654286,0.051076492923788144,0.10872710617068417,0.10711362531676813,-0.021390720814966964,0.04318438989691846,0.054765952744949914
CLEC2B,0.021309278642431904,0.03328551720837333,-0.027915456669861456,-0.03247063296189916,0.0892967533471911,-0.027888346908536435,0.029179759892211835,-0.017477061239259836,0.001352755089206474,0.08989909125428479,0.026299509776221742
NTNG1,-0.011833730820178738,-0.013830880904297488,0.04888190460415189,-0.030672170776817977,0.04055323208682104,0.03241742277323649,0.05221014967328052,0.04637217791123273,0.03862175931671899,0.038932182433387814,-0.10052124148229925
LRIG1,-0.06502414729676241,0.009170016998793313,-0.028138093384399456,0.014221745575777852,-0.012923469331318728,0.03692766557053904,0.05078842919090635,0.05120663210524772,-0.0006549769314963874,0.027256316464116907,-0.08081815461441859
CPAMD8,-0.02043194193598197,0.014620151584005751,0.005904765013319864,-0.04281471430912689,0.005133376017709161,,,-0.01483071454780684,-0.048947165695538086,-0.003067268734836026,0.01717114954580772
GHRL,-0.03259769449139735,0.01041779217148785,-0.024342588197405424,0.029017988919081847,0.08982623868971297,-0.02843186768436978,,,0.04308684581512873,0.02959570140852021,-0.029271805550663884
NPY,-0.029974456241054763,-0.021193122584113308,0.02436183696919107,0.006964832309226372,-0.05428706664312295,0.07023894013657053,-0.037700940040149004,-0.005556903861397978,0.04000291465436828,-0.004162193837226238,-0.008288119564109124
MMP2,-0.02101074544343107,-0.028733316510849486,-0.00709878842310471,-0.0506303700169074,0.00776171106294437,0.009159596886429823,-0.01478656524303513,-0.014068496729747268,-0.006114420637228791,0.07607465397682478,0.12359032089674514
LHB,,0.05809670965142276,,,,,,,,,
PPY,,0.03780584180634429,-0.010146532894140307,,,,-0.008985222965107344,-0.02787581617915348,,0.02865705491510886,0.17447411902491325
ALKAL2,0.029237665395504854,-0.015289573782896776,-0.012808646836246766,0.03915451135071186,-0.004828462193515111,-0.05644969610641798,0.1693820900630245,0.0016335777769239115,0.07775372821323812,0.06548649357601627,-0.03574907382150851
CSF1,-0.00698252608136958,-0.00037630718186705824,0.006396817492709423,0.07135728507417562,0.09034959614824127,-0.021911849004740927,0.04061989387607443,-0.01153731074361671,0.03737744080850479,0.09361514232574776,0.11379369468852019
SEMA4C,-0.009862151195311626,0.006570961799438388,0.024222427668998677,0.02065591447521319,0.05081167082217901,0.07328894892187746,-0.0008595746524780022,0.0030248679867647694,-0.05932198387301293,0.06935633363678902,0.05600956632028062
BMP8A,,,,,,,,,,0.08335323372392714,
ICAM2,-0.039826256310772155,0.033896765198420165,0.050210337912247015,-0.04427675827889036,0.006325002044500955,-0.06850414788023748,0.05704066595917979,0.021142806767855602,0.026421552996187016,0.057883352848140425,0.029053584971527064
SYTL3,0.04164887000141297,-0.021323865554875712,-0.028119054297350357,-0.010533999408186343,-0.0419357055079939,0.017202963101385624,-0.017266827977239902,-0.04136886116011455,-0.0013586072650369567,0.010648112987420051,0.052628014236467305
IL1A,-0.023741588153231342,0.030873728908611533,0.06301245242859664,0.11661886709932434,0.0552054400495471,-0.06952967079604083,0.027551806438439807,0.01256329567659965,0.0057657334327550925,0.08618314819790157,0.1876810114049074
HLA-G,,-0.016386823616003576,,,,-0.002469905503508723,0.05148707283818866,-0.02579448403413635,,,
PGF,-0.04168093058995435,0.026989878406409106,0.009794117739364335,-0.009049063271397062,0.04777470789848892,-0.03308404776753854,0.0820848043996895,0.028190005994457264,0.005613497478103255,0.023716087054185507,0.011564740109604179
LGALS8,0.05884084610221908,0.053749750789385944,0.03704961677365173,-0.07833609057045562,0.009857571427116837,0.02752546111607604,0.026032421652387554,0.003916956159279903,0.04779365703338105,-0.010089391211967717,0.06618382641129755
DKK3,0.003750083747897783,-0.01905674400351249,-0.01405698840419832,-0.13698169664542884,0.05696883568953301,0.07502003197107876,0.02912239093412917,0.035702061735194524,0.03970020667929229,0.0924471685509433,-0.027669644536940992
COL16A1,0.022647064035472567,0.03206413397171184,-0.02597845678380342,-0.05980787527926567,0.014315397138918351,-0.06354452420966575,-0.05588962789864613,0.04971262382871645,0.004461594220742341,0.09430041242829608,0.08929936265825811
TPH1,0.013629880271358778,-0.019626339989271085,-0.011281329679989849,,,-0.06432560842761126,-0.04223173525502945,-0.04020820955317579,-0.013288306923781525,0.008083874388445005,0.027157919180147847
TNC,-0.026645884794614636,0.001688875297490079,-0.011459624080263473,0.08754672375214988,0.08184105878120519,-0.035524329143262444,-0.00290550615264867,-0.04497461129712466,0.029225827286263006,-0.10236105265415928,-0.11659161739851985
TNFSF9,-0.0204319322386499,-0.00550438544175004,-0.014116095912576596,-0.033071408012289666,,,0.02966473257244228,-0.03316474518972424,0.007299882377685455,-0.042730713475784284,0.0005437154527647138
C4A,,-0.0024534153477291662,-0.01202820580904482,-0.0228401477352158,,-0.017499137056391684,-0.01940522298478759,,0.09366536752570087,0.055491062765403644,
CNTN2,-0.010401861011519218,-0.007876750299913872,0.03757668112336315,0.06794408803290135,0.04011229148402867,-0.057248306554854675,0.05451359889427287,0.04901601476661878,-0.026445030779821112,0.02864800014838225,-0.04438373603650193
F7,,,,,,,-0.007159604954463204,,,,0.012178335334757347
LUM,0.005627644137313932,-0.03165420595718967,-0.0239415992359674,-0.03036599309154758,0.06475249423779221,0.09237835781366649,0.024599526617915136,0.0013353546259031704,0.03038715318686796,0.04033062069678249,-0.017333555163467153
IZUMO1,-0.01952335851111533,,,,,,,,,,
BTC,,-0.00814067281475526,,0.06888782534960054,,,-0.017688325174144853,-0.02249651869151081,-0.028536435713099332,0.05475772761863193,-0.032411963313168354
APOC1,-0.010772642889423712,0.0009922959578648116,0.06266499983498786,0.11456446265985148,0.0730369699726875,-0.028799953460812926,0.08136790628642407,0.0078072480528870265,-0.032336052134630616,0.10961953057231323,0.09087155179401606
PKM,-0.052126558729541556,-0.0059947896678492155,-0.02866498207527171,-0.074244905037174,0.037938223770253084,-0.025672419611823594,-0.0465846341927966,-0.06352193010253757,0.04147126493152562,-0.06938407395312036,-0.0855815963170886
TNF,,0.028445632403475935,-0.01729585060604091,0.0351045902496582,0.043926877691480556,0.08614431877264203,-0.01716826538162783,-0.015399743987212673,,0.09449784010049651,-0.015718574356100988
GNAS,-0.009574229749837192,-0.020711038752223923,-0.01206809314875102,-0.11924961035012242,-0.0861596830538875,0.10398100904220761,-0.022466723748004923,0.00693057144140331,0.055724475514216866,-0.019580564704838477,0.009361106392406927
BMP8B,-0.006400994330762766,-0.023756673207433462,-0.011132880086167241,0.04575066246257422,0.05592950997472566,0.09816889860409342,-0.05799205480927116,-0.05982322790249154,0.013462374488405772,0.002469327637524251,-0.022489173455747514
LIPH,,-0.010427185242179641,-0.009698021990590538,,,0.1148286612979618,-0.017430121258110474,0.00618170572896861,,0.05199812181683924,0.010839635495808356
CCL28,,,-0.014933358441292899,-0.009531786635005072,,0.05623573432365012,,,0.13168435219382238,-0.02096616040068328,0.022870389272355733
PTPN11,0.017337570363612782,-0.04080467078179287,-0.023705265540119865,0.088307383112746,-0.09756696182566503,0.10923378216540394,-0.02437344383219079,0.012632214254590986,-0.04374421047443232,-0.02142136279297517,-0.017344656861687548
ADAM12,0.040356594440036794,0.04964122145716517,0.02236086982159081,-0.026663243629893252,-0.020730210704592595,0.018991311264457154,-0.013526018588954183,-0.010374631638207002,-0.0496596895151478,-0.005424163121840001,-0.06356498893999037
EPO,,0.013049979312177664,-0.010146533337038471,,,,-0.018929556829445172,0.027279485671203658,,-0.022295769132108362,
EDN3,-0.011837618128577709,-0.020026638095354814,-0.015726626247036503,0.03117413370672366,,,0.018007397513914596,0.037231394291794666,-0.02171162990279282,0.0022747781473337497,0.046612381947390265
CCL22,,,-0.020430264611008178,,,,-0.021424181237297304,0.00849541493867812,0.041671047509656244,0.015578765257462013,
CCL2,-0.04404326327152226,0.03545075395194352,0.06869212923855597,0.041561327247073634,0.08502404059967117,-0.022532393384728663,0.028559719324023902,-0.010990460782755578,-0.04492835779172829,-0.005137983778524194,-0.023843557662918444
DSCAM,-0.07358682585047731,0.0013808708244462556,-0.001692789982914957,-0.056829596399061086,0.011306517555930701,0.07417442036699105,0.07951319841775895,0.08809379798255976,-0.03979521433332515,0.056819690530534366,0.0651579489020886
ANG,0.007103694033557133,0.02534671534342218,-0.012337577153052838,-0.022557515811503382,0.16447748691691694,-0.04654902387319207,-0.01501054701782254,-0.033386293519854754,0.006087270079483789,0.016836287290808254,-0.04687006421492985
FBLN2,-0.008919094499928646,0.05657418826809019,0.020764273623366906,-0.08482644166828311,0.13802882102471606,-0.05229651067179389,0.01334800476337996,-0.03377744422199389,0.019721262300433,0.12927127770656244,0.09691914760352918
VTN,,-0.011631423548085067,-0.01666961479595521,,-0.039426014477658186,-0.04294818850591907,0.14001639799759313,-0.012538906079790186,,0.03433646336218036,-0.01983283361141151
VEGFA,0.024845013054088375,0.005108394675735493,-0.03229634370857486,0.021054138055347643,0.06619129623179958,-0.031902243556550976,-0.08898538712970913,-0.08692801802623977,0.04066812178215181,-0.14039033910979182,-0.022153385493590274
F10,,,-0.011125454502373113,-0.031168130441308534,0.1257906797601974,,,0.017025168363067496,0.0162757931587014,0.20262425962548003,-0.029586434030368286
SERPINA1,0.007307747035991283,0.03484953442916069,-0.020242478380537898,0.06964447728214572,0.061149350598214726,-0.07313096041822015,0.012721827048826542,-0.05235589773059835,0.02708525391769349,0.009439588021447435,-0.05270153776594525
VWF,0.02601150699651838,7.860364743718047e-05,-0.04407262615827152,0.005101518516013631,0.029112782015515055,0.07110869885812225,0.04674083000030257,-0.001061727676894351,0.05905635877336296,0.029453739163788042,-0.0005258069770786354
GDNF,,-0.019323234610061586,,,,,0.04440788967836758,-0.018573443978362195,,,
VASP,-0.06250891859750106,0.017481695960011964,-0.004170074180529215,0.03429493055701581,-0.005081624926081706,0.018955177487257023,0.0035089346975939206,-0.013151174228404021,0.015808075722507694,0.009118442714863097,0.071441583908396
ADAM15,-0.06717162546867216,-0.036513943604635495,-0.003087093101257529,0.029321289257060065,-0.08938021099936046,-0.029965234829569535,0.030781735488388702,-0.026414738234954608,0.0831490013192891,0.05120648725933843,-0.08019312488526346
WNT2,,,,0.08340156707918654,,-0.03288200170647396,0.048621332286160904,0.025572676442639292,,0.026232283272614523,0.03159468083066764
CALCB,,,,-0.021511574407171347,,,-0.020549501191639872,0.1855095690795096,,,0.013776858527770212
OLFM2,0.019437464896016617,-0.002277941735994452,0.013077344927306285,0.07857381169412439,-0.05988054007342005,-0.016523891312351456,0.027524647261783986,0.03017993341085642,0.06611351557161006,0.008737244904563348,0.013431595120586564
MFAP2,0.06929280047505669,0.03466368204882424,-0.015315460015995663,-0.0035002917515784986,0.004643078906019163,-0.0443979291719282,-0.044152155113864236,-0.007928240397596858,-0.031204554100688627,0.13614119681215506,0.08331051111613398
HLA-C,0.005124163734100188,0.03228114555555737,0.016537575617011586,0.09066570435886785,0.002656618499828344,-0.08476839704670909,0.021055308909123837,-0.0009049260534377459,0.0059611065287683285,0.13877381330810457,0.05150523396400063
THBS1,-0.0004604297805671274,-0.022882733163619672,0.019475380253674394,-0.017921056153571376,0.13583905382243192,0.1025297687314522,0.02271256220157475,0.03975955992844867,-0.03665519637602904,-0.08624444496335247,-0.020818434748431945
HSPA4,-0.046123626783086014,0.007491410493519504,0.04519889527144508,-0.09438451942237067,0.021105583727303628,0.036463120196611916,0.01004120069871661,-0.0014882147584826986,-0.00526930969750137,-0.03894383802608488,-0.026359322082528974
LMAN1,0.03528074506779954,-0.033969969235345926,0.003935441093328909,0.030346382813818275,0.08924907786688513,0.06654023120132653,-0.038810695656085845,-0.019135076033053974,0.023647405989213503,-0.04855207325845418,-0.07184898346717661
LYPD3,,0.10199056207095797,-0.014205962806783538,-0.02588541679337974,0.056805708811398715,0.16801925004325513,0.026759628047702447,0.002571537175252816,,0.0692186975880326,-0.022695495548066543
APOE,-0.04615870241935235,-0.010262527962079557,0.012685852555648428,0.07723780311561756,-0.04533049880535579,0.031917032973740496,-0.004651114437492936,-0.0097095398447837,0.02558818820629156,0.11221791797141326,0.055713750816129226
SOSTDC1,0.026230149862136634,,-0.024541101003108304,-0.04587802709841549,,,0.09078031625951846,0.06896236319319884,,0.11341580596446975,0.053458096841230165
ANXA1,-0.037016043028471175,0.004260236070294389,-0.027483109665654083,0.10609947810830468,0.1278190071006025,-0.06217268793558792,0.058801708823256055,-0.02702369061305168,0.03295284305159686,0.01550473232766442,-0.030139342310385318
WNT2B,-0.0030836897353431814,0.028488736267728593,0.016313253818147213,-0.06469914877145763,0.023698665026330654,0.03358473872972172,0.06830971604677535,0.0020850154882737465,0.07005764429220197,0.06797372285982937,0.11389327269013691
AMH,,0.08363461445778227,-0.014625714151967256,,,,0.06751069515922181,-0.042372364264837634,-0.022989057644030274,0.07637583929305908,-0.04246044942545602
GDF10,,,-0.0136644861412358,-0.04563809371133825,0.06672637185190551,0.0027815119647600106,0.0004864273595965743,0.003602177114122615,-0.010330160152360232,0.08708813170411021,0.09309666438570545
EFNB3,-0.049575627419850915,0.017567585503851426,0.017524395201408183,-0.1216464650459214,0.09142128131209665,-0.024922748462036685,0.016003952129217534,0.04167235603229845,0.011066836369557008,0.03930388627229326,0.02141774591106423
LTB,-0.02955390897464741,0.009276208916101387,-0.01765418404380064,-0.02432318230698829,0.07268839576007807,-0.07698923456214522,0.019857251671538144,0.030827368014493754,0.04038746430793641,0.14801512368099173,0.07461452485146963
ANGPT2,0.013116848379637593,-0.0006332490155913638,-0.0006230960428761463,0.05634922900027982,0.033653213626076005,0.006696305059491036,0.03172666259900692,0.0059904576605974355,0.009791347134726531,-0.025276080205478103,0.012351359007423466
NRTN,,,,,,,,,0.04381218819285138,,
ADAM17,0.023244656460582613,0.00876454493419346,-0.019504908350452033,-0.03440009026097561,-0.012863199329536376,0.050974019748795125,-0.029523426160014167,-0.04573029521427389,-0.015898210835198337,0.01506985969632711,-0.05925192140774314
LRPAP1,0.03585012703485681,0.011353866480959129,-0.039625330294182824,-0.06667862603548626,0.01440630364311352,-0.04494990476407083,0.02902554656901044,0.028806995909359444,0.040102622649948926,0.13967157334934177,-0.011428920902379085
NID1,0.0017363360707719488,0.01787589388933108,0.026180101296226433,-0.07664053598651871,0.07490035836174984,0.0666878442516032,-0.0028343671663114073,-0.07686101340854415,0.014626160179167905,0.014020687433060222,-0.006445766274902547
MST1,-0.03303886103895548,0.013214113357226906,0.027816806967590188,-0.009760614604637084,-0.0497606807069826,0.19809470852669364,0.011272976898091992,0.06833323880373002,0.0152234778612747,0.09094557203265895,0.014345502132117868
IL13,,,,,,0.3133442680348983,,,,,
DCN,0.06189988600698956,0.025061516544720715,-0.0066105326422592125,-0.09234673375743671,0.08650947283801998,0.0682535057766384,0.01644525429143813,-0.026356123308460842,0.011075446061976742,0.10784599083290132,0.06630761737119616
IGFL2,,,-0.012028207081775317,,,,,-0.017668265738024286,,-0.02325943097478628,
COL7A1,-0.01797713324925711,0.025995999701458786,-0.0014003453008263795,0.00036268905283420334,-0.010097827944529039,-0.11577656226798015,-0.029676473394772734,-0.0688536307115642,0.04219348236545215,0.11189476672034063,0.005366863206149075
CALR,0.020088121500169597,-0.013520109853111,-0.01601210511669097,0.0777962936005209,-0.046673095302756394,0.017721897036852972,-0.044954240608170076,-0.07800909886879977,0.08512757532822617,0.022788177778592916,0.03133872410115553
PIGA,-0.03391526480681322,0.056552515598091,-0.026384101478238234,-0.05074512045854843,0.055733479836346446,0.0047624137795488014,-0.0030441438906038234,-0.007820827220521796,0.02265946984858612,-0.006770507734340712,-0.008563480348714703
CD200,0.03281190068157382,0.07023390666500247,0.05147291491094416,-0.07858986386995687,0.15046595352750858,-0.025876699795134687,0.05259730484216301,0.037102011892252,-0.019380323344203042,0.0476075160684514,-0.02673371530938774
GRP,,,-0.018675246956462138,0.17945827869985018,-0.013010219337602226,,,0.007896204177575677,0.04636858860919402,0.15077676100329046,-0.04773585237529207
CDH1,-0.014614651041462227,0.016979786755418065,0.06290183584177039,0.08312392890882352,-0.022405902844523675,-0.04312102991704447,0.0018430558839185515,0.027406240875618524,0.05978237164719409,-0.025621310104668685,0.062595896629609
LPL,0.04431178366409252,0.019946830428502878,0.007544827884015787,-0.002699109486932686,-0.001626860741517221,0.009965916886637415,0.0707158456584808,0.05328467513935644,-0.00636306585363748,-0.014387007713726956,0.0820166440382727
SEMA5A,0.0077849546368437255,-0.03680456376660797,-0.0021432627313190834,-0.04300724366178683,-0.005174517412582822,0.07044700896438226,0.023616334520452514,0.0003995499211327606,-0.039976187196889515,0.0189192949719875,0.05656317259668186
SEMA7A,0.013065012677636682,0.04406359517777854,-0.01918184255870042,0.06328442423542145,0.11979657180153784,0.012723001387481881,0.01907415095078505,0.015070242379771956,0.042481514325014014,-0.02603431043080016,-0.03001948546015
SEMA4G,0.016762709848536245,0.015290675822900503,-0.020551249821374882,-0.025597656212000133,0.02914273508013224,-0.025355895755475717,0.04369906581605002,0.03258312698363241,-0.01358669366171343,0.0542773031302911,0.1035809166996862
SEMA3B,-0.02030674662480634,-0.020900486907598947,0.001426304055006739,0.049275354433684346,0.02705092981368555,0.06334301390951623,-0.03976872649527235,0.004450526555146674,-0.012715299346793904,0.12729650859601976,0.05390612814727696
RPH3A,-0.017079295662570226,0.04565606237823608,0.014180882792781561,-0.06449182132545946,-0.04205805336236826,0.07608194582305597,0.00999303120446509,0.06158272600364344,-0.02577412440496037,0.02727068287024604,0.033484234290151633
JAG2,-0.03705381668132173,0.020389296402032818,0.018353780986807153,-0.01930906625294954,0.03588416781980799,-0.04537485957418814,0.07292959133937252,0.005576740966593242,0.06727146814839961,0.047721542586005014,0.03435538582364312
CGN,0.031432490944991606,0.012821145034246681,0.04794752628827668,0.08979112523536377,0.03417516339447918,-0.07390620219259754,0.03795383953502479,0.09193212207730438,0.009555558757843394,0.032351533560647926,0.04514118073724333
GDF15,0.023274218434587154,0.027059368982486124,-0.014142319887298837,-0.038175226142413206,0.014940512809184119,-0.12020297907338355,-0.011324817902729403,-0.023910845225737058,-0.012133633669629195,0.12736173999964995,0.04035407748122305
SEMA4F,0.056653532858730836,0.004681155596065422,0.0167119556608299,-0.06342120456861347,0.03485999498396805,0.003214565135631054,0.02576537679253986,0.02184176714631465,0.11672599591968781,0.07437727377208893,0.04631519191517533
NXPH1,-0.005446546135654996,-0.010404948905695637,0.04245443013792767,-0.04211848608815973,0.04189338117789301,0.019779160006989628,-0.01472982518197816,0.045797179898636284,0.03835672607416011,-0.014796903916152541,0.031215691986065507
ARF1,-0.04507035254408335,0.01098875071239308,-0.07572181613695791,-0.0998911190580511,0.021854712118021494,-0.02097723055896224,0.02284902036272795,0.046264632089447866,0.02321624813706184,-0.03729488153565798,-0.003884846428290641
