,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916bulk
XCL1,-0.016853920308200564,,-0.02982780028623326,,,-0.01848132969193095,-0.025270083312273102,,,-0.03555699983140709,,0.012358411030451601,,,,,-0.030528317317446388
CD58,0.024628075578315176,-0.021614726706305633,-0.01919208817371522,0.002273451924312697,0.013459200599759757,0.025876122938989894,0.008702172493872708,-0.06720606167417356,-0.23052662926076117,-0.07293248880484952,0.01647083623484132,-0.015463912741329536,-0.031056100354802007,0.05401219861062542,0.07769284467948155,-0.03087077355342211,0.029731123329420184
TNFSF14,-0.027570299602123084,0.008103680310625562,-0.01770136208263083,0.08211854614397032,0.013975527688818006,-0.02773584346942079,-0.07112684627476547,,-0.08130279208007987,-0.0479202529985362,0.001729695190610782,-0.04317128240671302,,,0.059356420571194175,-0.022591592839701632,0.08223644318267734
CNTN4,,0.13739522198435106,0.04498046046425157,0.015958492778366373,-0.022514035180357626,0.03745850523545246,0.2905964152497353,0.08145955896718876,0.18190116380103688,0.11896772006888172,-0.009765762842034845,0.14637119254371475,0.05891980519440929,,0.01332600568669932,0.002930304810916675,0.036006593167842604
NTF4,,,,,,0.053985292300696944,,,,,,,,,,,
INSL3,,,0.06025334766655047,,,-0.026549128389159522,,,,-0.008630701061549683,,,,,,-0.022591590656990002,
BTLA,,,,,,0.024143819198768932,0.03317728701096477,,,,0.019778305243149562,,,,0.06865874247356356,,
MFNG,-0.027207792690549473,0.1566366921571464,0.012480248911355712,-0.027000788639370988,0.00927200709332957,-0.003356522623122822,0.015101447232988306,-0.07326677317514085,-0.16153394995826073,-0.006613126299334468,-0.004849895497338697,0.07372519555297571,0.03328901621067073,0.016832204079153156,0.03289822125838626,-0.01440741699720583,0.04966806378648688
ICAM1,0.007531975739516707,-0.07608149968726938,-0.027189886096230256,0.028205129925564197,-0.047916635141323057,-0.05552627289294235,-0.129606106194598,0.0076562019610775505,-0.20317823572589677,-0.06497935592882559,0.023431474013458665,-0.05717263675731147,-0.013214612841439181,0.030805787910466842,0.09671373079593708,-0.04221170162930776,-0.043145588444956966
PROS1,-0.0005709996269305388,-0.01539432461066218,0.02477412332048394,-0.014884361071667978,-0.0655129778107717,0.0106997893869826,-0.11770359938342163,-0.04727464858288226,-0.19075681348824297,-0.04844706093930655,-0.03636310340509377,-0.06279860560946564,-0.0028863107785572213,0.03210730977501036,0.08517586076765332,-0.015380224555542096,-0.04766848666908339
CLCF1,0.06052701771459049,-0.018401252226397075,-0.052722808618016336,0.033267174974737905,-0.031084824062695558,0.05731935970811585,-0.07663118512083197,-0.025296957359873716,0.0026255403300201054,-0.06299737824779082,0.01281672664277547,-0.048859528449236335,-0.026224681901739603,-0.015754943431107792,0.12928583421730724,-0.05569321778562199,-0.011185398870345462
PSAP,0.0028331397582198174,0.05965246124146464,-0.007194868819904988,0.04231922992404019,0.004600450691073922,-0.03335509651551973,-0.03042597413963588,0.17044342445551786,0.15877905458299774,0.11443141842745633,-0.05717686291318608,-0.023844463679021155,0.12310855259007634,-0.005901293914653561,0.09267269598332954,-0.03522077704141447,0.019596418954702797
EFEMP1,0.0251000352518732,-0.06125322785064616,-0.06997868260960924,0.0008468985191229647,-0.11843166744806471,0.016306828119083887,-0.22846986543685988,-0.06697829045611714,-0.2835247676632319,0.018561149775557142,-0.038232307010907574,-0.14499171764575805,-0.0111250806085884,-0.032210212592852144,0.11355025452763944,-0.11293853664627701,-0.028434647026782094
C1QTNF1,0.021077397723016873,-0.11756271015834867,-0.000850142562662032,-0.06554170227978627,0.017934617878186742,-0.037265431033258516,0.0031509160636000984,-0.03003251581238675,-0.1608042773054779,-0.01630144781979243,0.051540871581584206,0.009546151968052505,-0.06337181895298777,-0.004814421324566161,0.015890890534400667,-0.09714874425490555,-0.0376959189252799
ALB,-0.02537318273384003,0.023088520452504757,0.0034264416877492288,-0.011824120760656379,,-0.012802429513159538,-0.017928868750718186,-0.05365376851966069,0.010003538795931634,-0.0033949447057829846,0.0472344912861377,-0.0375185442029508,-0.03516732876552361,-0.047829122018382776,0.02412612740993981,-0.026590886013027358,0.010741200945810447
CCL13,,,,,,,,,,,,,,,,-0.025341163366160366,
EFNA3,0.035828927569673145,-0.06281557785316749,0.010614353331412566,-0.0813873058145978,0.016762908455401956,0.025813485989148434,0.03441851163741522,0.13122409578261832,0.33530349060127734,0.126618655802006,0.04073191455669759,0.08008215509521298,-0.02005652053037583,-0.1038471968353306,0.04582598054570495,0.07296368837705738,0.04048624288273825
DRAXIN,0.02231078363760607,0.1039785471212384,-0.004982073585198583,0.0009873524142001023,0.007196284324935076,-0.02088776351456027,0.0176073075111167,-0.03483470839693851,-0.2091212394182547,-0.12657489942781622,-0.021243009386112607,-0.029079840979234557,-0.027740889272989358,-0.03807877526477064,-0.01842696187375369,0.02241513627124013,0.05666688432578983
RAET1L,,,-0.01558771025725741,,,,,,,,-0.025443284507270448,,,,,-0.02744667620668841,
NPTX2,-0.012339571332022533,0.1888030097081537,0.17794591927722977,0.0992440195867147,-0.00563760225128405,0.06846591406969857,0.19507676727603548,0.25046049167509327,0.38700496562131775,0.22866248954216603,0.09599933224096681,-0.0405625179557503,-0.0070300005178732215,,-0.030070138522929817,-0.022300432912971072,-0.055051699890466474
FGF11,-0.006127401643403974,-0.0489941204741564,0.02625873215410615,-0.03946957141409906,-0.02739463573786849,-0.013375333990859856,-0.09054780177285982,-0.03800156207445122,-0.17518835016545628,0.028476856699609702,-0.035651059635338996,0.008882204906408432,-0.022315112247880783,-0.09683915744799566,0.07573412341723604,-0.011203198220063545,-0.01125378444330923
CD59,-0.008330215286715617,0.12400100127381201,0.010942459936192176,-0.008731887046664052,0.010962320996339852,0.06335502657743257,0.06493796193201631,0.15717248115708438,0.18358374337332023,0.06040508107681234,-0.0029424488328645107,-0.07036627241523824,0.10588562363668638,0.09152093322649477,0.03986176671631496,-0.013213371472154779,0.024689116873887654
COL9A2,0.04082665368584212,0.023004430614801605,0.005570909347062947,0.019843284912609005,-0.04936780294497269,0.050653523776578724,0.03793417197009984,-0.07689771991193638,-0.2001116062384105,0.03736664543981794,-0.0003572776830885858,-0.13524048880594514,-0.008329825701377868,0.02139883876937325,0.07840293811483641,0.03105154781880721,-0.016102807837879245
DLL3,-0.01103076296196246,0.19826247971401476,0.047352359299923104,-0.0027167518484680184,-0.005664988899380806,0.0384490603754068,0.05538307497699434,-0.07486899804416777,-0.09936246736949152,0.08971496742242671,0.07636810292309563,0.19540764351493656,-0.04948484664469412,0.05871783662414558,-0.06455802956942812,0.087829519292267,-0.012273659629626486
FGF5,,,,,,,,,0.044867156176264016,,,-0.020429509332076778,,,,,-0.016714247064563162
LIN7C,-0.012002686304078585,-0.051947093546997364,0.05282713529732417,0.03197947062942623,-0.017765125407035558,0.0401377688657187,0.08834750768747959,-0.02808621116640701,-0.09256984203683767,0.00454417145665103,-0.026922056318257937,0.005306944899462719,-0.010052492828482416,-0.009098042783006303,0.03221362103335727,0.01237051984503667,0.04882000985274149
GDF7,-0.017457368494475652,-0.01694820848006689,0.015057861489478856,0.043299340064464203,,0.0750229328467586,,-0.06612842298971171,-0.06264014506069664,0.04076958576191407,-0.02329321528725096,0.19616542812000887,,,-0.033608903789676486,-0.018365644544685616,-0.015137213993038369
PSPN,-0.055108227745115645,0.024414617749748565,0.023129974779045666,0.024053158822142387,0.07126369790440137,0.015307286444636633,0.07211674474958982,-0.03098626529608155,-0.04323533314349871,-0.037164575500789124,-0.03204156036477195,-0.01997049904629304,0.027664765570436504,0.04149487760085029,0.00731497680851944,0.025309918241487372,0.006380093302328199
ANGPT1,0.11300265503318742,0.10623964160737649,0.008546368994116928,0.07153974039073602,0.022393745759503234,0.03940860908066402,-0.04070008622905188,0.03697953147958981,-0.1849177792882268,0.14561849287570386,-0.04875495756976169,0.009771455687289116,0.013818258456389999,-0.06201032971964211,0.1029009248860981,-0.00263257906906727,0.05061398875822234
PNOC,-0.02465343364967074,0.26479395626574836,0.07230270477605885,0.011709941811454459,0.046937021742977016,0.17382723929814345,0.19499447431504507,0.15060496572546447,0.327860260799907,0.21837780609808796,0.08525635457961078,0.0945442731686407,0.1631100514168717,,,-0.02177322171961796,0.1523645276217786
L1CAM,0.04544780681689418,0.2187947175102533,0.10720481790553227,-0.030558411985027366,-0.04762278182643489,0.003939439721484292,0.05624021940906779,0.0230914191149123,0.27930932093016203,0.1579390776598643,0.03777744290685812,0.1458080623767626,0.13979194222778848,-0.02193386193476857,0.01526002235948794,-0.06091113901252029,0.02262421141762332
APOA1,0.032916968285302654,-0.03640810911559465,0.009104887849998885,-0.028284467166245074,0.03842181296520913,-0.012734036280509602,-0.028773008897939715,0.04243244870730395,-0.049961718403017046,-0.008403917111274308,0.009751674668375624,-0.04410773608825888,0.023833508110697937,0.0380600157925929,0.06631343723131006,-0.00808089534883144,-0.03404462793448985
PSEN1,-0.024872125850584115,0.03017322177639554,-0.02122126133711636,-0.011562851760166675,-0.014462530410210724,-0.04269655013780395,0.05384687150911943,-0.03791806234708359,-0.1288709736032686,-0.08518392045918337,0.012202510966067639,-0.1179602497478968,-0.08889480788105993,0.00788655858851681,-0.05734554550809885,0.05971136819744939,0.0022934155843728717
CALM2,0.007730699640197125,0.14366930839620262,0.10722605018353598,0.0024930361575308813,0.0412588407751068,0.06541723836807563,0.21975809235671373,0.13473551854494162,0.34676334668649106,0.21715653304562513,0.11355083495070249,0.20519022343530713,0.12030206646389088,0.06431669580935684,0.010391440163178906,0.05708556562965442,0.05914667608779235
CLEC2B,0.0037678300674635055,-0.07850255633674466,-0.015433446077822217,0.03228969248280645,0.04918452511053161,-0.023411034362710175,-0.06414549712762468,-0.009893928984991258,-0.19902125593931197,-0.048702374016481344,0.021278578820067475,-0.07574251837983277,0.14166164896699757,0.09884827628205216,0.03990872410037503,-0.10827300994977483,-0.03171621209335639
NTNG1,0.027365432323992314,0.0192386920952074,0.04295231482348531,-0.02662061719348437,,0.006574847970337352,0.053156990872416675,-0.08489701557642383,-0.10054296582353926,-0.0511679762600399,0.04054185210077756,0.043475977288629654,0.061257650793034024,-0.033070027746384394,-0.0257853575346182,-0.04483553036214272,-0.015510649711136647
LRIG1,0.029391714838933877,-0.003015067776013598,0.027242486978168824,0.014255672470256376,-0.05044615013845681,-0.005411982397660705,-0.05495987097617507,-0.021919940350029046,-0.21669109336412,-0.062479149100075605,-0.008781177937414657,-0.05671082791847609,-0.06630332111480901,0.138415505762207,0.04522250497748071,0.07948239393586981,0.05643792988586555
CPAMD8,-0.015360986073806237,,-0.028981359901710777,,,-0.012145653960063667,0.04789186688277325,-0.06180119470355787,-0.049872670118993455,0.07954197804055389,-0.014953057056317295,-0.04608631541284917,0.01637377813064642,0.00393307198603647,-0.06448570511073944,,0.026630462136247722
GHRL,-0.024507348968074456,,-0.005034319405363412,0.11363641602769965,,-0.026304819900357157,0.09062516265616427,0.07621599327786742,0.052828144556574044,-0.045605845205764044,-0.021243009386112607,0.0723686482012129,0.06291764643865703,-0.06797950915479259,0.08089685443072867,-0.019866010288652133,-0.03366505201436642
NPY,-0.022535166081198425,0.16580545728373686,0.041431474842322374,0.007992118072133417,-0.018108531218559824,0.0861599870882386,0.08387004572482883,0.15577540443664653,0.2508417342067408,0.10895347797035852,0.09114479771845163,0.003171313690479582,0.09040322539746061,,-0.029916927090590864,-0.03328250818541235,0.09674555936326258
MMP2,-0.002734908727998481,0.12669626306247603,0.04315696832569923,0.01324913957601621,0.04483257542471485,-0.022054629943072588,0.04657464406559466,-0.15321127576314153,-0.24882453495554918,-0.018468869830185655,-0.07199748770294423,-0.06453116004140673,-0.08381922333615414,0.06749834162058481,0.0020657583954677614,0.023693010328857716,-0.01655699215222454
LHB,,,,,,-0.01580718581360976,,,,,,,,,,,
PPY,,,-0.01995415964598526,,,0.01728044316234715,,,,-0.03676214605683047,,,,,,-0.04027863690505623,-0.0019194235884908682
ALKAL2,-0.023003203047326205,-0.02215270414445187,0.03597040410583047,0.023263298192538886,,0.00700096395059,,0.10757411279004168,0.006377963933718192,0.023967607737675044,-0.008291270329330025,-0.08034874841352752,-0.000506442783594917,,0.06807901855142721,-0.015314055399360899,-0.0017347034086088512
CSF1,0.025268250706485685,-0.12661714371379568,-0.027681537235740038,-0.050229520103446175,-0.04305958260139127,0.002401314233795024,-0.13352176839188756,-0.08342232636813085,-0.21694043782758793,-0.07662241060737746,-0.06162367452972929,-0.005352565414300446,-0.0336495703265775,0.045524892396901356,0.014709479358175131,-0.04704047267032904,-0.02952417986593303
SEMA4C,0.06034927079573093,0.01961077828964674,-0.026690750160662403,0.02001872049945435,0.030598208321956213,0.04721482039937355,0.05778963451712078,-0.10761298621983305,-0.024096338829615083,-0.023612690504515865,0.001213081034722842,0.021390685208449063,0.011130630764289834,-0.013025923319137158,0.0428952252956825,-0.014290743293767253,0.05939910550641262
ICAM2,0.052908724450249814,0.10592288590179556,0.07113766212920397,0.05550721011350242,0.07122446239249423,0.0018037806093612917,0.09158641841207527,-0.028941290461057857,-0.05397722279959696,-0.04032437904733224,-0.07013384202638796,-0.07468311279061385,0.1726556213755628,-0.010102475408393239,0.07916032386040336,0.085789703179163,0.04881987636329816
SYTL3,-0.0419769202939274,-0.04140481913008704,-0.04184186603205937,0.017541970508173316,0.08436460102923862,-0.0007657172771055241,-0.05222020503987242,0.058003145460010876,-0.15835372716667587,-0.01582771506264635,0.07357502927633917,-0.047246966885314504,-0.00854439997830516,-0.020198052123388318,0.09227593401580265,0.0038292864363633477,0.033159056234064115
IL1A,-0.017849218940348476,0.05001904766632788,-0.004508383112481205,-0.01283489310007376,0.023171808351513647,0.05716970225319307,-0.08429818601634056,-0.014358538905918527,-0.06812601160117758,-0.09884905792959141,-0.012924210115379161,-0.03860867749479327,-0.031241772942005933,0.10301460725542477,0.02899134523786106,-0.0029068961622852477,0.020720045283927197
HLA-G,,0.05878346202352611,0.033436306615005296,,,-0.028886404892812925,,0.10537197816574856,,,,,,0.06588373796896001,,6.009517129508316e-05,
PGF,0.03361176537112119,-0.04523509366475401,0.010492151580505487,0.0036271013978913928,0.012016565326451295,0.03812084126898212,0.0030807393127082927,-0.039551975238955865,-0.16036279054883304,-0.051749785624473174,-0.01466131330040131,-0.05592931431495317,0.01485156575852977,-0.03677190049871344,0.1324353676271895,0.01772986935710912,0.056752038649548496
LGALS8,-0.005455533532473113,0.004721049675180247,0.05151841710458583,-0.006383736006979089,4.960835519197616e-05,0.02688649929076386,0.032826692398335286,0.021343009973960072,-0.03311420874750095,0.017297316731604215,0.023541796012225426,0.017402718191329825,0.036618747921102986,0.001820739699593091,-0.005672840898501396,0.0957843418355886,-0.10705338036851332
DKK3,-0.045712488945177286,0.154429873743867,0.10160549685643079,0.051120123297145686,-0.003199484952040317,0.0707770759271854,0.20847092170066558,0.21963340360179462,0.3746817702523947,0.10522201607968384,0.1307318396427161,0.22817391722556293,0.15195032418759502,0.07152104602474937,0.03497972503406381,0.07371284336276876,0.0599680529671309
COL16A1,0.07885597434632267,0.07772116376585422,-0.027800661868724607,-0.012534540543769249,0.01145122285438017,0.06455972413006711,-0.035475371435840806,-0.07671193310111177,-0.10688471736660987,0.012748360084773678,0.012329500326550771,0.021251322388472,-0.1435119736229178,0.002416785700527343,0.045971271125427135,0.008053015478679239,0.022498893945006967
TPH1,-0.02861671345739469,-0.022571912287947492,-0.04086831602323623,,-0.007596193546105721,0.1093226934731139,-0.031495086921813735,-0.02497987802263388,-0.01230135057745714,-0.028786126412393344,,,-0.00220156802054447,-0.035801130087723024,,0.024398490108109322,-0.01596697513022733
TNC,-0.022099509464549028,-0.11216748447455571,-0.04302983419477655,0.04609623733169972,0.006090052943235204,-0.025187070906953945,-0.16531116205325688,-0.2227259650438151,-0.3310210055498382,-0.1997355270704334,-0.006024200792238022,-0.10729803987642553,-0.09661380527179915,0.04362291968121931,0.08846601477219723,-0.13651067207492465,0.0037372299906409555
TNFSF9,-0.015360978783232318,0.16957622432129288,0.04639243510043534,-0.02741381700827885,0.023356476193425162,-0.023307415761983738,0.07673590655723651,0.09785499994375621,0.16444037210653573,-0.001847975040153972,-0.03548224103738953,0.06306042644314748,0.08472730324770958,-0.036325489642442886,0.10431593148366142,-0.028383116237017426,0.0028129230224521596
C4A,,,,0.023745327971821228,,-0.004438505229181256,,,,-0.01532760348401883,,0.10478000506112968,-0.017195736081700202,,,-0.018559340499723145,
CNTN2,-0.0004805226212849835,0.10382707794424999,0.06419391491860328,0.05186544815804557,-0.03259118236744875,0.057808836382393994,0.07920143178369696,-0.10759018539732047,-0.11734117210002763,-0.010903785777657861,0.04260916980440195,-0.11585541878502671,-0.04519825106343905,0.09396063941829297,-0.13721094329481617,0.07508894371968593,0.03171649721317033
F7,,,0.024020816164820165,,,,,0.052113595436214515,0.03184146331353557,,,,,,,0.02195753973070543,-0.03523582909495341
LUM,0.07015558649365584,0.06547238696713788,0.0580318217917329,0.0034161395741242164,0.02566062643379988,-0.02364790719690487,-0.0226383590996952,0.022968923351989266,-0.182745390708817,-0.016935694095645347,-0.07343469077309285,-0.059002967239732,0.004814220381825862,0.05115796205325214,0.07753208322322251,0.007391784708513017,0.0020694876878993673
IZUMO1,-0.014677901843242282,,,,,,,,,,,,,,,,
BTC,,,-0.036171709033061036,0.0018169599375582228,,0.027177444329506004,-0.034829723191227305,,,,0.01867784276940124,-0.02996291876242599,,0.037924065374364685,,0.003523872888523553,0.07313708054390979
APOC1,-0.03316296825245929,0.061959523779428344,-0.055327468158034715,-0.004964298589055362,0.08217788735947601,0.07895544740237151,0.161469855089787,-0.17220201620122524,-0.32107707680010333,-0.008523355519302219,-0.04817108264347064,-0.17433734104593135,-0.09730023528804786,0.01037559368926531,0.12311640208805226,0.021994792129435465,-0.15065787217302334
PKM,-0.037356682255918025,-0.12730652239342954,-0.07745352754325747,-0.0528372976425406,-0.017912934005426557,-0.08114235609161054,-0.10007187385735689,0.027027179313881683,-0.025851593426524887,-0.007668928033444614,0.04573198773193252,0.12765743407661373,-0.05228881010647091,-0.16145380457310604,0.06357254968224982,-0.07918244935600577,-0.026063695257715777
TNF,,-0.0006351008521169024,0.054945815119453276,0.0007254213262923124,,-0.0265660524229561,-0.01441059117569655,-0.04995102540326211,-0.047363913428294824,-0.05234238223655103,-0.031056810240664475,-0.018225957381185175,0.018962389919396586,0.07321525690404389,-0.01777995779658913,,0.021130220536201068
GNAS,0.062304857125050274,0.12705478671123696,0.10624711563216337,0.010932369739060643,0.0800092259989108,0.055877487364868285,0.22824087451243275,0.2798619331461988,0.38796727045320095,0.09784774525056752,0.0682701466484502,0.19461033843265432,-0.0850688579060722,-0.024482852144292435,-0.12454985290324878,-0.04883916100842454,0.09611384300529767
BMP8B,-0.02277386341738544,-0.02615310406998602,0.014411091543627186,0.06241911149448414,-0.09141567528909657,0.020316106058637862,0.0035002939913610152,-0.07197410231404769,-0.027622740243247876,0.004980200197791044,0.06341858861820274,0.018821265949429768,-0.055440769193712665,0.02251354891077201,0.0372951127608584,-0.08087612929400272,0.061453328256441626
LIPH,,0.07658557813046081,-0.013775022406778458,,-0.019297438604672094,0.07858844052402479,,,,0.014798817374383403,,,,,,-0.0036821839432217545,-0.058583676426923165
CCL28,,-0.016948193603129814,-0.05152737559137066,,,,,0.0010378037192989346,,-0.012316965690036683,-0.0006329992626110343,-0.03053892389653803,-0.015513511231228445,,,,0.0002851704063641044
PTPN11,0.03623243246896898,-0.041685041141259344,0.017182413558780307,-0.04550873984439308,0.03740641513541976,-0.04552659684198244,0.06374098241362744,-0.039807246206138715,-0.07349202767768986,0.013829802306664354,-0.023804461929835288,-0.027102570441642083,0.02840009943555918,-0.029055990999795337,-0.08151668338117901,0.08538491575969595,-0.026684677411655186
ADAM12,-0.011232811017041449,-0.031046744666840126,-0.05914410384522515,-0.019237657252435862,0.014961482900449602,3.0196375855403424e-05,-0.010464401762998456,-0.07244029743065411,-0.108505065747181,-0.09694905197757207,-0.02357215822597263,0.010806333418297443,-0.0077992547001168875,0.02551518721640401,0.03639206618067195,-0.04106926464514133,0.005200167769057628
EPO,,-0.017327800914241187,-0.010749059672173128,,,-0.019747748342664944,-0.03379582679427022,,,0.023204841873579348,,,-0.019561997141746248,-0.03291960079464974,-0.030193209230481785,-0.01757100285825713,
EDN3,0.08727842893824025,-0.023390453375292067,-0.002477899475968462,0.022570818487080195,-0.0227631826634033,0.01789413471184518,0.06014956654067684,-0.010296278887283296,0.02650639634259637,0.06608417227771608,-0.018843698647758946,0.021601395130256974,0.150570579293017,,-0.023136829583843152,0.05372297044384265,-0.0056576587792433975
CCL22,,,,0.07778299870588802,,,,,,-0.009682279443495154,,,,,,-0.015417790095148858,
CCL2,-0.029406775417343867,-0.07808024521896931,0.050311258261349454,0.02572202176619932,-0.04259488507609149,-0.05273296250490469,-0.2100793935979907,0.01330197764525792,-0.06070713641275894,-0.09608227048686685,-0.010505696015225557,-0.07133481142429161,-0.026632815226969034,0.11676715354306537,0.1370612382496354,-0.0405612239842032,-0.05646548320761654
DSCAM,0.022839326382707935,0.07131103367312742,-0.026740704547960372,-0.03752400765189553,-0.06262782088336383,0.0546066204986732,-0.027974514063914498,-0.036437180954572504,0.03916611475758905,0.012573976569016123,-0.012982263200522337,0.06250038906080974,-0.03182724604311628,-0.011874353189644202,-0.051055022485050096,0.01791023810213062,0.0028513568954458023
GPHA2,,,0.0017143551142898951,,,,,,,,,,,,,,
ANG,-0.036524920445465806,-0.11706259612489076,-0.05326099618839756,-0.014439683069043276,0.06540948371844818,0.012768813396328361,-0.04871837324360025,-0.008001845110869633,-0.13090444033291548,-0.040250010025629876,0.030807988337880676,-0.04089036211628781,-0.03998155796013084,-0.12172551244508163,0.024745174465469106,0.03614695851154384,-0.022606534720346502
FBLN2,0.07297401049601616,0.024258116995169433,0.05502013815450277,0.00937951853976338,-0.026461273008149037,0.04767469580732974,0.04892895214934166,0.09292229346796521,0.014070633047560491,0.04162519791306905,0.024475044774095078,0.011190839513669176,0.004982037681117082,,-0.041661236246048894,-0.00024816063199236267,0.018992387276760943
VTN,,0.05856655271396314,-0.0334137242442624,,-0.022514038952120036,0.07028450131774534,-0.012974410341078995,-0.05736856162291587,-0.034557398247870276,0.04968031487270608,0.02262130539940387,,-0.01625484186585444,0.11126764244833653,,0.01020150747701569,0.005519961453717926
VEGFA,-0.0069607821182510144,-0.16694126195921696,-0.0653332814160692,-0.005144095945403933,-0.010927284030923561,-0.04896555787638652,-0.15667021518863833,-0.14083910112046644,-0.06791322479511323,-0.16992776210163546,-0.050602864536651054,0.009142647945233399,-0.1154196198234511,-0.18961389439707466,0.05743228489482009,-0.09177516569344142,-0.052202987260172834
F10,,,,-0.023312678112631654,,,0.07192027852997271,0.03844268385885662,-0.057765384124325844,0.037785238561582925,-0.052701580866541906,-0.017967363315729037,,0.04835047083236588,,0.14866188378638806,-0.03780693592664564
SERPINA1,0.02238670290317169,0.027598707742373538,-0.056481788834805445,0.0035292370437272074,0.10906859697050769,0.0025187111851398963,-0.0805090623393756,-0.07937201383295196,-0.2208458791639297,-0.00923431860276693,-0.0189110620627588,-0.08678508810934567,-0.025786730693078286,0.0196150212387634,0.019775990273096622,-0.041756009480825924,-0.06711640323447832
VWF,0.04882211040154968,0.1516530407110314,0.06512157213019025,0.010870543501163525,0.0430258671088206,0.023599931170072433,0.12108284768698166,0.05019042976228492,-0.18093774299769183,-0.034164498570839516,-0.06992613416086571,-0.005789973519930557,0.08099879118885354,0.05558730490245266,0.09098607425460421,0.10824127653554509,0.037895361400851015
GDNF,,,-0.036900468448731634,,-0.03435420232617027,-8.73750885132514e-05,,-0.0443425974132312,,,,,0.09816395793169895,-0.03035852394968115,0.08080875994516051,-0.02460473674158236,
VASP,0.0210927252412754,-0.01815853505415088,0.0519554268443366,-0.005565846365062331,0.05830608912487801,-0.02096290274261633,-0.09364034014464422,0.008421485961105805,-0.1512560213473698,-0.03817158177281623,0.03296009277050102,0.000515485629416582,-0.011969993382301536,-0.04037571281211918,0.08444702855713747,0.04086551184744087,-0.01219788303845778
ADAM15,0.07053073702250341,-0.034394160858613514,0.014107216108349465,0.026834820642801457,-0.035041100831634024,0.0032594301445698064,-0.08788992887188812,-0.03416137667292442,-0.11677175639104788,-0.03422369403626108,0.01205857106950994,-0.05788259424092905,0.020174407134013514,0.04677779416042852,0.032384994626749056,-0.011563673546089965,-0.031334701616189946
WNT2,,0.1252753865453327,0.10389968680034917,,-0.041896099725868365,,0.06605577462800541,0.05251893422140242,0.17731041170385223,,0.19172814438135385,-0.03458758732911746,0.1304511849022785,,,0.014334229727217937,0.06520675617063353
CALCB,,-0.02062644435341059,,-0.006374468096038661,0.032654828086615906,,-0.013247923923572325,-0.04967333862602153,0.005313922451029518,,,-0.023155338512781717,,,,-0.027446670791675468,-0.03593485921881815
OLFM2,-0.007508390275892525,0.09916248712291702,-0.003971906055065623,0.0323843528569451,0.010572486346402461,0.016554719022990303,0.09284682683004732,0.021177705137070874,0.17299538959132485,0.030687175620106668,-0.05130449580028719,0.011877974525005984,0.00511871746844929,0.07998565198602932,0.05883205522132541,0.017290868550944825,0.07876524688862138
MFAP2,0.0027312095508312986,0.17150773506272382,0.0513789715385804,-0.04435531010754576,,-0.0005774707915082214,-0.05507393554759463,-0.05179512280204782,-0.1396553875651913,-0.005731609499212418,0.005696372417036528,-0.02691849276550645,0.024672726774022217,-0.007726396881834601,0.08622769709028819,0.021229532348793143,-0.00014489064277207052
HLA-C,0.05692445220165719,-0.03451877079514383,0.0402450749134836,0.016099667360142234,0.06867418825146869,-0.019673053679919606,-0.07049148927081232,-0.11774148153041912,-0.3022370690568568,0.0009456900633602543,-0.018148273963953382,-0.11463136785271581,-0.06671839182482522,0.026301819189708243,0.0662195995196961,-0.042335952321611775,-0.004011572091437057
THBS1,0.08243818781931203,-0.01395674591596892,-0.040477263905826615,0.057059835058741466,0.008176450515984679,-0.045599862463667123,-0.08876470455899751,-0.04307561432868069,-0.04689183804285145,-0.1292550704094101,0.037976427708747214,-0.06746576516602328,0.025253335841621677,0.0548773931307375,0.028083285544733487,-0.06234303511770826,-0.02832688991256631
HSPA4,-0.028371712269256548,-0.023300321256984443,0.009527397678228158,0.010805744162128348,0.03790595769428979,-0.006260297466421824,-0.013694176498006529,-0.019473754065583753,-0.045842387528815094,-0.01747485401362668,-0.0064675195766838636,0.10194283238835479,-0.051311918966954584,-0.056652304165497255,0.016611527291470238,0.027080009823810865,-0.026612502719841155
LMAN1,0.02846980929061599,-0.1429803807403298,-0.022044358242503784,0.0075967561583226385,0.04662340852344827,-0.01639462557255044,-0.07620774286947546,-0.07883899314597957,-0.2816736074626672,-0.09791574011029856,-0.022362059727996684,-0.002286283208737128,-0.03492924081694097,-0.028043335786566627,-0.07450093054417127,-0.06233814721313203,-0.028071667801289384
LYPD3,,,-0.005020415218833108,-0.018826656502894924,-0.02646129716738955,-0.00019076877391833625,0.0407897470422954,0.019572259245487007,-0.08080257489313794,0.018429045731020364,-0.004288983464514477,-0.0278633993519012,,0.2125466747908881,-0.03284702177005813,-0.02798503781202516,-0.03371954583975611
APOE,-0.03462997688983953,0.14430577595552582,-0.0027429261633803116,-0.030558510348521962,-0.051427293313943856,0.010738492284390031,-0.03753407422210898,-0.03260334966848455,-0.19904589437366502,0.017430809052057166,-0.0370140524901073,-0.18892044907039832,0.06768400088737139,-0.04062020220960528,-0.08939188477081879,0.034271241583918644,-0.05718565164400368
SOSTDC1,0.10353387086469797,0.021968236046712504,0.030263873041911214,,,,0.19770913547511568,0.008707573336086587,0.042363208805847,0.03872619573774114,0.0063608022944056965,0.25546420349623017,-0.018148209956817783,,,0.01221952538587602,0.07570903185043244
