,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CNTN4,,0.04627920432271537,0.012332327218766256,0.16986725939019032,-0.025602339694303713,0.04856851702280193,0.038794267704636176,0.05356850662173583,0.017947569437428857,-0.039424369490877686,0.06066836834571471,,-0.01073698227688888,0.03897141291942778,,-0.010453514322424098,0.0068012891756454395,0.009054047775045995,-0.042660101352006756,-0.01212983724420743,-0.0027820674816866784,0.15972318356306794
NTF4,,,,,-0.02403068900033156,,,,,,,,,,,,,,,,,
INSL3,,,-0.004688821868902375,,-0.017460129738871188,,,,-0.0006274662373387628,,,,,,,-0.030802945044796755,0.04373932934463348,,-0.01943897918103889,0.163951057473177,,
BTLA,,,,,0.04360424956519284,-0.023582443033316317,,,,-0.017242243344043832,,,,,,,,,,-0.010343373855213427,,
MFNG,-0.026604900525197928,0.0029596142847460928,0.030315016994381844,0.03916774294742433,-0.021539505980424558,-0.04207805049257229,-0.054579164043860186,-0.027417730098188896,-0.0014554698750401396,-0.0334429230937199,-0.007066276277780816,0.10458720556987344,-0.006550039943879089,0.14571831390954648,0.022413284449468794,0.07516232112417506,0.039286459108111786,0.011285177936108871,0.051095305131737975,0.033961864456591676,-0.003010471183272478,0.06373268937341758
ICAM1,0.008578258320083371,0.01231144892435139,0.000778731785625029,0.04001344467363356,0.02388315271853404,-0.023782353262848676,-0.011595716811316067,0.0367032469356856,0.01539956619540308,-0.039337908396560366,-0.05629479209138734,0.055508781371077426,0.01939105299521828,0.025503796272837803,0.004779153649735712,-0.0022716157799036944,0.036815573756609106,0.0007302985206447277,0.039447655206260084,-0.005759119922504666,0.049639538580081286,-0.05355899449077368
PROS1,-0.019391776441727626,0.009578463189411326,0.0010593113826129924,0.0070959123544398935,-0.016125362250940016,0.00431920354102082,0.030124032873548024,0.055003851816516194,-0.023093864832747436,-0.018310155440764912,-0.06725011936004414,0.05463738052683098,0.01907236111664427,-0.001756562444827696,-0.043538193796047404,0.01778796033338965,0.02041143476836904,0.021653232316972817,0.00825356896411763,-0.027684482631361463,0.012313916201736662,0.1194977288820686
CLCF1,0.04035775492452718,-0.028833476736192028,-0.00804325434030184,0.026475213396771606,0.010071960465517579,-0.06233147975926248,-0.03134423508606954,-0.004211716927658355,0.04136214318535019,0.014911164070740472,-0.033695566355203266,0.09480642852539817,0.03317873036739359,-0.06748145354404811,0.017050729152785216,0.06613583675434528,0.008143811157831143,0.012657878249295101,0.016248501262416545,0.021848183363325085,-0.013404749224151557,
PSAP,0.009986650283327358,0.0420240500647165,0.030928924674111152,-0.016386363991358423,-0.059323472731104845,-0.009819815816060925,-0.007985955300229775,-0.038525637174315966,-0.01560965726397339,0.022071548419127465,-0.03074306058487378,-0.09200585669945482,-0.001275932009374836,-0.10627711867067599,-0.06073179572425077,-0.008640239680512422,0.05590519814343127,0.008644996305405937,0.06862001430103896,0.02604671634894257,0.03680673756825122,-0.0958528787769265
EFEMP1,-0.01344770315888507,-0.040605912181320064,0.03725325948902697,0.04242293123632832,-0.02656823886669883,-0.05554768942189372,-0.0009559271517689988,0.019083205144242214,0.007697453653170025,0.03262448399431098,-0.12633127236914157,0.03131722622998279,0.03479322737407849,-0.024606466300873542,-0.11744368841609182,0.06397205918032181,0.047968967545969146,0.03334216987252224,0.08355930769710548,-0.020199943944768036,-0.03762463287284897,-0.02187976334091771
C1QTNF1,-0.009192047652158867,0.0006731900588515544,0.06302827702056023,-0.013164266057234503,-0.002788503455711944,-0.05551053948302353,0.025442341526012716,0.02551775121452833,0.04326128743902238,0.040454970906968084,0.030805914024632314,-0.009350820998026622,0.012497812514182338,0.061720926300611954,-0.02214637702130179,0.03301300907193384,-0.0008754428874440549,0.05626894879131687,0.011626285535057025,-0.009491095791116282,0.03304501418731905,0.159637944825433
ALB,0.024098695605226556,0.03866769997103563,-0.03849165484903355,,0.008395285947678247,-0.01530068825186494,0.014833606823617963,-0.0232872515881409,-0.004218802380049902,-0.015335177955202195,-0.05239616056149652,0.006299743557118614,0.017853046333878936,-0.01649593690261968,-0.05814467684252397,-0.03363962129574406,0.1064073679176844,0.0429101891106639,-0.0382047704150752,-0.02967950052672194,-0.03645664699610075,-0.05909357960978328
CCL13,,,,,,,,,,,,0.015183983733665972,,,,-0.03267827870020016,,,-0.0023056608771049544,,,
EFNA3,-0.03503989585235802,-0.09251257356427608,0.0649216745588918,0.001284306983491001,0.0013937866992766582,-0.015155602940922908,0.04408259839748194,0.01733636027747747,0.011298649256523415,-0.018490120510609373,0.07651765948569705,-0.017336761245122703,-0.005179271513241747,0.023152625234692734,-0.10800002098950044,0.055136363503783925,0.012456800844825566,0.011873531511139655,0.029286707555605605,0.0859230549590763,-0.05220305990517486,0.13621712276327821
DRAXIN,0.028975775822820116,0.04751878241662065,-0.017686060155992344,-0.07468096284718712,0.0410361712275963,0.04459471885482925,0.0373533542466066,0.044040266080818236,0.016230286832470846,-0.012313395372674793,-0.020054669834413272,0.0949217994627309,-0.006680263238981025,0.06170537864523857,0.10672191753883957,-0.014449028044013195,-0.046613127625536696,0.007085860310575746,0.0035265027133973953,0.1134168763122623,0.026943004449194168,0.34123927959532746
RAET1L,,,0.06242741065736077,,,,,,,-0.01474806210471687,,,,,,,0.10699379453185158,,0.01999398535386661,,,
NPTX2,0.0522749207822041,0.013417431497843264,0.0005114978124481538,0.0473658191103475,-0.04894927191323826,0.1078128944901993,0.01886888127062409,-0.004239559375322398,-0.014205349462870056,-0.01192210598869623,-0.08352710403046888,0.23116784200476628,-0.007556622919205669,-0.0026892413277713415,,0.03965312612902165,0.09850278063362275,-0.03437252339459571,-0.009702456442858828,0.09295248803506616,-0.009034884881744915,0.12995535141515926
FGF11,-0.031715817460554255,-0.00972337198920395,0.02217894469539965,0.002643142441209104,0.004667582192407138,-0.015377403056853672,-0.026687735503060254,0.09653820538799654,-0.050669848525365616,-0.027909502325203003,-0.023084948874865317,-0.024997984024192624,0.0406157311879988,0.12477115192355488,0.035297228441938576,-0.038759714974500155,-0.02796656442562471,0.038665713152946674,-0.004944654666390808,0.02397073415392892,-0.004434706322148808,0.045708473294074146
CD59,0.07916919168360897,0.10623114998694645,-0.006191288491359827,0.030181336492015928,0.015944539237418003,0.04121276193348598,0.017148472501468743,0.0319858350383209,0.04193305160248947,-0.020212519138146957,-0.06001654080936281,0.06209943723388473,-0.0058812136652537875,0.022032130828059635,0.026459276272170523,0.036583814064951495,0.02498512454830394,0.04108118106676742,0.0052385208507583,0.01094860230235409,0.01533256444798676,0.039776427632664285
COL9A2,0.02599292080683551,0.10706088991253822,0.039361531055943484,0.10167519629667596,0.008747398578974086,0.07479325807371011,0.0249439829636363,0.0019500304126929399,0.03182312810505136,0.04293406072952944,-0.10623473116846177,0.04944363128618591,0.011063166463231263,0.032094569205994954,-0.043737497365038513,0.020299259972479968,0.06793941784943407,0.02411089003189925,-0.001176123423747339,0.04647233041933069,-0.0040407945923009204,0.04010110044784552
DLL3,0.022254136743227616,0.01578754824208552,0.0024928105226764458,0.05247898441108871,-0.0708289521404408,0.028930150584203947,0.008956866680960953,0.043918894862384435,0.008855198588850123,0.01845960366544795,0.1046796077229199,0.014567629668643035,0.1056324815728775,-0.006156441862606702,0.060622021889802966,0.07729755422413989,0.04348039698879449,-0.013866633130074057,-0.026538739158546012,-0.0013378916663209553,-0.008853419945105146,-0.012329170947257351
FGF5,,,,,,,,0.08447298607282942,,,0.023375443822120888,0.04010653749485333,,,,,,,,0.06558826732227037,0.06158680749434118,
LIN7C,0.01664557312566517,0.022231030923694134,0.08800827616716668,0.028539582503203566,0.019901257938226693,0.010509543387445752,-0.0011265889352734548,0.02849932101462778,-0.02142180018040701,0.053135797921463,0.05265388850762483,0.07934007581335842,0.023501867388974144,0.03608902029948899,0.028082031426723705,0.05298860455404559,0.020493882180177933,0.02557214700600948,0.0301897271408967,-0.02330567532096276,0.01717889049640709,0.033759642947144404
GDF7,0.10706568676909681,0.04458464348970934,-0.0022478767204332922,,0.02583967923574077,,-0.022309023740919028,0.013817082767938726,0.014714076301840469,-0.013501786122650697,-0.005349206781578806,,,,,,-0.021402801942812792,-0.036266329277715115,0.03435794127442832,0.0806730550455304,0.04112360269326875,
PSPN,0.021934999899396394,-0.05731618649260939,-0.01637599518030911,-0.02335170830339261,-0.002913611538511518,0.07070572833589078,0.08219878723088354,0.06521339361262796,0.0031790761700143675,0.025088448844443875,-0.03961420390500821,0.03161765817588898,-0.027133866726955815,0.09646625051261916,0.0728322093609473,0.06954048636115713,0.04697909091978681,0.054425317087071885,0.03817473880531787,0.06030184008481996,-0.03653900529805673,0.0030626791567074014
ANGPT1,-0.018390035140146286,0.006659877869528276,0.006319012451547428,0.07360796978432788,0.01594331933198325,0.021203724490182565,-0.0007755407064675151,0.037958946380795666,0.009165134775137886,-0.0012576952498949588,-0.018742850119769575,0.0326468964282668,0.01754774749115772,0.0328942741867479,-0.04699844836518275,-0.03598050646217648,0.03181595857142303,-0.01265466575778563,-0.017521013893305543,0.07442310663551473,-0.04128670821063636,-0.021883777705524514
PNOC,-0.026539722052854983,0.018090762273224578,-0.011992648734259714,0.017811094848898573,0.05111065893442212,0.07606260827500785,0.0012085413042617244,0.027509204184678487,0.0026186701797715826,0.002515491291247598,0.02700374219346928,-0.010363093360063361,-0.00017153697991513985,,,,-0.02275983373033787,,-0.005268681689304516,-0.024588479852117137,0.019100053761107166,0.17339351223645325
L1CAM,-0.01215368412394702,0.041894034637368835,0.010412451848261138,0.049223799403959906,0.009450590339879978,-0.004639438851676872,-0.025843565942431024,0.05631299216427014,2.8476939818230302e-05,-0.018362869545014024,0.1314788526338987,0.09279017695740431,0.011167703927952383,-0.05409287129666088,-0.05203673418998129,0.01787802713603531,-0.01716580170629437,-0.035432064981391884,0.022470912355251706,-0.012475739646723447,0.05549213643663556,0.15334092948680003
APOA1,-0.039581788964359696,0.0051386338128615915,0.03623872697507344,0.06324107611385511,0.03699279559198275,0.021235980778252877,0.047088451294404095,0.011932890496790796,-0.012600613474864691,-0.02185134452962126,0.05187778434376353,0.05228088784861252,0.0009930487840178587,-0.052828744656776734,0.005277569082562528,-0.032775638950909014,-0.04193938879749768,0.03776332516036624,-0.04941720103854793,0.06991542215632009,0.012183414746408234,-0.030310467783068982
PSEN1,0.04157949633212016,0.026172100799093143,0.024302693842932547,-0.012286514146842587,-0.05708311037148709,0.029239497055352656,-0.007659454698324212,-0.04403852583853304,-0.03311685352711169,0.004285242534522505,-0.10777863014359179,-0.0066903115578995104,0.015822458274351386,-0.02440718283970821,0.046698214711010065,0.04794720501451337,0.05445969547179214,-0.024785677058276074,0.03952629417569819,-0.01857173703172378,-0.005152728358359535,-0.04012407492580326
CALM2,0.052297856008114894,0.05840995015304063,0.03999158117683971,0.04106908141489956,-0.02576936469927493,0.0730947848358047,-0.021735417755086795,-0.05227771801618911,-0.015985952065154144,-0.003368976829911703,0.15206034203871685,0.007870437748547059,-0.01989128185133098,-0.045884584408655504,-0.025703264673666806,0.038180507057582594,0.05879541969986616,0.06879092700426609,0.05896409552785436,-0.024772424466085605,-0.06669057920163403,-0.05636322459910033
CLEC2B,0.020681383016700895,-0.07274812188732853,0.049617908244069045,-0.04983700476150271,-0.005497289470643278,-0.04237242933604297,-0.06720404249345421,0.05211436481184951,-0.044063324380051117,0.0013411497502104216,-0.04201684823938084,0.016413976735993117,-0.0007884802541910995,0.03781694990335314,-0.012993914304737215,0.013136764692079014,-0.016597307815877486,-0.06808807086781035,0.008498345151941523,0.041828977563287406,0.035142886972834776,-0.03327866491133049
NTNG1,0.010379604433516267,9.365968576797281e-05,-0.0004403496452602694,,0.012872485501436404,0.04410824537354066,-0.027081669652050624,0.009630319086661,-0.03024936429486949,-0.01743309826527766,-0.02031675229958127,0.0040231874487197585,-0.020773064443556113,0.03781152692835672,0.0892896590223178,0.0519997150595953,0.11407541551377487,0.05071118490371555,0.028135025426798105,0.009224781189778323,-0.04937711833576214,-0.030695700449436623
LRIG1,-0.06635152725619194,0.07016125286638451,0.07152655344968786,0.006133678000516899,-0.014360855922882861,0.025161753770491718,0.010509247599122138,0.009009410541111405,0.02033242607154021,-0.0006433437708172852,-0.04891438508656692,-0.10009712489012168,0.028463332684156028,-0.028692273702402803,-0.020075177141076147,0.07225136560271901,0.060263782606765966,0.07088844812793155,-0.024906335877181975,0.01176059556559124,-0.046650315898054816,-0.016422707791582378
CPAMD8,-0.016536288885748714,,-0.023504620318469005,,-0.020652217966353068,0.0214303622212069,-0.013797285218522248,-0.016775097915439782,-0.026521958609257653,-0.024990689696357524,-0.014420422176914171,,-0.025591095127989884,0.10408329774034096,0.020978929594089358,,-0.024044319481371736,0.038328971305623,,0.08116591521716893,0.028913530099962313,0.06766090409866764
GHRL,-0.026382460111137707,,-0.020085102918021243,,0.017688621390863565,0.008925103655643635,0.06709929279607366,0.0077566139323944705,0.11809075959797602,-0.012313395372674793,-0.01571330892273242,,0.08912750440391344,-0.05013312156361704,-0.057329149074755927,,,0.003395686195893584,-0.028220383482786753,0.012716271160782345,-0.024603191020942175,
NPY,-0.02425938117621677,0.023406842451790796,-0.023204605424312245,0.03817455204323434,-0.009087253629497402,0.024861309396254538,-0.005765164287472152,0.01939725586825589,-0.01810211881554176,0.018389111216971354,-0.0004757959704443453,,-0.025547992636617854,-0.04345266222618976,,-0.03321617195745378,0.057454632689760234,-0.008220309422574061,0.04812222590384027,0.09771508557542997,0.015383414578489973,0.05569445954270768
MMP2,0.0006106910041755015,0.09540054411559937,0.045379667773981405,0.06427799095059297,-0.0058609889832636685,0.07016852854254392,0.012812039939019882,0.018799499034543865,0.011507417382063253,0.001231099371529678,-0.06137817136753015,-0.11415969656618548,0.043222551454127976,0.020578922133109395,-0.011428749594713468,0.006996996635873936,0.05558488859262191,0.04094365663311601,-0.01539960219175448,0.03801297394129804,0.03543573982943198,0.13565431868494868
LHB,,,,,0.04755090878235839,,,,,,,,,,,,,,,,,
PPY,,,0.023617091782445206,,0.04484932031558627,,,,-0.01938323692035114,,,-0.023852060873755913,,,,0.028102234041813622,0.01910359534130938,,-0.05721725515635656,0.034999675262080004,0.05315876524872624,
ALKAL2,-0.024763228679489747,-0.04041547484213299,0.004133054706950788,,0.046262254119351726,,0.10286919843404332,0.0008023870353479164,0.02656659394608169,-0.03273988565712873,-0.04462562809113182,-0.04044818941489073,0.028890827169296633,-0.03223223165838887,,-0.02303650100787404,0.11628098715328737,0.03852220596783758,-0.04273059219598773,-0.0001177331981510982,0.004347441986840284,0.05544747309560225
CSF1,-0.032138420834935684,-0.05257237289890135,0.05559716407292456,0.05635010492645842,0.02373201140863329,-0.01593074455653526,-0.020084511659618737,-0.014040212993959694,0.04409981489241238,-0.05709916578194556,-0.04267254563384842,0.13961041643867864,0.021909114237189664,0.027194194920154537,-0.08839373158950656,0.04686206325504211,-0.014563592864205716,0.023941635129454946,0.042385222437903325,0.009819322061739317,0.007521119208311965,-0.057802789783603925
SEMA4C,0.031323461682707984,-0.029340717285572356,0.0320862329094483,0.04481243584489484,-0.002355978472709064,-0.022785072182214,0.037276668182091334,0.04380159782833655,-0.025538301888699554,-0.0680460872840581,0.003681964158443991,0.12230106192548292,0.06861007285744744,0.04600171464395077,0.016182051173283026,0.035177525082513636,0.03961247466802446,-0.02123614833898728,0.09284169945136347,0.06775575159389541,0.023123384028299287,0.009920713360030971
BMP8A,,,,,,,,,,,,,,,,,,,,0.15344242024142063,,
ICAM2,0.015378842778647945,0.09077527852741127,-0.009243536173440101,0.024407702008522252,0.053944895787862476,0.02589413614743909,-0.05027541499609211,0.06792072661620746,0.013775882821872552,0.04496720335488226,-0.026328249008099765,0.06473018652493708,-0.005325582938948337,0.19723881493323642,0.03635093379542608,0.08879925746681364,0.04254861575191792,-0.014910395725737168,0.017135563777684402,0.05173884507443969,0.08181816218093167,0.00793943396124966
SYTL3,0.0017377022881818111,-0.05714701532317312,-0.05968364463275359,-0.03703224229862141,-0.03032704619550112,0.012892167328353027,-0.002662932568034125,-0.03429226907788006,0.03911054377841941,-0.017226014829805066,0.056404253412588104,0.027159591040609374,0.019203957207195338,-0.06391493538231804,0.0417996597167376,0.014513430340503434,0.11964523115381111,0.0287928834556797,0.11617150230867476,-0.01985838934980524,-0.013065241599599944,
IL1A,0.029358488417401678,0.018874639787173193,0.026363543658556327,0.005253230229320572,0.0721834517027258,-0.03158432442427822,0.03575169664569864,-0.03785149799905109,0.04601698791034947,0.02801416552835074,-0.03475295788387258,,0.052947155234539016,0.027765585055968267,-0.02676319272784243,-0.038875101108389584,-0.025516839241928116,-0.019074293568080287,-0.02274128231097358,0.07094609803096837,0.18161267375006618,-0.058325954605404934
HLA-G,,-0.03687637304715955,-0.0016046225568740673,,-0.018997248034855127,,0.09829814797509723,,,,,,,,-0.04541148599571035,0.013244557821480762,0.031892234060028814,,0.018258146388219158,,,
PGF,-0.038699158000247584,0.03207781436168199,0.04066291454019754,-0.026863098452756907,0.05665676813771969,-0.07433320594075533,0.05860864984083127,0.057824079426192956,-0.011979417238406634,-0.022264781559834395,-0.019313007984111074,0.14595103670092222,0.021152911486927495,0.11115929341088644,-0.03203881864967845,0.0763536820765927,0.030948205921583778,-0.026576749003882454,0.10100304637434382,0.08080298640849615,0.05795941963610489,-0.007778623705530692
LGALS8,0.001089687635844649,0.006865143224532736,-0.03951269473130932,0.036091450960208216,0.02683771258456359,0.008995184201847873,0.04713623749900344,-0.06374887100867413,-0.002782579828413426,-0.025478228444000755,0.0672292318560068,0.01719182259270877,0.02225965883947106,0.067314051861698,0.023108731168204857,0.029299602044561602,-0.018668964259955317,-0.05684479074650279,0.026105404071803947,0.03194349379989195,-0.00620794132620362,0.08111833980207206
DKK3,-0.05016658368589968,0.10256971573935905,-0.01062617519695914,0.055338691565070104,-0.041674664294407436,0.05351872496815985,-0.009114228164522975,-0.002183406414816238,-0.005176551204132639,0.03571673659486628,0.14773314815681046,-0.025482631180603753,-0.03586670142155231,0.07787408453356989,-0.019943697962650112,0.11284097872466588,0.09142999542603163,0.013774079255836241,0.006032562046527881,0.07766635668909448,-0.029519839430330666,0.12227122091136292
COL16A1,0.05744995652000776,0.12416751264352098,0.05812286527347352,0.11839713984711416,-0.005962076675690316,0.03752580104713094,0.027219416153175916,-0.03738270431506046,-0.011837978457625502,0.012307988579419539,-0.03602135893622305,0.07093646310489853,0.006934641836171167,0.07831418392463219,-0.13664871776618134,0.011230208867631097,0.09328175627076972,0.03985713124892109,-0.005163212778853745,0.05375747148559554,0.007761465919536288,0.16890862354173275
TPH1,0.13998022374765579,0.016470201147287877,-0.035631890749223114,0.025127868982274745,-0.018237896580618945,0.026303474999246623,-0.011323779939191163,-0.0011349817336288033,-0.006167607582206239,,,,-0.02288337835245427,,0.043687943733405815,-0.057125086132070076,0.10654592789689438,0.07008574945397263,0.05425891134442176,0.05293913320700824,-0.0012135728717648847,-0.028986783209819827
TNC,0.002533624121334755,-0.05154744744710873,0.04285038593729136,-0.08222445006316945,0.013226818762651119,-0.046826111315653014,-0.0015338222611357953,0.011054754908128987,0.019273193774172897,-0.0150637583360178,-0.10184542845687998,-0.10921979311664795,0.010406520501644966,-0.07033380094675228,-0.09773243156877451,-0.019440012838792726,-0.01799966843368547,0.041850950165643885,0.03496925864421201,0.016090382945250857,0.0018053869271898884,0.0009947134886666086
TNFSF9,-0.01653628103735696,0.007271143104490116,0.028123812985191034,-0.04258192760170189,0.025254796454123825,0.01785198887983341,0.04338556855818214,0.023624088888689082,0.00125453689221285,0.03572775312516414,-0.012536117280632647,0.06084856871458557,-0.001776791532849093,,0.17292663968084432,0.04670090957376056,-0.021655867266111368,-0.007152251561719722,0.01609011544966531,-0.03855225144772707,-0.0473533497504065,0.16412597122989964
C4A,,,,,0.062005205821589505,,,,-0.02297785513099778,,0.014222166443819946,0.06848762120248975,-0.02011535886349013,,,0.016977003092179872,,0.14591263675424296,-0.026364211962025402,0.023701410309859873,,
CNTN2,0.03378405459555127,0.11960082131564255,0.06665727110427533,0.1593682032174437,-0.006360688592426553,0.07655690678250515,-0.013402610063998028,-0.04101002354319281,0.009764636148114826,0.04869725146176946,-0.11795289470904438,0.057423457723937345,0.037136930529816994,-0.04017985167485056,0.020638808441467763,0.06852998937553131,0.14180711048424588,-0.022501449810358287,-0.016160441916726078,0.005426891052933662,-0.0007321533364540196,-0.13557014465075737
F7,,,-0.034761594880249644,,,,-0.022900688328565906,0.006635140982527819,,,,-0.02578725852375438,,,,0.03289086591028686,,,0.031851040912167075,,0.026130767257658918,
LUM,0.08272798571807616,0.09101580053138007,0.06621426786634216,0.022879049192066268,0.009766088393716302,-0.04289515616297347,-0.004170831997777978,0.0770128707298492,-0.03922204672897558,-0.0288832563412297,-0.04826268589826185,-0.06630922902040245,-0.03796937928470849,0.11830318148523457,-0.05628828057542035,0.07168407267388992,0.03398901117769805,0.0275916321238807,0.025788537727099194,0.0022765009202687396,0.0004683708923986296,
IZUMO1,-0.01580094037910782,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.031537056328572864,,0.014156081187991795,0.032604620132790654,,,,0.0004116551363127545,0.031013850435591555,,,,-0.0002213822666894143,-0.03316237585522721,-0.014510153144055385,0.05325910524335327,-0.009720269151585054,0.04235473814592159,0.050571876958323776,
APOC1,0.020673989105075053,-0.07251670439955833,0.0031893236218179916,0.029038787173059587,0.06491701399271908,0.007769947060085639,-0.006111633326843473,0.04696300710619954,-0.0005461385462157906,-0.0105883153312402,-0.14431967604505602,0.04367312082475346,-0.007550388251356594,-0.04293138468090327,-0.010492502923475925,0.04309546260230762,0.037747301199023794,-0.003799301898763403,-0.04133061599246196,0.04612480698098422,-0.04027249808080878,-0.04062758324370376
PKM,0.03614112698734198,-0.024074269816687796,0.056363734391351825,-0.07144571346365565,-0.027730035639533454,-0.021727570101597128,-0.009314070128372548,0.04321367155082355,0.026655878225253744,0.020252542551011176,0.1175970531885939,0.016887880504801566,0.0036182850175302387,0.02205461420902721,0.01788874208740086,-0.020520251867557848,-0.05849292067465805,0.05664337667748228,0.034512609159116144,-0.021961150215405463,-0.03380345157956503,0.14632772504411867
TNF,,0.058303642839489786,0.027783559294724612,,0.027504940989346374,-0.026939551083547703,-0.03629593812327505,0.07202835708203441,-0.014364548947755601,-0.018001911902248494,0.02524763500956749,0.16357588188543468,0.011766919881886216,0.01762961335585093,0.01711838052787753,0.02345155598563187,-0.024966859362459463,,,0.00083149371789937,-0.026850026926995944,-0.08158381221344076
GNAS,-0.01134796598594722,0.09342952233650667,-0.011908019426365582,-0.07213116245543873,0.02543988345538019,0.07873914195710856,-0.006557969133935621,0.005304815865540555,-0.03856899417132109,0.08021439281023493,0.13542725475891773,-0.13770004374072364,-0.033541404707823255,0.09284272354404279,0.02399140681099298,-0.05311192388958334,-0.05065763752731834,0.03787252668535539,-0.01229853846609974,-0.005438442642445757,0.018501505088949332,0.06694437164859854
BMP8B,0.09917042058219375,0.024465030984887587,-0.010586051358804685,-0.022349933672749178,0.013967011115263533,-0.00546870885069511,0.07659558092633323,-0.00033632648895210414,-0.03333599801478979,-0.011953084466715898,0.03716524153276066,-0.02806186283437736,-0.04883985895308251,0.17224726828153317,0.11666122074815168,0.008613690478478228,0.028721989059138493,0.010963862446088215,-0.015458413465008921,0.10035103466408733,-0.045669617846313786,0.10134111592243508
LIPH,,0.1090533561183974,0.015330132352801498,0.01597997271064982,-0.016568340944449266,,,,-0.018526432611375158,,,,,,,-0.005469495981360296,-0.02783590025848661,,-0.04143058501155689,0.09102545356519814,-0.007014331551915815,
CCL28,,-0.030920346686363447,0.028037050252674115,,,,-0.009802078238332495,,-0.01827734869045942,-0.014137974940710105,-0.021060914201033048,,-0.01814751309082027,,,,,-0.020900099468460047,,0.056109134550325096,-0.040622906022673815,
PTPN11,-0.0049763827307614025,0.054615512640346205,0.028387693462760506,0.006118920062205741,-0.01336264413882022,0.037768575778522905,-0.005541339055464184,-0.010463535709788944,-0.0015204171342107864,-0.030927862913636885,-0.009660131283049779,0.05165616953280964,-0.03201833489237165,-0.07571676637763197,0.054699283023984635,-0.12708098646924124,-0.04755177565271591,-0.04646711224386793,-0.03605843194587542,0.02990164843839953,-0.034928897412993806,-0.0029327624673515388
ADAM12,0.03404693900537059,-0.020980846873060312,0.07321572819349242,0.04021118888416339,-0.012853179647056042,-0.016520792808780476,-0.013198788513128326,0.03612372137399385,-0.009234808671415736,-0.013663473886774226,-0.021434241196959355,0.013740626583227715,0.05529861212313812,0.05967046319314522,-0.03378020730243556,0.03364379786295778,0.05009786289606135,-0.020326603594880262,0.027572946191635944,0.025272915617800217,0.06798101792878126,
EPO,,0.04781428215662356,0.02186651260393514,,0.014278652089805614,-0.03025208167851882,,,-0.004914060278814066,,,0.010910659877577297,-0.02288338171295588,,-0.062067775227329,-0.035489458282264574,0.028238985655552627,,0.03385081362756071,0.05162422492309245,,
EDN3,0.05695938795348159,-0.014504581019775207,0.009845153027643517,-0.03413724358232644,-0.03428486253127939,-0.030991968614692066,0.026217531559119933,0.009061168972109226,0.008329850252501258,0.008868930813093069,0.059238157657119296,,-0.023119504156591964,,,0.04087377131055119,0.07134197047472525,-0.00492423564139219,0.023239725219757843,-0.026237023360217424,0.007926020115891089,0.10566790965487924
CCL22,,,,,,,,,0.02153167192364517,,,,,,,-0.017993395556203245,0.06638266857670094,-0.02594339900545883,0.09583158557144064,-0.03936777252943444,,
CCL2,0.0838107728339617,-0.017321741884513457,-0.0027772926939330237,0.04911887107686742,0.018018400113358177,-0.05734748744766769,0.012773919476187761,0.012938549681416724,-0.020979234648060136,-0.05271636828455814,-0.07054117651902225,0.03729190682613043,-0.014773529774130115,-0.06283574159389838,-0.10912030428426753,0.05131218162483608,0.0148154590386029,0.03197832027569533,0.012911068995556213,0.009486012544594604,-0.005085725162985516,-0.09051677707777388
DSCAM,0.005667186520503216,0.025530305856950465,0.025922474946318882,0.07541649859611745,-0.009666335276518057,0.0814132255733212,-0.026513589783232205,0.01397259250161953,-0.01892064179753248,0.006113711547741812,0.07555667675381866,0.011203769812819826,0.10189351005191316,-0.0031686576747120047,0.06580030960179045,0.04128875054235846,0.06514536169195843,0.011022626213857035,-0.02229030283794213,0.03843291601146803,-0.05579403574923445,0.03797985975228104
GPHA2,,,-0.003473879964583252,,,,,,,,,,,,,,,,,,,
ANG,0.014019963736786633,-0.07175473053120306,-0.011352689967713487,-0.0751512290913025,0.028068087706045186,-0.020216311870012833,0.03151101176256702,0.013385578225692876,-0.021287307660766416,-0.0088936068046173,-0.04587468853629773,-0.00784765421388693,0.016777434248001214,-0.0025178281563161898,-0.06578018337658419,0.07306540294260079,-0.060628124608875525,-0.036845981341569425,-0.045023854092152586,0.10578002381900227,0.02205020606795957,
FBLN2,-0.021774659585742324,0.04470918857543674,0.03667202330548287,-0.04247896285045754,-0.019657594328534592,0.006926892001824345,0.03719085574419561,0.01739335920555762,0.0001367140257021913,0.03747947362280286,0.02284556782502509,0.07973295747675174,-0.02312118120671553,-0.018864529831846825,,0.041871466332640224,0.09101850281933427,0.04403352660762433,-0.03764447121221305,0.00918731947834443,-0.01287954400664698,0.12570016477243934
VTN,,0.020767467130178293,0.03734817008907992,0.043200121860675136,0.12228571170437072,-0.030500534836258242,-0.0263679972332653,0.027142603802081982,0.01962206278116275,0.08760931861674916,,,-0.01901471247566488,0.11173843847032452,0.011478839502746462,-0.04056687947884941,0.020841272836472115,,0.015348024730838593,0.09838843318690786,-0.04352435403090468,
