,MGH258,UKF259,UKF260,UKF266,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
PTN,0.11725586236000037,0.009274529204755095,0.015479138224552831,-0.014634147572989758,0.0002969121016372293,0.09021255318538028,0.04279363674876023,-0.03561853692095744
CD274,0.011370993860781081,0.030536949775978154,-0.04113807365808194,-0.02724785004510612,0.04567126926619848,-0.048816125755406135,0.04630150505891627,-0.007571926370291363
CD14,-0.018322802593223615,-0.04050031470086789,0.04035490855567589,0.026413798028397162,0.10430208858851273,0.05702373977120175,-0.054730372185071374,0.019157409179150306
SFTPD,,,0.012041558776122103,0.05237954270994028,0.058751376950225365,-0.0055204906158008585,0.07009428784395484,-0.007877452883766067
SLIT1,0.07027410158738148,0.03484169110889397,-0.02871204475353179,-0.0207250717108221,-0.013895920513146223,0.016686398995828487,0.01737358478395101,0.01049059817876126
LPA,,,,-0.012213191780068081,,,,
CNTF,-0.026440113859067502,-0.009945693836561938,0.047145231726598506,,-0.014587766517278885,,,
BST1,0.07587631477014908,-0.0009642274368015428,-0.02915379430466683,-0.019666601427207223,-0.030369224734165194,0.05828260554350153,0.03724440305048465,-0.04007283118044865
AGTRAP,-0.01342792552826688,-0.0014133018563523942,-0.012710090136652497,0.0059478888948573585,-0.01828988278671504,0.06074101594867095,0.03336658655483983,0.06057641250482884
LAMC1,0.12980053774930173,-0.05274330905445166,0.00934956500918433,0.07036776323198655,0.009037376550338759,0.04738079129482489,0.041033971889296465,-0.020348095714194256
COL6A3,0.0007989698110358859,-0.032960258199280605,-0.0047779005459904055,-0.019726219878106546,0.08879156454386265,0.041281844076115515,0.021723213677092762,0.019710091058561068
FN1,0.10695924266217198,-0.0560270738916155,0.008664317125282157,0.012029612357655733,0.1033792834393351,0.029521411991574636,-0.010817764688924328,0.039186498032955756
MIF,0.007547402248859819,0.09297695366974772,-0.066088360612804,0.024436877791589255,0.003201642162460807,-0.0022758978872345543,0.040180859115851314,-0.04607792938589318
JAG1,0.08652707143619008,-0.023619983411533815,0.004714672015216863,-0.002779144178618193,-0.012462526364434868,-0.0032683624122358777,0.0076798929383317255,-0.044939675627771104
NID2,0.04284522785978229,-0.05000966034469706,-0.029197535270769105,0.0007804014967940345,0.1013262540457106,0.07714496022324632,0.043971960224283006,0.0071065705070308734
EFNB1,0.013040023315227276,0.026774842171993232,-0.03669718610547987,-0.035951533031934484,-0.028294161907104542,0.007256323141025808,0.049032120360568296,-0.02580383235529073
COL4A2,0.06618364785656038,-0.03710616235748853,-0.02812439802061051,0.014242226447565282,0.07936812829972548,0.06449553764208672,0.0047141178901749835,0.04352328710927793
SPP1,-0.0955121938821201,0.04500056393758534,0.026233113042727525,0.0187414346611896,0.08068528107164438,0.08200552704602879,-0.058176697695092316,-0.024969282807746296
PODXL2,-0.016032543639604067,-0.018958100105043035,-0.017043892107731023,0.03284401220073191,-0.013522049468542541,-0.005389251171746637,0.02389803509385734,-0.014361686703389958
FGF9,-0.02417284999140785,-0.027231636693133516,-0.02495140687175918,-0.037870105484680935,-0.02724278660365313,0.0670212225285839,-0.003195915325627398,0.04159234491989971
ITIH2,0.06710748966790571,-0.013287830909713368,0.06115767839144363,-0.019423989496150415,0.06190457360689124,-0.03366992116211707,0.027822668059816653,-0.02015336015937415
ADAM10,-0.10413233203134048,0.01163125119556305,-0.01957795972600353,0.0038807075401495585,0.008357568984480583,0.01543125857412298,0.01740720318654919,0.03338859287816311
CFH,-0.010070347783150206,-0.01526232424309787,-0.03198131951737035,0.047536134763039875,0.054204566522125096,-0.0289026646906142,0.02253877258798211,0.01337815763547293
COL4A5,-0.0592254285514439,-0.00014332839043075825,-0.008385256981233439,-0.011782312579486242,0.01615264517941173,0.09084788814808344,0.0802203101257479,0.022120147263853616
LTBP3,0.018491514305570948,-0.007782122563734913,0.021440029690078993,-0.03774744026836234,0.012431234427020592,-0.01843806852033234,-0.01708297760179872,0.055554623715558686
GNB3,0.1150430822489443,0.03885440778858931,0.02097867230587732,-0.04044311824243013,-0.03905197484333489,0.0425948053773874,0.021544085629094767,0.035714934643568196
COL6A2,0.08999381132348651,-0.0052427872082766785,-0.02798037225978633,0.02964087363607889,0.06836203064648656,0.011687483461814877,0.018510898646793228,0.03838276248822144
PLG,,,,,0.0001709468257832136,,,
GDF9,0.13868135951864005,0.04806260025571473,-0.020453277604568516,0.034885877793111565,0.04019024869177239,-0.03598133414715606,-0.029783469762159166,-0.025086123907581883
NCAM1,0.029872678316825323,-0.0137412706172357,0.01209544827968669,-0.024527086399260357,-0.05157534903786593,-0.027476751673092298,0.0013596059943516493,0.08844841445686151
APOC2,-0.05381937280638788,-0.019777969146726204,-0.008852424156137136,0.017765797097356192,0.10871518254187401,0.08641874585759542,0.04109641816532238,-0.01896976734507402
BST2,0.06814708688412574,-0.011421209438686727,-0.011154181576994198,0.029888837625387514,0.07286287576589064,0.05958640434539373,0.010315896150654355,-0.04409092750119642
COL5A1,-0.02575110680684605,-0.03462368945669484,0.039847925401777624,0.0006432146639002999,0.0776569012318394,0.0687802621659443,0.024560195497220584,-0.009421194541370304
CALM3,0.00455777668190973,-0.029949015244539592,-0.013061135988625797,0.003564932992669662,-0.06771142841910871,-0.03414575982193588,0.03953844112753826,0.10177258106689376
THBS2,0.06441843143241614,0.020760079874823093,-0.04537514612780817,0.027509033424864996,-0.057357396188312273,-0.012667991489546934,-0.000943034604112399,0.05988902725516467
SERPINE2,0.09647613250010915,0.011417674337909122,0.016317151145875435,-0.03154881646676684,-0.034686596485041826,0.061974462275114654,-0.024086317132916264,0.00035452875731219766
EFNB2,0.09706955734964733,-0.014945805183938145,0.05952849643729907,-0.034134953993645356,0.022099258140849454,0.05377798477536294,0.047611099998372416,0.05191773949723918
PROK1,,-0.024145706793707682,-0.013607002838302977,-0.017643353318166972,,0.056897568381127556,,-0.03449862193277036
MMP9,-0.02611124808863508,-0.027884931089624226,-0.025142415875787708,0.02838676820173121,0.0883615985647546,-0.018569640962060045,0.020679508669884977,-0.008174889330663862
DMP1,,,,,,,,0.03756226531078558
NPPA,0.05889728111787122,-0.01753846387894434,0.01769756453424697,-0.010497427486880559,0.02538547867196501,0.015512228888769802,0.02936433772325329,0.04151520349381834
APOB,,,-0.01791157555950403,,,,0.015744365355518625,-0.005380119377193788
C4B,,-0.016966711040870178,,,0.07212074590386762,,-0.02410363822749174,
NTNG2,-0.03919180961486565,0.006167346648899044,-0.004777432494555457,-0.007756468715677075,0.0008234871599156649,0.007100832373028776,0.10350378180269305,0.005526896418377745
LAMA1,0.060533258902900136,-0.011607684487496934,-0.025378558145952614,-0.0021536505190287206,0.03494204113488731,0.046322860265114264,0.043409660899682456,-0.03366034373915225
UCN,-0.03136158404401668,-0.005640236449289532,-0.049718056939385004,-0.02239754618463655,-0.0332672211494101,0.016573625103640712,0.039278712474551794,0.04942794614436653
ARTN,,0.0524491779279717,-0.014715622543796478,0.053398140374113355,0.07563217599680933,0.02163279182416177,0.05821436796604689,-0.04975179465904855
PDGFD,0.012938963993397695,0.01362373115880953,-0.030395577600333488,-0.0315765001117338,0.0510929752602586,0.07842887670246186,0.06382399091287215,-0.06497218277485733
EDN1,0.045380361905482024,-0.06086770486486542,-0.043001845222719035,0.056152647858424644,-0.041898591859819076,0.024405654546876442,0.03720246203138364,0.06459809598391998
ARPC5,0.057753869751797984,-0.03404694753050034,-0.029416677561155628,-0.02606283837293459,0.02838441061614592,0.012901009898738198,0.069990471054611,0.034366770086137276
GSTO1,-0.05536312527984304,-0.028147419955634804,0.01089223297006782,0.01791772844841914,0.013761380686376782,0.04043515442783635,0.0314778058252054,-0.02564005263736951
PROK2,,,,,,0.0779949496538839,-0.019846789804861757,
SYK,-0.046179986083508075,-0.016563933402766053,0.026065300107138728,0.10777250398886212,0.043707589877847154,0.07639889408121797,0.05611298433212074,-0.034650747314305626
CD40LG,,,,,,,0.046796673083059515,
ST6GAL1,-0.050106775828005636,-0.05086647976214833,-0.00903425807361661,0.10695598897405137,0.030746348328100095,0.01828720119083092,0.02791487091486658,-0.03008031485425412
WNT3,0.015828119626549737,0.03595841147821488,0.009367310764024587,0.057686818395104485,0.0443227818705875,0.027641209590056098,0.05893463336245387,-0.015371348130458666
HSP90B1,0.0081758285375292,-0.016389881417983483,-0.005847345906134525,0.015460712276835358,-0.024760689640455216,0.018357760754531743,-0.04138253791457331,0.011261483645593066
ZP3,0.049039263849869036,0.026518708892189834,0.04524956358766278,0.037664665034594105,-0.04083703231868833,-0.023814014716170725,0.09141338966474374,0.01302507614333715
NRG2,0.11621532694966695,-0.005659124957207274,-0.01755270659388215,-0.02964466392581916,-0.005824527350206131,-0.005387927841443972,0.06541521361180198,0.009497265921323429
MELTF,-0.028862574891210607,-0.024644339380794127,0.003002454243501447,0.0040722132972067235,-0.038557848868261434,0.07483499778724637,0.0670180127060212,0.03413016523995917
NLGN1,0.03797201917442994,-0.01211385022339322,-0.043584424061446365,0.009779113568340115,0.02080195870983272,-0.022188276950799668,0.028033600616987085,-0.007750331123350627
SLIT3,0.03351247025837482,-0.010535477716676516,-0.009502966812444644,-0.009726886020030615,-0.02717175811461651,-0.010195144213923472,0.11706847278395723,-0.04968124480997083
CCL8,,-0.030786168367174224,0.049582910068009425,-0.0210704557426521,0.03563496737597985,-0.028039951953058976,0.009939932752165816,0.0010364763237662425
S100A4,-0.018697127661789416,-0.028675660080799435,-0.04136380021363479,-0.027371500501090468,0.06869162614703843,0.09405728267953348,0.017452251737632204,-0.026590876172000216
TNFSF13B,-0.008366058123953869,-0.059692959392409074,0.010706186889894997,0.039967136820945215,-0.03665283723176577,0.04339605665886556,-0.006697101228521757,0.011940107447990907
HSPG2,0.0004061297995224769,-0.045328538671732435,-0.0056821654083732635,0.006258005788894669,0.07848072600491092,0.056692964004565666,0.0643199061080369,0.026496400634151433
FAM3C,0.04706384282144857,-0.03687057077768047,-0.037644850726558446,0.0395509300252016,0.01715134596997731,0.03383806586676928,-0.02064823622059988,0.04497714811422567
FLT3LG,0.04884336902838899,-0.0319250556567896,-0.03223714745275208,-0.00935167236409559,-0.018395295697523083,0.01207041140717069,0.040724146023712805,-0.04544000808457596
A2M,-0.09806202189430986,-0.06859015686277388,0.0276502722702892,0.05898056416660755,0.07329729253375156,0.11211161005013018,0.08316285369388574,0.028177397465182705
VCL,0.0547152482149694,-0.005487004067620066,0.02209223790929588,0.015462981904291824,0.08443846775094221,0.0168193341098909,-0.017583564874609325,0.024873567205604904
FGF2,0.0013546162908500963,0.015340942900222553,0.011019476158425908,0.02030029696757455,-0.03709421923232354,0.03576907058523748,0.043401960232564624,0.05606900049958074
AGRP,0.0027852412572051924,0.11225733170644506,-0.012405932512498883,-0.012763183045389136,,-0.01281358405837443,,-0.02574949489010237
CNTN3,,-0.023820249024305414,0.01520558298410186,0.10778274411042392,-0.007040365051175326,0.03523495578638394,,-0.021715418996951816
RNASE2,-0.023965028660091984,0.024759426516255734,-0.012803303963049125,0.009493465284512987,0.05184536249472709,0.100998580807356,0.06816853705591748,-0.07422425875841655
ADM2,,0.1557052087524386,,,,,0.05440548304532165,-0.0275610177496804
GAL,,0.025333412703406142,-0.060984707315792454,-0.006614104242898002,0.10667948613072846,-0.026811853660871337,0.033128418350778475,0.03477093319980945
IL36B,,,,,,,,-0.036999375686632696
CXCL6,,,-0.012405925401744136,,,-0.028029594792887712,-0.030237849106207075,0.00341681450388966
PDGFC,0.07063721153597718,0.022889007989774588,0.03144374825995828,-0.01013084208631862,-0.020528218556116726,0.05503857555235054,0.019674244318363066,0.008329425179508854
COL8A2,-0.039964432160541616,0.01162124871392631,0.010571831557756891,0.08470579021376254,0.038422101370530155,0.035127818283035794,0.0277164221967909,0.023490791863560116
SPON2,0.050487827984165394,-0.06074074200986561,-0.014856917182366732,0.01096924843402657,0.05810778372508107,0.0048595792623413025,0.06268008568797817,-0.00814267766799006
LCN2,,-0.014937897335918875,,,,-0.011898297548773501,,
SEMA3D,-0.027858599975852327,0.060610320317679676,0.004359924192669768,-0.004456864996436026,-0.01474456152866809,,,0.040764044354304786
BMP6,,-0.010639900323747628,0.08329645056395822,-0.016689360590285234,,-0.02024366745683982,0.04750207244812309,-0.0282554520583091
TIMP2,-0.025224037673769784,0.022915978358336756,-0.0033911258628750397,-0.00948553402877651,0.03652651818066704,0.013591519984188463,0.01513563102097177,0.014771047451458127
EFNA1,0.036157705892327544,0.026288857377177424,0.028483537514234946,-0.009469831802153963,-0.017480953365530166,0.03327210565633981,0.059329942978134674,0.029711301270061084
S100A12,,-0.012269963813944062,,,,,0.041858885154520874,0.10839493850967681
TFPI,-0.001527837809020537,-0.03925484940532465,0.01864514296818755,0.029347118975278214,0.06089575205252841,0.029440127317304172,0.019135045783397135,0.10233512765258519
GPC3,-0.028544172681636566,-0.015420167547117669,0.014436715892455472,0.026875194286690003,,-0.033059144714938704,0.10108911086075181,-0.05169912564699395
NMU,-0.014272749944905532,,-0.020212113857502934,0.01009808041005367,0.04566318010150315,0.07697398808032965,0.03432947908341819,-0.007236515226825612
SCGB3A2,,,,,-0.02033023675790266,-0.023211239226399717,0.12046988416064562,0.009032920055069048
LAMB3,0.006046904788187535,-0.015329525160920059,-0.032394485198364596,0.006579901883982342,0.006345910918577754,0.1025984715892158,0.07361338506855135,0.018403949678279543
LGALS9,-0.06438306861556566,-0.012276792766059605,0.07551798667513138,-0.016768477470180707,0.03705903926761561,0.04578680577525492,0.05236590794989997,-0.04909364639975604
VIM,0.094095219760605,0.03813718084276149,0.03462012805677822,0.027431847011319652,0.06604693726406116,0.0067895215582672655,0.06382843848059096,-0.029250173733595335
PLAU,0.022937927568526684,0.02674941945342541,0.0009900970656137509,-0.0019353793454102081,0.010990534151128337,0.09394567976977111,0.06367527895869037,0.008472669768000244
TGFB3,0.06088783649527349,0.02597528805022337,-0.04032470907691464,-0.017631796721546796,0.09390736603955986,-0.01795786728636682,0.03867588453573091,-0.029407362905853943
APLN,0.045927241627053916,0.037964843943106334,0.044860321390971326,0.010656957568571337,0.011942126238049623,0.034726095381438636,0.016106648865483797,-0.010946976746808822
SHANK2,-0.023908866792472755,-0.02693521631107012,-0.022197257174715747,0.018617625125104526,-0.017756062308446542,0.01896325178706524,0.1101932109838261,0.07410324303507018
LTF,,-0.0334138238897077,0.03877115216574685,-0.020842219266259038,0.032960043299865786,0.04017793942342609,-0.0040605296006615025,0.10483067063556867
PYY,,,,,-0.012195420617609745,-0.018383394555572825,0.033852958034472726,0.05174265539611861
PENK,-0.02080307706963827,0.004625933833684887,-0.018915178411605726,0.10192851598987226,-0.021795861624349197,,-0.02650230601857439,0.13483141120343725
CTF1,-0.02807166929979284,-0.010258926326890261,-0.043787287848316446,0.014049426764056617,-0.007083360827119701,0.019502213904481022,0.1195910939155639,0.0016026160886490328
COL3A1,0.09177641807679764,-0.03054204516311176,-0.03454850351581515,0.047778969145981995,0.10154129376149923,0.03398981510115159,-0.0013639696827842584,0.06848373081864306
S100A10,-0.06706779157195612,0.04525193455152389,0.03510240281414344,0.01198686607636106,0.04438105180637545,0.013362153672967874,-0.009670290656079876,-0.007006398694732368
FGF13,-0.03094274904100185,-0.019216943897872547,-8.885292579204383e-05,-0.003857585969466988,-0.014582433102595757,-0.007690161818575215,0.05750269442757286,0.13821064952371004
SEMA4A,-0.0054461008656687074,0.005935613047480274,-0.000861240394901053,0.03532853046365961,-0.02945213644011286,0.03348666426440961,0.11867994464886404,0.0129203594649337
EFNA4,-0.01813073647751125,-0.04046044572112795,0.008998183188434079,0.054287692262329636,0.005651948036563336,0.03876535839821995,0.0024583066803234234,0.023345500687507067
HSPA8,0.04323902531056396,-0.005022752324826753,0.0063437180772258,0.048955399289821205,-0.0031361339334683514,-0.026461535968489307,-0.06510665843118714,0.012181300390957519
NPB,-0.003092918901359714,-0.010639901346054963,,0.053183634342701507,0.012950746214297707,-0.004083359593709749,0.05681378397061752,0.02609682809573973
ULBP1,,-0.018233594992670455,-0.011667191952574887,-0.018038162822677974,-0.013611407727332032,-0.0156553840463772,0.0700551142415335,-0.01257394938212702
SEMA3E,0.05787105946970658,0.024682383691996625,0.03602254648083898,-0.03202160290754442,0.028581180009997487,-0.043141209399208034,0.03149668230624144,-0.018961469974834312
FGF3,,,,,,0.02488260860877689,,
ADAM9,-0.06579928931175814,0.011363070978992619,0.01019414074381295,-0.03664794425271401,0.013118005141432682,0.026721248791880974,0.00895068410821517,0.03303119592200564
ASIP,-0.016557473012108262,-0.009801199425732304,-0.018415589273967074,,0.002522965997017539,0.003717106975832507,-0.013000796037570274,0.0240226132175385
IBSP,,-0.00784897275551108,0.029676594079886348,0.07060861745603383,0.09699607134449827,0.12112027456477896,0.0075240044753604515,-0.05967958195021559
FAT4,0.007515050782543582,-0.023754735356119844,-0.02556713877522694,-0.029125145445980976,0.025925653437751033,0.0335868412176279,0.04453515443723435,0.03764482892572858
MDK,-0.0016622792332396242,-0.029593302889324578,-0.027912086282734686,0.009300830863523882,0.025887468476226402,0.09868040001391858,-0.027743656126237474,-0.03905093811502017
BMP5,,0.07507273954259855,,,,0.05274592225781801,0.02790928817102291,-0.04582586155770939
CAMP,,-0.01903690053599651,0.0652566101221622,,,0.05845916514149081,0.0004359573920724044,-0.0353494105455896
HSPA1A,-0.025564044629761213,0.005427917010343276,0.07258395644630161,-0.003017742579378162,-0.009074099085343908,-0.00600068521609545,-0.0005565349913260885,-0.04068945090177745
SOST,,,,,0.0032510304850450243,,,
SEMA3F,-0.02993585102431451,0.03888189700721233,-0.003871731690824619,-0.03324818328816865,0.017841515538470184,0.04397330947422113,0.08344199915125629,0.06735763739584989
ARF6,0.026032481202239353,0.008292606541403739,0.014817205281967753,0.030915266127123926,-0.02975192928430224,0.0037952269523921483,-0.014090562040313254,0.02097650721422923
IL6,0.007272121024015577,0.00060996304580225,0.04492778103196786,-0.019178671470338856,0.021111700867323186,0.033586010465798864,0.04801500544812019,-0.009810176636594302
CALM1,0.06476095902631884,0.0004509446698821224,0.030749831970378977,0.009216907323171977,-0.03294473158504511,0.00853651325853506,0.04617567745463939,0.05406647414157184
VIP,,-0.01661447570027988,0.02266939498635704,-0.01047760401726608,-0.02556736353273747,,-0.016397012877452558,0.036912275514683644
NMB,0.054236643851221095,0.03350587311827975,0.023071494696202736,0.037113034423634714,0.0595145763534115,-0.014509597273168697,0.033145595856889254,-0.02912118862041149
CCL26,-0.03115278736223307,0.0503657495908298,-0.019858881486092723,-0.012941578142730578,0.05058622583504467,0.007944070489773514,0.13737841713455282,0.06969329300146093
FBLN1,0.042757255063742824,-0.04605639849496309,-0.022887757888970663,-0.0009177584714111198,-0.007941703692726787,0.07733314163829152,0.022700270028311948,0.06102862538382321
SAA1,-0.022824930489349336,-0.051501600558432566,0.0045720156934051905,,,0.11981008032568212,0.02821606336253101,0.07017790791011748
MICB,0.06104610019860713,-0.007843794022518127,-0.025677763155976793,-0.021631904627105247,0.05257057389815914,0.011350558504511443,0.01803605887663716,-0.004181764128241547
MMP13,,,,-0.012213188718172995,-0.011622141647792086,,-0.026502294822323132,
F13A1,0.09082199524727567,-0.03829592637214675,0.042903730213267086,-0.001122611685800578,0.0025439311189091084,0.10140963015951214,0.010513609399211346,0.026451905986857246
CXCL11,-0.022360067151646432,-0.036021827839024446,-0.016727766682488498,-0.019178672815316888,-0.014269315992413443,,0.017220658618977532,0.0020147403676768825
COL5A2,0.08004659108807093,-0.005290299289248753,0.01890548597323776,0.027757000528134845,0.06816695214081414,-0.015356235189629502,0.02322534672497276,0.06582318229867042
EFNA5,0.040822312253095065,-0.02401594551153875,-0.02223858624176931,0.028830736801356234,-0.010826870322321824,0.007531944677069862,0.027172034496247083,0.008923770817623349
AREG,,0.0005723657040687756,0.010662788349597312,,,-0.05609521386781607,0.030092630615503612,0.007205690584578113
EDIL3,-0.02990790187190114,0.00067046181295092,-0.045272805655355214,-0.008453023508610161,-0.03885386354650095,0.06605260618131326,0.03466888956340712,0.039115962922515804
CD86,-0.008248242550242632,-0.02518498640931877,0.012437411295003507,0.08238135615888798,0.0299908078901048,0.04020144333699326,0.03143352154919595,0.008409034366416102
AHSG,,,-0.019506937829597504,,,-0.015481199355705529,,
WNT9B,,-0.009654625889787145,,,,,,
HRAS,0.002889957188811306,0.027770977715891987,-0.05990359084674757,0.04161161837395246,0.003578456862984648,0.0014472025130662085,0.04549388081007189,0.07077219247250068
C1QTNF5,-0.03378040029589684,,,,,0.03962972845287985,0.01924789407410503,0.03354146855029273
RLN1,-0.020803078797497796,,,,,-0.0173078661384501,-0.0208280831479766,
COL4A1,0.084439595804936,-0.08654293004545376,-0.021089591151610573,0.02078206977670952,0.07076858724482273,0.04130860179445661,0.012082801278759926,0.10392550236450863
CCL3,-0.015903044998237196,-0.009987764952515703,-0.0018259803200464007,-0.01441547102951709,0.015018999051672697,-0.014582720672530754,0.008431488581408726,0.006854423857172543
BGN,0.0033104880027689763,-0.03252259543415109,-0.0258689500988858,0.0371072151308326,0.08492718258497041,0.02974945850954202,0.028219816572784686,0.09267461491656485
RETN,,-0.011912588937906447,0.011848597344379081,,,-0.0017804982488406472,-0.0013211962985517141,-0.006713065738896499
S100A9,-0.03813783266716701,0.009046224714653207,0.031647764892672715,0.00313593079134994,0.11837645498960477,0.06502580480567059,-0.021915804270274904,-0.007443083936516462
HCRT,0.036993551449983786,-0.013678789717401071,0.005479214066104312,-0.024968831654546053,0.042498344528495345,-0.003049177943626321,0.04408439010116812,-0.006922038996258036
FADD,0.02243987045114212,0.04717737934803791,0.01963295606018642,0.008725695427682027,-8.529134605578936e-05,0.08312378091099547,0.07559234773407791,-0.02088169715197121
ACTR2,0.026093769402130467,-0.012170738817206537,-0.015426479888352506,0.022723312052884862,0.01211244060248737,-0.013977638361952099,-0.024590864106328793,0.010385778327501307
BMP2,0.028342414048639915,-0.010153998431417136,-0.008228459545140737,-0.00575394574129961,0.03360376868501345,0.03396632450805365,0.022996908881934456,0.003953618312929312
PDYN,,-0.04278620764393462,-0.007043675852492521,0.0020534040593833953,-0.025947300988378923,-0.01792962878081161,,0.03708580862542937
CD55,0.14260171111436357,0.015157266724649163,-0.05859875439081913,-0.014648171519970046,-0.027350940409238692,0.043625075799292624,0.01625867550665662,0.05679017288901096
OSTN,,-0.019963822814420423,-0.01393218228898321,,,,,0.006422222037468345
PDX1,,,,-0.017775830906855052,,-0.0262181546676817,,
CD6,-0.005425997957281966,-0.004851842468755473,-0.017525026029309693,-0.01429293547856981,-0.015356741127307873,,0.01741536914516827,-0.025988088325725238
IL16,-0.011110464287020836,-0.05671075850310251,-0.0350682246816488,-0.021982019617663162,0.08505685561582087,-0.009457198911090994,0.07379247166165125,-0.01121181417036036
LAMA5,0.09507652456380049,0.02605009911031125,-0.004021494996749668,-0.03262177281019895,0.005728291444428657,0.029397470227384117,0.059877848174709584,0.0312497948988647
RGMB,-0.01725281145175753,0.016707032611835336,0.022001758971644216,0.03814843101530779,-0.03658915710201221,-0.02531756615906892,0.007448430720999497,0.011529224292804435
INSL5,-0.02019078630457768,-0.0165253702185413,0.04572472268892447,,,,0.09627445390010222,
IL12A,0.09276837026571162,0.016753571633270185,-0.019974983560439547,0.018841842425290318,-0.020904615578483072,0.053175150888485206,0.012102208765735992,-0.00040585611981555495
S100A8,-0.10231546275319325,0.01241280328892175,0.03615093970676353,0.10342100183886498,0.09395888214797642,0.08938417143738694,-0.01897886372187598,-0.03022138483493615
TAC3,,-0.0063488583710190035,-0.02079049630665689,0.047176249394775646,0.010674942736555783,-0.039355978978437685,0.038682095656565975,-0.04905566172629659
TAC4,,-0.018639009840883177,,-0.015682683876177148,,,,
MFAP5,0.014281649198489009,,,,,0.08895210433338839,0.10856366726455892,0.09272293931530727
CXCL16,-0.017695195213945827,-0.002938541817317069,-0.04162352232998095,-0.016437779184497334,-0.01506896566784756,0.002374682665749098,-0.007588389578459623,-0.12015884351436203
AGRN,0.06205246693981486,-0.01611565130282692,-0.027321661521864733,-0.015488308191081063,0.025196685738066597,0.011271374747754286,0.06422287720786982,0.02868266653406175
COL4A6,0.03920338708561692,0.030770106894126105,0.04410562473257916,,-0.012563674242772261,0.025079078668476543,0.010913352235926219,-0.02049967093318922
FST,,-0.02157470345197222,0.013488720232134753,0.08502280928501199,,0.046113680450250605,0.0339333001269011,-0.07747173662261463
MEGF10,0.047381625212132746,-0.037700360907293465,0.05626666276520494,0.019719909392440366,-0.003134023174381801,-0.025207482375380584,0.08658675907910955,0.070305310505117
C1QB,-0.10714306228596286,-0.07535226777035746,-0.018315824182660385,0.005422030034293032,0.09520153993311703,0.0774363950290765,-0.01628529938518683,-0.027798743210870544
HLA-B,0.02075961499019502,-0.06648752387018854,0.02119822172120314,0.025043526317915486,0.05441165786701849,0.09634188016346118,0.02202138272885876,0.00588712255335667
PDGFA,0.030566334718107612,-0.041305189053849986,0.02071435897822864,-0.05640197249125227,0.022767549950379017,0.038923694565254116,0.03224502404815983,0.0050053250252046185
LAMA3,,-0.0031417588324681666,-0.032000091822785674,-0.01270017277095854,0.01803571257684118,-0.013626015498540514,0.04532810322415028,0.008371396147230918
DKK1,-0.020803083981078958,,0.03203854628331965,-0.012941578142730578,,0.02073644210884833,-0.006828886275632493,-0.041031271012434076
INHBA,-0.025951828610532898,0.033199685184280556,-0.022731062934470213,0.02549370538849499,0.058425481763745256,-0.0418506398359499,0.004674108511200885,-0.015382539544203334
LEP,,,,,,,0.017406176648199743,
IL7,-0.03094274602625273,-0.015981392835174975,-0.009048252580891043,,-0.014899819757417615,0.12025410107892096,0.061786682251771974,-0.007912216914132426
FABP5,0.0021337787356915513,-0.04488628334035767,0.01684016429185782,-0.025657091936213898,0.030186816977307584,0.040707251079088604,0.032103340845709455,0.03512578633293853
CCL4,-0.0385644599978363,-0.03728469422814685,0.03289623743274966,-0.02165505118468652,0.05728801453026709,-0.024001778699554444,-0.02502592603514295,-0.05623296354335238
FBN1,0.05167950012188863,-0.002782113902435742,-0.05384277728328707,-0.04812192327571559,0.008900346377510986,0.08273977056266342,0.0607183800879394,0.05467718609808392
TCTN1,0.04336075699424898,-0.01714342433551931,-0.006018604975075744,0.0030787016929176027,0.02586852176058232,-0.016267544032448195,-0.011071698194166688,-0.04017631857566768
NCR3LG1,0.05242476695754797,,,,,0.1394895207111578,,-0.014838718410005787
BMP7,0.04308754719460236,0.01744636116846732,-0.07942100770057442,-0.05048178085745923,-0.0775563216295185,0.06834562426014536,0.08464512996978575,0.016666434886275984
NLGN2,0.043131646906885424,-0.02114951440885409,-0.006171272341965564,0.016739446262223207,0.012075625139688236,0.0137105854392159,0.0448817815834269,0.06251867247891335
CCL25,-0.02019078363904064,0.019283374213803738,,,-0.039355247012264935,-0.04418626865509897,-0.007559804312449985,-0.03273865000331865
NPNT,0.0435856374156224,0.005504376134974956,-0.018585956568050746,-0.026381623589989252,0.011496420799519957,0.08877121503595681,0.03980038981597879,-0.04331103858847612
KITLG,0.01983407322744571,0.0010741410626944044,-0.0009828427161296298,-0.020853915712198128,-0.011478172506291653,-0.01926095678999418,0.07203850244689088,-0.0418759214067252
MADCAM1,0.07072140518473825,0.018710004877316465,-0.01456208288738238,-0.01978691368391882,0.04300964162185167,-0.015998462943989763,0.053368221677072905,0.020874557557655948
F12,-0.04213052585433551,0.025879444390377333,-0.038106790658118325,0.03672828976917158,0.029511669529493575,0.06729491700590705,0.024683820595579845,0.02802210525530588
S100B,0.045775686023186886,-0.05146101823671684,-0.015629024422949448,0.024190645888240353,-0.0352309902611098,-0.01727109773134505,0.004283421971318461,0.01435136114713576
IL27,,-0.020855451529594386,-0.01360700134428597,,,0.06410032111863206,-0.03769826589099261,0.05229350744805363
