,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1
CNTN4,,-0.03493698598301718,0.013841909288987268,-0.03136081765639887,-0.036603140328191376,0.036566640362609114,0.04445504536986875,0.08664296076413654,-0.041180124757611535,,-0.018149926339212193,-0.030486195666626775,,,-0.0033107299924672283,-0.026402350861014754,-0.00021655767069289877
NTF4,,,,-0.001970425157134493,,,,,,,,,,,,,
INSL3,,,,-0.02520973481519214,,,-0.017796487991676595,,,,,,,,,0.2018914397760279,0.006846235080447708
BTLA,,,,-0.00909538818362458,0.0290732490418928,,,0.06480170632684928,,,,,,,-0.03475209168419804,,0.07205231534686873
MFNG,0.03399082219851634,-0.058241099991416675,0.005663823911047266,-0.027168299694957057,0.03510365497524521,0.022781031650845524,-0.012824630338945408,-0.04114925332380023,0.07502529088080544,0.06802991627295496,-0.04347992024064205,-0.04888365094570309,-0.03917769089610999,0.06769358827883501,0.013950484567935559,0.03632628067372225,0.07057974114500065
ICAM1,0.04415588899350506,-0.05599957550875821,-0.01728052835081308,-0.02395863821921839,0.030976317157235724,0.09564946264762861,-0.06962264662453495,0.01992075964374164,0.062110589316031375,0.02392860818925999,0.0222539731571782,0.06790545083487723,0.04430024658076296,-0.012533447778768275,0.02335673230066743,0.05185135852730776,0.06619091708668005
PROS1,-0.01242768410431324,-0.011785751415589381,0.0938167179500804,0.04485840978810461,0.058912636150952734,0.04375974841110172,-0.005706137253980257,-0.026238561474524247,0.034410157903774545,0.006274870877254781,-0.0061130352817468725,0.029845047892803685,-0.01795419969879757,-0.04026813453309615,0.11519886562035955,0.014842103020186612,0.00796651357325734
CLCF1,0.061957724163352525,-0.0004038029165469423,-0.019920361040635205,-0.07248447438621863,0.047495645580187124,0.02956402278480862,0.0276751772032758,0.004262524957911584,0.07546088876886196,0.008311301268188284,-0.041189968436529875,0.07761795332924039,-0.041055232433254395,-0.01638423455147458,0.17309156012682606,0.03589170849616622,0.017916557682960518
PSAP,-0.04195368757657978,0.008044863087955222,-0.026738721322056302,0.021583765704995206,0.0430701957502303,-0.011352974664372649,-0.002343693630096999,0.032825345618871266,0.12392594379432784,-0.05570292916322561,-0.005081907257772818,0.044042791790712126,-0.15912095799847517,0.04751719012371981,0.01991007128937656,0.058517014684322695,0.06134920999452679
EFEMP1,-0.07693334010213171,-0.032079399043730354,0.026903943168221697,0.016649474083870058,0.034389685678723254,0.022867163885746843,-0.027850388804182964,0.04648898185332546,0.0731480521153947,0.02175577801055139,0.02409361071013031,-0.005231133448340432,-0.10370060279030259,0.1336135217778823,0.17166476754943505,0.014431727367003976,-0.08889747181324015
C1QTNF1,0.011983672195941344,0.07244962362406285,-0.03608900086514226,0.006672396775471973,0.006643439301887734,0.008027955754524292,-0.03585615869952243,0.0075983487372543275,-0.004990735836454287,-0.0598165101039791,0.06077482400844104,0.04566029899771181,-0.018483610954715287,0.07516320595062073,-0.00858324738901112,0.031082676333494732,-0.018282856701216228
ALB,-0.0006352298774312926,0.08690867376115266,-0.013333938858150771,-0.04475628502696162,0.07143600653262938,-0.03317129823957728,-0.019429097147672682,-0.01561585626030817,0.0427620652344711,-0.014475365777701149,0.0260698012806032,0.055194718030622994,0.06436273903523611,-0.06158813677080189,0.006906110686168989,-0.017628413413493648,0.009203123470467594
CCL13,,,,,,,,,,0.0002520587821989211,,,,,,0.016351641161392406,
EFNA3,-0.01793766509600243,0.03187585439199554,0.01720146775226842,0.020947374467700158,-0.0001995666855347217,-0.03409154060076677,0.04650549986939664,0.01138060792885564,0.005670058303557951,-0.05802543546095287,-0.030233071237279092,0.029115143116230056,0.058617305845074234,0.036979646702678365,0.06121992784142853,-0.004305537054568176,0.027172155456847192
DRAXIN,-0.05017237961329988,0.07744374233634435,0.12388119084584304,0.03231558609582148,-0.06660485779075077,0.03213724589253882,-0.03965830879093749,-0.012538766278274861,-0.013835577141595489,0.03252903912577391,0.03950420495101216,0.009076360329235662,0.07844146153346211,0.13335951123924927,0.008666318766121573,0.010366845768294459,0.05001458566912912
RAET1L,,,,,,,,-0.01501799448419378,,,,,,,,,
NPTX2,0.07117067568237392,-0.016583571553817043,-0.051715748313556374,-0.007666441568231468,-0.008959890504164689,-0.03438541434440398,0.0785008088846717,0.06386415283970164,0.05317258924557967,0.1359281456098634,0.04095046770883706,-0.08713651723590762,-0.11351950850946192,,0.043039301865038196,0.029521265195331766,-0.008639423617647739
FGF11,-0.022677535556084864,0.1138197113587742,0.005370043262419668,-0.03364304076606272,-0.06251534693885076,0.048547290649326016,-0.007304416462213824,0.04105688687996533,-0.021675783954795916,-0.04656856991929146,-0.0029188199506477845,0.051637394991999354,0.042299686169981005,0.033365709219728965,0.06669282507961731,0.019277969011771746,0.0745348212491771
CD59,-0.0032625704641908167,-0.004110799086855502,0.021866076776455783,-0.04440130247645546,0.017709135722311073,-0.02891055326550894,0.026940854900622077,-0.0036222237704639135,0.047765687486421654,0.02507463571913183,-0.062074832139524215,0.13176464517677816,-0.07553586594881366,-0.009915613992574556,0.010628568586693204,0.07387361474361667,-0.018852046205393255
COL9A2,-0.032651423991947634,0.054431989986256826,0.06735969290628148,-0.004350642074106566,0.016386767099136352,0.0034765445904535136,0.03240982323689592,-0.017972846011148652,0.009846179832342695,0.10328658141334435,0.09849767914966405,0.008819675620054951,0.07758508788152466,-0.04307665033772254,0.015652514189892892,-0.014013170676232853,0.11890698854104927
DLL3,-0.0015973634537961492,-0.036907778883984124,-0.00044142294312760836,0.08634764647364936,0.03637573092056844,0.1037542851631209,-0.0005593424820952114,-0.000850496020921318,-0.03756636286150272,0.0020744393872406197,0.01748894709031213,-0.07723015260733758,-0.03259522954436404,-0.13166342199802405,-0.0018485828469241485,-0.04543950639543477,0.015472686453658147
FGF5,,,,,,0.0031257454073424637,,,0.10133187180620382,0.009108144300363207,,,,,,,-0.029532549415109754
LIN7C,-0.003973790219455465,0.029574990992544167,0.06875595207592315,0.03471651940870671,-0.012871467133141214,0.009500822929165055,-0.006064455714663779,0.05126481320168332,0.04898131519091031,-0.0301007822607204,0.04803098523447719,-0.01884525108570014,-0.06297167906677248,-0.056016847058180955,0.0870253194325122,-0.01663965042797496,0.01182425873349873
GDF7,-0.020997373633422245,-0.03404486447986472,-0.03366026241624326,-0.0382657690631232,,0.006460044607209385,-0.021389114317001842,-0.013748908031237572,0.011412454918491502,,,,,,0.03495211541051562,,0.07249632257395497
PSPN,0.0018753657979497782,0.08827783694605391,-0.015880083179562656,-0.010228458333840165,0.05664273188461818,0.007056829043020457,-0.0008630446918241073,0.025086977985526705,-0.0650273676981641,-0.024077829928448355,0.0011804588343621006,-0.042770836688296024,0.06506901735898178,0.0894435570684372,0.06289797194936013,0.004328696026723835,0.12288741684059866
ANGPT1,0.03524259668570212,-0.05112071059257511,-0.03052752692428575,-0.009158697000364598,0.0010867498427845025,0.03564348702379328,0.0345891618919966,-0.0315711407481566,0.004627834951540297,0.02653638189276299,-0.021919875417268867,0.024974075833093114,0.05694480533286004,-0.03770419020908666,0.04617636605780818,0.03826552094944254,0.029694531985502957
PNOC,0.06871571103712734,-0.024174751930849628,-0.048987795564526065,-0.016076418545227903,0.03158902957267913,-0.014144195677957515,0.05726436383069875,-0.02827052571469505,0.010620644374420153,-0.014475365777701149,-0.027367240945239728,,,,,,0.06111831930381677
L1CAM,0.01268492847536445,-0.0282144029951139,0.0036574827597857145,0.0005793835573284642,-0.007349420546083666,-0.025973154033401714,0.05344525001526026,0.023047608717362073,0.08339017851912157,0.04391542993998861,-0.04116133925523841,-0.03991260701530861,0.08479446576798834,-0.08055211518818678,-0.001031372008785577,-0.016753066113377315,0.011687356942643626
APOA1,-0.013386090548452566,0.05408776776293915,-0.03188442046868577,0.05586420407716119,-0.003159601539561631,-0.006359172561472356,-0.011209117708415216,-0.022251287612432384,0.025976156758984674,0.0964009958636104,0.05078254213223821,-0.038171416509051134,-0.05343932859543609,-0.0015822341029618889,-0.036573568175628256,0.023701799677528213,0.10889441076267105
PSEN1,0.010000228505340164,0.05507224030880773,0.028458755816102303,0.06738247046612142,0.007755718774105574,-0.10065470448098918,-0.033344125704765276,0.029054376640507147,-0.018151289919573276,-0.01373847001677703,0.0038382739053206298,0.04080882851714834,-0.08606236955506456,0.0013637850239161544,-0.0634606629031465,-0.03788953910410371,0.011767150984545628
CALM2,0.01802952309441164,-0.04091018411286819,-0.04480127417710839,0.03318278717517745,0.03521393231931157,-0.0536856426834371,0.06402081125227739,-0.02465725016993878,-0.0486146687318088,0.05598489981709802,-0.0393842029732644,-0.050405238555058914,-0.03918083282854965,-0.01475815304995384,-0.07913764330961452,0.005853711671088221,0.035753274762345154
CLEC2B,-0.0419567630969375,-0.06966027348984347,0.06890781233889967,-0.04317484182109564,0.06580758050681942,-0.0022460161986228543,-0.027487578663195216,-0.026398956334096186,0.023363096137491882,-0.022332510256791463,0.04300819097155752,-0.04537001122280811,0.08053626536183217,-0.02397693881998228,-0.026728092879778724,0.030841845098987606,0.10102681057670516
NTNG1,0.05653473361073659,-0.04931747431457148,-0.023615366767059432,0.08586402939181834,0.009720818742907148,0.09267408034107692,-0.03672689189840243,-0.057062925742739495,0.010142060906094243,0.09125496193279985,0.09938747495818388,0.08798580136589904,0.12163828779193729,-0.04258329038688473,0.06285223188233044,0.0053396456139431425,0.059262150169425966
LRIG1,-0.039143497812637464,0.028299787943460088,-0.029261746036319165,-0.01640525652558619,0.03351802734740487,0.09829135011622778,-0.02126397187440573,-0.02037133413386474,0.03166884358489484,-0.06426859326574046,0.00019852524722189052,-0.02564769454663919,-0.11446297942025607,0.07532476647008447,0.047014258489920316,-0.031669922118155294,0.043799341218667305
CPAMD8,-0.018475886790816878,,,0.07398837510698629,-0.019732838366776227,-0.023895124499558336,-0.01974041413978872,-0.0028745587937812466,0.016464530563652057,,-0.02554597372673445,-0.027455169878206467,,-0.05489612907587588,-0.0007891107528692543,,-0.038773671249768354
GHRL,-0.029476949129541796,,0.08546146789836663,-0.0229192994627062,-0.03341901360624435,-0.007797809309671584,-0.017864804569234706,-0.012538766278274861,0.037830377209855125,,-0.01765230958645297,0.0023858753428532557,0.008067806051511073,0.05299942258830977,-0.05273033949154846,,0.07428469741283544
NPY,-0.027104847001876813,0.05048546125233971,0.030719609317836603,0.0022889790289661524,0.06641012853807307,-0.027680828109598744,0.0539026437434683,0.02289068137493604,-0.042910807565814946,,-0.029286377519346467,-0.032061692966738754,-0.06463844634831716,,-0.03507851863269916,0.0979022764217795,0.08560176308763637
MMP2,-0.0005966372697256814,0.04282635800000908,-0.028905575916829962,0.024750204665407352,-0.0547522636432608,0.03231506283012359,0.03523188286983561,-0.030120090237594044,0.0400862542132357,-0.09602191651204459,0.1050137297238362,0.11453638279246504,-0.06978113940273997,-0.026741057091600733,0.04867812834371439,0.006763165320435771,0.018045162046407225
LHB,,,,-0.0259697643363975,,,,,,,,,,,,,
PPY,,,,-0.024511007307967403,,,-0.014427031193835512,,,-0.013389067854234254,,,,,,0.053244236608180735,0.08124166327406467
ALKAL2,-0.02766779250280659,0.012969827091740582,-0.015212822094208597,-0.02559246416646837,,0.031188487830830742,0.006237795664647693,-0.015169694570844473,0.05124336509599409,-0.022918100907131117,0.013448962348046023,-0.04388847093890011,0.015522134326142467,,-0.00129230488755296,0.007044831063610908,-0.02986338722951311
CSF1,0.06592539120294569,-0.005625248307380101,-0.025827415757649335,-0.00477751291386764,-0.03039088509347498,0.008724952014708074,-0.05380064581148288,0.010219871160402577,0.04254978406527496,0.08760069723051153,2.8947794628591157e-05,-0.022928314851455064,-0.07767530462947084,0.05891229590274256,0.05307589259907864,0.04935279282964055,0.063070417376525
SEMA4C,0.07387790360726498,-0.028635572254167588,0.013628550308823784,-0.03941200521813174,0.026565518448128968,0.013524406731547433,-0.012182131488277728,-0.012100499728610473,-0.03197947134712246,7.483736035425394e-05,0.04215826532299347,0.06391916614124749,-0.1522312260120022,-0.060233912307444556,-0.003243217864420944,-0.012555877582560295,-0.012065713346481561
BMP8A,,,,,,,,,,,,,,,,,0.046322870475177115
ICAM2,0.033989921535496355,-0.024810212374700016,0.05625774410837266,0.005781555081550441,0.008777475263776582,0.06904150054131647,0.01737927594397788,0.02802667180714956,0.0336998170740503,0.11369807327467049,-0.029847011256512186,0.001546489950368131,-0.06641219482966099,0.016373409910539195,0.031113190209773708,0.007320878327868696,0.04260694973926692
SYTL3,0.05343066639709513,-0.021693083841731742,0.047738278621447194,-0.0021819709284964183,-0.03873240400113118,0.03345563587307517,-0.037890101966784245,0.041728471936190586,-0.005644712399172078,-0.007317964988530898,0.032289058230536544,-0.012798743324272987,-0.016888524646660213,0.11919110166407836,-0.03942400436852986,0.05573936981806651,0.04819035018528097
IL1A,-0.021468683511713382,0.04721750284718032,0.03354156645190779,-0.03228919221456819,0.02339722548309871,0.059890285214453734,-0.0017982270439529115,0.06835845304453869,-0.005729020940752495,,-0.013707020417854961,-0.03369428293900728,0.014684999153229461,-0.013621678881343892,-0.019495471147566796,-0.0092916116944831,0.09913211681682321
HLA-G,,-0.03303295759007568,,0.024957950866395257,,,,,,,,,-0.007737397618806975,-0.028741849188781966,,-0.03144567465948669,
PGF,0.011711669627086706,0.07334981979430547,-0.0406476609706839,-0.005433699932711915,-0.01680482850654115,0.06361333441472534,0.022267556243867687,0.05653565446445575,0.046201894305810044,0.09142526703161265,0.009688288782346146,0.04935328505942238,-0.032283180411698455,0.056839347561251655,0.12723615225491317,0.03601410116984623,0.037045065605605824
LGALS8,0.04217703391741433,-0.012213525130461282,-0.014958629401237033,0.05734014866540547,0.01804679949639907,0.023358052913123605,-0.010069707884364584,0.0539653938233059,-0.030018050829761094,0.013310699889361568,0.021591305106711197,0.018318614866433384,-0.007934423776225578,0.00236521790296212,0.03484408070587475,0.01188243593992039,0.062243850170489265
DKK3,-0.011143047605599393,-0.02284546591635909,-0.03871038408508723,-0.01591977278114392,0.012803225983621208,-0.0066071996646976695,0.059094758390824585,-0.033360929858628985,-0.01917417210697569,0.015207860272506904,-0.015041110368565225,-0.04888061198465199,-0.0887704262023299,-0.01977842562515552,0.04696222214631229,-0.0121450340604175,0.06135684814353405
COL16A1,0.07759591873392482,0.039336076872204334,-0.035670057245083646,0.009518476494865577,0.030084364781151392,-0.007716108189837781,-0.0295948054110962,0.0459219221412426,0.0901566054710892,0.10416852472705672,0.08183320007250035,0.037050932973040386,-0.057727360607906536,-0.022072447697547768,0.005009783928411553,0.04531415023558392,0.06852927230304974
TPH1,0.0660902339678832,0.05107500264016783,,-0.026543713068008675,-0.019370338891233758,0.02877717515944369,0.008456802734908496,,,,0.0036762422160909448,,0.0027470208687807108,0.10757889209639586,,0.09327942438108808,0.06598693157592316
TNC,0.041467132650221936,0.005412895395480203,0.0108341313873418,-0.01066952779077743,0.035334142090062054,0.07590737562124544,-0.03932823212471825,0.06232972588603515,-0.01267159624973323,-0.08841968083686191,0.07691290981991682,0.05063112234827337,-0.029212010018694366,-0.007242607690935783,0.11368377115095295,0.04428025330469747,-0.061059922842139576
TNFSF9,0.030902163026942972,-0.06389932158913872,0.006448927626283761,0.05131316081771819,-0.015171140353244343,0.07979848095335842,-0.018202967810707682,0.06248853188005553,0.08307854156132495,0.10470710419750379,-0.004514161716799087,,,0.03764505354183528,0.10541103698449024,-0.035037156114094414,0.04182989409559595
C4A,,,-0.014364337363324165,-0.021093021757258464,,,-0.017102521839078514,,0.03174504526480386,-0.01587773577865716,0.030760935209838032,,-0.06181147475714992,,,-0.015871246610684054,-0.0049800369781573175
CNTN2,0.04301483411219971,0.007774299041260813,0.04137856881593557,0.007433376305032656,0.002648301311773803,-0.00533025622489609,0.06683588208067033,-0.0019077509156793407,0.027580636867659217,0.07393347054575375,0.0635633965280353,-0.016415515864497892,-0.005474616634637898,-0.06257115720081476,-0.059966975679721805,-0.02446676836891687,0.016373673161208083
F7,,,,,,0.010197018130088905,,,,0.03767760254654356,,,,,,-0.019996854383020565,
LUM,0.0937505756577855,-0.01729646547466143,0.11735621006652594,-0.029867466754709703,0.025888951078434152,0.05160323133932988,0.025242664027146262,-0.01212478119171453,-0.017800818271469464,-0.054555679478183336,-0.047008222460113304,-0.02808352652621462,-0.05837508085060642,-0.07782552407465823,0.0489681888213665,0.04879672355310862,-0.026526270153082374
IZUMO1,-0.01765428674171503,,,,,,,,,,,,,,,,
BTC,,,-0.03357716075479272,0.05426716188450755,-0.03294000120335003,,,0.0206806170675971,-0.01583206001785578,,,,,0.01792299075470295,,-0.014467021130800825,0.0416417870370613
APOC1,-0.012682926674191231,-0.06741523394021334,0.07582984276101846,0.06953574162481835,-0.00742079975606836,0.04027519443721279,-0.03386317775185145,-0.006784914393856108,0.04073037865988601,0.1100341146369325,0.01644802243778685,0.14364656989974958,-0.06981227406608739,-0.04611406686148423,0.1153031761865063,0.019642408953275257,0.09683604293448815
PKM,-0.0038073798496602897,0.01511337672020628,-0.04406047852317475,-0.03342867823526765,-0.02131119136645744,0.025934488051530778,0.01459216399179978,-0.03087200396349602,-0.003824795356263986,-0.06637792664440177,0.0788366591588482,-0.04141890873741514,0.07134673710253892,0.03591522864203051,0.08490238045380764,0.02905185918062057,-0.06733235219590662
TNF,,0.006420948715099471,-0.03596496511548603,-0.04600557220770366,0.014276379688267761,-0.0017850651199594562,0.021547350576723204,0.10746444873891897,0.04500063134922553,0.10944796364977129,-0.034757048827451516,-0.02148196226026237,-0.10160869966559496,0.01319229266803072,0.037190048231603594,-0.014041671871696231,0.053823897415568804
GNAS,0.026889003351302874,-0.020224053545839088,-0.019689819247620668,0.027887984997974263,-0.008194098897851077,-0.00946540739119571,0.04242818123935848,-0.002821527197401251,-0.06738751133062024,-0.11416462973125588,0.09444668878910752,0.0881972318183626,0.09482542324488943,-0.031096263856580847,-0.09654258092527754,0.033046838041143015,0.030152473327273412
BMP8B,0.14797937839155215,-0.010096371662128246,0.019207777400965045,0.003854174588558267,0.013933949715446921,0.04417451819644238,-0.031501723265986804,-0.01217186063603764,0.08336754700733673,0.05654637570105778,0.01641755790316995,0.11612602077406459,0.02730274216047725,-0.01728343897378536,0.016732227450854995,0.02206691708236294,-0.005221957209005752
LIPH,,0.06474152331951678,,-0.030719271498514996,,,-0.013789307858801064,,,,,,-0.011555762739999809,,,-0.01425583994363083,0.1392939126204274
CCL28,,-0.016875360814887733,,,,,-0.02123326561979412,0.06416487977661835,0.02054115353853787,,0.03896400733508138,,-0.047870395935504656,,,,0.056198188680623214
PTPN11,0.004314429199375684,0.03644571763141444,-0.007377766240123805,0.0703876046970099,-0.016109497792231146,0.01694761476550917,0.0030102838206411404,0.01574036759857345,0.011759413329887215,-0.01205038121015554,-0.02419963715670238,0.08268747929679435,-0.1032544150186626,0.018493383523097977,-0.09969090389266577,-0.023220487985534007,0.055307625064661664
ADAM12,0.14680943269217958,0.04413325183878965,0.05431732201722892,-0.03160600602877871,-0.010415831774173863,0.024541330661483972,-0.010075681158129186,-0.013913555151145767,0.05292810164103561,0.007247382345657637,0.044996055306484366,-0.004472209399630324,-0.04655631612173804,-0.00841944598797517,0.040460431559005916,0.02841626297828766,-0.042307742875247495
EPO,,0.0182180051209268,,-0.039765125793124634,-0.020785356768170914,,-0.014427031823578271,,,-0.01316156298008255,-0.01664520274138855,,,0.10294819853306524,-0.01518268043188688,-0.015482206254811122,-0.027425969662477442
EDN3,0.04570071930563835,0.04296665930996652,0.011496092471499932,0.04469517553498454,-0.021293712328621147,-0.003303004048151195,-0.022361187787684363,-0.011359307161625913,-0.05114982711088416,,-0.01681695646185765,,,,-0.0020786979013749235,0.019457897791314207,0.023506557545139493
CCL22,,,0.026288359562052513,,,,-0.00945050694954694,,,,,,,,,0.0328095832262117,0.10672729384181556
CCL2,0.08527697037776222,-0.05231931718824965,0.012711325219899516,-0.01739278605673237,0.027686747627196223,0.050382357598794586,0.0317593839800194,-0.023776800440003038,0.07542074552061265,0.0236252848120813,0.028751446033996854,0.033137262926112125,-0.10373259745077183,-0.039603007811778466,0.13008409586586206,0.08043789409964602,-0.05361766176755006
DSCAM,-0.04375732372359857,0.03459858682735862,0.003806352350002926,0.014037341702096678,-0.050539509928236644,-0.021706155492230015,-0.004632924025258676,0.08029642500770286,-0.04356277157573928,0.08099790645561791,0.04513598827397724,-0.01804064333301686,-0.05342486483256091,-0.054334231778892704,0.04571913070235523,-0.03704291036069004,-0.025639305681147306
ANG,0.05134940257073962,0.07727925215404169,-0.0023678662612486422,-0.0035079993316552097,0.002421124522690781,0.005395587432671429,-0.04145374480652149,0.026388428009557624,0.015341443610724538,0.06477108737018226,0.0009550822313732851,0.07917071765547835,0.032805942330288676,-0.018374513701819483,0.016234463353569897,-0.007761391271477312,0.047178805226518114
FBLN2,-0.024328683914168054,-0.04292607605529882,0.11507990462043556,-0.03420180540242696,-0.03743235767672404,0.04635973130531118,0.025154120666218752,-0.0002580226165839949,0.025974200799142717,0.07445989702901855,-0.042083884473837097,0.03879563495415667,0.025613007479498684,,-0.03401734470616655,-0.029966137964361657,0.08478241187208356
VTN,,0.02795985820249679,,0.008488988996680597,-0.020956061963888384,0.04110117576241565,0.05916578170183829,0.02612740692862743,,,-0.01383116132907302,-0.023284823609916017,0.05521675672036762,-0.06970677293878845,,-0.017697221248358107,-0.044727178655722045
VEGFA,0.10230890571920165,0.04606278574192987,0.07552450413688445,-0.04356101986965216,-0.0026949929331670118,0.05282022876418808,-0.0530426436572159,-0.02625010693114498,0.02739219117927363,-0.14300666026991363,0.059911146989972255,0.03223911334302323,0.12649170991957642,0.016349982088060856,0.08674779323153342,-0.013078721306561942,-0.10044121150363539
F10,,,-0.0004657664936069461,,-0.01955236043821054,0.012656135326182498,0.12282671551931178,0.07420466059847537,-0.01037043721639094,-0.04246482928870232,,-0.025257752785322538,,-0.02052956067934125,,,0.05073794027021605
SERPINA1,0.027214992620700342,-0.0044662343013955165,0.004213084781999196,-0.05720677016175709,0.044083509453444004,0.056999948849112685,-0.02501923683882466,-0.020920176295813192,0.0065467977520874375,0.020754755346302566,0.013913622074811335,0.1343998156403449,0.01891644206926383,0.08166727498619289,0.045406332402243524,0.04167626686708492,-0.03743661615197642
VWF,0.01039708698414925,0.052193077828484966,0.021688872033547267,0.0036265037265224595,-0.02064588506692428,0.03241827033394927,-0.022376423801713657,-0.005528784738941625,0.06604092863803508,0.0810391555808144,-0.016117582679843912,0.007689139136012713,-0.07209864574106496,0.0004137174049809211,0.03027951208051587,0.05416765453773705,0.015078812221672138
GDNF,,,,-0.005570991179641496,,,,,,-0.04373372597482897,-0.01664520144511355,,,0.09400535545062953,-0.030234117609252577,0.0543227881905254,
VASP,0.06821213456519558,0.009515030017905065,0.02324101114559784,0.012364662784681646,0.09907865255785832,0.09319000940950156,-0.06196088701879246,-0.03242328975688158,0.04874035140558423,0.07835727161829703,0.027094636685405023,-0.04346926351052849,-0.032979735216698856,0.023874122719015716,0.04195503155169453,0.0391819638826307,-0.00914015452080058
ADAM15,0.042729457611905546,-0.025454447341744648,0.016429280044627566,0.022038370027831627,0.023928642139854454,0.01580966367593861,-0.009836988368529925,0.014118021239948524,-0.039368849372540815,0.03533795314761043,0.02467640920140396,-0.039832687111552426,-0.06609355874825561,-0.05251412694569113,0.029817229067890163,0.044604147758984726,0.03790917817433129
WNT2,,-0.03958671304231287,,,-0.01683929039148303,-0.03283908553187242,,-0.016334182339368803,0.05216096638638975,,-0.015577440696434467,,-0.01913931657042151,,,0.05003125900825326,-0.01254896648056232
CALCB,,0.018546669286533105,-0.02104507936460159,,0.06289769080409742,0.03510184226044731,,,0.0009280226415494926,,,,,,,-0.016807134934483325,
OLFM2,0.05310386736298233,0.027927784778899366,-0.03808846485478576,0.04968420310936784,0.011238775519238716,-0.05080346599808364,0.03713069312603436,0.02255675765547756,0.03133535970724982,0.14329882112992576,0.07962487095156115,-0.046726671899982,-0.029379122361110597,0.09424657931497775,0.04946812498934551,-0.03175391849456144,0.05626223285224997
MFAP2,0.10689977323630309,-0.02070703477608703,-0.06394046507730564,-0.006560282074083169,-0.033871974961656615,-0.024513428440081357,-0.0012093159482738263,-0.026268009279944802,0.0503695099132275,0.10953445116925951,0.005109564812494447,-0.003950080351917781,-0.0989510943404861,-0.0884472836005681,0.11391366134626159,-0.0035311667202563525,0.05109264187385777
HLA-C,-0.004915225922582753,0.07912997537150813,-0.07443816341432927,0.009629854828936807,0.005136993546572498,0.041958606973201654,-0.01706676028424758,-0.031198712852197504,0.08634596718859625,0.06367349869803783,0.03277688739105992,0.0913032609376178,-0.07246485816604589,-0.00787669919102765,0.05504709884982865,0.039949341512151695,0.10429030736245845
THBS1,-0.00598958525613893,0.06572483680251388,0.04271577231275524,0.008702122878280262,-0.004369476152676291,0.01866052480224935,-0.003637275314066638,0.005365938781634643,0.05151805678716648,0.01449740542689185,-0.019659596649338158,0.023592469000972307,-0.08104559058976776,0.020210895496074188,0.1085805795021809,0.02892980317986818,-0.12576965837119083
HSPA4,0.012479815522310922,0.015984533220255906,-0.018224372300086205,-0.0015015044501869514,0.009549533044623356,0.02613035757565393,0.026504222338832397,0.018040751992837965,0.03391347657733115,0.038770958722367084,-0.018226116652450476,-0.05794490121329726,-0.013677496776382036,0.09598197982922814,-0.054369046631305123,0.011573428542434861,0.0022887622862048807
LMAN1,0.0650261914837607,0.03508095789307287,0.009749882467251694,0.01331183732860856,-0.011607830892491195,0.019235754554355878,-0.0012272753202510096,-0.008220562066733841,-0.034118600108003154,-0.025798535864044278,0.009882789780983229,0.0653350556210876,-0.02382729175136655,0.0061612150981835805,0.09375456114706074,-0.01831321258156329,-0.06646920560553542
LYPD3,,,-0.020748561994710576,-0.018316579748049375,-0.020956063766981694,0.03737570034771103,0.007504620133962287,-0.019076048216920344,0.003994236614732399,0.05141536296520579,,0.04155803778145558,-0.05828041385421762,-0.02656850671419296,0.05532014942976747,0.021168643563107714,-0.0021564054600215006
APOE,-0.08787188378017749,-0.023694838495377804,-0.06427228478851242,0.03538157930948182,0.06311559264127863,0.0254835947498865,0.0062964886038684,-0.010399371922368643,0.04548534541133671,0.04286750933409498,0.0056624678624822315,0.041912274400993245,-0.11943171957821362,-0.06515751797613337,-0.02619625938859766,-0.00273757483354296,0.06413302073506098
SOSTDC1,-0.018475885256248593,0.02170119037379556,,,0.03281343563111698,-0.007026273304955777,0.016030870420287918,-0.02943920108707974,-0.050805716296086524,,-0.025310491256818272,,,,,0.15094051238025588,-0.008312313417285002
ANXA1,-0.027017799684987475,-0.01882644172869028,-0.010679509310952427,0.0013853782412092568,0.07982981217294373,0.060450138981877954,-0.025919646200984144,0.0050333638539639455,0.06240737777883124,-0.05343827632232789,-0.0321988199115663,0.07128562215458543,-0.0870203586154207,0.09278638694477416,0.15392842863089043,0.06710839198637236,-0.04391779994889811
WNT2B,0.02550270595409736,-0.04202228363494703,0.07417958255657225,0.018576088916435966,-0.004926006625476889,0.010890492361294074,0.02852221178953842,0.07065762363952403,0.02631674173073736,0.012018174288984988,-0.02725643920568079,0.06404981527796477,-0.06290265344708157,0.05978494640094474,0.18401268427458664,0.037837691074851146,0.04613534461302401
AMH,,-0.01703385043920305,0.006992258235809455,-0.03273074961599475,-0.02602222464338023,0.019610491518780263,-0.020795836026354413,0.0017002976924961224,,-0.03231231861679237,0.09018022925858404,,,0.003899235605903875,-0.05350078065395835,0.0041196143222630545,-0.0036148511531299264
GDF10,,-0.03863347962461259,-0.034906733218870625,,-0.028836474856544333,0.040891317884761545,0.09517593830283365,-0.01603770916373527,-0.0204176999758718,,-0.011198614732459203,-0.04340663248205927,-0.01842263621190154,-0.04184851101073251,,0.04800304604666129,0.10154672316004158
