,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.006016336352459597,0.04772120274080342,0.008671549288893146,0.02184618993931955,0.0918428529747354,0.027344900640681607,0.03091150608962997,0.06996768251359571,-0.06833190118450383,0.04739293048574038,0.12399925690805388,-0.02650858975438761,0.032181054944425136,0.10363084624614727,0.0886011712494032
VCAM1,0.07798776401620977,0.10777817724108416,0.06817401954248664,0.025942341079914145,0.07312343814981248,0.0006471486450203842,-0.03906032781533527,-0.016412707311587095,0.22699012821742132,0.046123363727792445,-0.002159630850973984,0.020294344291744853,0.0613795719197832,0.07989855682372897,0.07496478810272732
NXPH3,-0.01371286386663855,-0.014303417719915378,-0.01772008652915037,0.05018362342870783,0.02636945645639004,-0.05084650836243182,0.0035764096847093357,0.06188747453042166,0.23019026570143974,0.042184319367805714,0.0823523671238021,-0.04663304046029031,0.020685266946860147,0.12940504452077153,-0.03630718591869454
MTMR4,-0.06733443601508725,0.044324763671112745,-0.0014579600163344684,-0.0072013427246952035,0.03854288643883118,0.02741765133508917,0.0018857879403590535,-0.05250249444010047,0.04970955280398268,0.04250457722106585,0.0224851013834482,-0.022703993560756572,0.02454610324798425,0.05265131509089893,0.047040633971021324
LAMC2,,0.03269169134506747,,-0.05660935270542309,,-0.035673668718012815,,0.05531751594365912,,0.06787422697994762,0.04228676482245665,0.06391396965732862,-0.013623711623429017,0.18823363934109016,0.06358095667825267
IL10,0.036006805500520524,-0.023814764016633662,0.07971792178361516,-0.01019490134193945,0.07070446086788587,-0.008192737675533404,,-0.07375465760409984,0.033516303270097095,-0.02996632951482184,0.054533322332306094,0.008901341901452062,-0.03392582908860934,-0.0334511724850806,0.00020990494659137979
SEMA4D,-0.05387648308120296,0.01612904509968409,0.018623894508113165,-0.031725794607384165,-0.050719520635153975,-0.03154958245462494,0.027351261716396166,-0.021971453072329467,-0.09903116872473136,0.05164780381380491,0.07668487984665615,-0.036548577951365575,0.03595225732155461,-0.01604129374806198,0.011550719425666269
TRH,-0.02138764731824559,0.11661489706250568,,-0.031963331695059785,-0.011082101902214784,-0.037441107702782486,,,,-0.017358398871177037,0.10256264410463731,0.02052032716278534,0.0580067324109139,-0.02144735764603925,0.08738811991604277
SEMA6D,0.1207459052100084,-0.007044002267641784,-0.012641125752473985,0.06249740785687685,0.0470257012737558,0.07436803532197976,0.04420032182527588,0.18532282674249614,0.006998367598895916,0.02547658103134299,0.0404147767787582,0.04864994196438708,0.02178909238019494,0.11168527564295265,0.07248267117283583
CEL,,,,,,,,0.03525469551173189,0.07120840044147005,0.05013483153082888,0.03294287521529442,-0.041296388614312965,-0.03448734651668083,-0.030306849771597595,0.0394460750369053
PDCD1LG2,-0.05303948336320049,-0.02195075612049202,0.0010891718567498047,-0.027222035654716398,0.12433468782987901,-0.02752359937846406,0.05262656702712614,-0.03841604370668488,0.13382557196882378,0.04636817745587328,0.033127636505841954,0.07866155663283478,-0.03989740960112083,0.04552414550635261,0.048657094685052894
SPINT1,0.04348761673751139,-0.061906891876082684,0.02615752962305461,-0.0030636237662167148,0.15413695207217287,0.013914367361205071,-0.019624452561906053,0.11462422477627103,0.10135383093932639,0.037383374599973054,0.012564320867625723,0.023928194410352623,-0.06574556848617048,0.05140959175172835,-0.020156930710974314
CTHRC1,0.028878067946714412,-0.020863993659754245,0.03479908838172003,-0.03512433904758287,0.07125538773128395,0.016919662441814382,0.05315306118459539,-0.06591165221671903,0.16282397370238152,0.018594129637760266,0.05213038885860746,0.020547137291061748,-0.04525143738412951,0.004286517896303859,0.0680728446987662
PODXL,0.07007353215182732,0.05157573618345952,0.05068641532646575,0.033898260828395,0.08282980114992164,0.041303432408809945,-0.03637243858708978,-0.05062630810730038,0.12432757290962851,-0.07566994296721345,0.04185486872796041,0.02884927834501119,-0.024468833155749624,0.04366513013459697,0.14126963161755896
JAM3,-0.048980713779037226,0.029685550357006,0.06217741136668515,0.07926361498070925,0.06314471246712469,0.004596605243960645,0.0385044821590733,-0.04227120392514555,-0.15544012973118732,-0.06728462572188812,0.01084606732273949,-0.00461859746472864,6.724600787856958e-05,-0.031602402787842813,0.1012267756521102
TGFB2,-0.0016352568456623395,0.02991569617197472,-0.021899915585859468,0.005971911783136175,0.09700033203933331,-0.015825451328378082,0.06467463421740917,0.00496709942052769,0.1747729928126388,-0.0064911015708381615,0.001592849754799342,0.05412988608220785,0.03242035296625054,0.048016562567068696,0.016502082575323655
COL18A1,-0.0006819605174392828,0.048282356255233805,0.009019940081022394,0.03006366949478275,0.08703102903809906,0.04445495249853245,-0.020215104759537934,-0.07504441008625462,0.07524317564058025,-0.017891796839478852,-0.057932516240198774,-0.00909563411281092,-0.07392098373537671,-0.0766663543237975,-0.04156043145506809
NODAL,0.10561497973364177,-0.0364323384186764,0.036111718630421355,0.027770674257697973,0.1216651867059781,,,0.008985916714922573,0.15207957181940648,-0.03873512674157343,-0.035749571675307956,-0.008154594484179125,-0.015579736038647674,-0.04595115286678957,0.05249765951058499
INHBB,0.04272652153678487,-0.016707621477275933,0.014697372729171291,-0.058743346714958455,0.07776469651632435,-0.02291330246368414,0.011639824376000404,-0.12474655085162231,0.230138649848404,-0.032261442387322814,-0.028570085603241292,0.012477878819728599,-0.044787636538833046,0.13593426301856365,0.10054602281502646
LCN1,,-0.02447081528571058,,,-0.01933673911959737,,,,,-0.04120106833705086,0.0025503684298468273,,,-0.022012719791531285,-0.02207743880221456
ARF4,-0.030676915041496562,0.007077085179078393,0.013887969999020556,-0.04366037519563447,0.05120320923606017,0.015487162851900172,-0.011491206836550506,-0.06242945411879259,0.18282019189213947,0.07716324649522499,0.10745754431579645,0.047685739638003245,-0.050398553680554084,-0.06055865737175648,-0.0040821405307648806
CXCL14,0.05922092564224901,0.038988899847474806,-0.014750875784124562,0.01612452893083116,-0.06353857555965389,-0.025831905760095884,-0.06542515015787485,0.00295075348795289,0.12377285588883608,-0.09647696369735162,-0.04413276510037425,0.06865085608653071,0.00200322116600789,0.08332438621002146,0.11935886009151256
LIF,-0.004900631403057195,-0.00922657743896024,-0.02649806523428658,-0.06686358499694504,-0.015687624835987894,0.07315611435600429,-0.013321212440517758,0.02327877054222497,0.08674977533614095,-0.03732057724069384,0.018324025111556567,0.005568419980588407,0.061434947341861265,-0.00991325139006011,0.04852486917690047
IL17B,,,,,0.06459485599584623,,,0.016885525285408345,,0.05499688522829465,0.031732228663615594,,-0.019382639332684085,0.06486863437813153,0.009865581838950735
MMP1,,0.02923139063375122,,,,,,,,-0.02527127970362749,-0.005860326895836432,,-0.014035570640783337,-0.0375557440950933,-0.017724053552649412
MATN1,,0.03187343587982822,,,-0.020273256359066936,-0.028693330557251553,,-0.039998634421474895,,0.06959308963270812,0.006754615505283021,-0.02351635325929916,-0.0013988985879953475,-0.007596680376119976,0.02039465514641794
ADAM28,-0.017639024350172318,0.07521756038730133,0.05963494953469963,-0.010219087927809865,0.04891228906857049,0.029614710324257165,-0.0013613585710286426,-0.027723324423514207,0.08973742880439275,0.006005623565374792,0.025779044887173894,0.014086912219345445,0.04248130780767861,-0.04416121449220298,-0.000284947216247201
TCN2,0.015340201114271899,0.058221530370117035,0.05708533159415346,0.00651750741195343,0.10215412100260342,0.017212554089080172,0.024391373027312802,0.04753011091299084,0.13119336255078126,0.05233986107753852,0.005891047130826758,0.028629683514588392,-0.033853994217076515,0.015892322209878604,0.06478597920057011
THPO,,0.06737661963945296,,0.07271382789140231,-0.029629078010708396,0.013550542020180443,-0.037092627226720784,0.05900725434273041,0.047001835027588125,,,,-0.01732815990485047,0.0762248369229985,-0.016658721232034632
CUBN,-0.006636662900370782,0.014768020879223936,0.07692365214234982,0.004299262824562383,0.03379883748550854,0.021468439848567836,0.011800944310546997,0.07019776369771763,0.20474545583778261,0.021938847689599514,0.052793226855092495,-0.036309643808442704,0.029016793312204598,0.0036991048034629758,0.019714199388114417
TIMP3,0.012923722808424128,0.018456518891705163,0.04915734273207003,-0.047148202043324365,0.06937460049522379,-0.03022456563055491,0.01225202520432389,-0.040153401832124895,0.057049404132776906,0.04379999606741974,-0.050962766503923125,0.006098562948266457,-0.031882854080377145,-0.07716903973826683,0.033961986805445356
PIGF,-0.017906464706249542,0.005231620518127009,0.0151569605600656,0.009645524880277792,0.06686463428666016,0.028350621052806366,0.028220767063183546,-0.0892107944333489,0.10341869185504142,0.1143240231937811,0.052153093216937965,-0.02221188745721708,0.0033604029720909587,0.10530277050001273,0.05246782296141943
CRH,,0.04357380204177306,-0.009543620833024695,-0.03846842935776075,-0.029734819904185587,-0.03126741932165866,-0.008706424276607517,,,-0.057889865584583755,0.08639483477562315,0.045815023694064524,-0.044737487768747516,0.029867472359960786,0.06444667701251182
BDNF,,-0.0039058259718470385,-0.04720823942406889,-0.029664659140796305,-0.09582202222121806,0.013245518232065804,0.03692827185757858,,,0.028401739101616592,0.0426675212083482,0.03624958249103961,0.021228600088409103,0.03660025652322209,0.08450341693156399
CCL5,-0.0031819689462316233,0.01901760042775625,-0.024978681676642477,0.01720641805708678,0.05421870591408743,-0.03533164289832605,-0.02621190803131764,-0.04345013499415514,-0.025810307863371303,-0.008736860475590552,-0.012445973333952257,0.025172413882818843,-0.023594784308563606,0.010389078768194,-0.11116280516961709
GAD1,0.02934478849040891,0.059212096761243574,0.04827882521513953,-0.009469740821278915,-0.05604664743798918,-0.03025302260283807,-0.042511942310811124,0.07601821004521042,0.16904117457185253,0.06651427173559343,0.09505716346619641,-0.04555969141988176,-0.026882823539537807,0.03608961245410222,-0.006805743063217491
COL14A1,0.041054328226453135,-0.0010465317767376558,0.05181259299001474,-0.005331051714169495,0.033709394631245324,0.021767926026462974,-0.01564705241113782,0.08145818826669955,0.12398259825106378,0.042024544894448866,0.0036513534498143463,-0.037063959589856345,-0.07297885337574322,0.009135385597553324,-0.005340238663651602
HLA-A,0.022896116490413863,0.016709979551537895,-0.03239363880773206,-0.037905237891874985,0.12627641360774486,-0.01994445855453067,0.012027560191506305,-0.051624340057268896,0.006006727085439143,-0.07955319532706163,-0.12840871155460293,0.04307730431762518,-0.008035919943623378,-0.06163683076701296,-0.011060649011725123
CD5L,0.05735274026459373,0.04350711354083541,0.03425940981430078,,,,,,-0.03726404576631083,,,,,,
FGF18,,-0.01294925229438606,,-0.02081994419212243,,0.0051386200923984465,,,,-0.042387597697083494,0.043583425881741605,,-0.02425446480759873,0.015203095188227706,0.06510539210286644
ADM,0.02643630337984635,-0.04116293903471738,-0.033309079067729654,-0.0787197250089978,0.04939642963466562,0.04526187108310836,0.05058688548084795,-0.06883129773768487,0.18377848186664023,-0.048612673910161,-0.10816372275621997,-0.001643877050082135,-0.017932390272660092,0.0045597036909272885,-0.01388766550493181
CCL15,,-0.01902242086618276,,,,,0.03394694478890444,,,,,,,-0.02912004848312493,
GNAI2,-0.07465924396160122,0.034450282402798175,0.019630628899230434,0.0038368711200213144,0.11539634889770035,0.017771154917334487,-0.01627145291229405,0.15069904562923153,0.1670397903953067,0.033536581898918436,-0.011660092973946865,0.0039060615209515204,0.03843231784768879,-0.06778125628084197,-0.01421987016349671
HDC,,,,,0.13307267828351277,,-0.044888688775182435,-0.00034702055051541935,,,,,,0.12073634168425366,0.057414475071108584
COL11A1,0.10760849028235613,-0.053906926771540936,0.03334054379082342,0.09371218921849266,-0.03515581938287006,-0.00026606201884086725,0.021913846689295764,,0.060154573488221626,0.06785989676012892,0.017328072462248472,0.06872162547459068,0.01420799584804715,0.0340804812046398,0.136106608621235
NUCB2,-0.0030136160329340667,-0.0015290279768377449,0.016944200271932462,-0.019805754801916684,0.045613675493570184,0.008152533184282641,0.04393524492380155,0.013057056237688635,0.03029074319104683,-0.06191963503170879,-0.09591832869081042,0.022409759793922165,-0.0022818358672489296,0.032331908841484985,-0.053062707443316454
FGF16,,,,,,,,,,,,,,,-0.03656366908552557
CXCL1,,-0.006253694205683254,0.0369341395088602,0.04017995026452193,0.07971162960640747,-0.00907717268180078,0.052926340753650825,-0.021034822000702662,,0.0450744832775137,-0.013168260747123349,-0.01778185715759365,0.002617086909901473,-0.005166667496667237,0.016074114076417834
VCAN,-0.04504226097009276,0.025529459831988247,0.02073545790512088,0.07156346383106811,0.09408536236571281,-0.013591698915478293,-0.034668897822954965,0.13264608866145633,-0.012372901175137863,0.07718201457344731,0.04962059412794218,0.012918989486527898,0.014691766685282756,-0.13026803972251602,0.030152008320261773
MMP7,,-0.017733918111018654,,0.008977191379020201,-0.014114224867491353,-0.028337434444710586,0.04074272400422135,,,-0.0840130620495542,-0.03844265318545941,,0.015273365369962202,-0.06156076178100628,0.0626455497652883
PTPN6,-0.0294148264408895,0.005645342043385609,-0.010008596464586076,-0.049244857029248155,0.12592769871003862,-0.00149015334920878,0.03209478884804867,-0.04677318873870989,0.13902751438038705,0.02498864283851641,0.04013697471145937,-0.037516793264988885,0.007585977582355948,0.00754165028662993,0.05908383727804294
PTGS2,0.0254332290326467,-0.028761977234463464,0.005808873165876859,-0.00976632316650577,-0.07593072479895045,0.026068876489067385,0.004142853261174031,0.06541282355459221,0.013001403573335906,-0.024022148702743173,-0.07105545421193654,0.0328211795953153,-0.006987037929568194,0.0247198389676832,-0.07087969929830061
XCL1,-0.005631586270244505,-0.01991382875159609,,0.02978661850273722,,-0.03331450402839419,,,,,,,,,-0.0356113592211673
CD58,0.04284107131302866,-0.017980628267000174,0.023441124039986317,0.01571018005228354,0.08713986760368207,-0.005648194096120244,0.009034381701070883,-0.010868341362219916,0.19700333948115661,-0.015983758942917956,0.05341035769170615,0.10287823470846276,-0.02700093677074901,0.07197548022501647,0.10981569743741743
TNFSF14,-0.010397703117598814,0.014883634875291265,-0.010140250196703865,0.017342139152929377,-0.029409061757501548,0.0027499726800321047,-0.03379177667724137,,0.07643394450041908,-0.03390784869097199,0.004404236298846616,0.02538162806445056,-0.020266627402505254,0.0006799284334544985,0.05066893691293746
CNTN4,,0.07682932156311735,-0.004170746438949243,0.03856133416284928,-0.05011669737597652,-0.03468489484671553,0.009693863907716524,,0.10730982863601925,-0.0125788549482797,0.03909829755440566,-0.046663321107999006,-0.05473095413492066,0.00437067165809451,-0.012804183141807238
NTF4,,,,0.08309126973523065,,,,,,,,,,,
INSL3,,0.033893138761823795,,-0.011634295073277082,,-0.015388722842147306,,,,-0.0015095043112171292,0.07206132561140972,,-0.02026662544442272,-0.03987195154899315,
BTLA,,,,-0.023073887771382008,,,-0.04409114750908466,,0.11488152171313795,,,,,-0.03855418352401873,
MFNG,-0.018661902658873904,0.09953640955303061,0.042345411064311486,0.012261987145940467,0.08421560821944993,-0.03056684417494881,-0.00019623652101736724,-0.0006074267851872721,0.04660821470363659,-0.009181018570822421,0.14061167717143036,0.027359293351331592,-0.03117202631035901,0.009789680959660813,-0.00917912013661974
ICAM1,0.04932097124342282,0.016309236863837267,-0.0010131271489618719,-0.017538888292943925,0.08994918888701303,0.0021497390986647542,0.019303688264456588,0.012766625544092912,0.10019089937124866,0.024777795015328816,0.0047072705365848785,0.005339205300293033,0.016710007741862182,0.045890196563168985,0.055013946075028984
PROS1,-0.01573992423752057,0.03553259244518405,0.04346948071709106,0.001968175127363932,0.05333509322773109,0.017144071640952923,0.05069087285039514,-0.022775561496924168,0.17825151288273924,-0.0007262714146784012,-0.009846795209272534,0.040890174368261284,-0.002516831851282537,0.002110134032748543,0.12238594128890164
CLCF1,0.07472480762383736,0.02084481195047381,0.011784133973300123,-0.015543027851361997,-0.021792467122993153,0.014675333928544993,-0.023701104743846842,-0.034333975230984574,0.08335373104766657,0.02586782593730469,0.1174596438546054,0.07545925297082275,-0.03444765594581191,0.056351328204335104,0.07267573624434454
PSAP,-0.05808427438087282,0.047406627042818034,-0.057689438038970794,-0.03618561237190783,-0.05128022262505777,-0.013985187366613114,0.027647553694846273,0.10639385999216414,-0.01818104437052559,0.005646294018086792,-0.053865186173909334,-0.013681522954387536,-0.037252775320080686,-0.03071354625508303,-0.03816678389220685
EFEMP1,-0.03615504698261583,0.07785813193263122,0.04098775443528607,-0.03996499564841062,0.08591363025094635,-0.00903330686980593,0.05895211322251439,0.07683684090869909,0.1917151733114604,-0.04281702900890857,0.07527730241281021,0.027870768469774685,0.01710606147721909,-0.06773461914071421,0.11256253159528015
C1QTNF1,0.018282800493066215,0.02312968117143953,0.10131197538004093,-0.01215574787553656,0.09860159197297452,0.029286944048070283,0.0015206593032227338,-0.028079530287937197,0.0547608654973823,-0.05819613252666844,-0.10496019872817718,0.03732406744576515,-0.027811997369753257,0.04100413528923001,0.09517670377280174
ALB,0.02460936190147752,-0.001289932031681138,-0.0365199354021373,-0.018811858430651262,-0.02367483642961406,0.012694820486306772,0.019751867895572702,0.07691858527799923,0.10157832827354288,-0.029839658940548783,0.07981179193631642,0.0040790622667142675,0.10723783436284824,-0.006646178633634286,-0.042803944207703004
CCL13,,,,,,,,,,-0.025170847002300725,,,-0.0059403068366945385,,
EFNA3,0.044173352062638935,0.037393435188544405,-0.004582538469924384,-0.05720229425273045,-0.10344957256958691,-0.015185177029778693,0.021153012715839314,-0.04264384538002567,0.19181301077712493,0.03261487749545067,0.01977070311524899,0.0057625555165799,-0.06005822721144588,0.07461291291966687,0.04475422437844118
DRAXIN,-0.02906490091572673,-0.04615923359567526,0.04804023933977282,-0.022711668659676634,0.07352266377888944,0.03652142018808748,-0.021111194593951107,-0.1288734426097508,0.2089908608360627,-0.051433650425686206,-0.06484624917540614,-0.031838071478864416,0.023906889672405368,0.08922661128058397,0.001208714256062664
RAET1L,,0.11820578239954105,,,,,0.04254971753343956,,,,-0.03376092659042423,,0.03791386498144568,,
NPTX2,0.08365282965477587,-0.03797635767867929,-0.005072656242480075,-0.10868102246327002,-0.0909527986285288,-0.03549348663482323,-0.04365508771742695,,0.09087419180752518,-0.04125942631155326,0.08625300013727949,0.007701159161213739,0.02977592955478187,-0.02493076715229481,0.015688040634489437
FGF11,-0.0042895302464209095,-0.005022871371979236,0.007740633299506913,0.007933633591003955,0.03871802211673373,0.01776547874319183,-0.03000095698838688,-0.007714032794582851,0.17837290890606172,0.02543857177386355,0.0049810195473963025,0.0025076802094442852,0.014497706156623,0.11902752700265304,0.14494734459081937
CD59,0.03551702803392826,0.01488059343130841,-0.01893704155297908,0.003147825103157158,-0.046163861542027194,-0.026187491006685538,0.01122924252406986,-0.033521634407221966,0.003161896569791959,-0.028083840240009532,0.0003522079075569876,0.03260216323495359,-0.04623953783443244,-0.08646405301922074,0.009771426666631682
COL9A2,0.02671397448275247,0.044972425292617885,0.07094669499233686,0.07501845729506257,0.031053090099809822,-0.014845251580218433,-0.013858160256934374,-0.08627485877995618,0.09190272111265191,0.05945025193366484,0.1195895387540785,0.02469157238739363,0.010629573827897506,0.11817447497817749,0.11249778732230635
DLL3,-0.014001096273722435,0.05645202289864316,0.09563980491110038,0.06329183404043802,0.03393745943078182,-0.0025952205369878336,-0.01908122105857552,-0.05586293362406254,-0.022668003512669,0.11311947819696648,0.13684704437496675,0.011546518378834754,0.048325172234188134,0.097803965133852,0.004480724640645481
FGF5,,,,,-0.01885213897250086,,,,,,,,,-0.05902562160411285,0.015814795780689346
LIN7C,0.02930433260595526,0.027361614257255047,0.03977035874459408,0.007536197939543933,0.05636440123031002,-0.028844817233623074,-0.028741311255475164,0.009038101713188995,0.05214927526630463,0.01223144022008043,0.027720356061567107,0.011159478506763803,-0.03731448617108668,0.09203070075126554,-0.015103230487300192
GDF7,-0.0068358509333128195,0.0456713924271541,0.015259700524989447,-0.011346586357500105,0.14416503634266517,-0.02919406415205832,0.026944976817943826,,0.0431583392090893,,0.06079857313160139,-0.02371953860056524,-0.01647558353388386,0.020896524251368735,0.0710245963647388
PSPN,-0.05320234654903751,0.015854773438752825,0.04120666111891746,0.017105452632783964,-0.035849686477701766,-0.00863766005600668,-0.02938160069672027,-0.019512332130582656,0.14359847742260654,0.010969450767670764,0.09144375318903472,0.06210128193153827,0.010412258898868584,0.08565248323493366,-0.02060645440606597
ANGPT1,-0.038559107788465476,0.08063575554228583,-0.016776856002710543,0.0033882721812721114,0.07224872482771097,-0.01489336363407839,0.04434650038346999,0.008279745656956296,0.14099106619015092,-0.001800896260954555,0.03227943932685209,-0.004990438672335865,-0.012647528020981893,0.04449265631862157,-0.0383794975561615
PNOC,0.0203367064900835,0.0056758610795516005,-0.05106482913869429,-0.03443192047348439,-0.0698241788766294,-0.03029967548563429,0.025985793487799884,,,,-0.03077652956682849,,0.07621382267909932,0.02176329308590504,-0.02190396121421519
L1CAM,0.12562917070751073,0.0578894364127814,0.03767192033378394,0.01807648075497462,-0.06046934130230265,-0.05558914706379305,-0.058980686362734076,0.05106398903661615,0.134823752749255,-0.041144605844248144,-0.12551462357759147,0.09553039891259966,-0.030817345185462367,0.03725986271415885,-0.031731478334198336
APOA1,0.07659712638109263,-0.050451222015671496,0.012855310041472124,0.020014186785977283,0.05640536106888201,-0.0018935447447464252,-0.041201651535712557,0.00014113613407330079,0.00011278843644385284,-0.022643507776457013,0.020747199713733386,-0.01279779709943358,0.05045746655664769,0.10914145512402045,0.03912518915794171
PSEN1,0.03650852389666994,-0.01726795960043224,0.041984222227224165,0.011117464029693925,0.03460767382560853,-0.005125018910981151,-0.003182980397445922,0.14917314966056996,-0.06971214474005577,0.028052590195345933,0.014059369814576865,0.004712723047870917,-0.04178647340345094,0.0034442618888935865,0.12556760739335415
CALM2,-0.023586284052710512,0.02164575029540739,0.021748169896257656,0.08325221522383269,-0.1203604336884701,-0.012379772728724158,0.011996224341197249,0.12125325539103599,-0.13628858714915731,0.029191582764738152,0.10833179059951796,-0.03988319776624306,0.02561609071119907,0.10343558710900828,-0.019487567127935534
CLEC2B,-0.016639814751690404,0.008407984387321378,0.01677496170250426,0.0441734325697431,0.13004757899441377,-0.02446859854527961,-0.04938522369105356,-0.01969679841686026,0.029191639608349588,-0.07274806731526251,-0.031767133570943726,0.007553289494032888,0.02364280218411385,0.007872231287062494,-0.009817173488711126
NTNG1,-0.06813841567862026,0.03480346473324118,-0.023859620068007487,-0.014624060208635038,-0.007017499030681618,-0.010966088850837146,-0.017143452074592697,0.06678908483116582,0.0027512816252160924,-0.010376593218037357,0.10310536253266442,-0.035067564882042004,-0.0510558670231426,0.04436897716462209,0.08205680889152538
LRIG1,0.009120344344590001,0.08670933215113569,-0.003617209073857696,0.014542987229148716,0.03934042067672474,0.04269886060970477,0.025032216723844817,0.016927705255490366,0.1986347619383895,0.0894843671864077,0.10139902534397285,0.026607013859959287,0.07746493761779744,0.08884476218811886,0.11539752658086444
CPAMD8,0.0279635619558072,-0.02850072229168175,,-0.036150425781200375,-0.017054296756988076,-0.0012835604811058691,-0.008443601806374476,-0.038341500558207973,0.02165647230733942,,0.007177089600258422,-0.03630151347188942,,-0.001714018653823052,-0.02763541558930946
GHRL,-0.00019187907782114238,0.01756832890115129,0.005260527830723243,0.062130771701893524,-0.004036265952424781,0.003203441538278138,-0.006199287963104946,0.0450870486092185,0.007961866101293388,,,0.0428615372567504,0.003562992719846066,-0.017178413784200416,0.020912037257613866
NPY,0.020785634781517324,0.012465632665924003,-0.01369215619824362,-0.0809839142344391,-0.08684693225404165,0.004373605608795048,-0.006523455262641443,,-0.08414453017590541,0.013281744821817135,0.05334816376799008,-0.0025500195774645637,0.06556537815023843,0.047897283807243264,-0.07037845373871617
MMP2,-0.04554438227884857,0.052611726747683954,-0.060301938733818804,0.045485251775312784,0.12759031007153807,0.05156475343232786,0.03811390326942468,0.03747467131096823,0.08383973132482775,-0.013074483773352208,-0.015083713954126342,0.02751187985141028,0.05015812534640462,0.01907560401375863,0.09757548592889194
LHB,,,,-0.031484290765789465,,,,,,,,,,,
PPY,,0.13576182569631776,,0.02303086174644738,,-0.004219115819837546,,,,0.01273923348692203,0.04591924577356044,,0.007493592070634293,0.09805736927797644,0.0023005288033167925
ALKAL2,0.09413737944845729,0.05403425587780575,-0.006726277621177422,-0.03102687312802593,-0.01933673598566856,0.01192180657266675,-0.05255917476681213,,0.012266776620801964,-0.011970969197656611,0.01900556831120201,0.10561038523941856,0.03838756624667614,-0.004978485073882096,0.06275569861455646
CSF1,0.044146413390817395,0.06635475872601042,0.014227288118302765,0.061627694148809205,0.10859944743380338,0.0011814286209206532,0.00938452155338744,-0.0024336086778684314,0.18958775119175117,0.035783227433268984,0.02607340343423464,0.01690094368613589,0.028627055085329763,0.057148075439740174,0.10646699485102439
SEMA4C,-0.050651728236604514,0.04571062283289248,0.03846228572230083,-0.034374110213815014,-0.027182374316593597,0.038877080693758476,-0.05066370426919008,0.06020058979357003,0.1966640263388728,0.01982651254247957,0.03428569618757414,-0.0417940192448282,-0.006593875986462092,0.045024150500148644,0.06029992427651528
BMP8A,,,,,,,,,,,,,,-0.02423689177571863,
ICAM2,0.10296735431028986,-0.01283896114505259,0.022975625022868575,-0.03980521188753688,0.13858085548849536,-0.039764532094768074,0.031251566470560675,-0.05075147347699301,0.05908965022961984,-0.03129560777618222,0.07370485917854426,-0.061280873536074414,-0.033197249472434444,0.01045734498319087,-0.02259165080469962
SYTL3,0.01669983841952491,-0.014009889391133927,0.05629604578958161,-0.04980748049030873,0.1411261239169047,0.06318018012915876,-0.019601877845116474,-0.054418524942439726,0.11357084615975167,0.02198250048399623,0.05801162085025509,-0.02157272503324334,-0.02363134177306804,0.036656759694656545,0.014301265193966168
IL1A,-0.035883317550410444,0.0017532144915272693,0.018444247024461766,0.002607105505827541,0.1487056884992047,0.03605612726289413,-0.024523261436154492,0.053410403444853045,0.17519138684868163,-0.06359094731627363,0.017448232564855077,-0.032647673624043985,-0.02627939981647971,-0.006934844146641199,-0.04622073737902321
HLA-G,,-0.03373705263317665,,0.06221763968887512,,,,-0.09988062655177571,,0.045529831538303825,-0.02873708459856151,,-0.02988084114109376,,
PGF,-0.0013430281683845483,-0.016156527400195977,0.011583326891914275,0.0037642845970386044,0.11738733593382412,-0.010884169698809927,0.004292030403677659,0.028653977410440807,0.20247360712578966,-0.017258044461610816,0.058842775351575616,-0.0015822830078018647,-0.05068345735296209,-0.003339598983333846,0.034093072204215535
LGALS8,-0.007111272172263654,-0.0025453510371866357,-0.03195109933559958,0.0029389492685657514,0.07054718643489222,0.04329899300031774,-0.01157470311235938,-0.03033460681655532,0.25405314613083896,0.04544879284849044,0.023818795050709184,0.07767652992543099,-0.02802850896980896,-0.006194095944488042,-0.015545021572325828
DKK3,0.03836899487001521,-0.01678540523582375,-0.054275216120487454,0.01605406863731027,-0.1087137700319216,0.008209067362416007,-0.009531874687939444,-0.013895726143652804,0.03618440222294888,0.039662907365619636,0.10633324240695503,0.06798366362503261,-0.016651960340886285,0.06814047411943798,-0.047906995578727844
COL16A1,0.003137979646331056,0.02771723161049923,-0.04467652244309654,0.03186143929703948,-0.022055356558108384,0.040233096482867076,-0.011654661955340446,-0.1212476491811746,0.09918011543098446,0.014864374922009453,0.044298037219977625,-0.005813489021054421,0.00794545923147971,0.07010853387362549,0.10391373430413806
TPH1,0.06803768727022837,0.03125090497188575,,0.003973009567621075,-0.02027325616769593,0.03962267089744358,,0.045413818058749604,,0.02540213211488499,0.013363240201555868,-0.049949121038197264,0.021403732879186347,-0.024118410821563983,0.12565509296981522
TNC,0.05987904163796746,0.08691524363591517,0.015045310522663337,-0.11278737338231629,0.09454721770002271,0.04686715072797252,0.010303129045293001,0.11151190963729347,0.3085609870641486,-0.05280330036454775,-0.07857652300267212,0.014916354330047064,0.02353263574032923,-0.038076518289030206,0.11210268884103691
