,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,-0.003945051128349713,-0.030806797782625343,0.1357440891010228,0.012406774313796238,-0.08615788857606506,0.047203932785581944,0.049214363326640476,0.05475140037814568,0.0461430375345209,0.053998642849869834,-0.05446916181830656,0.039724598385397034,0.07289207361610206,0.059281261064477855,0.17360484272291796,0.08240214419445384
GNRH1,0.03931204809467104,-0.04143764630774038,0.006130171975388588,0.01937268956245802,0.015836314302612068,0.07087176799296117,-0.028525743703880273,-0.056868874376115666,-0.007158421124175465,-0.0005699014536145319,0.06166602739074962,0.05275152450428111,-0.015623426217653677,-0.03931025318281606,0.05290452197997543,0.07837691029851002
FGF8,,,,,,-0.02314425953465305,,,,,,0.07288685035447537,-0.01742806982837907,0.04391691957575778,,
RIMS1,-0.023815584893501395,-0.021158280404012568,-0.03417504190169732,0.05160455622049268,-0.036569820035295054,-0.11543494620509648,0.021794328625781186,,-0.0321222799939039,-0.010883719690785205,0.004144098968427222,0.0667495894622629,0.010115151647125627,0.08772390973659475,-0.01793780406214265,-0.08823627975466553
FGF14,0.05289729675708155,-0.05068555592241525,-0.04266541518717191,-0.008189991297869802,-0.034217674311518835,-0.006517293766240785,0.021037943753126117,,-0.04690260182470576,0.020685994673161345,0.050224662274687,0.05038462319931795,0.08237521612375778,0.06683439055733653,0.05723010684281024,0.010528837626434103
IGF1,-0.04084115357318272,0.04977767351322062,0.07804122303018061,-0.0005330155007915262,0.026113619220380187,0.03736180862506848,0.003266381668414051,0.054565946567397376,0.04694326682190398,0.04279518785787157,-0.0026807929328088553,0.008862965445751745,0.04056157365705496,-0.008480223331264098,0.1404662109480056,0.0933924918427504
TNFSF10,-0.03215323093325466,0.05807516343205026,0.003455350627766543,0.037817300623358086,-0.007420300367265564,-0.03583005775049821,-0.04988366658978821,-0.0032249507996786955,-0.0075030335622293665,0.018733808523072906,0.026024660276556907,0.05325847807812108,0.11942101612026473,0.09764990319397732,0.17056355982152907,-0.021998911487249202
GDF5,-0.018635835239891034,-0.018508199833416807,0.012029377862237914,,,0.0774929840739724,,0.01759636848093775,0.19976244049827252,,-0.03385447975722549,0.04963894453970854,0.0223127047688448,-0.001988715670759385,0.1071168058114303,0.05204411607735184
CHAD,,,,,-0.023254337623771635,-0.03277987868026793,,,,,,-0.039176982797336495,0.009686066152028128,-0.04341092444039545,,
RGMA,-0.04923457389419739,0.03297644584492238,-0.019463812121266907,0.036012592887681855,-0.0018062187331001408,0.10680900147176552,-0.0861224636750672,-0.016083842292272815,0.009795286809713451,-0.0261519795396486,0.09358055372881056,0.0626580447145458,0.08995282685390567,-0.0369734152558079,-0.0017571178512089116,0.06722153919271384
WNT16,-0.03474044287628001,0.02270098811213372,-0.029458400808969495,-0.015480747406147279,-0.02728978963104789,-0.022315735115497042,0.059338561235679224,0.01871591545544418,,,,,,-0.017207363152978477,0.04646883829659329,0.04763489307668136
CX3CL1,-0.013348006458494256,0.03082161855768441,0.04013215253007382,0.021176265975932005,0.0004291120053953051,0.00577659885114373,0.01287608443135905,0.037177318037775686,0.004069684263016978,-0.03979842519612538,0.07112094404129483,0.1174561079422166,0.06818358234601872,0.008833924525307736,0.11963537349702602,0.009697644058074266
FGF1,-0.06167543822287529,0.012341507048662851,0.06210626780964241,-0.01789765485508608,-0.01130277675003012,0.0019669168241061062,0.024686038968091552,0.010252327038087207,0.08243378822770599,0.037332788054524106,-0.016498329374999177,-0.038408067960742316,0.02055659899180739,-0.05405720666978305,0.06488763563726094,-0.1512880593722961
ALOX5AP,-0.05428079524615153,0.049481057954281066,0.024629124990413375,-0.017925880900832834,0.045056733607242334,0.043714250601864214,0.011199460870114747,0.05242271728629891,0.031325184493799736,0.013212642883070572,-0.10845562311555945,0.09569524058767412,-0.013386162659687369,0.05798361473547097,-0.06595843268809745,-0.00342712492078734
IL1RN,-0.01658471329400241,0.0769366108286796,-0.044362048203060805,-0.03335112768346172,0.00063118178074002,0.045188387882812465,-0.0332734752983059,-0.058764010856248966,-0.012089328102186356,0.17251915786406888,-0.0463913563724907,-0.03438173258662128,-0.03861331947191715,-0.04176575172527063,-0.030114283666790465,0.05720003846669642
PCSK9,,,,,,,,-0.020225545308338963,,,,0.030550666998689777,0.0426618253507705,0.00966084146765776,,
NPW,,0.006574961787138473,,,-0.048236807994559976,-0.023548461082646927,-0.017062690617200813,-0.024368054836590984,-0.013464879369830297,-0.022837134853156103,0.00244616583054307,0.06625507675881388,0.05957078906423489,0.011488222949163789,0.03148109828770374,-0.04479771421233559
CXCL9,-0.009884456238002371,-0.046904946114994295,-0.01387410723973028,-0.024526047922967767,,,0.01882617757524952,-0.031429608902411345,,-0.035050409825773884,-0.011429945552419605,,,,0.12620587382577034,0.0014088219712181172
ANGPTL4,-0.037977334149957465,-0.0001928429844711885,0.004132611475106382,0.041201356565876236,-0.0009874627902005505,0.047648526811230614,0.0032714328070551097,-0.08593945419922228,0.019023335738120577,-0.025118293800055366,-0.0292792163628851,0.011951806078245213,-0.07094593240514128,0.017887021418522202,0.01745030789367635,0.027722243334833807
CCL11,,,,,,,,0.1668067942436972,,,,,,,,
UCN2,,,,,-0.04564843705408231,,-0.019271678626029885,0.05096927215820362,,,,0.017149172555998096,0.01888484610124202,0.002241275893192509,,
OBP2A,,,,,,,,0.03821534709645069,,,,,,,0.11138887138191496,
COL4A3,,0.025396112348142395,-0.03483415120955158,0.05958605530306986,-0.03813120377507017,,-0.013135009588222921,,0.006809066070656354,,,,0.034189617560228924,0.03435356530208412,-0.0029584140537105234,0.09649572835142818
NRG3,0.034836059167423286,-0.05010416630992295,-0.048530834609697204,-0.027718639115234246,-0.028836068080346697,-0.03664500756571897,0.028504569354384546,,-0.0311345501175889,0.07430060958049692,0.003562173072967511,0.061876178472034145,0.025200651821409216,0.0019345279010771956,0.03855964498230781,-0.0023402150746532615
IL23A,,-0.056544377476582905,0.05803429009365339,0.07213873746683191,0.037008683501357144,,,,-0.018549513851298563,0.011283559385369157,,0.013986922917285914,0.10741388570164145,,0.05435089607572321,-0.018520526348211955
COLQ,0.032108063182780915,-0.029389107827143296,0.008415887914233918,0.04853171098075813,0.0278377285647242,0.0620511904022717,0.04002153626009912,0.09280845490900694,0.06188382725884629,0.15296175529104147,0.027301697708527396,0.040439765069683525,0.14902705703993116,0.025850099871826324,0.10655098655085961,0.043252655946653326
SCGB1A1,,,,0.12564761988625894,,,,,,,,,0.019121128405388512,-0.05662515320093716,,
TNFSF12,-0.03743921436446128,-0.04739597203635106,0.01440931082638612,-0.0027275562711282686,-0.0027985900954231816,0.006770828777939485,0.022657610661064604,0.015589667189902403,0.009842248163952233,-0.04787413167101954,0.03104065933061494,-0.00297315652851722,0.032147358826822466,0.05296457261712215,0.10743822256419872,-0.018058274772750252
DKK2,,0.03472918160748673,0.2818686566036646,-0.01843457774240332,,-0.020856193710464252,0.09300707437647826,-0.016711518104725192,,,-0.029450139584145295,0.03601878942605616,,-0.06163901661709646,0.1835729855443812,-0.04387199835890367
FYN,0.009980352536308273,0.0313907387950999,0.005613989754081494,-0.049427510228527316,0.07139560217988823,0.13677135194279913,0.03146876579251572,0.05454793293902731,0.024279851023663646,0.002136127961428266,0.0006431797462275688,0.024861861718816214,0.03718513270103548,-0.041343611072612675,0.02460396521800527,-0.016351400868072245
ACE,0.042946614777750025,-0.036789387896670786,0.11859760964383984,-0.0012410175304201766,0.09498325634848108,0.10989934794193215,0.004750645852621962,0.008018037177362956,0.017574030033939602,-0.04144844762362879,0.11545785195960179,0.02376838678885141,0.068437823263657,0.028985233605397377,0.157961467641954,0.06023705647444123
IL18,-0.06043223134998097,0.01234270165878972,0.02674973243058098,0.018448239816207097,-0.003042687711462311,0.05793556820831644,0.07079127544230424,0.02847403062906451,0.09644814027355542,-0.0032521099842670784,0.0485483794705676,-0.002528576701836537,0.12327563720463154,0.04877413624118463,0.1545197877965439,0.08333360932127547
PPBP,,,,,,,,-0.018368606640717402,,,,-0.04821950603876178,-0.03721525765159977,,,-0.03507832448904721
CCL27,-0.018877546551471325,-0.025131229501301856,-0.018835868303045403,,0.04894855369916425,,0.056152623486240644,,-0.032468441755496597,-0.06549997861300365,0.002747971763880678,0.08039086325862693,-0.01325079990545529,-0.012611551910286711,0.0431665043708951,0.16107514493062264
SERPING1,-0.0028008521927724885,0.08898814789620665,0.11792878865269471,0.0234506355345088,0.0075133192856061595,-0.004634207510345318,0.018685167607550967,0.042887867753253005,0.05065651361936483,-0.08806290675553403,-0.020511601300556525,0.04106846180133536,0.040800219554011065,0.012842763236344618,0.0005957058432153061,0.05759999312017572
AZGP1,-0.038515976527105464,0.08466223399302743,-0.02787580759956728,0.03105314577604236,0.057315880159259015,0.11429416244530413,-0.008654010555232383,,-0.00891715512571687,,0.0036285024676629284,0.13427160962569032,0.06110320776323912,0.12972288847697616,0.1080496239540913,-0.020961440858953427
INHA,0.009996591284554565,-0.038082466835773966,0.001593251412332835,0.00429341302377382,-0.056269953522482825,0.02270137180348087,0.03138653270615675,-0.033799974323789464,0.0017636566900942133,0.07164755670457966,0.046040995050119334,0.052495022832666285,0.0839911043251584,-0.0025062909427538086,0.019018063685374623,0.07967034744713353
SEMA3G,-0.028641329732340362,0.022036269474417135,0.040534950222004054,-0.014208383588136848,,0.0466283868974881,0.018443374430484688,0.029793096986490002,0.0021861093649426545,0.024674896757621915,0.09724578518785407,,,-0.0044422092611044,0.055890107524256626,0.034327875603056245
OXT,,,,,,,,,,,,,,-0.0034860075653442494,,
COL6A1,0.057217667635306176,0.09058058146875797,0.12238138654101854,-0.02255500345884869,-0.09158583513259619,0.10679637101149941,-0.057140492775054896,-0.1347742435423727,0.0641540039338739,-0.03815547541138566,0.08651060295502327,0.09778234937818289,0.024068686968642245,0.12163946738600356,0.11059442541327114,0.1678085170605315
FGF17,,-0.03274874415257746,0.007199054565318019,-0.01722763774910811,0.05632461649189828,-0.006662333289299536,-0.007504539427582478,0.08993331033018497,-0.016006086063895638,,,0.0922832524799725,0.026344294153487914,0.09393917650374513,0.028110755023639702,0.0230955690131348
TNFSF8,0.025328584302145383,-0.024760652766339132,,-0.015248985561824928,,,-0.015777808281972595,,,,,0.006531553496065506,-0.002381543876425625,-0.038773220954805364,0.054966689572179026,-0.0146067119355337
FGF20,-0.027288731405000162,,0.010436906176838652,-0.027199194596650683,,0.05518866180629961,0.013823538921318684,,0.03166278749764239,0.045940903820003806,-0.004719168445990279,0.06581786431813345,0.0589607179197936,-0.01116521083406759,-0.04173739276707753,-0.029241158950379865
ICAM3,0.02903391617838485,0.06092217534779789,0.11264580222799102,-0.009674125601364773,0.06306925129679525,0.02264015418581725,-0.012280733298561169,0.05301081251282835,0.03296562054508419,0.030117297026541662,0.009082974694713848,0.08469631276787332,0.044383236688954136,-0.026863600319233565,0.19336816974819404,0.031975755568561054
LAMA4,0.0300694838182294,0.0394422378831638,0.13333965838826511,0.11080210149178019,0.006436450013244946,0.06957327704413746,0.02331071868787341,0.0035220445452628178,0.061891247640669014,-0.0869403011075764,0.10625932861189387,0.05406249634753813,0.08168934578802757,0.0945630512229221,0.09880887066760782,0.22086649513720868
INHBE,,0.021396432394285264,,,,,,-0.024162957593830147,,,,,,,,
DLL4,-0.03557219431410796,-0.010336099565587618,0.09549953070512225,0.044164275529310994,0.04479537577301615,0.12077699017420541,0.010428996855443353,0.0447495298260902,0.07190156844412522,-0.08096796579269862,0.0828206672587936,0.018075654873061016,0.0637630259802381,0.008347052149995786,0.14666844504791585,0.16914255753921933
SEMA3A,-0.011133334587881419,0.013138292370065785,0.0037701166889573577,-0.01736113602764849,-0.01683560397145855,-0.042886193820002416,-0.030790055937753587,0.06669199836363544,-0.02395001758812993,,,0.08320577494083076,0.02141974365574608,0.050092010728570134,0.0015900200510961847,0.15603899644077318
RLN2,,,,-0.016376398996917937,-0.02958113354694472,-0.023347165997890502,-0.01607166791989324,,-0.011596590794398213,,,0.01565768846399258,,0.007656231056668503,0.017641127957647107,-0.03435276980053728
C5,0.07446118319872486,0.05508180089692313,0.009367469188625379,-0.02274111126742503,-0.01517195314448117,0.041235817030983966,-0.023495898975474553,0.0329467563816128,-0.00780675593087313,0.0004138796808295422,-0.0013538987101554799,0.08552563337476256,0.18047542489948595,0.07144906916830557,0.11791289083131808,0.10994371189016046
COMP,,,,,,,,-0.028542282095061173,,,,,,,0.06666278025753686,
EDN2,,-0.03348736631026712,-0.021281545680579775,,,,-0.019516360664678344,-0.01915038453051007,0.014792461359725987,,,,,,,
C1QA,-0.05209913501791048,-0.03982992119792798,0.1116551308422902,0.07675122663996677,-0.004159923057398325,0.11347412437868967,0.0011535526700386617,0.1325695872416351,0.08436072740564533,0.057294660055774146,0.03143170959482172,-0.000673239967173173,0.07622307283501721,0.09047578119896064,0.14483180679974586,0.12927463238302148
UTS2B,0.009419875601125284,-0.02662702996595708,0.0076491953239377596,-0.01862856427978492,,-0.017378806155754305,0.06517743460770795,,,-0.04090688098441851,,,,,-0.021145047835368525,
COL9A3,0.038576347611467846,-0.030145157309652486,0.03248033923150123,-0.009054591459218848,0.029981214683000974,0.10602475155193658,-0.003887035527386717,0.10839217339652413,0.021733668759567466,0.0021894205790198165,0.027894444398531247,0.1624962021590093,0.09182033535513663,0.05138602705859895,0.14827839850697785,0.15132604485994994
DLK1,,,,,,-0.04627760556884047,0.06306467457231253,-0.017408142149460328,,,,,,,,-0.06930005734142333
HGF,-0.04450886703314115,-0.00950272679036947,0.044317690090638885,0.03604737943673886,-0.026234766522536694,0.014566281229646063,-0.02288800520299275,0.01721424818744809,-0.017662896602207632,0.032740341981427626,-0.04978240347442099,0.03848826647413469,0.09949731201428852,0.06026278162290383,0.03767871577588709,-0.023594340134684633
GIP,,,,,,,,-0.025370858837793643,,,,,,,,
P4HB,-0.009346713320896226,-0.06432307123892825,0.05746686615792242,0.004083375614238054,-0.07414935607661355,0.1203876134728213,-0.013600940535685734,-0.10200146534864914,0.05386972086156316,-0.005863498593840172,0.08555918652009498,0.02562907914760297,-0.016245242017220916,0.0648783730759458,0.06158125902189574,0.03297632868201351
ADCYAP1,-0.01911639686078978,,0.004628221790580185,-0.008957800387179868,-0.04118463570266301,0.007702149265534096,-0.02664052384122024,,-0.017087905114290234,-0.04668586029156057,-0.03258968134003384,0.0670167692317285,0.006418834124051334,0.009316581002607415,0.02176432837875841,-0.010092235372621166
GREM1,-0.014906976592442498,-0.004980519116510146,0.02875117337234076,-0.030208979908118033,,0.08152586736856353,0.03315947087304208,-0.06167870540324842,0.003244094800201093,-0.056767695679017745,-0.029599576218806118,0.04293123900402455,0.028006174143055746,-0.0005046296290550888,0.079080683368094,-0.005724529461359299
EGF,0.018816217805792172,-0.024197266350632986,-0.03568590329075097,-0.03207390925409797,,0.05206227993320171,0.043701874211249755,0.007322955976200745,-0.004365509572795064,-0.019888889988102565,-0.04141462526267127,0.031181112061984432,0.01873906093550213,-0.0026751348688909657,0.007394747537116079,0.04919055336532391
VEGFB,0.02827301221958284,0.06415142217882623,-0.07016209324152956,0.008926516445674073,-0.09911630852871978,0.061438047968221735,0.016442732606412207,-0.0973515590133768,0.014033572966705425,-0.004102740138375859,-0.001743431691138719,0.018395203623352927,-0.039352459522518035,0.04791225405032639,0.006259845127081493,-0.039556464561869585
FARP2,0.04018027003678364,0.05299928575546517,0.012615933831954697,0.04021686133896581,0.03902235749818181,0.11724638110957115,0.04118117622218717,0.06917145489945979,-0.03753248749127744,0.027059643107433525,0.05660271893876276,0.000866573762310891,0.02895705737845499,0.07772814143757847,0.08057289172495304,0.04517097646091929
BMP3,,,,,,-0.02711433878039244,,,,,,,,,,
IHH,,,,,,,,,,,,-0.00011554515943211728,-0.06201028907467395,-0.001349921450779546,,
LAMA2,0.04823678725226196,-0.039774157945181195,0.08697677940932468,0.018297178462769844,-0.018465092875109407,0.1176498731477464,-0.012469036501430258,-0.022088770524874696,0.04865896678080467,-0.0561897802608561,-0.012134358553398885,-0.01830957224716772,0.10463581139199071,0.0580381235938326,0.1484107157757405,0.14096803977736422
SERPINC1,,,,,,,0.06005941251319947,,,,,,-0.055235240504704484,0.042020971956379514,,
NRG1,,-0.031908380989561745,0.00501794850581593,0.04879100856802302,-0.026485242122859146,-0.018902777370924786,0.03180979276776258,-0.011120637811035039,-0.02342237174597271,0.05184476870604769,0.05860000329967683,0.13263546032689885,0.08928015347184881,0.10472179243565406,0.07429920938052681,0.1255424134916624
SPINK1,,0.024276543970213827,-0.06367889896618704,,-0.05263467308216182,,,-0.009024189345353314,-0.011596590794398213,,-0.0312791492991737,-0.09309976144018697,-0.08150518359455096,-0.051565950481866005,-0.0746690306978114,-0.05046732898249329
EFEMP2,0.0323793438991605,0.006872421821702555,0.051559285022695925,0.014513903298169975,-0.013708582532003799,0.14180092468503555,-0.037875588203923775,-0.06740998757859722,0.002106756488135818,-0.054925200220560674,0.07378825612094064,0.03680064061580124,0.02354299615108945,0.02734533819548319,0.06427345702510726,0.11481689014558721
SELPLG,0.0034384217920494036,-0.031677735160175746,0.09113619978167674,-0.020047308541067455,-0.011684502673941543,-0.03266879452234931,0.001379454363108057,0.056642982495489776,0.04851703902028198,-0.012694825357110175,0.06912743065658188,0.06925096371333411,0.05385656011255673,-0.005574121693455707,0.16997150387202395,0.11654843395400209
GDF6,,-0.031224302414695898,0.0323048403499885,,-0.02412552242515976,0.03143366115432291,,,,,,0.06304098705223324,0.06527151566512872,0.00806437503694979,,
HLA-E,0.024054041473299873,0.01412575033444621,0.13039962286662668,0.059558514974217276,-0.07942076625654387,0.06956759622313621,0.005879961991411065,-0.040899318535850784,0.06649783248118295,-0.02183734965989553,0.05015902957051683,-0.016039982376556537,-0.0424627113996975,0.0005792869924748029,0.15680328433062363,0.03183477931338458
PTN,0.08985685495781238,0.056042075046765776,0.0420329238190941,-0.038359285068310024,0.03370178479623405,0.1649972795673878,-0.04026952313260569,0.061285700482279576,0.03081634337008951,0.101362501610026,0.07468353035445104,0.09135382197130765,0.17075592975966378,0.017372414120157928,-0.041828699394452475,0.22814504334667973
CD274,0.012015580705457255,0.028088429967469877,-0.03065324871685207,-0.00210043709439295,-0.016752845991373454,-0.03877243814224775,-0.030802732508770428,-0.023534061114449775,0.052796070978274746,-0.05719611118503091,0.05263036253831084,0.05389574911403045,0.07574022332448649,0.03793634108559956,0.040145892522576485,0.06705290711177352
CD14,0.035099777459381164,0.03762135921738079,0.09960583631415759,-0.008800473938777038,0.033075588449676535,0.1258878166149983,-0.016746229630677546,0.06688016257782599,0.03924619646016648,0.03946119200571399,0.0459002762121523,0.01778862659181244,0.09932023003584521,0.1051798751556912,0.07039012936245599,0.085233440151029
SFTPD,,-0.03385126988895519,0.016538043093092702,-0.013225510183105811,,-0.030000434863950126,-0.013989300831399567,,-0.019607519121766864,-0.07601287308551435,-0.037166221207147104,0.03682124637373034,0.0904902778695351,0.016841216113384856,0.024508173151388125,-0.04523968035172531
SLIT1,0.020175172776044296,-0.018769366519008637,-0.031732068500140376,-0.01825126607870849,0.04444271952297169,0.10692791434542673,0.0762205087110898,-0.02267998432975598,-0.016144597866037846,0.06175590066757581,0.09499610008762524,0.08129383016772705,0.055542682828570646,0.1133335676875774,0.034039776501615784,-0.0330420557914088
LPA,,,,,,-0.01737881051269027,,,,,,,,,,
CNTF,-0.02241773076211905,,,,,,-0.012669859993833538,,-0.013464879432259033,,,,,0.09406113283195155,,
BST1,0.027023274347188916,0.009303231308277472,0.015841740648379597,0.01885680927232688,0.0019174893472113804,0.12066376034253858,-0.024394522490300642,0.07615223737335819,-0.015366249368826863,0.04666128773485515,0.045931374634849344,0.055354686328257394,0.1342193344194111,0.10801269107521856,0.09734381005804384,0.06648561175216279
AGTRAP,0.02396337021708823,0.09089200481111502,0.02946090158813189,0.03463470588600579,-0.01171476687106191,0.09605153843015467,0.028463980274691058,0.028290916865233003,-0.018160750522592323,-0.00373342096058085,0.10274982513628882,0.07947915382196859,0.03174144306354197,0.015037622793021467,0.07000562703444552,-0.0025655660736794614
LAMC1,0.08985635227937415,-0.03629797595024,0.08522539066088396,-0.012316845584096894,-0.09068202738181173,0.10915697793768504,-0.005950827532804228,0.0030304768124797482,0.046434553365514775,-0.017152352613993203,0.0817250363086247,0.0736726074016069,0.05525176282452814,0.05740613268355023,0.1112612192966778,0.10417506720284193
COL6A3,-0.036817193498421656,0.008877046130446117,0.16790127158421003,-0.02391979087851937,0.04863855014223959,0.03530088156147947,-0.026268620998063336,-0.08505007341654318,0.08046599144052269,0.10391290648308822,-0.06834547958104649,0.08758155822547405,0.05375259605810001,0.07001580465586958,0.16840814830167944,0.11963097541834877
FN1,0.02541780263240487,-0.002908009993530373,0.13266410136418508,0.039593854030437435,-0.09860627609740356,0.15323926313868066,-0.04784962272531544,-0.11205518374772853,0.07333002639652109,0.0033170821891709092,0.08583705901892705,-0.06699480664406735,-0.04255224230798813,0.004609296101474608,0.07194740114222559,0.013929464426233183
MIF,0.02802194231999288,0.0010987262759289298,-0.10642131540539579,0.00014343880352719998,-0.017601498201687518,0.016561784247658643,-0.045895116813584214,-0.11504861427786442,-0.05293207551035589,-0.01966607960085979,0.007313421156895988,0.06657664005096078,-0.060313090101573534,0.07354553051501948,-0.08713481609928578,-0.0025382439943059405
JAG1,0.08558392918389336,0.06870716403258117,0.12103090631676529,-0.0661473965597386,-0.033912317262548154,0.12390097471387634,-0.03066894168922848,0.09719902091733768,0.034764988075566626,-0.01844939908086209,0.04846394479828196,-0.009120347827865123,-0.07868775196821932,0.04936504947817521,0.0030864277470126545,0.04459023461751872
NID2,0.018701874627666423,0.030575785761976587,0.11058880539728841,-0.028577737546395237,2.4839780014200996e-05,0.16547938256607952,-0.03335061509855915,0.06748216308536854,0.10313751055124291,0.008641320696609306,0.15596784816516238,0.004717734706425045,0.07931344635940742,0.0836045336079635,0.1372439394183761,0.12841287110881283
EFNB1,0.022450237941479864,-0.03156368421428671,0.053936039435049044,0.05687026988869969,0.0018719643595981592,0.05497664490725146,-0.0032506872028818783,-0.007127189547820641,0.013928660021903226,0.061624647377909465,0.0826419898332942,0.022451618218649088,0.042393842278424035,-0.03289276669938865,0.13199063161546895,0.1244614963614212
COL4A2,0.019687337182505378,0.021320804957508203,0.15820509120401147,0.01566219127923838,-0.06785220262861309,0.12135936241587181,-0.05232339727021427,0.06612418905459447,0.10077042181173143,-0.07897872663436237,0.11873802275816904,0.01724368608432267,0.04650229461383254,0.06167658569210957,0.11202624007073861,0.13254609085718363
SPP1,-0.10081978828306762,0.038195854811209504,-0.12325247562771358,0.04302942162122232,-0.023596954240401778,0.1378499701514312,-0.04517949525025601,-0.12917600540001742,0.02398475354252855,0.06323589113974572,-0.12158148496156349,0.02783593926178254,-0.04205029844186963,0.11759105013974253,-0.2329233647620339,-0.022424821083276453
PODXL2,0.044023601787948584,0.011153542514209833,-0.03141383330371416,-0.014596394935558098,0.07098513121799718,0.0007276864435948239,-0.03084398034107446,-0.01727422495210776,0.017507464097132046,-0.016012285235741615,0.08439497646022358,0.04092915430743969,-0.00471655202118607,0.059554980704785467,0.11191505100050428,-0.014272937892561377
FGF9,0.06942641492951286,-0.043613643930241724,-0.011132766765493102,0.014325578846978234,-0.004020037926181475,-0.05495083636996487,0.04104826859111343,,-0.01084951942940493,,,0.0014042419362052436,0.06184814235679395,0.0043162328566781535,0.0020485570059231876,-0.04411696419871764
ITIH2,-0.0015884806752133988,-0.0007461612602869124,0.052250265761706396,,,0.06796421305607697,,,0.1241659024005222,-0.06939369547094423,-0.05213953225972665,0.018552247631017055,0.005695754925277032,0.07507043295579686,0.2082844164698104,0.20918036911299145
ADAM10,0.07015665456769286,0.0631387784449337,0.050538315787513687,0.04159372222223305,-0.010564089992948233,0.014184810994379002,0.00726650059363924,0.020115653004515715,0.07564825768530394,0.13966483647495484,0.0650920937782936,0.04635164023689552,-0.0057191818615497,0.022867359832328318,0.01839855793720409,-0.01338413704865073
CFH,0.026621334974114157,-0.007264270526620485,0.12592865077654758,0.06214326209474834,-0.04684086872430166,0.07843910498417747,-0.04542785352409784,0.02977718128442533,0.05194275401554161,-0.02206980451883062,0.0865782791122603,0.021270131580467647,0.1431861366623291,0.036933647931964325,0.17074546103972227,0.11113177462003329
COL4A5,-0.0651836989520631,0.08447667168505893,0.07066407472455294,-0.03612906167376596,0.0024424075558347772,0.045047108438260056,-0.02113342398103579,0.005056752492649161,0.004324585171608894,0.030926721800063433,-0.01114323097677171,0.12700891785617707,0.07719856275458882,-0.012212494415803857,0.036873430902454644,0.07116390298384316
LTBP3,0.04474541741323051,-0.010759070359271877,0.004487003943031769,0.013100659505688504,-0.011273526834265635,0.011396711387553994,-0.007564984740127015,0.046374438497530604,0.03570500924558874,-0.01257804684066118,0.0034673119768940898,-0.030985146230699284,-0.034279901149730445,0.06600172639804247,-0.06338214085933204,0.009269278539325729
GNB3,-0.0017337194227405454,-0.026847889202902358,-0.01717203123356505,0.02327198488511447,0.18145889491121092,0.07869056844658381,-0.029360797545393964,0.024849592928733975,0.004311088433962463,-0.02574728068929342,0.07807214345148475,0.08911605961187487,0.04570342829425206,0.008154057739474682,0.12337696517017041,-0.007155270702169674
COL6A2,-0.010990624444893364,0.1005180736937982,0.12478282900825974,-0.03865401253465645,-0.0896231374419262,0.12123698564850832,-0.054154921298593395,-0.11850052432694691,0.07078528653984653,-0.0190612990610798,0.04909054436403898,0.06997505374118748,0.0020937114677355277,0.10227663644340516,0.10876543322270649,0.17302404507128746
PLG,,,,,,,,,0.04068006366763737,,,,,,,
GDF9,-0.02200374230332392,0.058954320120846594,-0.02293652846044684,0.0324170805884699,0.008389901352460719,0.08509516625025663,0.018603836280039223,0.033221666689242556,0.055589047818116515,-0.02831879696782324,-0.004370125573657349,0.04626199867025979,-0.0007517504335449369,-0.07191023240999371,-0.005841594493829081,-0.0171849596945461
NCAM1,0.01853451518503932,-0.005060715480767741,-0.06845603327167527,0.004219577962720167,-0.0043099190821147704,0.042410805222143966,0.06018255127515686,0.04934635789457479,-0.030698051978456424,-0.04173316207225654,-0.05679306318314987,0.010607478802279165,-0.08329571077814371,-0.0010390677553317972,-0.09923835062950988,-0.13151562459934588
APOC2,-0.04233062782085056,-0.02090650209187663,0.011138525895098629,0.004525111006265643,0.025122464304027627,0.05150143928802331,0.0543523415143599,0.06976876624390563,0.01778794793925637,-0.01669098470192804,0.0697727965167096,0.06896610530179785,0.06768037971948025,0.06439027342275828,0.08886084588614188,0.09194084120048916
BST2,0.07802214081245713,0.008209698205995304,0.049806251757117115,0.020414373621572224,-0.0399193768689051,0.03578280424209718,-0.011238816147437665,0.10883531528711958,0.03374055594501627,0.041499538183488886,-0.0020965812380938057,0.03094283115034749,0.04630419148040107,-0.0140771024576691,0.0689277295746336,0.085788722875798
COL5A1,-0.01194488432379563,0.005929514781906339,0.11968059194750771,-0.02818869343483876,-0.06094075786110298,0.0764755857509043,-0.030575034802847727,-0.1301398917274633,0.01608566231662008,0.07856213880293637,0.08290778716107233,0.06391084863498313,0.041336403779640485,0.09320802120100492,0.11996337331559498,0.04411180052648827
CALM3,0.009742285162129395,-0.08615717467636783,-0.054626375429380244,0.004336437443128807,-0.002438612185769274,-0.15529161167486707,0.0626414049977739,0.07745494166270608,-0.028942638211165155,0.050237723059054204,-0.03901474812269724,0.07686670590765819,0.035518077430446354,0.06388945518853871,0.07456227245251164,-0.14176806456030788
