,UKF243,UKF248,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8812bulk,ZH916T1
EFNA3,-0.04143634090470837,-0.02760303806165461,0.009418827318467767,-0.033872966368753206,0.05325626170424769,0.0711128861101011,-0.024682540682544968,0.09648298885306253,0.06298682079290216
DRAXIN,0.06778139106848355,-0.006219390717698667,0.06410343601804205,0.01884825750221108,-0.010740764705648803,-0.021082853661603385,-0.047285207953213684,0.029902098233747374,0.005635828140212381
RAET1L,,-0.013356998131507595,,,-0.012864482958338544,,,,
NPTX2,0.0567471796345658,0.00607855922251679,-0.080542081490716,0.01198249280901015,0.04805553428114474,-0.019478721731888485,-0.021416956199721258,0.09914081677529919,-0.01231912341061797
FGF11,-0.0465007092169769,0.08144741968019915,0.09405525413266282,-0.016205210628244385,-0.02434498271630223,0.04318836699474688,0.001132060642219402,0.06767259874600323,0.08671035522930289
CD59,0.07437373899092034,-0.058627839169534554,-0.08195829517685714,0.014066263446106859,0.03074728942486473,-0.11692659825900398,-0.03035166556616377,0.03434333018113416,-0.008687657311666833
COL9A2,0.06782815253879235,-0.002411985601437109,0.027168684250815426,0.03565248151869139,0.06610267429802387,-0.04105046338268293,-0.08091193140046435,0.007335478853127985,0.05137321848651476
DLL3,0.10377792063355386,-0.009669494070069215,0.023716119668468153,0.012658432504160511,-0.0377854151040736,0.0748558361867695,-0.0301157667365609,-0.03534159450866703,0.10263105034461525
FGF5,,,0.046579499305566284,,,-0.014811372453312252,,,-0.04706908963196629
LIN7C,0.011326602918554122,0.04681323082801,0.007481843462630413,-0.03547258374837776,0.020559904266997036,0.05234771178979329,-0.06771172311471485,0.029838759945013147,0.0659484179846738
GDF7,-0.01842510601985969,-0.020722379315547827,-0.0028629422080741524,-0.024325935969620467,-0.011777377681805354,-0.027225606329420407,,0.0933659780616047,0.03894528139744466
PSPN,-0.035811503947954,-0.021655915908714962,0.0471949572326404,0.023214158964106106,0.024183575570399213,0.009106032494906496,-0.03771041312107964,0.0032995913084223447,0.0303813694435608
ANGPT1,0.010885290633694077,0.05200760689064114,0.05969050864531383,-0.002687729112673182,0.025255406860434804,0.025543602935067952,-0.004735795677105531,0.0032046597452360334,0.018211853131426217
PNOC,-0.0350892703633776,-0.012614236018784742,-0.0704804609301355,0.017953827316458264,0.04697809691858449,0.13660918690446205,,,-0.018962771413021325
L1CAM,0.03040572937889346,0.0012735465588775325,-0.024385861447795556,-0.007972405845312096,0.014203203664493312,0.10162420515723568,-0.028169973242144233,-0.031531480807152845,-0.02307859821500564
APOA1,0.048651858914004566,0.003141208566774957,-0.007541163533327688,-0.020517822733267518,-0.01906055502900213,-0.025414808482987963,-0.05388785600847591,0.13865919522156872,0.09483681634311134
PSEN1,0.023477007917201836,0.034753033206170715,0.031036694428800807,-0.003909948288395744,0.0005753934812620517,0.012485637186526441,-0.08105154285000216,-0.062224483393063246,-0.03223589001872756
CALM2,-0.003047761951879247,0.020833969747284263,-0.11957083200510604,0.018301848736957144,0.046389807046747354,0.05392687295352761,-0.030265120745999043,-0.05397742104535673,0.06173584484607237
CLEC2B,0.03889731017281275,-0.021916244553020693,0.10990506525833364,-0.0038595248104733772,0.021297737843172276,-0.0649929293859876,-0.009413228014827564,0.05921843637358743,-0.01671343702466853
NTNG1,0.012029347418014162,0.021789552070768697,0.09024038200421465,0.008977375314542124,0.01915343028313837,-0.006182689917967541,-0.01720204088306341,0.07047518088807334,0.07398764686743914
LRIG1,0.05845779106237099,0.010123860283955313,0.018177987460901462,-0.004656231057397293,-0.0485220776274958,-0.05185514432285351,-0.0024643825749149115,0.1165424901174593,0.04519397530037404
CPAMD8,,-0.026835590366589945,-0.020369720890614694,-0.017477697621350544,0.031911875584072935,-0.01645520554846246,,-0.039600674253963984,0.02326713662582548
GHRL,,-0.01417472475805342,0.07169832997220772,0.006114733970326,-0.010740764705648803,-0.016518915309643462,,0.05475211389229501,-0.026428000981729597
NPY,0.03190481649710027,0.014517331442220983,0.002386221324505195,0.04685989541871069,0.04830205881217281,-0.0675065068506662,0.023004988518155103,-0.025545931895093403,-0.023200764160388656
MMP2,0.025888939760237154,-0.03582153835559669,0.13401314126815345,-0.032919821303956265,0.007375099655893327,-0.04746862122922212,-0.042074216668008424,0.04276462760675347,0.0273067125253749
PPY,,-0.02252253841090354,,-0.012773353537270207,,,-0.028462106168239878,,0.11464611845159904
ALKAL2,-0.024083130849385206,-0.02504895186790287,0.010450283090597373,-0.030811387913092445,0.052411260491335855,-0.05825275681201393,0.0003138819200039468,-0.03484346188155716,0.013013359343241071
CSF1,0.0010204753232887474,0.02677722170317038,0.030072399714783527,0.0034599155752714607,0.0056469028942277705,-0.0666703080453608,0.07965039362496035,0.03259842923063524,0.04596538844743552
SEMA4C,0.039255494868645005,-0.03075804267079371,0.04864385431580506,0.01844875515834423,9.564183732156557e-05,0.012582206520334182,0.05202229118876633,0.012613402654212031,0.03333755895000932
BMP8A,,,,,,,,,0.008367299546184639
ICAM2,-0.02982263374839092,-0.06339369598064734,0.09905603814984966,0.0028569632612335306,-0.027358584586516882,-0.0035175085839736953,0.009136306267075638,0.1106386035737078,0.006872235037960403
SYTL3,-0.04501290995459583,-0.02544948762396434,0.08187389765596995,-0.053510771801066635,-0.024197036429063994,-0.0421451930270794,-0.014667128915300523,0.022595953531137726,-0.06370510163514143
IL1A,0.04436220122171599,0.030559505341693254,0.13850259644108487,-0.010176897221496253,-0.030276730853725193,-0.036534708944261564,0.017693058076785926,0.013502632489906508,-0.022435246643310737
HLA-G,-0.029140733701972243,0.04707523090512431,,,,,0.026184489157831965,,
PGF,-0.08846776521408524,0.0064828311726462156,0.07556295354960149,-0.00813664016379498,-0.0194211890968382,0.042757656098037666,-0.048850694125875574,0.09856688915902259,0.06656783243372479
LGALS8,0.019700950323522416,0.03016566144296648,0.07342877078296592,0.04191184035280181,0.029327397127981655,0.05596453750083372,-0.06030465874957477,-0.005644312430189177,-0.0037264225311881413
DKK3,0.0972872891148193,0.008863912848636434,-0.06933957889862126,0.002505544843459398,-0.015237475797770992,0.01917035631549701,-0.018997843458095097,0.04470941152928298,-0.007947078019014273
COL16A1,0.04734049946269949,0.06834615763243604,0.05832830869336647,0.048136555353856005,-0.02031536044690105,-0.006722706238710505,-0.06811090356057863,0.08305934487724385,0.07282989011999046
TPH1,-0.024538869548692558,-0.015091291176912727,-0.024214459004924173,0.01768096265383756,,,-0.035067556669100275,0.06986013000646717,0.012957910349351048
TNC,0.007482376328501215,-0.07411468186045071,0.08149072165967107,-0.039292766262404494,-0.03394514929951482,-0.09337536708028228,-0.00448501292034851,0.1559093372855352,-0.02939984153091643
TNFSF9,0.037001266720377145,-0.02683558758061576,-0.05466183509956055,0.04554418952264436,0.0599257509395425,-0.013990739494217891,0.00491019846514199,-0.00371632987067211,-0.026098014075936527
C4A,,,,-0.015142169923551439,,0.04314149674291285,-0.016113326923134774,-0.026907191450070374,0.11003273607600711
CNTN2,0.032718063748563474,-0.03016577873645258,-0.030705953559210127,0.0026625220481287467,-0.0558419982909569,-0.07584733477895722,-0.0011517831704679457,-0.11658635370996223,-0.007392062572762047
F7,,-0.01472269192235228,0.017197980016582595,,,,0.0019118659624201913,,
LUM,-0.043877031235043655,-0.030513059715271296,0.12016246232043187,-0.001722435218116864,0.08041955613661987,-0.06945301079057505,-0.07790225643557405,0.09753873038184001,-0.04882506785903322
BTC,,0.08861932671256952,,,-0.046515354597453644,0.0797312519979958,-0.014687683129286682,-0.02308738573491386,0.03362645987273286
APOC1,-0.040298110163192624,0.07444092274349816,0.08589429181852198,0.027406308687492106,-0.0016938248688162826,-0.022253370407799435,-0.03005953886009211,0.11300971868200897,0.035248842905320765
PKM,-0.004428603907882591,0.025565823288430635,0.0383465773276728,0.04599271722660547,-0.009740945184071644,-0.006170893408949506,0.03386900047773362,0.054842267129525654,-0.0032367699057072605
TNF,-0.005828571774621147,0.006371774043995618,0.142684961477411,-0.018806935213792626,0.002164115018472009,-0.05572298379572642,-0.014255846120097261,,-0.005863067503079778
GNAS,0.05711683556888325,0.04021533558556862,-0.05792073024656439,0.005112721601973102,0.03329296887605577,0.01738429560812447,0.04563173324739738,0.12707062617040243,0.0648326163111993
BMP8B,0.07974348002464687,0.01764097214397491,-0.044001283919892435,-0.03932824810776877,-0.010426471649618801,-0.02013450327212842,-0.08325407009719876,0.0040653106081430645,-0.04612194438604429
LIPH,-0.025208843336319325,-0.01509128746155483,,-0.012208728320348056,,,-0.01447328084619222,,0.08423756242724836
CCL28,-0.01842508984651941,-0.021227773063188803,,-0.018799433152143177,-0.012332314333827806,-0.022140687218795835,,-0.018599285297185787,-0.012805195718659419
PTPN11,0.02293510709234415,0.02578594377356196,0.025671666279666414,-0.008083961133284297,0.0210952975490801,0.019866682274368382,0.044690592877097035,-0.04852816672635529,0.01099032233300217
ADAM12,0.08415988203321578,0.009386947673685246,0.1006862620649103,0.0181020813660217,0.012362875852983271,0.06060101479680746,0.025612552416662444,0.11860439584373317,-0.05237164146001698
EPO,-0.03977012688737987,-0.0036873150101604324,,-0.012773354094829612,,,-0.015718352628156997,,-0.013617261433590312
EDN3,0.020855674032259724,-0.026288307451750217,0.09372913210269918,-0.01979806886724043,-0.025765814004176397,0.05382508060363008,0.020540551047893294,0.03307207825072328,0.04575214144255827
CCL22,,,,0.017803692205358747,,,-0.017789789718349904,-0.023087386756672133,-0.021042237329781974
CCL2,-0.0008970051574436897,-0.046685564036955014,-0.0026824681311213142,0.04457441802454735,-0.0016086807249526879,-0.1055546024458769,0.003214241283483425,-0.05568119280343431,-0.0694223649210422
DSCAM,-0.046846204563617704,-0.004612951761554843,0.042571661821138855,-0.02186753790624446,0.025305582687489933,-0.032251143333752785,-0.0463022586039062,-0.004699442470449036,0.04098143105461939
GPHA2,,-0.016820006703878582,,,,,,,
ANG,-0.040105930663065385,0.03343524339997658,0.05208378018779845,-0.03337227245082904,-0.025586783165519312,-0.04822664013758844,-0.03154379098966745,0.11144289006456524,0.015199100154156426
FBLN2,-0.005921016786586751,-0.0008336217443229238,0.03428131573054487,-0.03041496334651868,-0.019306350086611048,-0.07111665104640606,-0.05788609427289193,0.08061933940789809,0.018321762591371967
VTN,-0.0238523861347635,-0.028527792573896676,0.011473942946402457,0.019290664798952997,-0.01644473922476769,,-0.017967152713377878,,0.10573656894426058
VEGFA,-0.07450919079091828,0.030857726200494207,0.07263796695291717,0.019517140800877065,0.03484846077519786,-0.02460311482749919,-0.008360649107971907,0.008452657408860012,-0.018642906148127532
F10,,,-0.033121581313331594,0.06470862852742576,0.008757252277944738,0.0826376586689526,,0.005133106437273567,0.010185218512819498
SERPINA1,-0.012696635012491048,-0.05786419906043683,0.014615660014763365,0.05976792847339627,-0.005871856140052231,-0.0223272175439679,0.06980272046933508,0.04580539509827711,-0.042666173644913964
VWF,0.013218242821853465,-0.03867884690924609,0.054883382347007,6.211928835530814e-05,-0.0021476438747612026,0.04588574492080084,-0.057798849017589575,0.10735975337170282,0.01560549490774437
GDNF,,0.11084537597147413,,,,,-0.03962790871050577,,
VASP,-0.11854633473111806,-0.021750442497382533,0.029945126006555595,0.043743004814175555,-0.05017008640662151,-0.08953731108277134,-0.029219050820056578,0.0903208458888589,-0.03202983900216998
ADAM15,0.029956920759572528,0.052512790612288945,0.045641905339050784,0.013699583278152822,-0.025773242461135434,-0.058382647764943695,-0.028141919931976477,0.013342932027031566,0.002535718223892704
WNT2,-0.02142435859052288,0.02398045191124747,-0.028478356418514966,,0.06765530714983917,-0.02507596388468646,-0.01949705602101344,,-0.033115329121673
CALCB,-0.02242387001973123,,-0.022517070645576696,,,0.10794829945814415,-0.017063490126746683,,
OLFM2,0.08242645832600919,0.02333691526939681,0.024537873834504127,-0.03710336389039207,-0.04555713906094981,0.026781573652648518,-0.04145847750532121,-0.0010611005398340407,0.062289453582196425
MFAP2,0.01058687564929011,-0.0019930992440855277,0.02949460450213762,0.05980842480051008,-0.00920464570371821,-0.019515878514306792,-0.040415911226537315,0.12534507730058456,-0.016797484733279796
HLA-C,0.008061526737786595,0.01100958187113128,0.08478920536407121,-0.044368014028545344,0.01699795390063462,-0.05210728145785832,-0.006471429899092778,0.09784720155568069,0.006172052755861722
THBS1,-0.03312458905730251,-0.02978494141858317,-0.007038696988935359,-0.03449789804929112,0.016217802234464448,-0.0639196588241635,0.009216978253343265,0.12613662516555602,-0.09941352269886343
HSPA4,-0.011654216764492645,-0.03585783622080023,0.0033779262059315477,-0.0021353038069896364,0.016555225313933344,0.02206805464395893,0.05070128654520394,0.02724386989842219,0.03973911491847112
LMAN1,0.002885129002721886,0.0006078850149961585,0.10135443780808566,-0.044209640647703864,0.034748607707062985,0.0083600113847426,0.08973914185217574,0.039637627963720265,-0.05350120513937839
LYPD3,,0.03837266535202393,0.009934149934401585,0.012477663231374838,0.0012352644102158255,-0.02020093478057287,-0.032784811597173794,,-0.013363422548920856
APOE,0.009343962495209775,0.011743810753353312,-0.01483175972353033,0.04738271323876141,-0.017633213135281278,-0.06763892111818694,0.014970849508523286,0.059533475703879526,0.03668550069864478
SOSTDC1,0.12607639805915918,0.018826679922701022,-0.003011688140281087,-0.030894509738158063,0.052914069288270325,0.01871626626433366,0.008729399766976977,,0.052286865324840906
ANXA1,0.005808542274317535,-0.028483250852259705,0.04424227484601814,-0.05409825748491719,-0.013171824857958501,-0.06869211855128844,-0.03659498333302676,-0.039656835384927064,-0.02887464048763945
WNT2B,0.01859752402019069,-0.019610932467656304,0.013006807067014682,-0.025002505457510513,0.07657474921987487,0.019177918756833525,-0.029610774303802885,-0.009594889581969811,0.00880541888208421
AMH,0.11536793148318818,-0.01598550328567569,0.03461054660569146,-0.018412143295373672,-0.01387092189821126,,-0.06344566865708773,-0.018599282925381558,0.09915531739718701
GDF10,-0.02090846795470647,0.001988049107296288,0.009492688547897827,-0.000638841321257753,0.010195003580201065,-0.015105544313717486,-0.024237792272121594,-0.023474383847775535,0.04902909309637261
EFNB3,-0.051485496952424124,0.013090077353031084,0.019005439602129682,0.05301928050672725,-0.021161831432873503,0.04059586199997653,-0.058075805465232916,0.09248247728160564,0.06203816562390138
LTB,-0.02542873421578045,0.03140408140210346,-0.0024613876596020156,0.027196103860232922,0.014023686499902772,0.05517871719485501,-0.023383356022707052,0.047470570203095454,0.016043943492596066
ANGPT2,0.03973801622930086,-0.05273059759313246,0.05341934201053979,-0.015682495018283196,-0.035957070191311856,0.012591584226421183,-0.06124050176174318,0.10129675684524184,0.015143087419185275
NRTN,,,,,,,,0.06119680378346288,
ADAM17,-0.013536389012497109,0.020569102620373658,0.07234372374510521,0.0294124466229684,-0.030775159022465796,0.0017224993742690578,0.045171030034564845,0.013327841019874423,-0.00663544381842001
LRPAP1,0.0002627496694514187,0.008322480801330127,0.08906869070486617,-0.019702852190136393,-0.021663314050123582,0.019367151722536658,0.025015990909987646,0.04631276909254936,0.043710380991659095
NID1,0.07542594239406797,0.016653460660272287,0.07881988999570218,0.026313537589195538,0.016582167017817517,-0.02283546806214566,-0.09774483597491378,0.0709085072814236,-0.03934933835140458
MST1,-0.01160509084773425,0.0014031701172301956,0.09530327913788822,0.01707245754422206,-0.006544609049941001,-0.03584293442676424,-0.057570334401650144,0.08041547919205146,0.08286022038617083
IL13,,,-0.022808210159489077,,,,,,
DCN,0.01905147127684222,-0.007411183810060739,0.056516820215869554,0.014750734071647408,-0.005155140683259232,0.010364329654059867,-0.08213419054263675,0.10020232597708381,-0.033720633060404265
IGFL2,,,,-0.015142171525777223,,,,,-0.011963727603795554
COL7A1,-0.030773920610283827,-0.008696418257443347,0.04804804616700922,0.026530153617530267,-0.0023907142104357994,-0.03895111902013972,-0.05912636108797918,0.040330276438843994,0.07812832786270932
CALR,-0.009103496880163644,-0.011156992781544786,0.07035236376728855,0.013563924599957396,-0.01946858429233872,-0.07198169984679537,-0.04912987153471401,0.07757574998571717,-0.027224389706214384
PIGA,-0.05001193183779528,-0.052204273082368524,0.10910850437071455,-0.008569043708163467,-0.008046983671806564,0.012694433985054996,-0.03035207153613791,0.032195399310114045,-0.00725760912065558
CD200,0.046380022873439675,0.02418219123297021,-0.06025164669141234,-0.0022613811711021574,0.01995544128570283,0.00175338778528981,-0.001163635508399782,0.038789579603364,0.041447423370795204
GRP,,0.04795057643590579,,-0.02351005355814517,0.01614540597776123,-0.018566707428480045,,-0.02568861451079372,-0.016157759173981476
CDH1,,-0.04019241710276354,0.0014132094508393213,-0.029270642145137953,,-0.012899680736304734,-0.021681601037424527,0.09296892901910456,0.033104713171809706
LPL,0.029540797754596674,0.01955918092473222,0.11495350035342596,0.0017247389120867262,-0.030877757484845208,0.040101131957022876,-0.0508617664893408,0.14519987830863293,0.1371573235246524
SEMA5A,-0.034978838111751114,-0.03236888805511937,0.07759758141005503,-0.052572345263006526,0.05373520012254926,0.04345860169756136,-0.00622430777574561,0.07204090595053382,0.05374409920735653
SEMA7A,0.03675191931505204,0.002286775271685848,0.007514206338369079,0.07159776021736629,-0.03363399588983951,-0.00981118191703018,-0.08872067806116127,-0.04426178734161968,0.011327816337184299
SEMA4G,0.12544240547083002,-0.032550439059380334,0.08335186836491072,-0.014274151676851055,-0.01079410616466815,-0.022210334798927995,-0.03604649655862414,-0.010305538404890163,0.05296133543840939
SEMA3B,0.12541514337444723,-0.03245205723638915,0.005409303668017777,0.03347658756042347,-0.0030330419818815763,-0.049499614776459144,-0.05235055524180028,-0.1300658413808554,0.012857562710842464
RPH3A,0.09615251883210992,0.033135637361422304,0.017987546775630577,0.010604939043848358,0.054406079815529,0.06647406497996033,-0.03204438950973142,-0.052988641667578926,0.035629196035987486
JAG2,0.13590950529556817,-0.014139207724349538,-0.0028661390045854147,-0.05450572621241346,0.07074855487588061,0.12444636612747365,-0.0370446679749686,0.11769554975857749,0.02481564919381515
CGN,0.012700285129509324,0.02541353777390458,0.014609180497584119,-0.008392705976100027,-0.012994302315687373,-0.034140832381202774,-0.03674917824965956,0.07449655962452637,0.008787467925158169
GDF15,-0.010199485172523868,-0.012929331760554046,0.1436840616902806,-0.03511477935732067,,-0.03934364178189964,0.05431165611195188,0.09657859957947451,0.055654777869115775
SEMA4F,0.1816701389595864,0.08499049251873071,-0.06534894478821228,-0.06284705140685848,-0.006528632369968363,0.03867051393186742,0.00014074376077058255,0.019164473290654477,0.04191379756047398
NXPH1,-0.043733704173514666,-0.026878611990745583,0.06396738058054449,0.024112185665259675,0.01145987241792881,0.06757834139335807,0.019395382277500955,0.08771656968257517,0.007814667026542524
ARF1,-0.054329575391684475,-0.042734371370257415,-0.014743369459913279,-0.02406999675008789,-0.016097817314754466,0.017410307330909088,-0.014732451208533991,0.0552858181930642,-0.03021954355263295
DSC3,,-0.01272904835331109,,,,,,,-0.013617265566967332
EBI3,-0.0035626441729749987,0.030638176967808493,0.042429643012301045,0.0012573994778258789,-0.011349242540465546,-0.011777760982105583,-0.0646068774171659,0.01672022277793447,0.0870909894894004
TIMP1,-0.04007344510454683,-0.08906133879779886,0.10511043763323016,0.017642939020938456,0.00571134518026045,-0.03838158867395048,-0.010117013669411862,0.13852862182676876,-0.02135917423033719
SEMA3C,-0.06441462103678347,0.01181005017976967,0.00531988229211842,-0.003385682586509106,0.017706857759665923,-0.052291685484785286,-0.002470496243402979,-0.018084443935300242,-0.0202931857648024
GNRH2,,,,,,,,,-0.014756163115281572
GAS6,-0.06693221692183224,0.04859085572955048,0.04758843038689284,0.010876517568410618,0.031499329317285975,0.03142690887924893,0.0064275387610793445,0.07475700062028924,0.01251872755085254
MEPE,0.0607148007561393,0.004892742372397002,-0.03590084009770428,-0.017579432088823985,0.01833504982452782,0.09288132060113675,-0.027202390239750594,,-0.018816907597055996
SERPINE1,-0.0348695794587554,-0.05315927621167099,-0.029484107081065598,-0.01175906429792612,-0.037536502731217836,-0.012528513396245914,-0.03165393148623389,0.06489251569578336,-0.07646194823163148
RSPO2,0.0610842095999372,-0.02328790434809747,0.06821776881301303,0.02682226216206878,0.03434746764072495,0.04080185797219626,-0.021979701170827978,0.03195266537516188,0.001802409368459059
SHBG,-0.009895413090687722,-0.016487880266007175,0.002970192766753009,0.017354085288767526,-0.021060021284106625,0.01367956565457536,-0.02355219446555995,0.08735241063833764,-0.013255899019947738
LGALS3BP,0.0428383336082561,0.00915864722805553,0.02888032120227538,0.009692853535928402,-0.04052794882297515,-0.003892539321300409,-0.052308849747040385,0.12960823433139806,0.02538168936672055
LAMB1,0.04883328936261044,-0.02942931533873146,0.08109033956965031,0.027519444988541593,0.04048156373389921,-0.012783477084601277,0.005109320677085097,0.055042868379503576,-0.028957676173982195
SPTBN2,0.02300709766030798,-0.008284989431617385,-0.010026625698649755,-0.006901502635991036,-0.003913266999676507,0.06569185187163035,0.016305624669988247,0.07919508455787728,0.013374409653400617
COL1A2,-0.026216284736002834,-0.02776087925295691,0.0847120555389866,0.03628601121045927,-0.013062342519524366,-0.014079666711929634,-0.03612169929970753,0.09274030122956617,-0.05076567760427891
DEFB1,,,,0.02838699133626383,,,,,-0.02916197825706936
SCT,,,,-0.012399692116130316,,,,,
WNT11,,-0.01824486019781987,0.06335628134241025,,-0.02536085072427494,,0.006124731143313378,,-0.018071816126520385
LGALS1,-0.08757540860591635,-0.0785962885611517,-0.020739554144186368,0.021268535267094196,-0.04996317494586117,-0.02632473739572422,-0.0019563518405543707,0.08253902079705389,-0.019330510991992456
BCAN,0.06162097512994373,0.004759652603835143,0.12951352210097425,-0.0014173167728940947,0.003726195466084991,0.0887544420306975,-0.0040894073080332705,0.08526210916245876,0.09036639096686036
ANOS1,0.012633158724336175,-0.03390723879927397,0.07777551304732816,-0.003174090880971079,-0.06537937661483847,-0.017053112007410085,-0.09438023395594122,0.011853521353818048,0.07477130010096701
EDA,-0.03231495502529209,0.08860253127176453,0.029875197695796014,-0.019429096808753103,-0.018583747262591235,-0.020865528449009896,-0.01696071598904059,-0.004919702786941776,0.04067712171767186
FGF22,0.04081392403711272,-0.01899370214004998,-0.020369718199803065,,0.058404488927474935,-0.03598205757587695,-0.005823628538592673,0.055238891732051966,-0.026098011222769755
SHANK1,,-0.0182448590265224,-0.019380493137222468,-0.018149714518370587,-0.018969449553463736,0.07379819062733334,0.051821164679437655,,-0.024276838911991495
NPVF,,,,,,,-0.017789790910784677,,
RAET1G,,,,,,,,,0.0069305564653453075
TGFB1,0.04978435739484606,0.059763449919833574,0.03461086388519353,-0.029542084719704615,0.012032906199206968,-0.04088119432754988,-0.08474568842263097,0.05146302607899729,-0.0235386877374229
MSTN,-0.031040033917406045,0.016728775450476553,0.1229410491093413,0.003209545840098637,0.03402077147839315,,0.06416655417502927,0.04532435183481667,-0.03283800617754748
WNT4,-0.02385238311659678,-0.01229334605461457,-0.023095881014308733,0.04006643476899157,0.21481726856209313,-0.02634802784633867,-0.06254250240814255,-0.018119434994214992,-0.02268867470779232
TNFSF4,0.03925411642607549,0.024072192183404242,-0.005338645182913068,-0.03260092537929379,-0.014111979441997977,-0.0284159015305767,-0.039721097654165045,-0.010209204449908155,0.040551575276013024
NTN1,-0.019089083978699115,0.06742127876084686,0.08243338387986043,-0.022254773388656206,-0.033037324195379233,-0.00796456002914371,-0.11000829666705576,0.10609440286834258,-0.025798840349984756
CXCL12,-0.05667635197305764,-0.021671253022275124,0.017091106105320334,0.003548644076830368,-0.003034075561781324,0.0099504207084599,0.02520742090960725,0.009724737492852445,-0.04103092301331234
GNRH1,-0.027747541687442326,-0.03558743595827753,0.02622590386263976,0.010655103437503784,-0.02097654483275688,-0.019515878390744694,-0.037636555250446777,0.08862691897256492,0.009082872585348747
FGF8,,,,,,,-0.02683115767219727,,
RIMS1,0.06315826035218235,-0.02548917769538953,0.021320695362432352,-0.0064048706819458436,-0.026836604671015785,0.06630631482803409,-0.01619683163910115,0.0836561676138335,0.027834650860862276
FGF14,0.16613541905378446,-0.013810361525514611,0.08300234538281759,0.03483433846954829,-0.015546347803923105,0.016674187554533863,0.1349396452850683,-0.043602906654207775,0.01610037800004716
IGF1,-0.04003990663226126,-0.02970498136530148,0.029069832161610708,0.06937493572670536,0.007085728427601301,-0.019550292899790968,-0.05945993127432204,0.014218148967640358,0.0061611531854444
TNFSF10,0.004821169516952732,0.044363012694644474,0.06415391376824307,0.01948051748549251,-0.04017559050084577,-0.028798949858007076,0.03549817031259453,0.1299745865740375,0.014628028224780206
GDF5,0.04012346283866894,-0.018846117450781547,-0.01452448376271714,,0.004159253769533804,-0.025444941607269733,0.01339228812749948,0.02919687669072637,0.050336089995389376
CHAD,,,,,-0.012733419354133657,,0.038657731533450194,-0.020414591274139346,
RGMA,0.04201087165382817,-0.00464064120955405,0.07467753407368607,-0.05480717618495326,0.00776951622844245,-0.013659885965706754,0.005723518456423986,0.12264449142232803,0.09827922020829273
CLEC3A,,,,,0.03019588165318898,,,,
WNT16,-0.03424122657628361,-0.03927673194330304,0.06523665603246029,0.12325062026024987,-0.027014113944809025,0.07653118976626222,,-0.016864626332348902,0.03465932584401514
CX3CL1,0.029207354060172556,-0.0403252317511346,-0.033525710756407055,0.024940988276899036,0.07290735186078663,0.04257454709048839,0.0014044082661489282,0.1081672715677611,0.08977584826173397
FGF1,0.07641189699793118,0.0018285324391041685,-0.011273424212873587,0.05019589535484876,-0.010248523447924051,-0.07460703023462313,0.03474574711071362,-0.056562557876932526,-0.015778893906688244
ALOX5AP,-0.08735894560662284,0.019326445980336282,0.035366966204271995,-0.004512763270677584,0.0005489438753339757,-0.007728015463699802,0.012644051313588884,-0.022607142325318633,-0.03488314643771625
IL1RN,-0.0591725615587235,-0.008941048537620533,0.05219652042673627,0.041477646380243705,,-0.03471510132039073,-0.007740674875178697,,0.00290823485569988
PCSK9,,,,,,,-0.015517358850995968,,
NPW,0.04957010693670428,,,0.0949618550401119,,,-0.02059804855052528,0.03382954697450323,0.0702558715777912
CXCL9,0.006132127934621535,-0.009678826683379046,-0.025022669849568916,0.020222471141784035,-0.015152410102426683,-0.017570565031172117,,0.0011723974814114551,0.036359030947589285
ANGPTL4,-0.08415447784291877,-0.010276619019174734,-0.023736219577874494,0.015062373184663067,-0.004901086303223723,-0.03119359409711428,-0.021185587631875474,-0.027855479890715542,-0.04563966322700524
UCN2,,,0.06616125885202123,-0.019429098006998633,,,-0.02683116218979521,,
OBP2A,,,,,,,,,-0.015295748676576217
COL4A3,-0.015915248097174782,-0.02470178989755886,,-0.013963599037006,0.06780941091361604,,,0.04624796474125398,-0.024742466408422387
NRG3,-0.03355083039886447,-0.029910363471896937,-0.06360685604744327,-0.012724689668620764,-0.003939049279890135,0.012012513026209766,-0.04128557267421774,-0.015414339713572926,0.0375696271028933
IL23A,-0.03786333469738802,0.0489020908193882,0.02969940966400132,,,,0.09474624468823772,,-0.003530818332216471
COLQ,-0.008824882021821261,-0.0026130969398875706,0.03568219225613714,-0.010930531026277003,-0.017562069363652982,0.017728697011659265,-0.04715553519807111,0.0547437355435975,-0.00047911159519184844
TNFSF12,-0.03321988420253764,0.0347346328332187,0.04825406372009049,0.021957356082910436,-0.016493624951345865,-0.0484990924341206,0.00796542748960258,0.09504915927887331,-0.018897347639725576
DKK2,0.08597170030518397,-0.02109440851783484,-0.039045111657251094,-0.01991967000937598,-0.010426470473881568,0.12068078057440539,-0.018317158392412828,,-0.03420864599906936
FYN,0.011079134254847262,0.0002718134881574596,0.06836048672257194,0.015171669361556202,0.045161290426283696,0.03391135178833125,-0.04207647256390538,0.12963176298454152,0.01776724425261046
ACE,-0.0046706487563918835,-0.048219112911862407,0.10493398423479974,0.014446379349589384,-0.015810708019044144,-0.04799694888399676,-0.07028751798247233,0.12685605468244604,0.013039592072463833
