,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,0.013336574404402177,0.01762506230603714,-0.014380088752066018,-0.02467718853695989,0.020066173872315206,0.10119401837945775,0.03308392334724439,0.03219019157160617,0.04166032204218537,-0.004115339822654695,0.021825404807275437,0.0990810606371436,0.04042577495526645,-0.030572860919401118,0.014289673307758868,0.04559728735533315,0.1865879815370455,-0.007198867338675598
FGF16,,,,,,,,,,,,,,,,,,0.053874288237128753
CXCL1,,0.01777527932950519,-0.02081938935386024,0.09053617109937023,,0.04268970139639814,0.039509188044392934,0.09179605635348538,0.01202324962617956,0.038877763938053735,0.03919866062426064,0.04270355605897934,,0.07915344111508167,0.048888297906376534,0.2411504267323364,0.12944216435629702,0.26158584558579867
VCAN,0.10113699716455576,0.05367637204394589,-0.05307378228979463,-0.038407484774007454,-0.013314349946329537,0.09054956047665773,0.03886695642279315,0.0650769971045876,0.04472700819703546,-0.03733827974624016,-0.13553789690992007,-0.03257709696244404,-0.0859916954191587,-0.05995324597049428,-0.04918405005626229,-0.015516307519624621,0.08628872244985064,0.06130487282746255
MMP7,,0.09937049195599508,0.08492628546609762,0.02407979761081085,-0.014450759817247074,-0.020615718890142416,-0.009849714847166905,0.07517589905781655,0.05330030266088463,0.0041075450893082455,-0.027283024062583584,,,0.10137808784236814,0.08461206064229751,0.15191594917687865,0.21214621507558198,0.011511188289728327
PTPN6,-0.06722489048011376,0.006380123814025913,0.12132243707219424,-0.013817252210040059,-0.04098300660243207,0.0740040497370565,0.005970634904088782,-0.02304013399517797,0.05303558526990694,0.059135026789385994,0.11269361069585927,0.054290974279206476,0.04382387624838153,0.11729669660337952,0.05734582692201532,0.054964996120832145,0.1860971308349212,0.15565256581851217
PTGS2,0.04413682973854648,0.05479533385540812,0.10405180544355559,-0.029240392958859197,0.013290318859956981,-0.040517389559677014,-0.04086155870309011,0.002376341996926064,0.043001031661882,0.04499214815853924,0.1773419588851301,-0.04037900734575506,0.11499448751477788,0.0544994195731428,0.017589829017987873,0.08503618298014613,0.10198862977702922,0.0809223444641577
XCL1,0.014899860079205223,,0.03235468755599773,-0.011094868618799695,,,0.0010350342734024083,-0.019798001429053327,,,,,,,,,,0.07240791727557389
CD58,0.046402371799104385,0.00453703029381112,0.07048462852899928,0.045370928663502716,-0.04535040397125678,0.14397486213054145,-0.003532319598342362,0.04707562310016486,0.05850853058077594,0.060002126137492236,-0.048321772331318374,-0.0009116805965517069,0.027327794050621013,0.0902887308521094,0.10530069958503568,0.03733701462767952,0.05559480187191376,0.1011019257026972
TNFSF14,-0.0008786412561525978,-0.005810891023176476,-0.014378445183953707,0.00010877197118321411,,-0.033155051162467815,-0.01560614913777287,,,-0.0684309519977688,0.031306656005225794,,0.05580499472871268,-0.003925503925157827,0.044130370915180614,-0.01260625887693016,0.05857998652703897,-0.04999158982410889
CNTN4,,0.0867052626303468,0.018317390413048695,0.008858243917287624,0.024302466445206856,-0.07320215984266858,0.004526554056430976,,-0.05238636541881063,-0.013363941881588992,,,-0.007927122241740145,-0.013065153778900565,0.06055306521661094,0.007101030548727101,0.12566900614669493,-0.11046240878937402
NTF4,,,,-0.014034522932529688,,,,,,,,,,,,,,
INSL3,,,0.06146332985768495,-0.010197152117517327,,,-0.011357757169237372,,,,,,,-0.06212265684726843,0.039948771034202885,0.06609290055025611,0.07876992987560322,
BTLA,,,,-0.016185979370489274,,,,,,,,,-0.030094442781995717,,,,0.08572625069515624,
MFNG,-0.05577562033449851,-0.10771472522711402,0.042784787956128535,-0.0025247705584464375,0.04163342850416173,0.0876637971071744,-0.006621590511622081,-0.015703670067636812,0.078625574187572,-0.026767903119257714,-0.011492010650077466,0.13674799290169337,-0.01191554038362041,0.05318151118158022,0.06099562653444566,0.014320103876219981,0.135108312578691,0.07010288956526518
ICAM1,-0.03778756777290958,-0.05817353798842359,0.06405176198612618,0.0413353259704757,0.017045435550898474,0.1208526231471026,0.03854626145557092,0.050971297087419494,0.1221633671995279,0.03564593700756599,0.12772629310704728,0.03542764299259594,0.003157178079389129,0.07557508643423495,0.09875968988629562,0.06379612195660805,0.060203682485300426,0.12708751819503028
PROS1,-0.0008702599552625034,0.05273048291283916,0.0983546404371261,-0.004670760925623085,0.06197175422500832,0.08876329467079858,0.0036078597592470647,0.040805958105085784,0.05779165552474092,0.011054226418940567,0.008880669749871622,-0.0011003061859949318,-0.05548997265523577,0.03545976597268228,-0.005588328451702008,0.2062755850795986,0.11817687928344556,0.08103534447082086
CLCF1,0.02114497221085026,0.011019754275223727,0.11650048175832872,0.018071036084317014,-0.013433424308994404,0.08078901610997088,0.024410492788483857,0.0018785820123504886,0.02548732073757342,0.06094679807817932,0.13401476206429597,0.03114260059827345,-0.011885931867968913,0.1319622773713893,0.0691055767028621,0.03665578849536692,0.07571438114571404,0.1657420432847479
PSAP,-0.24723935579942122,-0.036229879303571445,0.18521128814702828,0.06137631408652322,0.02646313088232289,-0.09229068968542196,-0.008139643411374192,-0.037078671391186126,-0.014889206018172573,-0.03598333631474142,0.01924473783505343,0.1499081795243232,-0.09144274981879125,0.09654761994650683,0.10783707353395346,0.1281603850889684,0.24703976450731166,-0.0012808987228516695
EFEMP1,-0.06578222655033225,0.023546954000158396,0.13642163514977274,0.00914913251126608,0.03840426605579305,0.08521206957764098,0.01217119289532578,0.03637346460334423,0.12122008478040346,0.0833501740731959,0.06331893341202327,0.07956738151518557,-0.03063979449420792,0.06647217906280102,0.06821629522788805,0.1733969921263284,0.07340678415600016,0.045668393307686586
C1QTNF1,0.08393556932389616,0.003097942984779963,0.09820467710345464,-0.02492571484430097,0.0784313599802087,0.1150680554243289,0.034781002985785126,0.015891863430609967,0.009796056623055051,-0.07663790803942999,0.14084776781741914,-0.009629815933439215,0.0494389553912313,0.07618987058139953,0.005939513555048704,0.006103451932573363,-0.013709416267421134,0.18429282875004457
ALB,-0.036340611564055166,-0.06427795503590748,0.01744089883270957,0.04505376279869045,0.012962696232931316,-0.012378541770980786,0.03167151039523311,-0.016450429976051225,-0.006011856313915611,0.10936702662831276,-0.02822330696502122,0.04408483513987199,-0.010298841073999636,0.03190949136963222,0.04291218488202867,0.01821743110977252,0.07644288078143323,-0.010294822363159406
CCL13,,,,,,,,0.0172481572150268,,,,,,0.05434991706156431,,0.0951830120666913,,
EFNA3,0.0688103769450425,0.03262360781089942,-0.060168653977668095,0.00491618562096488,0.014788925693799623,-0.10350743105420802,0.006703077605469407,-0.054230558620195726,0.01058241823513242,0.0945235120233605,0.006955754295037299,0.04816221563370695,0.025390973748222388,0.08770643620880045,-0.0344988020985575,-0.019135447178509693,0.04048767612557289,-0.021530974081011962
DRAXIN,0.13255989120308495,-0.08121343839537748,-0.025882741510906342,-0.025309366539352035,-0.0374390414251273,0.1316065834338758,-0.00398269339501151,0.041953327542933516,0.08794976497918304,0.022840998859438195,0.06228806512166908,-0.025578265446308885,0.004829729928582192,-0.03028875622738695,-0.014763629797273862,-0.049062759640697125,0.1432926412965002,0.008708365954977107
RAET1L,,,-0.005238513987900549,,,,,,,,,,,,-0.010762503382488558,0.01903426417024295,,
NPTX2,-0.023880668158001234,0.009021573688800246,-0.06114782127419757,0.0018694343835937311,-0.0541338805362464,-0.14629473285008507,-0.05305072838754694,0.035390057115971166,0.09101307729522037,-0.018036668812171874,0.044980383622367684,,0.0017517819235040434,0.1491499859276373,0.16188845492871917,0.22412698555239952,0.17952023899852868,-0.01947298124109071
FGF11,0.0747874604169836,0.04421894111052373,-0.00206065897885266,-0.004511871688011606,0.07295851965681369,0.12186462395080809,-0.011029827790979298,-0.02069622903782247,0.018435008379146016,0.08711656998017896,0.06614101246334776,0.018482684940875793,-0.08095688646793678,-0.0020383385665347985,0.0175875685069116,-0.06541594812938728,0.010116794981048682,0.09447884298191134
CD59,-0.0854160797274899,0.04260612111003441,0.1532287007909424,-0.005832812342984675,0.029248405117450322,-0.07311693520209289,0.0265074687149003,0.06799850468978268,-0.05444989105326492,-0.005308970752277773,-0.03744937588204444,0.015595738943746317,0.10616201756990412,0.15979623942864443,0.10607343929585494,0.2928418392241318,0.25860813953447015,0.0998789585721461
COL9A2,0.05395670336424591,0.024737565631003343,0.02004473055271566,0.00041085163336253137,-0.01709220255562456,0.04228999493307942,0.04044414336376006,0.03805273909437312,-0.009475984559015587,0.08817451237818213,0.11312727852630389,-0.042818445416528406,-0.023454035098193042,0.047906490643003403,-0.049125244862369535,-0.14214834281590857,0.05477519079591686,0.09174402845728286
DLL3,-0.22820312767724066,-0.009926492591324602,-0.13716273839930063,-0.03711796372272466,-0.0048347352904977055,0.07747249466149465,-0.03503802417798006,-0.02107990399254141,-0.0062717431835685395,-0.05736437451725864,-0.006837192831171944,0.02022470605212548,0.03252850467098002,-0.044946918959775296,-0.021511693354147536,-0.1666055338590317,-0.15762854148403416,-0.07634823714794377
FGF5,,,,,,-0.027536078047767018,,0.018244993186381606,,,,,,,,,0.0295253891018157,0.08180540514219288
LIN7C,0.033012866665848774,0.05658502882807965,0.043963433514029426,0.00045075212844535874,-0.03312877135534512,0.05380484937817645,0.027021299701980084,0.023223059370839984,0.03929320245196511,0.04599260914197461,0.062408172880372405,-0.04332141930937706,-0.021982255334918717,-0.04772208069215669,0.004515268041419677,-0.08861655163442447,0.06636149335542045,-0.09787229758629926
GDF7,-0.04910564570006963,-0.017838356804224086,-0.03501118379698019,0.04521520506944127,0.054718278565947076,0.1642524806618241,0.029892273718100208,,,,,,0.01009634582520718,,-0.0369254513971076,0.08257985856262766,0.05168883202025941,-0.04405758151622808
PSPN,-0.014600804210606971,-0.020554326373302796,0.0352004737881851,0.008400606775391416,-0.02071129657248565,0.03525979167124258,-0.034244628611781194,0.11926808706790629,-0.017409581918873703,0.05312578900625343,0.06331193197459165,0.017339641536820966,-0.021147155888016817,0.13201643379492461,0.04545669439487682,0.06659065738725754,0.09351724975409112,0.05287885279135983
ANGPT1,0.0769428950216103,0.007992671202000671,0.05095174690220609,0.02523165169451986,0.039446946317551426,0.10294148065917376,-0.008334966160727899,0.012273477148324186,-0.03035936170263685,0.006532785554709817,0.1110403366160884,0.02975771401957909,0.007336141421365467,0.012257371141483784,0.0233585530024852,0.06592996845342067,0.16963954133812692,-0.03158353640216008
PNOC,-0.0011442281656879228,0.0036868244100623127,-0.08341170428932279,-0.014106939495536885,0.02175809981363356,-0.09270105983429473,-0.05341321242587271,-0.016450429976051225,-0.028378969920778086,,,,,,0.06293912594874726,-0.025973708343862253,0.04000218332620333,0.005872646707899596
L1CAM,0.032669774443725486,-0.02103012549097233,-0.06158992700859758,-0.035673379992053805,-0.04188592552516266,-0.08320479145880623,-0.013476612332902978,0.056743625246391434,-0.1333355611267746,-0.014771894945560707,0.005651755313544282,0.15553955484827103,0.08558650890256281,-0.05593607155102264,-0.02025537853893938,-0.055403411322126846,-0.04934766715622403,-0.15284308970752236
APOA1,-0.008074792722202287,0.012476266941280316,-0.09348871918879209,0.056559207303150824,0.006468405477998017,0.015158110627912006,-0.014789775605470382,0.023519024653947757,0.12548917194838205,0.07581661869774722,0.025170197068136488,0.07880626925645001,0.16395694323188417,0.053870409181804586,-0.017718289337128927,-0.0687811043824848,0.06698917996363227,0.056780821926833924
PSEN1,-0.05585858424654817,0.03896649968898107,0.029489546923934407,-0.03129295024081412,-0.002775086535285037,-0.014964722246887023,-0.01451948717659835,-0.008072237349269661,0.014687442146529296,-0.009012053734116,0.07119861207892228,0.0786755233488365,-0.019943246098983135,-0.003947368616512473,0.0007392700990690014,0.04253232581170138,0.03811125741850106,0.06894363006985318
CALM2,-0.04695581701710437,-0.01373011493498509,-0.1469656023017232,-0.05417808996598344,-0.06883316006100564,-0.18557725196358474,-0.06432590725864681,0.07708717452576729,-0.10447556539298672,-0.0652555047315729,-0.118015946467609,-0.009328185054649945,0.026411891530966094,0.002359616028891793,0.016930563950700143,-0.07351959767223587,-0.20001601145177214,-0.24560064256177572
CLEC2B,-0.07877595599044657,-0.012056483405710108,0.11115891478055274,-0.0068361220572322,-0.024037855434353904,0.1320347872585885,-0.0009365329377505512,0.012493390041063146,0.04499332603934737,0.022061929327294835,0.1130060107248207,-0.020849107252245154,0.027778370286530043,0.03966538119621598,0.010293641814466062,0.14544956376098966,0.22908516833198925,0.1654060950437632
NTNG1,0.14941188049578058,0.02938382291888305,0.05911188665661999,-0.006315486302623299,0.06006153903818103,0.05000853824217406,-0.01723502799398156,0.03124323626102966,-0.06627735487735989,0.0703104102419576,-0.05120819621545862,-0.03009246976758568,-0.026181997469023874,0.06099344405465674,0.023863929814974927,0.0153447801457299,0.07076760708311776,0.004710018248085736
LRIG1,0.03826494104962404,0.10201386766313014,-0.07308139697427873,-0.0016314912564229578,0.05691942002809001,0.07557958848288106,-0.021064900040029404,-0.05748946041974126,0.0386852547904734,0.06210695717812821,-0.04452560150788644,-0.04086889942823311,-0.04261257269758525,0.03732940866958145,0.050400626047917584,-0.08785738341474932,-0.2004717117433173,-0.022410528647197694
CPAMD8,-0.04320875394150802,,0.022629609348799276,-0.012061411416559246,-0.02750118426048728,-0.024910088305375295,0.00950360188529111,,-0.026080279569120894,-0.016058618950524774,,0.12805172287610989,-0.039844627385498606,,0.00075900274056314,,0.04383260471109085,0.04749379024529091
GHRL,-0.01875964723249793,,-0.018973126977037343,-0.0048319678807384825,-0.01469496051447208,0.08080335844752637,-0.02208942080640156,,0.024127405774615016,-0.036944636510147955,0.014052095628573263,0.059906116888726976,0.04583267564663006,,,-0.0028324825363361984,0.05033495024840901,0.04928595260899153
NPY,-0.03803972946749274,-0.019439217319380662,-0.059549301504247296,-0.04739891692143663,-0.0629470923694577,-0.06447858593301249,-0.007435582649785737,,-0.03713874294332371,-0.06714924698612965,0.0323828083797844,,0.13419340131175927,-0.002774544020763028,0.039174164225004374,-0.05084790255942897,0.027631276905193805,-0.14050633952908734
MMP2,0.013578921808309127,-0.045668441743855946,0.07349749422962729,-0.002847617354655274,0.0010300293717180808,0.12436982617903185,-0.01745075462065729,-0.08443947230057047,0.05265675746257335,0.08943252321865164,-0.09635700885368893,0.16626815554272809,0.11817225896662982,0.13258239777615882,0.04333433745039858,0.06913415298251586,0.14906929256260895,0.20935397360911281
LHB,,,,0.15311323084159156,,,,,,,,,,,,,,
PPY,,,0.12086281148954271,-0.0025289760908718986,,,-0.009207362545308552,0.03395219551992349,,,,,,0.012074202835594414,0.00031394956839525187,0.03527943965672264,0.06770809740939032,0.1578001426809434
ALKAL2,-0.056983760603050035,0.14354189880332288,0.020081382683117602,-0.010351963322133825,0.04581582383931233,0.026125453634736562,-0.0222096427701795,-0.0002796113294286181,0.06136250362505514,0.05562674421933882,0.02210820050749094,,0.061708713514499344,0.05996801359261345,-0.020701253473837875,0.102207695819285,0.0385805399827405,0.037526098296322676
CSF1,0.11784503509037947,0.07181201057739066,0.10480119590477825,-0.001997962209851715,0.03757987950629935,0.09649193966469809,-0.0029919569192019776,0.04306287072606115,0.034882875467049025,0.08343535297733788,0.06194948860198427,0.008038567502418196,0.04760773801233975,0.0692770653685312,0.08072172968591022,0.0495858361693642,0.025446128094098176,0.20187040192366426
SEMA4C,-0.021198421709371248,0.11043766153937679,0.08518683004410744,0.0016352564641444573,-0.0643717833083268,0.09228638783398739,0.011141780047375965,0.08940213515008759,0.058037563785133674,0.0647040155457959,-0.0688733866566024,0.07561467240002592,-0.027299599415380845,0.13207752478640566,0.05130149921397997,-0.007907542666159088,0.15587477525714052,0.030471089462479745
BMP8A,,,,,,,,,,,,,,,,,0.02126064519089567,
ICAM2,0.060175804432377356,-0.045048220912529906,0.10517346774691418,-0.023695580549765196,0.006631208662523016,0.09442479612569193,-0.01787084324387918,0.057992424434469704,0.036569033817104496,0.06087334917229179,-0.06303041221532237,0.09273440431942569,0.12088922670331086,0.11558898719192956,0.05545474381258247,0.0635379235089828,0.32871031740381024,0.08152465014915093
SYTL3,0.04338417932340771,0.006155591916410334,0.04497483426757797,0.015549087721359914,-0.018985953721100304,0.03274287888452011,-0.012488741484935133,0.011696955944018905,0.007424129543263419,-0.03677886871884342,0.07758945763412098,0.04709260404478916,-0.004196038863946304,0.05467299546187272,0.024646594977033108,-0.02570689805612455,0.09458021362920588,0.15532269134429785
IL1A,0.04989956008658221,0.025995562677602866,0.061469696943342346,0.019307946450480888,9.385465120636992e-05,0.10594131772543458,0.06890032345139138,,0.04503155946953875,0.08572594104848238,0.11974645270450998,0.01273311014432412,-0.035716978539280714,-0.03534458586666879,0.03190024706360507,-0.017740726203796086,0.011815387387327996,0.04814827758418945
HLA-G,,-0.0013049688109201733,0.010951057258490125,0.040431856180058616,-0.01066468971537393,,,,,,-0.006565725762763348,-0.03399158647727322,,-0.03727295959554182,-0.020468775039694714,0.00777396940962238,,
PGF,0.13844353013318214,0.06305429844821164,0.1327027795166347,-0.023607922977683125,-0.04111562839246691,0.18655040892914415,0.012178379854717676,0.07952682478305491,0.09080398333509221,0.08672805733097542,0.011812973739392028,0.19415384079643794,0.05417835226692851,0.1432488553733611,0.04545092145513092,0.2146218689406758,0.27867910308437405,0.13768086778831512
LGALS8,0.08800746645342605,0.0794536606623539,0.10339260041621434,0.030851946823619872,0.0023295585983070088,0.056205411176199344,-0.007034907495164166,-0.036132680828432476,-0.04477679080008807,-0.008375331847481028,0.10144512761193207,0.04576869310178713,-0.0034643325115777564,0.03352526133949525,0.04164460820395661,0.03468408288099,0.10086391044151743,-0.036180349010761954
DKK3,-0.04627931455945337,-0.04196325016102826,-0.020248772814665715,-0.004653162357303965,-0.016857531409554777,-0.1090754091832068,-0.07347957006678311,0.002389907735882991,-0.12248947398265767,0.03207061231520376,-0.10020623331204515,0.11127532739517075,0.022373904184847918,0.11620682624037985,0.10151887392606826,0.17186204108143013,0.07855203101976674,-0.20837341737907886
COL16A1,0.15640012157518457,0.004389821944738944,0.07883709419227893,-0.0008541495302535558,0.017859436013916725,0.028844577302525685,0.052258686563925905,0.1032891858134177,0.05013129062988789,0.04045275651281726,0.029096722877822195,-0.022360177876518613,0.03301450460836936,0.14444281827416072,0.048316988640919316,0.09512612095642589,0.21132113844734138,0.2437374479784079
TPH1,-0.07359564309283062,0.03420793457799691,-0.03301007170462715,-0.020189793836240047,-0.011300725950658494,0.0930426188237356,-0.021294697503419637,,-0.011055240979075018,,-0.09488229361068405,-0.03257766921371862,,0.031538371361520774,0.028493704572524835,-0.048794900351794804,0.1488225237391127,0.08894499994124609
TNC,0.09006998556995008,0.0411984907237461,0.06634017618422054,0.05325830473040594,0.01723840254403858,0.1619211764415453,0.0027228662326135075,-0.1028742523237166,0.13164187715619133,-0.03246084654337868,0.16417222123137382,0.06506230779622407,-0.08692368084822207,0.02698418888458705,0.05902799327043504,0.11682558952193432,0.029757340341710303,0.021648733597892916
TNFSF9,-0.04320873343393039,0.0016439690405309724,-0.023640872497878572,0.014145392287138299,0.020568505761104153,-0.021835056386068207,0.009948268910768466,-0.014308083267245931,-0.02099587579108165,,,0.20381603545119256,-0.04442414671442102,0.06183441049218903,-0.06077563542848288,0.03031097312067135,-0.019856439201707047,0.043539514867657725
C4A,,,,-0.01245378732441687,,,0.09077070475154614,0.129932310148642,0.0045964210903573915,,0.020297498467578032,,,-0.0461649649139378,,0.01974520858444076,0.08132983286444537,
CNTN2,-0.21864550235549962,0.02207862858570481,-0.08447196528264399,0.06719611296678585,-0.04128221947959326,-0.06908239964367036,-0.02721912583553435,-0.019105869489458433,-0.007313115062213536,-0.038574300640273174,0.023414394913308982,0.016335129976629684,0.014998057194602211,0.01676506860079561,0.03141405583027006,-0.06839279112553705,0.029124079420537855,-0.1624193096407113
F7,,,-0.0233458491726694,,-0.009814712735560905,-0.024910073826798693,,-0.016450432284456973,,,,,,0.04380671984291733,,-0.034503831333696194,,0.010110619476914374
LUM,0.0985800886673614,0.03742204992879815,0.14853251907167228,0.022033450368254263,-0.033205580040116665,0.15632341946720357,0.05438168514916328,-0.10676750092670168,0.05386096776374791,0.08307688780912614,-0.05380726104368806,-0.0011906284076310257,0.04654906128493825,0.23524559548742013,0.19303858082487754,0.3542247148006655,0.3245250989512634,0.21872619957015427
IZUMO1,-0.04128731359269525,,,,,,,,,,,,,,,,,
BTC,,,0.03592682252211922,-0.018167021004515813,,,,,,,,0.017355756562229756,,0.004575215051326547,-6.738894104571074e-05,0.009951570309501747,-0.011836386014097582,0.1802620287670025
APOC1,-0.2823961293755094,-0.06443355332786929,-0.03980937996878076,0.04978041727865199,0.018791146566283834,0.18998935815223025,0.01969825889400867,0.031440331397271676,0.10417290629314328,-0.019301442112930816,-0.06675917521588061,0.09078460269345176,0.005467909229136412,-0.02033728388272798,-0.08606280763613548,-0.1472858302175981,-0.11747921669334657,0.12402589570539133
PKM,-0.06106171149662821,0.04722130154465206,0.03726478494138932,-0.008215329944821582,-0.0076604858268248584,0.07217376064507196,-0.007750078518979925,0.027046235284485153,0.037122871132702406,0.11457083819924481,0.07686645710878004,0.12407457854018657,-0.0951911180534585,0.0038318430098747336,0.01774393795151411,0.0069180942574023725,0.016282352186010672,0.014419700295623644
TNF,,0.0020653923291242956,0.07656206020284115,-0.0062853237684158455,0.006116327338045592,0.05817985956935986,-0.02490148758604861,-0.007177823667918109,0.000594579780324702,-0.025948353177306576,0.05356676452893749,-0.00811725685193009,0.07654964003078443,-0.030567017347855465,0.02223637374503563,,0.08232483017000568,0.09327956200502824
GNAS,0.19753306175074842,0.03911189146896391,-0.1668533243156389,-0.05798403945620004,-0.017347320461921275,-0.08776067248216161,-0.01834380080096826,-0.08365025941767182,0.0587792840296844,0.1449565928579923,0.0269827961612232,-0.059123620406267584,-0.009334380384375592,-0.17161573956269768,0.03597208908864288,-0.19097889659274234,-0.19207404035243067,-0.1400694609499108
BMP8B,-0.02705841750511009,0.021800838528335358,-0.007916744963807698,-0.016084700148696802,-0.0016893364405054406,0.06628912043321623,-0.00763586162733474,-0.027495459742195666,0.055324635410409745,0.01656101129616926,0.014770351882557061,-0.03159044861280866,0.023090108264436044,0.031614786891639046,0.08333597068935203,0.11241377932515831,0.19691212624316223,0.03174508874055579
LIPH,,-0.012446027758590108,0.07470620303689314,-0.01577731418863306,,,-0.008800366132091232,,,,0.03817455001795333,,,0.016915378478118,-0.027636723071391606,0.09814102809690473,-0.009354638865086555,0.14690557508804916
CCL28,,-0.03148400574717763,0.05214900063249632,,-0.003564513294112338,,-0.013551116092811656,,0.012488446305739852,,0.04477606482047874,,,,,,0.04525824921039663,0.024906218433585134
PTPN11,0.033247429112388226,-0.0438511817725154,-0.02288211294772342,0.004173022405617191,0.014418757891742474,0.015310671275709417,-0.015593251427954233,0.1272711647285772,0.011198179103519362,0.01056514900543931,-0.05048667027368162,0.02938491099827029,-0.02872485453620612,-0.003148143205536806,-0.018784116097925792,-0.08492521194969119,-0.04835825508896445,-0.13438198644021734
ADAM12,0.029250283586791288,0.032301296132055575,0.14385564709683266,-0.006923670467853425,0.02270317988989877,0.12874293505040102,0.014873831210395427,0.020672286963656115,0.042146097205615185,0.1650665385312669,-0.0077233991073303015,-0.0029861382450624935,-0.0040363977062280515,0.13644742565382315,0.10008200002599753,0.16566849348152937,0.259141434728112,0.24143058849619894
EPO,,0.055821194673888054,-0.03806517868715657,-0.01608470059908534,,,-0.009207362947211745,-0.01495736781399805,0.013178767847468622,,,-0.046459218473736005,-0.03065765237471963,0.04623462159987702,0.09728834582140396,-0.04886543988508407,-0.012173528596356146,
EDN3,0.010824925570487774,0.009426175926418699,0.09789789440316023,0.009274608157000439,0.14781955859774243,-0.00555327439963182,-0.01427095846253588,,-0.04021325841489905,,,,0.12882444527316295,0.06246055843705554,0.07609120887404788,0.030896896696616886,0.08207261611268926,0.10994979381996346
CCL22,,,,,,,-0.018539224692089025,,,,,,,0.23997836973286218,0.006162361497586661,-0.04287729625525032,0.027137772409226674,
CCL2,-0.11901289665156164,0.036994705200661046,0.15131969892977945,-0.0051227234490472204,0.0897539109175601,0.002428112404315645,0.04916782315696926,0.04172423936336227,0.06650054619393125,0.05943335994372529,0.0946849026000915,0.11900959230136275,0.0997295953191466,0.19578401050429628,0.11638737813542474,0.09824356996508037,0.050302050485320896,0.2038640241533325
DSCAM,-0.012514717915582656,0.13534708249241256,-0.03681394067484945,-0.058033867309370914,0.050015038817581535,0.06395468606917737,-0.039436063409041586,-0.004028408825516405,0.03130697291309383,0.07631429628872936,0.01805702731785517,-0.028298152338960648,0.019154940193465322,-0.0350768520853382,0.007190083791997397,-0.080728592012255,-0.048716330599145395,0.09252964712659248
GPHA2,,,0.06977796781440801,,,,,,,,,,,,,,,
ANG,0.07886287004570015,0.012603713067161541,0.07402888475225786,0.0749163934777954,-0.005524908946646609,0.09437973954410467,-0.017526688317955345,-0.062298573532495,0.08996588099524136,0.003448894891289821,0.10757983978154406,-0.040045331553973065,-0.04497776433880004,-0.0058209004216052745,0.03273451709870248,-0.005325968045550584,0.05546189644249896,0.04321428688316727
FBLN2,0.07956485498790954,0.04804607592878733,0.12485975902975685,0.034224727713599225,0.0005431901698854796,-0.02494944237787943,0.07583061358893578,-0.009558484446380924,-0.0018148067197013863,-0.02736139369606087,0.0682052428635281,,0.08639600980710459,0.19824370618166978,0.13897887010423698,0.3101278220680184,0.3176556697733665,0.26623920915283283
VTN,,-0.0587905514865524,0.040602213640386284,-0.02068257652750543,-0.011300722255310917,-0.023976170245280273,-0.015126663316258194,,-0.03307352706571334,0.012783519739169741,-0.026106246336421713,0.008082319753607611,,0.03752567172534809,-0.035072380468773784,0.029146026091335587,0.012660698043424472,0.05380292824428099
VEGFA,0.0478943169052495,0.10040906003945874,-0.03339345037604451,0.043614840199909,-0.025513411373235272,0.06472226429243916,0.022185972292933794,-0.0973440969258669,0.07180207127466899,0.03665140265593699,0.14126014181665877,0.060524349731093115,-0.12704101839294854,-0.06383815163078645,-0.028857319722470187,-0.015338431266742447,-0.19543087367846768,0.1473567331229984
F10,,,,,0.11310789920576693,0.07482401734032866,-0.010095674468649498,0.033947914322464745,,0.06568642485952972,,0.0015824033831172315,,,0.06297445705657233,0.14108802955858343,0.028423895169554056,0.0363557473695678
SERPINA1,-0.09374471246272859,0.020281583139388912,0.0359962254509761,0.008738697670396681,-0.02892455891758138,0.09910211907451702,-0.002891753766153135,0.07045082728166689,0.010890446859848746,-0.005902236579444948,0.04861834170569389,0.05825529484916081,0.06606063434163785,0.06138348679159256,0.03844253882049982,0.13005160743457914,0.13040790117577572,0.10918267998971573
VWF,0.14080220534364105,-0.06756063835334279,0.09955099633134461,-0.05347302390316236,0.01865523294915667,0.1418705297272003,0.07763922100993662,0.06758126639653558,-0.007586228747063597,0.05839302373056843,0.025736860750623713,0.0969312482093156,0.09902934914938194,0.17317615404342243,0.16454482214300548,0.19757051409703716,0.18228895592353164,0.07351600695576252
GDNF,,,0.0370678550776922,-0.013082994908079508,0.0038423400367683757,,,-0.017799472064157953,-0.01455309949012553,,,-0.04464152153598644,-0.026181990158293342,-0.022040573701489118,0.024753862252017273,0.008752935934122146,,
VASP,0.08235427409978142,-0.01253413456221488,0.10160785704772986,0.014201871193151203,-0.01047822326525075,0.15727846439545265,0.004846053042912005,0.05102116422116846,0.07559607245007689,0.08742267441692986,0.08639297808620384,0.0914163723605156,0.07571086476566284,0.09359722252786493,0.06282100129229266,0.12071116705298139,0.26702040337674743,0.1357691819251801
