,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GNRH1,0.046951431866556446,-0.018228749528544343,0.03346870810532116,-0.02566242284937396,0.07325063752095434,-0.014289767927636678,-0.03229345857099082,0.07397989624182942,0.021496662724836253,0.02139116881359939,-0.004173936790766582,0.07879999881743652,0.010582073369832726,0.03916820726227718,0.27014062095700364,
FGF8,,,,0.006409858021919799,,,,,,,-0.028007568649008892,,-0.028398409929723024,,,
RIMS1,0.25723814449523696,0.04273442344701863,0.030332803177084495,0.013427578713594275,-0.0073448791846457825,0.0012333929360447652,0.022912113904655477,0.17128691106965246,,0.13181151960540818,-0.05331387587735503,-0.040823136945623756,0.04437830664268452,0.029566736158935968,0.05204156065403512,0.021816326912591746
FGF14,0.14902979380535025,0.012503025261445647,-0.004023084688044317,0.022873949349613353,-0.013422857929370523,-0.020337772103649822,0.035447037290791066,0.1413945524223009,,0.1794225658671372,-0.07563057342341116,0.04047088847288169,0.06010560665085415,-0.04502788596864298,0.004456830295650639,0.004171624077631035
IGF1,0.07454672782912591,0.030838181178469603,0.015225869265564561,0.034498373564699376,0.011008854864815672,0.002287106653397027,0.021446525483871964,-0.04322228689540471,-0.03979458292567388,0.003942122938585594,0.037254708227223855,0.023943389258714105,-0.003737601804725066,0.024509954818936742,0.053098574132508986,-0.009541199857018805
TNFSF10,-0.04397345756786436,0.03168646858948234,0.03664358189004007,-0.022409905855307704,-0.02307090935113966,0.03495989563811005,0.07014906034562157,-0.06266624569999382,-0.027272221229947262,-0.030780904770988906,-0.020221908015358288,-0.04177430318156988,-0.028937522012875038,0.06904285245961524,-0.0013198498172106922,0.09623401706622495
GDF5,0.040864576222324096,,,-0.0296860604150601,-0.025317524038575408,,-0.023327188140914574,0.023404923348373317,-0.026496380011217766,-0.011418229236105209,-0.03692138838260533,0.011599758390252238,-0.024009276821277147,-0.04616710321248997,-0.07986918169502392,
CHAD,,,,0.01769456652365297,,,-0.019603140252994873,,,,-0.026196172633586416,-0.022127801485549024,-0.02193836960238031,,,0.0016299721114745424
RGMA,-0.07554959095434123,0.03908985381155494,-0.0036612196268313345,-0.02472558153515132,0.01753273893160024,-0.0019979162073035977,-0.03194377869201645,0.03134512985254958,-0.03759425021705969,-0.11490837678215543,-0.02588059306935524,0.01199838640135619,-0.02610726030153412,0.0007966193285084773,0.012750082229071785,-0.0183806921737711
CLEC3A,,,,,,,-0.046322749350655695,,,,,,,,,
WNT16,0.04500843348969081,0.04898518865584679,-0.02060114726331913,0.03507343377242968,0.029869580026575922,0.011301890884977604,-0.004207217429729738,0.00763998425434593,-0.019775658898453768,,,-0.01827992040589663,-0.014035571447480402,0.029621662729109818,0.09215179453823213,
CX3CL1,0.035284466764881686,-0.022669887145006562,0.035144190317790105,0.02084110036873623,0.03222925722462161,-0.055715770868295364,0.014135752268063727,0.1073038284533771,0.0630053557801701,0.055056006929922505,-0.028533694135950697,0.04026295780633471,0.01843216711926431,0.05099353178365906,0.07971589534365736,-0.030964695071751272
FGF1,0.06505726567233154,-0.004191321899932535,0.01041022024998397,0.07815807023859858,-0.007340855112928801,0.005227472931361477,0.008407717415956582,-0.07541631244025701,-0.029211896678595157,-0.07092209314016511,-0.05442152972360497,-0.11134112119249186,0.051567892435102444,0.05173829837289663,-0.025712726364696,-0.03962155130656773
ALOX5AP,-0.08212384269474875,-0.06923320798251757,0.021034561248035634,-0.022257058969241704,-0.010325597737401989,-0.043817871376574884,0.03632067180341714,-0.08056786483187241,0.06452852199502135,-0.06667095724452146,0.05047239327299075,0.06971374103281776,-0.05894316116425101,-0.020753853951963042,-0.033062354856048935,-0.04159402389190345
IL1RN,-0.04713647006877343,0.015347822233185909,0.019616045365397346,-0.01348492962090311,-0.014590320034341072,0.019105038369962846,,-0.04950491086633857,0.04508631406643872,0.041348004978406745,0.03719146179001319,,-0.01774005374464285,0.013960044442910066,0.029338207670709607,
PCSK9,,,,,,,,,-0.0271636209157231,,-0.01619771679553417,,-0.013623714650362188,,,
FGF23,,,,,,,,,,,,,,,,0.16560398971843282
NPW,0.21607618445549945,,-0.014929409656088573,0.03952981753778781,,0.020581713934143396,,,-0.02033314519537175,0.06061407436431452,0.017273975283307142,-0.020415600499497675,0.0029939985426504644,0.057753372957458284,-0.001878588665776176,-0.03155916119848699
CXCL9,0.021085428547464095,-0.03776772039786283,0.04520096197703399,,0.003712032329166185,-0.0013124690207910186,0.03905243777094547,-0.025056221144556082,0.07845204827292977,,,-0.023947856927680776,,0.13512605131304667,0.0001571777927590762,
ANGPTL4,-0.19095480023596786,0.014226215254286195,-0.06271476843470092,-0.03932649231455085,-0.0328028295443442,0.0744682214849161,-0.02359993113563172,-0.04118441352380588,-0.04224380693043492,-0.020057195819488654,0.03927731874624589,0.03642019895786065,-0.06365926825937986,0.11677628136715203,0.031579563117663585,-0.06243868043939856
CCL11,,,,,,,,,-0.020502974442557498,,,,,,,
UCN2,,,-0.01035196407967753,,-0.015460876784956005,0.01572444078423203,,,-0.004866064247931267,,0.0364340911122817,,-0.01539472979055766,,,
OBP2A,,,,,,,,,-0.016400680644778426,,,,,-0.01797932692209649,,
COL4A3,0.05761158292372041,-0.0401350930436681,-0.030624572188542115,,,0.04272504178168725,0.010646114795297243,,,-0.015464916690512096,,0.037553756087021585,0.2177458744194282,-0.029083433692739784,0.043755364195977156,
NRG3,-0.029740437077855345,0.030380202221174858,0.06879977200639506,0.021012829939183894,-0.034132631825206095,-0.008465499549719629,0.04922318262366327,-0.033308607481154974,,0.04227376505884271,-0.06198759061863284,0.018781566872555985,0.042385280465177165,0.10432615623674532,0.047368450918847144,-0.0659720946549892
IL23A,-0.037978787745861824,-0.021108876656948525,-0.016286684065607362,,-0.0189139165124404,,,,,-0.01881572281105495,-0.016197711145091737,,,-0.025954593165401114,-0.03649136970512,
COLQ,0.05653612039319232,0.029688958042910593,0.09392451345489346,0.07030015809346178,0.01315445470467093,0.027435203129878828,0.03290609054964702,-0.0058198138988938206,0.0062055623691290454,-0.020507048836388892,-0.014065080061700878,-0.011307544217729636,-0.013590132378771916,-0.03207585211140195,-0.05488391420205438,0.010817644955403782
SCGB1A1,,0.029354820787455785,,,,,,,,,,,-0.015762722339590245,,,
TNFSF12,-0.054765052454837156,-0.0010029030348396618,0.024221683508096194,0.028190013340264133,0.013782978730210046,0.032268795719696895,0.031783933227942235,-0.05509357476530315,-0.009253168302929625,0.025193291187582737,0.024760138549157384,0.015878276756187845,-0.0332135218840388,0.032176552413327654,-0.033455853919499706,-0.05219702690027795
DKK2,-0.04353090625083348,-0.028387450763143852,-0.010504579305207935,-0.027748376697158177,-0.013221075471515279,-0.01753435078465641,-0.01605158499526355,-0.03317589176500291,0.02973755971866448,,-0.019120273429791945,,-0.018143586113229363,0.003127345709363274,-0.04607921953867571,
FYN,0.03170977058216756,-0.03276777824393918,-0.03171580080720534,-0.04627742118264778,-0.006489853169066941,0.002766077377428108,-0.020100304529062116,-0.0454422966690405,-0.014125539524511935,-0.008112255660277713,-0.05952415466272745,0.0402654070348111,-0.00872419880492079,0.04685776331215284,0.059695590462236776,0.005504260695218007
ACE,-0.04798015811837046,-0.032254249053136896,0.021414269381392712,0.008735985178512562,-0.004341843482237446,0.02614376292043036,-0.02434063609912111,0.023001706225982535,0.07999499424792351,0.07261488830692253,0.0469354862695314,0.045920349404967316,-0.025907960329649756,0.08170836312941299,0.007625206036768599,-0.04185967738235447
IL18,0.014014298252752667,0.02871513888585651,0.05643764809907387,-0.05197292864106432,0.03112799915661361,-0.008259395884694598,-0.04988650950647417,-0.08887466718229478,-0.04423651837795693,-0.029263080365274193,-0.013365983846208922,-0.024222831467956323,0.001985393500334342,0.051802112070256916,0.01804839519089818,0.07393506511572961
PPBP,,,,,,,,,-0.015327097233117806,,-0.019832539587446223,-0.0025198353545461925,,,-0.030465509028086375,
CCL27,-0.013764147853216627,,0.026267523456146483,,-0.023212039855804296,0.021649372974577582,-0.01653544198093962,-0.030676230719557954,,0.009779235740436052,0.023034095292104356,-0.005397698085800229,0.0019954589316836997,0.037396991450732164,-0.05637691145752001,
SERPING1,-0.04450299250100919,-0.02240687333734785,0.05635691370193246,0.020184901174720556,-0.0004644147321643181,0.003181091323147337,-0.05065592964185151,-0.08664682203594917,0.041170594260595175,0.05083759371194627,0.07007613940679089,-0.0326936207032413,-0.023419675038330427,0.07002418392091882,0.0006273400254076661,0.07434458474643987
AZGP1,-0.04725755624797142,0.0095013893167248,-0.036656576843955756,-0.03279298750296025,0.05000511844167957,-0.023286868830963026,-0.03190524178458135,-0.025074881274430975,,-0.03860770261247187,-0.05196342485239752,0.02678205074968673,-0.09775779373141547,0.028749349912969704,0.06770675179536849,-0.08351353210806899
INHA,-0.02451534812697773,0.07538127676263304,-0.003001531277493486,-0.0020797293220571516,-0.01549466677465214,-0.031139423228956103,-0.013628494104855598,-0.04239288266103753,0.028735722294560822,-0.04620699290759793,0.04555425589921544,0.10668698192481688,-0.022258980262776354,-0.034986989094066195,0.10048808100012811,-0.02848105330687636
SEMA3G,-0.00787840544568014,0.0039334877128767735,-0.01951610899763487,-0.049331715715855616,-0.003855698884123392,-0.02712181995800017,0.005741597015549156,-0.034686225878934905,0.062080901813275156,-0.017451195971063763,,-0.018834958545690568,-0.022602460502315434,0.06478857516000841,-0.016877086459750328,
OXT,,,,,,,,,,,,,-0.013199638243557481,,,
COL6A1,-0.15977080391936926,-0.021494497455689283,-0.03430165649460002,-0.04044737968964874,-0.01820032023441602,0.05945310076403065,-0.010258219077212293,0.03335864542567083,-0.0894075926443048,-0.09164558114280365,0.08410549707223682,0.028778975823887297,-0.04909348011271134,0.09207775926795823,0.012442871286094111,-0.0433396330233687
FGF17,0.09161858405860376,-0.026528880954141534,-0.019430474712924924,0.10992865756067326,-0.022770592205810878,-0.024846572872050072,-0.004461057580079127,-0.031799537243788326,-0.017411827912113126,0.1493425422078805,-0.040974799894962756,,-0.02618925046459128,0.007075054900690727,0.022459744455103223,-0.03081593519016195
TNFSF8,-0.021738627757157767,0.049205173822056296,0.07470792732105655,,-0.014590320158984883,-0.014001911226451782,,,,,-0.021519798307196476,0.0928861270330217,0.09309579061128785,0.055238423912116835,-0.03430664115447434,
FGF20,,0.03416131732757271,-0.03285785832451875,0.017926944717870676,0.01049608841489368,0.004875443731094621,0.0300735816691341,0.00606619059924413,,-0.014930686050542777,-0.023400961221092916,-0.03754340107947635,0.02663706281045015,-0.001628048935013338,-0.025395933385377715,
ICAM3,-0.15195979408532745,-0.07680623959399181,-0.003848867254802665,0.009463232230362623,-0.018825103317159073,0.024057197134231934,0.03222841611723119,-0.07311384891234342,0.06065998677720837,-0.01937584803587409,0.0027188982358245114,0.04097270532024782,-0.003513476904938445,0.04325185309764347,0.044682370023934756,-0.048349965329761
LAMA4,-0.14751746139169758,0.008197212874275902,-0.0045964642416836225,-0.049915126861178945,0.018785578310487112,-0.01137340891469171,0.06810604408703705,-0.06499084382737035,-0.008551960596787906,-0.007033402412551026,0.029116695520662383,0.06760248276323987,-0.07567964452564925,0.10135246450819191,-0.03910698533863629,-0.021011832949321237
INHBE,-0.034192188611710375,,,,,,,,-0.020162008350671105,,,,,,,
DLL4,0.060369044121883764,0.030804350433508737,0.006651493925168487,-0.02736416822584434,-0.029929756911415056,-0.03982697901929385,-0.023154303328328345,-0.02003407288561673,0.0037816522597700717,-0.031654780542732575,0.005751581202961097,0.06409806270255357,-0.051118572152188964,0.06587760043536779,0.02158677373640815,-0.04519926678486563
SEMA3A,0.04073605835786757,0.06866868583490585,0.000721244778729141,0.03785879648018699,-0.011288568848117853,0.038637266891542975,0.022720558839661734,0.11339580106208283,0.079203429419578,0.09261452767429439,0.0020646298349121434,0.031958241563769946,0.07564390201437286,0.015422844612065726,-0.02774067597190639,0.09608136050209719
RLN2,,-0.025218056344913024,0.03104032471848314,0.007918638396289573,-0.018737663136833595,0.023767275486518046,0.05377736089452365,-0.03244838706625832,,-0.011763016523764757,0.18909990828316742,-0.013346182227288216,0.008657507139305678,0.10500747669320736,0.005551932987154164,
C5,-0.024690781196702764,0.029535616374207332,0.021536102232182004,0.004639474976120375,0.03254162352329079,-0.040401368673083665,0.04548168553535051,0.0016691235361001025,-0.029632550705960294,-0.04215539604892946,-0.011975195719373017,0.01842400440776345,-0.04076205162188697,0.01689537670238826,-0.03344995413894062,-0.059645827528433296
COMP,,,,,,,,,0.04421547676607264,,,-0.021890703364317254,,-0.02442060223019798,,
EDN2,0.009658298499857132,,,,0.05763314942680086,0.04576545785282176,,,-0.015979426828166825,-0.03100103541854638,,,,,,
C1QA,0.04692493719733188,-0.033176159278210444,0.02558109084252165,-0.024909655989495086,-0.009521559812859,-0.0139085197253634,0.059063932792069444,-0.12282728259038625,0.03831191805185174,-0.08476802423380822,0.03483293176586533,-0.0030744651496663862,-0.0617976465651526,0.045686026046569586,-0.04027638365659748,-0.07317857782003236
UTS2B,0.028500951651791537,0.018709608436311528,0.008049543109493853,-0.02692957381595298,,-0.012328566084821505,0.02695720306940626,,,,,,,-0.0011241570308522352,,
COL9A3,-0.020001955993573937,0.0316748235911528,0.05831815856755123,-0.016943243995527227,0.0039855304341014815,0.022814073878368393,-0.027083922277666945,-0.12280842100637408,0.035013248421129566,-0.12983915978772004,0.0019421907540136296,-0.010725139241809872,-0.04919555834918506,0.00295024129255437,-0.011830658068284835,-0.03495991884992254
DLK1,,,-0.022181064599541476,0.08583010496000597,,0.004032296589021739,,,0.004287962863887582,,,,,,0.023645448568974502,
HGF,0.0643379759885683,-0.008386617679408672,-0.019026689742558486,0.037137346958057746,0.00982044988103916,-0.008502414442493342,-7.831872647455389e-05,-0.005623824877880606,0.019591481615473767,-0.017916381484261786,-0.041985331219136446,-0.03996671825502768,0.001039803660533561,0.06830002703469511,-0.01668290443330168,-0.050362954570210804
GIP,,,,,,,,,0.050577395421251385,,,,,,,
P4HB,-0.10510808505285428,0.03702051361478501,-0.056156259744642216,-0.04063056792603736,0.006436400046576757,0.013825640484173004,0.011525341517466748,0.00682239379761587,-0.11479140447940064,-0.013746392860986797,0.034980750026937193,0.0030660140533260213,-0.10319762833579028,0.061439753483148646,0.02262526921207814,0.01797171343893205
ADCYAP1,,-0.02609766505257283,0.016583825382479957,-0.051303532624499285,0.05022104068101029,0.011572317706715901,0.041968425519267834,-0.05974219103828484,,0.09857771226887888,0.043323722823373254,0.10718816475035908,0.021668504287830067,-0.016350990462410876,-0.0180368579678335,0.024579869303212456
GREM1,0.10312567688950001,-0.03655900841258132,-0.01151856800070978,0.016999377102586127,0.0029257624335374717,0.043647792695606154,0.05834713481547741,-0.11830609845239763,-0.020682862410482866,-0.030077470238473496,-0.03961059437476394,-0.10634668524029557,-0.005842907146868386,0.0904106359023917,0.014595212669186142,-0.04292446359493987
EGF,-0.054953497133422,0.0524829127657132,-0.03615621583567395,0.01958497470402763,0.020358363524810987,0.024689708909035216,0.040865115251483924,-0.03602308784258672,0.05370124588349492,-0.021409991926553303,-0.018194340173138517,-0.039974755695958396,-0.01938264119562094,0.046594920209352075,0.06228110596520872,0.12926645366890352
VEGFB,-0.17031098423139893,0.011182973106213624,-0.001326353860390759,0.0070171004849300805,0.01834349131670231,-0.005418198661292648,-0.022887627366968463,-0.10150117962880861,-0.033788033427796973,-0.02046742479757981,0.058910432349994,0.03562044851013904,-0.03467745132924081,-0.037934892741688826,-0.036473207224746805,0.08076270403206912
FARP2,-0.04004947788470023,-0.01845728016243019,-0.026128091288062247,0.020923451803899817,0.0015235770985509258,-0.04031355522348778,0.007944622290587742,0.016547159017464393,-0.019972245417567615,0.006626780503681569,-0.06760705012990259,0.022794271689607872,0.014592569561374637,0.06309851016523817,-0.05806933294127151,-0.005411466638922054
BMP3,,,,0.01957985204089731,,,0.008120827431805833,-0.02749765280712626,,,,,,,,
IHH,,,,,,,-0.03440194103029172,,,,0.0021868876224360543,,-0.015207592420873692,,,
LAMA2,-0.05373634829135251,0.026330937581812063,-0.010970624204493561,-0.05468337380101485,0.02827045724732436,-0.0269935620388289,0.027660296234942823,0.017543588758822004,0.028131615024446985,-0.003676441619423137,0.021862480489506543,0.05424770341463913,-0.04549817567224759,0.04595534130809043,0.0788032523032486,-0.06848763963892691
SERPINC1,,,,,,-0.013190451987430006,,,,,,,0.033971100397006966,,,
NRG1,-0.04045370996264532,0.006387776977228391,0.027251814992220475,0.006791537948027962,-0.032135779543103926,0.015631041793945966,0.02556437523902097,0.0598603067978549,-0.041438069845559235,0.019942478650760508,0.02243682639336857,,-0.01180226929579141,0.010099219507230348,-0.06915654007525167,
SPINK1,-0.043242127638966024,,-0.026379664861928255,,,,,,0.0016205007983611179,-0.011763016523764757,0.019542208636648285,,-0.018460467362972032,0.07815570330354261,-0.0751094969306642,
EFEMP2,-0.08226575952404605,-0.015649717629597836,0.04190760826950106,-0.06109189316079337,0.025181739893653885,0.009983098534031653,-0.0065504858802649365,0.040815789040771266,-0.029836974886691823,-0.08705074325414958,0.01657127359591062,-0.01752994610826772,-0.04734890279608602,0.11184894940012659,-0.06838457342033391,-0.04132108927741914
SELPLG,0.06887548351315777,0.01331313100839674,0.023372651597058296,0.0361079734329409,0.015965921104680054,0.037298157106502944,0.02498979204395208,-0.05425054563513521,0.06032264987724253,-0.03810283355156947,-0.021693149981844663,0.02976902487440948,0.004835790200384536,0.03301001760587889,0.10040197658424033,0.024312567763435017
GDF6,-0.027413392271012957,,-0.014929410947764479,-0.008752907714789364,-0.018737665158068656,,,,,,-0.008949904596847785,,-0.015918341873322334,,,
HLA-E,0.027514922482999058,-0.04048605837806745,0.03175160501769418,-0.032818200310794375,0.010479068838494207,-0.02171804669190678,-0.010037291533362308,-0.1057794317570154,0.0076918236097803395,-0.08120049072714493,0.032870382753725634,0.017157858860511844,-0.04375386680190326,0.08695306978332083,0.02985997580008152,-0.008398032299997691
PTN,-0.0465107677261945,-0.020733045799509235,0.006809558087736604,-0.09722142764755443,0.029981419126273473,0.050335693918763594,-0.03275797002135463,-0.0666508410791863,0.005358426836957299,-0.12311454637707846,0.00677451262811264,0.01921093093252159,-0.031143385961666888,-0.08670528338806262,0.005575803581469986,0.03502007582050829
CD274,-0.08701912832092451,0.010235964839071758,0.020683798860990976,0.012134518247747222,0.002846602533214198,-0.001668828326827096,-0.02227126221347481,0.0053577105439999205,-0.02883710798102952,-0.01935888122586775,0.028228003655555882,0.11528758666586564,-0.038421754737752147,0.011145491118476855,0.029830882211769418,
FGF10,,,,,,,-0.02097707818691561,,,,,,,,,
CD14,-0.06153825408479992,0.006774516738634192,0.055804178266915146,-0.057812612831729164,-0.012286398751523667,0.047879023234260965,0.016222045795005788,-0.1489373409959851,-0.001336773902743783,-0.09173725614679062,0.06191560158779483,0.01518834479792103,-0.08015524311237542,0.015864192755511757,0.009558253849915398,0.024290299734717993
SFTPD,-0.009936615773242138,0.002047712636021769,,-0.007864383721662344,,-0.02263960313219597,0.012748465695797668,,,0.08426465271304519,-0.021934552373964265,0.08943727015112661,0.04011084232027732,0.004566998574483311,-0.05951321183340834,-0.0401040323278583
SLIT1,-0.00885208919525632,0.050823537230939964,0.009786213365618369,0.02396496706434187,0.010279243304054051,0.02384266411171253,0.029633851242666133,0.02979756729628164,-0.018924588667340612,0.015224981437838545,0.013173570287192645,-0.02968571103038479,0.093171669301976,-0.02701284052932148,0.04099900223840482,-0.018276321138913792
LPA,,,,0.02906851732803395,,,,,,,,,,,,
CNTF,,,-0.010504578225334732,,0.05854557251264521,-0.011243783148761307,0.012626047099328401,-0.030101773183971257,,-0.013658117464028579,,-0.01883496597808445,0.03368842417630549,,,-0.04010420442056372
BST1,-0.046663412037838796,0.04627186218444057,0.010583454798017682,0.06060851851621287,-0.0009041373551300058,-0.01717430995254785,-0.035266845150393654,-0.023449974544741844,0.07665134045859193,-0.02843385505378119,-0.004799024214135748,0.07133143216216331,-0.04603816156423868,-0.02298419843438248,0.01725062504018,-0.04128145568180767
AGTRAP,-0.05448751568097126,-0.01822512420833673,0.013111908241109797,-0.006225541107297522,-0.016234634138653326,-0.015738554946943165,0.02044974899983703,-0.045548977217301376,-0.08005281078983124,-0.012713788509714961,0.019032151016585862,0.03244644675781726,-0.055122447636925656,-0.022237836928008112,0.0835478600110216,0.018766449813194027
LAMC1,-0.04107286026823946,0.011171050921547663,0.005157565503671551,-0.006033688261361595,-0.009128548319825836,0.026070724279348534,0.053006256311572894,0.00593952660004481,0.056895218982966136,-0.04819495778701292,0.07062798603900211,0.06361380418304431,-0.0458640371989726,0.10525255392916404,-0.006393205386119745,0.01175598589221104
COL6A3,-0.012528314147142434,0.045730404967806705,0.021557737435255853,-0.0031905270544033536,0.010690399702082548,-0.023311913333136595,0.014306706666320413,-0.017267140229859836,-0.06330023978329148,-0.03691227038068636,0.022589710917810157,0.085986571374938,-0.026449454512227712,0.08806755201725396,0.031176287062976395,0.019647343533204735
FN1,-0.2024779758164986,-0.021681803917169933,0.015572971183577011,-0.014422764863243882,-0.008341075556193261,0.02735643041768483,0.02765822589483097,-0.05831117667532244,-0.04609205700856795,-0.1280316928114948,0.11636148927741712,0.015554666819544101,-0.0475843636406504,0.09584095570577958,-0.013305867215401357,0.011333114317094464
MIF,-0.18887097964783708,0.03461594467147056,-0.029680967839378604,0.001993180816081036,0.01600180098254,0.0032630649805581373,0.014656625420589757,-0.008128524298126593,-0.07212479320597323,0.09506083039202341,-0.035949534989671836,0.016814328997807212,-0.049278744430891405,-0.11820475366762384,-0.049839957714535234,0.06971399834794498
JAG1,-0.11877862271626673,-0.004244152350347811,-0.0007135302048163421,-0.00693879122761532,-0.011520239143602616,0.05668969285437419,0.031772253376883684,-0.05792079888543549,0.01378120422494215,-0.10027392039177521,-0.03974233159557485,0.07575529774335069,-0.03254232524632322,0.04564102566420596,-0.01591894202456832,0.07648582074049803
NID2,0.02313858622358948,0.04047349452855643,0.049759409963992654,-0.03204336429689739,0.04926434389711445,-0.029596781987213053,0.07280167959167556,0.01667152504082408,0.010993178897532853,-0.03041145280375202,0.04419395704022324,0.10860743832099026,-0.005900204842697386,0.06472861185595072,0.04568657139337536,-0.06308142975735338
EFNB1,-0.01843932447857722,0.1353017033631051,0.02365793749836584,-0.09353352434440308,0.024232364139000328,-0.006501614394345135,-0.01088878265297679,-0.07760362740411376,-0.01957853003191403,-0.038850396235308386,-0.019652055351147328,0.014348299178757932,-0.04202053185914077,0.04413895480235132,-0.015601218690735203,-0.07616906839266853
COL4A2,-0.06136995665668914,-0.005660145940306352,0.042372858230097045,-0.006460026408677188,-0.021660279669493174,0.02163930013661466,0.023605510618440677,-0.06996900682015865,-0.021390463774072666,-0.10116400129717727,0.08306310944572819,0.08645293127774535,0.02344315181391988,0.10166625750573333,0.0495298104132505,-0.08208838165699057
SPP1,-0.08762788117965337,-0.06780709458182829,-0.04297375232904918,-0.045409353578964286,0.017826102786119263,0.061368589521188094,-0.011504815996848241,-0.1460478781327758,-0.05800464670112871,-0.13546361393716966,0.053712850429788773,-0.018983892055244197,-0.13586185951242097,0.02292427122718818,-0.037555581685972964,0.00013022014957253934
PODXL2,0.14933838388799262,0.0300090820633838,0.0494147012112421,0.0029917528915817527,-0.026249814206015815,-0.022857925398569793,-0.04534682058192381,-0.010398580562052631,-0.014413925380753038,0.026523280657467535,0.005222074681599654,-0.008949010141254403,0.05764094368664648,-0.034280613016995636,0.040280457307827436,0.05540159410626819
IFNE,,,,,,,0.005792459055787361,,,,,,,,,
FGF9,0.09326230081611854,0.014995399853805887,-0.028761880523139223,0.08644537185660327,0.005807247708147753,-0.023723341541026923,0.019822569587756297,0.10479160204745588,,0.02821245126621671,0.02885261264805073,,0.034384220104615934,0.030208307427003988,0.06979809087064437,-0.019773613728685784
ITIH2,-0.021738650900821013,,-0.014034522028314962,0.04615478347604123,-0.019088678453004923,,0.0199109858478184,-0.016932973317087034,,-0.019143252744302904,0.03359925753113062,0.08126367071913639,0.006081951053201826,0.07212367233784733,0.011770613778544544,
ADAM10,-0.06590878241249205,0.06990983506917384,-0.02463872609305842,-0.017291324092067163,0.010275791830015845,0.017904295648591053,-0.004463733832250719,-0.014118277596438415,0.06553437972218865,-0.06298325311679139,0.05686358932664605,-0.01274515069472849,-0.047699515994457556,0.03539282505223024,-0.03565145197515601,-0.061846382926735465
CFH,0.01245431533889358,-0.006054770908295418,0.010735683004679671,0.03129929102200072,0.03638224709441734,0.000988495319964049,0.06221922805212645,-0.07826630009897906,0.04718020432621708,-0.03862629435471381,0.09309142159450358,-0.00040818932631776046,0.048352971622067586,0.07520178221627019,-0.018454280851051472,-0.06475305941467299
COL4A5,-0.015077055508164223,0.04415488429836737,-0.01479859612338636,-0.01664724525019441,0.03333410199558328,0.02751036680101429,-0.013048714377341303,-0.07351386773234383,0.0714186508211861,-0.03455904291980168,-0.033023164855766486,0.035106600863170516,-0.018334553166928995,0.02470277035031998,0.04983439249223233,-0.04589912167671361
LTBP3,-0.0679048355871666,0.04147204388366047,0.017169390940233117,0.002240124126770893,-0.020404493649135613,0.03648048703348272,-0.07052808871134486,-0.020953952126947905,0.00761786999326355,-0.006813809635913855,0.04207451439638135,0.019061346144440265,-0.06041769601424909,0.1080408291974446,0.02725045543462274,-0.02721073499667947
GNB3,-0.028651816055956996,-0.005816903751771928,-0.029997711673890322,0.01730973058499963,0.023499420775725137,-0.02367815960048023,0.15228457487195618,-0.04477307915927939,-0.054804639479214295,0.026066979974567757,0.009452697902545737,0.01777964272788177,0.06515824205296322,0.04805640120268233,-0.06326011602758352,
COL6A2,-0.10860514334368719,0.07038761231859354,0.03086861408357292,-0.03649301107985886,-0.027450847455560572,0.02230771427571548,0.006392570118726075,-0.0742599977119974,-0.10564386803188155,0.02406349391389577,0.06876107126972394,0.033735090899452584,-0.04437985803136135,0.10198525888693802,-0.008493069662833516,-0.09400286616926858
PLG,,,,,,,,,,-0.0306249725951156,,,,,,
GDF9,-0.05388301201239909,0.052659097028627096,0.02959281525723136,-0.03363972075209952,0.02338577708792618,0.057366888049593674,-0.008245872562644705,,0.013205655388499861,0.015231852230960649,-0.03051517652031503,-0.027651334653727558,0.00843737388969758,-0.04031621398083728,-0.003524202179925583,0.04860145359773945
NCAM1,0.04781367017100327,0.012134192280492019,0.016214809316729435,-0.019035047557462517,-0.0016716440704910454,-0.042829161415678794,0.007503020877836995,0.019945205020621807,0.01730111850418372,-0.027734502946546533,-0.059233862505874466,-0.06829305010677257,0.0578227929373031,-0.09154179607299805,0.05771365152493917,-0.06616134010317032
APOC2,0.038706262883230654,0.0013600686799110492,0.04394297019133903,-0.007380346792295899,0.005327568698074108,-0.01646711416622377,0.05452934025762432,-0.06735418528322379,0.03791852459601684,-0.0572763181776424,0.061790523210655104,-0.036937881738775,-0.02078978680771195,0.010659954698741921,0.026891381148088957,-0.058146068663729844
BST2,-0.11093730357148184,0.0005509051600830125,0.005688455902132113,0.025275191862911956,0.005043147749249939,-0.05595077968436249,-0.01482069714576727,-0.115901661702389,0.0587166058809391,-0.0902653361295249,0.11338710039648334,-0.010228847107407195,-0.05820990648894371,0.01982015251278113,0.01304962278722799,0.02007526851533419
COL5A1,-0.11004324500837917,-0.009255217489153962,-0.03714430110745696,-0.048514519802016036,0.02101333936278502,0.09025239597770815,0.03595639802160717,-0.035829931350740946,-0.10196577107967385,-0.05264312068258649,0.09647298939551074,0.017772770548551135,-0.035267301477838485,0.0987384308938361,0.009606294478675151,-0.03300016240884618
