,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD58,0.057312703497079225,0.01545107255229695,0.02105011296003321,0.011132682827142009,0.04048832798062121,-0.02133197741129958,0.048692782544686466,0.004370229610171361,-0.01645011491123265,0.1136140029868334,-0.06523041875142081,0.058121580460230006,0.06091192953115128,-0.022813463987525994,-0.08155662874803919,0.005239012357948585
TNFSF14,-0.006884006644404857,-0.03217674027514508,0.02810115356372445,0.030231067503712315,0.006846392335400977,0.020814069105933208,-0.004135256595317332,-0.03677737737307265,,0.07130140959425578,,-0.0379270609623934,0.05878440395709905,-0.010916499904343789,-0.0012348797332396727,0.013464550269675194
CNTN4,0.01487991006878011,0.07653671869961515,-0.019033202766715898,-0.024360944695005896,-0.027186512670967302,-0.020261015321192597,-0.037158973107754,-0.011395027175974657,-0.02269239452686894,,,0.005965025672204293,0.027222304980474576,0.1131884879440757,-0.026526406636814125,-0.06768674694922515
NTF4,,,,,0.05726883775525352,,,,,,,,,,,
INSL3,,0.06908020318475244,,,-0.018093522786351873,,,,,,,-0.029581520044180784,-0.01064577929454656,0.012212285796012709,0.0361456992692686,
BTLA,,,,,0.0400989979265762,-0.01422047796030448,,0.005711915927232578,,,,,,,-0.020640015229874256,
MFNG,0.001361002357606588,-0.049781888301232265,0.01236477112554235,-0.007740861522217371,0.011251617891899391,-0.03111987574074416,0.042122499229935766,0.008336500188239098,0.004917991803935726,-0.008605414992609155,0.005557612946709401,0.05857112034012759,0.1319815156147255,-0.06553445815927018,-0.021496070539903947,0.07359724954351471
ICAM1,-0.02624090592763155,-0.05578889667285328,-0.017253853349050382,-0.017403241821732987,-0.013368917869264599,0.0035599637492883087,0.034201016320799076,0.016814951101291043,0.10203067846126436,0.17563900272767355,-0.005575115254071456,0.03497552224638112,-0.027072841209217106,0.06844407258118498,0.04044071460439285,0.08927725243836919
PROS1,-0.000970540270236376,-0.01628731477254169,0.04038962115023738,-0.05444545718840815,0.06890014136604145,0.010511743248242372,0.05588503447232267,0.002232033239401333,0.0009252233282295528,-0.0294086687776093,-0.09566424684485629,0.01704577195906938,-0.03877160664430921,-0.1188267472456758,-0.051398416514400844,0.018121659317258152
CLCF1,0.01507674162929729,-0.01784300387310411,0.006906942764275447,0.005207659171078617,0.027526794614070694,0.046463139773482126,0.05691450243774779,-0.015317486465116562,-0.037323950799825846,0.0813337030754142,-0.00405465825093837,-0.026645047179062267,0.0035831476077786643,-0.03674875461545416,0.03197842060767098,0.08426811446971358
PSAP,0.015974576689930825,-0.04195503831441256,-0.05129914450168493,-0.03214179939377307,-0.08076246347436207,-0.0417572291362684,-0.046032051959212755,0.06624718335217183,-0.021184006887361894,0.16349867233882734,0.036048593462202946,0.014522874446711633,-0.004285259176187857,-0.0307860943573458,0.003076170253498619,-0.06196073150748862
EFEMP1,-0.025590550804030804,-0.00017582737509067159,0.04339549207084663,-0.024340576739091176,0.06417566297633298,-0.043799419641519885,0.08892255180856797,0.0320984154801482,0.023555304302143754,0.1962227472117658,0.08568226309068368,0.05384546454691692,0.09499611101912124,-0.07009164042818494,-0.02752297965405552,0.06490533436952399
C1QTNF1,0.03914063088139965,0.012150042360877559,-0.00772067675954381,0.051152239732466666,-0.005026331191148947,0.055110560601896015,0.06832502050093044,0.013349517024387662,0.06643832179386532,0.10446817333775717,0.006794409360431365,0.000358491816376406,-0.0479708987919482,0.016023514357194773,0.014871976063625855,0.07157513983242983
ALB,-0.018913427322905123,-0.0007356431015124119,-0.01054951194807765,,-0.03212246653541869,0.014388889825619164,-0.017553682829870673,-0.03403163605733374,-0.027115113632958238,-0.051434233884420734,0.017603609854327608,0.07794646701862327,-0.02110007205040081,0.021411301489183496,-0.02413663038940318,0.06583965485618964
CCL13,,,,,,,,,,,,-0.04227707361080479,,-0.020402233492604106,,
EFNA3,0.06200587469138726,0.13018280999967888,0.04725471124400854,0.048745834869685555,0.020770813656827248,-0.02523913222330386,-0.06579409238154171,-0.04959902624460079,-0.02239371754763264,-0.04043661771579274,0.005100579586447788,0.12429651518289447,0.04377927769520377,0.07013689599619136,0.0446740288531927,0.04624256196542763
DRAXIN,0.022531641960918107,-0.05021993541491742,0.08226473855313113,-0.044916597422092266,-0.01939334163808908,-0.008643403285818432,0.10751544370329583,-0.015372974586089626,0.02999397481179131,-0.04567589475656654,0.041030042469015954,-0.001125066853239387,-0.08339939041235873,0.051248356457913084,0.03241946179665944,-0.02625280156335736
RAET1L,,-0.022285068333716573,,,,,,-0.040172094235686795,,,,,0.10002203814312556,0.008708280584355887,,
NPTX2,0.06114518436429671,0.011322293144730695,-0.02306334256477573,-0.0001936345031765652,0.001023983344129455,0.028026505270193337,-0.08719490338272085,-0.03941189939302204,0.09634056097124642,0.17878338235795996,,0.015340533101145283,0.09588120940708154,-0.07239754893843696,0.027247243351214357,0.013146781257839805
FGF11,-0.0071086245954502456,0.05359693497646248,0.04076718770536894,0.031983234700488486,0.06977973453829751,-0.006669033509088623,-0.013932840487618652,0.02961111218660638,0.07234257347304002,0.01252483934740627,0.013016887089394472,-0.0045686405659726296,-0.04169629475543876,0.09675668085244514,0.029070057071995822,0.12685609212401738
CD59,0.03778597218751257,-0.07470705649373909,0.01986626969093015,-0.0006661111347291261,-0.006432098857347941,0.03210440459535653,-0.04073152860098647,0.038640625105146334,-0.11994956316569438,-0.08857917200387992,-0.08231548864307721,0.030751218232915063,-0.02549889819771539,-0.133205709640192,-0.004480284055294434,-0.01655260578934814
COL9A2,-0.05911165139540148,-0.019092188040232085,-0.034251678970528256,0.012164504844361034,-0.007347269686693499,-0.06177112615509581,0.04500574171545242,0.018019539089599305,-0.04476740976516632,-0.1266008879605479,-0.006922649086451029,0.00425039186509874,0.11757936467880385,-0.04005013492360301,0.022633245755612243,-0.0516550244448849
DLL3,0.001087654231534032,-0.05165329912130001,0.07816930904655194,-0.06748324733922284,-0.049082958603200826,-0.018384527003370534,0.04560164193310354,0.010541502102666831,-0.02988233950111681,0.06253044837688962,-0.018992588048516022,0.010524200610067477,0.14907903855663768,-0.0075847548332616905,0.017656326837855715,-0.04716429336462773
FGF5,,,,,,,-0.013977898819777344,,,,,,,,-0.016292192616870857,-0.011634414790747295
LIN7C,0.04558450406683697,0.004397039550436794,0.021562079844519685,0.014659993210626058,-0.0008475594090628257,0.034711495019884527,0.02572319184061438,0.010643176158208303,0.013288742049514947,0.008243721958688374,0.005853692087019803,-0.016753072045343615,0.01340715560923926,0.046494150936721955,0.021595939234652882,-0.012481829959965635
GDF7,-0.025248339148439075,-0.01052399690372051,-0.02042398094906391,,-0.03228412706901264,,-0.025004176770865576,-0.02771487579460081,,,,,0.02653793323076877,0.0330995989906308,0.05251565112798255,-0.034234119910140616
PSPN,0.006073963229528044,0.013709985932626415,0.01801258337806252,0.01833042389646567,0.05060083188659715,-0.009396063988104417,0.11224242289465466,0.016823469831310528,-0.0053581246202763135,0.05793581686133804,0.04152462450880678,-0.04978728870482467,0.0672984913165966,0.024685472813875634,0.013055701606521688,-0.036720594393421395
ANGPT1,0.08529853362027308,-0.03106158222820651,-0.04546320039409105,-0.024897467379076662,0.02671564614801343,0.021977437152986667,0.04341702436185808,0.056272783291626195,-0.01986251465264247,0.04468677490821905,0.04727274445836023,0.032444139495318054,0.05970616273837149,-0.04973302959968539,0.06259551173291429,-0.06060740666627426
PNOC,-0.009150849647807416,-0.004571133477455848,-0.04274102684500445,0.02784764948498044,0.0647641170503048,0.006922543914540867,-0.06558239990165975,-0.04869213491112463,-0.02479860008004321,,,,-0.03203366446740998,-0.03187650079341419,0.015237924227527568,0.021071333992007994
L1CAM,0.0530949809285702,0.002866189868478279,0.04550828996326257,0.044829555453205515,-0.023945544158802554,0.08828785586832495,-0.03800731306635295,-0.024482461863561594,-0.059747600489930226,-0.009061632437141151,0.06768505902536251,0.07770705868816144,-0.05404252865828632,0.0813118713081916,0.00661118125694483,-0.049770145919395034
APOA1,-0.01899070563136526,-0.024576952921100553,0.0419556601907912,-0.005038651478016822,0.09872281847835553,-0.030200690361808263,0.02138915836817662,-0.008366089708071832,0.0054983570723921935,0.046721672311276316,-0.03310258452337521,0.11131714981102346,0.02824295392687371,-0.009664085812211542,-0.009685628392005739,0.044902992258189924
PSEN1,0.009439921041256296,-0.04280811739881845,-0.03435840393602258,-0.009411429433459349,-0.004276077923292679,-0.026898970696748847,0.0224043290635607,0.035456842076696055,-0.016813769091344362,0.17150262888525727,-0.14323738132215072,-0.06231520639212756,0.015095886203619886,-0.06137125509765954,0.0371696925082323,0.058620461077719496
CALM2,-0.020733661083992563,-0.0081749514584658,-0.026527516448036387,-0.037362198427405055,0.021644637549607174,-0.0019998581183437504,-0.08446491726514122,-0.0037176189576500394,-0.1279466333800633,-0.11778601079292508,-0.01644389679647663,0.0763326615034504,0.17777632265654278,0.0678252055974305,-0.052808330482858115,-0.13972194102103727
CLEC2B,-0.012031617364906322,0.07822930371354701,0.060948151920078526,0.05110453797781009,-0.011677296001044153,0.012635355846885058,0.08377625653806214,0.01211696045183494,0.014882503810348967,0.05202779188799663,-0.0205265375922261,0.021863188414280244,0.02827803614364852,0.03525988396185413,-0.006549132444957047,0.036883479633252815
NTNG1,0.0936831013597482,-0.044932028604508005,0.019256051811284956,,-0.039473617202820645,-0.022611848477440005,-0.024353586959319568,0.0006814672155250043,-0.037908330177628624,-0.07680986164822719,-0.04191382085668889,0.07648619090698798,0.12168500115555318,0.019845570792254425,0.07406749963425742,0.010399096097369937
LRIG1,-0.008525143397075293,0.017084215833864165,-0.005279786176833828,-0.056013043816092144,-0.01257594826645263,-0.029453161782814267,0.06491057212287811,-0.0013917726290984646,-0.029301324970048677,-0.11151929091998186,-0.012796951299760977,0.029356305421770767,0.09814279966270048,-0.08837845632023605,-0.012453109833394522,0.013720699415977783
CPAMD8,,-0.03678770291355858,,,-0.0214014089214364,-0.017318598304531026,-0.012644890580286927,-0.008137004677781907,-0.023148273783688476,,-0.01774792139710952,,0.0730248853845684,,0.014463926586056138,-0.024274556851183512
GHRL,,-0.0023969592885974694,-0.025905614109725875,,0.10188095533957896,-0.029330320434523334,-0.02689114318605896,0.03326429733572906,-0.01599549500804549,-0.05135929998097876,0.11982850546986144,,,-0.04527201009028359,0.05070148700967853,-0.021398274442151387
NPY,-0.046930291433491866,-0.015110669486632753,-0.027256138168780048,-0.019594040961080007,0.0025847229262510544,0.020443870919257614,-0.027074084062164945,0.0077624471182533425,0.03597866146301945,-0.049399850993102484,,0.053590100062338775,0.08042829818314041,0.03421267751516511,0.0029376300855359296,-0.058096517870197206
MMP2,0.02502811309635807,-0.009634253287331494,-0.023328673578489632,-0.03516450005963501,-0.0006671639228030269,-0.03247132708401585,0.059374805381887046,0.0018742042393775468,-0.04715835883223216,-0.11822733169661599,-0.04076430903919885,-0.022219998527747496,0.001013834333433065,-0.03231486236891588,-0.0012893876695666124,-0.08005040594241176
LHB,,,,,0.0456744524993541,,,,,,,,,,,
PPY,,0.00010044483283063893,,,-0.0049127446439362924,,,,,,,0.03198937510833987,-0.05339437863760149,-0.029668665369337318,-0.021669439777231722,0.004925315483777294
ALKAL2,0.018422364738606145,0.010761539067382772,0.022480793001981456,,-0.018368215173601772,,-0.014337202770819985,0.020739809732521312,0.030006262688240207,0.1057828991231012,,-0.03911244814167603,0.018202874797254184,0.02858651503201761,0.02823446213169351,0.00017546342008420437
CSF1,0.03140025689440618,-0.021061112380211206,0.007111988560669705,-0.019913675783701804,0.038115222199984075,-0.06206770807674853,0.0017505307405589548,-0.036726376756499306,0.05313867083406336,0.06897397088297823,0.027565776004289437,-0.041314025821841086,0.016146232753694867,0.04237086264425211,-0.025835501588572417,-0.01678330441804768
SEMA4C,0.04939394583484953,-0.007373317500188139,0.00321001921095342,-0.029826707440886887,0.016069913650022676,0.0012990455317711007,0.06243911134399106,-0.030885425033419428,0.02720581379586549,-0.023906063573749536,0.0008643639598844432,0.01741965521117448,-0.024414399905332253,-0.08753286890770277,0.025260595912417975,0.010909514608765018
BMP8A,,,,,,,,,,,,,,,-0.019158720427191137,
ICAM2,0.008725840228990287,0.004468611782050161,0.03612936958772672,-0.042349390134443284,0.03632896498943933,0.006588377373296912,0.027994114248118873,0.02241172697210595,-0.04095532326199299,-0.11330275300415182,-0.06760919337004463,0.057596613253439254,0.06441131740473141,-0.02040488379395841,0.024676708510992233,-0.04557230706552493
SYTL3,-0.0008815452029510544,0.017293693790813202,-0.0010070512671018338,0.06501324715808746,0.020525969623365458,-0.005610455717393615,0.009315542668217843,-0.028652444695475857,0.1041557274079136,0.15536531984796537,-0.00864300754360089,0.051956048691584156,0.04889012140571395,-0.039378555152332975,0.06582418631436078,0.025629872484135705
IL1A,-0.038274835002704365,0.016035052918562432,0.03680996822788998,0.11273171376998452,0.08888517629275082,0.04239377496692906,-0.03477913608164571,0.016711529020147473,-0.02408838695329205,0.08818681250892434,-0.04447175060695204,0.01513067379203939,0.01197904104549983,0.013099606430718452,-0.019516683760560347,0.05878330161832807
HLA-G,-0.03993220591234061,0.08774711292235317,,,0.009969632811987535,,,,,-0.015022812932308206,-0.047344643934068925,0.10032359786054652,0.10004273946444453,0.10277683555641003,,
PGF,0.03106714958641717,-0.0351876212713313,0.0013799766722266602,0.03849681851874817,-0.0025470985342082924,0.039952486434919866,0.017738131409772893,0.021332554247676563,0.08535111460523143,-0.036918841515579205,-0.020995166658008654,-0.011982068512321259,0.12365408639527557,-0.0003551924930408424,0.011051598097125893,-0.038511995703639244
LGALS8,0.047483333825294,0.010594005630559072,0.03695421978549169,-0.04095171175884203,-0.04606979289300375,-0.012049376257268644,0.011581535289990692,0.005243202176562315,-0.044574298923869306,0.049454648306204406,-0.028652153198175805,0.051651587276161696,0.02103270816979265,0.0006171137598216908,-0.01227518121602825,0.01236152365746789
DKK3,-0.010306138265794823,-0.014189905607567197,-0.08820122013158832,-0.031052053365053445,-0.03035857597150772,-0.048258298087777436,-0.10301265566921715,-0.027802519028883272,-0.09329745984589788,-0.2285197422564281,-0.0166212094230799,0.04242626760868368,0.027373132681721073,-0.03644002160967742,-0.02133427267041948,-0.16648649034098698
COL16A1,0.006607771998130647,-0.019221246111274296,0.026292079450049827,-0.031065513112912564,0.004331175305464457,-0.06174889578379241,-0.030527661658354417,0.019298711192064617,-0.04512062436090559,-0.10254566581032956,-0.09818724044043842,0.025881189049113695,0.01871348571817684,-0.06359561158285948,0.0684293302688771,-0.03211807841925242
TPH1,0.002333138413474981,0.002913483510189955,,-0.029097666691325214,0.021255949392688257,0.07101050694221336,-0.015031584685050137,,0.07421261369198338,0.008773956873910815,-0.04537529162272616,-0.05423372087783556,-0.005406813630040715,-0.041511610500379326,-0.023557612944557074,0.03705093235497934
TNC,-0.002854483670867576,0.022678103753068612,-0.03781056806268494,0.05923922198764739,0.08458039073313844,-0.01060884807679615,0.04921866814166405,0.013273509273051279,0.04631559265640469,0.17054767053364592,0.1407973942721427,0.05996155626354918,-0.07109536422741096,-0.02281753127579396,-0.0483021789250655,0.13518029576565516
TNFSF9,0.02996113883810707,-0.03641149745851298,-0.015613464420371967,-0.03240395265658105,-0.004673823006995842,-0.008671065545410875,-0.033932370868669896,0.0016119485870741484,-0.025589978896297452,,-0.04603987868051671,-0.022693811087175702,0.028306946146886298,0.01319151629877193,-0.016240337621610545,-0.05261724016428781
C4A,,,0.0040966063311655,,0.029790022323217563,,,,-0.013258451927539194,-0.04406537410709695,,-0.0073259688179764595,,-0.03294064002131208,-0.02580014500948914,
CNTN2,0.03859771254905938,0.0047227469790798796,0.025725804460887288,0.02974955290948001,-0.020277974019345786,0.025733924668013837,0.009637490067898222,0.007286498509359185,-0.005097243002194607,0.04717387985444379,-0.0492461150867933,0.036567010393354485,0.06755514610473333,0.014731033871646098,0.014008631016002608,-0.01902780604878013
F7,,-0.0245636176868167,,,,,-0.012644883230653532,,,,,0.04632057366502475,,-0.03216100952722168,,0.054670172616945234
LUM,-0.050706303213117664,-0.05662045719600166,0.05897053787614005,0.02855619469957008,0.012333355415310023,0.004671705939267517,0.061361206777014746,0.03345678868308871,0.0060940879276336095,-0.034664087356875616,-0.08187217720301208,0.04187018582179858,0.056534066125201385,-0.020207872265336935,0.009761029595149861,-0.02283884412376663
BTC,,-0.022285059051269384,0.052058743052723774,,-0.015878087718591213,-0.042391900080894836,,0.024092856223983605,,,-0.06192868939872598,-0.009933276302223563,0.067268499815664,0.00014677007922438552,-0.01799953202967227,-0.0030898036430257207
APOC1,0.07354180834398859,-0.04212326504699348,-0.004224449020192904,-0.079941512058524,0.004333679461962754,0.03893476609489286,0.08710189801113984,0.013238710371585687,-0.013642617064717038,0.15522497613588507,-0.07213435084311676,-0.027302528803902826,0.06440091768302947,-0.046718769362286326,-0.03925172130742046,-0.08018703707783326
PKM,0.003132301845509029,0.049723018947158984,-0.01912837961206898,0.04179307846999323,0.038196902600384504,-0.001579373282286036,0.04683386816034413,-0.028028099615015324,0.13120039578245188,0.22690140119142171,0.0748320286341356,0.039924841203163516,-0.0754969794792123,0.03814039486499546,-0.01599309337174036,0.11027370256834913
TNF,-0.0028620409309958687,-0.057318356659396004,-0.03587114930294916,,0.005342332775077877,-0.004984088358056488,0.022506134127226355,0.016832501281642112,-0.031494813655463826,0.09460790908020417,0.024146156816137843,0.07028895811246638,-0.005740366755311468,,-0.0049852726897747215,-0.023352427921807504
GNAS,0.048606758790173954,0.019460854202666713,0.01436751080264751,0.04778150125611346,-0.015885181880475257,-0.00540412654372414,-0.1019795252556194,-0.0513290509660482,0.08150499808781231,-0.12930190285227183,-0.037279133296030706,-0.006336597366758572,-0.013184351893623813,0.07186934475531725,-0.025634088556547974,-0.13622273778463967
BMP8B,-0.023205872623384534,-0.02234937309449887,0.029108038410668086,-0.048390763480572994,0.0025690989719126074,-0.0029106754160368696,0.041230588728226554,0.010616038900117475,-0.0015360801063324398,0.05610775923667079,-0.056367146545364094,0.0401148906886246,0.004067615690712615,0.005121590240046985,-0.014990314508600467,-0.0020974533837420407
LIPH,0.014024556133108,-0.01179706213511363,,-0.02088047881411462,0.10135801826073683,,,,,-0.03305315446962124,,-0.03148666295502311,-0.04521884500767806,0.03656191872781809,-0.041429947552914674,0.08585488648868513
CCL28,-0.025248316985745405,-0.005786608750167691,,,,,,-0.03011605114608154,0.18779554361229095,0.09868368353471804,,,,,-0.014876787838983847,0.023922012660244452
PTPN11,-0.07174507374236153,0.04290127239878395,0.03363813359941811,0.019379939187977608,0.03448641313083497,-0.009962502017484174,0.013151991007905688,0.03167750298330071,0.03742247077857241,-0.054404134980265584,0.034792455922838604,-0.004096337410837299,-0.07490042287322962,0.038893302884487016,-0.019766643527764156,-0.00915322929443179
ADAM12,0.07732937772082835,-0.0664758466656884,-0.019237660369183344,-0.0032538825673820906,-0.005604750239545362,-0.020993075435006094,0.059170260266399405,-0.03721779557673469,0.022386500183213427,-0.09591777629563142,-0.0654086629214211,-0.016424348012072123,0.038956305752561704,0.03306896139416905,0.03920665839243365,-0.038383478653200735
EPO,0.011314138154505674,0.008371764950056678,,,0.014848001520491311,0.021773988174830918,,,0.028748721856246967,,0.021777462177465352,0.010344530556977044,-0.030540327241106138,-0.011899557491932656,0.08807441572454267,
EDN3,-2.8773989358748495e-05,-0.04385990940270359,0.0010685218452710994,-0.024630530666900925,-0.00931858554184982,-0.018688505088681636,-0.005076805791453548,0.01631018456706504,-0.015238546651289153,,,0.05512917553846757,0.07876640103368851,-0.03987074654997063,-0.028745238162431335,-0.037237109649924376
CCL22,,,-0.02042398045448907,,,,,,,,,-0.03405204502211329,0.0628591583933927,-0.035135104563806745,-0.024446397172716138,
CCL2,-0.03664043315206681,-0.06104094364047105,-0.016845477559614214,-0.006205489724509707,0.0022457859154056594,-0.02735812455127681,0.002138612612397568,-0.017143071947379337,0.007067629590497281,0.15595191824699975,-0.019947358023673267,0.018085149193824698,-0.001602279120663891,0.024975232812039012,-0.04790834245119062,0.10443873517285841
DSCAM,0.056454225279956353,-0.007075026525088555,-0.006056846661660613,-0.021563053378572162,0.06359493235156054,0.07588480902542985,0.011456717893788184,0.024306730068786368,0.002003291052172497,-0.08388174489138785,-0.04330165854096474,0.05901358446970857,0.08651961808036972,0.034374937283661706,-0.021669422599334295,0.061795863798245844
GPHA2,,-0.0029560503475596234,,,,,,,,,,,,,,
ANG,0.03731334367676276,0.029144540177237936,0.05370227374425797,0.031166845469272328,0.04884096645829633,0.003142769519309993,-0.021411012303885122,-0.02510450843623757,0.05859998241180646,0.19236258325366523,0.14282964869486264,0.005007352755751146,0.0013686296540980484,0.015839471244792735,0.03651090894964535,0.08977616927574918
FBLN2,0.0719027852698209,-0.06219774049990609,0.006288677360394283,-0.02863198903026372,-0.04327518299379514,-0.003664888690527354,-0.014039357484880728,0.05455913256486051,-0.044464766417500586,0.21075487784468686,,-0.018186592123862172,0.06609254349676356,-0.005337385726343505,0.03173758996311134,0.05569153810214907
VTN,-0.032685463735237744,-0.04759630874093892,,0.059823122299581304,0.020316540515516537,-0.01839216500189358,-0.021315147698529366,-0.022758005786187866,0.01442018455850253,-0.04702744098909745,-0.013534972678117086,-0.011338854284068223,0.06593762713095394,0.04225161186865656,-0.025800150365908433,-0.037854686072139855
VEGFA,0.0009623685131737329,0.06838364199112516,0.024042172746139408,0.07744481517913974,0.013517878622405246,0.020910224070421247,0.0027799085406003047,0.02601533032641049,0.12036499023523053,0.23783205626003198,0.06340393081536859,0.014778982218978831,-0.13294948441132629,0.011551751393970192,0.017795315695249878,0.17791154459670985
F10,,,0.07357752186332076,,,0.003604517448748584,0.1153884799215114,0.07662304832795949,,,-0.04262612175534409,,0.11420467773591063,-0.058151549637727326,0.03389589950561701,0.033197361828034004
SERPINA1,0.004115323070933538,0.011502608506010842,-0.0024803131299390795,-0.0018654555887302124,0.03142725442520488,-0.031304224251093846,0.06221250148460351,0.03677185650286451,0.011624503926881934,0.1216870605402557,-0.04318800491865904,-0.005377649133131645,-0.012985316955793918,-0.02261801326836165,0.005544671628461781,0.0023827304136089453
VWF,-0.005099860814734051,-0.024434047211810334,-0.029430884169681953,-0.01228121617610625,-0.02807800976859789,-0.026741917809541854,0.03307887354205183,0.023711818386042898,-0.07196453700208914,0.02159858521279307,-0.0438303551560988,-0.018603049484617874,0.06494495360733538,-0.0655722058316724,0.00990487240507612,-0.08203552011333237
GDNF,,0.031135235733198083,,0.12634993562709845,-0.02321407622000789,,,,0.11883241298975566,,-0.062178237641525184,0.05902353099024802,0.002805868403370813,0.008940226781387797,,
VASP,0.06666671033424669,-0.02947776080400175,0.027946438886871115,-0.013937734177594882,-0.013560390444406541,-0.04917642189138123,0.05809199614492465,0.019884956388029958,0.07543256376149339,0.05917155119657109,-0.015692000584674796,0.046163147771397184,0.0019358430109184456,-7.711927123636699e-05,0.05644877150630338,0.06833320725137064
ADAM15,0.06218053114250219,-0.03668879976227049,0.02983963047265872,0.010090374973809324,-0.007328770874812638,-0.024989610861491107,0.03367665640858694,0.03303583311636998,0.03610401770350039,0.002555457268908653,0.08565629571566252,-0.0540509785893514,-0.02751438336885345,0.02845163608655806,0.06887598461119922,0.051778880205060406
WNT2,0.050691744980322806,-0.02878700850617646,,0.0032363211625273764,,0.033547650338144094,-0.032457483496987474,-0.017001092547329046,-0.014115369644840324,0.03025091783009273,,0.04253319115849989,0.02777124958475611,0.036755251831200625,-0.027802691350062386,0.005061935071281159
CALCB,-0.030727935821288726,,0.01452374728011358,-0.037172422193548604,,0.06127603582381432,-0.01397789866787497,,,,,0.023453541152239004,0.035511618330162024,-0.03709480719702926,,0.11261367600103782
OLFM2,-0.030484824188969042,0.06324247141606336,0.036399354706899874,-0.022515661038261643,0.017195133671377753,-0.006870728925953371,-0.01781462691376324,0.0564640796607141,-0.03686045835464113,-0.11319725614004822,0.027089064488210027,0.06986447154150831,0.01911648518108144,-0.009583030275127092,0.0022957798623907425,-0.06546711879673957
MFAP2,0.006636984370061875,-0.06746448235949641,0.03767109031222971,,-0.0248935895353172,0.020944514451343633,0.006664633608309289,0.04026574870284077,0.0034369286110729415,-0.14200563468745,-0.06996460029957571,-0.014002306578082505,0.022703991523831336,0.009704566508448979,0.03977036306179927,0.02176323367405849
HLA-C,0.0015973751783842315,-0.07312732400418663,-0.07706481043220474,-0.07702770940290973,0.004745632228454405,0.0022876300790194075,0.0588019049946986,0.05408417680817888,0.08309129241213994,0.04452894126747485,-0.03905445508777844,0.04597488173388069,0.009728823331716476,-0.009397848565110004,0.022990236936183843,-0.017932130029955765
THBS1,-0.06356886599080665,-0.07403622377278574,0.018678922830920427,0.008578135673519952,0.021164934919339583,-0.010574184037401582,0.022176205868757355,0.010557831838448068,0.0057424081756671614,-0.06602098066528529,-0.07270856789617793,-0.05600192900987701,0.03304451351137267,-0.05917060589999925,-0.001695138676709143,0.04325012533934923
HSPA4,0.020763631211143805,-0.01883431270555074,0.0007679240815191017,-0.05548424717989549,0.013556261246603961,-0.03587082080337266,0.03222253251972257,0.0046927243419361995,-0.029820274892622078,-0.01830203236252311,0.05474109999240801,-0.03224111107543628,-0.0066590677235392115,-0.030886724189706904,-0.0007068191848772764,-0.04140258604581973
LMAN1,0.014600530835945282,0.04406960777903628,-0.022148493060627217,0.01946012124881886,0.0008757906494733169,0.04867313691166791,0.03595649605810316,0.06251255277704214,0.062118401654832685,0.008844675861764925,0.03192304883134812,0.014468344471925689,-0.16201766921127922,-0.044620515873044685,-0.01614287793640674,0.10827380722263812
LYPD3,,0.11924507774024756,0.08332733401794395,0.1027829740972704,-0.02092507651033155,-0.018392166584385066,-0.021683684065980015,-0.005823219287930042,,-0.021929840056999658,0.03525980916871437,0.029129119700908368,0.00359812940291262,-0.020565621290178124,0.018859279621365403,0.10267656810233708
APOE,0.06934173336672399,-0.041341749270559856,0.012419170224290055,-0.09225715525136967,-0.04021029378418192,-0.09222372859856126,0.07684586100201088,0.03931784694116873,-0.08977232929365477,0.11351943934203791,0.08133823563281331,-0.09154494113540797,-0.10869952197185696,-0.15968255226517997,-0.037443898860759245,-0.1614376405669419
SOSTDC1,-0.037179618133862634,-0.05672072265294643,,,,0.025044864937007395,-0.027537672353277455,0.0023977011105400254,-0.022934893282197773,,,0.01004559431361874,0.10027540591222751,0.10454919969230085,-0.026382515673164793,-0.0014545013285695446
ANXA1,-0.035218307686062926,0.007685358908472668,-0.014262735621106649,-0.009629399111161055,0.06315223864297678,-0.01581954427639377,0.10973192316775374,0.06784487693328126,0.09723306240185933,0.14897620713802395,-0.12197351540083254,-0.01851619930405864,0.022731994742406992,-0.023391403638065224,-0.04364388832980557,0.08360113280785911
WNT2B,-0.002995248289565631,0.01357250829441658,-0.014099798451170289,-0.02863202047025886,-0.060175692728889986,0.028684450575063768,0.004058871236934478,0.026562614944192476,-0.024698197995923977,-0.017091454312495605,0.019927910619737085,0.06938429299454878,0.012732521717161034,-0.019967561455412168,-0.003725245250734212,0.03795685051847316
AMH,-0.00682182664783244,-0.03931245493993367,0.052029074942062895,0.00040070319973205395,0.012043051077771774,-0.006730261369118131,-0.028677218933160463,-0.030011416872821727,0.033301090824756165,,0.03790162983425935,0.043326620831350464,0.07796473794114085,-0.039380943014709464,-0.04006024069317,0.10435846137457681
GDF10,-0.007126746442883687,-0.0060292435433751375,-0.021180299946569423,,,0.004437534111128063,-0.022523219908767614,-0.009927813903444003,-0.029017537722268245,-0.019129334104583326,-0.04119059325117912,0.06339174214448204,0.013828045268784136,0.016657988003628686,0.036676728666506814,0.014286504652609706
