,MGH258,UKF243,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FYN,0.012285026195209658,0.10426488436799648,0.059165232009381494,0.04656565609109406,0.13287478382987747,0.10279319365490719,0.10989370744564016,0.04008864165391451,0.031839902118391564
ACE,0.08091646222741355,0.03169357351898549,0.00521887389643469,0.08008600726705908,0.07626940094645451,0.09311798606853161,0.014515153085926031,0.0904152962365072,0.011336618134429474
IL18,-0.09567915753561401,-0.012209272638057853,0.005124356660844033,0.08912684803176614,0.04340073735708802,0.025296312649027288,-0.024670467758936877,0.07139587474502802,-0.012074964023370965
PPBP,,,-0.0164155356472797,-0.018424457925397382,-0.020944803958425705,0.09709959172423857,,,-0.024380514177807035
CCL27,-0.017205359970232433,0.039013838199538645,0.03826517292211643,-0.03420227732910141,-0.036803855685516085,0.08271482824751711,0.07371579066465439,0.05802667884554809,0.009963364790316124
SERPING1,-0.06081844353063752,-0.009821604557934363,-0.04465268327567423,0.040338706788448746,-0.07490826296535519,0.1298027751956793,0.01779802611596884,0.021873418018986058,-0.02266176743963169
AZGP1,0.008317706151939441,0.02362199127586434,0.01098517556510392,0.009888580660502572,-0.0361868814566677,0.10656039552444942,-0.12050392734449371,0.04209476194760315,0.05371750729138462
INHA,0.015956279896713187,0.003408075004334211,-0.008842972831612532,0.013670914721665732,-0.042979701576071505,0.05194571892662923,-0.036412714148170926,0.11666870946911281,0.06882407079361458
SEMA3G,-0.026104260250526517,-0.03426043101578392,0.025435175758337366,,,0.04032302935478738,-0.016151573705659738,0.11126618632084552,0.0032342843962114244
OXT,,,,,,,-0.01712758609124949,,
COL6A1,0.012452505704803822,0.0623255076239734,-0.042955719510886226,-0.03672032484864212,-0.12555510437088585,0.13987625260882974,-0.15812552396348978,0.02173964323690964,-0.0200851551273646
FGF17,,0.02362816588248632,0.1338164244664776,0.008392687521549268,0.05616391902482032,,-0.03916960576440074,-0.02692229106712192,0.020511202168477804
TNFSF8,-0.018679890621046972,0.011542253871387135,-0.01641553139227303,-0.019991923713337918,0.1287940171874769,-0.027729347003339042,0.0020158159943774187,0.00949099965686558,0.0447971451413608
FGF20,0.05336534826523647,,0.010343305702223065,0.07636516946681095,0.009885004249694022,-0.002632481366743267,0.01379161735074954,0.009546309187793202,-0.020323504635685902
ICAM3,0.09097125395772887,0.09070181616734568,-0.004506539817964336,0.06481541183864756,0.03775301279342365,0.07278468467097825,0.027793935477607692,0.12826602676783405,-0.025882379335894094
LAMA4,0.008179007116109109,0.03845232222924867,-0.006954926695839537,-0.031659414895170074,-0.08308571754909634,0.13539965699831605,-0.05984679206688821,0.04533500957968682,0.0669041017130708
INHBE,,0.03117978334267827,,,,,,,
DLL4,0.041631877181045815,-0.012099169644526274,0.03360186712582392,-0.0056264617028655,-0.01883025259803025,0.09579453712665921,0.01798815033834698,0.11195811108984556,0.05093683127651339
SEMA3A,-0.03546873703122023,-0.02242136033417973,0.06503060515646464,0.014382162292579933,0.02843555992683137,0.03461159365296063,0.00305083421905605,-0.024783245865435906,0.02636012363279567
RLN2,,,0.0034804238515142574,-0.01382436669035658,,-0.0011324010781354687,-0.01997589069475535,-0.031071344358831254,-0.023876231358497514
C5,0.012225928734391668,0.10811059669778392,0.04140843458786006,0.051990816759014326,0.007843573030156275,-0.014692251814252872,0.052089343680939384,0.0975640815808857,-0.0309306419476502
COMP,,,,,,-0.01688565361416321,,0.06091499871291804,
EDN2,,-0.025361446462472806,-0.021589168069647627,,,,,,
C1QA,-0.11194563549594701,-0.09456028734817211,-0.04388124737744314,0.010218881255547471,-0.12039800308926975,0.0354337948480256,-0.14072264928715075,0.03771286832054071,0.009635049431406218
UTS2B,-0.01584093510350014,0.1503362330567625,-0.018004789987644883,,,,,0.07133748379633906,
COL9A3,0.06376999923957717,0.10043865953087808,0.030974885786777314,0.022555535323648433,0.03391927754579178,-0.022255583948859552,-0.0881501839049694,0.10879562563650222,0.0948759455896527
DLK1,,,0.08327130573386742,,,,,,-0.0176137381274696
HGF,-0.028447432610594823,-0.051859603188597246,0.004995509577782722,0.060017749533985004,0.0010630768573274317,0.12321947382753734,0.0012592504414903533,0.00925802562431079,-0.011500110547323623
P4HB,0.06375237490222548,0.01679017744313193,-0.061966837696429744,-0.05717658262070703,-0.14171454411250473,0.1332455661349804,-0.13753691856805297,-0.001258482593658768,-0.034369346610959715
ADCYAP1,0.1663500791106619,,-0.029634363303061892,0.04802717454337201,-0.048094073088340995,0.060237425550244916,0.03473060964865662,0.031930518326029105,-0.01646481447371443
GREM1,-0.03845288667758807,-0.020165801335093957,0.03895524396112079,-0.026167402825776315,-0.03654807639162882,-0.08683257861174051,0.04573182076423586,0.039342827226071145,0.0480780278156137
EGF,0.039820943129833475,0.0657182221354525,-0.022729888207022816,-0.016902568303080505,-0.01689305691615327,0.004768652289546402,0.05003544354207442,0.021068413714526536,0.07172509393951555
VEGFB,0.026813395078641243,0.01953138452573649,-0.008071768846765763,0.006417198786915689,-0.051587209507612246,0.06996143706467525,0.02541914395395035,-0.015065850711730265,-0.03985584678629931
FARP2,0.04306288130034765,0.12981138646120147,0.020811135805150822,-0.024087490835807187,0.09107890424980503,-0.08987787394960828,-0.015883148196314353,0.03554664812601409,0.03868155090084925
IHH,,,,0.1251713764193353,-0.020606728952238678,,0.018922784997240483,,
LAMA2,-0.0022373787939454336,-0.00336483357520503,0.02947800375196593,0.042307560667101264,0.03062750252353402,0.03094496524793846,-0.04525876195934246,0.059605718164385355,-0.04043905532510983
SERPINC1,,,,,0.007029807611194751,,-0.019487397080224327,,
NRG1,,0.06641256777060155,-0.033203753259644656,-0.029128655450191613,0.030057777169534693,,-0.0779052108198975,0.04507779989158455,-0.03532033674737495
SPINK1,,0.0004359816337617788,0.022620488035254807,0.0435708820396376,-0.04612913564995166,,-0.007650032408879915,-0.04331218781715203,-0.0624331407289417
EFEMP2,-0.02252667228260576,0.09708560164155884,-0.03273736019757843,-0.06284184044756884,-0.049742819871840274,0.13719285324839137,-0.058872226292882614,0.04347528543864967,-0.047569563953861214
SELPLG,0.050538461701623495,-0.010464841148355462,-0.018547714788660324,0.026248085713845577,-0.014932921682602907,-0.02874202590316444,0.029192103572909203,0.08619402374760667,0.08735470663304729
GDF6,,-0.023647529240768583,,0.011826515218849538,0.007170297464238131,,0.01713701603288002,,
HLA-E,-0.057641838005246665,-0.027710218213308418,-0.0184827940573475,0.020877805510883956,-0.05963302227300202,0.010024547950596006,-0.011567333204263243,0.055492993208389296,-0.03401885640064346
PTN,0.14963340702260072,0.12387150972571759,0.028950562621853613,-0.020944257831796945,-0.046329442014928154,0.1718122700752042,-0.07414890200133623,-0.030046935986589193,0.0865026025901553
CD274,-0.012266563802382316,0.03658127593645923,-0.024918394506725887,0.005743465617013783,0.04247983196985184,0.1588090972101295,0.10286761683078047,0.007502712847526681,-0.0002995625647645617
CD14,-0.09314783061647929,-0.07467606900634123,-0.0652585979386874,0.01413578880840286,-0.11786054416451038,0.05063933008427903,-0.14825725416726399,0.0374663602772793,-0.03355565199773827
SFTPD,,-0.025637046551261217,-0.01843506377464468,0.05193744214231034,0.05944138493333899,-0.016209877146305843,0.02590571659720932,0.07091429876911873,0.00014749037521805767
SLIT1,-0.037784734809056066,-0.022736647059535296,0.018551368621600756,0.028109691022841953,-0.030694190162885868,0.06121750346400576,-0.02601315446943388,0.008486159100126674,0.009589780054463906
CNTF,-0.020431952130344457,,-0.016415532890514437,,,0.04263328387956963,-0.019975892897518967,,
BST1,-0.0057070890006199,0.04969835938533564,0.0008756210784145106,-0.0337967062272103,-0.00988564360560016,0.08721269710329224,-0.056859836941550765,0.03692416631498245,0.0719693414332829
AGTRAP,0.0065602521618855275,-0.010403474328639832,-0.0069075854831492055,-0.0184368875337296,-0.08348769323558862,-0.010111811226387747,-0.029056065471870063,0.0465094862526553,0.025085276264142583
LAMC1,0.07089041071966855,-0.014523982187809441,-0.0328066560893542,-0.013857476664427767,-0.08137879953832479,0.10753083616974674,-0.08759167873262083,0.048364461769054685,-0.02331888495053345
COL6A3,-0.0335559001540205,0.021543274920286157,0.012717623824055802,-0.022484950670443923,-0.08098977261438463,0.028089610977120923,-0.0866823676295338,0.05151581624830227,-0.0004873332684918972
FN1,0.07049848713052931,-0.07472236929010044,-0.07778635297517152,-0.040546271074419875,-0.1060619114716171,0.08487398425931832,-0.07921456612079879,0.022532750565256936,-0.11115410384688966
MIF,-0.03724370073413508,0.04811432115866802,-0.023885399255891036,-0.06075564709791929,-0.10122419296077749,-0.097333607725302,-0.03684657855813316,-0.005498948408851213,-0.06903233461323006
JAG1,0.05956668368448105,0.07700479658776435,0.0477447509099889,0.002912412453768047,0.006285560583637219,0.03540072073026494,-0.06237413291726376,0.022514161966758633,-0.04074728713465446
NID2,0.09430265345630068,-0.0014003227313776068,0.04757989498824273,0.010401186765988266,0.04528003243261673,0.08966532493926806,-0.05390302549087279,0.05916505829802164,0.0608772996082167
EFNB1,-0.03861994111776383,0.0032197346415484347,0.037500336106679785,0.017557677798941927,-0.06215244417909404,0.07084597759011553,0.049124643351970435,0.0824970306055739,0.016895601805286785
COL4A2,0.0816343301951761,0.005247316677505577,-0.010715703325803377,0.026567770261198175,-0.0019044418545648356,0.16681105333188537,-0.04981102252060728,0.04140356430264363,-0.047457649065184675
SPP1,-0.12898994569516523,-0.12640852980802925,-0.07006003251353833,-0.023164527284005334,-0.1589322935726631,0.004042485132277689,-0.14052223392188223,-0.1269808575230225,-0.020800564882660796
PODXL2,-0.03719229847450955,0.031226402024081223,-0.03530256847509757,0.008625813390645465,0.061958948699521475,0.008460585048389932,0.022771124418945896,0.06224865011624847,0.011879194921936976
FGF9,0.006300466289396693,-0.041919030640353766,0.07695147195581648,0.012262656981784501,0.04590489366886634,,0.0031264558566493628,0.0048575094941170505,0.014399959648993673
ITIH2,0.03129899743550963,-0.0187523447572594,0.033811528352611406,-0.039770223284284624,-0.03805278443058258,0.09360766362148609,-0.08509154144884656,0.059501596580082465,0.03798803128339943
ADAM10,-0.03976865995725328,0.034238799947297824,-0.031068565490539112,-0.02528532832976221,-0.017154890557662488,0.04129585441322519,-0.03392140544224185,-0.027016654988623105,0.0437791694686295
CFH,0.0131235969851817,0.05883941808148073,0.011453848559346275,0.10087969063902384,0.013896531691075732,0.019334294812292985,0.008593858024883399,0.07574541721820884,0.030433129126184868
COL4A5,-0.07561643005585048,0.016101261670255353,0.014844541585913223,0.06666249965235956,0.035218993603384964,0.04032549423670943,0.10708272765862112,0.050096156536526715,0.01864236739014271
LTBP3,-0.06197033289184213,-0.017077332485949753,-0.004320577637692257,0.010653533431932632,-0.04686634069152615,0.09756520150267128,-0.04792350294327071,-0.0004286228676763611,-0.009687579460708902
GNB3,0.09927998127259385,0.022992662321357445,0.03060157296620276,0.05045096698595388,0.036013804626975336,-0.03827624005399296,0.0006681117148888106,0.15827549439838134,-0.048506857659962564
COL6A2,-0.010100444442187492,0.017282214262902818,0.04388285677477744,-0.04720296298287021,-0.13722326011335334,0.04611754725475529,-0.14749542979659133,0.028213657960508304,-0.04903879173600814
GDF9,0.09576118464724412,0.0017013971314441723,0.00832394973696852,0.02030354196540351,-0.010116766167794661,0.05789992413040916,0.050780667418889626,-0.005803450162154135,0.015367214702924804
NCAM1,0.038712292848289885,0.01009987390120959,0.07186379202650013,0.044883035894055345,0.08906236025824779,-0.07879580964512001,0.013071765880756168,-0.05159936875171599,0.02193839581326691
APOC2,-0.04310426357580955,-0.044367452869818545,0.04138738108244243,0.09348616412181115,0.040671565552926045,-0.019719428974780653,-0.017947029058414648,0.05647522306253806,0.03386816584264536
BST2,0.0734525850193407,0.11187745475676796,0.00577746077672797,0.07744740038479155,0.01233353500286635,0.045748757491952806,0.08190409753280427,0.03748659319550726,0.04825567425819971
COL5A1,0.015811329668302954,0.06369065043832449,-0.0626405340393495,-0.043114612650290346,-0.13018135478105294,0.11797721196087313,-0.1443646651084773,0.04277554903602969,-0.009886245450747061
CALM3,0.04437235305752123,-0.07158933456598193,-0.0016535554032091149,0.07555160604658094,0.16846271385828115,0.1034054119911287,0.041099683351415076,0.0366425518229601,1.741956494418484e-05
THBS2,0.055151884410713815,0.044128647806552894,-0.03450532053739137,-0.008565208824584846,-0.018952307969843703,-0.02350990676067856,-0.013165464379799197,0.00701513092246839,0.02126592255791639
SERPINE2,0.10371013727973379,0.028158940156783035,-0.052462441833233724,-0.03348177435023793,-0.06830846017350448,0.11493404851363853,-0.058643135625805254,0.0471736305066144,0.022035709668451725
EFNB2,0.036097227922715636,-0.015121730868491839,0.010027524142660756,-0.011270107259520873,-0.01733329139802385,0.01894978228707099,0.027867172539616764,-0.03647053942136406,0.028491034119384973
PROK1,,,-0.018004792458749776,-0.013824369757230889,0.06727587434241465,-0.028571272901846082,0.06166447121337342,,0.047055683680901454
MMP9,0.013717837784334394,-0.024802051056566514,-0.05768561658597822,-0.02196195756916753,-0.02745000203036118,0.0032455731089830633,-0.05894933398374576,0.057151965323020554,-0.09402552972002473
DMP1,,,,,,,,,-0.023101094705762555
NPPA,0.049338212682419606,-0.030919910736621176,0.003962976519032184,-0.008481130361974067,0.04200080534987621,-0.009916237144852933,0.010797974980650377,0.02861327987625577,0.038790917153224955
APOB,,,-0.02370060507742978,,,-0.03135213153632925,,0.008550134085750116,0.04540023227114447
C4B,,-0.006383968945320387,,,,-0.03173094080463849,-0.023124882637830375,-0.02825914570959377,
NTNG2,-0.021489742116788307,0.05315440153098288,-0.006623665580521266,0.019280845673096465,-0.0036738912916410692,0.03811801316082248,-0.02992201557800914,0.07199236499307764,0.005702553042117121
LAMA1,0.0441530787348402,0.028673736367250513,-0.0008569119754326969,-0.007284716716129401,0.020071024641162987,0.02002427225185769,-0.05236708754252209,0.11134825760343087,0.021517173438995302
UCN,0.014959970097468184,0.010263489119598979,-0.010930440688656609,0.05154730039322398,0.09053482447502043,-0.06129221880851303,0.03900542591319758,0.11226037317821091,0.0809771447508494
ARTN,,-0.03115197220013594,-0.019471718566599416,0.006773869401108019,-0.00232494736819124,-0.0005940937326496038,0.005796870879730534,0.0933076720488976,0.03809149936801979
PDGFD,0.03469846956938001,0.03349628772383239,0.06303898463412275,-0.0026119356952917293,0.07981347664230581,0.21455188408135478,0.03150819943599101,0.050530623080324445,0.04471377458191328
EDN1,0.05453165520452491,-0.023529126479740654,-0.014445200558220642,0.014968542844367426,0.04008912883543884,0.08549626737689955,-0.05764092915087492,0.057659763499757856,0.006895514263137322
ARPC5,0.035839639966471985,-0.046978494347307054,-0.007498298604766732,0.0037321549607265583,-0.09650165976950623,-0.02690542523649442,-0.01601508564579674,0.019552483447560675,-0.036895904312489014
GSTO1,-0.05962831768884114,-0.011279426391238028,-0.029057922910877,-0.00025077557245111826,-0.006558359354319405,-0.1018546095139881,-0.08919756802592366,0.06638600936460075,0.0018918691233781341
PROK2,,,,-0.012012296491943216,-0.019018320522595354,,,-0.023268409510211592,
SYK,-0.013177117517239463,-0.08461581063193557,0.007019792149419068,0.057372752573925045,-0.04923446623009877,-0.019081615759644784,0.012975118399115982,0.06577032433012299,0.0430229172633013
CD40LG,,,,,,,,0.07939409244829633,
ST6GAL1,-0.013771700089420457,-0.028875268325746425,0.03246995053591499,0.06655646381653728,0.08776123897898125,0.028761170480619273,0.09515833442052206,0.10888886847563635,0.05051586614242797
WNT3,-0.028009385384183003,-0.044241302406302245,0.020182070826005347,-0.03845582895802667,0.007150728904130665,0.029427123591585794,-0.009969378845692227,0.06576117932906284,0.07286233944710342
HSP90B1,0.06915496827008051,-0.09634427857159036,-0.029261801827205457,-0.07052028332559468,-0.1041721890615193,0.013400173508074837,-0.1329617544276454,-0.062099765702081956,-0.024504383125875474
ZP3,-0.002412971264905402,0.09456755236645184,0.009706349439304329,0.057043419723412696,-0.0269139201145723,0.034473462365904296,0.013214325923661003,0.03902784700957355,0.006652447039794999
ANGPT4,,,,,,-0.013144316891597303,,,
NRG2,-0.0340470413714902,0.0792674016641656,-0.020445995883798175,-0.020160203993761158,0.05253841957197261,-0.0011666591060631231,0.05176055680844599,0.037519964564642454,0.04476722475110446
MELTF,-0.02218946231025429,0.01700539796542558,-0.01736221065886485,0.03388172319753238,-0.028556318481411297,0.06007687359986471,-0.011716465558268815,0.08904870701654709,-0.006437589695147587
NLGN1,0.11556877484590566,0.03550547164059547,0.0538920055477053,0.04324725488611308,0.04443709011277233,0.013420053265018496,-0.003306420202887182,-0.00268551818369694,0.08127981312431666
SLIT3,-0.02374816225360976,-0.008828073209418407,0.023651015031800095,0.01660541169423086,0.0030052757899041746,-0.0401491694871043,-0.01909178560936116,0.03913245306577008,0.046300970277527304
CCL8,,0.007513473866194918,0.008944352697522485,-0.0073687824127659785,-0.03168995383078458,,-0.0403632119336124,0.06504343760123044,-0.014836276913152122
S100A4,-0.05541853614654413,-0.09871751872884374,0.013076366030351025,-0.023772989924671327,-0.10481886903008726,-0.08194471486624881,-0.06554057455984383,-0.05974264430287998,-0.05549160305074161
TNFSF13B,-0.014243060140744853,0.035829654321227374,-0.0015257426327979528,0.007167489129544676,-0.0007889460431629538,0.11307314673816644,-0.001491116133114693,0.03693074570113312,-0.013186430908325292
HSPG2,0.11386961202536244,0.0766696876993652,0.0014151985718138802,0.033758706693706446,-0.022195610308499543,0.13920017658541606,-0.08513260400033075,0.08023654969853365,0.009951759857170703
FAM3C,0.10432586699494158,0.00022251193155917257,-0.06318870379092519,0.0293534113772715,0.0083924326842283,0.13192628938710269,-0.03636090582733485,0.0007060623273409526,0.0261263425225453
FLT3LG,0.06710028738090275,0.09708349575895255,-0.03320388941185919,-0.04235544950182826,-0.050265686865543766,-0.006385786699923004,-0.027005560187339104,0.018364735090119225,0.10765455821200971
A2M,-0.09420226831339358,-0.011836821100819097,-0.05506922013675758,0.08947049258976046,-0.08287839707489142,0.09970388633625717,-0.06336490885879124,0.060333536685426604,-0.031720967027121565
VCL,-0.008375895551751472,-0.01823637507874742,-0.018191574237362035,-0.056272706980994756,-0.05872536794837636,0.057994593892511256,-0.08547124412914833,0.013593565383056512,-0.016281953477617336
FGF2,0.0008389130639874116,0.050431666223514464,-0.05431260469834279,3.503816518948927e-05,-0.005793481946344857,0.002407566060813895,0.01695850562626286,-0.026737711525158078,0.03713124233960149
AGRP,-0.015602700557496588,,0.02894380885798808,-0.01424313543607399,-0.014481547182981681,,0.05618647255560537,,-0.020323499615142175
CNTN3,,-0.006842590253682654,0.06260374286977628,0.011412295294238973,0.1476570789170613,0.17470240324811426,0.08201398504852535,,0.04618223135648686
RNASE2,-0.04237426199485799,-0.010493082250588232,-0.019555334298511872,0.029205323797993246,-0.05202273596813814,-0.002560257909767188,-0.004576420835760599,0.014666597859213171,0.03728952232252795
ADM2,,-0.04580036706489431,,,,,-0.02455887430855534,0.00540660285097741,-0.021753294036220585
GAL,,-0.028008068747528883,-0.055793690958335106,-0.033213584583916114,-0.042504296954315936,,-0.02475751624954268,0.03711779832671893,0.042217767248261866
IL36B,,,,,,,,,-0.029202778568554313
CXCL6,,0.06771333318157392,0.02767567682270424,-0.003444607940012374,-0.058342244596561184,,-0.03405508615455109,-0.03858713683955571,0.01744845058067978
PDGFC,0.017386787910704544,0.07259834322856286,-0.037587522835540024,0.009434481154578855,-0.013047798117459562,0.07254393266567101,-0.0014646064262512982,-0.010473610721426335,0.003263887637374179
COL8A2,-0.08488917162980839,0.00912690998941315,-0.01678340276099993,0.03362929102204553,0.03795193420714368,0.05802470220968366,0.001790215991083633,0.04380173280963145,0.009807578037553782
SPON2,0.11191972455242437,0.06104697357215357,0.02493547740676379,0.015738662599568087,-0.038026322579199794,0.018428281286744317,-0.0885161437783275,0.08024286440868317,0.013894347660200814
LCN2,,0.08592557565609146,,-0.01597154202157487,-0.030492264124750614,,,,
SEMA3D,-0.021528106276661282,,0.07045809285374195,,,-0.04794958034260246,,,0.011975039326640999
BMP6,,,-0.01987222470618213,-0.008426071749783295,-0.0228788154896615,-0.03763927214307838,0.08298490768680429,-0.01565214726706933,-0.022301395483040883
TIMP2,0.0035397254380011094,0.058905263258694385,0.018755312466367018,-0.015383334076201873,-0.14242379663559088,0.14450118385145494,-0.020568884916648003,0.05406860579720723,0.028644690747320026
EFNA1,-0.05164482553751956,-0.0445963285031482,-0.03668540744300622,0.06545292262147093,-0.029207576437969632,-0.006580932378503692,-0.06571544158703287,0.0513201627559095,0.027823875240579665
S100A12,,,,-0.01524261194414418,,0.15904648130233057,,-0.02858421936103181,-0.019108244116014608
TFPI,0.07542842359213789,0.08748935374647632,-0.02881053926427103,-0.011657925064204936,-0.022603125517706716,-0.005668481347283673,-0.0032451993158171826,0.08377357585459647,-0.024105279136178288
GPC3,0.020053934295075144,-0.010442560274792139,-0.024381180871499923,0.06234599507617833,0.0823381147959655,0.11464770270656331,-0.01685907389817254,0.10650955441989833,0.04660074398606157
NMU,0.1522811608686305,-0.04136933279046516,0.03360857075475484,0.0403416739180292,0.026485228314815788,,0.025943222284264166,-0.03677119625357274,0.05323359110690737
SCGB3A2,,,,-0.017251358535746865,-0.026232680450782937,,-0.02102408196904159,0.029321273287261983,-0.02230141544537953
LAMB3,-0.05426147305485226,-0.019455508717626257,-0.042864397820419495,-0.02194204490157226,0.022887882273076237,0.014814618903751107,-0.02752078202631475,0.03567407452803844,-0.011146739338222933
LGALS9,-0.0687367484607597,-0.046966030692632145,-0.04460378931605606,0.08937601116468362,-0.025412823688365355,-0.003569424493289226,-0.050445117403087054,0.099642291160166,0.028373070989760697
VIM,0.10030198688124173,-0.016659319358105402,-0.08217038697758415,-0.07495978139739544,-0.1602201729141707,0.07871695436170414,-0.17194414092094634,0.07102484989241803,-0.04041278724580914
PLAU,-0.04336167285183689,0.03299558706761397,-0.03577021838623532,0.030243000943532994,-0.09251586700559573,0.006766947488094374,-0.1432814186620763,0.030735502094497307,0.06635732604064874
TGFB3,0.022179362374563118,0.03695228516707269,0.023386685401733876,0.0478838957597924,0.026585704331804315,-0.03526722993526326,-0.027899169581526204,0.09818285196021317,0.041686616960074266
APLN,0.025189525202235715,0.0007910955930390124,-0.08108012339699186,0.007942227328450322,-0.04818759966588634,0.020089885307704853,-0.012002528693129129,-0.018786410073159687,-0.07686816393665029
SHANK2,0.0068703202070500985,-0.040253066365085965,0.03510103873825856,0.07598924259666824,0.10139899452329605,0.058176873607289174,0.062299495069902906,-0.04079432263092993,-0.020190145329064116
LTF,,0.03312782832784311,-0.0463263101963042,-0.005293563947150802,-0.07103132235545218,-0.004384148447514562,0.086037387770599,-0.08074258374679219,-0.003355287560248201
PYY,,,,-0.020142660816996047,0.05746618686113217,,,-0.0023427295955594763,0.0788747182946067
PENK,-0.01607585644737864,-0.041184877718569775,0.04337420836033579,,,-0.006087075819320216,0.0020676251996445062,-0.031071347833495605,-0.025104062922598043
CTF1,0.053786848995231576,0.0107355796055285,-0.01102186230578204,-0.03495824822789396,-0.017391588630282673,0.007210183778393866,-0.0026722528249893507,0.08869613903129961,0.015440605863556917
COL3A1,0.10144186214228007,-0.044037825166263714,0.030736618197770342,-0.052214135073098966,-0.09778283810246116,0.07882490517811516,-0.09711803314563157,0.04020668002071203,-0.03592930234856572
S100A10,-0.1052518489188624,-0.0442725916596334,-0.053928562031340575,-0.07863101199399676,-0.1769428946963008,-0.09499535045717429,-0.1811875121711937,-0.11050082706125955,-0.061037558403716226
FGF13,-0.023911423776648937,-0.06465852329738339,0.010521477443209365,-0.02733027294452478,0.058253358104969746,0.04325733755294981,-0.012440101697066332,0.08915582199058449,0.04652378631344303
SEMA4A,0.2078311395066782,-0.05521794437171025,0.04796182438901182,0.07803033209872275,0.05715586645035887,-0.03587338663028527,0.0357275052650754,0.009840176755880298,-0.005495188443179103
EFNA4,-0.0028540089056217767,0.017173425450033385,-0.03952888953526722,0.06124461519375787,0.047175151439823676,0.0911279361942099,-0.007543953524058507,0.14261179212289085,-0.017024671022829455
HSPA8,0.022363433044571532,0.008980541410429919,0.08329587089784972,0.03317625928829209,0.033679277281808105,0.00027435658870179544,0.03474046290456738,-0.03155400111126193,0.007508862072721308
NPB,-0.034653623700995305,0.010718208132216226,,0.06627418142561399,0.02928961545695999,0.006809677429644728,0.0409427403796924,0.022803648563263827,0.03818372911443639
ULBP1,,-0.03472578543835774,-0.015438033796184986,0.07387840484387062,-0.017693268464348117,,-0.03394983249109037,0.018731161786016415,0.04515395936692333
SEMA3E,-0.027260711369514103,0.09982714785433759,-0.037065628015087476,0.06108032829404895,0.07265973084742541,0.1391126150690815,-0.010524968887366148,-0.011339481484861143,0.02140955867562077
FGF3,,,,0.08871335723942336,0.08425775995992606,,-0.025958378004199804,,
ADAM9,0.0009425313484090576,0.0797763296477517,-0.06041142794476395,-0.011871842432858276,-0.03991558718737076,0.10796679293753707,-0.12167802720366055,-0.0026103065370031305,0.02964656675537904
ASIP,-0.004581828377441305,-0.047489045199447646,0.038283791460799056,-0.004177232328444734,0.034885109881588806,0.0104349466032583,0.04101000534654321,0.09252090025145203,0.05188426632872033
IBSP,,-0.01999543371846407,-0.03308102049173588,-0.025953331820365175,-0.14530395974184976,-0.0223501243055679,-0.150477271213332,0.024565576835915186,-0.012838026621099383
MMP12,,,,,,,-0.01821227867011336,,
FAT4,0.03228763564267178,-0.05106883257453633,0.02428735248217873,0.044929698195073024,0.0763296111029946,-0.023978910277057765,0.040291292634091855,-0.021202928076996305,-0.0042877623463863845
MDK,-0.08825812916479636,0.11745290591022005,0.033901669843157206,-0.004927816963065753,-0.008490981967666011,0.065437766204318,0.018390568820651248,0.04213233227647565,0.01256538912424522
BMP5,,,,0.022114126855682332,0.06873084415047301,,-0.049701923588580034,0.0442344295097506,-0.03616932618315771
CAMP,,,-0.02386889573843258,0.07396517707599261,-0.0023607766712572227,,-0.026670024164735632,0.04098515409926319,-0.027900498036368935
HSPA1A,0.002342075660707879,-0.08783995091752321,-0.017570981748079688,-0.03992466909291003,-0.08539475734384515,0.00486343119204205,-0.08863623422112463,-0.025588193183215858,-0.009554319245116452
SOST,,0.061255084631717985,,,,,,,
SEMA3F,0.039423970182846255,-0.0011346941349770442,0.10391445608724886,0.03670952595936762,0.056559119721791694,0.09267197784532277,-0.04052055833508293,0.13769852807646088,0.008499524031696478
ARF6,0.00531167539759671,0.013873595051080758,-0.042167270742630894,0.014626757632254236,0.01847996006066529,-0.009922299979236156,0.012168775159699208,-0.022773305987666907,-0.01318116607912914
IL6,-0.02116837828034789,-0.020903876419457314,-0.004214516243449697,0.026708852915005184,0.05808298249848947,,-0.04723526106700135,0.0013996892174230526,0.03522149314067961
CALM1,0.07200213648502407,-0.0057944647737190385,0.018893801426789668,0.05942990702754938,0.05075887469335512,-0.008448680330150352,0.10704710181042765,0.08053500294083543,-0.008539083150032052
VIP,,-0.03138249700282669,0.008145780976267334,,,,,0.09617838521924962,-0.039387612575827506
NMB,0.02209873391051694,0.12266130555841218,-0.07128207946145743,-0.009186801571828529,0.12949026536569877,-0.08041086670794725,0.17210164409469228,-0.07799700223274364,-0.04989121528866459
CCL26,-0.024073733702688175,-0.03273704668961829,0.08667709924233359,0.028105760787259737,0.024600902873116073,0.09306280161609125,0.024601870414263653,0.036489193724099166,0.020974867243693424
FBLN1,0.028710722194672997,-0.019978226162050847,0.005818215316689067,0.011389290470664401,-0.003091361405903782,-0.0030354352806491233,0.021617326625402278,0.052973926647513284,0.005651554738647501
SAA1,-0.017638270758690032,-0.006965297060883001,-0.06735720116342547,-0.017363146118028902,-0.15442786129676153,-0.07349457260313386,-0.09629730955449646,-0.04777231025389434,0.028065374796869196
MICB,-0.04057261236845944,-0.04264378749522176,-0.022342309745932185,0.021145056542952095,-0.03387310198701321,-0.025819346660338926,0.012927308781762343,0.007203959840942173,0.0632245176468214
