,MGH258,UKF248,UKF251,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LGALS8,0.06148016618385053,0.027539778871622362,0.03148563573159119,-0.0030078217625389924,0.010328619109712804,-0.06395246131030186,0.007359378091234059,0.008720885941835066,0.027333475557859286,-0.012799212840462364,-0.018497527784605193,-0.0041706322601044255,-0.032629488528578415,-0.01429226174680603,0.07395276343028005,0.018196891004473838
DKK3,-0.03873021521298668,-0.025664409696616673,-0.030047348034897312,-0.023653770520053335,-0.07483745191842273,-0.11857340692586733,0.10244596755495028,-0.004608814076019436,0.05230535178705421,0.02806084705840346,0.06750138462393107,-0.020024261353136955,-0.018895769358484398,-0.01284868135802811,-0.019597390387373483,-0.36434570297151736
COL16A1,0.10991769008926407,-0.06937721543197672,-0.006675846422668909,-0.04685918688447737,-0.01665729263795515,-0.08756021621288483,-0.01474315766659848,0.07758383279480216,0.018790326142924356,-0.03972642995033575,0.041383922222276825,0.01567898031534769,0.040560135178918516,0.08067180739236318,0.05085350839112686,-0.04932678516573449
TPH1,-0.016094391425787117,-0.0135827540614579,,,,,,-0.0309000850007041,,0.06525754167212906,0.0487723478370037,0.027586874986235216,-0.016341670896332264,,0.05853385778017115,-0.013750465390070528
TNC,0.06456647416720471,0.10432838650039447,0.04909032407792647,0.0011998521671397495,0.06793461851179688,0.3351962823142319,0.059262659101975944,0.1349675622524205,0.11505974792307115,0.056979814363744,0.017761433844553608,0.12715013103007639,0.28354663766167365,0.03661318576373805,0.11033506196364629,0.47257468888619647
TNFSF9,0.048857978226739776,-0.024153081530879656,-0.004497367898008382,0.050246780663634485,-0.029074202496870868,-0.003137445744175568,,0.07777615557025673,0.10183813441792641,-0.04248783868532247,0.006698386970153327,0.05315870208415405,-0.014504642065625522,0.05112564673145192,0.0629938111984916,0.04882862324982672
C4A,,,-0.011880546718143663,,-0.022154219721583365,-0.03653024518966849,,,,-0.0005402083562871955,,0.01954281856576555,0.04563049452454304,0.04248124642563823,0.09552463598007316,
CNTN2,-0.12598705236031035,-0.02318750225813063,0.026856807389207385,0.012737370415913739,0.05368451670655009,-0.01169680926217573,0.010947777420440709,0.042899531568815125,-0.16563825082099592,-0.0031664988066084313,0.09623895295356462,0.0010554695556907905,-0.09880417934315679,0.1564480508096017,0.034312935121724966,-0.102057099490127
F7,,-0.013251000272915899,,,,-0.02309643606394643,,,,-0.03160038004724089,,,0.07170846351506949,,,0.024427995920434598
LUM,0.0767660237584428,0.0748769298115451,0.018703092412105625,0.012698444417590764,0.04056633213538541,-0.0030297258123330737,0.018147381212802363,0.03703113839196343,0.047303362179182795,0.02706113918488369,0.11872421408471544,0.018020175209046793,0.14666087884987616,-0.038151493729806946,0.11269711987574949,-0.07003602186494073
IZUMO1,-0.023614713914416847,,,,,,,,,,,,,,,
BTC,,-0.012021817280147819,-0.0185909455178775,-0.0434927191859553,-0.02699993566864732,,,0.042353046303871426,,-0.004003497165490848,-0.027529578663623315,-0.03093287072287612,-0.03221045020889454,,0.04610794699830199,0.09303022634031924
APOC1,-0.1774929150128193,-0.09733117013855053,-0.04458375314634071,0.02417997080653283,0.062673045739941,-0.287085516884502,0.02696368581572547,-0.0063603344146473,0.07387714907777299,-0.00882442186063278,0.22576623307649624,0.07453499431945153,-0.052608528578256805,0.05607122045219812,-0.11794490082772321,-0.2062331557681918
PKM,0.011602519432254552,0.04561062697623448,-0.045199793102665635,0.030946545748340968,-0.018885716401907376,0.02767303498081622,0.01654991076885029,-0.018767536161210237,0.047095486052157805,-0.006580910032719494,-0.06475015766548287,0.05533422136791518,0.12559250444501657,0.0053691381127170855,0.13531285336182058,0.3787198143711578
TNF,,-0.007065516510466174,-0.026379754382143208,0.003226608862754397,0.11301380036884538,-0.06648853743374615,0.07896871301679166,0.029364004556979763,0.009940693054800177,-0.05691121194742754,-0.06700537920905787,,,,-0.027782208807743836,-0.08334638268836743
GNAS,0.08479151284621451,-0.06212529013059599,-0.01808768242266994,-0.0018968225640449603,-0.092574893291765,0.19272448856608163,0.028197046264091963,0.007657623521069586,-0.06241135001547314,-0.008830052555953606,-0.028961213233069476,0.048712913176378714,0.024183506030163487,-0.12714050644837857,-0.13269674642190168,-0.34612689683330977
BMP8B,0.03144546629664548,-0.025287445803732645,0.03779358394456512,-0.00515731799357403,0.10351731223000443,-0.07007304959007865,-0.052732430624725386,-0.050578113650474696,0.001497293613469968,0.02254032131424752,-0.04735291108784278,-0.053254052627634586,0.07546563726182792,0.06836083395443993,0.07636371283590802,-0.029740856734635942
LIPH,,0.037009536013179356,,,,,,,,-0.05777923996044573,0.01862197353095815,,0.03325104293071379,,0.01658581964716231,0.055359996195089405
CCL28,,0.017193500819627054,,0.004139453329463961,-0.027518980615140926,,,,,,,-0.02491963768620619,,,0.03646892642077415,-0.03551759146865269
PTPN11,-0.017565876664318674,-0.012058935980001214,0.01436544344259811,-0.00811001270495286,-0.05959759673169603,-0.04299596162310191,-0.05720442664630674,0.003890577965092616,-0.04657148356300832,-0.023851753501092483,-0.05464572499304989,0.019664930254830997,-0.044194161769319416,0.05179005684319291,0.04493489377469613,-0.08474526064209137
ADAM12,0.029692490047261436,0.06352794397492326,0.030899634498646057,-0.0018858125280835263,0.04843130571375395,0.1794911089964124,0.013333025251657206,-0.0521783802112729,0.07683824848291322,0.050693746216763105,0.14497000198195933,0.039088252518167256,0.053378887499185644,0.09952763017956368,0.10340913183065875,0.03926074032467749
EPO,,-0.018250800724690364,,,,-0.017048587480676183,,0.05451766539613429,-0.04650317874148751,-0.032773759577919184,0.030833674933528135,,0.028037359315410633,,-0.0075614097025513876,
EDN3,0.021651388036388317,0.10880791832470883,-0.03599254609074192,0.008231972586815973,-0.03296892461721265,,,,0.0048006368840709055,-0.04889026993446345,0.07600433571738638,0.03445482898627118,-0.05415291689492903,,0.08238465115540736,-0.08300713868980984
CCL22,,,-0.015019858531569804,,,,,,,0.023265549257388198,-0.058878679836151276,-0.030932872091845174,0.04132589906300398,0.13109732118061643,0.024968255110061063,
CCL2,-0.04791021871739776,0.12164731926970956,-0.0014506774763802118,0.01736688961603044,0.09582292191345662,-0.32802930519272533,0.11921548667786187,0.053340408713540635,0.1213505970765696,0.06045225049766125,0.05021613354386013,0.0624095734218045,0.14280925215591117,0.031172716660859075,0.13015367760072946,0.28575499564589035
DSCAM,-0.04476246725930648,-0.006771652841228024,-0.01059707379116991,-0.047419551521453704,-0.055122908131303584,-0.11603418185634327,0.013907804032543046,-0.009325446504505275,-0.031911222509914364,-0.04826779516626979,0.036356165521745594,0.01616568031472225,-0.07042986497671073,0.12225668148508335,-0.028638857491926135,0.02617809913489721
GPHA2,,-0.015138665849901992,,,,,,,,,,,,,,
ANG,0.008471783454693222,0.0241171153264158,0.011376665415133718,0.0071519185399038275,0.041495096785675825,0.041704021360676795,0.03893487645917714,0.07148977533510889,0.07238596055212085,-0.018236562258120568,-0.027503905947037766,0.04606256245694433,0.03019201539937189,-0.03197002744167878,-0.0082390700137852,0.166147088779642
FBLN2,0.12361240679876453,0.11597635807613772,-0.027314056547810425,-0.04806848556269857,0.09133432448450646,0.0038326464477122387,0.017133672988337834,,-0.006692770659210169,-0.035928509675855966,0.02905203749914521,-0.0015334101135190373,0.07196034550550039,0.12665635791124863,0.07869457793916501,-0.019299162099940904
VTN,,-0.01190500781088411,,0.03830782825674555,,,-0.02395808519802109,0.01877978847014568,,-0.03970815712309834,0.03376993334471175,,-0.01856812574639576,,0.0516496771606777,0.06893655098670144
VEGFA,0.0923345631175401,0.03188174723130823,-0.03449453838701537,-0.03405397011363707,-0.004945323639437768,0.13317360193742053,-0.04065693401038624,-0.06852854374184598,0.0716975497754718,-0.03860064526154732,-0.2187089954803941,0.1063170994324865,0.0939923885233649,0.005444007193018488,0.053296047158479784,0.3508506448707963
F10,,,-0.017144218520640627,-0.02343925416695504,-0.03023209911392442,-0.004562491586050806,-0.025988060003323953,0.052413964977680326,,,0.07257565221424789,-0.026762759790081057,-0.051787139456719804,-0.037009430400552705,0.04206679864140416,-0.035440556329257744
SERPINA1,-0.08366912222120142,-0.021882312952108716,-0.04206367475320832,0.02153962009703637,0.08350843631171471,-0.090993589880584,-0.03345184895442026,0.08974620574025552,0.01643871615334682,0.00238494939094036,0.041428506549207024,-0.04173430098935387,0.11631738294850211,0.038451315849658094,0.022468317771218275,0.010063845991211488
VWF,0.07389780057218406,0.0338116992689668,-0.02513264144946882,-0.05010278143436434,0.0924729512612202,-0.063211997130856,0.05024425855293209,0.05093250700127985,0.03377605849966168,0.027543682660223938,0.010617463759738505,-0.03708468583852618,0.0005208357525318579,-0.04766450770184582,-0.018876504476001855,-0.29703785325514026
GDNF,,-0.02127157151343977,,,,0.07479859441138437,,0.027652093245202354,0.007882855536289929,0.05773704763269056,-0.024094304921681284,,-0.021168313350903176,,,
VASP,0.03287601466861237,0.0012467931057335662,-0.018237293617600688,0.007340481945023738,0.06346243286708993,-0.12666889844690774,0.08314538725531023,0.06309792038109305,0.038913584591213315,0.04596366375042048,0.047936366962813164,0.021282458468236433,0.06465031930128495,0.026183761577597286,0.07456480112085902,0.0961596215186611
ADAM15,0.024107839038691483,0.02634633220821045,-0.03679450850947051,-0.03343227840285218,0.09614895686126752,-0.037860813635027635,0.03367972699775439,-0.05036133686645326,-0.027973944211170377,-0.010129691848655486,0.027751734600562083,0.022209366610227318,0.05339950627678262,0.06463238650017619,0.09104699895741035,0.1571287301295798
WNT2,,-0.023759704928640022,,0.005850720682495448,0.07495092482585307,,,,,0.027911261533982244,-0.021452386685503276,,0.04762164376136318,,0.1713920689559975,-0.021355057191587944
CALCB,,,0.00854157345184031,,-0.02086554568291459,,,,,0.03743414872937658,0.10886959206609705,,0.0038814335751966985,,,0.16865183408981485
OLFM2,0.0026761965158337234,0.01148216156865852,0.017227300929749376,-0.028218113602764508,-0.06365690816284059,-0.07112173345457785,-0.007576296994215523,0.031045573145916668,-0.03642004377314311,0.06660949287161426,0.06966775442970329,0.06386652204610205,-0.03989242993160554,0.04124463982943179,0.011477566860129238,0.06019442248239458
MFAP2,0.057086278827563855,0.015689413792888636,-0.013203646778341405,0.011632036137448058,-0.02425656788406872,0.002478338399900527,0.05134648800704224,-0.05946321474387493,0.12488123396700998,-0.021231155403181042,0.006190127582615761,0.02284730127258999,0.05020532415369385,,0.13866510851700353,-0.08758852949956
HLA-C,0.1324486114121982,0.019936445239197274,-0.08449575838022542,-0.04963802559406018,0.12849440149303132,-0.19039617837997375,0.08397093149020857,0.09689959182297808,0.004478877296962639,-0.036735926207666365,0.03477057956333517,0.08524135460292902,0.11704435283210007,0.04108722952351322,-0.03602896291627335,-0.14311397142883517
THBS1,-0.0361414548527406,0.10044553042687003,0.0021376061782150397,6.943767968112031e-05,0.09506608221946722,-0.1147073984917024,0.09615572824422293,0.03643411332551461,0.12203740634953066,0.11891907097465243,0.044221838278006326,-0.03409985927549199,0.13039127082005286,0.028743158964977353,0.11194413032716824,0.08113762842377283
HSPA4,0.03554592543268268,0.009583408782779117,-0.005349880941777101,0.00889578543931675,-0.03274651816935259,-0.002057999014927662,-0.014639567188037007,-0.014651533547437482,0.061225417169252755,0.07991296545526996,0.03205347285476112,-0.04455898374946916,-0.06146927806522836,0.05279551565074464,0.020821617873678748,-0.13531659768559395
LMAN1,0.03397285761273297,0.04394702246938961,-0.049198915958993776,0.010651975261281043,-0.016927139286003777,0.004229476171187523,0.03877766478017129,0.05220236960406699,0.020523564988822206,0.032770674522879066,-0.028908270470122698,-0.017942634630205755,0.07167816373801225,0.06581601640473209,0.06114243058857664,0.23694446688499712
LYPD3,,-0.020721016785371207,-0.013845183789664341,-0.02737607879959977,-0.02510803423311922,-0.08200837097470333,-0.01867046856465949,-0.03628108920558252,0.04248655468941328,-0.06276909422005296,0.15700475235166703,,-0.027454697844398992,,0.02651488001735571,-0.05379615312027748
APOE,-0.09183853803360244,-0.04298949478093293,-0.046235617026071096,-0.062499523602798035,0.08581080824588598,-0.11685721236733905,0.024694515403116728,0.012302071652324272,-0.057941768733267916,0.00115436075308773,0.0499041198188365,0.06841233126209445,-0.1196693477804708,0.05459948938696484,-0.10796420284221063,-0.3616532442606683
SOSTDC1,0.052380376056506986,-0.03059835570383297,,-0.01401620016124737,0.00017764801543055357,,,,,-0.015822622112480762,-0.006083525603337009,,-0.016980510431798615,,-0.05272281838892717,-0.036331724066440564
ANXA1,-0.054322250378088896,0.0931787231989425,0.019986700728889903,-0.10559663863302879,0.08501694129109168,-0.07952785872029593,0.06368188874176975,0.026559057945340945,0.09593867794082613,0.010664878030608964,0.0352181787511624,-0.032142098391853856,0.12096353366554737,0.0020760647644692707,-0.07323861499224613,0.18928605848031058
WNT2B,-0.011074798347269686,-0.01193982837923801,-0.019501457774199718,0.0533015293656234,-0.03724802183951129,0.03293664966391873,0.08638740369807164,0.02061491036638642,0.01450099162161603,-0.018745026382863187,0.09293003488820295,-0.03771072004930939,0.06778813731664425,-0.03642678441940856,0.1361660755928115,-0.014421152923714306
AMH,,-0.025302472653133144,-0.018590947473566627,0.014404384271418826,,-0.022308065876989344,,0.005281122366162029,0.018717995959997492,0.03451222119712028,0.024689789123312343,-0.024919634508422682,0.011889635714878704,,-0.02067656852610559,0.07666208349321997
GDF10,,-0.015720604191236352,-0.015576058230302808,-0.008943875675091584,-0.04514666908923443,,0.027875931081748174,-0.04947927614260524,,-0.057042780315427165,0.036540243477020125,-0.03145137735383886,0.055279539524487144,-0.0434702512755012,0.046709925143252756,-0.01572358429234566
EFNB3,0.019413951809238664,-0.05676085317519265,0.09960695444609373,-0.011030044114188299,-0.0616950535589391,0.09393861545633903,-0.017612098397637024,0.0406357565731971,0.015355719283962973,-0.014331044952436277,0.03354322542849143,0.005708875464255805,0.04745060558602003,0.013830925294975373,-0.012800760814425473,-0.16613323491895
LTB,0.014477474462889226,0.013156758084097043,-0.022723679874042838,-0.010364271739993923,0.17157728174876552,-0.0160228787137574,0.0076560387383748825,-0.016961956150800327,0.039265204887804585,0.006467336800523822,0.09655157630273507,0.0753185962919385,0.010826321642390644,,0.009820021926006665,-0.049727465912240074
ANGPT2,0.11531383490191503,0.022474776408977715,-0.035460937474109874,-0.07522474146906537,0.11078570836833396,-0.027267075927188883,0.11702664326348544,0.052675864810755334,0.0853558270772485,-0.001722299025787576,0.00944288549626447,0.022599098061795848,0.09637910224080021,-0.035872595267415965,0.03460900929493686,-0.1732725311284384
NRTN,,,,,,,,,-0.027386687300569108,,,0.0025674906121510447,0.031489190252303824,,,
ADAM17,0.008154636107654793,0.06614406037709075,0.03599613252046466,-0.0034222512649363475,0.0074009321603625495,-0.005703153070024066,0.006724570562367593,0.13474645085768458,0.05046934984014133,-0.04225523758847327,-0.002722628413042341,0.02530464917974003,0.08387746278708619,-0.062384131962156975,0.022403684195248706,0.13044856901609497
LRPAP1,0.043628176033211535,-0.05593500553105682,0.02010973066134941,-0.054099953067743095,-0.07979120066471505,0.06772768921458026,0.03563161550334471,0.012561073005990886,0.04552112260842749,0.02613386884157944,0.05185255193496645,-0.03166431919964101,-0.014256808753247367,0.03977567257663111,-0.038570780963967086,-0.02705293102576801
NID1,0.08518422961615553,0.02843748344006014,-0.017683382870248347,0.04132146889833576,0.06678135416550086,-0.1241831839900865,0.10998052049621689,0.0007265915336959628,0.04983826550266824,-0.03275314654208215,0.013041437922019103,-0.025767390204441062,0.1308255750542522,-0.0025928256408489572,0.07443245408120111,-0.2151582592041878
MST1,0.0492203543551721,-0.02973917939963142,-0.02814901197369352,-0.03639479071473742,0.09555697719249814,-0.009468330577286624,-0.0634766310520275,-0.04352969779294268,0.00776369305783231,-0.006899976725487058,0.03685265910751739,0.05166864931452981,0.02988384725318984,-0.03981072013056946,0.07352231909654698,0.046210882062821736
CCL14,,,,,,0.035059307249155985,,,,,,,,,,
DCN,0.014805473332120607,0.07851236919407777,-0.060287364878550916,-0.0018376970672505488,0.03763975369421202,-0.01354364611717722,0.12492976108460323,0.042187171717219585,0.07121523693160155,0.0027440513690879837,0.024534713394156853,-0.0113504049442006,0.1239032543202482,0.006876481566676586,0.03323964179875708,-0.31222770410929246
IGFL2,,,,,,,,,,,-0.021999533232915997,,,,0.14353235054299518,
COL7A1,0.044031417040067355,0.029873946236094694,-0.009476243784736813,0.017131655263784042,0.10815283659196656,0.15332862831908403,-0.028212653989670163,-0.00753923592969414,0.10662925450409427,-0.0607107168842094,-0.0716712793136232,0.01753527184172722,0.054725275942366904,-0.030230516770471345,0.09594531649989028,-0.022956832061409665
CALR,0.016475321446364242,0.013095205809999868,-0.06614751123305257,-0.045472530038716284,0.11216228373547957,-0.0022821676735897863,0.11425254116013497,0.006254725334752152,0.023046807170090867,-0.08019319128520462,-0.08202058689301836,0.0250800231218606,0.171586305956156,-0.06648866262551441,0.10322179986378267,0.18070733339836698
PIGA,0.10188504084066753,-0.010554196341295202,-0.007341382377601937,-0.005439767387898261,0.0865648591693252,-0.0076534249747270255,-0.07668163159727885,0.06055013111912747,0.017814324832308312,-0.0022923821664983827,0.021837369126212914,0.11461935614360606,0.03024923164816827,0.08297159004545503,0.06148126982239687,0.12456461958231525
CD200,0.05590815086465774,-0.04355098288544107,0.030428025598918336,0.04842983907506074,-0.03555185928989315,-0.045869847430698545,0.11361920422843978,0.003131594340312649,0.05632038048370597,-0.0008354561833464989,0.11525177023139084,0.022636638233191893,-0.023602843170012468,0.09002411219795141,0.061486065034069774,-0.15467023480309977
GRP,,-0.025208348585678587,-0.013221177234571571,0.0865196334507079,-0.02307682940290973,,0.05443203662795273,,,,0.09832207394380214,-0.0036256335908863998,-0.025919909717637035,,-0.028001979615538724,-0.002440262201116352
CDH1,-0.041562727254191405,-0.007150075561631843,0.0002517302107122979,,0.019414562175385477,,0.04469062014723751,-0.004188802171192323,0.07435645493934206,0.0007979386386976866,0.12858782390087545,-0.03620788597457871,0.034782695575851674,0.05025810124264512,0.00695597245669712,-0.08361841284008319
LPL,0.09665389848573233,-0.00305951465125184,0.0019356638504916118,0.08804547537607367,0.039188188493346904,0.025582344793945014,-0.025365929863476997,-0.03186028108279473,-0.03809213900534228,0.06798476177783029,0.028891219641965782,-0.002541306235931002,0.20745717272665273,0.07229758795272695,-0.07399926383237461,0.04941444475215084
SEMA5A,0.06060055767467832,-0.040953405924305165,0.043954623727543066,-0.013699090307600458,0.06781270795506529,0.06707659218004257,0.11260159026365094,0.05183611458337536,0.06729814546776504,0.03360164845224762,0.08268030697577639,-0.008061004902111316,0.02031784425732314,0.0003709162139804989,-0.07236181731059378,-0.15678505374497945
SEMA7A,-0.004909966661717881,0.008871307704824022,0.007311976103811163,0.055331063063497284,0.05129853691095297,0.02361576475542042,0.010979753974224042,-0.05522628513474527,0.08530906317786074,-0.006812461465841437,0.0420196470720701,-0.030288731267105542,0.019907162723680566,0.08117626247388533,0.04063720017674334,-0.08852096080394425
SEMA4G,0.00842613430467445,0.02348462251860026,-0.02152632976642197,0.054631700518114085,-0.0014511371829616538,0.02289446022178397,-0.007954704817617434,-0.022830600380727095,0.0248645642168744,0.030083987614868423,0.04654125690921217,0.009155078346451604,0.013502052824951564,0.1014202504980474,0.08665423713747691,0.008325689597362107
SEMA3B,-0.06366818359672542,-0.004544699377754253,0.02002705461318294,-0.007885836917561548,0.00983120350104551,0.0852069825291373,-0.09890307969139056,0.08285418685821841,-0.052290574028061594,0.007089923411056756,-0.07736735376823663,0.04102199136050563,0.11963533009801153,0.08022727533290994,0.012806629677642992,0.1402987216832247
RPH3A,0.12346356741607249,-0.06343999268737813,0.010136118907671628,-0.036734371563590974,-0.10803471388371894,,0.0641720585834282,,-0.011683348422612155,0.006920660713989249,-0.005032073300525239,0.0033488334606509075,0.010338726680937846,-0.0005172695034947473,-0.06828908462867327,-0.10827770235225852
JAG2,-0.0324732702771052,-0.00879496228502185,-0.009574801953374488,0.02646683565092425,0.08195583779057328,-0.015603698045375421,0.06629240626447658,-0.03331366921302411,0.017744091736311432,-0.014906364574230198,0.08480570379651754,-0.026013464142802405,0.03821524619846876,-0.022141124450121945,0.09748811163232943,-0.026788169798964805
CGN,0.03875180858631513,0.12169386041176179,0.06995261747546234,0.013207670921182586,-0.015083508945730998,,-0.0421176772056104,0.06454312101188225,0.03196899477099293,0.010517402370888631,0.07614181234870843,-0.035230085675040455,0.0996329467221517,-0.007244684509143486,0.03386852931809134,-0.005667456283317447
GDF15,0.0762517249763975,0.00038529680584842296,-0.020694985954753477,,0.0396067191717051,-0.028205228177566176,-0.039637164804414086,-0.02690136771830151,0.036601932062534585,-0.008366755733757766,-0.14430497846218027,-0.022479563381942805,0.06964215494870207,0.1035741381898528,-0.012501044542871287,0.03065896024910824
SEMA4F,0.031480134218500315,-0.03934538462695699,-0.015406154878978914,0.007466410710749446,-0.04476668762250901,-0.005648857005266126,-0.05461254358107184,0.04815588226942017,0.06127418356587076,0.049373345812622475,0.050223315916685524,0.10548669700746677,0.012737119184659097,0.08878583431966358,0.09219324238968132,0.009399057872209545
NXPH1,-0.0022919530229318142,-0.08386276136576667,-0.008813515950308774,0.035773678386237115,0.042453998618553694,,-0.08983724168766727,0.03595192348045223,0.08052969288027616,0.005301100239478016,0.1996402650520431,-0.018732649709362524,0.043404565508634634,0.059026413764281714,-0.05418284389159894,-0.16230711527207675
ARF1,0.028731341660095864,0.05947402215174427,-0.0551059474277408,0.023738152082248432,0.03306550557185423,-0.10920976211536176,0.06123009014855251,0.00486521698544195,0.0008001233141238766,-0.0700308766431501,0.06941416230638861,0.010464053531125032,0.06839594334997358,0.021598147320922075,0.056602290328822406,-0.045962106108898754
DSC3,,-0.011456642853988057,,,,0.020664291772378173,,,,,,,,,0.0017711555252640143,
EBI3,-0.017043313610023154,0.023767224132931457,-0.01391009632190988,-0.01718704670176737,0.0366361157701719,-0.02214657300992423,0.03880878963422365,-0.010854692791222992,0.0418910867059686,-0.005746825837548849,0.057123432884064615,0.02104661329935855,0.017937428360987023,0.07659323003355822,0.031125859088912466,-0.019318716936472854
TIMP1,0.016436640398453186,0.13353610920261005,0.019209396357227796,-0.04674614320901349,0.1157656477985159,0.08847518226835144,0.0033787943003735442,0.05577052799286707,0.06515581392002716,-0.005084280286552134,-0.16819265053782836,0.02610521073345559,0.18774777400503728,0.06126850526965586,0.1507830146384035,0.2688057517978324
SEMA3C,-0.0020405625035044006,-0.02898487376910848,0.009527680176422717,0.004469546800843529,0.0643560964646459,-0.11255081449963504,0.044483631237063045,0.03775278828074145,-0.0018874648765767265,0.03737544190070281,-0.05173941097949884,-0.04454144028358857,0.11351866347908687,0.09808870300765801,0.07953704719551916,0.0044237041356978216
GNRH2,,,,,,,,,,,,,,,0.038163150242509075,
GAS6,-0.0434925524073938,-0.026053502702138933,-0.021528092573314225,0.012380978629779976,-0.003498622331090134,0.07441488123352634,0.12391065952678094,-0.0015154893257449027,0.024910807032507566,0.008491226981853854,0.09756936130149509,-0.03202758504662582,0.006659815871968829,0.10513987469601861,0.018464110095986936,-0.09273864223249016
MEPE,,0.0178392782331177,,0.025837318323911455,-0.03210426640798863,,-0.0017770163065902035,,,-0.05210055936204382,0.1172040403752506,,-0.0682750528446284,,0.03138450747938322,-0.10111501920595119
SERPINE1,0.0708456642795861,0.13252799132439477,-4.4482903159692276e-06,0.03120145834668076,0.09545890345283181,0.08498663927020664,0.029038329491083377,-0.06759022563095088,0.07843178818213795,-0.031309724749644496,-0.19494992641993916,0.01605908066521815,0.1410315530496141,0.06879377225974262,0.11127426205073289,0.2922955166743743
RSPO2,-0.026111441162487557,-0.030920752264492726,-0.020694983318863852,0.05284010122621834,-0.02678125500293769,,,,,-0.005594689005772609,-0.0010294784602763645,0.0434845848656785,-0.05218005562815576,0.059006146786002994,-0.015750769279774996,-0.05319741030768319
SHBG,-0.02933491499460962,-0.014839739027138359,0.013700543918081577,0.04705230941911829,0.08051832190494934,,-0.026376995932018577,-0.07345892002270935,0.01774548725644175,0.04720930555779905,0.03014760528473518,-0.04164056738506895,0.029384468039308265,,0.013548792095245097,-0.0205989109780881
LGALS3BP,0.04987652168431787,0.04271792478614303,-0.017918320301437543,-0.026072266520268977,0.111061437905285,0.10921671687201737,0.08518586638992574,0.05176396245010425,0.048402738020892185,0.08893407072386571,0.047763945476988624,-0.0060492299237314895,0.12260578537595913,0.06625431505415612,0.0020249860411986832,0.24358712549119238
LAMB1,0.06243915351115662,0.0800162256159201,-0.02321721876475471,-0.045433595998046736,0.0014331926716834246,-0.041102571522903315,0.1347869400043245,-0.020512082840231226,0.09381701461853224,0.01789329490036679,0.010988213694178498,0.02035507411090656,0.206822066591984,0.018297482044373637,0.06494486788327045,-0.034328972258439804
SPTBN2,0.0360150299153923,0.02830088508795191,-0.0015252943722783017,-0.017218683352542216,-0.06935642683453037,-0.027332080991102316,-0.03669811273460892,-0.0062805108695048765,-0.028161214851508857,0.016725713003458965,0.12216142296749966,-0.031300783757227724,-0.05699748622040904,0.06929352431373564,0.07380406563579575,-0.025774210217618377
COL1A2,0.11170247208787781,0.09983681523903232,-0.07490365512238012,-0.024706872710015027,0.09891676915014368,0.41184790078458655,0.1287729215328772,0.07708983629364952,0.017163464986959354,-0.00691036828065861,-0.031382128011848046,-0.04224974504193642,0.16693903774689614,-0.07322663052594815,0.11447079319131798,-0.18070442105459167
DEFB1,,,-0.011702679319169778,,,,,,,,,,,,0.048052177989536614,-0.10181381471927382
WNT11,,-0.016421089888702674,,0.01763906140373033,,-0.035566975107942794,,,,0.04360323498666959,-0.04178358815184505,,0.011938955002979734,,0.06726274893189493,-0.003240408355452879
LGALS1,-0.1426720113881735,0.10923380114065463,0.036029448838956084,-0.008962039506631898,0.08817142685562787,0.22462806064657967,0.03221381899688156,0.06914653628852586,0.13722077296856117,-0.07264418258329272,-0.1434716240084565,0.03318608416660094,0.1955564803020189,-0.04631473358918627,0.13778059965806114,0.4368783049899133
BCAN,0.10686830508786133,-0.11564450421757079,0.05824893357330847,0.056148628327003146,-0.06966962466190386,-0.03900002879692255,0.035288514224447856,0.025816746295533686,-0.06702570312739753,0.06211455435439713,0.17615467683200167,0.05064454114161561,-0.1564124512278442,0.030004859583791003,-0.1151266681724965,-0.29687891925271226
ANOS1,0.029644500521017022,-0.014184992000125629,0.05867989750099539,-0.020066944707466325,0.056607305766355476,-0.07984909371062772,0.009091745203824103,0.0567691344163025,-0.0339430793930978,0.026741809331431415,0.13082952500492748,-0.08074237547457942,-0.028779760363997035,0.003648892239038094,0.008479370226623763,-0.14490359940932404
EDA,-0.03675945351115519,-0.012021821399199668,0.02861330822357948,-0.05670460569612753,-0.005002122456254365,-0.03132144620968747,0.004385490746926646,0.04626565719818418,-0.03198209916083851,0.10369223131992902,0.04885642204811016,6.412456781822023e-05,0.013340374768677946,-0.026957923020547617,0.030780667983745895,-0.002207851909219623
FGF22,,-0.017095077012334387,0.004266894546962395,0.005210679908015665,0.027053717808034197,,,,0.0979182507965313,0.03225913402468026,0.0488386183428639,-0.002015254362538649,-0.021668400221802293,-0.03700941443667054,-0.05068986963118576,0.011428623975083128
SHANK1,-0.015810605737596874,-0.016421088834489003,-0.013060770178584884,0.004133196272504367,-0.004557025686146122,,,,-0.049679354930867066,0.07267758028093158,0.032086538495187264,,0.014775951292060557,,0.059476568929578505,0.03399929899910639
NPVF,,,,,,,,,,-0.038415984207496735,-0.04438389269144402,,,,,
RAET1G,,,,,,,,,,,,,,,0.050334336294225165,0.008499762505585599
