,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
DRAXIN,-0.007857973828676628,0.0007758958601602956,0.05307306195228718,0.01067515310302849,0.0015120465699930657,0.011029758930239355,0.12687045762981045,0.12818841771594564,0.05198957507866856,-0.01499731844417099,0.06461117751325458,0.08625934574935958,-0.043189208771076154,-0.015123440808289467,-0.06663678988693378,0.06970642507826186,0.07375443790194464,-0.042040914045641975,-0.014977329380382971,-0.012572002373352256,0.044090283027034,0.07570515806319385
RAET1L,,,-0.026052616797982896,,,,,,,0.04447682296334883,,,,,,,,,-0.028748919259615445,,,
NPTX2,0.0015123692752613918,-0.07664275236934688,-0.03335001903212233,-0.05525446856579346,-0.025264586438966258,-0.016763596824417658,-0.0797660238931092,-0.11769939639537534,-0.05199483201146648,-0.013153944877697638,0.08860538813434167,0.11402102014261435,-0.03800431475201983,0.04857479965854054,0.03579382391556868,,0.07013574316593746,0.015826691134353595,0.020856246283387225,0.045211987656683564,-0.03520661324781159,-0.059701762133829
FGF11,0.0018660692339834064,-0.007077478325351474,-0.007439881641433552,0.011356023668965223,0.028094331637820824,0.0567678112386224,0.13900536978958697,0.13455070626111645,0.07786250376682541,-0.03399287372175692,-0.024183082133305656,0.01171758236802104,-0.005917071528774338,0.12475391364265818,-0.10471385448616899,0.07156314726008753,-0.07009177092288182,-0.011638161955668126,0.03106441344914983,-0.035349368324056454,0.07514874601887553,-0.012605038910004172
CD59,-0.06348267690281774,0.019391778250785547,0.020706020145103088,0.003542348403412716,-0.03364754643683437,0.03361466143467122,-0.0869328793798715,-0.06628822442672258,-0.019601011040101587,0.012931644537949314,0.11980424255891158,0.024939551203051424,-0.030323108220402847,-0.09414618281666008,-0.0625716627838413,-0.04043413988344389,0.058958406699430824,0.0018882788635118935,-0.09444882891624133,0.03425545109839941,-0.031905282924635334,-0.013030338620479096
COL9A2,0.015232261638647146,-0.03528498144798641,0.045142039297616954,0.008070778105672841,-0.09607964254071237,0.03344741229491482,0.06747175806409532,0.00629572377623241,0.0018032465206354027,0.07181173091946949,-0.017424064912107927,0.062399232583374035,0.020175214340299525,0.08696000530124526,-0.05131309922007785,-0.053874767492627644,-0.01633220603143966,0.055414249523563455,0.08012896726977337,-0.032826021031639556,0.11476545485018895,0.0575108995969382
DLL3,-0.03434024129633006,0.0051893403143314755,-0.0225557816605838,-0.025984136661351975,-0.06056644553886131,0.007529157252728639,0.09829537838825271,0.02443978812909864,-0.03308152465696762,0.02630096033558271,-0.04518188692815036,-0.028935086261486907,-0.02839708238527203,0.1231390498444699,0.017105099553335296,-0.0932320241636349,-0.01910799073120108,0.016937978449257304,0.07276865984612141,-0.06691419261155092,0.08843388187358876,-0.0007360038944899793
FGF5,,,,,,,,-0.037269794226128174,,,-0.017218487241605455,-0.031195521105611156,,,,,,,,,0.03861501448360863,0.03206429530197243
LIN7C,0.0349823670805291,-0.010895803136761827,-0.01658096660509167,0.028480013969695146,-0.014546427351129656,-0.0550449830909999,-0.002036226973771602,0.02793609037852743,0.011707332759217464,-0.012699190093212813,0.060083844349514706,0.03847533049402491,-0.058799151156284556,-0.05479164950766741,0.03688493239829876,0.0683518142521298,0.003929150712228933,-0.03795641903059647,0.05365420596996768,-0.015883825772861064,0.02780665104336516,-0.004785607531605517
GDF7,-0.021229216227517448,-0.02183310430303084,-0.048769955664592184,-0.005287886405632685,0.04429436968887406,,0.07518009943279885,0.023685194214348348,-0.036815092551624205,-0.016444740050809797,-0.031650257712833654,,,,,,0.0008316181732121333,,-0.02464497371799553,-0.03989114665076775,0.05197580883812712,-0.04094614768852729
PSPN,0.03669298634424172,-0.03307417616383863,-0.03752943233270354,0.015219829738403187,0.09931956629104716,-0.018285941468617978,-0.02314583281004328,0.03430292648808721,0.02565299578689198,-0.0014356285422494025,-0.013257622550346633,-0.017274293756706506,-0.0138903879337085,-0.005199924676316172,0.04323676812896361,0.03532272774526296,-0.039640764334670904,0.02679917788568698,0.0157803018637856,-0.025358875571448333,-0.05599405206656958,0.0388645822265894
ANGPT1,-0.02742860103903632,-0.028690075151020074,-0.014266550290807964,-0.022478372047422018,0.01426371555010602,0.011414107142194293,-0.007343525958126497,0.058443027643230304,-0.018633041775682375,-0.04635214978563944,-0.009189463961040836,0.0317597819868415,-0.02102886475172855,-0.02693095879263167,0.16206828769092688,-0.011190516465113522,-0.004854286616127629,0.0044237184038126804,0.02608843978380744,0.033800086093209614,0.029528964653756335,-0.02267610544794139
PNOC,-0.029980066804755547,-0.041579554491307395,-0.016922420956529117,0.02780148679443366,-0.023870657810323107,-0.026912883388704685,-0.05023768460606166,-0.0910331299342393,-0.05565295786797528,-0.027019303802082145,-0.018022663145350712,0.012456767675809515,-0.02625480289053209,,,,,,-0.02620757345738483,,0.006226572654728692,-0.055850763014844304
L1CAM,0.029982391248956623,-0.06085977581969704,-0.01614228344394084,0.002819962051761984,-0.04767796623513264,-0.01899086316806524,-0.022493106450933296,-0.0419752954668668,-0.030863623698744857,-0.04235654714837848,-0.013473712084733979,0.030033952425724347,-0.06325604949401012,-0.053642343413056646,0.06813504021880659,0.021569102403005705,0.06759765788942748,0.005630183939517619,0.0050262062895945194,0.04027047424376432,-0.016592168453280213,-0.049650829996823846
APOA1,0.017913668128127763,0.028637063307186662,0.006983225396197514,0.014464260032460995,0.021849835615117146,0.10363012152160091,0.0746145713537884,0.02162336340514073,0.005059515536103108,-0.026614232908598327,-0.020508554357254887,0.03475833395866883,-0.041050839950262576,-0.005316327128583178,0.108697931191178,-0.026104840885622805,0.047842086133174457,0.03928616189463372,-0.02709140859201862,0.02530109865408008,0.0012637927108152946,0.08426955594594862
PSEN1,0.04369413727655551,-0.0002656323804295744,0.057274295967397235,0.005517843989300622,0.037141745203455666,-0.06463112158591339,0.01655521408235931,0.025755520526524574,0.035461082860846926,0.0056745799349501875,0.038141319292380176,-0.008788390239792462,0.022050243663885517,0.027479851351433777,-0.006588272163833106,0.057735271027760576,-0.024582294684330774,-0.03930022797579736,-0.028053188661656087,-0.016375005169899235,-0.0026814807040010406,-0.000362081182553965
CALM2,-0.054298976019353205,-0.06204661890963763,0.0056127771501093835,-0.03325087076541365,-0.05832828694254325,-0.03921576954897781,-0.09198927632975182,-0.12874584271176717,-0.03235044275355626,-0.014259428084085247,-0.011423219019733047,0.04729222977762501,-0.04843095752921286,0.011849939824253777,-0.022928330692517304,0.026906241240005915,-0.006950617977509213,0.06408395533217907,0.06742766929953255,0.0024841097569126337,0.07922460718073522,0.0016420702717303945
CLEC2B,-0.03278051895238493,0.06984415347474052,0.03480471958042423,-0.014579712765106207,0.02906153906375985,-0.01947372451384846,-0.0037953675104836844,0.09767186489129588,-0.06155954484866572,-0.06336679138038305,0.09299955166111842,0.04590357088337814,0.007153037209198031,-0.07823190803504586,0.11721671738865597,0.023371362034884557,0.02199216078116234,0.05876928425991731,-0.07349179231604512,0.04610497049519946,0.04117804209565586,0.007223319995447655
NTNG1,0.05722559673332408,0.022937487078342835,-0.0406763576278676,0.038048763531570946,0.008124193248668638,0.05501738308699,0.023919129736430456,0.01241513354867433,0.016381043199112398,0.03221597053858588,-0.03621493391594156,0.0260022885739303,-0.023106617770278965,-0.018269423033981783,-0.06591342569730899,0.07490986020665921,-0.029534459606469752,0.033458976609954505,0.08042692432358241,-0.02693116034479954,0.0972304903597022,-0.0016832057509536306
LRIG1,0.012819824635071269,0.03433143448963848,0.014530021447058753,0.05987403155440732,-0.06035727044519346,0.09062040824860966,0.02901792027689868,0.07411061127197387,0.035584842188680244,0.05307260274370941,0.03385144305764481,-0.037309923310313985,0.05502164031837263,0.005625469022496887,-0.09292356151339752,-0.09623297235793332,0.046284527039847055,0.03510499930172078,0.06108442004792811,-0.004005597655852639,0.05569578809412231,-0.009439091294650474
CPAMD8,-0.018679888376756847,,0.032502792647973185,,0.02013604478275503,-0.02558676157113589,0.02554343634404651,-0.03371554451892271,0.0023549352581464806,-0.030437854074551792,-0.011309782245784243,,0.029424820457491865,-0.03689961045405223,,0.047190962868493946,-0.014746238831658,,0.03057216643920875,0.031163354940482235,0.0050926855772012785,-0.029033887610111768
GHRL,0.08152522750414973,,0.027639722507142327,-0.026776409472332452,0.03648774429647199,-0.04333306325182333,0.05827047534392994,-0.001437383942378615,-0.032246228765477676,-0.01499731844417099,-0.019203536566299095,,0.02300807311844205,-0.04971557358335436,-0.01645673143578744,0.1302342099839239,0.04142710845660313,,,-0.028795281218665494,-0.02650423566615939,-0.025593674027192797
NPY,0.07849617829408395,-0.00818221904684107,0.0036600968222825726,-0.022617262377310536,-0.044238668123013775,0.03723034665184612,-0.07101092092184066,-0.04277786682286301,-0.04783079756295015,0.009897613050698762,0.0423952845325086,,0.010894335314170727,-0.008959479068378316,0.06935910641065217,,-0.01310955842594294,-0.008088227155009533,-0.03180076619408999,0.052641406677333205,0.05708043651640293,-0.060333932198901465
MMP2,0.021803584771422413,0.04712304872838134,-0.03311425384258286,0.013943271087860943,-0.008335533666678037,-0.030822447553672198,0.09353217623872996,0.12921412199767407,-0.02988838752969519,0.06799303076165653,0.06752803628025257,-0.08320542645852827,-0.020370947795413864,0.011304080652642122,0.01974141503220804,0.04322347584399196,0.0024280790725057858,0.012932501676355231,0.04612268569406143,0.03766935061158911,0.009254164411056818,0.04442499744565295
LHB,,,,,-0.0218568781436264,,,,,,,,,,,,,,,,,
PPY,,,0.04925405786497572,,0.007251654065650065,,,,0.05166840122078261,,,-0.020885948487613354,,,,,,0.019654756303047586,-0.027786409875320474,,0.04981694015087573,0.07589953429442124
ALKAL2,0.07410899020893251,0.05353656236749489,-0.04885759043914263,-0.016944647711926542,0.03431539370606708,,0.07228318127699342,0.08915457126334841,-0.018398368789995047,-0.025145184725785166,0.02756241903597587,-0.001418662553723341,0.03910544299389896,-0.03219428693305077,0.03399960467397759,,-0.04747449904040128,0.049398342096232804,0.04021939991796096,-0.017839203570095958,-0.051576919822124256,0.07764873853053625
CSF1,0.006193652699471042,0.017110410747951495,0.00936511425502955,0.01742260260956361,-0.027874616619946366,-0.006849026615825792,0.09751476297630642,0.06846599204518297,-0.018084745593928177,0.009179948042181564,0.025802518620106456,0.0988511036340618,-0.007489198331007945,0.014064979605475838,-0.05438541370383778,-0.18469967231223336,0.0003346808929261217,0.03567189412147719,-0.01694125625681638,0.007959972026636605,0.04243662662756687,0.10642423879735877
SEMA4C,0.10268412329586676,-0.01920279444849159,0.012801742970773236,0.022720399997507267,-0.04824636736335342,0.02247607020925318,0.06242437230573252,0.028764186109413198,-0.0083886614535171,-0.01705083415013062,-0.011171195652774113,0.0772356510234534,-0.010283652431733209,0.019036951804094943,0.03194165711062043,0.015561919701232354,0.04261785210421094,0.019424119246880193,-0.07538680394660413,0.056531708078621346,0.027539231578839012,-0.0054145848631518044
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.013719773002745083,
ICAM2,0.0724818324652989,-0.06314766812940745,-0.015192769750389065,-0.037626992583577885,-0.023546547719845837,0.030244493333056587,0.04511029442802202,0.10116579157546432,-0.014141079741442374,0.0002696720011475708,0.015842924547748792,0.09214952735278463,-0.04336026776071854,-0.04991291576282688,-0.0815972055028072,-0.03772227512368568,0.006704766182991173,0.08582747817135096,0.07953863655792637,0.030835809138453834,0.04610330686661156,0.014821012041973008
SYTL3,-0.03026045228604719,0.020663100132060457,0.04027652634078703,-0.012580882133730677,-0.018308755509892014,0.021614962758105174,0.1669630256712046,0.052236981514439555,0.030832524996519388,0.009021999255189662,-0.038124453241877285,0.0033626103224143845,0.027420105463055355,-0.026611649767332653,-0.0469570409587627,0.0015337247269043154,-0.011831946618621888,-0.0701275504446237,-0.0067627037731367605,-0.0074615732488037155,-0.011182954132042112,0.006735570667372442
IL1A,0.04434836806830823,0.06719352193887491,0.012765778769116115,-0.03381074516555121,0.059068472110293375,-0.010402356407480174,0.00808030726924291,0.040430008608444465,-0.04993352790682121,-0.014290862112717389,0.057623020118784056,,0.029030869160581896,-0.06855374990250404,0.07994884265313786,-0.10382857665118926,0.08434760680862856,0.13745424098186976,0.009090088715207967,0.137322670365057,0.08341059288008836,0.07092212061624929
HLA-G,,-0.016585550566638855,-0.040088756356872965,,0.027389035165804525,,-0.01889110839441611,,,,,,,,0.09227770385699231,-0.05952292298656391,,0.047264386549136894,0.06316909930609291,,,
PGF,-0.0263390926819279,0.05456147332867247,-0.03542626992860509,-0.02515043712710996,0.020095506845949716,-0.0187669479073481,0.030395608388942525,0.14583825120323218,-0.0080932806245006,0.04799712599958844,0.02989732171166638,0.11257368838813607,0.04164702487596819,-0.1238573940334556,0.013724309531310286,0.06850347459811575,0.04911096786449742,0.019878668939077852,0.06309911602687027,0.08018056393446789,-0.010498834529652636,-0.006879512803415754
LGALS8,0.006745485410546529,0.03209426950712331,0.006457636656238253,-0.05703170595773857,-0.0307196334838547,0.006683818825605085,-0.0012206498856024307,0.039060080729104864,-0.006436638108636107,-0.014443162465239372,-0.033460628332190476,0.04716191664840822,0.011577316328081245,-0.028449170704379242,0.043601645411635186,-0.12867399105769045,0.06462969776522115,0.04641911127656856,0.000587031117669792,0.050644808354522154,0.017683002127293554,0.03533564522449056
DKK3,-0.01235299039641749,-0.0016745580772086729,0.002092195421644783,-0.06831795836495555,-0.055926018863575816,-0.03013817839799085,-0.13531616571360996,-0.10746825596376336,-0.05501929102328976,-0.03025365559652741,-0.0392055660613824,-0.040465381433182006,-0.0633755289951878,-0.04793421291522579,-0.03808259588278657,-0.050718409063981396,0.0670290587110173,-0.0007870355471071106,0.04692999401493748,0.055221370203180214,0.06365520676099015,-0.07638190674171515
COL16A1,0.029919694335745275,0.020538591991895217,-0.034644800397689204,-0.052921101100922394,-0.011993439453741064,0.04862534288677487,0.023123926503899717,0.029167006633546957,0.06373529272581045,0.01279235859275348,-0.013763313721057211,0.07426529178474442,0.03704196435345554,0.06445631555964361,-0.08039548269485221,-0.026595730066161394,0.025591210369533258,0.04284365804693757,-0.0057745427787557636,0.09868507948005391,0.03209773746202511,0.10957106325292773
TPH1,0.05835958051547968,-0.02907769962124493,0.03092690134030703,,0.04575927879681427,-0.025116723380077505,-0.02001776372000105,0.008569443184401008,0.028947182825385047,,,,-0.015968597409771752,,-0.014390896417769078,0.04296618278601191,,0.04655122115275012,0.005406808287874062,-0.002280952967014312,-0.016774521207543892,0.012126601189576279
TNC,-0.0017562513654409454,-0.0027137903735144965,0.016790650525863593,0.042621186538798386,-0.027793132732168373,-0.006023585695037539,0.08936518940109932,0.12760392630446582,0.056030158780094715,0.06311791405820305,0.06205047997689607,-0.05242723383451827,0.008358522950256677,-0.051270569650484946,0.05686049114692081,-0.15941773304703236,0.05956584848964978,0.00262169662222311,-0.07566737068342523,0.042508943823745454,-0.007008347233652483,0.006118919846983438
TNFSF9,-0.0186798795109779,-0.04097888402445242,0.0248440372710904,-0.005429814399017755,-0.037857710444751703,0.00010300181735110441,0.04053549696444343,-0.031238388314469206,0.016504169841460418,-0.013348125651577149,-0.039770340425692316,0.05890992048746282,-0.027092652396771697,,,0.027792812110638644,0.11293717402955278,0.042851599342134734,0.054715046207870495,-0.05723775318988219,-0.02537909030183471,0.015175372250179222
C4A,,,,0.060459782839329124,-0.0146732089705752,,,,0.009330097429896086,,-0.020721200029516877,0.04011993474079111,-0.01403700373680651,,-0.041499673845970655,,,0.057538343750715856,,-0.016678630633372334,0.051620007923967544,
CNTN2,-0.0472323620216188,-0.019604508682920074,0.035580004282889384,0.03292113212002767,-0.014302012440448698,0.008760465880420365,-0.0681439878747926,-0.047466016524739085,0.01351429409844137,-0.013556185372622279,0.07747469300879656,0.04824032190780802,-0.07217405285038928,-0.00061525594404779,-0.02845139614186733,-0.08053872858853373,-0.047968783989396385,0.07389534633531059,0.05784928258666717,-0.026888583623229666,0.02619233983324166,-0.02186145713926996
F7,,,0.018234983606129816,,,,-0.017385484912913505,0.014448632502343278,,,,-0.02258049549741452,,,,,,0.017251441111951912,,,,-0.02089202627544906
LUM,-0.0053473117410752025,0.027986942816583923,-0.008894339814612748,-0.011702183350769937,-0.015518223448263528,-0.003713359240022302,-0.03181283644848331,0.12603484931477846,0.030188092813345387,-0.01183022660621013,0.02999371384792677,-0.06488451122334367,-0.01187129951594471,-0.07716905348925683,-0.06919854427101961,0.05864411615635659,0.03223811884553258,0.02185348190075591,0.023875859388731296,0.02400687755120444,-0.044987536065850584,0.022528296954382108
IZUMO1,-0.017849216627069113,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0009571518740888917,0.024707479838810966,-0.027970993832820926,0.0029663181116036646,,,,0.02436774015144385,0.017254131131744767,,,,,0.010786414875464353,,0.030209460191166694,0.047259966003603826,-0.028536438871989162,0.04208485466956481,0.06593505508835494
APOC1,-0.08355057792751516,-0.003966317371955622,0.01636639075265498,0.0702159621213473,0.021509630660120828,-0.06371034179821072,0.08210717893355529,0.14623514794172943,-0.04072305384223641,0.01146902125124,0.032711168845789285,0.005502269689062139,0.05582298176587102,-0.0753500497745088,0.036204260156393664,-0.11119698029925622,0.014566376919386222,0.07503384742507606,0.04543895623688174,0.008700513666905297,0.12849129029966486,0.034768235038796225
PKM,0.027250180914370828,0.0009044506267135056,0.059592505666448116,-0.013074237777334444,-9.655168058170589e-05,0.013540726009599833,-0.0206668877352959,0.03789923860027811,0.05447940272645644,-0.0010175021525904173,-0.03116495326886429,-0.026938956576770767,0.04398474081631205,0.003014839449565462,0.03742043404461722,0.20057110281261237,-0.07156407690889928,-0.0430133630537272,-0.03593813199650308,0.04100703433131519,0.0011949252387472135,-0.035133013911041455
TNF,,0.01880625278199907,0.014129802037021974,-0.028075979931388138,0.0411884008022519,0.06484201883468203,0.05284666697168657,0.023412782189588862,0.06317533536329392,-0.021925748116645247,0.09412678249633075,0.06643578715041377,-0.02200377422352669,-0.011940988001809004,-0.046360346301266,-0.1092721587215667,-0.00797631278343984,0.10740851944626745,0.0709997903590014,,0.10559190120417986,0.17385698762552065
GNAS,0.04671211070256418,0.022230898715498132,-0.002364385443352276,-0.0011243611971365815,-0.0947704805089733,-0.018691702787766343,-0.06336604549319172,-0.10317088624826352,0.017109044510596357,0.004939241011562408,-0.020063094195586825,-0.061329904329849534,-0.009812637398136358,-0.0043036640738745024,-0.030568175276061996,0.017652221823414985,-0.016211228947797755,-0.07438359300754348,-0.08737191353755629,-0.007811524335314008,-0.01372128832745224,-0.03418252604573903
BMP8B,-0.020861589527993215,0.07984048698623243,0.031011126395311502,0.04203696498534217,-0.03346743825746975,-0.06824191999839146,0.04861657583657353,0.044117624348404647,0.011389437004646771,-0.014558471381112749,0.051312011184080554,-0.045086279861318676,0.04855765696342511,0.023152440338365422,-0.006510983005253682,0.04476198085648713,0.07915651086348965,-0.019763549810714796,0.011618988208454145,0.08230383784616163,0.061481596862473044,-0.052182247937154605
LIPH,,0.010523521536506075,0.1330713779545039,,0.041520047578653546,,,,-0.01569523624980227,,,,,,-0.03513807960865482,,,-0.024102000510231848,0.045000547075779815,,0.008248661579950021,0.00040157249256312565
CCL28,,0.004948598200148205,0.05252514016650963,,,,-0.02682407050422714,,0.0328023297243263,-0.017219597513458227,-0.02573894766328418,,-0.012663791424171036,,0.1081775766851192,,,,,-0.000434105198927463,-0.021977533112088835,0.020655757837033616
PTPN11,-0.004942000821561939,0.028708776918479027,-0.04363529887311436,-0.039222069481159055,0.002143699874321807,-0.06830916201843225,0.018470495751239005,0.03243380486829027,-0.07349135149244544,-0.016925191270305485,0.014497489179164698,0.037920704078668294,0.014268109017897697,-0.07481438941627525,-0.03369066412291116,0.09136047726338493,-0.0511874251632889,0.0008639240573057067,-0.019389290907814924,-0.029316324652007765,-0.02029478455032929,-0.049122414518349186
ADAM12,-0.012423564137614302,0.025480294813796506,0.009046034809970158,0.07733768692279366,0.04114922736186649,0.004451863329690073,0.04491419549314231,0.07085022370537973,0.03967540003935183,-0.016641670532914495,-0.017501746681492385,0.05867767542044536,0.07352977269334308,0.12732666319034797,-0.0037162822792824505,-0.1352846943578694,0.05605107588629963,0.006770700726716076,0.011132504230884348,0.1116176729280953,-0.04458098171314714,0.0321121440424738
EPO,,-0.013478477768826115,-0.039551501108632155,,0.02016288120457796,-0.012738219212255344,,,0.01865056372893475,,,-0.020531057831001235,0.005311373801614024,,,-0.08135508723833987,-0.03458319773965304,0.04007525450913162,-0.033289048239917976,,0.10090459256273734,
EDN3,-0.008249930175485299,-0.030132164637847084,-0.05127493420040667,-0.00029872240313673115,0.031978516147822815,-0.027610682771015714,-0.010281649117444065,0.035268901193853,-0.014245531182541175,0.011787091072114852,-0.030836368436202417,,-0.016133371939400114,,,,-0.02650084482436896,-0.01858858022598533,0.009008831442101418,0.037800866738027926,-0.0023676207046102655,0.021831445297279248
CCL22,,,,-0.02111051532644408,,,,,0.0018740202385248946,,,,,,,,,-0.014577768070657996,-0.030442324908144948,0.06268229843170658,0.06976943651446221,
CCL2,-0.03198377241945747,0.004100037023465042,-0.010988700901477712,0.016922533404936962,-0.020162740343577637,0.012651680067759439,-0.015393218497586358,0.04307783026664397,0.030357491492440873,0.030990687029692116,0.08865992809741288,0.01075403103732846,-0.0029120692643035146,-0.015646274959694652,0.07698689324271024,-0.16084485262316506,0.08676970366867964,0.006131075181008155,-0.09842130375132804,-0.028216092195692297,-0.025989773249190485,0.07022555258424008
DSCAM,0.006168974743668981,-0.0007895460236587846,0.004133559942969254,-0.02357551934443486,-0.012666777910957152,-0.028932523944314475,0.06734529353554816,0.01909820872594991,-0.00039390509046090575,-0.0009398837911098279,-0.041163727209266004,-0.030205800209032675,9.489210514511185e-05,0.04986163106943574,-0.05002174569888129,-0.10251153812438987,-0.051606896851259174,0.01987386726299572,0.030421933695893418,0.0141696564459072,-0.013098555444183563,0.08403141766110017
GPHA2,,,-0.0328071610762584,,,,,,,,,,,,,,,,,,,
ANG,-0.01609628296145949,0.05810276350112039,0.02778431004764706,0.011466942693308784,0.08107043642019111,-0.05256767576312499,0.016429321430402998,0.026445592793916957,0.010340423149852918,0.007064069619235759,0.050310803125763165,-0.014588481390923185,0.028555139007357157,0.09249528210211548,0.09895794823105639,0.094327634646878,-0.006194585509328782,0.058173996934717045,0.030611250961222306,-0.04471739511466185,0.029345842272915403,0.009618893016771532
FBLN2,-0.02459730918550222,0.02272642515079769,-0.013577228386915429,0.03152577113958066,-0.008747404895448566,-0.04288870813031524,0.011657039774826891,0.0051604673659303435,0.0025732705132827053,0.009326281149829212,-0.03878873010987964,0.04895194368263503,0.027678297210285745,-0.043398866718305035,0.17492532498452704,,-0.04771863633896063,0.010508325509021164,0.0312806612537038,0.04537765454044692,0.03735758130449706,0.11879120466619614
VTN,,0.012754800853911008,0.046645283381770146,,-0.028725583266384927,0.11132603004550999,-0.020017757174174262,-0.02913939763670033,-0.026978031465546812,0.014591178022583579,,,-0.013268944983112221,-0.031294686010274554,-0.062328045534755926,-0.03779565185637154,,0.0762535427892669,-0.005893841078717304,,0.05189204358190754,0.058957399779849234
VEGFA,0.01938194836155656,0.016155980415044183,0.022648521894855778,0.0018150743270791865,0.023811226444697006,-0.013616289331781642,0.1345210137471836,0.11968513215130232,0.05588837813726195,-0.04447190193340809,0.04702981578243787,-0.12217695507025443,0.04991641499569018,-0.009102529244009755,0.06493472486382487,0.14194965215075833,-0.05877374358149177,-0.07773307150710994,-0.052424927589014965,0.03945226120666141,-0.07921900013950806,0.029302420508773297
F10,,,,-0.024096318023180734,,0.003139561908114847,0.02219859742378596,-0.047602038259162524,-0.01800538676552738,-0.031234079499098504,-0.028276571277367272,-0.028192575448816405,,0.08057504371071944,,0.12849980084966744,,,0.0417546923329859,-0.024689394839470236,0.0584988114963826,-0.02297823041745076
SERPINA1,0.004243425173696571,0.059306093604110946,0.04431237120163749,-0.008499149644506621,0.004973624650054329,0.0007059320562043702,0.10981844597734604,0.12861309398395318,0.014706150965346682,-0.0033574614473482222,0.05998553246918791,0.04455885329998545,0.007916148797870894,0.03960760589027525,-0.00026162615454897935,0.02842653247497383,-0.049056652960236063,-0.03742735052055404,-0.08322273729484699,0.06080269469683221,0.01795404478981511,-0.014359344607004634
VWF,0.0422465606709338,-0.010646774380733982,-0.05977636166282651,-0.011633955180214034,-0.03426003119316815,-0.005751195312028289,-0.02492447794037437,0.14562751873997062,-0.01748522646138282,0.03112150105411202,-0.029034923015297996,0.08794746638014259,-0.039705710649184885,-0.06400736870592848,0.051678037226758,-0.044639754277273354,0.05141868619081947,0.07389041175197958,0.03283859565176916,0.13111230708218247,-0.0057936683027723325,-0.0660907754147317
GDNF,,,0.01871286916444635,,-0.0272217896672707,,0.0038829702400564096,,,,,-0.027698358556633114,-0.015968598511231034,,,-0.07817210444608567,-0.006012992684033388,-0.020539307241891742,-0.03396793500788541,,,
VASP,0.04101776400581463,0.05429972985439629,-0.03594731435132196,0.003971238457628923,-0.01784441196632554,0.005623269448863076,0.053932866817953874,0.07574850321969406,-0.007517150025335021,0.03906263526225766,0.07862883376707805,0.043279703635248884,0.01055496703839543,-0.07549842794187671,-0.0006135921168136324,-0.12142014809234757,0.07149223310302714,0.028763948778049577,-0.031641146669845244,0.0128374368880501,-0.006217641877218818,0.009338089275187592
ADAM15,0.01124129658468645,0.00986184023912511,-0.0008686674038144356,-0.05566607871462658,-0.01239161493194672,0.024043835846681873,0.04099654418121861,0.0304897404053781,0.011904898016000132,-0.002775197877602824,0.07045658636968971,0.07504707667492583,-0.0017378189896463646,-0.01972140743492085,-0.05703959524841595,-0.019275821697250818,0.05470328312994794,0.011985363552579818,-0.05879615424831382,0.03961026810816286,0.03347376557738744,0.04312291385812143
WNT2,,-0.025387113389102926,0.005915409700364163,,,0.011933307382297014,-0.021211783558474816,-0.0139162539291365,,-0.01953692481636812,0.14082849215576707,,-0.014944240665041481,,-0.06621579741865155,,,0.02274665890087904,0.012539265753353367,,-0.005714242307050116,0.03129820714858033
CALCB,,0.06172134006840214,,0.03311834588279271,,0.06037253017687927,0.10563650895680887,-0.025180450643767102,,,-0.01951588235804473,,,,,,,-0.012405218959038544,0.06913127763669524,,,0.051107771590352846
OLFM2,0.024002047394174063,0.04254893092491701,0.01953168701179127,-0.03637704329533496,-0.07748422291914492,-0.021290022149271257,0.026052973709543552,-0.014457130210830525,0.036465766517022775,0.033090066941284864,-0.05629242446655068,0.12538147592430463,-0.04848059903692655,-0.07525298702896933,-0.05402184924677624,-0.048961687791296525,0.03287838044007466,-0.029260992309295852,0.04753023971970269,-0.0872422460199494,0.0987356572455701,0.05378282542290683
MFAP2,-0.018521567455334186,0.0560015505097008,-0.03391774063553077,0.07158321593701698,0.026746113130881273,-0.04392039964947941,0.16004221298898735,0.12059413694218608,-0.030497939870665916,-0.020690889405133184,-0.022687560269417612,0.17877089013723868,0.029625427792594788,-0.12592194065646423,-0.005708674100089905,-0.07472435531638837,0.009845164048813757,-0.03413946853278397,0.015063606687288213,0.05400356638057055,0.02205559942396301,0.12246965033847042
HLA-C,0.006105177593566672,0.0891256123819866,-0.01742269684701641,-0.04395329490470467,-0.057113625504665436,0.005486136952682593,0.037300309549310816,0.1218344543096832,-0.03475584723954903,0.023804662972132837,0.0628302465881424,0.06018895035784311,0.015499398558421489,-0.05647091317951695,-0.012515918934185024,-0.09038419379642046,0.07198773047626826,0.034166113438368395,-0.03118767086535464,0.04029571947234578,0.0755481038370573,0.017214585184852697
