,MGH258,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TRH,0.017551834781165117,0.02199281862991021,-0.0009547603238665817,0.05838445508267158,-0.04229010297444836,,-0.04979837559528944,0.036006887568259156,-0.05848549849699624,0.05862187099628282,0.14726011118166443,-0.018968946860428933,0.03864637429373148,-0.05665468941325032
SEMA6D,0.05591566232003926,0.05322532714671988,0.027537870534212177,0.0690389187260812,0.057180213331876936,0.0319901652772383,0.05828908404385431,0.061813124871917084,0.08686743013666995,0.04527791562235616,0.0068117862836023085,0.03963623271809932,0.14884022560371266,-0.09514523793576814
CEL,,,-0.029282882699976934,,,,,,,0.030340691119011134,-0.014476947224884892,0.07660434931790985,-0.02007620669866058,0.037913621942019145
PDCD1LG2,-0.022363084011222,0.02524569368434309,0.0243669143499102,-0.02192850904940857,0.005817995888158977,0.06920719838708965,0.04978408630982073,-0.021491657101224648,0.11297241568878044,0.03465320283122927,-0.00286559426074083,0.07459104069869692,0.058626844152063304,-0.004554056607094055
SPINT1,-0.04890656099358236,0.005168219329833643,-0.02934761986340926,-0.028363194667667676,0.03270385860766521,-0.030634440443818238,0.007186255407786053,-0.0184407690616055,-0.02127491615834426,0.06634098440494116,0.007268162259353711,0.003438127684202409,0.045099217048079364,0.009390097139319386
CTHRC1,-0.03320033734855769,0.0025686951055237262,0.02777145960372096,0.15334750984589463,0.06555939352271141,0.005120340206044531,0.04086702593621686,0.08254117547990697,0.028665760183358507,-0.028654767292852528,0.06930275368675257,0.03232341869802978,-0.06321849978479663,0.03760449167820411
PODXL,-0.011997971031273317,-0.017342287821173842,-0.01845382561032272,0.04430790820066954,0.08228562279638602,0.046090351931679305,-0.01614230783367806,0.018466430734859648,0.030034581574237804,-0.02838757543727494,0.03870782952683154,0.0017191274709418693,0.07448093304873239,-0.058778616893336876
JAM3,0.027335211316946377,-0.003192371577761611,0.017569158237388284,0.054392979949959286,0.10782202992168502,0.04889751430579843,0.10176293843291727,0.01719556103316524,-0.005398321608908018,-0.050724493423846134,0.017892975174918595,-0.038001941826402624,-0.0372025402168917,-0.005254291847635144
TGFB2,0.03691931972103045,0.017020922916725145,0.045643267701066574,-0.01402306111460592,0.058172373061813866,-0.008350654947310361,0.05167177832280816,0.025885766304531,0.04911227537488986,-0.0023199254297301196,0.04589169150082585,0.0693654024835735,-0.0005987277585736823,-0.07174300406014544
COL18A1,0.03569003395278964,0.004302302047225384,0.07402888039089128,0.11937073705748638,0.06208509067844438,0.04918830797785607,0.11980545282635612,0.013394266081578008,0.07834968682235376,-0.03390590272082112,0.0777762530787596,-0.052497779151030065,-0.1320724791776989,0.07543852912241346
NODAL,0.005813637012806835,0.014046281760815108,0.0211752619469829,0.046285323071287805,0.11074838934907036,,,-0.019295491762675074,-0.03545738428093866,-0.0023930651791300513,0.02803394153539788,-0.017196099619313548,0.050682169570947684,0.006421847005288986
INHBB,-0.0059180107808004525,-0.025211026378232318,-0.03215151976741376,-0.002475087398588393,0.04085340738142769,0.01726971340110983,-0.007397627945648174,0.039829858644480395,-0.0140744742967572,-0.038833567292914255,-0.08909305241479516,-0.024873985814378417,0.12178600519162021,0.0013693528684608136
LCN1,,,,,-0.02801684714233714,,,,-0.03182951315113033,0.059471804424279975,,,-0.026241329269716684,-0.019724630194377465
ARF4,-0.03626180965018079,0.01724099916095975,0.03337479447017272,0.03668852593605504,0.08386359555588224,0.0033919482433033394,0.0023074233962603577,0.06984341806347301,0.020454922931771393,0.07481449923396206,0.019032210916309394,-0.00564272536389185,-0.07541618128015573,0.051450305909753455
CXCL14,0.03743515688991013,0.020041623916981683,-0.0022348133088504083,-0.06647401218599294,-0.10300494738527505,-0.03016717894802394,-0.059624454401429085,0.005749871785229923,-0.03331489928746724,-0.14170932006802905,0.09856993469482225,-0.0047905828099564125,0.11418753158815284,-0.09885614051551683
LIF,-0.031005980299233994,0.008320350420833414,0.05131933691150727,0.05369116578853495,0.06758306297226085,-0.022223341043337258,-0.002583290813990555,0.03559857383549461,0.010403485722427202,-0.11182407387012705,0.005027221977239442,-0.0268445837254732,-0.02520412041809872,0.07297825804518122
IL17B,,,,,0.014241203461339273,,,,0.06679669248873281,0.0295016248908091,,0.10019995077671409,0.023918838294399614,-0.022301406137850362
MMP1,,,0.016979464413762066,,,,,,0.10827533524747042,-0.03396509201950959,,-0.015491730434591662,-0.07520341698792546,0.07564120416321891
MATN1,,,,-0.013186114499839877,-0.0293737595039354,,,-0.01142784311824635,,0.03229386844839669,0.023981669243376528,-0.02204834567565324,-0.031559875457793304,-0.020323495354072595
ADAM28,-0.013410854942341267,0.009099023850017733,0.06009037089278155,0.03898210584548399,-0.016144565442548234,0.024198352862733186,0.08858937031159929,0.05544320978345278,-0.058506095313862555,-0.012166892620420935,0.08685961746163827,-0.027162978209040844,-0.02521395146501492,-0.0016464733583621926
TCN2,0.02544107031919722,-0.014140728720376155,0.018928608716921938,0.07326482886068754,0.04278968778483057,-0.047659872360361503,0.003396120304491858,0.014589620392628528,-0.07356176719067545,-0.03426557839954809,0.023017587451174937,0.06883734137700234,0.007326765551137357,0.0400940290344457
THPO,,0.13243543237117164,,-0.017337203599869806,0.03379257352335103,-0.023125496743714447,0.0104627194546096,-0.011427844430991475,,,,-0.019125918642269108,0.014712862070541004,0.033806113570715196
CUBN,-0.013294500618139993,-0.00826644288233721,0.02147564962145501,-0.007279701169633129,0.03832777050892327,0.08586554758736305,-0.0003579443642744326,0.07030500634827669,0.11218985730366625,0.0583339377428904,-0.05849226106870628,-0.03194756243879311,0.029361497841507357,0.014485787561356146
TIMP3,-0.0027833828394275,0.04867063093724222,0.047332538723653235,0.05378094901374423,0.05977529594417362,-0.05677349289314179,0.012124910910665533,-0.011021227830623414,-0.027866248978440044,-0.03767068847999277,-9.984305690322615e-05,-0.03232432353010548,-0.10557517065063689,0.06857149140299716
PIGF,0.026975484156686366,-0.057186104874507176,-0.02085270621683238,0.05215063896765072,0.056239380341654197,0.02953904764453281,0.07600728252352817,0.04822070111248806,0.0652962950557054,0.07203436405109728,0.026923605135619685,-0.016511329816970774,0.07777101572833338,-0.013510482807534686
CRH,,0.013539324534411904,0.01686655292768821,-0.022506319158218213,-0.043082543489258066,0.07691419023839882,-0.03704978325756499,-0.015630347764484246,,-0.0030269147590807487,0.08099128888823104,0.01713886220833888,0.02811911712417548,-0.044511662641386084
BDNF,,0.04596951844454484,0.1113784198083035,-0.06482981617271492,-0.1213972561618133,0.02568375607900756,-0.017691659806638754,-0.01287068792269105,-0.029249927605903284,-0.031690259762328275,0.17351751087538408,-0.004420284679954805,0.005968071135739038,0.027703582476235694
CCL5,-0.0005306544878300556,0.03226033583456049,0.05011350615420915,0.011617963059366984,0.10586678443336359,0.045109700493432235,0.04234406420552036,-0.015503245232800653,-0.031363301780624464,-0.014482043351572122,0.0016313573979518895,-0.038981401375654326,-0.025315508681677833,-0.042565700595103714
GAD1,0.004009419436315082,0.08019156839489959,-0.010119684742321633,-0.08203888497161883,-0.08562879320430664,-0.0731752387616942,-0.12430845068823027,-0.048745048416663064,-0.04907081178240311,0.023785826602924106,0.024609970580217685,-0.07071964931218576,0.05524360288950862,-0.046323832197859134
COL14A1,0.0858836583724813,-0.037927668182823226,0.022015265233966342,-0.0026068123782901913,-0.0018592902683595431,-0.020390941759956368,0.17490733104501807,0.022445791035026693,0.03993760774983619,-0.003248701231898155,0.03458618501761416,-0.04589424928864132,-0.059110502948712416,-0.06731693907883542
HLA-A,-0.029597350036475074,-0.042233359242965895,0.016864684361714722,0.13241619180477388,0.10124452899842344,0.024141477176771262,0.12190628266799963,0.04459657256181506,0.127714420611586,-0.15584543274629215,0.05401167409297344,-0.051856355047250946,-0.06533261219946522,0.004509795430335765
CD5L,0.0013239547641354641,,,,,,0.045240577069066215,,,,,,,
FGF18,,-0.014689624328621273,-0.027187590158201748,-0.01898032875688562,,,,,,0.045458924391002145,,-0.012960065606401398,-0.025949286970617297,0.1548159881346058
ADM,0.006477628765565522,-0.06784232040990516,-0.02771460543250875,0.001967403896820639,0.08346964672539944,0.008797666197567054,0.06768618303347862,0.028077445481644193,0.07672729202761072,-0.13518019429015193,0.02642885442633878,-0.03263013485751767,0.0386470544095378,0.09225057825126912
CCL15,,,,,,-0.024202974170356197,,,-0.024091696745887625,,,,0.015450241923214782,
GNAI2,-0.020201216945401418,0.017372269558973873,0.11021283758806634,0.12932029412333348,0.12262076372358058,-0.015000680403756569,0.07697288620579852,0.022750726518763417,-0.030557784395888115,-0.019889943836768755,0.01907427405351229,-0.0007791135446877541,-0.034174360285782315,-0.036110791100013924
HDC,,,,,0.08567307438582729,0.03283617271589018,,,,,,,0.08379196460625218,-0.020323486149753895
COL11A1,-0.028911037044423972,-0.011763290094752299,-0.03944332773524989,0.12761761444404093,-0.05093698641335305,0.008499837631012584,0.019765226569554747,0.04010550421115068,0.010348473340489637,-0.017538122339749752,0.03863660357890974,-0.053651192751944146,0.0493637020690763,-0.0018841415773262428
NUCB2,-0.04907294299051708,0.007640319214488616,-0.05408750436072165,0.04504043666625674,0.05016387073703877,-0.0003710093262766545,-0.04935759892965928,0.03988422210706355,-0.06836436756998616,-0.09209768592177461,-0.00940298476232124,-0.01596725371113947,-0.02795181216038234,0.08428006885081155
FGF16,,,,,,,,,,,,,,-0.020026153563896303
CXCL1,,-0.010698162543664097,-0.014084938988782734,,0.028761626504625146,0.007432944913144928,0.12927365627083348,-0.015503247861244346,0.17780980768274268,-0.050958852148854615,-0.022367279213055716,-0.044190504491841594,-0.0013157327664743786,0.18548944423415933
VCAN,0.03264739844359664,0.03654050916179667,0.02198913094067908,0.10688442650658918,0.12786778245586303,0.007903869453527506,0.021756637219703567,0.05760020574690451,0.07280974197632835,0.11504285052041559,-0.03738911181963328,-0.02533868755170771,-0.13793175776235245,-0.019548210024789354
MMP7,,-0.0292039723953574,,0.09971025363103235,-0.020449987880547704,-0.03367200135531433,-0.026524393929382276,-0.017662897818166032,-0.03555125349353563,-0.05056053020420628,,-0.07758387920248626,-0.14318651374089672,-0.012433378154856626
PTPN6,0.026812695543969617,0.05786656713036619,-0.002644337833942222,-0.0017393291902573218,0.07140398068417912,-0.008740231731506563,0.0714094586172605,0.03475939071950564,0.055240452474980044,0.0011358501722452147,0.07764069608868265,0.030282332993315526,0.034065566301870645,0.04942510364002545
PTGS2,0.0303587060511347,0.019831854789031947,0.06226959441401525,-0.02098839369813904,-0.07584223853031355,-0.038548242970799396,0.06387549254756554,-0.0013339943099670301,-0.03345575402075984,-0.017942578883820483,0.03073725312865817,-0.01230452331980506,0.004221145346363411,0.05124630568959952
XCL1,-0.0021745338106808356,0.02064348303451275,-0.02085053626360206,,,,0.044620684371310636,,,,,,,-0.036169326173760674
CD58,0.018536871687942318,0.015582880753348124,0.0009311540105944172,0.03837789756472537,0.07909393954138362,-0.029895977805731312,0.05959671493481479,0.07361343340422555,-0.05345268577516988,0.052725248342684224,0.018086253810506332,0.025597843918878576,0.030370472846803904,-0.00973354364723251
TNFSF14,0.03198018818002051,0.038065383637585624,0.01675956059783349,,0.002358596290819358,-0.02055478272045464,0.06455780286027431,,-0.030705706470525295,-0.03506893538316303,0.13533087956845657,-0.006093074081214358,-0.01232623293521707,-0.0006489973714383626
CNTN4,,0.012242641714986546,-0.008768127891439458,-0.038257428405717525,-0.06232089851529481,0.007868264366037167,-0.10988594048323856,0.02074248107781025,-0.001408545810513743,0.04157010471358688,-0.04454880164257464,-0.05212780716073741,-0.015348699901330923,0.01204099604771469
NTF4,,0.06567366248856776,,,,,,,,,,,,
INSL3,,-0.0146896214473372,,,,,,,,0.09905731049301723,,0.011905438427724296,-0.030815565050607178,
BTLA,,-0.023316893478370994,0.013024293646733385,,,-0.026249160559806913,,,,,,,-0.029797110605373614,
MFNG,0.01692866611556287,-0.02061806912614143,-0.0001721580919251089,0.027030307345022708,0.05706569150084187,0.04165534780523476,0.030720900049648264,0.04195621701549586,-0.014676454118127211,0.03991510128587028,0.012736199264433304,0.06707486833279247,0.021049444083057745,0.00589589474756893
ICAM1,0.030577033592975925,-0.003948374362687487,0.05492440594302973,0.0027210230647095974,0.06978055343225038,-0.020172933607276136,0.049397547956138134,-0.0396921288687997,0.08263210550990668,-0.04830185909705325,0.10417921761306674,-0.03077573093648774,0.08610298901483256,0.07512488442701083
PROS1,-0.03682114501710144,-0.028820186236712085,0.018924822612083822,0.10970537530670282,0.08936057354346412,0.004623340830718132,0.007585568577344161,-0.011581072326643755,-0.0009426622929575746,-0.08998787463043816,0.0916547414641305,-0.05227698478614629,-0.0249476679360643,0.03263064404982531
CLCF1,0.03721921001205868,-0.025304669481052935,0.021371789828483364,0.09031449874978245,0.034766504920522655,0.017102102089834967,0.033174545898425785,-0.02283625056390702,-0.03210742076290152,0.043188568597870354,0.12693103335017009,-0.0011191081065438776,0.011657122907165985,-0.03254473245983844
PSAP,-0.0068505322628966935,-0.014974912580816742,-0.028942422485067527,-0.08659340069523415,-0.11369177813160423,-0.027813145274133335,0.03615665048973617,-0.04793309747927345,0.03084532962874044,-0.13259925463207622,0.11597927877219061,-0.06029912266894143,-0.013180567593333203,-0.0791253257201061
EFEMP1,0.024319479707345996,0.0015711971296777638,-0.014826577473001609,0.12849110370402456,0.08115621205755048,0.02836874453404517,0.14367572363621425,0.04533219176502478,-0.006949946920376684,-0.048148393608830234,0.10409377185218553,0.0264166284332991,-0.1283394587186912,-0.08226751395639943
C1QTNF1,0.02422110520045139,-0.003971428596122432,-0.002372161311580903,0.011888260194396169,0.07048535459517415,0.02755651984465579,0.0148919246271622,0.024279524411340174,-0.01442449135129909,-0.10319224503400524,0.01636119044041835,-0.04699116310428921,-0.007366083900783603,-0.016134977042248165
ALB,0.08043818546086509,0.04391444980753194,-0.051345571755586086,0.03344771821178806,0.014479889142767354,-0.023345891849877294,0.06033880741257004,0.173983864105318,-0.03265104624137722,-0.008043407808769547,0.010860979430409541,-0.026616635275329845,-0.03484502493550001,-0.011582954460156504
CCL13,,,,,,,,,,,,-0.025091754896949595,,
EFNA3,0.035318279540855715,-0.020923841980811677,-0.07121578574569541,-0.058106951313993044,-0.11521987023309153,0.01595732540839304,-0.06922914865412572,0.08298210534200551,-0.039176634342567775,0.01915691425631587,-0.025095873587042277,0.0373243614131387,0.14805120044546055,0.09292751775617875
DRAXIN,-0.007754398233202769,0.02318619715200603,0.03753997626547635,0.019005340223389827,0.10237532545858655,-0.018745605529652622,-0.006437829810485079,-0.04899366491752437,0.07326463886777054,-0.10457458258583341,-0.006675134787401658,-0.013040918667436343,0.06759382543652664,-0.06100659278444368
RAET1L,,,,,,-0.02245208134511368,,,,0.11695090522588233,,-0.02717654521867012,,
NPTX2,-0.013987125365334327,0.0567183704885912,0.005664352176609396,-0.0846383175704204,-0.10685951261654231,-0.02205345551438437,0.0948116237540511,-0.043366027369488525,0.04026509453252173,-0.00427676659737034,0.09201487447036502,-0.03959178501954272,0.006790550273118691,-0.02533144588997428
FGF11,0.02944254190772929,-0.05428806035780755,-0.021198381348033937,0.042890681743883385,0.08058208465539318,-0.02171688730446282,0.0033991212502044016,0.04015490444962847,0.01624363205772118,-0.005275151465033821,0.07702435690048268,-0.018578255867383132,0.0765152124579158,0.030226992216855042
CD59,0.03748085732422398,-0.033650436045733624,0.059001013297332205,-0.04478334819565909,-0.1356678690663844,-0.01743245069172807,0.048894168725468076,-0.06393300604549827,0.008259328909417442,-0.10623263015895137,0.05385941120949921,-0.0424047552776402,-0.08257332604260768,-0.048450913560712155
COL9A2,0.023841675601246066,0.055493597580126286,-0.0005718547276195592,0.048077945714589856,0.059205110233597195,-0.019952882093893932,0.05920097268200719,0.034933250399364145,0.019658741857906878,0.12212647002784159,0.012588107394384328,0.08609288362131444,0.13994129953381063,-0.012974916104408952
DLL3,-0.031232983270051973,0.03193188438596741,-0.020305389123345965,0.0841481511756704,0.023735914321704077,0.010969060752164124,-0.06454672934768269,0.013422155039505716,-0.043088230772437806,0.1410087850333151,-0.07330379656499145,0.05795947583942671,0.18141546436073977,-0.07890705410595307
FGF5,,,,,-0.02731471385283141,,-0.025509900554632356,,,,,,-0.07894468333412386,-0.019572144108215422
LIN7C,0.003952598927072154,0.009069348467925752,0.003127605721192287,-0.01382579679305541,-0.0015221732928391444,0.009020130097056609,-0.03836906974088659,0.023354092360578,0.0469810838094839,0.02764826296257585,-0.06063474202465324,0.02761735204307195,0.08352551243230712,-0.04216017618260494
GDF7,-0.02322037801921055,0.055785625787099044,,-0.007529847808023738,0.039139178871931773,-0.02055478192169575,-0.04689116502824615,,,-0.017665097454366056,-0.05800490004174643,-0.01818488933523553,0.04385623015269172,-0.03106715785840593
PSPN,0.03224120896965654,-0.003377428867411371,-0.045764441277152464,0.022459850774130975,-0.020414983049916534,-0.012057647383859364,0.07500044691551987,0.06462638123293835,0.0027038592384992064,-0.019186135195471528,0.015809014873004075,-0.005912228739699017,0.06915276689045596,-0.03195668273129741
ANGPT1,0.009524803790924522,-0.03319387702461864,0.05058186810343116,-0.013324087113635771,0.11353832326292172,0.012616020762562442,0.06830856989038844,-0.018111051783435854,0.09658528273607132,0.03234384395734775,0.037886739543089736,0.01925287529263964,0.0212616271811964,-0.014122024614448591
PNOC,0.02628755430761154,0.060126220334015185,-0.010477608329030308,-0.08043022005459564,-0.14472870533091026,-0.03960882971847433,-0.08443793467888157,-0.02261187659572742,,0.003139235290167387,,0.10138781605412013,0.02407300249871484,-0.01591868247804882
L1CAM,-0.03486897697355913,-0.03268508456981477,0.012408701503194373,-0.026161269869731066,-0.10043186117202602,-0.03500421808449854,-0.010804216425726034,-0.04211821185500639,0.07014560236216161,-0.12175327384527325,-0.05667056546528401,0.001403157540160441,0.01683765964913849,-0.05104517309063997
APOA1,-0.03808592465745251,0.0037945915367001617,-0.06079358366870022,0.06065195383861661,-0.01822405557941787,-0.03326594107047123,0.007644197705857895,0.03703077242621992,0.03234233357043266,0.07975870092849385,0.02421758953454156,-0.02605543918724389,0.07919731318981113,0.039893158482628366
PSEN1,-0.07968763663964656,0.0038523680362930546,-0.01806736108293892,0.04387638728831703,0.08722787436596366,0.05841068303910931,0.10872474680191242,0.06338020861242943,0.020606490100318637,-0.014090298334713999,-0.05771567652499859,-0.02232301872292409,0.06307464131724486,0.003964661639818134
CALM2,0.04477153509027552,0.024754862564885422,0.03737840820710077,-0.09005896719946846,-0.12113696299432965,-0.014238653237100085,-0.0972023845548518,-0.015132024554386342,-0.04574864177704445,0.08891563079414411,-0.006671035371115778,-0.012882994949723661,0.20248310674366343,-0.11919921277049715
CLEC2B,0.014898541502775557,0.035299581061054096,0.002041190935104179,0.01661244754313125,0.07429273091482497,-0.04084539466481281,-3.470357251156248e-05,0.001475470800863851,-0.01879392805165135,-0.06324206066285865,0.0033613367880304234,-0.024980194259248526,-0.01590082888867204,0.023831583403401843
NTNG1,-0.038429372398592676,0.07285045751028252,-0.009498007399619738,0.021159328839674345,-0.000489635798877812,0.06081683987806843,-0.05302966272141782,-0.015296064494645243,-0.05833817058622132,0.046358806062247924,-0.05557644193893044,-0.005496762565829717,0.09705632145788716,-0.012058398359477128
LRIG1,0.04845960766196647,0.033708822990830535,-0.02604282322084445,-0.001686994269604201,0.04209861339284107,0.006153817149926663,0.05014049051845571,0.04260689934597176,-0.07048193239155091,0.0777604370447783,0.09025032157965736,0.13557196317772044,0.1203137977062167,-0.05089293797360542
CPAMD8,0.026019289726634497,-0.017375201015730594,-0.026473155242754814,-0.014692325340067336,0.08205516073584188,0.04467960402932223,-0.00011554581443616385,-0.021107074936141477,-0.025801523077989028,-0.01984531034755364,-0.0058948182732439965,,0.045499527473654475,0.00012061641479954593
GHRL,0.03849425147456738,0.018058431009324256,0.025473280073607787,-0.028132069450939066,0.025644106484048135,-0.018745605529652622,-0.02845083317887684,0.008183947591683116,-0.014023661725214659,,-0.017544037144988523,0.0943643391158906,-0.0037821968001802196,-0.01941874281379999
NPY,-0.02997445321135934,0.03139607166225065,-0.003032254602037445,-0.009661511795398122,-0.08120870704601418,0.002967774705386526,-0.01451203599372991,-0.06213014404067104,-0.030130591603345365,-0.018984474305327986,0.025226255050670724,0.03465994463880469,-0.03891252187099203,-0.04274060317491795
MMP2,-0.02537736163690447,0.0545128733435244,0.04281176911654033,0.06659822669940152,0.07477201187248898,0.028193960828746624,0.024908271897861343,0.07197249320701005,0.07040473125480183,0.029978425743855956,0.10429218725381532,-0.007551831087578661,0.015753944728059244,-0.05002785133146888
LHB,,-0.015132487904963701,,,,,,,,,,,,
PPY,,0.028415290073402457,,,,,,,,-0.049997962053387246,,-0.03988221338545566,0.07256648748573376,0.012120414664901217
ALKAL2,-0.030596998085971484,-0.014912636458333848,,0.04122533240421659,-0.028016842601612676,0.027478679611219445,0.02451152874462421,-0.008088056245200715,-0.02330773006868642,-0.006863372071889891,-0.028296843689863255,0.03154081338539852,-0.0060108999032124225,0.0049184564460190115
CSF1,0.006457738408670643,-0.0795034179039671,-0.03935002391260768,0.047578136795834725,0.07661285775532459,-0.040097370665704055,0.06453829235355482,0.03491502467215562,0.04986132292516193,-0.06645022913832711,-0.016207763549383348,-0.011431424827732633,0.07726787615774465,0.0354902486139147
SEMA4C,0.05907707640574054,0.06307175558574359,-0.021897454890402266,0.0720128322543188,-0.00601310176745033,0.05452272062715121,-0.0009931698179559132,0.0013364224014638228,0.014146563869584244,-0.018665415411265318,-0.011612141280835972,0.01590959502697577,0.0414795861281144,-0.06431907083309175
BMP8A,,,,,,,,,,,,,-0.027658628410320366,
ICAM2,-0.009325505834494352,0.008397586559421143,-0.003019326203084122,0.034501839859841406,0.019026821559798904,-0.007408271145187376,-0.008463042728456917,-0.019014220140351496,0.027312636235139225,0.024338009728090863,-0.059505271004272164,0.04041361440689536,-0.03486051071410573,0.08331395174756123
SYTL3,0.06556889367023148,-0.0444085489928682,0.0652138437934001,-0.025198589847238224,0.041642176981951926,-0.028622333273403328,-0.01672693782406957,0.003083073691363988,0.029504131994351875,0.014187822443038636,0.016288047222848406,0.03443587630537648,-0.012628466446647587,0.031415382851811786
IL1A,0.017198350852162453,-0.013870124015363654,0.0002837312577652285,-0.027190625453962444,-0.007366831712990443,-0.011860286933516295,0.0839268819633311,0.010282436379291368,-0.03975122181271497,-0.0106643877454341,0.06116343552403262,-0.029005830141085015,0.0952177090078002,0.0977231670769877
HLA-G,,-0.015982835542849405,,-0.020416508873919437,,,,,,0.025485801283926645,,0.04883014379913589,,
PGF,0.0033826041204273512,-0.023051638548099083,0.09523628652649307,0.05218462672826468,0.08267292972149135,0.09396685158379048,0.09675509356719107,-0.004788854579152094,0.08251840927424865,0.03316754887402547,-0.04885432305746799,0.02594642525916731,0.0015593496083486978,0.005143302191271467
LGALS8,-0.025688978094288405,0.013698645797568092,0.006936494741478595,0.05144093556982233,-0.031226883441395393,-0.02062393478296444,0.0782490686544332,0.037278314963199055,-0.03924874094247167,-0.016825406103807224,-0.05590737471824413,-0.003488242960259516,0.030484950854343273,-0.03705409450009124
DKK3,-0.05408679346873246,0.04520539376942853,-0.010843103536196847,-0.10788245772053773,-0.13236376439761538,-0.04539764291369216,-0.12733335216047081,-0.06627033829626373,-0.01403759656363132,-0.00796521810781417,0.055961919948383,0.02803363323257119,0.10064864007642227,-0.07037791857108223
COL16A1,0.010048163366191768,0.052192299266850435,0.025669246437447054,0.042468828229724975,0.06907827939016635,0.04218202670577202,-0.016875446402376232,0.09347098886244724,-0.012589597130543737,0.05138085602531395,0.025045550213710365,-0.016747734445083932,0.08414053913839618,0.021484494869962786
TPH1,0.04181586865245016,0.07309866955751258,0.03164322486329356,-0.021634138246024077,0.024061763701796378,,,-0.013752910488115784,,0.006183021945026876,-0.032648716299401574,0.037631226641346716,0.023178930666164034,-0.03458995646222808
TNC,0.02441069235550462,-0.01097851817105878,0.04642846462028261,0.12362629391585624,0.10198875651846927,0.02567019377205462,0.06987052642648746,0.013698253008020762,-0.0013485860834326602,-0.1803413612122934,-0.003603823406997449,-0.053616170464292685,-0.07759704173618859,-0.055433248157937
TNFSF9,-0.020431930173473768,0.040470672497363885,-0.03295896533392418,-1.4397797219278539e-05,-0.06630846399563754,-0.03131082238422311,-0.0416504087846551,0.1355323971694475,,-0.006800631035827403,0.0115959244332016,-0.014450439591094957,0.024891975919958412,0.06159991061845392
C4A,,-0.01794044251502943,,,,,-0.030699314330492493,-0.012089330763358887,,,-0.025656318845458465,-0.01837667892903225,0.009396939499330475,
CNTN2,0.0004310710101328942,-0.01347876090185993,-0.010192510782471824,0.07178239139622285,0.056564034670612454,-0.057605186843703866,0.09302257565346587,-0.02248544399348352,-0.0019141016743567133,0.09208861106209101,-0.05809849924375253,0.07585970961485604,0.04152365497378166,-0.04124526798287508
F7,,,,0.0389297112841147,-0.024709820238437624,,,,,,,-0.018184891093669893,,-0.008344354532685911
LUM,-0.0003973976527129453,0.04835057813898228,0.05099719032158672,-0.05040522267696505,0.049041379069452544,-0.0011314879474833858,0.01137872542994585,0.044910961673703696,-0.05495941407544715,0.005344107993000285,0.00019589167096770212,0.009501738113057151,-0.10805099172248063,0.02385884765501649
IZUMO1,-0.019523356537774116,,,,,,,,,,,,,
BTC,,-0.013234141025651049,0.02356100631720834,,,0.0183251027508439,0.006553545975155475,,,0.026180963565484192,-0.028700873003348535,-0.017597870096255505,0.02856440928018126,0.06168593329827892
APOC1,-0.0012213407918335725,0.01672519931983637,-0.04119090785542738,0.10740807156349265,0.11803220553897287,0.019612974612659005,0.14196045358935122,0.006687040246206947,-0.02226718603974118,-0.018718010188870395,0.15798747181262213,0.07054644841310316,0.03292059002880124,-0.01827162505888325
PKM,0.09656687126121125,-0.03032885292405971,0.019878429337552815,0.007050059966221627,-0.017405300931263103,-0.04559666265409354,-0.11879902665965036,0.042917818499545984,0.08797987785421882,-0.1382375403710795,0.029978446151944064,-0.07415495483189842,-0.047963732929046425,-0.06010932739232612
TNF,,-0.016469581678191167,0.007790448653750111,0.041407527970084144,-0.02551949607146656,0.049778363582715576,0.0773472999121684,-0.004456795134883606,0.0070572960673983285,-0.02060674134843372,,,0.008447977468207248,-0.0211921196317636
GNAS,-0.03224301390100159,0.027870620706158544,-0.01236777086022273,-0.06201235499836518,-0.13434718354006017,-0.037872241610396984,-0.17483600835175125,0.06443562165451387,0.08429483046786951,0.031520793853196574,0.026227185090769812,-0.04690913970229163,0.12010947100367438,-0.023891088589838325
BMP8B,-0.047325280886849196,0.001940846674363125,0.0326926142892868,0.08852476359571011,0.006746303457766306,-0.018197077206902106,0.12336039908649686,0.044230861499684804,0.026038865295471277,-0.07315528747215677,-0.012715988386587324,-0.009833692572877778,-0.05084320134951877,-0.05074716367707291
LIPH,,-0.02272818628336285,,,,,,,,-0.02297474377934444,,-0.028878411374328315,0.06435923830753396,-0.03379235371850377
CCL28,,,,0.03848494637141479,,-0.021523299886463006,-0.03813331485269579,-0.01090665544553183,,,-0.0334279262521206,,-0.021476984767398323,0.03360346912942396
PTPN11,0.03579170082875078,-0.07358178260061655,-0.0026597496156655393,0.0437266513086695,0.009159878598148872,-0.04133121797790848,0.02214034190097625,0.0283870942795027,-0.07418483153674246,-0.02022836429953121,-0.006146723144322229,0.01437564204211132,0.06747954128344213,-0.00920647523790905
ADAM12,0.014238930327457034,-0.025643192666417777,0.08932180567974814,0.02337870050088397,0.045786181393428875,0.006677346729089418,0.05583927075799344,0.06902767280458301,0.07099448851184043,-0.03489314228985588,0.04984303469889952,-0.010189062997770192,-0.07665603876544788,0.000626679045688082
EPO,,0.051268746684150414,-0.02788519149005368,,,,,-0.013752912507777267,,-0.02386102286211212,,-0.01739806853546957,0.04924730473993597,
