,UKF248,UKF251,UKF259,UKF260,UKF266,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916bulk
CD5L,-0.016322184619290466,-0.059349645318959934,,,,,0.049046570089685645,,,,
FGF18,-0.014768626943136168,,0.11983972065832242,-0.006158135207204522,0.053962930765437365,,,,-0.023688448155203615,,-0.029636474015688488
ADM,-0.00323382046071352,0.002935170551759354,0.10116265164234599,0.039537525404986826,-0.007668782841484479,0.028233321510450965,0.0941079981186197,-0.013092641884172534,-0.012077915956204083,0.033289717557974614,0.07827900939715858
CCL15,0.0608964027493781,,,,,0.03433086971100918,,,,,
GNAI2,0.016704091689766137,-0.023337297927350138,-0.017483757665733693,0.020567054466536294,0.03390655005217852,0.006949603991581489,-0.014161886343450824,0.0791162837093968,-0.01811479377559441,-0.018195843642427982,0.07772669101749631
HDC,,,,,,-0.018320931776594888,,-0.04745158254631556,,,-0.021588024520264096
COL11A1,-0.007091507662746155,0.054914096959723616,0.020632935082589482,0.07104821771234944,0.022450696337434198,0.020883499291615194,-0.016451251195730383,,0.06534642051720968,-0.012294626087901918,0.07210876412387314
NUCB2,-0.0001550196941559148,0.002445629074333545,-0.011543199748527841,0.02597828696489691,-0.03353623007319911,-0.019780974444137362,-0.02596716794965941,-0.00017315448735575928,0.05022621369596482,0.025316416589989947,0.04089238012266424
FGF16,,,,,,,,,,,-0.021272191739073406
CXCL1,0.08994545145983926,-0.018766042729543932,0.025787484471032417,-0.02013624242491232,,-0.013695210515528591,-0.03736858531143566,-0.005190682545787929,0.12066364298079019,-0.02791434483572347,0.02948652538001977
VCAN,-0.052564935488860036,0.04452439825147323,-0.09629263010572302,0.04547608951175206,0.01743234683061726,-0.03483031077570166,-0.00787073970810412,0.06049877459422903,-0.05863300370957005,-0.0002759092332913423,0.04021275595822262
MMP7,0.006179623960434177,,0.019513813881670422,,-0.01750806235289753,0.05925713278714093,-0.016118673770498908,,0.07070517003484024,,0.001387220286220383
PTPN6,0.04668066953754566,0.06707986808061196,-0.015591091570442932,0.02859058685733637,0.03908027190840794,-0.04970608211292188,0.019971735926077774,0.008639115217666585,0.0023272621467461227,-0.02377182456190135,0.008971519676538985
PTGS2,-0.04037203082809948,0.02096694935876793,0.030184321082014152,0.01714597207323581,0.05175512181060812,-0.029207708169535728,-0.013958870119889586,-0.008563474045676622,0.0438171231064598,-0.02295800875832547,-0.020268539327857975
XCL1,0.09937178091899995,,-0.014263124753535243,-0.01724851940661466,,,0.07861870778345978,,,,-0.038419801335610446
CD58,0.026955911075244476,-0.009219950780993946,0.04798583050351033,-0.0639965988952819,0.03903068887533314,0.0014803038420419055,0.011327751885572038,0.018716574209829324,0.005802747329321079,0.00854733605041515,0.08506260874091304
TNFSF14,0.019560913759525865,-0.019572363891184455,0.0011961103816984493,0.0251544747196247,,-0.013376616950381864,-0.045911795685980014,,0.06952997727487525,-0.009312474149504483,0.05739891348224102
CNTN4,0.02300744884515426,0.17714018342751459,-0.02563340126357178,-0.04062272820776341,-9.147140405725035e-06,-0.04580716164347146,-0.006467575659559254,,0.0009285769734078282,0.02183751012249538,-0.011168903899485317
NTF4,,,0.04710697307631289,,,,,,,,
INSL3,0.0047371942056525776,,-0.013109055887014238,,,,,,-0.014990410314362138,,
BTLA,,,0.034571067325304385,0.06333215118721086,,0.13602694748791505,,,,,
MFNG,0.027815588604625175,0.05715161067961965,0.0212952109066393,-0.021984657949709652,-0.010745162764443279,-0.004333498066576557,-0.010545675602351007,-0.03130010968556093,0.03187815259827525,0.04021144034882485,-0.00023346466255410204
ICAM1,-0.044692280235881295,-0.00581180007525034,0.061444319139869266,0.006913540259454975,0.019418735836276384,0.002724403634976757,-0.027471359577670173,-0.05174553923113155,0.07936242116087865,0.03941847525230318,0.0510068957555181
PROS1,0.01759030321250425,0.09003286875931853,-0.02917291717291438,0.06601544384512795,-0.004351410481967718,-0.027443972100258476,0.047546307322046295,-0.051673961886169045,-0.003759805818055755,0.02359859876441478,0.01406694208094933
CLCF1,-0.0069516486640481,-0.013813724247530995,0.10141497800748435,0.05068289602175543,-0.016275492319379553,-0.02891172562981423,-0.0370752371039863,0.02449124500496927,0.04001298268640189,0.07373425071881971,0.06618505164443286
PSAP,-0.007606074347423807,-0.02850449588414852,0.04561216536520207,-0.04982723487475044,0.016272631811802857,-0.022724780358732082,0.03855830657485824,0.042541171711003925,0.030711189815220637,-0.00431938954092857,0.04436734255240877
EFEMP1,0.012742022146613236,0.050447626206963025,-0.018956318031833452,0.013003336251703811,0.042768429846306855,-0.016644603094813422,0.04066336249474839,0.052540446282325994,-0.013666647673646207,0.04163150642443347,0.05784506014861591
C1QTNF1,-0.03591737192536357,-0.0032236031514845903,0.04288578763007574,-0.03548211921108932,0.006892639336435376,-0.020322177328114272,0.00985825909122632,-0.012399292063973767,0.04686558419467047,0.01832238830152338,0.09129749822499596
ALB,0.002590716763218086,-0.02581875774700218,-0.010879488998600816,0.0030914809854798476,-0.016747500729440326,0.0396913465931425,0.07372148503500718,0.023023714706015753,-0.0343674934484684,0.07080519694448037,0.0024601819702638073
EFNA3,0.036647583989771235,0.09564925691311141,0.02456288340060482,-0.009658906239441756,-0.01166339603063651,-0.04316672074079396,-0.022785428734915635,0.014232735032737564,-0.025938867452906397,0.055151469947347855,-0.023572668218851307
DRAXIN,-0.023028126926381048,0.02525200102555138,-0.05805227415790834,-0.01867292675479152,0.004501849118014488,-0.0121992427788396,-0.022066156458540067,-0.030290724240525015,-0.01918688040765441,-0.048633012652577155,0.004438330722537975
RAET1L,-0.012481861985340686,,,,,0.024590056864181534,,,-0.015175129725987148,,
NPTX2,-0.01843106154296343,-0.00683283803068108,0.02543729180994913,0.008668768868240247,-0.024641070117056758,0.02114694945495278,-0.050028887325175145,,0.030046927663400863,-0.00961910429243073,-0.05109471799150646
FGF11,0.0013091685291170114,0.028698317686694966,-0.0052237284544495105,-0.023282756669973887,0.06053544648965075,0.025988868783042678,-0.018387470152968405,-0.005314293926715163,-0.03136563215198761,0.06351512704127248,0.06474407634494676
CD59,0.027640981512916458,0.018949823956591987,-0.032461628445026695,0.028738772593518362,-0.06407099558831943,0.04933650799951297,0.032355708273378116,-0.0433400839716007,-0.003229748211219833,-0.033238174212916985,0.03332085383452119
COL9A2,-0.011974294052366127,0.01900812038611523,-0.01379500774852277,0.0012295120559244741,-0.02855861571190232,0.015183729709964932,0.032385904405375886,-0.05111820858400835,-0.002229245224103449,-0.07365030363878773,0.061520181712475745
DLL3,-0.01771779486646197,-0.02036541259664377,-0.09794541685325493,-0.048085248722410545,-0.004839435608203378,-0.03689347242361604,-0.05836112665714268,-0.016144093939305364,0.008684814352459479,-0.01751173382925202,-0.00793120620291764
FGF5,,,,,,,-0.015502173812254343,,,,-0.009505910524689505
LIN7C,-0.05379803345395041,0.02940363046561929,-0.020760157453178107,-0.015052890209906472,0.06106730852723435,0.009714197876026724,-0.007014165527636633,-0.040521010895807834,0.023206037023000045,-0.005358236914866097,-0.007898390655514845
GDF7,0.1502474274820808,-0.01644072068855636,0.11565867556334367,,0.006511062050224626,-0.013376616430566507,-0.028495406674369544,,-0.013008860259644022,-0.030343933661853336,-0.0013161006120874733
PSPN,0.003843505686942603,-0.029621828103963212,0.031063108052025896,0.06021209120261005,-0.030972122465708327,-0.0031622169701904664,0.008952860304965012,0.026262715057029967,-0.05061655876612603,-0.011735466331294145,0.011889692931081289
ANGPT1,0.012413345499929783,-0.011855696728464418,0.009441766383880308,-0.040297842509229485,0.09271375295012756,0.03208681323280567,0.0009287697021400596,-0.006132535794417385,-0.04751665229387714,-0.06018534562020893,0.024842638265074782
PNOC,-0.039090938358614005,0.0030730219698418024,-0.04166050903522996,0.03499740572079594,-0.01615374103211354,0.02933002354375353,0.04419844541924957,,0.04461652172635604,,-0.021510462477051406
L1CAM,-0.026939127997699455,0.04553681943849808,-0.033526922101664546,0.021364315351039005,0.03388471453033668,0.025715869009548736,-0.07983788217232163,0.09524992091121744,0.025120879484279837,-0.029645907118548323,-0.015861999544636952
APOA1,-0.0158650626305958,-0.008459489944560547,-0.020415188632236313,0.014442493496252483,-0.029184096952857435,-0.021648769400556687,0.014921758861572931,-0.07550197849905724,-0.030474710189664207,-0.02561746589560276,0.048860572791295534
PSEN1,-0.001523633137887127,0.014987531301689156,-0.010819768767625169,-0.025061999148806215,-0.011901036692291426,0.004051911269053354,0.05294561837707718,0.08686183638298442,0.032234016694591965,-0.007432002502627492,0.03934468757259478
CALM2,-0.058448033113655644,0.008902090321635279,-0.055191444393233154,-0.025379023679906097,-0.021069494365983626,-0.0036607600877958278,-0.003937430363212101,0.06191791004755874,-0.02452563595840668,0.027551420695794904,-0.04956421268107644
CLEC2B,0.03307072238008628,0.005171019039215419,-0.01869896855614332,0.03944341646995962,-0.009609724603544277,0.05734621244989933,-0.032851825667991864,-0.11684491313577872,0.013920856177455695,0.013693762858500567,0.04529706124373585
NTNG1,-0.010369525215078897,0.05792665018769834,-0.035967949840970334,0.026447908535804157,0.013793329466157021,0.08943027569764384,0.030249386222156064,-0.005266459372790709,0.00900552433074436,0.04676420670143613,0.060583724703088225
LRIG1,-0.015233987201120892,0.0071783562847790115,-0.08552507921078083,0.020423288918959188,0.002753480277852451,0.022751002411276637,0.06835318161414482,-0.05624169942930113,-0.010075969628874753,0.0030235692904367795,0.019756678013329802
CPAMD8,0.04304067582734951,,-0.015505673987576274,-0.021899807572627612,0.0284172239359728,-0.024759010946164842,-0.03497088746887379,0.05889392089948895,0.09555665950752307,-0.03723256506553239,-0.023399596242378928
GHRL,0.0066866943366615025,-0.020853278648551053,-0.011629355376893108,-0.03708893538985297,0.023099844602564323,-0.0121992427788396,-0.017289356346091717,0.0831931294615285,,-0.037351287329952604,0.027460412662904107
NPY,0.042631201214383185,0.02353092683445359,-0.05158300628562074,-0.0549307913394271,-0.018491743345220208,-0.04001228066757574,-0.0044956976922372925,,0.014580753983649478,-0.007657110789160237,-0.03287068507363729
MMP2,0.024204387931096503,-0.034146453877438934,-0.07066313895159468,0.002981567013818515,0.06535309914315064,-0.05927375180524438,-0.03174723267117828,0.002823660546771544,0.09997150707577643,-0.05894446353219393,0.062258131308455096
LHB,,,-0.013504271050612766,,,,,,,,
PPY,-0.005245461894536143,,0.02678286104654708,,,,,,-0.02006480561073287,,-0.01855886553472234
ALKAL2,0.005944798736757991,-0.013196372004373791,-0.013308075055294312,,-0.0014924720120724363,-0.03243636719154591,0.0007135963376250231,,-0.03275916811074482,0.03479442222833723,0.06841864324509071
CSF1,0.028617600243411014,-0.012460758647170722,0.019129213712084613,0.013557122360934103,-0.025613950889473252,-0.0019835519897564223,0.015292637502677765,-0.0038425952759579694,-0.009159813573703827,0.06304149570308704,0.11413979721531767
SEMA4C,0.048921361684727875,-0.023684644706685087,-0.029730013875254147,-0.009328726858588786,0.011509206561046198,0.033186600559486135,-0.06033950839145599,0.011523234075281458,-0.05952489634979161,0.026377760554114345,0.01915089396612181
ICAM2,0.05260830872328175,0.059240160250731984,-0.045945978774864914,-0.004571965348753077,0.07954157481900893,0.0013170964960186075,-0.010849269543495752,0.028102101316033287,0.048094675202365295,-0.018370050715802864,-0.06006966722564052
SYTL3,-0.029482460599439365,0.02182470592835271,-0.026425336283838814,0.06259954740121842,0.05748757823425875,-0.005724776561372611,0.004905400226708294,-0.003042263040923583,-0.014779652364235975,0.1219692711017524,0.0402636942602593
IL1A,0.022901328696029233,-0.0008716079132366533,-0.0017383412973299497,0.03276097596412013,-0.008344006646978715,-0.017457766668848993,0.021336409623213,-0.01265432962029782,0.06704265226500807,0.13032825135334916,0.01857162894122215
HLA-G,-0.01920660515181643,,-0.014263123465455283,,0.016137271505906207,,,-0.05556511089776805,-0.03679381989417159,,
PGF,0.06794040362337554,0.1172593088184896,-0.05305946900165314,0.04115822684334351,0.029891056244717964,-0.02205837362040696,-0.04877892741033005,0.031947973634555836,0.03523881699817452,-0.06823310717715948,-0.0415402109131969
LGALS8,0.05861655666173939,0.022222733020850188,-0.033381750374483314,-0.04142811680150932,-0.07158179812673342,0.04264902230147302,-0.028223295474389246,0.07776921564938956,0.0037612630547108673,-0.0307195289616214,0.02692155337254458
DKK3,0.0705930810414799,0.011961179381141128,-0.0853876588408125,-0.02568986446155222,-0.03334289060377068,-0.02733983647119421,0.02141747723360511,0.02599819394782571,0.04195662888080433,-0.03126936360391314,-0.07117587490043006
COL16A1,-0.0015518523012342893,-0.04838163940178543,-0.03179891364130797,0.001996103013616715,0.015545874300061775,-0.011976923702913343,0.00012598521179785023,0.004277850876946751,0.030137576060860594,0.05342202044358273,0.03639197184545875
TPH1,-0.01410252601641664,,0.04234663499012119,-0.02149750007828738,-0.013691585569154384,,,0.09031602083229706,-0.028485285218057124,-0.036030508318945526,0.004520822507039054
TNC,0.06555731939635817,0.018426608176891433,0.06235394280725101,0.05710286779370394,0.03772267807186238,-0.016432744234988587,0.009291291721278046,0.0937862498965808,0.05130635736517548,0.03991129585551288,0.020105148750599357
TNFSF9,-0.02507734875597846,-0.02206734243358288,-0.02339038447494946,-0.03182190004402269,-0.02743817803671322,-0.020376419596904925,-0.04004283188630942,0.10336184459924229,-0.03268102692296845,0.05583618261255978,0.03545969276206537
C4A,,-0.013004433103010317,-0.01601009695249286,,,,-0.01865574135222982,,,-0.025298148965107594,
CNTN2,0.030026646310219993,0.016971460727763548,-0.02309308028741075,0.02059649938886092,0.027022302441338727,-0.04248060251116046,0.01421760861380741,-0.07082020690686129,-0.0003954276490046905,0.014597840839228009,-0.05518776037039782
F7,-0.013758076988422078,,,,-0.011891181136710179,,,,,,0.005810004063362892
LUM,0.031130868213116423,-0.019173060388315687,0.0011573267631170812,-0.044435600366979806,0.00700478317468476,0.00818838073209798,0.0036604861288048267,-0.09886304364263826,0.07753381354888562,0.025874392403209545,0.039746333085408495
BTC,-0.012481856786244012,-0.02034962809747893,0.031043038396413723,0.019147483955058536,,0.028560243730057,0.023166434648522593,-0.022597709330066735,-0.02216839987234772,0.07401236421703787,0.07185792598835895
APOC1,-0.036923190947288714,0.001871484271552793,-0.040696367814698646,-0.06226822201800959,0.03244366927934729,-0.026403103327748097,0.07029068907099276,-0.09301293991458093,-0.02317470680872232,-0.026642144108502703,0.08456638965378778
PKM,-0.025605261970757884,-0.017763236473080497,0.07904852871370625,0.032147698182561586,0.04896071200598688,0.02900898165178207,-0.03462605811529234,0.003729541320491139,0.03579384947330003,-0.04034669744687971,0.06891520687829962
TNF,-0.009662557921370487,0.03978138587705821,-0.01846324082318743,-0.03763582748709681,-0.004285265082008992,-0.017835023332894624,-0.0398746880952428,-0.01609707516399839,-0.015175133865007193,,0.13277255421404557
GNAS,-0.022150878783682142,0.025752702204115158,-0.080350962919625,-0.027266040809704947,-0.01791473612839334,-0.016134509945891905,-0.022251181351504116,-0.022649659058386763,0.02224395894620265,-0.03463382113798499,-0.066435426562077
BMP8B,-0.028268866682135147,0.07550319607790795,-0.020677855027082696,0.003864035984414643,0.0023928073286633013,-0.011842272172063625,-0.0006023514626376894,-0.1431633571971372,0.03646040013061391,-0.04866113638592927,0.07601629110031627
LIPH,-0.014102522544484993,,-0.020282691781215563,,,,,,0.006996137776656264,,0.10752473653791106
CCL28,-0.019836952212027397,,,,-0.02557162968556123,-0.014006907394983401,-0.02317332729768573,,,-0.01748705326476989,0.09959679770041534
PTPN11,-0.05753382506461736,0.024565675027985037,-0.051524539259277344,0.0019899440087362513,0.018815660843683725,0.01486195913435153,0.09259400814173868,0.025851543442608933,0.02807264821482561,-0.03902500553415028,-0.07571881055411486
ADAM12,0.060438814247144666,0.27195291925535603,0.032762823945249826,0.03231096835225183,-0.012350414512831085,-0.013536805251700918,-0.03979781711250518,-0.025805643998427347,0.06287190987795457,-0.04665642136461434,0.009024802206743664
EPO,-0.018949205063700864,,-0.02067785560608441,0.05682794641671983,,,,-0.033129313707452784,-0.01757163881304652,,
EDN3,0.0176858575225011,0.07316546510255098,-0.014671289371969421,-0.023632089506638768,-0.017055463376110847,-0.02369126011600084,-0.02776264468121486,,-0.04068674621391243,-0.020006873463931752,0.022302679040123768
CCL22,,-0.01644072029043776,,,,,,,0.009492512890549877,-0.021706767518607607,
CCL2,0.03016357956684939,0.04072950826455898,-0.03871936371990555,0.029614245308359523,-0.0398401223474857,-0.045996909345419855,-0.06464792350586908,0.07600978844351498,0.08292473080044904,-0.023475579934799092,-0.006441183450613766
DSCAM,-0.023873450517689146,-0.025593870004583182,-0.07237278837286686,-0.04177114421185926,0.03402236669586396,-0.023644672205806468,-0.021175200774525574,-0.005691910563083616,-0.04242363742565664,0.051515632704989496,0.044110087044108556
GPHA2,0.005543846797017029,,,,,,,,,,
ANG,-0.03165636390639413,-0.02847697170936363,0.054933042442141485,-0.004660649918065565,0.0717369490199756,0.02703119910830701,-0.017419011631549342,-0.045243236197653657,0.04607738066447276,0.14116784043462907,0.008381904492386237
FBLN2,-0.03754328060079931,0.05960432665569915,0.06905417130938821,-0.05757021025856554,0.021924861987082756,0.02521313429731156,0.05628345595709229,,-0.011433982195637713,0.003680596879346681,0.0357641117466928
VTN,-0.012995959048217048,,-0.026588703243992456,-0.023257359937732713,-0.013691581091993556,-0.018677754492856604,,-0.044810494656206026,0.11886175680455373,,0.0629814012408703
VEGFA,-0.033951696275648785,-0.011324549838602233,0.10903406371288003,0.027005193917003553,-0.008395011082401966,-0.008166149709350982,0.03665100331601008,0.0035936720942019653,-0.011830480122723556,0.014937480115056218,0.08161803142801659
F10,,-0.018766042350103027,,-0.021699510391186668,-0.0238093484588747,-0.03585142996242758,-0.025458004330203555,-0.010256516549109092,-0.021102957124250567,-0.018780441828832973,-0.013052750426613953
SERPINA1,0.004176338686282006,0.020984833469751257,0.031413103282439105,-0.04131117681490949,-0.019464444525145168,-0.002637465480336145,0.008912612667015974,0.056555513360631575,0.05011293034996117,-0.027887570046819733,0.03832091737444705
VWF,0.04491305996874657,-0.014441975942449923,-0.06185732847502065,-0.06320789313260726,-0.01887955930271017,-0.008131106583355443,0.07244996575182999,-0.022977289922223747,0.02656258611554248,-0.08598467225830743,-0.04038312016282031
GDNF,-0.02208557184507785,,0.01680629313920454,,0.013757602065409404,,,0.09709369941192891,0.05338836669839809,,
VASP,-0.011665665043821922,-0.005820441486868736,-0.04455179001401147,0.0042000524321444375,0.0622082433746526,-0.007210140424913726,0.09342053205823905,0.01181798686707238,0.005181165308949307,-0.05380510999375922,0.01790029295136369
ADAM15,-0.045096523436890204,-0.016884530108707562,0.012313337304985591,0.047801720549799226,-0.03481406414976225,0.024416669818806455,0.010391299644155904,0.039364986822799757,0.02071582935461367,0.03372509874641642,0.014068242530879347
WNT2,-0.02466891879087471,,,0.0012204565153067855,-0.022530773923080942,-0.015891886931256358,-0.026245505058735488,,0.07242206328821543,,0.10150516231382137
CALCB,,-0.023785449299279914,,0.06629979844065012,0.03833361676768792,,-0.01757056796969284,,-0.021373656655019422,,-0.004583336551716543
OLFM2,-0.027496854401907148,0.015974604161315714,-0.06176460357538627,-0.010655940007500857,-0.0458007246371738,-0.024339850798400252,-0.034146086990836946,0.03431346785511609,-0.011599260873470022,-0.042184067206749526,0.06142008639040645
MFAP2,0.028395929631047787,-0.017482971310182865,-0.03209230503482759,-0.037591638870061214,0.032926652830211456,0.01357402498546387,-0.02042609770169999,-0.03547922774758401,0.052369921514594596,-0.022253554110395205,-0.03213357107208018
HLA-C,-0.009276242417710181,0.026061399108018444,-0.022329292135137672,-0.004460881885897117,0.02622252897592635,-0.029000756192100026,0.022193083187612806,0.05747891368773179,0.04124121964569599,-0.009475183048745634,-0.01446367177004002
THBS1,-0.011473595953288266,0.05680500249872935,-0.016934374015873114,0.04905686987913916,0.001191583192265534,-0.046449866887948936,-0.026050011047764023,0.001579870307685017,-0.03161622297777176,0.020151068732217736,0.07974185335853985
HSPA4,0.02828928100807885,-0.03655456815871323,-0.024650409460700493,0.06377432849446404,-0.06315881119350948,-0.06265791465967552,0.045170831697415766,0.03265115298436236,-0.015810808163061088,-0.0017716686987912344,-0.05771889544856573
LMAN1,-0.007182601436648093,0.01333480541417316,0.0724167018910977,0.010442990919873,0.0007404157235555275,-0.0035950767733663857,0.00024892625707179095,0.06527467265554661,0.01711678610850908,0.038997837121601785,0.006177806286506133
LYPD3,0.027164986143597074,0.06894737521085391,-0.015160563294003665,-0.0232573619388334,-0.017207547947706167,-0.018559508830009015,0.004162674569815,0.007454041267915042,-0.03362544761653752,,-0.01751095962344464
APOE,-0.018201653458145648,-0.04888755702491592,-0.032607668298483265,-0.04870093571987618,0.05918650687268615,0.01992950845018735,0.04250415990311117,-0.035038231007940304,0.06513559490844474,0.06876662524541041,-0.005127453132356462
SOSTDC1,-0.03176926457038113,,,-0.003372015711121962,-0.04137022291907772,-0.02864204924998219,-0.0033612692517788235,,-0.03324999538572669,,-0.023264077421831817
ANXA1,0.005024866057647543,0.014790315501251967,0.0008421096805495846,0.03361310414004272,0.03941866124107099,0.01918536911579119,-0.04441599710781563,-0.014399021033380584,-0.01251363100043803,0.037731601684724184,0.023248138318782786
WNT2B,0.05972750570826001,-0.006155120829243381,-0.014428169731877355,0.012094580498687004,-0.03586162464528296,-0.026369147244167855,0.024511252716345282,0.011494992038605866,-0.040701045061429,-0.034674367880223746,0.037012103288190525
AMH,0.06890256437179958,-0.020349630238174057,0.10195290016930081,0.03561325405858171,0.00498617220564116,-0.015754440995584613,,-0.01113753741233046,0.08053955884150946,-0.017487051034798886,0.018257506221004017
GDF10,-0.016322185368119885,-0.017049535856394984,,-0.009030094141908945,-0.028729722008894214,0.012039807966542818,-0.028876650651598956,-0.04834253025820405,0.03646428272388475,-0.02207062229244992,0.02055699086858972
EFNB3,0.010695125809092073,0.02810362984238713,-0.01148616672693932,-0.02955772212058851,-0.02906497495764798,0.019143476509380673,0.007732339969454774,0.05236739383856943,-0.02749983065899213,-0.05145718567646291,-0.0058739031593219035
LTB,0.04734622723522961,-0.024873314485175914,0.04481333897603018,-0.033126907764554514,-0.014243557504388485,0.061492839261046796,0.07352645467004072,-0.02801701257891304,-0.006673058160235309,0.022237766371453322,-0.0070112663706042595
ANGPT2,0.03658109022960528,-0.030447196554972484,-0.03744729680030715,-0.04100898762264988,-0.01820697767433061,-0.002495030144184827,-0.03300576955724544,0.03239805872999055,0.017695327637093233,0.014556132258501627,0.009779406343950223
NRTN,,,,,,,,,,-0.022070630210181717,
ADAM17,0.017675746498610048,0.018381045861519178,-0.014190854868175975,0.009587668034067808,-0.007562231188782136,0.05288872588681566,-0.04787957068562821,-0.031630375946234496,0.05716724206156519,0.07098585694027376,-0.0025046202773937203
LRPAP1,-0.03634448919219323,0.0033950295862910395,-0.008307132741654018,0.024837755184960546,-0.01643527778599133,0.0306089197766069,0.010609179752253095,0.0227344725817945,0.018699428873886755,-0.05296192487020876,0.006030511789608672
NID1,0.05631287978527721,0.0369001554453066,-0.026971677709717985,-0.05217915482003377,0.0022536902765467916,0.05357934750387035,-0.01314240506109191,-0.03927872381628434,0.05024795129941017,0.01231186689174739,0.0357632002515276
MST1,-0.03067475644127713,-0.01813344325373708,-0.009245676859231843,0.024352904792694436,0.002072474363976347,0.0037167786918937407,-0.022504723952936977,0.02031241890829523,-0.030340651698236652,-0.04813106623554819,0.022027326798174603
DCN,-0.0014081646824865928,0.06205321786152249,-0.09621567067558152,-0.07473584352281311,0.013733528711272591,0.0026971654217635256,0.0383962226774359,-0.038980830353354305,0.06345773108864503,-0.0378238938823884,0.01683469052703673
IGFL2,,,,,,,,,-0.017410568510728055,,
COL7A1,-0.0111073737724437,0.07128372468388255,0.02160175061002801,0.022579921276098636,0.02733933295537168,0.0024313228720780856,-0.040767796443939866,-0.028383761292779055,0.05413734629795438,-0.03515379796780488,0.08564545086233673
CALR,0.011954780075661635,0.006354053115335119,-0.025738751523563967,0.011163721347785318,0.013663374941446154,-0.026814982978782025,-0.03820217606672616,-0.06823458214532897,0.1091781916007375,-0.0018105306351713947,0.05466430456070264
PIGA,-0.014726114247294529,-0.001920530998359555,0.047416391516582654,0.02895206367707298,-0.025037545642496422,0.0685475638026202,-0.057200773995651676,0.05207120191832828,-0.0073484918607857495,0.08325371967247198,0.03515093286626975
CD200,0.010879244555929814,0.04171878066841287,-0.016632696220717946,-0.010111862900033247,-0.07448289655843586,-0.018775013595430472,-0.01805427556291574,0.0011183047926816468,-0.04152626011025289,0.03242975127124457,-0.07104286366920759
GRP,-0.026172997769958465,-0.014471885761574921,,,-0.018524716561861405,-0.004411433482679887,-0.019432657343864554,,0.08478726290873241,0.12549341325964714,-0.033638062793149855
CDH1,0.026824353458625813,0.011309894103799631,0.014237058622634597,,-0.02143612776328701,,-0.0322766870680414,0.06747106916270276,-0.02624145555917822,-0.0019499873477726712,0.0603077829935097
LPL,0.031681729333002964,-0.014685167410375672,-0.0341306306114788,0.018771838587196905,-0.003485748920480074,-0.01079099384040372,0.05568072309228873,0.06910153647872785,-0.04335722821110017,-0.023425636350853648,0.16554989764032893
SEMA5A,-0.016453002272578152,0.026211616361772674,-0.015120785025998463,0.061657235500220835,0.028796171533570215,0.013583240731485827,-0.06186358894043892,-0.04813894492399781,0.012919721325754334,-0.08086376561799426,0.04830219926772651
SEMA7A,0.024406023734563586,0.03862897395296856,-0.009521557257972026,0.013386857490078358,0.016972201695981723,-0.038201123730683226,0.029038434588042207,-0.003266079964708077,0.0720989536190278,0.040991094646718206,0.0031475412628016865
SEMA4G,0.013613183199323241,0.0041473357806010285,-0.013746233031151425,0.057995477666475656,-0.02478168859605234,-0.010036369471740499,-0.008018698941447522,0.01124369879483756,0.022404073071335576,0.027629541218979675,-0.025937327340003116
SEMA3B,-0.01721911328841652,0.014885920859590306,0.016313144416289563,0.04017130629256041,-0.02578858159302078,0.023907676311346323,0.027336539472137582,0.02182660171580848,0.044769338603464395,0.02368642539239446,-0.03506048300756629
RPH3A,-0.028870473636611375,0.01690200065095589,0.0030676761440479516,-0.04769270257201941,0.01748031505836681,0.019524895127176183,0.019917831923942416,,-0.02816547624323977,-0.005883885486055286,-0.07855100243006416
JAG2,0.04896276912353933,-0.0024895464076808054,-0.05651476634130194,-0.023967923784108097,-0.02093177666329936,-0.034445177722849246,-0.018165005906932128,-0.030817549640043854,0.019185641079210912,0.002542232257963008,0.015211665491550987
CGN,-0.027132956819846992,0.012637952882419824,-0.001956914849158215,0.06896409975972552,-0.022530781002036065,-0.014758786085997995,0.04463782910155525,0.01814983010708762,0.06900668589823909,0.03872212160144083,-0.011375349530884172
GDF15,-0.012161808917230862,-0.02265270839811829,0.08228653537574922,0.06654130236829785,0.00514917770526469,,-0.015598179934488945,-0.04331137153613473,0.010331794417131205,0.017262855928264084,0.09317704664208079
SEMA4F,0.02354438979612942,-0.010735253361072766,0.0018917388771324843,-0.006025557492218905,-0.02382958977742067,0.028373344950386233,-0.03195201009030902,0.060834947217627326,0.020164564178395093,0.0678751729591078,0.0698087341962426
NXPH1,-0.0017292891444995729,0.05218344766508543,-0.013807714046860115,0.0571890946238405,0.02824427331022518,0.005502334888831167,-0.02599521097826231,-0.034580790740882814,-0.00969186041447403,0.03328574803366328,0.034619333440314294
ARF1,0.022848008499543007,0.029195435479283473,0.04404282100619585,0.0577734081307883,-0.01556458043706921,0.02431683805351035,0.02165040910246264,0.09599019009263611,0.07941319497913911,0.01165092262490784,-0.032971764184659205
DSC3,0.10251601931902384,,,,,,,,,,
EBI3,-0.023286336139728827,0.05046727639887041,-0.03445092055911194,-0.020288916448439442,-0.03418173971430138,0.016071625006124437,0.039049625746179886,0.018799594214949936,0.00010168401344323406,-0.020495709688010136,-0.01828613399703851
