,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,0.060494768050996094,,-0.010292540878368572,,,-0.015358737802724039,-0.016836736899533022,,,-0.004774757764304183,,0.07899054967526876,,,,,,,0.10227754453316978
CD58,0.060603908066753504,0.08921087038357374,0.10785598284173496,-0.027606338936828286,0.0033949788927787115,0.028816520581422037,-0.015103713889125242,0.008080740935614271,0.11957944500254589,0.02551573159686758,0.07275071314209192,0.24258850289108083,0.043258978358422386,0.017134171690072322,0.0684937313224693,0.03497070722241387,0.0359949597232364,0.04633032889800909,0.006970579736345623
TNFSF14,0.07446756849626106,0.14734017212056227,-0.04956563932118666,0.06269601088793689,-0.07025216874217904,0.016353776231928675,-0.029919966424442737,,0.047392978112055485,0.01525002300036082,-0.016235921007184823,,,0.10370918134827883,0.05167626219875311,0.015288530398802604,0.07465894858565196,-0.047253442518550216,0.08911132558383413
CNTN4,,-0.053208613896584114,0.020296119422299353,-0.01823865962107804,0.12227633785627363,-0.01635617075376485,0.00910156441588742,-0.05184410831241949,-0.042645402561674324,-0.03479375869599298,0.023552665470297426,,0.012170968020462159,-0.01334822227222712,0.08260045647324504,-0.037396821635642306,0.03485547516121892,0.08194534152628861,-0.001412925890114308
NTF4,,,,,,-0.019428130725387602,,,,,,,,,,,,,
INSL3,,,0.040923373427268504,,,0.06603025910314844,,,,-0.0025039110959898673,,,,0.011403055842704015,-0.042175176663710685,,0.05780424850251873,-0.006093537415847577,
BTLA,,,,,,-0.0224064134306567,-0.01755285871105581,,,,0.0067094789071931605,,,,,,,-0.03066305596391366,
MFNG,0.09225086512382685,0.0048525443293595824,0.15772709338351892,-0.00763900710577614,-0.031697331650638955,0.01944636504247075,0.060199111032409304,0.06530230644974007,0.1062010079795178,0.05534748837194182,0.08611783338689413,0.11431199183757673,0.01658111320117601,-0.010995198999505811,-0.017120098738343335,0.0013858290174390804,0.0016873015064264407,0.07234563649731218,-0.0553160891499502
ICAM1,0.02986295105826629,0.007606878597267919,0.023139236905687796,0.03633513982489602,0.1459339880336114,-0.017290472364455682,-0.04301571588984272,0.068120334922225,0.14968268015837924,0.10665855968165228,-0.0008126063100361279,0.007318316258810065,0.03236560426903444,0.138546678193037,0.08330941708797465,0.04867636216490387,-0.01813522921002757,-0.03623077348757509,0.023872202939540354
PROS1,-0.00121818083676184,0.03202831279576412,0.11682842216830361,0.00790016709962194,0.07183463255445106,0.0033145879291373555,-0.05318132491735027,0.05069764874405774,0.13775378816096848,0.02893139193984472,-0.015486303372806307,0.2012104584829287,-0.016849136429847197,0.015178316515551652,0.00708126272313333,0.018011365537042467,-0.025892476385470934,-0.0002620983681812749,0.03196417960797648
CLCF1,0.018151622363804396,0.07471238104591432,0.12501912595955544,0.005393291876165588,0.13482343709862626,-0.023182649896634693,-0.05980097986700973,0.0880937686119484,0.11025205965823917,0.07748018074591206,0.07200824452658676,0.08425993704536984,0.005055900856773211,0.13301246319931107,0.08176952498060305,-0.014292979467473824,-0.008537199575218948,-0.024307845871948928,0.0485543104942393
PSAP,-0.027603066082729673,-0.017837626958500104,0.2055504668657338,-0.026109856356088115,-0.019027710290609286,0.011056820547761647,-0.022834456907686686,-0.060215976741521494,-0.0825250545787029,-0.029106491793985247,0.04149143566905983,-0.028391008124262297,-0.0525747214304834,0.09849937236002536,0.05765436325341034,0.036389999738068154,-0.03494646940959731,-0.016954873104072773,0.05306253223914652
EFEMP1,0.028157012942886275,0.030302765394082484,0.1974804672777641,-0.04311723788363131,0.08086321796867985,-0.015535364821641877,-0.05661785936210582,0.01514240098461321,0.12376275477255794,0.09290192565153262,0.03974506949503663,0.06012682224363941,0.025356553116744382,-0.05416995245734193,0.05126427160561338,-0.04778222077278572,-0.06071229944533332,-0.053348442314564225,0.0350694671259112
C1QTNF1,-0.03704231742580657,0.05284105697848723,0.08124365945411621,0.013979060257982531,0.19881370403385548,-0.005728145487710979,-0.027663195830890126,0.08072917260653299,0.11142945929261028,-0.005535412159770224,-0.00430729574075727,-0.13415866052635822,0.09025431377792133,0.11224486442935551,-0.020508393229484785,0.023726193176613782,-0.07571439132471171,-0.06770456970625863,0.006091379970392311
ALB,0.07019786048654068,-0.018884797224708132,-0.005351526120967062,0.0007870366765776884,,-0.025060977939329612,-0.004801850944830595,-0.030076513848465034,-0.04574978590083424,-0.027503863083033746,0.042650188024652494,-0.003875376911349779,0.0404110563446479,0.042901420082990645,-0.06023580481588572,-0.027094520396803743,-0.06136250660434634,-0.03585766968521164,0.021068426376816326
CCL13,,,,,,,,,,,,0.056733509731357185,,0.08906405295098671,,,0.06222639514772386,,
EFNA3,-0.00287223400759989,-0.00021754463113052186,-0.04125841042969015,0.0015511469130174242,-0.030293332899994783,-0.05268173762466451,0.04022480236594741,-0.049278982964412195,-0.08888717366431051,-0.023478115981283413,-0.021816411754195165,-0.05229948569656489,0.0041810242286398425,0.02826140198894848,-0.00603101716549748,0.001587131192993324,0.04240261930358814,0.02583527039682776,0.07501969668964775
DRAXIN,0.09161846472609353,0.0387296619769115,-0.0550052603054973,-0.010216252298309166,0.15891845147066236,-0.017772023821807755,0.02812472670093466,0.10653964085262092,0.08229978707777325,0.05965376315830406,-0.014806878513408835,0.13382192173199467,-0.006399390872361302,0.03207590538189196,0.03482075614593227,0.030256874798796834,0.016672639842461007,0.0554222229682974,0.043252396318934974
RAET1L,,,-0.0131625350799509,,,,,,,,-0.017734569327429544,,,,-0.04269488050470812,,0.03362889326355955,,
NPTX2,0.05858129508756163,0.015723419956479103,-0.04097811173667676,-0.043075860260191716,-0.005496091319558279,-0.009270688407503414,0.06278023088979501,-0.09305262416677969,-0.06538097333288642,-0.030730853821483963,0.014885719129050913,0.1835602821734257,0.08147804507661759,0.09944966281728451,0.07522458499930972,0.061941207970353775,-0.003350711942759498,-0.005173926768280366,0.09875315127978884
FGF11,-0.002497606499928418,0.07491836434866471,-0.03775227174094952,0.014252547779973828,0.0402902774634132,0.0400357329746847,-0.0586894453341647,0.021736789439003604,0.1054987232733568,-0.017809911507052467,0.008958310563555304,-0.09839618309026546,0.08194943494275332,0.005042166308684521,0.03802061577524794,0.014982264815841289,-0.0395667361575646,-0.02805493679784429,-0.03366379369165104
CD59,0.00978795040285392,0.04173146086387585,0.17424806156933517,-0.0026844708319219497,0.010187140066359094,0.04871926064424939,0.021068208793468504,-0.04482751764867112,-0.0005926489605550526,0.046549067140621916,0.028639114861726985,0.09915595952728669,-0.08949275578354056,0.08664601233432531,0.10103512907557506,0.05093858112996609,-0.011338221051811969,0.039966613667123556,0.1241703040449123
COL9A2,0.08608835477689092,0.034561284136529195,0.057728449467368714,-0.019007502404940497,-0.01211878510575375,0.03469483436160597,0.07121996230012356,0.057479723927483975,0.01983354433554802,0.03080381631331245,0.09369891640840457,0.10113389994875424,0.010563738309360133,0.040522472580909345,0.02730638531307905,0.011112728695954217,0.035136834958234435,0.03176607078784966,0.017326922646347363
DLL3,0.0018835495885407786,-0.01831589415680256,-0.09248000925565357,-0.022238075620940934,-0.0636567873191637,0.07314857490199628,0.07474815286571325,0.06835740485620447,0.03368051610397904,-0.011959368337740951,0.01114505597020359,0.06295075358589274,-0.011301242457722927,-0.05646333499053522,0.0048614380216465665,0.008107298382471288,-0.0022691954500803787,0.006905455897416154,0.0061041089927692605
FGF5,,,,,,,,,-0.04207403504106876,,,-0.014243642477658922,,,,,,0.012520936053737943,-0.051253429092241294
LIN7C,-0.013005057957709135,0.010934300775576025,-0.023761485885702243,-0.02848617116877307,0.044505071382449114,0.04592330863521041,-0.031511375759769984,0.0475501676381304,0.1174159534186941,0.0237716476744516,-0.025390811244320754,0.06551103859948441,0.04187894511288323,-0.01806516276778372,-0.0658894372166225,-0.03381661790007059,0.01945713280943417,0.039023871872845256,-0.022439300335512502
GDF7,0.026260881077996786,0.07620523947089154,0.010376256139988816,-0.019571379615036463,,-0.0012974943235598713,,0.08512791010827106,-0.008443915133577637,-0.02320284768583523,0.020058853707501018,,,,-0.025204713360100512,-0.048692643143544864,0.07817111509840095,-0.026786289317050002,0.05023211694529725
PSPN,0.06349320819336678,0.0398429622645394,0.04624556527191143,-0.02495605039278138,0.039250093628496206,0.005300655419373739,0.002145960081440261,0.003968767034361372,0.05075157520398393,0.06757138261073334,0.03286947708037368,0.03704542980574742,0.00682267689209214,0.042585161928434624,-0.04216896177398122,0.08597371350727516,0.04218586356789905,-0.03573677775560887,0.033224512961507566
ANGPT1,0.06309241221377393,-0.030714708907255427,0.12513290394983134,0.016077320604194537,0.12365825151502487,-0.03972236576405248,-0.017092922119070254,-0.029805801826969604,0.10653751699803975,-0.04121900946244532,0.01895735773993803,0.14024501582583157,0.03463942162034304,0.04007705502803598,0.03055521578363819,0.0414291248751999,0.01446605534752816,0.021957051145361256,0.004458753118118952
PNOC,0.07511773506698301,-0.05132474143599105,-0.008253749099371306,-0.02380085902789411,-0.06846822737719108,0.02831618605877205,0.027231111919087253,-0.05780892868623376,-0.06142722666378195,-0.038918018532169515,0.05454920615349329,0.03568288311981223,-0.012864208399511853,,0.054018729614810565,,0.008752806894106112,0.01822847709152672,0.03233324282798254
L1CAM,0.044833536640556455,-0.07022432306447876,-0.03731270923272147,-0.00495543450126616,0.017428414357252852,0.02690944777080107,-0.040953648146768225,-0.054225600480552416,-0.04631829432947064,-0.06551274629713452,0.04103695149574887,0.02811579099759199,-0.04507220881739799,-0.016718061020152938,-0.028656843822617815,-0.015987129996682097,-0.026465674323820267,-0.03983252133121755,0.08759230816852626
APOA1,-0.0026192212120300256,-0.026844078937314365,-0.014285611596658063,-0.027103733360552086,-0.00786732233558543,0.03148600809790074,0.021802064680735075,0.03791551720954217,0.03651127150362565,0.029832896424649393,-0.02627627831416406,0.04276069847614202,0.027198513324179042,0.041512247036111796,0.012617497248071345,-0.01546589495877964,0.07740082326534234,-0.006103572665488082,-0.02820676129604082
PSEN1,0.05561166317402284,0.029842362892591248,0.018007486775899657,0.016979743556381932,0.03147984840713269,0.0336141836147563,-0.03523930088527693,0.024033307183085727,0.009732381116008918,0.0035709372591424633,-0.005478026026334551,0.05310763007160395,0.04724431623913863,0.04445343431695647,0.028292010027692528,-0.003641507915044792,-0.018649184253502343,0.034070354026922024,0.022711925266090397
CALM2,0.05608051998617937,-0.020237910399913395,-0.0018381463941201895,0.04884298934135153,-0.03722922127489824,-0.05816903142107727,0.07201475475310705,-0.12411970509407502,-0.15085918531468537,-0.07330388820864815,0.0311749343007658,0.1925410016965727,-0.07878756243206946,-0.08397033714904817,-0.01987033117226065,0.05617225879612574,0.031202286841887732,0.006541223164370802,-0.044096195331644
CLEC2B,0.0895759172539587,0.014094357689958899,0.10816579383995849,0.04374215107004297,0.1444384678793445,0.023592557966412808,0.0032047834949076263,-0.010267399453709582,0.10455223507132892,-0.02270043227806377,0.00950006264795984,-0.021649959806341094,0.005708735423168306,0.07498538963792477,-0.025069346423643585,0.03286101808765671,0.024338175286844812,0.046446626161011396,-0.02612773456454752
NTNG1,-0.01868825910414933,-0.04731229749428155,-0.0014465686802071854,-0.023605074818979867,,-0.02145493429719648,-0.024947572436043876,0.12157491378001775,-0.02856123101215369,0.0033431870138091826,0.061467020610653046,0.02596067933033762,0.005930995461922236,-0.00305983098982701,0.026962399183840434,0.04350803743918181,0.07550893869184892,0.01713622026046413,0.055746716133129204
LRIG1,0.06617984902222786,-0.015780496921217205,0.03295406392838504,0.056886046006033204,-0.0300346216762071,0.009648998575793979,-0.00311766236887415,0.07064610671436948,0.07500382719453143,-0.034526170484891386,-0.02764589552457188,-0.11119681967237252,0.026254576880956802,-0.014480170947577399,0.07147876208720144,0.031237116982305187,-0.030215909691129965,-0.0032456291441711237,-0.007705309771747091
CPAMD8,-0.020317100351230986,,0.15726093314793413,,,-0.01669673268269462,-0.004376007659908238,-0.01145460955513464,0.026490601851870615,0.08562438531786014,-0.02047230106622554,,-0.036062110939769104,,-0.020712786753730367,-0.042192318802981764,,0.07351140505945451,-0.038190184966993154
GHRL,-0.024167384154772372,,-0.030245666465222792,-0.0248241813957101,,-0.030641716551249393,-0.003708844722591543,-0.031973730932482014,0.04201758620096436,0.015664196148581964,-0.014806878513408835,,-0.024918977583681678,,,0.04549842462924654,-0.047408168086610976,-0.026117505110350502,-0.018882049812821232
NPY,-0.034515029393107736,0.004909798133852013,0.0021703108733633915,-0.03098555169786497,0.02488326005276917,0.006033498993116178,0.02529498703737106,-0.07784850458605144,-0.01468279893901234,0.01919918764912671,0.010031504724476507,,0.013945775375655608,0.06382402536552827,0.07864971404217733,-0.019088913925586506,0.06177537069733858,0.0007667916740097164,-0.02913220588894646
MMP2,-0.051359286755544416,-0.02316681332814702,0.15627463846292747,-0.0020710185787646933,-0.06391358979883616,0.0960397816266109,0.0029088455385267078,0.10286506711237425,0.04735262984753815,0.03419228608847862,-0.030319115707443518,-0.25671549572800884,-0.0287323215256142,0.08329523533513349,0.08926850559083097,0.1010238920121501,0.019320210139647645,0.012019814859131957,0.05084679042443063
LHB,,,,,,0.06493491214691309,,,,,,,,,,,,,
PPY,,,0.12128461630219631,,,0.04519919830485807,,,,-0.006782865735425842,,0.024042208782356765,,0.08084041097539255,0.014481489051223989,,-0.006149582214613973,0.024028054915197224,0.003320232978909366
ALKAL2,0.08446713652535787,0.05679133450237637,0.04825996692629361,-0.015709238720818967,,0.026587301214734193,,0.02643518934910911,-0.02553732774225688,-0.02501715501949551,0.010364794993550773,-0.07921769830177314,0.08845428066409101,0.03154223490291036,0.061379304795373256,-0.019891185589110707,-0.004061637620087502,-0.031090694455038592,-0.0144908766590818
CSF1,0.049362233922872915,0.043329566669812906,0.08224510723564704,0.013315618583749925,0.09317812396128082,0.017958129048356624,0.0002554234904319039,0.05842309308310503,0.11858197801629007,0.09347956655950201,-0.007148497335545127,0.24815174405944243,0.08480461548420155,0.12567530988407113,0.03387983288304669,0.04502454417797891,-0.006600122697139112,-0.018408479503428277,0.051224309367839886
SEMA4C,-0.01768694693526255,-0.07370408869931075,0.07915488163732916,-0.05954560255220899,-0.0005460303037203044,0.04521376642668904,-0.010469386200147666,0.018726631646141533,0.0492861385174853,-0.014394701913640425,0.04684226230588013,0.16115263088083576,0.0676349079706376,0.04811930213591154,0.07031350556698969,0.10674896420441825,0.0260291007385797,0.06447678037441147,0.025637803294135904
BMP8A,,,,,,,,,,,,,,,,,,-0.02846242651050198,
ICAM2,0.008085433414810456,-0.028789791497270976,0.1038588567318492,-0.017700956859608798,-0.019551605696401374,-0.06850889903236071,0.008354017019652198,0.020371751523941356,0.037838855795218514,0.05709002772029576,-0.0015962212397935451,0.20682664788308952,-0.03991598052050171,-0.004987311628586035,-0.028521161201921708,-0.017040048244516555,0.03795306825491901,0.07527084179922149,0.04302820109795523
SYTL3,-0.004393821402806012,0.1257865264013782,0.03492352732935499,-0.020385237681658553,0.10164923831799474,0.014059264225948226,0.02477752310208226,0.03451393994159815,0.047272417290806716,0.04211031096499291,0.06908703835964429,-0.01965003437905721,0.07178011712115649,0.043031786349063,0.04278321342986319,0.10358811153205474,0.013009122500714784,0.016238315955882023,0.06914989104234859
IL1A,-0.05164029327668557,0.02093122461771687,0.010020515245764638,-0.031345654165508226,0.05083912985599006,0.005042606368802254,0.0113510008004412,0.0004056121367474371,0.05891366361291617,0.12932082530218697,-0.01966804472728468,,0.0574307462242958,0.003290021815773336,0.016699281955835536,0.039364233957446565,0.06886751407461074,-0.026912174682202552,-0.016318467813327155
HLA-G,,-0.03903939923861678,-0.02145362573259436,,,-0.015358736415701018,,-0.023204548192011547,,,,,,0.022159496925164782,-0.051632610112094586,,0.06928188116750464,,
PGF,-0.1033651861041929,0.028039938708362373,0.050972947983195335,-0.04980431088451215,0.04461540832966605,0.015874843765137026,0.08273419581359287,0.09378075710340308,0.14711638870429491,0.017062131954306385,-0.026773437033918587,0.33961899090947467,0.08513209537596034,0.10588281316007865,0.047928773983533145,-0.0037995277917668266,0.0879697306331678,0.06472743276985878,0.03371509438821994
LGALS8,-0.05085228335371889,0.0423420756599021,0.0401321390200316,0.04417741588454611,0.029849848228989045,-0.002029232511669482,0.016408117797707244,-0.020861739010787108,0.03946681558898837,0.03213571713051625,0.02762487839987189,0.056356031634676895,0.05266141930661896,0.052000922444490644,-0.006105044046658545,0.03389856507789392,0.007767120953258973,0.07136072585641937,0.03643702734679291
DKK3,-0.07574179119185273,-0.041806397589752985,0.07192952089496012,0.0016768181333348588,-0.05023463512485542,0.07444604723064834,0.06100047554138456,-0.13817479143635478,-0.08904988622304678,-0.07657077060439269,0.01729022861339038,0.02901535445331169,-0.09042683990221488,-0.008838519649399988,0.05734353966386943,-0.01557584353541036,0.006558354693895963,0.003211642317835854,0.035214753652998795
COL16A1,-0.07110664442502045,0.039332772457983514,0.138677894531187,-0.029657217570211638,-0.08325877012639664,0.010291440524152238,0.014243334928416644,-0.0025409159706474426,0.012138461418963306,-0.014834234333658826,0.03406658676346698,0.2687770390513879,0.04479774969813249,0.07447753463306035,0.07150812055243214,-0.0019489883646781876,0.020326751970559647,0.02980536336694763,-0.000333558727448851
TPH1,0.18180216142484837,0.011899488749570124,-0.0028700873941356598,,0.013527947278028757,0.013920717281863951,0.013381309520566665,-0.024588454697256627,0.13926578870862483,0.04520517526175007,,,-0.023497286349134006,-0.01364116940999242,0.016712917677144713,0.042302827821942626,0.038907877447577024,0.018431065692208592,0.02668814177384265
TNC,0.06872773590984588,0.10559613279203342,0.11326250345566563,0.006975256679619077,0.10299225843227783,-0.03327601335037181,-0.061802983239970466,0.12069023346679142,0.1537919822051283,0.04820205339732662,0.01932326279299118,-0.24670847972451718,0.06344730894315674,0.05702288842051542,0.0644488470948668,-0.005331448121353014,-0.03448454872528954,-0.06291038227952483,-0.004692443489308271
TNFSF9,0.018594062809859473,-0.0603691318458407,-0.05186763744399876,-0.02626942845414745,-0.0023737787797036016,-0.025187102297945838,0.025170231206181577,-0.04098983404106688,-0.019250937904972475,0.03945952016756564,-0.0019810000103872225,0.006804610225105947,0.0031493363947963384,0.017232779487714005,-0.02643711717279228,0.03206796268289389,0.06249844775496075,-0.025262805928124563,-0.028036076692667958
C4A,,,,0.005549590996401099,,-0.017239902583659428,,,,-0.024210359105284265,,0.02198344011725904,-0.020655007313652413,-0.005102976040729758,,0.09934250940334244,-0.01688630557627978,-0.03832900710063442,
CNTN2,0.09641490126856155,-0.049340955831785355,-0.030679887871861287,0.012710107079207207,-0.03297223804130928,-0.06301766770747906,0.05459814838350162,0.023014861692405783,-0.0669763117806581,0.011238699392914742,-0.06103382760631509,0.05756932668427813,-0.031233506955586604,-0.018427975181167816,0.029692848450636376,-0.047049939887067835,-0.04605033800473326,0.06859180511475771,0.0981541622392269
F7,,,-0.002285462841608191,,,,,0.05049895750765058,0.015064839093760747,,,0.001821152032113901,,0.05824304469696944,,,-0.03485185270795521,,-0.03636625456441761
LUM,-0.026867206863016708,0.030227171331026717,0.2156817427180776,-0.00842414658279924,0.08377734258144139,-0.0534507442877259,-0.001326769884767478,0.013889861950987976,0.0939967952571391,0.007010294354711067,-0.05727479273813111,-0.1583084040815637,-0.050307650096843105,0.09550999261683805,0.13117957780210404,0.00687647429543279,0.017590794573762607,0.06648250703847386,0.1071552236805532
IZUMO1,0.00185257437764123,,,,,,,,,,,,,,,,,,
BTC,,,0.029066207406674135,-0.010972428597546343,,0.04231131120462855,0.0010419011977110674,,,,0.019654399088669082,,,0.015084853462281594,0.05633777915000275,0.0851053819554436,0.017170626412703345,-0.011460269158749004,-0.04560908843932754
APOC1,0.06455085769812013,0.00194523327984045,-0.019247812497570065,-0.016216051404146326,-0.10041362743156396,0.045794882199766074,-0.026501937957965654,0.07915737255730804,0.10055460806542851,0.07709481769915308,0.01661413987357636,0.23177857402725346,0.020975629322673744,-0.09254359860403968,-0.048040908684183044,0.036196450837810125,-0.0859874706958547,-0.005339203655804179,-0.05910849626307451
PKM,0.12925744034005945,0.02913243669657531,-0.00023940509887893956,0.02395812802313325,0.13036110671452686,-0.05837023356016937,-0.08935977411008025,0.01614735316582561,0.11235909860900206,-0.026849303221771512,0.019569477462360707,-0.15057445123440855,0.09843560569516627,0.05052149989577829,0.011402310102173548,0.05196795474905987,-0.007747485591384203,-0.041379642302833225,-0.009222673543781246
TNF,,0.0038100641547813533,0.06433742995427785,0.004490509069436696,,-0.004199176469529878,-0.003309521755969926,0.02613062402079858,0.0022792614850563747,0.10663055758932515,-0.02164732914669497,0.06670276240846656,0.015318636870079302,0.03117943057001887,0.06419701386603976,,,-0.009342628849073048,0.03588442946454698
GNAS,-0.12043396930872013,-0.007069236130686251,-0.16312315081872075,0.0261557971597371,0.038300524093958774,0.03139745139359309,0.028182086304278594,-0.08713088513068204,-0.07354476627400874,-0.11755264657634339,-0.029687960583769688,-0.25575334725993853,0.12543786279784816,0.016650236451730943,-0.005817115365542786,0.08034622800528093,0.01635557748479085,-0.046049046817501486,-0.02212038454295114
BMP8B,0.10460685869132343,0.09479131199157682,0.03467110615505703,-0.003089900741247355,-0.007616003404773358,-0.022266211589082947,-0.004815102533308643,0.07599300653100693,0.005551067528903963,0.00040675751289162527,-0.014373604046852763,0.018642385605805143,0.04426277929108048,0.0063036127565988115,0.06467872208734032,0.010871789572509633,-0.012640178031674864,0.013721316948008894,0.044729073829342006
LIPH,,-0.018573301318160183,0.019993127898780758,,0.03241919989010269,-0.021840694124472513,,,,-0.01952016773994541,,,,0.0024890935367342234,0.011138667902594115,,0.061551272128477975,-0.047896911664091775,0.0652448428168862
CCL28,,-0.032163989495720934,0.07532645944850504,,,,,-0.020247922224006728,,-0.0017586851063961964,-0.01700093849315252,,0.01781657748465426,,,0.00879606564906207,,0.05228983333910286,-0.05558514646085638
PTPN11,0.003179067220646748,-0.060428842388720906,0.022566376120277662,-0.05414890260259605,-0.036181840594569574,-0.0017379028815347848,0.014513145750292725,-0.019076105654835043,-0.038127479819835434,0.0012290130147858075,-0.05421920764844299,0.09739656322045905,0.017163808606328892,-0.033322669168040386,-0.04325331610822794,-0.017669435065830182,0.02359946899905936,0.057403316893293914,0.009183365252763894
ADAM12,0.13424008269596552,0.08698248661537991,0.15234316500718664,0.15631887682140186,0.058994842273888855,-0.0004526288909082258,-0.04042312583087148,0.08398618149278883,0.07118699469313737,0.04064104245014417,-0.016430350182823066,0.23083246307486788,0.08590560723762923,0.07644864727777625,0.06097155220802708,-0.02179950035086077,-0.015349418419556898,0.09318359432807441,0.1060790852457321
EPO,,0.014535998298028173,-0.045601427040496065,,,-0.022266212212560314,-0.022517196995585704,,,-0.0204229308729252,,-0.025310354421344758,0.03388044148207732,-0.034127362134004906,-0.039943695942471234,,0.012914323141059768,-0.005941982903582536,
EDN3,-0.029985950689024016,0.05382190974631361,0.08056006686727728,0.0398846620434283,0.013939973672681216,0.05738956779438274,0.009414719101755618,-0.030629578031415822,0.07911302495301459,-0.02293324663650463,-0.03918083347564385,,-0.02373974686124837,-0.04670229118051373,-0.01911038692514979,0.009219091029964634,0.02421000646841329,0.02539887702881772,-0.04017727033188303
CCL22,,,,-0.019571379141107705,,,,,,0.008002577001939347,,,,0.1225430193490275,0.05803869330318026,-0.03483265869092645,-0.01538667166673881,0.05831295826870366,
CCL2,0.08019452644696218,0.012727749226789594,0.17520718231878513,2.1848259610268702e-05,0.1092549133772945,-0.04078633386984115,-0.06927537792448309,0.048286603230156724,0.08739748379510286,0.06678455378263504,0.01850694833796973,0.10993321102620024,0.05457193682362121,0.12463136592818247,0.0737283401848338,-0.03639623634585781,0.08281093963391722,-0.07272839336424447,0.026257002084434666
DSCAM,-0.00028628287212130563,0.06221667650378114,-0.011676859585012753,-0.0016481974223705388,-0.12192596646762267,-0.008649506437431696,-0.017525109136267876,0.07365239518354814,0.028564252703180623,-0.0077480603752297155,0.03951898123885665,-0.03480596819992395,0.02552062094380334,-0.08204422983636867,0.011367145522965354,0.010886740328206329,0.025505783093148295,-0.06074459540734442,0.04323861904328362
GPHA2,,,-0.009969518339454999,,,,,,,,,,,,,,,,
ANG,-0.010705763034668173,0.04925706860932313,0.0049238227427090345,0.04497243125005646,0.1322186879237456,-0.05356985561887767,-0.03378179979458659,-0.05000213184815876,0.06327626898227054,-0.012239047995907974,-0.0036043702203302913,-0.08138041533840146,0.057452073822762365,0.056766487286795765,0.01909410592673115,-0.044206666012368195,0.0001557341209404131,0.07663940594629805,-0.007053197134187724
FBLN2,0.024530926027960035,-0.054727784102190015,0.17849381013169097,0.0683530666183923,-0.01263710215570449,0.010378297084823346,-0.02646046438895796,0.002814180956603924,0.08915676213935902,-0.030019996146051022,-0.015323945727990814,0.17238279793190925,0.022372666399244158,0.09612420388705181,0.10692628981533422,0.11613654860621306,0.0414388047306929,0.0760736361029945,0.13615007077641447
VTN,,0.014473350425348641,0.10489600628020827,,0.09561485747597627,0.012151128422141945,0.04169747515194713,0.06541312081342421,-0.0183559220914839,-0.007485527010561756,-0.009752905400797332,,-0.01952483313458081,-0.03359768916923606,0.017877850651141083,,0.01993483961055128,-0.01640714654170719,-0.026050063950422968
VEGFA,0.042900224307789836,0.08070773094274038,-0.1001241287459183,0.018568297766475166,-0.00026736715092444174,-0.05247537960267882,-0.06934384498054363,0.03517130012162826,0.13887102387007963,-0.03004543224645266,-0.0020920972086313576,-0.3820885471676573,0.13365743567605423,0.04162763762068591,-0.043556678748413014,-0.05825674234032122,-0.03452762465496907,-0.11273978943959977,0.010798573929182308
F10,,,,-0.022339491416660483,,,0.013191683980927302,-0.024893189363743892,0.009902301495432732,-0.022393302291968713,-0.04351481297728097,-0.0018431784245189033,,,0.02852001737228162,0.0051966337899346845,0.012851971591883865,-0.02113094862288306,0.09911455976866303
SERPINA1,-0.04404355493007491,0.1318525221401957,0.13716200976477003,-0.05190483919849157,0.04764458944907989,0.038093363131611886,-0.05202690829669843,0.09480940162629112,0.08897092832518667,0.02002541575048,0.03589471094366441,0.17745822141174328,-0.015325195635964224,0.05428483368980459,0.09755716710986019,0.04441256594653302,-0.018755639525871053,-0.020894212539688293,0.04126274072534647
VWF,-0.07923303306146676,-0.001198638241175183,0.1461386261957667,-0.031213055796720016,0.007114722467884075,-0.027515815828523804,0.027593728645416954,0.058898853176041384,0.15205334355884229,0.0562824799839792,0.056682157791888906,0.3158887084571919,-0.03236276670453733,0.06240930602706774,0.10656113928236996,-0.010075319837921723,-0.03222807300099053,0.04050158596430877,0.02674972987998461
GDNF,,,-0.03267804491502504,,0.026229883782443248,-0.018110920946561457,,0.05010357960823315,,,,-0.06364193007688816,0.07781918146438381,-0.019841203803597194,0.04152209555594493,,0.06479893127474749,,
VASP,-0.0020295599679762064,-0.008472250702508578,0.0783523874037703,0.003997511149711593,0.10861316788749843,-0.014394222257184768,-0.02413918056567808,0.047043043970420764,0.031647721900155176,0.027451576555003306,0.08891783472543209,0.09039537076560844,0.03920520828663303,0.06776622586525592,0.03501101825579322,-0.0049208178697765104,0.00039796811520755927,0.0485728699103323,0.06300254412915518
ADAM15,-0.05846927949593357,0.0595324479380709,0.15189885711560755,0.00899311496094111,-0.05002808247093237,-0.007997321089619461,0.0007119002780261476,0.06781344632207607,0.06931871184482102,0.01894054708066185,-0.00606900668271426,0.2250367840014769,-0.015441790605663279,0.025046029368338475,0.0598926948642654,0.0024742371214596243,0.00798776629612213,0.055183897249263016,0.08920758386057683
WNT2,,-0.03739970064722965,-0.02996337763970968,,0.03046498507587783,,-0.01824234355176111,0.005483999842297388,0.0032158026935370536,,-0.019288839758816997,,-0.02198997777738274,0.04987021897696025,-0.042493576379827515,,0.01945113769387227,0.03774927141067195,-0.004326068931869109
