,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
RGMA,0.030813071067547153,-0.03476210165977025,-0.03808490470254422,0.008225089687581708,-0.035786947268387395,0.055843337447645594,0.02945296452345133,0.13250147635292417,0.0731106747604278,0.003765555089285082,-0.001043846389699162,0.05724556389605648,-0.02824554653707785,0.07269901696283275,0.10826918355300201,0.053929566895431255,-0.004849840150991846,0.070398608789621,-0.04132441912718311,0.01741218725681995
CLEC3A,,,,,,,,,,0.039473824193128414,,,,,,,,,,
WNT16,0.021624662143436515,-0.04057462345221232,-0.023971921135174767,-0.013917714132522085,-0.03449890822945961,-0.019032126058018475,-0.019835833246271587,0.02760376507555529,0.033942717172510045,0.0283685453767561,0.07549063686005915,,,,,,0.04942420117969381,-0.0036926991412776283,0.04676694328230581,
CX3CL1,0.048511335458352324,-0.06986418153691754,0.004064251519451764,0.012957846197127306,0.022171264884079233,0.037745129196580574,-0.029960394634426415,-0.02966731904115553,-0.011452071727456506,0.05586301524792197,0.02582422097437692,-0.04532598944882351,0.03206641548202989,0.15887157985125205,0.08323714300257941,0.05063479358571101,0.0003582502637260773,0.06312358023289918,-0.06336902131276687,-0.021382790221214275
FGF1,-0.025455108956168742,-0.0010778818585584415,0.038585586388403384,-0.09080011396912467,0.029677702834566687,0.040128785230724905,-0.02125746450150145,0.005876269104378514,0.02075000112204586,0.009930873902400718,0.01142087778608919,0.024817046860158853,-0.03348109102943314,-0.06331995404503336,0.06463576938974709,0.08696834451839858,0.03439481962757712,0.038814642844563874,-0.051507485280103946,-0.0016726189554963347
ALOX5AP,-0.009793607514947459,-0.07622435797869716,-0.037883386219246244,-0.0013968338697054085,0.01628419391465819,-0.027600241642489507,0.05390930547515614,0.15351620188481266,0.0022690964892762714,-0.0015910771066761568,-0.04276418825633417,-0.015567587623284678,0.012615862838576982,0.02354357809233718,0.04711094897123998,-0.04366856380945169,0.004869904433562425,-0.00756685174837123,0.03150000511318373,-0.03491082018689185
IL1RN,0.006498728358686043,-0.04860511768538554,0.036621827974447525,-0.018821630626712927,0.008765796066772483,-0.07095052574260718,-0.0017374950530502525,0.053511347115289584,-0.03244535306635751,,-0.05108180599055758,-0.020761461709699513,-0.013040254183156366,0.0432343286006311,-0.03494114271640811,-0.03998382184732405,,-0.04196576414137118,0.017059827541383955,
PCSK9,,,,,,,,,,,,,,,-0.029427600844095084,0.0216808545761008,,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.03183769348434983
NPW,,0.02881573077371068,,,0.08120205601797799,0.038329224056499654,-0.02093156890526645,,-0.0002319884281399108,,,-0.023123748077603905,0.02580484000102526,0.0033429901549952407,-0.014106468802106769,0.07860062452967062,-0.02459910093686513,-0.03375167420426661,-0.030037800978003192,0.03830945423192361
CXCL9,-0.02842913148748031,0.03976063318764772,0.017613241729451733,-0.022049744423635283,0.054848523838443276,-0.030351812230539368,,0.04396150701244348,-0.0323700026599276,-0.02741520469827089,-0.025854344649128835,,-0.09504816037659417,0.07075416230676333,,,-0.02885517620704417,0.0020835647000926483,-0.034048416726885536,
ANGPTL4,-0.001566721288992789,-0.11433160922489558,-0.013027694437506534,-0.027377615987401904,-0.008237029643158214,-0.047126567468270625,0.022492424927135376,0.001494335650313647,-0.02744800507395627,0.017399637175262148,0.04349106503139205,0.0002649204451039578,-0.11990405646287944,0.006995629934593435,-0.08655061551789849,-0.06376706224909405,0.10604266639187387,-0.012520099610281357,0.03684017445033452,0.08119542175444434
UCN2,,,,,-0.020980134086906462,,,0.17361785615242273,-0.003958405706452842,,,,,,-0.012802249438532252,0.025215549823322643,,,,
OBP2A,,,,,,,,,,,,,,,,,,0.12348483656559925,,
COL4A3,,0.10349454050444636,-0.0353114402226876,0.13469084807803317,-0.009741550486652522,0.0677742713625878,,,-0.013020069199777958,0.011869372909456838,,0.040078927619278434,,,,0.09663886420805215,-0.041376566753257425,0.047415379246126765,0.0004188360920907813,
NRG3,0.12255895449077008,-0.010937268834566326,0.02419624143317374,-0.03897867766713352,0.07651828848651095,0.10020255329329723,-0.02863897460759657,-0.04984932484714078,0.04688794364284284,-0.002722406334020202,0.06658493562384515,-0.07024553121809937,0.010804429131206475,-0.00014962188210815763,0.08047215789927535,0.04184816934434779,0.054264337935718825,-0.00023600181909380673,-0.008216875066505966,-0.03964262073798417
IL23A,,0.014020790167791999,-0.015710613584261297,-0.018564717686362777,-0.005456923145076197,-0.024178884935231702,,0.015572208776702104,,,,-0.010278850443564967,0.0546842621717501,,-0.014261587461220557,0.13982825196012183,,0.05589143825724241,0.021748912733585396,
COLQ,0.022721548130256033,0.031228699195603192,-0.006902992891167385,-0.0341957131334645,0.005894566198145036,-0.02165583747415232,-0.022977901156137723,0.049774399594738956,-0.024742285303245036,0.00981374821988041,0.05455009669082245,0.01871517459512302,-0.0354538618722363,0.0029243686545024506,0.058261510600806414,0.10318390475025421,-0.037110002143079864,0.13093251176365173,0.0713592900708385,0.07395829035329539
SCGB1A1,,,,-0.01412313548446403,,,,,,,,,,,,0.0032645792184301313,,,,
TNFSF12,-0.014706764825057131,-0.005773422034508275,-0.03574195984665718,-0.014101169049362287,0.0023636672143710984,0.06998984237620749,0.001972190870830368,0.139347928412534,-0.0031755473688866963,0.008730742671021072,-0.05650599242295959,0.014206923840955921,-0.010545128410642764,0.06532995779801348,0.03101487645786222,0.03640159204382384,-0.016663943942757907,-0.026578173883803423,-0.05537917069688162,0.050272916086730415
DKK2,,0.04893210568392206,0.06927303937519265,-0.016573307246822135,0.03443590887519857,0.06572469669739499,0.023241875038965076,-0.054827621803804995,0.03960912631885411,-0.0188645780037436,-0.04629039986899366,,,0.012982180433619914,-0.022249119047432667,,,-0.0077376616741125955,-0.00019510140673032242,
FYN,0.034867236450689176,0.006944608619993686,-0.02059558301226635,-0.005041807470110598,-0.016055187322542464,0.03027900622305845,0.08753423203411036,0.1343427475864502,0.00016864067701983856,-0.02398627407894204,0.015836382503701087,0.015843741210741096,0.050630069462475655,0.06896852083793079,0.09087730432833653,0.08642524896937623,-0.042831688776531644,0.0847891446313137,0.013924033047250551,0.10600346700504844
ACE,0.05314688469946836,-0.030104224208277235,0.04017738842414386,0.09063212195575572,0.004196337436707157,-0.019086723223381934,0.014974030067592608,0.20004950764187207,0.018117076034600728,-0.028606260907449305,-0.00578976703658737,-0.010994287171937863,-0.08533312935676925,0.09171453352800488,0.06538066112748814,0.13963932819655342,-0.06811166671059016,-0.006441261931000512,-0.06542071909556715,-0.012627334399140443
IL18,-0.03259428576192609,0.003907471477993066,-0.009156723990885813,-0.004855950743081905,0.02366887801480628,-0.0006447979180281162,-0.044326442973495125,0.14325449643365384,0.037052276518864904,0.02436620432169362,0.02550740435057214,0.03918179579274538,0.053016674617887206,-0.036687223891075496,0.08526543915355488,0.1271657061407521,-0.06264225442923584,0.04324660277011577,0.11477883178177417,-0.029579932553376643
PPBP,,,,,,-0.019914937782195878,,,,,,,,,-0.03603125465590256,0.023101996009047415,-0.028321248672524973,,0.0031263379965117016,
CCL27,-0.02146367762691239,0.007307180860988716,-0.023680267106737943,,0.031104441815438165,0.028104266312292094,,0.041278214457414864,-0.026953463849888965,-0.019433229501501347,-0.03165337011450999,0.0006137207855770625,0.028445882859044206,0.055012548500195754,-0.03998150268802987,-0.02352433776175172,-0.030406579725281695,0.15811251971001036,0.04511252929050172,
SERPING1,-0.001246878326880241,-0.07209099435405779,-0.009568371396495802,0.008174266264303665,-0.03178873307168045,-0.027046516142798155,0.016970125779904748,0.17199486201862277,-0.01837861295980684,-0.02114870676797079,0.027382847129280716,-0.06951536253180009,-0.13665018071829926,0.07927976613655457,0.00810214019784861,-0.006571007179552363,-0.034962565127902655,0.007056915705027043,0.012478762337689273,0.04570194552155671
AZGP1,0.017788489876909636,0.06583613001554693,0.0005635115637501,-0.014583611019192014,0.0034749131303658622,0.01952825034245026,0.07080382842519752,0.06531340903611657,0.02321723661264013,0.032019112581291996,0.0930261914978844,0.05223544091482808,,-0.016479665928340475,0.04465723585607646,-0.02867150943385796,-0.06192095392515869,0.05193561413596922,0.07034561132877436,-0.05342863692903283
INHA,0.051562256066872356,0.005954409208274422,-0.015043940242220045,-0.02164212020184063,0.006005743258227126,0.04948226649116848,0.059532509317273156,-0.012185116198695278,-0.03421560783934544,0.030192205129421848,-0.04374323616738499,0.03890485934188347,0.007516499190121955,-0.013727100147474618,-0.012733431983600493,0.049058766885156445,-0.024599100791060435,-0.015087804278963026,-0.007959057904269916,0.1449906136455715
SEMA3G,-0.03256505110475496,-0.0199350962661562,0.07438325379946377,-0.025953188209205277,-0.009022945729488538,0.018560828845053792,-0.024041986428123184,0.02595949457824676,-0.029801115735160505,-0.012425970183542776,-0.004875234063065404,0.01775799097975168,-0.09594358609639074,0.1030598551049685,,,0.023883297289792833,0.009656570554063326,0.017845160909200457,
COL6A1,0.047974464731757205,-0.027405790500457192,-0.045884816331743544,0.03554602859341538,-0.01987897903812286,-0.044150020817731596,0.06846436819386828,0.15895456336192287,0.002000251163453983,0.004069865966492982,0.03801716402615317,0.035032032252197316,-0.09759728703484025,0.10194133008460048,-0.0012180131317660072,-0.011119029580914317,-0.06593336853086826,-0.023382704893456705,-0.00613746517233511,-0.09721337491985739
FGF17,,0.10808580122200463,0.05249066296705432,0.027079362166628238,-0.023406195271421425,0.03498589683321435,-0.02819234731660556,-0.05127296920464986,-0.027301102762598714,-0.03795278614820638,-0.033242312714779114,0.02082709065961356,,,0.0997167330160745,-0.0013173057316141646,,-0.014339768054299028,-0.046297774862918833,0.15241470232761273
TNFSF8,-0.023303153847976137,-0.019647020934349443,,-0.01370935241641891,0.03942049790936511,-0.019914932620122894,,0.040741901699092184,-0.01538512450931041,,,,,,-0.02659302684890976,0.10511954204209445,0.000882102129197119,-0.0066410991861094145,0.08460168983692858,
FGF20,-0.031027153455949093,,-0.0004422242178480436,0.07969793754321836,-0.019150321708568258,-0.03178910210053455,0.0031275037642407655,0.06287788499480575,-0.0003185326721522612,-0.016199743124873434,-0.04629041314845365,0.053905395555250646,-0.06083917407426202,-0.030552004894359178,0.050029456093560846,-0.002887870668002014,0.00980422774664644,-0.024686907659116148,-0.025395937250029654,
ICAM3,0.011234869249343213,0.022927420628840726,0.016645234759106134,-0.0014178086409822937,0.012364230754152538,0.03585439657941849,-0.027457421465675258,0.11789484603678117,0.012392769134515605,0.06163841643771871,0.04629933446330785,0.017884836828131054,-0.029080342930869228,0.034495116116486965,0.12055834473643964,0.07731047016203589,-0.059102046628957385,0.0004058547834775186,0.05319604906569452,0.012521809395670115
LAMA4,0.023479272572721543,-0.03289350189250208,0.0315547654453953,-0.06235872853708588,-0.01271375584812982,-0.01362591068598285,0.07940416395232097,0.20909204573004028,-0.006977309661041652,-0.032734397044965696,-0.0486368791129964,-0.00894449853444455,-0.006211357951028727,0.03692692698046397,0.08441828170971773,0.07415840465895075,0.003434271744535429,-0.006212135242236207,0.001243276414656257,-0.04988632023825989
INHBE,,0.005858256404510339,,,,,,,,,,,,,,,,,,
DLL4,0.10046850696452944,-0.04314989372568189,0.037116151534867664,0.005791113707787351,-0.03160076738109517,-0.007904208159255768,0.0328751753154599,0.15330554193989426,0.010897064961349122,-0.006378922127615295,0.01029746772192742,-0.01406902441373796,-0.007736229774206725,0.09554945241041123,0.017517564291086616,0.13053558061787862,-0.044097102893263164,0.04555586098456419,0.06632328217505706,0.06282587854441056
SEMA3A,-0.03150936019411812,-0.03835512881070919,0.03457724057797703,0.02399545352315937,-0.015259451352207366,-0.02085274410158936,0.03311261122698958,0.012384417905164405,0.02069933093578368,0.08757714738722211,0.00244906412790358,0.011971118750526309,,,0.02296137458736441,0.07920499757875812,0.0024077748983880555,0.05349561474935885,0.039309865185207786,0.10913091016874857
RLN2,,,,-0.014722935125775601,-0.02700926068742611,-0.00715646388169809,-0.0031688626848829305,-0.031857645674845274,-0.015671670462770602,-0.037853947031153794,-3.1723340725399285e-05,-0.019915265241036057,,,-0.011009532678831186,,0.05143661231151014,0.16263247902845726,0.04072433332910693,
C5,0.0012231753741435679,0.048182460156328835,0.009167097750674355,-0.02358458585092138,0.015774564150948973,0.03778756346489106,0.11139661172372792,0.1866548605645058,0.010794138217339561,-0.019478624085044416,-0.022449235197520966,0.06375975929589713,0.06549085208442258,-0.001884028969705708,0.0684927873467177,0.003617142052457117,-0.03332930161230852,0.033828981559150005,0.041641594428413434,0.05605243597727394
COMP,,,,,,,,,,,,,,,,,-0.026376477226377096,0.0596885051258972,,
EDN2,,0.05995991400030329,-0.026754948487237758,,,-0.011527706955400771,,0.05601867528883356,-0.01903063045440584,,,-0.025043111122242747,,,,,,,,
C1QA,-0.11215032794312979,0.08808555890187965,-0.01040658147370195,-0.01589667558639641,0.0381519793709385,0.003402618387858749,0.06497811366092808,0.1314682621996332,-0.02285897075164267,0.014849709488947914,-0.012383947632862657,0.012636937914546596,0.06137043241070659,-0.013753628461188829,0.030769022506503662,0.058008397156099616,-0.016075696728686764,-0.03820299345438118,0.020733379730953797,0.04377231417760233
UTS2B,0.09816671380341431,-0.02112794925471003,-0.004684787208972042,-0.016747707687705428,-0.00445861632368238,-0.005217965113056147,-0.015447535075168975,,-0.013546473846935414,-0.01604385690960777,,,0.10008792785982164,,,,,-0.017633673883460474,,
COL9A3,0.008921291879297463,0.021176128243810148,0.010918068616708198,-0.03519974982137255,-0.0069942999398189334,0.05641904386657974,0.03294598338473947,0.14096263656859542,0.012059489478798553,0.01512666824104467,-0.03588427216446925,0.12246476811444909,0.12100738412965864,0.0712609800389914,0.12418375604584901,0.0655214919586004,0.03410916954987467,0.03027447843969661,0.01839780909862503,0.0007514737556072017
DLK1,,,,,-0.012508624377691794,-0.01779023723228405,0.005360913304848105,,-0.0070538708383201245,,,,,,,,,,-0.004085159240358737,
HGF,-0.05060636301087504,-0.01916811996744151,0.0351227639979103,0.00352318641474758,-0.00553570224470214,0.09076468617366039,-0.03203124156899033,-0.05823649541976491,0.04691155563098752,-0.025621274542075488,-0.01278712083487543,-0.01872880185469595,0.025732389762228268,0.003472450471645197,0.05808852514477034,0.037250898349662186,-0.006515625651173511,0.0011668922230056945,-0.025215644270318152,-0.011954331052741626
P4HB,0.040617613724932354,0.034663788878179565,0.03532421415713266,-0.004798088113643036,-0.05888767793356005,-0.028312057642463265,0.03945849553517762,0.14757854781339336,0.04491597888216851,-0.04540184727285727,0.013562417952581864,-0.06975306673521538,-0.02542487243441374,-0.015772858080975324,-0.08296559046501396,-0.06016150762074121,-0.02043612715462669,-0.04306036722021822,0.04107323592234715,0.08691090931326072
ADCYAP1,0.022380130067472054,,-0.027490708815690552,-0.020805342248014072,-0.016625941628944665,-0.01473026686490354,-0.013355448730205149,-0.03671571892079874,0.017600133416734685,-0.005137742775094873,-0.04824092748158985,-0.005209969205379968,-0.06601127003706912,0.04571134605076512,-0.03308162390003014,0.060697704859522604,0.006909223460102632,0.007245301994157323,0.01525129689330831,0.012358611633575545
GREM1,-0.0713903929697233,0.005651813281819007,0.027107221365981468,0.029857441248129467,-0.023344468671260037,-0.019055332927920107,-0.021790524310286205,-0.0619506704960949,-0.028745224746865146,-0.02206587746398532,0.062073573174972405,0.026523383881236307,0.0957105301865882,-0.05821163283718617,-0.017874574631292987,-0.02909477801086919,-0.008874006665444963,-0.018282757483259478,-0.022283352831078785,0.13919031078126998
EGF,-0.024447549209407785,-0.018275533003637264,-0.019178616146249612,0.03599586055649192,0.015734632750735993,-0.0031493680946041076,-0.024721781285757298,0.0936325026710231,0.006737452013869775,-0.01659433094991945,-0.02302560423198522,-0.03624798682925634,0.1339090521592596,-0.028069119368886043,-0.02029518293602658,-0.002180184634784885,0.06984038323652032,0.01885107050814722,0.030581870367000746,-0.01072452446608556
VEGFB,-0.04656373146967994,0.003027294028511837,-0.0040694790103894575,-0.015619704891435089,-0.08275549956806816,0.018128047944680536,0.014155148220286297,0.08807736952156228,-0.004455190652285526,-0.004960920744728201,-0.00016057211906672436,0.023051512061187822,-0.051770715796817406,0.007533071820427983,-0.10245001229909817,-0.04836250684668307,-0.023463251107915015,-0.02263724419831813,0.03895135625024099,0.0363881989201309
FARP2,0.05676470544886277,0.027368708233177493,0.03089959010811193,-0.04215333579161784,0.018068933403912628,0.06958782003346371,0.09170088492457593,0.11756028104695454,0.03468780164454138,0.001385717412175682,0.029769935076428417,0.042444643225673206,0.035483890001094726,-0.0023747384754034865,0.003524987913520447,0.02366407389799374,0.033912226595613486,0.011671066532152857,0.05221732024705041,-0.05676078185628966
BMP3,,,,,,,0.08172366988715672,,,0.02629413166246479,0.010610920761370563,,,,,,,,,
IHH,,,,,,,,,,0.01747033988793803,,,,,0.03950960953175762,-0.011931725610520853,,,,
LAMA2,0.010931716184639468,-0.0021924457693347867,0.045740093309831066,0.07636838010163119,0.013471163526214594,0.11162671159843744,0.025324094876433223,0.12478373010819113,0.032846969948773244,-0.005057702427495205,-0.03760686157523545,0.05791521054781844,-0.019878989829478392,0.014508911942090695,0.009193102293137854,0.06740083200974303,0.024106558375782437,-0.024744878262585996,0.038094035945905255,0.025174722038514983
SERPINC1,,,,,,,,,-0.01449350327099008,,,,,,,-0.029631030855094907,,,,
NRG1,,-0.020958110584147108,-0.026650462518929507,0.006325693424664255,0.052463187748366044,0.00676614380509445,-0.043365907582468395,0.03812200676922731,0.019568798248515627,-0.0522524008567571,-0.05644901065395708,-0.0072198431562177255,-0.061644624748751396,0.005277050053975667,0.05083066926285438,-0.035038276537829406,,0.040447495478136274,0.04624557988833604,
SPINK1,,0.0053561430987065185,0.07707527271514476,,0.010329147304510034,-0.035613523959915745,,,,,,-0.019915265241036057,,-0.03297980584319074,0.017991025426983016,-0.02519240743651203,,-0.023069608959866,0.0652151729843574,
EFEMP2,0.0018341750767562229,-0.011122325439288518,0.008529591811507663,-0.030515883589310695,0.039791937994723095,-0.004514185919467219,0.07273676333953319,0.1550817401456373,0.01825838210460525,-0.00529878180832553,0.01124118919348889,-0.024169298690850972,0.16442868696310342,0.04178781588217228,-0.04897155793660927,-0.01569361572316012,-0.025512702872256463,0.02225965114316981,0.011873000329088224,-0.017243903755422202
SELPLG,-0.027767717392948376,0.011925475594467726,0.05384292849198004,-0.0063945050255560165,0.03319380441923658,-0.02095352212576289,0.006194810546683848,0.05260413242192108,-0.0362581539169629,0.03041320871231114,-0.04057446324651031,-0.049771690289002884,0.034676594247116554,0.058327439779572984,0.08202263354677067,0.08234478829101023,0.06400323345876319,0.038174707545632236,-0.0009974112818879703,0.016904943152794786
GDF6,,-0.024775781518812077,-0.015666370048046545,,-0.020162157606969888,,0.0793562702874105,0.023151391639142933,,,,,,,0.0420386193404783,-0.0525485469015896,,,,
HLA-E,0.010704074339955147,-0.0359981900636127,0.02334385569472989,-0.007408819007744894,0.01947886552871384,-0.01336641164371249,-0.002580375157793588,0.18033703133074414,0.032891332347706005,0.03744402057259729,0.0077360016116925796,-0.03922663052583357,-0.04125080486804624,0.04337678822291953,-0.0077463633156533785,0.007154649513543164,0.00033204116885083,-0.013263033399796871,-0.0423510742371991,-0.06248374940477994
PTN,0.10152704131932867,0.051842251905515495,-0.003511290663670607,0.027777071366852972,0.009482621087150141,0.15294136269451317,0.09053604409076757,0.21120797966156038,0.0342381578699671,-0.023879102923431258,0.02832877010208582,0.0721451798697612,0.07219872716040948,0.14251001325704263,0.05524582438788336,0.041620009833055666,-0.05755078868564445,0.02762154093147597,0.0812225705480741,0.010682194243186593
CD274,0.01758602159075169,-0.03664801671988242,-0.025482447222583717,0.027189143255142687,0.013166937562746886,0.007385568665158691,-0.034463736621740064,0.12663627096026128,0.012884917394753026,0.0640324321420332,0.002691879581625362,-0.03277537301796446,-0.013783691373710546,-0.03329947828803024,0.030171237833501775,-0.011498107955897974,-0.011288096717160056,0.02422062768768789,-0.01138077898044331,
FGF10,,,,,,,,,,0.034661279055443785,,,,,,,,,,
CD14,-0.05547396478253,0.026842343517488158,0.021359670658930206,-0.034175116511349975,-0.026172454831532552,-0.01683042865409332,0.0731932444103419,0.12032059058406987,-0.009614339081608013,0.032200082797089406,-0.04581658750577852,0.00985234411826879,0.06849550206031821,0.026201882638571802,0.05873762445317069,0.047787338901687175,0.003686177609064993,-0.04001010623713343,0.01772121587306535,-0.01889418314587293
SFTPD,,-0.026860221111244444,-0.018724170597728705,-0.023362381477175263,,-0.022364981318395254,-0.013912497414143823,,-0.024876112081912892,-0.021528640471046377,,-0.033672736319824356,0.06974016703220573,-0.04078180716200541,0.07547641089702482,0.014764973305234304,-0.02559774267512727,0.0066149898769150926,-0.059513220889891756,0.09462109770909066
SLIT1,0.04509524952051214,0.051025619615730586,0.032353681826736244,0.08086151673896556,-0.006540158801684873,-0.030054486262039305,-0.0030949406913849216,0.08147726774204758,0.02470870419651991,-0.019626907126249753,0.01648670269807104,0.050850164719180864,-0.038363350348896146,0.0273290331836619,0.020237377889573263,0.009661073780566446,-0.03239649809831334,0.03347248287888558,-0.0003701077627239781,-0.10237060493880513
LPA,,,,,,,-0.015447538947927582,,,,,,,,,,,,,
CNTF,-0.025488849670856083,,,,0.03587374780444072,-0.01991493443775377,,0.0724137929585334,-0.012354527957053442,-0.022065875556883587,-0.022139651440245427,-0.00810653767208345,,,,,-0.02269456777667256,,,-0.054435273252863424
BST1,0.0553831590974802,-0.014813252464964167,-0.02685374941328956,-0.037244320220746543,-0.028049094576922434,-0.02249223829557665,0.03403718378729916,0.1739839992862019,0.038930679954634666,0.05848754982198807,-0.021828960462064895,0.018753789852371725,0.10706513447937656,-0.016419640504816677,-0.0006219791439899714,0.09197789232776712,-0.04991057722824785,0.005512345412655934,0.0037537722749133333,-0.013933112279206367
AGTRAP,-0.036172689000564286,0.05888802670495368,0.014794625917673271,0.021299957149027438,-0.01814481487286968,0.042734665443314036,0.07551273779044816,0.13623410297079835,0.05110956245794513,0.011245843671307916,-0.01700903956309106,0.024163069770844682,-0.018450409414643914,0.05159385156147152,0.0534638720536909,0.026247957342480765,-0.04573188900996878,0.006595897293680082,0.03937476471521673,-0.026675534018019847
LAMC1,0.03230803326602043,-0.028732258299237347,0.014672676554828,0.008253157478170457,-0.06891417027902053,-0.030170884394685033,0.043162720559334074,0.23505356167990007,-0.0076483507578218955,0.0071586350548005166,-0.004297438626432733,0.08874004346417272,0.012300490463008022,0.09056967127333757,-0.05039813730564917,-0.013333464124129803,-0.10918003208064131,0.013835559176617808,-0.012922369362353947,-0.07394627197672905
COL6A3,0.08580919590429398,0.03468919306296825,-0.009032461523837,0.04133251309301307,-0.03396270351568634,-0.07209506667244955,0.006831752665301997,0.0019733199503986477,-0.02561483810174442,0.021165530925888916,0.013726900167796237,-0.011839358638422783,-0.060824434258145585,0.028339889975859123,0.027812136541811788,0.046501165606918984,-0.06341996284110635,-0.016215368840511987,0.04059859543572199,0.034243677888575644
FN1,0.10810599717448124,-0.11778213050555476,0.00848511070270062,0.020070178878974294,-0.034524953200807056,-0.06981343980000007,0.07048624843845798,0.26924480729709854,0.01232838788959013,-0.021889148362176897,0.013942865006266644,0.03968576318490699,-0.14138245147164202,0.1287349575166624,-0.1056436515507669,-0.016386382722218953,-0.03564641527421616,-0.035119621869098706,-0.044023620638586614,0.03648072603332911
MIF,-0.006063405660040575,-0.050434156390551974,0.004701603908248528,0.016893669562779257,0.008614323981258514,-0.0460326035697206,0.04993522369258908,-0.0324058718747801,0.004106272318658392,0.039968135462321794,-0.010807666815971341,-0.008903087398031211,-0.05950239631253655,0.0027959685196176786,-0.04152512097204324,-0.06464297881147527,0.00982223539907325,0.048860062315261236,0.04378094419181551,-0.020986723732250932
JAG1,0.12577707608154756,-0.039946312703134916,0.03110110491670049,0.03710393145997864,-0.032760164174959444,0.022601244419515325,0.09358078376713927,0.19277553475553522,-0.0023284628183901403,0.04369263837250267,0.06494503741559356,0.1580703663808272,0.05028604585277159,0.11356434816607423,-0.00016335961128424427,0.0003200171665959286,-0.012259894781015288,-0.03618786378969157,-0.005531388510947471,0.026332343153374085
NID2,-0.036453594006456674,0.004912737407272979,0.04405375457513561,0.01247406633086766,-0.00872610159773201,0.00976504421325062,0.035081863817624244,0.20755730954770504,-0.015303729719871404,0.007869653901491124,-0.01776693314437719,-0.023144184510371976,-0.08179661375397307,0.06946712126890629,0.027293350060103222,0.09613991023906499,0.01153861630286151,0.022548131718518067,-0.043237004988376106,-0.04058854880713446
EFNB1,-0.04089761006489232,0.008960532602598494,0.03061236689522782,0.09266748270511146,0.014710308775656149,0.008225643402847593,-0.013940438265123702,0.054934317522392924,0.06380856486212529,0.02357060940575287,-0.023992072490554343,0.01998150520245605,-0.03935957818918161,0.06710228329401619,0.0015865533752800205,0.045582374691464145,-0.012464981481182899,0.021643256548552866,0.009481993711232173,0.07628453954011304
COL4A2,0.08590305546851432,-0.023607577635584173,0.050632164795769354,-0.019344938751940526,-0.025063578913546564,-0.005087609134058606,0.07974950882246998,0.23614982189510864,0.026366128142427687,0.0246954850920394,-0.005390463194631819,0.00582824862224147,-0.04989842731398634,0.10755288648636342,0.036972152317391864,0.06896473682154883,-0.07262134076591893,-0.023284895307723673,-0.06127824008271129,-0.0018406692160315395
SPP1,-0.11326178475371698,-0.0448767473367255,-0.07489586039831689,-0.08056266943471979,-0.005334170044404288,-0.06311143790636052,0.10573382946640304,0.20759048826912418,-0.03376714060013771,-0.009215195801053318,-0.008519105332621667,0.03608279752384001,-0.09156775536665741,-0.11513429396693106,-0.05422131255655575,-0.08062748594016853,-0.0615679927506595,-0.025245360099874607,0.008335138368462806,0.08676550154722487
PODXL2,0.007201121906188912,0.004538694643174682,-0.00032442876573038956,0.013654323544907199,0.004418191134752005,-0.0040519635661831,0.0017725425395174793,0.007791201473119113,0.10040349204567867,0.009175185522698338,-0.013991873152394457,-0.0067760084062029385,-0.056989789376159776,0.07627557695884858,0.038139163362004534,0.05935965982977971,-0.019806864264717245,0.05154763089007451,-0.018104082164013484,-0.012308427024370289
IFNE,,,,,,,,,,0.04472243900807854,,,,,,,,,,
FGF9,-0.02330315757455969,0.04182463763000511,0.009355443295402225,0.03527528757893723,0.016645236132899238,0.02468025110286464,-0.007369715590891694,-0.04700881602984338,0.004642888301384865,0.0611636778285735,0.056359459515258635,-0.04318380997730956,,,0.07285533920014707,0.08529022897045635,,-0.02342401737704791,-0.04069605251826152,-0.0861938317976611
ITIH2,0.0755443234387887,-0.019647041851218777,0.016334216159543693,,0.04266855879581433,0.004872334404889198,-0.02456792947078795,-0.033902740441807716,,0.005525574459189619,-0.019301724129649162,-0.011565716878632197,-0.08357552649938026,-0.02767488128172605,0.04390765343299376,-0.026341785715567643,0.0023395452938521077,-0.026069051845589438,0.034608131328125964,
ADAM10,0.004939504200045388,-0.02923051032966065,0.037785036692438635,-0.027773612593456176,-9.17201440210244e-06,0.01982084915333937,-0.03368708436949006,0.04916021075175468,0.007592821509062667,-0.0015746872563589067,0.010187049282654187,0.09512371566385279,-0.10189330979660342,0.027838885715659106,0.051168114705049464,0.007077892602583497,0.03186231274233639,-0.015710376276964425,-0.025332634688966193,0.01768667269585562
CFH,-0.01525396334612279,0.026004488915357112,-0.013844276494961656,0.058888447373210556,0.03631631788119992,-0.012310587867091154,-0.01221115026162677,0.12408881896540294,0.007823693158969783,-0.02786157364733006,0.0024779457022757285,0.1062873887711685,-0.04349678066251283,0.08849978351165136,0.106710335294513,0.10459693785057722,-0.07118079384994265,-0.025948477040371055,0.0075124794814376795,0.012746817990411951
