,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LIF,0.03440135501677808,-0.04534348219309208,0.003948350537145721,0.046609385576956916,-0.07053224041816789,0.06012909284329894,-0.04954553084598357,-0.030605925685900422,0.08972129116976785,0.047383394884073414,-0.016503018600092133,-0.026169083860248615,0.04046720755989068,0.030777047961874013,-0.04394836469776965,0.013172171234664888,-0.06699875007803881,-0.0020745039099668836,0.08902064231148418,
IL17B,,-0.03969975915284012,,,-0.0283378075011462,,,,0.06791258046697395,,,,0.03493750959757034,-0.028408348070073704,0.12683185007313516,,-0.017790370570697732,0.031852860497298026,0.1195253817346722,
MMP1,,,-0.046821939528932606,,-0.08636508074642162,,-0.02055943918787297,,,,,,,0.11406867558967314,0.07225133461533756,,-0.022113109963173155,0.02068521998333533,0.04839586876167107,
MATN1,,-0.031279710220867625,0.019743666784379985,,-0.04526956927828041,,,-0.004208419883007899,0.08576767672419332,0.02364785983434266,,-0.01751722068938902,-0.021254384561944995,0.03808630356143374,-0.004505854198722838,-0.026020597006980874,-0.03147211310513774,0.02082439136889056,-0.00560902911730389,
ADAM28,0.0007316265142571724,0.07540774232435973,-0.01284975006317094,0.0431839071875783,0.1121865395743985,0.01005783100393449,-0.028705754777027703,0.04625377608694489,0.019857314563525536,0.019389071419560387,-0.006295800332270036,0.037542462903044346,0.023793477809425406,0.010919020104100015,0.03241948733382715,-0.031572223039525164,-0.00015089984785105046,0.0561045803357209,0.059934756678800424,-0.04834917993121043
TCN2,-0.05482333210277295,0.05109733808983085,-0.028884931106940414,0.05605217619728328,-0.012042672871582392,0.0098354345908904,0.0017239663032458331,0.010149676409098585,0.1433919447755241,-0.010768940478554456,-0.019392159440867793,-0.05187222760988395,0.04551571867950198,0.03741919805102075,0.02826314765980235,0.05882933881059954,0.030549868075129664,0.004819659902957676,0.03744893756093001,0.09365340766807005
THPO,,,-0.0026850050727986385,,,0.00034321953809369007,,0.042686165968020606,-0.0248344649959089,0.03894908623015825,-0.017172958024342995,-0.01751722270163629,-0.04160531912019547,,,,-0.013803001482598984,0.0006856770567125218,0.005932077582244814,
CUBN,-0.010835048248321169,0.03309060283539813,0.037522077890526695,-0.01993375566491562,0.015142258484611653,0.036949548914121014,-0.04375137153695812,0.1430219558855722,0.11655981929047986,-0.0162381834791377,0.05597745403123595,-0.007763473576141922,0.057607233390480884,0.08210683968705441,0.07273060313390646,-0.005966289927866961,0.11534743695983349,0.00423180780882255,0.06155572011673536,
TIMP3,0.019627282391407652,-0.03108681363333656,0.04276588614155024,-0.03136820526250532,-0.03962518612808225,0.013223212269743288,0.03587985159427092,0.017444661894354806,0.03014754512225935,0.0389376773987031,0.03243314556542497,-0.01039476151458428,-0.03512903262535827,-0.00603818199871161,0.0015126599122680363,0.029276158739216976,-0.012103544658601573,0.00321014816933586,0.029255532985491217,0.04724219869822411
PIGF,-0.0002083175835720857,-0.02475858250490708,0.0008473402342779673,5.42531783693517e-05,-0.007420989881195377,0.0781442638834875,0.017999734609952304,0.05608914622948385,0.05025750670136205,-0.010386574989882366,-0.027863774891056636,0.06703724786792259,0.05831811075150199,0.05932693776035255,0.08068585269293008,0.06179257034973939,-0.027002942200678927,0.050825742449948315,0.03943914192728405,0.01516007164099999
CRH,,,-0.03979028369215068,-0.01955513370607293,,0.051255309574827046,-0.02089213768091297,0.03316876659586714,-0.00946234780438306,0.001508640992030906,-0.031070890680776786,0.033647990947813115,,-0.04264111379114896,0.08754803932507632,0.07542037632803392,0.037172441552650426,0.02375964166326795,0.11291755357817587,-0.0009010370267822223
BDNF,,-0.026241528727993034,0.04960837888471919,-0.01749321848505407,-0.006955222210943508,-0.02096026925818781,-0.02911512800908948,-0.06952505248279295,-0.06262387452371096,-0.07409587378891953,-0.007800319631824935,-0.019728891833145034,,0.02500775755497585,0.0030817652904062604,0.08555669438986255,0.003107794077246335,0.015008310186388657,0.05900752362550068,-0.06430666110700536
CCL5,0.019032970783414704,0.04038242874337872,0.04390860979082577,-0.012956953455738936,,-0.0065782205319341825,0.009960596265335705,0.04774336735974879,0.10072769313213767,-0.03846270085247606,0.009211271024210316,0.03186532459265029,0.09788857577260737,0.046485833393897474,0.01454668259808537,0.07926344197576624,-0.0037362478211720846,0.03326674361094844,0.07461509563331194,
GAD1,-0.018482650818016776,-0.020388068029110074,0.042691799873658544,-0.0024486362246895575,0.010793058742502401,-0.014563077404666174,0.030606132185479622,-0.05180325206687043,-0.04364564877985221,-0.025987252221700178,-0.058522655893255005,-0.046630131572355016,-0.0028548408646828964,0.03945071120972008,0.14775709685422794,0.09925798461788567,0.040766190873966705,0.04226372659257943,-0.01883555780850345,0.08355986280400907
COL14A1,0.009129517333245211,0.08066800011075391,4.9933224624208405e-05,0.028906381238715483,-0.026523210165491955,0.042753367873687484,-0.027842045233617323,0.037779793686658354,0.02207820107646781,-0.03147914708151819,-0.022494171758497286,0.005484043765193404,-0.051319904160590915,0.06719632386464852,-0.02993363998535787,0.03301044269394431,-0.043097876879285686,0.1334893070271993,0.0808231768251594,
HLA-A,-0.04614994678518114,-0.002927825093312022,0.0700352936925187,0.009007625886889897,0.05716403480018564,0.025630961172309043,-0.053205725516372655,0.023989294307841188,0.17492969630271782,0.05451391548338595,0.038790816961009396,0.00505143276837825,0.059008233883421725,0.07061755151215984,-0.042032948818811006,0.05604885779359105,-0.03117027756010187,0.04274337852624026,-0.006422269950609185,0.01110346387617196
CD5L,0.15275052052662438,,-0.03979027908871795,0.0758470044352056,,,,,,,,,,,,,,,,
FGF18,,,-0.03600301072014788,,-0.028337775855987204,-0.014352237691262858,0.0219195363880565,-0.034546045254757296,,-0.015528446525348093,,,,0.02966954472432229,0.04407342862751288,,0.011028540314665315,-0.03455210862748843,-0.00490780242368873,
ADM,0.018512984445099637,0.005714155166187868,0.010632081094278292,-0.038183787497169844,-0.14620500860450578,0.06702035907198783,-0.03974329706319283,0.08136234846527902,0.09134213191489603,-0.043608653300624585,0.02714729995432463,0.014742401946770246,-0.10695695501609158,-0.014412536332762738,-0.11134567612065449,0.06891165977470276,-0.013869248288316417,0.044543131038870476,0.10553676402580994,-0.0038875456930794884
CCL15,,,-0.01042478042943638,,,,,,,,-0.006649368991359465,,,,,,,-0.029967041130228314,,
GNAI2,0.08125325365338112,0.05387590828932773,0.023611673139873036,0.0014088363951730986,0.04762109955771282,-0.05746722431051769,-0.016610782971585563,0.10407925098754804,0.12747529382646752,0.028026761648059367,0.03308320110108736,0.013796925937346593,0.070943430351753,-0.0005807169135631467,0.03675704259701046,-0.03679021574916483,-0.004389302878832079,0.0594550719838157,-0.001630018136800109,0.025451970125738004
HDC,,,,,,,,,0.062493468865101265,,-0.020905867570107338,,-0.04954373741711152,,,,,-0.0017772448914320199,-0.035505596655532504,
COL11A1,0.02105161516770682,,0.04284436226968421,0.11329491829478575,0.06561408824753089,0.013220946742568703,0.00027037908830952853,0.1556212490822153,0.044792778753920334,0.056192595074154555,-0.024503087866920722,-0.024473026829634037,,0.009520262288166033,-0.04939443129023102,0.006439124105000855,0.042785824994555695,-0.01982477357659707,0.0031638510029727528,0.07350957734699584
NUCB2,-0.004811131128952099,0.10605984490537973,-0.027980592682394383,-0.04664975812325488,-0.026497755890012614,0.020305921354682427,-0.0028750384940842834,0.051900136782632715,0.0704127449564019,0.04243650473864497,0.013493896485614646,-0.002260862261440089,0.14895477688120976,0.021586158840940627,-0.04804992845136633,0.015747686087659266,-0.0010147010665409863,0.010734323093446812,0.01622274725558218,0.030703361663047702
FGF16,,,,,,,,,,,,,,,,,,,0.02932892558194737,
CXCL1,,0.03802247318537896,0.02756729648121696,0.04085829743354683,-0.02792299842076886,-0.00965778195266047,-0.04172208964791811,,0.031238624158501548,-0.03279095008684909,-0.015627494325815103,-0.023764223167721407,0.04015971525952347,0.06273935774706052,0.053896460070703596,-0.012635427789218766,-0.02456748683975535,0.07482331626686131,0.0949264449737195,-0.03216185170791544
VCAN,-0.041409176611979875,-0.016025211995242233,0.0626267074671843,-0.02655220085104076,0.06411731607187274,-0.0600698204414495,0.022157502845793944,0.101711818464289,0.09104556162435162,0.03828584940874278,0.01085732095734272,0.07853866152956562,0.04044545290198457,0.017098625875230113,0.029293758695178206,-0.030156160288955628,-0.05184282613145786,-0.07777224260556265,-0.0002085647866936296,-0.03423458339928617
MMP7,,0.04129814858817911,-0.00841618919270353,,,0.0025344235494195125,,0.04664231721555616,-0.019431393510603277,0.0052162893840057185,0.007541973991992658,-0.001302942940131979,,0.15374123976013837,0.019517287767740782,,-0.01915995253555067,0.03678287872917781,-0.02943513439717154,
PTPN6,0.03860811938353003,-0.012311648837603611,-0.05282159623476228,0.002907498544329309,0.07841948165878186,-0.04578461755430846,0.01471682136107454,0.0655218225467813,0.11907798656213792,-0.03223013325543777,-0.030262071836158012,0.011322125250335019,0.049085869713704815,0.057590231616364736,0.08033467348379045,-0.005147755652633183,-0.014573722758669331,0.0594826275429715,0.001928404964345761,-0.055577157200866104
PTGS2,-0.037994501834514874,-0.05693644444499685,0.025267725970321273,-0.0187217484110349,-0.04872249616929903,0.07259857699200283,-0.05446064669843782,-0.0053676343527322016,-0.07754224021380321,-0.015400590228248644,-0.03332868035667911,-0.006953827424751376,0.0325231984342396,0.023649541730069137,-0.044521642479065676,-0.032168085032904796,-0.06266757009067342,-0.011178711102317752,0.12256573450732937,-0.01877337698829022
XCL1,-0.017119118755360267,,-0.01029927518626843,,,0.09251185721575665,-0.021861217180276518,,,0.012727948444965715,,,,,,,,,0.031115010430667247,
CD58,0.04961482801262888,0.0019960292255318322,-0.01840414133325544,0.04655685716128334,0.041240321876776266,0.028063896420603102,-0.04457422460718121,0.03887690522499103,0.07338403186506222,-0.015328604132904907,-0.018577080879550286,0.03434383852558147,0.05314202931834524,0.12076379512970765,0.055260269014459816,0.006731247810200529,-0.02786802564935377,0.03773527356153466,0.04325711038189029,-0.08006413444253367
TNFSF14,-0.028004121556214873,0.0835100426001632,-0.03580917113487802,0.007747041930312447,-0.023438449588337858,-0.0065810946423871435,-0.041852036126321455,,0.07834347029622164,-0.03790590085893073,0.022491385790709518,,,0.013267526405838394,0.012544176586484239,0.006662282509418493,-0.008858677201231891,0.08858131421128174,0.0487974311804927,0.10148967083537
CNTN4,,-0.0016667215861909217,-0.03846750849870433,-0.01712708030523455,0.033161887546683366,-0.012183304524468846,0.044150796995999365,-0.04768793657703907,-0.050891055498566214,-0.00845700872610041,0.013199345832594984,0.03841369320349869,,-0.021151683915233657,0.04173267137328314,-0.017102113931144674,-0.032909695094069116,0.05381864688872306,0.03058936289467452,-0.02492636979500615
NTF4,,,,,,0.13568294178758072,,,,,,,,,,,,,,
INSL3,,,-0.039060266639240504,,,-0.02550539689375636,,,,-0.01650320733681297,,,,0.004155012295708646,0.030173281315472186,,-0.020249425332569543,0.02494271456939568,,
BTLA,,,,,,0.10310719635542522,-0.022791046668178466,,,,-0.019492585930735763,,,,,,,0.13270021779870683,,
MFNG,0.03164357839717424,-0.025899710769099294,-0.05037558232172684,0.0005873416977634891,0.018998041141028328,-0.007294580826870991,-0.0449762404085313,0.11778747738052449,0.13661381198318076,0.011068033288878934,-0.03016386519250013,-0.008936400728138566,0.08544167490450032,0.08918898024251184,0.09719216847333757,0.0023627919126649084,-0.036958474982717364,0.06282457268682297,0.00870318852346942,0.07001456218821253
ICAM1,0.038919981857922156,-0.1089084870211198,0.004921561098635237,-0.03247744259460014,-0.05826101173759247,0.024786236444062974,-0.024625283912275982,0.06987530203817138,0.10185383866835131,0.056514088239622805,0.002846654996408604,-0.014679868603070833,0.06886695078630156,0.014368926039573363,-0.011138354328615032,0.02934046456597685,-0.048274224651728495,0.06952844777952252,0.023656861816184805,-0.08159014014187439
PROS1,0.01678305910632617,0.01952811742400752,0.006042966138071996,-0.004157041849355322,0.028254014640441878,-0.02585614138668787,0.01498355472231289,0.10601780455410817,0.1607218476961443,-0.012384400701427632,0.03752198357627195,-0.013213638010196597,-0.026222141888877025,0.07343436077268485,-0.09135840417677799,0.02925226261774611,0.004596866549488643,0.041466568962855534,-0.044737166959604314,0.05705088961778115
CLCF1,-0.024908111932971884,0.010593155541950677,0.030728948328379888,0.05462194784931903,0.05208417441452669,0.04570904266755114,-0.04948880246901437,-0.015350512969954258,-0.051333674990943115,0.04163235249766654,0.014669729412514824,0.004829640414816604,0.050710639524731135,0.062039630699112634,0.05688740642671232,-0.0033931585809607962,-0.03041950551392425,0.004448401005216061,0.015491218176158781,
PSAP,0.05996644553753789,-0.022424396174291556,0.05045103702416013,0.05025883204228434,0.06273756366502412,-0.0011492890498273876,-0.02944733917779831,-0.11833231934171284,-0.08362876334920813,0.03614649742894961,-0.01652814786675067,-0.06093604209438376,-0.013453134390769514,0.05947904440609373,-0.004790683578625647,-0.04104362638856249,-0.025739912504586324,0.039973054183066646,-0.08112954191660103,-0.14353770158273857
EFEMP1,0.0014682354056940853,-0.03733402637224742,0.060567387374562784,0.0378157289732515,0.0518781785027522,0.030503168812978557,0.01797282634556693,0.08949905166230344,0.06981368449274396,0.08714664580749104,0.028675836788664078,-0.03723098110542548,-0.11276038026157209,0.09795039139897167,-0.01019844881341966,0.008536800315047166,0.04236594955645216,0.05289518585030945,0.013616774132090026,-0.13276088181753914
C1QTNF1,0.011817123942816005,-0.05875555030183001,0.07143506683111055,0.019986363703036632,-0.009234873929660737,-0.05663745108043893,-0.024717603421188925,0.09701590727100456,0.1349992928956746,0.01368268271609617,-0.01678133619171811,-0.03769466475825453,-0.1025345828895288,0.11477596956488063,-0.029362106953592083,0.039111880801381595,-0.03862345041397232,0.0018998794212797207,0.025494372877314066,-0.05508537887390213
ALB,0.049202463831463754,0.010033377330079713,-0.029346392159306022,-0.028861995052154355,,0.00035974872232793896,-0.024521855401771705,0.10990267374403126,-0.009593007351597894,0.04178222186878662,-0.01733662308844303,-0.00013649063956126472,-0.05558321803479053,0.030773776043365578,-0.012485152903171494,-0.03452527726728279,0.005884552256158491,-0.0369357534422111,0.10554403733267205,0.08985945503651348
CCL13,,,,,,,,,,,,,,0.12809887063956366,,,-0.014379495232540963,,,
EFNA3,-0.02662382477766308,0.03899450706174606,-0.010253480044875602,0.025460144825194923,-0.0030120181541825673,0.03690750573670305,-0.023755416992779083,-0.02822778629660573,-0.06125594268225516,0.0002227716044185332,-0.006946201351638999,0.01991663948754207,0.02940882080641332,0.019157240702666823,0.05455892322312495,0.016370678917904006,0.008547370833171055,0.016755933359693772,0.10390714803531226,0.046599309025409104
DRAXIN,0.02647964360843554,0.02984858669756178,0.001946970611180256,0.0003155402296793827,-0.013649198651565544,0.018251910050361544,0.01810933178671948,0.06179471259899266,0.09126729029020847,-0.03702033225327612,-0.013920457600077896,-0.004260981019747438,-0.03679863254549317,0.020885872881781238,-0.03772666527189904,-0.004778671196051171,0.021328964927168563,0.10071609777423399,0.010123598086171784,0.0703633555616986
RAET1L,,,-0.030428327060863427,,,,,,,,-0.01667288079351506,,,,0.03834376791164522,,-0.02943199879774692,,,
NPTX2,0.01762430334654051,0.034732828937419684,-0.0005435589762226933,0.011787262307862817,0.07849158357014123,-0.04898335923021352,0.018261411934745418,-0.12407307602843087,-0.09931853579843193,0.03245954535212032,-0.03177235736398052,0.003659110118222204,,0.11933876158107311,0.0749033820702474,0.00498980942312629,0.007636631194302721,-0.003987731467945397,-0.04596317852148838,0.1061559382076023
FGF11,0.018455249954040197,0.012531090812171401,0.03913799214106364,0.04053818024537457,0.016048378863864295,0.04250475509877252,0.05010042355388205,0.1539131856813929,0.134123465977195,0.010780133423840467,0.0706600648785877,0.01874323997896101,-0.026459478596521816,0.04203928621810445,-0.03903678726810382,-0.059008450564260316,0.023814052615420963,-0.0002524963869507846,0.0550009695385752,-0.07127041124010251
CD59,0.07868831966218426,0.015043862342662749,-0.018516101636193223,0.026818241459349874,0.01610546446537013,-0.06424529316028187,-0.014301801976439328,-0.06865840854373796,-0.08001169059056308,0.00874140753627008,-0.04123115693441668,-0.04077698297184597,0.07487165367498815,0.08433271511876522,0.005943102478770253,0.028802600944714964,0.0015390970237303511,0.024181284252108012,-0.02023110325113503,-0.05710245344476745
COL9A2,0.030216870757072592,0.010709753905992159,0.0357346891369788,-0.028607358969960126,0.056535958205165326,0.039882874052274093,0.034309611814059664,0.08464801396179565,0.1099926960559836,0.04553278743818944,0.03260397520564208,-0.006609095075588406,0.08810954422731672,0.03398412266284773,0.10402848670562759,0.04157921169982191,0.01978024321062061,0.05326123096862752,0.00553664150827456,-0.0719980713442555
DLL3,0.012456113262545082,0.04434138807956543,-0.0008787497395130436,-0.03274497822437078,0.1014833801230067,-0.06099826043464468,-0.020518660811344323,0.15580539327987403,0.05463156059053189,0.06882251525429042,-0.046254380899126826,-0.01578831286277843,0.029754173154624815,-0.006429797528135883,0.11098272468147169,-0.034630199849991466,0.04918463138037236,0.0630964920972139,-0.003188121324188488,0.0548951679602261
FGF5,,,,,,,,,-0.02595419403689536,,,,,,,,,0.07838090569082301,0.0697900613472788,
LIN7C,0.002165761116420055,0.12610492053075817,0.015499788416118824,-0.023522516260787177,0.06829538956197956,0.0017883996813349299,-0.027719292999956714,-0.03723928512242898,0.05262150654176465,0.03294254831276766,0.002215199728794166,-0.057279185853267564,0.11579743025399974,-0.008680179714950697,-0.01102087942649478,-0.03413505950074236,0.017227759458346925,0.07923879680176052,-0.03947231226895054,0.018717062357718743
GDF7,-0.017732062270853426,0.007911735401859,0.008215496908011025,-0.018378575910456465,,-0.025108896271224472,,0.048487320378857876,0.1032425370592986,-0.04701407782693971,-0.015263949183567169,,,,-0.0068734351669823635,0.057696702556169537,-0.025957362170483535,-0.006504952644073789,-0.05427503765970166,
PSPN,0.0034171688875936006,0.051055414217564724,0.019211681317588915,0.005881075649427901,0.022620746630746032,-0.03686073826380567,-0.0292239599330154,-0.006891607054415493,0.04443293247584144,-0.012074306495762797,0.013637331094815653,-0.01698967770963153,-0.007531253236681555,0.0058057426841379356,0.03601649766835472,0.004920475335444491,0.048204354295430234,0.10529932886819114,0.017559491070269634,0.051696077823270514
ANGPT1,0.04966345327748094,-0.019004908480565887,0.031173245263120264,0.01327291938327678,0.03232349230765969,0.03678112300992013,0.05569159835243866,0.0166114996136561,0.10687752324787289,0.02733860831322512,0.001975854675920777,-0.003535991101867249,0.12767945257083516,0.003435363463897384,0.08540532898169181,0.013930205247294844,0.05879951158677112,0.1119750049017705,-0.0026352053923936925,0.005568167840541056
PNOC,-0.02504135836994287,0.013025241463792778,0.01871057282408539,-0.03846063156447344,0.008160159740878586,0.039437576163567516,0.009474241787359132,-0.07759281049967426,-0.07060805123901993,0.006611667783583551,-0.035302953970062764,-0.03466071667506147,,,0.019264260305972895,,0.16797672422277926,0.007271743715221047,0.07734775337447652,0.10540697660625374
L1CAM,0.00918527372419068,0.06248944261319498,-0.00718758048397862,-0.011643519369772636,0.026580159125454517,0.016601828605817475,0.01544523773456343,0.008428267518743402,-0.05018245517151466,-0.02674197848219209,0.024041204345838296,-0.04505963394285332,-0.05958513679931111,0.02119117614830196,-0.06849837340652987,0.008225217546977538,0.016649901060617776,0.021973660802178854,-0.01709197989766554,0.1141848407786197
APOA1,-0.037347104103275866,-0.057961843595307025,0.011399078066558543,-0.01239172108245842,0.004287856601834277,0.02316327067147438,0.021699704670324872,0.11966316465963239,0.0449009577538242,-0.02149004681514996,0.08115191725156666,0.016793749761461217,0.08376559199361767,0.09772325997215622,0.03889503049719197,-0.02158571325761601,-0.006277807830252038,0.055755744898478,0.047549088432675676,0.13993359949689888
PSEN1,-0.015891636282096427,0.046304696016304624,0.04142234678704911,0.0050591229779534345,-0.021094349220444585,0.006373971646975663,0.008225266189414123,0.004825379333408459,-0.012615270163413425,0.005133186015289484,-0.015483237157817995,0.024172956010730336,0.03226839233329477,0.01672190327332657,0.04377125336745314,0.0020494165402951147,0.0028210991660117444,-0.012785065609642841,0.00889528181734868,0.055017732515525636
CALM2,0.08472724282853089,0.005417258195847942,0.010675891414285535,0.037034912480257566,0.1087112451177668,-0.08340236976157374,0.06441534872463467,-0.11431661852128015,-0.16361740055321788,-0.046966516746352646,-0.04262084185745651,-0.011356202699058135,-0.04305833821167732,0.07177597084239264,0.10154308294738998,-0.02844662265218267,0.060628789035905156,0.020127339402586458,-0.051514147950722254,0.05385736494906517
CLEC2B,0.01906660674705426,-0.0011160171502910315,0.03481589581803772,0.029348858889945782,-0.056578056337811516,0.023579578631090746,-0.06398748867116422,0.08834529757966775,0.15481225058423492,0.024607393386874073,-0.03977677964711579,-0.042635242326854464,0.019439639030090324,0.014771805486056881,-0.0029382145607626956,0.01296878308411396,-0.018914247032496615,0.10225299712463505,0.05288109876585973,-0.054642582263732704
NTNG1,-0.01741462849868635,0.016475388137181145,0.000700246974398401,0.0038227759494908016,,-0.02750051901519559,0.034117126752890026,0.027301799831971254,0.04022572621395447,0.020364240875330644,0.07422623336080858,-0.011625625387858234,-0.03843136744047656,-0.01725713939453058,0.06755589061676433,0.017021135279352544,-0.03860687912200562,0.08042868279054866,-0.012690780282180123,0.08340623004540035
LRIG1,-0.00224501174783316,-0.035673901352397966,0.05016567909035995,-0.06111431837394184,0.09790698476490592,-0.02294952923756864,0.07980624566443256,0.04366009217717554,0.037762193480128776,-0.03070672286791951,0.04569059357107831,0.052975936190260094,0.06550491248244153,0.02062926747867615,0.11239326727010704,0.010909454476360735,0.0018843093732906588,0.019862639109619842,-0.04190341792123396,-0.053169702793083314
CPAMD8,0.014413849233691217,,-0.024812459345367632,,,-0.02029614663548372,0.023636060775219334,-0.026269639140840042,0.0086277463466069,-0.018305867293358934,-0.028252307814857356,0.05262871633478907,0.052841586365298,,0.04453565438332977,0.020026174688649447,,-0.032775175849632424,0.0037303762497906145,0.001329045041828811
GHRL,-0.024892975028449973,,-0.06211629396786421,-0.023311238715408737,,-0.008216415234111228,-0.023985459845469036,0.005616616861406802,0.09227782674731831,-0.03209667948400353,-0.013920457600077896,-0.02235671847449942,-0.02969972437266295,,,0.03401604834266506,0.026426035645215503,0.03203850159746914,-0.01741553357431069,
NPY,0.018459428877742816,-0.04973324834467,-0.007053515488575997,0.0511473061366077,-0.005461281257993315,0.00013874485099962518,-0.01415246053525716,-0.10600947917705751,-0.09800533918209905,0.014562480068020679,0.02713532133039024,0.06879941372483522,,0.0689131847471506,0.03872183699861157,0.03778522052718142,0.06017766514468432,0.015906483785210757,-0.027859187733791604,-0.00364217158472346
MMP2,0.0018257864913099634,0.03187118240072534,0.007410077511478616,0.019130885419206933,0.04822212219521077,-0.01571685136052048,0.003380178323702589,0.050926157110648886,0.1129727741852358,0.0056720805812998185,0.07890525222405272,0.07392411384489148,-0.01571513726005151,0.09607692582183543,0.07990693808188226,0.08469889980941077,-0.08217517404213236,0.03677115452787565,-0.0001996662526232705,0.0443210690115497
LHB,,,,,,-0.026274340110788233,,,,,,,,,,,,,,
PPY,,,-0.031005315908517,,,0.020995128199295884,,,,-0.013378610833659502,,,,0.09164040213648932,-0.014924842502579432,,-0.021980720630122394,0.08263520958287145,0.045312176821667834,
ALKAL2,-0.023365161192155093,-0.04088518492228442,-0.03747800976577313,-0.014751818318634943,,0.05721565105268821,,0.019028587049204126,-0.02662135042311767,-0.02325166095886873,0.019039731397499704,0.04832959325291118,,0.12666156884629715,-0.005133106722551345,-0.03461140194394267,0.013258324443920746,-0.03321543659252895,0.108372515445271,0.022101882097999813
CSF1,-0.011586264334072347,-0.07435544621925716,0.07233666899208786,0.031213049200391127,0.043197584859276925,0.006984393836350183,-0.005326210733013469,0.04625411544973476,0.0865255545001797,0.05294667599052923,0.0804874432301815,-0.01741661986335783,0.09825422050853047,0.06828816625148912,0.04297922386654762,0.06929779598602757,0.037880509385815796,0.07799620668130475,0.03974869844546558,-0.042126446401094406
SEMA4C,0.020105484893002797,-0.02510382424335813,0.004130536509957528,0.019502398545501745,0.05356633400687645,0.02872798776922509,0.029769179386580226,0.046842067243121496,-0.035237819864828775,0.02938932079015259,-0.017450020763054068,0.03260675982829164,0.037896596363358716,0.05369376525784262,0.018470592626265537,0.03892062536769204,-0.0430552121967209,0.10746330778532842,0.04766714045959772,0.06919831997798051
BMP8A,,,,,,,,,,,,,,,,,,0.03378379632252876,,
ICAM2,0.025227541711205143,-0.022754865947249486,-0.022728829557608726,0.03826348326357744,0.0030726567968647612,0.017052441384818116,-0.05066148487322938,0.09506655747682766,0.10468330171415416,0.01967225262030753,0.021352937385618706,-0.0274406031288861,0.07691671473631244,0.05233757551595734,0.13604077970337375,0.017575487407786562,-0.05361167639889808,0.08209478088770582,0.000913325246895109,0.017945343238869805
SYTL3,-0.04263743214368852,-0.008211449461415334,0.04200906944297196,0.08591014518461972,0.00090604317461376,0.03156326132173569,0.008824195012705682,-0.031080125259006303,0.09139138977992681,-0.014450969699156397,0.014600758687824162,0.05790010577923983,-0.005024950374480064,0.020163333443024647,0.00032345074098588677,-0.017720815249717504,0.00936735088860171,0.05594164925337682,0.03992272001204092,
IL1A,0.03255909319580556,0.07509531827081338,-0.0007175887627778197,0.09369420912599169,-0.04682794345438356,0.016829745764806215,-0.020645287219193918,0.0031746679687642072,0.021604968080299786,-0.027724544032884983,-0.010223527091775576,-0.033668059997435475,0.03344106028300266,0.07691352626163638,-0.0035479336948912718,-0.05031425764471004,-0.023382990224811297,0.05315125459944769,0.1106581686221398,0.03563182276467038
HLA-G,,-0.03719483971018481,0.0729749269381693,,,0.013733525634920358,,0.04437455060202115,,,,,-0.04341096493183015,0.05676993603439971,-0.04131851726127996,,-0.03153044334176904,,,
PGF,-0.019423675743952186,-0.017042917727834853,-0.007913267306279356,0.049387675334352184,-0.07024721209481893,-0.028756477786267165,-0.01693037721276834,0.04592446598188289,0.11641391918514955,0.006757558234992726,-0.0027686118769646106,-0.060666695243769116,-0.05197309225202986,0.02948642317080139,0.12150554854506525,0.055800218629162665,0.01772310909564105,0.05353994832978544,0.008803569821914327,-0.050371543661636375
LGALS8,0.008999630491337353,-0.0398967422299926,0.04337284066202313,0.02723836735310986,0.02497963964101409,0.029482163648587426,0.0027787725590750936,0.011342499417998954,0.04676768644500157,0.007603648003904572,-0.0024744450344194703,-0.02368763553274417,0.07567159091725513,0.07852578309572372,-0.00104522343060654,0.00888594306764368,0.005132741978265725,0.02282431845979784,0.014229030408509894,-0.04346807652858766
DKK3,-0.006827339821739606,0.02502952700112834,0.010175620228693442,0.04324837306157812,0.009339694499068126,-0.08734514529889512,0.021179234536600613,-0.13514696509936086,-0.10068912072242395,-0.0516634018397669,0.003058419488259373,-0.07618591762312424,-0.0030346837863807832,0.03476819445063016,0.07829456275222799,0.047402975000029275,-0.00763611236427701,0.04969730352305056,-0.049694089596450164,0.032684001806108164
COL16A1,0.026929306791818826,-0.014243383834474677,0.00629163407676828,0.012504131164075902,0.0751511073977368,0.01770184749013681,0.05938114096918363,0.033113760239553584,0.009680152064227069,-0.0257388120553536,0.03140331357699497,0.0862426160292335,-0.044035879011519646,0.046718233671450775,0.03033291315537275,0.023566038452484145,0.007445690008843767,0.024986448910890136,0.004354121178448304,0.009500814603546497
TPH1,0.03717081153477479,0.028677180877800024,0.03985398722972536,,-0.010769892913359237,-0.009735584355787922,0.014801432529282994,-0.023934318051983608,0.028873215254090846,-0.012807750962747054,,-0.021081210657948393,-0.019444635843090897,0.043405766340467326,0.04448764434805621,0.02649003853840378,0.04017406751039423,0.0721431833103887,-0.01628173984967625,-0.027900418700775625
