,MGH258,UKF248,UKF269,UKF334,ZH1007nec,ZH916T1,ZH916bulk
MELTF,-0.037725160145077784,0.005147436759848863,0.012902172883954536,0.01188537320492631,0.06043409117641575,0.0943855938848297,0.03037850118255993
NLGN1,0.01111721983878563,0.003360411604476757,0.05285165159045743,-0.02002658414710033,0.06768775304612518,0.05743184861033951,0.003839910931633077
SLIT3,0.007171075028713439,0.00555754355518273,0.00231454370856526,-0.019508880543280076,0.05309397827505282,-0.02504592419425882,-0.07312617952942989
CCL8,,-0.022752026234140955,-0.010493823427142283,-0.013944029352513404,0.0227394689634312,0.03156541907020615,0.017820234746271386
S100A4,-0.044894240006483316,-0.04529903228273547,0.07503630964670917,0.05840181676385696,-0.13787132840529479,-0.052907206411829485,-0.019032267335057095
TNFSF13B,-0.07205869946425614,-0.018995905467532104,0.06280586413465532,0.02331290819277168,0.002446484300219011,-0.01775540023404273,-0.014200458221478002
HSPG2,0.018671322002203707,0.08292625838237404,0.0640703706911244,-0.013735785127219973,0.00046283342957542184,-0.05905932427319,-0.017875165787237256
FAM3C,0.08991532542838844,0.03057751516836204,0.021159259936788116,0.009785077790280986,-0.019603892694288375,-0.0158726721880665,0.07172546647076043
FLT3LG,0.06501259113031908,0.0696672605435082,0.055468092640202214,0.024639460089474884,0.021154568099901915,0.004635497528338277,0.024864952498140937
A2M,-0.10619396022130122,0.036216507438105325,0.057113116991281535,0.020851672722218488,0.042195227947505416,-0.04901258208109742,-0.02631486735557085
VCL,-0.006484934459720655,-0.004400200256122086,0.008863680267043279,0.024986049827950867,-0.06448855927846077,-0.018564539605789583,-0.004527006727240448
FGF2,-0.03901399701677062,-0.010816533895696872,-0.0033535415083024806,-0.027463594209954437,0.0477983461310488,0.0226453301532703,-0.013952570407680338
AGRP,0.00743590657551984,,,,-0.0374924872779331,,-0.01729940068406553
CNTN3,,0.012944790268069193,0.05785704022321786,0.0030130567467161907,,,-0.06303722394268374
RNASE2,-0.01400513470042155,-0.011764261955136749,0.04759633499697975,-0.039477266250757065,-0.02941229988068861,-0.03613191896190646,0.02755703505883879
ADM2,,-0.02035087073029385,,,,-0.014420486367773265,0.03637212696471604
GAL,,0.01096677519447166,-0.005129789054369722,-0.019728890839468497,-0.08899552798376723,-0.014226608085542502,-0.03461357759042707
IL36B,,,,,,,-0.024857459449014713
CXCL6,,0.007373609295725694,,,,0.037276762279831115,-0.03608850267587649
PDGFC,-0.003961072657128543,-0.015439547781542376,0.05773269904353991,0.05869559616636594,-0.024675644061422416,0.050114662493629836,0.0585674866229942
COL8A2,-0.08747517944325273,0.08467479933890948,0.02760376580754419,0.01350891855745933,0.061728496744951795,0.1013866596197329,-0.1079718233582924
SPON2,0.11640854197530266,-0.007570543831461286,0.04728173578022081,-0.03785453703041274,0.051617731594991785,-0.0628870916364813,0.00045577681759110514
SEMA3D,-0.02555364512849534,0.009178855578995131,0.0043862908578163945,-0.01510487364398154,,,-0.0051398880438700755
BMP6,,0.0021447880780748967,-0.02166354620113799,,,-0.029722836124245967,-0.018982989326675293
TIMP2,-0.10443997553765312,0.029055922713270184,0.016327691726238207,0.00023817411316405228,-0.014063428981742713,-0.00352859478406165,0.11101268277784761
EFNA1,0.014128026540139605,-0.000499834762559292,0.005609149878272882,0.008864556198512015,-0.029406413817683445,-0.0001609942059253929,0.04130038420717144
S100A12,,-0.02090761052846824,,,,-0.01571476025834053,-0.01626497294223812
TFPI,0.10094155539723863,0.02163514550512039,0.08328817762271516,0.05974376921219848,-0.03828269131027142,-0.025446443857168224,0.002479380286439346
GPC3,0.045204879408665764,0.0417062127874434,0.025028748628635963,,,-0.01107514873247911,0.038951176335872834
NMU,0.09035440197693165,0.04088532604682629,0.030375323802910508,-0.029276392186203398,0.04975175078531086,-0.005843761359229111,0.08820950002648538
SCGB3A2,,-0.023882942868960345,,0.012188381366818364,,-0.02268454597747499,-0.01898300631865509
LAMB3,0.03364825123064424,-0.029045633627655807,0.014422418095195344,0.014625558063319118,0.11084446341551116,0.0050219836081976015,-0.010573772098339776
LGALS9,-0.04207915857955054,-0.03250673202044779,0.0435893846116711,0.02273191546645323,0.03999583431856303,0.041432214398240914,-0.023919386766530853
VIM,0.11206830098716847,-0.06440819194666873,0.026812459530055642,0.00264537816540061,-0.02182791031034153,0.010586323323868366,0.013000109899347344
PLAU,-0.009442851921897137,-0.008999144077721675,0.07431451800574708,0.032259084629702194,-0.11736856972679308,-0.02985424758434463,0.06419273911352033
TGFB3,0.03782825558912598,0.04984051623239256,0.040014372379139004,0.052693317427419846,-0.07645057852982971,-0.03916900813431811,-0.0022581587575518755
APLN,0.03186320305472621,0.03243624297604797,0.054180677249654405,0.04411725247714151,-0.07433667263105555,-0.0398301169580661,0.014159187797547924
SHANK2,-0.021930703551825678,0.026580271470055258,-0.04549370014431071,-0.03293990700916652,-0.053550474700546045,-0.022427514704859104,-0.0030269319970701544
LTF,,0.05628076663120264,0.017966183286388274,-0.009770004710179142,0.06268199567927368,-0.0494154671942836,-0.04720715517229382
PYY,,,,-0.012493439503510463,,-0.006571126482379601,-0.01729940495756169
PENK,-0.019081879544523343,-0.03066873185295732,-0.0011094893897793852,-0.022328486008714857,,-0.017082110095074026,0.05674869451018001
CTF1,0.05601389666581455,0.015049824639326364,0.007804895200909221,0.03785848832216594,0.024599102460952413,0.02178878029590669,0.017355080499929773
COL3A1,0.09043483529268742,0.03438844764971419,0.07306565267613027,0.011978368668706846,0.02236299490827338,-0.07358511955896194,0.030912579390624913
S100A10,-0.11275113042980192,-0.04716221561323302,0.03064833051625844,0.0017053727989620646,-0.07481673748254646,0.010637921043407217,0.004328708343492332
FGF13,0.0042375768394591045,-0.04161093912188515,-0.019266138097091507,-0.01811627837924224,,-0.023565243806316943,0.03882401828601235
SEMA4A,0.19829454202955535,0.003788187352157732,-0.0033033698512037997,-0.020160182933202705,-0.08788304028429028,-0.010008884197806062,-0.05041272681564514
EFNA4,0.012545936858795202,0.009107569446568351,0.004426295198118402,-0.043495163382151945,0.034327470026152905,0.052093760199924094,-0.01211185554466584
HSPA8,0.07583948845450009,0.05816491627776983,0.015254329372018722,0.003567558569368364,-0.006806797637208647,0.03284577917382807,0.04186032112572458
NPB,-0.0058858401305661385,-0.01328937461466338,,0.03510818131260271,-0.00669940112301955,-0.01929552338902607,0.07848641935075068
ULBP1,,0.010587777983338412,-0.025671837654498326,-0.013944029019670446,0.005868724995206044,0.01402369240450918,-0.049210801825252566
SEMA3E,-0.02645334790382508,0.0067726247933094,0.016352402740190557,-0.014230852261571069,0.07887205435754972,-0.019084794681532468,-0.019627649479203087
ADAM9,-0.03361847688285154,0.001502377636793595,0.02131386240427805,0.05315410646799415,-0.03309157311675126,-0.03783882367590743,0.05683153965685138
ASIP,-0.044712736447223234,,,-0.017901684612819945,-0.037392090954543634,0.08232829174324628,0.037141556380570644
IBSP,,0.02723637498963458,-0.041721091945053676,0.04696096330913012,-0.013445149676926314,-0.07335177654225208,0.03136381280697105
MMP12,,-0.013497659599098594,,,,,
FAT4,0.06539948147721189,0.005383697729958243,-0.01122616183023465,0.02661333495878644,0.010881401512879828,-0.027365762719159865,0.013357448238695425
MDK,-0.029905245695015202,0.05801416441567432,0.08396197175212017,9.415356974379592e-05,0.03927388060107548,-0.03122335850767054,0.07756257643400458
BMP5,,,,,,0.006954570481137425,-0.014285466637676275
CAMP,,,,,,0.1153122870097786,-0.02374895583713933
HSPA1A,-0.05906369877258881,0.00837840234489177,0.03182300134279116,0.027725031475488517,-0.021203918955011888,0.05692550530783978,0.031093334803367578
SOST,,-0.02090761058879245,,-0.017206564562754108,,,
SEMA3F,0.0761541797822114,0.07398144196598437,0.04167088027522498,0.06313769343598638,0.02859519040067112,-0.017802488662179032,0.021966745639374077
ARF6,-0.0076839940087801975,0.034587133334586816,0.03291904623622795,0.005624945121286121,-0.10669034548762615,0.021830480332454345,0.008162096807568877
IL6,0.012597511732195928,-0.035401318979149644,0.02987462465592325,0.058701997712808755,-0.04810928134480732,0.030911566658221246,-0.034492061698559985
CALM1,0.12078941509807625,0.06858254512859004,-0.06342530575206401,0.021292691609441357,-0.0867880772500589,0.052228736055735914,-0.034319119444681696
VIP,,-0.04311628289147747,-0.0020606996781930647,0.014171026640459794,,0.001127183822018807,0.11535401403826516
NMB,0.015389885567485585,-0.018608595444964997,0.043072000798791414,0.024570340319118235,0.03177327714409625,0.0015665566760133028,0.01921368844884279
CCL26,0.003459420032047113,-0.007744714657366715,-0.03251670691663008,-0.01972889556282276,0.1195196224141836,0.06329598065371113,-0.008701667184742625
FBLN1,-0.009761348851880947,0.07196507670927434,0.029906811363381563,-0.025200848358862767,0.09404685834993713,0.007340450293105038,0.005028111600800632
SAA1,-0.020936449581564508,-0.04423520109321634,-0.0015868560895878198,,0.10282953547156287,-0.03006758035297044,-0.061327565412740676
MICB,0.03440956755279455,-0.015959326622408367,0.12022022876395604,0.022836563174508395,-0.033052272985538755,-0.010436104982933915,0.01045709725660923
MMP13,,-0.015970529858004574,,-0.011906151344075458,,0.007284765202016709,
F13A1,0.03642110196509015,-0.0334879793247826,-0.04272230300990119,-0.025499274408133345,0.010117512884761365,-0.06395014911304511,-0.05319454496490172
CXCL11,-0.010074610909469466,-0.03152787637672873,0.0398757586006469,-0.014618014556240247,0.07417894912946926,-0.011977684668605576,-0.009588691773304719
COL5A2,0.1282115771130275,0.0037920274233026957,0.05731940585929053,0.04390747828937839,0.08510477645380353,-0.03729686082354119,0.005444275253773928
EFNA5,-0.019414233533835725,-0.04264906157653094,-0.025527503094328916,-0.002519359084910992,-0.04247390106461328,0.03905312382493714,-0.07638756369177156
AREG,,0.033262589728609335,0.016259859451358515,,,-0.04889847849327721,0.038572953167058305
EDIL3,-0.07125853079848397,0.017055966226844906,-0.1208551156438915,0.024916987035925677,0.06280224320325652,-0.02356246063356176,-0.04337927366131397
CD86,-0.059314482314323555,-0.0307290313446557,0.06838483050803436,-0.00834012920483796,-0.06300646829629954,0.061585827319757605,-0.03808604615834595
AHSG,,,,,-0.03790074482412456,,
HRAS,-0.00272199369184033,0.01600419496325217,0.011936678318544211,0.04665458621049348,0.005390062429044771,-0.048814188354765135,-0.03357244337085113
C1QTNF5,-0.0160197089392333,,,,-0.011154624481934735,0.1079801136493253,0.0379599716276211
RLN1,0.10232344503542455,-0.013905291068649326,0.024977119642450547,,-0.03914576710433089,0.016999254928680624,
COL4A1,0.05865528694878724,0.0742275306952631,0.09313538780755799,-0.015128343474501673,-0.02637328815527654,-0.06701139020269768,0.023068857076582443
CCL3,-0.011591306174511044,0.06578960875422851,0.01980096900554605,0.05140847451691983,-0.017371234993071805,0.08183659341808963,0.015729620446008098
BGN,0.059723535726039514,0.028644267882973046,0.02877503890201921,0.020268031004242393,0.06918920949476921,-0.04936620109849742,0.006895702815034944
RETN,,0.054576240392423044,,,-0.0635628636674358,-0.023316508567038843,-0.02336925459978106
S100A9,-0.07127951346226352,-0.04453578556319359,0.08396203374979937,0.014028885876239044,-0.08453747480950746,-0.027040211875411287,-0.013269725444326669
HCRT,0.03547297565574957,,-0.024053603408262028,-0.02266258832527228,-0.015330719397071885,0.03877546688712997,-0.054005568708092484
FADD,-0.04730410569223942,-0.048278411125289536,0.034828653029337575,0.019008898878819666,0.0027399202698291784,0.018301416868797285,0.05779716515606367
ACTR2,-0.009452507479167054,-0.012938415668980812,0.016438872795003497,0.020278885013951052,-0.06779646471841164,-0.03779085758977025,-0.027032373413579832
BMP2,-0.02153497239880443,-0.04892606651937068,0.005847724065972792,0.0440620232121922,0.014237728811186777,0.004611159223040352,-0.023455232197615073
PDYN,,-0.0009509118261982469,-0.04144943227436949,0.00037437429885120134,,,-0.05442100959044599
CD55,-0.042746866779462066,-0.0016303137801580896,-0.04969810270011834,0.02790613705752522,0.006163451565923118,-0.0233891960365963,-0.015486686755124972
OSTN,,,-0.003845435597716403,,,,0.07062071560296443
CD6,-0.031164301641045427,-0.0018963984199937577,0.013246544221620552,-0.015732013044966665,0.09749266705314223,-0.004434758990044828,-0.03314006422646166
IL16,-0.024913014219222474,0.09146122457874127,0.07108993312393053,0.004751075195531695,0.10342036754140581,0.03251961037049926,-0.019715462949798968
LAMA5,0.027442585553087234,0.0014262757810142182,0.017888532920303117,0.03207608277628416,0.05745033207533184,-0.055057705514606224,-0.0034880381482230126
RGMB,0.019537820646663137,0.026466541661135292,-0.001282371610188458,-0.03964671549555181,0.07118485131804218,0.025962243751393797,0.024371012444548472
INSL5,-0.01852024827305331,,0.003035129809169818,,,0.10188499591630101,
IL12A,0.0020356763609234874,-0.03875787911154781,0.07622437616622132,-0.005557505130825358,0.00983390615193004,0.13722333488023475,0.027961036043676498
S100A8,-0.06388064857065345,-0.007517529320372084,0.05088574174634102,0.05970036870901161,-0.08931348216318034,0.002050999722364386,0.026211612014466236
TAC3,,-0.02147301992972948,-0.010286738856881365,-0.0015377832461703044,,0.003120784929388246,0.13025444316656914
TAC4,,0.002445360150650801,-0.028386052308428868,,,,
MFAP5,0.05221243367003815,-0.014688148716052547,,,,0.03026140181486981,-0.030405956349951118
CXCL16,-0.05703397190116731,-0.004099063707539818,0.016960973588101357,0.029427431139023196,0.0710858214469586,-0.01085964143219399,0.004636498170678705
AGRN,0.08518966788493462,0.05043041305222242,0.06072709347283699,0.01010595985798193,0.08453916441792564,-0.012986914379407055,0.025811535708214105
COL4A6,0.031187172731027803,-0.0005290925863948666,0.15067027724623075,-0.012870692124159968,0.05637754067010587,-0.025998934812699232,-0.014611787298154282
FST,,-0.04146636355471433,0.0045337308218864605,,-0.09500488059427743,-0.03050693215913614,0.011540526336213256
MEGF10,-0.04429024752828347,-0.01661277543910511,-0.004797786823072643,0.04987235753170655,-0.06376797133516551,0.08075925954415049,-0.03188027752166704
C1QB,-0.10248127886580985,0.007663283860773229,0.06903544366803245,0.04178045042865135,0.06027081152842403,-0.03075656193875726,0.0022141546251500622
HLA-B,0.06656276502702442,-0.05844365707913121,0.0630904052736121,0.00583761569352865,0.01127609619707921,-0.058809729333925066,0.05167881496737621
PDGFA,-0.03428623395374517,0.021021293258737216,0.052864787273950824,0.014872671839024385,-0.018700467425197147,-0.03997217747409274,0.02837136971869367
LAMA3,,0.0028434047332419328,0.011562847228224706,0.0730163377764425,,-0.0257121845257046,-0.027458699821868437
DKK1,-0.019081885884127733,0.056884122580089846,-0.00985221209342165,,-0.03234276618872654,-0.001184523411616656,0.06555134000848027
INHBA,-0.023804635528128355,-0.024934741323108432,0.006384448797663854,0.14951657699480142,0.014945888961078194,0.009082810883446736,-0.025738829263906516
LEP,,,,,,-0.01362941668664898,
IL7,-0.02838261620976631,0.04802008104933904,0.11163657349662665,-0.015263925910330066,,0.02039866096526033,-0.009825434384042465
FABP5,0.030095426106021523,-0.005504667581822545,0.055367029442314065,0.06320366266091462,-0.005293939689942282,-0.0002533072876505121,-0.030807139126584525
CCL4,-0.023999012917739312,-0.0031423545484911136,0.005003001597285475,0.025210839085449584,-0.01296841881364647,0.06265508704648656,-0.008285590637006773
FBN1,-0.01025214495477209,0.012876504310137041,0.0174837547110388,-0.03610938396601087,-0.0546231886982309,-0.057328258785382814,-0.04817384806013936
TCTN1,0.016056385206906654,-0.04714824434270575,0.05810347837956517,0.036857852149591926,0.10966246507521024,0.06640491658956794,-0.038073390406500505
NCR3LG1,0.0624959733006436,,,,,,-0.021381967584182617
BMP7,0.016145376305278673,0.06352481081144594,0.06193823622436556,0.010398704966333282,-0.04079246597947584,0.06328554085782395,0.045750275892392694
NLGN2,0.0443825454826496,0.038820538038517385,0.08081966683980608,-0.02645230267724121,-0.03709833699623514,0.06148022846689535,-0.01889202304523166
CCL25,0.08392240559802099,0.03443671470652712,0.003091283629622361,-0.04031696922232196,-0.023817007142173455,0.05850177934965637,-0.021994956665363198
NPNT,-0.029642042229335155,0.007198144481323913,0.03776898839138534,0.04719617446453577,0.15533725905288392,0.05719646569202578,-0.04395954285055495
KITLG,0.02856980722895267,0.11973622647205014,0.04918755739258582,0.10753616008697237,0.00019121047798109487,0.041909999302140385,0.01624835441339561
MADCAM1,0.005679707805655379,-0.011787998138040205,0.07116846307077021,0.04214165760267722,0.13132448631786667,0.04937695697573921,-0.034822539533042145
F12,-0.026651857706000967,0.015192289954111076,0.024016594256446266,0.028632685398221076,0.07176406002250767,0.015113011984426888,0.0531226884606042
S100B,0.08876901706387384,0.06476236308505691,0.01591899212931427,-0.010671012208107058,0.10961384727030743,0.07001647592393001,0.03100637369655905
IL27,,-0.02076968733520867,,,0.14131029686116692,-0.006506182754116614,0.2524857464127818
CD99,0.012190523824309704,0.05424855228496696,0.05751037792179899,0.02222539601795875,0.06925608491967794,0.002995139674135061,0.051055581204679165
PDGFB,-0.024511166538730204,0.06203680859696894,0.0008465944834249701,-0.02212223125558499,0.058247758958156134,0.03827022726718795,0.023084356226181477
CLEC2D,0.0923153934018744,0.005638855050082897,0.013275845748519928,0.016018492231841784,0.07132135011255167,0.03895700174554472,-0.024887207295290266
F8,-0.020382352786030577,0.06560927012994795,0.05277793057452559,0.02151096025076339,-0.07504010648659108,0.08623066878520805,0.012180570827296957
C3,-0.15873229940206066,-0.00712680221368067,0.04535615481164976,-0.014391604240599704,0.09993320880856431,-0.008831372159910577,-0.14030094020317474
DLK2,,-0.020402104263165324,0.034835406467782014,-0.02046682361264046,-0.034565264322161206,0.03960720659618222,0.0005379259154942124
TSLP,0.15163631696421828,0.007502767333432949,0.05814537831960478,-0.017764658182820855,-0.05725419812627503,-0.03445800695360438,0.02090858728413053
OSM,0.03337187951925902,-0.06593427338986588,0.01905117220253573,0.06469395849588637,0.009595984728769909,0.00323870328707067,0.08942498713375824
PRND,-0.019081883506775348,0.02898731916045144,0.0449261460176836,,,-0.01772932845602516,
SLPI,-0.0515395946584448,-0.050130803898998405,0.11237816827591199,-0.026194425607539845,0.03459222157336002,-0.018408854196212267,0.051316140137103616
AFDN,0.002418493983444788,0.08742386956476583,-0.006464460313956766,0.014298171093674362,0.03100300058922984,-0.03371005683429733,-0.0942583165888638
KISS1,,,,-0.015104878925873196,0.06109569709567431,,
ULBP2,0.0043587038147216844,-0.01993799596065097,-0.017377082526660793,-0.024687665942856495,-0.10003491225894148,0.004630321779784754,0.017859593710945636
ICAM4,,0.011126428313411405,,,,0.19020150766457838,-0.020323490814086933
ANGPTL1,0.019618552754541392,0.026593732081036426,0.08341267431023641,-0.01960349563519009,,0.04443316674013739,-0.020539143933040613
LTBP1,0.004273452443937019,0.017167192557135422,0.009426247907179155,0.03216379869861441,0.013784288214835577,0.014796814615152538,-0.03539676841789259
NTN4,0.055458111459573786,0.02794597544004972,0.04005418941377384,0.027741704117979875,0.16080629161676885,-0.000772990580278167,-0.015363216262059935
APP,0.1192600063961522,0.06550247434860584,-0.05098983890016427,0.026030168478561957,-0.020492179194711767,-0.043878196559912624,-0.002839124762926622
RIMS2,-0.019081881921874252,-0.019510673135124265,-0.05689226914558756,-0.03973210769095264,-0.04963960502747561,0.008080094477029882,0.025910993919369886
WNT7A,-0.019628413188620995,0.10053122948217026,0.05252588149991452,-0.025613104260362934,0.06344077329313605,0.06310775409533688,0.060416702832622474
GAST,,,,,,0.026273891344154223,-0.02828047011418489
GPI,0.0575112799478705,-0.030508077805978213,-0.012017379510024595,-0.0225163374154853,-0.03454210178054311,-0.015016199145967673,-0.04114916461407475
IL1B,0.05347270733722587,0.01663515226733773,0.06667222710117181,0.114253656370553,-0.07382742590544646,0.06689070295805602,0.02741309511116128
SFTPA2,,,,-0.012104948992252923,,,-0.017299400802773715
HAS2,0.009607034889748295,-0.03901164509050298,-0.007412015488374131,-0.004020845244065684,0.030994932167530326,0.029141340476714538,0.004525676179143306
IL11,,0.045722838480203525,-0.012941265507790988,0.03548270667033127,0.018989231644099908,-0.035562943535690596,0.0557117594647082
SEMA4B,0.04758636612151418,-0.06520359509018515,0.050677698484527786,0.0039188205655020965,0.0018348511131350545,0.03570288659524108,0.08697384123791942
FGF12,-0.0014741528335797613,-0.033742130585278446,-0.01163109695674171,0.028611652167809185,0.05131607580854584,0.0033860260575355444,-0.033916761062257154
CP,-0.015600223972909341,-0.032928752206457,-0.006264008106831529,0.026085395035258727,0.007013012812379934,-0.015871268609103387,-0.050666014507796175
NLGN3,0.01877185511960491,0.039121897982276235,0.05249034534877175,-0.019959904651298804,0.1381000121111231,0.0719141403672247,0.06393948282537731
GZMB,-0.0235778287797922,-0.003376771787360379,,,,0.015382480456986203,-0.004232071024900721
PROC,0.06461848522550796,0.02368062753876228,0.10707441159014608,-0.027534643071267777,0.06744360401881505,0.03661640929244839,0.16733720298837024
TNFSF11,,0.03439683154925895,,,,-0.04113491373999474,-0.018038780930411114
AGT,0.051022240127671016,0.012509143517014487,0.060211151400773495,0.026256802066030222,-0.002252611038213739,0.04218073399718674,0.06014258960678779
PTHLH,0.028525680790745096,-0.017398974982734485,0.0138792421145248,0.008359274753605681,-0.052121507181482195,0.02539073753566492,0.06288948777725914
COL1A1,0.004621558147757725,0.0037011346606965587,0.07214662933692816,0.06673149131695941,0.06708046956236255,-0.09967022344691845,0.042673006274998246
LAMB2,0.08645988243732677,0.06498780224016848,0.0773382879381425,0.006451091945630802,0.027714933140927364,-0.050533642466806375,-0.026752906517942397
DSC2,-0.02805874677633883,-0.04813767540638123,0.030509802630079522,-0.018448721488113204,0.015004209656578114,0.03065257112460379,0.016363903089855927
WNT5B,0.10025406843859357,-0.02955066866331855,0.033775991379597504,-0.026870245659010562,0.1351162741780438,-0.003919796226886538,-0.0046493030200595534
LEFTY1,-0.021189034479198166,0.09446401710861514,-0.02752487233168936,-0.04116617340703077,-0.059040968948766474,-0.028044483606047818,-0.02762470283769675
FGL1,,0.06468434808485864,-0.0148773925520777,-0.013944027910194102,,,0.11110871200460244
CXCL5,0.04625139594500114,0.08503948372365341,-0.022665748111964836,,0.02116770342970415,-0.00926282827115614,0.004564436183292652
S100A1,-0.040578598261635464,0.06218419500951338,-0.09017165593963099,0.0069941970475333615,-0.001547093180944713,0.0036585165421984156,0.00624123817086467
C4BPA,,,,,,-0.013629413346521561,
NPTX1,0.003432384319535077,-0.002545886715870452,-0.023633393215278728,-0.05216573312087128,-0.055864718423401426,,-0.01985538623675598
TGS1,0.045911722949550746,0.02198320919265852,0.0681110558886463,0.010823121780289567,0.02846424381728598,-0.002239357339239728,0.03258822005709095
SST,-0.024473676383569298,0.058907459140656974,-0.01567162246105218,-0.027574209178584733,,,0.12899052753543164
IL34,-0.05019188663410021,0.09147827246913937,0.007772485001122001,-0.04166909847567695,0.06928378758317795,0.0680246697840338,-0.0021314400796392722
DHH,,,,,,-0.02012904949154871,
XCL2,-0.008789898104968509,0.026726547868974746,,,,0.01535942922830473,0.004082896024565799
RSPO1,,,,-0.012870692124159968,,,
TF,-0.10176633172485902,0.01218611166882785,-0.09470795407835711,0.03357870571580301,-0.04244762529920126,0.09576106008870584,-0.06362442265588378
IL33,0.06208717066483859,-0.011234344320319344,0.06634939732964332,-0.006127656947691446,-0.022116448929841766,-0.0643358348620082,0.03510171748313197
RBP4,,0.04477009483691764,-0.029802886923252517,-0.0158724517237261,0.0048341552942133,-0.02513116051420294,0.036027663882327435
CCL19,,,,,,-0.026055677144847317,-0.02644441969201534
CCL20,,-0.035786231986017006,0.052524208264531254,0.014167862204690598,0.019286845829226035,0.029381360161956794,-0.06380051282142697
NAMPT,-0.06392283693584211,-0.07771407645984338,0.03447493411670432,0.03908410236241856,-0.07960831521775531,-0.04812162673949996,0.018906267408545185
