,MGH258,UKF251,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916bulk
PROS1,-0.03447172984097706,0.0051573280981379215,0.05797370541774205,0.03364535681804972,-0.02628910213793856,0.0252927462597429,-0.07439975525992934,-0.0254074132422337,0.029564253987027878,0.04324485896717966
CLCF1,-0.024258745093259686,-0.024817906873157262,0.010797448993454944,0.056038371601344526,-0.04045687907290964,0.06483034491913431,-0.0426101346275714,-0.010088000504860377,-0.02628721235096835,-0.011352292746210007
PSAP,-0.03466116890933469,-0.07145042252787502,-0.03469995567747912,0.008583038631750748,-0.04564932874981871,0.04446386999244817,-0.18265873215529121,-0.01709673277104266,-0.0666999373949929,-0.0411364318716314
EFEMP1,0.04212864405480251,-0.10434176892969864,0.0593109198837555,0.05164739726999885,-0.040975539499222786,0.06737019164517458,-0.05099109931562442,0.005505715866182779,-0.012069788793039181,-0.034846297891676994
C1QTNF1,-0.009758671517388951,-0.026456805372365815,0.07372906526365414,-0.040761183225178646,0.0213956842324655,-0.007985513155854974,-0.0571219980970562,-0.02237043540538202,-0.06216643715783149,-0.07753180613940028
ALB,-0.030177936758312887,-0.025278360566596707,-0.024619517644704304,-0.01720206489074712,-0.01682461521696644,-0.037209500275712494,-0.06041944511175733,-0.04832992806394192,0.10175928651472314,0.01997132491813495
EFNA3,-0.03634592424654685,0.02351299677859056,0.003044392005738272,-0.03288975007962644,-0.012143361909176004,-0.026469048191213092,0.16905738374909665,-0.12390173158282776,0.013997973649243153,0.011371323127519851
DRAXIN,0.00561543209431852,-0.054551558637619874,0.027947022353055778,-0.01566925051922725,0.0075498664603016186,-0.009601857654626017,0.004791913200754189,0.003276971230604806,0.03436007438279166,0.008578583203302518
RAET1L,,,,,-0.016180475429280007,,,,,
NPTX2,0.05748397321148484,0.013480233001695447,-0.07654226153312244,-0.05537265405737064,0.014338176315487807,-0.0038176134832817975,-0.046013309112875225,,0.023404974143064406,0.022023722285547078
FGF11,0.054081664511622864,0.048620341846052635,0.032598234031871474,0.0395086207488099,-0.03062022748547748,0.004252500643202419,-0.02660257283153863,0.0017539291001548985,0.037654259007059085,0.09223129262655204
CD59,-0.00790067718228473,-0.07489100374410321,-0.05865990941195155,0.004198459628487239,-0.00045576369779258736,0.02876446676204177,-0.07931309727447017,-0.07288198898267934,0.030389893467321873,-0.022191702915605963
COL9A2,0.0006078134822815332,-0.022324228314733432,-0.026882330164399847,0.03222601482609342,-0.023580098089243693,-0.047005045263858604,0.04295314983853558,0.052693033363348706,0.06760985559254945,-0.01832530293187542
DLL3,-0.013671039312932896,0.0503345211596088,0.037054707177553894,-0.03569376850399892,0.0332139681704525,-0.048452894714303994,0.02903412559098929,-0.060713855980634106,0.019200591402997826,-0.03725996788040854
FGF5,,,-0.019604383306037847,,,,,,,0.043680372233290195
LIN7C,-0.03825498757459292,-0.038124277249089726,-0.02198608316333443,0.06649482026589981,0.03772839640672042,0.03930136215178046,0.04290907885539281,0.03339858893248868,0.1362528377628458,-0.0164842958604392
GDF7,0.07051887425988522,-0.016096609666988667,-0.035069038057022134,0.002014160663380733,-0.01481315423394316,,,,-0.024590186388237383,-0.0066892324267761785
PSPN,-0.01247819689863192,0.029164901630140332,0.051831758081250456,0.05604792352529673,-0.03050145177697165,0.013447263512849634,-0.03483372236799637,-0.02425415946327147,0.04278444052263747,0.002127716804391332
ANGPT1,-0.01171458641826103,-0.03727001597317774,0.026085791431731887,-0.06305541863717834,0.020598683602620925,8.07732890607561e-06,0.0015237752191878924,-0.053764909652316555,0.1397580373562716,0.05635864321319318
PNOC,0.0037440352242652953,-0.03368518740818024,-0.022709893833079416,-0.03719997671392273,0.029423421565232526,,,,,0.013271682818829475
L1CAM,-0.031179079990916733,0.07913557497821876,0.006992469786591922,-0.014418205959723788,0.03200677921943236,0.029798329199316933,0.004519883240593266,-0.12187385566452154,0.054308265993012944,0.011567247100140543
APOA1,0.013203243636197213,-0.0222916434612386,0.03958533409259361,-0.020517822733267518,-0.0239736679129652,-0.015932909537077915,-0.04283793203697876,-0.06981258293844991,0.11875573134824331,-0.01121999652609774
PSEN1,-0.02778166194833216,-0.03025292824886848,-0.039198248248147535,0.0036935967156146612,-0.0013846197179320505,0.03533939887473143,-0.019589251882779504,-0.017994679029997063,0.016100436769236556,-0.023729854136312633
CALM2,0.04024731095528038,0.008994358987417548,-0.07889895497122276,-0.06647158186783744,0.030333307818043005,-0.018391364508928837,0.019326097659103984,0.04580893532575585,0.05610187014936556,0.10087288743817073
CLEC2B,-0.011412452637583505,0.0061355512572799815,0.08194008198107035,0.050186817657042686,0.01601671237208771,0.05671324681883784,-0.02918717706848808,-0.03362691951035639,0.02070658581904846,-0.01904500488860539
NTNG1,-0.05199245879412413,-0.042148923417807106,0.0710163244516572,6.334934002165893e-05,0.0019866899633622526,0.1919078697714715,0.09571289912835602,0.07748963816115229,-0.04592894400434382,0.030299900731033398
LRIG1,0.051090403379036274,0.017383325078200857,0.021803537968355262,-0.05528917356829902,-0.002990834705524456,-0.05087838742085613,-0.09811730212088712,0.0009052692926654578,0.0877474490110937,0.10505358818811188
CPAMD8,0.08350750316095043,,-0.017734802991140913,-0.017477697621350544,-0.01711166852706798,-0.029403706484222587,,0.06091849729423173,-0.064394920778457,-0.018476752155313598
GHRL,-0.029148145702907084,-0.020416810980574455,-0.027535585358725998,-0.030644604250700112,-0.01350934040444899,-0.01864001719700936,0.20691848303710375,-0.09023891528380323,0.08321260364009304,-0.016287449276328848
NPY,-0.026802503413554273,-0.020395883136420673,-0.02088793185291859,-0.02746922097562199,0.037268678510291045,-0.0343371617645527,-0.05940396843041142,,-0.012785393151710159,0.025479131314998
MMP2,-0.08846743650382809,0.04979764627828647,0.03926534607648198,0.03142572312167183,-0.025004647824117314,0.03894249803533835,-0.12355597113825327,0.05303618307289242,0.02268014389742912,-0.02791852007378895
PPY,,,,0.009048516201912046,,,,,,-0.03307565101328309
ALKAL2,-0.009941292830189493,0.08685826529450584,-0.020108316870762703,-0.030811387913092445,0.005705176373131405,-0.016171860431773485,0.0323886594423128,,-0.014336924595836551,-0.006755460639893194
CSF1,0.054950163752619546,0.025358801480554603,0.06653668641520434,0.05008065795988014,0.018366239493804153,0.009443863056244534,-0.07929637979832609,-0.050206605154878195,0.03539220145321,-0.02976685441954913
SEMA4C,0.06621336270481451,0.03292904652998163,0.055439362966609555,-0.007383004746692585,-0.0175296045628861,0.027070406549150255,-0.08335685120509011,-0.01401557518141214,0.0005509917256520877,0.03592515590410414
ICAM2,0.0474355127956837,0.052781719447638424,0.058132863173280154,0.016850980827740634,0.022707776287764655,0.008184261329118593,-0.010599076540792016,0.01961309860638176,-0.09248815591646782,0.004251773780413502
SYTL3,0.01250753954876771,-0.02573160979469164,0.013766947394907482,-0.02797040760247591,-0.03043414606477338,-0.021654219805405658,-0.014817988570202213,0.11652352660203809,0.09319085217547342,-0.05852718713002358
IL1A,0.00107878095436311,-0.025780439079059952,0.1006490503738624,0.053272975771511945,0.06066766564844568,0.05998551489883396,-0.01944663956230789,-0.042475820731880866,0.014809148151181424,-0.029277201897559845
HLA-G,,,,,,,-0.048372747003715126,-0.030282765464603182,,
PGF,0.03273152493995747,-0.013482127517657379,0.13091686064637958,0.0015910323224271506,0.09444422165599828,-0.004128281473681265,0.011485000067927747,-0.030176152027885955,-0.052218427652561426,0.04103563563749176
LGALS8,0.10840417293270155,-0.03405623190220798,0.053649384777083406,-0.020678545497014207,0.009711166778775426,0.07341504381779655,-0.059313934557615494,0.03844562958230291,0.07411000977271442,0.05424339586806603
DKK3,-0.013746242634012893,-0.05816566128211537,-0.01660675809324584,-0.043498675324485155,-0.0003783410146239406,-0.02934732558372088,0.023133905245901892,0.07523684196803884,0.01457108662103131,0.02748932089235637
COL16A1,0.014353809517645245,0.0034533618331522007,0.0040510232351010835,-0.010056230435886484,0.03040445975119036,0.032636953309516485,-0.08902973383499768,-0.04784336323841239,-0.006456707099563077,0.0076453416893617395
TPH1,0.05329256506402254,,-0.0022789184376539274,0.02784971644157397,,,-0.0219122769185,0.31382186367672993,,0.031120994088006598
TNC,0.020517723166728254,0.043003397128151044,0.10604505598434008,0.09067661334303882,-0.0014085906245957813,0.1283437985494044,-0.040577393780289295,-0.06404257994229483,0.03109129657670329,-0.008848873371530312
TNFSF9,-0.018269787086975135,0.009339365089973989,0.004513801018352156,-0.005874460064031218,-0.022564678279536458,,,0.02771084612171764,-0.015235457760084885,-0.0014159933889710732
C4A,,-0.012732244988829869,,-0.015142169923551439,,,-0.056805927471158986,,,
CNTN2,0.0468343598662509,0.018812869166446783,-0.06932625761844634,-0.02360997958016225,-0.038912858172580556,0.07374803070897344,-0.034418839349880624,-0.08101601421671409,-0.0696030862877373,0.0579884653527508
F7,,,0.004665342721476337,,,,,,,0.023370065744289785
LUM,-0.05033945895539834,0.01513156068931212,0.09281063074008147,0.04587567191842224,0.012605151070485371,-0.05499950561209573,0.025242478379716892,0.04261814584879471,0.04805159932552566,0.02528476039213713
IZUMO1,0.08733249916688948,,,,,,,,,
BTC,,-0.01992370204193683,,,0.008635633026985876,,,-0.06341142470210337,,-0.04652911650003533
APOC1,0.017048483825093268,-0.04667155951851798,0.09316060667284304,0.0014523718126757126,0.011069459106323619,0.011751697249151325,-0.09481002128855837,-0.07809088883747832,0.007633063063887401,0.027736967967798804
PKM,0.07412005339781216,-0.008226416586336964,0.03451484582658365,-0.0027232445102596528,-0.011438618645197858,0.0062791408770491094,-0.018437620824060797,0.016670013581943286,-0.08303459779848187,-0.045337797017447376
TNF,,-0.028270878732008876,-0.01138962515449347,0.06517810736342408,0.038283894590576094,0.06761383571970789,-0.050216545204269936,-0.08353007069633013,0.08460216630052454,-0.01777486714098451
GNAS,-0.004834340651204628,-0.06839781750501688,-0.0499278355405017,-0.048028313922607625,-0.009272319309296725,-0.00562911213189218,-0.03906943675145323,-0.004647477506074066,0.06076769112585281,0.003107204302679751
BMP8B,-0.019654515194039743,0.032496376776375464,-0.02049536234279692,0.0035189667934547382,-0.013114034111366258,-0.018165807961829244,-0.010410178586080267,0.013117734592366806,0.029546506646295836,-0.042564127978485744
LIPH,,,,-0.012208728320348056,,,-0.04837277490381782,,,-0.009450787322804584
CCL28,,,,-0.018799433152143177,-0.015511133227108684,,0.007581980232550424,,,0.07217035072506989
PTPN11,-0.050158416276180014,0.002447412507687609,-0.05279240275608025,-0.051417016296878136,-0.017215707895026577,-0.01292248787871481,0.06662138988544736,0.12041618629237309,-0.01730379794774487,-0.06368143245664579
ADAM12,-0.004511350654488218,-0.01516164310185738,0.08425460843308445,0.018127368598953093,-0.014990546007590439,0.03551584346152185,-0.07470763114038187,-0.05835250775290821,0.014325867071946089,0.003309897282040607
EPO,,,,0.11571997330220092,,,,0.05801378606727715,-0.0537802205843553,
EDN3,-0.025657760700112383,0.05326530424966159,-0.0064189446140980825,0.03562116162255855,-0.013051877102521158,,,,-0.02288590969893513,-0.00979053177859225
CCL22,,0.023319345518437288,,-0.025719425094171394,,,,,,
CCL2,0.09428518036914883,0.017355623875289914,0.11795452370277086,0.08954697037107742,0.02351388204425976,0.11460009344836651,-0.09878069531422988,-0.046362744216826846,0.030070521820984353,-0.0807455055358819
DSCAM,0.0906778680568156,0.05500151117213646,0.004499149896905026,-0.01384742351863862,0.06533664044890222,0.04195998153867552,-0.035728020951427276,-0.0654679805659627,0.08590204380439274,-0.014279716613710162
ANG,-0.027745534506084163,-0.008054923109713426,0.026745033210867623,0.0009462772600400966,-0.0015430542111424953,-0.00590808613109781,0.08261823742361556,-0.07681704403379098,0.02137339871999381,-0.0025992730766700787
FBLN2,0.014952234394782542,0.06300642899329136,0.0033419007384116544,-0.0036701439354521435,0.046429866090798945,0.14042324534831288,0.05232767863781536,,0.00010243113637336878,-0.01710268928087389
VTN,,,0.07486916694552792,-0.02098518630357105,-0.02068359061370591,-0.02493738417937601,0.14682059329936653,-0.05824138508174853,,-0.028813364411141813
VEGFA,-0.021118774962513145,0.03652262645105615,0.07095845866870439,0.013939694100330777,-0.0012363493142220135,-0.03666999949325866,0.013750683437571161,-0.00541118782500919,-0.007329334742642195,-0.013801906072219948
F10,,-0.018373261393221284,0.023450085035474962,-0.014005706688606461,0.025393719240815182,-0.02705033524269692,,0.0016189947110773115,,-0.023401514136552046
SERPINA1,0.012676592417279581,-0.04389817995593467,0.08244186589134495,0.051575408116320214,0.05563026739518602,0.0005171187743212987,-0.005501191606125262,-0.009974671439150361,0.08153519218759042,-0.116212195513776
VWF,0.045288857729455366,-0.0557910481448212,0.07951050784778362,-0.019485918412777206,-0.010662705613474268,0.030889551194206014,-0.0599778821176116,-0.07763732467860264,0.08314082612666844,-0.003785344033481612
GDNF,,,,,,,,-0.01587165467731288,-0.045928931179725165,
VASP,0.03578952592419408,-0.025136646644539764,0.05261845508026562,-0.0034350731083654692,0.04657288337291897,-0.005336184924351455,0.03183179685539634,-0.050648046675620124,-0.004315444133987275,-0.013902097920574593
ADAM15,-0.013050751595950547,-0.010158821632483973,0.014221360618404118,0.035251973081580665,-0.05463664271647125,0.07486588754113119,-0.03543812781410235,0.03096665637800628,0.028072828219734107,-0.01245188614818016
WNT2,,,-0.009165339471872147,,0.048585164327172796,,0.053607951211402695,,,-0.04474349530388697
CALCB,,0.00480789851579225,-0.019604383092990636,,,,,,,-0.027383286130301724
OLFM2,0.03781530432713131,-0.015129057240425736,0.017282999735188643,-0.03729815408750055,0.024023450067589394,0.06805398130293622,0.09105920793141792,-0.019730754229258282,0.034089685834783924,0.05172900682316249
MFAP2,-0.02907049454902175,0.07010718486381412,0.061728319350289336,-0.025073756914393446,-0.03729138177360048,-0.013083928626042397,0.05759194249248265,-0.022297869153603697,0.014625557585698078,0.010170537411896345
HLA-C,-0.05344157792838481,-0.06612876795862915,0.11996796632012303,0.06469013070974668,0.003811737524211781,0.04929114953626365,-0.020490009237713627,0.03142052233300091,0.0416767241219442,-0.10499694629784723
THBS1,-0.039656188887332786,-0.026372337476182124,0.046781206390530274,0.0738968242942051,-0.0021163129430201064,0.05031960538472636,-0.037182435783257604,-0.04977021081357553,0.05714565225522386,-0.0828100936340111
HSPA4,0.015117138032263517,-0.01646229009497886,0.029313582491543404,0.014454372213818187,-0.01407957989977571,0.019037971043103705,-0.0295560632040033,0.05949484689436228,0.08828837484421741,0.08258074216400092
LMAN1,0.00036533610568348964,0.0015406221932558052,0.060550420007778605,0.003000351857426284,-0.032913862933899474,0.03249519530592015,-0.0038537137818542974,0.07886925681353395,0.027391040141571538,-0.025608734861056866
LYPD3,,-0.01483772389499312,0.03426048023776645,-0.017883723155635814,-0.020552646346121643,0.18973988628805633,-0.009684532221419358,-0.06766554694669182,0.004057048216166801,-0.0258878055039741
APOE,0.0006808573517622741,-0.07522935569825435,0.02162041285261294,-0.039217707801250085,0.016547991361463843,0.029942046023104494,-0.09858076541197232,-0.04259314251816752,0.06538985807921525,-0.03131039203188453
SOSTDC1,-0.018269794240666663,,0.04437454544167832,0.0046515802006294295,-0.012588822950082838,,,,,0.023258386441544446
ANXA1,0.013894103112637857,-0.028223348294983082,0.0594759584279064,0.036271042347527295,-0.034279000598772355,0.05910451535323615,-0.0734363669266867,-0.16743501820008083,0.033194312383179825,0.0684450584228189
WNT2B,0.08253967534439803,-0.020899487532946473,0.03804391084447327,0.006423186677613374,0.0123170290338952,0.04550856758623061,0.03769217282610457,-0.07556632303358775,0.02208929149555012,-0.04028681082189379
AMH,,-0.01992370413782633,-0.011045508325483584,0.04108226608236693,0.048401174937230326,,,0.00863631867418036,0.04537152012091406,0.03348865217168473
GDF10,,-0.01669268208386646,-0.03158942857369293,-0.017202064410389174,-0.003582269395277261,0.024603629497796136,-0.03673173702288505,-0.020725516420402473,,-0.009863071572618844
EFNB3,-0.02367972727251399,0.04763954042877411,-0.030032408084303096,-0.007869220236512254,-0.021058737593988436,0.0002517003063164567,0.02155170480074801,-0.028029085482102204,0.03322318360359614,0.06869538944585075
LTB,0.1201919978734444,0.0037235765050874624,-0.02014798331649916,-0.02222464920344661,-0.01698767547357811,0.0913899220009346,-0.06094614901469079,-0.020825452385966375,-0.03835489133804499,-0.007081315362169965
ANGPT2,0.02490698445179143,-0.038003077986674606,0.10787243396839952,0.04673391328870097,0.07232493333107216,0.058533612597597255,0.002552188607293666,-0.036278218685149,-0.03871090419688794,-0.023602555669133673
NRTN,,,,,,,,,-0.0470417959367866,
ADAM17,-0.053456634408633935,-0.045584067121809846,0.02902963325308624,0.07365493601596453,-0.03208999916318705,0.11556457633228687,-0.010265024343070125,-0.004146634152409552,-0.04154458461777801,-0.0583166397660577
LRPAP1,0.023906480478713195,-0.01117515693753851,0.045948457252324375,-0.031121735126945313,0.010950228845382692,0.002965453509075918,-0.09355042975959352,0.003160192189460551,0.020202224244002615,0.025948515040255513
NID1,-0.03223967163149137,0.029952848261490084,0.09159596314550304,0.01835025255701036,0.003963370398920224,0.013162192110210885,-0.016793863500305914,-0.08256130057707324,0.05262039060895765,-0.06260464490479191
MST1,-0.03717381812035357,-0.03274401994139942,0.09073905354675742,0.06514602757111297,0.04866741869853206,0.09116564120709082,-0.04614895479768079,-0.08097651489721289,-0.05840900280345815,0.04342451602227141
IL13,,,0.05811372255560737,,,,0.010759161309225475,,,
DCN,-0.02141093502346617,-0.0001233819407994502,0.07878444183848161,-0.014096820081138389,0.05084859299933354,0.0008967138631178445,-0.047268944521765416,-0.10215050829479123,0.0035120640915905837,-0.07728892137441902
IGFL2,,,,-0.015142171525777223,,,,,,
COL7A1,-0.029494772065113722,0.033130802250937265,0.053358353661305855,0.03009053657367303,-0.03162767228274843,0.03345637950946464,-0.0677720092728139,0.029803733987759286,-0.00037862257337894465,-0.007980163823559623
CALR,-0.04448155256552238,0.01754422915601007,0.049259092389680785,0.028728081389906433,-0.007410835583398258,-0.008098181851861001,-0.004179937928764031,-0.021401644215731506,0.015300909094616013,-0.05424611581079188
PIGA,-0.021682824866404563,0.03032172975327081,0.060899815665864006,-0.015390560347655438,-0.02527896060130774,0.022454169552147085,-0.015678105579751668,-0.07016233125827645,0.09054817857462077,-0.06224271760338621
CD200,0.04669021021362028,0.0428270401233693,0.0002602339284457549,-0.03563456624786174,0.014829688984443182,-0.05799812154932506,-0.047959203061147856,0.039625925649989194,0.0758637562999111,-0.03542352812323679
GRP,,0.03041149388633359,,0.034558249237930466,-0.021579895038302894,0.032750941844603115,,,,-0.02656123391087702
CDH1,-0.018450865569778024,0.004684192276634746,0.047123544106940966,0.02510487168966522,,-0.03812658029258048,-0.021087567245840353,0.007576702467166962,-0.059212184558243244,-0.03846889337330762
LPL,0.03618650718908309,-0.058756942468578606,0.08730600335967485,0.04418311057216532,-0.03141870439465659,0.07354261139401301,0.046751983396529494,0.035500912976406965,0.06600090856361612,0.019550522280909876
SEMA5A,0.002488443520175605,0.02890595686759756,0.032134526327547416,-0.018931294449403932,0.028969375213416717,0.0245742047058139,-0.08744292651003284,-0.040389977812579116,0.11789237140091381,0.013264251496304816
SEMA7A,-0.03725014361676894,-0.01544386674033054,0.04606088254145521,0.03123913115569408,-0.006685089201612411,-0.02918658381930309,-0.0015200320157574378,0.021087049649497883,0.07849109736647225,0.052343387198559924
SEMA4G,0.007616730470392208,-0.02306951950938922,-0.04683854749691481,-0.008363874795493519,-0.030651144117257563,-0.04751527342806374,-0.0713264965327865,-0.005036002541917207,-0.007203342255907998,0.06143693132231025
SEMA3B,0.05277325044507874,0.032034176658312645,-0.012725351504623688,0.0023639298964915284,-0.03095684539829349,-0.03189598889069629,0.07947916417489072,-0.12028127482287453,-0.053952307979936186,-0.020182253979571067
RPH3A,-0.032563470159028225,-0.03528296280047731,0.02947176189766242,-0.06017957002074741,0.006094918348489692,0.04621605506428355,-0.08836389190339511,,0.011612354112958597,-0.005615419765553686
JAG2,-0.0395067368977044,0.02722742425893552,-0.014962117440679561,-0.013718938334445631,-0.04584424668232505,0.014500364567854812,0.05600755705366958,-0.0664840957146076,0.011427919744967633,-0.0067620224176202825
CGN,-0.033573326461367826,-0.019291420867260146,-0.019952324826448504,-0.02351807770312703,0.053282467084961434,-0.04383925879460553,0.013913755171731228,-0.08419854841046738,0.003605838006951067,0.010327155049715426
GDF15,0.02066835526591863,-0.022178577928060644,0.10058529075584538,0.03232455044918562,,-0.06508004019562996,-0.04965643458530555,-0.0010653518949872065,-0.03363739538678918,-0.05870269024390565
SEMA4F,-0.05039078542854175,0.08862171326843067,0.011595958970038971,0.02610577900277195,-0.02393136681985022,0.06372359187156848,0.04297202166934403,0.049396045965294795,0.016837995217395575,0.005795467567079204
NXPH1,0.056451605793746196,-0.024664534172775563,0.05180025937095956,-0.008729101100982765,-0.001919556683642781,0.0023536119942481827,-0.09367443626510844,-0.07178972363917299,0.0420121955521846,-0.0462521858915228
ARF1,0.04350744718473993,0.029002651276110285,-0.010532182645713086,-0.010539517598724603,0.06328392923097884,-0.02820411975661106,0.03160700241213533,0.12786149001058272,0.007634041057124824,-0.048159972214872664
EBI3,-0.018388492398215987,0.010580316467817331,0.013519941193396522,-0.003924419489137291,0.031693390376155775,0.02342089246702041,-0.009587120522003096,-0.02930995661026103,0.09297094466625756,-0.0029179897384092983
TIMP1,0.02664525847549391,-0.04574787366554322,0.07883337779415964,0.07066555652704007,0.028897199348894134,-0.017720143582229356,-0.09592259648736215,-0.018249795424893415,-0.03747377592131956,-0.10215628083647044
SEMA3C,-0.05279111151244092,-0.02519006771762159,-0.02465474026114747,-0.004497812390662268,-0.012045309753084795,-0.04786262246796291,-0.027358181334182996,-0.06571358545154819,-0.01810505176702197,-0.006318547619122287
GAS6,-0.07953609457192844,0.02435092271830965,0.04140659326676567,0.029680975403430423,-0.06671213468249497,0.06318790284434572,-0.08678074808764666,-0.004565805831425066,-0.004296555448027177,0.013133602718841425
MEPE,,,-0.031256899874489354,-0.01932877265071984,-0.008510177403845118,-0.004694631632068686,,,,0.001281723220331695
SERPINE1,-0.0464506840799686,0.025765527037955798,0.012520942235732467,0.09354324588973585,-0.040350254661779626,-0.0327018848436563,-0.024938045641291536,0.02225463615666486,-0.004204186343415172,-0.04523864149339478
RSPO2,0.030194789743213345,0.006341189583950957,-0.023717746283063335,-0.010445345151285436,0.03567357444527233,,,,,-0.020889615133913027
SHBG,-0.02168606331681378,0.037992786792346085,-0.042087583045822746,0.041228548746825106,-0.026488523326677928,-0.02745516912632554,0.10148542656344503,-0.07799877561928549,0.040556141597691255,-0.01528244035798102
LGALS3BP,-0.006709504203621037,-0.02036991700693549,0.026234886977171044,0.10871514534883199,0.0001660483008221432,0.1590455259910116,-0.10603442222226035,-0.08880550526643437,-0.07742437119424497,-0.051525756445675475
LAMB1,0.029735367736412638,0.01880060543039489,0.07501382575319901,0.02238332961186113,0.08455734215931261,-0.07760167424702057,0.053956479555357546,-0.017240655759288886,0.03469718690446576,-0.08841256118882902
SPTBN2,0.030103141673711645,0.050733000433601017,-0.023107804010848658,-0.01826805924596737,-0.03656701022579558,-0.008282303803943793,-0.015113485238948062,-0.020424355788184148,0.04394231393577544,0.0579300601400827
COL1A2,0.03780123151437561,-0.0385534535769734,0.12275807457260299,-0.014982315912216933,0.004286817714742044,-0.003908572377172881,-0.007502514604891323,0.022843210423525055,-0.026518054254344278,-0.038457756474589155
DEFB1,,-0.012541626547356721,,-0.013490783050489062,,,,,,-0.02206759604596843
CEACAM16,,,,,,,-0.005410101175453496,,,
SCT,,,,0.009805239941759613,,,,,,
WNT11,,,0.00050665760701363,,-0.03189794905389386,,,,,-0.019811611081326827
LGALS1,-0.0008383559987806814,-0.04935734634553028,0.09102810214223706,0.02071117794342022,0.005473531018778367,-0.03825422948525387,0.06896985544905088,-0.011840314168599814,0.003787572523120766,0.016288780360779243
BCAN,-0.0003996317903495915,0.10215409680886393,0.04056259784447745,0.02666083543432426,-0.05200597496989661,-0.006789212236050999,-0.05980048263405178,-0.038622072814279575,0.09744085418247905,0.01544539426674245
ANOS1,0.0008439379703190331,-0.007257423061627289,0.06523015052583211,0.0036755890043458123,-0.0007110031231736536,0.06166124924134973,0.0419186665576441,-0.043983510089051346,0.04450320322521391,0.0885683307553696
EDA,-0.027174710970898196,0.0399250256756453,-0.023133450535189823,-0.019429096808753103,-0.012418123229737394,-0.038126568547685986,-0.03695557282297316,-0.030989864434643438,0.026762812745764634,0.0702579435480311
FGF22,,-0.017269625440585,-0.017734800648398254,,0.0561342582836041,,,,0.008696278153105327,-0.007903130223774802
SHANK1,-0.0029261302222840127,0.03153265358252827,-0.016873536437024144,0.04384721993524136,-0.012197594845179653,,,,0.052731073146973305,-0.02988651979560709
RAET1G,,,,,,,,,,-0.0182455567227178
TGFB1,-0.01576740612229284,-0.02607778630079095,0.024003582207526908,0.027738162495052305,-0.028470176625795443,0.007051972769674335,0.0005943687249563729,-0.10374676054025543,0.014282893560558754,-0.03697451619208725
MSTN,-0.022155331566974957,-0.022555369433996008,0.03984673231396338,-0.03275978101116237,-0.015775445778556597,0.08150626955922881,-0.035863267341688515,0.08256195365229704,0.07504154894151105,-0.024671772915053486
WNT4,,0.06098950920595296,0.01931624350184114,-0.01905359399900854,-0.008034945299903591,-0.03264985387209099,,,-0.04704178589247869,-0.03783656862958731
TNFSF4,0.02877952334812902,-0.020538427298971033,-0.01980998066310426,0.019564574929506563,-0.017749530809689294,0.0005805192757729323,0.01237107205836068,-0.06586529712084281,0.08890665873265509,0.00378860191440903
NTN1,0.021327694777210967,-0.004282408329053958,0.08633048199853334,0.03738728538403236,0.0001535633336173954,0.04893252928915405,-0.12074799615255376,-0.019521258042160903,0.033856101642028014,-0.005637119849709866
CXCL12,0.00559736226905016,-0.004277740267559646,-0.0549937861747162,0.014327318508762062,-0.05248366522320604,-0.029867768746824716,0.006112647531892607,0.04488517437297835,-0.0575690136968107,-0.07601599246724411
GNRH1,0.003420942056493573,-0.008503574977379006,0.001990258003900188,0.030472144141928312,-0.02638352970397562,-0.041061952848696424,0.03008124314422877,0.06300552365354903,0.032264816057675755,-0.025024388396194294
RIMS1,-0.02466828447685224,-0.033765729432092495,-0.020678396687787544,-0.052282820046112684,-0.01874222357045536,0.04803361912284317,,0.11564570731400972,0.050623410360212395,0.027631343432813475
FGF14,-0.003747522162794338,0.01829874933847755,0.04034178724675913,0.023382549916884644,0.039694039621855415,0.04048709849324812,-0.06563045692919009,0.04619323824652845,0.13651831729656502,-0.0555249836134963
IGF1,-0.07356005888492442,-0.0030809870825136325,-0.012199488504097121,-0.01425619587083263,-0.02445313480406139,0.0016262629319616759,0.05010151989722599,-0.015397625595874397,0.11528673694157465,0.009942156231611278
TNFSF10,0.025157791030842425,-0.034077702280815046,0.05013517446928109,-0.024860918803778755,0.05015360081846703,-0.02312357419663724,-0.020134911681299234,-0.001130655383953066,0.008531473126350811,-0.09895120205187016
GDF5,-0.019303077678634848,,0.005925041722952045,,-0.01905814949715261,,,,-0.045928905530520085,-0.06013015008861958
CHAD,,,,,0.0020146691280969677,,,,,
RGMA,-0.02922716999875156,-0.02258974138833663,0.06962220594923077,-0.05074042288391971,-0.01665131508004681,0.0037910883209534103,-0.027372431780843764,-0.06010590346900234,0.0760853426517645,0.025703381600775756
CLEC3A,,,,,-0.013950596321108096,,,,,
WNT16,-0.03598429900236287,-0.01273224188211042,-0.01714585070294728,0.0053465145339185545,-0.046385770779346365,,,,,0.008446984977852479
CX3CL1,0.023079549196641746,0.010682327554058266,0.03455903148168763,0.0046387454730158605,-0.03119599789621818,0.027562088287557403,0.0675448047779826,-0.06338221730763945,0.12826886241599705,-0.09402756939205331
FGF1,0.06446019924790268,-0.04982066297374951,-0.05430891276783273,-0.042669069793773676,0.017564793361971674,0.08022514433014802,0.08469288388014813,0.029823396833112813,-0.05401305456409749,0.04841563985205149
