,MGH258,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
PKM,0.014805558899019938,-0.006480944577349798,-0.01973746407405381,0.016252773951168923,0.07053931169216385,-0.014974511001737644,0.053997201545826476
TNF,,-0.028126739225683043,-0.019055951268826286,0.014573426469595972,-0.015083829773437755,-0.021606664945734027,-0.01668026921995526
GNAS,0.035052970054144206,-0.005301492494386916,0.05937552598053885,0.10666369102613975,0.024819262338020398,0.016887656765955134,-0.09659463621329753
BMP8B,0.016860927882151,-0.022959383765945956,-0.031199322061363624,0.03638946524749756,0.04746506686505998,0.008910135751605134,-0.039942977247730244
LIPH,,-0.009940193429509914,,-0.04377865430256905,-0.015313893171121794,-0.024089572565635826,-0.02659788484563642
CCL28,,-0.015306262617539925,,-0.0398155734757467,,,-0.02523651133749358
PTPN11,0.010013258440677677,-0.032871633353842196,-0.031581281070197656,-0.030822347498202396,-0.06015113954472634,-0.04908638369583736,-0.05435642854374246
ADAM12,-0.03706015034938188,0.043138260765781235,0.06615299600496832,-0.0015786722686783878,0.013904721975562685,-0.03753683754492615,-0.0030161990414012026
EPO,,-0.01039990465138052,-0.012171573201510535,,-0.016631279081200587,-0.025018857544079513,
EDN3,0.0053385370670292484,-0.016119339288034686,,,0.024780259216495664,0.00504596913177679,0.1085387817516957
CCL22,,-0.007977424289860018,,,0.027836957826491867,0.04822359941242203,
CCL2,0.0480893179533056,-0.05070596481560866,-0.07500624185722232,-0.024918521986513918,0.07452195102171144,-0.04357855430595185,0.07662883528581722
DSCAM,0.04009086197257531,-0.06436372520555371,-0.017907119612672884,0.055419191136107666,-0.013891840208226562,0.020403245183130535,-0.05761112482375538
ANG,-0.0029088350168835824,0.11052664261803462,0.04965966555397533,0.07375756795242,0.08285940299467527,0.0028517101365299986,0.148455554478268
FBLN2,-0.00891940191195187,-0.021590816296652094,0.03041354404926268,0.005340622902969935,-0.004940981202984273,0.07214383070746766,-0.007953683808951765
VTN,,-0.017085875411293572,,-0.038010246153237774,-0.019010690123814494,-0.017592756261209163,-0.02703900241270118
VEGFA,-0.005788648880526605,0.07150000849076289,0.03272449807879495,0.06714438155610554,0.0644915054004291,-0.020641446379266702,0.14831788632733384
F10,,-0.011403270672318475,0.006021206021131323,,,0.07812396633155691,-0.02196042045525279
SERPINA1,0.01156767334128696,-0.027935208404959836,0.054644203512422516,-0.012424419229654586,-0.008055673113528115,-0.011802619928437563,0.06089441053895348
VWF,-0.024500738428018896,-0.07106087547083174,-0.026472604570024313,-0.07057089949708062,-0.030739210328806055,0.007974007738316703,-0.061859086916739824
GDNF,,,0.06621649870428375,,-0.021088366595018816,-0.015116341565202444,
VASP,-0.049324438386183715,-0.07636134707670014,0.0061620534601263995,0.17384484747706355,-0.03804707483698763,-0.034216061681051735,0.1374707610658023
ADAM15,-0.013314290468783279,-0.013045583623116619,-0.04794459194889515,0.026323911863648946,-0.030074927013100942,-0.04536456816955005,-0.0021066067417051582
WNT2,,,,0.11489786225508535,-0.020629450656706433,-0.02569561992285571,-0.041988136484563385
CALCB,,,,,-0.01805454255357989,-0.002024360837912015,0.22116098780905677
OLFM2,0.06299863126382144,-0.04705685045067833,0.04622457457373903,0.0003318500538469309,-0.01040623426900725,-0.016918938848578712,-0.09975441778669754
MFAP2,0.0561598732289665,0.012933043163756219,-0.019297679827575062,0.00436114458835435,-0.01036482324781617,0.021797702391016888,0.043014230429303024
HLA-C,0.07251520503132952,-0.0023883172653219537,-0.03874449889273355,0.005367739662437602,0.0717551785132149,-0.0010812798529886104,-0.011051232654901173
THBS1,-0.0033453625847401475,-0.0356609977157693,-0.033250833766342844,0.05649775426576458,-0.028240817721458006,0.013685430127841068,0.0018174457518039381
HSPA4,0.10662289635644363,-0.034240574527026904,-0.02614354339623923,-0.07347940439298122,-0.014845656194895812,0.028664242318644173,-0.06221736551922402
LMAN1,0.077060367919389,0.08275727779992509,0.045639750157014145,-0.05521422036467294,0.04906286813086584,-0.019218878739717674,0.09933559097750969
LYPD3,,-0.014560703026747134,0.06776839470339414,-0.04847396923843859,0.019336579961338574,0.04321826264844814,-0.024293602978582386
APOE,0.05920906264700599,-0.10782002399378039,-0.009296215505491368,-0.08123112513323999,-0.05445738715406969,-0.0368307907151688,-0.1186606181720402
SOSTDC1,-0.020431947887756808,-0.02515392223081379,,,0.005327283835634556,0.015612510883848888,-0.033330497136338226
ANXA1,-0.023293358144012757,-0.10260927501598913,0.034933398571796906,0.012849795345930275,0.045456029672497136,0.012983004196489876,0.13193907632230356
WNT2B,-0.0030099123717811835,0.010255391038067095,-0.020929725832827133,0.02750949937582766,-0.01136550591346628,-0.025721863394724067,0.07757481296505267
AMH,,-0.014990936075040016,0.023360055886381303,,0.024731274077317688,-0.03070678869845095,0.12239738240117772
GDF10,,-0.014005705028358106,,0.011948906083058205,0.044753746705958795,0.04897723572213009,0.10320933124304978
EFNB3,-0.04040538297785204,-0.024393305725018338,0.041138480857929816,0.03329208241143954,0.06746395606792316,0.0164112521583254,-0.05338049025215997
LTB,-0.04700591509259243,-0.01809503055425224,-0.024068372110723445,-0.030540516839180534,-0.018939665350798243,0.04280683574736344,0.02254193267985497
ANGPT2,0.04890104966130822,-0.00251203211255063,0.001248880283205627,0.03272855969007257,-0.027709683671583867,-0.014799571986253656,-0.04015688772218753
ADAM17,0.0038476088975226406,0.015613408262741896,-0.03501252667687745,0.06971930416410754,0.000463485997064296,-0.026836146261156386,0.052213249934086645
LRPAP1,-0.04487551107029611,-0.03989210314617928,-0.008474728568944816,-0.04748362032980429,-0.003856114708542565,-0.013516548120705229,-0.06298533358813813
NID1,-0.023401647599876552,0.010493674325050871,-0.033635166792028846,0.028142417839971973,-0.04369409551036722,-0.02502403030103998,-0.048317622636244416
MST1,0.016522673176787503,-0.0003090365776782339,0.0073256927179866605,0.09089776200619741,0.04043431786908643,-0.0005983384083274194,0.02616095855941545
CCL14,,,0.061882672686878165,,,,
IL13,,,,-0.03922179914638255,,,
DCN,0.013836632775994982,-0.04480790504076658,0.006324827020252339,-0.020526195328710063,-0.04238109198165666,0.02081405407329128,-0.05478926073997138
IGFL2,,-0.012328566084821505,,,,-0.024789522364181808,
COL7A1,0.01048056335284265,0.0006286943671760167,0.020032784593699362,0.039366386019876076,0.046758755438521926,0.06613978339549509,0.06437963977603325
CALR,0.014933817378597792,0.04806916622517594,-0.05277066537939355,0.07764723951665456,0.034846613485323495,-0.014261165253127072,0.11737883872970908
PIGA,-0.023458760832725398,0.0012459149210630733,0.019640995226778504,-0.018808902485829424,0.043204797244200795,0.07185930707973168,0.06743651188915421
CD200,0.03554938472542012,-0.032557152556898734,0.0170576309006106,0.0062346785558569096,0.02659867207099964,0.02063237379800085,-0.06132787484308257
GRP,,-0.019141590653353028,,,,0.097765868815069,-0.004893755121169853
CDH1,-0.05543955992845553,-0.02513522035274343,,0.038922798126063744,0.0009655784784954138,0.03977875741706195,-0.03609993216663689
LPL,0.01796217203991162,0.06363669143722041,-0.05488996921660012,0.05705929937083308,-0.00706020494885894,0.040894857353258006,-0.034766814011334635
SEMA5A,-0.019275051349492155,-0.015446768044886915,-0.028462963673693716,0.05937485919886491,-0.0655143948556176,-0.03149040590549784,-0.09953516148472581
SEMA7A,0.00785307738249417,0.04404718765289515,-0.012860262809602478,0.025743208067410886,-0.006849897082304202,-0.0029706257663613856,-0.012535605054849776
SEMA4G,-0.04183564765315425,-0.01645034188294982,0.006664286100574958,0.04606281845281179,0.01768699561534,0.01532825983900922,-0.021959329079036232
SEMA3B,-0.016168629903993936,-0.060119462278624226,0.03825344507332372,-0.08052261663918113,0.061545441335974414,-0.008515219446423828,-0.04205888635092592
RPH3A,0.07017875649831891,-0.0009158170974878614,,0.007822499817788356,-0.011518910362488349,0.08215224487761517,-0.08274703010431496
JAG2,0.03647652512300221,-0.037448343166971765,0.0034635855498870104,-0.02349312831445933,0.07478525404404157,0.005699874904744032,-0.0033054272624408725
CGN,-0.03754658906614393,0.06889186451308468,,-0.0007640247093284512,0.030762835830213272,0.023301371090861705,0.05078027292379007
GDF15,0.03635668421865727,0.07589628349484306,-0.037508234730570654,0.006823420518885354,0.12460705408732752,0.01055594464422516,0.12380893701392308
SEMA4F,-0.009861656638791455,-0.012963117532468961,-0.016028842752809785,-0.000813458186241643,0.053265709802563135,0.005560662475644168,0.03992978959254864
NXPH1,0.005177582220632964,0.0006029694586361326,,-0.09685585279384953,-0.050473377964473216,0.04195480485771595,-0.08904691369446555
ARF1,0.01503184168525842,0.07741375231719753,-0.010944965907857073,0.0070801378474399665,-0.025271551828589856,0.005904221790860743,0.001682338156938937
DSC3,,,-0.037508233917166144,,,,
EBI3,0.0021496517268054225,-0.05918123813569203,-0.01820047500765671,-0.013047138770701587,0.03741191136873206,-0.020509998837652886,-0.05997201397398394
TIMP1,-0.053573946099217416,0.06412269008978927,-0.013265771238437645,0.07509695216274898,0.051019681326319614,-0.022788832473533624,0.10695196053103398
SEMA3C,-0.042958178518434115,-0.0024129104904282634,-0.02212315333223735,0.04635568930425809,0.03179725045203507,0.009579042101971958,-0.010877411674300721
GAS6,-0.017116659755851305,0.003431663323616132,-0.0691948238169599,-0.04619976111962265,-0.03870210559698652,0.014192206453722031,-0.05344217167188566
MEPE,,-0.028819419872776142,,,0.0022841358803626613,0.08493408281312288,-0.06905259348301192
SERPINE1,0.028248081799575057,0.08108903940543585,0.002957930262309483,0.0790864861775314,0.06578378207366144,-0.0277971008905311,0.15079755023528355
RSPO2,0.06749469823204998,-0.0022229578084761443,,,-0.02325628855269502,0.09059136162442645,-0.04743226027340419
SHBG,-0.024252518104088155,-0.020940433318992507,,-0.037391677620139854,-0.024920112711414796,0.03889794550113067,-0.030112037088980467
LGALS3BP,0.0050558194459316575,-0.05978582092608176,-0.006901824000367074,0.0303289634235682,0.07708274001507748,-0.012348816445368744,0.026493284303744365
LAMB1,-0.02209725659514157,0.020576075883782165,0.016227071242886127,-0.0013815916744971874,0.01863139144015648,0.010220524563616398,-0.002122951846667479
SPTBN2,0.09127792927750286,-0.012793215769828076,-0.02831917647956882,-0.04417850792845376,0.017487875417815782,0.036122418638081764,-0.04194708183889447
COL1A2,0.013698563656032009,-0.019354550851703952,0.08872057048802316,-0.03511697967758855,-0.05406291243816855,-0.015969510763056523,-0.05732586105590585
DEFB1,,-0.010984026306319838,,,,,0.07487374132299604
CEACAM16,,,,-0.04643480896593643,,,
SCT,,0.09846555035410724,,,,,
WNT11,,,0.07297165730251971,,-0.034128491668475563,-0.012212439620226763,-0.018591587993117168
LGALS1,-0.015848355375548517,0.06442962034834546,0.06677597868271883,0.05286386601004657,0.06402017929566002,0.004783609799898918,0.15575932534553016
BCAN,0.014778134858183647,-0.07635263090756901,-0.017306851184570978,-0.008834261457127169,-0.06434611766874211,0.023954135269992634,-0.1294327925930174
ANOS1,0.04707943428411889,-0.067509545568579,-0.030639947882360675,-0.0943084127138588,0.014107954095632928,0.007759125344323017,-0.09150360890249432
EDA,-0.030390724225364065,-0.015818926867083707,-0.01805434032223596,0.05512167779434828,0.007294484157147346,0.06032170468580721,-0.002018094661151157
FGF22,,,,,0.0459120476672496,0.1567391842547098,-0.025848951468861004
SHANK1,0.047549075404519345,-0.014777269857197104,,,0.028512920141663248,0.0370186463875763,0.04305801601182567
NPVF,,,,,-0.01882302709658425,0.11478661530566245,
RAET1G,,,,,,,-0.017121973165198055
TGFB1,0.027570359843637756,-0.011844767641137028,-0.02321869028216641,0.02027863216477069,-0.00952334521744523,-0.017358974027506437,-0.05511804110287383
MSTN,0.017652686001314564,-0.026672602699873683,,0.015329107545353203,0.020871084707870812,-0.04389494213991973,-0.023152455154379213
WNT4,,-0.01551319719039294,,,0.023268710880136732,0.01818126491945864,0.12160146925053027
TNFSF4,-0.035235613907662985,0.03581572367758207,0.04723306821840923,-0.011729920153351498,0.1051727799780206,0.0389517928401006,0.030958704382295876
NTN1,0.008476633361331493,-0.05951519768032636,0.07585780386341719,0.028516500792532918,-0.024498317282165463,0.007863056852161395,-0.04246573235694193
CXCL12,0.0748579186613049,-0.026677084075975497,-0.016328365065134555,0.06744415971439682,0.030625987473561836,0.04238392440821184,0.005550901871065903
GNRH1,0.11100826400621332,-0.023415016930646636,-0.0020403402664700716,-0.035810392446193495,0.02922167028638105,0.04898797551869313,0.19075347480933297
FGF8,,,,,0.14287091612038716,-0.0012957214662304912,
RIMS1,-0.027587672650932583,-0.021162347057829618,,,-0.03222919666479462,0.02613345137512901,-0.059190958418961215
FGF14,-0.04837635997172047,-0.04003777331351179,,-0.08586821036053122,0.0072529068230293625,0.04689284376395449,-0.045954972994778805
IGF1,-0.020158311395657602,-0.026283102582067012,-0.034756237007379294,-0.06127607785081598,-0.06291338122805595,0.07637528079945133,-0.06365735458241009
TNFSF10,0.009895999219244639,-0.06055480429454903,0.045875952847515604,-0.008706857711465114,-0.026198379789384666,0.05661648217868769,0.017661934475481207
GDF5,-0.021587516093930424,,-0.0064590139819889385,,0.0613353890114844,0.018179832916568113,0.0038207446206038227
CHAD,,,,,-0.014899636365980849,0.029577017316329255,
RGMA,0.001565897272325408,-0.05837443794699999,0.015116202298602206,-0.1200079035884281,-0.02570053252803028,0.000777025039061626,-0.12467149063911512
WNT16,0.06286123534522019,0.04784430670871763,0.006682707014176799,,,,-0.026000170585663153
CX3CL1,0.035590019260508726,-0.01687189471051869,-0.04472271818520866,-0.004193075311594708,0.02157489610527966,-0.013275623188232145,0.02352955160514021
FGF1,-0.005899870673132093,-0.10172358126012362,0.1466259563986923,-0.06837406041168782,-0.05843013911611673,0.0012403239913884177,-0.13170867685522145
ALOX5AP,0.022596109869530152,-0.06915995574196261,0.021751536685457172,-0.1191297361754386,0.0601119828996185,-0.02469607161040146,0.05784949492194846
IL1RN,0.054480671717315944,0.07691560513420163,0.03755500944938856,0.10783485686885395,0.07191886139821105,0.002795536010313047,0.029592238316717243
PCSK9,,,-0.023724466425212323,,-0.016418611527505317,0.013686672641076203,
NPW,,-0.014005706348325516,-0.017758789301441806,0.1254924311111968,0.04174562784242338,0.0307903923512535,-0.046693810761557764
CXCL9,-0.014198573168527403,-0.005661261698029399,0.06177920822985955,,,,-0.04760097905103997
ANGPTL4,-0.030185065621566844,0.0459635136277993,0.02604172229497009,-0.01994684315426219,0.09282854807249508,-0.03238707724341912,0.15071485540522075
CCL11,,,-0.017907116664917313,,,,
UCN2,,0.07132937576469003,-0.027599013463191047,-0.04323124000909816,0.03628341130233301,-0.039310598538526885,
OBP2A,,,-0.014324209519595172,-0.04374356100976968,,,
COL4A3,,-0.020463461045423553,,,,0.004804237509841783,0.07546452631775015
NRG3,-0.02034199778883655,-0.019907468359397665,,,0.010510946565594188,0.06814794707920754,-0.02499959894704569
IL23A,,,,-0.046951242560640885,-0.01641860580000554,-0.015172695806851455,-0.02298545745674084
COLQ,-0.007363562405907388,-0.013927256448881072,-0.026739199059310464,0.029144592114100948,0.021401464923809083,0.053507922361351795,0.017890651369686584
SCGB1A1,,,,,,0.1410055175884952,
TNFSF12,-0.024863294777758296,-0.035492752226276736,-0.004427132859009986,-0.03783639053460073,-0.004346946861706568,-0.03417878585524304,-0.00258434457391065
DKK2,,-0.016218345412371323,-0.028418794479566217,,0.06993071900530409,,-0.029024724171903184
FYN,0.04380827019254996,-0.05683161773950043,-0.018907972737262708,-0.0041964992800804166,-0.049022790181437015,0.01957270780653314,-0.0960704180499875
ACE,-0.07791354882616042,-0.044210414776340135,-0.003118731999134883,-0.0033966433564793217,-0.01517867607373032,-0.006248764461368225,-0.06423184206386795
IL18,0.08074405791690942,-0.03380747169210373,0.0014279511624235184,-0.08537590584860615,-0.015134911888872041,0.023335591745729894,-0.017112387134531386
PPBP,,,-0.013386551256595913,,-0.02010300384927873,-0.026788962168066602,-0.019189843168994053
CCL27,-0.021867511423447786,0.0030942826651555733,,-0.08077612538828732,0.040045059757591,0.02398941859172597,-0.03551111154009258
SERPING1,-0.013189832399581538,-0.09035897892912341,-0.0473252831001563,-0.05845746637214053,-0.042577073873841874,-0.04425829125976965,-0.021991459577228128
AZGP1,-0.016613507350365753,-0.07486815286777754,,0.03798964996861685,0.07462247648558626,-0.004511868546326377,0.07900877954901533
INHA,-0.029974457530580756,-0.019405561187594934,-0.024632520996669446,0.0709156723817235,0.06651340964942627,0.04666938805199624,0.10284706468504509
SEMA3G,-0.01935094031289105,-0.025086246402456266,0.01883885257121309,-0.06454930554179097,,,-0.020660295457520277
COL6A1,-0.04761497830857805,0.07936485296788963,0.06532062952371223,0.10636915419307022,0.06140584614478998,0.00473523721669608,-0.0536898616402878
FGF17,,-0.022981763402679604,0.0831863887849627,,-0.02053154158412477,0.06649882800793391,0.006086592690787534
TNFSF8,-0.0031990319790678587,-0.012951025988522484,,0.0671741908344131,-0.0025160636759606887,-0.02478951969709876,-0.02160932426247636
FGF20,0.04092406973005175,-0.001252093216635789,,,-0.02372008947367637,-0.01729005096587783,-0.015996580866130695
ICAM3,-0.02335309796191978,-0.03400150200689959,-0.024951052187574214,-0.010209998899283361,0.03292053949565638,-0.03355354127201266,-0.008991863429539896
LAMA4,-0.05728278577277837,-0.010341008501097614,-0.04338077870483368,0.014897818610645609,0.03277697904088444,0.007629235127277421,-0.02758004769327549
INHBE,,,-0.01760931989385384,,,,
DLL4,0.04742910697591161,-0.01576854762331253,6.465027955137594e-05,0.12108272223363514,0.018928036527764078,0.04177754073094125,0.01896664055521023
SEMA3A,-0.0014899465280932543,-0.02612597066835138,-0.048934393175891086,-0.06636581897960037,-0.02100738076867841,0.02485354742944973,0.02125807204086967
RLN2,,-0.0131922371719564,,0.019889942377394252,0.013064569954744327,,-0.01879292339343917
C5,0.012096635534765941,-0.010375918135018225,-0.03449867124628773,-0.00725084011140063,0.01092636840290893,-0.01984613382580886,0.03619424939482472
COMP,,,-0.020800854943390172,,,,
EDN2,,0.19061840492153162,-0.013956290159370641,,,,
C1QA,-0.008277318373474838,-0.10473584780825257,-0.039147495065074124,-0.10558112960830658,-0.0849898097830532,-0.04111940305347181,-0.10368220802416296
UTS2B,-0.02013336715611912,-0.011403270395265997,,,,,
COL9A3,0.05129719283095548,0.020509475685266804,-0.03699520409225377,-0.004760252107231443,0.04854716776790414,0.025973422368267534,-0.04083247302995531
DLK1,,0.009895018729272538,-0.022182207365702155,0.029699263563104015,,,0.05335072726435763
HGF,-0.014296880924384966,0.01575231039609939,0.06635168772133448,-0.07932329138364576,-0.028506768730806802,0.061430582654927506,-0.05909459732594049
GIP,,,-0.018489606146997302,,,,
P4HB,0.048350894731953836,0.08424376143035354,-0.012454268277765518,0.0333052384288413,0.039031908433386615,-0.032719224770043395,0.15854037323245057
ADCYAP1,-0.02214419260409137,-0.021867556662461884,,,-0.008652969589861724,-0.00274719681520729,-0.026155472685009323
GREM1,-0.0013484203436611804,-0.0014973495950084848,0.07846836859921578,-0.043816873644440944,0.023766625883917477,0.04462257314670054,0.007310325613070134
EGF,-0.04608961300580481,-0.045548848004946414,-0.018200468875731585,-0.0661597279149625,-0.018442463655396542,0.09049591536951815,0.00829359812138188
VEGFB,0.029332699853227395,0.04899956644416817,0.004067671685350666,0.05179227468355806,-0.0304869131932731,-0.02751499702973503,0.07852647059276863
FARP2,-0.0008760941903972159,-0.019229377271285063,0.0234752133375411,0.08943975337989439,-0.03894212618954264,0.016205415622332898,-0.05172787960415069
IHH,,,,,-0.019745022673358398,-0.009908573473850773,
LAMA2,-0.014061127711707496,0.044671310813511764,-0.02725142746389624,0.018525825653436523,-0.01532059403439428,0.03483228646043154,-0.0066218199627643285
SERPINC1,,0.03213823496663782,,,,0.015404407055624845,
NRG1,,-0.037469853183675926,0.03180475678298902,0.004920087438397226,0.11023749937865854,-0.010263722393886938,0.04235651973974596
SPINK1,,,-0.023724459904169555,,0.03403826574030196,-0.024253888714838388,0.22035346357319147
EFEMP2,0.0752026200553602,0.02082232202154434,-0.03553719222410567,-0.018051391510555872,0.08525465552856781,0.04135878392957738,-0.003796449483360285
SELPLG,0.007837361386697848,-0.037797207642532804,-0.02380469794289841,-0.07199640619828533,0.06673469921461915,0.02976721913620912,0.018257283272482747
GDF6,,,,,0.11798013624219043,0.048434095199534524,
HLA-E,0.021777646031893524,-0.0659907622240433,0.04188914157827442,0.011352316700877437,-0.016298895958019945,0.0026643397262874464,-0.0589338528746857
PTN,0.0038346236022618416,0.024724948542928893,0.1020576573651216,-0.08672637813818118,-0.005271612387269357,0.061541216713244216,-0.1139127335826034
CD274,0.0007085603164383007,-0.03192650539665941,-0.009880819236537256,-0.009402397839977567,0.01973425943209663,0.04663723064810134,-0.012346766074025569
FGF10,,,,0.002913588298596474,,,
CD14,0.018042024854258955,0.009490937915497738,-0.0340005250660135,-0.12330913389872468,-0.0301547874397476,0.0032854460104675487,-0.09321570180538458
SFTPD,,-0.020940433330343736,,-0.047463259570992615,0.003140774022309863,0.0028060531007340055,-0.03748662792777772
SLIT1,0.0077658672955990184,-0.0026605799358962166,-0.016528568479226406,-0.017525735052602534,0.02522863738340788,-0.022252779710329053,-0.10433220864694537
CNTF,0.10120267862182618,0.09629115958384482,,,,,
BST1,-0.04362783742317316,-0.0399665400057957,0.041980117018786386,0.0491559197251233,-0.008225824564439415,0.06576641687017691,-0.011138834135006688
AGTRAP,-0.01087570753525364,-0.07297290618511372,0.024344601976980202,0.08571957704608639,0.029055748203054232,0.03091253818263533,0.027786189869796193
LAMC1,0.0159931125961236,0.048427968914579074,-0.04565614782140561,-0.04291227009867532,0.04733109128716914,-0.0724533187349653,-0.02943715631293577
COL6A3,0.04315859927146391,0.05554074367729301,0.07889059577015607,-0.08548668627875093,0.0008439200053211283,0.00828168301258469,0.0031264682943499098
FN1,-0.02424367642406328,0.05165564739506201,0.08783858065051152,-0.022946927127016986,0.03741263021630158,-0.031769768754718715,0.12956193834136584
MIF,-0.06851659650021746,0.035730559297652655,-0.0006219326164404709,0.08666445656005595,0.10962765787380567,-0.002264447506332105,0.09759952605113427
JAG1,-0.00659351475407052,0.06166725574344961,-0.047423873065954116,0.0031291105934198944,0.010844235504197724,-0.038003498226667175,0.0823566593348465
NID2,-0.011173156579455524,-0.027375455142788,0.0072738021918251445,0.08111530427795247,-0.0305896999128667,-0.012719835743486984,-0.02448343115811725
EFNB1,-0.024633039358469274,0.04217339658113002,0.008614564778463691,-0.03612494949124277,0.02027584838419931,0.0031803240919958753,0.0035435560445107716
COL4A2,-0.022613239622204753,0.05599319943003535,-0.021938547813963833,0.027457504016764046,-0.014173224087172781,-0.04552760326971869,-0.0629624034994542
SPP1,0.03564610160929727,-0.037100600565915076,0.04767328199301428,-0.06270078532175612,0.039640895389093864,-0.03406069529062231,0.016800342746899465
PODXL2,0.045545803423065336,-0.0007438410434628161,-0.012588995031706287,-0.009281887067183395,-0.02278637133941551,0.019549602624782166,-0.05399968963917389
FGF9,0.09408883804119589,-0.027944286237172846,,,0.007701267722303265,0.0314997012074388,-0.0615775958261339
ITIH2,0.010017716134784724,,,,2.498959593078331e-05,0.11126587966043978,0.03933086899045229
ADAM10,0.010662201438796027,-0.013486734310619041,-0.010873429974672982,-0.009906678211241485,0.013824195411869423,-0.07720917091075809,-0.08364493514006413
CFH,0.03338790490565808,-0.02464966601419374,-0.026286157634421225,-0.03362150118975696,0.03707491246554251,0.022252873147440316,0.004636204010509031
COL4A5,-0.013520865997149665,0.011227429893468303,-0.018305556272074322,0.025695536497137243,0.034014567476964346,0.001982290325504251,0.01747532684972611
LTBP3,-0.032012984832451866,-0.014829516506214668,-0.04547425460607977,0.051652517263337035,0.02283164183967269,-0.010092818589521104,-0.03033874648549002
GNB3,0.016847288564472537,-0.02549218891451785,0.03316459365679065,0.014756394389537233,0.04460452919412071,0.0589253661109891,-0.018971624304623475
COL6A2,-0.005577063056351096,0.05106347442298265,0.03637230005596797,0.0666269842972274,0.020573108571366287,0.0033289023237738358,-0.06102338164320989
GDF9,-0.02548885708556416,0.03888365649000123,-0.019470973442619246,0.08225400163474474,0.05394088956084796,0.06618976079074809,0.11095863563825113
NCAM1,0.007627079087817669,-0.07743454560816372,0.011176378554588265,0.08403106979731473,-0.004294648138583883,-0.04269670624257928,-0.1117529074194389
APOC2,0.01213760152192681,-0.08153147146203639,-0.03904588180450317,-0.11191525036704023,-0.04068384710619858,-0.03974934210448326,-0.031292758386619
BST2,0.0012766979087719288,-0.054258073179340754,-0.06559047099016131,-0.07058508353147148,-0.07221511572419592,-0.017320281471575032,-0.031066750114058527
COL5A1,0.08807745941497144,0.011650684458033973,0.05391988272210477,0.05659967250584713,0.03578265359250268,-0.006804935000255066,0.15357375942066848
CALM3,-0.021153059258986515,-0.045181074357635735,-0.00296129385250916,-0.036674018324859885,-0.00978044265731469,-0.009172828077119742,-0.11173414848165274
THBS2,-0.0006554530287128633,0.05478622920560784,0.06148158151560741,-0.058797866447649505,0.04846595340828922,-0.05929584450061316,0.0037035444786720226
SERPINE2,0.02082459149304593,-0.006530961786059656,0.06087447326937156,-0.05268167466086637,-0.04121491874955824,0.03697050848833756,0.04408761690277327
EFNB2,0.00454828077886631,0.02351234338724494,-0.04910012812846329,0.13390606786978868,-0.06706114704771067,0.03706405003312949,0.01566516908233264
PROK1,,-0.01680121581127989,,,0.18886050982373795,0.010887422740036925,-0.021431871248201086
MMP9,0.11076944419115572,-0.01736631469871685,-0.04221660664255283,-0.004478629269822515,0.07182633033503354,0.07077640271734562,0.0792244896375268
DMP1,,,,,,,-0.01818281522705509
NPPA,0.05123113564417253,-0.03696232701760668,,-0.04458354630824433,0.10701235303471368,0.10123594280665144,-0.0448959510884754
APOB,,0.03389452366378768,,,,,-0.02143187091169847
C4B,,-0.01366263431055805,-0.014683440570718525,-0.04040174823569525,,,
NTNG2,0.06943284893976609,0.05541152216631942,0.03967729401126588,-0.05266442662548017,-0.008663293161917116,0.0012154244569719567,-0.0008234186253965726
LAMA1,0.05337344789087106,-0.0036779547291769087,0.029137115816285707,,0.029618642614210735,0.03767604960042214,0.11714345205982475
UCN,0.06567239035494093,-0.0022682575477151004,0.00592848247137604,-0.04485660614556866,0.00989523298511746,-0.01617188303170146,0.012550291136372226
ARTN,,0.014496082579946766,-0.011987117047796418,,-0.02838952308404522,0.020988269108417716,0.1048745160948951
PDGFD,-0.0559737900909831,-0.00901899755644965,-0.038874651615115,0.03482428094455087,0.017669258761988674,-0.001538756753297286,-0.03351382639613884
EDN1,0.10869714389071858,-0.030269212525473526,-0.02290507228761438,0.05624820371060331,-0.035270762564233164,-0.039734887501417536,-0.04453458096147297
ARPC5,0.02654001236298968,0.0022348002566193736,-0.04309318525934204,-0.09939801398649606,0.02156524585302742,0.022140066995875625,0.010459360670550989
GSTO1,0.018355441221987068,0.046564089681655055,0.04127517065039849,-0.028090170410670804,0.08470055457603719,-0.025253128792621957,-0.009817047338929394
PROK2,,,,,-0.013106667430542788,-0.024324938538038538,
SYK,0.05005683223751517,-0.07039770910651665,0.014652976757356218,-0.04867445325379885,0.005737866794241412,0.03804011809993764,-0.02265596826354363
ST6GAL1,0.0003625944580101851,-0.09782020641555661,0.017731500631258976,-0.1898950119627017,-0.04676467756537187,-0.009689877207896895,-0.06565582944593598
WNT3,0.13998719542164406,-0.0014882571901073571,-0.026685260665691594,-0.06193977154339726,0.09102554001739853,0.007117248147640402,-0.047120237782769775
HSP90B1,0.0016800803974396047,0.08174981430381222,-0.012767076953333708,0.02066872564785374,0.010169412817453916,-0.0319235958864396,0.13188843779505796
ZP3,-0.009233018476919022,-0.01660696611863896,-0.019149520160886592,0.03329805850203248,-0.005997419015402721,0.016704094184271434,0.02876624051717694
NRG2,-0.04327279797771086,-0.005015510796170799,,0.1349836967446136,0.0787094267415618,-0.02547608791910353,-0.05807860509418946
