,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
CUBN,0.01132641077898113,0.014566676983745412,0.22421046951914395,-0.0025429188353299865,-0.02837903072528042,0.09395110691408974,-0.009190138650816953,0.03508436163439625,0.08545812285551412,0.016937773288437385,0.07620875703652515,0.021646720742627485
TIMP3,0.08975175728940957,0.05827242197444729,0.012645916307844866,-0.03423643828121955,0.03324405719196161,-0.09152955337642806,0.14967629218932976,0.011538486002348575,-0.011430591984318365,0.0388164567098132,0.06993152964990416,0.019709524039153364
PIGF,0.07533197840538376,0.062411712684472896,0.07886110017742959,-0.006467622191415112,-0.04064020443709166,0.10904619301311481,-0.0011877978919549903,0.0499786905510132,-0.010774242344917341,0.04229112297940942,0.04530313026044781,0.0824709844740721
CRH,,0.019301684886404,-0.01284866160489612,-0.005523337636042212,,,,,,0.006676561124624369,0.03087128326700415,0.04179643644346852
BDNF,-0.019485698009704056,-0.0323659312028404,0.012895688989534094,0.02080880113331892,-0.02248604860236293,0.09735007673060235,-0.05400202196738563,,,0.008673401331481898,0.11578401572764223,0.12908480126169466
CCL5,,-0.030559941287200812,-0.018768732318695296,0.031022734026108688,-0.005626717957071049,0.0860507938624859,0.07636000898631203,-0.047625760164845196,0.01571660120167619,0.038793867435359015,0.09500260018992093,-0.009560347530070155
GAD1,0.025506227331902498,0.06912630008856313,-0.02129903038070462,-0.045452008925418584,0.012928478329182851,0.0017767993571708685,-0.028604860109003143,0.04861461718785541,0.0032804269024342848,-0.0007296462505583665,0.03773646100551726,-0.048105495229498786
COL14A1,0.14940773598119927,-0.017735068057312554,-0.0007846595160195984,0.029343767384774126,0.04692546215381113,0.0046459532348747026,0.07431625924076304,0.047221272089427585,-0.010815401964917332,0.059406388308545444,0.19545631344106473,0.07614493839871317
HLA-A,0.07225627172242273,0.014272311268218037,0.007323241750303979,0.09561226510031087,-0.02157865677793542,-0.04475706250969876,0.2506485137810185,0.14051173066657383,0.05329605757301058,0.07516469377962656,-0.020533295118638367,-0.00939977134207618
CD5L,,,,,,,,,-0.02355971479047497,,,
FGF18,-0.05517973355418473,0.05084397761027759,0.024257925081764428,0.04262799875722189,-0.02290851261230002,,,,,-0.004688030620232244,0.16921300040045603,0.01881395488820868
ADM,-0.07872473740605887,0.04608747650125061,-0.0573422332497116,3.826209085984519e-05,0.013877378648254375,0.08899549714120415,-0.10959590351908965,0.0588052679361255,0.10224198544911307,0.04621846653755627,0.027577916953141213,0.08577503153511133
CCL15,,,,,,-0.008986966058458832,,,,,-0.0030027816344033098,
GNAI2,-0.011672464222152085,-0.019196284552095186,0.05183381361884008,0.06374332589024373,0.002752568029052313,-0.07007501617324967,-0.06992612990336411,0.018798666487759116,-0.05923236684999253,0.06262648002864088,0.03493512381329231,0.024116305863484757
HDC,,,,,,,,-0.006998866772145369,,,-0.025393407088773547,-0.02015134541725585
COL11A1,0.05221748185742804,0.02807054944880081,0.10948279471982285,0.06222548435650699,0.11859639740552544,0.08076880118408976,0.0050942667984343075,,-0.06504342000001932,0.10250569630205139,-0.05484088185624284,0.06615025528009975
NUCB2,-0.04589861913885598,-0.025786023182555243,0.01827297500664954,-0.00975474545744164,-0.011958673086029171,-0.01375490263670452,0.008223088194610413,-0.009518148995254432,0.057561697272511134,-0.04086181838533509,0.0729057855790136,-0.025636497550876547
FGF16,,,,,,,,,,,,0.12121216805716235
CXCL1,-0.006905692664343569,-0.02583841276199554,,0.0019203202366443815,-0.006711632474618645,0.004176761901147619,0.12929641489762414,0.08728486049245977,,-0.0263671877816708,0.1182989339199596,0.01980906083681532
VCAN,0.09171672885804083,-0.04566761692892663,0.11114464255623273,0.09506755255817072,0.010379815257070856,-0.23788042855124514,0.012712169203021165,-0.17455709738997066,-0.09893099302585273,-0.00983269656807342,0.005953667412210696,0.07655488647559781
MMP7,,-0.0481099693999736,-0.015793462671065253,0.06266187340940274,-3.6867743215565884e-05,0.21321259692386427,-0.0035206023728921927,,,-0.01202753764016185,0.12310365272775918,0.06153230436811707
PTPN6,0.019786992509969865,-0.004822553189890768,-0.0008794295069276726,0.018750615445101475,-0.03639077623285087,0.07068659028410301,0.09690854400079907,0.15822873119230219,0.05473975568910818,0.05279944643443261,0.11034376758680708,-0.014422743691837554
PTGS2,-0.07256046295706718,0.036611888186578186,-0.038729788644644325,-0.046981333842818766,0.029693675364718054,0.06942261349209357,0.07500593850101522,0.13010607137774463,-0.0036418454382565715,0.03238208883396517,0.09910048658769711,0.02949743055558634
XCL1,,-0.005729039674399136,,-0.03138170057796485,0.00011175864244305144,,,,,,,0.06846258055097491
CD58,0.1209552080666844,0.014049388872619244,0.037034623222780456,0.016710333769466557,-0.0059029375214813525,0.15518516150634706,0.08428481070664678,0.15895609850032957,0.049551620892924766,-0.01970602261179244,0.04621836735998847,0.07596773276564421
TNFSF14,0.02113680049687301,0.02905674937979972,,-0.03415590907861726,,-0.02708760868411252,0.0879272639288607,,0.055184881482614793,-0.01847734465913267,0.027690958795463697,0.10495272003628416
CNTN4,0.05611608496842798,0.020501065147889606,-0.04072871780718662,-0.038954698186092956,,0.08402513663138486,,,-0.008683561583615551,0.002550034547588701,0.020293688411453174,-0.01784184318973011
NTF4,,-0.0334107019604229,,,,,,,,,,
INSL3,,-0.02978000766100744,,-0.016663650602862685,,,,,,-0.018477342873923656,0.09072711699562593,
BTLA,,0.0011684978164207525,,,,,,,0.1246337614398176,,0.09058874948394686,
MFNG,0.11480341908636418,0.0611799763079108,0.11447447072384911,0.049456092681632556,-0.018932678168971193,0.0396960104058061,0.0824624742693257,0.05562697192458801,0.05814790513447978,0.011254732700188024,0.04286563870105142,0.04582477802947071
ICAM1,-0.013124425346942806,0.029461198735154247,0.0571346393527404,0.09013425127658917,-0.05151906270577893,0.16978645540231826,0.024183224742130884,-0.016274053393193363,0.10044522302862902,0.041436199878681905,0.021409896267936154,0.03497890025729517
PROS1,0.07160463101259465,-0.015678003049877313,0.12021600464297146,-0.03137628262557308,-0.06755365840151417,0.08628611044933536,-0.004083130545109056,-0.008723467783260561,0.039310255532045243,0.08426195872903418,0.12277024314078219,0.015416059846632909
CLCF1,0.10632327662969165,0.03175144293218831,-0.014681600694481753,0.04539599486228487,-0.002896379186614798,0.13729734871287796,-0.03359468796251441,-0.01101890675876498,-0.05310429565874178,-0.004915808702920336,0.095882867561746,0.10141333636201812
PSAP,0.16517188351161805,0.033805361767197305,-0.05823355504710906,-0.04502439279222208,0.019670129676383236,0.02439277664067295,0.17240948434604214,0.00506634136426377,0.10454534833374655,0.0864386484147175,0.21381152603901196,0.0029356417886617016
EFEMP1,0.13337935257729044,0.03431972313120408,0.007702651014565328,0.11105996615224627,0.04892353811740949,0.033179041316035836,0.09561200767281611,0.011265553431290874,0.0785554156551084,0.004330447430870337,0.20577620163053173,0.1699383257120883
C1QTNF1,-0.06038987721342884,-0.03811293248546361,0.174283550367479,0.05696794507360416,0.020711351840965984,0.009078492781747292,0.10709237190172778,-0.018441820846274024,0.00208009880578275,0.04355277610537855,-0.09770673187686997,0.06323766311447113
ALB,,0.02372955669249253,-0.015107384373707114,0.008851143073986533,-0.020885174313503844,-0.030890056305203833,-0.0812994862289121,-0.03563222271696684,-0.03168365647235793,-0.018461056972389134,0.0019093520243015512,0.0024404967176872494
CCL13,,,,,0.019966543334071826,,,,,-0.020726179552823232,,
EFNA3,-0.04207427452996494,-0.02212729054850409,-0.06490480763384492,-0.0206905662238983,0.015802695291859275,0.0895891596553159,-0.028177538791575474,0.012077473261426701,0.00241386955450518,0.005950220683021726,0.028883449116145862,0.0593071460644708
DRAXIN,-0.02190763594517621,-0.00954273283207529,0.10164686215560322,0.02855399357502487,-0.0230083920738819,0.14456065916063204,-0.09765360618564814,0.007651628226341606,0.11295506188328312,-0.0005973841021965758,0.09348074455351839,-0.036842647251783114
RAET1L,,,,,,,,,,-0.022448248763025053,,
NPTX2,0.11543941505446668,-0.0013657465968328745,-0.08170018497522791,-0.0623834801641825,-0.008630498918218522,0.005258265709521185,0.0840102211245996,,0.05264915369655409,-0.004257888248806238,0.04512951748598451,0.10644566320467864
FGF11,-0.06638632113685342,0.04098850892125206,0.06600767795423336,-0.046723524917458875,0.041737822619367954,0.08712556191529537,-0.09527853725524564,-0.0006004631263829712,0.06363469134417242,0.04715564716953469,0.05063190780210773,0.09869100178946527
CD59,0.13255110309137097,-0.028218898469123854,-0.06257765354466027,0.038012147595828764,-0.021377120663937738,0.020667188162770925,0.272456496114127,0.1121996483568521,0.000500606422144814,0.01854985231039465,0.052665217854032186,0.029459561169597925
COL9A2,0.13480460641030906,0.03301836958439795,0.05073119893728595,-0.007637191824848841,-0.07242191830561201,0.04788719356463614,0.04909761532148627,0.01820501339356362,0.013074231299664958,-0.007684856005733018,0.07853231586918201,-0.031694940660879384
DLL3,0.11338533350533454,-0.044121333349343136,0.11247860543953804,-0.0012907800322946785,0.030981030795608107,0.024057272223901492,0.024694127964534032,0.10400002422404159,-0.028422113605908156,-0.0046844964837766505,-0.0662983636683881,-0.02022553086160482
FGF5,,,,,0.01512507624493965,,,,,,0.1343429682030641,0.048261358042572894
LIN7C,0.14190188803447046,0.01952366187894737,-0.06943314381481587,0.043536036831434956,-0.0024247617467393102,0.005776970644807165,0.04904258856539607,0.03127121853376836,-0.006664814567396442,-0.06139462904851912,-0.0156851557764659,0.06178232471949434
GDF7,,0.12746771841633242,0.09791173208573695,0.03593186594943848,,,,,0.00023513522547588487,-0.015021001243565153,0.08628974275248946,0.05923315236919657
PSPN,0.015533034437329991,0.03854124053190214,0.01539831215483858,-0.0002822619496871186,0.03332469817826073,0.15281175198552127,0.07492938105772318,0.013119212300721909,0.10056580756833279,0.012454464200682013,0.04136833565533668,0.09913226294979875
ANGPT1,-0.0016037632660099237,0.017764277827132215,0.03034852576927286,-0.038431107739218456,-0.04694836433673061,0.08050871909616411,-0.02105727085510797,0.052307299408585674,-0.05516517537306878,0.08513944882000353,0.09255956685594995,0.055243092031242634
PNOC,0.028462329603864824,0.04645592019087263,-0.018134414092673055,-0.0605579084049408,-0.020885174313503844,,,,,0.023143628340845882,0.04104955475637976,0.04990492838208201
L1CAM,0.07188824194083378,-0.06613186171977144,-0.02379777682221991,-0.07148864378666976,0.07162385998125899,-0.029735861681500955,0.02856786604807034,0.015207278701170083,0.023753391014580356,0.005454527935682104,-0.00530256462991703,-0.028192424609703216
APOA1,0.12756300496577413,-0.026738014954891018,0.010661771170866502,-0.03523642063717893,0.016448968151124062,0.06471135901340133,-0.10325943839064668,-0.010579514442514345,0.0026444817455786164,-0.004345558908766594,0.043238862068887614,0.015789380569240168
PSEN1,0.05130722607048887,0.0011561830485762846,-0.005010714846631812,-0.025684831124457186,-0.021813361397798773,0.02210830062689056,0.1976164121079468,0.005972313163526893,-0.060593503698636364,-6.695772294843973e-06,0.054621399416988355,0.08430260881303264
CALM2,0.047283524957703105,-0.006052560673045361,-0.10436202621382643,-0.05559362813947241,-0.03485699828826591,0.023957280701278276,0.08167792062771524,-0.06854397114230103,0.0008052679372600493,0.019914594555732464,-0.11895934671908813,-0.019353837149261494
CLEC2B,-0.11613660018449869,-0.06060629862927799,0.004815997433644478,0.02282058542856873,0.03008192160294854,0.049366232578185835,-0.047756927287662794,0.08587801207390428,0.05644471297134168,-0.026596813710548447,0.0901416768812637,-0.05514637467262267
NTNG1,,-0.013049983801278926,0.018222735782990013,0.01889701573255441,-0.022636832454937913,-0.003151989576875065,0.06277108205103273,-0.0011447027641205553,0.03406939114275608,-0.022751177525512208,0.06202754985741836,0.03458766055026712
LRIG1,0.1800121431101019,-0.05032239743533092,0.10658241953704564,0.019304343503399053,-0.009783824402341426,-0.04367225107732123,0.05402060787124568,0.0573397365081834,0.043344602110781894,-0.03256226378400298,-0.0630914977149565,0.10517151702250561
CPAMD8,,0.05101962360537515,-0.030056476788833403,-0.030015441363414764,,-0.036642292317288674,,-0.026822536004788882,0.029399214144093716,,0.03604506601234382,-0.011333304864756309
GHRL,,-0.04030867850169074,-0.016060353453601694,0.08450041508898781,,-0.034728435463579475,0.13410012725445858,-0.0004508961155276411,0.01681106953023057,0.07305044801715334,0.01724560008144421,-0.0005554068932705563
NPY,-0.015719380175662937,-0.006854023919808476,-0.11752420221072976,0.02428632992515915,,-0.0923254409092827,-0.003369712127349514,,-0.016973279977473325,0.02177801242584892,-0.026641535266299685,0.010798111575579495
MMP2,0.05643855639497008,0.0015829822288142101,0.06574553322100593,0.03999081714766496,0.025165764623962465,0.09371011223521268,0.23188721162451473,0.11806832144804513,0.023782276138251915,0.04371262120610309,0.052040910172142865,0.0006632610285349397
LHB,,-0.02016824964179736,,,,,,,,,,
PPY,,0.0047145986869689075,,-0.021936404463465838,-0.019317854921619953,,,,,-0.010295166057073552,-0.0031337206216732172,0.11323512497977659
ALKAL2,,-0.010356279416509805,0.07074054270539977,-0.05291414391453407,0.026447191737671405,0.08105281059765286,0.035131955378923115,,0.02157415891392523,0.011846031386607994,0.030521000357294,0.04779982836006399
CSF1,0.08508009658172755,-0.018219448395237026,0.040288835967883865,0.1128880730616497,-0.0011232653595006524,0.1357985934978651,0.0043746971880473055,0.06970200563597845,0.027305992325475967,0.07279316418341789,0.09489125931284138,0.05796089118889208
SEMA4C,0.14351422367622713,0.0010696685203981878,-0.04813413348259642,0.04307704642274202,-0.011230538450932854,0.078256987963859,0.1266938550990694,0.04928976257352815,0.008157444504325824,0.0036119741827140197,0.07286131712823955,0.08342377087208416
BMP8A,,,,,,,,,,,-0.02914070745498008,
ICAM2,0.08381817625904418,-0.004790388870486878,0.017712150710509092,0.011107407792472889,-0.014829826210621445,0.06174494288092157,0.2382029118403611,0.07572206580956957,-0.0013617354037771215,0.031065378956750673,0.09964590051356782,-0.028539885004986824
SYTL3,-0.0010108239009766372,0.0440830762083262,-0.02075004741348566,-0.002752146700900185,0.0008021024516370035,0.059707594986602386,-0.10933577289922229,0.05066615132249898,0.07936997335703215,0.0015328495726639436,0.08195078864846726,0.012754469236597359
IL1A,-0.014806114141718533,0.029963808501106665,-0.021579883227085386,0.12122599503057989,,-0.054021162328414564,-0.019739264927983155,-0.016841932557626,0.062344454232762365,0.008138892474534443,0.08620512910196307,0.06903283954532403
HLA-G,,-0.014144048088238294,-0.011655607113283176,,,,-0.009989552070848461,-0.052462052998679225,,-0.02724274688153247,,
PGF,-0.04042864025383763,0.016550902788494977,0.04455346655587716,0.0565202058024635,-0.047611625740979914,0.031786061299457914,0.17193722359915076,0.14074529512479933,0.06913594613192535,-0.010740556081969454,0.03498330591439348,-0.011686182919511071
LGALS8,0.0399732652947779,0.06107851962080559,0.031195200598794846,0.004391921057502538,-0.06525353362381636,-0.002426207838923631,-0.034820874054311994,-0.05535449853458166,0.03999925122099399,0.05790784362063929,0.10252293077618307,0.009613041580292102
DKK3,0.19168017113934266,0.02038165976877866,-0.10084615100190593,-0.10915005446134056,0.04304410445816702,-0.037994630327731906,0.21829971441907522,0.004345019273280281,-0.089092749521066,-0.007599812475322338,0.11014120131063514,-0.05206781514360162
COL16A1,0.13009701688970274,-0.03528588173648979,0.024935091015808167,0.024552072517120032,-0.017518275944593816,0.030553546241371684,0.1508493804433735,0.03091480629769635,0.0934660417555443,0.06063019146074664,0.06804798940859583,0.049349713886088595
TPH1,0.007189997933171199,-0.02144441746504949,-0.012350741117754178,0.03032803030574628,,,-0.03241177203849527,-0.050279836453242514,,-0.032895730757673255,0.11685515952215624,0.039818905063421894
TNC,0.060008367989144516,0.05007936002369654,0.10362644821867857,0.06171633359403594,0.02037709229800445,0.047698195184659155,-0.023773479511426873,-0.0023384856761100793,0.13535068384822432,0.043322388669513066,0.14253210241110303,0.11976951624706961
TNFSF9,0.007865716099818974,0.043651558722061314,0.08915929833972658,-0.02234439180439548,-0.012497534956949878,,,0.007921550563548714,0.048390856925479946,0.04157227853258761,-0.0020644464770887693,0.038769207010814884
C4A,,-0.03637033925311172,,-0.026004507189780555,0.04309401315491498,,0.06396964533720466,,,-0.01517942242907885,0.0988007203805397,
CNTN2,0.07374896293959687,0.04348155871264413,0.008337473778954227,0.08725028468025749,-0.024256473252024836,-0.13043757259450148,-0.015667638943097324,0.037051642258302174,-0.13577568554040484,0.009768227781257693,-0.04671058115616574,-0.038737402201940455
F7,,,-0.010726653904475426,,-0.020885177244214865,,,,,0.009380405729551188,,0.08281323090254056
LUM,0.08422694299287149,-0.0024201354772044846,-0.024539755499310766,-0.001410248252979319,0.04825343760810127,0.09844699878469558,0.15840647623897372,0.06399783961353347,0.06273481820474945,0.07226172237029123,0.12377928418182192,0.045525124759982424
BTC,,0.0004344348975612137,,,,,,-0.0392468501612108,,-0.014536114227968617,0.10903486033616089,0.07760863431330557
APOC1,0.06926600839075388,0.010832400802578107,0.07087838623930323,0.04516579865247087,-0.10082078774925243,0.0989748358767666,0.20120335038861062,0.07266883150993754,-0.02659648473680825,-0.025484999244189743,0.09311794365319492,-0.005652325524601562
PKM,-0.067856286353882,0.042210478373059156,-0.016479657995994598,-0.08234768825158705,0.058421230308629314,0.08157841184121231,-0.07983980612307469,-0.041288521458456184,0.10080826527347302,0.019305923398048475,0.08331149422025302,0.04538936067391376
TNF,,-0.000960192913875334,0.12858988797848775,0.022638260029872546,-0.02973034453437796,0.03720389586050273,0.03966272753071681,0.14034798019108463,-0.05775694766160307,,0.13526328287141332,-0.03616713810516652
GNAS,-0.11516997649070888,-0.011854229972882659,-0.07762191744078965,-0.05774514261755058,0.03705363646598935,0.20223621291550076,-0.20239346127798075,-0.07938817117293727,-0.0035052592604361897,-0.00855735025909247,-0.13437523640165322,-0.07649850478382635
BMP8B,0.08409466687966884,-0.0005623009830781178,0.09633426491189445,0.017336519000414215,0.03437362471793585,0.07194536087340524,0.08976127205288333,-0.04456981987321498,0.01877017840762195,0.07592411440888305,0.11519427614224398,0.009706439516130596
LIPH,-0.0543720671209914,0.023627579608816607,,-0.020966741556028345,,,0.03398776122805994,,,-0.02385401666016536,-0.022144601994525868,-0.013943435702683197
CCL28,,,0.0435566954327073,0.04657215570243317,,,0.032905401824571086,,,,-0.036255066864274745,-0.007370989841866501
PTPN11,0.008591576494356106,0.014057496618820714,0.033708717814171806,0.00043364159758801956,-0.018755731433709087,-0.15839152461522982,-0.08021403337591748,-0.04559445624193263,-0.027321337525732393,-0.01375405714089795,0.027229299202389354,-0.0667220339026617
ADAM12,0.04840143836822278,-0.027929029500734885,0.10263832903024027,0.027616867307616852,-0.031062895915330502,0.11352435024891956,0.15992981319316468,0.014229938743270963,-0.04984865638222969,0.008353644705447543,0.08835021809084849,0.06375800324642167
EPO,,0.00617967240646744,,0.016916950176215535,-0.01898960905710788,,,-0.0156405031382813,-0.047138968470563494,0.036361895644252844,0.11536648642539865,
EDN3,-0.0005761177693159394,-0.00441723536842614,-0.015385187620362123,-0.02602387737101374,,,,,-0.0361222376838469,-0.00998072692568004,0.028919190954485,-0.011285211975662875
CCL22,,,,0.022400955504115815,,,,,,-0.012609992730109319,0.06347513251271128,
CCL2,0.06025526988931143,-0.025143724079416865,0.04630741868604796,0.16387599441290177,0.012378369390487686,0.05481957317624018,0.06820130320450908,0.08644481162837833,0.07265572742144101,0.006134800680297805,0.08549743947599829,0.13982562157505027
DSCAM,0.10604133930636843,-0.03538030777300675,0.06682786370504408,-0.04442868288296048,-0.02793798263821194,0.11804418641003706,-0.04943201170851361,0.05531358519671878,0.026502608598244392,0.005840971975330333,0.0005110305032592232,0.012114778210012618
ANG,-0.028708294463999844,-0.006385594784466839,-0.025115990142370464,0.00661984590187399,-0.010661278236522779,0.04906068589516207,-0.04007570592755609,-0.08728002227188114,0.08960767265367937,0.006291610287915309,0.059934191966584234,-0.016583271294585873
FBLN2,0.024994254718565326,0.032649190562579034,-0.01672718892142589,0.028894314811571058,-0.002753611326391552,-0.005019483896488813,-0.028219893082429354,,-0.016960149617744256,0.004346053084714607,0.15946703060615708,0.08563609000651405
VTN,-0.02579568517034493,0.00778646881720596,-0.012350737079050695,-0.03603905060273602,,0.040892840652624225,0.08918924726580485,0.04461652987696844,,-0.018608602504199965,-0.056456578791072715,-0.03188579814005558
VEGFA,-0.11541872710630252,0.04464639385348267,0.02098497477326578,0.015295886631722204,0.08735582342770463,0.14764485202177252,-0.18340890468641322,-0.07519756665272179,0.07857850011233891,0.03945465319933367,-0.10924483688624814,0.04653814368375916
F10,,,-0.0214776511831071,-0.024052794422505214,0.042893322087766375,0.018362496480142973,,0.03641139320718479,,-0.024889775419788065,0.08220415122212142,0.0735247660975193
SERPINA1,0.13629527201201644,0.0013200558102592348,0.051007811989485924,-0.0059754516203056884,0.08577704553575,0.048908172584141825,-0.0033735355365436567,0.0028709149582724523,0.07084411413463544,0.04508046007053104,0.12057541313417296,-0.044788971181452544
VWF,0.07677562784680168,0.023598050300231297,-0.03708268690423917,0.07236057665862962,-0.06956140882868576,-9.696904740145521e-05,0.03498088315248907,0.16625585202364074,0.015277299064178568,0.0004238923891494277,-0.04184508866949834,0.015739372422982515
GDNF,0.03049032063111424,-0.029965207228279982,0.03846041370249564,,0.01866722342445999,,,-0.039218624277279165,-0.003174506546736014,-0.020123866619200563,,
VASP,-0.03391871164321204,0.033101926533564224,0.08083537059467004,0.03307065316833942,0.02437286024449001,0.14356152376685657,0.05095230678118191,0.03125643249976385,-0.07226940690669045,0.03460058784950924,0.0715324712453163,0.002618191161495687
ADAM15,0.038665985680846296,-0.04988286232940984,0.05711322156516951,0.007306911897290935,-0.0414579039953211,-0.07009667936368437,0.09567283340688898,-0.058579849819702816,0.06350187050620502,-0.017447142455053834,0.02699158863434102,0.02711364189202186
WNT2,0.039868820703498335,,-0.020324290017478666,,,,-0.09722116577448432,,,-0.017255688393898398,0.07072631560238475,0.01590902880094195
CALCB,-0.01846509612924613,,-0.01251879328552009,,,,,,,-0.02244824433416246,,0.03743200217264572
OLFM2,0.04745847328068653,-0.012851184693867283,-0.006611122558920312,0.011968682802970313,-0.013867375632648893,-0.031974062804416024,0.06606264988192573,0.07143257820341566,-0.005234162823225702,-0.04850977323766341,-0.047826395777772,0.057232841674107936
MFAP2,,-0.006312212958143543,0.17334751493995365,-0.017791694296631633,-0.04521603561688548,0.1552003532611029,0.24802139151527736,0.05076348876873894,0.010691752787108804,0.03422031791004778,0.1450849803158681,0.045239424165987085
HLA-C,0.12205675564775106,0.028647778316473076,0.031395144390400934,0.0753862414314656,-0.024890954414968972,0.07709478054945071,0.22987142624508733,0.08576676587566165,0.061332719245249134,0.0552659067949664,0.0364270347619935,0.06555352637807263
THBS1,0.0332625026576386,0.00591853633123677,0.07404663402688696,0.06804276360970478,0.033300107281302116,0.07098722063912503,0.08514069598649358,0.04689691565222841,0.03287829638949546,-0.022088763022829624,0.05672130275273942,0.07760645560610592
HSPA4,0.04942460833641575,0.0110543460746918,0.0379445518250521,0.05129904069300903,0.021021074292148983,-0.03601231788168666,0.032700957568132114,0.009537984411580797,-0.05752723551606602,0.016047904395274665,-0.012329896364922818,-0.009409406566773129
LMAN1,-0.13708010259312584,-0.03610802697249028,0.11387560771487854,0.0026763683105187775,0.052834095434725566,0.025966650940904248,0.07166727367900912,0.06502014006662726,0.022594541233152778,0.044201801589398196,0.03193690010103852,0.004205125869689308
LYPD3,0.06548396238056611,-0.034440442922197986,0.05542958669222696,-0.012017701953911056,0.00491396076793179,0.013455883515344602,-0.043885722164778894,0.009327638066634551,-0.008304629123109279,0.04091132620753292,-0.030685142424553676,0.09305602098809304
APOE,0.15695903821149404,-0.023535974417001122,0.04900474927270225,-0.020117478009044225,-0.09341498893830746,-0.20105225774770547,0.14891308134138162,-0.08691661583627831,-0.048315474972439515,0.025877471857571974,0.1358451755990674,-0.041656357060086684
SOSTDC1,,,-0.037318753965824784,-0.01937018055731167,,,,,,0.011907991548618595,-0.03325978624277663,0.05251425835171119
ANXA1,0.006656977482127244,0.049277918875286535,0.0625980101725819,0.01585575167468599,0.07047086646954592,-0.06444027808035364,0.13004001368931803,0.008517395454887477,0.09493144716233307,-0.004393316245063428,0.12126194461276533,0.01984243999634183
WNT2B,0.018211489097988795,-0.04278147045763183,-0.03234962377577415,0.010188822415630783,0.016907097708495987,0.05283034484848227,0.024842181988563444,-0.06767220871356355,0.020969985403707658,0.019756224872518182,0.03811957066415506,0.043625384150733436
AMH,-0.05242453607860552,-0.010307524286584626,0.0921553526313929,0.07678423529613575,-0.01236682550907488,,,0.035562677269712475,0.05224230729470859,0.039735343797814834,0.05619824596660051,0.042171996674241014
GDF10,,,-0.025916162677045742,-0.029542080817840707,,0.1892987841099831,0.14347073923669015,-0.0005468878732517674,,0.17439622022708762,-0.013635645575930944,0.06351959027113727
EFNB3,0.06208552097455797,-0.001108290391524451,-0.01772373368731133,0.019313094864438725,-0.04946951652075015,0.09258507810815302,-0.0214737524146719,0.06758482676243521,-0.04541925823999795,0.032831207834913466,-0.019796682759496115,-0.044417334455196945
LTB,,0.019247767218038205,-0.012848657333659858,0.0355159435460519,-0.03755052608703986,-0.0004681016022484953,0.1279709083562561,-0.056977352188002935,-0.06830617591628393,0.016796970892869377,0.09597142351113411,-0.0033175378008022914
ANGPT2,0.06579919515422049,0.05163776412438141,0.07426423619302897,0.06211245282286624,-0.07555186413771203,0.02343531176787234,0.18525860753332463,0.1160398040902472,0.061443080924326925,-0.0024264232381180474,-0.04017563422705821,0.0684421062860803
NRTN,,,,,,,,,0.04284355316605967,-0.012796411144532505,,
ADAM17,0.033061200109335304,0.033285671523088596,0.09127672275491067,0.04114865492191622,-0.016698698826528368,0.05834688731325773,0.011371025035118406,-0.01050146758025086,0.017471587938784852,0.046825260682884964,0.06364330799158027,0.024710217672184637
LRPAP1,0.08776221646344211,-0.012704222709435583,-0.007469412753198294,-0.030422407453260074,-0.028438267495949004,0.11277772497881865,0.10069728850002653,0.09774119624591839,0.06347926725464835,0.004917612659063127,0.03937689959605019,-0.018311047626471177
NID1,0.049525357787538145,0.019600428489383037,0.023890059857157506,-0.008290773741298675,-0.07711487769839642,0.047857165731275395,0.20581624759136927,0.08578374725052339,-0.0014922148309139084,-0.004941971315731373,0.025789753897622184,0.09332440084763996
MST1,0.07386247237564995,0.03958240198721787,0.07916067504797077,-0.06397188887781036,0.029223349133639626,0.04714572480462948,0.038973539804894416,-0.014698706139925778,0.07358604793058347,-0.01926455886388722,0.13890105504791303,0.09976572776315588
CCL14,,,,,-0.029291557735136753,,,,,,,
IL13,,,,,,,-0.03937599640307658,,,,,
DCN,0.054457201173298754,0.01750437729496263,-0.06388425781427579,-0.0025331027673233357,0.061657758068259017,-0.07023727876352491,0.1517374155563811,0.08472143911843018,0.00900818688874003,0.025431549206516215,0.09697302330750236,0.022902518714653156
IGFL2,,,,0.07548303998092877,,,,,,,-0.01098043656848214,
COL7A1,0.05114013125678779,0.06967626625821786,0.10541793782959753,-0.058591160841842925,-0.02473272460628656,0.06652590565247285,0.0583157789972795,0.012820083407927963,-0.04445118428096405,0.0687486148552018,0.11499231012966003,0.04680796515704002
CALR,0.0062412461395269965,0.005557923548221278,0.09195397816315884,0.050791641356528555,-0.013740251265924847,0.06619594914523946,0.13579314778214316,0.11095846828999284,-0.03432880026059519,0.07559873975985865,0.062289493831298635,0.0693704732141748
PIGA,0.02093837125993913,0.01901161618453964,-0.000886065266720367,0.04966502947696812,-0.008712536557940015,0.07661494385525673,0.08991805361341808,-0.011305062759081325,-0.058542244852543265,0.08220431227583803,0.05438701119339971,0.054967052344261996
CD200,0.1457609423154503,-0.0006845121441218169,-0.050384614123933684,-0.04422595251575096,0.023877511800285654,0.150386589586713,0.030568526857652278,-0.08523949908054333,0.028586277129285496,-0.03192666872429882,-0.009426110543289996,-0.01583344166401554
