,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GNRH2,,,,,,,,,,,,,,,,,,,,0.05610954735527229,,
GAS6,0.00827330665110374,0.015480425012518331,-0.021891572710971065,0.0035920167004222596,0.07982692872870062,-0.061202053162141355,0.1835763499139314,0.011746244828918964,-0.033586086306414235,0.01917571624461484,0.048055106407110415,-0.0005545318961980347,0.024901225577398167,-0.07115633855925611,-0.060848432127299686,0.08050389664591737,-0.13238102860178375,0.046809965546530455,0.06978172905561188,0.16219553948458185,0.18028391360335938,-0.012069411147134492
MEPE,,0.07103138015857625,0.044020633152449945,,-0.035359919800572626,0.0655532728151598,-0.0021506237011002538,0.06824365524760026,-0.04727922505535724,0.12697024246494118,-0.039174548980314576,-0.09444192160743216,,0.20131179674918484,,,,0.07021841831486826,,-0.020507549307301667,0.09263128273193827,-0.06232148820505034
SERPINE1,0.013695913541157331,-0.29789995188924123,-0.049515924205753195,0.005977652747915765,-0.11825898497853987,-0.38883434720734095,-0.39441653908221286,-0.022598997995464824,-0.1786743794892008,-0.5388115208848903,-0.005762717720924668,-0.05339107628272711,-0.09411574492737758,-0.19390457593618635,-0.07791773751639863,-0.11478561379581304,-0.11461355969814048,-0.11064202715936292,0.029510637157907714,-0.3054384329019748,-0.4206982227740922,0.09969828465161501
RSPO2,-0.03897761519367024,0.24374771985983273,0.009303173334267589,-0.011045040081933669,0.015076532034499511,-0.01308827395480298,-0.0634711356137777,0.04659895344962898,-0.0463410649595024,-0.017015794177878525,0.013585351247153496,-0.047833387839999776,,0.21310770924307168,,,-0.05624341115341763,0.1032020473986273,-0.03973590719282227,0.0054996884449435065,0.24948531822580647,-0.05144409590213498
SHBG,-0.009472070643876606,0.07152418269974842,-0.029578457391202285,0.04072711965298723,,0.030921670405905457,0.006750382020684434,-0.01147127531839915,-0.037526931537895096,0.0004210359123163077,-0.006294664628942343,-0.07415483362257146,,-0.01627446351166412,-0.008195350563074537,-0.019414204545046596,-0.0464562211923821,-0.03484657402647483,,0.030486834824101017,-0.0011868533649305674,
LGALS3BP,0.006258501738241665,0.020531021270914673,0.059716309987793745,0.008630180538597104,0.07219589626663866,-0.023724399081524263,0.056036899954922316,-0.10880807766636266,0.18960105938199756,0.022178286084048433,0.06586555360149389,-0.08004621484873035,-0.023423704529320705,-0.1280053568194843,0.01159093465850674,-0.0004260447088369703,-0.320207339805059,-0.00042045426050939055,0.01669033425057836,-0.15348949928878053,-0.30484902580667206,0.15890255395026096
LAMB1,-0.03868807740251685,-0.10837693340363708,0.017629173968815977,-0.04723045254159277,-0.0037059639650104457,-0.05249180646816959,-0.13303644596299502,-0.0883167016171036,-0.008124689678767739,-0.2480725952147479,-0.016701150866005116,-0.12907979798639885,0.01114964151176832,-0.08180716144072023,-0.06960451077404642,0.002632458103441297,-0.27939354120830456,-0.20536653716222786,-0.015205842091430145,-0.20178870334077906,-0.18374171558439242,0.021714848587328747
SPTBN2,0.1334853678016154,0.3211214201232889,-0.0011810447479318198,-0.021868083090416317,0.07043211329660114,-0.059655806521202594,0.09371139240162012,0.04240864294071998,-0.13735549708950306,0.26842150142488336,0.0028855096961323775,-0.0022404723193385303,0.20158192710981052,0.35640102995279654,-0.012667693722096508,0.12126037788531548,-0.16877225894300987,-0.014847008286240417,-0.02791197324853185,0.11343721181618563,0.17790600291099037,0.017231246114648956
COL1A2,-0.027827257787121848,0.10038803903132304,0.024550907493042114,0.042641054422282776,0.010331000653915894,0.009033507427774243,0.0989375114417503,-0.028077280661257396,-0.003919368302856922,-0.17328222726483203,0.05311271647356671,-0.22962656485866612,-0.12428237043251236,-0.14929609234786453,0.013507351728257599,0.03711627719915478,-0.2680347214169148,-0.10550091036951832,0.0675252013926124,-0.24881210082377472,-0.15673114893331563,0.0004968685672730837
DEFB1,,,,-0.017666217803282237,,,-0.01829705762503524,,,0.012983274337576841,,,,,,,,,,-0.05027788871531178,0.07157900950276151,
CEACAM16,,,,,,,,,,,,,,0.049352302016619734,,,,,,,,
SCT,,,,,,,,,,0.05384542122465219,,,,,,,,,,,,
WNT11,,,-0.026361849037089453,,,0.011663177363010063,,,0.017482866461402412,,0.019536654610943446,,-0.025948634514194536,,,,,0.0028032061177390016,,0.012315881008828116,-0.024140393996470316,
LGALS1,0.015004782775342118,-0.352649760798068,-0.10270447706836268,0.07201895721717627,-0.1173891460258334,-0.323671980771114,-0.38671853563841896,0.05840667328923448,-0.03820619053274591,-0.27335718509448,-0.013227650511981737,-0.013391030447498177,-0.12870479911200197,-0.1503788714777897,-0.038136785378916876,-0.03960838237750127,-0.12166066040128866,-0.1528025694759936,-0.061438153527408654,-0.24035367771138733,-0.33321321463811054,0.01009881265328876
BCAN,0.014022724960624471,0.4813340841807286,0.18504853753168904,-0.10770157180977133,0.12399847262791482,0.4771834681317473,0.5257726429457956,-0.14476055576052785,0.24880516702460004,0.5090356668836082,-0.0179800421168494,0.0633324529863477,0.004270551308829581,-0.1872800141421605,0.31796443007830577,0.372928091941005,-0.3031698263663688,0.18791824415459082,0.015556448167324516,0.31442089479091817,0.1770135225608624,-0.009263697781347849
ANOS1,-0.0040178786871935745,0.2103219389119501,0.08269852709253991,0.016177110339931435,0.027181637685916832,0.21809912829609854,0.08783610652047308,-0.05565179151752144,0.09263317192264181,0.151980100115712,0.010786086477125123,0.007976723222184597,0.08891632944904922,-0.06158445467896771,0.09242702873639407,0.12879728120229916,0.07474749651622832,0.10272887514018858,0.030697863081844894,0.22424673553326877,0.10564408691979087,0.08005955506850153
EDA,0.009488707042909505,-0.07237311734871796,-0.006418188387501107,-0.02320490714220073,0.0065011551299490565,-0.019024294728100383,0.047155606167740435,0.009739482288606995,0.04229333220578005,0.03854045966043127,0.02546344921358557,-0.01686752590633135,-0.02731089835103719,-0.01526826542023957,-0.025854415461500205,0.011199477784483944,-0.09460557406141197,-0.05071139388713457,0.06207742755349754,-0.00116550048195322,0.07148700274713843,-0.0229558898650981
FGF22,,0.06591650186553133,0.04002053796701448,0.0017353347199753543,,,0.024247461750914537,0.0232725416761467,0.028626552951115894,,0.02967683730731233,0.03965907337986008,,0.12219505319238774,,0.04072376446804311,-0.023041474089414687,-0.02108033491544642,0.022704267449097322,-0.008792968353355059,0.1420942201765427,0.03724571586081878
SHANK1,-0.04645646011679281,,0.08013563898375489,-0.0015527314741334904,,0.038555262762917486,,0.008909506586712723,-0.026218742424467447,0.06618998334007363,0.0019296435692260337,0.04255975530097807,,0.06008922611895327,,0.06588293657745793,,-0.026940453990766416,,0.09929941901284792,0.04706884951587684,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.012311526267366474,-0.0498753202372897,
TGFB1,-0.013841417687194836,-0.07806284323864884,-0.008806044506632069,-0.022563015447313005,0.005801324607399967,-0.003616766928875054,0.02644852351962633,,-0.0002149343349376997,-0.060461503200663215,0.053165186150116034,0.01940022850181917,-0.03616701521878666,-0.020784560135861923,-0.0400672271823251,0.05047288992869326,-0.13702985941688908,-0.02978464175619813,0.07068426855458147,-0.13461311073021268,0.02338996184699901,0.0691735382671947
MSTN,-0.038328173706348105,0.1566202842337673,0.07670538402907885,-0.03213859938806417,,0.12381742042931645,0.3029828063320944,-0.034737553488108634,0.1321763932519028,0.007847687877680806,0.02887203396154536,,,-0.06407469832149057,0.3719791016482309,0.2488879324233293,-0.09999765285556314,0.019638559082073716,,0.15024720079897116,0.016552369114036826,-0.019768168867717324
WNT4,,0.007759437355967408,0.05387690743939473,-0.016930612651502867,-0.036635817772125136,,0.07487837062832178,-0.07143350619992704,-0.05298338050280973,0.06215140062958065,0.011473060627338048,0.052558504770797564,,0.05744457281673862,,-0.02922171619946783,-0.08705804998957105,-0.12439652998337936,,0.004295613185119552,-0.02005550225017138,0.049433719334049914
TNFSF4,-0.01667239639922635,0.0640203676890411,-0.011413705787040871,0.013396716188769642,0.06395246046078,-0.06272023632097733,-0.012665631204350216,-0.010455045294063065,0.000514067136960284,0.025448579793224888,0.012205043923517138,-0.009268267347351634,0.025658077905449314,-0.017914259228082267,-0.012367128232593146,-0.06720473090668942,-0.1023778628629523,-0.001186864984856023,,-0.07657374976652509,-0.12278517677365357,0.054354821780921186
NTN1,0.02627799703223396,-0.01300279971336537,0.007674390381701935,0.03989895850443255,-0.03468390593303955,0.027265488824020072,0.09827011497453575,-0.13566892455073182,0.07104935519187232,-0.1578544308622541,0.019410997105998064,-0.0999788497287086,-0.037900808115476324,-0.046274594853119,-0.0002053860784383781,-0.053592654648662565,-0.30762333303791456,0.057778584281522785,-0.027904145028593803,0.02826871303152534,-0.1890779119239307,0.07928829733341292
CXCL12,0.027599306428002568,0.1858551698585582,0.06309203951268498,0.012143273245308037,-0.042890162097603546,0.10400143934270244,0.11127244508313494,0.013545072017615852,-0.00892373006887947,0.08822216342786629,0.045601358519346144,0.0023782195746492128,-0.006954208853140483,0.1141686324850727,-0.03341422676639466,-0.08190216880820131,-0.014651103526302646,-0.04720357271594325,0.026256871988080226,-0.12160470698425732,0.07685201222369083,-0.015323850905358849
GNRH1,-0.010813152132284466,0.0211318796158668,-0.021919245418197352,0.013633121830125688,1.1675623748303263e-05,-0.03239536295518627,0.06562387819881996,-0.039177723387400845,0.08216305071066052,-0.028159816703566678,-0.02685050112259642,0.06362055386887042,0.04529379092961838,-0.04895270505527153,0.015844428670963185,-0.06608012229242108,0.026643153109382332,-0.03722797128440454,,-0.040302041683898976,-0.043523689684371134,
FGF8,,,,,,,,-0.03462165823749252,,,,,,,,,,0.05341365383066776,,,,
RIMS1,0.10202906920197925,0.27367561535280127,-0.032074635475746203,0.004602131587041866,-0.0041610267096979835,0.00885741435658669,-0.003161925241596907,-0.00012874177868805987,-0.07258220359711064,0.10865330361678717,-0.021409145331070623,-0.006351133049592646,,0.31850271189465146,-0.03280126730888683,0.026251988450098594,-0.02227786887176257,-0.02788090704717168,0.038207062086029,-0.02448372358809693,0.17671762888561957,0.03168993201664996
FGF14,0.02959969870516047,0.16500063442304458,-0.031722372158450036,-0.0340232631913281,0.045234092150153116,-0.02901212934259061,0.034521192499116386,0.033800768835701316,0.04564438337269554,0.11522241653474288,-0.010298988788834793,-0.040760500834214876,,0.29890201210884176,0.010871561454059058,0.08989898135708421,-0.06899655397373136,-0.09042116566430392,-0.003696996499663238,-0.030216465419515927,-0.04133556625328636,0.008848940447435633
IGF1,-0.036236418870483206,0.10293069761031166,-0.039133036668873196,0.024247979716240462,0.00014388026420652177,0.019281418936937873,0.02461568978288112,0.06439446079587663,-0.06619584343853928,0.06783567514974148,-0.018964528810352925,-0.012978053561674894,-0.03718621351033642,0.03784591718034805,-0.016963739766770587,0.11444326692740488,-0.05312128963245458,-0.047508838654327284,-0.0017400993047207594,-0.01828610089377174,-0.032452514583401953,0.08662091539365412
TNFSF10,-0.04474357348542215,-0.015139874207779961,-0.0026062524699818103,0.004542486350278256,0.07507228712098557,0.016883536394141245,-0.00929051720500535,0.03813289610836104,0.036040895344456016,0.1218473510248852,0.012479712556901704,-0.045340804376934295,-0.007716227693734877,-0.027564361350006703,-0.008677548511823696,0.05983994834257971,-0.1290170015515137,-0.028452427160424558,-0.04909364295762697,0.0023046019422421986,0.012153498823387674,-0.06872822953357473
GDF5,0.022384550257177026,0.12694685671445388,-0.03725614918750767,,,,-0.047527120728925676,-0.01164186758901143,-0.01925658795855049,,-0.021602707415550752,-0.02832744951811311,-0.01266679419191483,0.10301507659262814,,0.07128921890754485,-0.11547996118403576,0.1063088294350428,,0.11363330777557731,0.026477104652482906,
CHAD,,,,,-0.02919347327635733,,0.01185357370931851,-0.05458620924944668,,,0.05395683713562202,,,,,,0.028874456475068734,0.06192025844245183,0.06516759198097402,,,-0.04836035073591205
RGMA,-0.01812944747147045,0.2888317319929964,0.04281717691474089,-0.013135341265597652,-0.025049165334257804,0.2424837272500103,0.3181354166060624,-0.031141702712478986,0.06031053403600332,0.01947549146591609,0.007723843823655537,0.011463080845190722,-0.008677112305509372,-0.1985705170691045,0.24793755467575496,0.15730348108243802,-0.28285224192935593,0.1440812768916594,-0.030012044553938848,0.22145282529638793,0.012663158179805597,-0.05756717096565366
CLEC3A,,,,,,,,,,,0.01971503709546757,,,,,,,,,,,
WNT16,-0.0005626774416582202,0.04645751464563498,0.02932393488493316,0.02359235983238204,-0.04083762192696355,-0.010240984853477096,-0.0338012584266838,0.09645931359751986,0.0810172267819885,0.054717522908069235,0.006910924847211442,-0.06653308350031999,-0.041850542541640036,,,,-0.015044111354255601,-0.00848273507489994,,0.027938141574040176,0.06327330114566572,
CX3CL1,-0.00104168500076937,-0.011171711513568355,0.03589692656809168,-0.01017323404439977,-0.023832522296850324,-0.07750879387217377,-0.014621321188057937,0.0020766604286730707,-0.05139570452458893,0.016714288324053188,-0.05176297707302306,-0.02152903736563515,0.009088263369273325,0.20025034135152953,0.1091449973539438,0.1480532530975306,-0.22577049118238313,-0.026408550068722836,0.003684898894916866,0.03528864661917003,-0.03405622727275062,-0.05438174678012778
FGF1,0.016937860028407303,0.28112966892333563,0.0005669728007955259,0.058179745243867174,-0.004281364130337134,0.2367239268513717,0.10457464659126904,0.17871312912025178,0.19364422249262433,0.15839184696685873,0.03762757082280815,0.35445015580638906,0.05468712422851523,0.08667177767770756,0.05034246779069885,-0.09020110765338374,0.12069110345224414,0.19510185152265513,-0.09283838000641875,0.2600618802314029,0.3575979851438467,0.06041096243162897
ALOX5AP,-0.023083696698307496,-0.21053870824735874,-0.047111509895667474,0.0729961354105094,0.019533844062948617,-0.04039925558484418,-0.21856785875340354,0.02465330376706215,0.10120059811421357,0.30720939822042304,0.012326341452436223,-0.009671888530937806,0.05168416726966175,-0.11389249074080461,0.05108015071626195,-0.10907101452146425,0.03014447649599481,-0.13206571087233987,0.02147490094260263,-0.028819715000181576,-0.25318073401281366,0.11952633262257807
IL1RN,-0.03468759566699229,-0.22426744334630483,-0.0610966375983484,-0.0034539035023519204,0.025342817443137607,-0.1741542622218409,-0.25547044337856434,-0.03213646283319664,-0.05877932164189681,-0.1747561613234535,,-0.11957054497878661,-0.030310126342925618,-0.04030283819357697,0.025222394567716574,-0.03213326552549018,,-0.03032960789674178,-0.0002363383288687448,-0.03174246917169083,-0.06568692150178926,
PCSK9,,,,,,,,,,,,,-0.03588812880488142,,,,,-0.03165710391875263,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.061725554748132204
NPW,,0.23427677604259586,,,-0.003175662752851749,-0.07149618015892173,-0.02616498047367553,-0.053441719803677366,,0.0014894594637984424,,,-0.026863816721778597,-0.0007922287622264078,-0.03236012409620557,0.09618375602351643,-0.09007142850770457,-0.009501620752277012,,0.015900465490610426,-0.0032665104916327105,0.012546156277180682
CXCL9,-0.01981619943094197,0.0203412825218506,-0.041638228668953205,-0.017081032690268217,,0.011600207554584178,0.031901389825040136,,0.09436920215978699,0.018817222026667718,-0.08531148888445737,-0.0163338231317699,-0.03464861101361823,,0.04716979896618439,-0.02387643529709953,-0.018032291821425364,,,-0.1106272065382676,0.10031856529506099,
ANGPTL4,0.006829159848355031,-0.40822293736184706,-0.14002014277957558,0.08390164553942772,-0.0963499357107075,-0.3119347356701203,-0.38497712293112485,0.007955808705040854,-0.07875727937740952,-0.008244226633344409,0.04009323888869208,0.22535258714090808,-0.02509859846942188,-0.25369782807496655,-0.0003542329879480817,-0.04132065663716039,0.09125522071099121,-0.11408135887012989,0.13148266168389006,-0.2858366678896191,-0.36091827524663805,0.055712702560887895
CCL11,,,,,,,,,,,,,-0.02708819232754735,,,,,,,,,
UCN2,,,,,-0.0596596162747361,-0.0058349534986566936,,,-0.005262214989813072,-0.06396860297791483,,,-0.03974389671342607,,,,,-0.02495530044554912,,,,
OBP2A,,,,,,,,,,,,,0.04765216353279943,,,,,,,-0.03870816985697853,,
COL4A3,,-0.04135153913736002,0.06569043346673553,-0.042038760677650555,0.04655660554273601,-0.010191188344938278,0.30354144869388583,,,0.049434708713738194,-0.04775195268384907,,,-0.03836546771893302,,,-0.032314426224527605,0.04264703195096418,,0.07752789330465883,0.003286858228838865,
NRG3,0.01632956735837927,0.13135755381324185,0.07172641208006646,-0.006221548420322399,-0.0431515398999491,-0.00038309695109813073,0.0006187564346410358,0.03831727189522221,-0.11235700767788999,0.12795350071891196,0.0189898244715324,0.08088272803706606,,0.2334506890261688,0.07986960317444931,0.03642184849173629,0.02558443279267069,-0.03178799255132707,0.07054164710654968,0.19700949495653977,0.1958551386845295,-0.011531054117439857
IL23A,,0.031026579130208894,-0.034092279974264575,0.04357237058336703,0.05074430685690958,-0.02286508489937175,-0.1676266385545658,,0.09649847541485991,,,,,0.009023913399229162,-0.006805741122173378,,,,,-0.05587833210710493,0.006501614932919901,
COLQ,0.04236279193493738,0.11322450056588353,0.02572457600950511,-0.01348758677932743,-0.014730646137985364,0.014013625082182658,0.06810600863384066,-0.021243591038739046,0.01952420388605128,-0.02386234143062945,0.004802852670005097,-0.04301090054993379,0.04716794361467496,0.009675587375512435,-0.0160380414652683,0.11452071580544168,-0.04952860888328489,0.01594424040455313,,0.1855707511298192,-0.03317269615099234,0.08674301092193441
SCGB1A1,,,,0.07910451905961274,,,,,,,,,,,,,,0.032579612280306716,,,,
TNFSF12,0.040630538000910175,-0.0759476097364134,0.0008430322300019451,-0.021570248532172567,0.030996053603932976,-0.0020099262754650895,0.10695116373784745,0.06421131406523725,0.012299672933214434,0.029022154852150754,-0.020675320413458723,-0.06761809949628782,0.012400840779333441,0.11451850104293343,0.10440565687004,0.09575812235667074,-0.206002868624134,-0.008679812270724308,-0.047068228105178515,0.00026989279091155775,0.07908546549805948,-0.02744286639910226
DKK2,,0.03956715249090198,0.015971849720046147,-0.03701759898847678,,-0.005450155677836519,0.02980271863652907,0.002689205953017289,-0.09736402305295316,0.05712646309408152,0.03617417934313198,0.009520931736189914,0.08806620665262857,,,-0.08166475826277066,,-0.011887311179872535,-0.06740044622893479,-0.013248503095269329,0.027269308939466955,
FYN,-0.0209592190909699,0.20601798029385418,0.08685819849992009,0.013093736517286583,0.05999024459568322,0.16455091866660654,0.11466687027462902,-0.061400656425619975,0.10741714123260486,-0.054601900469622336,0.01649473150493912,0.08288681560972448,0.038151834028418874,-0.019540706871168795,0.08230684537683555,0.015525760260592466,-0.371687162894315,0.10623270172069249,-0.10278183061431137,0.15933867231081686,0.03739841109994259,0.07764901198375526
ACE,-0.017210084481699178,0.11378510595807788,0.011783949240994308,0.02582220047919206,0.00470795495204471,0.04413879819715888,0.14170090286313977,-0.06144135323202958,0.029970902257288927,-0.08449523160630744,0.03630578799515069,-0.08610401425936985,0.0876470351982407,0.008212781569509577,0.07177641695889486,0.14123820744379412,-0.3158776720122489,0.06142822212427979,,-0.08730992186066483,0.12274237133939044,-0.01950799768386589
IL18,0.00762656735798465,-0.012007652341701912,0.04364623491279721,0.011699507881924394,0.10931306826153989,0.09745038007166339,0.1347412967131702,-0.063575458903289,0.10285391608002943,0.12050443394411665,0.026815544270243803,0.08764894146056604,0.01732917549866058,0.061934771317592535,-0.03904730642759714,-0.002491742840313562,-0.06610925862565709,0.01059835410847952,0.03212552628205,0.09044911126986867,0.1161962399912682,0.05659140205499828
PPBP,,,,,,,-0.08081838118870381,,,,,,-0.02024990856019059,,,,-0.10345825125715248,,,,0.004123287340141071,
CCL27,0.010766596024182274,-0.025965461964439253,-0.03617172435413428,,0.024898627649661293,-0.015041943466779027,-0.03650428200386798,,0.010176442090863934,-0.024189676177058292,-0.033070579423611385,-0.015494992620846821,,-0.04159904416215839,-0.1232726416896423,0.0005950901692935552,-0.02240651131631613,-0.024659197743482096,,0.06295171467525638,-0.04111981412992553,
SERPING1,0.03427865403428678,0.07421186056868291,0.023253140772422177,0.08031060701431096,-0.028238001931924234,-0.08070231893169269,-0.18040517173180753,0.02719891165765799,0.015643972105649932,0.3938113593210751,0.07401678463191172,-0.10440271479319323,0.13601477879156637,0.15530795223905183,0.04788230945281031,-0.06167588363040397,-0.32452698927234275,0.03968959586921574,-0.048593657250052935,-0.23223308936204173,-0.26659848945430065,-0.024621873540631892
AZGP1,-0.009427804822014395,-0.06178875134651442,0.006824846223858484,-0.041281439241472394,0.04483007329327114,-0.25803460300490993,0.34813053603695787,-0.12453253332780313,0.11652930444120169,0.14540418979815775,0.04141200365750523,0.12466462664262393,,-0.09960870705923883,,0.06068230543394517,-0.3373384844736643,-0.15306174930360833,0.031215980096242137,-0.0361609792096501,-0.1420578822679357,0.0652627992485587
INHA,-0.0035322594057440562,-0.006504515256023229,-0.014625229092277092,-0.006726101562246483,-0.014592288458042313,-0.1166213617374568,-0.042874923095544505,-0.0005720091744728326,-0.037071579706704105,-0.05237467364401847,0.036903538551758396,-0.052504358712391425,-0.0372617478713015,-0.07315688739314422,-0.03525675722262209,0.020663683023832768,-0.06003763967579714,-0.07874710412865024,,0.031142120649495137,0.025566749688987953,-0.0205374713542609
SEMA3G,0.1145267762479402,0.11428237217317583,0.002453486411942867,-0.022516598734961025,,0.0440558780393431,0.0800402665274277,-0.028290944477934784,-0.015215470300096689,0.04983622009969007,0.02795327653628135,-0.018365556178480544,0.06102641730808806,0.07705899240463994,-0.020790123284425446,0.0008671484351465338,-0.08412034427091296,0.0025347704505038334,,0.0025787584388908885,0.15544814342337643,
OXT,,,,,,,,,,,,,,,,,,-0.004459493880857781,,,,
COL6A1,0.006688719933981943,-0.25012861454880714,-0.06447927637077014,0.06339948749814765,-0.1149143757891785,-0.1400057424698651,-0.19421182922170976,-0.06696311814381806,0.047452408314415065,-0.5174441501349394,0.04948730707938594,-0.10803347314462934,-0.15393379474734808,-0.29772055706641376,-0.050972511078613114,-0.07878039561499767,-0.40470505853327743,-0.22279519639418094,-0.07110146527889073,-0.28938909109267774,-0.195406966491908,0.051256421571711265
FGF17,,0.13613362637375348,-0.018245121799182216,0.020159785946574686,0.09152641282676112,-3.4339312119863014e-05,-0.003945991104955346,0.020763634599819388,-0.028922682955349287,0.0362048115313467,-0.08795925774267158,0.029832951148084957,0.009810174830229751,0.029678131124435358,,,,0.0008031165894068067,,-0.013661593850260003,-0.02340669194777353,-0.048894738514458184
TNFSF8,0.029538098699689333,0.018021446855149184,,0.00559118653190612,,0.009492603569638972,-0.04035850587788873,,0.0215032202198644,0.015250660671578951,,,,,,,0.03394513900001596,-0.009409441914005437,,-0.02696991713088811,-0.07806032957975105,
FGF20,0.00990683305021242,,-0.04101354004807405,-0.059700379658085646,,0.0036850163894697873,0.07248478943153676,-0.0026565005871861556,0.027875197947916704,0.04881771357250003,-0.05741211342640371,0.1079617401004595,,-0.04211744221123557,-0.057138623424718274,-0.07689232204030581,0.07031195218234786,0.04587106186753617,,-0.003479173789526772,0.042768842897792,
ICAM3,-0.006129903418400536,-0.07461147153312747,0.008817071541297879,0.005482623802780055,0.0015280562825228773,-0.07392022533466505,0.04682015839569831,-0.03468079263613414,0.027692504278901034,0.010818860888964143,-0.0035347493320070024,-0.023285646340723613,0.06903630775654242,-0.028131774857199747,-0.14978219965773337,0.08994500747765037,-0.10702889031143342,-0.009815720414566638,-0.04782884772264604,-0.04448983174016927,-0.048850345693324686,0.024937224248210054
LAMA4,-0.012045826455021164,-0.05864900187555549,0.006557000490496707,-0.0680498447177154,-0.04614754708527936,-0.0008598760445326473,-0.0077392573921939555,-0.06490674223072745,0.04875301343569909,-0.16500234141514972,0.01395933659417882,-0.08105224024589153,0.007564393996543543,-0.010215618554791497,-0.040524263778304745,0.06120491077553475,-0.2957649405091978,-0.1384971798940047,0.06849953473660121,-0.17588620480850983,-0.16154118783261542,-0.07121005419317795
INHBE,,-0.07607738113626038,,,,,,,,,,,-0.026637713539697936,,,,,,,,,
DLL4,0.02029630266560518,0.07251754617515872,0.01186903477025765,-0.019058196694615816,0.07636856521294179,0.02056808845330056,0.08406322979529061,0.011478345274702172,0.023304580345302257,0.042255587214786505,0.028404127384670956,0.005787021711167402,0.05679987737587834,-0.04878584570695858,0.020588444010145524,0.07893774429086037,-0.20459635816833388,-0.008074314002725801,0.02476378348743471,-0.03382556529146487,0.00931354885603715,-0.022313924372641555
SEMA3A,-0.026779337517766483,0.10132459271868308,0.045219806767801456,-0.005195860345154588,0.03874895400531241,-0.04356859467242722,-0.03896168931032818,-0.023345814025420762,0.03345583043736733,-0.11498689012141727,0.014914099615998612,-0.025369472014220632,0.003120806983449941,0.11534546987674885,,,-0.017508881456990623,-0.04706244652308423,-0.014944025322532885,0.035451361747525834,-0.12791838611756384,-0.03461677879748682
RLN2,,,,-0.039632057783441914,-0.044266488100251446,0.022324564683116447,0.0015186795447871607,-0.008936370253226744,0.024022594860208323,-0.0682278755770088,-0.023692163900731165,0.036654117580353356,,-0.06498792693653244,,,-0.023827714022464603,0.008546212636983162,,0.07586217372511192,0.13697468035021107,
C5,0.003471182996784014,0.08802624800779678,0.033837828226066555,0.04753014512985972,0.02176417788117893,-0.009254547612191622,0.12397622384423158,-0.03409574465384387,0.14641849560929013,-0.031118665455544512,-0.021288395773769887,-0.04584770932876594,0.010243352727606743,-0.0029858347816745716,0.048185792915369445,0.036142077713006614,-0.023582048152632328,-0.019119336495577486,0.011059122116175059,0.0018086768396902747,-0.0670196661067227,0.056378974155706384
COMP,,,,,,,,,,,,,-0.03146556588799489,,,,0.07748734225202741,,,0.04397410919394551,,
EDN2,,0.044969223830508505,-0.03201852434692249,,,,-0.12002759296368323,,-0.06011694611153194,-0.1586036636098712,,,-0.0032346329654654544,-0.09089523774534894,,,,,,,,
C1QA,0.0016709950427190705,0.012978436227788702,0.035233555351028185,0.03238950762931493,0.08808497851026245,0.18844010006729356,0.14007020665626216,0.049493281455448034,0.06973797481929637,0.19471294574010628,-0.02758158625371686,-0.11050738970949596,0.09173995285468203,-0.17410181357232302,-0.024210544507640482,-0.1217714852461213,-0.20296396541244466,-0.16391775266762018,0.020744972433297895,-0.16357276565218953,0.1264759839168575,0.159149538144544
UTS2B,-0.03635204367196089,0.05589761632278927,-0.020285259918569325,0.0011980089087200614,,0.056127167078316845,-0.05630374864949415,0.009347427755439548,,0.021207276982217242,-0.021015414201167905,,,,-0.01335193502144725,,,,,-0.036218762978348404,,
COL9A3,0.036349413988668734,0.25842162686976977,0.1001756500969311,0.012648132759385653,0.027464491274732016,0.14847393641132198,0.22577952918916044,-0.09500923815338895,0.0962067184162068,-0.42792688418292046,-0.025249598218965618,0.12771468967348162,0.08215963162402831,-0.19491390820588836,-0.15221418817251903,0.02837489492295685,0.14521353718490893,-0.15358636997288128,0.09428553165000533,0.20449109311742594,0.046152371287576426,0.09691820782945476
DLK1,,,,,,0.014627771279442649,-0.03349449892979864,0.10445047513953874,,0.11731646736670115,,,-0.03355514517582175,,,,,,,,0.06868971912777498,
HGF,-0.022142281050354012,0.24255273650520515,0.10378015473666295,0.039088861197788295,0.05867211995936648,-0.03250289591721884,0.034479185113518024,-0.011980621325088646,-0.0667532102556139,0.12622211761241656,-0.02469483562329917,-0.12187359064465143,-0.010482173534664154,-0.0063927125246024735,-0.012416446690800415,-0.01672206555104112,-0.25476151075123876,-0.06073506772648422,0.012829081075663563,0.02406345691086738,0.09120935558620726,-0.03453751920980549
GIP,,,,,,,,,,,,,0.027268305835417474,,,,,,,,,
