,UKF251,UKF259,UKF275,UKF296,UKF304,ZH1007inf,ZH916T1,ZH916bulk
CTHRC1,-0.01513361568898121,0.05337766524245267,0.013085113964945765,0.030305025861909606,0.018453863090352823,-0.05558478749865219,0.12973355691041857,0.08277409711850137
PODXL,-0.0717735712184214,0.04721554758342326,0.014494135151196392,0.019858882835148254,0.022518943330986634,-0.09230495899226143,-0.07465860906082968,-0.12926663957534118
JAM3,0.007576704090739399,0.006212302622529564,-0.009198057633316985,-0.02231455580226657,0.04781272826763296,-0.11614707543090956,0.010763133598530953,-0.016140706975748195
TGFB2,-0.06191499354712422,-0.03328901802042363,0.04005306963225845,-0.020449951871462306,0.012687246009011877,-0.12127745653501924,-0.004983696951027797,-0.04497732597145082
COL18A1,-0.0200801287864136,0.08874747744037562,-0.036741330155187886,0.05039368022795072,0.11126509202061295,0.007331116636320471,0.10819746994107321,0.07031865451974409
NODAL,-0.009716741804484105,0.01468233826521887,,,,-0.03780106691547899,-0.041368058773840255,0.03239458195557748
INHBB,0.0377037304402304,0.05457497291830874,0.017476265074133964,-0.02357226211346204,0.03712349727074051,-0.05215147372405441,-0.011718209970640282,0.04619944279984276
LCN1,,,,,,-0.030217515025321787,-0.027729231478263564,-0.024707189151650967
ARF4,-0.0772491584554259,0.03805022820029579,-0.00875244123383975,-0.09509668514325337,-0.037032635582232465,0.015882088274048387,-0.009169229628019691,-0.19928397665711794
CXCL14,-0.004555656573097275,0.07087439989796336,-0.041025261126402195,-0.08008921555518547,-0.02413048993742536,-0.16227250988827138,-0.10113589329982209,-0.009453525878575378
LIF,-0.0122959793527916,-0.02520922180804045,-0.008200469185463752,-0.014597807640746889,-0.001771815412678508,0.05271630931551973,-0.0823753490227715,-0.18392784031308426
IL17B,,,,,,0.11574897512750798,0.0019525187094810233,-0.013686812440091825
MMP1,,,,,,-0.009651643730296939,0.0036399153628815695,-0.06783033313874792
MATN1,,,-0.0095054415238819,,,,0.016434807138104808,-0.0004165573596666478
ADAM28,-0.012641948163772667,0.014593696127185455,0.08067336096154923,-0.01992895685236271,0.054154510107878036,0.01571519836903745,0.1557523180075086,0.12381991171349908
TCN2,-0.03479381465972577,0.08142673098898914,-0.011671639559428085,0.026735578028187927,0.07297320523020996,0.08826862673993638,0.18798719967799338,0.11627586638182974
THPO,,-0.04140712686483997,-0.019514259286485792,-0.0151904050971972,-0.01761827489957697,,0.08696138462684029,-0.0566646030845376
CUBN,-0.023404723198226493,0.022670706289431995,0.022739716083012982,-0.00665029986610637,0.12435403794786051,0.04706790702101987,0.05222862074284203,0.03941738176554726
TIMP3,-0.07418294627866147,-0.04049867801049526,-0.015742998203625316,0.07900979883075963,-0.03635173894875308,0.021456500972249912,0.22127061472008358,0.09980932110238461
PIGF,-0.03548249630524168,0.01698228551695565,0.0487749997553728,-0.037659606580464335,0.09376696135040637,-0.026155422974042095,0.0018403263127223725,-0.03331149551343616
CRH,-0.012194485343179668,0.02886748003908923,-0.014963783781204176,-0.027483874094532165,0.007729876659882261,,-0.012885439638696572,-0.0681430451510179
BDNF,0.1675262360399967,-0.07172108830748371,-0.018769741533342512,0.03470812562536929,-0.033132020656880756,-0.027768571976714923,0.06991516704786106,-0.1792234958760818
CCL5,-0.0023637197410940947,0.047035030656338725,0.045514057962882486,0.15755150266057283,0.04821661207267666,0.0541086467946654,0.15942990715981495,0.1236254209416321
GAD1,0.0054175382988062805,-0.08429104949105175,-0.021293168457590463,-0.016617195491680885,-0.022170396532356043,-0.04658563218667535,0.015050852555879762,-0.05094252959376987
COL14A1,-0.015217178859258015,0.04436403969623698,-0.02064787601053761,0.03769408911375655,0.030541037158253858,0.032048769980306736,0.20477503680862735,-0.01774715773540059
HLA-A,0.08475952977894334,0.042373111472110224,0.10384189763434559,0.10604167392400314,0.10808971439013462,0.07447355006444144,0.08215459549919558,-0.1801068695900556
CD5L,-0.02013046738547454,,,,0.07689287250550458,,,
FGF18,,0.064955128786011,-0.010185455077971178,,,,0.12497014467967707,-0.023079776543850433
ADM,-0.023811222361354693,0.04617729146056487,-0.06643978248994045,0.01693306100004298,0.017027262793857804,-0.1080179136204236,0.03251429976255873,-0.238149614575569
CCL15,,,,-0.043340671234620765,,-0.022871578492192644,-0.006449874795632938,
GNAI2,-0.10625452803882035,0.04415278246905341,-0.05009994841125163,0.055415743337445596,0.06417662393278556,-0.1504995383264522,0.015648462968128524,-0.08471436286624745
HDC,,,,-0.01849236438172903,,,0.057080358005938664,0.05079650426392411
COL11A1,-0.04145628418958826,0.01721271907883667,0.010224919013965321,0.008672357031227013,0.11399959576506384,-0.040617980573707635,0.07944776733257615,-0.056365524506637406
NUCB2,0.05090924829581526,0.09123438275529604,0.05018631882527546,-0.04711341215220612,-0.09039790576479678,0.05859783306609652,0.06045400421751756,-0.11506455769419345
FGF16,,,,,,,,-0.03780646945578577
CXCL1,-0.01308176648228901,-0.02563467793357335,-0.008644015109849247,-0.01382335932614405,0.08290007816770463,-0.024494814291581134,0.03126507664896739,0.07208636038496267
VCAN,-0.0693167466733071,-0.022207752763101114,0.014351843047189372,-0.04797988895243179,0.019916436107675923,-0.017028884599411872,0.11753515893216836,-0.08668717606955807
MMP7,,0.03433272119341701,-0.009387541314298873,-0.02670373557439415,0.05667081516139616,-0.042480228095704925,0.08462431952659892,-0.2420898908927892
PTPN6,0.03474298835808519,-0.03213755437516933,0.021074194137072937,0.08589324401135759,0.08743208615240901,0.02905249693477278,0.09522583319235686,0.09970182216189602
PTGS2,-0.011674790365977508,0.01770324258634451,0.01460778330153791,-0.029481010508224527,0.10635567745956065,-0.03176139531276115,0.06981067213107169,-0.04646129491428041
XCL1,,-0.031358915682346195,0.09164089493453921,,0.157489842028074,,,0.027161919168217936
CD58,-0.0009338032490621701,-0.01918550962547632,-0.01619756609333762,0.001931523688621089,0.01811054590455176,-0.0765211932224462,0.030531247513164078,-0.04124707411099101
TNFSF14,-0.013643851163557649,0.05311354583767858,0.05974778939173635,0.1742916891655578,-0.009713807213849913,-0.029150623266861644,0.04910899491523922,0.021084679647130553
CNTN4,-0.010680363166669772,-0.0021151321739948737,-0.0033032887998796535,0.003665423333010631,-0.03894923098808411,-0.027199015944890274,0.10263874079091055,0.08146027686112713
NTF4,,0.07301818484064701,,,,,,
INSL3,,-0.0174284721240223,-0.01082482247642507,,,,0.09883767498259961,
BTLA,,0.023492417182312892,,-0.017242240752005283,,,0.0224831783944375,
MFNG,-0.08958673009657928,0.03761657142379245,-0.011308195956788333,0.09305511752328621,0.03126546795533009,-0.00904524043221552,0.11146959024018153,0.04970208512968707
ICAM1,0.010084212234779327,0.018774993695707634,0.018853885959676485,0.015702146462355505,0.021141962773504653,-0.05705351108919086,0.06991372155405583,-0.14005783081217704
PROS1,-0.0608729952943766,0.10084385136956214,-0.023983990038398517,-0.015430314328364862,0.0424698870690572,-0.0826833522886135,0.056489551678896195,-0.21245524843323385
CLCF1,-0.03348950400937244,-0.009907725536932538,-0.0066834912770894934,-0.036875336453598875,-0.022278453424505552,-0.04609112091026779,-0.0015844364698516526,-0.16988805709247362
PSAP,0.02390285533385878,-0.01069329915750107,0.07913622262902967,-0.02491488143411307,0.022333317178838644,-0.06844382938134155,0.22019138767723742,-0.04689141729034761
EFEMP1,-0.033285938204892694,0.04246930661830372,0.04612087579592255,-0.025833592651998187,0.0924933200115194,-0.16377218336385146,-0.003965498696468071,-0.3255197279981499
C1QTNF1,-0.08179238342571285,-0.004048261184347471,-0.04191806096333213,0.08336614946901003,0.024529507777884544,0.020593597374552113,-0.08685405703009028,-0.25121972698718664
ALB,-0.017998198372283104,-0.020555108840752113,-0.01181786696336594,-0.015335175649854127,0.018795178403566565,-0.030997441767539425,0.0481570101898829,-0.037356216929691995
EFNA3,-0.06199242044752783,-0.004146495254621634,-0.012571974054657611,-0.024330422418915438,0.01768778008956951,-0.037192543010857816,0.0076048674288136196,0.06470102876278183
DRAXIN,-0.023642912875168252,0.033952491832698425,-0.03986912148567219,-0.01231339352159342,-0.008318684661581224,-0.027236312026302174,0.03816561501272433,-0.13097644426926647
RAET1L,,,,-0.014748059887630338,,,,
NPTX2,0.09164569865284097,-0.02872325090588815,0.029790504950211034,-0.01965100126880543,0.1141778029669833,-0.01859093915640426,0.025243580171932234,-0.0736698745269208
FGF11,-0.08531274400816925,0.022135536442471758,0.022631822344551616,0.0036363762045864907,-0.0547653508468965,-0.04646004003312595,0.024467409156772427,-0.1717334265722811
CD59,0.027752376151003913,0.025552420194893226,0.05908002410386142,-0.023467787211917338,0.11740756157426614,-0.09772423224425525,0.09848524864499063,-0.04748919097230442
COL9A2,-0.012565856260913881,0.017414600288607744,0.016954826882116237,-0.023673927929327026,-0.06918655329437957,-0.003850810356593982,0.12690751523962027,0.11066893609721493
DLL3,-0.08337761289086448,0.017219372949658744,0.0259387277469777,-0.01711289683494119,-0.019176772667618032,0.03797156917245221,-0.06645739435379901,-0.02875682190745118
FGF5,,,,,-0.019716235614149445,,0.09245240818995808,0.00423761264248825
LIN7C,-0.023809724821234973,0.02706827131358287,0.021235198238382245,-0.025820033609328313,-0.002911226188187368,-0.02680561784570317,-0.09989941957875688,0.01621421598286023
GDF7,-0.011460789679948631,0.023295953976825195,-0.030837584233352727,-0.01350178409291771,-0.036241507721243627,,0.0074003481067013875,0.08737304520699794
PSPN,-0.020649310225884267,-0.023544794304867535,0.03615226760728357,-0.012422857222669465,-0.036445643082513225,-0.0378180428035556,0.04705023508683924,0.05291851454928314
ANGPT1,-0.013456749715827698,-0.06528097298908783,0.05496371103784689,-0.028985399074199773,0.08069621707382722,-0.061218408149615475,0.09472190530499389,0.08306292540843643
PNOC,-0.02398386096213458,-0.0688906627239041,0.040866467199356035,-0.044820014114447776,-0.008060471749540783,,0.10061768417989235,-0.05169553319594263
L1CAM,-0.058040219338777725,-0.05293768557492984,0.03864100988814463,0.011020623889478094,-0.02292437012624424,-0.035609022735490284,0.04423402638396108,0.05705524250366703
APOA1,-0.015871655125836975,0.017067187213461368,-0.014095801927250467,0.09488309160614516,-0.030242042972891174,0.03646643596076111,0.06749471801944992,-0.011662545113946744
PSEN1,0.013002137435150841,0.023062039819455503,0.023860021175517866,-0.016296215243522306,0.06454715547754056,-0.11933818646687819,0.06661143732188453,0.0225520281311919
CALM2,0.12781959715097185,-0.0623601125201823,-0.006940277625861993,-0.05552858352418132,-0.052475611472345245,-0.010704666544734672,-0.12322464612663941,0.14557669897300013
CLEC2B,0.08641709451370923,-0.006697951039234577,0.035195845722795514,0.039008688747762955,0.0410125609923226,-0.04277357998679053,0.16861507321478247,-0.020691671526430654
NTNG1,-0.030010042892350198,0.03299540134572364,0.04040514103683601,-0.03548578784917292,-0.01001184110722062,-0.05538364780726552,-0.0048396719926851245,-0.12330212335615601
