,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IRAK4,0.03145395450303938,0.10714416343053719,0.008241150487077313,-0.012011522730644465,-0.040914061080921785,-0.030164892990541592,0.04076610832215149,4.2701789627549765e-06,0.044882537625749896,0.0995540349867244,-0.031523480661106856,0.01825727906818006,-0.016650586560159168,-0.027153822832495785,0.01762523422389404
GSTP1,0.05477212488160153,0.047843517430752595,-0.014432395229338799,-0.0005510263138267351,-0.061206068213365994,0.0005026962319251099,0.034100989152542276,0.0041938676099899435,0.047372116145620875,0.008273811840928664,0.05281814585295562,-0.002373486730076936,-0.008482389805767081,-0.03365541060245008,-0.010329180291799358
VCAM1,-0.005336745406256518,0.05001803097613567,-0.04295083188938401,-0.007941677932088394,-0.052343634578019424,-0.0012654701305179134,-0.008214308153226811,-0.000870057312995398,0.06462391953707258,0.053522014223292606,-0.02080764705040205,0.03411419998270358,0.04817736929803663,0.07060580446524006,0.0008060463712036488
NXPH3,-0.046525518527511814,-0.05661960055716874,0.020896397595831562,-0.006371365642117665,-0.025400194474589455,-0.016674090412655693,-0.03748812056962484,0.014259787894538946,0.05306510644557906,0.02726165416483178,0.037218764577038724,-0.00451618187313493,0.042906815006700155,0.05217827920617646,0.02650570039262151
MTMR4,0.029870679099471463,0.06119078094137114,-0.008841855605350682,-0.0046086191644169085,-0.04103503360022939,0.021906410805047127,0.011885444370659226,0.0845087995043153,-0.044796626241453995,0.02552519007986625,0.02991546961229655,0.014294950924155373,-0.018685668113504146,-0.021339007798627643,0.00892144405708355
LAMC2,,0.052014546796994514,0.07748152414250843,0.032302621521144645,,-0.023176184854779895,0.05877056158138543,,,,0.030327295071861948,-0.020632121227218785,-0.013949373031193864,-0.026731823691987344,-0.007954292657234362
IL10,0.01948080533686787,-0.018459505911591872,-0.010048931673788893,-0.013527872432565202,-0.02536821810366924,,0.042950609946241725,,-0.0418237413406242,-0.01580132255785289,-0.0208804002742194,0.032759480157577694,-0.03473679261793024,0.0314032838991668,-0.00016299189424225482
SEMA4D,-0.04241196983791272,0.007415849466208235,0.05568621696630638,-0.010796510973400737,-0.027640255288991684,-0.031354500170175784,-0.020431727426763503,-0.02312474877193134,0.07448970715414716,-0.005990235574178505,0.05174981948820592,-0.03130093056865711,0.09360881107794776,0.01749961834841656,-0.018695795229852114
TRH,0.146825808488324,-0.019819823282942475,0.01262150798753351,-0.029520275819973324,-0.013448862438913729,-0.03170546670667624,0.0050357486428509075,,0.06800026463219387,0.06704744967516138,-0.007832650614495746,0.0046326276621963345,0.010112987899926021,-0.015714759100315896,-0.05186926442981716
SEMA6D,0.014194098047919618,-0.01593187383509028,-0.0034969694806368467,0.01227246536875381,0.016211170862035617,0.01932202894745796,-0.012276415708341586,-0.08471769937981934,-0.016582169891049464,0.008964231903244187,-0.058052379550382595,-0.046791663098350485,0.05494709668315027,0.03399963411595651,-0.027040069327544373
CEL,,,,,0.0008898475964205035,,,,,,-0.021879615404852035,0.0240686368255073,0.006674597829430236,-0.02632283239531926,0.05780950289041418
PDCD1LG2,-0.02172529609805754,0.05756317351675905,-0.005734630007972158,0.04628775198215571,0.02322917466016203,0.007002903906295032,0.018735475521307932,0.0006135389152327293,0.05532556802181346,0.04959353429846563,0.03917670279407224,-0.04152214483073741,0.034976298467365975,0.13084760704076667,-0.001025548455305411
SPINT1,0.0382013485591155,-0.04424767987976469,-0.027995434681550236,0.008809173603142845,0.016888422113388656,0.05093245224405009,-0.026306213041352028,0.060969956518762504,-0.03145976390408578,-0.023192939782320062,0.09061595171089981,0.007688064691806312,0.03684990037668955,-0.03761861692452378,-0.0644246470411762
CTHRC1,-0.05286612133390099,0.10615673886294197,0.039692850439555165,-0.00013063433371524757,0.06985712410689215,-0.060053243235997256,-0.004465302044053866,-0.020567587015122804,-0.01688601155233284,0.0546051642449357,0.07896496260283589,0.05203725106172911,0.03031832127627602,-0.05020694410148159,-0.07933704820196444
PODXL,0.0029497063149203947,0.0509953346067343,0.08252685760517184,-0.014191386321053273,-0.017180336967849055,0.009819783745399612,0.04458527918012235,0.01404464342543744,-0.013940242901202786,0.01676929071334048,0.02900754758607176,0.07463812173267949,-0.0011429031628801439,-0.00995939821802876,-0.11269414891883024
JAM3,-0.000723216294084921,-0.012733369063177328,0.0008660141968150318,0.002740076951387783,0.03179023964628259,-0.017571787468548743,-0.027248075583108457,0.010984991405690857,0.056606921363120864,0.023027849498656865,-0.0089345652856233,-0.043898034219425584,-0.03211734865157623,-0.026697509016904847,-0.046479907021979135
TGFB2,0.12148613495532572,-0.0478396337093904,0.07107813183303702,-0.009883112811260905,0.019534491474136696,0.053050513661468054,0.014258167284593299,-0.028215259706269334,0.10485378244422174,-0.0032673915688116117,-0.017826502921932507,0.11242534568860159,0.07378789018034644,0.04873359349475416,0.012812918415826265
COL18A1,-0.04031993468871189,-0.031556329780986554,0.05288653034383399,-0.014631737087846293,0.06312456907170226,0.0007704760202701729,0.006516068042638225,0.03713489256961686,0.03341590174026933,0.04257668089745968,0.027339708348089638,0.03166475157296281,-0.040922747740002305,-0.08879783078780028,-0.03587524024589051
NODAL,-0.015367168956077596,,0.05955831840434987,-0.020408779669402185,0.03617978166179338,0.004774521285362212,,,,0.03150769473406493,-0.021598642225572874,-0.014374726196122924,-0.01595215428348378,0.057327923621642185,0.02568458695656216
INHBB,-0.04752183241569974,0.00353944503378224,0.04725371868742103,0.04066071458545023,0.02718275508914492,-0.051867832496718794,-0.028592201877537433,0.02583493604845773,0.07190681812698084,0.07283451453603407,-0.014272321374440696,0.026029313523379418,0.019590775115276633,0.06541163584587865,0.03076587527834668
LCN1,,,-0.014908072365588207,,,,,,,,-0.022973647156503216,,,-0.015891619738809058,-0.03537184536162449
ARF4,-0.047973279969500855,0.009876911146969277,0.01579245263003166,-0.020158195474362598,-0.036310547337553546,0.0052445540499924965,0.03269067897411243,-0.050080182210756226,0.06893151147914166,0.057212263984879816,0.05754807740894439,0.02217336225455974,-0.027206751209652023,-0.03194854094087777,0.003911515861721756
CXCL14,0.010426206070477697,0.03972932908515543,-0.00897091249650592,0.00193447530484842,0.13586800037849303,0.06635962480457884,0.03125031908605988,0.04502251503080918,0.013883047144791157,0.036400225011977705,-0.0819701747601458,0.11476200353617287,3.1184681360759106e-05,0.034890504244195375,0.055988090504215236
LIF,-0.009712640739564871,-0.039507133235357525,0.03932193302606418,0.017960014646481833,-0.021829474184285894,-0.02053284197335059,0.012061675698612736,-0.016393731712208613,0.04938535369345174,-0.017161293661818122,-0.027847809942194313,0.015419226548400791,-0.038763648009525066,0.017036613678361227,-0.04786465884746115
IL17B,,0.05590810780107089,,,,,,,,,-0.01999193336519211,,-0.019845962235117295,-0.026843169331501975,-0.03999273403258466
MMP1,,,-0.020553239551882357,,-0.01344885950508318,,,,,,0.0619076615016297,,-0.014371077132699965,-0.010616687558194185,0.028348062814587356
MATN1,,0.060465712459547266,0.015124702726276048,,,-0.019822216261252936,-0.012179272019504476,,,-0.014372788705169804,-0.028907484165014683,0.07678312786868119,-0.020453394647619704,0.11340390452403466,0.021124812511585128
ADAM28,0.005624967095961394,-0.0014515764523084585,-0.00875761001467208,-0.051066528513933035,-0.03211289999851838,-0.02013697786525922,-0.003231768474742979,0.04265001876674903,0.06263283880287891,0.05656124887885793,0.003162064786745711,-0.01745102702481101,-0.06126610849756248,-0.03459976680004876,0.036609668832949034
TCN2,-0.013534459396772416,-0.0665497642286725,0.044328222140630744,0.04376492448694071,0.0497441345262071,0.06999153107930493,-0.05021835138476388,0.022360459656616438,-0.022020768153081023,-0.021611746358005494,0.08095328566375859,0.01667148073819207,0.015767941469766886,-0.035511327659147746,0.030301856108489275
THPO,,,0.056271532328301024,-0.029773936833025427,,0.06808937049644848,-0.025003517354992955,-0.00904075998264574,-0.0280940454529466,-0.014372790356208249,,,0.0035535338299758842,-0.02068994338359626,-0.01767917873894426
CUBN,-0.04920656166687652,-0.03397586423586876,0.01240279020589749,0.009437097188822557,0.013003460522935589,0.10392312783325394,0.0320598637859755,-0.01193307037775738,-0.021603422172130692,0.01682818235745095,0.028581534029944122,0.007155351589106878,-0.004610452045716334,-0.009357694780200848,0.05736876494923564
TIMP3,-0.03521543847322264,-0.003955537704633243,0.03410230645256629,-0.005245905075009282,0.08748289968493844,0.02809516311545534,0.02870816945829206,0.03764956393387853,-0.03288682624673882,0.002135014825880578,0.06206168611943467,0.05453255399943081,-0.037458770714578433,-0.0984543778730766,-0.02376729668607605
PIGF,0.01387537932993507,-0.013604123642410627,0.01338905488406947,-0.027770736892795925,-0.04648546785617035,-0.036922548321358085,0.018373687269120483,-0.0013223235322165647,0.005300666322819614,0.06758084444124339,0.04908823285980212,-0.07040229424304512,-0.024520834993397498,0.07424245128091334,-0.020714762850785984
CRH,,,-0.01746658170913183,-0.020836777453871993,-0.013666492644273434,0.06988746929560595,-0.01917301712439625,0.003964442547425609,-0.02410067200206067,-0.01965827527405968,0.01719683811871116,-0.021085491943629308,0.0007225001791258257,0.0507383905525867,0.04850309018884155
BDNF,,0.0010384338375975955,-0.004566834158319137,-0.034577374005351894,0.008704647899274992,-0.06763916821283227,-0.005117829179931759,-0.022096224122008675,-0.02788535451352068,-0.016187453405591246,-0.00274923661678498,0.0025481830852870538,0.04165112540349593,0.0999070897748838,0.02935056324258583
CCL5,0.023136497310001638,0.092867658158816,-0.022456833998725497,0.006308881624191001,0.0015950481760979255,-0.024400938197863,0.05026759923225301,0.0470181572669016,-0.03071233625264633,0.11826168519154133,0.008968497420340161,-0.0031360242048113695,0.033267063238181266,0.00751644518748634,-0.02642710098779385
GAD1,0.007700726130773659,0.02983983418199266,-0.027737998738758898,-0.01814969329512747,0.04087631018685272,0.01663357013289015,0.047122896173585616,-0.001677658715808891,-0.006655449455187006,0.012277393327737755,0.06998427475068093,0.013378407149561056,-0.016369038503926063,-0.005881260936169802,0.048623409922439007
COL14A1,-0.013699717350118105,0.04422386209789825,0.04451954560497393,-0.015466694731540685,0.015738639159930956,0.032966863588796386,-0.016078764529877068,-0.02942785135537629,-0.04955238761516593,-0.012332685861424986,-0.008142792267626915,0.012858079735388685,-0.01982714097323799,-0.03168966854898156,-0.0014838040891940213
HLA-A,-0.02118367066838461,0.004317969621437776,-0.0059290141424199186,0.030016754281007706,-0.044752548527601084,-0.008120822142447588,-0.0007870620226927295,0.036348565397933956,0.03717803956331175,0.06733773570028416,-0.06022367024248068,0.01053609386115417,-0.05991581054140229,-0.07727387504597624,0.032266254903578755
CD5L,0.05443570657891018,,-0.01746657968838137,,,,,,-0.029319263897441983,,,,,,
FGF18,,,-0.015804097638094084,0.05168427997513953,0.09809624108847734,-0.0072813155320545645,-0.013050569794720393,,,,-0.023635253953570377,,0.07953310758893131,-0.01571476036109869,0.03763675956577651
ADM,-0.007412923554927271,-0.08956668306027439,-0.029340433604015944,0.004815609229941205,-0.09470277654738518,-0.0035792759341423002,-0.028152708013580885,-0.014485770521751349,0.03624093286208118,0.07246774966462424,-0.03243696834598935,0.018531996409228035,-0.027874719234272698,-0.003840888077001342,0.02522430914148755
CCL15,,,0.018938315457052,,,,,0.015460698833682547,,,,,,-0.013629410441193014,
GNAI2,-0.041442176787611244,-0.00565100132936476,0.04136582929460337,-0.02608512424572087,-0.0580585386395248,-0.05390411735029389,0.0402616325876449,0.03163685681964562,0.023782498941533288,0.01882113252488277,-0.010258476622253813,0.026431676716692453,-0.047355306293250646,0.028804137875559813,-0.04781619377697616
HDC,,,,,,,,-0.008536694640131149,,,,,,0.0819527674669245,-0.036445763606920735
COL11A1,0.01302157147533211,,-0.020283626280155332,0.004438705974846119,-0.014922847094873227,-0.05278871956048082,0.04345101389348894,-0.004834534458907297,0.011032822994460645,0.031117300843745966,0.020854999971703952,0.0797835583185578,-0.008234735208705983,0.014162736458256628,0.040534510306187786
NUCB2,0.05039955781286686,-0.025987918753824023,-0.04783854605902869,-0.018521753410290547,0.0512134621195418,0.05082026217086144,0.018776660975330747,0.027690753023807153,-0.046063827030147816,0.011249870938692647,-0.03390682345577297,-0.004304057097427227,0.02227610050363797,0.03700481830049711,0.10421534920635589
FGF16,,,,,,,,,,,,,,,-0.021889054712769883
CXCL1,,-0.004717797859066309,0.07065888214205139,0.048312621127638636,-0.03392480308907322,,0.047496178071334876,0.041385491723360604,-0.04000058114424111,0.01456328092274117,-0.03647802995287026,0.0332862321708519,-0.003983334635238145,-0.02191131389872953,-0.04648223968855663
VCAN,-0.03746157921238903,-0.00020347983273986728,-0.014372022190828011,-0.03716038230810687,-0.002720998191239517,0.007873419741245273,0.006034588413984854,0.002954750065193253,-0.004950792097978789,0.03547762360485023,0.06412956571686464,0.024599775870393848,-0.015710966439383932,-0.03496938002093025,0.0373706088104074
MMP7,,-0.01688269772128825,0.009210184250174903,-0.03291179785875132,,-0.020532836209883616,-0.0120282071036812,0.11447395180857421,-0.017253966472663924,-0.022214611771854794,0.00636883628679581,,-0.0040086122473400945,-0.008476158477806778,0.030118688820500485
PTPN6,0.04224741677298975,-0.009797345485289854,-0.02685415038889779,0.04217210425153599,-0.03459330145922304,0.023746741463086342,0.00976981230427078,0.03326288050954177,-0.04519828546361173,-0.007581090951975059,0.04620787307388342,-0.04519922715475371,-0.042028216735732836,-0.0022079274021646854,0.06633275584668567
PTGS2,-0.03146993678004115,-0.06565481013053244,-0.0036170354279356186,-0.019492788128881652,0.008824247975355682,0.016456302038848174,0.011154144047427558,0.04968748428959383,-0.019805394945975212,-0.012612480431963615,-0.05030766068442364,-0.025801114631766157,0.0033297523424094663,-0.006457717589949435,0.017822597371430587
XCL1,-0.019352530536468293,,-0.019140247263584976,-0.018012066748286766,-0.014300411396487463,,-0.006037509447401679,,-0.022632294715354002,,,,,,0.04488019129375699
CD58,0.015389539963265307,-0.020036163961046464,0.016042014715170094,-0.010396302776682307,0.014032329010387026,-0.044147263567650176,0.03554607115181928,0.0077232085382264734,-0.02642983901691158,0.015361460046566333,0.09222227000337199,0.06894339714703213,-0.03141973631269164,0.05892711003941268,-0.03912130801718299
TNFSF14,-0.01550142938985259,0.024178052307409388,0.03356766568250073,-0.0031256093791731236,0.015908589002188105,,-0.03185725011086632,0.09317755391713052,0.05383163458362061,,-0.01890696001593655,0.10586554517535435,0.10224740210216608,0.018678960132879247,0.1216984205422442
CNTN4,,0.01234072923112393,-0.013575606335951429,-0.03237092450100278,0.18860890278819692,-0.015462311704757328,0.030296220382075984,-0.04926325032279624,-0.01171490973926188,-0.04520108446974972,0.017530879358315748,-0.026190722231763188,0.014972885801578736,-0.023191289448269807,0.05648251711808714
NTF4,,,,-0.022784475646042787,,,,,,,,,,,
INSL3,,,0.0822345310501569,-0.016554660617786248,,,-0.01386978786540216,,,,-0.021026897585329746,,-0.02075107916418021,-0.018661754394657264,
BTLA,,,,-0.015174993209075472,0.009762565046630624,,,0.05087724611155549,,,,,,0.027795556426200276,
MFNG,-0.006816807797174287,0.03427218874839445,-0.007404519504845587,0.019099172800354208,0.016970008744935376,0.04971188339395002,-0.02224916818301012,-0.013547942970442187,0.06958597020658278,0.04900386906998022,-0.0017473876108105087,0.009924655081148186,0.01692402959709784,-0.06014860029564873,-0.035439360231662054
ICAM1,0.053590045020869864,-0.032130597374187365,0.02404795782292061,-0.023421859197398236,-0.04297628026409676,-0.013936972078127344,0.03241571150845809,0.02148432389948878,0.05549434487766234,0.006104624157226416,-0.0497412382456978,0.02321392833783234,-0.07668537840659898,0.06326544534118289,0.09935395152982203
PROS1,-0.03334821077784926,-0.003607666812089565,0.04902347107964342,-0.044823006140097224,-0.03066011705055087,-0.017438933453359187,0.010980550817549704,0.02566564583774131,0.0676605229851684,0.08929639550423751,0.045961747273258496,-0.030074476630906892,-0.0416958417197702,0.02187997229534776,0.025292696585123918
CLCF1,-0.018676885139091767,-0.0028287393732376047,0.053191478170478375,0.016903838312634475,-0.019696439716662118,-0.01908732167461884,0.049117658751250064,-0.046511760763814525,-0.024987181420956198,-0.007561420698806521,0.022663236791292216,0.014120550898579219,0.0017692153273701574,0.046232411073768485,-0.014735998567052632
PSAP,0.05700926972112911,0.05277435796925008,0.032991703494744715,-0.029975447448274108,0.005280614844569154,0.033728856078075256,-0.02347435129154918,0.03671896262504011,0.06683634052641539,0.020902394343437426,0.013595696648916161,0.03328135266091532,-0.06697373971278091,-0.021246248724641634,0.11565807690461473
EFEMP1,0.03264150370233871,-0.03790366740997327,0.037997064938370295,0.0039861910827804475,-0.08859230891910978,0.0004505494973212644,-0.021302109181310605,0.016484409482065046,0.027799148764989224,0.09032483404618101,0.06301612762574163,0.03640068813108977,-0.03651849187354811,0.0312715070316319,0.04138203594820223
C1QTNF1,-0.018325850637368718,0.02320834103960673,0.01781987964780417,0.01962195815607269,0.025630825529979858,0.12000767916381264,0.012941887347707957,0.011866719821735087,-0.04619694461226995,0.009090990094948763,-0.03732984269309113,0.060244667916877145,-0.09503753273849912,0.04084169853202528,0.0034846341355459893
ALB,-0.029134781978594478,-0.038093211922284986,0.0008116235567841635,0.010980601098733193,0.007151282103485721,0.036586530337833954,-0.015142170521540247,0.01896324088810349,-0.04362862592559405,-0.009032556019762288,0.010956006663417157,0.027963734872029123,-0.034736791711808025,-0.021101975451499843,0.04880659891817728
CCL13,,,,,,,,,,,-0.014035222410511299,,-0.02327664727587092,,
EFNA3,-0.08383878855010862,-0.026684049559219557,-0.024083464470494816,0.013103032604290249,0.008085856407416183,0.017045442304207067,-0.0013955081424237303,-0.05636770287541559,0.023521246559509053,0.007060286771643258,0.040905732155858375,-0.02449757550381442,0.0014690287630695128,0.07641463562836505,0.054636463353334545
DRAXIN,-0.035842431600736885,0.05050216732327668,-0.019328959200724246,-0.001577801798460986,0.034536564988786385,-0.02633980019206934,0.027272232575315282,0.026951495963365487,-0.001365757184624888,0.05341989120937728,-0.06490646216808106,0.035922810577875885,0.046373174162391506,0.06363405446570364,0.060626211707159525
RAET1L,,,-0.013357001045599523,,,,,0.017096399843194,,,,,-0.02521062635234984,,
NPTX2,0.0019169047499979414,0.060141125143716466,-0.04554015307158729,-0.052198917597070724,0.07842174946421097,0.010152951287649512,-0.023042958941902583,-0.012480639702806811,0.10152305674517419,0.025252234881728286,0.0050782975392529486,0.03803203550318474,-0.06821791673094471,-0.05667053692275446,0.1266374380037738
FGF11,-0.03061938218411337,-0.04185219869680405,-0.001584504210711992,-0.03477702430587781,-0.045890830523891306,-0.02850266172694032,0.04436124174665525,0.015612628524022768,0.0049051581203780155,0.0600096940860139,0.006119386348163843,0.03500382910403148,0.04014475981007699,0.06315782359181894,0.04403461338611916
CD59,0.0020120073814576724,0.08945566475067174,0.11060204758761273,-0.05031289771766249,0.07112336236115983,0.02340203041022111,-0.008333890935438196,9.237019667982909e-05,0.038001521526880945,0.00654609189162974,0.034960882239119036,0.1094344897988517,-0.035321160204658586,-0.05412664104551769,-0.023557688091598614
COL9A2,0.022100125416318454,0.0776118296992454,-0.045598885830406805,-0.009990075045271309,0.04453263617030445,-0.027038579630397633,0.022330401202522956,0.03383998373243196,-0.09827216540998072,0.02433155215169825,0.07872559126588402,-0.06533546984742597,0.01429937996388268,0.017853376637905087,-0.030557716327899175
DLL3,-0.033207920380934355,0.03378993811369917,-0.013058401007956997,0.033943350736597766,0.015801539599854166,-0.040753120223770326,0.031229821495833563,-0.013790728241073951,-0.054989914440220555,-0.0004482039074975149,0.07430213091937883,-0.037845907447387424,-0.01630970014595773,0.08315251545084053,-0.00598644215329396
FGF5,,,,,,,,,-0.01659404433754268,,,,,0.0306690230833481,0.04745300017617543
LIN7C,-0.045388666649305125,-0.021690019451167362,-0.009805419925931435,-0.01048352530445231,0.02466142243908804,0.06831897566001309,-0.02534862844620083,-0.032313516099555205,-0.011135559082678378,0.030345918223458602,0.002682739703639532,0.06590781530225054,0.023176705107291924,0.04342560534763563,-0.05217663927893985
GDF7,-0.02004544050865932,0.05760716862827076,0.024037844757076435,0.012153857389978272,,-0.0013318155762810022,-0.02489659601679484,-0.025503299852745825,0.04152585267747602,,,-0.01814727510575523,-0.01686941613073396,0.005970599279893509,0.01109671551161792
PSPN,-0.005308514430830546,-0.03939485996976716,0.0014908471002213113,-0.005104304663642482,-0.01117694458623041,-0.047181235520802514,0.025274486903637792,-0.00022886768495566654,0.14032827945924312,-0.02814086954458226,0.012791584201200893,-0.029692034491865447,0.048873832224520936,0.06393324625332546,-0.012705545866206886
ANGPT1,-0.061542747542930334,-0.00701527669797806,-0.000992477570043015,0.039180254957762395,0.02964009132089168,-0.03380723362701135,0.030747979814468685,-0.019725946420660175,0.03281099084782945,-0.022778254638103346,-0.049254658619622055,0.022229770753769862,0.056311175415226934,-0.031105426855013944,-0.03296079553786529
PNOC,-0.028308329386243967,0.10895181986783152,0.04703639772547496,-0.012951914695346813,0.09006324930753247,0.020949849040596553,0.04055245661247007,0.003502258059659772,-0.013231792570455305,-0.028438938229634746,,,-0.019999381824105624,-0.019260662978834234,0.045317193597642094
L1CAM,-0.030101318890804803,0.006178029560792401,-0.04352871373139106,-0.026164332374170284,0.004483422884120793,0.045184238648590724,-0.021616325283215308,0.02403472254252567,0.0713030807655515,-0.06851831612339383,-0.07680278678421322,2.7889190477748734e-05,-0.020950654899198902,0.0457609615241311,0.03738491133761076
APOA1,-0.0073541349598590265,0.01455943315069836,0.047582541216149195,-0.025781148708775264,0.09608441958179867,-0.004871890957294199,0.01324147047572416,0.0032028157909507406,0.004662517097934948,-0.005382934066482421,0.04216459286759946,0.04169593755863214,-0.019922898233756512,0.04300163067987124,-0.08356997686013085
PSEN1,0.011446631712360439,-0.009059792389279031,0.021610787736887238,0.049046892275425545,0.007714499226730504,0.0594013568062286,-0.0073680707972442385,0.018741704818078107,-0.007109099139367181,-0.014448452414392349,-0.01662052146892612,0.0005523667865252377,0.025191428391887424,0.01018090299756458,0.044822935928639854
CALM2,0.03699415178170347,0.07825115285241407,0.025919429496545673,0.032337171810928815,0.0403683383155057,-0.005631973294250705,0.0010186042771220323,-0.046016507334308045,0.0319388703294458,-0.05217006670644968,0.04196185677628521,-0.020376118616882977,-0.014580851176236715,0.05515121266400346,-0.056645816807003486
CLEC2B,0.014896464643088947,0.014432356854270653,0.09906280733836925,0.007428350015303331,-0.09370699606812756,0.02642007050640544,0.04792358339223927,0.07957642562031743,-0.05409307722033402,0.03738633459441082,0.057302855231066804,-0.04711064376373075,-0.003557849652787434,0.05244334903474888,0.003655743210815527
NTNG1,0.03056573229903838,0.0711605402462889,0.006845269201642483,-0.002277050081156562,0.02500508889581943,0.06333459643363988,-0.0007723579467020121,0.007766337641666415,-0.012741857985899059,-0.027482552473127798,0.04033559619432795,-0.024394288935269237,-0.015635590701409983,0.039674866720826645,0.05840764378735456
LRIG1,0.02558002431255,0.05771751516876813,0.07877437006156995,-0.02120597834765288,-0.021055377401802265,-0.012949763687759533,-0.006078753264842856,0.0480874224826281,0.02278638570534051,0.03563217880475081,0.07520699848531134,-0.03891916395343463,0.10373556297304265,0.07447085763779791,0.10911685220396064
CPAMD8,-0.01763826733646982,,-0.02683559622130195,-0.019581209564346926,0.12034171543158896,0.04247586999765436,0.0025870202576590926,0.021767905549628007,0.09805546986674146,-0.0007729214621861915,,-0.04184342333008854,,0.0637599922727367,0.04032275271081815
GHRL,0.005484405203828672,,0.1090920398069156,-0.022642567519305108,0.05225253555928084,-0.02087981678266125,0.05972566248145458,0.04307466395763165,-0.018507104180952253,0.05507083664610027,,-0.02929378482532926,0.06498736505467814,-0.026843165960639095,0.12074423029108629
NPY,-0.025876026571608923,0.09924952750081921,0.03850853268902303,-0.05230474483804763,0.027250614170261544,0.03120478057085265,0.0019477546185249356,-0.001390287889831399,0.10565849673427202,0.029367584912264245,-0.047412782272661005,0.10452493824349512,0.020413789229485127,-0.023565231558811673,-0.0031797239089072105
MMP2,-0.07881040636468496,0.09297894435158424,0.04206875113272121,-0.00014834835775798014,0.05908925703616519,-0.014146435664470679,0.040103015016494506,-0.020859783330353394,0.09010665858855482,0.04822006345956418,-0.014712402636379903,-0.008412445452377433,0.03592411126343001,-0.060427503623975566,-0.09101636486980356
LHB,,,,-0.01705375475246437,,,,,,,,,,,
PPY,,,0.007733724114691502,-0.019406997918300275,,,0.0370501389809342,,,,0.018298028589822653,,-0.03699718163862367,-0.03733429821627348,-0.053516735739324826
ALKAL2,-0.026413450477356038,0.07949836403150945,0.0724159275187043,-0.016805990295202175,,-0.03739106694679842,-0.027121818964671196,0.02439460889224907,0.05764545610451237,-0.015146142586643511,-0.04225296888248158,0.019604097157962408,-0.04308524658317297,0.05640121845565513,0.08452546672927218
CSF1,-0.023071350127915276,-0.004905924864675517,-0.00382320947994324,-0.01826323589049861,-0.05793979159631571,-0.01548729465376713,0.0029562893295720857,0.034681840884347115,0.020917911921141657,0.06637158575422598,-0.039229088030263905,0.0054061641020012215,-0.03082492755441056,0.04511910083105047,0.012074855505387023
SEMA4C,0.005987812645860039,-0.031126734195973383,0.03389892675371782,-0.024440383310012928,-0.01950279896037155,-0.003832866904131931,-0.02715961481711338,0.002023860270788006,0.1299880673775199,0.058548360029267124,0.049575525828160466,-0.03722593993165376,0.028283714146018348,0.025271429685833763,-0.0526304321027721
BMP8A,,,,,,,,,,,,,,-0.01674992911662732,
ICAM2,0.0012425624253887561,-0.01120351738563266,-0.011475203558269932,0.0063192195245965225,0.06354497353918998,0.029489403962635382,0.008908105613015246,0.02574289530718421,-0.010697003617881791,0.0632839411809956,0.025371040259658535,0.04063814312544784,0.04249166377429693,-0.02299735902309522,0.03522139957700672
SYTL3,0.0028591467224652646,-0.055158676096892796,-0.053557098018772085,0.033620769655482365,-0.02644999811193111,-0.02697681526603963,-0.0008371366264516742,0.03610261471008351,-0.00039371676203569015,0.09223028795273022,0.183769985665661,-0.06039258476334969,-0.015010041059759494,0.04916204686638825,0.03874902727000425
IL1A,0.0019850606451310964,0.057850004656263665,-0.03399669758947997,0.10136430205219853,-0.0570657712074921,0.01297621826716163,0.011957341845901253,0.025944240753231453,0.05318474014809452,0.0085902915061448,0.00145411749877745,-0.015759141032448257,0.04594697448724233,0.03043306958619097,0.006374204067897647
HLA-G,,0.15312878392039353,-0.020553235198123927,-0.018012065121645857,,0.03257511679115168,,,,,-0.016718712986422583,,0.018277314160278637,,
PGF,-0.06871206015551226,-0.02435033285646724,0.03472767895071207,0.0074559741695514195,-0.024835301933628505,0.0030963430779433533,0.022548490562790256,0.03811382991856589,-0.040874572633947476,0.060486785319038804,-0.01179837504218672,0.028417541092626227,0.005481702788286968,-0.045001095078239677,0.0829252258517289
LGALS8,0.06158569439496396,0.034710671569299786,-0.027747681295576813,-0.024866908851855933,0.0637334072312957,-0.0019086866651265597,0.02301297986653644,-0.015859832202109278,0.012431419058505571,0.04851673450417848,0.011189861018763726,-0.0471287608258198,0.024413590858870685,-0.005498338883254513,0.05581428493901191
DKK3,-0.006520750269865992,0.12396856140269932,0.027686407392131886,0.030151281117846516,0.06315129437180336,0.05141807956089798,0.014063925547799791,-0.060573285590696024,-0.029563511389372864,-0.016254861432274347,0.039939157977255994,0.07076777198887538,0.018765563846732822,0.02491794555133177,0.011772956467111175
COL16A1,-0.00659993396929378,0.04026416357265738,0.04763547124827535,0.006135646137046057,-0.01839270220945082,-0.028542449679160604,-0.026151782983830838,-0.0033861715949073255,0.039014360762066456,0.02675862730810143,0.02494895207222081,0.0015321926998952613,0.05778193663878864,0.011063353418461326,0.01454765803924849
TPH1,-0.0032097715120687795,-0.03584394448219776,0.16569325784083233,-0.006069811988397068,-0.01782315849078831,-0.016057007239212138,-0.026004512390025953,,,0.062160177108095224,-0.03400618999151823,0.03450757728251155,-0.005286937142706951,-0.02460375982098831,0.058322078645444995
