,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
WNT11,,,0.028561415714430313,,0.09831576841952842,,,-0.01379495111692044,,0.01823615320771262,,-0.01666426022818241,,,,,,-0.004611052252984993,0.08995806280030588,
LGALS1,-0.0903694679505794,-0.012093737960275073,-0.09885265525641472,0.013860210886494776,-0.008804196561570518,-0.05548211519579705,0.043862637131135376,0.00987359801632459,0.05021346933504512,-0.006747179269033579,-0.016181747326123198,-0.01138493586034344,0.03622013872670952,-0.07742257655133829,-0.20610166811240246,-0.02123574682643755,0.1489288159947513,-0.013061576055542642,-0.06423086179445817,0.00490621503860211
BCAN,0.07660264203521049,-0.029234603919965255,0.05408439100593835,-0.038225940518161076,-0.05407808304896432,0.04069997869889665,0.09190388570854782,0.0554135026366892,-0.018488546709993153,0.0003616376108636448,-0.017106210040096676,-0.01681295112307195,0.08585460404279993,0.06359243478521262,0.16207779818147278,0.018994329228354725,0.07477149703518664,0.0009613387192836182,0.08323711231040098,0.09714615266334933
ANOS1,-0.015551683129577235,-0.06081924399333865,-0.016055331993000268,0.09247613108734774,-0.056512239497492525,0.015156540898376262,0.007380607023411365,0.021189244509167534,-0.006801546503510152,0.025015862270323673,0.02506120908628392,0.020640217254345075,0.06766895634525878,0.003899988596803244,-0.1235194540754158,0.0002681642528616775,0.021807955302245625,0.013246110893136662,0.07084302635526676,0.006807468030021462
EDA,-0.0027942727405481406,-0.038716924633964346,0.056672896870023866,0.005097547506799493,-0.016679776502366527,0.019576795509356797,0.04044395224675559,-0.016494117591816473,-0.016924824260901177,0.01992914219477174,-0.02927108562915216,-0.01753910853914729,-0.032582604340411755,0.002920219083267954,0.045934609396693256,-0.040808938795004315,0.05099667528147824,0.05920309981520281,0.01740369932569656,0.021161618921307072
FGF22,,0.0071108738558826766,-0.014023318501125145,,,-0.021589265504337197,-0.02357855769650968,-0.012644887839673222,,-0.015690783371337592,0.04235542684411324,,0.05395073913127985,,,,0.04625229457140027,0.1806928489973176,-0.00035109781216664153,0.05007878704969886
SHANK1,0.07686002135301613,,-0.013689221210089914,,-0.024377294653308137,,-0.012734184252181806,-0.012030807672150517,-0.01581034525858965,-0.019643441363725946,0.04709671710094056,,-0.026350654444264935,,,,0.053406577236543275,-0.036324694217450895,-0.025672651543043434,
NPVF,,,,,,,,,,,,,,,,,,0.05242401451941378,0.02608332072879175,
TGFB1,-0.10580321639963122,-0.03573572923213823,0.010602667238569997,-0.032178057660822434,-0.031149750341777502,-0.0030363098062538966,,-0.027396521751957257,-0.02573431987617662,-0.01194097558889156,-0.022514667976698304,-0.022747810097179265,-0.02702374045828452,-0.013033535501971593,-0.05327180002789682,0.0660671728408954,0.10332642995561546,-0.024840418432138363,-0.015001983523359162,0.04488528793836874
MSTN,0.05113610694742001,0.062238956809801724,-0.02201342596616005,,0.007388294990715647,0.026870324551625364,0.1280985843887989,0.041093645118356954,0.012903736602289087,-0.014773597480634377,,,0.01623901001969932,0.0810514573463486,0.14546609448767434,0.021892437792163263,0.040686764454218816,0.041384838647750534,0.040573963550302475,0.04694880443388525
WNT4,,0.0941013014918762,-0.008350027111130047,0.009418770722962442,,-0.018705267922640448,-0.025990155510209226,-0.014337204968657627,-0.01659772109563525,-0.0036911466120413544,0.008920849271960329,,-0.026132982909944816,0.05883661416123198,,,0.0943281877527356,0.015813661376156016,0.042803936491506024,0.08194078800068101
TNFSF4,-0.026490559591428375,-0.02728488669641394,-0.03108272241875558,-0.033509364578803325,-0.007557780119317586,0.020239002433470956,-0.015545545375227602,-0.006054219315223241,-0.0188848248838467,-0.014613383478192514,0.013986286133574282,0.05022117254792794,0.005133042113470236,-0.03830661884765271,0.09358418281147099,0.09526055771059301,0.046605446241202525,-0.02524810618592151,0.06517823177256853,0.03625016524288522
NTN1,0.0042192310030183255,-0.0029346585191530835,0.011924043396691923,0.07922006194632823,0.01417493285204269,-0.03866510591023886,0.040485314887915534,0.06821619667101743,-0.01238938814227939,0.01052760402098333,-0.010839835280046223,0.04876760969988793,0.057035441778948474,-0.013734488916030163,0.09969262292589852,0.007925571731949018,0.01993599319691276,-0.016193094685971497,0.05686138060431414,0.05581048659993301
CXCL12,-0.04391049203999882,0.039918767175608764,-0.018781140786010214,0.03612496529589002,0.013508100433800848,-0.05745261417163218,0.04870475585709556,-0.01833938038878664,0.027168164395562956,0.023748427450165404,-0.026475843662994276,0.05141726295843438,-0.031666800842408,-0.09414762238755973,-0.13333384891301547,-0.02627927059380649,0.046700431158337864,-0.03695508664027693,-0.05395833619001524,-0.0032870594596298847
GNRH1,0.06975567802494025,0.021412594972495456,-0.025194515797981317,0.07379842351513982,-0.024621628701655837,-0.021884653121782966,-0.012954216296356022,0.06984770252418027,-0.02505195516402807,0.0865438279149763,-0.027377736868711564,-0.03081480999581296,-0.00010123654088950752,-0.041587088486803044,0.05768554285876462,0.013391102821628897,0.12435266795656266,-0.003984322271087294,-0.04079295035217578,0.005335581930747089
FGF8,,,,,,,0.12514801872898715,,,,,,,,,,,0.13116289841782483,-0.008936351796797592,
RIMS1,-0.020740745095671864,0.039215665822813474,0.02708356419702307,0.05817943452058627,-0.03366317906374674,-0.02807435102319702,-0.030411229406169957,-0.03019691407320401,-0.016725579247508844,-0.037152681843613033,-0.017883484392057027,,-0.02361470430696964,0.06589242590721286,,-0.043788437461388725,0.07514897724123154,0.01885559726070352,0.0212538220747884,-0.03798327518951586
FGF14,0.02591779407256403,0.05758968652541951,0.022289625710313076,0.05887568736520381,-0.012152374348113504,0.0005239668987292377,0.007906992234701765,0.03727119134992903,-0.017845520480825442,0.031648936507295305,0.019969478801516144,,-0.029803019323992843,0.08574511147127309,-0.009187598131615208,-0.08259309575519672,0.03743677255241895,-0.01814932231001876,0.0446506451092943,0.07734451207151824
IGF1,0.03616112528518391,-0.008585224134303595,-0.029177062220137134,-0.031953317502091086,-0.008173062044272348,-0.062144157146286474,-0.04368297155483033,-0.034526622290598184,-0.018071375071776526,-0.03192922624288878,0.008796403042373235,-0.03376436925440971,0.0009943312780958434,0.07731147645389234,0.01818144216928353,-0.02447305512248978,0.02075169310280716,0.06047408312281487,0.026709211099458535,0.042065091990328755
TNFSF10,-0.05672491489350328,0.01996736154459023,0.039849224902758,0.0034645971935136615,0.016958972898198126,-0.025081731368278154,0.035784490378444986,0.07191822837494766,-0.01769516103269681,0.06517931759591572,0.06773516373156485,0.020484206693737687,0.017275674548517007,0.013182188985121876,0.1206929737228951,-0.017264325595503494,-0.023415433110998213,0.012063464720550018,0.01030402799940463,0.05668936046361226
GDF5,-0.016229755014792423,-0.00038573282195125474,-0.024657516259780528,,,-0.015937136068270952,-0.014985321139027303,-0.022286138978031174,,-0.015690783602830802,0.057824408700873124,-0.022481289985495367,-0.0013469700588518473,,,,-0.019548311443433056,0.027810640325315994,-0.016965783860414314,-0.0011443843800323587
CHAD,,,,0.013571755386463864,,-0.03985184457531386,0.04567399171876515,,,-0.01318584262224864,,,,,,,,-0.0462511222567109,0.043901983730661766,0.0007895940854325703
RGMA,-0.009702455845468768,-0.05437284035394509,-0.0003840119287305347,0.048385433877552786,0.018924072636561783,0.03343884531972821,0.04586120596458818,0.08517033113846521,-0.01829591068598513,-0.06483846343640659,-0.06949760039171421,-0.007453547496042634,0.023142220201699735,0.014981499710142735,0.11094020058297792,0.022150987076180583,0.0927708807922468,-0.030675060884962656,0.0501458237930737,0.07742643743014675
CLEC3A,,,,,,,,,,-0.031158501897383537,,,,,,,,,,
WNT16,-0.013590026067989511,-0.041024813052992534,-0.019134814398034983,0.03447000299359898,-0.023124410099907133,-0.02452015710830793,-0.017455577697347915,-0.004290492360748512,-0.01858039269765327,0.039814676345431246,-0.03696218131973003,0.057030683429268425,,,,,,,,-0.01805118398047199
CX3CL1,-0.0027846340744304573,0.02996219988220638,0.06643437681672203,-0.009747994773814668,0.06433596089658115,0.021193462321741175,0.03504596450220317,-0.0034303466953437573,-0.02400985776004374,-0.005017035058298047,-0.00040662811942480254,0.04994881241896304,-0.020613287823048717,0.01015169677419157,0.02472387596997077,-0.015794262947669058,0.14391166112812792,-0.015512527079902598,0.03998313515174132,0.05399402609300211
FGF1,-0.0609902702922487,-0.07294342187333895,0.0626346471540251,0.035395535321423234,0.00024353172290960456,0.02124369894788251,-0.009878482938429177,0.01359976970742655,-0.023636907793603397,0.0024958480678447495,0.028832274709473187,-0.024785314823375527,0.048128280366570235,-0.04456094053474093,0.05806801947985845,-0.04527038610491985,-0.07303883482114314,-0.01549358317886372,0.02161777341713157,-0.06283049757097015
ALOX5AP,-0.10644144516888067,-0.03259590012859408,0.02955366838961467,-0.013403577305153703,-0.026676955324481874,0.010456287260691472,0.05227030132220383,0.05902141886381032,-0.008331473783707676,0.019258761428714435,-0.015484419646252629,-0.021461370941992703,0.04652289651330559,0.035891553327585125,-0.08998883000355351,-0.06482544073417991,0.017412008471812516,-0.003260735404588653,-0.028833735574218162,0.01862154402857083
IL1RN,-0.014443454252915149,0.018138041518485876,-0.0023068998842781722,0.011675081308376786,0.020572072168659174,-0.02444752938511059,-0.017782332111142937,-0.01284335306737895,0.04780517099433805,,0.0671776033218837,0.010500452428725516,-0.020548069295923534,,-0.0260826042450189,-0.09201480924115582,0.016827662640813947,-0.044214654804188826,-0.027644347151430614,
PCSK9,,,,,,,,,,,,-0.023047421519615047,,,,,,-0.020007355480626744,0.06594005362500718,
NPW,,0.0036532950757744336,,-0.04869701059969925,0.018116254762958747,-0.01707218314435246,0.10257036957105443,,-0.01498484192935001,,,0.026111606987575125,0.08344984130282969,-0.012630601050636105,0.0373374657569828,-0.07865922721731516,0.08539533982717683,0.040648445468675375,0.011223363770194849,0.08147453778971857
CXCL9,0.0023856153236259,-0.037630966439902006,0.07723671153352259,,0.02449099229632157,-0.00977183614967999,,-0.015533295580889814,0.01940715451399091,0.13046265841313606,-0.024648765299037055,-0.022251400942124827,,-0.0427295430770169,,0.024900101634507742,-0.04919952022714127,,,-0.023648197680343385
ANGPTL4,-0.042562523590684444,-0.019614538868221607,-0.04937414981882463,0.00869886195949015,0.030300939214138914,-0.05039491109238109,0.03168498038757187,0.051976861571624636,-0.014220682157792935,0.03211109879561247,0.009632854520132036,-0.004081316395896085,-0.00037730313460596955,0.06816562310816632,-0.12571149191986358,-0.061996364927713044,0.11394667855018586,-0.01433217544992139,-0.08933480348067045,0.0030319351193649723
CCL11,,,,,,,,,,,,-0.017396086326252495,,,,,,,,
UCN2,,,,-0.03195331440199838,-0.011619889885656933,,,-0.013609674003932874,0.04864331099889065,,,-0.004286555527164042,,,-0.07489605171250525,,,0.07002394808616827,-0.033587826797497444,
OBP2A,,,,,,,,,,,,-0.013915427593454838,,-0.032362131313212104,-0.06073386270566095,,,,,
COL4A3,,0.022491409157348995,-0.04625485048472182,-0.03938822880143998,-0.044424012857495004,0.03420191710835718,,,-0.021894056712801546,-0.009923668932563242,,,0.0009858304360958626,,,,,,-0.015300732963250137,-0.03391007640688353
NRG3,0.06161463392155824,-0.04019764133798341,0.024430815452587948,-0.02018487398368324,0.00754021186903085,0.10208785006041037,0.002047722104675971,-0.0521206356848721,0.04269577275472585,0.016606653287087728,-0.029045863385019622,,0.006675097520396752,-0.00024810458845994085,,-0.02867928073921614,-0.009991755007459906,-0.0070181370173000674,0.1208865583173048,-0.0009736871139989822
IL23A,,-0.017049055969075678,-0.001601312189047565,-0.022682334419123925,0.012741158379304385,-0.024173950339684374,,-0.01664926520353544,,,,,-0.008187271545711283,-0.02977975111224773,-0.049226074599118354,0.15110509867884378,,-0.020007348501222683,0.05621885786673268,
COLQ,0.045921142193253196,-0.0016267275247363103,0.05055724547752252,-0.03436389809064529,-0.04380111870287653,-0.019117223156454557,0.097735279566263,0.01018069618922327,0.0335690467157991,0.0007307446906812331,-0.05390211806271444,0.05686774597617515,0.06619470686871963,0.04077801457528855,-0.005830584985830507,-0.010343822323393839,0.07886718987175673,0.06666371165140227,0.10040108179523251,-0.01998831309342107
SCGB1A1,,,,,,,,,,,,,,,,,,,0.042878996348852005,
TNFSF12,-0.03381283320330386,0.014609206498299504,0.008584883749808063,-0.01804724953863456,-0.03931882327111195,-0.008926312942428127,0.03160067863957258,-0.0048447769708292515,0.008676087714396404,0.031991178369039766,0.05214175383054561,0.059888040420495094,0.010116844282160673,-0.049087885906281166,-0.024715211299298597,0.11130247119139301,0.06990901115277771,0.0640677464801462,-0.01913380863109975,0.020056151308510132
DKK2,,-0.039779049638626,-0.039499919483669384,,0.0859485493736784,0.029883362733307925,-0.02540554160473622,-0.024237991549545878,0.07947759272371219,-0.0107969269644366,-0.04413189417306875,-0.027607783615053838,,,,,-0.032836034873335675,0.06834337921886299,,
FYN,-0.004570257765447465,-0.042305965348144126,0.05490991224101754,-0.04279280677411703,-0.01339099530020838,0.01456700959354809,0.047290150882998164,0.05644922914612922,0.005020572282072207,-0.0073184030644056625,0.011587301277942703,-0.0058876972149914915,0.04103692351937547,0.0823702369636362,0.08513791522862406,-0.003264225143331313,0.028646600886030372,0.032179605981417406,0.08389243719124598,0.07200792550215512
ACE,0.0727244767533337,-0.030842352446022254,0.011565374135562669,-0.03024051182955353,-0.005691918515384103,0.007822177065281755,0.03276036341997049,-0.022319413476837916,-0.0004683258176321288,-0.01637246853240269,0.05296691591605783,0.06715983769149325,0.045315843454648605,-0.0028570668725340794,0.09931128057820343,-0.09738789226129729,0.19345926826935875,0.0027484560849905713,0.041542815480400924,0.08691652505484647
IL18,-0.09886336350596876,0.0077551656493844365,0.04313991258832971,0.0012851195284643334,-0.06297701299948846,0.020295045360056312,0.018392026950923283,0.04074167251412379,-0.003879550640187785,-0.047814951935801354,0.03759407032858114,-0.003975995800793784,-0.014399567255995777,-0.025546823961804146,0.033421202461486596,-0.12667171971940638,0.021928570950678124,0.04431283972161159,0.02173208178128455,0.0044134693726075175
PPBP,,,,,,0.0037059496308566426,,,,,,-0.013004528067144396,,,,,,-0.006997923365282941,-0.022889069483485184,0.06614329828527511
CCL27,-0.016440258881174282,-0.05691538867823836,0.02925897274153678,-0.029400264948886114,-0.02737625258499455,-0.00629517410420876,,0.05297660936038615,0.0921538453693171,-0.011122388190671798,0.041301279532908325,,-0.029009544677787154,-0.02977975033043023,0.12970612266278664,0.002767198433993031,-0.046555243922336086,-0.005357913215427591,0.06309042697938626,-0.024919647101342063
SERPING1,-0.06327264693173042,0.0006941105329414221,0.0925689113031827,0.05133124603443886,0.019458424721446592,-0.0012243604302093229,-0.03447550980733226,0.04199075783338078,-0.027594584045803793,0.017400143995614337,0.034413459868640445,0.006297216932659824,0.0036842493753857573,-0.048633486960248225,-0.019983150607789584,-0.053623755531408024,0.0197969468864617,-0.046926484866376565,-0.0763216649339966,0.06786716418667556
AZGP1,-0.019051747401584593,-0.04234469504695457,0.003703719501501176,-0.04466305526882741,0.022717835547857047,0.06604880217448937,0.03185012455882438,0.031098987600078985,0.010888881744418795,0.019061615901057507,0.06658547940229334,,-0.06644327234241783,0.025733075407108976,0.09093923284098392,,-0.023030205063497653,0.043905038551732195,-0.046777179251819595,0.06910866262651495
INHA,-0.022535158760548856,-0.0324695320783826,0.02478518712690689,-0.02654457765391512,-0.028882412002925927,0.008637519487666091,0.07186915709661842,0.05538302041801402,0.07640785511106467,-0.017136214368500987,-0.029078130214635296,-0.023929562179644603,-0.006184645961122409,,0.05782697248883866,0.005636296555644079,0.04487704739415586,-0.048027471823675776,0.04593889839551694,0.07732385315158323
SEMA3G,-0.024943436066592543,-0.03629330566355332,-0.040471820428655506,,-0.021906474539859482,0.052542591279429486,0.04537826716057525,-0.011770158620217436,-0.02684001988849893,0.03534746248960069,-0.03412217013358418,-0.019179875923682938,0.16121745926545533,-0.005764349302153849,0.02217704759650301,-0.046820467680116246,0.004127893104273197,,,0.08853945691589986
COL6A1,-0.013483195838390907,0.0466009690819602,0.04924929033195552,0.11537416541063333,0.002148665315905967,-0.0029563848621286222,0.07387371900412626,0.07764138517788184,0.030977021089975403,-0.012814473252218404,0.04693716727460934,0.033132740522559385,0.07324964192325506,-0.04827675175615944,-0.11680470545412343,-0.08576619203988921,0.08172455660345691,-0.01064585399202959,-0.06948235503322897,0.03406629567493386
FGF17,,-0.0262737087285689,-0.013916236340848721,0.012683431613998706,-0.021810351625298752,0.05509398973164286,-0.009713227734149961,-0.020044163155036918,-0.013247305453986134,-0.021721846100015995,0.10550721377370437,-0.0147733521448603,-0.0008527558196246372,,,,,0.04690996862717474,0.10648461827304849,
TNFSF8,-0.017849218976723497,0.03965203691136423,,,-0.01482287109369521,-0.02565752639290898,,-0.012843353177098574,-0.013856429117844226,,,,,-0.03641656254849592,-0.02661034439971774,,,0.005332248559566151,-0.02118070253148851,0.0923406637257028
FGF20,-0.02376547225635455,,-0.02108375783129261,,0.04655864475263256,-0.02207969700921465,-0.015545550282960023,-0.0016830854389905058,-0.031526250953128485,0.03990727174518141,0.06975952743068921,,-0.02501844116151489,0.09440922011008578,,-0.036183067581832845,0.1280931645161642,0.0007346460489876111,0.0925288488340641,-0.027389686755581854
ICAM3,0.06728189350281051,0.013311820134472642,0.021672395663330197,-0.027243183745026257,0.01648468336088864,0.04038753327490235,0.0004638278392128747,0.05018429068180829,0.006396257054171371,0.04126891357630577,-0.06422394319127579,-0.006552084577774272,-0.012118117040218163,0.06364181842721371,-0.10441641169645703,-0.0238695673787692,0.041910494042071915,0.04846577428798032,0.04478500674436238,-0.059357647669719876
LAMA4,0.045142689982568665,0.015306780352796395,0.057686135530085676,0.04921898702967244,-0.044921078666919086,0.03802420909476616,0.0933496373017906,0.050175021388117205,-0.03331179732286385,-0.0015291985064918097,0.06247711511737155,-0.003801268207860662,0.08087275677009152,-0.04813778268054489,0.13848830726702327,-0.11096710142857098,0.1465122143111518,0.03835774110086909,0.006269830015672604,0.057134543359321624
INHBE,,-0.03124522058422451,,,,,,,,,,-0.017106788030271165,,,,,,,,
DLL4,-0.014749633621814572,0.07214921885045666,0.028365111667937103,0.002599057936403115,-0.03154595328640818,-0.0007511758779901665,0.09706089031672219,0.06770321363173804,-0.0030928311082273822,0.021447420508135955,-0.017852916542006006,0.00974189407887025,0.0792043564615127,-0.021033818785858006,0.05396883602822885,-0.10966813368182274,0.058328230096970135,-0.023051183616485543,0.07726141110311137,0.07738066638427428
SEMA3A,-0.043719433755482186,-0.026682537373448296,0.05971800941712453,0.11858977054759409,-0.0394598803217014,0.0062542859521027595,-0.04019581352815756,0.1180358215252503,-0.0010697444077432134,-0.008174919982485282,0.03031554147450804,-0.024269218725738024,-0.04070752459356944,-0.02036483776788968,-0.028183688994381395,,,0.05408975283290325,0.04076580600161116,0.021731220760296367
RLN2,,,,-0.020706410155361416,-0.014959133901663762,-0.009528825131063744,0.002261860602319593,0.12065981459842173,-0.014114503317420804,-0.037459246501892536,-0.03192072230342223,,0.06619225766154459,,0.0970605801531686,,,0.0738196678363432,,0.11925650845770426
C5,-0.028807414223267207,0.0010641174519803996,0.03639900779373525,-0.010383724949837823,0.014204872395089317,-0.004196114594416807,-0.00661109095066501,0.0022128851863654686,-0.00020485850010726111,0.019556269288459573,0.09591658710134855,0.013811142064029074,-0.016465213609616555,0.08275438190253888,0.09689730187308469,0.019489752569323584,0.16080787645156688,-0.020131600068514725,-0.0019540985397367896,-0.02521218689041036
COMP,,,,,,,,,,,,-0.02020724357953147,,,,,,,,-0.02161678525491619
EDN2,,-0.02686629155681998,0.05764735601954164,,,-0.010854616390852674,,0.004406705687202081,0.15883445211025068,,,-0.013558007855183702,0.042887070416459366,,,,,,,
C1QA,-0.12205578484638978,-0.031270596308521074,0.07310486179393191,-0.02573507234459551,-0.04274551590948353,0.02582604734672466,0.022357520539781146,0.0240928717982236,0.018930793886872622,0.038906819577186426,-0.02758370384184902,0.0381489827860655,0.035303580842579584,-0.013029103975564116,-0.010099587315692141,0.034922991248261856,0.012995617913922055,-0.007429963486376294,-0.08388228268213428,-0.03232524347405637
UTS2B,-0.015136508301599069,-0.021362371221718177,0.030352442431222273,,0.13768260383065864,0.03629706427245831,-0.013593865475139686,,0.07782636724492643,0.015338899270532762,,,,,,0.06003362920651151,,,,
COL9A3,0.06850991358293171,0.004065859222099836,0.056126942955254625,-0.001387212963870371,-0.020628576078337492,-0.008413336665924294,0.08996940864650749,0.026685194288125668,0.014949902285726029,0.007683919404791385,0.051313975583304666,0.004123266824813308,0.03347009665297148,0.06943574410394764,0.1267169590006432,0.03452691578132488,-0.03065800470603788,0.02156994714980461,0.09001982562713066,-0.016128236391857197
DLK1,,,,,-0.0003152843279174045,-0.022920161972439713,0.07088594011960336,,-0.02066879054385476,,,0.01583884396158133,,-0.012691897576887884,-0.09044405020980506,,,,,
HGF,-0.03876230920885065,-0.004906678911499555,-0.00018373037446389626,-0.00147280725962494,-0.017885825193842405,-0.0021281718120437667,-0.0143363461843511,-0.042544289760596495,-0.007984922610130315,0.004035807452912719,-0.04601392660631943,-0.010274570316290166,-0.018926155779970734,0.002257958227889515,-0.011856886848849947,-0.009837088155975757,-0.0042287196399251655,-0.045341711284209774,-0.0032250753663109998,0.039113117420948564
GIP,,,,,,,,,,,,-0.017961952819670148,,,,,,,,
P4HB,0.0581220950228122,-0.041783456885809554,-0.04703921793683486,-0.00871868798033787,0.012966575070142039,0.007553199243534404,0.09434889696340237,0.05669017358045409,0.030637357742407906,-0.028049155822817855,-0.010912106425273141,0.08151715758897571,0.03733213194660685,-0.010692692694293345,-0.06680418136297304,0.0030433686009748713,0.13551822076993572,-0.027182407348630845,-0.1350498026139385,0.04566921157152673
ADCYAP1,0.011078329721521705,,0.08180658976949078,-0.028828711300232155,-0.010765089086169431,-0.0028242296436706564,0.040543640215843016,-0.021076737249643023,-0.023396312318605252,-0.021285097043006313,-0.04289762666655141,,-0.029044083793796707,-0.029182684494156674,,0.02612740232947174,0.06392345652442012,0.06248105552750448,-0.016521004279877568,0.047875564393263084
GREM1,-0.05468198705050396,-0.02136235797698736,-0.0397496459617716,,-0.012929381398401116,-0.023389234089359192,0.009777697619029432,0.003433901299058596,-0.022145121483005778,-0.012629154351482371,0.005242301078268065,-0.03305028664406353,0.014598514445414814,0.016431898603129484,-0.057877001419470636,-0.03418622000106706,-0.021427898466830197,-0.0162392346064214,-0.021159854194205897,-0.019694000183514762
EGF,0.03176755763999569,0.04388154330861269,0.042440735381424906,,0.025011955003376694,-0.05229116530981315,-0.02175522291867878,-0.017335135800887736,0.04491753153678826,-0.019357980935599,-0.03543729249737377,0.026294558365806388,0.07035327561326747,-0.026980671978573748,0.09227423565371407,-0.01934604302011673,-0.016181020683184746,0.015502750660182668,0.13562986488470596,-0.025328783404271974
VEGFB,0.0013386075546440125,-0.08515345122334946,-0.010530195625866236,0.0865541210040354,-0.012464383399652843,-0.05545875327651637,0.01747813500053726,0.0673271999829034,0.03415880216005202,-0.014826196814876558,0.0322077665916559,0.037013169982146446,0.02003348477535654,0.053817733535168166,-0.17704684239057075,0.03353053189425592,-0.036274018040375486,-0.05742986145182807,-0.039186796652310577,0.04671508459551701
FARP2,0.07520196448664247,-0.02834499460831722,-0.019745637780395862,0.013492919049028478,-0.011049202297777672,-0.023198534615330096,0.08317113778327223,0.023969452866188366,-0.0027850967647947513,0.0035725331906196604,-0.06710157414581715,0.0006589735787515456,-0.004091099269903581,0.022160404159185125,-0.010799870603647097,-0.03810586190615302,0.06306797335465177,0.10289861899781294,0.04455856016369124,-0.039137346361927686
BMP3,,,,,,,0.04705651033173557,,,-0.030767866547462955,0.05481233100002061,,,,,,,,,
IHH,,,,,,,,,,-0.016797732020919127,,,,,,,,-0.024060846249825407,-0.004039165105367984,
LAMA2,0.031147816627481218,0.0057728008646595755,-0.008934541994704687,0.03145920413241932,-0.03331365808191328,0.01347142648879561,0.09780313462981709,0.05252041126322404,-0.032047198305090126,0.017559909375333946,-0.015169822927724716,0.01034870294125544,-0.008973508750515663,0.04381224716551925,0.1361049962254614,-0.07344840048109273,0.11283129205333076,0.03737317457698087,0.051947835194198634,0.028156161834528286
SERPINC1,,,,,,,,,-0.013053401070767088,,,,,,,,,,0.1124424863373917,
NRG1,,-0.0369670717948776,-0.01828280776232399,-0.01853932627665039,-0.026161179160475632,-0.05189756915234441,-0.016232950797446435,0.027368850670305096,-0.025437169179602728,-0.023936491658676878,-0.04301940334679593,-0.024347417204577032,-0.039810692012245776,0.08704197100284172,-0.07285634661058604,-0.0797679831794805,0.03772799222497272,0.007132803675697355,0.07451683633108246,
SPINK1,,-0.03801477457005496,-0.04911708977206423,-0.021950625707113175,-4.281934584852492e-05,-0.02144614432715498,,,,,,-0.023047415184668716,-0.019710570283609806,,,,-0.034875326626596995,0.01992331019711657,-0.033972520545557244,
EFEMP2,0.018390448969224604,-0.039432914565157254,0.023596755768766405,-0.026370745620222347,-0.012897648337824934,-0.01582954965540146,0.04830756075845173,0.0683803190767486,0.044083264708826606,0.04766428563030889,-0.019894446998095006,0.00556319278173302,0.0412011172151792,0.06517563092372274,-0.14398851747435926,0.08745091105798296,0.071395555761723,-0.007478875808136626,0.015405367065547869,0.09313110571735843
SELPLG,-0.04166090868390827,-0.010442526700853577,0.03981162172082245,0.0011087794035651909,-0.05238741071551827,0.0052956047914383955,-0.011045205596995572,0.04652152005206347,-0.019843008476687882,-0.03989266497752769,0.058374583455157565,0.0005317513101867174,0.022615804906325015,0.11499753437057714,0.03945735194510271,8.899910855794922e-05,0.11372003780746014,0.0853011854477774,0.005088761121273583,0.0014835006017931062
GDF6,,-0.025050677457257656,-0.032992172579459085,-0.003971130536727527,0.000914571079678591,,0.026923221817587602,-0.01649411724465091,,,,,,,,,,0.016974006025691015,0.017710998205741825,
HLA-E,-0.03167281453721511,0.07104314054523438,0.02217740339021057,0.02773591448209099,0.0093142793037834,0.0297294030690029,0.009930391731908527,0.050261803483467676,-0.02118047704027275,0.024631269358181034,-0.026387444278959376,0.005917378091533693,0.052598037277671816,0.019367707360643548,-0.06374747301072833,-0.08467562962573978,0.08028814389233833,-0.023494166154826808,-0.09860533435162765,-0.003944013565684026
PTN,0.1189759704449306,0.023108674258953705,0.07349270141878209,0.10940618828318378,0.0014811284807017423,0.08781493435537024,0.08527454184359734,0.06603980353559713,0.029519790061574486,0.010412756184288122,-0.02168891702345563,0.019630644899606992,0.0047071240408607705,0.0837265480512646,0.15627692868922177,0.0466837018583006,0.16699226075398949,0.03463703369481226,0.010986180031099106,0.06918517967613497
CD274,0.06786359416598622,0.07198379536084196,0.1026207082843947,0.008879956255090787,0.03871557671487275,-0.03101507487593078,0.07202089338730606,0.030547537080443988,-0.026607021834829846,-0.014980526321584982,-0.04520130202697959,-0.008901467716074578,0.009973527669715942,-0.050339954958589894,0.01630515161891698,0.024762497509803808,0.09893169375154746,0.06726917081993032,0.014123901089359977,-0.01889596965152257
FGF10,,,,,,,,,,-0.01411000727829902,,,,,0.02352196444220916,,,,,
CD14,-0.05811613123205499,-0.04008830764691567,0.03394690394503351,0.03034837050310053,-0.057453760295140696,0.03045907204871534,0.01086481362202097,0.005313986711644466,0.053590460692524544,-0.0007244267240232226,-0.04188037961853289,0.0485570765000548,0.044448225471618606,-0.06949992636442524,-0.00815901199188385,-0.00329097039890594,0.025147815973806168,-0.018517982970342815,-0.08792642731243812,0.04058052852662338
SFTPD,,-0.005359451726229665,-0.030524005672052042,,,0.012037230331080813,-0.030734631488350057,,-0.009560993789701665,0.018231142811688344,,,0.030100565391853618,-0.0341015746667452,-0.01862362351785983,0.1621997542136349,0.07390719310595735,-0.016592065406652496,0.09394555997614473,-0.025276575428865872
