,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF14,-0.016505132918083847,-0.019945887028782937,-0.02729523771075022,-0.042031773488537864,,0.00964775731461934,0.0642767944752683,-0.025856671359289356,-0.04316386775909944,,,,0.008004802185632733,-0.04509819839302015,0.026756126733875566,-0.014823958777097314
CNTN4,-0.01292016539656579,-0.026089051736248307,-0.028161168559273687,-0.024595486325260735,-0.07141996577362086,-0.03553173428810189,0.03856604985971059,-0.006022885371011858,0.041220953756058436,,-0.02500755879064645,,0.05319443875566014,-0.027199438052709256,-0.02209865394541796,-0.040587803087188665
NTF4,,,-0.014190073206326039,,,,,,,,,,,,,
INSL3,,,0.044345730634615825,,,,-0.021725267573648108,,,,,,,,-0.01778252361956014,
BTLA,,,-0.029333005519047575,-0.015568284794266345,,,,-0.0240840428732313,,,,,0.0820157547701556,,-0.017194811202212952,
MFNG,-0.040651219141049126,0.006887213333793222,-0.004391534032484519,0.012560341005241183,0.08543973261593496,0.06383113694985788,-0.024662150997933053,0.04703910193546404,0.04675225328976191,0.10091462498249457,0.06522090258401923,0.10329020119292828,-0.04008850520667282,-0.01350858257535353,0.05845330852145149,0.004120252985287407
ICAM1,0.015099330760528848,0.006324151573732727,0.01879656758780865,-0.03378063058588008,0.12039721588214819,0.038413698703570004,-0.03034751282695888,0.010019324601987718,-0.038530329227893345,-0.051007408036437316,0.0864419047275884,0.0931455370243422,-0.06278459312165088,-0.03393078275066036,-0.000715630155821529,0.03483282034895067
PROS1,-0.0369042573407358,0.04479424116749187,0.02779744173503213,0.05724020203810082,0.11617977123976542,0.10367067637317108,-0.027139704058180548,-0.001732866830746126,-0.04434376535968784,0.002536762049386046,0.011296571097474421,0.031010615952093607,-0.006988671500420173,-0.06512323838571271,-0.014330465990547965,-0.03532878244586465
CLCF1,-0.02252764780531244,0.10122011182405781,0.045506529962913066,0.0037260131562416783,0.08834399360684841,-0.03510610503860869,-0.015735345100721453,0.05124333349439569,-0.03485619779368388,0.055221129994112904,-0.052536834428703966,-0.042939140695301435,0.15184297398900234,-0.014077322891884646,-0.06774666052541287,-0.021394160116600742
PSAP,-0.004893074649632497,0.08186623365794722,-0.019007209976822963,0.018320702994221227,-0.2714880713535004,-0.04778620879053086,0.006457934654410743,0.017437388903744216,-0.04129143063090628,0.061902760340323174,0.03678014324531436,-0.10849478025487194,0.036654595527779506,0.04267556904833171,-0.04881754468695481,-0.08355186982577115
EFEMP1,-0.03167886911926894,0.11851353769217436,-0.004900676490318111,0.07107858497613778,0.1118687920088792,0.04633719339354049,0.009349373530608798,0.06833514368582318,-0.03383982724746242,0.02201029607793953,0.048653102835760326,-0.04099050625481249,0.06345687820387037,-0.019819339354380638,-0.14371051913951097,-0.022084930304661236
C1QTNF1,0.039263564362474225,-0.008923188313429857,-0.05374890084686271,0.01223635813733856,0.05398909331478528,0.06535512895042965,0.03714945036733927,0.0023851766642186186,0.01693864684809083,-0.014366702466406053,-0.02577199892000901,-0.02204668851585555,0.0697563205801638,-0.04557624864421684,-0.024716819480821894,-0.01755173406946499
ALB,0.03834286308172769,,-0.023396736870939613,-0.016447103408513027,-0.0022394705713061655,0.03441032844988442,-0.023718293994017772,0.013238665193608959,0.0028904329684157903,-0.013196858910430301,-0.024368474205066205,-0.029835607198556362,0.06547958730962344,-0.023662032360967526,-0.020107775986651328,0.06799180762906264
CCL13,,,,,,,,,,-0.02515187297570447,,,,,,
EFNA3,-0.003417807931490119,0.04142940917622633,-0.0016593450298343169,-0.011742868727796441,-0.05610573073112047,-0.0918458641826286,-0.04387310920375249,0.0027059085700452306,0.04263636171446879,-0.016577594533638086,0.011987596872572294,-0.044502703444908455,0.048271547885655304,-0.04217392898880042,0.05579565392435907,-0.03286278828630923
DRAXIN,-0.023485487577476392,-0.07820727499580446,0.08767231665493964,-0.0038360356140154485,0.2588373727092899,0.10163065007872242,-0.034221422159112204,0.026303571771710707,-0.020745445589680396,-0.013236385909275093,0.04369311818890154,-0.0901631728620569,-0.025273130014174597,0.05764031246052897,-0.005385605292475559,0.011987992535386828
RAET1L,,,,,,,,0.011421257762583542,,,,,,,,
NPTX2,0.05736372959462436,0.04970440800026149,-0.03283662981215536,0.017663374673196036,-0.18850899265512294,-0.09417404851488849,0.037341052202508565,-0.035497586595457216,-0.06615267686290913,0.023547015829002062,0.015846506737689187,,0.13471168875320635,0.01352411246170746,-0.04517328918204978,-0.052709018724461036
FGF11,-0.0008971671715084138,-0.015561205011130343,-0.03366807745060837,-0.03133177327436188,0.12670288667821666,0.07458167388491925,0.0020712608645859923,-0.0473529626870016,0.011540925987136828,-0.024041553263810522,0.007039094622867051,-0.04587808472894885,-0.010670030215851285,0.017126327802521314,-0.008214491149580306,0.0431828107644739
CD59,-0.03940865651669394,0.08766358630007169,0.051201711348057996,0.01021240345710289,-0.17679047576307433,-0.0017969561065464396,0.025601532008166557,0.06882931217276769,-0.02108811814322033,0.015876168037041713,0.004420964372839185,0.08546367544014047,0.016938994889896558,-0.011452856147661639,-0.05522986163614469,-0.03023557337542697
COL9A2,-0.032543457942797914,-0.02647416765146882,0.003250225982307051,0.03227435663081648,0.13765942773965062,0.054162745980158,0.0045489387259300094,0.025234464903806927,0.04899772102593857,0.07828229720204545,0.033609576999156184,0.03867626767870659,0.04909945816128884,0.04013810884548294,0.05534468469559241,0.055296534590222685
DLL3,-0.053943797565900516,-0.02220680963198651,0.005514363394563163,-0.007593694321012104,0.1055627258462699,0.03931072110101602,0.05701184839553231,-0.0055872653370022006,0.0836741806269308,-0.016910714141817343,-0.002415184900997191,0.1391673725086221,-0.07345904041143274,0.023168684477387253,0.18148594419922617,0.005592175855021077
FGF5,,,,,,-0.02840748894309957,,,-0.014574332596079504,0.045691087707347686,,,,,-0.04555605888525133,0.08856778798473729
LIN7C,0.010834680882523732,-0.035191300333553235,-0.006338513667415712,0.014403540309725446,0.03358418015938917,0.07112485261209854,0.012515413419707702,0.007611513186450546,0.03437887159387759,0.018109141735330236,-0.007798712215893996,-0.09494335924756095,0.030255851093559806,-0.023942792623097783,0.025072655784990457,0.013110378296724961
GDF7,-0.013864256854325841,,0.06797652783435931,,0.05922725009575455,0.03506249746438664,-0.022517774176716396,-0.02585667035449906,0.07468150189961044,,,,-0.03874341334426878,0.023234562525719878,-0.02536591935958513,-0.023612195706353357
PSPN,-0.024979722063759206,0.07400467444761324,-0.004378686121154468,-0.006651937450569068,0.04702283358286859,-0.02153403864557985,0.023285533047994727,0.0019344454972338736,0.010786027298495758,0.003212189990433027,-0.01264708495500261,-0.01117835137009819,0.07859255633939811,0.01082250228766735,0.042386328794735945,-0.031183318228964328
ANGPT1,0.013818400113546028,-0.007200622604229205,0.013320803851971551,-0.02443808161036395,-0.005292190367776169,0.05798130217895544,0.03132392860739294,0.035659539376108565,-0.048065424599002204,0.12246494249975809,0.006545519688481696,-0.02608560652581149,0.03993606472618412,0.022116658351112116,-0.005492220652068262,-0.0076768931164562446
PNOC,-0.017549958722774095,0.044477798463580694,0.06568324392818307,-0.06230797270726673,-0.07928892843825679,-0.0946652154512584,0.022863840895282476,0.036001739107598366,0.07102320159279123,-0.013196858910430301,-0.0014581786310271737,,,,0.004785909568238052,-0.018007158407014653
L1CAM,-0.0149673277676984,0.06743394220004484,-0.015371679292923256,0.012935427841390585,-0.011285785587023455,-0.05250971356242186,0.0028917384935515556,-0.018684581128858,0.021390495730597574,-0.0026636778784283445,-0.0009923026272124992,0.052666760639725384,-0.0662418284679181,0.10242488157854553,0.05298858037227344,-0.07219787107454691
APOA1,-0.002679880514358996,0.028069938715176986,-0.008625649846713077,-0.033979108169717095,0.06040495350342588,0.027606833155971674,-0.00871939346277167,-0.01238083740172136,0.016678360273798924,0.09843245563340977,-0.035193238025047036,0.08380855693622107,0.03229533552033208,-0.029898739177658902,-0.04971583158394413,0.07710572133147828
PSEN1,-0.001991414313483285,-0.0041532197135743755,0.049194693366215465,-0.00803487466315442,0.008350072540444673,-0.053245307793066826,0.03770943177811315,0.07244801710413919,0.01678406255558278,0.039646961753646,0.00974457743532741,0.04592009376343756,0.006089331090312189,0.047403121016019525,0.003694468925128558,-0.012426255059589936
CALM2,0.013886117969872123,-0.002202598940768307,0.026202521904513526,0.0005960621953392625,-0.21362502430292393,-0.16536892636429204,-0.004204519332738403,0.0022481767876960557,0.03745623778064791,0.020147279769251646,-0.016549278101076766,-0.020042946147815533,-0.01989717211332407,-0.05564376705415097,0.135320463964093,0.0002852543806070571
CLEC2B,-0.017045307046931017,0.03487935628174019,0.02804237804625008,-0.0005721431923994402,0.06306570760419704,0.1091072882665843,-0.03084479907911348,-0.020671924016533425,-0.04381560783551531,0.03924233093679917,0.03511642781821374,0.03525105158166339,-0.03564013010388854,0.042759085064288965,-0.05387283594149711,-0.048088598496492704
NTNG1,0.07800492535546241,,0.05712141046256225,-0.016655995807202856,0.014599135863715558,0.03734660449708194,-0.017412211198281187,-0.00016741886753640278,0.07592919632830303,0.014666142382172632,0.031665728378377056,-0.042914985747224514,-0.041066418022615174,0.05623374662973976,0.015169927366098776,-0.01785979778336018
LRIG1,-0.021533971876756777,0.008445643602876281,0.005311292792424623,0.13852682159381705,-0.07394841896671173,0.06872414060482666,-0.057720333445825,0.02084851882368157,0.036590940303231546,0.0079574392920012,0.02200891003249151,0.1112965461637886,-0.020178469459297528,0.04706955065510974,0.0928342066782618,0.11317680544735625
CPAMD8,,,0.05867304828090537,-0.018960042791463554,-0.053560793803462334,0.00436206864017848,-0.024098337795755924,0.047764699802931514,-0.0012641518404867657,,0.06059626799918835,0.048528918807386155,0.058929921471141115,-0.016893430526933956,0.050517250657973065,-0.01674281648132462
GHRL,-0.01758531252462555,,0.01700597883511291,-0.03211022744146724,0.008535982091503181,-0.033686502962892745,0.025395766685960785,0.0026068332470128154,-0.016254548091886943,,0.021115392279097936,0.037376089098449715,-0.03930417242285326,0.0288975095693239,-0.02557847577586256,-0.01475896693803052
NPY,-0.0404752234869741,-0.020983995274230113,-0.05232953687984009,-0.03115299993443376,-0.11544672282025455,-0.03939030024848662,-0.007297421290555243,-0.002785032828607353,0.03557372248520528,,0.018738899950910045,,-0.04764646106631913,-0.000978442454546244,-0.022454978129759526,0.03513731674289486
MMP2,-0.0027508294281903363,-0.043809258968860176,0.0283154233070217,-0.008866738463115822,0.23108095524998595,0.10273298595192736,-0.04556950118530394,0.06903541179143655,-0.000863373941782412,-0.013901778237592349,0.06833519444926216,-0.013153875579547435,-0.015664701796048765,-0.04222049073489099,0.0507896908810879,-0.021028318234741508
LHB,,,0.011337611352098624,,,,,,,,,,,,,
PPY,,,-0.024504566038407474,,,,-0.0021723748623637953,,,0.11390680408244236,,,,,-0.012088027221126231,-0.02997169363212355
ALKAL2,-0.011128337648922022,,-0.01876032276519271,,0.07895399074205697,0.09795733338914255,0.019389964135685802,-0.04745074763060765,-0.036128374489512664,-0.031120748922024124,-0.023678435981462978,,0.004134231880918581,-0.023664734791237926,-0.04512308542144607,-0.03563766187176833
CSF1,-0.018412186720825403,0.02587978651805385,-0.023848059761782243,0.05042040706671784,0.11344451643959264,0.055045560492606053,-0.01164183556048848,0.007990370388221556,0.05216821770709465,0.05932858928398439,0.07780109765109877,0.03303686949528759,0.024660681196457913,0.03147228531823469,0.005900941937890363,-0.030351456823914436
SEMA4C,0.04409460212137641,-0.009973172970988141,0.055751938410084384,0.05082640574274963,0.08041093322631641,0.02217466341571607,-0.02014247429276981,-0.011697316746638674,0.018246882385349744,0.0547422016575665,-0.0023869937511542213,0.12078409702303082,0.05772290529716858,0.09497534086109329,-0.06298758012602979,0.005254283366761799
BMP8A,,,,,,,,,,,,,,,-0.015960772167683098,
ICAM2,0.023767733736307795,-0.021997551171148447,-0.022258282961009904,-0.044952922499540006,0.023516050941043625,0.08197292838419304,0.00034814414177326,0.03463656450614613,0.05420658321161965,0.020832072597149583,0.07413445224140208,0.14336427129508197,-0.020724162133694202,-0.014131208589952602,-0.027780794578721592,0.03173303700160229
SYTL3,0.03568882695736046,0.01225017359500027,0.04222681395001705,-0.04429935498807273,0.039229345534158015,0.010448365912575737,0.06163016617914747,0.005630138205302612,0.0285448361725848,0.04529446482828266,0.040143900980519565,-0.02902561067918563,0.06404628922726872,0.00785703740656712,0.03790808090792698,0.09533826605620571
IL1A,-0.022205087692621774,0.030762271806716847,0.03807881012731333,0.019192173651198602,0.030952679529402113,0.01675282540781365,0.0008270925500087881,-0.017951873630401866,0.04429206313475256,,0.0017271643108930448,0.04267583905053456,0.02835557995495329,0.06601871262606213,0.042517694691891865,0.06795339667803413
HLA-G,,,-0.005826289211818773,,-0.03520190203538729,,,,,,,-0.048475530937278896,,,,
PGF,-0.03528109781413007,0.025055888038713007,0.022793763234607824,-0.006914128694220976,0.2026080721864888,0.08175171624434535,-0.008525477663132981,-0.007001525801983179,-0.019708197972155277,0.03818128018498888,0.01478674555293117,-0.02434079034411922,0.03389992051455958,0.07231356563343434,-0.05358360087180974,0.04516913836614603
LGALS8,0.04017802913224718,0.011182816947443334,-0.01003495651916789,0.07819206937751849,0.009273570324355884,0.040660049468442594,0.044012510568411836,0.0017256242191037185,0.06311958361074944,0.04966001889319072,-0.018638354878575063,0.00361910768758911,0.0009065433737102642,0.029786473582332405,0.0026629818590772686,-0.012121239049076114
DKK3,0.01878524766161203,0.04457814840910744,0.024210364275133865,-0.006159869589011767,-0.2773107593533675,-0.04167208311216132,-0.027088882032730896,-0.008496131827033966,0.006038358129752997,0.012613515657959422,-0.009778580936799315,-0.05966940194572456,0.002681883683429391,0.008582571978973082,0.03432707610919368,-0.07042367748341603
COL16A1,-0.011946663972696158,0.04341806349880793,-0.03530273244834839,0.03482264656784168,0.04597768473264711,0.015622307149863497,0.06827160470493397,0.031747249552242535,0.07208304501955168,0.08257233794444396,0.039559745007731684,0.03212884099152887,-0.07214587167709166,-0.08611775188201024,0.030019644448219897,0.021332179514670715
TPH1,,-0.03116178544051774,0.07642431360276762,0.04029061659555138,0.026906669999301244,-0.017244241478225064,-0.04073277798320387,,,,0.13367261505488365,-0.046459138142608374,,0.03394652591489964,-0.037142653919081114,0.05327037404117821
TNC,-0.003227429097541963,0.08903493641701782,-0.016832531311436794,-0.0008614290272157203,0.17197172756108275,0.12756211218373772,-0.018154945359446357,0.014642255341881127,-0.06102551125105655,-0.07714874343629446,0.05287036245875626,-0.06521725002582453,0.0729168658409161,0.054837000034793464,-0.11412266934007316,-0.0369526636934108
TNFSF9,-0.018609117531235297,-0.0347026114093922,0.07460535361351818,-0.02403050985251336,-0.011180756262850559,-0.05663092767912878,-0.006073366972278638,0.034478196043608175,0.07208687241269474,0.027113414017683694,-0.005701668551032653,-0.008225296785050523,0.03636338487997526,-0.05081531776633142,-0.02525909626312472,-0.041862105019862615
C4A,-0.010966477942206575,,0.015886476234147167,,,,0.03250361747859343,,-0.01753915177230826,0.03939224386306956,-0.0228975530266343,,,-0.029526056974868334,-0.021493618947808553,
CNTN2,-0.023548706196875744,-0.008445735044831135,0.015021091159781935,-0.04427983023708513,0.007153220964790743,-0.07631898849357971,-0.016402168354551806,-0.04696260587559138,0.014978398812151968,0.03478181286637179,0.04035733154689631,0.04193993130530425,-0.03880710363743042,-0.020541599250025237,-0.014973136233833296,-0.04998335389201724
F7,,,,,-0.03239630645086884,-0.02569838179493256,,,,-0.013196860762278856,,,,,,-0.020695067320246507
LUM,-0.01616840520209886,0.022880182801898095,0.021042896987647646,-0.03732772899690302,0.05570425572817385,0.1323848865863083,0.029674322714655577,0.04967909384150438,-0.024882863100787158,0.009557531576210577,0.09746693004316376,0.14183826883632164,0.02550962757714821,-0.06556113378236504,-0.0713821202999121,-0.03640144475251062
BTC,-0.01716059023068457,,0.06428519118129038,0.0011219643368765512,,,,-0.024870204776506886,-0.021375429849764056,,,0.008911918964881249,,0.0533155128019308,-0.0033478417332620516,0.09586030488400064
APOC1,0.04392178579876112,0.04522273865954213,0.12171177107311959,-0.07866094724524149,0.1691825002014448,0.140816272824198,0.007565470040169167,0.013429212309397687,-0.001864868806659165,0.09447556155963711,0.03641033847308117,0.01889828338846547,0.027014185833766403,-0.03869122785160111,0.09247271114193127,0.03661344898927212
PKM,-0.00027780548185618435,0.0024638989129710273,-0.07461566924627451,-0.006500261284777887,-0.08628204285905569,0.029592014483241266,-0.032901329298429996,0.02325521520331086,0.04067202318520154,-0.1130668489031936,-0.025324911395690482,0.00089131129566869,0.05994319116720425,-0.07761548126053246,-0.10275630860088476,-0.060762696149139366
TNF,-0.010335609348762674,,0.039998080900442476,-0.040209268123224895,0.044621754578311905,0.0278521618391709,-0.009469595386992463,-0.025921080915846086,-0.008802914023132637,-0.018785917526433406,0.021762658272361433,0.04364725979456552,0.02365163020081164,,0.07592752171063855,-0.016106799291337893
GNAS,-0.033355262089116204,-0.007047193401242214,-0.03747450645296131,-0.026286443737791987,-0.21831650893150603,-0.05283191853860665,-0.03037426619303223,0.009733839341047882,0.04292427890547455,-0.011605840209466294,-0.05951328124520412,-0.08643556119646378,0.003330977561254475,0.012507143627448598,0.0803880517035702,-0.02982406727332312
BMP8B,0.07210973203931574,-0.012862196893931517,0.03245637732093187,0.06564490554115375,0.15084212067619446,-0.008624049248946981,-0.02507353278231257,-0.009850383524379957,0.05057507942088629,-0.018427929489511424,0.03917623303036075,0.002632662211885066,0.03334154626511254,-0.0040727137701642435,-0.06557365618051425,-0.038569732247366734
LIPH,,-0.02236168994590549,-0.007237657506570919,,,,0.09741692156577046,,,,,,,,0.05060450767309069,0.13153313727498125
CCL28,,,,,0.13065854168836497,,-0.004300986692057207,-0.005303266169406433,0.00274630286224032,,0.04527940437403428,,,-0.02040954584188318,-0.012393574100490782,-0.024368876639011022
PTPN11,0.0150663465478604,-0.05475268030950115,-0.003767552945562544,-0.024855791486554035,0.027187310207944917,0.01356994514843298,-0.02980764284586611,0.020767125911819305,0.016421110897948628,0.05092788871432607,-0.056031988830607775,0.07407303028495747,-0.029338387737212417,-0.007539381980458952,-0.019997679264832313,0.015013086961353951
ADAM12,0.08411328581485765,0.08009614010234513,-0.04986790168033993,-0.007798412852820231,0.1875672260969225,0.060234441051034225,-0.01968790078405312,0.054524409446541904,-0.023467035915515307,0.07745703197196181,0.035528896954994504,-0.005238933327719666,0.041767026199877835,-0.011328891440635678,-0.06802690710262842,-0.004497288868653517
EPO,,,-0.01873085453356546,0.05235063235587095,,,-0.017611965170170985,,,-0.011999095038859604,0.08050298672569757,-0.06625566841227512,0.013839082025887699,,0.11023576495095226,
EDN3,0.08028164637101885,-0.006584418426891903,-0.012335896672469624,-0.02045978837081661,0.007001249057633574,-0.011337183020543604,0.015528620902284771,-0.01050586424122222,0.05555649510578749,,0.05355528613704853,,-0.03684830486187715,0.04093004414426079,0.17702586555310712,-0.006597018384756713
CCL22,-0.013864256518597337,,,,,,-0.010413706550234212,,,,,,,-0.025334472311733563,-0.020365836908431748,
CCL2,-0.0062683378247336274,0.03280122156956503,0.06020444601559558,0.04846966686406275,0.07423979642624623,0.030920323262840305,0.006046784114318189,0.05311576210208437,-0.03218307868885794,0.07735758768484681,0.048520412140996776,0.008470844179765452,0.02673918353182309,-0.06809807503080793,-0.06423961219004132,-0.007074418427378924
DSCAM,0.0036622859000849024,-0.04195117698449073,0.037641888634090424,0.07152440811213168,0.207896138982199,0.0645514538629904,-0.034206588318826746,0.037239464551921314,-0.006338826658198585,0.027194761261797748,-0.0063449330876654535,0.03628568702018251,-0.04512265744381441,0.02198609236505114,0.00924636314369588,-0.027985205623390217
ANG,0.020278104798318746,0.05827070147322095,-0.02968220455495959,-0.02461913456713822,0.005690566983462089,0.016690964682984148,0.01681857198683333,0.04217932704798708,0.005877805077369501,-0.011412150701066222,0.00359185812737933,-0.08632602708889842,0.10903938587086279,0.060495750357940595,-0.053847226612864826,0.015373302142426094
FBLN2,-0.0112649317283125,-0.030663073722070344,0.01823841119137259,-0.049842157123803035,-0.022303376237808443,0.008990598056269018,0.06415103521138382,0.030496092006795615,-0.06997850663311496,-0.024574839407507557,-0.011801731549494088,,-0.02381631051414905,0.020737382577565563,0.023199102774878886,0.016324285894563428
VTN,,0.1546104467502382,-0.006786866411243556,-0.020135361380391088,-0.026849703100698393,0.0037978631558088405,-0.008454906295830246,0.03145383688509232,,,0.01078822713041572,-0.011131108134100622,,,-0.021493623410141424,0.08850586089555665
VEGFA,0.004033135903713848,0.015669063157036492,-0.0971857085303123,-0.015537268241867417,0.24684906999747447,0.05533194413730655,-0.0058344270970430885,0.0306085262208683,-0.03215119931479075,-0.07860538574599091,-0.03214093988184011,-0.15828658154373326,0.025743284761092073,0.02081329226592984,0.00043822942506284847,0.009003716542106908
F10,-0.015825171913666926,,,-0.018786632905621617,0.0017331871807202228,-0.031772788443896166,-0.0047583284543411914,0.046246985867784855,0.06353485102293788,-0.038714210706978835,,-0.04364430085829592,,0.024423490619826366,0.050117050997753286,-0.021205418207698244
SERPINA1,0.02299689731892572,0.012467005325637725,-0.015766248694142584,0.02482285870332489,0.05985605955557368,0.054590475400381006,-0.04183389254111159,-0.03636777211869174,0.034714038776468344,0.046498903127658774,-0.0016211171635795373,0.1572419546110548,0.017073108398441863,-0.089814192505986,-0.07692190221734257,-0.036189741866484194
VWF,0.011780335356871221,0.04640221003755121,0.03461490451413809,-0.0014143267436604386,0.07970014034313432,0.09503776492217084,0.013304988112391355,0.021964882790482518,0.017612910469119246,0.08470407288446342,0.048336771738645194,0.10868375670982176,0.005776032886658272,0.008994651339995665,-0.07909908361644481,-0.004485969990593149
GDNF,,-0.0125227746315721,0.025775819195661475,,0.165043729949857,,,,,0.021299411828623778,0.013912197397419902,3.4942886831431314e-05,-0.0056858133691011165,,,
VASP,0.03351554057572442,-0.001320918001111394,-0.02256129339668004,0.01360577661344622,0.13362006668754253,0.0726943063303151,0.012699385383408928,0.0006627723655863035,-0.045161597316506846,0.0705142701361492,0.000767398825113666,-0.10757186891129115,0.09196605875618268,-0.03292539022800078,-0.07994244630747463,0.033732643509595414
ADAM15,0.07624460142862147,0.029357814758048637,0.01165735024450509,-0.04967550500835631,0.18565630974563327,0.014563202693673056,-0.02448307608076693,0.06450772150944066,-0.019073524607231773,0.0811790287445633,0.03375607859328145,0.0465857365498581,0.05071066263784538,-0.015676009987788828,-0.021931662501474165,0.02931599883142595
WNT2,,0.05545193174832714,,-0.016179814604773423,0.004996225852603346,-0.010420622227748958,,0.007438762149884556,-0.02467465044003871,,-0.010454232665038329,,,,-0.0320508404829412,0.021225265757103658
CALCB,-0.020057975847147472,-0.0117794758215385,,-0.024321439956865632,0.023535776510265963,-0.028407488634386146,,,0.015172252851781148,,,,,,,-0.02481352406967231
OLFM2,0.010921253025566239,-0.01459662102458389,-0.00430743120404178,0.053922576835321125,-0.03438702554324268,-0.014553054563432742,-0.017463054968566753,0.04022710558794048,0.05968583490392974,-0.0025298671124337397,-0.009774187687830673,0.010983265805952967,-0.002792934852848644,-0.005478742367575697,0.09231935759688766,0.019113599202534755
MFAP2,0.02248403694080199,,-0.011841936671944421,0.003646024519752241,0.08858903964828377,0.0926365761282595,-0.012987869601255062,0.0562576105896471,0.008657926004326967,0.024077984667948894,-0.011483353000641407,0.04869905810416719,-0.013914977538770043,-0.04031289264785717,-0.056595598438042044,-0.02119214914226766
HLA-C,-0.007826666353436497,0.05272181363885856,0.07372217941372872,-0.07974119834869875,0.04786845558667288,0.10825712106844546,-0.002568375513022388,0.03453737119058673,0.0030004324971962576,0.013868273003323286,0.0823920273562698,-0.02056707850337367,0.043388557722821464,-0.006868990404281476,-0.04305636102862093,-0.03243518904110813
THBS1,-0.02271489886274632,-0.016172535092620108,-0.015096291470820087,0.03604230484881545,0.07066199588331894,0.023373634938883378,0.009232944501296594,0.035663302216265444,-0.05208961664395362,0.07395739848970691,0.04381834835003048,0.026586295557936505,0.03963637074905458,0.06054645137290755,-0.09763339868290774,-0.015556762573630532
HSPA4,-0.023161891787274274,-0.02882005632964677,-0.017261409739045098,-0.012491190821125393,0.09145177957475749,0.056224500030910916,-0.023859399499084357,-0.015581513118358587,0.015524575115861963,0.03194000926325425,0.04079711170654976,-0.024394874348402897,0.052386530483217064,-0.0008059830205957595,0.01589730176063171,-0.024151254815007406
LMAN1,0.041761303216391724,0.03971842890099077,-0.019800255383406455,0.01888572606231619,0.06976816411033215,0.11576816325046109,-0.01565219945698129,0.06392501818912345,0.07246895322717897,0.06811803189268865,-0.020876968889607512,-0.05150005237927688,0.0012735254888359211,0.0356051933832307,-0.08100556982779537,-0.0662778950376747
LYPD3,-0.012779959225552705,0.003655803526386281,0.03381938513331977,-0.020135363112869998,0.02267999839096671,0.020065740469954317,-0.02465816785409015,-0.03587507380882821,0.1724506476595351,-0.03618004984029224,,-0.024594230599478403,0.008687673657417289,,-0.027331457987199295,-0.02345838559795886
APOE,0.04156280263785042,-0.0005300381753591585,0.027339128791101168,0.005276581214786625,-0.06653608988230648,0.07081542001592779,-0.004640751146474058,0.00568743618410878,-0.017450132793067175,0.09330379590697654,-0.007614818844607768,-0.045785438631745716,0.01949288443850629,-0.05327294283804771,0.07512760308179589,-0.05182379336951906
SOSTDC1,,,,-0.025137522869187853,-0.03877647196482291,0.013213269638058493,0.004554057383872302,-0.01012554848143962,-0.023814077280658177,,0.004699261761712975,,,,0.17115749720635184,-0.0321845901032137
ANXA1,0.0366074292114365,0.041333187419400036,0.04536561321133547,-0.017594464396556507,0.05283172728347723,0.12016853505193821,-0.018080922897125564,0.04368192012981317,-0.06006064859476997,0.0022133902485990584,0.04764713217081581,0.0934517008659256,0.07878101357251006,-0.03369678922534427,-0.02733295225696333,0.02055192099122797
WNT2B,-0.018001049244226207,-0.0306631073923434,0.045127919734019445,0.06500415833217608,0.020222504783190164,0.0560759272009873,0.06085050916286289,0.11036384514053699,0.007880139356006026,-0.020633139631793918,-0.0023578924077779445,0.08578027340483937,-0.06769638571040895,0.13468761542420338,0.07871170822018017,0.07217946178547284
AMH,0.11572770007632861,0.017969928175856846,-0.01952654420845625,-0.025003118334880017,0.044257083061067105,-0.030490860338048945,-0.014582543874701552,0.05319190910208198,,0.052237957831255566,-0.0007588414900806644,0.005160777073290034,-0.007208628008999722,-0.020409543239232247,-0.006884850146158443,-0.030097850471816075
GDF10,0.03106412238274751,,,-0.027707154291375522,0.09448162529403578,-0.029417810679936644,-0.012141105167301202,-0.029257365851508864,0.06149524476818408,,0.0326722469842254,0.13542557160530425,,-0.025759135665477884,-0.03482254953035404,-0.025968058298334845
EFNB3,0.04311672827400706,0.05180631051849203,-0.0160789166320727,-0.04218249481346144,-0.10925619229194514,0.003972598568295289,-0.06598180823032293,-0.0019141976707898296,0.05383752236084018,-0.04804332503875155,0.011105771054748045,-0.03291588757766832,0.06776867231598861,-0.04249812498713987,0.09119625621662637,-0.06762556790373334
LTB,-0.020975359132579686,,-0.01625405541576703,-0.028680050574958538,-0.02825687911415501,-0.02103197973845654,0.05417689639836249,0.0010329193570759894,0.10602944527378985,-0.023727309494500488,0.033150078410950135,-0.01746205500055475,0.006114459295673928,0.00366431043879933,-0.006426422279148859,0.007670661310850699
ANGPT2,-0.032732634098892315,0.044172170887064585,0.0030307550750237424,0.006201721307981283,0.18062208110607683,0.1219675256520309,-0.02192096492851821,-0.02490437009001959,0.06615305029272446,0.08728093539447701,0.00012405658685109923,0.09896899491265718,0.06363108624532482,-0.005917115604418744,-0.0699056591942425,-0.021336055363527652
NRTN,,,,,,,,,,,,,-0.042061451626058094,-0.025759144906446475,,
