,UKF248,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FYN,-0.02580417576569206,-0.008350314474897565,-0.0060108797522883785,-0.11367296717662417,-0.02317160458996984,-0.007162018048404414,0.004209396989806165,0.08643570420471486,0.07551305689069814
ACE,0.0643023596115162,-0.02634302418860144,0.0828522033512495,-0.11858412691902992,0.08748125180712751,-0.015976235488494164,,0.020604747677164952,-0.0890485341547788
IL18,0.05105466806581889,0.03233042263537808,0.012803430550566377,0.031381371833042536,0.10378638186781854,0.03708536531603,-0.02749504897837742,0.04178787881124819,-0.06366018776509991
PPBP,,,,,-0.02115243664631824,,,,-0.025897475921728603
CCL27,-0.0179924377548432,-0.024648615847829774,0.09126831645056793,0.08953603743922212,-0.013999284428551221,0.03721540761740027,,-0.019153059943874205,0.04869403087650008
SERPING1,0.07668059626921137,0.008630539493686017,0.02746673596427669,-0.010783479836746185,0.03511572426838684,-0.007852088477190081,0.06975127556331435,0.00987083823097588,-0.02019509806506792
AZGP1,0.0394434784032349,0.03780026608750918,0.03109875535424694,0.02788905104981581,0.0012936063904771201,0.0005027322766303128,0.019453277237770527,0.01354617296925152,0.05959792975146932
INHA,-0.03450935020505865,0.02777957212505072,-0.02626802097275824,-0.05047533759138684,-0.0003763406587373581,0.04507192568443699,,0.039639607219814035,-0.016806569110156
SEMA3G,0.06171208006165916,-0.027202128312467037,-0.009761674760901966,-0.05511521821897119,,-0.029542620124330874,,0.07723726134054618,-0.025336914159966847
OXT,,,,,,-0.017252630454461425,,,
COL6A1,0.13632777129053017,0.04628789895766635,-0.00551353206039421,0.02775014274188252,0.05120740497552024,0.01967348170669352,-0.03415280650494012,-0.0064338548583035265,0.011134106489905869
FGF17,0.0015509509218762348,0.06001071422093119,0.04388091237140647,,0.019014205621469056,0.026870862744313433,,-0.023711981132894026,0.02679326244725907
TNFSF8,,-0.018406140190024484,-0.011811474318288597,0.1754498635360695,-0.022951985968688245,0.021613631906545108,,0.051525661513013445,0.056837437611541565
FGF20,-0.02520934755820571,-0.02435859900230591,-0.004064729941888561,,0.008943169776705204,-0.037118239549432504,,-0.009374625377550837,-0.02158803822221756
ICAM3,0.02489901280709272,0.017480749816366114,-0.022042853469756356,-0.010723643313665597,-0.044810531341796835,0.05995639875915145,-0.04030138938791089,0.1009493906741188,-0.0350216288214572
LAMA4,0.04515194558280292,-0.019224519946780504,0.0358325148969344,-0.0790636899211496,0.04850907070105453,0.005866528379544012,0.04223479175615973,0.002107307623202366,-0.0586107149868914
DLL4,0.07150314750569012,-0.01369678626329396,0.06264768633414221,0.003070328113328136,0.027667861100377292,-0.036084178105694004,-0.04138852410123137,0.06853782370686785,-0.03498626916768792
SEMA3A,0.0451983592917479,0.07560697346506712,0.03765797366528127,0.049194307275630116,-0.0666627537158276,0.040417215682215187,0.05456146137890099,-0.0028783677983516467,0.013964997510723257
RLN2,,0.04224453230877467,-0.012031461499299475,-0.04470832177721013,-0.01587124255037928,-0.020121729840926278,,-0.011482712473006923,0.015421875331409585
C5,0.030429058395504464,-0.008299017371029033,-0.02495571678507698,0.02357347335826352,-0.0009041286238871447,-0.015402449829325938,-0.024690562788132645,0.0857923419226375,-0.024288339132568594
COMP,,,,,,,,-0.033806302496269945,
EDN2,0.01285934746186607,,-0.014610203689741244,,,,,,
C1QA,0.09986128391644114,-0.06067581347660166,0.00993699272647412,0.022111590221679214,0.07053883489163622,-0.029907370261889193,0.06932667961381171,-0.010279963641043626,-0.08666169117283558
UTS2B,0.009483669110799103,-0.01857534295435014,0.042405769567289336,,,,,-0.014137241888858785,
COL9A3,-0.02204944790336767,-0.02880371662903817,-0.020926527209253833,-0.15149882778894214,-0.0036916828284813442,0.010235229131627588,-0.029202103281450943,0.06401515982101298,0.053576018421924304
DLK1,,0.0465140956913958,-0.022532346241702063,-0.029614955359456397,,,,,-0.02844919844198263
HGF,0.01662221808990713,-0.006346947615993162,-0.02191781469501577,0.008972172968460163,0.089374602839198,0.04388058594857055,0.07424566697188259,0.05909435787379735,0.0018426844040417439
P4HB,0.11938761118675617,0.05755103271591161,0.06107196590628651,0.03451518884593717,-0.00677100480497567,0.019841328518330672,0.07622517567362375,-0.014796538131408554,0.07070533924775614
ADCYAP1,0.006318974261808476,-0.029401974128567765,-0.01994344572787441,,0.0680997792134795,0.057315473999369114,,-0.04192446230356853,0.00028370815414895556
GREM1,-0.028594702319811094,-0.016054919798262877,-0.024367795862150335,-0.03193676578391617,-0.021394577318738728,-0.026133562579153665,-0.05350748714410136,0.06940468989937633,-0.039197067869764145
EGF,-0.002870361859912399,0.02731280152792809,-0.008511029103985702,-0.056490272214937055,-0.01940521162894761,-0.025334144740116957,,-0.00441365666942298,-0.019934504103192332
VEGFB,-0.013663912919008847,0.0891209545011967,-0.005769747726137845,-0.024754569814523262,0.01964181386125701,0.008209946688112296,0.018881061972643,0.0005669127194049861,0.10993207467938725
FARP2,-0.011617984052429985,-0.0025079541746932292,0.004167834579541211,-0.02906336350077904,0.020713100816385045,-0.07449584744399584,-0.028536845226755442,0.06739436078746151,0.04519420324093808
IHH,,,,,-0.02077576785587273,0.019134305034835705,,,
LAMA2,0.059585055066040525,0.05678678828543638,0.016758086692436207,-0.024257288170136875,0.096799281515631,-0.028864745546914497,0.08937661571151521,0.04537561677520154,-0.03602120494301542
SERPINC1,,,-0.011126958482769156,,,-0.019629669852672966,,,
NRG1,0.0003749436078277296,-0.03248536185198796,-0.03417290714892029,-0.0008248179176474436,0.018382439874818333,-0.002941774013262914,,0.049787477042371873,-0.011065498092141749
SPINK1,-0.03675413617292945,0.03721596275568476,,,-0.04380612772866232,-0.0241288144078837,,0.005741522186195302,0.05847856612923699
EFEMP2,0.07658442241868868,0.038078288216846244,-0.023307760390202305,0.11910927891161828,-0.06943439053018086,-0.0022932070403117637,0.12949717728169505,0.008590933724228023,0.02683374694473426
SELPLG,0.059527843563438716,-0.02735923724928942,-0.02944328217575416,0.007679039844575103,0.04534027857585462,-0.05119252520135099,0.13165849901341606,0.05639575033866372,0.02292225523575631
GDF6,0.009028784970427455,0.006335507737499494,,,-0.013941138038278756,-0.014777576247588044,,,
HLA-E,0.1561650739366729,0.002045421015579387,0.08394864130382772,0.04941718932106849,0.03963399516269379,-0.07964984578158181,0.016988571847147835,0.04052612691192161,-0.019876999008870362
PTN,-0.025587564597730355,-0.0061551521106283326,0.011395331263287293,-0.13190749709879243,0.0010222435652825948,0.051659392897083434,0.04594998081920473,0.03472338484400932,0.042309091272415375
CD274,-0.0015222412743543543,0.05852963668745608,-0.01834626073938141,0.049481021845565486,0.031845710119460545,0.061748991627170964,-0.03658631383902295,0.07996301782190234,0.06785852447229744
FGF10,,,,0.10665752185613832,,,,,
CD14,0.079143498239677,-0.031145010184588408,0.00725617013224062,0.06840010464840349,0.0916158936568557,-0.023161919692403676,0.043611321093591206,0.014212202300252582,0.039111160934942185
SFTPD,0.07267666297932956,,-0.019097899325843843,-0.040526352478653625,0.004989244271949528,0.005416009655909808,-0.038621667657515714,0.010982736733800454,0.057395856645845685
SLIT1,-0.03457479986262131,0.0029459076951007224,0.04035294211962087,-0.07380348806970463,0.06949336952817603,0.02703085387032838,0.03870293980724667,-0.022255638099837747,-0.007188553914724399
CNTF,,-0.01464159094359085,-0.009484823446895581,,,-0.0019065383391298877,,,
BST1,0.038649146474705444,0.027480392222090665,-0.01950012414772075,0.13424300520143767,0.06639734465381147,0.040725023951421704,-0.007443532784934086,0.05675051692161432,0.04842694367719357
AGTRAP,0.02352963063109823,0.014545982484629533,0.008640220123998047,-0.016390719674814636,0.03708917929994078,0.03801646525433694,0.0037578175000687105,0.03362502598810035,0.06042168139311782
LAMC1,0.050923840615595864,0.04091036504834785,0.054731558864468344,-0.07919187278835642,0.04965306951453401,-0.02652107001022836,-0.033221895692698775,0.014684906459931892,-0.021140011306970925
COL6A3,0.0622732453692797,-0.003870636774541889,0.03719907008076059,-0.056119253866814954,0.03158554563611844,0.022799389826723616,0.04040234064613771,0.011031079911181142,-0.006867590244007675
FN1,0.09678544353780225,-0.013736110354557664,0.036083452466695434,-0.10593251155583717,-0.0031528585627606555,-0.015869795569704657,0.041037170363115286,-0.022724156925727924,-0.03649764873944108
MIF,-0.014952417453865973,0.04563302256519618,-0.018805233778953927,0.14438734053763544,-0.047355228493943254,0.015002866657128869,-0.024982108979447075,0.016047783000369298,-0.0023590908436907075
JAG1,0.025196994344406816,0.02863098541084213,0.04699184981821628,-0.12421192710825132,0.06410297870901428,0.025515260495681355,-0.02139094612112087,-0.02423977318233358,0.027339508205122057
NID2,0.04828966407217882,-0.04588590454514356,0.022741716365688145,-0.04896138302731684,0.05566016442288709,-0.03140468459473307,-0.05118658880327264,0.012384531690711666,-0.03780905509660044
EFNB1,0.056106461325360714,-0.011628508620122912,0.044703936954627065,0.008037784916842356,-0.02113572944416472,-0.01287060724571046,0.048454263827578274,0.10401058306062527,-0.019617046244538302
COL4A2,0.05272282335796623,0.02329711796289564,0.031927499287406784,-0.04343188804543356,0.049810930868652376,-0.014101022572420298,-0.010315764384154442,-0.013922821402704448,-0.05608517145989958
SPP1,0.08858994605000335,0.08064878725995031,0.019611837516270013,0.1504374105303689,0.0023246584826123115,-0.01220675718836734,-0.06119846664900432,-0.058577931755706074,0.061625757128327976
PODXL2,-0.0027389597550992835,-0.04321698626201251,0.0008401025987353458,-0.05623600642804881,0.028822334975394766,0.006004248185966973,-0.037588745711927884,0.04570361889030935,0.04633500208774612
FGF9,-0.015463421264186695,-0.017433673039970628,-0.03318921443270777,,0.013948075488508196,-0.04459132768162762,,0.14734072398762335,-0.021966467969631705
ITIH2,-0.034357047076821925,-0.019561730725352815,,,0.004600433780004682,-0.04224490875393474,-0.033790588370459035,0.0912482832123192,-0.022539067421759408
ADAM10,0.03984271884134608,-0.06893476358684551,0.009995348866847612,0.05614391484736453,0.04897883143129121,-0.01261743799279095,-0.001675076074276016,0.002976479127465406,0.04019092312059783
CFH,0.044211998677639815,-0.01547829002268454,9.414315427093396e-06,-0.106999499630903,-0.00934408308267541,0.0013632325553850954,-0.014153808254504581,0.04868941459331448,-0.02539573162974548
COL4A5,-0.03472715437576784,-0.029739134912261222,-0.0006144610893412754,-0.14316121356826164,0.02775158380505147,-0.03001832486526448,-0.0726076763908808,-0.0028611267438405424,-0.04871002323292802
LTBP3,-0.008140199228668179,0.008944418862229487,-0.01079578460812989,0.028616601769094193,-0.01905939324314485,-0.045371093898157674,0.056790022441933805,0.010097536750745461,0.050873066764717395
GNB3,0.01727095377345739,0.06979067769795391,-0.001777919469214971,-0.07431868436676105,-0.015100828511894988,0.03195551612235839,,0.09632051559548574,0.05295323225179862
COL6A2,0.11837313466675325,0.020302037997337753,-0.0146147358580018,0.09430504927659955,-0.017328791469551814,0.00010891774116610438,0.024851648110720787,-0.01411159229810988,-0.006795859466479764
GDF9,-0.008372291274294279,0.016407102058495857,-0.016184805647352186,-0.03297565529905332,-0.01916426188982213,-0.001061061260516231,,0.04161607810962114,-0.027137820655771517
NCAM1,-0.11173756979632019,-0.0441959996810524,-0.041602624224288565,0.04092291458920211,-0.028699408433229785,0.037865086237947355,-0.0032516753254538807,-0.0004585603804272146,-0.007968288300577815
APOC2,0.026683259093277064,0.017307284974594894,-0.006687022941516274,-0.0367509047010628,0.12213598140531945,0.0175339382728441,-0.07669401471034805,0.05868899806107169,0.021248321323072347
BST2,0.05010291537241859,0.013955860800920507,-0.0026829239398713867,-0.01296846126743192,0.10029159300588034,0.037220086083667565,-0.00631018480281678,0.021448050950925907,0.04563335201561194
COL5A1,0.10683120753367382,0.005031218308475218,0.043592634594280005,0.0715220907907967,0.019784446999566496,-0.007524616261844716,0.05858079814286695,0.005013962372883421,-0.021333981286151858
CALM3,-0.057624614808051346,-0.007901227345453435,-0.0591271015217258,0.11056068347164855,-0.016147140987348253,0.03522801796424222,-0.00016289924784670232,-0.0007383075038978693,-0.03931470831972663
THBS2,0.03762059139553503,0.02625937608449772,0.02741520172339156,-0.04825415738097233,-0.0024644139667012533,-0.023563294253622934,-0.09433809277525096,0.028937746195145768,0.0024417863690913795
SERPINE2,-0.007530957253811335,0.00700635312436954,0.05113430759676195,-0.10015126590161182,0.01882615079829079,0.00282272325168185,0.05306876278309683,0.019040971290125497,0.10459281999823057
EFNB2,0.0296654944727292,0.007325180395461744,0.003921329045601659,-0.018788825413358187,-0.00019812627878825593,0.0373295422334809,0.08271060345128439,0.024527049621752398,-0.01879216356980144
PROK1,0.0504672149977052,0.04570626145137785,-0.015322888645797285,,-0.0158712460713439,0.0609637911333283,,,0.02510272673398012
MMP9,0.047043747129352664,-0.0077625154403371515,-0.015838264879477176,-0.04814249655770137,-0.07541226099257675,-0.024130479879992596,,-0.011727849839497704,-0.001303272222202382
DMP1,0.0031799774853889947,,,,,,,,-0.004487140887102872
NPPA,-0.054752986188516775,-0.026851843887315353,0.045672827858000954,0.004913829357083878,-0.015431085290348938,0.07965420355637827,-0.04161595431000251,-0.029652707346431245,0.0015061241855908957
APOB,,,-0.01924102140275455,,,,,0.013805257663373576,-0.011795948822926181
C4B,,-0.024977608078513125,-0.01246046872443467,-0.001848156252869418,,-0.02329371181249589,-0.012951910378931892,0.041908498654334846,
NTNG2,-0.038354109983602544,-0.020397380666642255,0.051247292029398095,0.0428042473316565,0.024590303165358932,0.008606806772262941,0.0096238948787052,0.0013072991967906429,-0.007457909455219087
LAMA1,0.017981384689900758,-0.03844571792392367,0.025246880165380126,,-0.03592709357008603,-0.015709993635672798,,0.07895860253938719,-0.0095268774197876
UCN,-0.018384645166627012,-0.048058610240386414,0.01577267851499058,0.13922911834034876,-0.04037868833371318,0.017281479791078247,-0.01277980997069091,0.07418600209555909,0.05942011697839518
ARTN,-0.011748126816259828,0.09280239864552363,-0.01583826641690727,,0.02941481425243288,0.1493553537553249,,0.07198792272631048,0.0327698598273772
PDGFD,0.06403762706814398,-0.022138655155364232,-0.010507009204082459,-0.062054496680930264,-0.03709268544816823,-0.02099436682647894,-0.03974828172371129,0.12466856389137178,0.10598805685615846
EDN1,0.03762957292997075,0.010861895757930179,0.05096807280601292,-0.04572830748143253,-0.0022130190033399625,-0.013538023064391582,0.095565166817905,0.02590997642386022,-0.00889982184904752
ARPC5,0.07589947367518962,-0.004794382019982041,0.009024167121443579,0.023185385220232425,-0.006892888269337234,-0.04180470286937884,-0.039995769737814976,0.04668084734716421,0.014049784971349783
GSTO1,0.061433422352852034,0.023177257362909796,-0.029079695563602417,0.0712590834858308,0.018966315030060812,-0.01792514298169581,0.0008192551046218711,0.055914587305958115,0.002877425023663579
PROK2,,,,,-0.01379087197851111,,,-0.020493801434766666,
SYK,0.08001616275865438,0.051936676189707015,-0.007060995740377416,0.08098635533193223,0.020448946829173337,-0.02061332162114286,-0.04837922520072095,0.005128748018156191,-0.04080601911749624
CD40LG,,,,,,,,0.04558709884851905,
ST6GAL1,-0.003760874803680759,-0.004989142876832379,-0.022180552581210843,-0.019805522623953443,-0.012976079818573993,-0.04710177751217824,-0.05033329160206697,0.05150267731124676,-0.07037903980788628
WNT3,0.04734522483780357,0.03556794607597948,-0.00010738851047898193,-0.039880028461096936,-0.054883616249515085,-0.01938134300550643,0.08530424343395282,-0.018260005040189462,0.013330245676491334
HSP90B1,0.06334916581516131,0.02673462873544888,-0.0047469007719562134,-0.00434222416151682,-0.038366519680057456,0.008270733055573045,-0.13118223910836638,0.00028276083862112817,0.06457316963747828
ZP3,0.012467004758340292,0.0063963459074222575,0.03788099783363304,-0.04707794672323135,-0.02559641156082942,0.06172475919315528,-0.04245193460935338,0.022391446499988935,0.058475480044441384
ANGPT4,-0.01906437683316047,,,,,,,,
NRG2,-0.03999215670437868,-0.02740716371513118,-0.026610457642127307,-0.0015887526839130704,-0.02867005676274714,-0.06063565968700658,0.09144401378082118,0.08831052213960176,0.01350472431564728
MELTF,-0.028563813068464144,0.052016931189540073,0.027042239502997726,0.05398830198847097,0.05239974289399996,0.050176791019890934,-0.02802161343033183,0.07449956261170351,0.07970659948514315
NLGN1,-0.04179058520398691,-0.013792273143194183,0.01848276960699503,0.010282756380512412,0.00787786913172072,0.049483299262899856,-0.011760733809546994,0.0057465722718687134,-0.01811118368622496
SLIT3,0.02398786502169055,0.043075405926187575,0.01211358278546662,-0.06525733325777344,-0.0066557419730747455,-0.014712463471238923,0.02161495195541629,0.028327207136160572,0.00482672560575607
CCL8,0.045301775546823346,0.02422886146668479,0.09956808960244513,0.01004934490155438,-0.016573334804255307,-0.030595540829203002,0.010049819206796255,0.00879990425751802,0.023923093490100678
S100A4,0.06448853514398027,0.028750787290046414,0.05116916490970565,0.15374182858323324,0.08075172089282051,-0.030553091003241713,-0.013581406637727042,0.00950772848394533,0.004254479129768562
TNFSF13B,0.03509250511416864,-0.020500826718262463,0.0018036261339775914,0.015228961303078872,0.062687720364587,-0.0064778196333685764,0.012496853368847528,0.01315358978152129,-0.05098083401895257
HSPG2,0.07708441074770664,-0.02028810402284871,0.00201540269182398,-0.08651545688104116,0.04510987452753022,0.00115049962757055,0.035958391099303606,0.0160275237376569,-0.01128013282333222
FAM3C,-0.021407041596616577,0.0420003945402237,-0.005779362016775237,-0.07780996139875059,0.03747493573684994,0.055282369976107776,0.029904831192667698,0.02009346159735478,0.017917447627955004
FLT3LG,-0.009992811203681314,-0.014856370402506298,-0.01863954793005123,-0.07789085819030563,-0.015743214531785513,0.013057969024808791,0.026224943485023525,0.05996503093799871,-0.03174524104479288
A2M,0.09104026478745399,-0.0028445395108884827,0.014303818842435515,-0.040627295364342675,0.14122502831117578,-0.03865000896540032,-0.041193883243646916,0.023464083259641624,-0.009385195750077933
VCL,0.03475705240295751,0.022755948541315633,-0.0044718493028336175,-0.030571503021293623,0.03385333258634143,-0.00527080280434522,0.09789921465536978,-0.003609286139832061,-0.04481490316106131
FGF2,0.01805221999622886,0.020910594509219133,-0.0044505504926452884,-0.07661701979329776,0.04440543609430396,-0.024393947974697773,-0.02948591852283834,0.022778118498625464,-0.019676078980488343
AGRP,,0.029610428755493114,0.08644135773424429,0.07026043939578921,-0.016352015412143386,-0.01937923587351819,,,-0.021588032889294336
CNTN3,-0.019565429341658964,-0.01847065494244151,-0.018297784126091267,,-0.008112084150257107,-0.024088785936763068,-0.014718941671163567,,-0.0027472578716842403
RNASE2,0.09183015554389304,-0.006248303875014536,0.014449615721182866,-0.046037907764494394,0.0601875014441843,-0.0421748209743429,0.22175342946178808,0.05710672185313843,-9.32143387238508e-05
ADM2,-0.02712778600136091,0.08228035625444854,,,,-0.024738172709553252,,-0.023102251635359113,0.04217029105092288
GAL,0.037583926557077665,0.047926379651512065,-0.032618911544248,0.02317878661092698,0.04016894214293883,0.005192209326613634,,0.04803732627494931,-0.039596575660637956
IL36B,,,,,,,,,-0.0148611485468302
CXCL6,-0.020328599670550652,,,,-0.027106963088537557,-0.043224741440555964,,0.0800312120408182,-0.00015773959153162753
PDGFC,0.023370875713846422,0.055434773023994875,-0.017418282512181,-0.10933513562500914,0.06368204028649481,-0.011509640116869873,-0.061631505077727626,-0.0011043341218899183,0.07395959702781116
COL8A2,-0.00012961645224541203,-0.006268446062079183,-0.06448759287395309,0.06522019178901603,0.014430705178807792,0.025075771908831146,0.029906682785278593,0.0191203838653388,-0.014613216153805305
SPON2,0.02134362058112226,-0.030126589971427094,0.007572878097540374,-0.10513681235317861,0.036887350623836,-0.0022055446302569072,0.0067921454683906,0.048762741404180965,-0.010442866167899596
LCN2,,0.0831344706080463,,,-0.03456621973626735,,,,
SEMA3D,-0.019323498751262852,-0.03458269158209339,-0.028214046076103606,,,,0.15687869093033405,,0.050399035044809345
BMP6,-0.023313308898257175,-0.015663569659484407,-0.010273965329865103,,-0.02888840339571269,-0.025789551807421287,,0.008732531841336504,-0.023688993937163453
TIMP2,-0.018190553567864146,-0.025567877729135994,0.07203753658654775,0.06973608772079472,0.005378519266437718,0.007450891091960131,-0.009142171178901525,0.009193307351311486,0.05103708616842479
EFNA1,0.09528816748575956,0.04145578228521781,-0.025414391808858895,-0.00311391694433772,0.009810260206302587,0.0006012238007055463,0.01978188754071688,0.07075865267840845,0.031876952841314754
S100A12,0.09361152007896124,-0.01806327381564899,,,-0.01749947731316874,,,-0.009139237657958783,-0.020297163886373443
TFPI,0.0011542692068026432,0.014331933252649885,0.02937404975622303,-0.05195194173366314,0.027355519408578596,-0.03752359426397265,0.19562548718729336,0.04787852916178909,-0.00559367240220706
GPC3,0.010648021798702764,0.027247245896484723,-0.013477034607531989,,-0.01245110009502086,0.0021384999560230657,,0.016921504241623007,-0.028539786478886185
NMU,-0.01605829595489218,,,0.11207230223015706,0.03936123827922523,0.030521996285046298,,0.024107692765561527,0.013177508688730185
SCGB3A2,0.03454387270748546,,,,0.025022206079909428,-0.00979034125171508,,0.04369822961958285,-0.023689015141563848
LAMB3,0.026945952595459333,0.010542157717387448,0.01707765189235522,-0.07139459897303364,0.03485622088146595,0.00017216647173765655,0.01124862032087126,0.053965650872211994,0.015244040081271965
LGALS9,0.04826748073901067,0.025797646816442955,0.03070792151605746,-0.02556805858526407,0.08336958388689719,-0.030214603793435803,0.003868651751437709,0.05799949756092788,0.04213646681380393
VIM,0.12208897250939818,0.08097046884049536,0.02631642731405503,0.1409002035160693,-0.02402551728833853,0.016708178585533563,0.025740132153298585,0.059360854397559684,-0.007990342546005742
PLAU,0.0755833311135673,0.055745709029988,0.012953100912359924,0.036319166849415184,0.09521225712777176,0.06794374815471035,0.07629288109900775,0.008480936640270033,0.06829065081042093
TGFB3,0.05698778450516657,0.03591240487662631,0.02202053553961733,0.02756385026542577,0.016797730726914546,-0.0045100264779804125,-0.02233193525592175,0.031649938226367295,-0.01940281782696698
APLN,0.05872007612378122,0.042764243088133425,0.012686096552063392,-0.024751968370616377,-0.046652034423915266,0.08352912902875052,0.0010626494764337038,-0.036020457576548995,-0.006045951939697653
SHANK2,-0.036118891610081694,-0.008669020703591088,-0.03886568419529324,-0.04510992625702022,-0.03543511592491466,0.014631636341604269,0.008908706725654216,-0.01346285870481207,-0.014944746823188955
LTF,0.05712274833154227,-0.06004869510190617,0.028652189181869164,0.020778343508588048,0.02373532957207829,-0.039164181773324105,0.05604322675041057,-0.04975534275471178,-0.03137494359017722
PYY,,,-0.01277335357465853,,0.05031029140264328,,,-0.004391849677332153,-0.02158803822221756
PENK,-0.002214059939695463,-0.04698147469039721,-0.03641845902177461,,,-0.026109556322652,-0.03688096099955624,-0.02736628958377121,-0.011896855521228331
CTF1,-0.04711305587086297,-0.03382535082501179,0.031121899181131313,-0.07196862382421403,0.03995340190305939,-0.019597828985076438,0.039758784340248175,0.05125762344912149,-0.018751882480552966
COL3A1,0.05418614738979416,-0.06000745082640451,0.08051886074673911,-0.12083455135391083,0.049766390507491105,-0.027904583312169138,0.01167461010300643,0.026357855945353153,-0.05385866265659285
S100A10,0.08038711284142662,0.04557870793056187,-0.042063472668881295,0.16839571356952174,-0.027917586464948088,0.016557442811431622,0.031043028106184534,-0.011813012249708868,0.08070232878500444
FGF13,-0.00319557309703705,-0.0037978181130738147,-0.05678720214875686,,0.020200677059796664,0.048449321649504766,-0.009267955954275308,0.007387000599579333,-0.019304962731215854
SEMA4A,-0.012289906806329439,-0.014246048371211998,-0.02708216035805776,0.09153592340742238,0.07628123364701993,0.025974166202153405,-0.05783700064911954,0.027722379951968322,0.016795323895104363
EFNA4,0.05766130203623364,-0.007797312361292868,-0.01204017364068183,0.07580306129783855,0.034024834997483544,0.02022221509754859,-0.04084802438653032,0.04718534053087168,0.025948642192031884
HSPA8,-0.04653453105206431,0.0022415624892219636,0.00259201784862381,-0.05489272630885616,0.0019239871110255705,0.033739973137957464,-0.010177504690754633,0.005895446804568859,-0.002942854867102046
NPB,-0.01771478554486896,0.0023684959119113173,0.05739977149768736,-0.025099087074277434,-0.01903501442786165,0.02882213757890003,-0.026608523319953892,0.07625401310966326,0.013475766143063367
ULBP1,0.020215919005490336,-0.005179487884988572,-0.015668174260279215,0.012621643128966274,-0.021338533799481127,0.035134974832774966,,0.005281926182114608,0.05724633849328875
SEMA3E,0.05623037332042465,0.003695413829245955,0.028242608114990516,-0.05626279501483454,0.11904318831834688,0.08094799214000317,-0.014057360357446551,-0.008470339363893215,0.007280432295322475
FGF3,,,,,-0.014710191469620363,-0.025944690152569668,,,
ADAM9,0.09803285522512675,0.03785837097951629,0.005311186524799558,-0.11847308514986393,0.049631634845330085,-0.0043529785207223615,-0.011804416321304497,0.006755765850073817,0.06171246650259549
ASIP,,0.08780504856448833,-0.014054130807785496,0.07374166341243311,0.04762730696055505,0.0755364159428463,-0.05384274633149792,0.020369262702158636,-0.041205086601192945
IBSP,0.06477660023345948,-0.010564586957955417,,-0.02306021604876606,0.07497168330043447,-0.060903518947270405,,-0.0022946539828405882,0.004014858502549402
MMP12,-0.01799243019997673,,,,,0.06469189401322815,,,
FAT4,-0.005329036491880217,-0.03497062384717373,-0.020759715736678813,0.06598401806424845,0.06651461936228548,-0.03526059188930843,-0.06008874334167978,0.0695827036841191,-0.0595939919264727
MDK,-0.010904711697726823,-0.028333036555631595,0.04159319497670838,-0.1564443804627542,0.02598713509234121,0.06392808241863927,0.05218240885419346,0.028278846319427797,0.07278722228698575
BMP5,,0.05049496010348618,,,0.033759745578619084,-0.006322609019905193,,0.035901133585148445,-0.038419790784647356
CAMP,,0.024086672567157373,,,0.13642990283705836,-0.026864735560186166,,0.09665286119425687,-0.029636474064145126
HSPA1A,0.09027615572652323,-0.04125904409065574,0.08066984135701616,0.05396215146553834,-0.06501501010769786,0.046989362588641406,0.03448927649679324,-0.019049610864138835,-0.03284305872280906
SOST,-0.015098074785409315,,,,,,,,
SEMA3F,0.05566607323044724,0.043026918308168474,0.02489685421041185,-0.14216967886932982,0.09177685725368714,0.010986300004080643,,0.04399242540951714,-0.047959954423535185
ARF6,0.03403972388888741,0.038392025154513565,0.06421463464657572,0.015744755292799277,-0.04311476701034531,0.013675811415910517,0.06694491604171396,-0.0676255310034664,0.04788594088361519
IL6,0.05152563612536783,0.026214848634944044,0.10319595709602891,-0.04052636593565748,-0.03613225481277714,-0.010426675413406163,-0.07210371695973868,0.1088555687894796,0.1082555664304017
CALM1,-0.036540007268838916,-0.06820219176140369,0.006127701272847544,-0.13173207937798173,0.043596772786625805,-0.013768552936269284,-0.04749746771049436,0.016508622709818142,-0.05630612557875091
VIP,-0.05747416466623345,0.02483062163327319,-0.02479315607566248,,,,-0.0356700801662509,0.021631426457445355,-0.03150237933945345
NMB,-0.03630954508161498,-0.06365459314512768,0.003949210141915889,-0.08400415598983887,-0.04699467375805753,-0.04408662329994907,0.017647737902955957,0.0036774209367256235,0.026733651278976006
CCL26,0.12235037745119298,0.0034056367756828436,-0.009484823644045274,-0.0507415075626939,0.002827219407342106,-0.009865452128054637,,0.0360136233343287,-0.024375789609695303
FBLN1,0.03004832372585049,-0.021702544854844342,-0.0060572060390061515,-0.09167523839671612,0.0009417947498744991,-0.029214126243426872,-0.028010777671633454,0.036219767075623494,-0.06902920443590448
SAA1,0.08968105070744066,-0.005144418884219348,0.06499682185463129,0.03406578563212775,0.03285809338180396,0.0246763905154637,,-0.016130843006309424,-0.018078107884208678
MICB,0.009732713302965884,0.01719075467308898,0.05230151791183042,-0.012633088353931298,-0.021523106030022374,0.002763256754438397,,0.03344480637460784,0.05982505381726628
MMP13,-0.005145728836162837,,,,,,,0.06661008135804573,
F13A1,0.06365772406416005,0.011713653095813417,0.010073793462311206,0.11114693349952255,0.044967570272006624,0.0051514958909534,,-0.024263568110444955,0.029718114411567464
CXCL11,0.055608403624365796,0.020372966988505905,0.01622974222198862,-0.033489408963731086,,,,0.04712938047801427,0.0016482963158231346
