,MGH258,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
WNT16,0.03706396428106818,-0.015480748245121028,-0.007686914594827413,0.07564271682921457,-0.015838267515071898,-0.010695765034579082,,,-0.018506052291986062,0.016042142123866
CX3CL1,0.037810348961725415,-0.012550064785957982,-0.005635861621376596,0.021825326992548105,-0.017316581157857724,-0.0014942083644022175,0.11209656159802374,0.1179161280076904,0.10504123880847932,0.08236340916931002
FGF1,0.04115138021793781,-0.05696269694305792,-0.016983236494058116,0.026181230146942274,-0.0050111392157781934,-0.01873478385351816,-0.053423560402474105,-0.07221036707242032,-0.07686011336279808,0.07938263259920617
ALOX5AP,-0.031212846857196077,-0.004691035713635841,-0.011596254811517893,0.04855997368324297,-0.03402034533582197,-0.021522346074857233,0.07498329428646829,-0.052011883016431726,-0.04238003200463972,-0.018815515602802427
IL1RN,0.04854889600818391,0.005905750184496101,-0.01381323785005713,-0.013567574328746425,-0.02490896022708008,,-0.03784277658947865,-0.002756462954639137,,-0.008826701131918892
NPW,,,-0.006678807091415517,,-0.012773354094829612,,0.09536702826991986,0.004330619473472962,-0.020668151831455907,0.0010153574305077767
CXCL9,-0.04617387533018768,-0.010717711387030598,0.010215411537736382,-0.016409199471390086,-0.024851112181074286,0.007988632795227128,-0.011612507946363647,-0.036725079433784155,-0.004041307815072124,0.024953380427757455
ANGPTL4,-0.029121390692030586,0.04463470969357997,-0.043314858507000155,-0.04774524721171858,-0.042786075112108406,0.06268641965790758,-0.18127468696975038,0.0016951510838280638,0.06280542987287747,-0.05376120092800398
UCN2,,,0.0540871758315915,0.03946403722559897,-0.01442703150486023,,,,,
OBP2A,,,,,,,,,,-0.01879397240241458
COL4A3,,-0.03772419515042385,-0.015295551077920725,,-0.01866289549689137,-0.029462879521502238,,,0.12850526882616056,0.011552145421659922
NRG3,-0.036739685092332365,0.003631397111447684,-0.007370073915371363,-0.0550596557617122,-0.03328367489688251,-0.014102076336990756,-0.05317572781313725,-0.04018765299851414,-0.0013516105357218229,0.09807623242620069
IL23A,,-0.020649635278307578,0.015043541442990737,0.0695518899130089,,,-0.029800803608469657,,,-0.02713059892508855
COLQ,-0.010701199290408706,0.03256475281193196,0.0845257222330953,0.009758788423689383,0.003950229951348607,0.06031523767288171,-0.13901640363720733,0.006352497157860697,0.0017929122202292546,0.014161121015775617
SCGB1A1,,0.0672407490307911,,,,,,,,
TNFSF12,-0.020030803654789868,-0.0018223921949782646,-0.019480242014446085,0.07125042897731487,-0.035949552601734436,0.013648304680659449,-0.008002508020521375,0.06527814181549066,0.008281704172080706,0.06106653784232493
DKK2,,-0.01843457874145888,-0.02003941034728442,-0.025604742795963854,-0.01479130460344416,-0.014092138455275467,,-0.03478270721564242,,0.011930550337723304
FYN,-0.022447580098102722,-0.012168222005745313,0.004335113616077057,0.06071691754536895,0.02931909510090147,-0.02652193734618298,0.08057147102869494,0.009385280517439566,0.045953044697072,0.1023894514403211
ACE,0.06886966820576741,0.018539906106002497,-0.023312147652663193,0.0786651316727786,0.054467100667715124,-0.02136932982627607,0.021790805483528995,0.14229530326675957,0.04780479878535078,0.03571828177735367
IL18,-0.02411766399024906,0.0003459384868562651,-0.016517701697677602,0.04406391319310666,0.05253735967595605,0.025589468301548075,0.10970893565070801,0.0673846139201048,0.03702284847810341,0.044782256902624724
PPBP,,,,,,,,,-0.023795498425836413,
CCL27,0.017072587982944382,,0.05257456230197381,0.05177162217120651,0.04668898971607907,-0.014516930127668652,0.09593512628563422,-0.06260011944288373,0.056558665941550894,0.0484151839879188
SERPING1,-0.11168420844079047,-0.024041545822953096,-0.004269040944484703,0.08969530412275314,0.021654261864617243,0.023143664849149155,-0.048286353866217546,-0.031567786589802534,0.08010128290019901,-0.0007537569527122692
AZGP1,-0.01130278585939655,-0.049215706492470035,-0.07483247133869952,-0.02531297066159104,-0.009221792582471723,-0.007346783349897676,,0.0077504875138682565,0.07948964796668201,0.03937914697463279
INHA,-0.03158256135171868,0.004223751242798381,0.013009182751965961,-0.0012348605850514937,-0.02626802097275824,-0.022366170140412523,0.0832281869006666,-0.05093492299220567,0.026875337082092225,-0.024664280234937653
SEMA3G,0.031079509442564542,-0.020976287008618356,-0.02913701712786084,-0.02764622983643033,-0.022878925220863978,-0.005611833801932648,-0.07878122714220678,0.05272906975663066,-0.01906795653505705,-0.04641738211194005
COL6A1,0.06051820801818364,-0.035683090157492846,-0.003415455628858148,0.06556799752245306,-0.01243686194695622,0.052236775042051806,-0.07743711374003519,0.08299252530554474,0.09389836361073407,-0.03184236149901465
FGF17,,-0.01722763868275398,-0.005298982921361766,-0.02117442945286741,-0.020959614200473323,0.014159397509466355,,,,-0.017904891464240836
TNFSF8,-0.02501531315588129,-0.015248986388238425,-0.02519180870992177,0.21036817700772317,-0.011811474318288597,,,,-0.01850605948658048,0.011808357187531517
FGF20,-0.033306820402919816,-0.017906046439637207,0.007596538991190939,0.014156685573007546,-0.006558145137908384,0.00946427994725792,0.025119269560697682,0.09006194907330138,-0.04904243740870782,-0.03082451546987854
ICAM3,-0.023188115114198216,-0.030887289333753856,-0.06201989640660304,0.08131318646920589,-0.006176490200261935,0.029412269822592856,0.061588440487104094,0.04268671881800276,0.05697586894667045,0.053781716935592604
LAMA4,0.14898421830020392,-0.021124348523790203,0.02070699875211229,0.12241348284169969,0.032864803759681246,0.03640986816971095,0.04430621780556254,0.13938449843326628,0.06331247036028166,-0.016593830725280367
DLL4,0.032146723641536805,-0.019530927770405992,-0.005176268872536567,0.0938397631597817,0.0036782814714727027,-0.020327814881491782,0.026830847209195045,0.1506937457575464,0.10125096503014075,0.022394571699217703
SEMA3A,-0.005489585474677974,0.09829709571236865,0.030632553084355446,-0.031601674059962157,-0.015120121823584175,0.00020780707454878016,,,0.07102420469789866,0.022012590053104845
RLN2,,-0.016376399884431216,-0.0012236634520241694,-0.017424198835778514,-0.012031461499299475,0.03089652126019733,,,0.0010617611255307408,-0.02066425353644313
C5,0.028407550827750934,0.04368859528615101,-0.012139221920666465,0.14354934236523573,0.062228941027838325,0.01768406508746627,0.12891361367348877,0.05910393173756457,-0.05430656644470305,0.013901483557106176
COMP,,,,,,,,,-0.02216150246681228,-0.025527102674829574
EDN2,,,,-0.018543516173074318,-0.014610203689741244,,,,,
C1QA,-0.06998269967552104,0.058001282673772435,0.006251374998455169,0.0814829711081983,-0.017016223965314572,0.05263099894544568,0.04798471537590102,0.0029954537772696583,0.024388492396881373,-0.0007525753967923876
UTS2B,0.00044687656586489235,-0.0005299368525500911,-0.025423390324973903,,-0.01039990465138052,-0.027451326850960325,-0.061120416145066456,,,0.054278037475918584
COL9A3,0.0001340414372382573,0.07261873371216447,0.01884710640372465,0.09159705838508071,-0.00935839994636864,0.010895786425176683,-0.056770079226068484,-0.015705184778790793,0.009977492931463659,0.09758057859330412
DLK1,,,0.022569561904764474,,-0.032090529275717844,,,,,
HGF,-0.04462897604106802,0.03519817101087838,0.048744819199797285,0.007124422829670589,-0.002255103595954972,0.03550515434292105,-0.01995565605415729,0.03167883450865158,-0.010170363590170109,0.03253594559565151
P4HB,0.015117931605854925,0.007453437413682061,-0.06728478691329666,0.06218412401157928,-0.04610783346945018,0.011108245874246503,0.06022276349268161,0.12981784616992623,0.054890494852057714,-0.025125650786337488
ADCYAP1,-0.02333220945831878,-0.00866998160770727,0.021166011761454193,0.03229588067343796,0.10855709588232372,-0.017128668203491466,-0.06975499330289939,-0.001997934606890452,0.12862206137880108,0.09117333849955167
GREM1,-0.0182976242789575,0.004030114296451064,-0.021973779631982483,-0.023146294863535977,0.005480209845665334,-0.016483559838863928,0.023762490477377565,-0.05933306196531306,-0.05473295848524997,-0.013853646493201636
EGF,0.03615405742636814,0.030930947714335046,0.02623146910400172,0.06923393917000006,0.023454948661310156,-0.01381716824846544,0.024701679436204913,0.0601663293805812,-0.026932764453948668,-0.027020331671994968
VEGFB,-0.024706480857684742,0.02605939544884958,-0.015014368973914363,0.07603923323569471,-0.005012433202831345,-0.022958551205929226,-0.03344364619312383,-0.1043071573297794,0.01796944479982977,-0.011905670545965343
FARP2,-0.025062081353026643,-0.038678016381860476,-0.01760093941674426,0.04092132056443914,0.046098907299048364,0.023674075455396546,0.015105000051642085,0.11833941359732607,0.009595691228535949,0.057672622181409
BMP3,,,,,,0.07140400765610148,,,,
IHH,,,,,,0.02689128933279225,,,,
LAMA2,0.02917150580002273,0.0014249501798585115,0.0803446885818297,0.03371278321923069,0.01177018988640476,-0.011166256289883035,-0.00351479151557585,0.07539519318490485,0.08425285868598963,0.021883761659993062
SERPINC1,,,,,-0.011126958482769156,,,,,
NRG1,,-0.007672767029831976,-0.009778193895358778,-0.01633130883823767,0.004435823150659048,0.04606606984878849,-0.027664029299338727,-0.010671746167068667,,0.04076136155399665
SPINK1,,,-0.05032404569785446,,,,,-0.03694289763615395,,-0.028805127320385395
EFEMP2,-0.022280615765409236,-0.041608876214767436,0.039135678490145966,0.04193709940223267,0.026010062587913278,0.04145479534066649,0.05834904418240945,0.09588109116998358,-0.0017513768327060155,-0.036775074318162716
SELPLG,-0.02180202636418231,0.0358275589849616,0.06589193044430314,-0.020783726960567635,0.02365481136689682,-0.009534665904203968,0.07770187740335253,0.09641561616914891,0.056188864925473724,0.06241892662663356
GDF6,,,-0.02848058770684588,-0.017424200715329945,,,,,,
HLA-E,-0.06136151259844626,-0.02557045752263034,-0.06975944645971319,0.13134602414992602,-0.010774037431427887,0.08886687279771704,0.01881296305328713,0.08101113652195045,0.08076786690872605,0.023411427636945658
PTN,0.043384708876109436,-0.026903030556948128,0.06680473725684039,0.13007629067459944,-0.020209255914090805,0.05729986532534397,-0.02606324513412378,0.07956764181444326,0.016978900770194327,0.06433973910121628
CD274,0.09421463682764883,-0.015718223130850605,-0.01803253413846428,0.07871779717320476,-0.009279137198500551,-0.019552568221682873,0.08439416382127933,0.02702969945147384,0.01817385552383534,-0.030854247639780487
FGF10,,,,,,0.076112987014727,,,,
CD14,0.00923222899158601,-0.02552663166278866,-0.023797609727552356,0.05517436156074977,-0.008600632243947694,0.07204354001493929,0.09135880046433474,0.04655097503166002,-0.013060039048592497,0.033754307522537164
SFTPD,,0.04924326031823472,,,0.05328964546639782,0.03139500450005387,0.05681655337614286,0.006689397979200923,0.04717856878802934,-0.009564241681251646
SLIT1,0.06818250717229286,-0.028957387162162923,-0.045992936790062826,-0.02604884136140726,-0.014332740074886432,-0.01843117760412913,0.009398448326157768,0.07944212148018709,0.011202853183677471,-0.03294647441421045
CNTF,0.10928274173833054,,-0.02003940828722836,-0.01823013910342136,-0.009484823446895581,-0.016483558414228737,,,-0.019067964059393417,
BST1,0.025527943666755055,0.05137501061105179,0.012239032614676994,0.08767374138742873,-0.03644991225310366,-0.012797482560729347,0.07751196636719695,0.15472197566084014,0.017399857593470753,-0.043915878729505406
AGTRAP,-0.004029288992933951,0.031077086400699665,-0.032743468011779554,0.08931361447375928,-0.007874496955886838,0.02069840408439693,0.055969833884125575,-0.01244649414619758,0.009419068650225432,0.07866038772184343
LAMC1,0.08502910663712929,0.013044023843046813,-0.004118352055545837,0.11007331759406255,0.011527949241119785,0.06301186747392176,-0.06020877363634735,0.12477928748125565,0.04980744572594626,-0.002826748075159093
COL6A3,0.02335053491128101,0.030417424609585648,-0.03581849634330307,-0.04964584861949731,-0.019665034379330818,-0.004726305087880946,-0.009098141433321827,0.056185581704865546,0.016016639335434735,0.031269178258792996
FN1,0.06502525165679378,0.044693638939051546,0.008204385653361642,0.11818721182153628,-0.02205289219755742,0.08089835720006856,-0.03721446912957815,0.1857415435739952,0.09335114709994133,-0.07319643413908913
MIF,0.011287231499104695,0.01619411002334112,-0.020785089648391326,0.0009806179087177706,-0.02719269614182085,-0.07070054743336922,-0.04538573459646605,0.008057950781579398,0.007410095072630943,-0.012940889211269986
JAG1,0.03215250137844911,-0.06785489870195384,-0.03917941017156285,0.10089757389279778,-0.0566799244930896,0.019304772911299697,0.01642582901151752,0.14275969123737503,0.01802210773089487,-0.07019962688178079
NID2,0.056184871095750946,-0.005168060408855193,0.06302378259493967,0.13468632501057423,-0.0008435040160985651,0.014230679809872323,-0.05058184103799757,0.13311261991584078,0.10734326650617085,-0.00463944638333423
EFNB1,0.05398011000480129,0.02320061514145147,-0.010091977287054509,0.050474549442574394,-0.0446403529584624,-0.033813737382025,-0.0513012610175837,0.08878032811903155,0.035160714102296806,0.02205734967021186
COL4A2,0.06747673599524266,-0.018564106733099488,0.06922028571420148,0.10191419362105823,-0.037184966177187244,0.00837398080069014,0.008859564685726682,0.1466594862932697,0.06729523978940526,-0.018853497141333043
SPP1,-0.050748584435550796,-0.0686639861122537,-0.08890032812978702,0.08892340684104162,-0.061645290985851524,-0.019822759190919415,-0.08078545354975404,-0.1740152031445137,-0.04205090162990923,-0.09620132544192066
PODXL2,0.08890683334948091,0.049390765256364856,0.001451430483170943,-0.02440976651078563,0.059997052515809036,0.00883047116504781,0.07804870129948793,0.09113796786118201,-0.03992446359348432,0.06757122259216801
IFNE,,,,,,-0.01841636618562583,,,,
FGF9,0.012995129420610565,-0.014331753287272127,-0.007908292712031442,-0.04231713302355442,-0.03318921443270777,0.019234736652064238,,,,-0.001335594875117602
ITIH2,0.11419368770383617,,0.006794279906824915,0.025068604480550344,,-0.018731807607636965,0.08016975179990223,-0.0615804919962741,-0.008135441086886097,0.04141207826496336
ADAM10,0.009990105651478693,0.05849657638388229,-0.003934138315303666,0.060680031300323393,0.008822941741712382,0.008461348803834028,-0.004031555425678032,0.0634375950937052,0.006832404577363612,-0.031093209760329203
CFH,-0.028927996579231847,0.012676521620847304,-0.05517393433068035,0.07790654285815272,0.010034074293840713,0.06390493172673732,0.06087684735550868,0.10566002783409269,0.060686610724144066,0.049588864593297255
COL4A5,-0.02716987081268969,0.029027255573606584,0.008037467560571287,0.009134195098747432,0.04596796436117737,0.009868007667780352,0.062265817754951575,0.038080519735659075,0.011657836428665448,0.027792053049898544
LTBP3,0.024603318976648737,0.012002764984198094,-0.004756731185631172,0.03933143809089838,0.026092499174909887,-0.03313268380009768,0.00665689564503618,-0.03991236257768548,0.06581640238136255,-0.007304191282327484
GNB3,0.061671921369554274,0.02578620685598861,-0.01520660624134784,0.0399400205435575,0.02073974868003148,-0.02437702710183835,-0.052642585253347675,-0.001768187066773923,-0.01752298346309538,-0.029556777260315237
COL6A2,0.08190519565603525,-0.0024846135932552354,-0.0025176732486828007,0.033139131265788414,-0.020388115037485936,0.07968985127087296,0.030095967630655453,0.0933309443722144,0.05988478967469436,-0.007459998841261688
GDF9,0.11159015608929261,0.06218608783396128,-0.021240790247398063,0.08338010924768761,-0.01014430858165044,0.02002355514118243,-0.05150739846985117,-0.048501002530964586,-0.027993395686778905,0.043172610107641285
NCAM1,-0.00526494536507816,-0.003914065562539227,0.013033988557917521,-0.03202405295659029,-0.017119693815787755,-0.021884268428392962,-0.11913436196954397,-0.06563808729666816,-0.049446973041440516,0.011216093117843773
APOC2,-0.03962988802352673,-0.04098352605403088,0.07048813710694438,-0.03119473229717162,0.01557808223380143,0.04632775206079753,0.07355494513142842,0.009440013917921465,-0.012824706645146724,0.1369852748347955
BST2,0.04917949750650264,0.048245665502771116,-0.009328357885383816,0.1801370901475768,0.03055909801373808,-0.010273649367901958,0.017211461286771472,-0.0027927740351968177,0.10007495801437993,0.08031171916703125
COL5A1,0.00851565933858269,0.03610007198470755,-0.058965154907296945,-0.0008195735246361636,0.024098130340691193,0.007004515996717391,0.008489618007673158,0.1810326731324731,0.14505198338130104,-0.025486586051552268
CALM3,-0.010562848427405387,-0.0024821060028090277,-0.027119595812212714,-0.06347304252136671,0.024183581405542328,-0.07970464483262472,0.05128194791682268,0.028692839878641796,-0.026127317024322142,0.005735430660796298
THBS2,0.02058392452918956,0.03972188563935191,0.007107704750837392,0.034638988960694485,0.01834708746004398,-0.021607936537697072,-0.0192317124244968,0.010050642552447047,0.015637108230734123,-0.007187772132459304
SERPINE2,0.03624243455608813,0.03044464614148508,-0.0180195156015006,0.05347654959907901,0.02631430098812963,-0.009729778132910143,-0.01893073778364503,0.05632333520242215,0.04841234940674021,0.019056428542758158
EFNB2,0.010048061000474619,-0.011356976621378568,0.0019903114721319696,0.03127894180136185,0.004855682833380671,0.026116174888802177,0.10823734776723927,0.024491367266779928,0.06244867008120977,-0.004648194341470852
PROK1,,-0.019936826458670762,-0.012154697255955653,,-0.015322888645797285,,,,-0.019067945446577583,
LACRT,,,,,,-0.010609653546010985,,,,
MMP9,0.04762506168310404,-0.015480751203299238,0.04435560451667276,0.09320452589108598,-0.015838264879477176,,-0.013237640292443096,0.12299542772053268,-0.015864912226177467,-0.06308471901299716
NPPA,-0.0603292320474719,-0.03801774271778606,0.04284738133117476,0.03947386494740832,-0.0185411090394639,-0.0066978506964662605,0.12374792943523343,0.029785747355006706,-0.051824491246392865,0.015137285487592786
APOB,,0.06938855472992474,,-0.013977905604755156,-0.01924102140275455,-0.01721014879501815,,0.12317008466667659,0.003545763571927871,0.10608623663795398
C4B,,0.019010775219401498,-0.034185935685001556,,-0.01246046872443467,,,,0.002860755177240673,-0.01879397765743471
NTNG2,0.033868361274315646,0.008836117423609121,-0.04609389501587594,0.034657764606504125,-0.01729770404946392,0.009385040205425747,0.04256157732108108,0.022247357250434946,0.011209388661092126,-0.002598939259071433
LAMA1,0.03418005915151462,-0.003820665021698802,0.08846752179254892,0.07691458106838721,-0.02294064733249835,0.05251461126571155,0.1128936404290788,0.16219349666503813,-0.03303095230368433,0.039427879762804846
UCN,0.026515429928137067,-0.04902942509042433,0.008316162824236008,0.008852922696329257,-0.028214048496419397,-0.024377031802434532,0.019485832298298693,0.06605274412718012,0.09676603685491197,-0.04899049881252579
ARTN,,,-0.01640549514916195,-0.021174441023235395,-0.01583826641690727,,-0.008085382471627921,0.021526621494759583,0.10394076057064973,-0.011896773992098767
PDGFD,0.056291019324403765,-0.032065323781933254,0.002966788453434469,-0.02988314513250388,0.05200573697766985,-0.0034145563009765818,0.023681425037597844,0.0565234691693512,0.13436594337370047,0.02252725730692797
EDN1,0.02161538000990459,0.0390692263615132,-0.005089587547881763,0.061654479857402515,0.03233922082076477,0.13327358622815144,-0.0685223219197433,0.16685381566188712,-0.013267453722380754,0.06158728461532855
ARPC5,0.011841194691380553,0.036461801220696755,0.02615299530245321,0.07458878389103601,0.014800240479107643,0.03915590184777744,-0.09323166490584353,0.0972996998000911,-0.06768192082200247,-0.034512733046229045
GSTO1,0.00594553365218921,0.03433575772639032,-0.06600308362629982,-0.015018389843771782,-0.01296602785227361,-0.03265435011341336,-0.08127915246390476,0.01766521185451322,0.0546488649849819,0.017114019361825657
PROK2,,,,,,0.013100511768743392,,,,0.09271310418549802
SYK,-0.04694018009570314,-0.0074636151385238285,-0.03671743736466615,0.027353280712973865,-0.03252664111474539,0.01505650138295609,-0.028688699201342205,0.05359029375475674,-0.04190633774866431,0.033402561020921484
CD40LG,,,,,,,,,,-0.01835446429131081
ST6GAL1,0.00775155692572382,0.0033911982099172175,-0.022741515440957497,0.04659329583201067,0.02199026140426768,-0.02560624561213568,0.002815320227566083,-0.0658445067398653,-0.012385120150254279,0.03280315898944501
WNT3,0.0004619930699053448,0.0469508587904946,0.014239956899983724,-0.07515675841792527,-0.022847514103680234,-0.04470230362172278,0.048862658108051016,0.005486830506065219,-0.004600875209585848,0.04644032777516127
HSP90B1,0.031090865473777766,-0.006686335047705237,-0.007786585231814192,0.008565807828000198,-0.03846373559486117,0.032745019609219085,-0.09585362516382732,0.033940244679908034,-0.06707888259629256,-0.057097965525268614
ZP3,0.046142703222036216,-0.014582809447563062,-0.013846458053958757,0.058382239831992755,-0.002749463341628507,-0.0005453269974611094,-0.039943691502550796,0.13795594724881913,0.15281049675895103,-0.01190898992551081
ANGPT4,,0.036409028364827116,,,,,,,-0.007654619348379237,
NRG2,0.04664930060906679,0.030091443347906498,0.01747244498886779,-0.012042577849252348,0.005646165950209988,-0.024548639962444982,-0.02051681495898589,0.13428297400338401,0.015735483668350377,0.06210299993692413
MELTF,-0.03005267975575832,0.021109653436012423,0.0035164773883513403,0.11952593823961745,-0.019003433794365674,0.02465652941406894,0.0902125561421115,0.10464644008431954,0.0632046482012345,0.08784063140092382
NLGN1,-0.007949533503169357,0.042098219651450976,0.0279577354957821,0.07858536399186807,0.033952670926969526,-0.01676242339720938,0.052832885405719975,0.07120028940635975,-0.03406517370355519,0.07020427884358486
SLIT3,-0.031802526454913015,0.030366593117702487,-0.0020639012656972705,-0.041268651647919,0.04223443603993816,0.008218787746104765,0.03840214733802757,0.012316316395841492,-0.026794822062549288,-0.0017488660202247376
CCL8,,-0.014285944020408368,-0.02112093439977515,0.02525334369539424,0.015235549608017523,-0.015530043368843224,-0.051824294456831996,0.02225044865693616,,0.002674027129839305
S100A4,0.022878716213428782,-0.01474237244054989,0.017494459067678134,0.06688101916387791,-0.03253880138315029,0.06192930215988991,0.034437272590806554,0.0622994347833389,-0.022876635022350763,0.002504882472353513
TNFSF13B,-0.070020462287188,-0.0013479689183523481,-0.007067895704866873,0.025684782615157,-0.021686548245913977,0.036636239593242206,-0.03452486833698491,0.03803158506142905,0.008315465283250683,-0.012624740374197902
HSPG2,0.020120028480951402,0.018323149993022026,0.0055016412640277075,0.1185717600318126,-0.018836118719980883,0.09553796825636506,0.049025225288695046,0.08694589131299295,0.06594909330643949,0.024347309854059525
FAM3C,-0.00232118099937992,-0.04542487552781955,-0.03282991258518318,0.07124885266590075,0.025913094060745448,-0.03368636613447963,-0.0006345452621759295,0.0749409003560216,0.024587508389925752,0.008329645666676648
FLT3LG,0.006572236485425615,0.01978181265294581,0.012817970844696875,0.05974703844123904,0.013659408155875876,0.003194706526459255,-0.027279981575191112,-0.010576995632329845,0.08660096378205392,0.02989520778480789
A2M,-0.024492272662136178,0.03535193261256823,0.020548328419430512,0.14717220561597963,-0.027469478426701086,0.03276945047782341,0.059785151168707126,0.032712618498447234,0.03381965516765738,-0.023968728134554043
VCL,0.06506784043037488,-0.011708293920297883,-0.014313545880525361,0.06511541524090111,-0.0002171705135128647,0.0697450257325257,-0.029449741521386307,0.05480536067251679,0.06523666489920874,-0.06366124778689634
FGF2,-0.0075532492784956065,0.07974597842306069,-0.03273370461793691,0.04402727042114025,0.020233881090657883,0.002954398039288433,0.02396960503231075,0.06467116850646962,0.04674362845653856,-0.03196725666675338
AGRP,-0.020894471409990775,,-0.0030742843970497607,,0.037050140598180084,,-0.004018413796287818,0.10346280020804662,,
CNTN3,,-0.01615693663217139,0.01591508862442907,-0.04359968376447772,-0.028476668259046822,-0.0035104874386635903,-0.02188349426132483,,-0.01347209547762964,
RNASE2,-0.008156176886477254,0.0662376176191387,-0.04901859175028718,0.07007245748265889,0.07277863958986079,-0.015517846333231689,0.10199958401201854,0.004159876045616279,-0.0020218926248516617,0.0469242846415559
ADM2,,0.021962469694568196,-0.030684514093154876,,,,-0.0541093495342789,,,-0.01744448537608129
GAL,,-0.00034696449847278926,0.026027475152601426,-0.021584924993626835,0.00653690250907248,-0.006996844098169926,-0.02883598543070467,0.04768067916555156,,0.05455337740502119
CXCL6,,,,,,0.007464648117511256,,,,0.02115946902885133
PDGFC,0.021137161470323365,-0.015788475046795477,0.010501441747337316,0.12884523440085913,-0.005734977708550377,0.04396599272194852,0.006745740099220322,0.07172285258907103,0.06700406957871452,0.06716371576598942
COL8A2,-0.0021967765423565187,0.030765367215637676,0.053498843233961826,0.04601143666258768,0.021740372093427877,0.048815713586205976,0.07659083269555529,0.01543426175743922,-0.03193220409403651,0.05749466765647731
SPON2,0.058301888624603955,0.08223499452017988,0.022958739088219153,0.1013946093958636,-0.015762543213238604,-0.0387744164620474,0.09088411028954141,0.1053167248794162,0.10268857775686227,0.04114017667227044
LCN2,,,0.029907767097707337,,,,,,,
SEMA3D,-0.02882952213633422,0.0014167444830253187,0.00578432217111899,0.016091023813747544,0.01198003663597948,-0.003924216711959865,0.08861065475498432,-0.017895420745805513,-0.019168485854014976,
BMP6,,-0.015480752159018715,-0.007876259859141496,-0.01551649563974843,0.174711294688435,0.08133922322639109,,,-0.02511976243896129,0.04656430510445645
TIMP2,-0.07501305624767207,0.022661551038987978,-0.023313310761285847,0.0746807055764989,-0.012354775113979899,-0.019573915814961155,-0.05961914333741217,0.010717578052472223,0.04552077011125859,-0.00532656527295833
EFNA1,-0.032519722117022504,0.048784770623776896,-0.0003795190642005778,-0.007646380099000726,-0.027705760315241617,-0.037883427962186356,-0.07105533529914296,0.075684971343867,-0.006377972264465442,0.037567483988987516
S100A12,,,0.0691372015957406,,,,,,0.02773664702101647,-0.019010170567331244
TFPI,-0.011413540510413909,-0.0033877187466263723,-0.0025717966615328098,0.04626818353323032,-0.035594663742723895,0.035371501894986244,-0.13230143828111285,0.03762723690524556,0.07443148769693954,0.0037844040077250596
GPC3,0.036574987895481276,-0.02437574819510997,0.01864055752101461,0.05445196791666445,-0.013477034607531989,0.03712041006631924,-0.016383948558346653,-0.015483974562707314,0.10681017512264344,0.03272467799970853
NMU,0.06626422554511519,,,-0.01418806273684878,,-0.020479595466082932,0.0018269666810141884,-0.017344531070062653,,-0.021021705089631526
SCGB3A2,,,,,,,,,,-0.027441531476459564
LAMB3,0.003977660932482148,0.05077744699579211,0.024647661940500235,-0.08072350938323873,-0.008895801170507178,0.018374818384620597,-0.040255977114985256,0.011917690482246933,0.07983581610472268,0.03256537151640139
LGALS9,-0.05593876342576621,0.0103078424384018,-0.015458686061369778,0.14218622240609996,-0.013459714654348778,-0.03550438457931878,0.031969047409870326,0.11215208127582543,0.06936133274237838,0.05525558259802693
VIM,0.08227476701046366,-0.006541677571501269,-0.03890682691872352,0.07656693673539539,-0.019789586632583095,0.00789800763859291,-0.029421864469257198,0.1573810054237664,0.03314885213005887,0.007032866876502369
PLAU,0.026590315089132042,-0.03247816710464658,-0.0074529388033659424,0.07019497484441667,-0.0332745179008998,0.013782530777190102,-0.01778565689198866,0.030427695821217505,0.033951095196365154,-0.004392868924971997
TGFB3,-0.015778256503050706,-0.06426477633068593,0.0034661055297682225,0.07225318767249483,-0.028803985892734797,-0.019950029739235344,-0.02485845669156069,0.1329987196007582,-0.015483088159661554,-0.007638215332273147
APLN,0.06161805365962259,0.025501371305546767,-0.05168137153740864,0.11435489112000886,-0.0257590427324286,0.06492331500817232,-0.10451156324615354,0.07348805760825707,0.05359532457149321,-0.06644757269176889
SHANK2,-0.02474213366952124,-0.015748092829501893,0.008156130316829711,-0.007703048498221797,0.017401423457728046,-0.04696333259634699,,,0.03124383018761341,-0.027130600335720532
LTF,,,0.03311206031445279,0.04244392633115481,-0.03889141576283935,0.028327590133974907,0.17362601026828176,0.037211823544081285,-0.030126722911482228,-0.019014495491580515
PYY,,,,,-0.01277335357465853,,,,,0.03175374665282663
PENK,-0.021528101606069824,-0.017449173685232255,-0.0046504999530589276,-0.02839270282726337,-0.05229250227606216,-0.015326615250830483,,,0.10965767369191484,0.020373754503951166
CTF1,-0.014922553276465775,0.009237447874375696,-0.0723680285712019,-0.014961821717090974,-0.005304806788290763,0.020756737084993145,0.0389111280284291,0.07395527397861251,0.03503677869541638,0.028282073558348483
COL3A1,0.060870596132480644,-0.02956210431769003,0.01942017752033476,0.1204223682499107,0.03144239447506658,0.06186999868034436,0.0324003369412744,0.06682875689574737,0.08760080947558678,-0.0006644065621387109
S100A10,-0.00460191661193836,0.010118574233170268,0.011769480966330726,0.04257972713223484,0.009808453297478382,0.032149414522559996,-0.12189626812830733,0.0703481092954345,0.0036206974605431817,-0.02611331110793904
FGF13,-0.03202115932637799,-0.040012821076885606,-0.02745650113866483,-0.06598805749524612,0.0005905898135979233,-0.04152176854541037,,,0.00804391560764879,0.04615664268106762
