,UKF248,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
LAMC2,-0.019840275233528007,-0.015142170119310816,0.015382689906854973,,-0.04689573336894953,0.03962657028761577,-0.016612854461605563,0.012452097455057773
IL10,-0.024495401116014507,-0.006187880051966198,-0.012476064880953073,0.029203187288109767,0.11420922827287497,-0.038259039961670537,-0.041369406276122796,-0.023285431913817337
SEMA4D,0.007968595466744216,-0.0008689816422030956,0.018024814644366807,0.006704775170241496,-0.12086955436729782,-0.1354201145724813,0.013715490137511648,-0.013492269431078386
TRH,-0.017589355456697736,0.004462204021062522,,-0.0252699753619353,-0.043207315470149256,-0.1275008506814845,0.08598482619833672,-0.06089801711881994
SEMA6D,-0.09836028691044119,0.014331644843306091,-0.04629223968056367,-0.04376130761535593,0.010899360837893071,-0.003344492454308291,0.041097703405171486,0.025180365828913684
CEL,,,,,-0.04857427002161203,-0.0040484659052238275,-0.022738601545282962,0.045123242891964746
PDCD1LG2,0.06174441649183745,-0.04699023867762085,-0.026737583739209113,-0.025750906727134287,0.02050648014953405,-0.06119347561823385,0.005525362136340869,-0.024222568781027198
SPINT1,-0.02820525551378854,0.01716534240378689,0.03750339266967994,-0.02209538900818252,0.009693216091528805,0.036459809298051114,0.016315086848226353,0.03404465517520817
CTHRC1,0.184685409883018,-0.015990739687709702,0.041800759617741885,0.018510973491440985,-0.02073263868061787,0.006932843853291643,0.022188006767386557,0.07942705361409978
PODXL,0.19712218607185217,-0.004797527483563273,0.053829940229567434,0.050035969186196204,-0.03699491260405086,-0.0020637595242678332,0.02890416217317743,-0.0042711466231154654
JAM3,0.09787284844454396,0.04134192309094388,0.05723724108405564,-0.09087517078400828,0.08348094088325039,0.08464397894654241,-0.05677026845798381,-0.047575406000818235
TGFB2,0.0002498796098146064,0.050382129859038255,0.09965088931582307,-0.05084876678001098,-0.08972451374740914,-0.03936309905078749,0.007734193050234515,-0.06717766723885081
COL18A1,0.20063439484230483,0.03866618948748663,0.08501383714122195,0.06202525457032687,-0.021014726652479866,0.15032075647126783,0.033376639745719784,0.051883066284681256
NODAL,0.030496328855663803,,,0.00624956642656096,-0.041544993166840474,0.04575942263621965,-0.018998045063958892,0.013245272982056284
INHBB,0.0022087627163384807,0.05988815634236185,0.09517269488473236,-0.02534473901654989,0.01517586709934105,0.148740712819212,0.025089686318427177,0.00790296450704708
LCN1,0.06887864234982884,,,,0.020728350210654212,-0.039774248273415184,,-0.018198534340420146
ARF4,0.06050296152335394,0.011657326834879177,0.10603525869584128,-0.04656120536607866,-0.03984219146504605,-0.1224400494827456,-0.04668391536700675,-0.06695002968851947
CXCL14,0.0499357531245001,0.05199676273802653,-0.03953044715093976,0.12251796712384845,0.011248910146783375,0.02953026496587125,-0.05551144973794481,-0.05230367488393957
LIF,0.05430003767175247,0.024242498944871384,0.10471656387622104,-0.02785088864428271,0.17053087758704868,0.10810217397963073,0.010762465706299677,-0.03895508428873982
IL17B,,,0.01587671864879867,,-0.026581416980069425,0.007546299984430422,-0.023635333396364592,-0.020575944970315105
MMP1,0.023310644702371184,,-0.020820510025636885,,0.09072179906721695,0.03461211084960928,0.07021075306713236,0.03867496825887677
MATN1,-0.026049708445472507,-0.01217927138422238,0.05343329859795973,-0.013692630626119405,0.002250227620974252,-0.02843474466596833,-0.02435874843742761,-0.01875106526579586
ADAM28,-0.07996041587580817,-0.02343399852894204,-0.055464070794039054,0.013899347335756262,0.027041174565060295,-0.06267585352972574,-0.030962523715951665,0.06703673219338727
TCN2,0.15521995633943045,-0.002719125667699842,-0.1291424499193597,-0.0018958389857319307,-0.09068121687412418,-0.015534944652657303,0.04917132564150614,0.033142039920066126
THPO,-0.0339438487011397,-0.025003516050786358,,0.10925913726759531,,,0.014298542863547897,-0.02810017615516203
CUBN,0.08971155289579918,0.011159035059547554,0.1089284160345566,-0.02235714184782385,-0.033542598920876535,-0.07343121074044366,-0.002805425962148445,-0.006454226404243592
TIMP3,0.04127336599150966,0.04411706989282241,-0.050998595007432715,0.0691550555009502,0.03614291124131709,0.12698859529836526,0.03240613398216659,-0.04637053626063398
PIGF,-0.006484367354323854,-0.02580532444102558,0.07628988268586091,-0.03484359415137235,0.005553528861026196,-0.06381720347934086,0.0432463675456272,0.012523224956815859
CRH,0.0364884878987783,0.009903610473419845,,0.054114677168929204,-0.02392135605874075,0.040145441834401586,0.03824163581070967,-0.04106779255914092
BDNF,-0.029427889067032267,0.04647845628744191,-0.014401295985192715,0.028303803893468305,0.06698663864499821,0.006900376965284506,0.048427955517440044,-0.030797554175122328
CCL5,0.13449467863165054,-0.015785369909140808,0.021335644043275814,0.00015218874592796592,-0.002723918947798976,-0.0343710122884802,-0.007720269442675628,-0.030628988992222984
GAD1,-0.06055826455941695,0.0139776255317872,-0.07621188563302687,0.0956535834880267,0.013159690818198008,-0.07718620084790812,-0.05040287494076546,0.042466689057344104
COL14A1,0.33645869774971576,0.026866821938729062,-0.15307514371786785,-0.02755184283286278,0.1473203682013105,0.0710834799805921,0.009005505160279842,0.028577785322157753
HLA-A,0.04223822690373124,0.016149162015813904,-0.04468297945614208,-0.023718765822298454,0.21203879365567294,0.20764759154896545,0.005286365557604163,0.0066613256485880765
CD5L,0.022910771736187927,,,,,,,
FGF18,-0.02103274721370808,-0.0130505691139906,0.018411789705403064,,0.12538380075196828,0.024352909275644135,-0.002255601314532877,-0.025741827665441613
ADM,-0.0740627074168867,0.051005546847078254,-0.026925229488030618,-0.06516662093587779,0.2801076317186273,0.18541450278652533,0.05558842420038402,-0.04296969359598962
CCL15,0.008140933659920187,,,,,,,
GNAI2,0.13418081788111896,0.01714024233784455,-0.03384223106446406,-0.06650525502402695,-0.07389931410397438,-0.041724541285664,0.004114769700319862,-0.005937012422351331
HDC,,,,,,,,-0.018751056773615864
COL11A1,0.08596455017028957,0.05712268477949798,-0.0382177165875847,0.037828701234574345,0.06462505688997149,0.06410330062105422,-0.022974988748334403,-0.057114422596783614
NUCB2,-0.007145172989234396,0.015919946827428234,0.08649142868188543,0.053642807164042725,0.10301281970018306,-0.0022844833986034566,-0.010010904215360833,-0.07427043388975997
FGF16,,,,,,,,0.03581099719727591
CXCL1,0.0049668821732728515,0.013984707788250058,0.04726752453101601,-0.018575705342879244,0.17352224010020623,0.2502963352097351,-0.017351610833488122,0.022058996531513192
VCAN,-0.003852199514739291,-0.030814407262630145,0.058087579834548084,-0.11208271947280245,-0.19644417652248716,-0.13306113340162137,0.03041758871972564,-0.056388178570584854
MMP7,0.056068014013340974,0.011034394244322681,-0.03361727689540723,0.04399370313355904,0.25719509970867993,0.16023023789135019,-0.031002778043931964,-0.06882122897382788
PTPN6,0.0099671944565995,-0.0016510732560397008,0.02848672793652668,-0.026588299593000807,-0.014400073403550342,-0.035159175108998915,-0.009321832356482873,0.033791109867206924
PTGS2,0.0670056296698694,-0.014382402696497354,-0.09331020553724599,0.10450001877241473,0.2759101069761788,0.25781761122481756,0.016614044911676666,0.004148673069520204
XCL1,0.00138690890635282,-0.019755879084226588,0.08187293010996963,,,,,-0.03337090317823398
CD58,0.05815635039162313,-0.032577924377493205,0.08743632674845503,-0.05665611229976491,0.026599506970128313,-0.044979174930439174,0.010628612946865464,-0.01657896850333556
TNFSF14,-0.025666303943770074,0.002738015290376642,,,-0.023288610091140416,-0.01915335146213721,-0.024713274970265757,-0.025729360046240553
CNTN4,0.07094772595957773,-0.03332122955749607,,0.05323654178403809,-0.011914635403999117,-0.025297530216774094,-0.016802795345550542,-0.03474176982995425
INSL3,-0.02281877814911269,0.00570494708616953,,,-0.005142704098777173,-0.039290070107083346,-0.02471327258256547,
MFNG,0.08498775451731883,0.03506517456963041,-0.005658059605379073,0.0032090790987064455,-0.0633202123045124,-0.08479963426776996,0.0282585147211275,-0.0728192453687739
ICAM1,-0.02734214613003838,0.033133273281593226,-0.014446232018913197,-0.006195275596225406,0.1625680702862717,0.16246574651308004,0.018678052909465153,-0.01999624056613227
PROS1,0.04305466684527412,0.07477605059648725,0.057396457999709986,0.08220620515350902,0.005101468368348282,0.08108553856743628,-0.0253959671437959,-0.053120516215170215
CLCF1,0.11892465493412259,0.013021407068337806,-0.019428543368975593,-0.040777413298266126,0.06647079093544071,0.06081859404524472,0.01962304840425989,-0.06726991413824636
PSAP,0.06201365485446516,-0.0382066099326668,0.06798478906951595,0.12043076717042481,0.1966526504340726,0.1664773442229853,-0.03321565048203572,0.019825732227858304
EFEMP1,0.014826433213515091,-0.03928832490348628,0.048857729310669125,-0.06799920614989574,-0.0006724275777331067,-0.05733247679904148,0.0358913755498861,-0.07020879051832694
C1QTNF1,0.0512301118895304,0.0056019181785789424,-0.10395159199667552,-0.0037221278808671184,0.18961709307388083,0.22457248943387872,-0.043412228711886144,-0.013352027973905237
ALB,-0.025855399749158976,0.0029816619471421343,-0.027616625889024752,-0.02962398598075924,-0.00038891772223273175,0.021270776850752095,0.0003283247891201376,-0.026548130104354306
CCL13,,,0.03868174176381093,,0.06336910033386339,,0.03010903254361442,
EFNA3,-0.04122103123048475,-0.031838824273534766,0.01599328163750973,0.03303318472831592,0.09711477088732343,0.059366853272881166,0.07641451986962568,0.02960319054811285
DRAXIN,-0.02924730581709545,0.013722452758705882,-0.03195234306280276,-0.03749299621945367,0.07776949403910184,0.1571180925332829,-0.01773185313072786,-0.0361196001668982
RAET1L,0.021845873868711112,,,,,-0.039774222207038364,-0.017757155241900753,
NPTX2,-0.06695460357765669,-0.03735834214121739,0.02680079747602751,-0.017522946282476047,-0.024574865381690285,0.05235150079930168,-0.00910639756329001,-0.10013832580848753
FGF11,-0.08065206465029662,0.04055450418378655,0.02095970440954054,-0.030709325519263208,0.11441164167324241,0.10017586435523965,0.016344227093449258,-0.02404850322391252
CD59,0.1458493997307253,-0.0048318671540011895,0.006769845393134274,0.08020054010854588,-0.025259017014395993,0.06389710699603093,0.007240912952335882,-0.039648497729006804
COL9A2,0.0533116409802114,-0.011761241762492854,0.03684330910469485,-0.07509954471162147,-0.13713558373384013,-0.1573711020808332,0.013599596534824487,-0.0470613368977533
DLL3,0.012890065503159168,-0.03122479226633734,-0.06061490395289924,-0.07680168909605277,-0.13689608525293234,-0.14926490605411913,3.2698437851284456e-05,0.0524007809138953
FGF5,,,0.022307798339296418,,,,,-0.03169490086468892
LIN7C,-0.019862971402913356,-0.008717149233982511,0.010235555408475447,-0.046370416802494964,-0.07733343742089396,-0.10010076136323724,0.008101180076579936,-0.12550594385881447
GDF7,-0.024242573411659658,-0.02549849800752402,,,,-0.034096400358365565,0.05368134238867143,-0.028663489939933846
PSPN,0.0027126198508995564,-0.034420836919601634,0.0005389126542064137,-0.0036532488065968973,0.01112962804066923,-0.03215622525682745,0.07783233838893955,0.021113899708601634
ANGPT1,0.07154856168725275,-0.025421780909161414,-0.06807805378694848,-0.005316534630587303,0.011175047171820149,0.013522329506683502,0.014828641190435827,-0.03673857111546927
PNOC,-0.07117689962977881,-0.011633583910164919,0.026000101237178445,0.038200576691589425,,0.014906251643415138,-0.023818046791276526,-0.06434116942961532
L1CAM,-0.060076043680194854,-0.017220296965577777,0.09319394090560196,0.13467573626493873,0.10909387493925557,0.11714555933191306,0.025365118883799442,0.015157648866651724
