,UKF248,UKF269,UKF296,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CALM2,-0.02531368949445397,0.021478003821947242,-0.0035223040402833526,-0.04150710272443427,0.051848226664024916,-0.06154158184137019,-0.006718810719471294,0.04465153268687449
CLEC2B,0.055028433749591786,-0.012607835866989532,-0.0014459461738718553,-0.06316890864415002,-0.05092326644357455,0.04578580134020365,0.024987840389690215,-0.039259981531007446
NTNG1,-0.006995713702024224,0.04274116891211989,0.04776833800695116,0.09532249664088085,0.050898477327598834,-0.030255973337530637,-0.05011713464631222,0.009837873734615345
LRIG1,0.10560201369264592,-0.03636204555596819,0.03710408591450869,-0.02070994645277844,0.09920637028963865,-0.0192029417301134,0.011208298760109456,-0.010675305565158718
CPAMD8,-0.02507735613917308,-0.014201687665709452,-0.02522036666844824,-0.002196496155400984,0.09494606914468376,-0.04238688638521812,,-0.0217929298760989
GHRL,-0.03325578684068444,0.0760106861674947,-0.01242656165178569,-0.04059521574236153,,0.028592445662646508,0.004839720745291689,-0.019210694442176327
NPY,-0.0703516473646615,-0.0007613624414702689,-0.0031132695502517653,-0.02700570573882065,0.0012182839244465958,-0.0311898011262751,0.02101635405121618,0.07894904113057721
MMP2,-0.050454745595179776,0.033534634392477704,-0.011513004252767455,-0.0003455026768651943,-0.0846971348953733,0.01628284120953707,0.033761682166522436,0.019434844704605315
PPY,0.011331230076699868,,,,-0.0399092810399298,,0.09732428102454199,0.027563983891998767
ALKAL2,-0.023407775954370665,-0.016102351733162195,-0.00675667775009757,0.04004752872862414,-0.027405577730933186,0.055675397925951005,-0.03969475743936937,0.08308775731574194
CSF1,0.08244164859217626,0.048288955215496684,-0.01819296448187662,0.03148624923574514,-0.014285275043818558,-0.07250742875871712,-0.036401794288133116,-0.010876572245032988
SEMA4C,0.05415708987024779,-0.018180075706379598,0.05137624488097119,0.06042093179012358,0.0087090394696582,0.07756080242592472,-0.03501187381293706,0.0543209990833629
ICAM2,-0.0703199504305235,0.04443049525745308,0.023713852990676996,0.007980709202223686,-0.0007843275948052073,0.07515258758314564,0.0326891032924943,0.04886461885260229
SYTL3,0.04265827220053909,-0.03550608328072524,0.003121564426670769,-0.02275749082299433,-0.0022533119765448494,0.05568299156033861,0.028084451757719533,-0.024344225912641158
IL1A,-0.020699708319655813,-0.039061028229437696,-0.02689764505822937,0.018564258060239036,-0.0342753680197224,0.03585471034125323,-0.009843820235606336,-0.034531826944402835
HLA-G,-0.01920660881260403,,,,0.044264527492316366,,-0.028401737222636038,
PGF,-0.0542610766506169,0.013302063702313748,-0.022469406069003873,0.047482116568073336,-0.02297207436257864,0.03960804794122284,-0.0008472789368412092,0.009251909384818326
LGALS8,-0.03107942956246664,-0.03700345742276108,0.01736769245431428,-0.002504175081556202,0.03752281562707445,0.01159590667064131,-0.0498497505047427,-0.05024436635408958
DKK3,-0.01908523004838014,0.007536838810364348,0.0681214775755667,-0.08098399135359462,0.002389760732630756,0.050736848005285495,-0.004872463667018102,0.03300157005749858
COL16A1,-0.009288663477943814,-0.051328305073161086,0.008225203929406358,-0.07736871270586716,-0.00040860191554002083,-0.011976848950218602,-0.003957425304612498,-0.03254379966213154
TPH1,0.08472407921641392,-0.016882223650914314,,,0.04295887993395619,0.09991970091359462,-0.044352012264608935,0.09205003258455345
TNC,0.10604597206952467,-0.043881398521591876,-0.008603353816397883,0.045114525723348634,0.02013680717126127,0.016188919249304275,0.008996852734029354,-0.03200120630666469
TNFSF9,-0.025077353535732438,0.013990214177511989,-0.020756110764743593,0.09018132775375028,-0.004477615568181222,0.03217451967192685,0.008033507770488807,0.07249819959123423
C4A,,,,,,-0.010318494606983086,-0.015825201801303583,
CNTN2,0.032954975962752944,-0.013077083661593056,0.009228733541550859,-0.037905458473501415,0.006577418684521229,-0.08243642972873638,-0.0035145811495135536,0.02303062787185104
F7,-0.013758079610717754,0.09447001223500225,,,,,-0.01566004240501846,-0.026937292861947217
LUM,-0.040396936191288674,-0.024991179203675856,-0.006923978559741695,-0.03358035783118641,-0.036886682794089826,0.027628578903419215,-0.0309578741410718,0.002564091347267333
BTC,0.09576446204551647,,-0.013281994536298393,,-0.022168403905279722,-0.024711760961482677,-0.0151545252883751,0.01505190039752203
APOC1,0.030443342893209525,-0.032435310188149394,-0.054376791070492383,0.1131998016342619,0.024622142068707272,0.036555967042864804,-0.015067018171100226,-0.008748340048217357
PKM,0.07578262299358415,-0.02600012378969044,-0.00474027309893667,0.011766947013444206,-0.008390373984788688,-0.007194854263648481,-0.046004901641796325,0.016059724019120588
TNF,-0.021642898857859784,-0.020842726734471264,-0.018167358501273528,-0.03339427225334822,-0.015175136625706359,,,0.026045188182334034
GNAS,-0.002205546110506612,-0.03816335112189363,-0.010687138497864061,-0.017061738944027835,0.05057895428808743,0.03462041094333408,-0.03207919132472196,0.04280968410376971
BMP8B,0.07894660347844282,0.03189509412262618,-0.01206293930789141,0.05333781306578982,0.015942770220909185,0.01693706277972361,-0.014517403501889766,0.014351465890166967
LIPH,0.08234386146443641,,,,0.03126982806072916,,-0.024868839982713522,-0.033430309469198956
CCL28,0.014971228885284104,,-0.014267910021147278,,,-0.019907888125393652,,-0.03171922838344674
PTPN11,0.03515883798701118,-0.004140999903931448,0.05212190875043446,0.012317593443945089,-0.01385993373371256,0.026388067656478196,0.03573067717382471,-0.07006797982917964
ADAM12,-0.018198435427570745,-0.04573091314518493,-0.013789048064545409,0.01289016442473227,-0.04235418204147982,0.0419773248185074,0.04119781452257717,-0.0035165966712332793
EPO,0.052254702764523556,,,-0.027255102815873136,-0.017571642009723994,,-0.014982464818044,
EDN3,0.003904396928503372,0.004751608898690938,-0.005909771716504745,-0.020885380693628178,0.038436459177539614,-0.026275410224205674,0.0734132372988492,0.0402257564341778
CCL22,,,,,-0.01606899756864136,-0.024711762055129507,-0.013146460650878726,
CCL2,0.016880389561341774,0.005767754689699241,-0.034061422351921944,0.009379793969548956,-0.014086750655321978,-0.04435553237296882,-0.018151786159740377,-0.01083515115511553
DSCAM,-0.01810626082600042,0.02530251078401851,-0.01626906320092591,0.021153500665174182,0.05627784360255782,-0.020420821700669275,-0.002446184386768189,0.02689339377785794
GPHA2,0.00636312420934002,,,,,,,
ANG,0.09503544829115955,0.007743260796286769,0.008256631433327735,0.09770520116119223,-0.012408776566508918,-0.03478013221752422,0.012495241634711933,-0.035508820968518276
FBLN2,0.008513252977017601,-0.04719398246384704,-0.012078942310918278,0.037979606202609414,0.007769958856508439,0.008021880908776167,0.007843016168408845,0.04246147558150685
VTN,0.05178345153127555,-0.023939398149866068,-0.019025792988151123,,-0.012356024428439636,,-0.0005977010430482039,-0.019266148580378863
VEGFA,0.10907998637336204,-0.04109362790217507,-0.017731517653729826,0.019904004040547364,-0.013404731317978284,-0.014610382888611977,-0.006748312726122362,-0.04737839947536466
F10,,-0.023092233582005614,0.07298661305785226,,-0.0211029609633545,-0.021380328018277474,0.0021826738250707556,0.008256227375069768
SERPINA1,0.051673426557015775,0.04173456709500495,0.023758898959146707,0.043048605802969035,-0.03347987992754722,0.04463970933084084,0.04557721268044034,0.02674645393048585
VWF,-0.035214969790639296,-0.01254255189354448,-0.01871723638433274,0.013224055411731763,-0.009973439823624324,0.04822459201650092,0.027029050907011576,0.03777052945364204
GDNF,-0.022085576054597798,,,-0.023276173431886583,-0.03852377227544521,,-0.020979997872731415,
VASP,0.01708864808285199,-0.0536093800969117,0.004634505529215337,0.04121953538784172,-0.008892021218497137,-0.013613454880399197,-0.048463470633532284,0.025336038091166316
ADAM15,-0.008464365884851301,0.008643258773375266,0.024126531799848725,0.028841734757932152,0.007550069197391861,-0.0013987487150001509,0.08301706196130844,-0.006575787099440967
WNT2,0.07013227915679021,-0.02491108160748337,-0.01618801398534418,,-0.01804695652896425,,-0.0179897985137255,-0.043069937303501386
CALCB,,-0.015698811298024862,,,-0.021373660543369706,,-0.023403261773158827,-0.03229799422531078
OLFM2,0.005831355009737766,0.001190948118463484,0.050163291924757845,0.038009172001372014,-0.004323362258439299,-0.025345449335589347,0.03478292829282272,-0.0007153791594127799
MFAP2,-0.052936649836715886,-0.01961490400321276,-0.02575809945795408,0.06078239908940384,0.022344896152091565,-0.04886422400221033,0.02115520408886415,-0.02345373924006498
HLA-C,0.050982236593017524,0.006561448059180072,-0.02515871907598964,-0.020501707431823193,0.009529678830765885,0.05596455790114842,0.03302079262300683,-0.02582244987678014
THBS1,-0.04279054450263144,-0.013429884529762237,0.06802230005706626,0.03546237718193622,-0.00025583698102214347,-0.06978057337200856,-0.011006558231342667,-0.027452508230803398
HSPA4,-0.046222213990351015,-0.010573454900686455,0.0008503838569928574,0.05515200219895064,0.007953650265220102,0.006857765860160966,-0.01736787452055311,-0.03914458542212146
LMAN1,0.054207157673281714,-0.026974773927559495,0.02511055817454259,0.03214949938410514,-0.028530656611828093,-0.027118231155402045,-0.02709931246846856,-0.05547350751317714
LYPD3,0.04535201896629448,-0.024353307495364764,0.010690970227750814,0.13843257813967996,-0.021666254167610446,,-0.02386231724123041,0.03546030395435008
APOE,-0.07279668848758268,0.007274995112980484,-0.014364356581846096,0.014458021117418588,-0.06670939973359474,0.025442761205341374,-0.006631296098347496,0.04933976280827827
SOSTDC1,0.010865166735694206,-0.043513166569667285,-0.018888491506551464,,0.004360149457488726,,-0.029682921205186986,-0.015230150522215975
ANXA1,0.08464598715668255,-0.02371557783907453,-0.05102797087653327,0.040456582610113395,0.021392716631947774,-0.0421766613735685,0.003944084320608998,-0.021171871179921614
WNT2B,0.0021053529695742273,0.020885784804819726,-0.02686050600640931,0.002170504145455034,-0.0015518085562444806,-0.03947454303058194,0.02448655616245616,-0.01793764299582207
AMH,-0.026270728695201508,-0.032207863233299175,0.05644920017261763,0.0033842460912477924,0.18927892019767567,0.005986065099478195,0.043522889598656536,-0.0391762249490836
GDF10,0.0666227860069829,-0.00912588224903472,0.004700706779443406,,-0.027062010796521804,-0.025125987369244398,-0.03242512310280487,0.04279122713765437
EFNB3,-0.011219066955537782,-0.0031660661574976494,0.021968370392024452,-0.024020701344812847,0.005303534919478455,0.06704573135486777,-0.03913931129276902,-0.03394665811340706
LTB,-0.02779596553361552,-0.025691180224102238,0.005645060752351667,-0.02199780299741811,0.016820009640269938,-0.03667927754699829,-0.031977174770755214,0.029215764939000483
ANGPT2,-0.05761926458872903,-0.00114401272061195,0.022765532756591204,-0.005800217938828098,-0.021870108372582422,0.006956397978386961,-0.005132337902230533,0.04656588133542391
NRTN,,,,-0.02384015853727112,,-0.02512599638307402,-0.013340809878690883,
ADAM17,0.05322478224291774,-0.06291228616640543,-0.018825740730751057,-0.015698294170809937,-0.006721158272020562,-0.06025386547789234,0.0008715474111939837,-0.042936213915240606
LRPAP1,-0.010903941108300725,0.025880693775266944,0.04843452614188721,0.018098830468867302,0.005945705326065069,0.07460579079951661,0.050747922660656565,0.016989558506013264
NID1,-0.007231311562016206,-0.0013422214313864344,0.012866084752002226,0.01591994343579289,-0.05639985685078519,0.07362380330743297,0.009134126625629128,0.01373679927609142
MST1,0.03874520819260577,-0.061487157369628835,0.014711592709101419,-0.020159821517202445,0.0054846971112160105,0.05097020617620981,0.00030475060578438425,-0.0005374301635771441
IL13,,0.07844121533803342,,,,,,
DCN,-0.05325227125629924,0.0008425728964508764,-0.035987004682417625,0.06691567755487479,-0.02692493705807922,0.07428168326062644,-0.0067032983930727305,0.03582748669459255
IGFL2,,,,,0.07440494370401689,,,
COL7A1,0.01998909451830322,-0.0456311475467537,0.012997194755998037,0.04323634932601816,-0.027865219587992946,0.051653534602188515,0.05275466978892816,0.008703716048835682
CALR,-0.00422647721465551,0.04689706379610118,-0.06420202405631228,-0.030732021006860417,-0.015182991535472522,0.026979688499429107,0.012248780874655417,0.00529342885080447
PIGA,0.033925124958840765,-0.05903265179457421,-0.010823159940676196,-0.00675545627972626,0.022006742268837438,-0.019582483736776006,0.034896318067086804,0.0022597397169951358
CD200,0.056507722399206026,0.03320089683064847,0.04030098131250772,0.047403903616921886,0.016491715604670075,0.008692925977701419,0.007881963124212169,-0.026759691455119874
GRP,-0.02617300275854364,,0.03687329930554648,,0.10706646737693135,-0.027496006196250186,0.08723796335918102,-0.03132840139742506
CDH1,-0.045385781554020954,-0.05771498875582055,,0.01961005103350425,-0.0018544118272788158,-0.012275468441968513,-0.003432529999465642,0.07243864887806939
LPL,0.053341949301596914,0.01830778541895683,0.042553525671118655,0.016013060023752967,0.026337213343538834,0.07283009148486906,0.0092658734462155,-0.012622485870715194
SEMA5A,0.00729644730477066,0.021719252665083077,-0.02714029095035888,0.02854318938574036,-0.02936365443190797,0.018238604858770803,0.08122436368390448,-0.01741130617418643
SEMA7A,0.0376505491702069,0.010284536075796828,-0.009471942991912764,-0.019396160930717585,-0.04661114091306216,0.04156325822156779,0.03911857530660679,0.03958987826096313
SEMA4G,0.01870037435430763,-0.02302134617271622,0.00111314870772519,-0.020565608456577598,-0.019491538896549965,-0.0334558086883271,-0.025038706278362303,0.04732141824558497
SEMA3B,0.056535797233201124,0.009666704983479605,-0.020486748980550664,0.003994890145140337,-0.0008415885205564981,-0.04420358182771608,-0.0030027577105871664,0.03409952096723417
RPH3A,-0.035651226753445654,0.020723300110864838,-0.04530100357185256,-0.04582511048975904,0.055174690952215194,0.013744715601449792,0.004625916291111149,-0.0026823346674015552
JAG2,0.0010874958267405221,0.0003192145033403585,-0.006267123385352231,-0.02203553270731102,-0.012460725923872408,0.05402249712961677,-0.0018813505594050548,0.05666302794150397
CGN,-0.02623482616568547,0.058253089875261836,-0.015033799107702986,-0.03683301460330203,0.04403815901832045,0.032427804905211764,0.029289286893351783,-0.03281804008316363
GDF15,0.013384003883317768,0.012877419164598001,,-0.05711986673684541,-0.02980959738110552,-0.04211032428760493,-0.023917589436963618,0.02287980568761992
SEMA4F,-0.0026856509477646106,0.037182480494629626,0.022612603723643685,-0.04531263640023239,0.050454509424698056,0.02276180085447104,-0.037298672762958764,0.012280392691594085
NXPH1,0.05665882968945582,0.002168243047131977,0.009094798783615448,0.035673720422037244,0.11292218846864455,0.014551741216438178,0.06424407822087394,0.10387971835622452
ARF1,0.015297157457986623,-0.029031134545409096,-0.0018180978328606737,0.04198697643268104,0.053933915614018973,-0.03105718959215272,-0.06687231401297113,-0.011439979890946823
DSC3,-0.01189505706817434,,,,,,,
EBI3,-0.009147876886781278,0.06950895791343228,0.014299374457931457,-0.01682425897133342,0.0009082674292724479,0.020140129040484213,0.03058111144749107,0.04892331114610072
TIMP1,0.006310592987383069,-0.014815524905452952,0.03178781970112144,0.018652307978145054,-0.10129548347057639,0.031676105038509,-0.01289913733844424,-0.01134570099212538
SEMA3C,-0.039793564443924935,-0.0204297571652206,-0.0018199258925084738,0.022783586447135972,0.00859267083491297,0.016199170247145265,0.018502019683092796,0.04644400504677911
GAS6,0.032296299584196615,-0.01645893327446848,-0.01099237387152652,-0.06676585979243978,0.03080588916132808,0.013450610529043129,0.0025106595761468288,0.012384455094231186
MEPE,0.021458719238762008,0.024327921265180887,0.015708004929948914,,0.026100614464853296,,-0.022580797029558,-0.01768072165398206
SERPINE1,0.02754865012229925,-0.032588410918506935,-0.0005307013679022239,0.06993831599624126,-0.08025117041140252,0.07360790453476794,-0.005196619828201809,-0.012840453541067633
RSPO2,0.009563550676972603,-0.04982750631022565,0.0862217503981578,,0.04647158175445761,-0.004662138703956759,0.021759795764574954,-0.012362568427082011
SHBG,-0.015407615027745956,-0.020898335754630862,-0.024365458144449813,0.10758174881531632,-0.02930541290499215,0.07863601169348888,-0.02123313276169863,-0.03784717185125204
LGALS3BP,0.033544293566218485,0.027726756336062863,-0.02310795513231414,-0.06433520631029031,-0.008110071870637671,-0.015047884161887428,0.009351153117911404,-0.020412214420646824
LAMB1,0.0432573300780222,-0.005748118125421761,-0.006146982556909352,0.014223980712291443,-0.027717192838020033,0.07084992748694802,0.006507618883485327,-0.007501376241795357
SPTBN2,-0.033219445787536425,0.002897682098882301,-0.02690534576287861,-0.0012610930710633171,-0.025710345839110495,0.013548356630510627,-0.00923042168768371,0.011593368988941637
COL1A2,0.015735245899011582,0.004262129601499964,-0.019178248560778637,0.05265688295909541,-0.05654498039460036,0.07171169344562382,-0.03735437164370624,0.007427963549881824
DEFB1,,,,,,,,0.055073182012242955
WNT11,-0.017049479837782024,-0.015493341161312365,-0.029341316349774695,,0.008052955064693657,,0.008172339497166434,-0.023367367132417514
LGALS1,-0.02590881316020382,0.020798238909514686,0.007155281456453934,0.05492659062662849,-0.04484949056973039,-0.039915722926190035,0.006586942617598411,-0.06597771130278886
BCAN,-0.09134575006000799,0.017356523074609748,0.03454573559670121,0.024887845325438595,0.01829383011307275,0.011874167710720458,0.05467138522015322,0.009987199783252089
ANOS1,0.03419477320861499,0.012623822402245435,0.0037450105370117276,0.03607829400433749,0.010637678552969735,-0.008396782031324353,-0.0478234469757877,0.018336137797278336
EDA,0.09412014237646153,0.0635639821711827,0.0026644368686247373,0.05543962453056201,0.07778117359272999,-0.03654696987992219,-0.017483991320636258,0.04396802087028601
FGF22,-0.01774925859504887,-0.014201685789686383,-0.01753063133439899,-0.02871261470622515,0.03190278421986963,-0.026920518625202425,0.010835818771914802,0.061324431740981
SHANK1,-0.017049478743226498,-0.013512002045598636,0.12233408578906155,-0.030110626683313612,-0.021102958747610766,,-0.0345468100000699,-0.035250504237510166
NPVF,,,,,-0.01499040780808631,,,
RAET1G,,,,,,,,0.047345200713097314
TGFB1,-0.016762061136051967,-0.030769493457338565,-0.025701041382825775,0.002392175710805699,0.004682397761600768,0.04186312896399892,0.03425117669230547,-0.015902201730053998
MSTN,-0.022681540598810966,-0.03354579605922712,-0.03290980328443149,-0.00623657062715839,0.09338886087531474,0.058362875389224786,0.010826992756524455,0.004948247508589199
WNT4,-0.011487901437692214,-0.016102355564465636,-0.01763920395611986,-0.023840153446949033,-0.010373639559792437,0.08584678715798603,-0.012444758115835692,0.04132042420535793
TNFSF4,-0.026270727667385415,-0.01068761629368397,-0.016326899189262813,0.022881334434264874,0.13020846342918474,-0.02987969785077253,0.06028354782903169,0.07748986168149316
NTN1,0.10953217733020724,0.007977979041362722,-0.0052504125772492695,0.06303076560714026,0.017742020656028548,0.0653624410289881,0.06734560826384207,-0.0017558733540424607
CXCL12,-0.03336729771516168,-0.044037961695896265,-0.004148214943599258,0.09485467118555649,-0.0033913594318441946,0.09182513426344545,0.030733916368650183,0.06216425787354395
GNRH1,0.009915266614484929,0.004085432062332434,-0.024268879800393516,-0.030789880947551137,0.06877941375125693,-0.019652629313560606,0.08292146425476692,-0.029515725324793657
FGF8,,,,,0.05704584046901071,,-0.026992683492926994,
RIMS1,-0.0023129597961917504,0.04165692505137816,0.06310903310550549,0.1248979948050931,-0.0023094831865600905,0.0528390160086914,-0.004745768435005405,-0.0477020098115866
FGF14,-0.005100083097487612,0.010582459716226981,-0.003217706468654681,-0.006291285908645114,0.08773489395061825,-0.01723138321327522,-0.015385377432761712,-0.024613749872676283
IGF1,0.006690070266033596,-0.019476302899387007,-0.03567313886183519,-0.018939249970459305,0.02243473921764684,-0.031542287439440375,0.013217631117852957,-0.007897411548068646
TNFSF10,0.0980724819564918,-0.001857584407379284,0.01025641345301646,-0.002924703834942747,0.01733581907668976,-0.05135552740079446,0.011273614197767155,-0.02071122792495989
GDF5,-0.017611343469541463,-0.02502993678111267,-0.017530631593036305,-0.023276160433209486,-0.032007957912269125,0.03049431567861881,0.06508554538865875,-0.03925074465857236
CHAD,,,-0.014731969741313201,,-0.03626427490156086,-0.021850914845243905,0.032774632028330794,
RGMA,-0.04233318759850701,-0.00797855945492859,-0.00012309285684942414,0.07206449350586469,0.011724030103607544,0.015546017391579953,0.010671430571673645,-0.01317140917090378
CLEC3A,,,-0.03481204199740589,,,,,
WNT16,0.004386262780062822,-0.019744065349905478,-0.023641458293192405,,,-0.018051182555480758,0.04140929480205211,0.09417976891678657
CX3CL1,-0.042677382851155944,0.008701328093054024,-0.023528472236560342,-0.009621615213957425,-0.023443814175420102,0.06907205582217817,0.022822116465968795,-0.02215785136104667
FGF1,0.0032108434188354096,0.04400829569545438,-0.03042732802694093,-0.0821626626629919,0.00588620350662295,0.020579583334173753,0.015059001103715835,-0.005804019786684803
ALOX5AP,0.10398922151904642,-0.013267993611747514,-0.02640637946325963,-0.05564755077300031,0.02447709886359489,-0.006742273467463297,-0.05280405824713829,0.016329156972861927
IL1RN,0.08115253612684158,-0.014424585418357833,,-0.031895709559968254,-0.03740526635147,,-0.004428744053169641,0.026853896314283844
PCSK9,,,,,-0.01589397390781631,,-0.012949338306800253,
NPW,,,,-0.03504468249243163,0.009594189216912455,-0.020160138743127113,0.052177742868860254,-0.013799001521514859
CXCL9,0.03378944070523272,-0.017445705008627584,0.06229025275653543,-0.030338402904787298,,-0.02364819581351435,,0.021431481356404773
ANGPTL4,0.06910354773320516,-0.03528666635898205,-0.01564472866852667,-0.08281283406633862,-0.06313444159516451,0.049037254058617384,-0.019063773263690572,-0.0034722226437859517
UCN2,,-0.015285253325656428,,,-0.027609244886181217,,-0.014632687876680357,
COL4A3,0.007474959111973216,,-0.014025333441295166,,-0.012577225846356729,0.02666632591561321,-0.020465473751101863,0.0889036253137043
NRG3,-0.0436386929026055,0.01121362297999567,-0.0506100637507636,-0.03644132885143442,0.033838143828359576,0.0029036258111835235,0.045963806144371094,0.08761285068518866
IL23A,-0.018819312557052593,0.0017239206341916427,,,0.03938682070628371,,,0.0052692097753377475
COLQ,0.014034009856618965,0.08986135410668879,-0.03780430474283255,0.05647657280401149,0.039091966643325336,0.05914821238645673,-0.0023816993884801453,0.019985453611710426
SCGB1A1,,,,,0.12007375717989674,,0.034205185267959286,
TNFSF12,0.07363541399934995,0.04757175349226293,0.0011078745256320238,-0.03004826719906292,0.016736555573398367,-0.02639036849666916,-0.020928040340436806,-0.002987559226163958
DKK2,0.05156347683586259,-0.012764427399329033,0.035364734238700776,-0.020248019720187176,,,-0.017245475313337102,0.003944397257372241
FYN,-0.012679416345055837,-0.053712232938926636,-0.01691795532760475,0.004883757762563247,0.025564391863047577,-0.03295248261487424,0.025983965304768274,0.014789888320361409
ACE,-0.03732200938556653,-0.006279400813286024,-0.01829224858204976,0.03140838517081746,0.01168025066750675,0.07705631419504656,0.003109686965368666,0.004741728990801667
IL18,0.006589191931368142,-0.030732391818029794,0.04189927905274917,0.03221823389293899,0.05439035041516843,-0.008378482171720995,-0.010422399770580001,-0.025956353503724227
PPBP,,,,,-0.018814850046608104,-0.023210616684004315,,-0.024119301197369887
CCL27,-0.012481863525824628,-0.022948369250729517,-0.01242656165178569,0.022725156171201508,-0.008857602957924149,-0.0047954398581593295,0.020131227659556834,0.023848781688648058
SERPING1,0.02618751990233416,-0.018056902557008512,0.005481365152404798,-0.018131289923928127,-0.02086719213168798,0.012216384815640982,-0.01672544182799773,-0.005994798716997812
AZGP1,0.02818020934500133,-0.02273103863170881,-0.00014605064171707683,-0.05592451149955063,-0.03879883217294786,0.027257000122525653,-0.038065740503048014,-0.009425266791247179
INHA,0.0774278752183705,-0.004740250185793615,0.11710734738157418,-0.029650691615188234,-0.017706424130123355,-0.020160138623633195,0.04353906913391225,0.013410653832318275
SEMA3G,-0.045518611750845844,-0.029392535033046542,-0.023384213346315384,-0.036441315025450505,,-0.018599275466401905,-0.0035655741761403997,-0.0440347437890989
OXT,,,,,,,-0.0125462537589673,
COL6A1,0.07348202894731956,-0.02973929092438905,0.01742590168948705,0.01977888014070254,-0.08611243341877912,0.06888215537202141,-0.0037849558434526302,0.0038492612141088197
FGF17,0.05546378622655283,0.04625383073516724,0.02446466247936604,,0.1094830138347729,,-0.011095299861358645,-0.008373122972077335
TNFSF8,,-0.014424585541585785,,,-0.017410569804915017,-0.01805118957323555,-0.013340809878690883,0.009031716743266029
FGF20,-0.024771561343005195,-0.02323530623236983,-0.024938183821339468,-0.01992240437627686,-0.027172168455997882,0.02473946480689707,0.09798866889297377,-0.020105758480699225
ICAM3,0.0054871424183386835,-0.04742807558114039,-0.03495662760678171,0.0924273386221572,-0.0013288226057306615,-0.019858631625690626,-0.024161665447138925,0.004163795422186712
LAMA4,-0.04318506756910351,-0.015021042545299634,0.03512598723108582,-0.03229302190718603,-0.06484725657828373,0.06820402503543604,0.016943498953425798,0.04872260752678154
DLL4,0.012480213196873978,0.0038114227496118445,-0.0009231214842264745,0.04264289909109025,-0.019701113924203505,-0.034468372848881317,0.03850362356555168,-0.004631821787051136
SEMA3A,0.029503476018274192,-0.033597829338971055,-0.010228786841472125,,0.023231865933711973,0.004918407253225249,-0.008099750451567198,0.01806479849905944
RLN2,,0.1266501564380208,0.025963106468921984,,,0.05890862377410488,-0.014632686263117816,-0.0236204212673208
C5,0.03157037611878344,-0.026949415904917957,0.05842669106876151,0.03445146146043674,0.004522809649284513,0.012574324516332011,-0.029938982888185767,0.03160386079026999
COMP,,,,,,0.024786270951568323,,
EDN2,-0.014102527397722964,-0.019714838224875568,,,,,,
C1QA,0.003732616646866528,-0.03404129983801074,-0.04338247314652899,-0.06525533523165553,0.03439938426779006,0.04910781665977701,-0.0022764422248709158,0.07760536713575428
UTS2B,0.0302723131227561,,-0.011662012918786034,,,,,
COL9A3,-0.01692954803465467,0.025710111136189588,-0.02271742068892325,-0.02853489305120595,0.020745928880539805,0.04402196384734596,0.013960343016233825,0.04575488981718533
DLK1,,,,,,,,-0.05312078815379535
HGF,-0.047875430988428454,0.01727111589394809,0.009211359823169746,-0.034227175201948866,0.018173385330781194,0.04223315721434899,-0.027794745672362405,-0.050895465782300274
P4HB,0.0759265382024504,-0.017849641609665134,-3.964955423057667e-06,0.041868146383336136,-0.004930475671724513,-0.0063125853298491245,0.004763755195017334,-0.010369815538272405
ADCYAP1,-0.005150307915334035,-0.04490410469646671,-0.023780915225652025,-0.022406566480346012,0.0648140147029703,0.03867083883847537,-0.002760492385588994,0.0004493635590737828
GREM1,-0.01983695465731922,-0.04429890939656368,0.0673931195969116,0.010736546533575551,-0.05695012885608708,0.021157945578440196,0.02301972085788637,-0.0459769578950557
EGF,0.011885094349354508,0.006640722355821811,-0.02162783202910161,-0.02847402969438478,0.03812895676738849,0.03065500291382508,0.14476229153856623,0.023781113759977296
VEGFB,0.06680806472228636,-0.041105106165496015,0.03650191115870991,-0.0019350577199380948,0.008434861123439615,-0.00540449094556318,0.04957364063953647,0.0021503135316215034
FARP2,-0.012410145979045828,0.03533574792598259,-0.01637095510135511,-0.0016891330880756841,0.016900478247586784,0.03411133207835517,-0.01470059971823561,0.007472963160634857
BMP3,,,0.036767306611097554,,,,,
IHH,,,-0.03951220047969343,,-0.018511155127403277,,-0.014454813840701625,
LAMA2,-0.05749815517163021,-0.015305452409235034,-0.04165550357606534,0.046709924472672616,-0.0013727375249812776,0.02285243496501885,-0.0195657740327515,-0.038436111602209055
SERPINC1,,,,,0.037810028202953046,,0.06406928346111768,
NRG1,0.000818627044498289,-0.03177074223964776,-0.02833080162563815,-0.034020474343267694,0.03133730226474282,,-0.024564478277190875,0.010785824202167267
SPINK1,0.043824800825033275,,,-0.021505529032579244,-0.0414380947062691,,0.10872018521084557,-0.037616907347600974
EFEMP2,0.04245124126341364,-0.07295533696462755,-0.05043823519361997,-0.04253717202987841,-3.311588918705043e-05,-0.0025200159311096035,0.0027082767707624564,-0.049026308023166196
SELPLG,-0.02542782738346299,-0.017939567431219744,-0.04459514243438184,0.0222151767878359,-0.00555285111914231,0.04251502806479092,0.031344222417848275,0.03041076405092278
GDF6,0.0353626210737174,-0.018524819947539642,,,0.002267924570465596,,-0.024016789800202297,
HLA-E,0.00703522414770601,0.00970624301258207,0.013979684908158414,0.03602293530886321,-0.06086657270791441,0.006413743734572565,0.021712719589709325,0.008298270374261098
