,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD14,-0.0778104697336732,-0.011076374727166551,0.03771719338074729,-0.07236759438898564,-0.0661971990950513,-0.0032100444127973345,0.07391508463474893,-0.08059765371040947
SFTPD,-0.029545986586050597,0.0084218544405072,0.0536093429130771,-0.0035042255056329983,0.011926612278789288,-0.011893347124010327,-0.027215570062210294,-0.037508784315372155
SLIT1,-0.007399206556398176,-0.028226360561662903,-0.0192170850309787,-0.09074455707151834,-0.01917915344739628,-0.053379760478748844,0.011049877741666232,0.10032481140706628
CNTF,,,,-0.023087399866301785,-0.025224531128416883,,,0.02695573599639636
BST1,-0.027219283016685712,-0.02298168573430021,-0.052749190210314635,0.05354177800586882,-0.06514153921770006,-0.03690785362265194,0.03787764527865899,0.024002289384396174
AGTRAP,0.005528343565423115,-0.09275566761391528,0.002121815417684567,0.025763029174736083,-0.04359655712356208,-0.00197128739608945,0.09332713799671612,-0.026348053377009743
LAMC1,0.09703734771369699,-0.029028685972941115,-0.05562167023017609,-0.010429521163752332,0.010652242291295412,0.07642312156456431,0.10538312328472357,-0.05821332873942382
COL6A3,-0.05169737660729002,-0.015754531997800823,-0.06137762622764278,0.06952246144688295,-0.013661792616224981,0.06199792725541432,0.14062659631304342,-0.04829684222224341
FN1,0.09966623829152353,-0.10024734111554541,-0.06643080148142635,-0.02883648932170936,0.017496095826940276,0.09218046531305742,0.13759557420581364,-0.03815092721551652
MIF,0.006590845618867988,-0.024546760932338395,-0.016294086003300456,0.027589718284034725,-0.0561164432899361,-0.028460573847714905,0.03043690645120957,0.07099969840912172
JAG1,0.014660926639265956,0.019796791657595087,-0.02102607663032841,-0.0014264586062943476,-0.01948602501437047,0.05058789664150802,0.046136503085250795,-0.06801046074038944
NID2,0.1118994092506583,0.023573121404832652,-0.014637254390986223,-0.011007725172853209,0.012895178035931983,-0.02471709770477544,0.025719962531761516,-0.05899924784945498
EFNB1,-0.04708633937192687,-0.06071595654453957,0.0004927350434897523,-0.08324405984087073,0.022857055741465876,0.03749568216234333,0.0628077156618772,-0.07123994750669524
COL4A2,0.0659994038886806,0.01345186915209699,-0.05466195769080546,-0.03221049641358429,0.03246446704251971,0.07097748710280034,0.008121360500364858,-0.0447324726223875
SPP1,0.01800747131682859,-0.010006027235710205,0.010214912933642425,-0.055170039312356534,-0.06725274818073611,0.02106265726684675,0.12754036437085264,0.09571251286931216
PODXL2,-0.07044838923127407,-0.040872798102554946,-0.029788558630050133,0.029907707760446395,-0.00787780408566283,-0.0676987749233043,-0.018447359427897943,0.08028288451854737
FGF9,,-0.007851773382528493,0.02497586272394744,,0.06377088920491501,-0.027654503892234457,0.04903827639969074,-0.05939236686877246
ITIH2,,-0.02467256249306106,0.027272506705461136,-0.011586861102075432,-0.009723747276651061,-0.06440477164160535,0.08274771526911613,
ADAM10,0.07029896990566319,-0.004060992912626797,-0.03936146693521685,-0.04474770679003684,-0.02179736396693131,-0.023919536877128823,0.030909079122730033,-0.02630365456444354
CFH,0.04712009049864489,0.007698396234153459,0.00944947148918697,-0.012970901566064431,-0.06080472332685061,0.0697213642669445,0.048181138185770765,0.0014376796926580352
COL4A5,-0.00877358661897065,0.040805601965596794,0.04407218525878154,0.0454857030690425,0.05109597679748443,-0.07088252055899742,-0.03336679465300306,0.06250486540439557
LTBP3,-0.1126386416634334,-0.02383599371098905,-0.03504691355714234,0.010900957373690538,-0.02765087806355604,0.009176407840464787,0.0884406814578625,0.044608640022205055
GNB3,-0.030878927751969865,-0.025702471097732656,-0.006484332188923,-0.03944707920297824,0.015884998488220992,0.06019742513204707,0.02259586514180635,
COL6A2,-0.02366943298227242,-0.08581519684907285,-0.0026648595454093547,0.02543908560861856,-0.019807569042798737,0.05392500164312527,0.11232623930752128,0.07788601658500148
GDF9,-0.03013060704683093,0.04150010645783859,0.012291692441170309,-0.033894269877118285,0.029723662569077353,0.008661340896941684,0.004444418472121561,-0.00953968558148276
NCAM1,-0.0823538104449392,0.04213666885819995,0.027327395181208563,-0.022259260999961162,0.008075578307970671,-0.04099839229116861,-0.039146640903122455,0.016666354276624395
APOC2,0.02704434434582728,-0.02453113574704157,-0.03702917619814483,0.0030974134968867087,-0.0330592008925018,-0.05521601472419344,-0.0757723500064906,-0.08176450730745506
BST2,-0.04755211360285499,0.007806600799211869,0.004436105945664186,-0.01961959365220375,-0.02394885857333137,-0.029571365345601206,0.08063373531834513,-0.08293969558572686
COL5A1,0.03443405559202028,-0.06084308391828413,-0.03834941587922316,-0.027185208928378963,-0.04487391373257046,0.07155520760211209,0.16048815983979173,-0.03086462638086962
CALM3,0.0340872961917404,0.038126863422962,0.031888609263557306,-0.03172692414878175,0.0070661058811101254,0.016150276621739415,-0.0670588890445481,-0.037422123311313636
THBS2,0.04529507094762518,-0.06737135197562544,-0.03982798017798229,0.027643635883047822,0.019542975711048655,0.019627518990102906,0.06406498931803474,-0.05311481476146108
SERPINE2,-0.03088364873556005,-0.0621658224442249,-0.07728605530794588,-0.04223862454109685,-0.06133977712397803,-0.08616302991588991,0.09271790520352899,-0.04301363841558292
EFNB2,0.04602396422544496,0.02745587150052734,0.06984908334077698,0.020418092694658767,0.10459327736520185,-0.003382502038833464,0.07477566531813429,-0.07221362709496007
PROK1,,-0.019524686857875537,-0.021395731282886788,-0.023087377329993223,-0.023654039580005566,,-0.035198887644346255,
MMP9,0.006049872992130516,-0.08413715106570692,-0.057532824183246935,-0.04663618610554612,-0.04642719537807303,0.02490527426577199,0.03142787602225047,
DMP1,-0.026780518633667608,,,,,,0.036511862271845295,
NPPA,-0.05078002652495503,-0.06984489319280955,-0.021841382754518968,-0.031189741725152535,-0.007632884161132585,-0.021171085575745117,0.03410869369250252,
APOB,,,,0.11517577347141313,,-0.016047865455516536,-0.03519888709168719,
C4B,-0.02513005149250831,,,-0.005199156866061964,-0.016070067133945595,-0.017770253794708733,,
NTNG2,0.010830447518277846,0.07659489602251725,0.013834770130560045,-0.02175172590464612,-0.007884244293017198,-0.06583974331231,0.056544911338052874,-0.05964520459169302
LAMA1,0.04271026737831569,0.004372491429495422,0.029894247086450706,-0.01589699767164699,0.0009579049721556838,0.05213483934490135,0.012365976125685777,-0.05371158991901796
UCN,0.17480159535463888,0.06424151213583246,0.007507402559096639,0.05274236248949082,-0.0008968934732272131,-0.06264433128829969,0.0438676296463421,-0.04474046878140654
ARTN,,0.06205127355735894,-0.03370933357735273,0.016323606887413064,0.023179963962891216,-0.040780092744177245,0.08616829248269792,
PDGFD,-0.06746628967317228,-0.041212530074564775,-0.032123599223969644,-0.04566647016992709,0.0210152312645782,-0.06117685176843816,-0.02642127286837489,0.02222511608848305
EDN1,-0.008457214012957626,-0.04386214180413635,-0.048577970304413215,-0.032668299312906095,0.044845742767479,0.019107552599291838,-0.008393587560561914,0.04633226194166104
ARPC5,0.08326754784114059,0.01938412061021958,0.04954156819797053,0.015280738000321623,0.02648564450540853,0.07312524093288245,0.08679521914827677,0.012757924834758036
GSTO1,0.10745909062819735,-0.0650261083031683,0.046749362234368305,0.050310698488978386,0.056902542313165994,0.015788447943282012,-0.01341349488614242,0.012100710691658927
PROK2,,-0.016965426386000206,-0.021819907902272118,,,-0.014631919402124709,,
SYK,-0.06109520345421835,-0.09089791520207266,0.039034398589033466,-0.05082503720128512,0.02101989135370918,-0.04119782012148083,0.017334311327120697,-0.010811413723788669
CD40LG,,,,,,-0.017354681093466384,,
ST6GAL1,0.04603470753065652,0.0324014625416627,-0.022261962027145935,-0.016198134547230986,-0.042409063495355566,-0.021186212063668632,0.006181192508999953,-0.014416327668903276
WNT3,-0.02645775441861823,-0.034614119221628714,-0.0069355038054533516,-0.04256612488618933,-0.038551981908544385,-0.027168860329072817,-0.00983196924355632,-0.05413093256991523
HSP90B1,0.0917593251730884,-0.06628896043223165,-0.025707388563474216,0.02034802535534421,-0.021519663493420663,0.055099838651640295,0.16538547806056944,0.06662828184524357
ZP3,-0.03987503555062689,-0.03148851187638239,0.02145679882153165,-0.03774477638743642,0.017664674636820817,-0.04765794324349903,0.01954286539275545,-0.04616990092996717
ANGPT4,,,,-0.03194662506827497,,,,
NRG2,0.02635920771534888,0.026677205804584703,0.013316109308490363,0.025020922794278293,0.00954145632580166,-0.04197642101197691,-0.04098266181828756,-0.06171834898214819
MELTF,-0.04784751948068217,-0.06383392060683461,0.005662811354824861,-0.05407836469421028,-0.011500214804944845,-0.09893017614450092,0.04714556638991869,-0.05860402807324169
NLGN1,-0.015038425975631231,0.056463722279047564,-0.006911232945138126,0.0012036629967300606,-0.0009218675419169656,-0.016329926787296816,0.00399969379525488,0.007974101427362134
SLIT3,0.08633874251822728,-0.029785635452993658,-0.035181634187623524,0.00020966920934933556,0.013280062966037632,-0.01171252511354602,0.0003192183700422405,-0.05660071817781302
CCL8,0.053511384827623444,0.036640481991434694,-0.036358198569292614,,-0.011540309651060569,-0.05477017602813028,0.03533114166617575,-0.04616981472128887
S100A4,0.0013765716011542692,-0.11458997835954945,-0.027658428698234674,-0.026084971935407215,0.015090446224597555,0.026781306769936022,0.13627801011337135,-0.05939240136238835
TNFSF13B,-0.002617939135275247,0.021064321199140097,0.06542456484835937,0.03895234851024602,-0.024555155081007717,0.03802333021954268,0.011991967299072282,0.0985213967235095
HSPG2,0.05566244103478928,-0.03869498430287863,-0.07249086463853935,-0.05725686288799694,-0.01583152768669672,0.03178199889541956,0.05604299020169788,-0.048930563200297636
FAM3C,0.015250765661235734,0.02041590116474403,-0.08399167285858941,-0.011360589289638378,-0.045669110180227006,-0.00455782824944745,0.05948869473225849,0.02400242129967505
FLT3LG,-0.06800080040705811,0.003287535280303913,-0.007458238519269879,0.03393673809116404,0.06997865578355525,-0.0695968756175794,0.08819633684261087,
A2M,0.13342315226503784,-0.052622984684711716,-0.03581659907504276,-0.07212417429838239,0.029569751647271013,-0.03356947693582909,0.05960122454352023,0.04007393967183843
VCL,0.0340908077740564,-0.047191454462933914,0.017475442791303756,-0.04969642784387275,0.012356874328310435,0.11091447440545786,0.02055276376036427,-0.0025694191256876047
FGF2,-0.006769272669133211,-0.04501008329294377,-0.010392767482031596,0.015557816417725575,-0.006094147325698448,0.026406024210055487,0.0008024597751620615,0.04942605625260371
AGRP,-0.03265103726361029,0.02299898086133121,-0.01661482281990414,,0.03897019943297216,,0.011664776486231812,
CNTN3,,0.0417525536169502,-0.02636849486332396,-0.03620123841832783,0.007253805732849482,,-0.04100273828548208,-0.0701798537179408
RNASE2,0.027466259500532036,0.014187779153403654,0.015456634119245588,-0.03321518094602283,-0.016795204711820784,-0.10056288712321135,-0.022437859940943487,0.029426344085247694
ADM2,,,,,-0.031011684566649475,0.033399431418794305,-0.02812046142090434,
GAL,0.05056084856978178,-0.046908817531398285,-0.04876560177288646,,-0.03126251940289686,-0.016272509944770693,0.004051576545654893,
IL36B,,,,,,,0.06182409128499594,
CXCL6,,-0.0202914824884915,-0.05482446913285846,,-0.01578662555425908,-0.029802689552854065,0.14067973052944865,
PDGFC,-0.08466209797819153,-0.03370490985294135,-0.019408928194161287,-0.09332504557659672,0.03148984558322442,-0.04221156664628879,0.05994485812257346,0.07155164558643551
COL8A2,-0.034165953014173085,-0.04664523923244469,0.03310227365989109,0.03109376337067194,0.014626034685103977,-0.04571801990739563,-0.06700907854146322,-0.03580345164108402
SPON2,0.11778906649209418,-0.0634504889911755,-0.09916045209662036,-0.04444000482585626,0.017671204416371513,0.03897577372373836,0.05230297458655934,
LCN2,,-0.0425231020410983,-0.012008415365034796,,,,,
SEMA3D,-0.024091624035522917,,,0.039515908649902655,,,0.006764233533247323,0.09385946106795828
BMP6,,-0.01088439648155015,-0.026249092095402594,-0.030414888457328926,0.048166795808985884,0.0322648296270476,-0.011388864418302965,
TIMP2,0.07480342612647349,-0.018527028620433886,-0.01818754387738744,-0.04573456692617475,0.04547501491445747,-0.016085577424933297,0.11762290700021133,-0.027480975483912554
EFNA1,0.016321823302398626,-0.02542739581291752,-0.003650307628716096,-0.018942096549467335,0.056658492206911236,0.05754406517585146,0.034039398420992774,0.0063412205520673665
S100A12,,-0.021527724614705417,,-0.024711766942248144,,-0.017974670493903767,-0.024701208037316964,0.05597978821642254
TFPI,0.042411050150029404,-0.045401408364713944,0.027141135869108168,-0.03591973787553927,0.03712473647981373,0.05882022744716712,0.06783015869485129,-0.04616993371367581
GPC3,0.14478361618640304,0.001193791589996704,0.01717285537754939,-0.053117260888945465,-0.008014520161743165,0.025663792933365015,0.005564510981254553,
NMU,0.156663198331901,-0.013081462947250301,0.02298939568742636,,0.0027951171363462075,-0.050900338024856155,0.040759231845630274,
SCGB3A2,-0.020288028719185763,-0.024364754357587767,-0.03009701465414704,,0.04300450447860992,0.02169447850760733,0.06204764706713872,
LAMB3,0.019877268953697954,-0.005306071202408436,-0.024113262190537405,-0.05247133525155003,0.014006554732455014,-0.05549393658102591,0.08993012409673166,0.10236361130119752
LGALS9,0.028966776688589577,0.013927274937681417,0.07338658439820017,-0.006359119680276726,-0.02882093637653422,0.01387583121518321,-0.012870194623546355,-0.003595058609898205
VIM,0.04351313656450952,-0.0839607354558984,-0.019520173706305495,0.008843329444638557,-0.007842357020637174,-0.028696944952931163,0.0949500959111562,0.015353065578921474
PLAU,-0.0382008685135436,0.041632440818683766,0.007743133394610157,-0.018997144298031655,-0.10456790649006165,-0.01680036692185603,0.0969967801878772,-0.04425622038981236
TGFB3,0.0007797260947899884,-0.021449396828445787,-0.03261859314282602,0.027970283886587666,0.038964799745417875,0.011513013453525477,0.06394366013174924,0.011049690251541348
APLN,0.006778779250405638,-0.015964655383390657,-0.05325532991830804,0.031869000982060115,-0.006888168056388933,0.062125844530940826,-0.022235502461335894,0.03894670436655972
SHANK2,,0.044466445610972315,-0.030534638718292286,0.08326282899148549,0.05280891322436471,0.03894317733605913,-0.03060067493295149,0.019258165619975107
LTF,0.16819565359591981,-0.04134721916484043,0.027739690905155902,-0.020023241307232317,0.040852932254868524,-0.04340437712967262,0.09540235928101226,-0.033036854934775574
PYY,,-0.02844825130133265,-0.023836956309629228,,,-0.02723610006988117,0.16592672758204055,
PENK,0.024239481933388873,,,0.10158108334687674,0.015978527252960943,-0.01953865634931211,-0.014718678855966331,-0.028821739583263863
CTF1,-0.01360724295081996,-0.05842388113625023,-0.053092924504619346,-0.023674593230550132,-0.0118125901824043,-0.040198736895725146,0.073957763054463,0.08045420409400396
COL3A1,0.13556967014887134,-0.022792094748151234,-0.06026971114646225,-0.0016671744753623927,0.021000372642488076,0.06787813692510004,0.10266396322575921,-0.03694775371439625
S100A10,0.10971448409592334,-0.02701576427641936,-0.02937806603013892,0.052845413121354066,-0.07466341087212873,-0.01700668045939434,0.041707367576124615,0.05772793107675714
FGF13,0.19642705298297589,-0.042207008753849806,-0.003864159450690522,0.06769788103751755,0.03301702830233087,-0.026954117375239117,-0.03758324992275731,0.025514269068511727
SEMA4A,-0.039176605517663526,-0.04760543443825414,-0.04506234516781534,-0.0034953836050975445,-0.038890465428820624,0.015157940544811972,-0.013329267573300722,0.15708002189300502
EFNA4,0.047853085226780896,0.012559829941087279,-0.06865799365165132,-0.04946320510734515,0.04804865245600556,-0.02760377292848116,0.026950750856801816,0.034698660303358574
HSPA8,-0.02212670529343578,-0.011771082195155083,-0.007532798031541224,-0.011985641753790794,-0.03863549180082516,0.01654520709227854,0.005525076674444778,-0.0347960337593513
NPB,-0.07266640575946826,-0.033227668771366896,-0.007242487255176862,0.04242112584407429,-0.01078843210503196,-0.021513740266166634,0.0471224462928035,-0.06055359744954325
ULBP1,,-0.026250502863369947,-0.020299662524015903,,-0.025819521892429493,0.017821627444499676,0.10499506092851417,
SEMA3E,-0.03197987500482623,-0.002594940319638511,0.0104431931737943,-0.008890054828430485,-0.10377964152881602,-0.03701283150649507,-0.06282423827232243,0.08270820405021521
FGF3,,0.02881929557749331,0.007410136495151444,,0.03498706325160839,,,
ADAM9,-0.06152989052847873,-0.012028875995302193,-0.012371200962372347,-0.011914059401638715,-0.005228842456359138,-0.03367916438610141,0.0536510709430216,0.023930964871873583
ASIP,-0.04538038041339953,0.01524571413911315,0.005493491043110818,0.0728708471259057,-0.04501204769197967,-0.03222391589269579,-0.04234614395084769,
IBSP,0.025253010572914195,0.0024641236426263657,-0.07207809284655535,-0.029084192689773528,-0.0555913993694042,0.016562231120051597,0.04118305673083466,
MMP12,,,,,-0.022997529701950646,,,
FAT4,0.03517067429313036,-0.03416776617960426,-0.06322557846961971,-0.010473681722351316,-0.026048784968569966,0.003439903111199596,0.012308436598922579,-0.055489989293270384
MDK,-0.17341404203824484,0.04126073020962399,-0.02689755387193755,-0.03611749620525148,-0.011795194363357535,-0.031374054066296175,0.055922341163911725,0.003264190224100943
BMP5,-0.027099922909341163,-0.032510707604882186,-0.010445323553136463,,0.015441773263580379,-0.03287018407904619,-0.0467560517437065,
CAMP,,-0.03160093447932176,-0.02928259740115922,,-0.033677536127687174,-0.021345465552551245,0.006771084175099939,
HSPA1A,-0.0014552279811099454,-0.0920377240177021,-0.041045842604402166,-0.08415150159354896,0.0044519804942452605,-0.009497149839458282,0.026087783791262222,0.04044788562110516
SEMA3F,0.08061694882049575,-0.011166236004433007,-0.03350425391639162,0.01877598286721049,-0.009957897848839879,-0.007768733766968642,0.05544712407305434,
ARF6,0.021613040475660858,-0.08317772687124704,0.05454995974320403,0.08283689299594542,-0.022491446104439004,0.0758256522896105,0.060723127092920284,-0.017935817134935413
IL6,-0.030419329540481113,-0.04556293375784569,-0.061009416412966845,,-0.00928133862141426,-0.060774237646400955,0.04300767713434992,
CALM1,-0.13451365656200706,0.09680028747213396,-0.005018878080777751,0.01798005461677564,0.027272566166919806,-0.06095575031368304,-0.12161080959019638,0.0429674983920959
VIP,-0.02409168093455032,,,,,0.01439396210787719,-0.0016649826352659915,-0.033414164432937356
NMB,0.009433819568448572,0.0286130697222616,0.013188785242253644,0.06521670688203188,0.012317604355576864,-0.006934461887852777,-0.023440237598010092,0.03183171087330794
CCL26,-0.010216882859477862,-0.01808385909682154,-0.048216202682771325,0.05137699663785256,0.03388125422109419,0.02109827614316414,0.0362533694451195,
FBLN1,0.003522636773152026,-0.0039430797975335075,-0.07014944197696127,0.05287506683730751,0.01354868451488882,0.0053214670329980295,-0.024420421890720388,-0.07117558790988313
SAA1,0.08388887600849308,-0.03337009521004943,-0.046902573816325135,0.03364007957045983,-0.024554632528166215,0.010630881218023785,0.07180568803843429,
MICB,-0.02820386793965975,-0.02026076039689233,0.026519268444586238,-0.020641226019458028,0.033057199565486084,-0.01095883374166357,0.07948704380893622,-0.03637944315106694
MMP13,-0.045992572304494654,,,,,-0.019538648094947167,,
F13A1,0.017787271145745607,-0.030257939515061446,-0.031235935023013063,-0.0478957912248147,-0.03032196904272821,0.009460081883258807,0.08921622057640481,-0.03019743354092853
CXCL11,,,,,,0.047020175956420135,-0.04702373779464202,
COL5A2,0.07911853085738814,0.0013364562551521993,-0.019396425201955877,0.001453530526257506,0.039675943130185555,0.03214208403846099,0.09605321645761074,-0.04710389733134684
EFNA5,-0.05335029887652993,-0.05119389717457185,-0.032020722291547024,-0.026381589632052244,0.053297101054575836,0.023073483669310686,-0.004980158971507826,0.06878457794201533
AREG,,0.0068555646165639654,-0.04825597618698504,-0.030932880136589215,-0.015549672530091162,0.022849402745503452,0.031041545045034584,
EDIL3,0.08479482111927547,-0.023889156064127153,-0.02452803557058676,0.04490907794812777,0.08306530834398743,0.048175736633003605,0.06712047198155231,0.050725939752848295
CD86,0.005645746668419365,0.018866912625450757,-0.01939773220145529,-0.050545429942883975,-0.01569955551786694,0.03317307185944356,0.03332966726734728,0.06844179777087653
AHSG,-0.025130061547813935,,-0.02007380473432449,,,,,
HRAS,0.06427039840526266,-0.01804593082447556,0.02496182429117211,-0.04324709744780533,-0.04324721425829977,-0.049653645891045615,0.014517446064365514,-0.08590209760558493
C1QTNF5,,0.034613431115439686,0.010701201787414799,-0.024508988711464577,0.030269112140173193,-0.015591481655683222,0.04413525359275095,
RLN1,,-0.021799768943433055,-0.02244236491296319,-0.021706777196520467,,-0.015355371670600925,,
COL4A1,0.09330901539461252,-0.04979469777655537,-0.021656227996934993,-0.0346354686008937,0.05655162282414825,0.06250150767344327,0.07872569270691138,0.015699608001734134
CCL3,0.033055588926623615,0.014634672052482152,0.028683128732209146,-0.030815475718784208,-0.015322425099728821,-0.013806328498142057,-0.04184200018167689,-0.03376886093910873
BGN,0.030875143728943736,-0.04196089912731079,-0.05598756214580914,-0.01874988477507363,0.0435427825713876,0.07075975007909993,0.04421460793640245,0.05510242103149836
RETN,-0.06386229593797749,-0.01186659782848399,-0.026134953799861995,,0.010239286790030161,-0.011034910386875367,0.053548322104200415,
S100A9,-0.004089078525382221,-0.011172849426976281,0.04839787013105675,-0.023363457365798496,-0.03199276195027697,0.08155128376407647,0.05556250405014246,-0.045912832819678326
HCRT,0.006205326033460064,0.0016551149978039931,-0.030011869622488314,0.05969796175888516,0.004213588923236309,0.021082479780084814,0.027681011668791024,0.06537928185092329
FADD,-0.10581576629068981,-0.0808861469974764,-0.029968023606188922,-0.022496168992189744,-0.013064549490738642,0.06279638144381237,-0.07658118930440272,0.001882976832962481
ACTR2,0.06962772070409319,0.012998183373061226,-0.020187108182217865,0.03300005291421418,0.004651229247220433,0.09586690682571833,0.12186768488023067,-0.06148556789438675
BMP2,-0.05093119837995122,0.016752953889412243,-0.028835256904141533,0.0019510641703936204,-0.019409054267253412,0.053763954686240845,0.11293627568233146,0.011595432506791181
PDYN,,-0.01750497863674815,-0.0232485777642474,,0.11085477466924598,,-0.05030445104055805,0.07553675811452827
CD55,0.11553039585148486,-0.027799752250525594,-0.05547194641193675,-0.08139370749043538,-0.03424651294223395,0.017780982873416066,0.017660105360294817,0.13047761054010748
OSTN,,,,0.0011406380392883194,,,-0.024224060008959655,
PDX1,,-0.005942654982912369,-0.02145132863883854,,0.0580660550770565,,,
CD6,0.10827825727956611,-0.00886980677069594,,-0.028811499008460428,-0.03224812190280723,0.05253273655852332,-0.004658535248115826,
IL16,0.017242611038371852,-0.06482971434220856,0.021035195489222166,0.021849505566208034,0.01670826039192098,0.011174678917453135,0.0509582838341198,0.06800453069844441
LAMA5,0.022353485374086456,-0.018461385709927204,-0.04088857581579622,0.03157491046884967,0.021632272465532155,0.07737938110172578,0.05835227012270972,-0.04550412644704083
RGMB,-0.021766464596817105,0.002144640936285544,-0.07262734833929194,-0.04035535851926557,-0.023824994581295014,-0.03695714804997764,0.027145605215648565,-0.09445147971212313
INSL5,-0.026457769324487835,,,,,-0.026812190742591356,,
IL12A,-0.03578066354456244,0.034621730975734184,-0.01823708253394205,0.01046655079230547,-0.026417548065095213,-0.009237853134095196,0.011190885901778231,-0.03173445272745707
S100A8,-0.01099360961437204,-0.02579005666402331,0.02620687287664873,0.03793009279747635,0.0012168352528318452,-0.04143462781460114,0.05940320722283975,-0.08501356399042942
TAC3,,0.012678535506216641,0.01893395988272085,,0.016975207050328265,-0.0042486708918216196,-0.004928248988573498,0.20871453957244215
MFAP5,0.034591731160054866,-0.02350191636101125,-0.034686431124746245,-0.030932885159286192,-0.016155618335653123,-0.043692825784947036,0.12590990312624503,
CXCL16,-0.006953254469304507,0.0032253466444950207,-0.07137001719213579,0.047072744102114296,-0.011888414138439652,0.06777526135257653,0.047464030658041785,-0.08774196260544852
AGRN,0.03462809700115182,0.012406032253392808,0.05484084048370623,-0.04565413614076674,-0.012615124950402038,0.013472761059754645,0.09166984213727702,0.0628562163373851
COL4A6,-0.008196719876416349,-0.0097076395343846,-0.012816891841353577,-0.07444464768534853,0.05543045801260585,-0.027089711193754345,-0.016893395503434296,
FST,-0.06951437443976745,7.305474557775362e-05,0.009156818214128011,-0.06781613879643808,-0.013835335889516999,-0.010607755269066443,0.036784940675130516,
MEGF10,-0.04200398053071129,0.00997018198405942,0.08846767239997821,0.016456812541811642,0.08395896634886342,-0.05085953966240791,-0.07370832372014247,-0.06545609058924613
C1QB,0.05343741293041867,0.031636512250058105,0.038911680142288525,-0.05480056740649726,-0.05324048426057635,-0.05123770283706304,-0.08967188761525345,0.11233044923202336
HLA-B,0.01721675511732621,-0.09982451943914074,-0.061011349770171794,-0.08946640883363231,-0.0582949646620291,0.07569004775761634,0.12631143122858277,-0.003222740285026965
PDGFA,-0.06419172017414886,-0.020169782187692064,0.04267565145722275,0.03975266614891823,-0.005982193100443008,0.001057746721285698,0.0969228209963097,0.01547752293454104
LAMA3,,,-0.0176682676929533,-0.025334464681627332,0.03142122961186067,-0.029409805617791603,0.03204399197911476,
DKK1,-0.020463397502657674,-0.08568814382311289,0.01665141308510933,-0.022749599358909304,-0.04555205823261612,0.011522240981927393,0.0972974799158589,-0.03086473196003408
INHBA,-0.07590430872317051,-0.03422109848795785,-0.0230464574892761,-0.019968141972495662,0.042865187573399494,0.03248867197731341,0.11308830246942823,-0.06657933713330294
LEP,,,,,,-0.015589437569472618,,
IL7,-0.025467779878381905,0.0060212360067488785,-0.009051251549655295,-0.02374949616112109,0.04061086786997401,-0.04536137518394964,-0.04802320508972226,
FABP5,-0.08819877177829147,0.03921777585217021,-0.04990419547846572,-0.014180825569272512,-0.051883513790751394,-0.06937868673220103,0.08644267475359399,0.04791126935622869
CCL4,0.13196631168536835,0.0013526301097268308,-0.03652959147475746,-0.016124674524683472,0.024653888196541962,-0.01952331201471518,-0.12128257766283974,-0.1551478441362724
FBN1,0.060959811851203756,0.0029614311899468595,-0.06783189550314071,0.03671996437802511,-0.012067841095380179,-0.005601869207705232,0.12251777135339505,0.025492661812468502
TCTN1,0.032179142642054986,0.02529104929417391,-0.07938438952229025,-0.03181926282442187,-0.027740701588911253,-0.045844913522005766,-0.02676328578392923,0.0012086330768166262
NCR3LG1,,0.02845162020148366,0.10045453727346688,-0.02374950877127642,-0.0033675587363720737,,0.028488196309171036,
BMP7,0.03284467588483624,0.0524181906942138,-0.0379479687046822,-0.03875715964446153,-0.0492425345926091,-0.06339466575481363,0.021877938582162592,-0.033813930194343735
NLGN2,-0.0555876499387181,0.07096256308983251,0.0745730076964717,-0.0657744710862467,-0.06660526654272318,0.04398830123992688,0.06451331082247397,-0.069922164779617
CCL25,-0.026131457064803156,-0.008109655277499005,-0.041157043939298935,,-0.04189534575570871,-0.024136618942463852,0.028823201138507826,
NPNT,0.024153689483760055,-0.06226918148288559,-0.0489654485564913,-0.031123434359786838,0.029029771448322517,-0.055822195675085826,-0.0978237724503238,0.08213215476300864
KITLG,0.04151105375412565,-0.04772936395190112,-0.03946780082366695,0.036910788995256544,0.07868826579162626,-0.07297849874079176,-0.008424502526112973,0.09743337460911326
MADCAM1,-0.029545957696321297,-0.026250499088228123,-0.02074451816090193,-0.014633200393328707,0.0389218595542718,-0.041393877872160464,0.029477462137775464,
F12,-0.03509787493563004,-0.0008438559961441657,-0.04746321433424482,-0.036460522159442094,-0.010719419909906804,-0.00422655413827933,0.017507532915657383,-0.03530908602277551
S100B,0.004929869683834023,0.031492745181916,0.010920057003938069,0.01507416314958858,-0.05369248415367231,-0.06283342649142233,-0.16551668193716934,-0.07101858247120356
IL27,0.039665829620817626,,-0.02516147957760568,,-0.022997529701950646,-0.027792806470986496,-0.027759957519977962,
CD99,-0.05269997041460401,-0.019206068081576447,0.01786239682567387,-0.08415869125822927,-0.005069112488503036,-0.02284870087026518,-0.008731991700379188,0.013156761741955349
PDGFB,0.011052244137943153,-0.10312382283988256,0.0164742830320622,-0.002546874322349333,0.09610218286623295,-0.033809237080583913,-0.01622243467586222,-0.009153562022445848
CLEC2D,0.002752012415831883,-0.025777188776553498,-0.011327705379504128,0.006679149679408796,0.0010111260710028006,-0.0317633978693597,-0.037331930265667876,0.11832495836144251
