,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
MATN1,-0.022480781949354284,,,,0.06281454543545595,-0.013836102213463689,-0.016191350156235157,-0.01992470117903031,,-0.04696304572914146,0.10507249343301701,0.02471649561589404
ADAM28,0.07343304405864859,-0.06944335645469295,0.0010436554286659557,-0.03439132266733454,0.07613107022036819,-0.04254222269793371,0.005152700879146104,0.016423547760059363,0.014201922709788166,-0.018465852819705385,0.0013254774499327831,0.05764405432177739
TCN2,0.019052002401847942,0.04945390202940845,-0.02888572068000458,0.003830502156031647,0.11652922218045372,-0.010281171610123114,0.002922838177253054,-0.0124247449318641,0.060923835783900065,0.07592149800022946,0.01150134193448367,0.05370713629673878
THPO,0.07961123022134815,,0.01832284199030137,,0.10349044301322634,0.05313435018571277,,-0.019924703467830925,0.053003515973671984,0.044158689495571175,,0.02066529372592196
CUBN,0.00780114810047269,0.01992335997122176,0.02294363050755273,0.012409330503883506,0.032240169006582435,-0.03708395472537099,0.09767956441904559,0.015782143487341686,-0.016328740143504057,0.029090021634005966,0.059125989975011624,0.0584437692165713
TIMP3,0.006415393295321746,0.014768717704314828,0.049641104093983916,0.009159033326633623,0.163064900222854,0.08619013358081222,-0.006298824834608057,0.030083034614966288,0.05897262064663531,0.0015348317315714718,0.08178224327452215,0.026687093017859192
PIGF,0.027563031606185888,0.02378953804890694,0.006815312886919046,0.040871899584896634,0.12425620210880066,-0.01862830952685849,0.024288327180895478,0.07014605139538024,0.047702687160334066,0.05520195689154208,-0.04947339509683043,0.025093424697868152
CRH,-0.020060546691089292,-0.020824300118002428,0.04707730550046812,-0.017246442861172943,-0.03850066446496906,-0.00892138469724298,,-0.02725186243014012,,,0.0020270145298871786,-0.025175720420378776
BDNF,0.03649619051388146,0.015733329676256885,-0.005821014037325768,-0.03759997199031514,-0.10804078060355679,-9.0816722689438e-05,-0.024975126925623526,-0.022440333506041864,0.06439861613801406,,-0.010185270813840212,-0.04705808419496391
CCL5,-0.02964755529311386,0.03644072669499569,-0.0009883903676417129,0.021615558784345554,0.0856946721721086,0.0023344961119543908,0.036044279760975975,-0.01435007542791284,-0.0005309328856580428,-0.05407536903085095,0.03295994064984377,0.14516078365503018
GAD1,0.04809893272580625,0.0015336589785319215,0.0054053544897725465,0.024648270160123168,-0.04727777146313762,0.009356135917795426,0.024005067362752475,-0.03831317579064972,0.009792164076275816,-0.049463191038808994,0.05594645231211877,-0.010842289858081802
COL14A1,-0.03214863730396061,0.11652937921530812,-0.05763253749727192,0.04546691303802535,0.022996735169784694,0.03754960368937203,0.014905359078724716,-0.019842341603997827,-0.04519793931977244,-0.032171229974003394,0.03794253783419253,0.07892673971944451
HLA-A,-0.027981877816164607,0.026389233411360857,-0.029830022121297557,0.06464666640595142,0.14227030006904043,0.06392048838814408,-0.04016228759549904,0.053540315637213086,-0.047949292055514126,0.08036270933360863,-0.010035351206776318,0.05608711954372677
CD5L,0.014065660159437748,0.016005065950839698,,,,,,,,,,
FGF18,-0.018151166831559665,,-0.01688889090266992,0.054558227161136744,,-0.014825928621556466,-0.016811982350234282,,,,-0.03448470461667679,-0.024380921672038487
ADM,-0.05701219800389735,-0.007103554930897322,0.0028137871929083025,-0.010028086730319423,0.05536448187601444,0.03319935206031843,-0.08727662555760887,0.03851100644979319,0.016855103104123047,0.0319456537204689,0.023319346310109245,0.026971886209508217
CCL15,0.017545412665335446,,,,,,,,,,,-0.021145571473388858
GNAI2,0.03872212928609687,0.03397745010192371,-0.001406363001049451,0.06882010541572456,0.09946725750524008,0.026013036340622308,0.06486840196300425,0.05555712597674247,0.045544473134138806,0.08439630906314054,-0.007746897950046041,-0.011770192095009081
HDC,,,,,0.10940254596583206,,,,,-0.05359758537778513,,0.04396162056358213
COL11A1,0.011222776558634434,0.011076079686442994,0.0320189375881038,0.07910774513787548,-0.01177172636946634,0.055331124020897335,-0.01974576698577355,0.09331322466860902,0.10381418651551648,,0.01776125738372173,0.0246693725014592
NUCB2,-0.015491892348270501,0.020204700060332068,0.0024059806828824757,-0.025043186587584525,0.09112855230118846,-0.021019379049525923,0.02067113155198252,0.0023907885074505413,-0.05460844241118429,-0.010436270985089714,-0.05079131370273136,0.010907897420659072
CXCL1,0.039358473778184626,0.006825912845016823,-0.044646265427949874,-0.010031561369886541,0.003639411220770964,0.02394169840280285,0.07966694426532273,-0.02703026089381038,-0.03470146577128089,0.13170178223554965,-0.026453795534296495,0.1597637261605641
VCAN,-0.06243175798568736,0.003003110938961022,0.035791348292603116,0.024871049838204737,0.08516159279024062,-0.015376040651252898,0.024320836718626556,0.0665168341824901,-0.07073100468882565,-0.04222230031330868,-0.007823090640145166,-0.02673860292129904
MMP7,0.0040568856880999265,,-0.0162400129470063,,0.024451507192341945,-0.013664486897470103,-0.033328333020201356,-0.030795659105679916,-0.06614771079513485,,-0.010098826586853574,0.03825954164534327
PTPN6,0.023560286427343567,0.035214420837678354,0.06950788587433479,0.06752050260990078,0.08213843091129662,0.018964847866899927,0.0014908619823898474,0.017186655964471165,-0.06330659487110298,0.06510579514858729,0.08102962471944615,0.07153061406916794
PTGS2,0.03645136967598907,0.06250490209062987,-0.05362696558485127,-0.012361044844097826,-0.0879231176471669,0.043740784069171555,0.052071798577109606,-0.03847839501385373,-0.0322769299088682,0.014790391850446713,-0.013152676418884573,0.01857663708850423
XCL1,0.009327443392334095,,-0.018375717726812405,0.06629888550416405,,-0.022443408452191324,0.05693478703260995,,,,,
CD58,0.019899229142726918,0.007168520916974731,0.03903606730480136,-0.0155974609693851,0.05826749886116084,0.026785290032507375,-0.0007222284358172226,0.08404706531827276,0.028391103300394835,0.13547689642138402,-0.004913432279190843,0.06333921885041538
TNFSF14,-0.022149905578157464,-0.009378935439768716,0.01273871161684981,-0.013058397492184995,0.05549337082573979,-0.036191011093925585,,,-0.04480022525646823,,-0.025819142568845165,-0.017690832522817092
CNTN4,-0.01968009660019903,-0.01823866130409381,-0.02416543403498955,-0.008324867933477045,-0.04184967190719091,-0.005548459284835878,,-0.06266133312764308,,,0.020598408033673445,0.11632565185434333
NTF4,,,0.07874018744164687,,,,,,,,,
INSL3,-0.002079603847342964,,0.018692318588080264,,,-0.01575659056448026,,,,,-0.0025704879553937856,0.12818560362979117
BTLA,,,-0.02680779721358226,0.038122412628274864,,,,,,,,0.04685026024178523
MFNG,0.011875991366719029,0.008489380430829377,-0.017545943295484492,0.028861676322338905,0.02504320883109257,-0.023625483736767875,0.05636433758601956,0.039255292064832255,-0.038403403996003935,0.028869835238540306,0.059179932265468464,0.08288576711435228
ICAM1,0.016100324811261967,-0.016267792083557834,0.06726011847575575,-0.021757884574771978,0.044578985134762966,-0.04028651937639962,-0.0027127099628285593,0.001300689096323258,-0.030812668053824765,0.029423618231787647,0.02407418885977953,0.03335471281251854
PROS1,0.014092738524670733,0.023196836205645027,0.007781630551956354,0.03478608966123066,0.10929103477815859,0.006599310943109754,0.009426529695704063,0.04608972197182085,-0.011989129317252193,0.08613529954357936,0.07530262234737836,0.013307459921688202
CLCF1,-0.025320745137752686,0.02251954535730984,-0.034976729449823434,-0.02461381792665698,0.04195444716751972,0.039340567907169666,0.06037938205987998,-0.046611165874784935,0.08359144410043218,-0.05370628115426779,0.010971095761131765,0.017100212620433076
PSAP,0.0041182325519184635,-0.013904965096464859,0.003046326659184024,-0.03333690978239359,-0.11427237410952282,0.017334969329665963,0.005106747092336513,-0.07884371728017378,-0.030977731023190652,0.04697150706553038,0.07289077898908713,0.008932250937254619
EFEMP1,-0.0076017022152383195,0.06417781104459261,0.11023647505574542,0.05014624100876699,0.08079154496097381,0.0032908395794701926,0.04911774558705798,0.05296403248353536,0.0489266595371741,0.05417904711683477,0.03237129864092624,-0.01813918251569391
C1QTNF1,-0.02263977893582783,0.03153233010938079,-0.038176538575242676,-0.02695114977660716,0.07467728247153427,-0.010809054557512585,-0.019771765928463803,0.024370824044443486,-0.017068316817429086,0.005987333566304018,0.0019491826428405135,-0.01879334842413525
ALB,0.073139077440752,-0.009878560561250875,-0.019851208901002844,0.038181506742092315,-0.03065419385678846,-0.01720206419022503,-0.015327105163155351,0.005533585704681844,-0.02753230021616061,0.02449870853666543,0.10095839826238853,-0.006634847451183261
CCL13,,,,,,,0.010491895335721561,,,,,
EFNA3,0.007744841711247068,0.014478068217320872,0.029363656945089644,-0.027999335032221597,-0.10308012762808862,-0.028506332342705734,0.024560844733430124,0.016755124760423942,0.03863711733741951,-0.022087571636922754,-0.03157593816747292,0.03143691470540992
DRAXIN,0.010971619313617521,-0.0012755918401656362,-0.004641375760847207,0.03573818844956874,0.10726988836666615,0.03290731362638307,0.042827469561317645,0.029875829483927776,-0.03969323651712708,0.03472743108972932,0.053115809216875864,0.07009183300594393
RAET1L,-0.015340651513288917,,,,,,,,,,-0.0034896004141504837,
NPTX2,0.1057636582441524,-0.06151167211938152,0.050869942698934495,0.008593345512782185,-0.1268745997771236,-0.03862061175683711,0.0766886213850221,0.0038712983145021236,0.027705287370116845,,-0.03956899871541635,0.06442440387688783
FGF11,0.03805294086091321,-0.012221812759013252,-0.024350323940107457,0.07696904307721329,0.049330408591149504,0.010603798767866168,-0.029008174330959955,0.06448365709129372,-0.03076190720862577,0.004128784037560608,0.029498676546654154,0.01874698837559312
CD59,0.024589560775346634,-0.03456998589498422,0.0602614738656394,0.02138850363275491,-0.12553144013297576,-0.014707705212985497,0.008298979593698446,-0.04853484584506672,0.02478578410859657,-0.07976695984610715,0.031662846299928604,0.046475587296092885
COL9A2,0.04091425238335267,0.029109510682946562,0.044677968187178355,-0.010537963202768714,0.025233715292665753,-0.002350541766406851,-0.02146812019485181,0.04611222614743469,0.02156427040219806,0.005539255766065386,-0.0002071811259946931,0.056896385375416414
DLL3,-0.0024334320388571373,0.031988252403180824,-0.03744546331805767,-0.006249741286940065,0.05783092628895936,0.0004757969296626344,-0.01964045351965057,0.020510421108074824,0.018271116885772046,-0.007294390226482631,0.052457261396384666,-0.0016234675421867688
FGF5,,,,,-0.024409762001788782,,0.004334967110102943,,,,,0.038860287510154606
LIN7C,0.027125211085732733,-0.04939737869139073,0.05083162054911166,0.014163783937539556,0.04627856169052701,0.0348205327434742,0.09090764380021477,0.013408122768456434,0.0613217397902341,0.07334441563227423,-0.045033135900786087,0.011822828544594441
GDF7,0.020356414928136085,0.04745251779935934,0.06730471134607409,,0.07568500188436,0.002525586614412378,,,,,0.06755327741032353,0.049148921155290674
PSPN,0.017560948739178992,-0.004723752098077739,-0.03632977603159136,-0.016385009230002395,-0.01899651188261359,0.025344007445877823,0.03995324468503581,-0.030377216430635172,0.014628445816908892,0.06756682375826084,0.028060796312076215,-0.011924325390902447
ANGPT1,-0.018590672689502506,0.006010422223946242,0.03390403543482355,0.029440894133377003,0.11184094519326454,-0.015703933122280155,0.006532785806935383,0.034382261850044775,0.09038352753467017,-0.07795999064341581,-0.02999801279093748,0.017716221842536805
PNOC,0.04747138678163039,-0.01572090152668295,-0.03591500164114509,0.024081503038183717,-0.08371299552039811,-0.006295661671199533,0.03433341393620718,-0.03942431477271753,,,-0.020138522313065926,-0.0017494418557568924
L1CAM,0.05361105841276649,0.038307392014931996,0.014018879054402439,-0.03014996474015184,-0.06513018199507438,0.02495933470344012,-0.0413689215059942,-0.08097790190142742,-0.03975563537461261,0.011068177613974859,0.022322047614054954,-0.013802177061048288
APOA1,0.03632424365444079,0.05692122891062962,-0.026301651996181362,0.1826146779288021,-0.02098808272579141,-0.02051782189771736,0.01614271685166503,0.032930996361583566,0.1886595252349549,-0.01758019575208159,0.02670916867925121,0.0196815616055244
PSEN1,0.00798441468094749,0.010512521770567579,0.04334279934951505,0.014673424637185198,0.039417408793855226,0.021900008198678586,-0.04146227153639078,0.058526500047360173,-0.017931581127865096,-0.034657970661112245,-0.04165337254756768,0.026488647842394023
CALM2,0.041213274487796214,-0.016931685523077347,0.015139455508319254,-0.048957998649704654,-0.15414832080943844,-0.017009737128018305,-0.002197941052842013,-0.044517720402124844,0.14419802825327918,0.00540515482068435,-0.04021272184971156,-0.0031290057831734356
CLEC2B,0.02083101267269428,0.020954002233525115,0.03531158531310183,-0.08530839882423441,0.12828997621680846,0.0017490296796781584,0.03123684984997879,-0.03402365427352297,-0.010463919681760749,0.10389628314179698,0.013020796792192459,0.07892898364745105
NTNG1,0.0553123380693379,0.011656333080692421,0.01707636760448331,0.04371014670793052,-0.0004869846643422878,0.05059629197032746,-0.025116699954893858,-0.0487674584749216,-0.05859898426294764,-0.04157596105909737,0.001554800466435602,-0.004619828135276603
LRIG1,0.041617474529829765,0.02581159745397017,0.07200329253414599,0.07777301654284689,0.06875071688019824,0.03909402378704809,-0.05378312237138132,0.07037725798508267,-0.019673676018709063,-0.051948431379867606,0.05450862784104536,-0.01614739632981196
CPAMD8,0.01447564731121143,,-0.01997654043438535,-0.022912868921287816,-0.02208191471287109,-0.017477696909603824,,-0.026909584154181616,,0.0926921332494627,0.038534793505499446,0.09894212097427438
GHRL,0.07942072973272557,0.002752964730838722,-0.025106634086892166,0.0305792515343199,-0.0296520313504418,0.03380840224283425,,0.054610701782707737,-0.03095481233414203,-0.020983576944851576,,0.08573520275166999
NPY,0.05132456146764673,0.006099800395460668,-0.02898243022931991,0.04818872426373685,-0.06080478861534425,0.027213703338119746,,-0.02103660591529187,0.06672716642149054,,-0.02460682467907629,0.09944451148009921
MMP2,0.08828750320846514,0.036824684558662016,0.05052576590910149,0.02415431991188126,0.10488251180471411,0.027003288178143788,-0.02681926786700104,0.11571962068713115,-0.03127708309947056,0.0555128074165448,-0.03332634175781101,0.06185412096212151
LHB,,,-0.01739805808477685,,,,,,,,,
PPY,-0.02586737001492248,,0.05046504776979097,,,-0.01277335301709915,-0.014176888804744363,,,,0.02907519268710095,0.023966884707382802
ALKAL2,0.0566591978405001,-0.015709240170426395,-0.01714529143711717,,-0.025037218534729462,-0.011704069979244287,-0.03614428211451299,0.050869676735565174,-0.022705637469417676,,0.009146157076446393,-0.012841590205634093
CSF1,0.0073067398209966826,0.010106670782587115,-0.026675438687912015,0.01847435592769532,0.06889007271647371,-0.021592846740688783,0.05882871606327614,0.08515186067488792,-0.003384608573210536,-0.0343599946038791,-0.028780719577454483,-0.011257439740408
SEMA4C,0.05017969172131631,-0.015018588965560594,0.09059615745729539,0.0388788577515375,0.064668886023955,-0.013945852437184538,0.017597179485294143,0.05928718777173794,0.002305559736615952,0.10113126822007339,0.011684293383583105,0.08347982803993627
BMP8A,,,,,,,,,,,,-0.010457140552673147
ICAM2,0.02032279149652519,-0.004566064660725925,0.03624592393132966,0.04298279726930132,0.05412707876525799,-0.0273908289375658,0.028884954061309975,0.06626909071848507,-0.011699730287054495,0.006414404898913852,0.025453849735333243,0.06049618363441636
SYTL3,-0.0008075910921909045,0.043684120698956184,0.04300966496817434,0.03892658436078413,0.07843064793790139,0.002469902161579118,0.007396364081582466,-0.025242569061825176,0.04569342472785333,0.04610998545570462,-0.0075273114552460215,0.02731668138732214
IL1A,0.04438641683830351,0.01040012069505756,0.019912052746318333,0.045440030515918856,-0.025153116793995567,-0.00445147580196239,,-0.0016443025995939286,0.010707258596051848,-0.021410706177191423,-0.03133847898618778,-0.028702643989019994
HLA-G,0.004839647261968465,,-0.01837571606733076,,,,,,-0.0413224371378308,0.09743122830243112,0.03423119875555594,
PGF,0.04339207568359592,0.02773053446578433,-0.025008868944820403,0.023063580815491518,0.1396215119042276,-0.010933187577873326,0.0755472244755721,0.0026642370580008,0.08457912645673857,0.06846996590787245,-0.03020270003097073,0.0737506230245145
LGALS8,0.012200561447290363,0.006965289046953121,-0.016806514948174044,0.04245335474280075,0.03928831429646792,-0.06154443482749776,0.01696051490096544,0.0190528662981472,0.013378250812418216,-0.018790184093867235,0.05571792698498602,0.01901890423693364
DKK3,0.04462760100915858,-0.024871101602369966,0.027887380583955398,0.012436960795083184,-0.1718878207709368,0.03354758178122395,0.04702524511657516,-0.07019439543364318,0.01518231541764794,-0.006412989201406658,-0.01612426917624324,0.04603942384936564
COL16A1,0.09197863275397761,-0.019068352400195568,0.07233590607256916,0.1156086261986911,0.04836252829423291,-0.022378888590014294,0.020771867427397568,0.11319328688050423,0.002717307399079296,-0.10461184493749283,0.047656090699339425,0.004288191105043862
TPH1,-0.01733250514458667,,0.0657431192925398,-0.022491951118549177,-0.011111115974914012,-0.029542085180746365,,0.003839572768202466,0.08491692546759176,0.09153564369255883,-0.027808057804145324,0.0204230280600693
TNC,0.03519675610793437,0.04537402681469749,0.0581582522682411,-0.005844819724600123,0.1886641698482495,0.013526239753517778,-0.03409961276655878,0.09064210378412031,0.044590466599327444,0.0010164097743497493,-0.011868830477071978,-0.0029887404694740097
TNFSF9,0.04583875225277667,0.11336829679522555,-0.010453909567386266,-0.023520139040808134,-0.03806219395604528,-0.040153496306851735,-0.010066617767055986,-0.03203065227445394,,-0.04566875947033248,0.028963222815599966,-0.030814056281865808
C4A,,-0.015480752045162324,0.03701458143604358,,,-0.01514216930691474,-0.01681199147362208,-0.021078019747207355,-0.0023813268416713156,,,0.01478109507182399
CNTN2,0.03412829923340021,0.028942382821380938,-0.022315427076559407,0.023619547815123758,-0.02056624234898245,0.009988525789844157,-0.01780121682684088,-0.00011746160189438537,0.017756531760577766,0.011374021094801528,-0.024619882099312717,0.035392331721332625
F7,-0.016909165060490117,,,,0.05080263006817447,,-0.015327107313930603,,,,,
LUM,0.022556161703292076,0.006852592559961055,-0.01282439904476327,0.027211535962620464,0.11457158159566855,-0.011855251737521852,-0.06402725257569897,0.03335479904888862,0.1124331409557417,0.10735110630883107,0.0064750404037839425,0.05790837295401014
BTC,-0.015340645123414525,-0.024224627424583072,0.003843572903988149,-0.018476993090838053,,,,,,0.029443389103485818,-0.032271878529719404,0.042886084660062114
APOC1,-0.0396297842673216,-0.01583266011705261,0.02734442290525031,-0.047259254086132914,0.13738975710468299,0.026167590844076667,-0.015701769617177015,-0.005453621312312107,-0.07511694528538547,-0.07493412741358674,-0.019555897669422603,-0.03200535907147698
PKM,-0.03556493894249437,-0.0012427053120765354,0.02949766427158226,0.004737704789062079,0.02857344536445967,-0.042392412547429016,0.04300683474656053,0.031688760701861524,-0.044964325548373575,0.08013636983973199,0.007915694288475323,0.0059053255626937435
TNF,-0.030738468597980132,0.013238500484499868,0.026477609605308077,0.032988480514915236,-0.006997665596288678,0.014876186883444041,0.13530487250927384,0.011962211226947734,0.07302964447880365,-0.037014848272576395,-0.022091358852409548,0.09389317527682979
GNAS,0.03551468955249121,0.010904069557406424,-0.0002785415002677338,-0.021733970481747897,-0.10556428702883058,-0.004318466205161378,-0.032187255140331474,0.05376319269835877,-0.11083183085242293,0.038218946086409036,0.00804529375876324,-0.013897695282213856
BMP8B,-0.039334870967381086,-0.010934871803294915,-0.02664005494864942,0.013408984016035595,-0.029777419852322334,0.016359255346142944,0.04859794705491697,-0.05343006439563951,-0.027450299695263962,-0.025382850669478544,0.07764868111357767,0.08411106856178616
LIPH,-0.01733250087745942,,-0.026130951341442617,,,-0.012208727823170309,,,0.10004198270473275,,0.007843830255742623,0.00488227312600426
CCL28,0.03459063212443769,,,,,0.010508625956758503,,-0.0014550954052114232,-0.03758172806405883,,,-0.020178923758422094
PTPN11,-0.025025183235927503,0.021778367617317336,0.016751618848507777,0.015868931091697413,0.04112588073226138,0.03930627991840443,-0.011112878293332988,0.036070312544160085,0.06575122123464099,0.023296692859888963,-0.04391899048261953,-0.018649319325743544
ADAM12,0.05707733332798619,0.05039718811132296,0.030589370434217875,0.00042376138798526423,0.05813299481345755,0.008107607861522944,0.04093600695382707,0.06465122004668988,-0.03836298315585819,0.027704143151028895,-0.029338107788140357,0.07204669123737639
EPO,0.07952846145178495,,0.01622382835195713,-0.024135005124916988,,0.03033534874192073,-0.013935997404499047,-0.02397851188745233,,-0.04839013219589319,-0.02558009583948763,-0.021458608388664865
EDN3,-0.007433795741920732,0.04890201821040806,-0.02448646357302046,0.03543050184074063,0.010280995298680293,0.008122093634628865,,-0.024225934444688114,,,-0.016575095452256956,0.049328545421006745
CCL22,,-0.019571380947103343,,,,-0.025719424046795655,,,,,-0.02339260597403875,0.005148898844238948
CCL2,0.020116852076691186,0.003656216400230378,-0.029573106033059723,4.255118067677672e-05,0.015013741670408616,0.0009447600297765685,0.0016722622822388307,-0.021394761475634464,0.13015309369347125,0.08093874960355839,0.011695265719409917,-0.038786673333785805
DSCAM,-0.002238698841849843,-0.017043072839185675,0.017754980601694566,0.03603503893914877,0.07633457576849328,-0.02595051125176846,0.016162344352555535,0.024968852184153924,-0.025539794647579026,-0.01969740289308424,0.028967266860882086,0.0036067048531939197
GPHA2,-0.0193179529378478,,,,,,,,,,,
ANG,-0.003108607088317997,0.023437414832360014,-0.01802382663699872,-0.0233600386383792,0.04885266446128671,-0.006407594606968225,0.08074945717092058,-0.00034094526447362946,-0.08671028288254487,0.045991201449808575,0.09060730425193324,0.03824614066700763
FBLN2,-0.018060368634356755,-0.015775228716837182,0.004481347173850144,-0.011247221599497688,-0.017356832552046886,0.06057757038187202,0.06424078072518401,-0.03922439902372737,0.0785076445480758,,0.11902009592153127,0.026212308287470128
VTN,0.008591210298262007,,-0.01666528996460716,-0.024333220186580014,-0.005605550520359738,-0.0074207842250812945,,-0.019924699716741448,0.09408194408746395,0.026223427630338966,-0.017987407716343575,0.011120714869548045
VEGFA,-0.051246329831176454,-0.02155829724368089,0.04652195864072804,-0.0019522042901269326,0.08066495167892057,0.022211320454782264,-0.008657073232700497,0.06499402984020171,-0.04676284953198278,0.030299059874362384,0.025024504582070537,-0.11949355638412057
F10,,0.06786308590197795,,-0.022703306209449384,-0.025038982714198636,-0.014005706118250114,0.0973101420494161,,,-0.042282520227876236,-0.030720849175099568,-0.015281545246911086
SERPINA1,0.05736940625699698,-0.005491284399945667,-0.037424017914373574,-0.010151009229473503,0.0703246266304676,0.0056398044741820495,0.10303849226607965,0.018887320396477055,-0.05647327309328917,-0.020562253680432085,-0.01663118836839,-0.013912613753699204
VWF,0.08432782528369757,-0.023920903993471437,-0.02779044947111474,0.03506513012505974,0.11353012720599137,-0.019074998409060746,0.05901547651602916,-0.01982723224993256,0.11695848180218041,0.01694997970684526,0.000915104324479367,0.06820966450239403
GDNF,0.04856912227108209,,-0.021668523505076157,,,,0.005676015876380135,-0.023978510020082736,,-0.0616770300122806,-0.031212251106599975,
VASP,0.0018437942181105634,0.043946387625905955,-0.023616578069496925,-0.013868221174424586,0.043503222970774635,0.03790160920932883,0.007704381255162714,0.022900536293573238,-0.011144419308848212,0.02142269292477903,0.027847122375120242,0.0644052222904425
ADAM15,0.03847684008023436,0.006615698911570685,0.020793484340467235,0.008062199550290215,0.062446826303666526,0.028894992208796516,0.11694199170836383,0.0057512587954772895,0.05534397515234173,0.06535181731631236,0.0012477613083288542,0.07637621841918799
WNT2,-0.03031897699436902,,,-0.01955301342340983,-0.04249287279546593,,,-0.02244033026925919,-0.04575429492894508,,-0.026272039765350527,0.03842556727439683
CALCB,,0.0765283480326776,,-0.029392020463136166,-0.024409761736519958,,,,,,-0.004494386950153885,
OLFM2,-0.036082057290353124,-0.0025326067768929256,0.04202259623577452,0.03883503497333644,-0.05960176714248935,0.010034909599603561,0.027082102871974996,-0.004934120397089336,0.05187399554188865,-0.020667223209968257,0.013033331563670696,-0.036019606134746786
MFAP2,0.04848085127157345,0.01983200914853222,0.008404220084055216,-0.0019378410332702536,0.08788705929729447,0.0016031427451628582,0.09017041839247456,-0.043334705632083755,0.07461887886971073,0.020611735331875065,0.013022031899766036,0.08837537351692631
HLA-C,0.01446813916619112,-0.0020065026462831644,-0.008888593827096131,0.024623704493928016,0.13692919713771376,-0.012988967192755852,0.04670230500495552,0.07643843337557589,0.03149181952365233,0.09628171400021353,-0.03207629335774724,0.07386844899367774
THBS1,-0.048662081789780896,0.04888120486266198,-0.021178076947359552,0.014566666487107308,0.009805510784171498,-0.044603342317488776,0.00822512143889164,-0.006505974541667939,-0.04930484728499437,0.03981844456755055,0.04461569414423066,-0.012283288758235079
HSPA4,0.029734816455271342,0.006081692251326798,0.037276575216833766,-0.020046351832198026,0.003110046371760902,-0.025492013464652283,0.04157541069439265,-0.008968333621057813,0.0172048490703206,-0.03878328875937182,-0.05096123084423792,0.0431460713339534
LMAN1,0.016891150288493893,-0.004611992208803086,0.022032211378377818,-0.03470842691792835,0.13291459867007976,0.012244796071969289,0.024574717852004206,0.050022775273606865,-0.05962485076972421,0.10270302639955113,-0.028706270248332603,-0.006115223438011921
LYPD3,0.03886508835207772,0.017440132938831,0.011009167616280627,-0.024333222280249454,0.06680971031491524,-0.0021788064512757942,0.05431007920435573,,0.0025419820302520642,0.03205686221991949,-0.015717521802424392,0.0916225703175367
APOE,-0.023340668312428113,-0.035702637780732786,0.004776925213604156,0.04026607692331082,0.07486464469348647,0.024657057360792562,0.002824910468698083,-0.048326667622824615,-0.07412359314606617,-0.0069627651684761515,0.020479498395746618,-0.04065776834471791
SOSTDC1,-0.004857383260542256,,,-0.004963677371082067,-0.03129372807557163,-0.030894508480036633,,-0.0364614312548918,,,0.023244358426661945,0.01190633643832241
ANXA1,-0.0065040836121376885,0.027774696105059508,0.013060514244540602,0.013449232084088212,0.12119292234284901,-0.023255735215681462,0.029112114850599193,0.040082138550865176,-0.016457529526849063,0.08160995383860829,-0.021035090590910913,-0.049162500773193375
WNT2B,-0.02671193046165195,0.02586709002389034,-0.031498850433021384,-0.02410366186944687,0.01966377693966999,-0.03897017346472662,0.007414258122824323,-0.0030598989432974104,-0.04104889241703848,0.12817987773201783,-0.009961377764242966,0.02575776044771797
AMH,-0.010609081603714288,-0.0242246299729118,-0.027140441833591586,-0.03021581645841483,0.057687224913450026,-0.01841214254557339,0.036608138596248285,-0.009420866102454102,,0.014445094302294804,0.025620491100052507,0.057198919155276536
GDF10,-0.020060545290574786,-0.020296127865570494,,0.010867464847498629,-0.029371885910790214,0.048001425626254944,,-0.015341227072545179,-0.06421644794193276,0.04894204886666551,0.040251714911032056,-0.006028786944054042
EFNB3,0.030448746769340104,-0.033751168542467146,0.024519549609948524,0.0023168509870735363,-0.025555776973945708,0.02491687865173108,0.021510267286960327,-0.039656674334918894,-0.01477984215017302,-0.03937161678757494,0.05494851091619877,0.07958035091130357
LTB,-0.02353396596960964,0.06176040918905558,0.00681572383946464,-0.02440401011402396,-0.01949148945471108,0.029530001343718942,-0.013125497693992213,0.01909619586424789,0.02927342687005391,-0.08795530087043885,0.0069811577137824906,0.039612471740603415
ANGPT2,0.051118942630688766,-0.017462151528629094,-0.004676351742199137,0.032793076574990726,0.10814349847925062,0.022472810549645755,0.04153117721230157,0.022847549853827885,0.04331271394220707,-0.036015148169653816,-0.0083356359276334,0.035192348129464264
ADAM17,-0.014968052808281508,0.03294451983344152,0.008817890496814858,0.004440040322104116,0.07042647550933848,0.03261127668544924,0.03421911725875389,0.05803365438978848,0.10403923254910359,0.032708895891594106,-0.04084201681287452,-0.002454611308449093
LRPAP1,0.07997855699651824,-0.007142057672840172,0.023657391672137807,-0.04977128677290929,0.05338601822008811,-0.02655166724238721,0.04614263883819213,0.03928146813724262,-0.059338753878532255,-0.037463283881452314,0.04205416958406992,-0.013224433651416543
NID1,0.02728126172249094,0.060653704660199176,-0.04128438278779351,0.03216136162351411,0.18281449722344023,-0.008993901059751173,-0.02808453022682263,0.05538343704945267,0.0516927070708176,0.07929523594316251,0.014935376428524466,0.05097775030333173
MST1,0.0015200294992757236,-0.049374785031876756,-0.04048068114917894,0.06489299232848054,0.0874758291662592,-0.012676185559652513,0.03821302133742123,0.10843894822375606,-0.0015559811465361692,-0.038578578163512824,0.0025346468571633726,0.022153236687253795
CCL14,,,,,,,0.051198954948323494,,,,,
