,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk
CEL,,,,,,-0.02196744867392508,,,,,0.0010037788953934808,-0.0531090520454751,-0.00957987411534254,-0.04927615798282052
PDCD1LG2,0.009008423090280096,0.06877030024986563,-0.03885856471113556,0.04185033022133266,-0.06350368196755037,-0.024756866155185197,-0.008253757414653387,-0.011985572998853842,0.005238143437729185,-0.005927309955124788,0.148087574839566,0.019674233655466514,0.025554642541674243,0.0789552835633992
SPINT1,-0.04373119981307491,-0.03121404033717875,-0.024776255909216997,0.019724216006365716,0.06869643277674294,-0.002693735835798971,0.0012421419177203136,-0.02343728654880696,0.04760872942399276,0.09493535617846326,0.036393090076152636,0.02198253323287812,0.01654004967018053,-0.015992774397683
CTHRC1,-0.058027629727269665,-0.029721731737414263,-0.007513830237994669,0.028870657623117385,0.004567549935716888,-0.0404519810415596,0.0025721727704765642,0.027147686089426342,0.04825117511089454,0.0647367179639472,0.06266794706742614,0.09480999625552936,0.03694798975115104,-0.035309140248984384
PODXL,-0.05775010892362386,-0.022898932643552746,-0.03823089397092501,-0.022098913468600524,-0.02489070844611226,0.017061444514131066,0.025775017960779478,0.01952755635471198,0.06381615101925965,0.04592272501316669,0.06621863150592606,0.03984002251431637,-0.015123654248406688,0.019801296691168126
JAM3,0.0017032094156879856,-0.047674544805668954,0.03968012986635329,0.057923030931611004,0.04570660267833848,0.02845158529670995,0.02088256433504012,0.01141501138269203,0.06422084168531197,-0.0793000849922565,0.04884495601984414,0.08888086689628259,-0.031116048166896882,-0.03446298528111186
TGFB2,0.03057698306199522,-0.020032878301628206,0.004738688043692147,0.026176316147478396,0.05267861742775249,-0.023446843164390774,0.015837118208422204,0.025307318016169818,0.005189617697860843,0.07191394635205069,0.03096413357540487,0.02948208946929071,0.004146775020233813,-0.0037743301307121093
COL18A1,-0.05243939912354369,0.0008525757788228603,-0.04106751867296915,-0.05473420198697161,-0.06909408592674494,0.005014469132935377,0.02678538126629388,0.04307051618999803,0.004343937561125501,-0.014496995482272243,0.10416993114863286,-0.022317923776667796,-0.023089894089611745,0.025100678137391315
NODAL,0.026477385987143477,,0.11924893825140916,-0.022997654868465507,-0.02584687344062113,-0.02681767867848813,0.01531795895087642,,0.04404797132328239,0.012077888852377709,0.02022553799461338,0.149130348517552,0.08519218797423962,0.018039188818218654
INHBB,-0.049223345461249096,-0.05109829393570072,0.02166980709927572,0.01587827522784682,-0.035050414321455725,-0.02417812049025866,0.016776745579721697,0.005972466368726975,0.005942356543002993,-0.01644645224592936,-0.044532700146323365,-0.06726647968257957,0.002987043586150572,-0.005540176052902883
LCN1,,,-0.013931309055157094,,,,0.09686327902624706,,,-0.03580409481121061,,,-0.018272030620994688,
ARF4,-0.07767716771034416,-0.005106289085530812,-0.0565396829347655,-0.01654304024907877,-0.0558706610472287,0.018044757070710214,-0.0179187002874311,0.04063748605084631,-0.005627685381493829,-0.08722420377327256,-0.002016060430198791,0.07948050646460532,0.08433519736630093,-0.06779030783036413
CXCL14,0.0077966623371118595,-0.071805660385612,-0.061441712343396016,0.017322571746295243,-0.010885718728949348,-0.06253762786744291,-0.030051013827466548,0.018653757337706117,0.04482046359980416,0.10744279959630539,-0.004858070965991326,0.017950723712344407,-0.08439059042377266,-0.008920464708628319
LIF,-0.010098612087307455,0.06413837331963214,-0.06380769269818173,-0.0291022129758333,-0.054501538078552375,-0.02312692832025052,-0.028456215255867185,0.08493269708671196,-0.02549218092592539,0.08354910876613698,0.06191657680958257,0.010090198595534542,-0.07333863690390338,0.011917253797984587
IL17B,,-0.00069460738362434,,,,,0.04198443667581272,,,-0.0064323786814513215,0.09184737784178136,0.18122952873545162,0.04178924980728687,
MMP1,,,-0.019206610033828755,,,-0.0111346192284687,,,,0.04180072475340205,0.005946705942682884,,-0.030116890074019045,
MATN1,,-0.01898586672250843,-0.018291402373385855,,,,0.08700624976591588,-0.010851014086606907,0.11965673826712167,,,-0.040477282868345274,-0.006805132309427419,0.015162675280725449
ADAM28,0.0005169199310549808,0.011677632455596505,-0.026493833493831984,0.017381376780187988,0.05019801989645245,-0.008118937409308294,-0.022137686161517234,-0.03886547849997168,0.03961356137855273,0.014610678754398825,0.032482364514428826,0.036697128819305515,-0.010791170903252692,0.04466824489561536
TCN2,-0.004977813022464124,0.02461079303535308,-0.008079030168057213,0.01782619523218327,-0.03840749400009983,-0.009414501185584926,0.004750558675866208,0.06497736647528739,0.028986832250307532,-0.02482780727099852,0.05409188393854749,0.08984097462205648,-0.042648915320098776,-0.03759606907297592
THPO,,,0.0048328231121668955,,0.07997215312514178,,-0.0024898896078121547,-0.022276661412870512,-0.012532995331959968,,-0.019387844383001836,-0.038793629523795586,,
CUBN,0.010489036805536395,0.09265829505091835,-0.044061171886929845,0.04226610846831786,-0.03444888559453051,0.07024353862575633,0.10914052318772773,0.0014788996469169372,0.039118184576056696,0.038925543461563794,0.10875737843146706,-0.06029929834085503,0.029998290555399203,-0.04223709091012555
TIMP3,0.046230853919668115,-0.03623627283367964,0.010264940216507437,0.03179358636400287,0.0037516774461643218,0.03161136771578968,0.007256077052458199,-0.01333057549706738,0.028413071289742443,-0.00946243217304444,0.07093457198012942,0.00026527978114917165,0.037221868676978354,0.03193623991273837
PIGF,0.01802869779163934,-0.005423780287485705,0.0002362123821089411,0.013595638649430742,0.04466179226428241,0.023550681196416665,0.06375156862899908,-0.005174051416596048,0.04624811539934371,0.05590215822840793,0.025284497864442507,-0.0023769463929164915,0.05171336733015345,-0.024609011552676353
CRH,,,-0.016322187198979883,0.018215184491962137,0.039111647040175,-0.011314802695733258,-0.021725537297283413,0.015362192408443977,0.022324232731586,,,,0.04433513198800346,-0.017526027606863392
BDNF,,-0.0343923207887083,0.05141058303720729,-0.02581875498070123,0.005016773635478302,-0.024668058675061673,-0.02358124083568135,0.001451492096800933,-0.014115371680834599,-0.032902393959036005,0.06619246490239179,,-0.003999259456088529,-0.05478530784246221
CCL5,-0.032139537441602424,0.00909874628609992,0.0493177907355277,0.010185639386706418,0.003984817526154184,0.028918714260938116,0.07239020398416152,0.014131741318597707,-0.017002515330536715,0.05274525715452589,0.08684997977130461,-0.053442399582387674,-0.01146985266960601,-0.015743859180518377
GAD1,0.06144569429288615,-0.06678738397870662,-0.005859868295184226,0.02694485466698782,0.07468712787293684,-0.022009498363718634,-0.059531882674825766,-0.024055967762658666,0.013012116399443984,-0.05519833084402171,0.019347041993671144,-0.04263214926042393,0.03107912702253424,0.07106454345407065
COL14A1,-0.03979232912436073,-0.010318641873430342,-0.03301145554122996,-0.03601612912215341,0.0332158819053592,-0.0027310814900598675,-0.009972275817698075,-0.023570750804782933,0.04037472719139287,0.03634726323862378,0.02437198921488342,0.04190058291728081,-0.08033026265828203,0.004093276310113403
HLA-A,0.0014160080399280726,-0.014063853806878678,0.02037392966477903,-0.00347714228127307,-0.05250367835156392,-0.0399460400647112,0.023491321711148327,0.07055444986683386,-0.03518817895662524,0.09206141208290677,-0.05659373201929545,0.11776248083876438,-0.10432067692051486,0.016550023360870445
CD5L,-0.014371284498705042,,-0.01632218531062715,-0.008279181244403867,,,,,,,,,,
FGF18,,,-0.01476862756867091,,-0.01577969936008531,-0.015438031759740525,,0.13154429892889052,,,,,0.030280645443017777,
ADM,0.053416987868649325,0.03384562312887049,0.004145904191584302,0.016868419963120426,-0.02381644368840386,-0.08471270587066335,0.03189133771443957,0.04645969914361683,-0.0849704150965658,0.03216415189974819,-0.04028902742116064,-0.015529381475103273,-0.039550581250897644,0.022941571974276268
CCL15,,,0.07927933496046659,,,,,,,0.08153998015596049,,,,
GNAI2,-0.017203972756667588,0.010641711693396002,-0.00971815957101432,-0.013111940649510262,-0.03694613594754048,0.08463584855995786,-0.013197540316226369,0.038722725902570504,0.055215757725101726,0.06697382335858709,0.056859495711570035,0.040291018833517676,-0.039260378753905346,0.024597469356965912
HDC,,,,,,,-0.03781402254305756,,,,,-0.0021356552148012833,,
COL11A1,-0.02585163037652192,,0.03631075764447055,0.04583404983711414,0.026345103480490243,0.03820328691208265,0.005038576813651529,0.030931025887488885,-0.037762804080359924,0.07536930257161457,-0.01850107871051868,,0.05885316513444406,0.04273492522094713
NUCB2,0.01922073114754736,-0.002230492721449703,0.0033669975653709628,0.03161548943445492,-0.016369756200857014,-0.04600397498354231,-0.0353584234200866,0.040602239158628456,0.014377431308309794,0.038315862684083,-0.00029257215047761795,0.045590870797200665,0.009112921739396294,-0.036692042873045956
CXCL1,,-0.044577555327154954,0.0015268191623302937,0.03259450705581074,-0.040955015186229286,0.006810099671502615,0.0071825610821559405,0.06486171480108834,-0.01700251821316893,0.0211879766643295,-0.034169212045681595,0.05821699322588556,-0.054709588221305755,-0.03843639857533345
VCAN,0.002942659794943674,-0.02669597522394785,0.035533840453166037,0.024842723952779738,0.09572216894694434,0.0340908669068367,0.0229413170977333,0.026876710571848334,0.030509597864999537,-0.030055369165621758,-0.06843320857021015,-0.10722292319226435,0.08137876805762044,0.053241626791708914
MMP7,,-0.04825150737336433,0.02901608830869149,,0.015916829626135578,,-0.010312459257160816,-0.010716424143384902,-0.019371021126576092,0.01278415014332369,-0.06513313216774692,,-0.07164046357096975,
PTPN6,-0.012204354623648082,-0.05758430504687612,0.03142643187487379,-0.023352262273609824,-0.011983598882635218,0.0496949986046728,0.02114665161982787,0.0013076196996725346,0.02331756135021436,0.04730273898557889,-0.02484154209382861,0.028677761484041303,-0.024480341670807166,0.01746685707018392
PTGS2,0.024405283658300914,0.06491917266564803,-0.06882240148004853,-0.02763197838338487,-0.03225211053807499,-0.012036843000407726,-0.047486378954037824,-0.009433671305183482,-0.028929210825509952,-0.0376334059290281,-0.00951738960767997,0.016646524841013224,-0.04023856739459262,-0.01583207051439406
XCL1,-0.02004544538209438,,-0.017886195712104484,,-0.017168877632399795,-0.01183963856936413,,0.044294587653868255,,,,,,
CD58,-0.02486005713748608,0.03918277378240459,-0.07435118463482503,0.026917119795047545,0.030208033916731387,-0.010203213210188359,0.018820206330804272,0.004015446829146309,0.0357523570506082,0.028272670220354887,-0.0893162526130167,0.12482686593979035,-0.021036702774354644,0.06430898695502663
TNFSF14,0.02399989214978696,-0.05089082590830241,0.01971421700564747,-0.0322923657384215,0.017082977329861807,0.08667378774803015,-0.0038507026357517448,-0.009040699167609821,,0.07729205608567419,0.061129540937459266,,-0.03109566938140295,-0.0101190175171323
CNTN4,,-0.03140815142954649,0.06069732379202273,-0.0252783608867318,0.018044727735377596,-0.027884040846832835,-0.014811448991671103,-0.02968725467270945,0.017777742110585443,0.01445331767284131,,,0.062127328950250936,-0.015683666577594874
NTF4,,,,,-0.02171787833966969,,,,,,,,,
INSL3,,,-0.016022730299194113,,0.020254387993849234,,,0.00969733675224173,,,,,0.07287109989824461,
BTLA,,,,,-0.02504717349258184,-0.012343217348949578,,,,,,,,
MFNG,-0.035252594333129904,0.014170634901525097,-0.025779735993384633,0.028174913332756703,-0.02380516865710463,-0.016328583295971533,0.07183637339784646,0.04159799455113037,-0.0064035177767443885,0.03298926082642253,-0.08128956005949285,0.00027021027449083555,0.002167528156602219,0.008674455073482357
ICAM1,0.0018901840898722772,-0.014808975739150645,-0.04884233262365756,0.039641931005369925,-0.01951370373058285,-0.016462288235611303,0.019029413035511658,0.026482220932049737,0.0027961459687337637,0.1094310778203575,0.05370363289501879,-0.02831077505960865,-0.04280870998470485,-0.048416407368478784
PROS1,-0.015958234923820924,-0.01457504092412093,-0.019916341176850177,0.027378228041662966,0.02576432123027029,0.016924962216781206,0.01960769826275812,0.014728350613665566,-0.008761542309264535,0.04296407901746784,0.0765707171589987,-0.06887477428546403,0.002091324366390246,0.031520640533305284
CLCF1,-0.001226958201671865,-0.008455343220486803,-0.018267075768225862,0.002214013542775916,0.002927100070363004,-0.05224318236066653,-0.05254044651079628,0.02466453320316572,0.0012989953491790278,0.03269223197753399,0.09593578649633795,-0.05462328396073773,-0.04572049695751578,0.01311163615611684
PSAP,-0.036432990274855366,-0.0657278689369615,-0.027780912780457818,-0.024736265521445325,-0.032726695015952545,-0.06578802729779694,-0.020158267842213196,-0.05396660189800287,-0.011593922289474564,0.10067460624776574,-0.014740876912348358,0.05290732483933525,-0.07279935763448389,0.0577213003434837
EFEMP1,0.037654647711091796,-0.05412213193927498,-0.0503580412595589,0.001765089408180295,0.06439825310244436,0.0010195484137285632,0.014740750388053623,0.07175329288636226,0.007026742426526997,0.01897325750907806,0.0675423800593382,0.14776579363272732,-0.02730822593154916,0.00235880027346826
C1QTNF1,-0.007173130373404087,0.06629156727508846,-0.011047370300654731,0.018470754719262874,0.00451777036651345,-0.024709385942022204,0.012333158029970075,0.035744931748066734,0.013479925375723447,0.027013056575415587,-0.05517367374962491,0.014340799194994258,-0.06404352868530032,0.0199630467643981
ALB,-0.03017794906824225,-0.026872438436228024,0.030878034364698163,-0.00408377804557568,-0.028014597886572942,-0.015866624683218457,-0.017297852938610286,-0.013490782155773057,-0.027115113632958238,-0.014557604022239887,-0.05082168424088464,-0.03249368118519026,0.01720349825635527,-0.018909966957607372
EFNA3,0.03925829741485271,-0.014873774270751264,-0.003702248068009508,-0.014485632725560712,0.02789160439670112,-0.01507464074091691,-0.047044701780338725,-0.02130298066141095,-0.03891310768658732,0.022907721681349875,0.029552041298839562,0.12837845968192046,-0.024331086975213995,-0.02011735649332352
DRAXIN,-0.010843343566913296,0.02569771742672928,0.07860101174197749,0.03800165942642149,-0.005340340404451362,-0.0006786910159929201,0.0419501169194731,0.0639019453782602,-0.014276962989593469,0.02794103305562045,0.03748691341684128,0.00867912268214792,-0.05183618370681898,0.018191692141129617
RAET1L,,,-0.012481862514018019,,,,,,,,,,0.07162296931464412,
NPTX2,-0.004292642464147426,-0.07206164073954933,-0.004910670209577895,0.015535737904762653,0.05878783690982718,0.008076623109752445,-0.048401451087684004,-0.02282052033479136,-0.011136949307960992,0.025515914144704218,-0.041584063713749606,,-0.004601592811460519,0.06278815925865526
FGF11,0.03897997603824425,0.0671564910541727,0.026189705046376105,-0.010959469699424794,-0.004302808299207385,0.037188991678690886,0.011521362147453784,-0.008215063313167884,-0.014606873772650577,0.0331310304270344,-0.03312908606183437,0.04221518840864388,-0.014665369053727435,0.010400479311791716
CD59,-0.02636140870611988,-0.058341946184113314,-0.008778214353998386,-0.017033656405050005,-0.03181153891001691,-0.024403163118400403,-0.05942136919309445,0.03693770790726981,0.03531765999143493,0.022291797371366592,0.026229478595183767,0.07536651020723462,-0.02087521967329167,0.046974755782514664
COL9A2,0.059480201081224864,-0.05906126658346069,0.030633788454820243,0.030977003059182676,0.017335213935884265,0.02132968089139713,0.005856393006117811,0.02084005231587808,0.0560288970848369,0.0027349132620247893,0.005712396173541611,0.013830890902905204,0.059720680961653054,0.030172122774751033
DLL3,-0.014851627581216924,-0.05294827437703988,-0.008579389320764252,-0.018612259168459558,0.013526555563101754,0.05838275044704683,0.006112095241274891,0.0006904230723140751,0.004596938643538289,-0.07385781213218971,0.05674905356976463,-0.032282856303796965,0.05796047448898794,-0.06748655848834734
FGF5,,,,,,,-0.013774182917549284,,,,,,,
LIN7C,-0.021642144998413406,-0.025094398012333048,-0.02950328774082301,0.07622905750676487,0.0463479672660688,-0.018632260719785458,-0.03054432832819195,0.07663120407078808,0.033750901212000084,0.140184124358909,0.011652392269149834,-0.04552563591167823,0.013024505182770504,0.025064864692873466
GDF7,-0.0207631649059618,-0.018985879643018667,-0.029435324044012494,0.02248476235008359,-0.028155585031435237,,0.006611509691558899,-0.035202895107221,,,,,-0.015663664266664858,0.005821107368193277
PSPN,-0.043596214239566326,-0.020666906785369515,-0.021524498749222052,-0.0218555569105439,-0.056889019070654495,-0.015239645016917271,0.04605542919135176,-0.013064786333815371,0.10472862482496131,0.06371569007677581,0.03212579541834566,-0.06512422767691975,-0.04076080370177587,-0.060029612150000064
ANGPT1,-0.0006203208377743973,-0.019274501784637122,-0.04671941703440779,-0.013717968384251263,-0.01307475697530167,0.07342708069148093,0.026382299395253356,-0.05157856839633054,-0.01986251465264247,0.004313772466670212,0.12300363172403493,0.024076450587912905,-0.023545192707921936,-0.04139149364556879
PNOC,-0.02932190544802246,-0.03615722282207537,0.0017979714711669553,-0.05037794598634085,0.034172590881245496,-0.00026073154616560124,-0.0692536893953599,-0.05859963397684827,0.00330544825698855,,,,-0.0166568094808186,
L1CAM,0.00018281979275621202,-0.05292313739615415,-0.007016681215292595,-0.053094172723657546,0.09016360462146256,-0.0290901535267362,-0.014346683800127736,-0.003704427522242282,-0.021001797734887764,0.04909846360627835,0.16057335291421584,-0.02096397034727312,-0.04558863208595175,-0.040820657222718805
APOA1,0.03431740117456155,0.07851139108288907,0.021957046734082122,0.00035229642802730955,-0.0007501988844530308,0.012731337847233879,-0.015973395418570024,-0.01609117734198119,0.01189743220456006,-0.03899087094314407,-0.0014930154159536152,0.007336353075674357,-0.019882541124761746,0.024508841495296904
PSEN1,0.015371391239653129,0.006662332481597944,0.03654012990363322,0.023597966842762507,0.07905291226134578,0.03124477060634141,0.027359512592958882,0.021519622139376415,-0.06374681422468652,-0.07347874304734464,0.011930558429009613,-0.02180122211007389,0.014212937021192158,0.08812795844020056
CALM2,-0.04377207118498918,-0.058652103192755906,0.001795274521859222,0.009343148966589205,-0.004529036767259145,0.012031022996178607,-0.024113196949494528,-0.06522431625511897,0.014355977898935343,-0.004489812124091449,-0.029311336779514287,-0.011449072597950935,0.0475086346267795,0.007423328621161809
CLEC2B,-0.05865641934189989,0.026224045181656084,-0.012400053240368485,-0.02287231030965138,-0.04299783132471944,-0.021892087350238603,0.026101093873545367,-0.02771073323747682,0.07196663474722953,0.01937010286827084,0.029510670942142915,0.012223496015826514,-0.05236984975857931,0.0061366251196458815
NTNG1,-0.014124723667979573,-0.03835749899496597,0.0068229690170049945,0.041380126927099505,0.06012728240744,0.04899460621462438,0.012445531552922866,0.023065511728931277,-0.028562153767849065,0.03789062222518129,-0.05770018857818147,-0.035834173661103336,-0.03342505267753475,0.08281407509028818
LRIG1,-0.020979170085907932,-0.012134906677558913,-0.046478774211928454,0.013863207211250828,0.09166592279720397,0.10649960377649496,-0.009930016382668482,0.01124145377615226,-0.022398710833891007,0.027292771581399707,0.053953366524418504,0.04118754895823684,0.013033809077278637,-0.030084249655021145
CPAMD8,0.00794885108944876,,0.0018595638551015116,,-0.01866456501648405,-0.015032351489780665,-0.012460602131332533,-0.013706948130450428,-0.023148273783688476,0.07959976648799746,,-0.046195524224524165,0.004950596228544112,-0.039732745594027216
GHRL,-0.02914815759277277,,0.0004875209819342343,-0.024853607872395444,0.010324133286111668,0.03709734671479266,0.08925774247886091,0.06889101297938437,0.005301734210918316,0.03539381137160373,-0.05166503224575745,0.033465907000948085,,-0.005474015972911837
NPY,-0.026802514346605345,0.06863588819798605,0.053012571065048225,-0.0007150148026523348,0.08248070100202182,-0.041453572996531234,0.006917579970055931,0.03087236780419163,0.048161821399845976,-0.03389302730964748,0.04342281878652441,,-0.01659016389427408,0.009974036944570296
MMP2,-0.013468508684409469,-0.007760328185181963,0.009862420096698623,0.0037046018371806734,-0.004816344919164475,-0.045328850978717125,0.07055590203350516,0.02353535131547207,0.005616878108372597,0.11621323748523067,-0.01029877965652476,0.06680514571577277,0.0013510746764701746,-0.010938251961265818
LHB,,,,,-0.016255426576512466,,,,,,,,,
PPY,,,-0.02104688681871199,,0.01458942450764077,,,0.044187740392401836,,,,,-0.038413217867611,
ALKAL2,0.04447499393320895,-0.024816108153768956,0.006597504352069654,-0.021772641953455733,0.0025809946450867983,,-0.01412825032127501,0.04522576739486971,0.05086589472937032,0.018926243128717744,-0.0464331721850554,,0.02622337146388445,-0.02005619548335573
CSF1,0.05653305031092542,-0.0508981277088941,0.0049216977004845645,0.003083428843558903,0.001049334192821321,0.009321881271553732,0.08106953845323202,0.08278053958191474,0.05295183758911765,0.07146829900312648,-0.061290462567351864,0.1393493896913912,-0.08876652995424458,0.027013947469085607
SEMA4C,-0.029773759723480172,0.011378345320827384,0.012249416978362647,0.006198002029926745,-0.0063426819650603955,0.08172942438477084,-0.07034547949065284,-0.006549296014641657,0.028618493853772773,-0.06713675069796876,-0.007741033706968377,0.012641226697483032,-0.012278311689315442,-0.008488553734977141
ICAM2,0.14388960212038082,-0.03031790321703787,0.010811397486020089,0.021310403375541083,-0.04272026802103327,0.0137001150392422,0.07514595863715622,-0.04460038305909485,-0.004772323994427376,0.04734188672150172,0.04517196981961494,0.1109832899958125,0.014195787873495529,0.03333392170687002
SYTL3,-0.0031075990701238893,0.053002184956093906,-0.02233969498438727,-0.0007072399210665978,0.046873654673857304,-0.002268967640356568,0.027561853309107848,0.04740385032584099,-0.039130994740344954,-0.015811488539574935,0.021735095102441194,0.13976938354348362,-0.030586794551376566,0.0398363774644224
IL1A,0.0007733196707078834,-0.036300258943695686,0.024587773962958255,-0.028105028104277226,-0.040708721926410424,-0.013837083265623603,-0.011249585987774318,0.1161906866510482,0.034150315562516395,0.07057325747444512,0.007594976144921399,0.04595929279841745,-0.041270161174121904,-0.04944419693247581
HLA-G,,-0.030027640664784402,-0.019206605965324603,,-0.017168876081905943,,,,,,0.043385577592883064,0.3911947007662057,-0.034923777957993576,
PGF,0.005523783001780627,0.07786565394404556,-0.027071837726776602,-0.054547025768073694,-0.05163704157657601,0.006175144032370557,0.007687286292146761,0.05862866686830645,-0.06466251880282253,0.03581890987782625,0.0410029212058756,-0.011868506524413276,-0.028595334838812277,-0.003363017038371369
LGALS8,-0.009475988555478366,-0.05201166484269479,-0.05124877539388913,0.02581215559109921,0.03334264170004596,-0.024822793693035215,-0.01566747297559502,0.000789095521748263,-0.024505063372805325,0.05026391475139852,0.12542460453363186,0.035268865548527484,-0.06710287498346294,0.03548244367232802
DKK3,-0.015023574415545776,-0.02924137597937981,0.011809493082977488,0.013653132604388761,0.002419466107082646,-0.03374606562361239,-0.042589174653939015,-0.07518839707910965,0.004149054634343011,0.05851411482485567,0.012037456229108009,0.016148786792177527,0.02054005167096998,-0.003909671423401313
COL16A1,-0.010548502331447445,0.006556357214579757,0.05846251864382198,-0.011925749726791017,0.07754603419320587,0.10244392568927323,0.016076794090691966,0.019134342040566837,-0.01833762406567879,0.09152594494509293,0.0868178540705387,-0.029166632769976015,0.00963822068864473,0.014223221812097633
TPH1,-0.034035687610682396,-0.025285717396960766,-0.014102526613738247,,-0.031242920642649843,0.035322219181247415,-0.014812512213893039,0.0727072717576252,-0.015082911216482501,,-0.010226605983554817,-0.0387935541713442,-0.038954030403740354,0.004045064558279287
TNC,-0.015047740811939369,-0.03757272206958824,-0.04913404954081218,0.04643884813421078,0.014220017245093997,-0.054023988937424786,0.016008083223089054,0.03893953528963754,0.0008976933872721497,0.03959807439047747,0.08362826986462187,0.08492654967146922,-0.08126870165755115,-0.0255906149408874
TNFSF9,0.0076211142935918635,-0.03563488495245591,-0.025077349818145776,0.007924690004939876,-0.028155586925344273,-0.02804536601282929,-0.0334378356287619,0.032451163795011236,0.04300996607578917,,,-0.039361742123552514,-0.03935045987074204,0.03339108109653095
C4A,,,,-0.021455962719576793,0.011140309269993527,,,-0.01187530201180743,-0.013258451927539194,,0.025353871727156543,,,-0.03483405190282818
CNTN2,-0.017063068927403783,0.010506656331631161,0.04749698014703483,0.021392603870103628,0.03179503230696323,-0.017276828206646066,0.04098120299256856,0.01665127077237058,0.07777460223859795,-0.019032884903580065,0.04147066369340367,0.024904423164483977,0.07028769991617749,0.019586734934795548
F7,,,-0.013758077571154322,,,,-0.012460594888813748,,,,,,,
LUM,0.02434658911362918,0.02289841016456499,-0.03567805933293124,0.02029544085321032,-0.0579199849469699,-0.012813363186920702,0.012604789359279733,-0.0005013105325562082,0.02873329753080669,0.0243618112257548,0.08269278060783504,0.04853139363860016,0.009200177486088904,0.03189902698962086
IZUMO1,-0.017457367445798073,,,,,,,,,,,,,
BTC,,,0.042342628145981685,-0.03357477087683965,0.10994867989253272,0.10809001418038022,,,,,,0.04408240033574216,0.07839532968382495,-0.02988893116113391
APOC1,0.021574480604341605,0.06701178470851944,-0.031708509328641984,-0.048426409026074896,0.052819432123204585,-0.00532129934171036,0.05040969053721563,0.027036625548024704,0.02180107600385871,0.09990614136621133,-0.03600960880367932,0.030245611216475968,-0.013041233313631426,-0.03117814238034929
PKM,-0.03614060437032002,0.02330749665069358,0.0009079443022945485,0.028349060128511204,-0.003865220135866718,-0.06443917401057057,-0.00034169878098255145,-0.037009647396228695,-0.07679361654094306,0.09800908738695902,-0.06906498568297932,0.028209769449183512,-0.06014719543855365,0.009581794530441372
TNF,,0.0020989726849467215,-0.032104000608766066,0.058342992162403524,0.008713914265303395,0.018674481211763353,-0.018287469157445387,0.02512426148394971,0.015478216259997356,0.056430059902017805,0.007157452456946474,0.08534701273350975,-0.01827202362996814,
GNAS,0.0991374611367057,0.04465733625712571,0.007888247582347031,0.017596169291278826,0.05301950669941997,0.030450230052414547,-0.04626388337463035,-0.05075723346010156,-0.032373473946428116,0.030935263854225906,-0.009842451146986172,-0.010676385999151272,-0.039619344005649336,-0.03395105358979319
BMP8B,-0.030707376043934295,0.10385720457211658,-0.024096444830961686,0.015311863282416963,0.010028073865598102,0.010045277337046571,-0.029010850134658837,-0.030843322075566167,0.03613580717499926,0.0964409871707637,-0.04982117124724855,0.04214057175258099,0.005664551744388129,-0.013521461939859602
LIPH,,0.06080471063094645,-0.014102523141806452,,-0.024414780019438503,,,-0.009574739731241606,,,-0.04068865391712822,,-0.020371734381989165,
CCL28,,-0.01898586297743793,-0.019836953052234332,,,,,-0.01474352404309332,-0.011961403798554048,,-0.03700529665599105,,,-0.024078636025611073
PTPN11,-0.017422957782034742,0.06981123798784389,0.015806839486778836,0.020847662216446072,0.022787829182619998,-0.04127826526826101,-0.0003600919651756381,-0.010508185517043332,0.027934678924112836,-0.04905109030102492,-0.06718759005578578,-0.09784866973911098,0.04155749896531899,0.010678667119341
ADAM12,-0.0668005677897856,-0.019437079116146692,0.02445771388158354,-0.02554990494185247,-0.018504487725633813,-0.03417174065601389,-0.0021476247193746136,0.01865976558717802,-0.04347541849348744,0.08336108195189712,0.03114066652458418,0.00022696056372363538,-0.018187455583872542,0.020530892067232374
EPO,,0.024821562463745523,-0.018949205866306693,,0.03656835130229128,-0.01583415335250032,,-0.010017549555029827,-0.015082913431459097,,,-0.03716235730181234,-0.02115759916620011,
EDN3,-0.007287085698951913,-0.02620267110244931,-0.024565926872817955,0.012284285660766139,0.10579419029266617,-0.01622141540393123,-0.02207841583125756,-0.015526707746382243,0.028188209546523922,,,,-0.012215096698305332,0.0013792868292575417
CCL22,,,,-0.0017252303546960647,,,,-0.020170552972615795,,,,,-0.01934830048164055,0.040064131829472154
CCL2,-0.06913203814437648,-0.0767329283915653,-0.025077850145876865,0.07820363572234604,-0.0502151498387159,0.01668950559077201,-0.05029675450796614,0.07101327272528933,0.021761322388517267,0.036934917737214024,-0.0062949214473881675,0.03795554483827146,-0.06635191922999271,-0.016926107205177697
DSCAM,0.044129603515413604,-0.0007674486793745099,0.04813592240784652,-0.03907775518582894,0.05706880340311921,0.01661006744655311,0.03193792531443424,0.011144425250104735,-0.020608444255846015,0.035188657715991604,0.04785548646263219,0.06556119664151501,0.010661927420457601,-0.04598579783195198
GPHA2,,,-0.015717978627805464,,,,,,,,,,,
ANG,0.08181769762325193,0.03679250314005186,-0.05394890154612056,0.010244399867103529,-0.03295791854078142,-0.04348645713263718,0.0037549091715869745,-0.00738235452654956,-0.01893787709358616,0.09687535016417552,-0.030619882100149938,-0.0023340270237289735,-0.02984168837524226,-0.016039755113194925
