,UKF259,ZH1007nec,ZH8812bulk
LTF,-0.048630075803068225,0.08652735178721455,0.034119827226873185
PENK,-0.009059820502658538,,-0.019667207074434073
CTF1,0.02739292464299093,0.11823368353706092,-0.023632960291446386
COL3A1,-0.054968827946087415,-0.11318670281324521,-0.04152305201495277
S100A10,0.0688348921478628,-0.00693580332143027,-0.10472633978583831
FGF13,0.01569357336669155,,-0.015594463661005857
SEMA4A,0.05764560046581917,0.19162139472216697,-0.021013412394815755
EFNA4,-0.03997225411000363,0.044726758181725855,-0.03394267061668709
HSPA8,0.03664362680726412,0.020135242484669687,0.014630897513384181
NPB,-0.011525595357508406,0.00650190678106579,0.01858966356506995
ULBP1,-0.01975140849178373,-0.05133628737790321,
SEMA3E,-0.0682683646848091,0.035644356680286766,-0.0186848346929783
ADAM9,-0.004983367474433516,0.07591836693246272,0.017609905669952824
ASIP,-0.010617077633066498,-0.003715258522288166,-0.05822636931397744
IBSP,-0.04711953198694395,-0.008751821339653684,0.07750272909036515
FAT4,0.041784927840886825,0.04942427546500678,-0.050213187923165876
MDK,-0.03073468099449078,0.0008243771996649824,0.05314248877774583
BMP5,0.10060283203700934,,
CAMP,-0.020621583349584686,,
HSPA1A,0.02089179266903206,-0.04368560655305036,0.0022388334622050468
SEMA3F,-0.024062097307727234,0.03657861341710712,-0.04891044667174526
ARF6,-0.005417979385031486,0.03075962333284466,-0.00017030665858808268
IL6,-0.003481419161901416,-0.06245857590122671,
CALM1,-0.01853690659975659,-0.02089347149634803,0.0026112353590883536
VIP,0.047646645651268714,,
NMB,-0.021892256171116627,0.028523598495991218,-0.03805164702499026
CCL26,0.07027019001268824,-0.048355569164377984,-0.018877051232886476
FBLN1,-0.04469411712296391,-0.004673619762428908,0.042769023709078306
SAA1,0.021219006389083996,0.00783715065585076,0.03030530768129747
MICB,0.03576173288474888,-0.0030971069716110963,-0.013864860263306812
F13A1,-0.037598513270074393,-0.01792908070505617,0.010388656905009373
CXCL11,0.001956108736331981,0.014179967950448798,
COL5A2,-0.06554193744498528,-0.07755387355404945,0.04283178556721436
EFNA5,0.01737656923151991,0.19189777192073915,0.023884546392016114
AREG,-0.02643501296443572,,-0.021528121441161556
EDIL3,-0.01947116392622952,-0.07743173135753421,0.03834727612258534
CD86,0.024060346217564067,0.005617849838472403,0.051105063202374165
AHSG,,-0.0033144772093612928,
WNT9B,-0.010458302921677896,,
HRAS,0.047526870396117735,-0.1131946225316804,-0.019593161677470192
C1QTNF5,,-0.051821530316367166,0.042484073987615036
RLN1,,-0.05082156285756894,-0.015107100713527544
COL4A1,-0.03287670114062059,-0.08154174764643793,-0.021947474776064256
CCL3,-0.03504950316691893,-0.10101208575406143,-0.016546314900288055
BGN,-0.03150317239085303,-0.12132797061451189,-0.020717635182642562
RETN,-0.012904224888283215,-0.05624690590711744,
S100A9,0.06094929936632287,0.1128723778607211,-0.001247619640171689
HCRT,0.038175036342340526,-0.011001334105457476,0.018281418530061933
FADD,0.019565412710034705,0.10759916247639657,-0.05119798843590546
ACTR2,0.022761490310629767,0.04819932848561352,-0.0035900383346071877
BMP2,0.010356737862547285,0.10606267572579929,0.036525261857364905
PDYN,0.02834731774897609,,
CD55,0.004535149722240476,-0.05387856282918117,-0.04797989235591322
OSTN,-0.021625665132066145,,-0.015594461601990276
CD6,-0.021378439155179625,-0.05239470914595714,-0.020051719943865336
IL16,-0.0034540421885933445,-0.04852659519813312,-0.04279481166181349
LAMA5,-0.07230884657634877,-0.07726424307759001,0.013457437552678059
RGMB,0.003572909560870547,0.036388879818854206,0.011733227424623145
INSL5,0.0147653386192838,,
IL12A,-0.01897710850197541,0.12188828136190723,0.06491204007154093
S100A8,0.04969311488931079,0.09351005753704986,0.05740387782637611
TAC3,0.03211789894355922,,
TAC4,0.03820233244492407,,
MFAP5,,,0.002210412657927109
CXCL16,0.027470914887736883,-0.042511976254175264,-0.01673914182555247
AGRN,-0.0804905563105414,-0.07204014006033153,0.025503042034626344
COL4A6,-0.014275373790179634,-0.06164966950955192,0.056102255786623936
FST,-0.023370639807470554,0.10393813443378427,-0.020820071690968858
MEGF10,0.04215849407669181,0.004178851729297403,-0.0009661475973807422
C1QB,-0.021693813741646573,-0.012746799080077725,0.04161808885887019
HLA-B,0.003577242958699489,-0.09605014874904201,0.07237282975272064
PDGFA,-0.014175605706722468,-0.09515862376374894,0.08281553724578879
LAMA3,-0.020015914998609587,,-0.017631834795356044
DKK1,,-0.0017417180020514991,0.04675746046058979
INHBA,0.014724404971770692,-0.013927583934764976,-0.03038406638701142
IL7,-0.017311726967835672,,0.04611256224591511
FABP5,0.08829911512476862,0.09590825615979579,-0.003299383238295104
CCL4,-0.013681027339029034,-0.06492691159994589,-0.0010449548885503653
FBN1,0.06774824604717901,0.06186075826979478,0.07540838503839932
TCTN1,-0.04186011957848403,0.02866187942016925,0.029910259415823235
NCR3LG1,,,0.04462664828584524
BMP7,-0.015580038981039861,0.0507481900834811,0.02137163151061721
NLGN2,-0.024558847567260088,-0.03217344930743083,0.002758483658608043
CCL25,0.015032200228732839,0.015484480206571704,
NPNT,-0.02298300936818126,-0.051302287383281665,-0.005861353800082428
KITLG,-0.004873217494292231,0.04902423425170824,-0.014468396112857395
MADCAM1,0.0899488987358921,-0.07835791996977651,-0.021883391209758008
F12,0.07266328321354512,-0.056518275521179134,-0.01661399898607391
S100B,-0.035078687901213546,0.09631669598849994,-0.01306645541044481
IL27,0.002683985807634034,-0.0038191167087865967,
CD99,-0.03659642077852685,0.08688393874898145,-0.0009775852248819702
PDGFB,-0.020373543014393657,-0.06296195297489383,0.031721793317766894
CLEC2D,-0.02582660231688209,-0.03294246461370656,-0.051926026837467464
F8,0.010998885209505739,0.031417998770360694,-0.012830145075757223
C3,-0.06777436287915418,-0.06113646547741299,0.03575018536766286
DLK2,0.02029122128691879,-0.003988759176072662,-0.01763184183818368
TSLP,0.06043863002986399,0.05770967827658449,-0.029432787224962752
OSM,0.07033512329940708,0.024275856716495316,0.1430749759426269
SLPI,0.022901196229991292,-0.015385899846949571,0.024802137172339925
AFDN,0.027315910211180745,0.03413731625785631,-0.007653116466333301
KISS1,-0.01680649263739666,-0.01281205154804088,
ULBP2,-0.023669976836708448,0.06151996521397039,-0.024722358849862354
ICAM4,-0.010458301858022516,,
ANGPTL1,-0.006891525021722455,,0.08391363231335766
LTBP1,-0.00675507397930468,0.05905313222970368,0.030807747906398605
NTN4,0.06889021835071216,0.007801386779432092,0.08382098857973923
APP,-0.02973672694834647,-0.005249096619523324,0.01623523381313919
RIMS2,-0.0028083311525580476,-0.04756599240245668,-0.02325669823963415
WNT7A,0.033118116137062135,0.04366016550824218,0.008101671650503342
GAST,,,-0.019077374074722844
GPI,0.05173068618042524,-0.041019694929647056,0.039983276446399894
IL1B,-0.004916335092735047,0.026519994353566268,-0.008061871500329923
HAS2,-0.010663280468637537,0.046261464102341755,0.007338201098068851
IL11,0.07810973258506017,-0.05641186308391627,-0.020051723122490265
SEMA4B,0.020701871055561427,0.11507334347212703,0.004320430235627033
FGF12,0.010916554860557042,0.011000173282151108,0.03513043727576667
CP,-0.00019555288396765107,0.0576199757834929,-0.10004243211324859
NLGN3,-0.0494943319439508,0.0017492026364361159,0.0006426041500996568
GZMB,-0.013291349114248797,,
PROC,-0.013528397092161647,-0.06874846974437275,-0.028392029646221048
AGT,-0.029213735033136262,0.09345479759902986,0.09123090514187672
PTHLH,0.050681189601342554,-0.037601432814979914,-0.03777442004134216
COL1A1,-0.030842794013097807,-0.056477638300460174,-0.00462993667766773
LAMB2,-0.06909387204180881,-0.005171237688683861,-0.006729299327491201
DSC2,0.016902029011058913,0.0505366313450867,0.07214212460203433
WNT5B,0.03749303716590666,0.07187733307049575,-0.023316454337904108
LEFTY1,-0.008966250382542647,0.09563001450173972,-0.026866689155311204
FGL1,0.11368549437701284,,-0.006246012057007627
CXCL5,-0.01045830071839211,0.10301847501570197,-0.035912068999315344
S100A1,-0.017957099499636822,-0.0382342507289635,-0.05480936371938683
C4BPA,0.02098506693840088,,
NPTX1,0.004919398216837143,-0.004220432579510678,-0.01583286177926495
TGS1,0.03487433775963418,-0.058180671159266055,0.04743837299155117
SST,0.060496683591320016,,-0.033483214952097856
IL34,-0.016099211990654776,-0.11382820927281632,-0.040128583887826925
DHH,,,-0.027887278425051957
TF,0.02050444652854928,0.10429147900249774,-0.01743826140381749
IL33,-0.04955682276546602,0.014149319733329802,-0.03372785694179132
RBP4,0.006560466012758546,-0.03326514612453126,0.05187042096862294
CCL20,-0.026155659861405587,-0.04437427913936725,0.15280653163363997
NAMPT,0.042343876206601044,0.0171547452118431,0.01788753654804356
