,UKF248,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,-0.027713300039164845,0.011904942262126543,-0.01396705854009906,0.07773155296765347,0.11437719636302535,0.014322935533860008,-0.05127920297830693,0.07880978280935334,0.008081071655614733,0.10923357633221811
MMP7,-0.04052824078713101,0.007977498863548729,0.1494516972911785,,-0.024422863333961757,-0.03337457280050612,,-0.00916819173925135,0.0029105700182207495,0.016138599282247142
PTPN6,-0.009466918907194113,-0.03157120407672071,-0.01067689714754669,-0.03390524491933059,-0.0739345415271399,0.042166200700495135,0.07600091835348291,-0.00651152027106204,0.00016171194251116196,-0.01413583026610879
PTGS2,0.05365160853156984,-0.02311167532063448,-0.06509132974698467,0.05445113196142332,-0.030654074004663717,-0.03325009725735189,-0.03559620296166579,-0.0058651228240193505,0.03362423506203718,0.057516004812625386
XCL1,0.0670905487197595,,,,,,,,,-0.029094602393716643
CD58,-0.07329007220781211,0.037038741869791864,0.06221398342794651,-0.019563438431918885,0.060433831339154816,0.0070568570147415905,0.027960471888792915,0.021069894559662447,0.025212705700319256,0.08482713621905981
TNFSF14,-0.01643279437168048,-0.010584741057094572,0.11441316346809305,,-0.019334743596360834,0.02137878761567641,-0.05158204601508217,-0.026441471404588208,0.013221461816281433,0.05129734557870477
CNTN4,-0.02889082758919184,0.005572274935665562,,,0.029539978237811137,0.03234717831690936,-0.0361337204837897,0.04805617660619093,0.024459941278029283,-0.0009991870213543826
INSL3,-0.014609672275325081,,,,-0.015377561237509725,-0.0334607858219483,,0.015746468879648996,-0.0019073388098436732,
BTLA,,0.02792605623464114,,,,,,,-0.03568495879280185,
MFNG,-0.05040000351615556,-0.029099748621826176,0.027397160799626858,0.10872570150018099,0.04927443313249896,0.02520321822582061,0.06412879200276422,-0.05844876198705207,0.015238599722617674,0.0494837372903989
ICAM1,0.03234045131157359,-0.022101319507398128,0.07024588497262996,0.005341676733352891,-0.0559524641367637,-0.020721432309923363,0.06696687380539962,-0.011172332014949871,-0.026385828874072523,0.015427832374519532
PROS1,0.02395993806926928,-0.0015405341749285364,0.07089514189977338,-0.060415842789481145,-0.03961305924704065,-0.03206338127449779,0.0489878221268294,0.002384591443406715,-0.021653639142771675,0.03451796279633001
CLCF1,-0.03337956129324124,0.05529594478668223,0.056181039931151484,-0.014981943202400497,-0.06021176486480987,-0.05192714975112409,0.015429238724935858,-0.0016247545547654167,0.03572449740920087,0.08139590563150381
PSAP,0.04138548008678356,0.002972285217621529,0.053883238252211946,0.05643131291148871,-0.08299951761675645,0.014037766943855287,-0.03597084184907902,-0.06254961921918889,-0.07182406517505581,-0.0015842769699654438
EFEMP1,0.05203455539020887,0.010089753405326325,0.09040252397202317,0.09067182430342267,-0.011943835587332566,0.013266232424578582,-0.04405589055451087,-0.019934889339587793,0.01930596822750601,0.12218583551029834
C1QTNF1,0.025122295814401927,-0.011116934731971392,-0.003300125454310491,0.13224866380331984,-0.05938022051452877,0.03243950034792603,0.03144173936606669,0.05504710422632122,0.05988482066535512,0.06330878471646831
ALB,-0.02258693457595054,-0.012022030266074252,0.029637543628093795,0.022577231697654323,-0.0017128952228950768,0.0375209513819678,0.056471143842526834,-0.03557401533756352,0.0866409032732346,0.08144922562098086
CCL13,,,,,-0.01142219820343316,,,-0.01312627965538654,,
EFNA3,0.03238935264673941,-0.029816398730082384,0.07851908152482756,0.04178968577912237,-0.013404523219074982,0.0011456793883822558,-0.02259319159602439,0.014605268919542629,0.007738400988089666,0.03875160844061199
DRAXIN,-0.014977613507498617,-0.009653100360548325,-0.08568112299634578,0.09166264724168116,-0.01854798566332233,-0.037141027257121435,0.0045814592182437195,0.07830990033119248,0.0029982617188705884,-0.043940761498858
RAET1L,-0.011381076589964217,-0.011561760124779146,,,,-0.03387310653498568,,0.02434252981799523,,
NPTX2,0.0012562233138009476,-0.029631053023029166,0.038718106284400984,,-0.010872886920394778,0.08945039946766065,-0.007102002149542792,-0.013076613260149717,-0.05958090561402191,-0.015759319262921605
FGF11,0.025491379562563143,0.030548531474933315,0.03224627601490485,0.06356250689311647,0.03688402361100849,0.014056254735035219,-0.019588711815177233,0.028481542362894078,0.08814174678231061,0.0947752462423421
CD59,-0.0381041817616666,-0.029511850480867508,-0.15672206821439594,0.0355353559483782,-0.030043273073727977,0.004079608265204483,-0.016808399280121566,-0.055317382835105455,-0.04543537633067441,-0.020068146123759054
COL9A2,0.005002414820595634,0.03240454237502701,-0.16046204810446812,-0.009459075091589353,0.005704917517211925,-0.02122068756548289,0.021616554451927405,0.055048027082871744,0.005517215824813574,0.015398320912601843
DLL3,-0.059577213453220174,0.027186365861962596,-0.052046034320071766,-0.04361954419146682,0.11900044364128852,0.020927400965681547,0.008534820735426581,-0.003850800510213779,0.12154509975074586,-0.0591139473439789
FGF5,,,,,,,,,0.018673757718294392,-0.013410532071101764
LIN7C,-0.04030001137011824,-0.012635191391124158,0.11055587001815771,-0.024964234972759573,0.07976883987402651,-0.04237551961692645,0.020396289362868233,-0.024916761848806184,0.07804475918666665,-0.006922705983629731
GDF7,-0.02683939812821093,-0.010584740645771517,,,,-0.029037676608395454,0.021739713418987106,0.05966757586580506,-0.008116965322806905,0.038002285996747584
PSPN,0.052691266222789114,-0.04723895933841492,0.05898754911196929,0.009160715284749588,-0.04144945716858092,0.0084793440059576,-0.008246277404776315,0.030644204239823437,0.010630269753847876,0.03343433916164033
ANGPT1,-0.029919404016256153,0.033611582796024504,0.06196653748087151,0.11247003331509296,-0.014953164591595625,0.007786453402316648,-0.0181690867207657,-0.05931943227840486,0.061389803859798385,0.018133237889360592
PNOC,-0.06082291685444381,-0.024753547952994323,,,,0.041357113104140614,,0.0068828554810581016,-0.01974744970039252,0.05372058907128118
L1CAM,0.02383101724598392,-0.00076902466458874,0.07722995240690082,0.04434949693411705,-0.005454285877132332,0.0018047911049827244,-0.03428563965925368,0.0562419156713628,0.06559513277635858,0.03704739015723584
APOA1,0.02328278927008915,-0.01713038649156381,-0.09489385796263874,-0.024653845307650774,-0.037163928878983885,-0.023201919458925933,-0.027351303586961275,0.14361650996265732,0.011118713887901298,-0.030029528873544348
PSEN1,0.029199485553239733,0.05398740451169919,-0.015830020822963035,-0.0422748281520791,0.019518739044235425,-0.02346603715072826,-0.01627733671598244,0.04571897170448784,0.005586318604456166,0.05481739536332028
CALM2,-0.035194818871864215,-0.042458124332061406,0.017757519154714116,-0.043202511129679134,0.0741784824253769,0.06412468840625464,-0.051033384375399504,-0.025883862548568726,0.03721625776201852,0.012143425740868704
CLEC2B,0.09389649425951944,0.017891155534069905,-0.02507741936225558,-0.014920899811154424,-0.025497603293499628,0.018363632899324637,0.03611653390199623,0.006699866299725746,-0.014602124726348751,-0.020770889048415068
NTNG1,0.01332438227480235,-0.0028379412848384923,0.043524957540857404,-0.035834173661103336,-0.013102017563808289,0.028232068733058963,-0.01655651406330085,-0.011423396728595594,0.0927029212184534,0.10967198957500116
LRIG1,0.005680736199961228,0.062422191588946366,-0.1073629718166836,0.07275504964616483,0.07692860923987642,-0.016320925001120715,0.03996934378792569,0.005442007732650428,0.05997311970786556,0.14292938173421693
CPAMD8,-0.022865759678338277,-0.019591479719200874,,0.09206655144802588,,0.0922826087865959,-0.01876113021504829,,0.07547718216141415,0.005837198860877134
GHRL,-0.0303229266112823,-0.009653100360548325,0.1076737417681426,0.0476349787485857,,,0.0410230982371439,0.037726147574093226,0.01752635444430731,-0.004878220428501701
NPY,-0.04967404328801078,0.008658035302917802,-0.06007824400140783,,0.0039419261903622166,-0.008076894059127673,-0.06948659257601741,0.06145188848785411,-0.007312866830523931,-0.006525080968639489
MMP2,-0.10700205487317908,0.01284411802855653,-0.042840016176578566,-0.041799800424917696,-0.011155956441212514,-0.013167448063798156,0.11463266731256701,0.055278085253069334,-0.030141230017654213,-0.06405353535139553
PPY,-0.0008760991925363909,,,,-0.03207717183194646,-0.06032936050326666,,0.04566548838089313,-0.007627868513879848,0.09811748903683067
ALKAL2,-0.021343421396043318,-0.02566647073986448,-0.03667343505421531,,-0.0029133480649248386,-0.02157217230024255,0.028979308226117228,0.027574552122733686,-0.015932774075635626,0.05160056712855365
CSF1,0.007227944861941623,-0.04384842445125658,0.07881609206524695,-0.12787187833782818,0.003997293191173861,-0.043577166293765325,-0.010604101450769347,0.05393420548429701,0.023816254569513987,0.009136468663980801
SEMA4C,0.00598541866535814,0.02283689722258296,-0.10347602401346534,0.0007750788038858617,-0.044506553510281696,0.0535574436917029,-0.0394772851740156,-0.004385522414492004,0.06464620218004642,0.006036605055897299
BMP8A,,,,,,,,,0.02954668550501939,
ICAM2,-0.03359529342541929,0.03932822129716858,-0.1720194957612842,0.0006644059643169468,-0.02107689918660676,0.018780551974697645,0.06399391259942601,0.02660839724411626,-0.04048109990327067,0.014839506575672061
SYTL3,0.04775156893855117,-0.021746721716634908,0.15318556296273492,-0.03678278045338453,-0.015601586356900485,-0.025961933862600133,0.02562789200604445,-0.02140951825388245,-0.005015544167687011,0.12292665582483252
IL1A,0.05581320626880626,-0.027210755428485556,-9.210312580617274e-05,-0.04867380228095853,-0.018027527379698132,-0.020834970669759364,-0.009954822753894133,0.03145838168388608,0.019162406559819312,0.0374498017765546
HLA-G,-0.01751275927603983,,-0.027222032627881025,-0.016173509009708334,0.08170864385470165,0.02253572491371594,,-0.04700105622353694,,
PGF,-0.06162647516673016,-0.017454500923418322,-0.11056721660319672,0.12256385085785002,-0.036964085076322005,0.023632598013444278,0.05438617751990435,-0.003991135013000349,-0.01829329794515342,0.06924091641862956
LGALS8,0.015481518873178161,0.009080199219117251,0.04600753356704262,-0.02052912904620565,0.011691409833997302,0.03330581657497022,0.061185522390481716,0.011314913211543503,-0.015586384931472717,0.047186489512854694
DKK3,-0.0889368404204648,0.0027802112353324544,-0.05245471279510964,-0.0607110915087934,0.008910039163911027,0.040908249338392,0.015337538751802824,-0.019638042414525457,-0.07135251566909467,-0.04642876863023009
COL16A1,-0.048562801387444364,-0.025673523731969787,-0.12722940843323965,0.0536201469893207,-0.04640153836653836,0.014593389409142617,0.07657511631907342,0.025096496518587925,-0.055535000970552105,0.03132260000213948
TPH1,-0.012858812963426617,,0.014757690269637802,-0.0387935541713442,0.012538155236006487,-0.059518822778125896,0.12353038802447507,-0.04500355968588699,-0.008702527822896078,-0.05891691275148438
TNC,-0.004774771579009667,0.03449512387659814,0.0990461252819518,0.09468494564230974,-0.07789375529284866,-0.03918659597342683,0.0008128566994087069,0.05020076280514327,0.02898139620482936,0.1142101905029653
TNFSF9,-0.022865757304497598,-0.016123592826494816,,-0.039361742123552514,-0.031404805906452664,0.03566210206696461,-0.01847389220986357,-0.03078945868634412,0.01340112992380219,0.02099943841832103
C4A,,,-0.057450713504712723,,0.007734592196500755,,0.012687028194468807,-0.030478231048645523,0.03110902768598585,
CNTN2,-0.02114412154457276,-0.02596815038641687,0.06069494817701722,0.0510409729060755,0.07493320993390913,0.02081140508978984,-0.06718357015426189,-0.05338890207212543,0.06435670689697043,0.010655417582236731
F7,-0.012544741170808744,,,,-0.013656419483028334,,,0.007911142148745007,,-0.039403018919906746
LUM,-0.0506561272386672,-0.024367220616800505,-0.0945205720513405,-0.06216084484374828,-0.019367897195350526,0.07728475433436567,0.07143984420811508,0.04609506135711335,-0.04571859929093509,0.037760892851890444
BTC,-0.011381071849380038,0.034553994466221115,,-0.03006754886249418,0.012978659620302525,0.06020021965485572,-0.03365616226442509,-0.029186555026021258,-0.021425945344144645,0.050420973271542574
APOC1,0.022215660874377006,0.026346563193624512,0.09294554184368839,-0.01742873928304313,0.03690936173755352,-0.0055088333766089076,0.05522648018880096,-0.09686226637037924,-0.021171109858615943,-0.11643436753013443
PKM,0.0452368332145028,-0.0693308827381113,0.12815719415990515,0.09496151758117849,-0.09215879926250502,-0.042291875902684725,0.018425109518353074,-0.004104867151502329,0.033985723295076244,0.08242245110781926
TNF,0.0201778322958922,-0.014112619388457577,-0.00567492961666036,-0.02345264670037513,-0.020875043276019863,-0.03387311577388312,,,-0.02615001932236634,0.027687316504322608
GNAS,0.011219934959207792,-0.0014385232628007342,-0.04010373061598454,0.009935870995492067,-0.03053553325510185,-0.02524639891754723,0.007948014858408483,0.007287329607562087,-0.03932792910565984,-0.09776918904140261
BMP8B,-0.049314578361785676,-0.009370634214456745,0.0292979132758021,-0.047916440882211794,-5.7571214276430754e-05,-0.030911309536404627,0.028614551730525475,0.04096777057771274,-0.015346754439489229,-0.03361227077648008
LIPH,0.09218451315321395,,-0.04892183890207849,,0.08807319578033353,0.044821587531241,,0.0007883572329447305,0.05504111737378225,0.051149127844450866
CCL28,0.01938578318949886,-0.011083481596022678,-0.04449316915755549,,,,0.009848565254927659,,-0.03240546188146726,0.04676234046355908
PTPN11,-0.03044358048085484,0.0004488374255616346,-0.04611480112505678,0.10987642980005134,0.009546105519993667,0.03147441727604492,-0.028742436723207084,-0.015827130428913382,0.011853477270843809,0.010801243354858504
ADAM12,-0.03112880626303456,-0.010711495953054243,-0.09991555206746137,0.010947335704992619,-0.026735458548437393,0.04192349307005021,0.08895690345417266,0.08196222946834816,-0.0400386065444349,0.05999222727592897
EPO,-0.017278059507644116,,,0.07324135463336745,-0.03841333991070085,-0.028272931955083215,,-0.0022953574856346606,-0.034460515560349604,
EDN3,-0.022399437177665238,-0.009974485299223687,,,-0.01003508841129775,-0.044197520086474366,0.029248597361786362,-0.025439555558349664,0.019333573218770193,-0.029160843492729193
CCL22,,,,,-0.003136756844430671,0.04592158765229622,-0.03365616375391648,-0.009596202152410895,-0.04481323658406195,
CCL2,-0.025650543705375832,0.021042514438100953,0.03787648492871786,-0.04122745271589166,-0.01236806847280013,0.0016999657474208074,-0.041286261254603454,0.07684115784279343,0.03126774025639069,0.1306048637233768
DSCAM,-0.04514348195942373,-0.02578322581227154,-0.025868022582015253,0.11359274896782127,0.06664152860753521,0.041818822498379364,0.024146642039808305,0.0365615292514482,0.06771947047075697,-0.02421670539075438
GPHA2,-0.014331796909441296,,,,,,,,,
ANG,0.10409321082377401,-0.017338793277589543,0.06274886255880788,0.029473959894996044,-0.010144478709233865,0.044855623459289,0.0348068324905904,0.04970558845849874,0.040644787086199896,0.03945243335806054
FBLN2,-0.050962642891060186,-0.02050951139874774,0.0831292090603748,,0.04816851495917248,0.029552608555023084,0.04435372712819998,0.04014219016746024,-0.009789360461477627,0.03933115320030724
VTN,0.07774437233919378,-0.014779461471327257,-0.04247574916499716,-0.0586587974801724,-0.033865983149778685,-0.027580446640623375,,-0.016439306305318292,0.04206816330131743,0.00541663771951568
VEGFA,0.1064464584245727,-0.004351251039499432,0.1251739734083656,0.0642886297777626,-0.07518331254934937,-0.054706966593618726,0.040884699535057994,0.08226452976629892,0.052257648195736424,0.05925779062554711
F10,,-0.017169652709854877,,-0.036443154507508256,,-0.013378854856799545,0.039102858697530204,-0.002364408800012227,-0.05396731886623959,-0.013361808725147443
SERPINA1,-0.0020193535723275337,-0.010107549712547376,0.0661627311925158,-0.0373055660756965,-0.02219110669877318,-0.09056917001571804,0.07494609525132158,-0.018932661487096852,0.0038976445891028616,-0.03629611136076242
VWF,-0.05452708640279055,-0.058062913576179404,-0.09217977482096126,0.0316840491962453,-0.02861674264426622,0.0663903241996728,0.09865672256367211,0.07631914530952995,-0.05537410891094015,-0.04269766412355083
GDNF,0.04749738570788602,,,-0.05315921383560024,-0.005447857614881282,-0.0049203078233867464,,0.008147766702549093,,
VASP,-0.029568707985186373,0.026771616907497305,-0.03740826337424692,-0.01817373086020743,-0.07327714905941736,0.03915657692665579,0.009599604960697408,0.006807453497889819,0.01806020613073417,0.011958978252872687
ADAM15,0.01270355076728381,0.013514389130053955,-0.1117087155231263,0.03606557304509716,0.02371572753978345,0.0339351120478538,0.01578884054664074,-0.004686318225897246,0.005606518160412939,0.012569875743855062
WNT2,0.04112057941875598,-0.012575041110911971,0.191484761094742,,-0.02662657952863232,-0.029689535192898492,,-0.03464709281462309,0.033981913241230205,0.026418381055171143
CALCB,,,,,0.05417362488162365,0.012683814754252915,,0.0953450492141182,,0.05006512355290017
OLFM2,-0.05674037044841771,0.0235901233452862,-0.05190480407577495,0.08160881636149417,0.01692406659063034,0.04009555814709811,-0.1250033857611496,0.0008543848812626156,0.06314135891461387,0.041578908426841386
MFAP2,-0.034411330798255785,-0.02664656008856937,-0.020347484634853714,0.0687525939057393,-0.06415322854359044,0.025335064858950377,0.08718843601987337,0.07516617793878426,-0.01408270020674303,0.08147685264715823
HLA-C,-0.02062973376037748,-0.04669175983980873,-0.034182915003215665,0.05547764222316087,0.005092096358914296,0.04804720274399456,0.08386741086342166,0.033971036142997284,-0.03929972710138386,-0.12436643628252088
THBS1,-0.005448109569359661,-0.03675516873729537,-0.008477866126704479,-0.013723614440727451,-0.03752740125066222,0.01907790508997273,-0.014443485409247015,-0.023633703817265456,-0.05448780971407441,0.014842197511245363
HSPA4,-0.033919327093779116,0.02711288448853366,0.03262360850949224,-0.06051687445434361,-0.006356983731446051,-0.0054500450696217334,0.06554238773338596,0.03323081621857687,-0.03277106206151563,-0.038016906712181206
LMAN1,0.11629637141132018,-0.03670420237681977,0.13464674275021907,0.06116769360189074,-0.016013083301486576,-0.04092015872826186,0.043903223760647335,0.020850951779076872,-0.006962677274323885,0.05770506095668417
LYPD3,-0.019616616633822255,-0.014685895233540169,-0.054168766761020296,-0.012425314068026954,0.0013909731787555047,0.09819291658518235,,0.04102823588281971,-7.092896792485584e-05,-0.027811917338463787
APOE,0.0017165623775057825,-0.023544145605150245,0.06086502489772228,0.14303151445657236,-0.0017066682038853905,-0.01870013297156222,0.046636132592209015,-0.12372141909165586,-0.04113881160374307,-0.05501267069109031
SOSTDC1,-0.02896750770894503,0.04259701217400739,,,0.010554878394272906,-0.02107507406742723,,-0.025901891954590587,0.10396328755825711,0.04655303100637354
ANXA1,-0.0010390434965428684,-0.0019551600184557856,0.033425412111444126,-0.05445607086545737,-0.08269800422337782,-0.03144337022278556,-0.06118585353084924,0.015374884299576844,-0.10164150816626848,0.06265830420256276
WNT2B,-0.03277065923602832,-0.006355121018653887,0.020476031716662454,-0.015061875975000636,0.011422991218056698,-0.03512177943505379,-0.013084069439714076,-0.03336549862606516,0.021350770820143018,-0.021744628601744517
AMH,-0.00982061654246212,-0.012466281949770409,,0.012005075125751493,0.0027555668423541136,-0.034873325397338055,-0.027113528197865847,-0.019373628523309518,0.005218074960674501,0.12097890724930863
GDF10,-0.014882718780926767,-0.0017031235305576542,0.023338156150028065,-0.03521585103905098,-0.020844817436103547,-0.021417034193223956,-0.003326698876606509,-0.04225836724052171,-0.04719227010963039,-0.03248758303008924
EFNB3,-0.050267466565029936,-0.0016384071736841141,0.004349848214437677,-0.00040985905546409517,0.007718730830541987,0.02088537559478822,0.0620976820709254,-0.06991511753270063,-0.0023342886148584384,0.04461362325908343
LTB,0.03126100745342923,-0.025016967863042406,0.04424136801666954,-0.022780106780765193,0.10270021954058167,-0.009976065222015499,0.051218132996700576,-0.002554358166851127,-0.05754545746143162,0.026100591993879083
ANGPT2,-0.02997648238330944,0.013037721826525807,-0.08622028706706275,0.027849633284304336,-0.024373318456840452,0.018808460185655382,0.042245451352495834,0.006973931110294447,0.04779002634318686,-0.025444482904523738
NRTN,,,,,,,-0.03422032985193458,0.08204296384385676,,
ADAM17,0.027454106871637192,0.0717939277546532,-0.06426148584050335,0.07917150033957707,0.00096689377496197,0.016044515323772553,0.006749318218022738,0.02268425865735087,0.017690310379408217,0.02694537976498747
LRPAP1,-0.00848423870798184,-0.025388730665060363,-0.0036929655030249276,0.009513440231340552,0.048432683751329995,-0.007282179495433963,0.05043024511561424,-0.028136485681714077,-0.02802765934624843,0.040224218994356215
NID1,-0.029891830142516236,-0.016395633421653164,-0.10091163052108704,-0.01800403135411274,-0.0714279363943036,0.06369329127795303,0.10340208736565493,0.04381082771393024,-0.059127405565287776,-0.0030979664451952662
MST1,0.023354083146606426,0.059040977036603395,-0.031981802596827986,-0.04181662879410962,-0.03144819063688573,-0.008269104824523614,-0.018388633795694328,-0.0548267303135116,0.01417138031764876,0.04770171856244199
IL13,,,-0.04382963729372572,,,,,,,
DCN,-0.09118516416951153,0.0048415009399250105,-0.06766968439483668,-0.062071777395027845,0.0017475136586763132,0.05791728932549531,0.13792804861431904,0.06094702935004343,-0.09045801665680225,-0.04493780180100457
IGFL2,,,,,,-0.03886293248542197,,,0.034644670681122286,
COL7A1,-0.0016458068374522216,0.031032173339449843,-0.06195029862613384,-0.04582415065168065,-0.06267856648880173,0.06807989002721761,0.08627431026602585,0.024922867314922284,-0.06873152470886627,-0.011307695109529317
CALR,0.04059189316777903,-0.02345908889087691,-0.044709780965872296,0.10056975306953388,-0.08751654709982605,0.01375443394885179,-0.011510826036880913,0.032995066294103315,0.019110505255437622,0.025936229782192458
PIGA,0.0530932657847955,0.01487853056768764,0.09043018809688748,-0.043139490768534274,0.06363517858330753,-0.005933665998025791,0.06615473380184295,0.016607551630142735,0.01134124735188424,0.08173183552314937
CD200,-0.001958600809878789,-0.01719781709127766,-0.028200116784410475,-0.06039497739080323,0.014297605607547847,0.027969750685860315,-0.05370171216677179,-0.03472491703695638,0.027265326443467703,0.022116804908602537
GRP,-0.02386478015529263,-0.015419915875850874,,,,-0.025673863789037844,-0.03744816274352269,-0.028181532694985363,-0.020293602315778654,0.026422876804963455
CDH1,0.050627288235716175,,0.11635463206716527,0.05010845391039054,-0.0297144585259268,0.061462848038799,0.0594804086305046,-0.0023035418912355707,-0.011825127062827645,0.036680211314684956
LPL,-0.03230261617200956,-0.009085146744783109,-0.005132052821385702,-0.021639050140287493,0.0917737489231943,0.05568230233768292,0.03824536334322904,-0.0013528160428496318,0.0915429964081067,0.015965189183892222
SEMA5A,-0.03854212124117568,0.016911899282075673,-0.16837584086035268,-0.03586224394028592,0.14180301046298452,0.018913066592309482,-0.003027413664286018,0.08690045138546486,0.08365910782699801,0.017446975341726446
SEMA7A,-0.00010458484443627035,0.04216732732833514,-0.015703056181368764,0.13689633655094308,-0.023723345682925688,0.03504878987959053,0.03611574120905668,0.0013101931569604649,-0.0017299749192174045,-0.018966819582731356
SEMA4G,0.010249170633445723,-0.027210756152324152,-0.0546539797891327,0.19676347606588065,0.00571935585153836,-0.0020006814334149942,0.0644283299473455,0.036481778324638094,0.036756500152076814,-0.057461757518916926
SEMA3B,0.020108196030549197,-0.002659903862654499,0.11684318943058576,0.07493580823828852,-0.02233476971808611,0.04465248627418562,-0.08571758518994799,-0.03680893699402634,0.0036493901762676213,0.09297742927508885
RPH3A,-0.027908846718290435,-0.0011304625204254808,-0.02726205806681432,,0.05832086639456059,0.01636232466324156,-0.015012508903071731,0.006733753044732318,-0.019068663050693945,0.004184347127277808
JAG2,-0.04162997002850339,0.054472528922862584,-0.022140813112816522,0.10838796285439667,-0.02102297598853067,-0.027185386396997087,0.002277534919871364,0.001420299342687853,-0.002858316981689934,0.05006738779138533
CGN,-0.0027652279595306965,-0.011678433315149946,0.011727316453244986,0.11625004171807099,-0.015252073159158261,-0.0228061211582621,-0.00440717484622741,0.020184750135823566,0.0704016524345599,0.01546011545240157
GDF15,0.0742430355055919,,-0.008328262038595288,0.07824897894231017,-0.08095949280192417,-0.02872914740487335,0.014402426670876583,-0.025407558837270403,-0.009405172333618707,0.06336830407755425
SEMA4F,-0.04223201924769948,-0.02684611488441668,0.1211498637524571,-0.02654672865888106,-0.024981259325752254,0.017341958349603517,-0.03369235705782604,0.03674898241094403,0.06746252464161762,0.04172958484556453
NXPH1,-0.004376911434808065,-0.026311845891362432,-0.03276269801525804,0.029350652238537264,0.07240572784926509,0.036205509782361395,0.023044183763792556,0.04554621214785469,0.07283733765968614,-0.02814316227680686
ARF1,0.06686935273749366,0.009823181527773889,0.02602046648401991,0.01972799529495251,-0.056637747394243765,-0.01058495553072831,0.02714919710704994,0.019422940019968513,0.0015755380119006502,-0.05628528360035686
DSC3,-0.010846020400696129,,,,,,,,-0.010943362930400501,
EBI3,-0.03351668423160195,0.04597848885510601,0.13467686175135052,0.05552025330148938,0.04514517669816902,0.01768293368079494,-0.042552571875113486,-0.020813218756914012,-0.03957054469696045,-0.05755741721902179
TIMP1,-0.020694339891475483,0.026774375407225794,0.07665791735938747,0.1097712616936171,-0.12186534420081135,-0.019920179428734443,0.06579833510230586,0.0013093019533726418,-0.07134936735319634,-0.003934998418771836
SEMA3C,-0.015984158640500016,0.021755449965407014,0.02030868452155561,0.026894762314794873,-0.03138194361813324,-0.02239327797992952,0.010235413437644456,0.03114226949476981,-0.021623509234587772,-0.05123816198755331
GNRH2,,,,,,,,,-0.03734267650842521,
GAS6,-0.04040651146216423,0.014327654403771818,-0.02009396642607533,0.04757327150909308,0.018445223520696018,-0.03203799062745903,0.002948984381474119,0.04842182980307635,-0.06821466161679511,-0.0068104329521867825
MEPE,-0.02904403881470437,0.02266097879022917,,,0.03897564289991118,-0.026479819376743097,,0.0002291414939769202,0.014695851991942174,-0.036863101129504146
SERPINE1,0.0016639724758514874,0.07681958837589778,-0.03927323095249662,0.05475694388794884,-0.10916472273538791,-0.05528713783915258,0.030731348242151072,0.031163613567304276,-0.06949077881335988,0.05210560929774978
RSPO2,-0.0061974946242984354,-0.034838292485040556,,,0.06761605893626702,0.03611887501170387,0.01656827603535705,-0.045934840996046646,-0.01424301694242425,0.03616268644516218
SHBG,-0.014048802452921165,-0.01892737664608256,-0.04178451023570154,-0.02825608301179843,0.07168854650245075,0.010685327628357156,-0.03449480892605457,-0.0026656210024332497,0.0035104498809250756,0.038691704703524885
LGALS3BP,-0.04824002494242094,0.0033376559263575347,0.04255249295943269,0.12151507777121263,-0.0038196510542852615,0.025887781262213173,-0.038929579558585246,0.004806715014019072,-0.003394779284531692,0.06567063314201535
LAMB1,-0.11407314217046115,0.029057023017054005,-0.033084227375346026,0.013500997908100203,-0.06586141032006665,0.01963446841131646,0.08576473580185559,0.028975097343222005,-0.054033013033590115,-0.0008374341431834851
SPTBN2,0.018353348197245066,-0.009027141882264212,-0.05874183407142863,0.06591120716190707,0.00895075739999001,-0.0018698895754310958,0.04772381751275744,-0.040425335584263186,0.04903615272006269,0.07058406118146421
COL1A2,-0.07315054123481736,0.03737341362157037,-0.0803310261278244,-0.06436675234109536,-0.0340637887276374,0.05061242030622034,0.12994894929885653,0.04787511969435765,-0.06781614647899083,-0.04216579656788259
DEFB1,,,,,,,,,-0.05455575042455911,-0.004642755910320453
CEACAM16,,,0.03002196785926844,,,,,,,
WNT11,-0.015545869606342515,-0.0227926822697791,,,-0.05702360048291296,-0.007071531187387793,,0.040557595124692966,-0.027725503809728817,-0.03646343134537664
LGALS1,0.08087684109787192,0.029962489656273284,0.10868460028836192,0.06662318529826548,-0.10799801431087223,-0.004024929307690969,0.02803073956086682,0.056831352691084906,-0.016085752778975535,0.06647256450258837
BCAN,-0.05731758757306245,0.005445109382833849,-0.13598552539269207,0.004912493856734977,0.0862393000112172,0.0492513081150794,0.01893789610900324,0.009368345777987577,0.03272334004883102,-0.10563369326262388
ANOS1,-0.04308113270688033,-0.0064259654780257774,-0.08179235454775867,0.029912422493161055,0.05720969714357634,0.04495915554684931,-0.06276749804513736,-0.029803655696596213,0.05845661870462824,0.03194249003768875
EDA,-0.011381075748892399,-0.025783224870818466,0.14180281308784032,0.12335824691767829,-0.031127337309456733,-0.018913028944429585,-0.049775115195915084,0.028162487614557197,0.02646254694371816,0.059915833635049334
FGF22,-0.016183934193489125,-0.01361800217926003,,,-0.050601134698459664,0.006738323053395618,-0.009360686054890693,0.019581773720021137,0.04674405393068102,0.05489071161429977
