,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
NPTX2,0.04289518404064806,0.0712448408045501,0.10794341650935195,,0.060233203268324695,-0.03907081401370858,-0.011296137961416998,0.019063910527885617,0.0633868016101519
FGF11,0.03155535536002883,0.07302492705293824,0.04468259758809442,-0.02263254407008969,0.09826095312615052,-0.05478821431726262,-0.049365001527638265,-0.020785908168307807,0.04520083431974705
CD59,0.03208369202778478,-0.030223073662060448,0.10812318099326045,0.014459681605107622,0.018349355375063124,0.02034469968744445,-0.07555426107922084,0.029212817621788213,0.07680919254172414
COL9A2,-0.05769587462870445,-0.002301359224804627,0.031793618455213925,0.13142012933461675,0.08236112250523542,0.09897286898599525,0.19855018738902744,0.07639744793495556,0.07249416262476972
DLL3,0.04841497435267282,0.0165305118758056,-0.009611055406072893,0.03306622239285367,0.016546100886516292,0.13804016556841167,0.27726443059912803,0.06220870728230375,0.07651368545524526
FGF5,,,,,,,,,-0.011704608897797241
LIN7C,-0.02073733428132053,-0.007138178481655056,0.019333686862657445,0.050495893660237746,-0.02624120518171067,0.06715636853663379,0.028658558818398454,-0.03724195089024144,0.010457536770418984
GDF7,0.034590275370558296,-0.017226667842351027,,,-0.03709046724669904,,-0.005013360695951598,0.12585278733448027,0.10389334846151889
PSPN,-0.015603636670033843,0.04516802793796979,-0.00616358674837313,0.0006516184308543707,0.09500637983108229,0.01821377610673387,0.08428141584458045,0.004350049489644413,0.025835453598105226
ANGPT1,0.012919498086425705,-0.033781496729113174,-0.04730419384907006,0.0945676780699589,-0.02118460994625884,-0.0328529405533696,0.040080533111340265,0.08581486349073592,0.032515093613909155
PNOC,-0.03990963736376075,-0.050427740543670635,,,,,0.020253708654946415,,0.07410831707338585
L1CAM,0.03590155822628899,0.057056940036100075,-0.05948161517521771,-0.05940229645771757,0.0006325222119376748,-0.00945649604694306,-0.1716983411730574,0.023261114900909458,-0.0024847330565218526
APOA1,0.050226079362959475,-0.015035481675795206,-0.020357580774011962,-0.007265826423728526,-0.014114231709801668,0.08113548479238267,0.0839664193438329,0.14750484867841113,-0.04235102413744893
PSEN1,-0.04081263556426297,0.03767981698175078,0.06430054221639642,0.001861727618400574,-0.011669586431349696,-0.04702510619726747,0.014926635279755938,0.024148480405721817,0.06423223803373909
CALM2,-0.019959886089268925,-0.08356903033244716,0.01990029349137232,0.047409515563489615,-0.025547690182229014,0.10135600880971077,0.12879134595869465,-0.003731953339566893,-0.0101147084557815
CLEC2B,-0.045143269574241335,0.018048561903654146,-0.06967129082756275,0.01865602826381783,-0.04806705484808507,0.013993208461525491,-0.050144105710585835,0.016754756042559972,0.0037304597460024462
NTNG1,0.04447488834883306,0.007341217567637678,-0.04819909549573514,0.015202038174324795,-0.028456475851376957,0.05710391717227505,0.1645027503084746,-0.037274225250150846,0.08996052402277416
LRIG1,0.04031329327342987,-0.010220596718854806,0.024727717397472388,0.13008182512832997,-0.0164322411410681,0.08876139250306567,0.2357091708097691,0.001667471902463883,0.058188898916163384
CPAMD8,-0.006955060418649437,0.014137194802752738,,-0.054181120503011555,0.08096298351090411,,-0.03493403807526309,-0.04760424653532539,-0.01875108629362654
GHRL,0.004142422685844368,-0.010502601683825018,-0.062117084539235624,0.02095240039830555,0.013967380899624402,,,-0.0575006177697931,-0.016529277673710503
NPY,-0.0028764815856356747,0.0033451031596350633,-0.045310844389011985,,-0.03301603680142299,-0.03953405009892392,-0.10787606219103302,0.027014014791482806,-0.018183692114883895
MMP2,0.012951684211485846,-0.019291923951559865,0.11956315587499164,-0.04184155253182028,-0.07617461161259255,-0.007485540805573535,0.07822377754133543,0.0930892041841122,0.0902881286915373
LHB,,-0.009945694041045864,,,,,,,
PPY,-0.03087892215344033,-0.017312552632114807,,,,0.010249950647540472,-0.07458284782455996,,0.06159251602642651
ALKAL2,0.07893397667001407,-0.009801198619249121,-0.07055458866674645,,0.004309341833958239,-0.020875505412579973,0.08667335342442144,-0.007921301738235388,-0.04496593461940465
CSF1,0.015292965345541117,0.02849765725624802,0.03413323532996592,0.02893000048911607,-0.0030416972244881363,-0.03136436791688207,-0.08023027748388105,0.002386679321497388,0.06428215350838198
SEMA4C,0.06531002663408102,-0.0377765880064542,0.1002470265452968,0.026368782630061663,-0.024035991544470364,0.025983781983116024,0.053751626766159175,0.02885701673334717,0.004391376432543128
ICAM2,0.0300394307245346,-0.026797316975935202,0.1119240355041862,-0.07894797476735377,0.030873129472922645,0.07424974734546011,0.07143938207800674,0.043061375404212045,-0.05909291054132608
SYTL3,-0.04657905113070137,-0.024895422005151775,-0.00622130991499122,-0.01848354073262435,-0.01704555624214642,-0.03285201919702488,0.057085861208327364,0.02515280075581367,-0.01171105268457106
IL1A,-0.030064258472312963,-0.04010598667262817,0.06488454984119552,0.054226313245087164,0.053329066452745974,0.015982966154898515,-0.016792431782102053,-0.046335452469864986,0.09098308084333713
HLA-G,-0.028178955659502892,-0.010504577516654864,0.052468096100951205,-0.054353503483383685,,0.02210579626322878,0.09949618809217882,,
PGF,0.0030577478472684945,0.003746054345908929,0.11957627825901225,0.0265404263595695,0.13348342122455772,0.024644711401387114,0.11605525918908478,0.014811839016511917,0.009996011890712945
LGALS8,-0.03485926041337881,0.013295217042526938,0.06473308705362255,0.10333153360171343,-0.04152834505148966,0.024339098332970314,-0.004785761667886783,0.046690905451005106,0.030464638523063064
DKK3,0.016177478908962827,-0.04097495808765247,0.17619215388568918,0.04276393791791674,-0.005994796918668653,0.08446999156939472,0.11830027113629948,-0.01637199004909706,-0.03809580789767348
COL16A1,0.07080941640539934,-0.010358994316984442,0.1037389204389986,-0.06279380629187627,0.04657929512416644,0.010690023149734967,0.13193360540401686,0.038852307851366084,0.027999998265885374
TPH1,0.011796480705306278,-0.004343547298298382,0.042582987435477206,-0.06644820350341571,,-0.0036660681163654266,0.06602546097945994,0.066541339571126,0.08498013899474638
TNC,-0.07030375165112884,0.01988023198730513,-0.09295662111672819,0.0569236946301635,0.016882541276909326,-0.09225910165935954,-0.23813750381745455,-0.049084849720481875,0.10600810537114468
TNFSF9,-0.02693449102231827,-0.017226669001117283,,0.05955630343531965,-0.048283354228132506,0.023599972339291366,0.0009970128520383902,-0.022286109938962052,0.008040163447595323
C4A,,-0.011791197411558879,-0.004216520682794848,,,0.020263864705467854,,-0.03894535631599032,
CNTN2,0.01498916852306713,-0.0005734187861771081,0.04495575991490289,0.01219954155519914,-0.0020138865348243366,0.0891841344750927,0.21224036659471093,-0.020452104412495047,-0.05509911244011935
F7,-0.020185151845020767,,,,,0.043574981051199134,,,0.06232882225941345
LUM,-0.02134479296552153,-0.033441770904504356,0.09245097533261298,0.027243697210167683,-0.059326485694866316,0.048706247921629905,0.1069436239641116,0.016978804662706664,0.05267013256805071
BTC,-0.018312746378012126,0.047584532091280704,,-0.011295089486094338,,0.024964807332548557,0.019897318099578645,0.03130898678649168,0.050710180574505895
APOC1,-0.016455237418235406,0.018497990169733015,0.03350973806705397,-0.05168964636441601,-0.02139793744937218,0.04705975524245369,0.0816116028036584,0.007099383574112631,-0.015647345949773676
PKM,-0.015465037177859239,-0.005855592216317349,-0.015246718816843613,-0.05750133737379331,0.05790395584200943,-0.10823163162181286,-0.21506402893215723,-0.028972643879268477,0.05236068178266229
TNF,0.024675003015804522,-0.014959438296248791,0.1243784775613526,0.08789412995809298,-0.02162339684372313,-0.029698366273156664,-0.036274398044978014,,-0.018038780020248127
GNAS,0.030168376315103766,-0.035258494257343856,-0.11985635167423053,0.07941278692427022,-0.002730818476404762,-0.06945571037262688,-0.036093280696319875,-0.020410748820427583,-0.028687282166446806
BMP8B,0.00574988584461544,0.02230890749426058,0.06564009133719516,0.1261975652102679,0.11351012526755351,0.017821906247118477,-0.00643448677234541,0.06255472318762753,0.06743983279566909
LIPH,-0.02069050487199711,0.022856355901204665,-0.024519742207946248,,,-3.840143654133007e-05,0.12089189089849006,,0.09275588114825144
CCL28,0.10007550062608062,,-0.015203270290004407,,,,,-0.026920527713410455,0.06275980596238569
PTPN11,0.016128069558873775,-0.0328244593758748,-0.0686691261366967,-0.042674880419565686,0.02699019213744548,-0.03277021242256812,-0.0013439815314558717,-0.01377008332574328,-0.012818821185207534
ADAM12,0.044401354945338305,0.040463831714832595,-0.014540693908561638,-0.01379470702319694,0.01964751461370729,-0.030793987250016724,-0.03142657474046843,0.025042843552386337,0.004697915145229739
EPO,-0.027801311322441343,-0.015228931981020087,,-0.03595115885387873,0.04925895572302512,0.021774396815737347,-0.022476614007061767,,
EDN3,0.060881099419552595,-0.018957903557762685,,,-0.02553358554156675,0.06921207655963206,0.07216005313604434,-0.033578942734279915,-0.028764119594501383
CCL22,,,,,,-0.0370604232486193,-0.03841106860291934,-0.001862704226817768,
CCL2,-0.028017254869730026,0.04879732358883899,0.043162618233613774,0.07428847095548378,0.03772944084037974,-0.055477134006190185,-0.05735981460489599,-0.045207402947441654,0.05100042537708613
DSCAM,0.034946871149701485,-0.03626143812828552,-0.02721662149870736,0.0015050760633686917,0.020776798724218948,0.07322088143097245,0.18721347278383924,0.010355293684389059,0.07074075865900518
GPHA2,0.03899266396364294,,,,,,,,
ANG,0.016162794202346363,0.03169313898979196,-0.05640251202373936,0.055762203746043223,0.07376619254189944,0.0711495212024523,-0.03429511887572149,0.005683950361439268,0.013268005909782023
FBLN2,0.00881480533145576,0.027157441071982157,-0.0007175491692510088,,-0.0459769449224259,0.11900171722674588,0.08119660693060599,-0.0419937108891313,0.03971162099200088
VTN,-0.013082986387186748,-0.019582183030968803,-0.05367950552478694,0.024613610370350023,,-0.00251398149266762,0.014758042000528283,,0.08779734094775689
VEGFA,-0.03620704319170176,-0.0013845170249725276,-0.09766240187349146,-0.1841382429779107,0.003346619884964463,-0.10343171480451283,-0.27233380470866564,-0.024530740144427195,0.03776286628827387
F10,,,,0.13595966776720061,,,-0.017182300835428245,-0.028911640919042164,-0.02374896882782596
SERPINA1,-0.0018513644589054502,-0.03471957757577162,0.030099065957022737,0.0016576386079073145,0.05948349364203401,-0.08846658513865897,-0.14102671508440712,-0.02225353766012241,-0.056535090829008774
VWF,0.024404079160096945,-0.0038338276802720897,0.08754245654184152,-0.01825590278969443,-0.010207610241371404,0.14120548857538662,0.0788862250041833,-0.020580859966480007,-0.06300896548789496
GDNF,-0.009977898782101011,-0.012386928705064285,,0.05924973589782925,-0.002996891256803247,0.030935886016470175,0.037373531633473366,,
VASP,-0.016462203870119426,0.01879087163328496,-0.016550139072026016,-0.061099093614171006,0.004245851529349765,0.011714551067080307,-0.006530884546605663,-0.01792681259101123,0.03500407890990452
ADAM15,-0.012047255732684958,0.05320584078147151,0.013210803112510027,0.0010083162572878106,0.08259826163653036,-0.0005052651981337787,-0.0026305498692050745,0.08342885097289615,-0.017260359100123256
WNT2,0.0021941302894950016,,0.07269818224178426,,,0.013515712981334872,-0.03383543165417729,,0.14293560343090822
CALCB,,,,,,-0.009010184154032179,0.034399165470252825,,-0.02778986030208184
OLFM2,0.034951033145930156,-0.010868884232101085,0.08681926606810038,0.0394388791319091,-0.00875001801741066,0.09074948557003946,0.07790014894399852,0.01583630053630602,0.055985065382598134
MFAP2,-0.01891676902776603,-0.028962970223632784,0.20583930007514267,0.03740823112208613,0.028388046344885953,-0.012875654350984766,0.08116970063998537,0.08055919996954593,0.025841094735424713
HLA-C,0.012940960536496142,-0.03932025809464265,0.12369945886820248,0.003377797221625927,-0.0056907108604180336,0.0016524578104123683,-0.16127833282574802,-0.028285010737747075,0.04795570675225867
THBS1,-0.04752774975246752,0.002966307593724594,-0.02684556772898069,-0.03377291037722232,0.025381011951927088,0.03135248037072382,-0.06781231415517584,0.020167268752619164,0.0469605936685069
HSPA4,0.02243136296836647,-0.00816182790901562,0.04476743895176477,0.06352740887386127,0.02884904420858922,0.05323901443493794,0.004223084310144769,0.06897240806598204,0.00010807787504771825
LMAN1,-0.08444773210933348,0.02742757350104315,-0.00691856393514641,-0.09465521328532475,0.12682711027982507,-0.03980466063277206,-0.13736851867228184,0.0022363106181317372,0.11163562480070463
LYPD3,0.05931702637261424,0.09298114935997412,-0.034784414882705936,0.02329260545628885,-0.03624966148072271,0.05879545646667494,-0.014340887295741386,,0.01132995849312395
APOE,-0.022428036710995875,-0.03048035515619108,0.11039007522233993,0.017982862970231685,0.015786423867888304,0.017009961850063263,0.0832274852821275,-0.019224394111644956,0.009826103444654842
SOSTDC1,-0.03162315288128837,,,,,0.11020305550094472,0.11121616376691593,,-0.00815811178766124
ANXA1,-0.0704995870831632,-0.035269841096285,0.059949171018920104,0.19315130584754706,0.02415542367109174,-0.009204250741780093,0.0072005574609149406,-0.08504293314881112,-0.07898502158154713
WNT2B,0.06300247196571115,-0.024820255638518196,0.05449893001351116,-0.052164169201255044,0.028722785290162246,0.041680975539472996,0.036672688890752876,0.06021950764417097,0.051036601529555345
AMH,0.04569360540480448,-0.015514980424849285,,-0.024377597659755494,-0.03588411845495695,0.0024341135372744757,0.06569880568271727,-0.026920524280470936,-0.018807504751049493
GDF10,-0.023947081439894078,,0.08814440855794042,0.03328659794490687,,-0.015971094626507754,-0.008428190152542333,-0.03397672495646345,-0.029082878772107138
EFNB3,0.03657965702847578,0.020159366117340153,0.07835692467082973,0.00020762094494932405,0.006209711081210309,0.015320178340592535,0.02878766322791051,0.006255276954049294,0.054032187191347225
LTB,-0.0038962181485173585,0.005877697755781074,0.0636000531622267,0.06772620064851817,-0.04828332068020436,0.06208566913761043,0.1089709989183535,0.013898341851130539,-0.06038885526758601
ANGPT2,-0.0019725077717492588,-0.028407115003946486,0.0963193147647144,-0.03687834084763725,0.06455199717420466,0.03923199254343673,0.060129071262514676,-0.04665749370212886,0.03169934038487852
NRTN,,,,,-0.029145972307875523,,,-0.03397673714545349,
ADAM17,0.0496134558234333,0.026102794396178915,0.08393979519472133,0.0028690707230705744,0.02722917746828899,-0.0716843430740681,-0.10987129841237714,0.032350572778945895,0.05754130743236901
LRPAP1,0.058230840366856065,0.027891236227680225,-0.03580708102804104,0.005226119534805803,0.06265524997338423,0.039238734302887365,0.14306252774111067,0.03555566173579661,0.01337420694886844
NID1,-0.03112223861086793,-0.04590918027071785,0.12971592053749978,0.00975301573005512,0.014246734103247224,-0.05329755117457911,-0.027743024771980762,-0.03522637912002038,0.03922455119264711
MST1,-0.01983474431134367,0.0021280000647833546,0.10223344514052694,-0.02176962822233101,-0.038238360567461854,0.04123811125491962,0.1452250715614046,0.0015728409608658613,-0.024852912407360574
IL13,,,0.21878774634097367,,,,,,
DCN,0.02339941411028554,-0.01391516562305031,0.08819010072158792,0.04940123364704294,-0.05131873120772371,0.06840188995743707,0.05753099086526323,0.0065785110197450255,0.0030179531713249905
IGFL2,,,,,,,-0.0019988924322425156,,
COL7A1,0.012988084258558895,-0.01173554484909151,0.006410899091659062,-0.0767892089605119,0.0548981858442145,-0.02870660065962848,9.986056291344547e-05,0.0077889493804156,0.01930616877004436
CALR,-0.012096246023127605,-0.006031971903501459,0.06035686337790597,0.000609109420823627,0.046996537199518136,-0.09235275861313676,-0.1514355813960397,-0.0018676154496082083,0.13663640577744227
PIGA,0.05332006261865874,0.0032668398671626547,-0.06597905961183814,0.056307584177331955,-0.04517524060787689,0.024742733262897904,0.014803432568903804,-0.00106609641724285,0.05088666335482423
CD200,0.0367924035620795,-0.013950994024136642,0.03706040026306821,0.03725710781352553,-0.008486158456884937,0.05148065883600588,0.1200513389206637,0.0008999492914366743,0.05223048708465412
GRP,0.010250386886825561,,,,,,-0.016496084105183544,0.05527043855800776,0.04929005545454121
CDH1,-0.036611185918460847,0.014544884287308595,0.05572572040689977,0.05575529811569409,0.010063596922943858,-0.013555162042455927,0.09461629897174001,-0.014000950275259973,0.029351325204749347
LPL,0.0340823991211868,-0.03755806491233533,0.031110305964405574,0.0302349709488845,0.011980616470355917,0.1752271225629366,0.2306908422849855,0.006209992986021431,0.08116726268286088
SEMA5A,0.0654552956937186,0.026028607524469158,0.04963382164710939,0.06343205419489603,0.001688432846777556,0.08604753221959675,0.11800266718307194,-0.014074432318388291,0.07523745660422865
SEMA7A,-0.023471590388718624,0.005711627478188852,0.061277757655935926,0.08550448895340247,0.06337313386702985,0.0013470347108431372,0.020965169276519004,-0.011960338494263582,0.06729613293181662
SEMA4G,0.005851600435861776,-0.023649473476361767,0.04333925526840296,-0.028855374482007434,-0.04782850916532318,0.013768329548965067,0.0914869672931455,0.006725279071238217,-0.02595960928343472
SEMA3B,-0.03477424305173702,-0.015802606514867458,0.025477043519885334,0.04549530859991973,-0.03446662330462586,-0.02766458219025909,0.017970239252470918,-0.00994323794746817,-0.0018751288593970715
RPH3A,0.05303621957992206,-0.024937915360343357,0.1698609582491331,,0.1739392764893661,0.053580195546169065,0.06021458708493411,-0.05797101346285004,-0.022090564955237924
JAG2,-0.05078322343291021,-0.020286147132242735,0.041858101898572184,0.05431994496283377,-0.0024312640370955448,0.0530372513758936,0.010553125197105169,0.03362579994547642,0.050342760565089836
CGN,0.004901296349912438,0.0017338598989771784,0.01916776036658005,-0.020129597450199262,0.1366503674809953,0.014742561070646126,0.08284235995661693,0.011169264138715088,0.04273022596063395
GDF15,-0.04576652779346349,-0.026338494514676715,-0.03571471004821789,0.07852379633848455,-0.023438628110007267,-0.03411804325226106,-0.024498202210571536,0.05352636168915903,0.045620477970447985
SEMA4F,0.014780219062138323,-0.024621908993206213,-0.015573249366462115,0.0054687068852339775,0.005800684374771393,0.019245111000164853,0.07507118708176992,-0.020687091285329366,0.008746034669541398
NXPH1,0.01965678246284146,-0.0004067380702036519,-0.00575796113207491,0.014438380435960133,-0.02882771387235525,0.07842198091696738,0.12367877362291024,0.07557229870490259,0.07758294337233126
ARF1,0.009914128946950472,-0.0030075701304157374,-0.08367428215047493,0.008458337965611948,-0.031069039270589363,0.06473963104032893,0.09836060673973063,0.0346632821926205,-0.027514359932523116
DSC3,0.0018001212630470295,,,,,,,,
EBI3,0.009676839062002195,0.012293377509803803,-0.03127414294847588,0.11585445138466471,-0.06946581669782313,0.049734213781345564,0.07387393329368624,-0.07226121191023394,-0.015603702202879143
TIMP1,-0.024608403474795572,0.027995434012491053,-0.008038579101681816,0.0205683385626533,0.013338115169362737,-0.08211904942688505,-0.25625476434206984,-0.004818886918137278,0.05026944638663652
SEMA3C,-0.03719549401987565,-0.011011010357249633,0.10580766421410444,0.09845421115810024,0.029402019141395418,-0.022642271059157157,-0.05845168709386856,-0.02416344986483329,0.0464401275900109
GAS6,0.03416018772766207,0.018607133975373887,-0.009751150018681895,-0.05799107021969635,-0.0029584675628910274,-0.045795046788536756,0.014262972830684763,-0.01041570932264178,-0.029891478653487742
MEPE,-0.01643506666938521,-0.0336447326256306,,,,-0.014153340455802183,0.00172769903989178,,0.020378310252192538
SERPINE1,-0.06607821850268882,0.013979967801953989,-0.02157277872959515,-0.02179033274960065,0.028868539953661745,-0.0985379439842239,-0.21377341763861712,-0.02671397378717931,0.012117992977488123
RSPO2,0.06988366113022661,-0.012617797754841975,,,,0.08870625315244515,0.16461605828535816,-0.025567402194243555,-0.013069820561003195
SHBG,-0.022605265974940163,-0.02018985438254501,-0.05280593967477834,0.031561537345957374,-0.001804711372973925,-0.022622707172447503,0.09819726479900452,0.0006628932070658197,-0.0010398743802267048
LGALS3BP,-0.03552735799037065,0.02018183158954811,0.16659053626254108,0.07247100697893147,0.021170536375513273,0.015554004989067845,-0.11290633864782573,-0.07910107180892444,0.11821478725896592
LAMB1,-0.029258613722021404,-0.006382231927229351,0.06336971407687725,-0.0300181403469451,0.007849628805690132,-0.003616134251457259,-0.08287279950179859,0.0764009427381089,0.04134043405358193
SPTBN2,-0.02591466018719273,-0.039245286305438006,0.08880327141709085,0.00700753108424262,0.09734201347881417,0.06518726008564565,0.10727392489781262,0.016531974178734258,0.0319543959198381
COL1A2,-0.029416274873413608,-0.03960936571130199,0.15364682641082722,-0.02949314298974088,0.0031857930843012935,-0.03384730995561324,-0.05782706767066647,0.059426396506840035,0.0587042000475594
DEFB1,,,,,,,,,-0.02239524534791395
CEACAM16,,,0.06950778182384579,,,,,,
WNT11,0.028416049051474077,-0.01705375473640228,,,,-0.0012693525466595185,0.08871597891523825,,0.08040684499171954
LGALS1,-0.08761200005647607,0.05138811608460368,-0.03617512080779406,-0.08049096501870356,0.03215258205940076,-0.14440325511482222,-0.26468598122184883,-0.06497460310998396,0.035476836614131264
BCAN,0.07578426148867455,-0.03830940475117159,0.01484488427532872,0.07016043774367164,0.04742771785127245,0.13835224022111994,0.2961544488413163,-0.02900356267713047,0.07343220124685633
ANOS1,0.0321678160186497,-0.022521278329174773,-0.025573950788674693,0.09340297363304544,0.006322532822090809,0.07339591590138282,0.13001079802603405,-0.05682609708013774,0.03616413097911543
EDA,-0.018312752652533695,0.0011658512597518755,-0.0574183494279013,0.012912400764860688,0.01379928437420923,0.06177114658230448,0.014478029747062924,-0.049420797891597944,-0.03564104216729395
FGF22,-0.01239135369666736,,,,-0.035102831711710976,0.0484296145655575,0.0006501925304315449,-0.03640338759914615,-0.02795419804993435
SHANK1,-0.02501412457610621,-0.005934993550276824,,,0.023786360440085242,0.0044150799809167885,0.04085881678003818,,-0.030330260805194794
NPVF,,,,,,0.03376426594846816,-0.03583282530490946,,
RAET1G,,,,,,,,,-0.018516458179829526
TGFB1,0.01876317383733029,-0.02627433788207371,0.08426640800937935,0.02252181998304794,0.04085903080301719,-0.03863673199988835,-0.010688886687163019,0.09051304892962408,-0.007262925188837403
MSTN,-0.029795214272610643,0.04104628989792499,-0.08826195957833056,0.001262058721048297,0.021241560520403092,0.0628555340695474,0.048195230728201345,-0.003727011828584141,-0.025038087812087887
WNT4,-0.016854462356781813,,,,0.02123642608955516,0.01852348042898109,0.10915045085617045,0.048693827045021065,0.01332136669556904
TNFSF4,0.046131655227192876,-0.011174832490889129,-0.01765592764456279,-0.006886934312541675,0.002284835236442813,0.009691395887880882,0.06976427061828948,0.10286440174854226,0.02281121714061099
NTN1,0.03715588018941443,-0.03841232007980179,0.1683973265531337,0.052128331287186074,0.05040678124213479,0.0667540047064318,0.10006353684756951,0.01591326440406496,0.11003580569209358
CXCL12,0.015198781173097115,0.011256024700751304,0.06945857090807042,0.04457263151210533,-0.043338557327050824,-0.022792661414995096,-0.07849907769958013,-0.020450345360815834,-0.0979006331524457
GNRH1,0.031890920814001876,-0.017453119381922,0.09253420795029885,-0.005791549118094923,0.0018007864514764638,0.05292117863560229,-0.012475093474153704,0.09084350550349568,-0.025395938762285238
FGF8,,,,,,0.044819165441069675,0.0006198512035283729,,
RIMS1,0.0369757677455693,-0.007437445739136711,,-0.09187167603804008,0.0112847366696802,0.021755714362966635,0.06778818907167922,0.016973092323987304,-0.012265929823645019
FGF14,-0.005131744298796907,0.022661680545689317,-0.04425139194494107,0.014119553646345808,-0.008658191037003117,0.059470311679348464,0.10177019729174484,0.057327384441828964,0.14237432654814533
IGF1,0.02608242876143123,-0.0011776747949579943,0.10286535317794042,0.05358075606095281,0.015058410882030152,0.03124719614520737,0.01483211967174899,-0.02599645608851124,-0.015502506082693697
TNFSF10,-0.01009303679894906,0.016910933677910127,0.12958618510804398,-0.06262724802890181,-0.018461479702832104,0.03559523506001306,0.07020275918712708,0.052312317012110254,0.07416366072791349
GDF5,-0.025838463810790795,,,,-0.028456452013915425,0.035171639795648524,0.108225695257466,-0.03958393732229991,-0.006209645587567727
CHAD,,,,,,-0.003627229911349364,0.14146497334649194,0.00393324322127349,
RGMA,0.023202848916695204,-0.020589712995446374,0.022155345858676092,0.0717961521957776,0.027033581065281576,0.056731389428183975,0.129470597201753,0.01754021338813408,-0.03111516801408783
WNT16,0.007634894855465599,0.04219073466113099,,,,,,-0.0244097895861087,-0.028117733083265036
CX3CL1,0.053379663440527116,0.03663115885935742,0.14453009890238266,0.10695232580548726,0.0016371166901923266,0.0580414381661937,0.03446202498636814,0.015428782879956882,0.014880373532447807
FGF1,0.0566885362080943,0.010380434500495571,0.05856083252768865,0.021834210685238768,-0.038569952302883875,0.021840509341130583,0.16866676525168842,-0.0031852834777007268,-0.06672440006735815
ALOX5AP,-0.02754005641994945,0.01498292846692982,-0.010287174650265045,0.13430369021816838,0.008905009473184549,-0.025651808380946255,-0.17843403502393454,0.021630677506266474,0.08228486574409855
IL1RN,-0.05690419807969117,0.044270765296587,0.05135356650325103,-0.06271654852586313,0.05036691745862069,-0.08448295968065046,-0.06910622544850012,,-0.011644992056032559
PCSK9,,,,,,-0.0323264015945862,0.0038130835207250877,,
NPW,,0.15002360861932773,-0.028409708825339514,0.03045992478444253,0.06348887164176203,0.04516166607628862,-0.04402437895453845,-0.02726163470088426,0.038258390037804
CXCL9,0.0023070451925066068,-0.0016826350199310276,,-0.05590570018187772,-0.03709045179148865,,,0.0639884280127058,-0.051477801618627146
ANGPTL4,-0.056984301230288456,0.054915493087530846,-0.05494224273246691,-0.09750552521525653,0.01547586237285987,-0.10028420097545884,-0.23242709548052368,-0.04523523757291671,0.04618800119075592
UCN2,,-0.009801199356605164,-0.02263173678409714,,,0.05557352397124961,-0.014223606913811733,,
OBP2A,,,-0.08010597795922375,,,,,,
COL4A3,0.048272198531213284,-0.010564465161769383,,,,,-0.03006439466775432,0.02612437718378922,-0.022195903214346252
NRG3,-0.01743114856933001,0.023819301075711462,,-0.042633725957460164,-0.010392554820829056,-0.027573085356443833,0.09632736994095334,-0.02704551342925816,-0.007708089955196814
IL23A,-0.027610734370739333,-0.015420169173349277,-0.029953059133253034,0.007271049597437026,,-0.00354874434637881,0.08081468810796373,,-0.024857489124389093
COLQ,0.0316485871417685,-0.019947165045195257,0.055266658416862534,-0.014526502522261918,0.0167260338118165,0.046708258733644585,0.2093707685650098,-0.0007077934547682164,0.011148979498931028
SCGB1A1,,,,,,,0.11789207236737759,,
TNFSF12,0.002561902583558963,0.025499163929834565,0.05131745537456078,-0.038405288322749184,0.07668585645431211,0.05322174813066898,-0.004409533346610089,0.01162765756142712,-0.014488241126032284
DKK2,-0.02892092297108705,-0.00994569485898169,,,-0.024754374897770486,-0.003242292320745332,,,-0.03138861894740716
FYN,0.02725563862004065,-0.06561838094153837,0.043694280838483236,-0.0713360218646327,0.11202334858493106,0.08359330716847961,0.25744549214362455,-0.009189967536633441,0.04440805112202359
ACE,-0.0032741104563064794,-0.03726898709168275,0.06297505899321203,0.007090669358585515,0.04471155914619889,0.06188728798641442,0.1683761031411719,0.009046247014495957,-0.057670071872675636
IL18,-0.017254270109851796,0.01005992855562227,0.11674017430315071,0.17228686234370713,0.0004810837248193934,0.10208253779678811,0.1466091931032305,-0.043696136313494144,0.006615410346820024
PPBP,,,,,,-0.005595399321952298,-0.0256603874558083,-0.031386656673545565,-0.020752744154417992
CCL27,0.05669223789564559,0.043289755245998096,0.06755227847757432,-0.016605417384385222,-0.010935859572027275,0.03788297584861393,0.09246599708285416,-0.003945828045878973,0.08730942957991894
SERPING1,-0.02395981759313561,-0.057246667174716714,0.07897777927026724,0.06904042835720632,0.066500778004489,0.014168743495926367,-0.09654410221757367,-0.005176216187153819,0.07609999973242075
AZGP1,-0.041414721247057286,0.044283932039037556,-0.019525548636628174,,0.03481429548323671,0.020048519483565726,0.006822771159137898,0.018838385480517854,0.10033443010985031
INHA,0.014646857294565392,-0.028556411608289586,0.13635089492468044,-0.021402140710574398,0.04242895809562697,0.015178834402630154,0.021112405739926402,0.044810982082349814,-0.033424978181533845
SEMA3G,0.03142439492237448,-0.018477776147481924,0.015537720259980821,0.038110402056682695,-0.012586418374244677,,,0.11348307758186127,-0.03788840166978664
COL6A1,-0.02016052891276991,-0.033894525003440173,-0.01667994812416982,0.012533740433654504,0.005924787072243206,-0.07058733537807807,-0.20682547280342647,0.007913103778113,0.08325149159125014
