,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A1,,-0.022730974726403282,,-0.02849279259098475,-0.019111930813253922,,-0.013509340580613698,0.05785778406817974,-0.013969066544987429,-0.04183179426173666,,-0.030141046761111207,-0.010877633145215766,0.002063435427650965,-0.028311458378364514,-0.023571351425363964
IGFBP4,0.03922912435683273,-0.014472608380164849,-0.03732416892995733,0.03191231170107174,0.09387862598638794,0.11370627942375347,0.03991878996698799,0.04919425227087764,-0.007247084948189947,0.05706960622588239,0.09329314541455558,-0.03989729582870319,0.00871806514280151,-0.04525739965518157,-0.007416951997823826,-0.0051508874100400295
RSPO4,,,-0.03661339101581325,0.05800605754328359,,,-0.013509338604567035,,0.08437599710775649,-0.05405790180850519,,,,-0.017779270463781832,0.09159169567536071,0.008435165855110298
LEFTY2,0.04292905920149689,0.023246127579083502,-0.0022211685560706816,-0.02803306945648835,0.06923640313550371,0.09373922533748238,-0.014813155002749108,-0.017932425323140544,-0.024713361233725393,,-0.026181987743787185,0.06973689670172108,0.057409169623352074,0.13598235709514633,0.061022208638772175,0.02965813258838203
PF4,,0.006215685657462838,-0.016283025541028232,,,,,,,,,,0.03273534446780556,,0.14027815025735024,0.00016712665731585179
ANGPTL2,-0.022003347553735578,-0.019294509964268822,0.0011451289491630772,-0.01580204073622978,0.051499910735263305,0.1531811925280205,-0.051735133405531784,0.013381148828850204,0.11442556954005231,0.025125813416248137,0.10467893706535006,0.019250689008316717,0.046365651962598745,0.05591074929597342,-0.023950313677804713,0.008629558907367683
LRIG2,0.025652010730680085,-0.005345937661780087,-0.009460956602735791,-0.09227279454245825,-0.026111849551493677,0.08807416536995763,-0.04039271580514264,0.020800513869387433,-0.006378792123525592,0.04244760567097913,0.06388285202799712,0.0065571222563558735,0.04156426601880007,0.011624344191990188,0.024985680667118502,0.005432082542505964
ICOSLG,0.025121601091037116,-0.00886908536143514,0.030208249891959072,-0.04218690937687463,0.06977570603645411,-0.0042068560375866535,-0.014417298369040925,0.08267519330183379,0.05924102759594594,0.039295930146705994,-0.0014865914813818374,0.03277847269889341,0.04292101768012002,0.056880186613985854,0.06631427224922608,0.00921989361836065
WIF1,,0.046727581909352944,,0.03598164845971578,-0.035333720206802456,-0.009870970310322053,-0.014148765277488075,,-0.027900688565859925,,,,,-0.016527554030110986,,0.07577715551194143
NPPC,0.013820855728914954,0.01792711816187378,0.021426719906784148,-0.0030246327807071424,0.03719235953489357,-0.0021793387172285216,-0.018774674638273956,,0.1271050263284379,-0.009219851025648299,-0.024532303431065425,0.08031040012742778,-0.03194570102893799,-0.03233731483213544,,0.007559261632417608
LYZ,-0.047229228459386874,0.012146800287653704,-0.005431537078749226,0.005192673672642101,-0.006443196879052634,0.09875682990065268,-0.005326567541212138,0.024869241422286675,-0.006523799628112316,0.02006358245219203,-0.01032680996857181,0.0561297932517887,-0.0027321445169905994,0.016441588143658807,0.015142478701456253,0.08893904348558211
EREG,,,,-0.04627743990273027,,,,-0.02096917252851654,,,,-0.016157614225147148,-0.0375344705730345,-0.022144381122393374,0.009648105411659362,0.05329790887058937
SPTAN1,-0.05151749740107927,0.033588323236037054,-0.04425106378341248,0.034774333119582064,-0.025291753637911533,-0.056947900778156334,0.018427225181052997,0.028987335505291326,-0.04228045170277285,-0.03319626432447418,0.08928756130783067,-0.043241288370597264,-0.0014148937468317086,0.06318898895193677,0.025544196708459747,-0.05992578386193718
PTH2,,,,,,,,,,,,,,-0.02827496305809539,,
LIPC,0.04544230845470472,-0.02886779641750543,0.0012827935826361374,-0.03183839685600724,-0.023217621231872022,0.012011193937921025,,0.06543588479450674,0.00037837575459028085,0.05990273223330084,0.03830658646122517,,,,0.0690245553659749,-0.03471730576640715
COL8A1,0.0020298430918473543,-0.02055422011142537,-0.010693004799822934,-0.012842011321834535,-0.004409531757525384,0.013266653302162517,0.023245240111410496,-0.038510592801583955,-0.020855156193468352,0.06930649926400335,0.07664062012470348,0.13289389781291536,0.056011290621586766,-0.0719279645985177,0.05941915746254151,0.0130679149376528
GSTM2,-0.030288321599684347,-0.03000011420872807,0.039484137764202384,0.02004986375512715,-0.01266078108221915,-0.014305226329408035,-0.008022491157828113,-0.017465621289662545,0.006918424466720491,-0.06860055144394821,0.047269604678741244,0.048846130204781894,-0.0020176866224874516,-0.007263523530175386,0.03263555322136775,-0.0027831663775751097
SPX,-0.02226910665649639,0.013173025870477438,-0.035141407263544255,-0.007378421678945507,-0.044510874045051864,-0.027496010213534403,0.03202477279324672,,-0.02857950439304091,,0.049760459325617706,0.003557360492849926,-0.020963671076728262,0.08123776755496959,0.006872156661028975,-0.028533719719785217
MFGE8,0.039121056373983255,0.0254490943085164,0.02650404122870288,-0.05041098140927071,0.04720901681866318,-0.01058365385059847,-0.02276532879201129,0.0164225137279408,0.05185919085464205,0.012292386577356842,-0.04346392176062797,0.03556805737434092,0.01947582162484844,-0.03609032123658987,-0.03920252093796372,-0.07085787950196756
TGFA,0.03835810854235994,-0.030785206139215676,0.05842708004933484,0.026230390838956258,-0.0038510323174609576,0.022764498005406662,0.0377483365275302,0.058256090687983396,0.04022836157079363,-0.0007366140200910712,0.00489418031712953,0.06665896951315309,-0.01987775821201802,0.04948191401516957,0.09492984314401645,0.08421606019929054
SLIT2,0.0031511139948935825,0.051940831484130756,-0.0340863015381368,0.0008734815523281179,-0.024176865867736003,-0.04157259098591227,-0.03334037195171636,-0.03473045495888627,-0.04503065982426794,0.017200812423672676,-0.002360476677716623,-0.01375827945236743,-0.012955942824295994,-0.039961087315591885,-0.003754435346499716,-0.06737070364557894
PLTP,0.004550906653412199,2.1070400935038726e-05,-0.030848124543166197,-0.043481735997559334,0.020145780825978423,0.09732695157723362,0.017106821755058805,0.04803621554763178,-0.006410967338465541,0.06622891252749463,0.08245151930330948,-0.0586322533861383,0.01768991629673069,-0.047386865596655364,-0.07148170271618774,0.004053743363935272
APOD,-0.04780926688970472,0.002470087356487802,-0.0018810791623287656,0.07481028002091072,0.045553231748668425,-0.0013399247234146998,-0.0037240703591536334,-0.0467235109532566,-0.06691722940251899,0.02775037657726872,-0.09104212939213004,0.09375826704659633,0.01298839331506509,0.019747262202677605,-0.005284856056934519,-0.034084985756442115
B2M,0.014546276849014479,0.008393141763089905,-0.024770971713130446,-0.042267662134636966,0.07905479862486112,0.1121304532208099,-0.005940340963981412,0.049458991272918376,-0.0029665064479657563,0.08434773635311882,-0.046753603487874086,0.02968381588556127,0.04643048455584263,-0.06361632884998199,-0.08417162184547419,0.04900193094421905
OMG,-0.060237536181442355,0.025668806360370337,-0.05212012998284168,0.04040540174836881,-0.005331152053223626,-0.09190859033342705,-0.012117848785532875,-0.01327989217513463,-0.09265620512483207,-0.021605587046943767,0.026472715960963334,0.03660628302108606,0.0070964203122150194,-0.000990657996831165,0.02718048745482544,-0.08553617161599932
CXCL3,-0.0224148156485835,0.020949495686273304,-0.033104928936516446,-0.02798591025798814,,-0.024096178360195012,-0.01445213674763706,0.08597092308871133,0.12620777013257392,,,-0.05012556267697917,-0.039222901872013397,-0.04987436829439392,-0.012667851790290995,0.0031235404366379916
CXCL10,0.032001386675628594,0.0004132725311341942,0.046780075112216706,-0.05138213755047214,0.0170257933395249,0.09494777934659829,-0.021953853496128554,0.02532907515795619,0.06660023521264594,-0.03537939484156685,-0.03309112841999612,0.03148072549733589,0.04997967367145463,0.07079678205881922,0.09057427328301441,0.03771973306652697
RSPO3,,0.05100029697099586,-0.01890955749810495,0.01418195181747241,-0.031912256166913754,-0.030136057222865276,2.380373594186477e-05,,-0.015065884858335193,,,0.09631710324603994,-0.0173273956218098,-0.049545009719252804,-0.025649286461404255,-0.01358324072969624
CORT,-0.027834014726903927,0.04647103268704264,-0.0009578216664641774,-0.028610622708241693,0.030797787345261212,-0.04474522600983845,-0.020651780966745154,,0.003983281757317377,,,-0.031200318263293694,-0.017668270597411807,0.0745860832203559,,
NCAN,0.02718451545449329,0.008963256732976148,-0.10522881363822005,0.02311111658418049,0.0646468199225275,0.06578229538780417,0.030379148929315387,,0.009475460658880433,-9.107204436020131e-05,0.046016762613743586,0.05008726770747368,0.04600206438869895,0.08777985449471366,0.04734647179217153,-0.08312954476339403
PRG4,,0.005813898426801705,0.04186382085333917,-0.022796163788223377,,0.03563613660486519,,,0.05794625422677378,,,-0.02996934342035403,-0.026070614459439884,0.13010115673335865,0.06037929978578804,-0.030986607670650188
ZG16B,,-0.009304361900522038,0.09998167264171894,,,-0.028185636386594392,,0.008298499091990565,,,-0.022775849074939087,,,,0.10155442319222312,0.05856539394934509
TGM2,0.04433369985677668,-0.01921241049775796,-0.02040437227340385,-0.015303475238055884,-0.028828754934975463,0.015899649497275507,0.04988648793280229,0.07638547856084313,-0.03675850275628726,-0.0031986236982461218,0.01375173429055983,0.03836992061193389,0.008081206425387216,0.004512172282785116,0.004776987001528853,0.012681309371126786
VEGFC,0.021357106986613434,-0.01896132815540856,0.05511497498921586,-0.03509084998855915,-0.030692632875376363,-0.03441913922070988,-0.015210425314190814,-0.020539908596934258,-0.017976309446570686,-0.04073635275599467,0.06795303794588312,0.0035038325067490105,-0.023429253696483597,-0.03034417811694194,-0.01413425601461044,0.013679118828889805
WNT6,,0.04147456190684018,-0.0142114561416542,-0.03141091900982579,-0.015356584887803358,-0.025671845475347597,,-0.026452384209595527,-0.015688815136591868,,-0.021659835144235848,-0.03028397581252371,-0.019959567144160185,-0.023595993464830482,0.016863884458807044,0.030324017493805342
NRG4,,-0.020936027845091305,-0.010044145975140369,0.012034660648259182,-0.01879929874495629,-0.032516695469060324,-0.003652231884497153,,0.04431515643498966,-0.01946892792894771,,,,-0.023477987942840985,0.0714449456157917,-0.02951267214558174
PMCH,,0.060675181231928436,0.008052938197135063,,,,,,,,,-0.027811943639220165,0.10765376360917478,-0.01351765610682223,-0.014312770361217215,0.08051706205128321
COL9A1,0.01794362335330807,-0.03580269374592411,0.1091375331971025,0.022737107562292753,0.04594244468226002,0.021031262585622473,0.0013298201063904804,,-0.02389648205704103,0.04373330692188081,0.03212532446850187,0.04900250403827594,0.027200033318102303,-0.04531086917200536,0.012081824689151916,0.039651220409460966
GDF11,-0.014740202715509063,0.06189930052110098,0.0038207587132183664,0.06763379535653935,0.04604142207382382,0.07922831712370584,-0.027571600362039306,0.08695470256708274,-0.024514878018975058,-0.04971228510850795,0.08776553783837147,-0.010984498171499444,-0.050156239216646414,-0.05106376575749669,-0.013586908930630833,0.012992290572056317
RAET1E,,,,,,,,,,,,,,,0.001349406282080873,
IL24,,,,,,,,-0.014917471956447192,,,,-0.020735914994935007,-0.01661481459331937,,,-0.0329941856693064
SORBS1,-0.04393220343446576,-0.0156967057991471,0.028028888571436403,0.032915277554453726,-0.04859371786984391,-0.020559907161394057,0.01896927485901476,0.03175834687620131,-0.029057925883074993,0.024836221444666184,0.02947786414257901,-0.026465886774099712,0.011099254610868012,-0.02860291522234171,0.07051549182150202,-0.07841938343236163
DLL1,0.002169496832891783,0.027092406587833018,0.03924798824352351,-0.0251437764378697,0.03337102000872505,0.0686629038133284,0.04974155444327044,0.04211074761167582,0.020453280277692245,-0.0687965131960936,0.05760211064379649,0.09430534528791538,-0.003053999103243372,-0.003824668817010202,0.005474692026228224,0.009014125181260739
TLN1,-0.015633563072041445,0.010853476058883935,0.03886496538758075,0.022621672344705177,0.07598157953611527,0.05442178052519072,0.05779856814733087,-0.011726509505889387,0.013616100921382962,0.015994017186579498,-0.03095030546142645,-0.010063521808033082,0.027794423797679643,-0.003677785677676374,0.00857071288675427,0.03728711111529276
COL2A1,0.11900687327295516,0.014032713059168003,,0.05108345199032455,-0.016636948556798703,-0.02409618656039156,,,-0.014636601239877221,,,-0.04533142850065277,0.015116918736063453,-0.028477120328412972,0.06083946121180245,0.08953805666217104
SHH,,,-0.019393835760717935,-0.020287574370499026,-0.018159296390474377,-0.01894253047624642,0.021929524317388132,,-0.013969065324004052,,,0.03153819644409794,-0.0032780535671577808,0.012576052613651845,0.010805954590557613,0.047128305794870255
PON2,-0.0057930155417859975,0.030257869200808134,-0.06388547327466235,0.030114225749510417,0.028320762021770394,0.060894845415567424,-0.055233284656630924,0.089689297444351,-0.03942047577645675,-0.034703935275693466,0.02975412984448025,0.07480352289655041,0.04376164883732936,0.005036823789417785,0.10579251272579264,0.020489682515281497
ICAM5,,0.025473269474883112,-0.030226669533453838,0.04284705311744012,-0.03173231227597599,-0.047086303287562775,0.026135150457179287,-0.014121220097532958,-0.027280830011150607,,,-0.026500666212449696,-0.01550699422789149,0.010294920937012501,0.010261814947600739,-0.020961630362117557
HPX,0.09661214062116952,-0.009336273381710815,-0.02212451751921663,-0.001690942647892954,-0.01535658592371339,0.04398330694959604,0.0716063314824275,-0.028039248406044732,0.12784371884624254,-0.02279862219332404,-0.03732616457307531,-0.035730240400810895,0.03545541258294312,0.04814790327993269,0.04984763656896041,-0.0027193325698791895
