,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CNTN4,,0.08270371205032818,0.0024101504203998697,-0.019911326847465476,0.0016630936244553102,-0.006542640548365088,-0.15857730807188064,-0.02548630228468109,-0.04586834713194133,-0.008507380781838943,0.015163677768660943,,,0.13242696638514614,-0.0284108814046927,-0.05819445219678693,-0.055851112175863,-0.0296693312884365,-0.05622439756952969
NTF4,,,,,-0.0001180216664680356,,,,,,,,,,,,,,
INSL3,,,-0.007087461791525675,,-0.04012054521181506,,,0.07599965319082315,,,,,,,0.016018434117919852,0.04498484651104551,-0.02098936908870652,0.021688553903778184,
BTLA,,,,,0.007983728883719263,0.011661859369790143,,,-0.00014123719516321155,,,,,-0.03653853859554473,,,,0.047023032262506086,
MFNG,0.004517148461590051,-0.05421650600974037,-0.02185065857346614,-0.042706803079970754,-0.012884839872479776,0.1252944989058845,0.23933835295462746,0.05700842251993372,0.025971913519327573,0.014074340004029304,0.01228779721850085,-0.1394478227211105,-0.024747678840089906,0.06460309012507587,0.027833963780587466,-0.0006356454142319159,-0.024314257450142412,0.06875027401383735,-0.07171265438518365
ICAM1,-0.00883599610872317,-0.02539627924630408,0.04914966686805018,0.04152041713820764,0.05266469205032029,0.01527772866502924,0.2354386024096378,0.05483818429771185,0.04399019844784666,0.05106393654150013,0.08291025158814502,0.15318390447354727,-0.00031743697182723445,0.12370676961066912,0.108299203387907,0.06307178393156379,-0.0005251793000313416,0.06693669418697908,-0.048307995712456066
PROS1,-0.0007227969076860764,-0.051112775149371466,-0.00781532747625985,-0.025037768623474163,-0.09066263836902465,0.08406856634770292,0.2988072150601212,-0.1272224536489791,0.017040182442399847,-0.032648398452475164,0.09304071407628915,0.08054842394176633,-0.05326939998721223,0.14793866855164878,0.03246390940504778,0.015085005895159053,0.009981081742417726,-0.0842089053675111,0.016549594772038188
CLCF1,0.036381838389764505,0.0016962601163395838,0.052550842736016554,-0.04556161192924886,0.07268109849479362,0.007004538723859182,0.04671692880787563,-0.030865312933748508,0.05609561445901341,0.10196970118992534,0.14070989633527053,0.17546899912334146,-0.07552745962047484,0.11064159170921962,-0.01700155020863708,0.033445527252249835,-0.006774152708265447,-0.08164965179683426,-0.024883108395899172
PSAP,-0.013867091990052304,-0.02353930724269367,0.051875766390049094,-0.1326984000168918,-0.043819201340858205,0.14056576986067632,-0.1695032737022103,0.16331967216499296,0.07647779431391846,-0.008056891174803966,0.11245709981765331,0.040718973074373485,0.13490979929596683,0.07683221885792985,0.13767523103026477,0.1331169726721277,0.002855587527282977,-0.14712686727739951,-0.2388601886407671
EFEMP1,-0.01573969382264553,-0.09031472407456285,0.004113268009657132,-0.03292093239494446,-0.042812107036920774,0.23039914796317798,0.28396794017289395,0.2348035498741304,0.1123727761774582,0.057527609273783295,-0.007206267204759884,0.06627843746963413,0.14274631725426026,0.22669229057775528,0.06484233588260302,0.05641637859724439,-0.07747247366410455,-0.3117203072043151,-0.10443672342390882
C1QTNF1,0.05090089139764543,-0.05469958184026865,0.0754791571739878,0.10930746173004093,0.03951040935206428,0.012915627450002602,0.23735643110422402,-0.07041919040500427,0.004423009994460588,-0.06200002309940919,-0.03316443644224406,0.1651168208672571,0.07137876190196307,0.024726468204732083,0.1055470708275987,0.0735787767007651,-0.02275428766539869,-0.08934873009300724,0.0019950812911160827
ALB,-0.030855325097518538,0.051708264468256604,0.003667437662965487,,0.059709315283134105,-0.0013728220836133594,-0.0529455726001359,0.05289612597088698,0.01295324409244983,0.03276845653744488,-0.03624120351080282,0.042986576864060315,0.03881188679685324,0.05202730278649159,-0.00646022934879621,0.00889017074446145,0.03140845816845915,0.057931114381490824,0.08267785085940897
CCL13,,,,,,,,,,,,,,,0.040422903904057055,,-0.023543938941943263,,
EFNA3,0.04319074648922159,0.05042309036400177,-0.05006300744128439,0.042919313318519926,0.005015905264919829,0.009381338195547125,-0.27731210366677955,-0.004326203458067662,-0.06338579519880881,-0.04186071967412254,-0.043484314946026,-0.008398996086958597,0.13094982442919953,0.09528705156988129,0.07523912540116941,0.11466196357033734,0.038518473878395486,0.1957909067492695,-0.05352099919162055
DRAXIN,0.006023606242768578,-0.0067460831660101335,0.0515369144924496,-0.04292816881209595,0.0685235217869911,-0.0294907937500239,0.3345473810133684,-0.06994024804068957,-0.02529630273211839,-0.025650464874758968,0.057272644323904644,0.04324604485740447,0.13532787966137913,0.1489695408247658,0.08163298660327487,0.04135399595654433,-0.009296182960491946,0.032283150143350293,-0.049592276554614546
RAET1L,,,-0.01766697417622392,,,,,,-0.033222650736701546,,,,,,,-0.024532477471257336,0.03288988601595949,,
NPTX2,-0.02741255207662709,-0.02889420825692064,-0.006889970004102555,-0.03269151489911526,-0.05495243039216511,-0.10480103571873697,-0.3461340163210884,0.07270949051709953,-0.05847836447965574,0.020548674326054707,0.026782322820411802,-0.08643025923882208,,0.12234270595900792,0.04896771308662809,0.041178531161549244,-0.02794384887215813,-0.06445417704488447,-0.06363274848964719
FGF11,0.05297137871596223,0.06362822334142458,0.015008501467209792,0.014437747773360687,0.06521376545639553,0.006172018485386358,0.30444561845874185,0.00325754576895074,0.023416552090717076,-0.050054488069667814,0.07843282304277632,0.12046386602687364,0.1592032535034511,0.18535298922146903,0.030826077222107208,0.0744479675305903,0.036866672319708214,0.20351574683322313,0.036716480590090333
CD59,-0.05403101867043721,-0.01627491368735215,0.03474786932011064,-0.08087672401026172,-0.0632782097071873,0.012379163653528329,-0.19289866897616612,0.16060964635598624,-0.0005792592702311921,0.005784430922316595,0.014806299308957232,-0.1652111579449113,-0.21305166316313073,0.052884986545279,0.03043314357363004,0.057696570439007666,0.006436683823223278,-0.20075707737133847,-0.14170322861808227
COL9A2,0.08125725189327077,-0.06498507959717707,-0.00205208638295774,-0.051802208581361205,-0.031212728936340032,0.037398289325348576,0.1283345008785094,0.06720782850614211,0.04894937174117075,-0.00739351894561715,-0.027070956749598474,-0.11643672497210597,0.026966799633580632,0.025377767515549574,-0.039562006749380575,-0.042826898116696675,-0.002022676732592743,0.2707504625268117,0.10063693735629066
DLL3,-0.046956284498315196,0.009562491182572477,-0.03206288311609906,-0.04581328753909721,-0.02178794941520162,-0.05594365064774045,0.15920834914270576,0.11665804560988366,-0.011194763270232758,-0.011955260090108898,-0.05612446768200798,-0.027805790931693913,-0.12785975461953528,0.018789260685222547,-0.06678309987755258,-0.07081896705335756,-0.06464096216006845,0.3892039356002064,-0.020123146318610893
FGF5,,,,,,,-0.04669935101460485,,,-0.018020264000246592,,,,,,,,-0.12733106018628434,-0.048860960659545545
LIN7C,0.05544232547874298,-0.04551212408276064,-0.04418180791203866,-0.08116621009853262,-0.03777694900294633,-0.052922430999318926,0.15314465756075735,-7.67715333715874e-05,-0.01500777307079809,-0.039066844572303784,0.07373069987125831,-0.025818323341738364,0.027419261368875108,0.14023747943453713,0.019489462354097056,0.003504181667288289,0.022445082764817877,0.04742571295771918,-0.00923052862738453
GDF7,0.04320901786242384,-0.0010926951717472283,0.01670672387409622,,-0.02914527227713239,,0.11043995228909578,0.01080713009189301,-0.050382131519942606,0.03329482490953358,,,,0.018725950408517614,,-0.021030434468044833,-0.017063131930514352,0.03655965931786407,0.028433043131303723
PSPN,-0.00603208991691858,0.018391137707819853,0.04952053543185417,-0.023895969907244623,0.038681385068513305,0.021318317323104078,0.05536380551411394,0.04330709341895351,-0.015174422156277722,0.04184706588122782,0.13887010774494465,-0.0709765711841677,-0.02813754439384975,0.10041530301963597,0.05612359860843998,0.0017531015147918018,0.01236339378412453,0.10258714912316115,0.07546385636696047
ANGPT1,0.01344943860156452,-0.006383352891098438,0.012991320374310873,-0.020349851652531947,6.296425457732232e-05,0.09313044368051569,0.2528084050332193,0.07764222553381037,0.102824441825953,-0.031747173027927844,0.11645227571448667,0.04071940621279488,-0.006387634052081667,0.13594042186890737,0.039936172320815075,0.009209016575405805,-0.01322202708433336,-0.020924294181160995,0.0516750070800769
PNOC,-0.029980066671579493,0.0075706380078600045,0.010143056119399396,-0.01904467697035315,-0.025932252235342432,-0.0826730989234059,-0.2731723125657333,0.04254303392907612,-0.04024658221960003,-0.05964718957999685,,,,,,-0.022363856519739492,-0.020229039816720543,-0.036452841391200606,-0.10629962587937983
L1CAM,-0.003394585466279268,0.03535111955437639,-0.028296877671890305,-0.04060310704900041,-0.029389161276786435,0.00015156268228853475,-0.2155717902211501,0.0693074032910362,-0.09365555975686554,0.031226607830045328,-0.04163291440163738,0.06400866358942668,0.039079878321101214,0.0937076228765793,0.14719851026329658,0.11052908409805896,0.0015959840435208648,0.014450464415085991,-0.11291469829854305
APOA1,0.07885255958235772,0.008829311144607716,-0.02185256420662739,-0.04088135975883166,0.01257735352224596,-0.020853177030347822,0.09335162167451629,-0.024646424948109202,-0.0417625691258869,-0.02383837937518226,0.06403143625883309,0.00875660239894817,-0.08696679665294538,0.08056037160098928,0.03340574483985302,0.04094714483791681,-0.028889531329257662,0.016036076686643443,0.06851905123633234
PSEN1,-0.04855290110601947,-0.011286745341545614,-0.02065240372713726,-0.009029273857199689,-0.05416491973126746,0.02429664587976222,0.08727192935504857,-0.0281401089455766,0.08356467346816633,-0.0906988483694035,0.0009299753271137644,-0.0585697894908901,-0.15692139269889688,-0.08040450516503261,-0.030806463690818593,-0.06570218479781412,0.04069301039978304,-0.0005965669251665166,-0.021659555958571056
CALM2,0.021709130900911682,-0.0688341967199658,-0.046989952925677654,-0.06123099759839432,-0.08773052427263273,-0.004279812953838607,-0.41314358871060464,0.06183286163908064,-0.1343539147262101,-0.02151776687064159,-0.07004677122726746,-0.25580395010297635,0.07758732575973247,-0.09266227623848922,-0.06347043807942783,-0.0509013600568929,0.006580967958839636,0.27460839208754667,0.060218044652446255
CLEC2B,-0.04644057842278021,-0.024693356166501146,-0.006218937422616598,0.11935290466934878,0.0679551389156861,0.02640085172984118,0.29256218876703344,-0.011614375339045871,-0.0011663924396255977,0.019241647731062458,0.07548629045579922,0.07990631223199032,-0.04409259026928542,0.0736505074958169,0.04472512508299409,0.07716793245440481,-0.026600643915342042,0.032269735844857046,-0.09680391671606
NTNG1,0.04612249611637384,-0.03480365708913905,-0.011313376596734915,,0.011698405713115255,-0.03160032777650455,0.07135812191981523,0.10737435860286412,0.036472408794562365,-0.0197091327055308,-0.039735070181326514,-0.005422870495569087,-0.010727854274561797,-0.023695148970304197,0.06464653573369286,-0.06953854254348434,-0.017907984821550663,0.152618559995499,0.00016407129054209386
LRIG1,0.0272184645384529,-0.04977225751512825,0.027632987763095727,-0.09569893439917841,-0.05960508582515243,0.06484695466940832,0.24623045123957482,-0.08456596511986593,0.033288973219137916,-0.003976556072390037,-0.04792944020978056,-0.31281303973450136,-0.19305362725678019,0.1635885477222258,-0.07669416616283821,-0.032142265046255676,0.006226821048947276,0.22237119525244345,0.1051190364755177
CPAMD8,-0.018679888293777917,,0.015432998940757765,,0.023850616248840478,-0.009044215652853767,0.03531989149819972,0.0874349866517825,-0.006968960441917705,-0.026616885299266098,-0.0024876365935915805,,-0.045212768276583645,0.050522268126896364,,-0.0236259946960602,,0.009927416435126903,-0.018776350854455837
GHRL,-0.029802418861696763,,0.012643809661819147,,0.028618642016599104,0.0013952310526962042,0.04638254294040414,0.058127263224384176,0.0050454475912519925,-0.02009774690467132,-0.038585268422861294,-0.04284605099860872,0.02917966430509083,0.06835191869574704,,,-0.018457090011922014,0.010269795101589539,-0.022354153492246853
NPY,-0.027404125168522663,0.020751650746281085,-0.024237528764702004,-0.01601511594575689,-0.06557427979817343,-0.06576933522551595,-0.1984923242639272,0.017323253754616463,0.0011025270541705264,0.04416138677136173,-0.03344361139686612,-0.05772625943833012,,-0.016362909954907034,0.16157139668273465,0.05366496383125222,-0.024071671551564925,-0.04185617379903299,0.04627685360381713
MMP2,-0.016659728729749794,-0.015946961018632824,0.04853747184677016,-0.09807992423230719,-0.012957748885932067,-0.009150054014726938,0.3950357140152113,0.0477931288615132,0.06728416173163988,-0.07551139691493317,0.14546063493619346,-0.2194842380373257,-0.09885850310027493,0.059731408762429966,-0.006688717930512241,-0.10017731610927533,-0.08093114946646168,-0.05466296190964316,-0.07326752825519173
LHB,,,,,0.024267855804390608,,,,,,,,,,,,,,
PPY,,,0.018386564036536497,,0.06721804697757754,,,-0.00478781961199018,,,,,,,0.12473102379035812,0.10027195432209199,0.0045521700310503605,-0.0263723541217037,0.05035298544355506
ALKAL2,-0.011306295140470837,0.04512652700789926,-0.033131634925351816,,0.06592132765158115,,-0.04898302287384847,-0.03072148710038899,-0.01680186875787014,0.026737730197223916,0.023845672664757088,0.09365735883024244,,-0.009606593833735478,-0.01721962109107011,0.0017977295827752728,-0.015508335625467702,-0.043937632631392415,0.028977252865211092
CSF1,0.060343147370130454,-0.0377870160708117,-0.001517723848395333,-0.03522692578004908,0.007868466560801955,0.05254354885660705,0.22400063049559849,0.06689362095422052,0.03969750154510955,0.03826024270020198,0.06737323371432298,0.08102006653740759,-0.031624896557845374,0.07231514581560179,0.12596887545914526,0.0357739896296931,-0.06729819544713304,0.06585306824772287,-0.013643802537968513
SEMA4C,0.031573379452131546,0.016931571755891633,0.015872688831428384,-0.05394054479668649,-0.016653952332088155,0.008161396249522666,0.058311747807851436,0.061494343724404876,-0.014401061771036196,0.005412387971339934,0.06064708793581867,-0.03636922877248543,0.05054721158842303,0.11631981606390697,-0.0007714714637769239,0.06515485822911146,0.03564891442898777,-0.009382676855852442,0.02456566111748358
BMP8A,,,,,,,,,,,,,,,,,,0.029492479157378827,
ICAM2,0.0638189715732943,-0.028317008135594644,0.0033397091765440673,-0.03461411531099598,0.016827891626548314,0.05489170604284797,0.2556147715424262,0.0175410152152879,0.00010721110064292993,-0.059911356592929045,0.03805342282414045,-0.11657616501124946,0.04656078832006303,0.060160422595850686,-0.05801694139439888,0.053464848408953464,-0.025631470944597758,-0.03283729720911901,0.06564475685897564
SYTL3,-0.032378310558618874,0.03478490695823884,0.036154258980141844,0.07376331240664864,0.0651669543311191,0.019710589795277286,0.18080985091264906,0.08250788491298053,0.04702269856669635,-0.030193981607975918,0.19178549272249798,0.2312777161686567,-0.04098154857856092,0.16100565968666097,0.11475318120353675,0.08328022799810422,-0.035263094759223,0.018758244307662972,-0.038908721716335457
IL1A,-0.021705729979499776,0.00693654118294138,-0.006250240903872883,0.08441844388751055,0.024282039486625565,-0.001896927420672265,0.2076045227911599,0.06188560602539746,0.040128684380931486,-0.020303375211464577,0.0116574545756891,0.14258066886945828,-0.0284839611911502,0.2037916765265742,0.07480989641662299,0.018954018162908322,-0.027216569610486057,0.09754107391602077,0.10122275468551444
HLA-G,,0.10750332829460547,0.03672883434314212,,-0.02096208840204054,,,,,,,0.02327254992581253,0.03883751840068009,,0.10156328875218011,0.07384444930080654,0.06869453304661773,,
PGF,6.991252099454128e-05,0.07916493226443819,-0.0017662738142642073,0.0906141898036324,0.016138538586674814,0.008385125024825225,0.39545811756431415,0.017192320959603376,0.0005639629666057763,-0.0238556710601385,0.10154803933556003,-0.08270787166757615,0.060462608074274254,0.23507833628372818,-0.0024396291982757804,-0.051532048804375084,-0.025717529259824734,-0.04300152172226371,-0.003989909544796617
LGALS8,0.04517679039778011,-0.02499841739185208,0.04511900486994914,-0.06279274456834186,0.02637614869818702,0.0279948310465719,0.10313743781307726,-0.013548670895711606,-0.024616304288062347,-0.041854714832972144,0.051272966328961084,-0.01102386580958593,0.01648055020687221,0.08926615992428667,0.039969818061143914,0.020124832178366688,-0.008564654992987336,0.02700988607362466,-0.022511272297876455
DKK3,-0.07967905614095493,-0.03340714841796967,0.02436227551639573,-0.019721057942564377,-0.05821987675727496,-0.010946823431188794,-0.34219364107559935,0.008011487345705512,-0.12885171180659657,0.012118018568889988,0.09954854001556641,-0.14642866160909157,-0.11317707656406543,0.053727862368236574,0.01580662436370311,0.03999774154268959,0.024504571899349663,0.10847571112700004,-0.08766944686421337
COL16A1,0.023977934141498472,-0.015328369063343499,-0.025181666583920716,-0.11159543392622531,-0.06476906838330432,0.0704886738018445,0.1057542891616261,0.0001665489424423047,-0.0009834938700690706,-0.03835884522431357,0.08322489928090246,-0.13964614796992805,0.008513096038352522,0.023985324949479168,0.011939345565042562,-0.002630697000575011,-0.03828980308106737,0.12583645304409283,0.1277515825031915
TPH1,0.07133672467632458,-0.01993826629012881,0.10451184793466478,0.06270224584849242,-0.02685919105128077,0.021121953310923067,0.044925853641143806,-0.020009200293556132,,,,-0.02552119333116605,0.03936933118085026,,0.06793142428427354,0.018578112453079453,0.032116506608473046,-0.0823627518940381,0.08054242667269747
TNC,0.04205301652856002,-0.0580692680096907,0.006558056555913282,0.03420351575100121,0.027764223739397822,0.028784135628043966,0.4148164585211874,-0.123560296011492,0.08850077910977763,-0.012489037558475573,-0.015182381081472233,0.22131122932555972,0.09707591517956649,0.28130733720883005,0.11542655485040434,0.07762086826399953,-0.04679228233679103,-0.2523003221891864,-0.05058433067473967
TNFSF9,-0.018679879427999008,0.021501577619436413,0.021892493566991737,-0.026485249261587653,-0.03911727549563864,-0.05199758866994376,-0.09014925472554797,-0.002612072179300027,-0.11929498897662778,0.02576979283296633,,,-0.07266038668772185,0.04926734187590803,0.03971676111068144,0.12504061725406965,0.030664343023117404,-0.009295116506502481,-0.04176544129178222
C4A,,,,,0.030898828363676342,,,-0.013741964424414062,,0.05180337419635142,,-0.015212165262228438,,,-0.00012564889209486102,,0.005032525833403883,-0.01949849880328687,
CNTN2,-0.0410116800067809,0.006057869523037961,0.017703308282532464,-0.07128839863108259,-0.049723608710375684,-0.053251205368670375,-0.044534538878788235,0.03468450069190987,-0.018419882304173435,-0.025683084189628943,-0.0974804795907357,0.04382700127561682,-0.16644955961752605,-0.26067530129104344,-0.008646055066574964,-0.032226371281884804,-0.002075387402466261,-0.024000652968024252,-0.02973538926143237
F7,,,-0.01947334389327644,,,,-0.01806819589049117,,,,,,,,-0.03781064346162342,,-0.017063133580477518,,0.020666808730440914
LUM,0.042148628535625746,0.015198198317059286,0.026716153420587054,-0.04577692890221232,0.0025428125072723675,0.07100469761437189,0.33864163304581246,-0.042131912438361466,0.06223232375321772,0.030719134718378505,0.07271950492029776,-0.14193291420162238,-0.10160736673005497,0.17288607858899943,0.03151988615824056,-0.01013268332632154,-0.03911513379579505,-0.24500326784696969,-0.06933712826309318
IZUMO1,-0.017849216547780152,,,,,,,,,,,,,,,,,,
BTC,,,-0.017666966817361372,,0.0025192560533548406,0.037996239099222485,,,0.0380156254087155,0.05254196074371986,,,-0.11086565246162117,,-0.02735467126234359,0.045579343991202365,-0.01651232369980061,0.05849963738973174,0.01375207647996442
APOC1,-0.048282830735579645,0.06125417010093407,-0.002215734967654168,-0.11140050275734098,0.007235391456013294,-0.07321815647591415,0.4187874627797713,0.11007851833827972,0.0149687616577783,-0.02302192592436327,0.13489336804941826,0.019583472228602468,-0.20160805624891937,0.12963807176406633,-0.0557129150092779,-0.06291165016097422,0.030322607909652355,0.2554795598910875,0.08349245819462177
PKM,0.08230281840505538,0.03419323898447392,0.030643895823785117,0.06708223450511692,-0.017519616079860422,0.006571685439322215,0.12786733194793867,-0.19070941216666884,-0.11145605443866662,0.033961056422873406,0.03886043850087052,0.24420510407554089,0.2373277347596313,0.17151456576090351,0.14920300145688328,0.08457480448929275,0.006794851206276123,-0.21434423094935307,-0.10584802637863287
TNF,,0.001998292922920931,-0.013180395926422755,,0.03656610255658484,-0.023791824221882252,0.08144284458544722,-0.010677806105497078,0.01878746411899744,-0.03967084094188637,-0.0293421159857098,-0.012791157617934458,-0.09021472285531945,0.07250538811563823,-0.026550408308049868,0.04505517534239374,,0.1622176149906773,0.036266808640771656
GNAS,0.06032893341129411,0.0067092737191051304,-0.006378116873302266,0.0006753325066416723,-0.05488811341654403,-0.07380986556181522,-0.3076679803260997,-0.14250212850670924,-0.019447545795176418,0.010071717967680952,0.06713670022078758,0.14242705930433178,0.031886704084502115,-0.02195513647511597,0.060843410432926855,0.0021766390140566944,0.01789508530381396,0.13647127591953795,-0.0459024779418727
BMP8B,-0.022061267597747524,0.019029171769047948,-0.011934470147310436,-0.06590263270577568,0.010631850236057878,0.10431938664007187,0.060230972831469644,0.02967111797540593,0.019784336584540697,0.05546327173736006,0.07396512240652438,-0.0003655371801053089,0.0169310165547506,0.11469590597552858,0.0212035616642886,0.03706056248262376,-0.021895769444162903,-0.11819077085727017,-0.0774524665332835
LIPH,,0.011115623339616154,-0.01996087618222704,-0.017066581103673158,-0.009400541556940508,,,0.01946705026420655,,,,-0.02667436365394744,,,0.005973179668760306,-0.012366529712397155,-0.02709701082805342,0.09664312053524479,0.020961814781747953
CCL28,,-0.03503740399561526,0.05817418893696052,,,,,-0.03047958748587099,-0.0257467551873819,-0.026937478622405628,,0.05834690494599821,,,,,,-0.009142978420283162,0.018550872519278675
PTPN11,-0.02471955515937072,0.009984472363871722,-0.02929622336719633,-0.029817740409988126,0.008577419511526185,-0.02979208789552217,0.09227282001661849,0.0070349314003488655,0.01726331585134387,-0.036456640316842634,-0.03686347281945335,-0.10164288602236353,0.1104626227422273,-0.15478976730180674,-0.08264590345965141,-0.05275830326737882,0.025113757121334276,0.10885373052354214,-0.03202415061779736
ADAM12,-0.034093357602034205,0.05489044918934627,-0.0035141182943452883,-0.0006490725295772595,0.06738892909691117,0.08650472056240609,0.3004196196486016,-0.15086793383198066,-0.03263283009820792,-0.0339407392491765,0.08326750233108984,-0.01947552603284387,-0.06014396335353266,0.16246713069234384,0.01833243543938475,-0.0190690297580214,-0.05568772913077094,-0.22845787944510554,-0.03324003695204467
EPO,,0.010772262016762053,0.051393077447271084,,0.01815284247870717,0.025315223408035676,,0.01014012645600345,,,,,0.1052902951837353,-0.012243753646252579,0.11011700477974412,0.03049529824712907,-0.016324847145571197,-0.008449092173855945,
EDN3,-0.026233687015008562,-0.048355640945673815,0.1177340004128513,-0.020131671931250098,-0.04435877149874905,0.008230795406550959,0.037162741268080675,0.025680062142370105,0.02713875689742418,0.002449885456399175,,,,-0.02766701113514805,0.03842663599699197,-0.008745494827088748,0.0053231636612848755,0.02571366317100895,0.07700387476444685
CCL22,,,,,,,,-0.036643875902511135,,,,,,,0.062472902925504246,0.05540382982491148,-0.014324342705773836,0.08052265804066641,
CCL2,0.014440729597117122,-0.05445849771705467,0.00572466392768025,-0.04995296379361042,0.03290492868456083,0.14978058946913014,0.059440563658851725,0.10462709628789443,0.024868888418715575,0.04434768268597818,-0.027083584788876444,0.027234403226907226,-0.19983148885966204,0.18149622591894315,0.12721671666080517,0.009668996202483312,-0.09990685963607768,-0.16862818821118455,-0.141356188668569
DSCAM,0.03751485424322332,0.024776832499031894,-0.06727742581148304,-0.04048605696354973,0.017061373724752183,0.021863646924833002,0.1037185593328844,0.008467620119827362,-0.020354665109786514,0.03891361977927298,-0.04726267307754225,-0.04322415926506282,0.017042407198731763,-0.029565598404231685,-0.03578722351332645,-0.010113806126771211,-0.044589038722420385,0.09689475931617827,-0.03380481404540555
GPHA2,,,0.008072938942769302,,,,,,,,,,,,,,,,
ANG,0.07513652969014538,0.08041822523124455,0.04525539160304027,0.048057957844265725,0.10224387194025604,-0.01428355535699972,0.2027321741828138,-0.10282036656373587,0.013159688105049073,-0.039750508881457335,0.14748618108109782,0.19221298242849819,0.1328225466340427,0.17713013899718089,0.12105152340082748,0.1115700610674641,0.02862156354973946,0.07310912312058009,0.05019860684450422
FBLN2,-0.0245973090762372,-0.006889282844834506,0.030405422993364004,-0.02340224892803522,0.024360084283061516,0.03764114139765625,0.05204813850774912,0.06549219798751219,0.01041908636971126,0.03374463635100927,0.07504680333588452,0.10793300476251418,,-0.07211166777033978,0.07340070133946565,0.03808100037709421,-0.052528907710288064,0.012192669773733027,0.00044143938307615767
VTN,,-0.03170289808690294,0.008979376606368624,0.08308891925964668,0.038564189655185405,0.035167232910722164,0.06583640110702857,0.023221484691096916,0.04760777311104382,,-0.02428844269273206,-0.059262813535800145,-0.027303139165021487,,0.05655139022429244,-0.019975040823594598,-0.021138473689141502,0.08071089964388688,-0.03481183848919617
VEGFA,-0.07905869372912809,0.018131477067852526,0.010289855831389175,0.07607434366742861,0.0004330591522784387,-0.02291016079530498,0.17342195221964357,-0.1910332842644943,0.011019021747715565,-0.06307584854963802,0.14123290259810584,0.3349997541102562,0.24624841647989387,0.19462118855297209,0.11580014210414988,0.12769508998999524,0.04064868374115225,-0.12822764560685893,0.030675258027590045
F10,,,,,,0.014252125694257375,0.04492842648981734,-0.007250528199166651,0.016156063125852303,-0.029593266370619764,-0.026346408774694276,,-0.08906939212565411,,,0.0037346781220197953,-0.028273582754055965,0.07822362559497786,0.027608927209618033
SERPINA1,-0.028403766093174652,0.04336731484485338,0.053558757055895974,0.007105865923471659,0.015416634307404463,0.09224329115068206,0.2956571103624608,0.07923411667563722,0.05851598223732141,0.060794710559399556,0.057516795080040706,0.12316502283054273,0.044103111273103984,0.09187158527277074,0.03657339681007197,0.020667317528863957,0.0341919822985835,-0.14753447643274054,-0.044005339575631186
VWF,0.05408017695365596,-0.06115918234637738,0.029559660860417628,-0.06416322314567198,-0.04410196735716259,0.039620962382519685,0.356454865591912,0.007235620365149104,0.02388118396941648,-0.00026038313237529247,0.019624907359760226,-0.050253310977943784,-0.06331277895060992,0.03507296517466134,-0.01862550640369285,-0.02629762136439175,-0.005074703869778126,-0.08512418171402303,-0.024018188833346478
GDNF,,,-0.031260178001678046,-0.03038272551413279,-0.01614105094797846,,,,,,,,-0.15169914255068945,0.03453548477097959,0.08102893092433677,0.0012939785250119908,-0.022859740539772074,,
VASP,0.02511456591524742,-0.04160191403240179,-0.008124754910873921,-0.01876548244310077,-0.008379295029246291,0.017183162371857977,0.2794425165843401,-0.012346937552005891,-0.0032942328641307464,-0.03018312325997741,0.10240382149867493,-0.023482213155670357,-0.025408215410638837,0.11162157730668576,0.02328522214985149,-0.004531802946391052,-0.0170457340753735,-0.14681611578605933,-0.04139426870721409
ADAM15,0.0017425682349979403,0.05913486194621411,0.007346998703887527,0.024855025523524848,-0.06457761677155778,-0.003651084646704503,0.1430213198368665,-0.024332152951866203,0.007844487134918065,0.02228613327435747,-0.03191312415023144,-0.09751247004498435,-0.02413427081002225,0.06033043107328641,-0.012797545246432288,0.014183370051489086,-0.046197169606186465,0.0036042869951291388,0.07051590119751694
WNT2,,0.018061417389530814,0.017116846856997558,-0.037052750810462345,,-0.058652857772171746,-0.08579889241125463,,-0.0957710601855875,0.043106205249367244,,0.017261466561332303,,,-0.036311755458208965,0.030378994313133803,-0.019601628602691656,-0.05234278175465281,0.04519820778302545
CALCB,,-0.014087574241199868,,-0.030382739966544087,,-0.05599041675250792,-0.06415900726684454,,,-0.02042463704011957,,,,,-0.0036416041555710535,-0.03455316427837287,-0.02550012136150543,,-0.021222168118174865
OLFM2,-0.025431322095723765,-0.02959031766302564,-0.02096065950462628,-0.033345030197858026,-0.05108720589495725,0.030539671728039102,-0.09828712824310823,-0.07959789649039199,0.07647953953142579,-0.08245644612872417,-0.034653639589532055,-0.01415623147915675,0.09543933808415535,0.07814580132895033,-0.03560797384625087,-0.05232923624208689,-0.026053148906479414,0.2967635456417984,0.07489610737887825
MFAP2,0.04750267869080845,0.010190318933531829,0.04588498994183092,,0.03451932592835243,0.051029103622409706,0.23444143998611688,-0.005600895551781057,0.045918218606749855,-0.023744003746654987,0.15348220290199205,-0.0883957032697994,-0.03220124163535288,0.14243298182099318,-0.006675554969273351,-0.07097746119463375,-0.06585527464853351,-0.09004028426389876,-0.021621059897137387
