,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,0.03865430339361162,,,,,,,,,,,,,,,,
INSL3,,-0.0013990156135468325,,,-0.014213091706169441,,,,,,,,,-0.030885731927964736,-0.02711451107115899,,-0.026297568167137762,,0.018306944738260097,,
BTLA,,,,,0.06506610284594151,0.05758263930993285,,,-0.014673566327324711,,,,0.039812402935112984,,,,,,0.05096309010931232,,
MFNG,0.016641564582124423,-0.03330437329757987,0.044499138332665986,0.0710290378143395,0.016997488570174274,0.06075896838838369,0.02611371862884033,0.06875244522467334,0.014240085632427742,0.05436425310942368,0.050535519063201036,0.026009782364062605,-0.06717039822555954,0.09854741382048231,0.06410673193624222,0.06204442495612697,0.05093808210581751,-0.016594372274226395,0.010566145528997303,-0.01696387426557038,-0.04429522036302906
ICAM1,-0.09502991992347959,0.0034904926615067933,-0.019957497599662023,-0.05705435176380457,-0.0035999541086517905,-0.05657737103045206,0.021569688798059847,0.06700783976222786,-0.0439889955756513,0.01769969988474894,0.01774159781618655,0.02604121723932563,0.04514334431988859,-0.004331449587827214,0.03360224708448345,-0.04195777366107033,-0.014980856793232527,-0.08588841365335798,0.09688897838506746,0.032239363587506426,-0.09082824547067421
PROS1,-0.02364268779777157,-0.03034453418239726,0.013037607924940447,-0.023640375136243525,-0.037074436398774425,-0.007467075770957639,0.047725571367456414,0.06548891369924895,-0.010437711551587302,0.0024347561657772484,0.1316669111876995,0.0901904460967737,0.13332757793368977,0.011311481160727103,0.000810440660800579,0.022453661312152033,-0.04803461956818049,0.09185119443161055,0.05698426555177018,0.05277691340069839,0.007541164931210343
CLCF1,-0.07554943718519364,-0.03883869123246973,0.023495344741907,-0.0569124048254232,0.040205911760097135,-0.0480321906165462,-0.018899477305940247,-0.0044420590159239175,-0.022449088992464346,-0.034032750511181,0.02849360468370216,-0.048591076042902186,-0.032371941482784036,0.0014320131160541838,0.02848591912983928,-0.022519067107621346,-0.06413624231473034,-0.1014797908969447,0.09638435435964808,0.03289599415963841,
PSAP,0.028035763013676808,0.0015601558267665154,-0.04169492614872538,-0.03132834888487494,-0.008935555250300377,-0.06341540307606684,-0.13004835831562112,-0.05064910694860216,0.001723642938200129,0.03299827884588923,0.07717957937289278,0.10684494872268795,0.06758440226734551,0.02006447331985012,-0.00010442377278666533,-0.023857479808187917,-0.07987924629283519,0.0710227657494528,0.010814887987473876,-0.11239778686181383,-0.030881448662361564
EFEMP1,-0.04577743803157141,0.01277990512138089,0.011385495905680443,-0.04491404814513712,-0.010550894661545294,-0.038226749816703515,0.08189366494170282,0.088934239852699,0.05820872344871965,0.07912289058709816,0.14462210339594025,0.09938525204434348,0.0551288841596563,0.023096875056264572,0.03614997953029741,-0.015084931367746003,-0.01381286388837558,0.1360770267868969,0.03697602080925447,0.12333230811294833,0.06497722014540049
C1QTNF1,0.013169106541216339,0.010666730297080936,-0.018694487647181044,-0.016566823907343556,-0.0822464281507178,-0.03240378443766001,-0.003456910358087606,0.020678920038305623,-0.025499632651155145,-0.025203618149777073,0.16171549328826923,-0.02293845867517897,0.05766049577419032,-0.08551907254576825,-0.08173152369478116,-0.018922015195128473,-0.05396936633740867,0.08266582144003046,0.08112537229750047,0.06450908002559372,-0.08005739661591091
ALB,0.03330803123468126,0.018001142756736442,0.04705163517535398,,0.021935867207998627,-0.01955404265828943,-0.0005533610842022197,-0.021464495343502716,-0.013050607532732612,-0.02472412157817698,0.015198141024718916,-0.03401824572885861,-0.043805083995716594,0.0511330658756575,0.016872796442020704,-0.018704597138761523,0.06541895378151993,-0.03968028351353358,-0.013406076554240727,-0.04049762809470441,-0.04386833461967887
CCL13,,,,,,,,,,,,,,-0.020615885684574564,,,-0.029498187231450396,,,,
EFNA3,-0.0802976592751873,0.08855704716305539,0.03756841433223548,0.04117970712943156,-0.01710974913274731,0.02455089156440796,-0.029910167067322174,-0.06015001558807283,-0.0325083512933376,0.01003099764028806,-0.07896331548566285,0.03782493118655047,0.077967171330935,0.08109355529155118,0.0004701219450048063,0.015420707754664073,0.03314191948589383,-0.1047378811769268,0.01267113870002298,-0.0015298140108402937,-0.037587708059566675
DRAXIN,0.07183837922147274,-0.0037812728421475206,0.029410438000979706,-0.05736049329736412,0.09303829789868034,-0.019394427590470064,0.11339512973098685,0.09196490920481785,-0.010478997431499042,0.026734212042510478,0.07160645684998258,0.05555341161697049,0.059752682206236044,-0.04984383087054726,-0.03718871699694274,0.06552810885571034,0.05961239180858409,-0.010757543636264333,0.01761204041954773,-0.00027546434598203014,0.0005059916701313449
RAET1L,,-0.014963457556829152,,,,,,,-0.012550957736472424,,,,,,-0.027448629779488514,,0.014974261269730532,,,,
NPTX2,0.09778449797221041,0.020210379287994865,0.025716666464125456,0.08693312834216695,0.021685485772832774,0.02094860811101068,-0.13088975270909134,-0.07677672951392825,-0.05421290325271637,-0.014212473623479363,0.10135967076189495,,0.015648492729258737,-0.03074257812244446,0.06353881105999484,0.042272761337024026,-0.058523481939468186,-0.012448923660569895,-0.008123311129881731,-0.020533781523290568,-0.019011800240926597
FGF11,0.05223359292887367,0.009008921882648601,-0.013136115046250375,0.0180032635322818,-0.033861212495212865,-0.03627308315331661,0.15508485590860233,0.031073404222298862,0.024811642133194218,-0.027541725858500742,0.1387544392872429,-0.007703664252863789,0.06308010878076113,-0.028146724249279834,0.013744313126098136,0.014597921108021257,0.02402723052634096,0.0069464432199096175,0.11317641268038714,0.032522299971903534,-0.009702270498747681
CD59,0.03708500785043289,-0.04163226585941838,0.03195273457271708,0.0029485293032131005,-0.05880924603962392,0.010499496021643687,-0.08960446712534664,-0.013504811240998699,0.011085351166517439,0.009200035822787401,0.02374862166712533,0.008036673383528639,-0.022216807796249845,0.07212088431777773,-0.03966722557865389,-0.05738348357720322,-0.057637595483703265,0.08264800545315672,-0.05337467035498971,0.04162359836731779,0.010353816559602715
COL9A2,0.041198515000284625,-0.04744835655819472,-0.014459768872642617,0.08943776958471279,-0.011968939737438806,0.011843516363622785,0.13332684356463081,0.01620173010065417,0.03162990327167277,-0.05916469709552051,-0.06292176988939786,0.013077130816964272,0.0032060829867498965,0.08028323511973984,0.051266487149310244,0.04203200951761915,0.03753176176219335,0.06260802483957395,0.00026515361204433786,0.04740772261414529,0.03344687249580284
DLL3,0.08375298427849537,0.014630339943568103,0.005901988577633321,0.07383386517094581,-0.012907467521364683,0.018257249308252895,0.14057306516553872,0.018299334126149345,0.04514684263456881,-0.014202951342586562,0.04842236718710225,-0.07648550791810237,-0.07064182081386376,0.10543371368254174,0.05639461186713609,0.004036135045725713,0.01306784782721627,0.03802998646288078,0.040429670593515446,0.04490332097825304,0.02565940753061605
FGF5,,,,,,,,-0.017092056808643695,,,,,,,,,,,0.03180955690640549,-0.04834872748744636,
LIN7C,0.0015010057902623702,-0.0629126339156174,0.03954298687283128,0.03293576960795358,0.000657585719371264,0.01359418711336265,0.060996317905604475,0.0034055156538598257,0.06580418944036207,-0.05388315474474588,0.012792464325294671,0.03397790273928864,-0.050732564473493696,-0.0019083797773808858,0.01660960867307819,0.017978448048938684,0.0023453538610854825,0.05217957378775099,0.043002406998863124,0.03428967052860639,0.025543986984571814
GDF7,-0.024598863164553147,0.07573157653966546,-0.02293414690821878,,-0.025360305127071468,,-0.027779570864158644,-0.004638635446774174,-0.011490346717354839,,,,-0.034635928863827936,,-0.02353030224898731,-0.04603704065780533,-0.004260712809207345,,0.09142017204306231,-0.04372448646744249,
PSPN,0.009743622181800887,0.0014790276510533238,0.024569130575064466,-0.00715630648983352,-0.012158512101586963,0.06478873830705303,0.036037437595288255,0.14691693582397666,0.04870714712734787,-0.026093506780763664,0.005083716345128898,-0.003646374421162581,-0.021968850534368443,0.03512899759466501,0.027937186570642137,-0.01914897653483127,0.021888560370509624,-0.015130694428870505,0.032018523581541856,-0.03210730009268315,-0.0633190877257516
ANGPT1,0.044001827457783714,-0.042836111932145884,-0.03859688328712206,0.09413066609446895,-0.015129857487406737,0.017746470048567137,-0.0334745259498583,0.025949054501541398,-0.0341668800810406,-0.018111051783435854,-0.0406122466892329,-0.03207409370869595,0.049152520660278934,0.05913898242596169,0.015034867051928979,-0.011581978106457117,0.019865367651147915,-0.004182381244884838,0.05410501297463554,0.033128303910074375,-0.030496500079423047
PNOC,0.005196342083784428,0.06970090119824086,0.054359790017258165,0.10815106091864658,0.015499889423073135,0.0019120959084786818,-0.08351129711697186,-0.06844696451858678,0.00035051958296474623,-0.02261187659572742,,,,,0.008645245595204293,,0.004929304734519635,-0.005340935272403844,-0.03363126853291181,-0.025705710201946334,0.022457965069882617
L1CAM,0.001068047278042499,0.01598288915593095,0.013612868018479149,-0.04469255452226351,0.0820904578660434,-0.023983153810489183,-0.01648571157138396,-0.04009715582808481,-0.03050634187228884,-0.029128186115853508,0.0024870520155764295,-0.016223178069805597,-0.020806888129795878,-0.06332600026161372,-0.03791692134696069,-0.04497801262563037,-0.019586708856477383,0.0023064168891639494,-0.019433807561216748,-0.049357296877713945,0.0883478364121722
APOA1,-0.052843230909506635,-0.05941435192609492,0.007997804497727665,-0.0062577928058706565,-0.008755372386171956,-0.02671440538480259,0.045375103777418456,-0.03657958670540606,-0.018596022970954217,-0.025227626342996096,0.004236129067896573,0.0689119426454145,0.062376031662723666,-0.019936756853806147,0.06368222025548612,-0.03886616455625925,0.08420520302294102,,0.052745588386041396,-0.011894248990469952,-0.032477798507776774
PSEN1,-0.05524681504573237,0.018219633721760276,0.061902477309355254,0.01731964729383278,0.016362717515431554,0.034496946193416735,0.049589748834541474,0.006189607874132359,0.015427874361772126,-0.03960316592118378,0.04940356590337751,-0.02841717381361066,-0.06054154374025102,-0.057226748183637786,-0.020409039275914004,0.055385902521507206,-0.0005535009436475274,0.0875088663636214,-0.015068760245120485,-0.012558187430655102,0.025795104229347443
CALM2,-0.010925145354098146,-0.015523710758401326,0.014629425549843887,0.061697875327339204,-0.043841528676103754,0.046243616429370644,-0.10626235810895684,-0.09261125165253928,-0.020639695795785756,-0.03529577806611702,-0.07763498295694989,-0.05947657126126159,-0.10708420230671366,0.01422817039540945,0.018105551018571243,0.04029354690397005,0.0731299418965988,-0.01584976533971342,0.08127638236162146,0.05318083454787265,-0.02778408593810445
CLEC2B,-0.06302939960015712,0.005498852102354135,-0.05520544674962698,-0.0003526189460613623,0.00806208357692253,0.05271821032015714,0.04770528015714487,0.04708146587979979,0.020919059709173116,-0.007829408728843882,0.07393282492298782,-0.09439611627732063,0.04219467483445126,-0.020683444316614966,0.018292258768438787,-0.04378930494889382,0.0072621221025675736,-0.044084452870491224,0.014510158059533566,0.0019939805868287204,0.06857377135021808
NTNG1,0.023220187255576903,-0.0047159311946700306,-0.011491537067850218,,0.037157472297489766,-0.016606655831334548,0.0082869735963792,0.05050104121598269,0.0024888949232335323,-0.005010221670762657,0.0759701451374957,-0.021264871059953085,-0.026573309706451522,0.05679813293706319,0.030057121948591795,-0.017550414549824412,0.0021873442663541166,-0.003950293897845106,0.08485525954537573,-0.0010542921752236798,0.07092979251776456
LRIG1,0.07444054159550616,-0.012017864036338855,0.0015227891207894295,0.007146400386050959,0.023548002930933537,0.0012423514183630357,-0.03602785043567505,0.06052259223794098,-0.024633609193616453,0.022247692647305927,-0.04499007006947299,0.13062560103108817,-0.11102272308878756,0.11409337506271983,0.04019414573311917,-0.010402469813660288,0.056844610918064344,0.05718282658483695,0.07950552614117572,0.03802757896693299,0.09308616276100296
CPAMD8,,-0.03006313346078149,,,0.018147719583127293,-0.027616341556464155,-0.038691401080032474,-0.01546206557394371,-0.021267681676222613,0.011308793665893366,,-0.057838672124738276,0.05237046083138377,,-0.026434394257331347,-0.02048079342723114,,-0.03836408635554735,-0.034143351315765444,-0.0310039380398483,-0.038406251249246015
GHRL,,0.02355155376407606,0.01643490606999794,,-0.02269585026194549,0.020558650359937168,0.101888118007051,0.01284868680657672,-0.010478997431499042,-0.01458502326913884,-0.062119298287438576,-0.059819101547822356,0.022277884912449888,,,0.0832136048274939,0.009546482750930696,,-0.02778064896016405,-0.027330293979467034,
NPY,0.02056438636520762,0.0006201722416638207,0.022000903105060178,0.03283935067241407,-0.031054105697758853,0.027790987858855105,-0.11014922689343311,-0.04020078301806474,0.002804296746176527,0.020247227455306677,-0.02332870817478298,,-0.030831132280259542,-0.0287494678142261,-0.02250223704768512,-0.051313310528886075,0.050186622282881906,0.05872843659828866,0.021115622501258844,-0.026013167021040836,0.005096540589387093
MMP2,0.09066099100183514,-0.023751546978488924,-0.029751736841353692,0.07779906803730839,-0.038874135318624506,0.033216863841708355,0.08053693421120754,0.037987742261737394,-0.06954126085688132,0.06309142221640458,0.0010598422694597044,-0.027667824308717313,0.03111526231589539,-0.00448613428064319,-0.004188761009827655,0.012768131818002524,-0.0008197825603962378,0.0036335468835976253,-0.06753174622450554,0.04069325443844349,-0.07459202187167932
LHB,,,,,0.005371811909882758,,,,,,,,,,,,,,,,
PPY,,-0.025231346464639412,,,-0.013634431742072047,,,,,,,,,-0.01687513066329196,0.009256128346797076,,-0.006219808373071807,,0.09692099101261077,0.09525796517515904,
ALKAL2,-0.014427032643255738,-0.028061614176187306,0.01793106072213602,,-0.014428872134175113,,-0.03336199652617405,-0.017531410650159673,-0.016927939397311353,-0.018265048794057513,0.1256761868710734,,-0.042714665613277907,0.011457153247697702,-0.06856548058805333,0.03051420600159475,-0.050358070751446236,,0.1034819062263028,0.05248953253107992,0.03278205902736545
CSF1,-0.04791777737739687,0.044324439032792456,0.061529219749843794,0.024473411854032765,-0.0196294007579055,0.07306705250492479,0.05256178355929183,0.02489779850783602,-0.03080158543200555,0.03533689280174535,0.04498351730416768,0.022190475102802237,0.03257724678385142,0.026154191625448957,-0.007969066686800407,0.014361578774094375,-0.042690572751058996,0.011198674663789963,0.0535214826627693,0.04085870237366266,0.12325328302234104
SEMA4C,-0.03531334413129793,0.01870577792723124,0.003931955525020393,-0.044149530997670335,0.0014516311452890198,-0.004308434013908862,0.01009560828642602,-0.013919770102341869,0.051755373458649806,0.019817408513220083,-0.02319359894251405,-0.050364213715998175,0.03780115476358703,0.03642557817697408,-0.048186906843958204,-0.026161196903897475,-0.01631864379045298,-0.0015600147142218455,0.045589913389140965,0.06168266743218655,0.037690250352787925
BMP8A,,,,,,,,,,,,,,,,,,,-0.029247246818428427,,
ICAM2,-0.02673899479579227,-0.08061269588244172,-0.021901505729705627,0.09007710219048493,0.0070165255569710466,0.010426912036507183,-0.03882082621174524,0.023060789285394276,-0.0005738781535890946,0.08959684902024198,0.07294732162501785,-0.02731165623526642,0.02135895905815969,0.12015742785520442,0.04705132090859224,0.05903419265300268,-0.009634012393262443,-0.0007061944060603588,-0.028435104046711523,-0.07236972358710257,-0.06183575218182123
SYTL3,-0.021373391399808817,0.03362365358902514,-0.0171342906406343,0.002734136390039487,0.029600195548594933,-0.049918750780589265,0.030079458338915663,-0.002062012764669474,0.06066142148544368,0.06227144443531927,0.07573416684335355,0.0294645713388504,0.019513230647300255,-0.0436564030948072,0.0022732305531540926,-0.018428734640338968,0.022320151745434266,0.055703691585776795,-0.02944888033959064,-0.0018302708711615545,
IL1A,-0.027204073581089856,0.017400098536655067,-0.018316557490911854,-0.03650569547882676,0.08552656820214771,0.0010625881096794053,-0.0277795672149315,-0.002669334665824501,0.010937460603962855,-0.021964289573600033,-0.0005394748567348734,0.07945215815775014,-0.04762713170809632,-0.04374133423833138,-0.02441027306665418,-0.03478128244327377,-0.03409962403264949,-0.05445115037429491,0.04642839528440013,0.029888989489942598,0.12514951573957692
HLA-G,-0.038905009288785423,-0.02302518817605215,,,0.05847276011253902,,-0.015004146121972088,,,,-0.048921854142023595,0.023094778646878256,,-0.04547474403749256,0.02068716942472427,,0.0025407638708809313,,,,
PGF,-0.00856988690488381,-0.05805459570961134,-0.0234589672917715,0.03971781648888436,-0.03690818854675417,0.0368474459144156,0.007173135338222438,0.03178045206543448,0.04101302146874927,0.07984081659942847,0.008111991073141178,0.03377561406459846,0.07559233974153215,0.1224337036694987,0.014033254498789399,0.010278501337697444,0.013086226118267,-0.04579316923155249,0.014066322891736942,-0.06940256515898763,-0.056074899791571625
LGALS8,-0.022281562902543805,0.019791326443192567,0.021645480970334734,0.03519810221408437,-0.007090435075211842,0.0493190134393297,0.005578624935741036,-0.015987710982893068,-0.0038412581038535553,-0.003819428256095781,0.04585673838090123,0.02894493636517476,0.09021900701551774,-0.015460014354384188,-0.032216583648178684,-0.03911816352719511,0.016966215836029763,0.14626984822005976,0.0432509145595323,-0.006764419843334587,-0.017513100778556293
DKK3,0.04798762646710668,0.005993914212374359,-0.03329176551804797,0.011968594950614862,-0.02112324162930679,0.06509964738716567,-0.14994349579550734,-0.031979984093894194,-0.040922467406507644,-0.014830844734822204,0.014559203707824398,0.0021278621378436613,-0.016790997935885656,0.05259896383727697,0.012175244869095042,0.014601107559439061,0.01273043950309508,-0.035598642973126815,0.018500940223375888,-0.07121883633689488,0.028299035724760495
COL16A1,0.11872968503118479,-0.021784336322813583,0.036428360461352324,0.08505679941880234,-0.017975143084048736,-0.007740253023951837,0.04841572931215813,-0.002553479001747506,0.04578391247575206,0.01509888326104655,0.01123340933552832,0.06470407978248516,0.08586690333511546,0.029880567447457717,0.0772208956385116,-0.10168867749171966,0.012198519294068995,0.008140839141203884,0.04860655094733016,-0.007351261948270641,-0.06243879668835748
TPH1,0.0747661947368519,-0.016906335748509676,,0.026084511901112016,-0.008074408861595722,-0.027109019236960685,-0.015898985153183786,-0.018380494999527257,,-0.013752910488115784,-0.06361806936594847,-0.007202747213525604,,-0.04995059607377635,0.013610204489638235,0.030984514996999887,-0.002335276040049652,,0.035721645247518426,-0.005080342097168888,-0.031059464710835094
TNC,-0.05902364053603025,0.014147762476022192,-0.0301274876886437,-0.05249522315299784,0.019880329676805603,-0.02263811843511726,0.10277758457285491,0.0672508534537707,0.015528973119964078,0.06973497872413303,0.14723729729414547,0.022821398163889832,0.003664629562916701,-0.09037227307385692,-0.0698439104585538,-0.04395298155707923,-0.07250298224271404,0.002777126643482988,0.05886711991981981,0.0771929570328206,-0.01061813184752684
TNFSF9,-0.01980159486273615,0.027958870696598154,0.052729118427389435,-0.02070189599761049,-0.025360306832953657,-0.02260755503052569,-0.024943982215121105,-0.04149221696458886,0.0162486562275475,-0.023333472172729946,,-0.04928249944469817,-0.04508810339943716,0.002146306502830002,-0.02317567203392225,-0.06605618018035384,-0.01097491928506611,0.09618261809378616,0.06646582636577293,-0.022704671800058255,-0.06693947117834005
C4A,,,-0.0181406633500037,,-0.017358456487767186,,,,,-0.012089330763358887,0.023184770786736787,,,0.05170949758507003,,-0.025078986983844545,-0.021603858238179393,-0.04731719861231035,-0.02873630731539081,,
CNTN2,0.06383086346176386,0.026995451614375724,0.0443153798988956,0.0684402424143043,0.02885947650595767,-0.01537066233040888,0.07381307191052047,0.03777436885529802,0.008463887252867393,-0.022001597767723483,0.10766161280236726,-0.018303554205432466,-0.06408668818792039,0.11315812895088878,0.01933071300605972,-0.011906536649723654,0.05185166141250736,0.03522756619762901,0.06872648831593978,-0.02893754890022392,-0.06453795319238247
F7,,-0.016493404695679503,,,,,-0.01380831397440923,-0.015462056586873968,,,,,,-0.028918184916364435,,,-0.003550966843512021,,,0.14116761617384851,
LUM,-0.058579043521068574,-0.06134958569362187,-0.026745651358936452,-0.003591916250905941,-0.048147401057696326,0.016788560720006084,0.020939223523728536,0.06318328182637209,-0.04320039752835425,0.1593000221057099,0.06501890640687988,-0.07979787731731705,-0.006643961882211042,0.06997402019226165,0.01650263256378602,-0.03450227551164799,-0.006401593699860178,0.08150839536904265,-0.0994663464889822,0.06214580718918239,
BTC,,-0.014963451324068164,0.03136460403785766,,-0.008842903502275486,0.0006385677612873692,,,-0.03794296915428985,,,-0.06899141064137397,,0.0001936482942381847,-0.028659446671002977,-0.01791467822404053,-0.0019340027367354409,,0.07159811657489494,0.04545717011446687,
APOC1,0.06709556540595316,-0.08653990954061397,-0.003474974370674537,0.08593750941422383,0.06990195820596355,0.033964658976753014,0.11458405219415527,0.07417785880395669,-0.007695211188048572,0.01491311939198615,-0.025651635480567578,-0.02121701983754651,0.013910596364778694,0.08791982435770873,0.03492032552027958,0.017062111542798786,0.03716717460876989,0.23860708641106831,0.01683897780005002,-0.02361545340485691,-0.05015841953721415
PKM,-0.019847636372007874,0.03913558963862146,-0.011886379630062019,-0.032367572536318466,0.006921160700103187,0.008534429415384051,-0.06428567932492625,-0.016727806808082536,-0.04290949822501718,0.002850220032319498,0.12581384039329538,-0.0021731613829465246,0.09413732136810893,-0.1182984941371663,-0.055751104920018266,0.017794589869635606,-0.03292384534995309,0.10382617092259341,0.047990592261259485,0.11493674779005278,0.056417843625536715
TNF,0.001192717721943682,-0.03848679233361044,0.05588624735024175,,0.04161976310901282,0.029637458285462367,0.02123099556676891,-0.022692486632157255,-0.01532006265342197,0.018741866814287075,0.0640799957711564,-0.01105991861617971,9.344355543829068e-05,-0.020306176958782687,-0.027448637266108467,,,,0.01939441009893812,-0.013186493538761305,0.036665369191357794
GNAS,0.10074249170461994,0.03714032551629291,-0.063273529065254,0.0410144699015891,-0.054468777387798525,0.02236669530762272,-0.09010274682358003,-0.06513053754669866,0.0116259138203392,-0.04625075333611192,-0.04600446880685751,-0.001179668247386841,0.10888290365566745,-0.04520522095690727,-0.08119383701109052,-0.004930916763790542,-0.00612905434485865,-0.034632524041507774,0.03704640888400022,-0.06105747131168424,-0.038686470458754826
BMP8B,-0.015652954987977297,0.00331609523295342,0.0015362833485498967,-0.0025346440345235853,0.06646761190076986,0.006911682444134468,0.10122070010697289,-0.009217479815607776,-0.010172364131437616,0.03229089125496546,0.0660477133781377,0.010204883419841637,-0.07883056169693872,0.012199850082297924,-0.011499639842760083,-0.010988407493027772,-0.04884242332916806,-0.00839529545248141,-0.00972019053609574,0.022859837038450796,-0.06601412770408259
LIPH,0.03469755357873047,-0.016906331586302,,-0.010351515005849014,-0.009155739248171738,,,,,,0.045525865762051594,,,-0.020615893266595818,0.05470101877082592,,0.08662032160148482,,0.0292602471662409,0.09453453468505016,
CCL28,-0.024598841571961818,0.09390137559358129,,,,,-0.02969436656258373,,-0.012031758796527342,0.05027076845158232,0.051694219318218604,,,,,-0.006639479148800829,,,0.05022843455251843,-0.0014521724102331457,
PTPN11,0.007825044943037608,0.004144217224996886,0.06322674687009876,0.11066430540324686,-0.026403553001872516,0.024705219432698943,0.02560760403912975,-0.024170145994179604,0.014438031109580394,-0.0603301529721792,-0.06106741120953254,-0.0476795439469985,-0.00020982971715762045,-0.002157482380456802,-0.058348757553431496,0.03292536238941236,0.01615995630338543,0.04833914704716178,0.0009803634797579254,-0.008077295531211177,0.10142229661339815
ADAM12,0.0211844481082177,0.00828623795326231,-0.021602024119469744,-0.031350923549578455,-0.030377679545520866,0.021094316214397904,0.022190280161205514,0.05821242341219007,-0.011627946917273313,0.03877667595659611,0.1387447311994048,0.11299479675866737,-0.08133559365512782,-0.032918555272012574,0.004524352629314448,0.018486592261687952,-0.0058110812251315775,-0.05238506394555462,-0.028942218963269647,0.06115874691425902,
EPO,0.0202663333104423,0.007694970925723695,,,-0.022419330617648798,-0.02908935355438932,,,,-0.013752912507777267,,0.03256068550305005,-0.031115857084242807,-0.02238938659122713,0.007969420433908926,,-0.020453391372290124,,-0.02415078291991983,,
EDN3,-0.016546092399023705,0.020038271730007343,0.149683590466989,-0.0036140287763760624,0.0035807628726191505,0.018878748827083854,-0.01980519769809274,0.0012960943672998665,0.004195349619208216,-0.013894822097416768,,,0.006043416054602026,0.06781016587608787,0.03564196112515166,0.043658256763284456,-0.04042115490895608,,-0.04388179672990796,-0.04755996360497945,-0.05101246388997119
CCL22,,,-0.022934146352859272,,,,,,,,,,,-0.025339963341150414,0.07511607779747194,-0.0007231207301853063,-0.017946960538095143,-0.04138130427424874,-0.003610748992449136,,
CCL2,-0.09672665719632853,-0.028001016392639102,-0.03834032644289609,-0.0029364178607448463,0.05407181779099796,-0.000984361320358204,0.004561011080802295,0.05026397183276164,0.004659127779983296,0.028392947756556333,0.12265230338783382,-0.02561095990606954,0.0007905003783896942,-0.022179090339078153,0.005366199909325061,0.013971750162661105,-0.021655743197022587,-0.15043326433876916,0.01179449556589196,0.11918239810522727,0.0032021355053753996
DSCAM,0.030892877611959177,0.026419105473189042,-0.019835347815364973,0.08771620306229513,0.009050324540516552,-0.028826841934181033,-5.4970247110294924e-05,0.058328688353635305,0.08682363238698917,-0.03019828998838751,-0.005614628111205606,-0.05011236969413951,0.011477928788575967,0.028491467372300277,0.07247752499754759,0.01827305198849414,0.01098759251902455,-0.07861472448898352,0.056753267739524986,-0.021789075713661597,-0.10533044997704645
GPHA2,,-0.0188429656080712,,,,,,,,,,,,,,,,,,,
ANG,-0.08127059320446153,0.045436152726649096,0.06176446430004007,-0.08634728956609833,-0.0035846785830588625,0.030875355902577742,-0.03233156217702904,0.010546074583757179,0.033917931289879334,0.00975299410282581,0.07027401303749753,0.04426749200609242,0.07704394793849104,-0.038386726239354255,0.0036463874344854663,0.05018171125788778,0.03785936217795957,0.1323038201567232,0.0260818774066871,-0.00690697763898717,
FBLN2,0.04707159626453622,-0.007960221415364588,0.037042161914667436,0.017700404038326123,0.020942527610248708,0.02619524893139943,-0.06845241889083759,0.01047077087668343,0.01695273058721161,0.034298387759978656,-0.0254658575501614,,-0.007222784661617627,0.07197155875792229,0.03510837637423751,-0.020281634276300215,-0.03394700967259278,0.011994186154746905,-0.08945503160870927,0.0017368213661644904,-0.03177578954833724
VTN,0.06129077303098402,0.07854117790527408,,0.027537469525009493,-0.02882798584521583,-0.02932825750235527,-0.015898979954201305,-0.02606398286646763,-0.016043958211595773,-0.011427842279548316,-0.04247578689576109,-0.006749059886792872,,-0.0255926010543129,0.07106149352956616,,-0.02648438123319045,,-0.006169950018407591,0.0036073807637106684,
VEGFA,-0.05004520622938221,0.03905953299988233,-0.008861126883564907,-0.13260456790941694,-0.023494112392344224,-0.011036109105553783,0.07898403491591255,0.047747377393001854,0.04397559397151014,-0.0011181654854005721,0.05773607582057544,-0.04262074174062577,0.13215203038892642,-0.14911430429162556,-0.05839389158812846,-0.061242315029589954,-0.0490572618567002,-0.121302269042279,0.005681960400783643,0.01682270916150878,0.012461261743756743
F10,,,-0.026177877496738212,,,-0.027363760552858267,-0.027647964930186508,0.09701057079809976,0.06810858313352239,,,0.20870698417564826,,,-0.015833828189329366,0.04143606586749715,0.006772302287023498,0.14972313608525217,-0.0013419889334303845,-0.011774024328252544,
SERPINA1,0.0020828253022884347,-0.008236321214545995,-0.011333538459852112,0.02340759355952951,-0.012915245340282886,-0.01576256231163042,0.04813607325594209,0.08112522257917552,0.022191830001068166,0.03221283957141318,0.04035679486490965,0.021768832576517582,-0.005334834692521639,-0.05178358671026765,-0.020945789977395577,-0.02421471565016711,-0.07400806109601259,0.0949443786272494,-0.004072500968696813,-0.0598719806825477,-0.06701712778760685
VWF,0.033880420813921945,-0.0767247841588507,0.002496527258721079,0.09619878526517127,-0.0719046729740536,0.011046627792209641,-0.017106051264578648,0.035437913286576764,-0.0015520580603380412,0.057897328702153514,0.015264744566974492,-0.037502007770668554,0.07060197047369093,0.15645948284309977,-0.0280217565918121,0.036685152951838385,-0.014525311357399514,-0.03140263266319338,-0.09369972909943372,-0.05351407005651114,0.05170304601942961
GDNF,,0.025206189118474245,,-0.050904470966350694,0.01332856037092544,,0.11154932190586947,,,-0.013752911436744552,,0.01369047346793496,-0.0265733022864559,-0.033143700949072145,0.030453962085661396,,-0.028640955456407442,,,,-0.04394988036147735
