,UKF251,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1,ZH916bulk
EBI3,0.01330168445455435,0.028636051053324403,0.019339582208006603,0.07432158944370855,0.005759885706536934,-0.046530022967527056,0.04610621521620519,0.14809462833653572,0.05282236778687308,-0.009690221107266896,0.06072859895622366
TIMP1,-0.03327690034480198,-0.03131775408462418,-0.0073498036761996,0.10570237023676565,-0.002794485967465372,0.00821100383338488,-0.009675395136996919,0.022948114569912956,0.01117237390907525,-0.08673175498721919,-0.02563051948639491
SEMA3C,-0.009259483226578763,-0.012164870350527024,-0.03471723516296623,-0.046230899666003404,0.01246071969027643,-0.024908370032700487,0.12057738004252108,-0.02624340294778299,0.016223710168037742,0.009766342609742894,-0.04380773779261558
GNRH2,,,,,,,,,,0.049964805047965466,
GAS6,0.05248035376724865,-0.005422554065268804,0.035587981266870836,0.0384455594753448,0.06460467909930391,0.049153502105728684,-0.0008846246298602209,-0.038884451442044124,-0.004314759587329471,0.05853131102454198,-0.008037603489211427
MEPE,,0.011904317665168633,0.0030538856706248366,-0.04174892610705276,-0.036503922275499576,-0.011419248215349362,-0.032649845674721636,,-0.029207169520248842,-0.004448829613812681,-0.07878482289352706
SERPINE1,0.006140095716550323,-0.037562891389839814,-0.07020719184403405,-0.013785212408982325,0.012316685849689408,0.015921555786455762,-0.026196609022433988,0.1658009753267373,0.011190826027391958,-0.056232990085807844,0.03911163654760616
RSPO2,-0.019102748137768008,-0.016508656807026227,-0.0198563695495876,-0.036122083230853065,0.004090932218663207,-0.025920554315983082,,,-0.02027406414380303,0.013023655464100928,-0.028198152397549223
SHBG,-0.01840840915345702,-0.00035641086949518227,-0.020721075520386562,0.015877700659404602,-0.007006895502126891,-0.01960990876516477,0.13511475231206466,-0.04131562546488242,-0.02746403092880643,-0.010616152717099868,0.031061836368305902
LGALS3BP,0.1133732608633152,-0.02325999674283671,0.04381974460148373,0.07307653333150643,0.0629082120992836,0.038986737860740944,0.014111114629329794,-0.010651335564171416,-0.05441785867963058,0.026523650130085456,0.007928478174918693
LAMB1,0.0339721838806324,-0.030555779617455262,0.07872521550685556,0.09849526439395842,0.019310966041118482,0.0023459753346709794,-0.04255855671951973,0.13481661899544709,0.03013133727686016,-0.06277628226072661,-0.03196162759313635
SPTBN2,0.03663873177935819,-0.004449783904920986,0.0387549873124274,-0.024584774787502227,-0.028941370835696475,-0.046997902841896255,0.057560016873371395,-0.038314224478305736,-0.020240358282288727,0.030270200843360347,-0.042860911427318786
COL1A2,-0.04403879661060657,-0.025534816713735652,-0.012188511091121181,0.0807475110655105,0.006790732102785374,-0.015019539134063759,-0.041781130869437265,-0.027863658682331947,0.022403212544286896,-0.11370056898605259,-0.021392679953040176
DEFB1,-0.01080229600221005,-0.021179500845229224,,,,,,,,0.009437626706869193,-0.025743575642650594
CEACAM16,,,,,,0.12355683244188181,,0.036634638779536294,,,
WNT11,,,,-0.025842284456126165,0.008132250920680716,,,,0.03646151649473814,-0.022204945735540483,-0.02311179284832381
LGALS1,0.0020577786823083224,-0.06379098895049828,-0.04106742254336549,0.047992278273108244,-0.011353251813019053,0.046666049540760944,-0.051114822294652335,0.06958205050959292,-0.012915665719238157,-0.09822014044623677,-0.03581478207413235
BCAN,0.02135325783812781,-0.0219020970221204,0.09702676755341537,0.12156914568931487,-0.023774071621795952,-0.020681734851145963,0.018872548241344766,-0.018119697768340565,-0.01269362879961289,0.046536312854620066,0.14472960762615272
ANOS1,-0.020282378528857677,0.045795049950924045,0.038614485311318336,0.11009401239530918,0.016813414552930717,0.0013017777445796866,-0.014536062180056823,0.016428721176542205,0.04317357361638925,0.0878957592620786,0.028329678036367968
EDA,-0.022290731902396135,0.051092447174991194,0.05994762245559591,-0.030898672641014063,-0.021187436476414797,-0.00996781024353294,-0.04233568724830351,0.07111679213677019,0.0011569800341153132,0.1249836066846903,0.03209583568326889
FGF22,0.02963740805619363,-0.007444250435857418,-0.03036987014338819,0.046418871438438446,0.06372660986938275,0.0004311002816176777,,,0.07632122636606876,0.021356604805704713,-0.0015441174272218092
SHANK1,-0.01205589776819765,,-0.01640200079659616,-0.022537488640993766,0.009392478493439669,0.010816781043344359,,,0.0709218947820156,0.09759171181947171,-0.020128625846402882
RAET1G,,,,,,,,,,0.03922155693752601,-0.021284868032527226
TGFB1,-0.022461198763958835,0.01769852657694375,,0.004264751471988174,0.03848176104980861,0.02683457284094664,0.030517631918362285,0.04981961641567612,-0.0666666099420062,-0.04197248630536571,0.05109719956874507
MSTN,0.021231969907496,-0.02887332096455733,-0.02374620391699127,0.04572820372000292,0.053366266492860234,0.0382051623061948,-0.0046316141997018384,-0.06905658884575476,-0.02936117261300344,0.10703190837206623,0.1477952813411688
WNT4,0.03174823338430522,0.03312569188098754,0.034640447684006107,-0.02685809655761556,0.008881229996116373,-0.02720437005795839,-0.0362543510964757,,0.04326683318182931,0.03445155413956219,-0.0015421800038717829
TNFSF4,0.07585198411944583,-0.008745389164894545,-0.0007258933563959333,0.10616403663763768,0.04230242820058124,-0.04065133894047562,0.02988560266737301,-0.06859026902884954,0.0018242668589558025,0.0218536646518686,0.01915100483650668
NTN1,0.07612696070715831,0.02282655485823522,0.10081320588302044,0.08822736612219613,-0.035201990053558646,-0.009501541572159617,0.028310822386984225,0.10834186773294721,-0.016826258064984667,0.09269773981816008,0.12620171493110774
CXCL12,-0.010256431357035238,0.003977528360046209,0.02968624396776654,0.06494359693824704,0.0535955267614375,-0.05135275291741286,-0.1019240239242452,0.10545293618558094,-0.023469458547626373,-0.029770556611458228,-0.06642351351049396
GNRH1,0.04588971052196383,-0.00940115828663497,0.04885428091765404,0.0038897816102210973,-0.027774508605561552,-0.010232383268980594,-0.045595133782699276,-0.06195253342931372,-0.027300755080562355,0.04143890035675591,0.04260326107257572
FGF8,,,-0.023318038698103272,,,,,,0.04019064364643474,,
RIMS1,-0.0290829425257343,0.05095360372780444,-0.02632973837396983,-0.04328169066856246,-0.010433533890525835,-0.034820416128537444,-0.04131733393367655,,0.03315983479041183,-0.001194877787375405,-0.08984089030815769
FGF14,-0.03839031986468121,0.06506965989170609,0.06850699610618183,0.030604416989138135,0.018194688064895492,0.0003987356793568307,0.03254260594165413,-0.05434282418120932,0.01880945990095099,0.016188151203302158,-0.001591320636767457
IGF1,-0.013360012363512511,-0.029155706717701284,-0.023753633473531145,-0.01492419901733505,0.01850153045345536,-0.010658126610809802,0.034566973017751836,9.942912806913201e-05,-0.03104385747109521,0.03155057611634308,-0.001297600397706032
TNFSF10,-0.002003484225873886,0.05389984633016285,-0.033176529223037154,0.04529994080835401,0.03904323262239928,-0.04086549761574422,0.039355980365677175,0.031715187165775635,-0.03189744443878141,-0.027291919611726265,0.013447878781074542
GDF5,,0.07473824363445804,-0.019301530776693682,0.07448322216287358,-0.005732357211428788,0.014865867780030706,,,-0.023530575576899252,0.026615366934498657,0.0059059737350842315
CHAD,,-0.0040848480788906166,0.026148792330912208,,-0.016859996164731973,,,,0.030090300093948384,,
RGMA,0.03294057920459123,0.026041958292147113,0.033364323760336295,0.09746597542472114,-0.0312122816959924,0.011606060788743083,-0.013280187547843063,-0.02221872306847337,-0.09482784172365082,0.10517825524481146,0.07690851416710219
CLEC3A,,,,,-0.0021468336501951337,,,,,,
WNT16,-0.01096647592423171,-0.018454022206471365,0.06038835652103321,0.05203021733233361,-0.018348211817960116,,,,-0.01725569047562076,-0.016119643096019508,0.030927683518691657
CX3CL1,0.012991249990809408,0.003515690392140701,0.008134268347616887,-0.01283086344539542,-0.039599499349053456,0.0032913791055238528,0.046969339723190597,-0.05672945332204094,0.007132170164583152,0.03648739045197736,-0.07366853938826898
FGF1,0.029519462368192924,0.1029843286671251,-0.03370105944696691,-0.02276898980220106,0.017568635637450706,-0.03728965145316333,-0.0861439275501948,-0.15511512108625947,0.01559254421071644,0.02677524834113208,-0.10029635775731974
ALOX5AP,0.037932517016039044,-0.042245377638033585,0.02065292937131796,0.0782913958587008,-0.036233394665506694,0.06588787372542056,-0.07678767376106603,-0.023455397023018798,0.038627095910952085,0.009069205463610387,-0.05011325025098634
IL1RN,-0.023625754570572387,-0.02964838563498979,0.009941703982556801,0.008632424914888066,,0.026887157040842918,,0.08630874914245891,-0.048079374729033175,-0.019525237174150605,-0.05138584637583703
PCSK9,,,,,,,,,0.07329108283244429,,
NPW,,0.1080536949082701,-0.007413103919981584,,,0.03165718308515775,0.11045603479752474,-0.03920322305317183,-0.012850596605735936,0.011718379745702489,0.017665420796028612
CXCL9,0.11524718958282164,-0.003823361541805283,,-0.02909875066176048,-0.020062920187296482,,-0.046847694896661116,,,-0.03396323735694435,-0.04188356760958531
ANGPTL4,0.035540158017935676,-0.07470769957239175,-0.006965672405317466,0.03751177087548083,0.034266342223624346,0.041347420693466065,-0.07520006410194326,0.04193558664825546,-0.01810417174628316,0.014879484701330782,-0.04674277261507041
UCN2,,,,-0.025495202120244472,,,,0.23520841321137131,0.0014407773508848753,,
OBP2A,,,,,,,-0.035481101476662155,-0.05178125010807357,,-0.01879397549034469,
COL4A3,0.03483057698819783,-0.040503071671279846,,,0.031140124610714404,-0.026976012674678106,,,-0.02647110110321625,-0.0024248023231499462,-0.0255144297139258
NRG3,-0.009616662804881854,0.06642761622596655,-0.08027206026041955,-0.05465648990945937,0.013493512995665776,-0.03648168883884056,-0.03381991373382501,,-0.03261050800433697,0.134721399386334,0.0025037805157956295
IL23A,-0.014628086739611943,-0.007170975080597209,,-0.031189312939826894,,0.08241145658225743,-0.03264983881738442,0.09658110148992957,,0.16223416426323867,0.13066020175351867
COLQ,0.02153589583513794,0.00023114814655358226,0.024493319186571244,-0.002036544416241525,-0.02705071758072328,-0.015676616440960408,-0.02232693054357377,0.07043150092572288,-0.04506300777026695,0.05603664050046523,0.08861697059217628
SCGB1A1,-0.011128337871455528,,,,,,,,-0.019379093951600344,,
TNFSF12,0.010376578647735085,-0.01521582251431799,-0.060131668041518364,0.06137528237429041,0.022384642367200745,-0.010752072774842818,-0.08525030156831181,0.06790787136560028,-0.005057410473625652,0.004315426894031229,0.049583687739871055
DKK2,-0.013058953013157924,0.014951942249717496,0.0021789467176787447,-0.04540538541671726,-0.013805423925213577,,,,-0.02230618876183054,0.030237721315013157,-0.03608155542114566
FYN,-0.07417648735432497,0.005639657451536517,0.03973746899559631,0.14823462414144428,-0.028541224263290123,-0.0008521775798123344,-0.0019709175888386753,-0.052730045306312125,0.0002233257016228329,0.10155717248565747,-0.008993711863468618
ACE,-0.02612741380473608,0.0012027858132810096,0.050854058792739285,0.06050255192212408,-0.020934555687608377,-0.0408068307751635,-0.0201406839838594,0.057153618129854415,-0.0055672508562502315,-0.04694812796631717,-0.016477949554639024
IL18,-0.026916953460181112,0.05258395496352521,0.045795505839213116,0.09602810770600141,0.002845042583222686,-0.04193606022633274,0.038375845842221847,0.08645936496028375,0.01274432824620667,0.06947390754075787,-0.017432531689890184
PPBP,,-0.01931001838432556,,,,,,,,,-0.023855502836971517
CCL27,,0.007445489979543815,,0.022689173616446245,-0.014221572910401343,0.037651733877659,0.10455720331728664,-0.01655236921054641,-0.012324485156259057,0.10716446352176316,0.025061349869797217
SERPING1,0.002610207453139544,-0.011159924278895504,0.008618550157941836,0.08739799842745732,0.04707114727900183,0.020395378262546445,-0.08152300285551894,-0.09947310252708406,-0.04450818871628889,0.014679454644917508,-0.01603800786488354
AZGP1,-0.00570551701182958,-0.05399091039930491,0.031729356888621836,0.06472929402448392,0.004747047931280505,0.08544948823017595,-0.050294213729535735,-0.02313891016978415,0.04319105310674202,0.034825689641519886,-0.002042320037919379
INHA,-0.01705292894242002,0.0472022294214996,0.02151763894083981,0.06041776059859708,0.01741132648499003,0.025440818905247475,,0.07970829451115165,0.029137689718775544,0.00912392211122272,0.10775986228221908
SEMA3G,0.021503976105251604,0.01254239258961298,-0.020827810596405053,0.008089211805940737,0.005422716186265065,-0.0074592861915788455,-0.04280903275290192,-0.009245819204859024,0.029002613491946265,0.027429826377876068,-0.04355312563950702
OXT,,,,,,,,,0.007154519563370003,,
COL6A1,-0.006323944051903249,-0.025187572045162365,0.020195018759041224,0.10416652116307294,-0.01456373374458562,0.0651373253585296,-0.019116111755991073,0.05132150089117731,0.03168294217499412,-0.11005250581505416,0.022972396021281705
FGF17,-0.012203963390808783,0.018169888486914018,-0.03195513923030775,-0.037549025114131884,0.015654461001248565,-0.016288938603895364,,,0.005059397999808361,-0.017904894406091144,0.045527800700959284
TNFSF8,-0.01080229711430504,0.020381634101418345,,-0.007676784188200431,,,-0.021680623078782706,-0.05411238666790621,0.003768596851561979,-0.04169937723431835,0.046646155141144494
FGF20,-0.02574934140501149,0.06598642723175757,-0.020023122257002795,0.045352475555946174,-0.028540493292221827,-0.02604413487647081,-0.028173940449927104,,-0.03491373585109768,0.05190665687126532,-0.01988585716273101
ICAM3,0.04523447853757856,-0.010912850506703724,0.05455812475358869,0.04478740345042155,-0.04000609679026991,-0.062391118908042026,0.12641956983621083,-0.01800246039112345,0.030987847077792265,0.042842257724202845,0.04803763023086385
LAMA4,0.010207435352364534,-0.05533760406121391,0.008512954329686656,0.1018505637913746,0.031009191722734,-0.0505461906261136,-0.06244810715884217,-0.013300430648502453,0.052506451438960676,-0.062302760769044084,0.0342405288843735
DLL4,-0.014167450208375046,-0.029645271124010115,-0.0012864243911041601,0.07734654857361685,0.009508368782801709,-0.04899004898447113,-0.01426374922534172,-0.03191894231731272,0.03263125700432088,0.018722706392879596,0.028044561511123466
SEMA3A,-0.020336925251417465,0.004402199595464436,-0.015638887735776794,-0.0060540152889836715,-0.013612097710666562,-0.04237643161529331,0.007657827119968102,-0.007921238605577327,0.04333556671425709,0.058497255692748766,0.07968057712709745
RLN2,-0.011600950562244729,0.020689839218595955,0.0074849354017025565,0.0056938753440060625,0.010253907901438406,0.080660394879969,,-0.03662360642645933,-0.018926672413912764,-0.020664256931668432,-0.023362079271785817
C5,-0.032155430184776096,-0.039800980215942645,0.06942347369388555,0.05500147781978997,0.02805216345508434,-0.010013339163484139,0.03072565293057746,-0.08729064947409114,-0.02639869959714352,0.06647683160297178,0.08605048473095402
COMP,,,,,,,,,,0.05561993176476236,
EDN2,,-0.02539589577122782,,-0.021299108623254657,,0.014741783661181817,,,,,
C1QA,0.000398034845437816,0.021667776440760015,0.0047726119569176375,0.10310138923105436,0.014710134680082114,0.03270924736599468,-0.053936425412148055,-0.02733061736788913,0.0008032471100835458,-0.020524798184249862,-0.006061481198535562
UTS2B,-0.013196372004373793,-0.021179499294922976,-0.01750929529026253,,0.016559192831820287,,,,,-0.022017724950589564,
COL9A3,0.04896403765737864,0.010181473622753755,0.07392247850071365,0.12045660392540948,-0.023474900832836026,0.01443711033192292,0.11111695052274666,-0.07620967765257526,0.03126240929550396,0.07460461495292658,0.055667701384483556
DLK1,,-0.017249855951045785,-0.04653428346836965,,,,0.044446888280812974,0.0645917260446937,,,0.000888183865565566
HGF,0.047407092212010594,0.0987887167072052,-0.0069605507670362915,-0.03605860891847579,0.04341504064573735,-0.031252191245254614,-0.025798061275275945,0.07457197584207205,0.010156676568631097,0.06257452656798307,-0.0478847110369131
P4HB,-0.002815608273387656,-0.07384939664007538,0.04484242004767144,0.07351049725843016,-0.007881217714996044,0.06309114159206881,0.050216993415705936,0.0656405023735992,-0.020760175538552538,-0.09927176159689827,-0.015870612108275037
ADCYAP1,-0.01639358896768065,0.0803800617558412,0.043030216623788385,0.01992934990879808,0.005579411707588005,-0.0059201927015494074,0.02181939250258419,,0.026877389165005358,0.07364617498764223,-0.026505091780568004
GREM1,0.022067324715352315,0.018598651375537345,-0.059075400922713406,-0.012747824147518422,-0.01614819014831298,-0.0028349849861000875,0.009594252613219435,0.1224864861901875,-0.03781019603569129,-0.04609663309401132,-0.06767505335128961
EGF,-0.021279795848271898,-0.019071081352225693,0.09152798956202679,0.062274401933957176,0.05678963991900218,0.09271624395979039,0.09631836645703298,-0.004096352404797054,-0.0238295147670451,0.042106737068995086,0.0582355922387622
VEGFB,-0.05557115722588702,0.004846920793081576,0.05095148582188228,0.022008140569855176,0.00828226767941897,0.0509903051002407,0.02349722752331956,0.09069361914806325,-0.03715621261775589,0.024223893533071836,0.013060658749819614
FARP2,0.034557556504357885,0.057636295643557746,0.04397583667756726,0.02405724105882585,-0.009329470634005908,0.022196879758068312,0.0066319969858648084,0.16614610545058342,-0.003106625307549384,0.04472810764756618,0.06587560253800746
BMP3,,,-0.02731792736803801,,-0.03934114237886653,,,,,,
IHH,,,,,0.028304559128911277,,,,-0.01869660303293889,,
LAMA2,-0.03559039339048428,-0.011460457471222664,0.04957425679845016,0.10205997825236708,0.02140417796901546,-0.020694711663066783,-0.025611240126377794,-0.007837827494348366,0.02652711025442276,-0.04116234317808886,0.004295640015995487
SERPINC1,,,,,,,,,-0.018463836550431382,,
NRG1,0.05069288298486561,-0.020319229653184098,-0.04915389268882227,-0.04556868858275779,-0.008311985304871667,-0.04144283113399967,-0.029118853690595265,-0.008133856603861745,0.004488484145849927,0.08697369045841172,0.036954261952448206
SPINK1,,-0.03453175751376937,,,,0.012149738768986966,,,-0.022695770674013318,0.02845428116126996,0.001303526539434204
EFEMP2,-0.02625764968045819,-0.01710283765452618,0.030485871201773193,0.11062343229982378,-0.014679100437460988,0.05729062732306318,0.022485039001966033,0.04482744794152502,-0.04238675321210437,0.05868414298627994,0.0735278516937453
SELPLG,0.05391083840927733,0.05083313940943389,0.023716252120158782,0.03205943425908376,0.09221544676236057,-0.0028091100415898653,-0.027377827770149958,0.0005844652293507095,0.012794299963303587,0.058849739502415156,-0.030703118629589576
GDF6,,,-0.01355465733297374,0.045329822027365886,,,,,0.04294099237138585,,
HLA-E,0.101899479660239,0.030098690776751577,-0.036901071764594895,0.07791776929026327,0.05730196952622582,0.053293395686544315,-0.03400054356308535,-0.04725459649426384,-0.018968340329782472,-0.04883437050126532,-0.08185661147982512
PTN,0.01846511586208383,-0.014667327675145093,0.1096701856133529,0.16793983416271627,-0.007144785876825535,0.0062879085272277285,0.07453084257624885,-0.10371374925927587,0.011481612228882962,0.06507540145899626,0.19453934280358387
CD274,0.018400638396286077,-0.028143920928860713,-0.03906356181614178,-0.019060218008643975,-0.019154757383606405,-0.00342873160712709,-0.03813905078491946,0.00905751297722272,-0.00023175935066272623,0.015304212603664855,0.009502396442377882
FGF10,,,,,0.046162149041401535,,,-0.027566032523157775,,,
CD14,-0.027052836542898608,-0.010316642476654809,0.04554139183001774,0.09678257447925383,-0.021200437202301043,0.012892947652681857,-0.0009825549295436784,0.02749477055919034,-0.0019024820003324065,0.010654006851668752,0.013269090254867413
SFTPD,0.016831384208785844,0.013298823928149461,0.02718370856759114,,0.003966392090779046,0.015961961563508018,-0.03738818743284628,-0.031513632249527294,-0.01915416823462121,0.012948508092614275,0.02189114479409642
SLIT1,-0.0030977500882444155,0.04705509865145287,0.09895676033696321,0.049985491620611694,-0.04218437408549123,-0.04999440842037688,0.055756960705195285,0.07638391186053346,0.01891297218687685,0.010918062551565778,-0.016631443941420132
LPA,,,-0.01750929967991264,,,,,,,,
CNTF,,-0.0005629370188939634,,-0.03232785811547755,-0.016148188752663,0.003919024733783415,,,0.061620615625143295,,
BST1,-0.026452852874097977,-0.009053295335452132,-0.0016291255880868973,0.14106983020939792,0.025467313581511653,-0.005422577143447741,-0.07221615321901306,0.035870146501461524,-0.01105839598357091,0.020179762982564926,0.06903012455712929
AGTRAP,0.02407578512830525,0.005530131709220659,0.007272230200094934,0.1149312428424107,0.02580293727686836,0.013281465738881053,-0.0012492219101345305,-0.10772723721865071,0.06874646168864612,0.02641099040715648,0.0148707295660038
LAMC1,0.038615577524559415,-0.036114764900714635,0.018944042649325445,0.10254429374160501,-0.017029515694360165,0.05853180294876855,0.030251940753005434,0.04863128746517449,0.01811866610666656,-0.05468655776004014,0.010233981260856673
COL6A3,-0.01694464769044526,-0.008530196381350367,0.042422643598910285,-0.03301337192818952,-0.004324294741566625,-0.02204927898298031,-0.0356255484381931,-0.08476841441578796,0.04756884654657816,-0.073402396933288,-0.013059562170880711
FN1,0.01860465594267263,-0.08076085346872011,-0.0003799296290224108,0.12324423072571863,0.018395152377369703,0.028996489431063584,-0.012865405009897411,-0.013541805444930001,-0.019155973990222237,-0.10865237713402635,-0.08781654611270656
MIF,-0.0575262233855888,-0.010097020244430401,0.06865070885404699,-0.00536179183313831,-0.057402249959760406,0.03509703536119998,0.05017124633263909,0.09129472094951206,0.020575659189094004,0.031040566396517,0.049305699523442444
JAG1,0.021808331856408517,0.0008595659081131938,0.025779109814979502,0.15291905900565658,0.039099802702956266,0.004219149768669649,0.034303057031411247,0.1541357110538487,0.009808262300990835,-0.0925015747927921,-0.04980298551942917
NID2,-0.02024431137266076,-0.04591114495099173,0.08764416494141689,0.13383425186964826,-0.02165216077398752,-0.012786954214314757,0.031232729667706818,0.017860653218213847,0.045707889407594876,-0.05501770816818199,0.032461549629437855
EFNB1,0.005307072145428565,0.044082852905169806,0.07258080251558015,0.027095666505785397,-0.019056651597642554,0.054233122633172835,0.06110976494520389,-0.016316932536850924,-0.01600713464826623,0.012398919618809642,0.10376479968460252
COL4A2,-0.008886281393183123,-0.041416178641338675,0.03562226761553412,0.11570462870377629,-0.016280508780424977,0.00015893693329199703,0.002081320756778167,0.05526009162954821,0.016929881982409207,-0.09975027470813863,-0.0375557024971394
SPP1,0.01426950608943299,-0.01795822946382154,0.06723786796010585,0.1286314560907695,0.009894343801922055,0.029045977709520495,0.0398550502510319,0.08350555750925878,-0.002958727750918201,-0.034413596220091436,0.01293448661070245
PODXL2,0.0027631977871751083,-0.000967003422920293,-0.01799488261996393,-0.03319297545639796,-0.0179260718627277,-0.016856389583782834,-0.014148052729957549,-0.03032196877513871,-0.02537866372950482,0.046889978978089705,0.03465979767371604
IFNE,,,,,-0.018041672182077865,,,,,,
FGF9,-0.004668287059446932,0.07925194867352738,0.022425213207569433,0.003429337516744416,0.007330799428146095,-0.04449218563212664,,,0.018300307443944983,0.001251909894535317,-0.08157768215977002
ITIH2,,-0.02942986929858913,-0.013842634330541746,-0.031477497824784643,0.0091845723248559,-0.033392267090692075,,,-0.029250392800520757,0.04530569419870559,0.006699308044799191
ADAM10,0.020210878874470786,0.049443838393731676,0.046084069904245795,0.07498747734404211,0.01791812291641704,-0.006702158696031968,0.02197853750177863,-0.002670396241091217,0.03712876274628911,0.010275318687791126,-0.021064887131105596
CFH,0.009568545565941071,-0.0035003048427642374,-0.0017828132369768818,0.115116094918684,-0.009085868199378101,0.0902961048685498,0.03693701336728805,-0.023589752193175603,0.011576011787249551,0.004266958169316233,0.0008049283670303436
COL4A5,0.01299713605871317,-0.015906275882546495,0.04067185200167398,0.0181701888776055,-0.02395706411807156,0.06276710198371598,0.025477274490673954,0.014302293068866129,0.047854155044761246,0.0667308923103133,0.04915111086418429
LTBP3,-0.010433391623684785,-0.06371088989372313,0.016001342912691882,0.04650484467000916,0.1160802934614035,0.02014506075277287,-0.02871349959324405,0.03942112582091382,-0.019952186482371032,0.01794518221251842,-0.03781676317218845
GNB3,-0.013526474060701605,-0.05898393542702377,0.06063759004462036,0.0473466950991924,-0.011562177221644598,0.01896023650616126,-0.0173139397041344,0.005810044404426732,0.03907949526147185,-0.009259450275208641,0.008612411176965241
COL6A2,-0.027382288898269484,-0.03500750725773786,0.015145190428171152,0.09885157275168295,0.06686236350500976,0.016647892723185096,-0.01080136496815519,0.14142365837825394,0.006583394304354368,-0.10091514048913809,0.0032009041954004203
PLG,,,,,,0.007864979782539522,,,,,
GDF9,0.008397503963173304,-0.013897915714721595,0.04011480305527302,0.13686346932101925,-0.012658160806372205,0.11586772042327638,-0.038127979935664656,-0.042672968854781244,-0.042170436791624896,-0.020112458234400957,-0.02233917345444514
NCAM1,0.05336234258938904,0.00988092749292711,-0.009408041207995963,-0.05282693141815247,0.017497513500194153,-0.010078901004633167,-0.011431777628113704,0.10686056797047438,-0.0008436170539771275,0.04637190406221301,-0.037720003193739166
APOC2,-0.01788091879504983,-0.03594413772657335,0.03942713307326738,-0.00586955381995464,0.015144674373056576,0.018370158153948643,0.05991362605758322,0.006635285038126852,0.03127561210733077,0.07495621326370848,0.06181746569410208
BST2,0.023746215138997977,-0.028335590854527033,-0.01566976259127353,0.14867291364254664,-0.003752944312743146,0.00692959891287542,0.1285647135569266,-0.027373101434045064,0.012894221831048996,0.0448945917112801,0.055686275674465366
COL5A1,0.025379121643111156,0.011725002083576058,0.11938405785344033,0.06801419765701959,0.01921094810131572,0.039932640543142814,-0.035829932523964186,0.06627565961903904,0.028113546268061198,-0.09148739249242402,-0.03340280244780881
CALM3,-0.04237065885205009,0.02036297404943126,-0.06620348291136395,-0.09389244088543029,-0.048138737972552595,-0.05137684913793495,-0.028853522962139087,-0.07358245872843266,0.013227211677869659,0.06314042616636878,-0.10780711720098775
THBS2,0.0038886930290045842,-0.04790599821433727,0.03837889315749926,0.02636527717104065,-0.03171665720175312,0.04936067502164129,-0.01907175293977974,-0.05618005412456064,0.02486658129267963,0.009289084672291002,0.053488612637189736
SERPINE2,-0.0328283413223034,-0.08793013728035357,-0.025399030446036017,-0.02477040206495167,-0.027827307706104483,-0.03900434664882373,-0.07927899953870442,-0.08748427760283883,0.04749747159855401,0.05599884574071653,-0.027597718727986296
EFNB2,-0.0018226157365745777,0.0455873444472048,-0.027634415160743008,0.03904100871172717,0.0379471808686014,0.026087389075498752,0.05579054923912793,-0.06798967529104535,-0.025658359304200934,0.009736010156825323,0.044501108354260195
PROK1,-0.014123136937744918,0.012963749434728295,0.035801443845450545,,,,,,0.00331025339858818,,-0.026642639070086287
LACRT,,,,,-0.010104230731268156,,,,,,
MMP9,0.10525975793447602,-0.027999385307945587,0.04430771209884741,0.07204794020365442,,-0.013941738717186156,-0.04557335311621868,0.03605922747780508,-0.017543057377588517,-0.07572873278969094,-0.012127685676245193
DMP1,,,,,,,0.009392194720233414,,,,0.08847500350704056
NPPA,0.02763088557855121,0.09086935617917391,0.024316659780502646,0.020469297358322446,-0.04163439180882257,-0.01941652190735602,0.03662405774201724,-0.04849873796785959,-0.005847730654821763,0.18370446753670938,0.08675550446920577
APOB,-0.011128338984123248,0.04011187409304043,,0.08802612484912889,-0.016859996137937802,,,,,-0.016972367297590437,-0.026642638651769208
C4B,-0.012779961302362473,,,,,0.014161372064821142,-0.0318001591404828,0.00809115011767586,-0.02191026597934409,0.11608151831275956,
NTNG2,-0.019969473486148817,0.04612481248043596,-0.011906587302666168,0.01633741556868604,0.001516589358432727,0.013733376259728251,0.1453284926308193,-0.10788292630573221,-0.018251167026611618,0.0896758098662513,0.011629526014120864
LAMA1,-0.004486644845322595,0.035414297508790125,0.06425573380626463,0.10550564509833205,-0.02191612398311618,0.042347580499977666,-0.04957499737342908,,-0.00777800570398735,0.09508154687829568,0.05075161116464318
UCN,0.0644341940897061,-0.0027393587415042464,-0.00897344624341539,0.1651858236758654,0.03797939924120105,0.034045883870936884,-0.030985894347818385,0.041349821634216875,0.06233377272882383,0.004498273856934765,0.10843093820168256
ARTN,,0.010002203043689498,0.0370148678542621,0.035118358253667104,,-0.023824349191071233,,,-0.011313688020296314,0.10787827459879923,0.013010771614536188
PDGFD,0.020241042577230334,0.03643077956068816,0.043497138958281556,0.006907188041224738,0.020266615618402473,0.039765229097737526,0.0758715186267802,-0.05207941153256942,-0.0060680935885963705,0.04008050186176515,0.12088008825901218
EDN1,-0.03209085832802316,0.07131664107686986,-0.005047837366154745,0.05506685036856403,0.04095240009390914,0.04924373694337311,0.01116635215159566,0.1222967639041403,-0.02875490714833087,0.05615744371389544,-0.05352740607638145
