,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,-0.031781547705711906,-0.010851348984848094,0.01835916928314691,-0.012582792936070647,-0.029100990448808525,-0.0133702794003746,0.035327003428404245,0.046868583772127194,-0.001189350910698947,-0.06956681611372355,-0.02100931969712854,0.03954862514433726,0.0009937063674481344,0.04797675608032686,-0.014415714150984062,-0.025088096479979952,0.051100909953685915
MMP7,,0.005548871635328605,,-0.008599657303353185,,-0.01579345264276922,-0.017906677008683855,-0.009913607528526656,-0.012399617320828485,-0.026067854793877732,0.015623414450120138,,-0.022888202683010537,,-0.0029627394870835643,0.005614984434363767,0.01744955801848257
PTPN6,-0.035408432343799444,-0.032262351260278085,-0.04281008765574524,0.031324876012676604,0.034673941822103205,-0.012757792912577998,0.05287476316010405,-0.01997413399729914,-0.0030745816132397804,-0.009846396248398708,0.09603699246320023,0.0013647006720359932,0.03151668123623112,-0.015344434085884925,-0.013637734363475791,0.029699505836015723,-0.009277734178914494
PTGS2,-0.015275100590674164,-0.00998441257956349,-0.018721745904894855,0.024658338575347,-7.933293175016048e-05,-0.02707836165225558,0.019077205283976183,-0.01023296653390957,-0.017391834051446668,-0.04274915233980243,0.01983426781230566,-0.04143129650284854,-0.01987581259386908,-0.02002504216132672,-0.016083328601352514,-0.0027457478312265353,-0.021422995974612984
XCL1,0.08917304578799488,-0.023868481262061324,,0.001504511834856818,-0.012219951344267493,,,0.017212683859621943,,0.04825447036931598,,,,,,,-0.037988326590499374
CD58,0.012721311412972988,-0.014375046025422243,0.005831991988154,0.017066206538501997,-0.005897101128651285,-0.000589091142446123,0.05983745794685344,-0.005359526204040112,0.012310076829980601,0.006806293873296053,0.004435219909360661,-0.04131655113093653,0.03535283145980768,-0.004966520537971931,-0.0278049646492046,0.013981830215529263,-0.011158363332200176
TNFSF14,-0.028853367647452437,-0.00964482717679285,0.02312068485342091,0.013385635654670698,0.0402592026092939,,-0.0373111931377084,-0.00588837591938183,-0.02907544586379528,-0.010350531817415486,,-0.032028808402890595,-0.028748922339511943,0.007279772613247821,-0.02026662963732873,-0.0240867545673872,0.03695912764955299
CNTN4,,0.031653503277269464,0.0017500501086154317,-0.028907100371850767,0.023870686097663848,-0.005833245695949799,-0.05680905526350823,0.003016470698481921,0.015664667164468377,0.049860314185935124,0.030223769452422063,-0.04165030809941041,0.035541045094947925,0.0015068853148581711,0.04587727649499733,-0.02556884979092564,-0.01568475929017086
NTF4,,,,-0.020346441585248676,,,,,,,,,,,,,
INSL3,,-0.021381754067163753,,-0.014783242785835407,,,,-0.025854764861240456,,,,,-0.016687423870065256,,0.016724860000245208,-0.00016783608810033062,
BTLA,,,,-0.023465498994509806,-0.012739706077360689,,,,-0.037130338822178276,,,-0.030094469624380175,,,,0.06302269834818981,
MFNG,0.09222014326731179,0.004852985319652513,0.01918102538538102,-0.044060444275555326,0.051445456662292326,-0.057846609328455506,-0.008709594610293844,-0.007625599170220724,0.029739891294460925,0.00674404652934863,0.05878261109469067,0.047171059544320715,0.030284203966161344,-0.03700138365609658,0.020197326066143242,-0.0014877017277824796,0.06664983247765677
ICAM1,-0.06731297793293507,-0.07149181677289161,0.056693264893055505,-8.244256572895861e-05,-0.00014327533337292903,0.007521607649370717,0.039752696140363454,0.0411125642512428,-0.02138474958364259,-0.017889203421296712,0.07542872281286753,0.016297703009664825,0.020239163198136307,0.02217457768527885,-0.07355296526933636,0.03015401343513318,-0.003685907232399326
PROS1,0.004781796949772622,-0.021474661934071004,0.013619027119347676,0.010476471663228761,-0.027934689066437538,0.009309557332521614,0.003399723104570226,-0.05784748153036772,-0.032705388598975205,0.019192240171985297,-0.011338086741545335,0.07367021181563192,0.046361798086124534,0.054572996374214915,-0.022429511786996034,0.01552101758091487,0.005844869999196335
CLCF1,-0.03958711485035061,-0.02690405280913466,0.01611651980696691,0.08246160314328016,-0.009157695217164164,-0.01468159137217916,-0.05384643734452338,-0.003867926352529178,0.057558813982730404,-0.04187635619976969,-0.009582413136665725,-0.006362744142949127,0.058873449476519554,-0.015246943156936256,0.02342330070249848,0.005812989552390993,-0.016098766773478754
PSAP,-0.01989091774940183,-0.009943051684737742,0.013582722450082962,-0.021437133081691307,0.044198677684735954,0.00637901228962543,-0.006457769250867668,0.11688064175425579,-0.041511849905385784,-0.03833059406235451,0.05044758002332748,-0.025783462915426696,0.02146517352221703,0.028257359349225384,0.043618839860090436,-0.020841303046393093,-0.022318000567434947
EFEMP1,-0.011875660318082399,-0.03545466884198698,-0.004521445301496156,0.043955305752760895,-0.0451275488720468,0.008891550304761886,0.039935811573594694,0.05772398272055065,-0.06986505526063462,-0.07893377567176156,0.0245984097374286,0.028559795793238352,0.0307110165057048,-0.02210522094676733,0.040857621695046496,0.014127395464875217,-0.01668226096499989
C1QTNF1,0.034749736456052546,-0.07834733259836506,0.028762950764248955,0.023878361290460358,-0.03208413513892004,-0.006691736129917374,0.01955054115876068,0.04515319231713504,-0.015335650336455273,-0.021862842965370947,-0.003071623367502738,0.03916971104171859,0.002979636399920435,0.01816266616313369,-0.013000149272290231,-0.049789060155642065,0.024850764579753333
ALB,0.009830283100915571,0.00035522310630810565,-0.028861991188615547,0.020512781927925983,0.006932015531896934,-0.015107374781046786,0.05059583547148354,-0.02822662192979966,0.06393286788933955,-0.030703350023676548,0.009989247280212037,-0.04316005924530567,-0.017383852210561677,-0.01897626049501088,0.011962444141998001,0.047557400299583406,0.01254691177283347
CCL13,,,,,,,,,,,,,,,-0.0227332342683898,,
EFNA3,-0.05782905434469217,-0.06524116684885227,-0.03188949514855051,0.03928038626425137,-0.006701352897406395,-0.03794994238708766,-0.01642412821372224,-0.02668117588318022,-0.0013269394951160335,0.08864425590125362,0.0127985377604372,-0.07136191057722908,0.055295461192487044,0.006091557581989284,-0.03788372510628849,0.005320212197170237,0.11238943018821408
DRAXIN,0.020129507949050943,-0.007066209940495967,-0.0005926782763923929,0.0411107789435278,-0.0064971500331323226,-0.030152040116125694,-0.018171612638064237,0.0030933858825764543,-0.02651630261306994,0.02548874532639378,0.045343131252562494,-0.06188926173818427,-0.013796311861630987,-0.06585876184341923,-0.012590309420459595,0.05024654516139947,0.05650597919116827
RAET1L,,-0.016656594075499534,,,,,,,-0.0048388122958586376,,,,0.17610381256481225,,0.006030231594012866,,
NPTX2,-0.04615343716589061,-0.03813049969366638,-0.046224733425740086,0.005560135787346607,0.01398114445385447,-0.011108839032290218,-0.01637236263164176,0.0018158193534008917,0.02251208044407616,-0.06383307701581262,-0.010882063744179887,0.018825523951818038,-0.023095909765797847,-0.01782822947003296,0.015512844198585249,0.03408629546939193,0.018494148298811883
FGF11,-0.04416457662171961,-0.010467368600349495,-0.012340113191984543,-0.029156308146582807,0.007507472379058516,0.04770039671680566,0.002294685074189013,0.03565605007843381,-0.026593192641492673,-0.013295893601223062,0.01154246034440925,-0.04370677471518603,0.015784372216234376,0.019218458416200537,-0.021398811689730568,0.004531452642183419,-0.003248272577891341
CD59,-0.009522974133799605,0.02217359348611999,0.007373833808864943,-0.02221292907862305,0.02776979837462538,0.02819434272566723,0.029639994241239642,0.013617898592131684,0.06494851975943881,-0.04483511631840149,-0.01760311726747175,0.005923658652199273,0.0016926585970891402,0.0026974117531569424,0.030210975464432462,-0.027421888329133174,0.016535755220182212
COL9A2,0.023061943713198592,-0.06438324427789131,0.07363918758141427,-0.03025396904042619,0.0013781827351150475,-0.06777071628083137,0.056072707717974124,0.10867087157829028,-0.02646282740540985,-0.0365019671096942,-0.04053681468902748,0.08036552484676195,0.036491211878097805,0.037138615049288906,0.006559023119254515,0.09844635922912848,0.08130820394591615
DLL3,0.024724897665404196,0.016450299723243154,-0.02888519788969819,-0.01926740603233138,0.017302053241195325,-0.11207963151240982,0.046588478923725515,0.09927544260919244,-0.03803926286990176,0.08994107831861148,-0.011340847272140065,0.03546130857538611,0.044755209137114615,0.018926372162403653,0.04177361879628201,-0.025066729126550592,-0.024191957045103747
FGF5,,,,,,,0.05629324037047578,,,-0.0025000297520362275,,,,,,0.010537760558451424,0.03208113359178605
LIN7C,-0.052131368388502144,-0.028119160102343003,0.0012619351733155562,-0.02029123577285,-0.034046069009860964,-0.010398103307993045,-0.0032385126416123976,-0.003975762125299075,-0.051549206851231696,0.03761425801247222,-0.018871029757501295,-0.0227744279975147,0.048821886036977374,-0.01809886901893622,-0.0405581741312013,0.03457960083809327,-0.0383821077584094
GDF7,-0.018269800422820608,0.016646270572149274,-0.0007307973152539534,-0.026377621109250203,,-0.02157987235942664,0.02359640328071157,-0.0025489442915708426,-0.029075444733923404,0.14331520278227125,,-0.034125918852824975,-0.014481549248264468,0.10679121247929112,0.07329094657077262,0.08834301719919625,0.10943307427196189
PSPN,-0.03744304044819283,-0.02742239991124542,-0.022854995040981974,-0.00852351483236979,0.07807401579388315,-0.03629087580538193,0.046873693102141734,0.02416139422427294,0.011873482769180918,-0.02817836227383916,-0.014947846085294814,-0.009310094910891496,-0.00337208704624903,0.08578530957496865,-0.017982565126917906,-0.014792528098324167,-0.04717497783759986
ANGPT1,0.027015794546344726,0.01681040847095976,0.009505161667825186,-0.007942369260853158,-0.029752671311658895,-0.02600385732460218,0.042962664892320555,0.061562393369475374,0.024582509804716674,-0.06549528485403107,-0.019862516453122866,0.028406958031535357,0.019321669113877782,-0.041841538620356354,-0.015997701952833496,0.012115330120619468,0.10834499874568165
PNOC,-0.025800756434697855,-0.0349875536031004,-0.02931481466249809,0.0007583566841883277,0.0029428082615659077,-0.02725208478623615,0.015812132189559267,0.05699252027537537,0.027212874222043798,0.13203561779730993,-0.024798602327965696,,0.09069662031678459,,0.03753274718048143,-0.021235257301150022,-0.012360867281863868
L1CAM,0.024891871039214458,0.04532034650414476,0.009925193412589756,-0.02583015092080072,-0.047254853675560246,-0.060506341086698896,-0.029269776020665786,0.011753553068103492,0.060788274389537655,0.04815524653890093,-0.005718133142529958,0.02392132245194265,0.0328768596953644,0.0437780482839046,-0.05056392652541161,0.03916346747031599,-0.01154067459197708
APOA1,-0.03847968318150482,0.015814603682742394,0.051320797954882404,-0.023022458113702963,0.03365017338158114,-0.03489141608131018,0.014550145286488455,-0.01724184985265228,-0.001382974696568319,0.1252263928943113,0.026437462752609792,0.06891357224877127,0.03159317356080193,0.03610171939438424,0.08897059534257198,-0.024052029942595348,-0.0011239566449841153
PSEN1,0.017124051676381855,0.016553780112861013,0.0018480592674797872,0.020654475134541293,-0.017169728897692988,-0.006608203124767905,0.042003538776082004,0.007503815348409174,-0.007758569469089413,-0.05082624355647751,0.003228879065456144,-0.01979616110867494,0.04222260551393327,0.040978610292976024,0.018306486469242572,0.04495405725550452,0.04269796308808848
CALM2,0.019213191357018936,-0.0037455026580003174,0.04160205410687789,-0.008804763181652922,-0.026369486940423226,-0.038335685845908594,-0.05663198330020984,0.03555962663953973,-0.013967725628133025,0.09481434752527347,-0.034906667809719814,-0.0254485252756333,0.07786044388956354,0.053062169889725855,0.05792948863830362,0.025368750188058464,-0.020577581160236037
CLEC2B,-0.021364036538676676,-0.0036555689049609596,0.04532011039919586,0.06651469180205254,-0.026139527945761798,-0.008890521831499115,0.015195036514660084,0.050333361454566274,0.050460511218792366,0.03159345735761131,0.0038815337731908446,-0.06315180575783137,-0.006749016502229162,0.02354472422145212,0.009121566448104522,0.05146107627590384,-0.0037255967645485094
NTNG1,0.024904251384230497,0.002294830841089788,-0.010320803951444498,0.028889563664172956,-0.031049623745245822,-0.04728248429621939,-0.0026508385497826734,0.0039208473555333995,0.05568105429399673,0.03385637605926388,0.022266430641740907,0.0006061732777251841,0.0142470651486388,-0.01491020492254764,0.040281462695564,0.009154024719192038,0.02163382763029512
LRIG1,-0.057980291180908756,0.04222598894335332,-0.029127775167245164,-0.010698153658913356,-0.051267305864068496,0.03400921707659488,-0.05724840853684401,-0.03247759964078829,-0.034632714999755364,-0.04459275351385415,-0.06864424466019182,-0.022206742464093356,-0.010932030524116744,0.01881842541857969,0.04480713412195771,0.005878570613132734,0.08774396429685728
CPAMD8,0.012403700594877332,-0.02245664072791194,,-0.01748593835376207,-0.015515220563435857,-0.030056457704022602,-0.02163673786585412,-0.028678903730132026,0.05477000358895996,7.834324988593016e-05,-0.023148275882013583,0.006683498780455906,-0.01626885104300174,0.09394748062547886,,-0.021558593592873425,0.04748407603641898
GHRL,-0.025647873256546463,-0.018776031010462726,0.0328315090653419,-0.027613491709270216,-0.02627616754750997,-0.016060343255839354,0.024616592934206954,-0.028509079130191937,0.01842679541682759,0.07358648660150796,0.06628229827216911,-0.04566319675178654,,-0.013961179508567234,-0.017821544312888397,0.029843494242486546,-0.0337951988092833
NPY,-0.023583908819298702,-0.026436702389763606,0.04907063489564738,0.033437408632396984,0.054569311514550606,-0.01529502821500086,0.04964115846898678,0.04255712839109572,-0.051166433304001877,0.04660285944996359,0.12640730931991115,-0.030377147454984342,0.027083860932232508,0.023987885901337345,-0.00893145955030843,-0.02598112827489152,0.07633433166540908
MMP2,-0.010824348317639726,0.01783600178377142,-0.007941535366460653,-0.016707017044426,0.013253507527862746,-0.05920698078300787,0.05195619385900708,-0.002844950570513169,0.062023457438058344,-0.0902942195688407,-0.018188898065544253,0.07240443329198722,-0.04454900862342228,0.02043061674247453,0.030854334583271963,-0.02610359228505277,-0.04352797287120804
LHB,,,,-0.0152289317634763,,,,,,,,,,,,,
PPY,,-0.028086309226572,,-0.026509128633756315,,,,0.045998228671123534,,,,,-0.044103669096245954,,-0.024765699089413614,-0.01939076720285239,-0.03633345457409297
ALKAL2,-0.024073727314243277,-0.03123682575774169,-0.014751816343919665,0.0625687071030739,,-0.02477801916431067,0.006269852503777763,-0.03304229527940898,0.030456313877509886,-0.0469890753002907,-0.032939232634742854,0.10267629856332651,0.0926351019497688,0.04426015667309068,-0.01328660640237696,-0.052208853810450484,0.10564948747127868
CSF1,-0.08786158797479586,-0.01277911844024911,0.01798456849744534,-0.004196658318726711,0.031511606984475686,-0.007805490034534837,0.06043270613112785,0.03382478863030469,0.008591571927179418,-0.02490714255881258,-0.028724886993724455,0.05417841856617867,0.012183335947162756,-0.013268333692320769,0.009288067389083823,4.0391342578328566e-05,0.0264189750811367
SEMA4C,-0.04231624288611382,0.040944714373778925,-0.005841847090835921,-0.013256715424317023,-0.003959773933896589,-0.04405613348035482,0.009405999885517265,-0.03869947206034401,0.014616392143442198,0.004665456186008781,-0.011095758552888824,-0.015971405267405328,0.03238462194650703,-0.006439997043908612,-0.02894922208904701,-0.029756283538077046,0.05584585078717567
BMP8A,,,,,,,,,,,,,,,,-0.018467124156550396,
ICAM2,0.13014202169457317,-0.018949042734828336,0.01492712086535895,-0.07109517626858738,-0.02610857256408573,-0.02319023334292509,0.02675824302879605,-0.004269894001440749,0.03881844037985142,0.05265259847465643,0.0020368410394834766,-0.043618255788998236,0.04989663650076708,-0.02572531716603781,0.02943941166996523,0.06800145773607771,0.08584431425000753
SYTL3,-0.033004242540437795,-0.015490926257265348,0.04615680883373324,0.003708283888786565,0.016718655048666337,0.05429845612676365,-0.017597000351492583,0.03592183597591904,0.02426448554403506,0.03872960775912869,0.04669893008778889,-0.002029831907486786,0.06654845861466675,0.0035498203456701114,-0.023450145301483195,-0.009655554668405638,-0.0433115924537672
IL1A,-0.01867988682524462,-0.04239493503985608,-0.007452444555370957,0.057683361775606845,0.030591935356043147,-0.003639408784798734,0.003389084498013468,-0.03664393004227679,-0.001653996636401889,0.019063373768740698,-0.02408838913683574,0.03392875151965448,0.0070717824286010604,0.005208180235737972,0.03057842133026357,0.04500949238211226,0.09931977450535776
HLA-G,,-0.02563052098780857,,-0.01608469892046487,,-0.011655599712380598,,,,,,,0.048018310096977816,,0.059791524634312684,,
PGF,0.0016825841147786811,-0.02423243697080162,-0.01687766983813173,-0.05640088060941958,-0.05515350862286592,-0.027625339051819263,0.033203936173124074,-0.06574925375672996,-0.035625305894824426,-0.02581124460556946,0.051545948392367105,0.02258573235539689,-0.04272705857407426,-0.002716760304225268,-0.000528211569948242,0.027057514946648327,0.039514808804385106
LGALS8,0.05514779680535871,-0.024244997664962627,0.04291972409106157,0.0002614271390395492,0.022903025298215276,-0.007597520545943069,-0.030598484653372532,0.028644041320532308,-0.007934043252973312,0.03979851766899719,0.0030867182994998633,0.017235398247625447,0.059808758499469795,0.01832411120667106,0.0011432245081307198,0.06483390260329014,0.05024969309030188
DKK3,-0.05535756642696493,0.093634706042307,0.016433328593032762,0.01495145104653842,0.012266783800126876,-0.003724019615540609,-0.055059476465755965,0.012091642192469092,0.026312234014063456,0.09465217187680951,-0.011326308804666407,-0.07026738391124662,0.07319486324191325,-0.02876334215033343,0.024503006746584108,0.01611157074305623,0.007408514162195971
COL16A1,-0.00010796670590025821,0.006318578431519113,-0.014360540654034859,-0.0053764021324508235,0.01968292021310444,-0.03323410008679275,0.041681091930544784,0.04591024081737639,-0.04229792762885975,0.04998575441105525,-0.036443286902347626,0.010657437457474826,0.02451524880838703,0.037352617186963546,0.005547436557162594,0.052614445380272955,0.003664321200887702
TPH1,-0.02994847956546782,0.017317782390708397,,0.013178455307651035,-0.015230200273266112,-0.012350733275465837,-0.02572062252921742,-0.01977594903713997,,,-0.015082912583705458,,0.03322239223137849,-0.06339369024615554,-0.04666177876788379,0.033162580443698464,-0.017635984664537533
TNC,-0.00011898839416240005,-0.0849410517597257,0.03070823149801891,0.04037526315712551,-0.022449036625469036,-0.03467701957079484,0.011725267367523327,-0.10032910072387563,-0.025530890968773437,-0.07678285997775072,-0.016638443389308616,-0.0019078091373073173,0.03798545397089713,-0.0036340214993605797,0.02086205880240563,0.018653486401246668,0.037644941908377555
TNFSF9,-0.016075848817514785,0.029580625605603088,-0.02466839997165172,-0.026377622883563007,-0.0025369771997470684,-0.04557801363201493,0.017754734083129848,-0.0346358848303633,-0.016600826016629197,-0.04318829164384266,0.026050622268183058,-0.011606854446793689,-0.03638073523912042,0.08173620286824511,0.03664693019655042,-0.029225582689405376,0.03858114590098853
C4A,,,-0.01453725377920648,0.1574760225515992,,,,-0.013892711270957123,,-0.03017091626558894,-0.013258453129380109,,,-0.03907123576435152,0.13982054090865778,-0.024868804937047302,
CNTN2,0.06470604192570466,-0.006092934729551266,-0.034187111856423036,0.02153754448643945,0.037798703295982616,0.005954310507782458,0.015852523330844935,0.01867337557419011,-0.07889480488841757,-0.06282288698690476,-0.05082278459812069,-0.07370614489600114,0.03929361948610655,0.03381236559584523,0.029616052829044573,-0.029059599363890822,0.09009360351755098
F7,,-0.018359656910544087,,,,-0.010726647093425622,-0.021636725289858293,,,,,,,,-0.016475586943813566,,0.12830356839735288
LUM,-0.01922306039445154,-0.006635567145769609,0.00873526776860673,-0.007943722510185831,-0.0073172153990804945,-0.03629087760585114,0.016954446722093328,-0.031696044325916925,0.002689350050118373,-0.11756129560614073,0.03203324877161105,0.04737507159261864,-0.03415520801230076,0.021422399529918073,0.018684427522003267,-0.013855354464654525,0.031241633814795434
IZUMO1,-0.015360982807153702,,,,,,,,,,,,,,,,
BTC,,-0.016656587137492775,-0.022748220212462984,-0.017972600069660033,0.011627254671399497,,,,0.026567385156431006,0.03670018887310851,,,-0.024678009302823285,-0.01848454595259987,-0.01594374347931729,0.03826235834453323,-0.041545459951805974
APOC1,0.08052833793415415,0.06936159151430245,-0.006394081862206795,0.0026346485147835364,0.04749339246909939,0.03362149119996693,0.03575234879353609,-0.007996374229626823,-0.012194702094238676,-0.13161189810771487,0.02109238865483196,0.04163680763506552,0.009156266501902885,-0.051639094595423034,0.0700422533970574,0.07594387781804522,-0.07023468047971922
PKM,-0.015908307058959778,-0.012314928441140618,-0.02493000468222655,0.005765299575214195,-0.0027875865304655724,-0.03522148704837672,0.001435771775417617,-0.12506753063208967,-0.021473424773028757,0.07930702391582982,0.011170418817704706,0.01641377669000832,-0.004469257893277281,0.026379106119841223,-0.0335731882664485,0.007350666278433897,-0.02613574186095489
TNF,,-0.04284162766087606,-0.032278748881202184,-0.03985872636585802,-0.007682992908423139,-0.011253821992197056,0.04163180402853164,-0.03237600574988142,-0.038766248395884564,-0.06796988819927574,-0.031494816510379005,-0.037563274302201285,-0.01689305934793101,,,0.044638560470912136,-0.03688147595407682
GNAS,-0.032532553140480425,-0.0037965528114095436,-0.023827404111525636,-0.03384147102476433,0.008888217723959077,-0.04781892460631031,-0.0028751783161999095,-0.055198456729969064,0.009735933816676035,0.08532479150997176,-0.03550629899868132,-0.034795672701141145,-0.022492120856253395,0.05126988957976852,-0.048676392646833926,-0.012050887171452092,-0.007040195300363623
BMP8B,0.029989322418641825,-0.0033787579864365423,0.0014991873421685855,0.025976534094245125,-0.028095744122155743,-0.024392932906652752,0.00942112402033673,0.09400331812344016,-0.02574039046796028,-0.0721999048826171,-0.0037020577179689147,-0.033844586913974836,0.00019576239200197994,-0.022999737492964557,-0.02573835502958891,0.041351637745432254,-0.0016693563808675921
LIPH,,-0.01881930706652145,,0.02849007911526219,,,,-0.02003312746061473,,,,,-0.01883430784156827,,-0.02616396078184826,0.054810453404466955,0.011734606298903737
CCL28,,-0.026471696376620724,,,,-0.023067334025715563,,0.0888232280145794,0.0486647563129665,0.06516419327084866,-0.011961404882821245,,,0.028097411461204456,,-0.014339761839379381,0.005581241505214162
PTPN11,0.008694728855377646,0.06874302435837432,-0.0036547996627264183,-0.0017394325734682687,-0.05712951385155996,-0.05042416133897426,0.003275943418201594,0.0340862049999909,-0.0060810954613604706,-0.02099920267646052,0.007196697053953595,-0.028768847674905253,-0.018005476505019515,-0.02338946306064933,-0.025236845560767822,-0.01163585241794764,0.0212956061411774
ADAM12,-0.05049932502479453,0.01785666220198508,-0.017311059728651382,0.07220884554948855,0.05075207099174821,-0.0462568063425397,0.06450034440262306,-0.03293925426535708,0.011088555752540927,-0.020043031734303506,0.09092745791055876,-0.0729067559039696,-0.026556369434816977,-0.01832930883243158,0.028226200128284872,-0.00913558807760756,0.04527840837155163
EPO,,-0.02528702986542842,,-0.023318670875299593,-0.016342777899141202,,,0.005602191829028354,,,0.007238619178655174,0.01745347757045924,-0.0195608645004241,,0.07806274768242429,-0.015249144968374886,
EDN3,-0.0018497661669196054,-0.03278234090059804,-0.0044469706048298726,-0.029028504040867594,-0.016742479579073575,0.08283938139022025,0.003395500959995287,-0.005556979574883442,0.03767211467172143,0.015290152564573391,-0.015238548032620017,0.00700712790994837,0.07578582364064615,-0.042736304631916314,-0.013951770567048181,0.033520187741191705,0.01931632181603027
CCL22,,,-0.018378573005209873,,,,,-0.012525739173216482,,,,,-0.017888111078287056,0.016843550327995626,0.17737640290676565,0.030485509318783785,
CCL2,0.011019338158649944,-0.03432296942834122,0.014434464741647656,-0.01986588271781356,-0.01529341926806097,0.03780514306508308,-0.020215484040426914,-0.03171251272038499,0.015859488576660315,-0.055255453401719556,-0.0011652376818579904,0.020887008028433893,0.014682819586666911,-0.005831188472364598,-0.056884461743415146,0.05283504723773892,-0.02355646733490006
DSCAM,0.0836198235982111,0.08816178828619323,-0.007063224571926474,0.019244580804616503,0.007807004527353266,0.003419386910864481,0.036407013730095986,0.001910009455712165,-0.05250750069745044,-0.013344613628183104,-0.009429239415867253,0.12951915146690252,0.023895396586186474,-0.04766866696974538,-0.016213368290722785,0.010962681150011913,0.00030250473059325233
GPHA2,,0.04592169018956628,,,,,,,,,,,,,,,
ANG,-0.01396906228142913,-0.013858977934120938,-0.025181738429754037,0.01014675604747433,-0.013165096780131395,-0.025115974194595766,-0.04199390308598732,-0.035664125745443226,0.04991567522489738,0.030394378226213048,0.09024776195355741,-0.037529423547148326,0.03329436386228326,-0.0024137784837236875,-0.04288566871854689,-0.005542888355585735,0.032623936113636856
FBLN2,-0.021168371217352724,-0.04040893616312641,-0.013825812374766386,-0.0353578208264284,-0.04078640906239941,-0.051769007594634375,-0.001024771060252222,-0.016758049518801093,-0.000342911375920379,-0.05852495811106306,-0.04446477044810506,0.12037334418219774,0.037346782397343146,-0.05749986252078567,0.01449570111834304,0.013375567451959482,-0.027292044747354804
VTN,,-0.03557504883171039,,0.011960890150114669,-0.016476997250339066,-0.01235072923676492,-0.03647245979684694,0.02535816538436765,-0.02678493397346596,,-0.012532994108537632,,-0.013754805582476937,,-0.020410598058227238,-0.024868810100109235,0.004591204719593732
VEGFA,-0.02474040431576849,-0.010038223581894148,0.010798076233731788,0.010163974722690096,-0.016608717329112496,-0.03616419460806266,0.004405326753442192,-0.09024774267029854,0.012253006341269699,5.9027014483269885e-05,0.0015895936083405136,-0.014580789950233685,-0.026613536356341463,0.06603948725512422,-0.08116482619604809,-0.027389685816911497,-0.027517834173788582
F10,,,-0.02097797865649628,,-0.015373317264149566,-0.021477637545550304,0.053003810834539485,0.03890671078903793,-0.013383301087796326,-0.028368593970036358,,,-0.023491951391536488,-0.03693020841508176,0.057536087248325825,-0.02692228513524762,0.00475963592742205
SERPINA1,-0.02683922269947358,-0.09031987412370955,0.013468854024649929,0.002681409469476205,-0.001426905320049181,-0.03150234306526436,-0.008023637564621973,-0.002838916740121037,-0.031068839607675765,-0.09945397411111666,0.06767460893652731,0.08521695730978361,-0.008454141120612746,-0.0026729903940657797,0.0027054007776249997,-0.00941553703117904,0.0019074316795094069
VWF,-0.005681708125290816,-0.02642752590527839,0.003590527154581761,-0.0012911158100933405,-0.007948665874657417,0.037404798775246446,-0.003943054598012514,-0.005080205505505426,0.0014086081151928815,0.014483402481828217,0.0017505710168831104,0.030832668044578685,-0.0029219513522867626,-0.057677722385548996,0.050824287080811395,-0.014984855337177388,0.023127895792673357
GDNF,,0.06446766324806111,,-0.018966971156558224,,-0.01922438893685608,,,,,-0.015082913624073224,-0.026182013511011674,-0.0055018925774459855,,-0.022072595341276962,,
VASP,0.054138931651227164,-0.05466573755480418,-0.020135994900687636,-0.011804234791248765,-0.040696128562256496,-0.07106397675205262,0.04445350970350483,-0.01429723779999392,-0.017435197703274997,-0.03990451728053402,0.04305289439558603,-0.06498527615408832,-0.042772332728019356,0.01601038626248927,-0.027127425294160595,0.00576409957067968,-0.07395496232061993
ADAM15,0.02580619978995298,-0.04326846211926578,-0.04786622065287792,-0.005631112822718612,-0.05419165060982872,-0.034057435167835874,-0.037498924670389906,0.01856663919201672,0.05214368226911623,-0.0369916302195389,-0.013046052375633053,0.03884998978281842,0.007153077773256525,-0.021171226922997763,0.01824512384137375,0.04998427876067393,0.02500607788132374
WNT2,,0.06254106529866162,,,-0.013240127937980397,-0.0012006246094077898,0.028879638232991094,,-0.025221745803373094,-0.04244542848899187,-0.014115370924358392,,0.0598601831698799,,0.0005518607365436722,-0.03708384809343384,-0.043333852860584436
CALCB,,,-0.026589018527538873,,-0.01990251338045655,0.13712735937094453,-0.02391765491935317,,,-0.028415924349695126,,,0.011377812585779166,,-0.024622058110707407,,-0.019457425189336713
OLFM2,0.01942474349085274,0.05155937578887717,-0.032182971763607245,-0.01764550339637916,-0.019446102793065603,-0.027874791430909394,0.0376245264081616,0.003297591932785397,-0.04924621051932314,0.03745057301264376,0.003839088529324601,-0.021866988073613477,-0.009608454647748968,0.025739775250921193,-0.008755113922101562,0.019032864618256137,0.08103996075747766
MFAP2,0.027958746336955397,-0.041239868356441445,-0.004046348546125207,-0.0005727431818111981,-0.026632314757825473,-0.030988100735525846,0.024030812701844876,-0.03238242112098948,0.028555841415690706,-0.03303401734378512,0.023099939903637567,-0.054835623456423704,0.006969767066645843,-0.006689670045914051,-0.0073134130247676605,0.011076486920130758,0.02488369707070424
