,UKF243,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6A,0.14577346821810624,-0.04535035274836125,0.01746895406388802,0.05549744076724748,0.0011222081808515223,0.049605694171131705,-0.0557861314190297,0.013844135755284166,-0.03073010498385059,0.05583908714654582,-0.01917017209469032,0.033428388153148386,-0.036358389053259096,0.05320627035274195,0.03903735741862495
IRAK4,0.02245056498384997,-0.012662381707672773,0.0704370462063939,-0.042184640661884536,-0.007342590857122866,-0.025321819349339462,0.037995451550607406,0.003965688606165,0.08382908582841656,-0.012484588036861137,0.006460370053790077,-0.003560325797050647,0.01443763317338599,0.07842286187197463,0.06818711606189147
GSTP1,0.03463068796472832,-0.022340344013952507,0.019064104854885383,0.05219609745651887,0.06245317243714721,0.025502652916391772,0.022308555325281185,-0.029285825103576447,-0.03622532490007441,0.08903779941697929,0.019029060524544898,0.016324528528181063,-0.027741859491026997,0.048859056371648134,0.00937800753072146
VCAM1,-0.05849835379884104,-0.006449770376170977,0.02840677012350584,0.024083136364655453,-0.033133612359590496,-0.021126049980472295,0.0012935431818029222,0.08077811039908019,0.05335053670514584,0.048071457820701706,0.07152807164182765,0.011422829757494682,-0.006854877594376078,0.09693431703165485,0.09377265382134237
NXPH3,0.0628504116891023,0.02561930152007732,0.006488290559616917,0.0005728912370092945,-0.028774205448419445,0.064359816422463,0.024633960751429235,-0.0827679928883843,0.041628156101139124,0.10668771484597939,0.0146889675130543,-0.01139347787965976,0.008544305011999763,0.013892844553660218,0.04757160499549932
MTMR4,0.020613702769682767,0.017644795354137256,0.02673632151286763,0.01677922641010702,-0.006376249329659415,-0.009246350545052061,0.038968783725288496,-0.1148910174611709,0.013347079051059594,-0.022103883360897802,0.024957910835227713,-0.015545955518069622,-0.021103230792511415,0.00964858404519436,0.017890462638432178
LAMC2,-0.0385754673587557,-0.00294326024859033,,,-0.017202065331075277,,,,-0.008808151502558608,-0.02508704537285503,-0.01901833403186091,-0.019526265493596137,-0.012420914611446841,0.04696380948775299,-0.03180256292237875
IL10,0.120190550861293,0.03714149392525955,-0.01677501918181458,-0.02112614985555516,-0.0366322599456875,0.09689232806815208,0.05435701056364821,0.04674459222114197,-0.045470932882128626,0.026014626441764034,0.07409655213735798,0.03590131766188491,0.059759511698048266,0.14175391121991443,0.07067098611479579
SEMA4D,-0.03671149829619274,-0.011828128502764455,0.011970225574868125,0.0017643536203578696,0.019312857735635465,-0.008695303711191753,-0.002836133707876398,-0.036374238856516306,-0.08246433199995155,0.02296311862507424,0.02887523573170122,-0.018282369696599715,-0.024205024476263156,0.10857597503019681,0.05786709595987154
TRH,-0.03572024683752841,0.0451935485639225,-0.011839639562197957,0.046345098935099895,-0.004504885203121376,0.018005738279570027,-0.013373789491545432,0.05010790025841941,,0.04347644522467232,0.02221672851693093,0.05154745199072417,0.013571526477559503,0.015103666028459594,0.07009773478245246
SEMA6D,0.0421331488312916,-0.0024088183888470445,-0.04187150699548857,0.009621114678656185,0.004844879432462361,-0.03794595292059713,0.019842001923118604,0.010878910358274894,-0.06432232099257862,-0.03969981680024469,-0.0035712510544104346,0.025556545092812025,-0.04017120499790419,0.08079530801093278,0.006345137718869093
CEL,,,-0.023358375560631302,,,,,-0.005580793289711979,-0.03726923773300463,0.03838554986986671,0.011183052829218347,0.014591988512346775,-0.031442561182989444,0.03153597848597498,-0.03397669967651852
PDCD1LG2,0.04101765914211978,-0.00192582661859774,0.02984625009844166,0.004626190654924241,0.006955208095066094,0.02753127187931601,0.04105662677597201,0.05115344267675046,-0.02731668950014375,0.08129480674986139,0.05550991872314841,-0.0037433113550557635,0.007929608071600458,0.10806090211130592,0.03581710804939872
SPINT1,0.0022394070041711492,0.0323091148827119,-0.031579872703769524,0.002580988678500299,0.006681076344205282,-0.006402396628870272,-0.02639769361050433,0.0805061801304648,-0.01278857228927052,0.06508504398201273,0.044829624103591856,0.045157144286377196,0.023772924976118433,0.08325861240054397,0.019987722804755612
CTHRC1,-0.05406219821992357,0.010679005714329448,0.025276307082760678,0.004024820964590162,0.015867214164942644,-0.01239529541272756,0.021360950227087488,0.02915731302947125,0.022511204931157946,0.003364499720468243,0.05684048228652716,-0.023721561828858886,-0.01990934172639396,0.005370535362282854,0.0868247438031988
PODXL,-0.020326003895805793,-0.008975092919540514,-0.01675724796888699,0.02267893451641329,0.06976713047123491,0.016675866397136377,0.00423524003552119,0.03540420753614471,0.044190662904338214,-0.04824766482813348,-0.004350127379970073,0.056865964157730806,-0.0055447180533515755,-0.022632675351368634,0.047241389597298476
JAM3,0.019230199798859607,-0.04144887336843317,0.023325169696710814,0.01673274328076308,0.02160071514934063,0.028090715881696225,-0.011171048722797108,-0.05810679685588897,-0.037175959834754656,0.015356574398852487,0.008892524160387742,-0.010103626061502962,0.0217876659583119,-0.059143529298639023,0.03892270940935744
TGFB2,-0.017390540596727153,0.03529585740927718,0.10504238268478101,0.01940516890780642,0.048824403017991416,0.005461827840182536,0.05182706906619209,-0.02721162858493306,-0.009639592245477072,-0.0014836876179674494,-0.037732352242333754,-0.00888264625074726,0.10189899783728484,0.060267637006865396,0.015552538169766175
COL18A1,-0.012566077915250653,-0.027960369304605256,0.02377428164735322,0.07472382841098986,0.030659196543678175,0.028631448665648016,-0.006981783170155396,0.13762356718927624,0.03758492806040312,-5.4301156518779587e-05,0.01944154454786058,0.0015157323086831792,0.03641863968635284,-0.08152648017700127,-0.016522873745623997
NODAL,,0.026210651011231153,-0.028515710656012834,0.07316058089376702,,-0.022883378541651456,0.012544229391592089,0.10382237527260077,0.05216716733379365,-0.030504605711618154,-0.017888121270056675,-0.02937377129943208,-0.014204247444002874,0.030096250731404383,-0.03637262347639379
INHBB,0.05108735346049638,-0.017695521838748323,0.02038061617245591,-0.010351760925573598,0.007235732740415573,0.036687971849922084,-0.04517698213854563,0.1656152406174152,-0.06700799519820615,-0.014248003738981887,-0.022828948361379674,-0.04021644304179261,-0.011901385361578812,0.03471732291886399,-0.014542202397989944
LCN1,,,,-0.01412825261105808,,,0.11216590495418628,,,0.024486241440904402,0.03152569441045999,,,-0.034696124696449775,-0.0223067845602435
ARF4,0.03651637670371042,-0.02551071639424066,-0.07940617404844216,-0.006161686985951858,0.0004786220320182116,0.018632386547959897,0.062157535608450554,0.07683782336354121,0.056673067745107206,0.0904856969462675,0.0256173377375241,-0.024368141437250614,-0.020773581271165773,0.017330419023138987,-0.0185051252983969
CXCL14,-0.06996431981968176,-0.01983267565405179,-0.0008804225757639552,-0.043068667133533134,0.005073052878651743,-0.006182973040789932,0.02294422234187345,0.07132829914435745,0.02474689164965396,-0.06509535869302421,-0.05238217635358208,0.04214356034983975,-0.009564030223404659,0.08859783107994906,0.03886480246470327
LIF,-0.021892921453760254,-0.03480329303787061,-0.02909661489715193,0.06137352520199848,0.022954768349080844,0.035021904841825754,-0.016810514619883397,0.004834078122241393,0.02328200278365118,0.03574579444579124,-0.000289479506671029,0.09722518099004936,0.034639141679446664,-0.04257761295145575,0.0645109601394444
IL17B,0.06958364332647385,,,-0.007003655139097774,,,0.09228795814554314,-0.02174595940480445,0.0368021440817763,0.002605579642344226,-0.012176208577684138,,0.11117336995160139,0.042507304846668745,-0.025220886637931768
MMP1,,,-0.011839636979414737,,,,0.06504694023950844,-0.01569680375093301,,-0.033854355711026934,0.12643182982328555,,-0.012796411820130773,-0.03141149742536078,0.02532804388227789
MATN1,0.03352189072104462,,,-0.014812512353716919,-0.013836102776913235,0.10962203718004118,,,-0.050316928367468004,-0.04082716854879656,0.07251028727259066,-0.019751761182125977,-0.01821227863533342,-0.0021920250136115574,-0.02298404724990158
ADAM28,0.01845174760868706,-0.0319254671545525,-0.009643821248023734,-0.028507463218221073,-0.009609963412335321,0.05383660038534336,0.02267469280622297,0.02977648671878957,0.01435160983718509,0.015949677072002642,0.01946225918256739,0.030738101006339495,0.025966524628045305,0.05745121506987269,0.05114958455148059
TCN2,0.004485942502351382,-0.002946316897174465,-0.02525173997803078,0.028194779252346015,0.0359197457585513,-0.021671945549775137,-0.025475005858400165,-0.08534795470810273,0.02530017339601572,-0.00028760836456124265,-0.0511815202126609,0.016077307839404652,-0.013537710273457891,0.08051890534474564,0.05032473903834258
THPO,,0.023672645681475802,,-0.028827089070553463,-0.02840491905870837,-0.01355278700568483,,-0.005411636858635169,0.07603517254479394,,,,-0.015798308163063705,0.059524629382700096,-0.034443684522762474
CUBN,0.029208833001426036,0.006882415456076845,0.035587372389963436,0.05675568785323544,0.021996993804801978,-0.005729313581379174,0.03713439535388314,0.00995610649623135,0.042761240242616384,0.019869112952326365,0.0009280142906923624,0.000273240701228598,0.01127437902705791,0.0018351254556396226,-0.011772207804236151
TIMP3,-0.030602475900827264,-0.004829169148301372,0.07620196694566375,0.041689120639763835,-0.036861689891667174,-0.045033086222951844,-0.09403898504884885,0.09642177440737586,-0.030421930720483527,0.04681692387438296,0.03392204992953804,0.0452965873580837,0.04407622116629716,-0.07208149499031534,0.04275728233193876
PIGF,-0.027630634878170152,-0.012975543630757381,0.05798372778945349,-0.0038307011096910945,0.042741908901245663,0.048149502690547935,-0.04272393915464358,-0.04507923349159294,0.06842482488852569,0.008050824064934282,0.010221076960165708,0.00812503180863311,0.015549569908056806,0.02030825280337128,-0.010071034417966638
CRH,,-0.01569411837232124,-0.012031229237608018,-0.021725537297283413,-0.0217812554848789,0.10570430690519701,,,,0.03221732631003098,-0.03706930587085627,0.014029353476696649,0.035993306152340775,0.07413739256241608,-0.040497485422970124
BDNF,0.007661034720839898,0.030379004869155804,0.057380849793821895,-0.017522566890070902,-0.018030431376588604,-0.01526391902569312,0.016702935418301142,0.0589166138109747,,0.026451364323707843,0.03880358381178596,0.06581105003456404,-0.011647663959388752,0.06104021752857917,0.0283025362878115
CCL5,-0.04703585801923736,0.05307945984549112,0.023077195511721757,-0.032071253273393434,0.05148790519331325,0.03620732460408353,-0.05679513664060279,0.04224849470676693,-0.04927585487478047,0.03204116959461805,0.03072172012973096,0.04183767170381927,0.0736043192981144,0.04399625538018605,0.02462267156254089
GAD1,-0.06953675148696027,0.03079750350956024,-0.0008339308953670702,-0.031283088876435626,-0.039935151696745025,-0.023966664973015687,0.04583863534211305,0.04126636660757575,0.0015360060608156645,0.042208400586350954,0.0489755264420213,0.027154159417428554,0.03135219721509608,0.013023898017250901,-0.0821071403127343
COL14A1,0.024629974248977945,0.046147699150820336,0.04413377910985792,-0.025062703318220306,-0.010469751534430126,-0.006133531439046707,0.04210448360837498,0.10293728217960083,0.04924882223535276,0.018875369933010443,-0.016294253136531246,0.02645817710993999,0.012013246499985543,0.027700958994182626,-0.010587541926569377
HLA-A,0.13585633363341526,0.05066239226580143,-0.013307351606989275,0.021908712230830543,0.012147227829204205,0.05047866724834605,-0.019876086595382737,-0.05992897126187752,0.0004934435065684595,-0.058086835362173385,-0.04764994561530199,0.020523965457141316,0.010811768480896874,-0.07772335106740806,0.041506299593293286
FGF18,,-0.012468859682582314,0.07462743623127575,,-0.014825929225314852,,,,,-0.03338099197244818,0.0052006444213234205,,-0.005625409399026251,0.05293895732705925,-0.015310660190941162
ADM,-0.05886764575166578,-0.02066147317818308,-0.040517968871567646,0.012138520748056639,0.035087266022699896,0.08712130496286465,-0.025642660290113858,0.01156412531556433,-0.06316141687260866,0.0043932586372276245,-0.06490292585548922,0.055082082735893,0.03143172335986335,-0.02070016261266348,0.06455521955699253
CCL15,,,,,,,-0.017332725619241363,,,,,,,-0.02975705006657592,
GNAI2,0.0807216871580962,-0.027553486554124967,0.03911074215573848,0.039216522278258975,0.015165390681304526,-0.008624052241892237,0.09938466212839353,0.03397577640166603,0.010341628915701133,-0.0411566426310825,0.004321459582383841,-0.011292707800705187,-0.029504562505579385,-0.02020273385774254,0.03398431176714779
HDC,,,,0.027751874286241787,,,,,-0.05742527602824977,,,,,0.0018973683297984082,-0.02298403684064411
COL11A1,,0.0360504290897525,0.011798038731098437,0.1271915410766546,0.02282888627778454,0.026556577131484554,-0.013912068206752533,-0.04083703579518485,,3.735906473291062e-05,0.01958148861870971,-0.031143746708611798,0.05181867484503175,0.005942853651606245,0.08626842089307771
NUCB2,-0.04517994811848511,0.0027772535480883017,-0.008084117818357947,0.01961450785686882,0.027633773804953583,0.032444323062630086,0.04621419134289913,0.013636878318302868,0.040373908341990776,-0.024016772506175593,-0.0751629356336634,-0.03083493987540934,-0.006292732503712924,-0.03589465715269893,-0.043239877418608436
FGF16,,,,,,,,,,,,,,,-0.0005126601569714779
CXCL1,-0.02388163485315287,-0.04127809854554955,0.04371648766493119,-0.0361406097797538,-0.013726754965715236,-0.01838598848878049,-0.0407761555284952,0.12735546729134894,0.057494317712471536,-0.0035460975611882467,0.06638976072316057,0.05879613666091306,-0.026021143985382317,0.028865597813359567,0.008931967046555894
VCAN,0.0423378498541844,0.013761287244352905,0.01245366501049839,0.0276656684744813,0.024509611677721903,0.04001051788915495,-0.07323247234093785,-0.0610702389370081,-0.026244458343642318,0.0012341460320351879,0.018268591465752805,-0.04550791925031161,-0.020442906835301002,-0.11682688643551158,0.04960892886984771
MMP7,-0.059374821440141716,0.04483255510421447,,-0.010312459257160816,-0.013664487453930932,0.09494120195880291,0.03727676390708202,-0.016154609862002647,,0.019638421736590726,0.00968134788346525,,-0.02124911007976275,-0.014040630478021239,0.02519470229890873
PTPN6,-0.045283425194954936,-0.07277359646897621,0.017219921433596085,-0.00713003524213818,-0.012988885957497092,0.07265819648743824,0.08317495047867905,-0.03355165648878511,0.05135450121076021,0.019823290012125863,0.04676733657709366,-0.0008539611286730048,0.06799617954507445,0.09320986731780137,0.07312087302132331
PTGS2,0.01907167077129356,0.04308502108956315,-0.019119057540508518,-0.009015394101548108,-0.007482185769323781,0.01095062724306215,-0.038970357410001086,-0.00600525414008342,-0.022464404648595355,-0.04049388011097946,0.04853534898876154,0.14295297610311608,-0.0012017852351392507,0.021703741281919032,0.050658544132700434
XCL1,,-0.013566565573950314,-0.012589296477274022,,-0.022443409366157418,,,,,,,,,,-0.04090425821403948
CD58,0.07278612026678993,0.016691033073678127,0.021946307023768492,0.0026436910304152047,0.007428732501814722,0.09392818269253075,0.0797520416099921,0.03573709799807868,-0.01588652064690017,0.054616172443766986,0.005875902266075326,-0.004519519384024414,-0.0010084446544931956,0.02984625361702807,0.10676975161678023
TNFSF14,0.02870896068678589,0.0572949054071496,-0.035434665734229,0.04930160049437346,-0.028123729288832677,,-0.033521490302463076,-0.031244705154620574,,-0.026703037833026407,-0.0287489260423371,-0.013329931203852601,0.02226998379410066,0.0046825339435444206,-0.05284926211439059
CNTN4,0.0011651279896976,0.08247453148609941,0.046437061816448605,0.04083434803261669,-0.0378541492562423,-0.034633110523807756,0.01905289827194487,,,0.005914075923590292,0.001255873965892201,0.017342532901887003,-0.003357873201137208,0.01909995760433446,-0.011726334368120485
NTF4,,-0.01716111133940331,,,,,,,,,,,,,
INSL3,,0.07883742420369119,,,0.10537526143145942,,,,,-0.02969710843303008,0.03195461669652419,,-0.018477345312744618,-0.019360072856254292,
BTLA,,-0.019791865776244408,-0.013124760673982647,,,,,,,,,,,0.00588701136263455,
MFNG,0.0189690344030413,-0.04037365284688024,0.036399031742535344,0.0009093387758673248,-0.018432608876853177,-0.019633250752062157,0.006895636288834138,0.05615621880224529,0.07143188472623273,-0.018742098808763753,-0.02193933737023301,0.03918074087921546,0.003322682228693906,0.0021563871385314416,0.090465923671016
ICAM1,-0.019470411002452833,-0.015787542987320897,-0.03331100824535374,-0.0025760234798428883,0.004606274596750844,-0.007282456361531586,0.052227438835668126,-0.026133038091126267,0.0695108178844999,0.020120825606523604,-0.014509640439483117,0.000710707010006331,0.00850193106230038,0.07895401034962612,0.06399908050196434
PROS1,0.015493609974513453,-0.0012237103043664973,-0.01742185685835612,-0.013775295553267022,0.03707298983046976,-0.061385522659969105,0.04808149853315342,-0.01978090397458311,-0.03371282810514508,-0.026884939573026737,-0.10307463366691559,0.019010624799708147,-0.006065597204223173,0.03433984791930898,-0.013695068820978241
CLCF1,-0.024582480509560654,-0.002654039470952401,0.04728880335138822,0.01971111190791275,0.007625597297474706,0.010820096566949515,-0.017502188256765028,0.1567318978922716,0.02491955955956798,0.03762493516159475,0.05992835027044235,0.01734860569667403,0.020725397719098294,0.03509590534824723,0.031545448078309196
PSAP,-0.019429545269881377,0.02100347282210474,0.0026673509357726184,-0.04747859595728313,-0.022039568884405523,-0.01327821225981199,-0.028887836016733896,0.01783443323276249,-0.0017120827984900252,0.002330196417092064,-0.038452039399058335,0.010601554139781831,-0.025838296441533907,0.1702308921167028,-0.0006178006775156071
EFEMP1,-0.03222458746660544,-0.017780761325162545,-0.009865084098731465,0.02823610353235693,-0.057534109874925805,0.0403881610682525,0.045361266196456126,0.08353139389488715,0.09176990680234273,0.02022471924197876,-0.04053131967469257,-0.014798453372527469,0.007628011598094753,0.0816609069991594,0.005289366328095173
C1QTNF1,0.04255506143961401,0.013003411886835065,0.05593309078677785,-0.011247732197893927,-0.01815379936712529,-0.03837288628098152,-0.016842741533260208,0.023512808945051745,0.08738376722114242,-0.014755741978447211,-0.015343920713716378,-0.03844806537258284,0.012109521885400555,-0.06451707770415331,0.06309495893167727
ALB,0.04221932626312931,-0.022136675873256732,-0.01935126055341525,-0.017297852938610286,-0.01720206489074712,-0.004322363957831778,0.005432027335550309,-0.06278418563107996,0.038207565339006724,0.06533034899077737,-0.03825812585286812,-0.00492108657321635,-0.03093061765307561,0.03777752228248589,0.04553985531728314
CCL13,,,,,,,,,,-0.01982249260097452,,,0.015120243459967875,,
EFNA3,0.009505877718867685,-0.002367821128452912,0.06285984017251293,-0.041807898403609364,0.008034729896860196,0.02654151225021639,0.07784661981557173,-0.007919014035286422,0.003586792792595621,-0.0021060377114927053,-0.01738383057779687,0.056359888785759614,0.0708370926069823,0.06553401369147902,0.07233444008478007
DRAXIN,0.06210357895839775,-0.03436963014837822,0.00926329988881013,-0.011028724295652817,0.027137420629881406,0.04289160207757649,0.08695857940735076,-0.08663103770345533,0.05066649763208013,-0.09347208527455056,-0.0149247621506288,0.012655117056794712,-0.00569425705911851,0.08086925381476699,0.01400488922529776
RAET1L,,,,,,,,,,,0.1726562650344187,,0.01037281565098746,,
NPTX2,0.03229276711937434,-0.011102702478238689,0.019307576799699588,-0.034293614388155425,-0.03461266872761017,0.03765732861661844,-0.06428343830092963,-0.020698504763696047,,0.0001358994209736781,0.015297560894581183,0.05033758716528599,0.032196397590872186,0.05398046081051781,-0.03202212644077011
FGF11,-0.016077627801020535,0.02989544584356464,-0.015639531354031042,-0.021607235712109985,-0.0030751107869263585,0.07649539012277902,0.06613022505966586,-0.03624811244822471,0.0015960630775490004,-0.03120867768062569,0.008041942183734751,0.04105314717648359,-0.004157187972671983,0.04779711784465814,-0.05125554140430409
CD59,-0.006856200257820459,-0.027483576720727914,0.014789133046116492,0.0012503174369211075,0.006275066756361181,-0.013769669237129745,-0.0008679363325088001,-0.023249697118303107,0.053599088277639706,-0.030443069742867385,0.05764412058635699,0.013230041332681528,0.002085030296648288,-0.029169087006860397,0.008459165420921929
COL9A2,0.07525992717751612,0.054198230344353164,0.044331346308947805,0.09197910122019191,0.0451874715650438,0.015891878861669227,0.04182202292901662,0.013244886471043384,-0.030712122669047208,0.02805401828740193,0.022561542228637408,0.012790957442798243,-0.008615857895669682,0.11902649337359933,-0.04464463627944106
DLL3,0.004313149125955489,0.001379443943554836,0.0388859648029903,-0.013262335241807305,-0.0479326362738693,-0.045215353913470126,0.04027482048066867,0.08180284599552082,0.09872697326818791,0.036494110847927815,0.06945868583504367,-0.0602715188741408,0.02077183847442795,0.11833910547960194,-0.00261153033167063
FGF5,,,,-0.013774182917549284,,,,,,,,,,0.098361180315898,0.032179831785512314
LIN7C,0.02901491128898658,-0.017627669552310894,0.048998722041567674,0.010318020683380886,-0.00597995063961324,0.027119767100465896,-0.04248690882192448,0.0658181222380514,-0.04479716454742608,0.02026573794018256,-0.008986547407485912,0.0566664857659042,0.0438723630123629,0.022950631902841,0.02492422301775227
GDF7,-0.03632858217905842,-0.009038578783360895,,0.03877670950622589,0.018658173578808026,,,,,,-0.014481551113469857,-0.032273899359767995,-0.015021003226184241,0.043414679102197776,-0.03513416426149677
PSPN,-0.04088480706989279,0.028732333522655362,0.0803574043056891,-0.03242219206240765,0.042642458009277726,-0.00892623039795421,0.13691824242314496,-0.0010601843958846099,0.020757759294193632,0.0466809179617941,0.039517552139278565,-0.017955807852807183,0.018446252215445495,0.06184040612066925,0.02611314907142254
ANGPT1,0.06557317546917736,0.01088269198324226,0.017746568788939245,-0.01512496210314899,-0.04249847352447071,-0.02147869869528308,-0.08527298263689366,0.07801429559725963,0.09623691482719812,-0.041220652644088536,0.021275779104153375,-0.014484520297441985,-0.012403099931175807,0.03952196049831516,0.042563789222430905
PNOC,-0.004341797143899475,0.07399625439183238,0.002452009809495311,-0.02204825967382103,-0.04469786753704889,-0.026816426243049203,,,,,-0.01539974515395842,,-0.01780801283064387,0.11602328237227574,-0.03720706072108537
L1CAM,-0.0377841790315172,-0.021862447862548973,0.02249522512574143,0.015363722257918959,-0.04180993465794287,-0.06460917618598866,0.046978349307568106,0.09499072338867742,0.01705729396017168,-0.029121275582235522,-0.02643550137873794,0.03270762557953054,0.011951038142399218,-0.008357676947734373,-0.019275282892019293
APOA1,-0.04052952373350758,-0.019418185009925745,-0.015688775488437615,-0.0021828808428862078,-0.020517822733267518,-0.0256765403769181,0.05535695620215257,0.14402894884787176,0.07136225225429896,0.022428926002580424,0.07588957986535981,0.009317105408591412,0.008737018168305381,0.07974770578795844,0.0048426776955826445
PSEN1,-0.005765991660582241,-0.04622331875410537,0.027462542451958966,0.0452459155303573,-0.004567981612103434,0.03571760660543425,0.06443073135093781,0.13117735896326013,-0.003740396522121764,-0.04703520684135632,0.03208068380022496,-0.01896882934029234,0.004695000847289608,0.01714044734068076,0.010648933849786506
CALM2,0.01584291692408245,0.01964251583723613,0.0551444403764935,-0.04478005293554709,-0.03365838018681309,-0.041349386119466515,0.036023037199356,-0.03718775089161482,0.0872324973944892,0.07061575397856744,0.0029704447909515938,-0.02606261993440891,-0.03744486698280496,0.053949826451751635,-0.02221106065956646
CLEC2B,-0.026348280505837297,-0.028113058757019437,-0.002658608806575438,0.02557836489287057,-0.032175037192188595,-0.005276912385473912,-0.020659188856471777,-0.05517071660325655,-0.07005398774699428,0.059516509724371565,-0.06308225825356213,0.016274920636101517,0.04555429718047538,0.059264267703317476,0.033690564602112866
NTNG1,-0.02885303787866012,-0.03646706174291393,-0.03198809126356129,-0.014935738991682579,0.024348144975079145,-0.008371743353804447,-0.028582888883868274,-0.04476459830076885,-0.04454512312690852,0.010758322083574332,0.001634758226475527,-0.05425950546860419,-0.039649666119484166,0.1375817131776747,0.03351811673201
LRIG1,0.045907414839598676,-0.016159615840348498,-0.020591275263088366,0.03269108298655893,0.030032650663891717,0.05748319222060029,-0.0010910406229446723,-0.027681272893669555,-0.004425767867086666,0.03570779987482621,0.024182532531144,0.032931457833152655,-0.007511695062879367,0.06539968198588152,-0.019785852624560132
CPAMD8,,0.02427355296023092,-0.015984164427546747,-0.012460602131332533,-0.017477697621350544,-0.025031815286772827,-0.0407761501759479,,-0.02252064372356817,,-0.016268853138409357,-0.014692838552787,,-0.03238022337622227,0.01599709061588944
GHRL,,-0.006711601840823837,0.0014031623882393254,-0.012311828022776021,-0.012299194614594871,-0.01729702526432154,0.06459351156959305,0.024364063069807276,-0.05901148240702745,,,-0.03972694185527166,-0.0162481313362673,0.061897178906180794,0.023027687876657207
NPY,-0.021559028291203028,-0.022754074981660044,0.005021652694319042,0.0020813070925035024,0.005490601648328023,0.024618081757409004,0.039375078712827694,0.031354312937903965,,0.0018393989734266651,0.051658774185042444,-0.04766626451267119,-0.05823137718498904,-0.03530581790618523,-0.00725225403659863
MMP2,0.030210638647441636,0.0038401027097122804,0.07777458606910692,-0.006951816350217918,-0.043412768889184314,0.04468904972743212,0.05432166016063515,-0.025821979421121036,0.07817289340074099,-0.014875015496667462,0.037942688826840855,-0.05988394627184288,0.02116975457526689,0.007702967022621801,0.032959612607204126
LHB,,-0.012844771528141306,,,,,,,,,,,,,
PPY,,-0.022359001011964735,,,0.02973497673778139,,,,,0.025643650115006834,0.0043568351212361104,,0.012007751253719416,-0.006562564365146722,0.01338087482647367
ALKAL2,-0.03480719964186362,0.07944110766266119,,-0.01412825032127501,-0.01140340481040598,-0.020919307103010067,0.012802679683700016,-0.055991441069681645,,0.06086094264048129,-0.00015938522739743352,0.08845757095871873,0.06773484470256343,-0.021146708357752803,0.06650201881598813
CSF1,-0.007714175030640955,-0.007077166700892372,-0.02373831107789764,0.007270299813755971,-0.03533593176250914,0.032725499439025675,0.06906243167046025,-0.0069470067021804366,0.01834497946594368,0.0219760404803753,-0.018623512515310504,0.03208319213272944,-0.019723566090270733,0.11294896225189849,0.0011549820091143416
SEMA4C,-0.07778298247758637,-0.0084767682439374,0.08615817961926349,0.012179970289727747,0.08252381580132104,0.06842175739792487,0.03375008181990279,0.06356327960876672,-0.06571746804922247,-0.006746197673833418,0.011540319799095974,-0.03826897211652197,-0.0025131672436591776,0.05403875684264099,0.016284294687810615
BMP8A,,,,,,,,,,,,,,-0.03657006893186264,
ICAM2,-0.03577491581958381,-0.025814325955446363,0.06228935850234187,0.07540641057804204,0.002237198898385229,-0.012664723870924776,-0.055709271356945464,0.07960945949826878,0.007707184743663375,0.09826129724965821,0.04481267342722293,-0.008940101263539392,-0.022293884687997916,0.021926675756124978,-0.019011631071577745
SYTL3,-0.007424583811527085,0.011399233114806076,-0.016655175088201964,-0.022619065319566253,-0.022457946620133788,-0.009115190142704527,0.02262985947259769,0.04000465261558654,0.027078909142245183,0.00024054619168626222,-0.016734479560554894,0.006139557865891772,-0.03838238797739185,0.04793123002990798,0.0702830342342094
IL1A,-0.06517463046049171,-0.003823035651160027,0.019904248808593032,0.04474669308703564,-0.02046858503222628,0.0003573052486534621,0.026639747966771696,0.024245435251973504,-0.0048019741938049145,-0.0044837157694618095,-0.027115014216610847,-0.03819263642520005,-0.023959269704389816,0.13194715449220407,0.016262784535501718
HLA-G,-0.03631842513448948,-0.013566564348775496,,,,,,-0.06228130419969404,0.05143394013923773,0.05763679845887805,0.05430769263524062,,-0.0004071734126466242,,
PGF,-0.03249983183360947,-0.03588987214728123,0.025557747865877955,0.02918291848022197,0.015184878320238229,0.014779150980610143,0.05001365392668723,0.10065302264888265,0.012421087232520235,-0.0028279165045845553,0.06348634298073931,0.017186506754774126,0.06752389307082862,0.010179795854303455,-0.02156506189644753
LGALS8,-0.00416988877383576,0.006446130596983067,0.011047724755581892,0.0009538935290447369,0.006680087626761009,0.018059322048947515,-0.07091762923409432,0.18336491434479593,-0.004599425008019431,0.04075420067257597,0.020900155109805876,0.0060708182771929105,0.02031759550496829,0.010569583589716764,-0.019856833661406125
DKK3,0.028664212074462042,0.007098611886852115,0.031115313968811894,-0.03870505707634894,0.010095782122013683,-0.0554724224043149,-0.03237616009333453,0.07828150219717728,0.05463884362860446,0.029700022931600335,0.07377098933445389,0.0012802020020498594,-0.034826761032795236,0.058269299040822536,-0.08267070209660872
COL16A1,0.16102423779773978,-0.029347388466081953,0.034260964387176136,0.019573855641688852,-0.019948151216748602,0.05165328039429088,-0.009852136511725732,0.010885745788960212,-0.0009071593230548717,0.010637590539425985,0.037865010797239855,0.03136086633015017,0.007868532407642303,0.08494689630903267,0.02617839628586937
