,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CD58,-0.021889749481055928,0.02652757527147851,0.0397905807428463,0.055598571776590035,0.04700964967096868,0.02998756968657508,0.1244550207777398,-0.005954817985695799,-0.007095176519300379,0.030483542818323283,0.051857925598728954,0.04439348663347273,0.0687399800843919,0.08317837689459831,0.04931274360119652,0.08918374837288082,-0.07453545489547186
TNFSF14,0.03442501338551351,0.10285314346587131,-0.018142823918759217,0.024450722585543976,0.00807921659944613,-0.010446298002573306,0.004162648181713303,0.0014293297867646309,0.1177216957182857,0.06872841929979889,,0.04203478798183511,,-0.015243743915941911,0.026758848586220536,0.053346483191126934,0.0296784569088093
CNTN4,,-0.0023106709578865074,0.009437496565034433,-0.020171607849803132,-0.029310222550488183,-0.01978533020634963,-0.04362234365567073,-0.03335044212393496,0.022347269689196075,-0.05927035977793268,,0.11519403357447933,,-0.023831518530621362,-0.03151553796162906,0.09565063289082235,0.022173311093738678
NTF4,,,,,-0.005519950915252263,,,,,,,,,,,,
INSL3,,,0.04230163646088449,,0.04175952615239761,,,0.05078390405571722,,,,,,,,0.14834438612058867,
BTLA,,,,,0.030623574091735734,-0.020003090466321184,,,-0.019350147563031897,,,,,-0.01020564322395497,,0.07452113173608331,
MFNG,0.04380177191438639,-0.013649444640101973,0.07815028747671919,-0.022601855438135476,0.007604250072764042,0.06817657905005427,0.09472414178894095,0.02803333722389152,0.039694945331670936,0.05683817835937407,0.08021576692907528,-0.015619731601486756,-0.003156443037143173,0.07163576066779404,0.02646727471329603,0.0771304370148229,0.0835413210904139
ICAM1,-0.08371637794074663,-0.06575715503467357,0.021508549560160295,0.02829642988675198,0.053949429946513174,-0.10905156313969426,0.03810381471902495,0.08098168365567626,0.05393883628721954,0.05804435568338358,0.07456598879570732,0.07734912820274428,-0.007965042867757791,0.00850207888671882,0.02979164395997103,0.0742389065213379,-0.1064346655090352
PROS1,-0.007024012799796727,0.040692590695218495,0.11725385376910519,0.05526439296831852,0.04104368267834857,-0.04450464091195966,0.07437630718734001,0.00040195423176901717,-0.005471059696396157,0.030656892826718154,0.026649443252510768,0.14653979251011628,-0.011879062577754318,0.04242526267532706,0.003618947598659131,0.05535590513348834,-0.06323621366787249
CLCF1,-0.031574560645046136,0.03216376387265837,0.08749537650125704,0.023934491954996192,-0.025629449020474503,-0.03165412453141722,0.015644374268305773,0.0023744742475889802,-0.02697405352025323,-0.037075243135084965,0.060514575681761676,0.06069666136559423,-0.039061594984077616,0.07941783422181233,-0.002361949901438168,0.013333259749240427,-0.059930219634224464
PSAP,0.14249556242064612,0.02237801124518781,0.12820962659750876,0.10726185323216696,0.06338826831687322,-0.007418479206835664,-0.07008871248174349,0.03715073174140061,0.015260076828787257,0.051623847945359916,-0.018342158261778974,0.07570597721468642,0.07344728654498321,0.08056316673075474,-0.010362731761360646,0.10904047836345633,0.056924270135442455
EFEMP1,0.08681980655299722,-0.0272195868795109,0.06062955935960875,0.05718585061115673,-0.04656002021797123,-0.04124917767461635,0.042838697990464476,0.09180827861351994,0.015001232551918278,0.10580512704634011,0.020532674517151066,0.07357181709635066,0.08370042948241421,0.05410070545009512,0.005050581272115226,0.015968082359759394,-0.07694609167742604
C1QTNF1,-0.05329289834632881,-0.023362758401238626,-0.05028663542327545,0.03561978697270666,0.04130752110940057,0.0606141514439819,0.038118104872377497,0.03650359443998789,0.010746082839163588,0.1269390920761331,0.003562657595571679,0.027042607370098993,-0.009584710517447102,0.08620798022605515,0.008566156059774462,-0.05764380181442033,-0.10206979427452466
ALB,0.017299676305103342,-0.04376440366438268,0.048278936142359036,-0.03399253320351867,-0.03734375311836202,-0.039156537404664946,-0.02060694149450214,0.0009197167562169108,-0.017209939009532743,0.073295741853666,0.012252462529331983,0.007766997385401559,0.010514262147830744,0.03898901430673358,-0.04371184107855894,0.015184463691816375,-0.013775239559201515
CCL13,,,,,,,,,,,0.012543466582960025,,,,,,
EFNA3,-0.030847269541001157,-0.029252630887965116,-0.005055479233031336,0.03645617530258381,-0.03703440778288527,-0.002542667671596806,-0.07571985434101848,-0.05645334831335626,0.037418133867870955,-0.050261704509269256,0.04311685666398424,-0.03871454021110314,-0.04480223683641207,-0.012689313966389238,-0.02445869882724836,0.029240587250061574,0.08753982019663958
DRAXIN,-0.06556378018505282,0.09080819429335173,-0.0055667957826792515,0.0011519785249703431,0.0437163681073763,0.004470313207336459,0.05626704795523356,-0.01396453845284669,-0.0138187365013334,-0.022066160048083306,-0.022142004365124153,-0.05019739683433845,-0.039952011837759635,0.03327343289571941,0.03409992049957467,0.26084774160718793,0.027212577511223333
RAET1L,,,0.03611071084138115,,,,,,-0.016551046885300517,,,,,,,,
NPTX2,-0.004923164362503682,0.010952524812293946,0.023294735383313753,0.01159189025394853,-0.022368071259220995,-0.020371121533112695,-0.1386886388555474,-0.009088509792168197,0.053350257197015326,0.04694232272060483,0.06848740397754884,-0.04766048290730184,,0.1198110058216294,0.041429518994839196,0.18535164369585333,0.10009455150727425
FGF11,0.0065223626783126095,0.025210738941735613,-0.003038345740477124,-0.010666805560973153,-0.005127068735063485,-0.04326669359792405,0.09604534823432832,-0.020917816915836163,0.0440690536773847,-0.029437040191845114,0.02610015004619949,-0.0884522483237847,0.1208306222239035,-0.032737891655491805,-0.0222524101626292,-0.04428961842376666,-0.038815355571029254
CD59,-0.003098943347163986,0.0017097438144435802,0.18545419674424224,-0.001298620152831526,0.04132826873966991,0.03015324767071863,-0.02437141231533589,0.13324089172173897,-0.034736988967747316,0.005170055841385863,0.00945508745559411,0.1543984465488356,-0.0244461228809183,0.02100675740476174,-0.010104257082583478,0.17650701444146985,0.07339417089153977
COL9A2,0.062157204931945854,0.07795974649656724,0.06973064137042725,-0.020718523107929713,0.010967405264579887,0.02735435118381327,0.00852588137496359,0.0035613016226840348,2.1178063268974566e-05,0.006273653697782133,-0.01927099815013179,0.06510382109391066,-0.05366999204126719,0.0016401759791864125,0.08011096872291018,0.05356053010697582,-0.05362059560699477
DLL3,0.10420231956739144,0.10960767979834654,0.034186334731166154,-0.016776619928264874,0.040623948933167904,0.011280378992088528,0.060407886699318854,-0.02632888864116408,0.016620101518676902,-0.06665675617860477,0.12192337667315317,-0.10131278291943341,-0.05451985815282839,-0.06414134330320428,0.008353772644934357,-0.051173511954665296,0.046045032489147125
FGF5,,,,,,,-0.016409191506244414,,,-0.015502176334022158,0.026846876842226357,,,,,0.022005976865312867,-0.028427286510665378
LIN7C,-0.023740041108507793,-0.01701585273375718,-0.0523063041027142,0.019880758657615356,-0.02797374723093269,0.0011915030793547212,0.09284251629257081,0.00203548979583919,0.02315837550265421,-0.01955079402631314,0.04786476912323384,0.08426373362621421,0.08486486585124348,-0.016592463548768487,0.04758402320031476,0.0755714880145733,-0.08747670843961963
GDF7,-0.0522255469526884,0.026810409510379874,-0.0149585662648253,0.023604356034343174,-0.0389074122575713,,0.05372312995326612,-0.04010732256687752,-0.01515241077536686,-0.028495411309771023,,,,0.03675844775238505,0.010033448283781941,-0.005261534767186749,-0.02959694659059275
PSPN,-0.03345674002335297,-0.005047599947854366,-0.05139196378603621,0.01328443092050166,0.01799396218604177,-0.043434448021076814,0.018928523391117107,0.004019438891568916,-0.04179622503814439,-0.04358752204662719,0.09085784689687636,-0.006001104102798206,-0.06702100825714544,0.00912665607611858,-0.029290715389625594,0.06028864629689615,0.12379705919073711
ANGPT1,0.030255727206947317,-0.01846159791452537,0.06603459150436591,-0.04090311602989461,-0.008274462430854649,0.019304889853434152,0.13197498355019785,0.026623729563370144,-0.023200080543992575,0.02750862022859893,0.009546752502262496,0.09867056695843232,0.08379772343930862,-0.010380151169449316,0.05136752610358935,0.11291617081562685,0.024562532193411816
PNOC,-0.03275237017783119,-0.03861652811608259,0.10023324056447123,-0.037654379430713855,-0.0026681306217786744,0.04529511366944899,-0.03405119625238849,-0.05727631990352788,-0.06042847489505901,-0.0513123032318121,-0.022580480802504296,,,,,0.03641460812007147,0.013133841471373583
L1CAM,-0.01143576869617668,0.014445434558637199,0.0047700839930500125,-0.0362453149582796,0.0005008381774193682,-0.085530981432532,-0.06322162451995833,-0.022744636269395865,0.03203109312327077,-0.0584706692947907,0.03421933605850838,0.016780286302215175,0.07087458718018366,0.0848875042861473,0.0536951219837545,-0.034483650429763944,0.19599872054546386
APOA1,-0.018696762252490614,-0.05637623443200798,-0.031621518115603146,0.12221181932681219,0.01390197990527985,0.12940329707867876,0.13286212579699583,0.0017819581702008807,0.05790047385083566,-0.027255754035107296,-0.022153585662480175,0.05924811977271626,-0.020138348475318032,0.006976810107294119,0.03894238638334413,0.10336096456193411,0.04763384978405545
PSEN1,0.002502926300733911,-0.025777494501492946,0.057187306342226595,0.041125360910938054,0.015273070049635929,0.06772002802588425,-0.03105111881595432,0.019597424898939817,0.031072086348713907,0.08826527479603191,-0.037973623099680894,0.09122180675280282,0.0063964313083599185,-0.030611987343608624,-0.05150549055241534,0.05799217681525785,-0.0036242904641963854
CALM2,0.04272556951386464,0.07036933468089279,0.12025441585577533,-0.02258710446779359,-0.062820588210591,0.030210709158171492,-0.10103244198025872,-0.03719798138904925,-0.10993250756343226,-0.06467626441670067,-0.0018792712185019393,0.06750578204805209,0.05063375169167851,-0.07497150763539842,-0.1168693358718527,-0.14778478128135658,0.14880314616155668
CLEC2B,0.10307554755232966,-0.06634253583083173,0.012146073254433953,0.0035857987090465652,0.06812766224333706,-0.013840218122706178,0.10486077539471408,0.020781298679059052,0.027416970456579585,-0.01599316864071224,0.04925457252437698,0.1120604564852482,0.039493676890671604,0.12440130260953913,0.07773770752672753,0.12780096146624392,-0.046547977387609525
NTNG1,-0.06110352750785498,-0.02264454321730956,0.06959345813296819,-0.012564839402873205,0.022239170255978383,0.02537282646933095,0.037850490185559596,0.030764699657021544,0.057694425833212826,0.08179178793879732,-0.03700288835474944,0.06881597661858381,0.055227069756896806,0.09716566288854481,-0.017112423828499337,0.03416125723462167,-0.07483061539775508
LRIG1,-0.041365505805609326,0.09080030881367897,0.05500125949791506,0.0007690681981815244,0.006233017842233486,0.0063969764716568945,0.04572962373478755,-0.017869686109205377,0.04237830400549861,0.041532032164597464,-0.021801102404932274,-0.04257675887713683,0.04268544994150671,0.012735080258528068,0.015992061240118698,-0.15214774756527405,0.0062216789496913755
CPAMD8,-0.04595399929210557,,0.04173771909701287,,0.004184349310308435,-0.024361029889602485,-0.014844322010247565,0.03360476427470731,-0.02804585944400934,-0.0021622358501466815,,-0.042189995638917094,0.054443871764359816,0.017198002963494486,-0.05035057776316782,0.1102305158580225,-0.03680062376643719
GHRL,-0.04320365737759908,,-0.01853910100216806,-0.027455068667872055,-0.01739465703499798,0.05043635770769907,-0.03156854431780112,-0.019227362932967198,-0.0138187365013334,0.012989700691427701,,-0.05684341397803671,0.035591692708291905,0.010508626563718008,0.012438621893418952,0.06737271576328911,0.04182890007523632
NPY,-0.007007833138220132,0.02428416676828765,0.05223612582161674,0.030522930624229297,-0.058652221872274105,0.003480011519464918,-0.006113858195830505,0.028958289054279322,-0.006546693580113994,-0.06619225311881942,,-0.04926877861049942,,0.0211357556419441,-0.06060564250880739,0.15036497983037916,-0.053720355213137026
MMP2,-0.0020592038943601136,0.0644962287176648,0.15024582656089783,0.004905907673050944,0.060239540607881524,0.013642777500071507,0.10851030611673237,-0.005951257733236089,0.03611383243719327,0.03509752767858902,-0.03941542194145226,-0.04649925166531999,-0.0460411274365291,0.04957424942009717,0.059719119666150206,0.2281552945394082,-0.04303439812263791
LHB,,,,,-0.016366958000066066,,,,,,,,,,,,
PPY,,,0.07513366600990759,,-0.00681135957770227,,,-0.00045328667413431023,,,0.07637872164201336,,,,,0.1391215258338169,-0.03787622275910462
ALKAL2,-0.046211304831048815,-0.04041546795977958,-0.024874712119499123,-0.01737411683088218,0.00020278052748296205,,-0.016830992194432744,0.00958386882090862,0.02155237016227719,0.05058370768626977,-0.02476010782348683,0.00023157051685059456,,-0.024205186670615265,-0.0443019839953787,0.05235538184298082,-0.03516595520464279
CSF1,-0.007901266936531265,-0.05924744375187637,0.06771836703976228,0.009889663599721484,-0.026023963210136,-0.05082774626306821,0.04331492518547501,0.11124708891382731,0.055838690459622184,0.01687698998713123,0.025684768174309265,0.06470456565696801,0.0077302901037670825,0.06643127875149846,-0.008085560976277566,-0.028543009505741835,-0.0913935210539468
SEMA4C,-0.062345730775752964,-0.015186608726645607,0.06136135931987835,-0.034484668022556134,0.02957271526085117,-0.06141546746221991,-0.03859685906087168,0.031784870311242226,-0.0012200776270390775,-0.010861556794850933,0.012143027597433655,0.10812768274001874,-0.12123691247361044,0.009658334956591994,0.041930562079811315,0.2628462116694777,-0.006302852446836446
BMP8A,,,,,,,,,,,,,,,,0.1672150205837623,
ICAM2,0.02678648502396945,0.055954229594796276,0.04341103793182169,0.040815814161892804,-0.004348589664771041,0.1253238401747038,0.0756299939291338,0.04534056364244274,0.060758207933071726,0.02778853203707739,0.05867795556242983,0.03520632944464257,-0.05731107445156724,0.04986762960352504,0.08311064686805726,0.2452844465360648,0.13396054593340148
SYTL3,0.005519600266408279,0.011527049022846281,-0.03675880306601849,-0.010140266064815042,-0.0015467497977934926,-0.060733481000066425,-0.015691918346528444,0.025468985241733095,0.03484718814425342,-0.03185678650225468,-0.01990061536873604,0.016948601293403368,0.12517707803288386,-0.027503511226105042,0.063656738532301,0.052835106163318234,-0.00937606753868146
IL1A,0.0042479494831102445,0.1764534868841727,0.0354107173214773,-0.005920109441225235,0.05734152247842222,-0.04312015693756933,0.08784873584691462,0.091059245297146,0.023287260766110183,-0.023239499263152878,,0.05879937163159974,-0.11230057524245778,-0.012478002151618397,-0.03705045796153499,0.032745397673853004,0.05249690862547218
HLA-G,,-0.011893024816744582,-0.05652169676683909,,-0.0017246654601406953,,,,,,,,-0.040315891309355686,,,,
PGF,-0.05376510000890889,-0.007885958933348992,0.05825930428099462,-0.0046320634458962865,-0.021395615336113546,0.021525686692698984,0.12180115758672179,0.005692301296226675,0.05672062664315151,0.04920437955342536,0.048626012362549154,0.13016155480856254,0.0027835926028017244,-0.03191176521624425,0.028316883603309837,0.34803595230564044,0.07514759098484027
LGALS8,-0.02667028956566022,-0.024253020918239113,0.04570888070444969,-0.029758275952701963,0.01576335469795723,-0.011340795821170566,0.01622820285209078,0.04237700300756771,-0.01833208570704769,0.01822380783128355,0.0060488578415541045,0.09183615948568769,-0.02291149052481105,0.14220472542606485,-0.01757290745733829,0.08776427392455914,0.014325890806764512
DKK3,0.03163074573046964,0.1168486620075952,0.08218882226170676,-0.10173980017347144,0.031530478458782076,0.034166194665240325,-0.07245330782933436,-0.07433164791880366,-0.060117505686942865,-0.08471537265890637,-0.005156024259484586,0.05018203741814246,0.10473203679664579,-0.02351555770110116,0.0493960125886881,0.1537817583415028,0.17617417489163734
COL16A1,-0.02631111220624314,0.08407021220119744,0.08628543693494581,-0.041027935601565126,-0.049625490503786715,0.007462650039414365,0.013683650534899382,-0.016138339718662405,-0.059095882938745,-0.05675984776854931,0.035127898425163874,0.054666088016015274,0.0028762695423784376,-0.0025149032415996216,0.03646340838644293,0.19973354276437782,0.01614241347861362
TPH1,0.08695745623103203,0.0008631359391676458,-0.008631471465814835,,-0.0023493451251275794,-0.02391350883892973,-0.01764615375454888,-0.020652252215472833,,,,,-0.05517270813378782,,0.13351578461472666,0.11631029471751879,0.02305856911776946
TNC,-0.04245625265519157,-0.04143840461135449,0.059585210792928424,0.014666202942019,-0.06426342621483143,-0.040866736280357044,0.08540270411211304,0.011898213815042188,0.06911178249323355,0.05281137325331094,9.498349097290032e-05,0.08782708696251694,0.0796281350798538,0.0758722335593811,-0.005181120416583171,0.07514579354330751,-0.04963320766843529
TNFSF9,-0.03483401936190684,-0.034510223914279305,-0.0078074887508672395,0.01705220038236377,0.05188808426250493,-0.0031549300648572357,-0.03983451154025329,0.01721409327451195,-0.023081463198572322,0.006294802507691643,-0.033044262948774605,,-0.02235157990111031,0.07055981309415477,0.092884510428237,-0.01803060539884194,0.08236996983474623
C4A,,,,0.02167985055108151,0.06544764691803409,,,-0.010813087327982593,,0.09588032534079642,-0.024768072423392795,,,,-0.004038194253813749,-0.0046756099021637194,
CNTN2,0.13660155577417257,0.016952021832672103,0.028010315688036,0.044986343795671645,0.05273666144870693,-0.032158616602812704,-0.029610944736184187,0.08314531960937406,-0.04027247838959694,0.06856360318252525,0.0313764205597199,0.06505462522045868,-0.031958448454236905,-0.012097608369274497,-0.1055960559185361,0.03578873317195532,0.20928115882694084
F7,,,0.03050715132491982,,,,-0.014844313382231049,,,,0.013070874435847733,,,,,,-0.005012849917073259
LUM,-0.008363395597916141,0.12898823146922236,0.10093188075020823,0.03935892500936554,0.03123137964262317,0.019372438667771105,0.08003802506975105,0.0211967791991176,0.017401093460391658,0.09612929329529622,0.02378805145856008,0.10715630982485246,0.041141903062266005,0.07332328470916713,0.13899555776350084,0.2097486748598955,0.007371188985703739
IZUMO1,0.024649888283019502,,,,,,,,,,,,,,,,
BTC,,,-0.015402073975965918,-0.0015062789990306833,-0.020507227034253016,0.059903393957548956,,,0.02247176980831267,-0.022736250909746666,,,0.07649925082828885,,-0.029354631775686757,0.05476553341674396,-0.020466120911727465
APOC1,0.19259808956734809,-0.020212080003694104,0.11749383796167877,0.10194106840398272,0.09608781810643156,0.06700669340157041,0.14501785665736935,0.03466714175155785,0.02158952419968062,0.13580004838193196,0.012308470768593816,0.12697076007350241,-0.15818423381398397,0.059711488294775024,-0.06984769108148671,-0.17136742609523836,0.03458085034634353
PKM,-0.08702243170510929,-0.04051526856278078,-0.08669051211485759,-0.008801584216881939,-0.10780987638643885,-0.09257735272790124,0.0046282064641429786,-0.06187693410090046,-0.019841607644710033,-0.10810305809651023,-0.01885573424657002,0.05232944037877948,-0.03342298612334598,0.05481192933155199,0.040048328620573476,-0.03518661331047977,-0.10465168045149449
TNF,,0.10887620261043922,0.037699386284139914,-0.020300224444034894,0.05578541304814417,0.008437197573994125,0.06875386262827202,0.064669729748508,-0.020202687363505938,0.027049171622240336,-0.03214363758392467,0.08432462299907616,-0.06658118015053689,-0.0031814530193136972,,0.05840109626613348,0.021736900861480682
GNAS,-0.09859790285780538,0.0971034916328614,-0.08095420043971566,-0.06551333045749257,-0.03786814495026789,0.045753431434652506,-0.05624086457715426,-0.09618697035382699,-0.09824094745359074,-0.09779113937384315,-0.0632146416931799,-0.032848750918455634,0.033737868704806676,-0.09263270661070838,0.046190847537745196,0.0018668793927862188,0.07026774147679057
BMP8B,-0.0026039623102116645,0.10327396525614056,0.06110358383921536,-0.018049686088586047,0.009153253873966549,-0.02735390410053169,-0.021375322638284115,0.004897850347477199,0.07189074356266922,-0.016073925388900043,0.048641346401153106,-0.02014958763599435,-0.07318067789990212,0.008051611805685314,-0.03755481986267667,0.32813325726459813,0.023101629787695335
LIPH,,0.04251715231134221,-0.03249295842459773,,-0.00928565301507389,,,-0.023752608345840687,,,,,,,,-0.0024969396519705644,-0.023745817028021844
CCL28,,-0.030920341420935922,-0.005263843614325942,,,,,-0.003048058415599218,-0.015866375151217804,-0.023173331067334532,,,,,-0.023648202419219055,0.07698935035308732,-0.002907902539640666
PTPN11,-0.01089285032167702,0.03575831093273242,0.0207755499663631,0.0016358651556530495,0.030367239635938747,0.018498361349445474,0.05350256950004337,-0.013859940627088209,0.02005690687998811,-0.01994431010092755,0.0419228707087972,-0.024597112149084534,0.1313374002293085,-0.08809117065217123,0.026561222753545072,-0.018612956597943067,0.014835636696896637
ADAM12,0.0063277416389357155,-0.027380519064717144,0.05225678571844619,-0.020388294375420175,-0.0616407402266484,-0.048201125029741,0.07683319695168916,-0.04710178297059923,-0.015333865243471658,0.06045035440597887,0.042428980495758294,0.0017987237750203937,-0.10057362963085813,0.06751912861888497,0.008259827517810325,0.2570563429889273,0.04534727585623335
EPO,,-0.011630487750637892,0.007651208145636418,,0.021367783901281526,-0.025660408709777843,,0.04662616572670283,,,-0.02053104735083959,,-0.06546837390765371,-0.04453371649796599,,0.028374579810341017,
EDN3,0.028293366125707292,-0.028925172997079134,0.0878075820184023,0.006266947902451298,-0.016987610679854086,0.058316575481446975,-0.02630202863561671,-0.017120266906913494,-0.03109962981405183,-0.027762649197416563,,,,-0.01320715169057869,0.032980931138619364,0.0640189117259988,-0.04896407018827262
CCL22,,,,-0.021645570086630452,,,,-0.003932759353370296,,,,,,,-0.029354633074809067,0.06495819796834032,
CCL2,0.017444180938068984,-0.0035917388833706255,0.10119458276442252,0.02998121887017877,0.07756560884116583,-0.06127292979672648,0.01382741312066116,0.11434185409283744,0.02960043749545328,0.061492156494883814,0.056970502557987975,0.19022266550338604,-0.0014659286521064474,0.11945390261782562,0.016957688426276804,-0.03581701402943301,-0.1273367508577414
DSCAM,-0.013098720896313552,0.05305951701326851,0.028524998535785752,-0.001793319417091633,-0.0012319442145463455,0.007213889334888783,-0.013224646132552432,0.05101397341672121,0.06907175080860499,0.008165441528709504,0.04710126832550333,0.006475764513115759,0.09709008010923317,0.008190344899484154,0.039406531151207444,0.02527824855752535,-0.041971142544316616
GPHA2,,,0.05697781351869169,,,,,,,,,,,,,,
ANG,0.04239063318124314,-0.10182457550735008,-0.020050504032409436,0.04338379877065417,-0.02180634227287496,-0.01275006158913612,0.032994377454414484,-0.02003385031766946,0.021999810501529063,0.09455402794449255,0.052963942840302466,0.02854683231628436,0.034788878098670546,0.08058643105485255,-0.0021193271694537256,0.024171403234734323,-0.023869998881485187
FBLN2,-0.043483840693816916,-0.004042624135417615,0.0786276552491094,0.013765537360948286,0.00899434230606756,0.0909666025425313,0.024625180239622162,7.962163160986292e-05,0.014880055369749116,-0.011642265846730414,0.09520828139870614,0.05409380788750437,,-0.007226944257228134,0.04104529811393268,0.08361558237213683,-0.01650408517855773
VTN,,-0.009670356200388065,0.05674799528502555,,-0.025867704466812372,0.0029406689596108396,0.005866484682607313,-0.04082758648191567,-0.021157294141328036,,,-0.0357814798055617,-0.042005475236212106,,,0.05220599983679341,-0.03614259707922472
VEGFA,-0.0634247630538235,-0.10163745798575664,-0.13750337018072512,0.022626656814955425,-0.08385250281343128,-0.09243789276816701,0.029886520932114885,-0.03660541361807412,0.015171558368243661,-0.036375716165700935,-0.06759769809337947,-0.0017285090323050807,0.08674031563969489,0.011434566332401216,0.001339344661607548,-0.19527947183411556,-0.11423311294163248
F10,,,,0.06659895547280957,,-0.024138222195621433,0.007215488203304242,0.016132582901273205,0.0032636391807999254,0.06178250887067422,0.06874672764749197,-0.0388132539186174,-0.03217437691749854,,0.11338928585948999,0.041846458321776345,0.06820951391087546
SERPINA1,0.10193115056170375,-0.054795951026505516,0.1058301970320804,-0.005601413037206202,0.02897165541673206,-0.05397452736836463,0.08682478566129859,0.025107811398615343,0.04863197216536577,0.10763023007915881,0.06980482923250886,0.06268721884378896,-0.062253407211666605,0.0720786627620938,0.024570995493367557,0.07350365945140659,-0.029062793286713174
VWF,-0.05898778384305021,0.08541230815674393,0.11907954099873733,0.10597302270662312,0.04300984085387367,0.04441810666827008,0.11461142431443633,0.07671170955408861,0.025496138295599064,-0.0019718254367421992,0.0975555520841517,0.10293086510510925,-0.015796303926470467,0.031071504814663253,0.12765775592612483,0.30638535378137893,0.13805574963907447
GDNF,,,0.03308748189567124,,0.07744199533444944,,,,,,0.0044832297494698725,,0.047433533979809775,0.03782728763854215,,,
VASP,0.02985523890483075,-0.03573467798576242,0.07432879947723246,0.011812970678614506,0.038653471736546444,-0.0021880659804586274,0.06955420199528693,-0.01536352021470371,0.03526665156211789,0.025632535001193946,0.03543906823065814,0.13819736852571643,-0.012750730676071131,0.0649617167229981,0.05506558483947456,0.28332385832116047,-0.031644067040058406
ADAM15,-0.03808501600452628,0.11136708468470816,0.12051208543835146,-0.016017158333397542,-0.006940367529121042,-0.038032171977183546,0.06357495836702962,0.03835532493692325,0.011611117885179573,0.020254261841075913,0.06620267943075307,-0.04091270896428712,0.024052955376223335,0.07894139428199437,-0.01818589604718161,0.15273219344017605,0.003189455266103301
WNT2,,-0.003816590994793376,0.012264712472724957,,,0.014221002160840376,-0.03810308468961425,,-0.018001592557280392,-0.026245509328141237,,,,,,0.113718006829655,0.01731172546046447
CALCB,,0.028195605904893173,,0.021782587336254145,,-0.03124968293922506,-0.016409191327920392,,,-0.01757057082793023,,,,,,,-0.03842289702771971
OLFM2,0.01823285928260776,0.12533221224903865,0.040989596113770725,-0.04723266448974752,-0.05500849123141554,0.02184490113697972,-0.03306019504046415,-0.03904046076333102,0.034870204560851055,-0.030737471090462487,0.007474959108453171,0.008895857830260579,-0.015515560588130183,0.033571603726027126,0.0038079608874174702,-0.0628456879083145,-0.019860826280645817
MFAP2,-0.04685702438206024,-0.04824470409610704,0.030149859837136223,-0.03912244137438022,0.002105975036394695,0.022504252412010494,0.08017264260624524,-0.01845283219407089,-0.03015908637166853,0.16426385428500992,0.0723763999192315,0.024689612474493344,0.019542049614677023,0.15287476737168876,0.12913636350316096,0.36143493531866644,-0.005036083592517889
HLA-C,-0.012393292828245217,0.08083654072491303,0.14409054484664852,0.030017899352166245,0.14056430828236147,-0.021252045222093802,0.131768312575902,0.12010763031646102,0.15069677848238286,0.1154817465463301,0.06695712084037955,0.07470088048154978,0.08838403921054655,0.1747564657128304,0.03670309044695276,0.28678729459740365,0.06074133002835975
THBS1,-0.024535685082905222,0.0574100813795741,0.08322566137744256,0.030493574684157688,0.0010161279932395528,-0.014378407601954041,0.005505430278945426,0.10620524667009096,0.0877701322624378,0.018037300364691693,0.07095879146533154,0.11392805676467435,-0.06712994425763948,0.034231713623797344,0.024637338864637703,0.07001885716006753,-0.14921914528480484
HSPA4,-0.02134249179575904,-0.04006495295288138,0.01661600825612804,0.034903935881156985,-0.015137194710366932,0.007287626103415032,-0.0064104273059444215,0.049146552302714794,0.04655831563439532,-0.08472421639008078,0.061364498389323154,-0.06343923610824555,-0.021479292304030877,0.05810141718089234,-0.00909907860597556,0.03393129553234419,0.07638398855531073
LMAN1,-0.003958005280015983,-0.011354376505858577,0.019485038194930002,0.022920673473346555,-0.06629322482190057,-0.059417278502350394,0.0778372320831973,-0.004250794855733329,0.0025858674897979547,0.0011700555789957152,0.011865953577117753,0.08882551052943649,0.007483903497728853,0.03658951700882617,0.015053417014145844,0.04886170789375142,-0.10805196932964109
LYPD3,,,0.0015374542219205424,-0.0035837024109244423,-0.03893862636695368,-0.025871153774582885,0.08132737515926532,-0.03479355594908918,-0.021023350937889988,0.003980150274879221,0.0321360211870778,0.1370950055541369,-0.061509929586887974,0.027035983537685285,,0.07167262017384189,0.010740441880645586
APOE,0.08752122263721278,0.10380454540531432,0.09015326068774215,0.08627460040265379,-0.02875359228294502,-0.06628335535128495,0.062041144906664306,-0.005960587979225664,-0.0016598270350479023,0.13524222759544788,0.006206491264486976,0.009678546557048931,0.0858397613388391,-0.09308266940005178,-0.012953141824980405,-0.041282156441296416,0.09669627555947129
SOSTDC1,-0.02562439158941517,-0.019607081561669158,0.027261767056085153,,,0.03811763516941638,-0.0029490119854562154,-0.011116225619871106,0.02960404641522261,-0.07748224630837657,,,,,,0.03469793443873325,0.029013380450896773
ANXA1,-0.036307068362758,-0.05230466010881249,0.09458880658602918,0.030064244194895035,0.05590290575667268,0.0027719121510174196,0.06436056206074739,0.04756994828126423,0.08697671880956248,0.14830823472331547,0.01659239581476105,0.1960012665623736,-0.07446163731532703,0.15331135925668854,-0.004128913473123311,-0.15869367326467215,-0.04842479490609944
