,UKF251,UKF269,UKF275,UKF313,ZH1007nec,ZH916bulk
EFNB3,-0.011296293732532239,-0.04169114837225298,-0.020476672320523383,-0.005798595236203146,-0.06258864692296334,0.03777739331054445
LTB,0.0148750341889349,0.10712060033540383,-0.01697239002811557,0.0847212179445726,0.16023697592607974,0.012740460665755618
ANGPT2,-0.03881550235797129,0.051675220533034576,0.005680363364221693,0.07839977021573002,-0.11156393899431434,-0.016430453210290446
ADAM17,-0.009475539857933894,0.08893000055921109,0.03101160571621072,-0.06332519245746686,0.05002253105826799,0.022676688570603534
LRPAP1,0.055495395481400346,0.04062112060000588,0.023252626290843424,0.055052048616951045,-0.1076502369960224,0.07257044966924452
NID1,0.010117877183163647,0.0686208871931734,0.01785583466618692,-0.009585952596097095,-0.08939615543606873,0.012479392063246005
MST1,0.035916728644934705,0.12673407005766296,-0.0026724770449169594,0.00735586281519888,0.07885283506929765,0.020005803109715756
CCL14,,,,0.09043605032836188,,
IL13,,-0.01476124327156235,,,-0.037021293487351094,
DCN,-0.02386723426843127,0.09159588186713226,-0.0354865061115558,-0.07749222190272853,-0.13050570708752587,0.008794745740962194
IGFL2,,,0.012476535280919946,,,
COL7A1,0.0053423658753797496,0.0227495710777173,0.015874697846088793,0.005041901385093474,0.09147826912309026,0.08390144917575164
CALR,-0.06201815606030416,0.021986915632853182,0.02534822938674131,-0.026703225630349353,0.006106554611361016,0.10648167942274865
PIGA,0.01733824714077551,0.007673234029399714,-0.04371797765223991,0.05180756145835793,-0.04942715145785465,-0.0018513714814008032
CD200,0.015483651033263357,-0.01645546605325927,-0.028059960181814364,0.043493499597215254,0.028844668148916737,-0.0001018669721553591
GRP,0.007924894546679917,,0.04252831068733478,,,0.09989506609073737
CDH1,0.0045556147380453145,-0.05390666965613041,-0.007516503077206804,,-0.008927258037415372,0.004641729170143453
LPL,-0.03051909141707034,0.06756595655538407,0.0028764647041008774,-0.003372105443787182,0.02828948819241575,0.11673057675007231
SEMA5A,0.023780381570753666,0.034576127341125945,-0.05129980988548871,0.02162693170215724,0.01858420984274004,0.09296654449515776
SEMA7A,0.0094314719060399,0.020428200706586408,-0.03106001642269461,-0.0015945304492774037,-0.09644024725574375,0.040996911514998145
SEMA4G,-0.02356269640127424,0.04572464818051734,-0.0032099075596650033,-0.006367184461389089,-0.017955601130654558,0.06443191922680284
SEMA3B,0.03364115835910393,0.002985556076021432,0.0386374602339844,-0.021342161465939452,-0.08216965279921888,0.028170965912168566
RPH3A,0.12425806243624432,-0.029519764420564153,0.04249928452418929,,0.06414951824425912,-0.03813217460247602
JAG2,0.06393632769043885,0.031473054816405374,-0.04803557273473592,0.0704152049940968,-0.12689966899074726,-0.01923434842921914
CGN,-0.019703830106190715,-0.01813728109684627,-0.015101882021396154,,0.02845826487927099,0.05610697836023183
GDF15,-0.02265270839811829,-0.007934683695641924,0.01755404951079355,0.048569803445526354,0.05680988664379953,0.06798974723330205
SEMA4F,-0.017789741863872176,-0.029477788563905764,0.0058530338686596075,-0.01838266434599502,-0.10075962218786667,0.04449430201087403
NXPH1,-0.011778407530291588,0.0553103227860816,-0.03822945139014015,,0.03477609864308524,0.11476706127845704
ARF1,0.009559743547370525,-0.03758206621608806,-0.015702410558561877,0.005641503724546324,-0.03254357496454378,0.07166344731777193
DSC3,,,,0.046789854158485376,,
EBI3,0.0076513616643132075,0.05604967284452667,-0.03781356940017594,0.029404907225342742,-0.013237967796049773,0.042142111298104946
TIMP1,-0.011667287179828798,0.06580126951316885,0.006905016071370225,0.058880154191763935,-0.032886913733949946,0.027366348990674198
SEMA3C,0.05874930094722792,-0.019485827768817972,0.03213348487954521,-0.056493442918482455,-0.025412849430237843,0.011366703361552863
GAS6,0.03628072404919119,0.05673650502122021,-0.039867780209130094,0.009793552181901663,0.05663544479738615,-0.02225455210293858
MEPE,,-0.023234661143070788,-0.007398188092507685,,,-0.0519996639868495
SERPINE1,0.01574855903979147,-0.006010492239163017,0.015038323350403672,-0.02234517236254511,-0.041791075037913857,0.02618761237783106
RSPO2,0.035568816207112226,-0.020692484638039216,-0.02308160041401126,,,-0.004345122516914458
SHBG,-0.006706789678624775,0.04437731163766238,-0.019641260100783202,,-0.03529384937170301,0.03296322630389174
LGALS3BP,0.03852200225415651,0.04334595271820611,0.003620210101742585,-0.006637946202159352,-0.02552726886937667,0.09123760836151158
LAMB1,-0.06155693091107838,0.13035987737829577,0.007828007633623141,0.036944308547378395,-0.06907487883374673,-0.017852008640668004
SPTBN2,0.023426660216256247,-0.04652339803796216,0.0005950347371594034,0.020918076232998798,-0.019078913165621235,0.012567215768216806
COL1A2,0.039134059594877556,0.07112635223113731,0.00540877676663943,-0.0005862211594110902,-0.1314908725473019,0.022548221401566856
DEFB1,-0.012809739647731033,,-0.010302562241661038,,,-0.028473958971031943
CEACAM16,,,,,-0.043829623530045686,
SCT,,,-0.00946932430280503,,,
WNT11,,-0.014382087840087064,,-0.021474769772057,,0.014263358990378347
LGALS1,-0.01809050418680908,0.08190582423686289,0.03308620949797476,-0.06393138949800156,0.10134095961784671,0.020456342325287796
BCAN,-0.0013345783543707022,0.009188522269115415,0.008428029345689014,-0.003990529150129228,0.03976054650049155,0.06082767051296592
ANOS1,-0.047561611309405026,0.039006077266547604,0.03097712206591848,-0.02831228406629809,-0.10708484751658683,0.03494592925411135
EDA,-0.026433127935824773,0.029123262142742308,0.022407528724167257,0.04394265053649101,-0.049423443203247756,0.022121343148703596
FGF22,0.05648377053523125,-0.013183075901962826,,,,-0.006856405515778623
SHANK1,-0.014296304378132015,-0.012542859431798305,-0.013860467757437798,,,0.018245298655153425
RAET1G,,,,,,0.0599632870441117
TGFB1,-0.001923849395820186,0.013140001684094836,0.05333796225714858,0.07055612878728865,0.04112692255212283,0.05843154756228513
MSTN,0.01646331722956964,-0.028701356861841994,0.051924101664718024,,-0.016640470939442886,0.03000993769469251
WNT4,-0.016747707687705428,0.16441333230246977,-0.01455073714902031,,,-0.002914512797255989
TNFSF4,-0.020977494863225695,0.00865836057904091,-0.024896483888216206,-0.029809462572092917,0.0033084235932327112,0.023169242071811785
NTN1,-0.00921970009706649,0.0634730526015128,0.000129784454193409,-0.012790956760627487,-0.026302628686482712,0.10472726569580532
CXCL12,0.021971350842490092,0.0369437560325548,0.0008774678915821816,0.048363935271262384,-0.1087844519329058,-0.024551186176538783
GNRH1,-0.02311160930428752,0.051411931836008555,0.027683913083220227,0.034480303835361104,0.006717496348036817,-0.0322891268710975
RIMS1,-0.024624274321281683,0.0040437192403199864,-0.032280994777359656,,,-0.005702223928207589
FGF14,0.06026835049569668,0.03175362232437371,0.011642261926135817,,0.00519596334081857,0.06984190652950686
IGF1,-0.02312182972060572,-0.03599613441151094,0.03027090302163038,-0.025162216605190253,-0.05168876818897498,0.046483541840524334
TNFSF10,-0.015364663375234457,0.02100474129932209,0.031157283929485642,-0.03209826693235731,-0.025010572379993337,0.09104116255902593
GDF5,,-0.0069634546009894015,,0.023210389666229132,,-0.037060738793896805
RGMA,-0.025403455796717843,0.03127596014448299,0.0004057524043365522,0.05731647744579852,-0.027321557767329828,0.056994411178425054
WNT16,-0.013004429929875862,-0.027561021591598747,0.10383262348137419,-0.0030686159982122522,,0.04817406710414753
CX3CL1,-0.03892021637178128,-0.028317145775120605,-0.02113306934920917,0.05141569481268584,0.02372376612151955,0.014422525429711692
FGF1,-0.049333191556431934,-0.03366507016778787,0.013437068689108917,0.0051190955264205865,-0.08852190791990126,-0.09688525076870981
ALOX5AP,-0.0026900404269304826,0.10047536638917981,0.022124546754772923,-0.005747628303889205,-0.04430783296394704,0.01775982953363017
IL1RN,-0.02801624441399369,-0.013389988149340462,-0.003514864527881161,-0.0489479905154724,-0.06614764562517605,0.012633342249730306
PCSK9,,,,0.04637411446438806,,
NPW,,,0.007374012868872762,0.04577953934379908,-0.03348933082230562,0.11956257055032331
CXCL9,-0.020602834172228683,0.03054559819731623,-0.013697843246745525,-0.02867476298346199,,0.00403853395528226
ANGPTL4,0.024397256433010557,0.028509714308174894,0.0008353933985467995,-0.08401360421211722,0.11730676471671594,0.03771370941241925
CCL11,,,,-0.022417853758627225,,
UCN2,,0.06533123950450612,-0.01483749985210676,0.03932353852145469,-0.04080578808294036,
OBP2A,,,,0.003115471707511682,0.0049089402869045284,
COL4A3,0.022201552465287096,,-0.00422536918754543,,,0.041203853369204436
NRG3,-0.03642088619258042,0.03328138511070024,0.04940419365297613,,,-0.037347351480227865
IL23A,-0.017346495841302538,-0.017357886418056866,,,0.0077003464764750324,0.03044129444687946
COLQ,-0.010199370181650083,0.08442772145163041,-0.019304025097631305,0.028716256557328766,-0.05117281659290161,-0.011157353131854366
SCGB1A1,0.011149587329207082,,,,,
TNFSF12,0.026068366507575387,0.008974019690396106,-0.017787109896272,-0.004713949278417912,-0.012283751653644249,-0.013349123737274425
DKK2,-0.015485762298707734,0.005303417701972236,0.020539760529800735,0.04105035202127693,,-0.027656148385444793
FYN,-0.02941896870849408,0.019790159278341324,0.014665282248561097,0.040549632312869184,-0.01506399163051719,0.014720614142156058
ACE,0.0663050845409176,0.08600768707682625,-0.02847926948096689,0.0478333850485869,-0.05758313489924295,-0.06719712373166661
IL18,-0.061045380771333264,0.03694263915434311,0.007137777223463665,0.01994807026672115,0.01724960083817885,0.008066862544799264
PPBP,,,,-0.01675857448288537,,0.053826248131598385
CCL27,,-0.021302407202836573,-0.008428311217162143,,0.02969951468994414,0.07827274294511084
SERPING1,0.0010122399929564996,0.06880280594783117,0.03206755603565384,0.01969239125853075,-0.09051372635019073,0.05562897317191009
AZGP1,-0.056904088294575515,-0.010941717620532494,0.008186917517072512,,-0.02177476400296257,0.08777164413784047
INHA,-0.004185666695627473,-0.0004437213831693535,0.04663668973907477,-0.005661709858265661,-0.03424032289349781,0.03139368326302975
SEMA3G,0.05701866171033735,0.12356250259320811,-0.023529861251538168,0.08355425394882966,-0.01818611581093016,0.016477948945850772
COL6A1,0.01643584591295294,0.010282846908627727,0.02170399556449487,-0.004314915752439767,-0.09345385897451035,0.04199379959455151
FGF17,-0.014471885761574921,-0.020897277035160092,-0.009048763861545102,-0.01903800899219411,,-0.013778182451394224
TNFSF8,-0.01280974096649209,-0.013389988263729944,-0.012147526564403089,,0.027088219263248847,0.10371211439490179
FGF20,0.1018950496758702,0.01382719383004045,-0.006332210943056075,,,-0.021994966387548203
ICAM3,-0.04018982959877852,0.08459051589402779,-0.030557107736933133,0.025727448199975442,-0.10204412397228098,0.05936208197361101
LAMA4,-0.03420745704892379,0.05956141575218621,0.004224331071444383,0.06938426721596772,-0.1222852876565748,0.03713332101517704
INHBE,,,,-0.004006683745845738,,
DLL4,-0.021251383504977288,0.03912425070796988,-0.04535198065238214,0.046946214249279285,-0.08640322426538084,-0.011316842953770419
SEMA3A,-0.024116235812527875,0.019308935794317972,-0.005772894523344057,0.015488698568923945,0.019116451756364495,0.05084653789921874
RLN2,-0.013756812101626418,0.07166566451632671,-0.01237377267501945,,-0.0494233851458307,-0.025839879273054006
C5,-0.0025606235372978956,-0.0039281292966815715,0.007399452240567718,0.014114618323667083,-0.0720705867775477,0.06830745249865781
COMP,,,,0.018833114719349855,,
EDN2,,-0.018300799817877966,-0.015025883530701114,0.025573958716166717,,
C1QA,-0.048496940170384285,0.10515740570718592,0.029143979673461794,0.024792248348408222,0.05195972521573371,0.023690094024162004
UTS2B,0.08741820263330961,,-0.010695795852029498,,,
COL9A3,-0.013741990003086456,0.047863810708545465,-0.010184026455413352,0.051656184352996536,-0.0545467387721344,0.05661370016656387
DLK1,,,0.029273351514527812,0.026176933189758975,0.0679696260575438,-0.028483954627362536
HGF,0.023723278471362536,-0.04450972766368244,-0.030652037734805404,0.008155903769114917,-0.05679742552620603,-0.04507892378586633
GIP,,,,-0.006902657884568907,,
P4HB,0.008468521492381599,0.072837441467532,-0.0035754185083930437,0.0068612839555095275,-0.025708358277646594,0.10253021339152682
ADCYAP1,-0.019440090007248584,0.07361439376688621,-0.02051086343979691,,,0.004078542933020688
GREM1,0.01918005461462502,0.012076823584965935,-0.016034867352114984,-0.0456562987524233,-0.0207236438322431,0.012740879048308042
EGF,0.013863783790417078,0.03887611995487848,-0.0013992059719300286,-0.022785100316789673,-0.021686881431956045,0.015959549864636064
VEGFB,0.04922187765578847,0.022062744322357365,-0.01332041041921865,-0.019157367605482974,0.022192277933110263,-0.022493781220288223
FARP2,-0.016862221320023782,0.030290961330626826,-0.0018178432448940612,0.007122799286538309,-0.06701791319773777,0.0339798243652908
LAMA2,-0.008762870969440615,0.12754497127925563,-0.002316167144970413,0.00804928642073657,-0.04965150627052427,0.004320566188849712
SERPINC1,,,-0.011443535337596459,,,
NRG1,0.015583603916729862,-0.029491999232312403,0.024207594861637767,0.013865972739677218,0.04440996741288505,-0.047056373309487
SPINK1,,,,-0.029700564450784183,,0.0598004876536569
EFEMP2,-0.039769386521433844,0.04117693160938836,0.05156204891001319,0.016938624218135228,0.006330494035056196,0.07341006141499239
SELPLG,0.02088459608957013,-0.011977345666606984,0.007777822906027611,0.02342775028851597,0.000804756332246035,0.05903532117881799
GDF6,,-0.017196135096578778,,,,
HLA-E,0.01599636657484552,0.039520876093969357,0.010184293754602043,0.030269109468338846,-0.03459214360828483,0.010696459321445723
PTN,0.007290126802095121,0.017348436802909956,0.02792734131380314,0.043523097733115225,-0.04369564993692366,0.09321935809138658
CD274,0.006832906068609508,-0.017257348114243835,0.03341615683512631,-0.019471490554690878,0.04529641405882662,0.056355994229050875
FGF10,,,,,-0.031050140642736583,
CD14,0.0010804798687804537,0.05405270868978514,-0.03156927962900259,0.005029907121620885,0.10736252852864725,0.09641054247295577
SFTPD,0.008131574617815154,,-0.01964126011143019,,-0.02029201310153558,-0.051543334675957765
SLIT1,0.03715596499780634,0.032509829182969956,0.028836629006480072,0.1789189180764723,0.0786114927383094,0.05606758654150307
CNTF,,0.06784088955619252,-0.00975467936305275,,,
BST1,-0.010736988218298583,0.05535798849959928,-0.037486961020535295,-0.03386402893789228,0.025213275796887806,0.08307339718472473
AGTRAP,0.02038252285328384,0.02504882172152918,0.012993108101391634,-0.07002024733452561,-0.051433657673299125,0.061477007303747715
LAMC1,-0.00172254370823223,0.03243903696334854,0.04121767646789095,0.031630842634257215,-0.14859134824138517,0.04494544323036082
COL6A3,0.02826871836537115,0.10500674527203657,-0.020224530915919855,-0.02927125046602257,-0.07905111943336585,0.03637487005756031
FN1,-0.06566009337991086,0.07854089777973935,-0.05153038502334838,-0.021916654115401748,-0.13547224656827545,-0.003253759260064172
MIF,-0.01974016456525118,0.008682358636295085,-0.03641181434234605,-0.08714883763375247,0.07020251473579486,0.013662019719499242
JAG1,0.02901891760979742,0.053627944080151306,0.00918411483320189,0.06467788858465565,-0.050657555842510686,0.007159403248021791
NID2,0.0841532848409939,0.059020879714949674,0.01927252013189297,0.04062736846277208,-0.14723974448249996,0.019132094236955145
EFNB1,0.021635633701849885,0.02255156723154019,0.05534079106464553,0.09239627186757073,0.07199348424068272,0.09303874114215159
COL4A2,0.015534585298225306,0.06067808088380886,0.00030059245416189876,0.08681371999867912,-0.10435612422197783,-0.015020237644721346
SPP1,-0.13957458149368326,0.09781325938726941,0.05612096541897664,-0.11564256531716682,0.050923998491392015,0.09580580285854615
PODXL2,0.046879141365855,0.024080258828139346,-0.0003190416773512153,-0.01576011676641296,-0.017531687469621606,0.0650567716658686
FGF9,-0.04427071091652698,-0.04176324344867703,0.002056568370165863,,,0.028865942839180776
ITIH2,,-0.017518270858398605,,,,0.09353865845208455
ADAM10,-0.021732186912252534,0.04189061877717802,0.048694570921321415,0.006219234990903454,-0.014647722035582443,0.0634923214777408
CFH,0.004140085197303695,0.044147322820793464,-0.011603240047521146,0.020884333931453343,-0.05560495068135421,0.04515325523495789
COL4A5,0.032243831785725936,-0.0037739021124215183,0.03901930475966901,-0.031083344538809992,-0.00981652021438304,0.047218052959105646
LTBP3,-0.028029265280841067,0.002406412836617177,0.02143404893366197,-0.0020276567079500103,0.13042965041328639,0.015412876302335331
GNB3,-0.00991228388498436,0.015358769304727198,-0.006103219678552814,0.09745936417907422,0.0020119278020147894,-0.06173095537903746
COL6A2,0.06055638807950134,0.021066588163649442,0.044185823459926284,0.025489832073227043,0.01903110866917015,0.03347123277643484
GDF9,0.007105356423465852,-0.008564664870678671,-0.01960195056376392,0.006662173565461037,-0.036453359184509426,-0.016907895032745843
NCAM1,-0.04836092777156718,-0.033529264031101985,-0.016610996843774147,-0.01936030778079897,0.14955742522354723,0.008231371513522882
APOC2,0.041533890879068114,0.01144201020711544,-0.03586410422023593,0.0261534518919801,-0.02059699461465383,-0.011249301003699143
BST2,0.01768374189855498,0.07314379072863174,0.02064345673275632,0.024795101439036973,-0.04004868402770941,0.057941891119660756
COL5A1,-0.031249373883739547,0.05610541409822783,0.039674236263996375,0.013318423392873877,0.014903551353969825,0.06296082628567018
CALM3,0.0006610507319753224,-0.06079798807662651,-0.029859916629462815,0.07882461015453138,-0.011641159135111753,-0.05487592014841382
THBS2,0.04905027803213973,0.015561001670952179,-0.022420357601674188,-0.03598894463691757,0.05805871326991225,0.09564269161754332
SERPINE2,-0.04146402854393806,-0.018739667092283162,-0.03346919570872997,0.007738292739260395,-0.10491024977810856,0.08985587368492623
EFNB2,-0.023610292270135055,-0.0018235395673344677,0.03342299593261019,0.019638677150530845,0.004679957075939579,0.042957917683788906
PROK1,0.022469681339488918,,0.020037201753499805,,,-0.029468377753430874
MMP9,-0.013004432414860479,0.02825781191154841,-0.01628888470422364,0.07184402705139499,-0.08692862782335938,-0.03477923063909803
DMP1,,,,,,0.055837441240683745
NPPA,-0.017939191888147254,0.04257835526648258,0.01572059129205238,,-0.10493447040740025,0.04791118888813435
APOB,-0.013196372796037971,-0.01379494859325854,-0.01978845420290219,,,-0.029468377290746764
C4B,-0.015154924189991436,,-0.012814985729649,0.0024928512259566275,0.020896239195548904,
NTNG2,-0.028475064220514164,0.03200431959824188,0.043337274471866374,-0.029844664043567785,0.06152576784244915,0.05127435174073362
LAMA1,0.004807776481539154,0.057575128616184336,-0.011432335743669437,-0.02075144661234496,,-0.00014444181961616057
UCN,0.07555449871437725,-0.023110234889815402,-0.019341029758993857,-0.004251156129255093,0.037020623492485236,0.0009522756802834084
ARTN,,0.03543776335173543,-0.016288886285395678,-0.02332233121915166,,-0.00628797583474374
PDGFD,-0.026936117666815848,0.022766938713169125,-0.037902806562456474,-0.031324809817453704,-0.06197939374462197,0.10750112174903775
EDN1,0.014426970612753774,0.02619576118341869,-0.022839849906513186,0.011146558850496646,0.002620991135219176,-0.02642624418520694
ARPC5,0.006388172669314455,-0.037990331030405236,0.02001205174372517,0.04584785287079094,0.021365478664148035,-0.00829371522710604
GSTO1,0.0051260625663905645,-0.025450984744280432,0.024724262119199134,0.025243221508448488,0.062005558692392694,-0.024023190085172636
SYK,-0.016569173487459996,0.07005206153781209,-0.009013667611459072,-0.0360127577461555,0.1088468836735516,0.022633311325221974
ST6GAL1,-0.03226629885600525,0.04278064590109183,-0.02050221341020366,0.027099568679269558,0.07063814766590863,0.061623115000939054
WNT3,-0.04399637082429933,-0.022916302645054294,-0.04510541191248447,-0.03340718007865192,-0.05220090841758012,0.01115576626712053
HSP90B1,-0.05495981425909674,0.01576474127469163,0.0516365234563461,-0.009439058287074541,0.037189560870217006,0.06559678085977229
ZP3,-0.02868616734757324,0.041086825464391484,-0.02299822582552678,0.01815798484574402,-0.052042917297853326,0.0012890123079392695
ANGPT4,-0.018490154703891076,,,,,
NRG2,0.022681973176755445,-0.03365473676425538,0.09599399549179091,,0.12641923439493657,-0.0044516197776620315
MELTF,0.025007155349019122,-0.03249607581967752,-0.01990869685106275,-0.06512690567368429,0.0292577736800159,0.06986076216146911
NLGN1,0.020312541033236202,0.00897406603175562,0.016827758679189966,-0.024546637563607653,-0.024426720080745035,0.029323957387438034
SLIT3,0.02247371713376299,-0.0006527380003241381,-0.0395259931054693,-0.0018361514753466547,0.010847164272786489,0.03510591722822051
CCL8,-0.012000747964755577,-0.017991524935934654,-0.028029109108677015,-0.0210867494730901,-0.08536278781847291,0.034872019120557665
S100A4,0.03604981184953869,0.08929398638221366,-0.06835861304951162,0.055324700955142525,0.07949920023649391,0.020410308345455284
TNFSF13B,-0.01790485559989512,0.05787991772766568,-0.057986609502393,0.006243312002154292,-0.03532130281095796,0.03895001319197333
HSPG2,-0.03311280983690693,0.0703945653883161,-0.016715528148824845,0.026185433432667906,-0.15788794340136086,-0.010860430111066672
FAM3C,-0.02400026473683434,0.03852619483123752,0.03359348934599683,0.024622742309205237,0.030373379537388914,0.0737171026766397
FLT3LG,0.006663692097647946,-0.01349316533420857,-0.028843848674412295,0.039868407738549584,-0.0383965769198484,0.07860368310587103
A2M,0.036878514840332444,0.08945148037319069,-0.002704283743183323,0.10006367282526607,-0.02959816828464469,0.011874546152113944
VCL,-0.006530785896682266,0.006049996973238747,0.04081871768807221,0.0033548963711575305,-0.09002944319802668,0.021995941253777615
FGF2,-0.037111839500761794,0.044550152706255966,0.005711859458135224,0.003655395469632403,0.00638584470598943,0.03185500197038188
AGRP,,,-0.011563684927286114,-0.01723718356655326,0.11899506019550357,0.0697479663180555
CNTN3,-0.013572454443908222,-0.043029006864139185,-0.029286867567992744,,,-0.026401927608231412
RNASE2,0.02870062561769874,0.05420789890723069,-0.0036282270222462594,0.020810772325877566,-0.09208920999589766,0.08351728923523043
ADM2,-0.02253670704423817,,,0.007163203449616911,,-0.023542345659468333
GAL,-0.04909622971359349,-0.021302399593765137,-0.01604379967676939,-0.020086610779447192,-0.009763473855045016,-0.01563044682475985
IL36B,,,,,,-0.031604496594083
CXCL6,,,,,,0.020351738787586324
PDGFC,0.01167471791164524,0.03328399088653911,-0.021870703008399106,0.015523451194587562,0.014774612150259997,0.0635444969684995
COL8A2,0.02342165866254317,0.07311703244506434,-0.033482289114551304,0.0057519420416949855,-0.020216558199350494,-0.021491835221441092
SPON2,0.048522472257091734,0.029962583281874098,-0.06055153472484433,0.021213780039501466,-0.09014302510542659,-0.012481070717065406
SEMA3D,0.030332669342971387,-0.048556795462936495,-0.029016773432600635,-0.021281569941495115,,-0.031092754200793802
BMP6,0.012076163702146328,-0.015313400000714864,-0.01056627338833141,,,-0.024135524499234527
TIMP2,0.00031861343583226056,0.03661879240263945,-0.027790453497263164,-0.020653193775240223,0.06541076180643184,0.10258251878957855
EFNA1,0.0010437301482839232,0.0324734191521312,0.0052358936804541385,0.09642636896567068,-0.01587190011760347,0.06788096576539455
S100A12,,,,0.11129966335298297,,0.004134055645813767
TFPI,0.009426149815891354,0.04553053760113764,-0.028439717294747258,0.03425091118212209,0.0001973726156919774,-0.010686317100712335
GPC3,-0.020476575445344522,0.05749813670183437,-0.013860474272114018,-0.020086611062898534,,0.018606288530596423
NMU,,-0.01344384897351031,,-0.006783105795582796,0.08591198692616976,0.06604280665364612
SCGB3A2,,,,,,0.07817982849135646
LAMB3,-0.02915701281271538,-0.044446525311357094,-0.01789833309408739,-0.005923265035674909,0.036019315926284094,0.05300347951015826
LGALS9,-0.014555510613115835,0.06002687934865519,-0.013318684304132241,0.007014176176058855,-0.10666963067337844,0.004124764369916912
VIM,-0.00265363355802892,0.056639292448885895,0.017024942810279824,-0.059219519799617266,0.10534283654126222,0.058422628632281856
PLAU,0.015668985472046686,0.05235417405836833,0.057199560853525865,0.07736376105457723,0.05723801072094207,0.09193543084879019
TGFB3,0.040167054791617245,0.09291549936127529,-0.02091468153599605,0.057624896151589666,-0.03124625529390618,0.021073560219844224
APLN,-0.012858183447052142,0.06163257195376849,0.04818678556483674,0.012282952667038887,-0.12363648045695472,0.03696548732405321
SHANK2,-0.028724332697800756,0.01268625735175612,-0.023277487778886607,,-0.026547412377463397,-0.056864955637819334
LTF,,0.0549884207678035,-0.003045670261610084,,0.06165242669451844,0.010044921396863239
PYY,,,-0.013136772572448852,-0.016514342881248482,,0.00039811102912350367
PENK,0.06934000565895898,0.03991267615455042,-0.0022255641558769352,,,-0.003169204735217137
CTF1,-0.025274497130110672,-0.02571666088483977,0.008430554231627481,0.02005327065562152,-0.06394305405961863,-0.023578014696290114
COL3A1,0.0868897001963981,0.04086533688154727,-0.03543250777794779,-0.04007556511763207,-0.1153271194497461,0.03118394182276139
S100A10,-0.0021983148729138296,0.05267397095544328,0.04423225866233501,-0.05281709147279354,0.07460844686065353,0.040253694084568734
FGF13,0.02781684967190039,-0.04860798440761071,0.009877945058904762,-0.020692055878964527,,-0.030721580008438994
SEMA4A,-0.004466185027139933,0.005932426363673373,-0.014729767418708541,-0.0023542323651622125,-0.018786369589662434,0.07729691755405863
EFNA4,0.047529578147521734,0.07518354238348059,-0.015749270536377865,0.14060282191872586,0.02822939222955103,0.1549923638083181
HSPA8,0.02389938700165137,0.025116566860918104,0.013506879007925488,0.09416109065974729,-0.13353552865758936,-0.059549652043136274
NPB,-0.015321184802991147,,-0.0156689307660214,,-0.05200365901908852,0.03697432277141586
ULBP1,0.05117133915778602,-0.01814675746559424,-0.016113954779356957,-0.02897101780287973,-0.03721548560025851,0.009792295925512935
SEMA3E,-0.04219641051699807,0.011621564807881062,-0.019680218663945082,-0.024375642896709127,0.056936163515610615,0.021599051412258312
ADAM9,-0.01780079250933154,0.048607020495771355,0.0652368743089139,0.010431446913634112,0.018099574942268624,0.1280230492267211
ASIP,,,-0.014453989631322056,0.07396090826703011,0.04279867357345991,0.07608344269849464
IBSP,,0.011765237674634712,,0.06065513595955592,-0.13612543259386636,0.011767732009940688
MMP12,,,,-0.0186031626110405,,
FAT4,-0.012780770149198276,-0.0044885427491126815,-0.02135035742238331,-0.017185202203534606,0.04737510141957212,0.07524153373297376
MDK,0.005624444200765442,0.02960140014094772,-0.03683500743581342,0.03398211264046201,-0.10150757831253177,0.03961222412528649
BMP5,,,,,,0.04826176245934491
CAMP,0.03578438628045585,,,,,-0.030195112875770914
HSPA1A,-0.04548238088870725,0.008931236131156635,-0.011235664421287725,-0.06449882218095539,0.019558113172334957,0.022358527050409315
SEMA3F,-0.025818759302348317,0.006279820526556368,0.021657506721289094,0.04826917991227293,-0.08656481557005805,-0.021272730091260322
ARF6,0.013308739744446354,0.001609732275445584,-0.005252143667607568,0.010002537061283168,0.038614975662196106,0.04598087069415252
IL6,-0.017198612435544776,0.002052426011040522,0.0303152623446967,-0.004097553415026842,-0.044800388665446805,0.0045491428518543015
CALM1,0.02209463840593224,-0.024491393297340156,-0.05198693641992927,0.0904000838318116,-0.057361649086076924,-0.0820009474886248
VIP,0.013827490581936094,-0.030335411782957344,-0.0254985545350735,,,-0.028550903515084467
NMB,-0.005682668836974321,0.022276567979881933,0.0025715357434802316,-0.12360882193079574,0.08486591160409937,0.06363402712988564
CCL26,0.08200694964414457,0.045422942431124366,-0.009754679565811615,-0.0743484287131443,0.059423191837962255,0.007481988592414988
FBLN1,0.0026770507477314556,0.062489932430697934,0.02525485977927291,0.011506033481123442,-0.0332836851508878,-0.07379310118866438
SAA1,,0.0064866034273000405,0.0023016982240271783,-0.041881538996311106,0.0345418613852032,0.038892452320365485
MICB,-0.01590707672674303,0.0995997841821791,-0.012715173385623394,0.01659413413740875,0.07001883414940575,0.14084466363624185
MMP13,,,,0.0005406923664585441,,
F13A1,0.014819800824847075,-0.030199290036272773,-0.01332178757491345,0.06697758618909488,0.025907507211534,0.017688240821058583
CXCL11,-0.026127456623633964,0.008076545366257336,-0.002185296523220769,,-0.0370212947327499,0.0974443941575174
COL5A2,0.05197274895411541,0.03999575650204978,-0.037377787370695005,-0.0339969488813465,-0.023737897411649146,0.03827677134147907
EFNA5,0.026559787156455537,-0.04342002570515998,-0.015532436147575521,-0.04521192567217109,0.016389228670572895,0.008898843561781522
