,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
BTLA,-0.017401267208399282,-0.013313307810355026,,,,,-0.010076161643895038,,,
MFNG,-0.01374543567237659,-0.03841156784767127,-0.01281418488630911,0.014014530516725507,0.09503656389224348,0.02858693078683141,0.014682300380587626,0.03844943786739508,0.057766247967904666,-0.024456856576103154
ICAM1,0.05215518991010924,-0.041398536987697764,-0.003208626450542794,0.02774411398068973,0.06867035174741572,-0.04015605777899311,-0.05634356747087388,-0.00503121748904022,-0.09039778017613577,-0.06371878487177558
PROS1,0.05311373452772062,-0.06201055779018777,-0.016948505068588162,-0.05176208926381245,0.060869419500834854,-0.013895393819257387,0.03019859188409718,-0.06069264006924691,-0.02156377353338618,0.1388116326813449
CLCF1,0.024002669513044795,-0.0015694124512884973,-0.01195018586529763,0.024348614633554273,0.03824410501578022,0.01517881319722137,-0.0012399865287558399,-0.0349217886702534,-0.06917991538667409,
PSAP,0.05496477907966469,-0.0037422486803241886,0.01529806719883324,-0.002279640670604774,0.0003896162469345859,0.0010843321978930558,0.009979013934771394,-0.0567371964820572,-0.02339427688183971,-0.027726902778622105
EFEMP1,0.06992806404690739,-0.07621905775896502,-0.008928165733460535,0.09761262025017353,0.05340078142271111,0.017981914814682698,-0.0019607827088131374,0.035222056264142654,-0.0374739153539394,-0.014213013567507444
C1QTNF1,-0.026260251304107224,0.021502759457401596,-0.016248072258823656,0.04303203963197607,-0.07437774470157628,0.039677771481830576,-0.023240838180210676,-0.0008894358606709892,-0.0980568462232307,-0.042751247498537974
ALB,-0.01946285490873819,-0.03144718724708393,0.02987956635659577,-0.002569672213205199,-0.015280451302866944,0.07105954149643334,0.09802654542050729,-0.003471411975649933,-0.003154148913435162,0.058480344711215035
EFNA3,0.03744478899746342,-0.028508532524512444,0.06290832653917158,-0.03571419276410415,0.030519260961339556,0.03646682899603386,-0.012482827336108336,0.04891166495286591,-0.006234530197431628,0.12201568136733915
DRAXIN,0.027305334827549935,0.043391696950680084,-0.03091424711958288,0.056903442950682795,-0.0463980286696666,0.06314164573081232,0.01065253011115424,0.0069475707224178574,-0.01742611598709702,0.0519775385987688
NPTX2,0.039668307548631855,0.0699816618087401,0.05836803246864264,0.019266156977109407,0.02715501857631384,0.001450688323434782,-0.027671425596519226,0.019037570814863663,0.07152866468257273,0.03077257698447363
FGF11,0.009146678504588761,-0.02802156729887132,-0.021733221252225463,-0.012518512306405397,0.015535108428639933,0.02801867057535536,-0.03797117697071971,0.03247315512048395,-0.07050466868000634,0.0943198176260793
CD59,0.016584210235491344,-0.001754214747894332,0.024814732666451164,0.054232012203337496,0.02658790925378489,-0.029058527760327486,-0.033912520189654995,-0.05262136308311089,0.05585739745719633,0.06608647616868078
COL9A2,0.023357833057991228,-0.020522991411148977,-0.006046623902331816,-0.004194362618994707,-0.021457408212422563,0.03078216957397375,0.018963121025232475,-0.012011428087827037,0.11815415800579614,0.04072621559460199
DLL3,-0.07284287115500467,-0.00014757371259129645,0.01668539072287303,0.0585735362235398,0.06798979846083908,0.039345981846745356,0.07030354408099727,0.0511278531252505,0.00778727449980369,-0.0084373762606782
FGF5,,,-0.003562590623886048,,-0.03259608470258802,,,,-0.029241146714463262,
LIN7C,0.01492947505289141,-0.02758793095171632,0.06950046718813853,-0.01639068784668487,0.01789881905046432,0.042366929656855366,0.012575746890826975,0.04802333100491672,0.0341099760284301,0.06831875659017213
GDF7,0.08348774544171078,,-0.01713150232121348,-0.04631519317285108,-0.0025061320973223922,,0.05779797774462144,-0.03532303416390754,-0.02644442139952955,
PSPN,0.004500567375661347,-0.041438370655325,-0.03050878292021585,0.0018476740013477274,-0.005810336329191814,-0.03567703163184529,-0.08283319288046485,-0.03620154251809924,0.0006061261029980719,0.18315923937474138
ANGPT1,-0.023540229286901235,0.03204782554561457,0.004582440282669746,-0.01110214381459159,-0.022777957093060446,0.0726095557548262,0.03305333133364796,-0.03845688491828975,0.0854796209932933,-0.027566245924300698
PNOC,0.0003388792846764834,0.0316498507066433,0.06149973191497095,0.021236361798206174,0.021819354931827756,0.004446155606841256,,,-0.027037757390720875,0.0898799174197302
L1CAM,-0.013762729214067515,-0.02289494324505955,0.047839907730490155,0.012110717764571623,0.08185975944224336,-0.04979501107117392,-0.022636921424372573,0.03747478761453921,0.03685058949315186,-0.020279213299939768
APOA1,0.03310685638526949,0.05553237300700353,0.014222680371877358,0.019781721780278993,0.05706367167179584,0.04725521710829764,-0.027325515095389743,0.027110009751270963,-0.01760255725607811,-0.04145290006581212
PSEN1,0.008224982481251104,-0.011483771024676834,-0.02389150251934394,0.02823804423721444,-0.06954261421893003,-0.009994689437432782,0.04021835061945298,-0.028815699505360292,0.03627891440087814,0.09957276514644615
CALM2,-0.011585414022395048,0.09808892478547859,0.050089043086968474,-0.009013108128121759,-0.01833557733491678,-0.009826539219940008,0.004497234820413222,-1.3635737610115145e-05,0.11044141119817412,-0.056240142342040514
CLEC2B,-0.03379422343597966,0.022641181081204716,-0.08104065156353751,0.018717346950179976,0.003215990926293319,-0.013883198817782036,-0.014273726676548233,-0.037619534773281775,0.06135364569717062,0.05948968105674328
NTNG1,0.0013210581333434155,0.013896545079784333,-0.0312440413967606,0.033023510324980625,0.03139858634103346,-0.03047647384465315,0.022877063054732652,-0.06225023672826746,-0.04417015200957122,0.06434981529585741
LRIG1,0.06442406166547153,-0.06295223916491073,-0.02680009478967238,-0.04316772179102152,0.030838244814659112,0.03356213528321928,0.09068391321466117,-0.02270673684371026,-0.08317479382183865,-0.07653091171359666
CPAMD8,0.009705162655406292,-0.016213789066424424,0.06045117822592303,0.012417043108523434,0.05246471219931576,-0.01712047223786186,-0.03780428793278775,0.003621975702208072,0.008310581761004129,-0.06848521101950927
GHRL,-0.025843512872922348,-0.027459244704092518,0.04647902571812114,0.027980945119382716,-0.03635395466053538,-0.019974463383414937,0.015901300818813725,-0.049009386933107135,-0.016529269280365445,
NPY,0.009846666277815804,0.06438281603696688,0.008447209339595831,0.0028222906498187278,0.0011797838683951574,-0.005992741868905369,0.03993988088421449,-0.02230448994019364,0.05712543590417146,0.018900601028514635
MMP2,-0.06854288849303283,-0.047981737393984245,0.02156302405476625,-0.0025886541075815102,0.02797543902919913,0.05911857533777881,0.08118051472585995,-0.0004521631964442343,0.0074643574753452254,-0.043991407137715224
LHB,-0.011293291098422104,,,,,,,,,
PPY,-0.0196583260780327,,,-0.013179731982114511,,,,,-0.033566725700660285,
ALKAL2,-0.011129217193272263,,-0.005356629978088175,-0.005679755237664729,0.05224642069966743,0.04542306773283636,0.05970620894330533,0.06492456343427787,-0.005291522244442753,-0.03780635396557351
CSF1,-0.0028026823860890105,-0.0341025555532957,0.011724327097864836,0.041144934383687284,0.0128471558969835,0.05255065856806989,0.0033790884389425283,-0.0080613411761947,-0.11236027432994054,0.08592817982148758
SEMA4C,-0.036274488321767044,0.017009982568441225,-0.04019314931015569,-0.04184202284706015,-0.01600431024761579,0.10067181800954111,0.016923745199321452,0.09581289120909568,0.011780562057539848,0.017222824092624395
ICAM2,-0.06307840053477781,0.04883991050032328,-0.021037509562249205,0.05391029208552805,0.048373264203925063,-0.021913053068075707,0.07863827532692884,-0.005610647988969091,-0.025050427023806675,0.10510782967046689
SYTL3,0.04012863365220307,0.032222172006179266,-0.044368485800578,-0.004767322122571991,0.003995868950739195,-0.01002653971356165,0.022520254425296888,0.08592870259502038,0.020624384774712675,
IL1A,0.00543538066180298,-0.0076104999935322545,-0.05404323699413991,0.023219956739136967,0.07378734291613015,-0.030080507225443767,-0.031110535231880676,0.04655402400891757,-0.011845829528751127,0.040589208379668014
HLA-G,0.08553515405495632,,,,,,,,,
PGF,-0.039638074109841326,0.01121190873234565,-0.024199322283764285,0.004258960707719387,0.019793372992876614,0.03974265015213127,-0.002117861355699631,-0.026479418998549036,0.033284896078623394,0.029623876679784333
LGALS8,0.031190982323662284,-0.035043440459083953,-0.02356332796041284,-0.01342376961580187,0.015164563220289666,0.0191041391073194,0.037330318392198816,0.025247106188931022,-0.021945698936994388,0.008112805180560758
DKK3,-0.018785592779357985,0.06003598440053711,0.04080001123553403,-0.020544381380228776,-0.019447979513306263,-0.02141778517089526,0.04949170162692019,0.02852413312551157,0.0863333556137173,-0.07946664615123608
COL16A1,-0.02048468941700383,-0.007559503826608807,-0.029900003203412778,-0.012271089129145745,-0.031902992172035564,0.012329132364023627,-0.06224153254093006,0.05673211911412279,-0.05007923419574096,0.15382087713402978
TPH1,-0.021705699073573313,-0.01591593581673527,-0.023357552402239218,0.07119154625457848,,-0.0011235871793814534,,-0.0558650046154757,-0.00993200204365198,-0.03964261575326831
TNC,0.013781236840278058,-0.04692016086263154,-0.04235946911829506,-0.022393546312961424,-0.02250026261707928,0.04134315071652772,0.06364291939410578,0.042403558589582606,-0.0902230786188426,-0.011931804244803413
TNFSF9,0.02536215875436223,0.020345672509439975,-0.04482713724833548,-0.04143096325300777,-0.06296852489857817,0.010980694258051734,0.00502054698849276,-0.042622958746478486,-0.022285011352271344,-0.010968827772472928
C4A,-0.013388851921056356,,,-0.015623911186497495,0.01777903762711931,-0.01655656560889132,,0.054090701696664745,,
CNTN2,0.02195725169029085,-0.010043321361556192,-0.014760952716239386,0.012871421854215805,0.023722533895376242,0.05199022715025781,0.049946043490706846,0.005867732105153616,0.1179124278799095,0.0697040549199902
F7,,,-0.01964886130561694,,,,,,-0.023177390527937103,
LUM,-0.04221586770477442,0.0038660556458469894,-0.031359540112791455,0.004878313754462792,0.06749905865821466,0.0343984155801572,-0.06021716627621743,-0.013371911231296078,0.031837223079810004,
BTC,0.07649564851071265,0.10112556870579563,,,0.08984976773736403,,,-0.033656161695318286,-0.04721993499155998,
APOC1,-0.00199099534502542,0.05294200286398068,-0.030529683401138825,0.022037682248331907,0.009896510592172397,0.013273679287166351,0.01205630903536343,0.012703125267568718,0.1237172840726495,-0.07133913582455127
PKM,0.0459144677908583,-0.08803963241657158,0.004020218516696998,-0.01260850498072738,0.01948894907531403,-0.0026285709216515274,-0.021025045647028742,0.05943998338597537,-0.12194191194959278,0.018307682465133073
TNF,-0.019656555677325185,-0.009640050873518886,-0.028837142071601374,0.0635955737865364,0.0629237443356378,0.01778059313979486,0.1434321784241392,,-0.018038770860398068,-0.009804163274685133
GNAS,-0.036960644885083035,0.08556090503965419,0.04000992260079798,-0.05985915453145137,-0.033098430940581305,0.03220877642241215,0.04043069497951681,-0.015751931108424558,-0.023071887009366687,0.017044950149696862
BMP8B,-0.017292383664145983,-0.011521071001473421,-0.020705373075099228,0.016350463460644737,0.035214639764218514,0.07163122817653096,0.08580361166598961,-0.05265871536953911,0.04688084703177516,-0.020593870525886047
LIPH,-0.016961918320977952,,,0.009037280065177974,,,,,0.09860355399738928,
CCL28,,,,-0.019397528584641097,-0.04872605278358144,0.0739852876597081,,-0.02711353119694288,-0.027291864377600596,
PTPN11,0.0017979510699616043,-0.02920282272424702,0.005602494733757799,0.0017623454809698395,-0.04122385031486436,0.06679979031349983,-0.02332248164296015,0.002182875922949156,-0.032151196720815255,-0.0217632468710289
ADAM12,0.030172961169792335,0.001958347607184673,-0.032364407612204174,-0.084527958552952,0.06757709318403819,0.029284996856795083,-0.017475102925948525,0.026417881938736516,0.050967199273618556,
EPO,0.015636602454727946,-0.017078606941661075,,-0.013179732557412414,,-0.018834872062437655,-0.04386286525611103,,,
EDN3,0.031798470552796734,0.06541530102443603,0.035785914829614435,0.06115980913251975,-0.040277846106683945,-0.01902921991157736,-0.03361178438313103,-0.029089290447905206,0.008305744601533322,0.03406723774675434
CCL22,,,,-0.02653767692925624,,,,-0.03365616318480965,,
CCL2,0.07851915936590202,-0.03786886955197956,-0.025167676219287956,0.07952889122923032,0.05379044693961932,0.018620620731971325,-0.025082546065013093,-0.04492417247605098,-0.007069571004850765,-0.04356773426652863
DSCAM,-0.043113698762603916,-0.009872989998363208,0.036532587345492154,0.010952293496946198,-0.007297757870440525,4.279389543479496e-05,0.01728842542132312,0.08589713540220878,-0.05866587991035725,-0.06678680950762843
ANG,0.0251393450008826,-0.024392222468206954,-0.03899129012276544,-0.052474990617894395,-0.0005248814394564201,0.02906953732809096,0.10691302789366346,0.012733242294674164,-0.02748565452429493,
FBLN2,-0.02622023457721227,0.04626611015777427,0.001635025951822168,-0.014203631088625853,-0.044062020100459405,0.019128239615897796,-0.048054821086828764,-0.015941813192252203,-0.061649965764339246,0.04388566487542312
VTN,-0.008549197885086022,-0.01721886948192319,-0.009127874131654596,-0.021652820480447962,,-0.015650644702588572,,,-0.029241156865319185,
VEGFA,0.011099181712964616,-0.06119980611266901,-0.05156304879240832,-0.0671844195780161,0.05525992883691986,0.0007627900718181535,-0.024508742979374505,0.046606546643237344,-0.09098989692676675,0.057713932016354434
F10,,0.028582961859731557,-0.03194946750674236,0.004910231107082977,0.015184369708879042,,,0.041742821857825546,-0.023748956768418764,
SERPINA1,0.02616454183960915,-0.008508670251288363,-0.020097066523267208,0.04066331026576995,0.0775719153564898,0.0014739258054324753,0.034322654698470484,0.0003796708661723634,0.008194817097289853,-0.008650197379695307
VWF,-0.020936342851490732,0.048277699191286313,-0.05238773221595108,0.0416576618698712,0.042317003324202046,-0.04401115663714833,-0.07790590580154266,-0.08836048231431798,0.09131356918420486,0.0736570452436044
GDNF,0.006860510228986262,,,,,0.017084439921757878,-0.03745939488168485,,,-0.012862402093459674
VASP,-0.03588057202131679,-0.049671526538485285,-0.008023430537017432,0.01656552223954265,0.041494151067418134,0.017288592552459688,-0.022304766153862607,-0.05991075017922764,-0.08268284964758438,0.14352543288982397
ADAM15,-0.035060036044508885,-0.05442354328389933,0.025824108061377332,0.05907670151623878,0.03328624799552306,-0.004305595157600318,0.11108509123405444,0.013042731498332835,0.03586218758557399,0.06425877812255748
WNT2,,-0.013836261026465723,0.09655629251111862,,0.0574089768819758,-0.017626646375896133,,,-0.018797121336884316,
CALCB,,-0.020798618525791106,-0.021720231595594434,,0.024387058327435797,,,,-0.027789846190764262,
OLFM2,0.025432558665954084,0.009099943505455545,0.014188788689111723,-0.055547022843301895,-0.022674985910425133,0.02520930720897682,0.02407991505782908,-0.03807275076591279,-0.12775386525445578,-0.02954583897148924
MFAP2,0.002235034762827164,-0.027831427343781162,-0.019136352275818967,-0.016784451401774866,-0.002109417257768809,-0.027867563873536626,-0.001139477077762395,-0.011300740141722193,0.01968294257045537,
HLA-C,0.06732225089223796,0.022779807672776372,-0.021170148859364826,0.12244501023925364,0.03596793012431327,0.051655688162128344,-0.08913211951591897,-0.03876995899386988,0.019750612966546156,0.05367117848082407
THBS1,-0.0025743904618046798,0.025337141329672637,0.008378735801026006,-0.0036281728090861672,0.06723452205998418,-0.04224973713503703,0.013509979209075365,0.02233613310389893,0.022336484930291795,-0.04993517874542317
HSPA4,0.0014221624078258122,0.03790134285798038,0.0035519145652875895,0.016396798774966012,-0.06308018348647827,0.02477595615431212,0.0017934798769288385,-0.018971677879505416,0.03650609090772971,0.1060633340990487
LMAN1,0.013730753523615982,-0.024858523358722694,-0.036604147808545304,0.000831826403904211,0.060088194643285193,0.015115738519645138,-0.025503586374883473,-0.01650816493876425,-0.1121494429528364,0.08919821401065185
LYPD3,-0.012678407731416763,-0.017218870963462442,0.0019375477492551087,-0.018452685690244133,0.07208982298670298,,0.05956918327803667,,0.09504173278743247,
APOE,-0.024068807245413715,-0.03687418245763593,0.0031935220188075756,0.0026890308754130687,0.049301551308583845,-0.0052627541011205205,0.039693948438265875,-0.04062351650927458,0.09318272780272582,-0.036768063238154076
SOSTDC1,,0.16776609187471547,0.009320635493172117,-0.03187740454217232,-0.04407965712607201,-0.016392362408508963,,,0.023903899409275405,0.06722243973113608
ANXA1,0.05409808332225545,-0.048453663153490145,-0.04936368418562385,0.007096847904454691,0.0728725502639518,0.03540731452316596,0.02626781253339654,0.03878916234335344,-0.060729222197840105,0.04885076935831678
WNT2B,-0.012649010001799875,0.032978790257088705,0.02284582188801358,0.03884134041937295,0.02361787030055553,-0.030842012157659172,-0.015586567535724008,-0.05376232010162473,-0.02337941623609814,-0.06868932286493672
AMH,-0.017617190876879064,-0.021381559690736362,-0.03594956634094473,-0.018997917276872934,,0.0196260242655973,0.024210076797293416,-0.027113527739391314,-0.03370801474775913,
GDF10,,0.009308848377922287,-0.024065065865208363,-0.01774934028142871,-0.01677339733469626,-0.026356368524422993,,-0.0036687585121988695,-0.02908286400421216,-0.052486122259224846
EFNB3,0.057580046626173206,0.08442087482248363,0.08017888753772234,-6.274967734179147e-05,-0.002304320893812243,-0.007820086049726505,-0.021524109377514186,0.02730785301809051,0.006659077468268113,-0.02639684884556312
LTB,-0.03004045136552635,0.03808249995444063,0.03217648403974895,0.08572925292804387,-0.0009540452356463402,-0.0350074517677724,0.0056997179622335385,-0.05713387280991405,-0.020137552008477385,0.09164282967805343
ANGPT2,0.023853510894550095,0.0011670177120701533,-0.04374001004833992,0.041359367067735284,0.05305285224498058,0.04259265748245968,-0.06658644336371997,-0.023688820565268914,0.06434299907080794,-0.027117861600941543
NRTN,,,,,,,0.02078152985644471,-0.034220329273288025,,-0.05878177239034407
ADAM17,-0.0002964184946790976,-0.031059897959954934,0.0010509012145202962,-0.02357303126588539,0.056097700213667084,0.04885966482856475,0.022058720404604066,0.004714645049657784,-0.0011296423198105113,0.026085472513865247
LRPAP1,0.008459045300945765,-0.03787859988176833,-0.02797221802093946,-0.06599183363185882,0.058177024346062686,0.02866997231151734,0.019988786592759853,-0.007609530741129836,-0.009170326858882152,0.10451853298824348
NID1,-0.021826802085066092,0.019035777303691565,-0.0445991262625253,0.012799588772886266,0.11640939636552113,-0.00010963599098226974,-0.060832730817291444,-0.04373892999957959,0.03463371489785962,0.00976183824186094
MST1,0.016293848147762933,-0.018840508221124166,-0.04977818874193622,-0.02423591385152378,-0.007461977706324704,0.017605384648962347,0.1732585341565523,-0.06829789013485323,-0.014628635338920858,0.030480421890520828
IL13,,,-0.022001068200334928,,,-0.02208972751851719,,,,
DCN,0.0051227664320641075,0.038168371288844885,-0.024661368051693174,0.03997686673651743,-0.019409165471987486,0.009842868234404634,-0.0629233709338916,-0.05987808694509245,0.09765424583314693,0.16586829206519463
IGFL2,,,,-0.015623912839697367,,,,,,-0.0488594958227859
COL7A1,0.08135359780835713,-0.012415945717407232,-0.024720050882259318,0.018594218092936394,0.004462638272901047,0.06972430115078952,0.003380275196486928,0.0037772461133302607,-0.017352244847162957,0.007177623653790274
CALR,-0.07848300069890758,-0.042672725851682296,-0.02806324510619618,-0.0041396876862833856,0.06920024276952437,0.032398033605173716,-0.020717409149838713,-0.0096222696527865,-0.06874075282782045,0.04299401969172624
PIGA,0.04757590826627229,0.044945695806546726,-0.030154640318667374,-0.035239439859753634,0.019371092365167836,-0.009270437187435875,-0.01756201875891413,0.010027492360135323,-0.09124550395224558,0.022506530622593307
CD200,0.002278800379579082,0.02306742255988324,-0.016923363007021353,0.07522144597950357,0.01138718558271727,-0.031509562041017035,0.019904655227970126,-0.08417666569154227,0.024463559056423344,0.02335085028755665
GRP,,,,0.03209328537117622,0.028791889154417098,0.016034027234076677,,-0.03744816211029529,0.051481144511494915,
CDH1,0.027180488023459216,,0.020184610130837694,-0.02478695317861437,0.04620960512355014,0.015155090579771715,0.029745454536864686,0.07801389612398314,-0.039040041611008436,-0.07100131917433716
LPL,-0.01065267586027122,0.019310708503227043,-0.023300033687647645,-0.013070649605134781,-0.031207756778765583,0.06038782674815492,0.004483206715967848,-0.050242114730416704,-0.046123987535270396,0.06856940126579453
SEMA5A,-0.001528949618981979,-0.008807709173565796,-0.013290466450404208,0.048003597881849214,0.054346646890952005,0.025950605674769617,0.07984445558105482,-0.00038535883046648554,-0.045391779806789705,-0.0787567099240689
SEMA7A,-0.015518829360755763,-0.0018084773188327807,0.05250658351620791,0.027974398667897964,-0.0017636752104532544,0.043229147823961846,-0.01121489860208228,0.05505539186389956,0.023930485321145938,0.03875939379333015
SEMA4G,-0.03829397934560859,0.008526644732734213,-0.021622195762846623,-0.006711944743100792,0.07455960167906785,-0.019448487650797625,0.04462587231906643,-0.024852420324489952,-0.03891328702581603,0.06507417534123582
SEMA3B,-0.029974114216025055,-0.07293245186481752,-0.030850765648268642,0.052506355508841765,-0.010883417672384358,0.02151796762177527,-0.0412415752976043,0.01397758709628616,-0.0004558648658465913,0.04572919019388586
RPH3A,0.026040856183701024,0.08918302822152117,0.03950574288333071,0.020903300267292695,-0.001411248146230347,0.03988516062420542,0.021215084355052087,0.11644592857707797,0.06199615839692916,-0.027420847428043064
JAG2,-0.04521178307505929,-0.00945371243357479,0.04984352844383582,0.030381647265958437,-0.016860083870056237,0.0013233113812365497,-0.06123382806433146,0.010737644100524382,0.0008317110365661851,0.05143154538008701
CGN,-0.023308549835097548,-0.024280579368448352,0.036878479822153004,0.022635227671008652,-0.07513533722971621,0.029585916264324743,-0.03493404227018993,-0.04697857624031873,-0.018358364957611235,0.037148091989902855
GDF15,0.03459752253593232,-0.004845972522733565,0.02696339145497849,-0.01661395148358247,0.09772154086693242,0.04907889967980584,-0.010751829987044393,-0.009307319716323975,0.034366708087584075,
SEMA4F,0.027342766228227056,-0.03020586804047417,0.0739408656405016,0.05745218527925865,0.017490440180181425,-0.018701617289704958,-0.0614450075015385,-0.041733106044738066,0.15430884164243344,0.0017787047152721285
NXPH1,-0.0001538444208345411,0.050124387409153905,0.006214592610445515,0.057654126876452404,-0.021146383161726498,-0.0023464907030579865,0.12607007399735676,0.0658962134114135,-0.05307636096612818,-0.09136598701759113
ARF1,0.0814372723721487,-0.004744131089616885,0.06671869238920154,-0.02654160937022791,0.054501253954795666,-0.0152328405471283,0.006190596379564785,0.022307808483227956,0.019025834790176843,0.038623226703829214
EBI3,-0.004499958599329172,0.03121269698401257,0.02715608033848146,0.02653933410828563,0.014170383580127035,0.011707901703724937,0.026008685831324395,-0.002509247059239178,-0.03649854099358486,0.0860387401637337
TIMP1,0.03871448179981972,-0.03664961779305895,-0.00832087681083615,-0.020715211583672875,0.047054978044900414,0.008406567449260062,-0.0502013791350822,-0.025683186659266364,-0.05416700346710287,0.047884325633371756
SEMA3C,-0.026447988225025858,0.056028671017035646,0.023390550185136104,0.06005384720033864,-0.02656171901416507,0.023807505083099447,-0.03518922743443024,-0.019235198951312014,0.08266088173689293,-0.013801554112307855
GAS6,-0.04321466726120089,-0.026287229483081178,-0.016370533145960448,0.03397432795444257,-0.019239716214966382,-0.005982648414082838,0.0754951215988079,-0.020396731465784555,0.07154166020717317,-0.09633327676634407
MEPE,-0.040251463311320734,0.10743566270603544,0.023579465795172783,0.006149596046678888,-0.003531668261623747,-0.03489407061077741,,,-0.054208673604862555,0.09833787515209241
SERPINE1,0.01639184691585477,-0.039237602613098096,0.022464391256750177,0.009893013934721124,0.02252921883128285,-0.028648255334922892,-0.0089627171212432,-0.07958763641544317,-0.05632682554266565,0.002164682081314041
RSPO2,-0.014327452913629215,0.04968366749427703,0.04338799090178598,0.00658994631524216,0.041637499861948236,-0.041259836424886856,,0.027260858438282267,-0.044504401060134,-0.020500635614508274
SHBG,0.05406095415959889,-0.02583022731498938,-0.03800812084157483,-0.026537677029953674,0.08681716764577731,0.028575361120824358,-0.05097932932729101,0.013629870005255664,-0.0325644706344484,
LGALS3BP,0.08319809037326044,-0.014409343541587707,-0.02253210167364647,0.09203571994513508,0.056447226532376396,0.08393633973316982,-0.07677057269413994,0.05788796450671272,0.04702230330138972,-0.04163470380232264
LAMB1,0.012025779362957513,-0.008789591409639787,-0.034312800837733436,-0.013585940746115124,0.10425634904180847,-0.02263990425069455,-0.0492875383136885,0.025097150106089188,0.0503735865209772,-0.01096617315216261
SPTBN2,-0.01948811811757091,0.03563100392621517,0.06677742209886117,-0.0700663260448135,-0.0025504061985076876,0.005172110640562903,0.09599392450846396,0.06676316804699427,0.031476162329403166,0.0012011610192795498
COL1A2,-0.015028833627686566,0.010847412434341543,-0.035840652883198494,0.03796595275462264,0.023972556866204704,0.03339736712267742,-0.01097355211194217,-0.1153316147080427,-0.009716486264454779,0.2069258429555977
DEFB1,,-0.01400648223726043,,-0.013919986189648497,,,,,-0.022395233975909343,
CEACAM16,,,,,,0.09899990971996249,,,,
SCT,,,,0.07218069325274487,,,,,,
WNT11,0.05463252640855932,,-0.02143595153956654,,,,,,-0.020105754368613723,
LGALS1,0.07061806110136788,0.030876780838119244,-0.021503259769479886,-0.03205414923352915,0.0411538648672755,0.05053256466684945,0.0848161049812123,0.05364118470199482,-0.0391731664811992,0.07873743560947835
BCAN,-0.02867363472637525,-0.012456737272080605,-0.036424867481933666,0.08449007177656119,-0.015268035165474203,0.0367677349544631,0.12230509551630299,0.09325040689688749,-0.08999635438895494,0.021874174200792417
ANOS1,-0.038045032333480014,-0.01720753918326686,0.036711712810396896,0.034098255692401026,-0.00400845883428719,0.021912166847557674,0.05773781626684424,0.026574153248390502,0.10325281890367438,-0.03162584153113976
EDA,-0.02659895363959909,0.08030738342801676,0.03735295964687401,-0.020047224704675876,0.08894195520925835,0.007843135650704595,0.005107739913479436,0.05126132025633812,-0.03564102406925173,0.11391393001239926
FGF22,,0.055561398545245236,3.657552728131583e-05,,0.049289129925523055,0.03600014512148669,0.017446885938921287,-0.022099995933578264,-0.027954183855168274,0.014997644725822937
SHANK1,-0.02334791722305259,,-0.018694651982183688,0.04001983884620477,-0.0039605241119961155,0.041618960791287685,0.05523732378275636,,-0.012268365467290182,
RAET1G,,,,,,,,,-0.018516448777420917,
TGFB1,0.009358900965581453,-0.026317746853770394,0.0644762261359082,0.05381657066507159,-0.0025151090528953484,-0.026672937985061054,-0.0029207552686586692,-0.11935064171561324,0.00804243263964507,0.0038959633346137786
MSTN,-0.026496923878239133,-0.06201881670443374,0.008632056650510537,-0.017325976699383554,,0.016548742645532948,0.0991262414386351,0.03905413361928887,-0.0250380750980834,0.15184356479494615
WNT4,,-0.02239757776538229,-0.004890151543456211,0.03831522869409365,-0.047663052441284666,-0.021056593913085724,0.06850144699120167,-0.026414018503225035,0.010249325352195027,0.06145856706724409
TNFSF4,0.015389955827108353,-0.00223709467939026,0.09073956618971842,0.046820665923531936,0.03969620769282886,0.08557133723642361,-0.060522983130152856,-0.040694628919416255,-0.03243070770852974,-0.053299327781991875
NTN1,-0.03339980485326371,0.012460848042834018,-0.06991730410272004,-0.00992780232681378,-0.02988098683670617,-0.008592983212064384,0.008819618675409825,0.026122237219302485,-0.08587303402730061,0.013578605058882623
CXCL12,-0.010001023539942627,0.10378345368222916,0.019635869619643313,0.035311716620101734,0.051340990522092324,-0.04465520214475794,-0.0737901054807245,-0.08065248324312363,0.047267910801791525,0.020044876393331724
GNRH1,-0.0036684234416914053,-0.025633113615655963,0.04632530086438181,0.025983115293003137,0.04648572340500712,0.05946394094111025,-0.03474433667306856,0.05201813253129639,-0.025395925866568848,
RIMS1,-0.03224168757949094,0.06904399243313933,0.029905856809489373,0.08024723294527146,0.0412223134526844,-0.02505245615400513,-0.06025215499940849,0.04284026177759403,0.022547610918933685,0.04554487287655076
FGF14,0.06336477653618552,0.009541188851287153,0.02119545154585384,0.0444486032227717,0.07132393352325567,0.0016884239848521557,-0.02696634244163737,0.031725557858984295,-0.036639702423286964,0.015783323707342846
IGF1,-0.031930935454377196,-0.003428980723681952,0.1028017561138301,0.008805873782516429,-0.03197334484631865,0.04074494823611857,0.04111507115444056,-0.06476837278681101,0.017591265346477522,0.03555480367530722
TNFSF10,0.017274472038462534,0.014927915538484745,-0.033199918859202975,-0.010583719428910425,0.11403218080965961,0.0018031341015325559,0.02591202862267587,-0.09876796523823612,0.1190187410594552,0.05849073690638368
