,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT4,,-0.011487901437692214,,-0.021758773817560712,-0.02264505319895564,-0.019020174751685364,0.0019947260750967145,0.03532170373799628,-0.021709140477732463,,0.17239752195809288,0.03654765132316598,0.03995142980055749,-0.03667949537290376,-0.06138335195213607,0.02697898853024707,-0.034626739985645166
TNFSF4,-0.018600203228645893,0.02847721472785435,0.03576719118193107,-0.015341855518605075,0.1519491444263028,-0.03019171010502714,-0.007141386968820701,-0.02841590249209174,-0.03243984792834901,0.038350464064127655,0.0890316208338363,-0.02204166202689778,-0.027092988775442813,0.01228244518958454,0.025484511561240923,0.035771015827990006,-0.04038697340953288
NTN1,-0.007808178855794295,0.024039187139914903,-0.0002283241873433859,0.0016976140684833252,0.049065598365671634,0.05079209229226297,-0.009469104997438941,0.0077495759050876375,-0.03379465442164016,0.07415023465997637,0.07415492105681754,0.016047984319290214,0.03874305630990474,-0.059128529458466146,0.046292279928687625,0.025199321889348432,0.08346879094490688
CXCL12,0.06637011914399214,0.012110037061641902,-0.02036760897174782,0.02475459769606517,-0.015374517924375504,-0.04438133313051776,-0.008726870216959354,-0.03541028291780981,-0.03783254656152014,-0.07524138273649549,-0.02632925550309276,0.014742106700754497,-0.018244870980262454,-0.03011187569556975,0.04054086425676808,-0.09890232437369574,-0.030334393197774097
GNRH1,-0.030660697642278394,0.08444623705520854,-0.0055178633650138425,0.09397102425466472,-0.011286924276637337,-0.012291895437640154,0.008677427022143662,-0.019515879051107715,-0.01848722995929812,0.06014005529253591,-0.03303681424113603,0.08323536746823466,-0.017819740616502575,0.005711247020555283,-0.01668642357521807,0.0332929628420843,
FGF8,,,,,-0.01577359866560999,,,,,,,0.07485387163518688,,0.003941997081906622,,,
RIMS1,0.04748766220750139,0.03404273983501896,0.0015827074618967253,0.012931784737198842,0.02471137576308334,-0.02405998169670798,0.005991755510846974,0.020469572542295367,-0.030500975415936164,-0.0631324081605407,0.006170850862685668,0.047994684725221205,-0.030237956437282904,-0.012393987698961764,0.022289631522347333,0.004507609245543954,0.07901897194470334
FGF14,0.06673372222048465,0.12195528217660204,0.03551677435894806,-0.010830017260861352,0.01660133241131017,0.009650650233454261,0.041190041199532415,-0.005779615243372534,-0.025648335949019045,-0.01682488873863648,-0.021186383484795488,0.03216385450827359,0.012750563383212664,-0.034709529385203934,0.03750459485092637,0.0505770464315723,0.14413027730921338
IGF1,0.05083305048865249,-0.010363541358501198,0.005868609457428151,-0.039155797685972236,0.021866445569240653,-0.04580407345701071,-0.016177442822856648,-0.004610584212705556,0.018260105427270353,-0.058024508158829605,0.0015978347446685129,0.04887604448984595,-0.04809236161758798,0.0337391710493121,-0.02259634568234145,0.00038318353673891074,0.10192702066868631
TNFSF10,-0.02577825815831904,0.03301179980480931,0.018805489980187114,0.00041789072283711837,0.0932112191298351,0.07897984928821278,0.06545932936527919,0.03257284739631118,0.029911919369309186,0.005609872701125368,-0.016993305186309548,0.0066285893433343885,0.08132407051366054,-0.08755736032207456,0.026245311489551327,-0.025301825489339635,0.048998739141016746
GDF5,-0.019949764009566766,-0.017611343469541463,,-0.018038761855263923,0.0983403308646034,0.049890893382554695,,-0.025444942468255755,-0.015893988155909828,,-0.024974769788448373,0.05372532310269871,0.09319848258050373,-0.002342792815408654,0.028440157983739365,-0.01983453546197472,
CHAD,,,,-0.019269166843706904,-0.006142663071991212,,,,,,,-0.027066640088510178,-0.01981300458900202,0.0369122045831359,,,-0.045531697007516074
RGMA,-0.030761317939968884,-0.015596953710985401,0.004943816282563052,0.001169282367012913,-0.0492476029593926,0.05263600672228939,0.004281223382210336,0.004717283263172154,0.043488136159728505,-0.01751093865766116,-0.012624672986089712,0.0694006112851753,0.05047204151661045,-0.00483363588298292,0.008579162012290049,-0.00758124823579989,0.030367365933478194
WNT16,0.014636211985428403,-0.036703369721700164,-0.03505730865326334,0.11049182365023412,-0.015208931143935468,0.03141327415771456,-0.025294235169606934,0.05593904635401628,,,,,-0.01636765166775155,-0.016099476180106286,0.0344280551223731,0.019118515566633857,
CX3CL1,0.005108610374638713,-0.017401611338639027,0.020276619155958124,-0.019908256166401135,-0.04076652070757794,0.05712959388112265,0.010267068939473798,0.033102850201984835,0.02033383447787639,-0.0147228701316817,0.032371231973471394,0.06289088421733229,0.13002193494623884,-0.0013747231427001041,0.03628465574870946,-0.05257791186777876,0.09345685827224859
FGF1,-0.016383379887643924,-0.023912541957417592,-0.01779344434768678,-0.02568647982105168,-0.037615210866885476,-0.03003214098484749,0.029711420412670615,0.020254201690564362,0.011173278819944094,0.05366945439707084,-0.03937411979405713,0.007238694993621691,-0.031153980642868253,0.05885796400803925,-0.017077945021380925,-0.03734176652638326,-0.0038080544219634463
ALOX5AP,-0.022047872206341548,-0.027756824022139127,-0.03780160607714504,-0.032980713916590715,0.025833456656311607,0.09524248001627324,0.03477078701496249,-0.00039941820742554426,0.0011689691753987103,0.19366770288555976,-0.03572068202812924,0.050369781500390794,-0.06930413556056376,0.00698196405924806,0.011428271069476293,0.036655426103178464,0.04760800071279596
IL1RN,-0.017754026697630713,-0.038785563436698436,-0.0004570271605051282,0.0020677793982618667,-0.01549363013623181,0.029752587240851235,-0.039780430354177485,-0.0013336719352056586,0.0030341078051388517,0.041112165403431836,0.04812299817869977,-0.04404226359235089,,0.0262207768381374,0.016834243993157572,-0.010487798709126915,
PCSK9,,,,,,,,,,,,0.16312100432948692,,-0.015627056605340067,,,
FGF23,,,,,,,,,,,,,,,,,0.14358211553686
NPW,,,-0.016256464020475172,-0.0215427999062169,-0.01604907574399859,,0.020076521798691672,,-0.019011875809288026,0.04583693475598466,0.059494393758958306,0.06766278669318404,0.03567723778604259,0.0026211274520253577,0.03718233199572297,0.03819353829327039,0.1325402005086582
CXCL9,-0.01317406742594881,-0.015399499049783185,-0.009886629530324192,-0.018907542228312545,,0.01703173848828637,-0.004362237541223801,-0.017570565625711146,,-0.05024871887471951,-0.03255238897628528,,-0.021442663407603802,,0.05091974514184906,-0.020867152210938836,
ANGPTL4,0.0326371559526499,-0.043474557360577024,0.05920953559543873,-0.01536891221564106,0.08384661195105357,-0.013430970244896055,0.023509478360107878,0.036785484899606084,0.0030610771692704884,0.0021237105227181977,0.060603490442895994,0.015565114014202517,-0.013325089600626581,-0.020464229942330693,0.06212907050028255,0.06096920459154694,0.02073097562797416
UCN2,,,0.011436013666584633,,,-0.01805500991540259,-0.02304044475420052,,,,,0.05976906070828668,,-0.017658496235060522,,,
OBP2A,,,,,,,,,,,,,,,-0.023294659347093193,,
COL4A3,,0.11498996828183748,0.04541921701433527,-0.015921714599784576,,,0.01004421858465615,,0.04337127983927815,,,,0.10698117901436455,0.06784540733429921,-0.037681537437506414,0.027076412221751438,
NRG3,-0.017244653259769992,0.02896697788211159,0.036748553314922945,-0.01816733265146991,-0.008061288970231027,-0.06914482990669092,-0.0020294871817222557,-0.02905723484729099,-0.005432173154685074,-0.035960242671271105,0.0899205218673655,0.06178548164663078,-0.07184120345555535,-0.05047301778448767,0.05777336516853894,-0.04578506940673375,0.06437609385113786
IL23A,,-0.018819312557052593,-0.013836481739050431,-0.009177507537941222,,-0.022087424595705424,,,5.184599262067235e-05,0.026494611163100038,,-0.01685224344349152,,,0.09114797321058925,-0.03160451843720806,
COLQ,0.01451419655679903,0.041974995911279116,-0.007832571265901245,0.03718294609942482,0.0620994275285582,-0.04295655545491355,-0.03820747413744232,-0.038423454128258254,0.01313400310612376,0.040636798665514076,0.063870718555177,0.05247003643126613,-0.01330145035445405,0.028128205506691355,0.08813558673142803,-0.027065747799672843,0.09725963763970305
SCGB1A1,,,,,,,,,,,,,,-0.01808060140546812,,,
TNFSF12,0.03206593476800551,0.02498267200100044,0.001136971820173557,-0.006015682771667831,-0.04438323410598023,0.04225850224114957,-0.024130103062058487,0.022172808391414722,0.07095619802565718,-0.05742313524171803,0.08084899407877393,0.03716256126685425,0.03866397844162359,-0.004155564368330199,0.00907026118538389,0.015012738238236603,0.07391775796620782
DKK2,,-0.019712329325370107,0.038729697439119914,-0.013105011627720275,-0.02213568291122938,0.015692872528921147,0.00033791297927746375,-0.031458871604620985,,,0.10367174803068324,-0.019892903365091554,,0.05233782491365301,0.017085574035895015,0.07869765453742615,
FYN,-0.021795569900416423,0.05536305136570114,0.01674412492382547,-0.008621701933599282,0.007048135089891961,0.018734219156654387,0.00400052415356635,-0.014764564165015256,0.06248171544129381,-0.07182112633614704,0.04434273933144856,0.05116757656056473,0.13231466727356303,0.01604228288327716,-0.014154644662096448,0.03281852846355073,0.014985515351894881
ACE,0.0649230007751431,-0.03493983819198404,-0.030543189738076904,0.01614690756662135,0.11602073174555166,0.02378272002538741,0.020880798244060094,0.002886978159060043,-0.03148320329111252,0.12662179634781756,0.03269257587218157,0.024959193290455383,0.14482320943130203,-0.038019042430248826,0.05868318016050062,-0.0211197038391049,0.07642431718645568
IL18,-0.01074547727680813,-0.024704238435619322,-0.035275427364154226,0.042442541964680634,-0.007447145169343734,0.11835658620277716,0.010810781276063313,0.015828220199726507,0.010835543461373403,0.05563764579293702,-0.026726755521216533,0.013268147625707428,-0.025889763378215542,0.040827369498597464,0.03745143113061223,-0.0499353514575171,-0.07388926754220568
PPBP,,,,-0.012405932279464231,,,,,,,,-0.020633951441441988,0.12409490765889707,,,-0.007849500252047153,
CCL27,0.07520571466893654,0.015030469137518977,0.04877371409700811,0.08237804775725611,,-0.027106716881739854,0.034492043283816394,-0.021511572790558504,-0.04584415243702126,0.018729419355546215,0.18952399754552296,0.03093402718512275,0.06583342948746823,-0.034013819165740984,0.0004004040788647154,-0.025301665969801043,
SERPING1,0.01829136135406984,-0.035126874843231085,0.016486602423906458,-0.009103801183615869,0.03836587640096419,0.06399228990031065,0.008078871411583874,0.02200714142761093,-0.036015898434098095,-0.01257205724606103,0.01049300814865681,0.0881944500980316,-0.0033090861834920602,-0.00037750052694812783,0.05195663636683323,0.09439898536321843,0.039448479944433776
AZGP1,0.040396780511906746,0.09896247060306688,0.021578577091667706,0.004820668936499892,-0.019291982189037278,0.013722213692749279,0.018049634365063464,0.03254151252425709,-0.016598823955495855,,0.045726496473118126,0.06725437527083028,0.11356077090538856,0.05692563650664517,0.04243341897453854,0.02906480533229848,0.02395758944034931
INHA,-0.027700424238154817,-0.023940113368377976,-0.012103427441361397,0.02646315415769462,-0.02043394882055464,0.06066267701402473,-0.02800731504212616,0.0075662155310512545,0.03053262694122959,-0.03349197283762657,-0.010401020778554006,-0.004005883588209715,-0.018279917426519212,-0.009554310882430977,0.056128017708246374,-0.01771940850906167,0.015379054141500178
SEMA3G,0.030332847875803995,0.010008386672405153,-0.045219224007476064,-0.021434121237365607,-0.013392613323068608,-0.012357064968942552,0.05660874423052726,0.01835374125387356,-0.024291779078448438,0.17535149667379657,-0.02101401964174681,,-0.01686462707753142,-0.02592611037109884,0.07913879719261346,-0.04817239115089205,
OXT,,,,,,,,,,,,,,0.08169446511486697,,,
COL6A1,0.010343084895255142,-0.013222742913036902,0.048125980767860344,0.014608240359373994,0.04407009946494309,0.0944740658830203,0.00743787002283454,-0.04194909720877025,-0.0032521024844754587,0.014768554014696698,-0.03565851701188727,-0.004991488172548394,0.11855332573357945,-0.007293804652094577,0.03671523992600233,-0.012638201845869758,0.08821788864662145
FGF17,,0.005255283101696865,-0.017852421158213352,-0.022290854970680802,-0.0216162065793108,-0.02659120008352581,0.02840970228017918,-0.0309944328506311,-0.007120064715389154,,,0.08516103377293689,,-0.03282806427917548,0.05301274659094119,0.00920548730204473,0.04993191421774222
TNFSF8,-0.021940423993841097,,0.029035475432778776,-0.012405929063771139,,-0.017038385261287106,-0.018863313731900196,,,,,-0.02238939049345899,-0.01636765803100036,-0.016099478305073075,-0.018596360552648357,-0.0297123643657897,
FGF20,0.0024742624779471763,-0.010999450587999905,0.05310635589733535,0.004690003806014548,-0.013544736699493328,-0.027445648133858244,0.006844235823895149,0.004261174625528389,0.09367583877937188,0.04526582568724488,0.21047229168959006,0.04927181640654789,-0.015246857510950987,-0.009002523175282504,0.026850021252785718,-0.02199496076453561,
ICAM3,-0.03445584855808915,0.03528372549577187,-0.025337074585226535,0.06846360698898243,-0.016435559255758486,0.05475901679530837,-0.039745235452074396,0.0940615055576058,0.015825284338084115,0.07512955521006422,-0.014223837552997987,0.08167019564141276,0.02497308723213508,-0.021152842809723335,0.06261344377254978,0.04851258967477338,0.033210949921094544
LAMA4,0.05850125101108626,-0.005053595734815792,-0.04012314350553636,0.04827934768937154,0.07006835711654487,0.05187295623255416,0.018732299182667,0.01099365544725849,-0.028398419368449175,0.13325443096307454,-0.019453443828266328,0.03754252152233954,0.09333873831207071,0.008708107043321778,0.07163169512361794,-0.03959516752852992,0.11067514983940338
DLL4,-0.031239937269445246,-0.018714947777498755,-0.02956514414430314,-0.04578360668024544,0.012360969866369934,-0.0003524508324807266,-0.005179322966999207,0.1528881409371764,0.06738331368402278,0.09464728212916129,0.0312867578864628,-0.01619617840330832,0.12484751365305786,0.0420282271540356,0.07063625206644905,-0.04158480217454475,0.07870876299167173
SEMA3A,-0.05374032973749801,0.03846117384201705,-0.025057038328492185,-0.014582889887328955,0.07237275311167594,-0.03968590699330628,0.02546658815255477,-0.016242481850433702,-0.022826780301879106,,,0.04673265517178935,-0.005036728923446442,0.001593246929500288,0.0077739298816951385,0.03690665037329426,-0.015475042736101669
RLN2,,,0.059378170680129766,-0.019028762692601103,-0.01591188630937642,-0.0045734987205321796,-0.019214640509623383,0.07061395233979616,-0.016373926415429167,,,-0.015482209145719192,0.05054383620880044,-0.01765849428783878,-0.025612826095858493,-0.02583987266708953,
C5,0.04841459117265399,-0.035634499247122864,-0.028223070725071964,0.05653400001506192,0.015150218706207657,0.01623477497724512,-0.038502083117392394,0.04136204735565549,0.0069654765229816935,0.02389885785257029,-0.01744907581103043,-0.023989247629149592,0.00477421668221373,-0.06957620451481687,0.03647170107332503,0.01615591870801876,0.06818853548677459
COMP,,,,,,,,,,,,,-0.019600709383485255,,0.05241781219404434,,
EDN2,,-0.014102527397722964,,-0.016315870696939704,,0.06199559357342105,-0.023332976769870933,,0.015871768556542907,,,,,,,,
C1QA,-0.03620959282654614,-0.0032089508905657894,-0.01767536843409132,0.032650271877151124,0.0035599058108312137,0.11583602805876282,0.0025708672377433776,0.008311428320597893,-0.00871851558958501,0.016004954611046195,-0.03167770065286889,0.031051775566172193,-0.0121849856484992,0.04123589863522617,-0.009458389961280185,-0.1048768944948299,-0.048061665306297664
UTS2B,-0.01860593510318072,0.07414071143053488,-0.0308785615750326,0.01266638313560894,-0.011844246439505294,,0.05031199500208254,,,-0.04133286157303269,,,,,-0.027290415622042055,,
COL9A3,0.046516563094096894,0.07886768502845619,-0.008577116565159493,-0.0030634260871570925,0.009187530053754578,0.0634357272999183,-0.003605772392499601,0.06282594904703415,0.06448390038944474,0.04969652634695805,-0.04665369026677842,0.10266119768019685,-0.0756734201612976,-0.02338871421038031,0.03974020234662794,0.00485435384204994,-0.06295277470124624
DLK1,,,0.016998843013808607,-0.011082358416235212,0.08914077847138557,,-0.020743042694714366,,,,,,,,,-0.013648525307908823,
HGF,0.007383730419813694,-0.010685486778542466,-0.03150081698204803,-0.011510422856125567,0.054523623252791975,-0.0010792597274030971,-0.015655504398951758,0.0243911439385421,-0.02493930969674177,-0.0564931465013401,-0.03672494970252676,0.06932526071078987,0.06473675780923736,-0.004718260486153584,0.00028636241059059903,-0.03285037745423825,0.04871218079698436
P4HB,0.037950910117316626,-0.022545382592654498,-0.014795360899406421,-0.05766432565413378,0.05576414571748045,0.09765563800074431,-0.005567516671045137,0.036258295654109464,0.01587387672344775,0.10902485144778354,0.03328005877818053,0.01121969555873631,0.14219386665998662,0.047989343079350995,0.01918979505447473,-0.029866662646926986,0.024416087046086856
ADCYAP1,0.002870126100447695,0.005318478880836771,0.03609704955101469,0.01250813467740106,0.004991644818121923,0.006974370146216738,-0.031850340061064325,-0.04129136069626415,-0.024127444513294447,0.036875110958195706,0.12014784915503028,0.008562773579093675,0.059253632197297734,-0.05688888065847957,-0.005016201606151265,-0.03222822092189563,0.026974967420830692
GREM1,0.031079244951846424,-0.01983695465731922,-0.026688757822195177,-0.027127441218568218,0.0019966169641366114,0.05472361864668638,0.031482314667754606,-0.0009715540855690861,0.01010440050579404,0.010643903010246428,0.004531042658238651,-0.015332995079534966,-0.11694091573037067,0.011125408923146809,0.04247776837425615,-0.07488972459594888,-0.08919349946576076
EGF,0.01553171115387719,-0.01338134351120954,0.08730176461276117,-0.02528382812751429,-0.018955184017852535,0.09974495002584667,0.0037448679748070526,-0.025261032991658692,0.015599615050611892,-0.04353327356779906,0.05864903713506955,0.027116711523181302,-0.0357929828033527,-0.005723527321745049,-0.0071521046589305415,-0.04609987280150557,-0.039292653875798916
VEGFB,-0.03177663551609261,0.042713950295502325,0.035891967708159764,-0.013912353130472696,-0.025516295444885383,0.024269199377636566,-0.025516215577344098,0.00800407266066942,0.03624975912307787,0.05195084731632319,-0.06912926532316015,-0.06499879470172691,0.0538756266980519,-0.008198549807333462,-0.03778832940653409,0.03731920928735236,-0.06436523186362533
FARP2,-0.006960380491333995,0.011582266326911986,-0.026935127462579516,0.011247279071691263,-0.0232796929757339,-0.014582439570376082,-0.004122439140959257,0.027039876013924907,0.03157569226211195,-0.04591097871548174,0.03515416537171185,0.020587174672578906,-0.003870569351974808,-0.0006105485220080289,0.06950276081829833,0.04837947393478191,0.0642933476353207
BMP3,,,,,-0.018479342463513678,,,-0.019282608914297724,,,,,,,,,
IHH,,,,,,,,,,,,0.06460493984428041,,-0.017443840662474227,,,
LAMA2,0.06942508868151898,-0.03225029431394759,-0.014435563977845367,0.02099948597257781,-0.005818667257809113,0.031063921664046132,-0.024855492136910243,-0.011479053754656287,0.00428303257984334,-0.020227923638343377,-0.015364468237661617,0.0502566617621847,0.07904790783250581,0.0021335935292629807,-0.00984453153977826,-0.014275487773569795,0.02226229366868633
SERPINC1,,,,,,,-0.017770119384445702,,,,,,,0.025431699399764213,,,
NRG1,,-0.026173001770540202,0.015253261543034713,-0.025093516484273434,0.010365174599643229,0.02506348855790824,-0.008350341902716468,0.005044724479571431,0.0066984861672738875,0.14489748296691934,0.039550315552911226,-0.004730906346311864,,0.03186510105158898,0.08716996241004375,0.03534567068619174,
SPINK1,,-0.006972954290536525,-0.022568730338128066,-0.02218530488580193,,,,,0.06729466907001923,,0.1870580625678051,0.022080450299513832,,0.014885655760969594,-0.035703235804039855,-0.024941572128425394,
EFEMP2,-0.011178820296924156,-0.029266816869837644,0.021924463530070996,-0.020240550527076354,-0.04679867695168855,0.07277435892851065,-0.01776759437261637,0.02010881383678599,-0.001625955063360695,-0.019439766266148083,-0.0012418278005031928,0.017006506959581877,0.03932358845085058,-0.01661459956915683,0.013893351872190802,0.04400479918770245,0.005584708677471613
SELPLG,0.03214769392552916,-0.005919623122517839,-0.008703156680285389,0.07962509267789845,0.02401397924623029,0.01361497158545481,0.02352997969228316,-0.08547731926499906,-0.01970968685066189,0.050621700081042505,0.06628230672011633,0.07435128528782319,0.02735668630142744,-0.014422539621725187,0.04230310456367783,-0.052650178884555025,0.0943188218583469
GDF6,,0.032533241580290535,-0.025427520958588475,,-0.023636106492173934,-0.02188160056676798,,,,,,0.06993558821707303,,0.028154212831937118,,,
HLA-E,0.02334106741304248,-0.01689126548261506,0.03844420386026584,-0.01996830838691636,0.05140567371253759,0.12198569104561818,0.01769191428918666,-0.07587805112122178,-0.0018866146253735817,0.07978823735608505,-0.016447948260711123,-0.009821311510223241,0.08224413344562544,0.0003349562116335259,-0.01617635006773039,-0.06624917964688683,-0.08957033062227134
PTN,0.024762586426944684,0.0660598483871736,-0.006423809086350036,-0.02276940877599841,-0.0023354809915512907,0.07360856522319538,-0.0030532715340088512,0.0070875915945307595,0.05455978396085122,0.11404402504644154,0.009410436605868173,0.05871591298091849,0.15004713846221077,-0.036662892807453454,0.040918155199481825,0.07522925257299584,0.02054861552636131
CD274,0.05693606698259256,-0.01108381964816488,0.04912534032279596,0.05043401258706501,0.03146263511961128,0.03194329250410568,-0.03386878250770731,0.05209100146046808,-0.026947245720262056,0.1076795724679171,-0.022660917983359022,0.028621517260711722,0.047852709952618915,0.04215588733641214,0.03434315937504108,-0.004803904563133183,
CD14,-0.057856310642778984,-0.00880750773032372,0.009714262578329325,0.03079236386856723,-0.04611438008728721,0.08309158713054338,-0.04274160125249905,-0.03541183878089384,-0.021460632617257145,0.018214599102503917,0.0042234152673388484,0.042501978953114,0.0446814157860921,0.04306755620911589,-0.07398356565980255,-0.020535289304234226,-0.03424412579873061
SFTPD,,-0.007200864006968132,,-0.013932177278281253,-0.02677888421370132,,0.006275619711334956,,-0.027685039593189468,0.0603142404838773,0.024096138382643503,0.004622125632976794,-0.007091761408012388,-0.00885774084998162,0.0676944833839076,0.08224311874753455,-0.03817196314209819
SLIT1,-0.037123369505691076,0.05220027808457545,-0.006398513967508765,0.007882350877524627,-0.015436574727776965,0.012369995950743793,0.003647794697779759,0.041771587236080286,0.05399115642321628,0.09042898105581962,-0.04583056796205483,0.0205316718856433,0.048996878876759534,-0.04570620529083312,0.04575384556954562,-0.02516650849147771,0.16409261066860692
LPA,,,,,-0.011844249408905078,,,,,,,,,,,,
CNTF,0.07265531707615627,,-0.024339322758088318,-0.012405930196057154,,0.027233493483550485,0.14725119198294637,0.005887610779896805,-0.019011875897434923,,,,-0.01686463373242003,-0.017658496235060522,,,-0.038172126943991094
BST1,0.05114770973385983,0.019072335348803947,0.019336549572224488,0.013293193038132887,-0.019072502628634923,0.04828615963908596,-0.0003364939408662624,-0.03692301471819555,0.013087873598141196,0.0185269810012492,-0.007124689799253974,0.015410081176716814,-0.044489123206365534,8.221420338440191e-05,0.07773095105789779,-0.017274335357053933,0.02442179340323466
AGTRAP,-0.019027009126015678,0.03744831463644177,0.024153821414672923,0.05634050609589776,-0.014674278122351612,0.09777299696547803,0.022734726120352197,0.004700026410739324,0.06675000875398567,-0.10025230622020728,0.03617906351144483,0.050358021090771324,-0.03487248847595609,0.003802778500500423,0.04676101794728303,0.0600231901831956,-0.04170402004260347
LAMC1,0.04655181934719268,-0.05792509703368875,0.01956953329761681,-0.00145522787103705,0.0722644194023361,0.022164128997471055,0.002287899361646344,-0.0691894986657037,-0.00200193586949351,0.08947252387265857,-0.03251885897477358,0.03861874183847743,0.09098372943357626,-0.011359798994788,0.029030837179073645,-0.015759642173142803,0.0742321734021592
COL6A3,-0.039413007913691046,-0.032249089759600245,-0.01257828368472696,0.013457335896136173,0.03314446847948284,0.017838007725675013,-0.022500017549040043,-0.02648452091196201,-0.022883331888822776,0.0063436290674528375,-0.05041910644789726,0.004323314587600936,0.1310016960277512,0.003218013852118291,0.05262156844596056,-0.03734323916011432,0.03187106543768501
FN1,-0.00517782673903559,-0.03853780553619782,-0.04062746137879496,-0.03700211691830674,0.07487221382446266,0.02695526476873673,-0.028776617443871222,-0.08003980282640959,-0.018548523066898834,0.10836514901331205,-0.011640414408995377,0.004573731033166106,0.11860486232763003,0.06288445962472677,0.051198070214859476,-0.004498908934657128,-0.03544714904400018
MIF,-0.009083537361179683,-0.027719098285463862,0.03542636992074346,0.022878920001656245,-0.04025084478246004,0.022670899089331495,0.005497918748194927,-0.0032496241546681186,-0.04061240134361344,-0.1591742969519863,0.009529811495724086,0.03661025698826741,-0.041107686778081166,-0.028956531703756245,0.03684644788696002,0.0606217763977301,0.05647757046663695
JAG1,0.07635384514548482,0.04604468932833184,-0.027844887759226847,-0.03244279557584754,-0.00042542600065001223,0.04785194266303301,0.021440347940463178,0.011432934005581442,-0.006975180399971081,0.08873696211128701,-0.05406501132573835,-0.02220467546620251,0.06170425324772858,-0.026549330991833948,0.04099393668800087,0.05747113982071128,-0.01964668541275807
NID2,0.05345945096710479,-0.016285432061494277,-0.028490678534265103,0.021981706877464324,0.04509008979540614,-0.007941024556045667,0.0527444673472767,-0.039213096953261375,-0.007152735998630108,0.013740885452366286,0.09335032247122532,0.051611629849085155,0.16911531938299829,-0.0005102901606397674,0.06578870251397179,-0.0875420119841613,-0.0168409923789686
EFNB1,0.00938995596570138,0.019307625702839077,0.014965050196195673,0.11264149169227779,0.002231037632321857,0.04536603070598755,-0.014388379487719512,0.08782505990578256,0.05312106904645601,-0.021924079593832347,0.01627444169516064,0.03662371844259194,0.06979350125319247,-0.004340542033116486,0.03669550655593285,0.019764735902112637,0.0010628348434284928
COL4A2,0.037031284191206416,-0.0293883329270233,-0.014949161667292248,0.007450998112149796,0.02971626501705789,0.05118963236337044,-0.03627033395956445,-0.04874587485465517,0.04635267566759322,0.05748813787171244,-0.04519893428184807,-0.004316178850785559,0.13502495153766275,-0.04437434029375664,0.044324158461303095,-0.05008323300524671,-0.018894542360804997
SPP1,-0.07065292056369249,-0.03884781689955619,0.08646233506098627,-0.05683738174574551,0.03042964954758592,0.1039658385735381,0.0024649830904477773,0.011446361706758579,-0.011913921296711915,-0.009450874337074049,0.047618939255781284,0.042044594945839696,0.05149703735639976,0.05790890953864582,0.015389008297778103,0.0423678064425095,-0.044583231624074925
PODXL2,-0.002550699227723744,-0.006085904504127759,0.02055135232174061,0.013689206753601274,0.015713363046928587,0.07046285302896374,-0.02515838189169113,0.002987103928712768,0.01006311060973119,-0.06191017901026136,-0.01709832665880804,0.0008015622763322646,-0.0006131374852489252,0.028019525203194447,-0.0014889643528415391,0.017039478964858273,0.09176255192299493
FGF9,-0.021940427502500217,0.0788547563045367,0.05387448960030419,0.02555961775556529,0.02618612126154093,-0.044122371339736004,0.02193239678237087,0.09719628874427878,-0.01579645889792141,,,0.028656503475811283,,-0.06526481693436044,0.010692603443698339,0.019997232005044073,-0.0024163869295520195
ITIH2,0.053348161511365434,0.004527465508361538,0.005387018034447174,-0.01890754106211237,-0.018837219643420316,-0.0048618577338769295,,-0.03514119436958415,0.02425106030175168,-0.07011632126228937,-0.03846382589252846,0.017745969920427238,0.09854724113509081,-0.05603669794180648,0.015203322462569951,-0.013023268277624834,
ADAM10,0.08591018484229819,0.02049556246775414,-0.017109497842800223,0.03718161349698468,0.039612467448193404,0.004243396167623595,-0.01899265733199495,0.03458006263408752,-0.013625476351338777,-0.08412551761124391,-0.03829343078829925,0.08014260167590942,0.04901660392938174,0.030184587507099486,0.005543281802100269,0.06374171873451998,-0.11392399613517917
CFH,0.012387218806536824,0.04220191104378682,-0.007705769886707928,0.03296768572451413,0.045343807484169114,0.02718966416791072,-0.033811126032230104,0.010910208974155256,-0.01723567102010935,0.020380331424383284,0.011795501733405258,0.03262623153602303,0.09914503483734094,-0.009750263487226752,0.054404425632424314,-0.005198162185884725,0.03043620201887626
COL4A5,-0.02019386183213358,0.008379970060868925,-0.021706055876946018,0.006212596456078721,0.07544744986135016,0.001674522590952615,0.05502284872860924,-0.0029842027187718867,0.026151722816607628,-0.12785366670209347,0.07453236346878828,0.048759122725623744,0.11321888105782486,0.05855837457229708,0.05760394778835362,0.0556796756687657,0.011933325693015423
LTBP3,0.05074143542433555,0.034710037960820436,0.010305683262205491,-0.020170876018120783,-0.0383442666716545,0.02973675101433239,-0.03347924035947151,0.010401444277500558,0.0247425347283464,-0.05339838952091415,0.06559876963954782,-0.05607377604817236,0.07882332933389562,0.024497568518583947,0.012617866700713711,0.08880121411081389,0.09515064035833262
