,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SEMA4D,-0.050572394634816636,-0.03946557680495094,-0.033734800122104246,0.023728433878563285,-0.013757596898400453,0.12003239247001612,-0.01811971169710108,0.010873277048249431,0.057090151613189935,0.13664704003707467,-0.01808575806949243,-0.030950912641074295,-0.03437878440738492,0.038244616672044714
TRH,0.03068038327412047,-0.028442677065868473,-0.01952030529406752,-0.036008119337295086,,0.002186814380702418,-0.051120878348125114,-0.0016614532218311652,-0.010421535125422954,0.08822796222831593,0.15874708189146816,0.07336723457769141,-0.016190494979694877,0.03921740783434823
SEMA6D,0.003909530124319635,-0.00410511493524173,-0.0007763238424029941,0.027990219786832547,0.051718182285770076,-0.022530647345230664,-0.049093002487327474,0.07769475972347518,0.09703808195440454,0.0690937819562037,0.03416793382869876,-0.03962819524729276,-0.03696503794726956,0.031753994081765644
CEL,,,,,,,,0.05472099241908002,0.005664902326981762,0.024428099579226228,-0.01410858871229272,,0.0032576039015313548,0.019055385163093
PDCD1LG2,0.049327860335795344,-0.014600590714595723,0.008830558995189012,0.05223018236784443,0.009292345469943538,0.045492436567359074,-0.02117891085562571,0.06304583157970534,-0.012612557354008519,0.05214008511920855,-0.04099582772480816,,0.026557563028747903,-0.028712005675439068
SPINT1,-0.009967019321311629,0.020298437159103074,0.039400745370250456,0.024058640189756588,0.0015920531708866468,0.013447817497634412,0.0006882148502762517,-0.023798313392843877,0.031764240635682825,0.11186287119063684,0.10735088633731386,,0.056345961975313885,0.01929462059552797
CTHRC1,0.00988828636833039,-0.031688756109881235,-0.010645692524203958,0.012112780125980618,-0.02066704657832941,0.11387335423295886,-0.04753280137664959,0.011303450497423283,0.019788374837486942,0.03361773893165075,0.03906670128793702,,0.036018229565513316,0.10986319182875585
PODXL,-0.02769040943484322,0.0047193894796221615,-0.0014255088785887944,0.0029705512755051613,0.007959500667813766,-0.026811970196881856,0.006063604461174906,0.016185809673654922,0.003994829436876124,0.025031552805017523,0.0348521612587579,0.1483403451141126,0.08004184732330735,0.11274639191395208
JAM3,0.023595115215548492,-0.02432955370293409,-0.06631492806116618,-0.04457401067655583,0.035812663363462525,0.09303129162184566,-0.0722731103814804,0.03786366198380206,0.013107005382558662,-0.035569355017964085,0.004995156151478971,0.11199937501909664,0.03817572127183697,0.040824922800629
TGFB2,0.03070833479741509,0.04771494062052178,-0.03008606015031992,-0.031928541995117986,0.05053844639377627,0.004179957637128495,-0.08965363544101568,0.04392761905115615,0.011137545815624804,0.07393278122349359,-0.0017979483022612785,0.07080038189897793,-0.027413039083554053,-0.020669803925538886
COL18A1,0.010003701298160238,-0.02284068428725117,0.006745115670551245,-0.036928599840020095,0.0006872857994490087,0.12179378837682149,-0.006257835625695242,0.03527359786068921,0.023133162641786147,-0.05871275854335642,0.018235886618659127,0.005470292721137835,0.09649634363945975,0.07452859893197435
NODAL,-0.013054121134721413,0.006754100248600699,-0.04179129433128888,,,,-0.01901470407946669,0.06522672460695421,-0.027126849868424594,0.07794216795330085,0.06500295749701479,,-0.022158164735026818,0.10928189507831229
INHBB,-0.00907728709981293,0.008031729138476787,0.01944422513888743,-0.0016544026077260608,-0.0028293009938628127,0.07565877938282795,-0.06327487353923078,0.015258071172635222,0.028248700023160423,-0.004422011382327149,-0.026746278176369275,0.04848823272946036,-0.07184790463834505,0.026704443856976446
LCN1,-0.01306492587786694,,-0.013916322702547381,,,,,,0.008950075121656693,0.015725586990314067,,,-0.0163727097538031,-0.02430029501175822
ARF4,0.005780662278092032,-0.04203357462815989,-0.057321673587144316,-0.0037495491302546318,-0.03207509909477866,0.11810059179124227,-0.0794226526073375,0.05844275486727527,0.04286988927043245,0.16376239534664713,0.03469420216786578,0.08514969067176185,0.06922111390984935,-0.011660725201834756
CXCL14,0.039137089252695226,0.009052575135827325,-0.02341601573300252,-0.03784894958111508,0.012257341562138958,-0.029954106580741224,0.10432537560424938,0.07981323263720869,-0.06016929034242535,-0.08244047701078412,-0.04421144158564838,0.03352830168420106,-0.016391362111157135,-0.06356017800587783
LIF,0.12180428298894798,-0.018419820117946576,-0.03598365686316037,-0.02273263961808059,0.017073303886226247,-0.024044860160156452,-0.022906047313110054,6.0956913009047404e-05,0.02312535375009238,-0.031483050940945535,0.07685867919526039,0.02442675189328192,0.006682598553614358,-0.07776007133891791
IL17B,,,0.04601590357771056,,,,,0.13620206045602626,-0.003701481224875789,0.0985520049701182,-0.0429507275490302,,0.0039769691939415056,-0.027474824267239115
MMP1,-0.01801215775657333,,,,,,,0.0068017150425346735,-0.03657208112631199,-0.07476938817311807,-0.004945084532894339,,0.07019194266053336,-0.052862011192106054
MATN1,-0.017153866536473224,-0.01778232445100406,-0.014590318252694138,-0.010990729376042823,,,-0.01126154533051915,,0.10276262178618839,0.024261927298810892,-0.03539570295021679,,-0.019691101598764485,0.07877202413949826
ADAM28,-0.05219476235077513,-0.03804675068864694,-0.05140904473263466,0.003356287375634949,0.029146700453227453,0.05279314988821458,-0.053995460592032765,-0.02843454866427376,0.03569705093911678,0.053406480213389174,-0.004793639512727221,-0.020363917484535428,0.016922007886821758,0.04243680469914931
TCN2,0.010879255567419433,0.015365565255457481,-0.021148256112303858,-0.004193176593534421,0.0319371778982783,0.06205520209000081,0.03773623799807059,0.08887615240014876,0.012982816623536534,0.03413715505816819,0.0008803556124555502,-0.012683664927764165,0.02003237369476605,0.016133959042652656
THPO,-0.02235219835847299,-0.025287240727120536,-0.02839467024866954,0.053571478083704244,0.04768003550659782,-0.046760401200614005,-0.01126154662416123,-0.053121289689533696,,,0.06346847502774394,,0.15646380668936413,0.017948760977048613
CUBN,-0.016848340066503053,0.030028735828531654,-0.03551981698668853,0.05262863401695291,0.011931894411103882,-0.03595725257037055,-0.03294013685819714,0.00020587624136714862,0.033659197115261476,0.037782829311349415,0.029514754389390205,-0.007439884936736511,-0.0228007367498229,0.09134981220853161
TIMP3,0.041704892020954266,-0.008219675284907529,0.07255708704132968,0.03534177008257458,0.015266980251564685,-0.0051153652057156565,0.01225415539969801,0.027387152662712144,-0.004157638881346381,-0.030532567656841852,-0.019022213696465277,-0.0058401357122664765,0.0394852113635073,0.03397548902676685
PIGF,-0.027371491463547015,-0.05577755553559284,0.006688934081557664,-0.0014212761745843188,0.02342266067416984,0.03103624352951908,-0.006450346244801087,0.01583371469639264,0.019517386086878058,0.1060483312602114,0.04610419310479303,0.03511805590456522,0.01422469162182447,-0.002514308062116117
CRH,-0.015307116156496473,0.03354343354008262,-0.02139964482788098,-0.0173019735661547,0.00520579266630964,0.06427623821298635,0.02839692330297897,,0.015323651792214408,0.025037921664155336,0.041108297951055944,-0.0047586690035255645,-0.02427863306554212,0.0055255528822604335
BDNF,0.044807371923637554,0.08693946413421108,-0.017679421028195783,-0.047042127198722736,-0.01850031844794041,-0.03511247817557609,-0.012683393880768714,-0.015343448644084445,0.053319192167248376,0.06024806248503244,0.0616962740299476,0.003151860559663725,-0.009467575241167925,0.04729422445134764
CCL5,-0.00012438719156679175,0.029942127401248932,-0.031590170583327866,-0.01275652707973609,0.02740835506046722,-0.040055005233562105,-0.015277642259594748,-0.0384900604830677,0.06448431968289434,-0.026870618966959553,0.03902228242394118,-0.04164842832713945,0.0496944850414903,-0.0027712841037576216
GAD1,-0.009400233339220436,0.06359191791411356,0.039559809792488465,0.06887736540146731,-0.004965008753600476,-0.030607596296163116,0.15590191628379366,0.013280150548091094,0.021625451970858956,0.13087070916817994,0.01880062667004608,0.03846899404612332,-0.05300334942380354,-0.019488253973560354
COL14A1,0.054685883023378005,0.008085988946285719,0.03884754622439454,0.000685783614331608,0.0020980583523111,0.03686657737039764,-0.03772599610737673,-0.03771570119090052,0.04471621074462253,-0.03925450614758793,0.040108867807654706,,0.038651155018703295,0.024032241148870974
HLA-A,0.01777210329994365,-0.04531832685653574,-0.03618132107640636,0.0003442826276749705,0.009469679282962227,0.11073619212490379,-0.10824326127731809,0.03649586677252585,0.012563747064553226,-0.1895489039525194,-0.00887182788115987,0.06388117798171337,0.048486433054876724,0.1356203263103491
CD5L,0.052467591546284185,,,,,0.0671092606408284,,,,,,,,
FGF18,-0.013850171849506208,-0.020791135217067384,,-0.011776999527330238,,,,,0.0032205557744029324,0.005951157382749148,-0.0175160441240102,,-0.016190496278645588,-0.03437276841699928
ADM,0.05417735501435686,-0.021748131811895867,-0.025187951406977552,-0.026236006493137294,-0.013510043707822198,0.062390258265597534,-0.1063202375265647,-0.07843072974605925,0.01401847776936048,-0.10134985424411559,-0.015539301431730101,0.007957902647285735,0.03113076587535708,-0.040727559279742684
CCL15,-0.011807271929381276,,,,0.01568808295764809,,,,,,,,-0.014042016165548512,
GNAI2,0.008726176005169235,-0.03146413978544015,-0.039382944348617346,0.009847995948382062,-1.695966587972277e-05,0.06927974935217514,-0.05256706061176928,-0.026948766236005214,-0.06836653531978239,-0.045096602312795206,-0.010543856843008159,0.03199974564158483,0.015076834091757458,0.011237852013876932
HDC,,,0.012874954106571787,,-0.007466140031471925,,,,,,,,-0.009569885983861088,-0.025038071905002273
COL11A1,0.009752380144780293,-0.019077925534658827,0.006703216646312175,0.028262244924227534,-0.022312441715744848,-0.03995898653359672,-0.011622215907480507,0.10628661194061069,0.047102510475418705,0.0685181101375803,-0.0009639994097709077,,0.008817583340235796,0.016788003003845593
NUCB2,-0.028286803011364648,0.04747283818190466,-0.039388478841043906,0.027167379053848063,0.046279219268840516,0.01216148357368376,-0.013114615445383955,0.014841297521989195,-0.0015245256299925387,-0.07252683165056821,-0.01427964442719228,0.0738704736879201,-0.024878776964018173,0.01234229953364656
FGF16,,,,,,,,,,,,,,0.1000087810149651
CXCL1,-0.016524953432907368,,-0.014549025917256346,-0.024869133112777646,-0.015965534110896063,0.030468313954073664,-0.01527764484978937,-0.05191975650468005,-0.00043405050568777074,-0.05914637895671826,0.039829420969986574,0.07630163448282813,0.015360639600375871,-0.05679116555366781
VCAN,-0.03988176114909941,-0.02850748743610575,-0.01923094096856541,-0.00913833077373308,0.011578227102841072,0.05456597396965727,-0.106797148074805,0.022181430121620844,-0.013753956328502888,0.05951020922421753,-0.06283809894839508,0.09569205273367225,-0.028843079149015106,-0.008604800097021654
MMP7,0.007010786914702111,-0.01841981494759436,-0.01015776790168634,0.038983171075042115,0.044718017917665394,0.048332124876962326,-0.017405867615561777,-0.01517056214652856,-0.008368386578734194,-0.044509340897618065,-0.0008304574984015786,,0.09295090339517187,0.01305806509368161
PTPN6,0.05699457682323181,-0.016948015985589985,-0.037743761766641404,-0.022695011752527715,0.02040236289975943,0.015002053889366982,0.05851347291961114,0.09492611985352761,0.031131628669218578,0.11881349487178568,0.02161101120082174,0.023261669253485447,0.021668020338465835,0.03954257508813044
PTGS2,0.01571281618021239,-0.03581880367731845,0.03106946177312336,0.028843180808162866,0.03507871056157335,0.01860170033133977,0.029806476138087325,0.08772894149039238,-0.034282252832822296,-0.05798655721964174,0.010876544129713048,-0.045224545549335735,0.028694905287200784,-0.04550558348832386
XCL1,-0.01677385953397985,,,-0.017827956513214897,,-0.037669732639714654,,,,,,,,0.10365040331435749
CD58,0.029361326538220652,0.010953494647851725,-0.005778504018707768,0.049347531418248,0.04651252695923832,0.02538608954321759,-0.05613799575355923,-0.016503812229678356,0.01652929369856885,0.03671965945989059,-0.007155785358097933,0.06482301751689136,-0.00977906316422246,0.01926347374468287
TNFSF14,-0.016901392706854233,,-0.021165202222837798,-0.02874838611640497,-0.01559412569580857,0.08685084841453265,,-0.06702935265044829,0.011677952015094637,-0.07732164389768684,-0.044909590327818966,0.08335030320332859,0.027322231916634198,0.01429352174153626
CNTN4,0.006936386201154273,0.03861207547446359,0.023291327844249875,0.0072221818817797675,-0.040961221257080585,-0.08382422575619736,0.07939656455395311,,0.058403316366170625,0.10023736061172252,0.008663981468098943,0.015571768048860592,0.0974759237117201,0.0814740893627811
INSL3,-0.015026282375275563,,,-0.012516272293420698,,,,,0.03359601972850554,0.042941064291556724,-0.010849216830731024,,0.06571037536392701,
BTLA,,,,,0.03723131723501709,,,,,,,,0.1360934859814922,
MFNG,-0.018214436182272496,0.02420091277506214,-0.009070609295839496,0.006675000773546888,0.005621523793279616,-0.03112867712267016,-0.03849483655278542,-0.03476763848481882,0.09602557084877171,0.06331973672035872,0.03918348219545391,-0.023978907566817996,-0.017766208370833488,-0.02023920082590607
ICAM1,-0.00712693400317912,-0.01628591158503579,-0.04150998470319684,-0.003948934917350638,0.010960664916609273,0.004728340147512093,-0.051437426307876566,0.03519026858169602,0.004425425382895252,0.03626636591915962,0.0314665724676503,-0.018139873938259762,0.0007464804740994082,-0.0486291628727676
PROS1,0.03486511156547158,-0.025964441274608435,0.004693212868487129,-0.014003920633130596,0.03073659553811718,0.048494722213050435,-0.040017613500164875,-0.0002628027414784226,0.02787933956650905,0.00598344331994893,-0.018759324469012528,0.022294481154922073,0.031220740970559085,0.01185678261283256
CLCF1,0.04428677013853743,0.06862261011866222,0.009240314153219067,-0.016966422834300134,-0.02301936399628834,0.06828393804891135,-0.03353750647766389,-0.06109633756863559,0.025091544178897675,0.037992896894572366,-0.009897284167667926,0.04205895792485698,0.056560801376650253,-0.07025256574040936
PSAP,0.020628635023623217,0.029625280117126725,0.024682559813162374,0.09843405902930212,-0.01382675303335715,0.0536430255138428,0.09429845421609594,0.026315437128792234,0.006195200627950983,-0.07864871189184093,0.034234260721428364,0.033363161511517796,0.04550975009858971,0.05809085104159843
EFEMP1,0.10026420703052784,0.010702143611592562,-0.07071728270460537,0.04451689779010768,0.04058831824513327,0.0972893086987867,-0.08622658963089033,-0.0687051974256252,0.05164902742943131,0.06393078074732433,0.043642610181452025,0.09588198077748174,0.042568091042523334,-0.04521795207441735
C1QTNF1,0.053113714605543885,0.05069305572447464,0.03919082038957129,-0.025998544454236355,0.023271231261862993,0.0351172715256795,-0.023939225029814305,0.10211266194136574,0.05516360101824922,-0.12272659742599142,0.008657778814057103,0.008727172376813487,-0.011781056160237653,0.004198138739196767
ALB,0.09581668234478916,0.06564878339992415,-0.017038377652342975,-0.01366448652280887,-0.017711633196951983,0.027930992096114642,-0.009797528744703373,-0.07722301197396055,0.07640292416906089,0.09758647462577696,0.0029582992436531464,0.019975398942489418,-0.0024778302325993316,-0.020804234884419587
CCL13,,,,,,,,,-0.03516874794854302,,-0.042104981148090734,,,
EFNA3,0.0012060338130559275,0.08154390675795757,-0.011948456646490581,0.06782976085253148,0.002131650426828884,0.0750558123428291,-0.018956754785378185,-0.01749274505790322,0.09137995382826526,0.09953025482258059,0.07826473166917122,0.1323962084668157,-0.015705400661583182,0.05829002508802306
DRAXIN,0.011530360956267806,0.03397416966550461,0.0020580725480416804,-0.022457601028750326,0.06664465466308918,-0.03931427628491827,-0.06665131245720787,-0.01223522693066639,-0.035398393951876016,-0.1346296030393546,0.011587649448038329,0.025098235134070036,-0.008645166765132455,0.07318455771366358
RAET1L,0.04513054832042895,,,,0.03270977523314235,,,,,0.06901788554868213,-0.03998813597801444,,,
NPTX2,0.06339777786603171,0.08246969468942282,0.07203305989291972,0.10621808220576426,0.03830540626700614,0.06815043485667005,-0.03684684976627899,0.051002630292179336,0.0414163339376914,0.09507980714731143,0.024077325552681612,0.06887625679634904,0.030442848165448927,0.07367637511348113
FGF11,-0.016531471492588913,-0.03734170366849235,-0.05185345176683079,-0.009965416749296376,-0.006389917829711145,-0.04166191325598943,-0.071362343201133,0.09670844303180127,0.05817823974322735,-0.012189520648866204,0.08398249931948183,-0.044683689015486514,-0.0015893216677117911,0.021576009626699547
CD59,0.006396642381933305,0.012377541656020707,-0.025968620273898273,0.026400087546125314,0.03273330111582017,0.14895687447518421,0.06414569221264822,0.07641888856442008,0.0037920590616368883,-0.012755101422992996,0.012315697309396257,0.055920223541946895,-0.003420769177488793,0.08770105681589008
COL9A2,0.021530460626241865,-0.007616171209811034,-0.031090846602605308,0.10349117120139537,0.02080393226749041,0.00540388706456599,-0.011474817003576353,0.10125810980927469,0.022254823531586188,0.168095944266338,0.002188426955212959,0.005917002352469755,0.004574299875412855,0.04328434537606523
DLL3,-0.06095736465752048,-0.04857343937870648,0.07648983379483344,0.027964322742898427,0.06330839445069784,-0.030986197386062855,-0.009861799744811417,0.06772830882821737,0.032459880483039036,0.1637569874857349,-0.029512097285648867,0.04237701920733139,-0.035178950899383235,0.03135260061300656
FGF5,,,0.014516030234826952,,,-0.006805959259181251,,,,,,,0.0022360046269049878,-0.01613487223626863
LIN7C,0.05999378734270735,0.021053872551916056,-0.045427847331342655,-0.05648080366441482,-0.0037267942957551316,-0.036091019125566705,0.051437102583858245,-0.04929279355981944,0.0023207843932021633,0.045321628374686375,-0.004520915910203298,-0.08234797405029393,-0.034983760863570204,-0.030126657549600415
GDF7,0.010173710085922072,0.03225975587311765,0.08853144003054457,-0.0198050164707218,0.05717940597155401,-0.050768981582821046,,,,0.004231248242743929,-0.036508872059641255,,0.03645327577492274,0.018298117789716555
PSPN,0.04511241021295877,-0.0012724635108344198,0.024672812123637738,-0.021966953104002818,0.04685764454972244,0.0098674586535377,0.08104975565905814,0.011876140173902169,-0.036752021847242154,0.09609692648362601,0.12225087770000656,0.06494667051175985,0.03739113417125474,0.05746858512681508
ANGPT1,0.039251203021127175,-0.030328152474127602,-0.025488507006338222,0.03549733724871523,0.03873962113845929,0.01743492056326617,-0.017847500051596864,0.0001005765140361575,0.0723523782809598,0.059209830640158854,0.12361477078249387,-0.0010932369707931878,0.036958013433393534,0.01740167222858249
PNOC,0.05089482319422635,0.01684697623457541,0.036030312551595625,0.015347382794993335,-0.016959198447752875,-0.02935538543604566,0.13221882389531087,,,-0.03329079817644887,0.0019463963110738136,0.0006180145611374703,0.0011923684069946798,-0.004149258353988374
L1CAM,-0.008083845091845374,0.03670396361295501,0.06610321954115025,0.04621997832073129,0.03653906026150503,0.0026229767784997854,0.15748823445098423,-0.05948172108761451,0.04493476016101344,-0.12354862261988726,0.09736399903079253,0.03343931994470685,-0.024150784741959964,0.10379482064280257
APOA1,0.003911331468186852,0.011261545295895323,-0.029036639468068923,-0.01629836382996801,-0.02523759426199447,0.014361496624578298,-0.023329128167221064,0.002604632056292496,-0.029287166542585848,0.09040841179999563,0.08021146133318247,,0.06814178366013492,0.016546813829071503
PSEN1,0.0004108374402186459,0.0033746305570446014,-0.0177216803060868,-0.01816042285998347,0.05494643139636895,0.03992704275921469,-0.11948319314940511,-0.018397566832862113,0.005242166383519986,0.016776149296698992,-0.001691805421386747,0.004465030712078744,-0.05176419074383088,-0.017706447158120735
CALM2,-0.04048026619534303,0.06613123722445204,0.021339505542514365,0.008580664844661284,-0.025536617505783725,-0.05635262492308164,0.1272452321425412,0.08569926947431022,0.09262658723560371,0.13863654271321063,0.11471588569093556,0.060219248631407825,-0.05185140456011264,0.021233445197112472
CLEC2B,0.016579105500450306,-0.014538850759076564,0.0066260084330181475,-0.0560813182276924,-0.06017728687660621,0.04995060288388024,0.07753812568191722,0.07953453746294026,0.08845921619383768,-0.021207195892492,-0.01035636569302503,-0.07689357273948906,0.033424749152826956,-0.027586798774323386
NTNG1,-0.05960706210442412,0.027917353694904296,0.0032861334166727437,-0.03827157517983923,0.009322023553519704,-0.017691571392319198,0.07232509692332785,-0.07309861427190965,0.05937567040979381,0.11202304460336786,-0.004035284578508906,0.05867102043159551,-0.004598774793942003,0.009025299574899481
LRIG1,0.02125341633884268,-0.021724564253781675,-0.04941207991430001,-0.014607878664800652,-0.001036262155661156,0.13391352605325446,-0.07347828274463708,0.08394023764049383,-0.0016440393025928075,0.16819460021092805,0.0005283070462735419,-0.00879641832201129,-0.04065829908352215,-0.014694152222343645
CPAMD8,-0.023517800753970437,0.07065665157356339,-0.012273687702324192,-0.01388343580340375,0.08146519829802991,0.05470204557162033,-0.020799925123971916,,,0.0015501582030269475,,0.023079252348644903,-0.020145893257087523,-0.027139156374162633
GHRL,-0.03118761660899386,-0.018731087967826115,-0.026101727913621975,-0.024342588197405424,-0.014221572314775676,-0.030803666848631877,0.08032378084868796,-0.006938743216897162,,,0.01119263133026302,,0.048898920563508384,0.12765661548896745
NPY,0.0019738891027262506,0.07029023833608808,0.036669704471100954,0.05156337512060914,0.05658666692863582,0.010196748583645374,0.010708939857350618,-0.04328683775233223,0.05103842706259615,-0.007210537950527254,0.06489112728652269,-0.05630418701842576,-0.024278626278185715,0.017027237982159854
MMP2,-0.007664164713625281,-0.02887560866211016,-0.05155593925553691,-0.023305047199749847,0.03825945708609858,0.052487746208002645,-0.09433506725287696,0.04221570823078992,0.0184560786247252,0.016535825455051466,0.031226268097601848,0.06523557346618565,-0.014274350907205679,0.11633708422923787
PPY,0.06925227846337932,,,-0.010146532894140307,,,,,0.04556732714593774,0.04130822904480254,0.01751812832646399,,0.0043202895981914536,-0.02774999117332733
ALKAL2,-0.02195205140180387,-0.0015248835125007089,-0.013916320447112052,-0.024475073054395505,0.15822236590113845,0.1280689365572815,-0.03698671059438771,0.06534054677014926,0.04655517582026818,0.08150286479543975,0.017329547954768192,,-0.009892977169363782,-0.04697401605983675
CSF1,0.03835829771745662,-0.00799413532392826,-0.03896360665490436,0.0029534367197969476,-0.0032060987099520937,-0.0017409981487880421,-0.050772666203811455,-0.057207749362982285,0.029459114677854597,-0.010184243255412392,-0.05796037881028158,0.03551714592040954,0.025457803417611526,0.05067962694033838
SEMA4C,-0.010940579991783621,0.02434791334079131,0.05885567200645059,-0.04891951690971551,0.041378975512478156,0.02910389680896801,-0.03502209673127,-0.04900165098297517,0.011371748565775068,0.040305194319548675,0.13018593139209586,-0.022700646675055235,0.04036461497005137,0.04066117742626235
BMP8A,,,,,,,,,,,,,-0.017257002894021344,
ICAM2,0.009882984850602865,-0.009169854391165121,-0.04415261511015095,-0.0027005148498165034,0.09369700494339162,0.024877174185875428,0.03655039477051428,-0.022935971965714327,0.030799369621150936,0.10809691893977943,0.02235084157409588,0.05033448303830239,0.0457590711527774,0.09464906572738188
SYTL3,-0.014298760394989247,0.00618200573325764,-0.004059572051438296,0.004616622426189791,0.08706482371362093,0.009714465102878083,-0.03516122922302946,0.06742332675276069,-0.0663513449676642,0.047173712134175115,0.026006100392773537,0.10351310682859192,-0.010888599054644853,0.0004385855696763621
IL1A,0.026845445168500535,0.03351566373679484,-0.021211199836871416,-0.030651095158245652,0.007310327416526671,0.10266549243777036,-0.021644665587927946,0.07990072791014924,0.023727281691901615,0.022321288858425277,0.05416906249618282,0.035948497958501024,-0.02191512081664893,0.02905149923537917
HLA-G,0.021013051916685836,0.09340003735628609,,,,,,-0.022540041471393418,0.1182853259925349,0.06369521774238962,-0.014671537544489485,,,
PGF,-0.016144378171211893,-0.002540628153436928,-0.019558164336978417,-0.003985388876196861,0.03257265419713381,0.06158483056220699,-0.07227528187117248,0.022384924152907965,0.06841829342506107,0.14994745223488576,-0.015510119093482069,-0.041301447885314646,0.05449284538558325,0.05057700852148511
LGALS8,0.019365248405452933,0.0071935883331232745,0.003292403234220783,0.01762290241005193,-0.016956551725511085,0.03192692380444003,-0.027902243689728098,0.017360919451075152,0.043924895187185016,0.023531124072131152,0.048392585223440324,-0.037683133282463116,0.042507999008589266,0.01744535881040148
DKK3,0.030326486854875895,0.0451688457451598,0.05125820761645987,0.027530635195087673,-0.055987239479693876,-0.10253079688961111,0.12905443061405938,0.015835189682472123,-0.03758092182762008,0.10769886439328424,-0.02503517560164106,0.05614227068503864,0.0002830757069900236,0.07361257982002141
COL16A1,-0.021679526973862745,0.010147408573634538,-0.04865121548815874,0.027332698519198093,0.03280335377003349,0.04964051164803354,-0.1145604441911765,0.14124272681252428,0.024580300332891485,0.05727810727617664,-0.013318996626459419,0.016120722277863625,-0.005613684025637618,-0.008723088236286772
TPH1,0.03731408628930733,-0.01440459072167055,-0.014590318114967677,-0.02346680144568741,,,-0.013552778357728714,-0.08039857142797091,-0.031559632992513895,0.030055179895927243,0.027829402968347745,,-0.03475771337715518,0.010849753978124604
TNC,0.06439671677059831,-0.02336112352932651,-0.035654164370706634,-0.03984050334643742,0.024592258312114666,0.09847539118511711,-0.13171524955273262,-0.0553284128018441,0.029936994599924712,-0.1456708798585194,0.050134937396541505,0.11388753338247422,0.049085290091999766,-0.029422888745033286
TNFSF9,-0.0235177983124372,-0.028576098862575155,0.0031464579224759217,0.034264986988645135,-0.011851787179671332,-0.00318328149405656,0.08299373906890699,,-0.012798278583757277,-0.026706681121850446,-0.028220799819096,0.0522155503972997,0.033611276932256184,0.038963645072300976
C4A,,,,-0.01202820580904482,,-0.03323809342146137,-0.011913407018147597,-0.0404856134995478,-0.0036165742388971503,,-0.01460646689490615,-0.04267598957136351,-0.023239191718828166,
CNTN2,-0.007219250625260536,0.02560368663269608,0.06222882033261115,0.009302722431595285,-7.225281274509811e-05,0.10500476666260769,-0.06351343106655284,-0.019007841857776212,-0.01445098006456914,0.12121264626077846,0.006953756525621338,0.0662743793052457,-0.04084747367457022,0.06232616294494888
F7,-0.012902467598515849,-0.012510428146280672,0.050327017011545586,,,,,,-0.014829177333571624,,-0.01591401823926019,,,-0.00301518313964853
LUM,-0.03200055299486772,0.05488480781273233,-0.02715743222061336,0.054781331473921724,-0.010279583001504985,0.011319167195359149,-0.028938578761017096,0.07402117241526779,0.0001486522394786696,0.05301915712243724,0.07801282596583836,-0.030367615633084526,0.08206407896981012,0.04050179687695669
BTC,-0.011705615028128948,,,,0.027409547735233596,0.15636540403617125,,,-0.02249752260501908,-0.03898918341621354,0.057089640339293535,,0.03344283306032067,0.005558336801844439
APOC1,-0.06443830904645578,-0.09039793609236718,-0.00085462229019942,0.023428488052117502,0.02490129803955607,0.07237218005732564,-0.10101067201182874,-0.018398619800923853,0.08648417788408898,0.04678838845950711,0.019988492960382513,-0.0013391558294188887,-0.012871803279656162,0.07632082053591044
PKM,0.09517035271212977,-0.014308201579000451,0.02634422943971523,-0.030661117874085226,0.014068163800481606,0.029337194407458193,-0.060858054884547604,-0.07540515803209978,0.046658345168574984,-0.14190273245204502,0.007342349781229715,0.025997357115458142,0.031503987208417114,-0.04696727146958033
TNF,0.06748080176238719,-0.030734614958148207,-0.018013149199264847,-0.02744149170422414,0.1038194399106665,0.07983901184496676,-0.028299724288240773,0.004871945061244105,-0.006946782030221572,-0.038775310737640775,,,0.007526498213334667,-0.02610820856469708
GNAS,-0.008924958490470413,0.0212676525499619,0.040046402374594336,-0.045819718868116546,-0.014607579784721669,-0.0853721913606799,-0.10274009302081477,-0.16181119306578143,-0.0239414665246412,-0.10847916407911358,0.05881042346889198,0.015416066860679511,-0.10887789046109739,0.08119696015984193
BMP8B,-0.01778692524685549,0.006516046916800162,0.01861457608912942,0.036645486806142484,-0.013805424903780648,-0.005507765917452311,-0.005311380286477334,0.004086714042439538,0.06487604274897087,-0.012582638612487488,-0.026550830550816994,-0.031136179697506535,0.10111027678943348,0.05600110053172717
LIPH,0.01236566670531586,,,-0.009698021990590538,,,,0.050582789557647743,-0.035168760882752996,0.0872193885357198,-0.04411875382172625,,-0.0514890143777596,-0.04163140988749186
CCL28,-0.018603299965858484,0.05972382568814299,,0.059966680128999514,-0.01632890254218473,-0.04128687266102759,-0.010747941972365681,-0.03457142122741484,,,,,-0.013400100062357074,-0.026456344195796472
PTPN11,-0.008300796802678178,0.031004361257839903,0.037334375143063675,-0.019055480942021932,-0.030802660173368322,-0.02832578558711805,0.06596579714046609,-0.11782657296227965,-0.05276446855289059,-0.06984782983321383,-0.05024014837662471,-0.05746530370864321,-0.05120340407992677,-0.019119568989041397
