,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PTPN6,-0.07742081633273293,-0.015717662141501415,0.014409706159398256,0.01291768628105653,0.021170673441505278,0.05217772818350014,0.09322028411677714,-0.009340491881808601,-0.03942145429157448,0.00295380985793985,-0.05990874213633688,-0.028319126501729117,0.05169400863506694,0.06276715875532066,0.03212147227766619,0.004268167980338223,-0.015564958465214293,-0.007398835185563917,0.0854819936338554
PTGS2,0.02198096544202645,-0.038947085122700835,-0.004454643614036451,0.0628246849969009,0.02240048623066661,0.06896970332396644,-0.11624772868075021,0.08232650663433808,-0.023360542755007797,-0.04793839889172529,0.002570533965847706,-0.052735085552164995,0.05620876740283955,0.05202826932346677,-0.06372053267985629,-0.005651907807511596,-0.026794813842999886,0.0040014025778176135,0.017202092785223805
XCL1,-0.022927400718440544,,0.037756854492916866,0.038563091987416566,-0.007359949530254469,,,0.010117435057361502,,0.0255093389671393,,,,,,,,,-0.040208383724348755
CD58,0.029778726759655823,0.05174043845785392,0.045224851747513485,0.01027135371433226,-0.03464276074763306,0.03465557461032071,0.13233511389242866,0.040832707529442604,0.023915172809979443,0.10153693474350875,0.11455284181600314,-0.04096211312187117,0.027034377166633115,0.013667580632646918,-0.004565885447509502,0.027953241764834182,0.0507965681116933,-0.053082620558851254,0.0359082293722227
TNFSF14,0.030102078342934945,-0.008015104912578376,-0.03258472081470642,0.03776918969262436,-0.034618438844045835,,0.10769298884411135,0.05300184756184784,-0.015040115796937864,,0.08002921925660393,0.028715914522539965,,0.0007591958182037819,-0.03129447119843937,0.022024146461685705,-0.04509817959585976,0.018364811608270887,0.05380598700690104
CNTN4,,-0.012186977479055495,0.04654937436338102,0.008434615811865975,-0.059443879364731986,-0.014919122700677561,-0.07936528719573105,0.009838718210956363,0.004130714476088139,,0.03164194128028756,,,0.045836518924562544,0.11317807026990857,0.11137745866353092,-0.02719942671584397,-0.003547942067636122,0.08673660161667607
NTF4,,,,-0.014570483095316986,,,,,,,,,,,,,,,
INSL3,,,-0.017401916225854165,-0.01058656808378461,,,,0.0030642348276676556,,,,,,,0.08525883256772256,-0.04520850019932292,,0.012073329421720451,
BTLA,,,,0.10732889909790978,-0.014885854356597,,,,0.05716731273564943,,,,,0.048208355649347064,,,,,
MFNG,0.028512346360311937,-0.007915405848202842,0.05998809072282548,-0.012851963823042085,0.07465351854044007,0.11903153235249228,0.0767147050523601,0.001534100858352559,0.011338681057629217,0.005108709060622936,0.022239101122577782,-0.00380701875213839,0.011872948225496845,0.039327404047020106,0.004444732354556736,0.0549739991741454,0.05850224398202583,-0.010154877848977109,-0.0576450226823684
ICAM1,-0.021854987611758542,0.025985141788123313,0.047330661284575914,0.013714427458270792,0.0004207021513317595,0.07922084773068883,0.08237416855670279,0.06286457103101857,-0.04075512397316187,0.0290060022732194,0.029495406952197795,0.0743981853544744,0.047890471679286784,-0.01595915762502149,-0.01146458559420906,-0.008390361352256275,-0.012283123860044457,-0.051602275103747305,0.01290403791910578
PROS1,0.02497495351451844,0.012044514074581096,0.03636011034246146,-0.021637299219506523,0.056080590570170105,0.08681659293267495,0.22670165598466827,0.08600193922539609,-0.03185514408326949,-0.0050143357647538704,0.049038495981017886,-0.03352484961738419,0.09605884608134682,0.1515860148384312,0.004835867745677986,0.03995722353100952,0.08633614470950444,-0.08830329724459361,-0.069167373924872
CLCF1,-0.03701411910959198,0.027706076497188408,0.03453784681147437,0.03234937672021928,0.02514690157950529,-0.017328840074840066,0.02622368356979396,0.09135870516935686,-0.011702536524120254,-0.013769752725330897,0.032021119532465246,-0.05509572783469279,0.0514096653036837,-0.03137455957115225,-0.01749619812430141,0.05071300945482311,0.0850372793016912,-0.018935669291825285,0.055511643245825706
PSAP,-0.09333244385773135,-0.05858633264786853,0.02048728465985902,0.03995214628552012,0.09449838277069851,-0.12077029237899115,-0.1738284923554169,-0.1166419207234452,0.003000206160041369,0.0878085724364175,-0.07645004530263642,0.04573103920738424,0.08937893409513509,0.00501764225321523,0.004654979746171261,-0.05680885023353347,0.007060858758842589,-0.00997141458921057,-0.09203416658533356
EFEMP1,-0.09438492849415756,-0.00470471190441406,0.011091882890071311,-0.032100234456531575,0.052233514852363716,0.021480023544996646,0.1374243788850355,-0.08578246452675038,-0.04008698403078162,-0.019057495173019433,0.04397062209844357,0.0721048393010102,0.03707365527796054,0.16351532595216034,0.017181870957220582,0.020641617910303132,-0.04044247691443657,0.008969443074193706,0.0015010373972948398
C1QTNF1,0.06461041091340262,0.06316395149722083,0.0585880870498097,-0.010856155106140191,-0.011437511002806653,0.02247919441412124,0.1517240553184846,0.05854971608355558,-0.033377357740650634,-0.03253935987971887,-0.00030339314430356974,0.015224792104549155,0.087834936330185,0.006864501999828321,-0.011721967835640617,-0.05559606600678883,0.053271291030805204,-0.03934211117228291,0.0031742947753128766
ALB,-0.04465036910428495,0.057375047546899066,0.0271788448175867,-0.002894071758888118,0.02580062475116466,-0.017831396808081452,-0.03263023689054494,0.08626025184907224,0.015604032627291394,0.08265951152774918,-0.045902762144312555,0.13923522819432646,0.035823678133288496,-0.05040773807702965,0.06022152017497239,0.07039599243320015,-0.07657105947980637,0.0006305911284962338,-0.0006973885578410401
CCL13,,,,,,,,,,0.004735391570127065,,,,,0.006607666387795174,,,-0.047180024863148894,
EFNA3,0.08608015537266914,-0.048901897199731856,-0.009888168892618756,0.024594825381092623,0.07119485070757708,-0.0015175639593828904,-0.1273911775677164,0.04871938234554861,0.038261666185678334,0.0099797561567501,0.00027193626298212476,0.013587744788726753,0.09176711652603327,0.029406395919168958,0.09968842920299073,0.06133364486077393,0.003383311169667878,0.06107234172540534,0.07672232751922459
DRAXIN,0.005328243483244866,0.08115747076425502,-0.04886603640993855,-0.025107937770048064,-0.05884270579135307,0.07481569780189112,0.11767968579276808,0.06495821053570679,0.0692010046049616,-0.004452318485812106,0.0018428692268895688,0.13748237672774918,0.07654966766199825,0.019180563422058105,-0.011129363966163971,-0.036897824858260965,0.04038476583086952,0.06412074053935561,0.061188928233741016
RAET1L,,,0.07067704908343815,,,,,,-0.016428385933593033,,,,,,,0.03515249138626174,,0.032153186341157866,
NPTX2,-0.002860175392674772,0.024591412900554725,0.10872530041550488,-0.03319157623264124,-0.06884833363360103,-0.08755945383059846,-0.20638713223012844,-0.0924647707290972,0.04916679594711521,0.02398648724407051,0.018542726406383197,-0.12091635034411473,,-0.0022216289783903607,0.03335734161574067,0.009771165693302374,0.0007242397699268805,-0.07995085019760842,-0.020276101879863118
FGF11,0.03639548076017548,0.056062475887238304,0.002010779419298317,0.04222007130332436,0.08596795820879151,0.04776500670162955,0.2150957461761743,-0.010250589319715692,-0.03108937785570503,-0.01610325527070944,0.05988352392383408,0.05949682813763625,0.17374965198271738,0.048197497205164086,-0.006312941619019074,0.06146948359446874,0.0013219762786882883,0.06857611915676966,0.02707063081806553
CD59,-0.05074247074859115,0.05504251575743648,0.0060562064888704265,-0.04603170932319342,-0.13450410108631378,-0.06879675389957988,-0.15747233693173682,-0.09181191380156854,0.036866659136929145,-0.08343871581646066,-0.059528489437529135,0.07623774409844729,-0.08822192220710318,0.029849279153238706,0.05035040093536526,-0.03981930565466157,-0.06498461987696194,-0.08568535544313531,0.010709500324229414
COL9A2,0.10164270869906303,0.13114778452233722,0.009034291499125352,-0.05925972870119516,-0.024818732219365314,0.03292732523627166,0.03282996318715915,-0.11206092343092611,-0.04739450564959605,0.059025699624151134,0.10115646217285039,0.010565675780097431,-0.04903607737761975,0.004313143007927839,0.0785298376417465,0.09923852706534722,0.11652525174234449,0.056254253450857473,0.04976107208779261
DLL3,-0.10318024391753511,0.007524358603224362,0.04660135091876078,-0.03543091689198731,0.008205979007490139,0.11671188199483544,0.19254111745058117,-0.0830064531507758,0.03550860182497272,0.01999712804580264,0.048293817309787546,0.019962824260616928,-0.12586496156836935,-0.031732891165234804,0.04353782372626325,0.13727358259170727,0.11334436615000111,0.11136794927499145,0.08589354866909327
FGF5,,,,,,,0.007031862802983555,,,-3.7093902999355674e-05,,,,,,,,,-0.025035626459570533
LIN7C,0.016628687298775622,0.0042978080625921304,0.03702144776136391,-0.012070925654534015,0.05220550662165999,0.027971348004740198,0.04609443749554627,0.006858521396299744,-0.022525989417733726,0.08126021401058482,-0.008836864518713843,-0.10432810265899295,0.058554584602203814,-0.03087869201407846,0.000735545412922327,0.004521382476002491,0.0748066448808098,0.0634185341534671,0.010890029014241907
GDF7,-0.03728639591320612,-0.004794718972771821,0.02215714828975784,0.044572075290644025,,-0.025470955257656136,0.027416899844342698,-0.028612866487278864,-0.015040115212478939,,,,,-0.03985653424139515,,0.03887588092304807,-0.03541509467535378,-0.019134402622085833,0.02488037053622276
PSPN,0.02510356927737976,0.06740957813237673,0.07472509436157777,0.07059282636353179,0.01221669724335041,-0.02600465878727226,0.013270575366083292,-0.01921814190313147,-0.05146356069197616,-0.05814072863357241,-0.05198891739708331,0.13864949880193464,0.008284295783242144,-0.06532512036459218,-0.020922743102293744,0.057715004427543494,0.020664523341305193,0.06665869128104021,0.1075872577229073
ANGPT1,0.06538837131221095,0.04845443042476955,0.016974181615136204,-0.0033746190188911466,0.026020072481173447,-0.006929853907653938,0.16593287417982705,-0.08671861598678827,0.01955274892338019,-0.008543071722370848,-0.002470825467543148,0.06799088825899798,0.07619006955779967,-0.04190244735082878,0.11219490711855093,0.047539532795765185,0.006301231417158705,0.0439793171364743,0.003512511541807913
PNOC,0.0009224230123344678,-0.07009044343500463,0.0961730147701634,0.02267588771120618,-0.00964232364433087,-0.004460418542025347,-0.13158075564169533,-0.06142581491524415,-0.008625761958370141,0.08420754267623043,,,,,,-0.018192724036884197,,-0.022109209393435823,0.015178117521187197
L1CAM,-0.03932456272051937,-0.06650543684669458,0.03051021969135361,0.00969663109647349,0.04463844407128797,-0.02269529036006731,-0.10398247215005281,-0.07341757081206966,0.05381137840659474,0.08783660860416272,-0.05273185165010408,0.09915127055135661,0.0044882376697628,0.12061213935961396,0.022712013218233296,-0.037657151238318004,-0.034600412030956415,0.08037838720184831,-0.0269790501633544
APOA1,0.017197508941250068,0.1059517698722394,0.005001775600954886,-0.016486830650601574,-0.003185726598867601,0.048935504232055685,0.045054968254917956,0.02501586736830204,-0.024340982466144603,0.03957215024830344,-0.009547938122976047,-0.02987358625812771,-0.009279399239611569,0.061544004374092534,-0.0356655185248827,0.05694285850268012,0.17383822087359602,0.0011814633435009198,0.08612349093159838
PSEN1,0.011504536692157933,-0.07319367961683189,-0.009117010409328127,-0.025131946308422897,-0.0220323837391167,-0.01187691612615832,-0.008508347117111329,-0.011184254684328048,-0.008123353971611581,0.0027430456383848085,0.027916423021824382,-0.052506143670090745,-0.11344586476252252,-0.04085628609231242,0.0511251896844011,0.04998533637916563,-0.01284342997259363,-0.05032338731553597,0.01660730915315985
CALM2,-0.019680040976807707,0.001342653963314811,0.03868572179731869,-0.05610531169350336,-0.11349151462569498,-0.07106252659672489,-0.25910939186014037,-0.11782930217635612,0.016014230231413785,0.003313796545647459,-0.005427308795754697,-0.07724375639804279,-0.030972997025718905,-0.060865439229097255,0.12203350962865665,0.03399856964343428,0.032348208588056995,0.08368835276349731,0.006030936271716608
CLEC2B,-0.034536205494909385,-0.06397556700272672,0.0059576593607219945,-0.013418827021206987,0.012892061341229619,0.028507843179560143,0.18448519358226514,0.0585966735459691,0.00972910133711237,-0.016145883085397952,-0.04088140192345506,0.005512719437743994,-0.02618075880092379,0.013709505288826722,0.009304106272808138,0.008347948680072055,0.07070934637100135,-0.03967919889026641,-0.010017525926195836
NTNG1,0.09741256296831165,-0.07435565853175762,0.028371846465841323,-0.00866027623725796,-0.014288554110636573,-0.04273606269030312,0.0308700706136001,-0.0010438344310102574,0.016750331875941698,-0.02955119427390055,-0.03294960397768986,0.13431515996553778,-0.06215495142426823,0.018026461467553587,0.013545228249800867,0.14572462980471415,0.052385307132584144,-0.06395534345419172,0.011097796812139822
LRIG1,-0.01978555308671005,0.17095057088093074,0.018986778452885555,-0.022168059182998443,-0.0012017775928734036,-0.06068568891556517,0.07615803789315762,0.042837684749048,-0.01502601176607307,0.07826396885498606,-0.016021325306355385,0.04314279140299914,-0.004346171515565596,0.10341694708765538,0.10414803225801138,0.055013158139442415,0.08874957901286111,0.034559621652172516,-0.007919743482604243
CPAMD8,-0.017132463409143185,,-0.0035890812650220105,-0.012522021018847912,0.0021414577457261664,0.02699932364636508,0.00042656081433697137,0.02276275910699145,0.03661461045991676,,-0.03627329942368074,,-0.017374657209210626,-0.01491837813943193,,0.0015089119637063122,0.003667183330321848,,-0.02448893310222141
GHRL,-0.011063251260225115,,-0.007409767791407051,-0.033400605641851565,-0.0011274701153266807,-0.018956195740119402,0.01811301688335599,0.012974191794792374,-0.013716324890612036,,-0.01750974853959965,0.03567797923751421,-0.03548140365763974,0.08236916162930068,,,-0.017262550069969896,0.02964350885947795,-0.021587249338035627
NPY,-0.04813183182444222,-0.009491327068892847,0.026194832155361152,0.0004307126805643156,0.0012752264553608547,-0.0704370422062736,-0.050923236873800355,-0.032176203407127485,-0.012773633165670107,,-0.022942383377260317,0.05751487848609276,,-0.03547824815844536,-0.03549833032459528,-0.03680232081547931,-0.05230558761179832,-0.020192524776499847,0.01540201876219128
MMP2,-0.008948611396983958,0.027371928668254428,0.0927951382409454,0.011482201368373657,-0.02774282600028304,0.08655316652833313,0.2025724514379598,-0.06152657506821242,0.02532793516524633,0.10548506044346567,0.024797559554878508,0.06793799214349194,0.04642583960155244,0.03087885159756361,0.05529315096198627,-0.02195603481594137,0.09820859614648496,0.03334687467415175,0.12505661891374198
LHB,,,,-0.010905734641105074,,,,,,,,,,,,,,,
PPY,,,0.07932541069977286,-0.018983703317918973,,,,-0.0066464068622636005,,-0.03200369304529266,,,,,0.03181370855385397,0.04520314951603421,,0.0649775040471711,0.049330531979945275
ALKAL2,-0.0057524037090868965,-0.024023970788520903,0.010414027275732903,-0.010747291326795748,,-0.017233696400038936,-0.028491910027918343,0.013211163237714426,0.02077662415061474,0.01751162796687597,-0.057984694856247285,0.17221070473247901,,-0.02091053600584872,0.017262255593277296,0.04733650640659219,0.08324921658876319,0.05967056966786525,-0.06314915743591308
CSF1,0.06311836460799759,0.009716342313390847,0.00043657565930111135,-0.011501568790926715,0.009470163811184141,0.024097454152994243,0.12399526330054954,0.0003217243261621308,0.050630068966635265,0.05281581484136269,0.02692614068921199,0.12239155741725181,-0.0652237853348829,-0.013368601658855022,-0.010206941223888972,-0.016813799876774477,-0.036868661035875556,0.0009274149169389314,0.12781565413090995
SEMA4C,0.006912840411472821,0.004934191895042766,0.06938630943530165,0.017260728002338584,-0.006873531524634381,-0.020991532525817994,0.07068487542224366,-0.035898067333122896,0.0013576286773872366,0.04806776265366963,0.06007326373301459,-0.015646903193876526,-0.019162104278961978,0.05646030920533379,0.0022310713323642753,0.06737006289595118,-0.05619822054989898,0.01820697328019225,0.07694880309349662
ICAM2,0.007703074655148665,0.017382843533414953,0.04531486814987356,-0.04956524471585921,-0.06501486177057457,0.02076328273638506,0.0707393597015374,0.005119387234370366,-0.0068392301321279665,-0.002842687881466085,0.09040938238092586,-0.028025499045464794,0.03061209265265294,0.048418969358612236,0.03239229938337415,-0.0022812348165363807,0.04696214818963378,0.0007273695868412999,-0.006280946743545216
SYTL3,-0.016708245523176183,-0.08991280771430285,0.017350845850318472,-0.03782402789747213,0.08743599887740458,0.06496073567342145,0.09424081473163026,0.04057223033151102,0.01759439291879568,0.016429644767672707,-0.037349215369954517,-0.032929004395050004,-0.007503406958796948,-0.02653735402789882,-0.0115408735473136,0.08119450065283315,0.01605729669273666,-0.03462214472200392,0.04984604309884868
IL1A,-0.03812333138078269,-0.04952051266858788,0.05767820867827314,0.009144476179868216,-0.0166807268530108,-0.02547095191169728,0.08385466713758229,0.06770127815989968,0.048370112514567465,,-0.02784403547440009,0.040180205762079826,-0.004794399577482568,0.08416009463454696,0.011828428992036216,0.03180596478311041,-0.04190989814468915,0.029322933946986734,0.06376895839482496
HLA-G,,0.06380995089644687,-0.0496302528126797,-0.011518566169516875,,-0.013757229599437898,,,,,,0.024541762007302445,-0.0702084416017089,,-0.03014870643919094,0.02087927215341509,,-0.013291881670102751,
PGF,0.04820870217275446,-0.0529985427857962,0.017525223344907075,-0.02621495033039057,0.031926065723129574,0.09603846169868087,0.18300115322682609,0.06577584980049447,0.02367703466204775,-0.034476416637013174,-0.00454571557407296,-0.03602296648774103,0.0773853372543603,0.13419871719471332,0.11877888811399154,0.06268704128077668,-0.008079303698092,-0.0438945323145583,-0.0819313998463228
LGALS8,0.039300840313787805,-0.02237680775378804,0.07466454779928719,-0.028837535023455672,-0.03604156592659612,0.003331993751721224,0.055495792979039865,-0.01749936089267061,0.06204078062084429,0.07231350313617578,-0.022761732238942824,-0.05524529233525063,0.015387339021948063,0.0384629112289741,0.005871176147036685,0.05600616060108515,-0.001249257019947387,0.004864032954448838,-0.0410852103617322
DKK3,-0.010731182438539317,0.003614200638889493,0.01457011730414911,-0.07079670784187563,-0.07979305506030122,-0.11475296177478894,-0.1794318584274866,-0.07269415311619211,0.036664652304243296,-0.09529119111335381,-0.012176410537198016,0.010421979133842258,-0.04909581064671517,-0.04691890405641596,0.02627325917896868,0.04118657730655397,-0.03156948459819087,-0.006661974466591807,-0.05073240774344146
COL16A1,0.07964202012034159,0.1276459285913568,0.05134876576720979,-0.02180893571421946,0.0012248080300286618,0.025024402775237393,0.10034704344291898,-0.056901942576395095,0.005500263533252635,0.001532406905348117,0.022843363521737926,-0.040860823662958304,0.09526624296187045,0.10930618175998952,0.08251856537043517,-0.019017159835484635,0.028153789119637822,-0.021649094108813337,0.10463175748167938
TPH1,-0.021522857935964045,0.09402174926728447,0.05949346561471276,0.005982244700602247,-0.0482825962370295,-0.014577703214320281,-0.0030824417066939486,0.019326534409583353,,,,-0.008505314328102604,-0.037999535187846545,,0.04917032247582754,-0.050319418842906145,0.05095102276343932,-0.047989209997189905,0.06702874374298724
TNC,0.06902271115401933,0.07749423229501186,0.0017475093409696468,0.015652096775806153,0.08661880249745603,0.06268906250299766,0.2274747632760396,0.14398107899580717,0.03853014347209442,-0.07557328042370517,0.029807530062886545,0.11474679728081075,0.038504682432339545,0.11553432642918712,-0.019274652292628452,-0.10620862621648831,0.06973771776518169,-0.028317085538151553,-0.005152045032084594
TNFSF9,-0.01888379439165297,-0.030850896183357467,-0.010157504353567012,-0.01888952948894252,0.026865339701865762,-0.009377751186714823,-0.05337617813893461,0.03300336860802609,0.01357873888696906,0.04330333101089324,,,-0.0065057804499837725,0.015954124920672275,0.030231229276584663,0.005387242343599788,-0.03036162231106867,0.0024860069587743236,-0.036884933975589465
C4A,,,,-0.01292938125189138,,,,-0.00855961074245244,,-0.03795231958240505,,0.009812459311932888,,,-0.0346009848774643,,0.054229499864974925,-0.030695967675259585,
CNTN2,-0.12361644528904986,0.01799767920000825,0.016709627233517314,-0.002225152068650795,-0.044255407638388616,-0.05025089698262228,-0.019366451669988086,-0.05131253859802882,-0.025134375822108857,0.02787854256407993,0.02944479660908362,0.06727119863897284,-0.10454374200749751,-0.08869585493650203,0.04241209860185459,0.09779291043315355,-0.07790414103860474,0.05335271502009094,-0.052858309610233065
F7,,,-0.03166386990539776,,,-0.012660776840135602,-0.03512573830820447,,,0.04966723460517159,,,,,0.028985679433431662,,,0.07849036459173257,-0.030269705202633224
LUM,0.051332964935175675,-0.010889908203613305,0.009921528178230965,-0.0016414735151721353,-0.06691874757442125,0.06065704577939714,0.1585234685442652,0.007308158688920616,0.004320972482835756,0.19855180317896526,0.09992528604968948,-0.05853720737868014,-0.1117444862214854,0.09851673731881887,0.051884082288071995,0.011996575764531111,0.034735288819354886,-0.07150267649342425,0.002003999893371609
IZUMO1,-0.015684845773282323,,,,,,,,,,,,,,,,,,
BTC,,,0.01554969676016782,-0.029600445218806108,0.00920856833727426,,,,-0.02700797522154683,,,,-0.056156395452354825,,0.032405439409888576,0.07038273313385533,0.09501611148045509,-0.038528444360246925,0.034899447100644264
APOC1,-0.16513304869182885,-0.11477216123566861,0.021353964754869052,-0.0469542844810817,-0.032878569709217105,0.06823524330812154,0.22458292469898297,-0.0515765283715697,-0.009384249180180066,-0.03864330486210623,0.06470522480179933,-0.13500298389767973,0.025770216422297487,0.05321515492574667,0.07130671659645799,0.059867413597758976,0.09650162268171596,0.061092589480008154,0.07402444489567894
PKM,0.042541318953784574,0.08283528346636317,-0.11925119873551429,0.0373650165524555,0.1258516885786513,-0.04444452723928251,0.13220246541746636,0.04193729794142911,0.008900255457990044,-0.18628804084237663,-0.009099465998735424,0.07284987528577677,0.1739545507717628,0.04212408631457196,-0.06763385111921659,-0.06808288578432284,0.0402255244838633,-0.017754812663782992,-0.0040102101484255255
TNF,,0.014805459221610353,-0.028107889761213978,-0.007650577078537872,-0.06347138467212164,0.04059067447688701,0.0359666736429158,0.000702666887567332,-0.020052963851982488,-0.015651588750436842,-0.011616331887431584,-0.014680854217989352,-0.07422382376220871,0.02131584090289123,0.03406242676752208,-0.035584036494831814,,,0.08438840905723417
GNAS,0.07841391767175386,0.06440300037948841,0.0014089998044474776,-0.04152106637390203,-0.009895534894666972,-0.07098241673592841,-0.09526383993501021,-0.02165637789729809,-0.01528890961661957,0.06270177781331168,0.005341119181377492,0.10674149995642201,0.05519350815165375,-0.005302075128178843,-0.03893960388752604,0.006762806091554542,0.05976147840028377,0.02233368070557217,0.07207419200679098
BMP8B,-0.06113442535231883,-0.019699385660866143,0.046957280366034894,-0.01669895391076084,0.04836379250721415,0.05088088718032699,-0.010748564009566055,0.04179280603162782,-0.013314961879177325,0.038639351494937045,0.08095532927696908,0.018711225370853648,-0.03354850792545912,-0.004024242782305221,-0.02325812167037339,0.0283123563432133,0.0349066264212644,-0.03950703904663368,0.07882565846622724
LIPH,,0.007725232224978444,-0.03190074535826686,-0.01637982928099053,,,,-0.03140489128191317,,,,0.09069315758762043,,,0.07529438544081644,0.05724675745960662,,-0.013303303205920554,-0.037565972855978416
CCL28,,-0.036803920523243334,-0.04463411626307741,,,0.04060527459382895,,0.01951290416602372,-0.015748788349024358,,,-0.11655366180819345,,,,,0.004971116131918096,,-0.03564321393922448
PTPN11,0.017112728986530875,0.07837691804887426,0.05069396005636768,0.03273120447213602,0.028799405470851035,-0.02631731489512798,0.06003327096914962,-0.05417594571368622,0.010326799457486371,0.07850217228667915,-0.08138598355598951,-0.04864521897398787,0.013405366314866355,-0.0958487779436422,-0.016722228560499094,-0.02331129115640693,0.006446866486674898,-0.0008399456516677069,-0.012732794550944665
ADAM12,0.04550078971384672,0.1093000230766473,0.03565865884201353,-0.017974046857497542,-0.027449543569352135,0.09564387401349983,0.14506480817027495,0.08418466937912027,-0.015220224908986897,0.1632962069392079,0.0301847214442748,-0.044801245423028775,0.05427359466727586,0.026451244518845125,0.02902658143274594,0.011010980762092618,0.08135168020624697,-0.0020478984994309365,0.032663793502689546
EPO,,0.0023168429452782406,-0.03016329416816318,-0.016698954378349132,-0.010129470287601063,,,-0.032857295709080706,,-0.031459891472402995,,,0.16362341370890085,0.09031745412603932,0.006932198596457489,0.004697766428774111,,0.0006668080401602305,
EDN3,-0.0020660596410443594,0.03303020818920016,0.037567113215726394,0.00764958570008664,-0.024809408440783796,-0.018159290757367608,0.018742219113968863,0.002441061513546323,-0.019915754585763067,,,,,-0.027437783937154868,-0.013462221485595354,0.054163933662997384,0.039563163486070876,-0.05953448793946218,0.10970223841070667
CCL22,,,,,,,,0.009710262532279532,,,,,,,0.004005032090081361,-0.02933863801259188,-0.025334461752195565,0.10081286649019404,
CCL2,-0.12365700397064605,0.033721952029930564,0.04547760482063896,0.016636106193129167,0.019717906933219544,0.03575889645271883,0.0373222699651362,-0.08040162295328568,0.009970825814042975,-0.008877806684734936,0.02314589403958653,-0.01193204994224966,-0.12311629681411804,0.024429321802988308,0.04536215090270051,-0.10817263630937153,-0.006814677988187175,0.015747531498490473,0.018417928955996123
DSCAM,0.01281225410943669,0.029696916039527302,-0.007146743476963535,-0.03656179328299009,-0.004408146682227018,0.07323167161299271,0.06570927621750246,0.00435911143580358,-0.011094676190683802,-0.0462845706361207,-0.03906773440954059,0.007994598408752449,0.05360287796939614,-0.010193253422406078,0.030466767141061817,0.06676964769453181,-0.062228360002456753,0.09842596379177784,0.18509763708787771
GPHA2,,,0.06996963540020369,,,,,,,,,,,,,,,,
ANG,0.009145592275872626,-0.01775430769107841,-0.04170929405690019,0.03769007852920486,0.038855851101993605,0.008713875706447964,0.06555967418552025,0.17330053545998308,-0.018560896716140005,-0.05374717100339795,0.005811886231796636,-0.030532589618562124,0.04252488237334247,0.022054966130192775,0.031622553604454845,0.0619667904124657,0.05603113173550611,0.01163754151777046,0.040520958164479565
FBLN2,-0.02032875690393664,0.006461552119081373,-0.038988361011041216,-0.0026995898623053075,-0.030008701344130858,-0.04969088533969535,0.06113679419515168,-0.03157688816211801,0.013626837525156142,0.10144613044906571,-0.01383283868256608,-0.009173710270766099,,-0.0494057318670876,-0.02995148711924004,0.033053868004872124,-0.050060210576602,-0.05565612144675703,0.029553285533058745
VTN,,-0.02140316359161854,0.03161713429009831,-0.007317732716849244,0.026065521505835704,-0.014577698447398185,0.06820249384243632,0.037059077474964466,-0.02100049597303602,,0.13917500089754334,0.1422564305574787,-0.04829754669667486,,-0.024889593865418183,0.05706695755642851,,0.018091047287985773,-0.03818899271815248
VEGFA,0.015854643855998444,-0.03397345334277948,-0.08384491266824706,0.09166733952661249,0.17475080214243172,0.07872825957114661,0.1981712209500178,0.15679232649953728,-0.021039636738383976,-0.01966533066511193,0.009115995284389097,0.06273934755128947,0.12746091868292733,0.06648835620710494,-0.08018195305620414,-0.028669246163370535,-0.07850260202309503,-0.021040458905618432,0.02983770610578212
F10,,,,,-0.04001857706182711,-0.025350286408153816,0.06555125106010232,-0.036027314585169695,-0.011013036520135877,-0.08360862327462629,0.061769895716503855,,-0.014729168294385966,,,0.01675794880970934,-0.0219190805261097,-0.06597116068028853,0.10084457753904692
SERPINA1,-0.14908147317970083,-0.0741713640558933,0.02182067001543848,0.02586298566914911,-0.040749287451219876,0.08173000100536672,0.13198697922255606,-0.028924654606947552,0.0035002150298752326,0.027289059814716445,0.042165159836016174,0.03979789144460797,0.0009917833865633308,0.01796884843270551,0.0024542572231816447,-0.11258115258005567,-0.001686575764527992,-0.03519064902143418,-0.02420326221458978
VWF,0.12780585198739064,0.06843355954671813,0.03953100786150356,-0.04150713568624069,-0.07980301132258388,0.01109151702880424,0.1361953921725784,-0.041500954882851326,0.016838588503857835,-0.04953005516876507,-0.004221112248536512,-0.00033123494635871776,0.057881420686948556,0.11077806033549202,0.05998670797707545,-0.01956937874095416,0.025750946076980218,-0.05130979282682031,-0.029239034056803045
GDNF,,,-0.010537615944713315,0.1331866114515215,,0.041414231806270005,,,,0.028894298347153003,,,-0.012556359601676757,0.014854382158752205,-0.03943796882830096,-0.039046015494983564,,-0.030593340851248107,
VASP,0.0036255151472833337,-0.005013693964775831,0.011263111078096822,-0.015136673465567617,0.07452017458090571,0.0930269352953348,0.11141419529729152,0.0006961352920147478,-0.02346292720496397,-0.055165689885807466,-0.019239010959847466,-0.08092505841052526,-0.0029589249264465214,0.0428846082680122,0.055487594656177086,-0.008091400406102647,0.037529180133736975,-0.039196168912670706,0.0413650840749929
