,MGH258,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PDCD1LG2,0.04226262916912217,0.03244267778986478,-0.023402268098256022,-0.03219665372230079,-0.003586778424118776,0.1090334840442013,0.04349999293850942,-0.012338595063305662,0.012057286022404428,0.1115461047534143,0.07225182384931556,0.10977847246523141,0.051897715315948834,0.10366123481026746
SPINT1,-0.031881488897792576,0.03763150538088449,-0.022820948597116482,-0.0452341860121981,-0.0009246100824245503,0.08583487797623801,0.019062832473593586,-0.037459604147614796,-0.022977342253267388,0.04904490895296522,0.02608604987771476,0.04343248062382199,-0.005766734119324798,0.05243913906344216
CTHRC1,0.056560516885675025,0.039847875180279754,-0.020349861821906092,0.009091341186290913,-0.04995203862249889,0.1005543476624061,-0.025446184163842752,-0.07080426017322236,-0.028718691542865847,0.17058721051498651,-0.028683021248984104,0.01408696223666401,0.006082500454860439,0.04012980269489823
PODXL,0.10270402035868607,0.019687693989432608,-0.05129985945595351,0.022787694886542403,-0.055542138391897006,0.08150931577647393,-0.0075832753872712285,0.09163930718828298,0.04332942882190726,0.06560082016460009,0.015121013277988647,0.12932910726457286,0.005597906269651351,-0.0015370250278539653
JAM3,0.010280694837001962,-0.011760704726428796,-0.019699580660258585,0.047922491990011085,0.02580908310703131,0.07007422742373912,0.013388257689713353,0.0069904707801902105,0.01857058007984677,-0.06826406263799897,-0.008176278082973082,0.028163671421342924,0.020576548187462837,-0.051566781730478024
TGFB2,-0.011518526179522775,0.013936645236666805,-0.03559927640480881,-0.018915634101560577,-0.017863111722481246,0.09768288907547676,0.013572906737309041,0.028702290024238228,0.0697733704486414,0.060017439664539124,-0.03077006422768081,0.08475777482826147,0.016871480101515384,-0.023074035259957593
COL18A1,0.042137739269655826,0.029733000796312376,-0.05466053043447246,-0.016720156470528325,-0.008313767230877001,0.08205360648323246,-0.04772712767091583,0.1487437516990712,0.011245431694912806,0.02110421472372211,-0.003651109110688582,0.09333358800873372,-0.028248753682860544,-0.0006816078857218806
NODAL,0.08821992460212609,0.017356284170349182,,-0.0029233901747973234,0.023257118549800247,0.012703746611361748,,,0.0044519339660243,0.00578641500539075,0.010083113684003515,0.023340271083167923,-0.014746221251374082,0.039233525696764686
INHBB,0.03819969705241975,-0.006523791568393932,0.044429677001022426,-0.004076340138456285,0.010046569002284027,0.06909854295723201,0.007551796407813311,0.08185302572706174,-0.013216275115396374,0.04034738113098083,-0.000994836411526744,0.014926073757266232,0.002867182791672081,0.04140640803170182
LCN1,,,,,,0.09492481335213798,,,,,0.04196627854017023,,,0.14065398320734757
ARF4,0.0544995395020899,0.02821958705391092,0.01106390189545617,0.019823707285049903,0.011466027899457835,0.06985398651939176,0.02476870428496549,0.08022063420277172,0.05984159983188349,0.061125305485556,0.096200367829468,0.05341425604638488,0.03548454156574277,0.026182009495414625
CXCL14,0.0091230126306127,0.031799183946622366,-0.029048804349132536,-0.030727632308912404,-0.03411577305043881,-0.057227434692991797,0.029730019693910918,-0.030174616403635515,-0.06046426414134689,0.03516115062074756,-0.03887190173833397,0.12700410826252145,-0.006054633521769239,-0.006929567973532682
LIF,0.048085489679736214,0.027497901367893464,0.02990477863859085,-0.004436587285065967,-0.03290420182536852,0.10111981086131383,0.037054528535220385,-0.03416392569470452,0.020994832293420338,0.1150248021638564,-0.058605999909072955,0.07921302474182833,-0.0012593854200870038,-0.0170074423958338
IL17B,,,-0.017320122529861433,,,0.054951256020264995,,0.004955753945969511,,,-0.02356294391227182,,-0.0032388869894309177,0.0416318953912476
MMP1,,,0.0006857747882234846,,0.0827354772689126,,,-0.11006965654594768,,,-0.024255994684685638,,0.013130719283284617,0.06987514310261761
MATN1,,,-0.02766884794252884,,,0.025352491858577634,,-0.024222575622835207,-0.014239181764457917,,0.006096967144487776,-0.023695036258484212,-0.0037238680069274824,0.08308115496613186
ADAM28,-0.004687133628602958,-0.0019057540141291284,-0.007789349858104628,0.038746567628317574,-0.005707928589520064,0.026858758772245757,0.0395262855068575,0.07093229049677525,0.024630578829989296,0.05819571017215782,-0.029716801433319718,0.020035634404984418,0.08525835104643381,0.11590754237790968
TCN2,0.02729103850311939,0.05515933792006111,0.0003868249100118666,-0.006478971375115628,-0.022479639987261105,0.09482042818767297,0.05253792391011637,0.056930796001241665,-0.03193106600063074,0.019050306818055668,0.009555424812855243,0.0850062763867544,0.02744312621319571,0.09404337977789196
THPO,,,,0.092962379188991,,-0.03470412775338333,-0.012084075190039702,,-0.014239183400148596,0.0926907397054539,,,-0.04026504433980243,-0.016483231340849225
CUBN,0.09748404810061291,-0.008159202712278837,0.012211595263023355,-0.018035539860249847,-0.02893374210352393,0.04229504376291674,-0.016965067697088443,0.052573569910567726,-0.00905541666874299,0.12528997702709455,0.05093749722584742,-0.002004801590290914,0.030043507893744756,0.11231365589659453
TIMP3,0.09381763765701168,0.02588458688413596,-0.0025434171501568484,-0.012416874661658318,0.0550114832961524,0.05249956001736101,-0.02689775164331774,-0.007142608281486372,-0.0032803897590733336,-0.009144785803671283,-0.02668749838692185,0.022456191152930117,-0.04368577902850633,-0.02375880568637403
PIGF,0.08973468380194087,-0.032884280224272894,0.04914873024634659,0.032003616321392536,-0.015657314024375715,0.06829249172343925,-0.009191505190563587,0.07174783739251268,0.04423460248462766,0.0528605009280952,0.08902711859048505,0.018965926065126905,-0.01047043682714495,0.015840572463006835
CRH,,0.005383614844606246,,-0.01076771119313964,-0.018570924937979988,-0.02615476783072021,0.07050279253037954,,-0.0023456434282156102,,-0.019762648492959257,0.03553799478386945,-0.004061171740299272,0.026734984312949805
BDNF,,-0.026534358734652083,0.030991983178881268,0.12241958269440825,-0.02270525385405055,-0.07102064793871224,0.038852408029694425,-0.026968801204476176,-0.01603697765785696,,0.0019281305866207736,0.1551919915496656,0.0190328823635821,0.04411926943327851
CCL5,-0.0547104080633556,0.0387943852913362,,0.0057529547194495245,0.0008067268696201001,0.03086926038534651,-0.030196287470415195,0.0015743416303616005,-0.002127067427061511,0.04113159396607092,0.029303443468953472,-0.006390723922292972,-0.011062730106084164,0.04914188681457039
GAD1,0.07547899835595438,-0.006822192998493921,-0.002175599885727621,0.031898651162749765,-0.0403843091099171,-0.08124144593746827,0.014159589228542047,-0.03628815985974184,-0.06550436696536578,0.11531219808672816,0.010074342815129216,-0.003914403989182059,-0.007995396111671571,0.02901603077382302
COL14A1,0.0022593706739463355,0.03686301494664324,-0.051235150351670575,0.037463777185855765,-0.045306527753847026,0.07224124188469752,0.05463240458380857,-0.017803263570797746,-0.017674409611178218,0.008287080186901443,-0.005044668747542398,0.13952845589252524,-0.04023903608435194,0.08256461340361299
HLA-A,0.09255997118912546,0.0070966814018500425,-0.02688200679103206,-0.05636499176355445,-0.027130321498714336,0.15415075524298402,-0.017928715914919468,-0.01191087412026755,0.05950879099558607,0.005746704119065647,-0.09425616501932707,0.07153540006920889,-0.04431779412537147,0.017180918568663463
CD5L,-0.015476568363257644,0.05312880130969452,,,,,,,,-0.027217181003145845,,,,
FGF18,,,-0.0173201031882793,-0.018326122266894607,0.03277853877013406,,,-0.02515105348960043,,,0.11825674401315708,,0.015481599898345992,-0.022733016745840197
ADM,-0.012074603106550548,0.04015449305165093,0.030958919320995346,0.015431145314342807,-0.033091594706996144,0.033852382174644965,-0.01813708822650726,-0.09682596365195073,0.010913773354371414,0.05845633455996021,-0.08549262392864587,0.09462432188428638,-0.08161450372588835,0.01448757042035128
CCL15,,,,,,,-0.00040412966666460187,,,,,,,0.008738685208339952
GNAI2,0.003074952925130176,-0.03404481424175769,0.050166109697376546,0.07541507656027445,-0.03906798543919129,0.07104842134892204,0.03724566810390827,0.05468795905497069,0.031222096452095737,0.023297316636021168,-0.02192348754595179,0.017153010915940597,-0.015691428625823612,0.01661468940646599
HDC,,,,,,0.05920136879996497,0.024811587834211158,,,,,,,0.06840002069684595
COL11A1,0.04002829435344894,-0.031287396738122225,-0.05317575277561345,0.02598903550488334,0.037503025595034226,-0.03092308266270241,-0.008124123095412888,0.00833835682199245,0.030174060906998517,-0.01060113998439299,-0.02816795945320702,-0.002577516607838029,-0.054193744329689854,0.0002328119059711172
NUCB2,0.03661611351257475,-0.041614958231350294,0.009421074910922932,0.011297931367726022,-0.0008108292305086595,0.03547723331557802,0.02930441833213841,-0.0021468589271337814,-0.01620281002737041,0.007411866930425259,-0.03520363758338336,0.0312576167380093,0.007160665430392195,0.056467256110466164
CXCL1,,-0.02085668453184302,-0.017066590420916728,-0.045621250215507995,0.05892329635233856,0.05920299865248053,-0.010996580565641564,0.0821227546520992,-0.01931716789874669,,-0.021570306852713206,0.020419079836561986,-0.02142161461436749,-0.01628705867435791
VCAN,0.036918470692325234,-0.007391144090026007,-0.023619932447968593,0.03026734448125969,-0.009758589993391615,0.04599941561776596,-0.05633170701797925,0.0006585427722540612,0.07129766181044446,-0.05832709707611595,0.04222465380185208,-0.07529553370062482,-0.034310092960480466,-0.03374688168725086
MMP7,,,,-0.0039303811012555085,,-0.012414881802188096,-0.021243011392464897,-0.041315164696172996,0.1164288944383155,,0.024673888203419495,,0.011088214946400783,0.05327592023611903
PTPN6,0.07763822099049246,0.06253992976703486,-0.04964231916032541,0.07223351770091822,-0.006958073787934833,0.04313953754054066,0.01552199820320234,0.06255307747177194,0.022575842473959634,-0.003455029474775159,-0.011803125235305311,0.03720975840661269,0.04276134330306601,0.04769908068484398
PTGS2,0.04892470626534719,0.08991104852069061,-0.024710369617712523,-0.028351627143112023,-0.027118572205656718,-0.09135439394694406,0.025169400634046844,-0.024727760532777063,-0.022188398882752564,-0.007683829623733665,-0.08236978770806648,0.0058749681599976535,0.05179717762143123,0.017099919952578896
XCL1,-0.03572110421049619,,,0.009494589668903647,-0.019432335240577095,,,-0.0023054738212219448,,,,,,
CD58,-0.024066026477178825,0.03216424626722962,0.0020569894083439736,-0.005223545501380373,0.01940042141938551,0.053634651502896154,-0.020071893351988803,0.08133882234266751,-0.01080526679170008,0.054304650289343614,0.024675996685810386,0.0594063446195201,-0.006256875993323704,0.04531150963696904
TNFSF14,-0.009931995419270541,0.007614111830895868,-0.0456435589507813,0.001539501779327256,-0.040636898190224466,-0.025868230743125897,-0.010740765600047678,,,0.05533822918154172,-0.02504429871006922,0.061625218568537636,-0.03885262674632003,0.047695261869159206
CNTN4,,-0.0004405004683828668,-0.01991133562437267,-0.0014389056672836078,0.05582717387267246,-0.03542018386969583,0.053005556393988386,,-0.035918886451288864,-0.025371184132627126,0.0021392414135477525,-0.029735437686849456,0.03220325815175472,-0.06373920508043376
NTF4,,,,0.04445226191534408,,,,,,,,,,
INSL3,,,,-0.01832611867233269,,,,,,,-0.014537060665020692,,-0.00027627033702858,0.009271354756895741
BTLA,,,,0.0438977824588076,-0.020258856388804227,,-0.013716325032730212,,,-0.00679563852947941,,,,-0.014765042512547217
MFNG,0.004893921048074956,0.03689186336182513,0.012019029440275556,-0.00944128561720329,0.03162481430283973,0.10567094432761406,0.032077852857142555,0.05694376539220604,0.047570917192151695,0.019249923607530504,0.03326825132049113,0.08831980916927344,0.05201203421388743,-0.01591152958912369
ICAM1,0.011373197677093085,-0.009580289988209374,0.024961455982050237,0.01567764154952545,-0.05038466142534336,0.0897186965899397,0.02443504408386195,-0.07941713027149257,0.0035424142492825983,0.07378731402194334,-0.05624067364925284,-0.002589457001427524,-0.027454585483886382,0.01078615328996116
PROS1,0.037767648443566074,0.015706233858190758,-0.0002495998961208357,-0.020113180781414424,-0.07170731268125648,0.08219039588544638,0.044569611355433365,-0.018434483658819792,0.02693556023824847,0.09805943159547846,0.010462691143054237,0.061316626593400356,-0.03704386881709333,0.0388221379806026
CLCF1,0.07944105506869369,0.011253544378416424,-0.0334079911394077,0.03328141286680488,0.003703729208969626,-0.0181502459896313,0.009919799464369251,0.012783798672159948,-0.042405072895988265,0.017589033058760736,0.04245259301012629,0.018240064247210874,0.04337711137809359,0.028176108476189114
PSAP,-0.1466587946590897,0.0038558636638517927,-0.044059611960425224,-0.038981756837554865,-0.030888460165156176,-0.09896737707059815,0.023677446567503962,-0.043692803321867056,-0.01286859696117962,0.036895951079772435,-0.06639634910163661,-0.005930965795018056,0.014713853481645911,0.05054427104605869
EFEMP1,-0.052279030844235054,0.0349613362046861,-0.03426722633830976,-0.019052517090256616,-0.08568873537491714,0.06066844797172093,-0.04355020329206372,-0.004401867242992111,0.018590121205669947,0.06924634799152639,-0.017793838312890997,0.04441314452641567,0.018630019331780514,0.002087973510574719
C1QTNF1,0.00098056998317303,-0.026962073406839076,-0.052249641914435194,-0.03236537455770837,-0.02744800266415735,0.07734983019238062,0.035556898025557344,-0.03300300915692026,0.03756519183853876,-0.03496753946573739,0.004440064490490589,0.04212295469396026,0.01751490221253789,-0.048654099786163404
ALB,-0.035050445298749976,0.004624970970661644,,-0.032535407323783606,0.0604315355239303,-0.020824402240945488,-0.012199241193343502,0.04844331930071939,0.016082271136475083,0.08983019875381676,-0.00952874961867832,-0.037221906229840576,0.010041543596354157,-0.028401024259441982
CCL13,,,,,,,,-0.043701581130797376,,,,,-0.05282468478435738,
EFNA3,0.02430591618771751,0.004755516858184197,0.06128185148776889,0.07221990187324112,0.06167252692915687,-0.06670855657785996,0.0006588988339753133,-0.04564191533606524,-0.05011703409328042,0.09387917832646203,0.024873830849138436,0.024385922332332725,0.0025029929471024875,0.053798731290813015
DRAXIN,0.050333755353039515,0.027207755991188496,-0.041513321666607886,-0.012931285668348223,-0.00498178973652083,0.06057916646337397,-0.0097953920390798,0.004229465689552655,-0.019067689602919335,0.05969993666922884,-0.05057421629343359,0.01877360449578534,-0.014550129570702765,0.10889590264876166
RAET1L,,,,,,,-0.011732186432751321,,,,-0.01471619367315636,,3.298667835606185e-05,
NPTX2,0.02237616711867329,-0.0627417386730023,-0.056998345193298994,-0.0068107822229141355,0.051071389640564006,-0.09874140556032396,0.05275988235239146,0.14545617932629126,-0.03342293154455178,-0.008027707142027968,0.006773637652701423,0.039768570296916876,-0.06827275503341379,0.024995977101411753
FGF11,0.07120482532301392,-0.024098129265547955,0.0879061894669266,0.03416227986783474,0.03793178442600709,0.09855299529953856,-0.02220220407261936,-0.011947645509918954,0.0040276351351834425,0.016151406000273212,-0.022106479896114264,-0.003982339029959167,0.008098580288351228,0.11786673213281754
CD59,-0.028522393490554937,-0.008127857370268624,-0.06437907561793955,-0.00715040736533672,-0.0900102550036777,-0.06502706323032836,-0.011193286877806234,0.043370389400756895,-0.06095821980539346,-0.036413508215369865,-0.008197359041609582,0.018614698344631236,-0.06574169794729018,0.01360605395035668
COL9A2,0.03604376137458971,0.05810427378582736,0.01518559280285472,0.012831636854526074,0.002210129803339141,0.04085221010574991,-0.04760791938659693,0.04281542152161173,0.016073539076322373,0.036472130878259144,0.07573552028416601,0.03862943633623533,0.040652793305628175,0.11377433706596839
DLL3,-0.013912429459227788,0.03013258281884949,-0.01184759412329277,0.018511245221905358,0.024579809034332892,-0.0022635095788335496,0.03040297632063008,-0.01600973363029514,0.034034083237648255,0.004860376232797395,0.056810816730568064,-0.05416365823694968,0.02397117839819001,0.14127509888358727
FGF5,,,,,,-0.016582354274452,,0.013226929768173232,,,,,,0.02426102564118753
LIN7C,0.054996755359862946,-0.002955286507084952,0.005634543533580192,-0.005136533431252945,0.04521814398108015,0.06013628752049851,-0.054838411019988376,-0.00448582917357845,-0.017668793183074204,0.03551129003333549,0.021593736557388103,0.08746767440295214,-0.010205091940839291,0.03697860073466764
GDF7,-0.03700008471790247,-0.027877301518685036,,-0.0138125038829955,,0.03693846591813859,-0.010740765182661509,,,0.06738268025896064,-0.012615437924073184,-0.03871711532358966,0.0051091583207111485,0.0911285988447343
PSPN,0.06420653681232721,-0.02408391461074445,-0.049684623058437495,-0.04223302915418847,-0.007656528472768415,0.03144755606175736,-0.020958474523466036,-0.030982658445101365,-0.03409740394116738,0.00668317683172927,-0.0028452502378001816,0.09696592397315304,0.019221322272863477,0.08249316554699991
ANGPT1,0.017102719600570148,0.024539069666168388,-0.020349860622740752,0.04209452104846924,0.018613791230543682,0.026584652715746254,0.0139023913652983,0.005608879883861151,-0.022566511949931867,0.004694672650878398,0.05517504275245187,0.05089982877627758,-0.0418255881510701,0.048572479468528586
PNOC,-0.01288644647752568,-0.015681483473663122,0.05415633844121897,-0.006451011916673688,0.005905904327704706,-0.019800309072912442,0.004738533485967443,0.062048787350480895,-0.028174574812632094,,0.0465455460778238,,0.017246199064218627,0.027707305391747372
L1CAM,0.13985330847794114,-0.026085516823310867,-0.043564486404784566,0.001314534931159976,-0.04458737657567362,-0.04941493328920187,-0.012581823554856195,-0.03341761341198067,-0.03658272189301856,0.0982118044051405,-0.063218714741089,-0.03782647357366909,0.0463378936193163,0.02877080901414218
APOA1,0.0036297585305507573,-0.0037398331643136,-0.028405304932606727,-0.028539901943894545,-0.036832262250679475,0.03177387674652326,0.06378970525717582,0.05946111873101928,-0.03645399981453367,0.1518285977390047,0.09099521995692338,0.10537595813841442,-0.00038027169508021545,0.0474016129337111
PSEN1,0.05252221803721797,-0.028890400540617475,-0.07018108682288891,-0.006277994027851843,-0.023635842412419606,-0.007591011101298703,0.00036071902897585867,-0.031408905135576454,0.017639571428363126,-0.0614560319029262,-0.04443041414932218,-0.055824957667291834,0.02319053470143406,0.03961341367116945
CALM2,0.004815938751149703,-0.009087963116928612,-0.01775714340907961,-0.05320360957382528,0.009349246148578318,-0.10505557181512995,0.01874078881596147,0.03845771006059189,0.02056336377432989,-0.022411736068570928,0.11581418860150573,0.0007464515909900537,0.07538974439349212,0.01818066700103581
CLEC2B,-0.02832810745485412,0.0018908827946304966,0.035065600440035,-0.007312289782336725,-0.07351895034166538,0.08620673050485402,-0.010687813176749153,0.009315402549101666,-0.010494610312425826,0.026641904084754073,0.00217440873417339,0.02151130214379941,-0.029117884004048317,0.10567759518622072
NTNG1,-0.002888021109243036,-0.004250869909201405,,0.020703394678094934,0.015776177004566613,0.008321711379278144,-0.015747502010349322,0.07843285287794839,-0.01878916167084794,-0.026573333455672744,0.09690941211170798,-0.008997591646430568,0.004638408342657205,0.07118108470850183
LRIG1,0.002697058707015033,-0.017835368025922012,0.036326080782576736,0.02877073204290522,0.008239087993643082,0.004377539678461758,-0.028033571861283628,-0.028825137417673057,0.06017925746123822,0.06978848646836139,0.09008976702194976,0.057447688003557304,-0.006765043165398606,0.056469462576165814
CPAMD8,0.02641298287662407,,,-0.02167652835108522,0.005318896508806768,-0.015000971037744198,0.04087171383366708,,-0.026299580193910883,-0.02727103149214872,0.04297350697039375,-0.0015231902431282185,,-0.037897965836614464
GHRL,-0.03342359722901402,-0.007087541216619409,,-0.0017714809864717602,0.056315550603299486,-0.007399611085794646,-0.0097953920390798,,0.1859726094531057,0.09364572587890392,,-0.0251179475199212,-0.0017265923825794127,0.04073818943096308
NPY,0.0655672867705298,0.026482685621273986,-0.016015123005215428,0.032260186798800036,0.022865315611203824,-0.036210406393474434,-0.014286353637198436,,-0.05471855660678804,-0.030831159834801634,0.000599424807788308,0.015938607698645153,-0.02185702303472915,-0.019101827591404306
MMP2,0.03869324496823391,-0.02188178770852595,0.009957050705058272,-0.013802826644520897,0.06826561809262592,0.06737296674968207,-0.008287452399472768,-0.12083183201585984,0.06956131714857756,0.06257255032762082,-0.015840764323532545,0.05801241698844924,-0.005169363105420479,0.03567290387936553
LHB,,,,-0.018878619176689117,,,,,,,,,,
PPY,,,,-0.023444892207927552,,,,-0.021208902151819958,,,-0.024651448696879966,,0.03643337082370592,-0.0519278053761895
ALKAL2,-0.0487542244298456,0.006856803873158914,,-0.01860434228564282,,-0.017008606137140347,0.05386337946736065,-0.02423376755365769,0.03276812667397226,-0.026154361046877926,0.033327173567066,0.030666410589613124,-0.03690546096171589,-0.006897868604841079
CSF1,0.06043314475946231,-0.007545237998567386,-0.014684777105393343,-0.005885813733387632,-0.029903201093507813,0.06766585350412926,-0.013959871108379771,0.11867366452218499,0.032768883107225484,0.1271154262792394,-0.015421988677240695,0.010316775357419284,-0.011824431386157616,0.037932061558410286
SEMA4C,0.03522939779588283,0.017573017747945906,0.0015641345923974928,0.024435538295341036,0.014725845726076664,-0.0326357574021649,0.0513538986844636,0.06317970576737439,-0.0017657338770678914,0.04372970867359364,0.007783971153737584,-0.04153302530328416,0.008335648414466976,0.018559776105118088
BMP8A,,,,,,,,,,,,,,0.00792024478502765
ICAM2,0.11246508766480022,0.029424026339087514,-0.0012679034974153883,0.00449853203208817,0.051157103110031736,0.06524348064999468,0.027336008586660195,0.10750174369243767,0.013831183490373,0.008865708791055686,0.003294131349705215,0.09011252015046493,-0.014553572122644812,0.11484174177646303
SYTL3,0.0339556803108893,-0.0070311448952266875,0.04274632792917603,0.0035663762632423043,0.008175324239202062,-0.009718763835844468,0.04514994177793739,-0.02695408983220715,0.003881685923134232,0.12744150475852026,0.002706175973328107,0.03173018183045377,0.012607057689778395,0.09820178987114474
IL1A,0.07362046445429388,-0.02971699479605806,0.06138602600531775,-0.009537518709816672,0.021558789199138177,-0.012979636985025633,0.013047549216826385,,-0.015124648237203442,0.0037050764231726543,-0.03323878420432247,0.06529060032489174,-0.03397098001905145,0.09325978703035964
HLA-G,,,,-0.019939475086454994,,,,,,,-0.013138125685893199,,-0.045015521131457945,
PGF,0.1360221881380948,0.01466463704636238,0.03012061362106535,-0.006382854875941019,0.03163993201544464,0.1033561380352477,-0.017711789270328383,0.11665950324029582,-0.031530300387619774,0.07002044642512963,0.07953874612372287,0.028274437561802406,-0.012423398458222644,0.05456928076604279
LGALS8,0.05347423380297936,-0.01029736689489642,0.00546977038386433,0.00997388950108333,-0.008799802950689445,0.0009163750249618828,0.004946383476958217,-0.018674287698120448,-0.013169739793957672,0.0776263670162851,0.009398989317173968,0.10235729649273703,0.05447399022759122,0.0014995976340779064
DKK3,0.0009504773290956813,-0.028240019885126685,0.052442161732249706,-0.011239626405302955,0.008264870734237002,-0.06463136852142773,0.04454255079484669,0.04121889444135524,-0.05918286969166957,0.018182589755046333,0.013710975365701717,0.03706667777385748,-0.05324507611915437,0.09084296209026192
COL16A1,0.10151011376089934,-0.04959786005973561,-0.0342766995999485,0.014956501157441255,0.004170751911044655,-0.012360833908088923,-0.02427740591928597,0.056738428888665225,0.0916029679438998,0.08291646072163683,0.018434347547863716,0.02982541201491865,0.00039593105341785903,0.14728615765251454
TPH1,0.07492311100875775,,-0.02378287930253706,-0.011077598229486908,-0.024219274623386543,-0.017832369926819858,,,0.002331460389603049,,0.11424528315507532,-0.00045997538149948733,-0.06078998222373209,0.02549223178526881
TNC,0.08572271369907594,-0.006226582876374135,-0.09303979277465901,0.011548394961103174,-0.0607506833734273,0.08313035408194143,-0.03639156291366642,-0.10737525536808422,0.05458646937320668,0.1396408636469482,-0.07003631614085094,0.09540678315869568,0.004571252410961052,-0.010719777298754384
TNFSF9,0.03949029051764763,-0.010128835526754467,-0.0071738253288198455,-0.03269914823568913,0.04087348593760686,-0.040254876814549846,0.0010469260487601165,0.014337291911497213,-0.02907368853646003,-0.028770819733419464,-0.03169266624537904,-0.008376426343568348,0.009496611327531495,-0.022123589292024255
C4A,,-0.022050645440654375,,0.003916940757407067,,,,0.06930395095054839,-0.015063400535772837,,,0.06224791650857414,0.0743434667546145,0.0496277555398602
CNTN2,-0.0818997073615383,-0.02493156696469896,-0.006097818329303449,0.04696068604709263,0.0006677880479784883,-0.06811123595285941,0.051354033990387016,-0.026630967560206303,-0.0037755979850626056,-0.11808403486289724,0.030071964318919585,-0.11720708756885072,0.004877301390152606,-0.022232189946144912
F7,,,,,,-0.015000962318678025,,-0.02292965147492809,,,,,-0.03828393605015492,
LUM,0.14620496374894787,-0.011846539053788803,0.014514544306771219,0.055725423703203054,0.05825624554897804,0.12396799913134686,0.009538570964531343,-0.15840721243314457,0.003443140675043022,0.09218830626809159,0.02923479772443578,0.0313427131775526,0.025205184633423625,-0.014361125254346768
IZUMO1,-0.03110913376508487,,,,,,,,,,,,,
BTC,,0.003392027900579801,,-0.0389555492653776,-0.0308573170561032,,-0.017956866398172268,,,,-0.021497968836916955,-0.009675752167289829,-0.014123711800889702,0.10687237342124672
APOC1,-0.12371560902540163,-0.006647529607259608,0.0018005523522871358,0.028756233605347972,0.07694855976174379,0.15986266032490026,-0.009558443290259297,0.09025610674390169,0.08065961366929686,0.09129950972307976,0.001194069021652995,0.10436862805073478,0.10267051977563404,0.07657095326391906
PKM,0.04763451456776821,-0.06792832205436601,0.011470836384230094,-0.026159854238857652,-0.044439359144608795,-0.006571755318451234,0.029887966925247065,0.03426295463421354,-0.003361033970720581,0.04027990616994743,-0.06998127957833308,0.03462177428057602,-0.052666397778113,-0.03156181029703246
TNF,,-0.048961602903664816,,-0.026402953263948988,0.04855116190745205,0.20269914766114114,0.02565371925850088,0.04055495284992479,0.025396001143568984,-0.0381246894773735,-0.014716197687001494,,,0.0073635324019826675
GNAS,0.06171363829450913,-0.026786431838904508,0.09200735287646204,0.03331295503352726,0.04465495959822608,-0.07810007141031246,0.04093666481149565,-0.08727568804398646,0.01491415098712913,-0.12392478904474039,-0.0038877184476538945,0.0752871567362664,-0.0021950821030587322,-0.029684300270342242
BMP8B,0.07443177941981866,-0.03207076231328667,-0.01615873114320357,0.04425314740988552,-0.011218726727055334,-0.04770371408535749,-0.009508762196294469,-0.04492911093405846,4.4015238552791607e-05,0.02098840163441476,0.037839482045394154,-0.039443244207079474,0.016330070803825064,0.07535922410796204
LIPH,,,-0.01706658862661724,-0.02835467479737502,,,,,,,-0.01640729436780838,,0.039354068938282596,0.06993406909529772
CCL28,,,,,,,-0.011246857831777594,,0.0841507107948761,,,-0.0223124748909202,,0.06716037620902354
PTPN11,-0.021016226450034276,-0.03327968441183659,0.008165230731612998,-0.004312778431842828,0.038306981697936865,0.004534095214007486,-0.018394393218197955,0.00660891575577754,0.011815659201353914,-0.03608183849798274,-0.017841414172053222,-0.04443605596045421,-0.036201638843321754,0.025444948287789836
ADAM12,0.011711259720807967,-0.00035921551745853974,-0.03656429946355776,-0.004934095336754505,-0.02889956160096562,0.03828140770453036,-0.010869388928555912,0.049026832805906514,0.020749217131850774,0.050196656909230516,0.040126805528778516,0.058275669338358094,0.01863077693647088,0.03070691112388473
EPO,,,,0.021708313047616525,0.017153075294819853,,,-0.020848523918811028,-0.01713623638009639,-0.031115884893250473,-0.017040225987967474,,0.04835918453667805,0.050777180342774356
EDN3,-0.001242834151398209,0.030481376494348712,-0.020131680805285344,0.006666101798636235,0.029619961495868236,0.04580003605835768,-0.017706323410877235,,-0.017313056836947966,-0.023843869018031115,0.0550158602457019,0.019667222413134493,-0.03311838372557385,0.04317587549994845
CCL22,,0.007027599923130369,,,,,,,,,-0.015583025753553336,-0.02769658774916231,-0.007690798816900716,0.025538150085132945
CCL2,0.048456261293850486,0.002082560972248178,-0.0019383744165234955,-0.022544790088308855,-0.07025757954564876,0.06263992929872805,0.0056118376655405235,0.008339320104090352,0.05461722545137114,0.1260122471445078,0.03038150537821504,0.030662789761260002,-0.03280852789915034,-0.024656536785130606
DSCAM,-0.02345130216307141,0.022353519459865016,0.06595780529134163,0.0521518114327827,0.05837975931800041,0.041423827447911295,-0.026163283860127142,0.18946141589793247,0.04853115826596982,0.12941651722960532,-0.004569523167398199,-0.008876219095647868,0.007847476074205152,0.026615212242721172
ANG,-0.020410716178063452,-0.009103118886442545,0.04855687095058129,0.00801733188211886,0.009257071185363156,0.036462917097488744,0.03507563943417912,-0.001153940367228023,0.01720943035967942,0.0512034683814217,0.05423683373759702,0.10759153579942315,-0.059145504427387044,0.04572865331728173
