,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CRH,-0.011796304977276554,-0.027221794628976854,-0.02460112303250996,,,0.005427842648498152,-0.033965263178203704,-0.016853267878439066,-0.03780055092632848,0.01149735600234193,0.0020299390197150344
BDNF,-0.03163700188277138,-0.04896218414864357,0.010224633116533112,-0.021503932921356828,0.08111598422798467,-0.03683200540418191,0.025344565154162176,0.011448245281909169,0.001004961639788667,0.03688765292539471,0.06509145490153784
CCL5,-0.0124183958701878,0.04202965352232149,-0.052233391416142944,0.001321094043954601,0.004310886701018313,-0.002276460269983531,0.06617900905859171,-0.04497356966739772,-0.040024173134469904,0.19401245764987948,0.0827191138534106
GAD1,0.026236408780632856,-0.07296149930668387,0.014153429271659896,-0.020885163680373634,0.015658288503894186,0.05795035036888327,-0.015140269423003179,-0.02605452596871803,0.004723593195302636,0.01368206627398806,0.07112284502062287
COL14A1,-0.0014233361004017328,-0.005467477836862948,0.0014100791099342512,0.03679312589036419,-0.01097916261603283,0.04682144937625834,-0.020751194687068816,-0.01189016385693147,-0.03403778953465808,0.14897368521393753,-0.0307202070916847
HLA-A,0.010495641839513844,0.14514842748857812,-0.03947963310387268,-0.02301513058375266,0.03998641514219317,0.002110125042330068,-0.0631542882503002,-0.01845742733313173,-0.023707703285732257,0.05573472928515719,0.13048407360970096
FGF18,-0.009372076088964395,,0.05012702790625561,-0.014475351489147524,,0.033897177067541646,0.032523979276346995,,-0.03282903439483201,0.05932169630999454,0.021883680575175934
ADM,0.0009913144464082642,0.09033027761783821,-0.02118663299186976,0.03861139088104848,0.07685512666975457,-0.006626316755446153,-0.0063067039122463,0.0019693448721836222,-0.013567535434490277,-0.014119489016163726,0.0022611523620959424
CCL15,,,,,0.06302286937728273,,,,,0.008295637955624898,
GNAI2,0.02970376660369092,0.13961621877961775,-0.01734939664399702,0.015621498515913686,0.02995852001178051,-0.017881782515298768,0.009298925063539862,0.05242665307139209,-0.03698164621155248,0.04913299773898141,0.029046139142180075
HDC,,-0.030868591828080848,,,,,,,,-0.057759726538238125,-0.02557323421876333
COL11A1,0.01894901678430897,-0.032184640712055596,0.002638604183786947,0.03221695230671177,-0.009545708836225086,-0.010748703012087678,0.0036557569100250068,-0.018977215913941466,0.083683695900976,0.02641095154618826,0.008179581318607007
NUCB2,-0.047371284633485854,0.029740849139735317,-0.00717744071054744,-0.04198365170782505,0.03896689872314737,0.044342022219669486,-0.021940660292089763,-0.001122053205430411,-0.023156102237873285,0.04726796542117908,0.054467751376915466
FGF16,,,,,,,,,,,-0.025199097822921672
CXCL1,0.0399947778839503,0.07064287836903721,0.015032045136451875,0.07037739087476472,-0.03499259265497926,0.007606899860175274,-0.015445603594572387,0.11283993636618071,-0.008743148856446751,0.10947409104633028,0.009237685441386928
VCAN,0.010470003353275883,0.10467719215639676,0.0217550477441628,-0.015605986509089806,-0.06694953675283176,0.06139345201464092,0.00755642459491992,-0.09622842477929251,0.003234976115953289,0.03356129542187001,0.034125200699610406
MMP7,-0.018632324780152785,-0.012921367337286752,-0.015433533538216637,-0.028696159974736898,0.048800371456038064,0.043004186859447,-0.00016288570021742566,,-0.008816149816381104,0.062426769848488294,0.05601755447245747
PTPN6,0.02620600016857244,0.12660175067244273,-0.018382071188929608,0.05522994614508859,-0.027959560479676532,-0.04452358821372028,0.02082804514485476,0.05335947044755649,0.030991730438009787,0.08968617772529408,-0.01968672987227775
PTGS2,-0.043340487359143955,-0.05331973871665456,0.006397131614230137,0.05312795271137433,-0.028682493975297586,-0.012497619150216428,-0.01362247043813841,0.08218041902351379,-0.01841497744842641,0.05621950680069655,-0.019759033651061648
XCL1,-0.010197154195471304,,-0.025349001368131868,-0.025996202029878908,,,,,,,0.012668174560185139
CD58,0.032177699480636986,0.12685347540520986,-0.019821800524852832,0.05698527061374048,0.08794241722525221,0.005542230817690618,0.010691139762705007,0.0376521086266911,-0.01548367383177572,0.020377848665780973,0.025597819759477208
TNFSF14,-0.004946420647654133,0.03132616378002805,-0.011522831250075125,,0.03387807720804534,-0.02222655681755147,-0.03109567657016561,0.0325140926954127,-0.027431395140726667,0.012506519998336985,-0.0006602850483199966
CNTN4,-0.018326120661199655,-0.045881106657026584,-0.02839917680080392,,-0.000886856730556766,-0.0453879259116918,-0.011092233958335607,0.05623094317460786,0.02979053605339367,0.006460454086802864,-0.0849863537180012
NTF4,-0.012898953500033962,,,,,,,,,,
INSL3,-0.00937207425068637,,-0.01779648740194388,,,0.0458146370619542,-0.018049606497410702,,0.013727924822001244,0.05060582535043809,
BTLA,-0.01487633005098647,,,,,,,,,0.18998908446503454,
MFNG,0.0011448270275909679,0.026160728926679432,-0.007490469359864178,0.07203621293586254,0.016438530641808804,0.031626933035261366,0.03445639197745764,-0.05691989892185992,-0.038681984449047135,0.03845052635099577,0.06114535960153221
ICAM1,0.012931680113632701,0.11549278386039358,-0.0023234815815664557,0.023814553969094012,0.07705230487328373,0.06131484357163579,0.016722185350990137,0.00035487150302131637,-0.005703439365809668,0.0363052757169092,0.08036420161552951
PROS1,0.031284937865496736,0.15465136389892545,-0.005013555253727617,0.021574632465242834,0.07109062563992738,0.014550016589591933,0.0004695204174604306,-0.028060593075081866,-0.029609174232139573,0.0019428779152244162,-0.012038106165590435
CLCF1,-0.029558453689992333,0.09196705273882412,0.030018523273692838,0.014948170526154613,0.06372853185920083,0.010318311186263942,0.027623719308579976,-0.01278713378315053,-0.025225533469963108,0.007122432900155782,0.05040461199327121
PSAP,-0.01470573127524006,-0.07382106392716031,0.0007453995763537865,-0.012757124077746233,0.08252746603332575,-0.023585227423359584,-0.08136663413896245,0.013662617165098713,-0.004923881459892832,0.09412460519134357,0.10911717659943097
EFEMP1,0.044625605686709875,0.1137776639695166,0.003566079480304054,-0.03670475960816976,0.05936589764396565,0.09355548665201731,0.020844509215467592,-0.006788576419428339,-0.01169228742203882,-0.01671595173804151,0.0245542287756337
C1QTNF1,0.0013389605245367959,0.12277910808343062,-0.015680369609348196,0.05002724512336727,0.04756318086433709,0.04554430364876013,-5.191194862676946e-05,0.010937042077618003,0.006678223404215587,-0.06405371370357876,0.08347657693855795
ALB,0.07005367979225806,-0.021673968002437954,0.03845545373019717,-0.0131968515030418,0.027064773761510202,-0.03664148845360013,0.05517639559576443,0.11796102612139225,-0.027547640783186333,-0.008805679229102652,-0.03620710861396077
CCL13,,,,0.007832892449846668,,-0.01649946200189013,,,0.04081310395891155,,
EFNA3,-0.014435708182107872,-0.04026624582203618,-0.03699146659971165,-0.010775973537970046,0.06447130473093973,-0.008521178920501808,0.0055169139096603445,-0.026159128705883973,0.03857929022274138,0.001615920481233276,0.05539428065132099
DRAXIN,0.004576615494517551,0.06312081222977536,0.006430927081979111,0.061107175549893915,0.036977600866797654,0.03807346973686917,0.043251417934924666,-0.020710284478749258,0.007731994179908158,0.03033976449570703,0.09122278177111433
RAET1L,,,,,,,-0.01827202287043488,,-0.010830025682643454,,
NPTX2,-0.03517887261424285,-0.07329809953448592,0.04532439055512819,-0.002870467028317599,0.044811430524315576,0.04828468720664449,-0.03444495393981083,0.020211439624510403,-0.0037778156580207103,0.13212043509864388,-0.029727089246998305
FGF11,-0.03383841224485297,0.1180712843826679,0.05456085270065836,0.022310993893965247,0.08773590440252617,0.01346459714352305,-0.024736946061902212,0.012256693456934727,0.011545933518642986,-0.060766829632979746,-0.012263107363211437
CD59,0.05783085904066935,-0.054713451742233,0.0016148950016749855,0.02425011989099691,0.008382727509676868,-0.005123731575181296,-0.0037694750742685267,-0.0006143189327954083,-0.02527683115263208,0.06408643984985127,0.087380380089511
COL9A2,-0.02101913689040535,0.03156608449577159,-0.008947059743447137,-0.004509323628858825,0.06247333774609153,-0.03126944130379502,0.028782711313005832,-0.038708340406851935,0.012742533606372865,0.057312064297585515,0.03025792971445282
DLL3,0.04648304899529871,0.04395643915465993,0.008787179554302776,0.027585982375679007,-0.025381199884017776,-0.03320563698899182,0.06418979968552573,-0.062496885040297954,0.01657200105684818,-0.08093133682600764,0.08196258518624223
FGF5,,-0.017258858707737145,,-0.03183853763224831,,,,,,0.005037745140179638,-0.04322642361649004
LIN7C,-0.014233447278693492,0.01693995922725883,0.03431092516015757,0.027368389942666427,-0.052983736855882084,-0.008374559288174262,-0.0075932788740156,0.02331551662480103,0.03559414621414185,0.004667888989782543,0.11422934414956006
GDF7,-0.016722516647648695,-0.006326050465717213,-0.0269943904537263,,,,-0.01566366788782391,0.04518502406927101,-0.022300120938531218,0.06182862693712416,-0.013904857772327008
PSPN,-0.00842989819826689,0.07678155309131207,-0.008500708640446285,0.020594288517291226,0.03028068436145309,-0.03707795648331386,0.05303259946034757,0.003819797026974932,0.10336508296177695,0.027056958307285453,0.04821696974788235
ANGPT1,0.02023349049352911,0.08054570342655129,0.020908528757303278,0.06805165317799049,0.13441668374241633,-0.03579541725856016,-0.026756827515165234,0.0011901260332387428,-0.025336995791257876,0.08772895947979142,0.0076260241550154964
PNOC,-0.02565732517505223,-0.09241853614276868,-0.016354760416815606,-0.0131968515030418,,,0.08043184017458044,,-0.026437704181170994,0.05508343400104511,0.029551132306824747
L1CAM,0.008096374471953915,-0.06596072169240597,-0.030760258999186864,-0.042715278793513,0.010821395326954517,-0.03504483110738552,-0.10816885158541477,-0.031531485391240455,0.028186868616568078,-0.0446949495793218,0.015437167939042613
APOA1,-0.01459545716733271,-0.0029614510001146088,0.08291761123027636,-0.04110097396199764,0.026504437222590684,0.007309969065337778,-0.006725657239484779,-0.027246821910954996,0.017288291953940316,0.048090520592746995,0.06193781236565638
PSEN1,-0.010021465101369614,0.016894939390521342,0.05099590461347728,0.016815061130635398,-0.015883019562094324,0.05717355298141647,0.02053400245108308,-0.032462999426990505,-0.033594145397347494,0.023559841555962083,0.008280568896198538
CALM2,0.05512738553682259,-0.11791403421295124,-0.015506999564214363,-0.045273562003086305,-0.019852772168028394,-0.0194391590701184,0.03436373816295149,0.0399904455907295,0.05294827988329069,-0.04369766542441244,-0.046422288630644876
CLEC2B,0.01202463127359383,0.049706783779971495,-0.020370384686840333,-0.053182446739965625,0.030626510601622966,0.006944579176864902,-0.031462552036545695,0.000394369084806671,0.005204633264612337,0.1254115611964401,0.10359112271979101
NTNG1,-0.021634824717533682,-0.044303237319156655,0.000961526994155871,0.014452758754668917,0.02873033378085755,-0.06852678939142541,0.009732578339117798,0.011731558093107166,-0.040909169693516684,0.050126950335185785,-0.006717418805443915
LRIG1,-0.04642830689994132,0.10582957531720874,-0.013259017968763182,0.003329594742364647,-0.02667917407674704,0.04132675937791397,0.07577791717278576,-0.12253123142511242,-0.006383692190222913,-0.050856375835232025,-0.04570643468269997
CPAMD8,-0.01108549152364623,0.08495386655898393,-0.019740413485638982,,0.05074795620296213,,-0.017596865866032728,0.015542271734911963,,0.07133755935804557,-0.027719227146937205
GHRL,-0.029568879509951653,-0.02092621441232791,-0.034611947873134395,,-0.04714620466836009,,,-0.03972695340637955,-0.02412191039226234,0.00766936784173128,-0.0030471058183312934
NPY,0.02292089453927936,0.02652252877916684,-0.0343205609750572,,0.10791717302842566,0.013394282633914078,-0.02651514889238281,0.03394740213222724,0.026955601110661004,-0.025664500388075082,0.014924972372979
MMP2,0.005735396179765527,0.04576631173833884,0.004472460833359023,0.0066803790003780875,0.06670751481413477,-0.029277164375319055,-0.02423896999656954,0.05600989966000139,0.09241140412580873,0.10542447658374436,0.1290744059135082
LHB,-0.009654625937868642,,,,,,,,,,
PPY,-0.016805887955422663,,0.06190986069461746,0.11339325683312207,,0.03170730095966697,-0.03515170645968256,,0.02254984386446354,0.026028520544531676,-0.03891909240950359
ALKAL2,-0.00951435928162276,-0.017702500216674275,0.07247786494608585,0.021811762000035477,-0.004630562440859102,0.04880473809938885,0.0366658461755669,-0.0038535605913223095,-0.034275346780679894,0.018819183492117215,-0.08138094892800103
CSF1,-0.028558592505378986,0.05488141049089669,0.030157252749203053,-0.008834611937548907,0.05324943364756299,0.025501903677958324,0.025593294634100712,0.00912151454713026,0.012523025258988511,-0.015134137179571558,0.04359318913408399
SEMA4C,-0.018425553517954007,0.032973115936178826,0.000707282696886042,-0.013121769083552268,0.011451837476376367,0.0012213647021262419,-0.0015063459377226062,0.0616855708352567,0.03700833165679935,0.05634798582629965,0.010120147609741184
BMP8A,,,,,,,,,,-0.031936886626231384,
ICAM2,-0.034411854281279644,-0.012530143681272548,-0.023802051258811907,-0.02429464897984002,0.07917535624007789,0.020621345029744165,0.011727470840410622,0.0428799699196843,0.029661197824551358,0.12607128214966717,-0.017049478387511516
SYTL3,-0.01069641737051868,0.09943683105443366,0.012011850485483175,-0.04100766095307045,0.03106765229352778,0.01868166653356089,0.0787576136525849,-0.030214412232067098,0.09282213704484868,0.027382935207152178,0.05456953895245122
IL1A,-0.016271508168627585,-0.03346454433622183,0.011404881031435518,,0.11029877112300503,0.023191489927982,0.04022979850486432,0.0468217447641988,-0.0030758314834260117,-0.006839741275386812,0.014691167713853722
HLA-G,-0.010197153274582637,,,,,0.05045467919260474,-0.02396779031304038,,-0.002268482532023751,,
PGF,-0.04028522033767356,0.07243354601761871,-0.011832298274931539,-0.024794135333173654,0.019309402859644133,0.003918830468529984,0.004927061251126853,0.051245468716476054,0.0836082179221098,0.0864473254595267,0.0030991753241208305
LGALS8,-0.001739903880870803,0.034814783127218016,0.002099149852598823,-0.02217495100814409,0.019058084240371316,0.013757386944598096,0.0012644958075640096,0.03745071130826811,-0.013508478349101124,0.10179283808301769,0.041661837067622914
DKK3,0.0008876273877008358,-0.08197427434362155,0.007726179394534432,0.0519080817676933,-0.10725529511254352,0.0027119806262574674,0.06024823394694151,0.007207531815799806,-0.011245951742471994,0.08530400283650798,0.016376297995261854
COL16A1,0.0021377567028990937,0.050058049931944563,0.04994654486424236,-0.00026820743698344424,-0.004926054025826155,-0.03118709722035362,-0.025367340666742153,-0.013183434897465518,0.080329789919965,0.12605018381235444,0.10193597581089144
TPH1,-0.01855618556618735,0.0850875822341568,-0.03336669469164745,,,0.017167969716368952,-0.002214894333622938,-0.024066738598532627,0.03979871141726843,-0.012749887267327809,-0.02883135177682918
TNC,0.013260030715712664,0.1357428889707262,-0.0331477951512992,0.020245417570127284,0.020103736608979253,0.052590040013815946,-0.00114825939456326,0.0013300038169647506,-0.0111513516771883,-0.05164282530027356,-0.0044924629634008045
TNFSF9,-0.0167225177725028,-0.04189714076426819,-0.032290851370679455,-0.028888173020531056,,-0.017755161675320007,-0.01595350464831316,-0.02239886985878806,0.00970428167593217,0.058888802835007976,-0.021897994604689785
C4A,-0.011446119285225358,,-0.017102521272342165,-0.014475359344511773,,-0.01836911242826689,,-0.02690719536187279,0.04185241302267224,-0.043007898634970954,
CNTN2,-0.0017643839193423637,-0.006812987256913576,0.01795566795807638,0.0336319858906123,-0.05764661130087214,-0.0006653631286584424,0.025797534217093215,0.03970820913995463,-0.028344953806517248,0.04376449441827858,-0.06998282603466885
F7,,-0.015612951264527782,,-0.013196853354889314,,-0.0034614937132664792,,,0.11371699386950034,,0.05351977651345021
LUM,0.004653750281320359,0.08662184698165219,-0.025843486263414896,0.0794247846310795,-0.03056522427261059,-0.008432430366355137,0.022638670112971097,0.044944315097727755,0.03312984123533927,0.12747789139472934,0.09219468924896579
BTC,0.08252295421844134,,,,,-0.016743885604732556,-0.026692457776807166,-0.023087389091387963,-0.021580259531558874,0.03196870983435996,-0.006153604066651409
APOC1,0.020668843209611053,0.12684160954327575,-0.001833653778359147,-0.024050180424492137,0.09750786113269745,-0.013996791187577882,0.03447297525208907,-0.0030671321549256944,-0.015318845964601481,-0.016844480043192587,0.051754113807844754
PKM,-0.025060330109442877,0.07059712041804883,0.010415847999062887,-0.027407072231344018,0.01563438583913631,0.01741716068916575,-0.02324634385542615,-0.030859762322923756,6.521912680450825e-05,-0.05747905716037489,0.030792585896749262
TNF,-0.025269079893386996,0.010342124628471637,0.0054658715165992475,-0.01878590698190986,-0.057296401813123385,-0.01625159356533392,0.025751197317261172,,,0.02649023264394575,-0.02666624391808418
GNAS,-0.06510769226050099,-0.0542526257240048,-0.02187764643893702,-0.000564360253932715,0.043932398693371504,0.0041113713919490496,-0.03500083442693293,-0.027772098179676245,-0.05296986163398917,-0.018374624372780993,0.0981544579922058
BMP8B,-0.014783245592134451,0.04066539725758987,0.009892105276654408,-0.030757192536603573,-0.010794069903883001,-0.017339611930109675,-0.08722858079883819,0.05146982530116564,-0.013087080575517458,0.08265941785330559,0.11441045745802832
LIPH,-0.014500731022562923,,-0.01378930740185664,,,-0.016499468069990884,-0.020371739091569835,,0.03821585309630884,0.037648592426445394,0.0044387800262929355
CCL28,,,0.04495800123617629,,,,,-0.018599288001174025,,-0.02479906152301331,0.04922706151560817
PTPN11,-0.012564419428746346,0.03867379488223609,-0.07243315002112655,0.015716869776088056,-0.03614769087426748,-0.0021359438015414746,0.01989115254357035,-0.029012178175816992,-0.028626527498919654,-0.04584166554823822,-0.01343273967296493
ADAM12,0.015515929417469635,0.07960796562501972,-0.025771297846776686,-0.03574783578478649,0.0004439245097444394,-0.01871295121220995,-0.016688157121356868,-0.012323028372082339,0.048983689563660796,0.12780532205161935,0.03811194820141041
EPO,-0.014783246006080896,,-0.014427031345501213,-0.011999088303775201,,-0.01791884369944806,-0.02115760405745866,,-0.021335242974839966,0.05439149858898931,
EDN3,-0.018403086467471984,-0.02766394650072918,0.05262698590937498,,,-0.015833044630268335,0.046242544736232474,-0.034561154669238384,-0.04741979811990743,0.007346452110343499,-0.02994637936563403
CCL22,,,0.03030160131082513,,,-0.020280271663973767,-0.0193483049546216,-0.023087390113146384,-0.018720746929962638,-0.04075125047582957,
CCL2,0.012125831610659369,0.016401957411166398,0.0024325753929963574,0.018963496864744602,-0.036131339131310766,0.049686988417402024,0.048343642678794846,0.003701821978004921,-0.05956633353187963,-0.027666170437970296,0.024125579795609343
DSCAM,0.005792475256923007,-0.004136570700258107,0.024504215557846393,-0.017653355563934884,0.022005603386554155,-0.027561139601810752,0.042865006943367895,-0.036120580659657876,0.06960324861325504,-0.029796764669165175,0.08462335330011803
ANG,0.002774099604627778,0.16237762312514653,-0.00959283372966265,-0.03025583849456285,-0.021336296691536347,0.02300663898371986,-0.05023401128969245,-0.03591880028862562,0.0268276712979856,0.05319288547231995,-0.05093585356662158
FBLN2,0.004469013288636169,-0.012491186776866255,0.021156399344156637,-0.06000196390353142,0.02126071620667472,0.006861994052360939,-0.03937655601248315,-0.045620057849782646,0.07488480970197435,0.10681249173902144,-0.023816065072060296
VTN,0.013194629032934231,0.018312603348980164,-0.023701992315029518,,-0.029677333787545154,0.021097881004089766,-0.014877600649759598,,0.027990628127621032,0.02612344046027154,0.025399821208175726
VEGFA,-0.014970449067428077,0.10153567114275022,-0.017756167678762546,-0.01690361630485744,-0.006238086754134431,-0.009516975649781658,-0.05115267862557666,-0.06855018552341717,0.007200029964493265,-0.13488752591683778,0.007188820613464366
F10,,0.0970802532182633,-0.015818928052281227,-0.03871418897671702,-0.03219190201699013,,-0.025409582795710175,0.08042491590905844,-0.02651297467764562,0.06643323396022019,0.023026149376092327
SERPINA1,-0.0343768515054623,0.14473702658607543,-0.05390037011440878,0.01994049763567053,0.08237986034012432,0.016210303467353172,0.002982252710216329,-0.004800764711619461,-0.025636120295713702,0.02565379255189465,0.07647685155933448
VWF,-0.03807532064202489,0.10531299416840484,0.014929798031852416,-0.017733570361437002,0.04750561021130423,0.010627174404427427,0.024872446890891717,0.06184595497443889,0.03360650596282282,0.0868558335480679,0.01058197854240812
GDNF,-0.012024416061150761,,,0.027583807229539493,,0.042302481242153876,-0.04638557513023086,,-0.029875815338960197,,
VASP,-0.043950501027263396,0.04908320259681949,0.04365897523451826,0.028842413914105375,0.02120585898313293,0.04525008575161144,-0.015176530047479188,0.03389027390507198,0.017068412659733728,0.0834655695680944,0.0710214552565063
ADAM15,-0.004932166169677572,0.026603239046043867,0.0035046141923686033,-0.04053294336772856,0.011503570356633467,-0.008881533043935574,-0.035513273984971463,0.03281466973813128,-0.013189808813089673,0.0856728312374558,-0.025475343387386648
WNT2,,-0.04007606070882548,,,,-0.022226546744732623,0.01588215815338068,,-0.025617728926451557,0.09108933149810086,0.02828249815748538
CALCB,,-0.017258858520179512,,,,-0.01945229374740777,-0.025735525842427866,,0.1290673447841692,,-0.028375466160765292
OLFM2,-0.006095592609245533,-0.03552535939350797,0.016651418837991393,-0.026721530463283523,0.07762276467876397,-0.1330280341474155,0.010820115836070239,0.009166675118523067,0.01874413514907516,-0.038668658714016584,0.07576532439819665
MFAP2,-0.017712959831691473,0.054460361386140944,0.009877853604579647,-0.05236738197932097,0.040900204301870365,-0.03262021261336915,0.044893033770487444,0.02358642119113661,0.06766108820018785,0.14465371731611654,0.03301868756169349
HLA-C,0.03271329995249828,0.15136180907171978,-0.02519320499381125,-0.0356496022321743,0.07285578256478263,0.02455714478200714,-0.031032700303498854,0.036211366037377735,0.024749624399801728,0.08117156128062786,0.057812953395058465
THBS1,0.004503216631628279,0.021290214127750975,-0.024242066511433083,0.1079901098112711,-0.02869394066465801,-0.0006041144445361979,0.021776369176504055,-0.027596184461909423,-0.016590859391547984,0.035990924409550755,0.1129047681310522
HSPA4,0.024858168713400616,0.025172767798567572,0.021672115082572396,0.05414451431404035,-0.040514296773272576,0.002921516947459361,-0.02869345397108351,-0.021341904393388813,-0.016413291115495148,-0.06619674929937408,0.008632912703297194
LMAN1,-0.013686150244613893,0.07964013709572096,-0.007124911955944517,-0.09881194319486614,0.0036044095560348985,-0.027151120590490265,0.034368146462065444,0.031199738892606257,0.04739478888485498,0.019814633362418708,0.09364889802303285
LYPD3,-0.010838761089910545,0.0026812802449438533,-0.020199004319864624,-0.035345300683149644,-0.0013344329908039742,0.04563162072956932,0.05747944896426494,,0.06600807246027535,0.09698101959299997,0.05307712066471568
APOE,0.002491368652483503,0.1006067461107528,0.0009179305962044991,-0.0279480903512883,0.15468964037225078,-0.04889698889558874,-0.011940598797843267,-0.060818036909625534,-0.0786220534223284,-0.010329903079559059,0.037014998198564866
SOSTDC1,,-0.03078641297686686,-0.034894206884683136,,,-0.0020932416942786867,0.002984199622619042,,-0.044156779466138656,0.008949993499881554,-0.0014216957203343299
ANXA1,0.058559538847627,0.13266463812023915,-0.006943221426005828,0.10158633088888522,0.060993275419800944,-0.008577421188176646,0.015018935319512929,-0.011262409981451766,-0.012667913910435891,0.0021468339833840915,-0.06374145638725995
WNT2B,0.027872490769156474,-0.01817023280853499,-0.045235437194226895,-0.020633128050425782,0.022222243124434306,0.0019527219191012818,0.08338346031883209,0.02388045747543907,0.05685237593489722,0.007256603032763433,0.021645742037207122
AMH,0.004472162608007236,0.022408897230065894,-0.020795835337230537,-0.02945838309396436,,0.01625736434760629,-0.017992934565148513,-0.01859928562936945,0.03354071109631688,-0.028952808730059645,0.0046275562849642906
GDF10,,-0.027809978814462795,-0.01942909596129269,,0.05437474675351646,0.03480322112496097,-0.019860889972354242,0.13165285165337606,0.049534126543284575,0.06965322062470002,-0.04299243841914838
EFNB3,0.013570366849936044,0.02059098043937012,0.02979834106331153,0.0376048411184658,0.005352121430994571,0.001081256629425642,-0.07044709692193235,0.0727969696146232,0.014946287428636136,0.023285277367392748,0.032532133806685876
LTB,-0.02568155893718307,0.04080454884478309,-0.025101919849750305,0.04054953734748501,0.05990989095851223,-0.04266214851710639,0.05041267682659739,-0.04480912766295797,0.01276753343549529,0.16923254317759712,-0.01610391201387591
ANGPT2,-0.0020853112009007633,0.1541759847454254,-0.01754483424990812,0.03981342345430161,-0.0035038857719929175,0.036435719899929754,0.009815365911004136,0.03835015789207483,-0.033724221140080377,0.05079996611472768,0.05566953266856385
NRTN,,,,,,,,0.021655506639627047,0.0012516766365777675,,
ADAM17,0.04126964983540668,0.015529208303366565,-0.012910309703469345,0.056821500298761346,0.03852794131136522,0.044703056739954374,0.04268731889168988,-0.05862817542108647,-0.04271865878292487,-0.048134431618659705,0.05887896063207927
LRPAP1,-0.0009127590479106052,0.037780157848607485,0.02834863117217255,0.01194700602469573,0.017970734755603884,0.05044645131207698,0.05503982289167746,0.005301628213562677,0.044659078475331654,-0.006547580128105757,0.06075008837646181
NID1,0.0018339641576663364,0.11000916981019987,0.025111225901543497,0.03581600945694458,-0.05631740176158771,0.013123196218854992,0.006893486499564744,0.09375147243357555,0.027330087918146805,0.11145155452741501,0.08087788804794571
MST1,0.07688083310877246,0.08460593403164393,0.013963321727407689,0.014369602124927622,0.17433982400184633,-0.002690484476736061,0.025664067698064483,0.08143691904446114,0.061841184905833145,0.06589568710327223,-0.0008754892895891005
CCL14,,,,-0.018508647901178264,,,,,,,
IL13,,-0.01748201080136821,,,,,,,,,
DCN,0.017623321389749688,0.06411625733161115,0.0336292818312141,0.006048287554812827,-0.0029290994110035386,-0.01349621974277511,0.023854131014685427,0.07276892098169814,0.03451726424183369,0.10278594702563044,0.12936601792130245
IGFL2,,,-0.0010725162992277167,,,,0.0952266122098192,,,0.035009848481067966,
COL7A1,0.006041767149341192,0.08609528573610921,-0.058357425857921835,-0.04443018202856253,0.12857833894627196,-0.013028300305920176,-0.04163637791156945,0.009211606879564274,0.07982945507005113,0.11373562594628255,0.08510934109058764
CALR,-0.006826836352094416,0.15018764285474237,0.012713732094927205,0.01636910093653192,-0.04650749665992718,0.0025256350559986866,-0.026587701271255083,-0.009779387852758841,0.002657493360233776,0.09196463950487589,0.08839060570534742
PIGA,-0.03390066137600707,-0.06626936745892878,-0.010323054589782355,0.01770877250372082,0.016921100731752927,-0.05595482108883357,0.001764568456941474,-0.07930636036153783,0.09619074004644322,0.05997751332077076,0.05642055842861345
CD200,0.01577234004058749,-0.05049742135616351,-0.008308197560880751,0.005765864852752366,-0.012579631510599026,-0.020540210878696608,0.01719470927479794,0.09617927469676298,0.015011114924416445,0.04691304981326009,0.0037198607833263627
GRP,,,0.016280728233623084,,-0.006531991189413777,,0.10578155809448943,-0.025688618245437837,-0.020837155635966182,0.0514950643866967,0.010561461449384057
CDH1,0.0248701474162242,0.06076095819982276,0.043991031563018125,,0.023915345758339892,-0.005219681074987296,-0.031337239542547295,-0.03580443202379781,0.006921135011772119,-0.03716095268631685,-0.010936392802675941
LPL,-0.0397651073623675,0.07730930729747879,-0.0511249364917007,0.011643304602860005,-0.006135824014115506,-0.004268346310554766,0.03865608631556116,-0.0033919482866550895,-0.007518224100611582,-0.09379597877405035,0.08257415389086407
SEMA5A,0.026121336550784358,0.09163004060856175,0.0379730749301337,-0.055657398606158356,-0.0683948219255258,0.01739638724500892,0.08749310741934958,-0.008183618853770043,-0.03246815752212098,-0.015004275300642106,0.03139997614061839
SEMA7A,-0.0003898241613132362,-0.009802883482346597,0.004129676476027634,-0.03235715553787874,-0.012530580972692443,0.013073582276962386,-0.04374602100753536,-0.0674055792270995,0.007887029754156696,0.11447669521721715,0.03886178130895181
SEMA4G,0.06922070561685031,0.11838940192541553,-0.027716037552549196,-0.03526662496616507,0.11319064952979706,0.023807034018292737,-0.0026934650692392657,0.02075530762319721,0.039033954944440896,0.010270892870973249,-0.0575244960710107
SEMA3B,-0.028869935952243804,0.05466395682003027,0.045882406509848525,-0.010531147564995501,0.023137877703788664,0.009999115087070012,-0.0372482974673783,0.04212264756518704,-0.019600392762320788,-0.004232050228319227,-0.09529162343732694
RPH3A,-0.032935065805416525,-0.04819382448597937,-0.007037300727115614,,0.01578910729102818,0.010236077506647305,0.00955802191120558,-0.07383573219078485,0.012469899625432917,0.011326896480769002,-0.0065932850417617025
