,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304
LIPH,,0.011481730346092534,,,,-0.02268233545136967,
CCL28,,-0.019105830385931735,,-0.03198489534979704,,-0.034927065117979036,-0.031317579478769314
PTPN11,-0.0465434299151217,-0.06052637182087864,-0.0005961791095564898,-0.01310962541239169,-0.04498034563783889,0.028956736097428742,0.018556119890762196
ADAM12,-0.03823912656592338,-0.03826960693047527,0.07105836721039112,0.09442007114665824,0.12425515509261811,-0.03944296552535241,-0.034104918431739774
EPO,,0.0927024737639875,-0.036079987447565603,,,-0.023731341611981396,
EDN3,0.004918702627433821,-0.023660510304650682,0.024843393663870707,0.014299142470859767,-0.01117133226769182,-0.03678240907266445,-0.009536877716136283
CCL22,,,,,,-0.02238907606665164,
CCL2,-0.08211796906636495,-0.05277356618279683,0.054790887374207835,0.05629927414935097,0.02490718615933405,0.00830435466396313,0.08327202514620444
DSCAM,-0.02027273055552112,-0.010176753653216995,-0.018094851494090392,0.035518507217439425,-0.01611653848766628,0.00750047000678304,-0.043224870795000855
GPHA2,,-0.015138667358933253,,,,,
ANG,0.023271033414472765,0.04766802087722229,-0.00487353200200141,-0.0021768760772238565,0.05954590347840606,-0.05822767799562227,-0.02784697536466603
FBLN2,-0.03377261207237782,-0.07482457487242411,0.01613914780663497,-0.033421714808117904,-0.00888382019286577,0.02424697193172955,-0.026827116157556345
VTN,,0.02923798549182573,-0.004349597473403663,-0.017125376590602794,-0.009012978074927427,0.020858340520553416,
VEGFA,0.033112485854648065,0.10660352935731468,-0.06296841348347931,0.12131674598804801,0.0534538931141933,-0.0204603764719534,0.0259515781082542
F10,,,-0.0013575042967780481,-0.029780640818287553,0.038332674427010625,0.01728817711070069,-0.03440520490389941
SERPINA1,-0.03276200433793016,0.015386058668882352,-0.0025778026866468224,0.09887012833771434,0.08685994720071981,0.015047064619287521,0.02941506460092253
VWF,0.03276869329593939,-0.054715524074267365,0.017307440030357127,-0.0031666529867834365,0.10976002718743331,0.0610355717006098,-0.022515490268708183
GDNF,,0.04284396606967371,,0.03143759560002074,,,
VASP,0.007870215666476443,-0.0393495417057746,0.021958195734229257,0.029182186990052504,0.018987608241995996,-0.0056051490798223426,0.09616429486830562
ADAM15,0.026340650225923325,0.006145608089169779,0.054061556843472726,0.09597944827863496,0.023606157059426775,0.034608428945087755,0.034248148756564255
WNT2,,0.03308813391579071,0.04530801086646239,-0.015014793841352018,-0.038103081313843094,,0.05380379524552988
CALCB,,,-0.043938823459114214,-0.01735840121138095,-0.01640918987413587,,-0.02374573369672847
OLFM2,0.019350269896396467,-0.06752663182957967,0.04915861221537941,0.024784737358292175,-0.013814119939221046,0.0023132998565264097,0.005871773332568887
MFAP2,-0.02794145734268549,-0.05335745899307781,0.022428516344894144,0.13366309001758778,0.08426579885134547,-0.05258513667090655,0.04881921179259749
HLA-C,0.1292155673873721,-0.03417404633761483,-0.010339185932054441,0.05778408289663173,0.10689274190741524,0.07650351899601676,0.0459133410518662
THBS1,-0.012020883839854998,-0.037372437891944686,-0.02069202780644889,0.02137918404412077,0.1083945361665946,0.04398448497687698,0.00780138865414932
HSPA4,0.030312076577454456,-0.06207102920723278,0.0013108281399591836,0.009613469975009859,0.0003586075426351292,-0.00020589591511278825,-0.051200721695188606
LMAN1,0.019312540653646834,0.01326857556093346,-0.00418356640384541,0.05345718236866653,0.04433049253517328,-0.006548653908420159,0.07811706328729676
LYPD3,,-0.020721018850854547,0.014503705702322163,0.10268614218121253,0.0048221205464323525,0.03289716499071203,-0.028573836678337475
APOE,0.022911381134160573,0.0008482062815567412,-0.021102574311200526,0.09372418895269544,0.03185210507955826,-0.008707635150922304,0.07759656160149388
SOSTDC1,0.046604371162993284,0.03826425363598751,0.019790228718536973,-0.0011863376700222154,0.020260267817519485,0.02772140948104271,-0.08739307255606243
ANXA1,-0.07076369739688912,-0.023742648816252477,0.06786067898441367,0.07597298162481998,0.12584565557283914,0.04123020916348224,0.08027844548876904
WNT2B,0.009118997400187569,-0.024778861076307505,-0.015521488949610519,-0.027399450707707215,0.09501506658642024,-0.02708753030141214,0.01951076415303418
AMH,,0.01615651907242572,0.005644137451212367,0.041272024270227164,-0.03366528415446968,-0.017121620063021297,
GDF10,,0.09024478318042645,-0.004322283221432945,-0.035935024993815685,-0.026440869321030253,-0.03195934786772216,0.00645584702007573
EFNB3,-0.037060186343688795,0.00508431490520543,-0.05508833474556839,-0.06269277684139939,-0.020280343118987743,0.020817805348703367,-0.041331090384175685
LTB,0.002062581374577749,-0.001258262345188476,-0.007671521197994717,-0.017815786548947245,-0.026853718181896868,-0.0003597097866018338,0.002875626324775808
ANGPT2,0.07321193147931968,-0.05396179383432495,0.026976341434035697,0.06302256820026743,0.11407504864139575,-0.017208389826314573,-0.00452888599645181
ADAM17,-0.001587410620555625,0.03415009057473147,0.0075793386646209665,0.07294659950992603,0.008490521677898986,0.017701679540595913,0.05488584124955112
LRPAP1,0.04151499720396148,0.038128218645369714,-0.05065096578523268,-0.035635006584996604,0.04847276409778667,0.032496182477704194,0.0357321497921037
NID1,0.09962425858480167,-0.017811496813272945,0.03977611027429802,0.03658253128853922,0.07886035874011925,0.0033328015816101427,0.016540681640058192
MST1,0.1400608030831453,-0.004977847211091909,-0.005748743563577759,0.10970859568596193,0.019795457936336015,-0.04144326239320065,0.11378813030672581
IL13,,,,,0.0763191456617879,,
DCN,0.0030222573648016646,-0.056726309963660126,0.08664081709104832,-0.11474012215023174,0.09436028798115795,0.024644143899200822,-0.05612640558875907
IGFL2,,,,,,0.09493741851028345,
COL7A1,0.04100992584710325,-0.03909721117016825,-0.014990973471401605,0.0375411473580609,0.09984231482234644,0.024418953069005333,-0.036000378770723596
CALR,-0.035629004844783936,-0.03327989446578026,0.011450902743496203,0.11385307150791249,0.05926185054974291,-0.02230896897213703,0.10225336717260047
PIGA,0.005163591875742374,0.07501752939652542,0.040707711965902504,0.028479976764459406,0.022404293899052526,-0.0351205150885676,-0.015075643253777781
CD200,0.0434039535768547,0.04346755342466556,0.016949751033966967,-0.10183153681601936,-0.03181232839993412,-0.00822727084825777,0.008864976858583128
GRP,,-0.025208351098461843,,-0.023170643713425296,,0.02037668029448698,0.05957313454540263
CDH1,-0.04374032372539808,-0.017460967387550274,,0.0011295557036094424,0.05099202953160686,0.023764272543669623,0.0235994023172268
LPL,0.010531791153004101,0.07684847117377534,-0.008668958754880694,0.11492867650257307,0.0863888380156101,-0.028084457941740276,0.005239909445637321
SEMA5A,0.020667016096168687,0.01985537398467148,0.03752778259097294,0.15715970534548857,0.03991586105839799,-0.00505836747267565,0.060279340982364725
SEMA7A,-0.035792428715936325,0.023571900828732485,0.030382965671096475,0.05455691978102282,-0.004947003245989602,-0.012092601591194725,0.031654248057599345
SEMA4G,-0.00039111426803493135,-0.016313658891380686,-0.025609519943481967,0.03256190595174341,0.014858589191628769,-0.022151358879608094,0.011383006654213775
SEMA3B,-0.027238981844708406,0.03637434365999981,-0.005279351972428296,0.09052301245743832,0.009131258405386524,-0.034958328084383046,0.0499422781380466
RPH3A,0.05649313228979748,0.03253539265066321,0.021923355843577,-0.01672745061920334,-0.06309891596252827,0.022791820385154694,-0.04769297414751848
JAG2,-0.0274040425540291,-0.005989547611659961,0.08238323517301925,0.012972351647621345,0.06682193196224788,0.03332073682565235,-0.01078512268881058
CGN,0.01337156178455343,-0.03285277217748793,0.006872653697876616,-0.028181413596264596,0.07217637807188063,0.06998203950378767,0.011547807120795409
GDF15,0.06928566328705958,-0.053116765287545734,-0.00242066333074517,0.001070563151205246,0.13472377046971964,-0.03525696919524515,0.00797069646785696
SEMA4F,0.004958798610797757,0.010932829054775148,0.037944460071650206,-0.052095731199779824,-0.06116856930968534,0.028693733154443422,-0.0231214772367029
NXPH1,-0.0007931879061464734,0.01713835431771498,0.005607948655091656,0.10042802493075503,0.05025639615631998,0.0202422945842637,-0.02389754106194967
ARF1,0.023080578641915796,-0.027714525523846574,0.014130789575818651,-0.06861117042419733,-0.10982709683406157,-0.023463123217160254,-0.037932161193694656
DSC3,,-0.011456643995993065,,,,,
EBI3,0.004793394520193649,-0.03269278297137908,0.014988728485011581,-0.04275438761938789,-0.0033855527437574645,-0.00045052424962488223,0.025393118637412438
TIMP1,0.01644276050177598,-0.05734083767079796,0.019852250940658976,0.07378475745925242,0.08907073708721192,-0.023674459927231304,0.025815970100550593
SEMA3C,-0.045917601403455376,0.005168427854683936,-0.009859416107906428,0.025571450804273775,-0.01142181354202947,0.0070071401793343445,-0.026468971778831257
GAS6,-0.07291987586721906,0.02934709050151415,-0.0069092969542960455,0.0221205659227604,0.08511226047931213,0.00317107492358212,0.038089478948326656
MEPE,,0.031185356383688988,0.08488771199667912,-0.06780943171435266,-0.026162537351187152,0.03252537640997562,0.002235591622531312
SERPINE1,0.015509869740188083,-0.034962615350059706,-0.027663782043319558,0.021012621933511545,-0.024318775412790844,-0.04491150892150892,0.0725390357995705
RSPO2,-0.027098444701977437,0.012828070765428393,0.020780191263380515,-0.03242211796556606,-0.022979558077603792,0.02107216665687679,0.04067833376603093
SHBG,-0.03044376474174308,-0.014839740506372415,0.09122528617838971,-0.019126068609890114,0.05213174150632673,0.04684573975052848,0.06702477914899585
LGALS3BP,0.06660666101599534,-0.03244932612896285,-0.03822349229871035,0.1362016395963488,0.09612937157193302,0.07543365677551381,0.10476471383109393
LAMB1,-0.04555375605056896,-0.049137439441524426,0.04367394226564055,0.09677078771112244,0.10238078491047273,-0.007138084406079164,0.023049194660678587
SPTBN2,-0.06223844821889995,0.06076415566694231,-0.012793689736469722,-0.045109266009223443,-0.060111531125652026,0.04905078050436207,-0.0565872098375385
COL1A2,0.01898682026991224,-0.053291670962895936,-0.02026426623396499,0.02542652688567757,0.08161478027353393,0.026406417817412983,-0.02910936570365974
DEFB1,,,-0.029589866728073774,,,-0.01328276492454915,
SCT,,,,,,-0.02303712300674354,
WNT11,,-0.016421091525566728,,,-0.016194422117343725,,
LGALS1,-0.13859704643754742,-0.01758018561605,-0.03457375110706498,0.00026416973690990834,0.06595993593369172,-0.05669783157064284,0.03319860751826598
BCAN,0.12772744165682448,-0.029987782763464726,0.026089535288177732,0.16745562505799855,0.030247911519609837,0.06168839541135945,-0.042286664883292614
ANOS1,0.04921627262417939,0.014648539733166177,-0.01782143920599091,0.07525317602232663,0.03096655509682381,0.04221144816581779,-0.03252816015014886
EDA,-0.03814894827321939,0.09984558022154358,-0.05065273564599511,0.06102678890369057,-0.019363077148374166,0.0028849761516815176,-0.0295138917374548
FGF22,,-0.01709507871638188,-0.024553090122329726,-0.02803214627852771,-0.014844318734189808,,0.0015164476079732446
SHANK1,0.02839739352559149,-0.016421090471352956,,-0.015139455105336064,0.013793033338118401,0.03652267766279571,0.018815541821300224
TGFB1,0.02201626201332689,-0.016144266141321882,-0.04122843648204231,,-0.007959452265065994,0.007586565007449254,0.04960269126926836
MSTN,0.09523704090405566,0.08373619606562635,0.008109055808043037,0.049125459729572475,0.0005413373607796787,-0.006099758352417407,
WNT4,,-0.011064494796315983,0.059922252318844314,-0.006004837554955144,-0.016830994707950183,0.014987339441248245,0.05004374260739701
TNFSF4,0.07571089442324602,-0.025302474185364614,0.05297792419659899,0.11952625815883641,0.10287324427916629,-0.003956551505864906,-0.04019375034977429
NTN1,-0.04058020907336805,-0.01632768733561901,0.0010400441176079325,0.15381134405050456,0.06616557589074715,-0.019543222917813567,-0.02933772473383386
CXCL12,-0.011562653622270153,-0.038814146833095746,0.05205345163238426,0.037155771363649275,0.04821450152229558,0.015494378437230257,-0.04858637680956945
GNRH1,-0.017808694717373275,0.05951218111833466,-0.017099713474007405,0.08055643765359233,0.018593687033797452,0.011496520695810718,-0.027604837490377787
FGF8,,,,-0.02152313028101332,,,
RIMS1,0.08043659654850764,-0.021691484997050484,0.008985087607763178,-0.024370645662781742,0.007995485024522141,0.007112748967561728,-0.062099575234521046
FGF14,0.07162693450963262,0.04580267740357469,0.04931718856091614,-0.03457677018136422,0.055961699405630345,0.04549736918592039,0.00027755585413379946
IGF1,0.04546215924009259,0.012500688875826097,0.015244917214160698,0.00013493535978170642,-0.029366484720419413,-0.027664071713660775,-0.022393570649273744
TNFSF10,0.025688230750183817,0.0019341535769227581,-0.01512197049026767,-0.03739967944008008,0.04683018832571792,0.006059762006262723,0.030884016751663017
GDF5,-0.027098434005969375,-0.0169622466933369,-0.03922719865593032,-0.01781579346823702,0.0032294925730701673,,-0.005571700116916885
CHAD,,,-0.03329224715628279,-0.030483826815667196,,,
RGMA,0.033080022761999194,0.06348422680071598,0.005359460750473549,0.12544701710170103,0.07674550694095512,0.015269526266192747,0.017219150420252884
WNT16,0.028450486324618857,0.004688993175972555,0.015793589480934823,-0.020752639482299464,0.0497059702800208,0.03669401021285868,-0.00815711838906353
CX3CL1,-0.011319470236776586,-0.05162753779900861,0.059718468948644604,-0.009421453393362535,-0.04356619039086522,-0.008491932252907444,-0.05570409975607955
FGF1,-0.03462298198934278,-0.03932164964371101,0.03352727794899113,-0.03324584922499127,-0.0033104279048672956,-0.015481081517668934,0.09793419578295263
ALOX5AP,-0.10540836805587388,-0.03433387089397605,0.004070594966721459,0.030791440706757794,0.07827722779192295,0.026586219653904255,0.03650612864723931
IL1RN,0.014517919875413158,-0.037356053857626324,-0.045243090847190366,0.01434610279277787,-0.015077304675628855,-0.019877271923844315,-0.003964938474273908
NPW,,,-0.0050136220938756994,-0.004453396115584828,,0.05088678045639722,
CXCL9,-0.052934780604595284,0.07368918918429707,0.02377691642764119,,0.0026289872885773306,0.06416496047474997,0.06250369341536138
ANGPTL4,-0.051034768900346895,0.02699992435778126,-0.024432623596798517,0.04080791686333028,0.06399795734848307,-0.021969839887864755,-0.027226971209034223
UCN2,,,,,0.007640152298182336,0.012302828454955502,
COL4A3,,-0.02223258212751904,-0.028021256014528786,,,-0.010375213106313334,
NRG3,-0.0004515543101284586,-0.005416583410961566,0.0019249292048624845,-0.07809838603894298,-0.061186412923914316,0.059651635033926655,-0.027133578642305468
IL23A,,-0.018125693973535924,0.023633632328545366,,-0.01954521087928626,,
COLQ,-0.021066659649097336,-0.028906006588692166,0.04628978012538334,-0.01059526366681694,0.016727651163171653,-0.02450539626925395,-0.05434924064921129
TNFSF12,-0.016514091265981714,0.027219139758680247,0.01591958163400204,-0.0017570961854005923,0.03723584713962333,0.00520436923184731,0.007715689221032118
DKK2,,-0.018985797051514368,0.010130625020104062,0.007080298738228316,-0.02845390774516797,0.010303488828868121,-0.04449797193362558
FYN,-0.0295559969511654,-0.027755653839384338,0.010465298063314237,0.10856510541180117,0.06829363784507937,0.041643330496268983,0.05561518059889571
ACE,0.058712947800520957,-0.0322135950748474,0.04523500870374838,0.041857594207548164,0.02682182636974713,0.04364106441943701,0.029523364492313485
IL18,-0.05256069654134084,-0.013851098213167302,-0.03977838173875486,0.04352006217502103,0.07941220857391056,0.033814940307180893,-0.026660768211267772
PPBP,,,0.1369456041600049,,,,
CCL27,-0.027449907279962167,-0.012021822678307785,-0.026883763061748653,,0.007278278059424167,-0.028042559983132688,-0.030427708098144563
SERPING1,0.060015903218020056,-0.03214674673530137,0.028323071706558546,-0.044729040831911336,0.11620486505309809,0.10296746825417791,-0.011735875663707096
AZGP1,-0.015083309595452867,0.05794523910993852,0.03492380422241137,0.15308571155053532,-0.033630238809238114,0.0388714899006151,0.03798905285891076
INHA,0.14090376286589015,0.022469245070671735,0.06260364152859108,-0.0011782534089954692,0.001652445463285371,-0.05611036275699812,-0.01563377766825793
SEMA3G,-0.04164745897375576,-0.025922502199002672,0.05045595045391542,0.016680950971605893,0.044526092517789405,-0.01547514213484045,-0.003302373121016581
COL6A1,0.04499483663463071,-0.006464980332670782,0.0070447390811925765,0.12394895617030798,0.06528731367525636,-0.05119754687803023,0.01230242148218269
FGF17,,0.010707842378902451,0.025608857635666407,-0.029495389115113627,-0.02353061177023148,0.062084977423435855,-0.04384103220292989
TNFSF8,0.002379549103382942,,-0.02697800701625871,,-0.015077304804432928,0.017685478178106395,
FGF20,0.03366760517237414,0.004474109832365257,0.049562091067550676,0.021701312851483728,-0.0242867147399,0.003027907052081735,-0.006516763738783182
ICAM3,0.033929178887078776,-0.03900941523442135,0.061706961822577656,0.03979678767134098,0.02707050029975727,0.0028400060488710057,-0.04695637786146595
LAMA4,0.06478326902017176,-0.04784995031540283,0.00893237779956525,0.06226001597480717,0.08078867368582085,0.022070732728003823,0.010328053265015964
DLL4,0.015409605200523788,-0.0615879648508484,0.022513868962170978,0.011890027451945796,0.057504275660666605,0.007230157700961822,-0.034673920025273704
SEMA3A,-0.06556656108282553,0.003110212811992752,0.026418070847533438,-0.024346452161062855,0.021437678517624698,0.027352617998435087,-0.05456716273076428
RLN2,,,0.05070488518983374,0.044976073587900435,0.019373817421165868,-0.01095692930064514,-0.03218550736998581
C5,0.05177152802144197,-0.012144449241658755,0.021351867950064888,0.05270148378619007,0.01568648149120613,0.010235079659664553,-0.05128786687941552
EDN2,,0.11139463047164415,-0.035480589311430985,,0.11238525581930851,-0.03655520881032927,
C1QA,-0.09422333156146726,-0.06379606484144532,-0.015207085298440953,0.089297596244869,0.0700497937274226,0.03596700901132913,0.034315437515760605
UTS2B,-0.006840808373082644,-0.014535078088992268,-0.004515360852704359,0.02863729289801733,,0.017969956240297336,
COL9A3,-0.018910445827869726,0.0016527692534304876,0.07006797941228003,0.17103108271176132,0.09031664161128651,-0.050730039083015106,0.03806866002867875
DLK1,,,0.021685382489155823,0.0035932597086666272,,0.07042517037080208,
HGF,0.018010874647090655,-0.019902774254226027,0.011023093232148654,-0.018874559598785114,-0.045096399176013637,0.0005102378843317852,-0.017088256292543944
P4HB,0.014619523983257592,-0.017093748422659323,-0.055229214961983374,0.14025231332264512,0.05779170115753059,-0.03805994215090506,0.06159488567047044
ADCYAP1,-0.02779722036043611,-0.0019906078128201967,0.013196373077201059,-0.001215790596945556,0.034443466160288067,0.0016773115300373314,0.0780809816599085
GREM1,-0.09130120670661926,0.05488565216545509,0.0021368002357379594,0.07040807672826452,-0.017515772013130544,0.028833663048612866,0.05890562982515726
EGF,-0.02042302264575007,-0.00047139876629252535,0.00819667469661095,-0.02586441456801479,0.0678965575278032,0.012830000099037758,-0.006003578248576172
VEGFB,-0.03205868221860843,0.04126631166676217,-0.009278563926411028,0.01963084632957712,-0.007045662520115032,-0.012411592059032847,0.02152789492180109
FARP2,0.07053537488805818,-0.011880806054158005,0.016193104513262026,0.05276044693206804,0.056899245063899886,0.035161903977114085,0.11313478401511014
BMP3,,,,0.005215922656494993,,,0.053081563491571636
LAMA2,0.030191032177428814,0.009671371945767034,0.049361049739033824,0.0737336046230262,0.046293590837347305,0.008041081264048216,-0.036166202930045965
SERPINC1,,,,,,0.03534056324975628,
NRG1,,0.0028528308756930205,0.03587978055721922,0.00356448824919968,0.025982400665129354,0.04061986685056663,0.026688135753697623
SPINK1,,-0.00440937616301412,-0.04011006416280512,,,,
EFEMP2,0.004528922440962128,-0.07043258466711647,0.0025772874627307822,0.09716931160969683,0.07293570778934666,0.005922558677390803,0.0279550167058565
SELPLG,-0.006602560597886499,-0.012378225933776984,0.013748510672221916,-0.009306788058586733,0.031440687296299556,0.04134937462476927,0.0338953627714802
GDF6,,-0.023057756490006333,,0.08579657227471128,-0.0193630767408232,,
HLA-E,-0.002062404550776006,-0.060734112051045855,-0.05330854769749854,0.041864110705288886,0.07283029902871013,0.1259070595191961,0.023576789435254007
PTN,0.1076361711028316,0.012636057462549612,0.0588708350560999,0.14830083955312556,0.07280526376250707,-0.06771599902516406,0.037266028763954115
CD274,0.030247174957934844,-0.005869099859597871,0.040414444876966715,0.005865690242227762,-0.034199835467710396,0.014029127748854302,-0.022622844520294543
CD14,-0.030303495626858842,-0.03628927605314166,0.0005660558502599842,0.10129809331477786,0.06937937548580672,-0.014583066951386654,0.0282270085324297
SFTPD,,-0.021916298371401695,0.05569979048452336,-0.015517605434240684,,-0.023633229953649353,
SLIT1,-0.02286006782569491,0.013694907791746236,0.007354886357441949,0.08053736239520042,0.06603673243256775,-0.0004997886740020123,-0.0366129830085899
LPA,,,,-0.016161519543696382,,,
CNTF,-0.032597701675346244,,-0.02697800947853461,,-0.020258695834745804,-0.0009825142672261105,0.05926281588987067
BST1,-0.01317256109475456,0.024484344173592004,0.10624485499434139,0.03088083381040135,0.09846461467022555,0.020452183366838066,0.05435762489545553
AGTRAP,0.008296465401540809,-0.07503464805232507,0.004613410439271431,0.06576301734482168,0.12319901393958033,-0.005117042886764323,0.03117898730012578
LAMC1,0.06902095772398277,-0.05398672377006361,0.060045811554795506,0.10955944492291023,0.06376277406492191,-0.034734549505329324,-0.018031155171843675
COL6A3,-0.035805326966084065,-0.042661309501343815,0.013706885623413233,0.03730262385230289,0.022763499976455562,-0.020201183184092635,-0.02313460871929969
FN1,0.042919566134715995,-0.06303355592600758,-0.019897014343611158,0.06952534949708122,0.1112055515653933,-0.09622939907222412,0.062860776424094
MIF,-0.042716031367877154,0.054230323977727264,-0.04182277497562735,0.04779938429531008,-0.01323801782304775,-0.0332067820607067,-0.011184959774077756
JAG1,0.08377507069802469,-0.026437009103998352,0.03851910892820302,0.06183147934831437,0.0569249414795176,-0.0024403913667721587,-0.042147462479012555
NID2,0.0030890507666714783,-0.0559308749484205,-0.006658457453758172,0.19301138469430548,0.06316596602710556,-0.00799686085944186,0.029946305812369248
EFNB1,0.02401603453609736,0.0027068591683939414,0.038812721799360086,0.12487153644312032,0.03516695101387577,0.03390677819118993,0.00426173485545004
COL4A2,-0.011315295789765534,-0.07173862481714005,0.015377560552947594,0.08675826879257421,0.08867522301280281,-0.008898638961231138,0.0657848984358639
SPP1,-0.07609708089179999,0.04633932600530794,-0.004766255702176265,0.15494521274058676,0.11301994116122348,-0.013550804043751861,0.07665519979037633
PODXL2,0.07484415403004013,0.033158472205919345,0.08718257156001241,0.0670306342695525,-0.02712596060478566,0.02915214558189549,-0.02546466415349928
FGF9,-0.029802419038849018,0.01920943938256344,0.007270629737188015,-0.052102232058985606,0.008576358888581794,0.004600604038081742,-0.040204769925920404
ITIH2,0.11895205124737643,-0.022955995920933257,0.03008901719202701,-0.010586322369627903,-0.01972580589141715,,-0.025790411007026053
ADAM10,-0.08520077273222475,-0.005056138788441214,0.06962512002455784,0.014156402262857623,0.04385049778110056,0.05215186124725388,-0.006733859439923669
CFH,-0.07184742209587204,-0.06356143598777983,0.07348601713066182,-0.0026340940470363852,0.07893239696931839,-0.03325744076666228,0.016243346458702193
COL4A5,-0.023643881265686197,-0.02777240636109028,0.01436218135541524,0.13287728664832246,0.06206508157208513,-0.05093991892582275,0.07412820184598358
LTBP3,0.04636820233075364,0.023473806566965776,0.014375273747954439,0.0997976717621033,0.05345877774658846,-0.02939832027781037,0.011107252156791595
GNB3,0.015330202003977141,-0.026265220849553118,0.047000496832510716,0.1304238005228234,0.020593091430766774,0.00779580123059797,-0.02018140896988871
COL6A2,-0.005818154403554952,-0.008118094117183937,0.05050282958122654,0.0841876490065732,0.056324677151779405,-0.038603346088564416,0.0012985890670150382
GDF9,0.10121621726433915,0.012452414155043242,-0.0017484860804226482,0.060504915024064895,0.001378497470482892,-0.01776488938215795,
NCAM1,0.046331758258883624,0.018764985773950717,0.022257116024495212,0.06417769411062564,-0.06287671832070299,0.05403665767506599,0.09286951747824494
APOC2,-0.0325526415371638,0.00952955581317382,0.02001139070539603,0.09725792309108991,0.0557718012102964,0.02387300243416873,0.09971057983891261
BST2,0.1405385416315156,0.007822838750260037,-0.03254599795545332,-0.027899067326784283,0.09249970091544824,0.039587542940064745,0.04339540554823788
COL5A1,0.007687838547271063,-0.005386998518125465,-0.01827129174134254,0.02996201163295902,0.09937607725843448,-0.025470278992773855,-0.04594841786848394
CALM3,-0.014161661580473113,-0.0018836347287040848,0.01806375913484293,-0.12195482100770497,-0.08170095980456052,0.0031441215039669057,-0.05868852838352306
THBS2,0.01369492308212912,0.05173170378494043,0.009772949607193403,0.03292554734242506,0.06775165727138739,-0.029438731285276867,0.019519020642973936
SERPINE2,0.09731783044011498,0.0498148407520962,-0.003370762447200102,-0.04029070353619899,-0.05721889403143504,-0.03470097899684674,-0.0269627432629601
EFNB2,0.050393477236805796,-0.06784107554564493,0.020626975306064388,-0.0015987464034402628,-0.02477638045146907,-0.015351298636681842,0.011035153373458992
PROK1,,-0.022232585322832937,0.020172261423290247,-0.007369086990909946,,-0.01484620734276339,
MMP9,-0.006042055765215229,-0.047690197349757775,0.00954395872372937,-0.01719228947964136,0.02297486123260019,0.005563094154576803,0.019379061667326638
DMP1,,-0.01628322092398628,,,,,
NPPA,0.014008588142748678,0.026495937821575118,-0.03549810322586579,0.03599691082062839,0.030119024401448497,0.05854721796271155,-0.025212282264235775
APOB,,,-0.009944449119851685,,-0.01553329551941698,-0.01107915350322318,
C4B,,,,,,0.023929475727870617,
NTNG2,0.0010910347224034633,0.006688412579453949,0.05607973465915871,0.014410969672172893,-0.03185316647306925,-0.023025975801121992,0.029176197982900033
LAMA1,0.007239675396826753,0.008618177516251166,-0.0002271642107101809,0.14414634000334162,0.05174485809321973,-0.021428028748266843,0.01809966450919863
UCN,-0.0386653236889355,-0.019812340656067625,0.010394168948948497,0.019881504613646506,-0.011537872757841204,-0.02050305389701714,0.17945791505397635
ARTN,,-0.021596021590397942,-0.03200067957322431,-0.026499588814158835,0.04456281527904462,-0.039627862031123035,-0.03275275736916338
PDGFD,-0.016331790819183525,-0.01833172341293309,-0.010551003445213815,0.0317950966121272,0.05133823162875785,0.00812191923668089,0.0036282523638336422
EDN1,-0.02891838289481514,0.038245929932129274,-0.05159296946574794,0.018291301849908452,0.03219269299440298,0.03469282010543441,0.014968328366461623
ARPC5,-0.009202267092706527,-0.0036672590510701585,0.06825270559100986,0.10258615412916244,-0.0141855545066012,-0.0012846559256280343,0.062441901515366036
GSTO1,0.03895458221358848,-0.03492723152140324,0.030614454701740536,-0.12590076732717223,-0.048939198569657734,-0.047227416056894046,0.0756021766492973
SYK,-0.030313237580435814,-0.011538803585938718,-0.0111381998875127,0.11520021615305685,0.07079677738051952,0.05198980725260685,-0.05576408734865514
ST6GAL1,-0.024496900897099553,0.006908000353020234,0.020727492373958444,0.012114720718185349,0.026707021501531054,0.020106900029401534,0.028362102744237488
WNT3,0.019855392884565778,0.034326108793099226,-0.013247917212305503,0.061431297068178195,-0.03516502708540574,0.018405302899030675,-0.07155940133193867
HSP90B1,-0.030047091734614895,0.02826279605066256,-0.05084232436940574,0.1136891618888054,0.05204462723112627,-0.007139565448507119,0.024859677423344207
ZP3,-0.040211976869948186,-0.023957073172653977,-0.018275063582351876,0.11669695360656708,0.04233821966460024,0.013007771355609883,-0.011141138842829206
ANGPT4,,-0.012738049222874267,,,,,
NRG2,-0.027906001361110398,-0.01460010757467738,0.0253087561169356,0.030320611172842207,-0.006720437434982258,-0.015850359330671106,0.025186480165567036
MELTF,0.028132292884180777,-0.009053682265708664,-0.03740447601447988,0.11070925760732943,0.012924083097773093,0.02153750641144174,-0.011559107873136987
NLGN1,0.03395643270791558,0.03034421943253854,0.004298059312555181,0.07442391938499654,0.04445017990174549,0.05384372752701087,-0.013158704020146237
SLIT3,-0.03788847504841125,0.0024873836523311523,-0.004377589175238942,-0.02802546502283129,-0.061186409549403124,-0.016864306739915517,0.0014628277779703807
CCL8,,-0.02134383406572456,-0.03547456534211367,-0.0018458436644276527,0.13112588077305934,0.04407944408141389,0.027696745140584813
S100A4,-0.014304970663961154,-0.022613860623810475,0.05232034134189127,0.1692230804591589,0.06533085611054289,-0.005311109256078442,0.08354696125443535
TNFSF13B,0.02159743714030294,0.033110363484152465,0.03643809409272223,0.022754603616049703,0.057543358642943326,0.020136504150425463,0.001222561512032484
