,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VCAM1,-0.07930334181117618,-0.06636175402401606,0.005894661060157909,-0.008292614300484748,-0.10807592237782365,-0.10001478484224292,-0.19369802210635664,0.041228862669563625,6.828467163688185e-05,-0.09500182049571579,-0.06764267627278527,-0.04234506668897484,0.023286955697497013,0.013041953310335377,-0.05595530103936592
NXPH3,-0.08640003133286503,-0.016112892044445822,-0.04512253717456474,-0.009705371232475349,0.030890576172823335,0.033420573162057564,-0.021292302421763457,0.05597722506980427,-0.013248035205097406,0.1728712379365538,0.01907255347999454,-0.051583343204779246,0.04499141348857883,0.1044746746730685,0.05175294111078716
MTMR4,-0.02089114112775633,0.01984802776641585,0.035975741051792284,0.0012271783785270753,0.009774778009149016,0.029381846662115643,-0.003928739851162976,0.015626298613126432,-0.026623690459044905,0.14511491685576564,0.04354309478293912,-0.11993462392248641,-0.0008797798471683402,0.01743233722166487,0.06450704182293701
LAMC2,-0.028145035898521336,0.03558178436232986,,-0.028252474282683772,,0.10473108825905864,,-0.034849223398079776,,,,-0.014109555363639252,,0.027018455054115844,
IL10,-0.04465308092438364,-0.010040427333866056,0.005655363880220419,-0.021896106106345313,-0.02169312092276496,,-0.016216082892158586,-0.05817961732096593,,-0.17386654902092308,-0.03003440764380174,-0.011011108852123141,,-0.06399571044807013,
SEMA4D,0.12965816518371448,0.06669631619341791,0.025359076995154908,-0.00674697694907739,0.009276032739402753,-0.003946574768603684,0.011610091112243436,0.10733922791623651,0.022102816573892313,-0.20024094135755982,-0.023312835130666728,0.0031338563334967007,0.008478651203285538,0.0752535204373362,-0.0394134581329921
TRH,-0.02047849914413501,-0.08817739417409133,,-0.009445451159819655,0.10988461413475552,-0.045450162523576726,-0.05237781702171316,-0.056809914721174026,,0.04630180528281005,-0.06855566596973992,-0.08535392856513759,-0.00010412870624566799,-0.015580487743567602,
SEMA6D,0.009789490026577072,0.08853413186834996,-0.027961977708167808,-0.008658642260601658,0.10331504108215216,-0.1350824786020863,-0.04442570791785548,0.009861438670186485,0.04583756540229424,0.023684530170890086,-0.08623484649453497,-0.017685592386668197,-0.12261659353699059,-0.03425784406401488,0.041792892344460306
CEL,,,,,0.0008961671711678786,,,,,,,-0.02486778290753019,,0.04097122892265019,
PDCD1LG2,-0.016822099623355506,0.032708972339320776,-0.0043488845515758864,0.008826158041471814,-0.032197176383354106,0.027159677549747314,-0.03709928742003448,-0.07237103901834899,0.008333033768797335,-0.07473826515326656,-0.051377421751469726,-0.013848773388100715,,0.03358588002101755,
SPINT1,-0.029269981874367797,-0.031465081302584665,0.042629873199470286,-0.025968264683437294,0.045293949458915045,-0.05716355909608242,-0.09397451634458848,-0.016895264656849186,-0.017238609784525877,-0.05001812718104922,-0.0032896810074538375,-0.03671312254111227,,-0.04174274073318469,
CTHRC1,0.014403514256663842,-0.01613793976095106,-0.016356490976898633,-0.04274271287240514,0.04423324043175301,-0.16523761886822108,-0.11674252179083582,0.0021997516541312403,-0.03875466367725327,-0.048654457189156085,-0.04727721807594952,-0.039821070860074546,,0.0044377110152102085,-0.056772259664713574
PODXL,0.06349872298222095,-0.023200808573924803,-0.01261051455826939,-0.005901171518693656,-0.08475346377680833,-0.12274407494122094,-0.18546957052924734,-0.05452989548705406,0.021867880348083693,0.11044148402862838,0.052749226242602254,-0.04037107768887631,0.10822574546320696,-0.04566151275510597,0.027850716165871585
JAM3,-0.11038793515533281,-0.040110543688499554,0.023404817480299617,-0.017014274505676837,0.00011176149684129803,-0.08163951603838851,-0.24327844877893393,-0.06720729970553693,-0.02764581746927733,-0.32551327425762827,-0.14539219621871918,-0.01576939378464592,0.0698293814663682,0.02763211106140083,-0.0866843872987843
TGFB2,0.014074615482109754,-0.05000009743666217,-0.05653088477432724,0.07546648609341587,0.09652048399086108,0.0205045568127156,-0.20342766980128585,0.018762621628850767,-0.0030491624293122674,0.033762922062843745,-0.034221992624670225,-0.013358106885404293,0.029260179413059223,-0.1042905729103596,0.009385906213430665
COL18A1,-0.03332330105309907,-0.01654535106329914,-0.0021160600435548398,-0.03515959765085135,0.042683683170783374,-0.1274984404959926,-0.11626582305356079,-0.08772224333635321,0.016937133717297864,-0.16792754178751992,0.037647708511889796,-0.09970293823810913,0.0014200322728221658,-0.017047265858132207,0.022326755117988897
NODAL,,-0.009734858471505297,-0.010501905355348508,-0.024893192208645377,-0.017464872160284414,0.025838957001630896,-0.07862750289063535,,,,0.052706638944760076,0.10026342519967543,,-0.029338181519061066,
INHBB,-0.11479303276363279,0.02041222407366267,-0.04864105441078848,-0.013482597309293215,0.00860263521669766,0.06425964231242735,-0.02974489983868618,-0.00023210851840871263,-0.025149102863027396,-0.07726584317579159,-0.08184202168099045,-0.029270823633070243,-0.11696396743160647,-0.05967424619686027,0.11800178349986008
LCN1,,-0.022910365195866984,,,,,0.024261680258261,,,,,,,-0.01488431922904843,
ARF4,-0.08838296201457749,-0.09011534289523211,-0.025423407187651445,0.0057702420255597,-0.023121595159474203,-0.05194863350530192,-0.09646471553630885,-0.034453166804485784,0.0016186775482849027,-0.07246005296745965,-0.15171151705507624,-0.057672358848921045,-0.06545470934587785,-0.065096109879874,-0.041833592274232057
CXCL14,0.15636422290720695,-0.01373653647878763,0.09404915540344909,0.012635871022792924,0.21136090123660412,0.10941785056909649,0.10744107972055678,-0.03853089524399285,0.04856407011233086,0.09816143980236657,0.16757344570488192,-0.0026090248951089108,0.07921319370506179,0.034523952676556904,0.0228737765944679
LIF,-0.08832133580604298,-0.023278451420739196,-0.013289558785512344,-0.004468307215428159,-0.07821605637532014,-0.07551759905474723,-0.06402496766628074,-0.07632241503440652,-0.015345354169797338,-0.0892205981350065,0.0021389594802006203,-0.09514613856662528,0.03275702485766956,-0.14690962330309826,
IL17B,0.04067499538211236,,,,,,-0.034056924860031375,,,,,0.01730089232791166,,-0.035542314216965576,
MMP1,,-0.031585721650954926,,,-0.021771035182389698,,,,,,,-0.01453610194418939,,-0.00975057807901327,
MATN1,-0.02650566859603421,0.017589379744473277,,,,0.11621274043750927,0.05097294016758503,-0.006868409371873444,,,-0.0273191179642596,-0.02068826344450077,,-0.04378494942266182,
ADAM28,0.005719635556324927,-0.01749417711050569,-0.029772291448869993,0.03308629130227391,-0.017230131602683156,-0.07257258162275354,-0.11876340603183569,0.04443057635008713,-0.028132735102220616,-0.18058210643999376,-0.029893414559357206,0.019452086773402284,0.04658977085008491,0.05324510517161982,-0.06264600127926268
TCN2,-0.03791821233086665,-0.0017603141623407307,-0.008188920929238433,-0.06115006719872978,0.06979142115605305,0.0022510707451268647,-0.08034042455491386,0.03315522159097993,-0.011832014147925545,-0.08508319581841822,0.017771413444174492,0.009989814592239772,0.06914745055199656,0.023868505484590147,0.02394471694146323
THPO,,0.05171297509886182,,0.0982531735851305,,0.06226368537066842,0.001253590780271425,-0.012850913968889701,0.008387285621988486,0.03699593253913097,0.024866492518603737,0.13025969746862276,,0.027128255473900346,
CUBN,-0.12346214571340793,-0.019129658457062455,-0.02529594722610357,0.0229387000405108,-0.0067192596619149465,0.007933331240451522,-0.08774562851999093,-0.0013130985897442467,-0.009589507809889175,0.007102811440289696,0.029972028738802056,0.004745835811112107,0.004600450015051346,-0.0018057337055723795,
TIMP3,-0.14009340202723755,0.05371742851949426,-0.05659486123470458,0.07028588623190614,0.17360469715265892,0.01889536024067607,-0.09955771830950902,-0.03555742827011991,-0.010243612945107868,0.06935741280687184,0.0690893162731916,-0.011132908271837143,0.04396441871317925,-0.02631305262208119,-0.0539564937325261
PIGF,0.022185374548814966,0.01430533086119989,-0.03196317879274193,-0.06705523360071906,-0.0277319789096052,-0.07943861353259561,-0.13478421332765075,-0.02263596543230993,-0.0045074495485331245,-0.014466081440287498,-0.05265271852583682,-0.05323991877942941,-0.06364899674300102,-0.02306076390524086,-0.04052089010941929
CRH,,-0.026842220500844206,-0.013179863529167519,-0.01425704690188549,0.10897985671993274,0.025076228861043492,0.10158370719753508,0.11019758746038251,0.11032852550336368,0.12339704295675469,0.06479731165165581,-0.0480684053064668,0.12953422935178655,0.06469704331732064,0.1835748570205776
BDNF,0.1531115249435552,0.009977405389237535,-0.01179016394284854,0.0667914136162969,0.05243578933984052,0.06028292568443977,0.2305391709278268,0.012948254473921205,-0.0032591002787914327,0.011291484708850755,0.03969168697653549,-0.06645374460470276,-0.06570041328103678,-0.02877303229488511,-0.05281196314193856
CCL5,0.023156019447568565,-0.06840668081650925,-0.03813239183773836,-0.018308369876677662,0.0007829322881295678,0.05078921516275645,-0.07233173662221122,-0.03684581210161938,-0.03843901637158171,-0.09170690933708664,-0.019315734004525718,0.007992113732764945,0.023514502227017293,-0.008154805965699705,
GAD1,0.16789582413183624,0.012390025098148414,-0.024071007390412735,0.08796046039770815,0.26375712394101575,0.15057294311422298,0.21769411701890806,0.09533000306663025,0.04079062223628854,0.45440812148879095,0.2752473661236746,0.049083589604113326,-0.07650601861779287,0.007908455588774153,0.08016807997819812
COL14A1,-0.026037024634027985,-0.014576170925084309,-0.016446806488321905,-0.02533345903601935,-0.04876632050251465,0.006052122312066029,-0.02814619324423427,-0.0030910833342447006,0.026693484582262974,-0.09486666012671259,-0.07940561780879607,-0.07533897455305205,,-0.018052315948939187,
HLA-A,-0.17169166951375447,-0.0826556533038814,0.06759812971930215,-0.04594077189679043,-0.2197103042676987,-0.1358818105517301,-0.25174313113945523,-0.11442469872882936,0.026061269918057815,-0.40232212038842885,-0.20874880231205017,-0.07622010842521841,-0.1245745918496967,-0.08786132207106727,-0.015235827293081873
CD5L,,0.023570717053953468,-0.044715620001322676,,,,,,,-0.02032018528683857,,,,,
FGF18,,-0.024287355172466548,,-0.011327117146072098,0.017562519618253357,0.05453105515795993,,-0.010777164745494987,,,,-0.025119418516590646,,0.021150784911402404,
ADM,-0.17987759017039562,-0.04602669807667357,0.001710556929082835,-0.01902010071986756,-0.13540695499543515,-5.9635742634139683e-05,-0.08659100811472745,-0.10532486071461501,0.0005900442188462129,-0.08958713325704135,-0.19758336842719787,-0.0014805475738558862,0.048546500796961545,-0.16519233604902286,-0.025745995102661918
CCL15,,0.011349224255556341,,,,,,,-0.023476503778590504,,,,,,
GNAI2,-0.02875849233873348,-0.0747713047339759,-0.0070554422354226504,-0.00950923494519016,-0.12491224826188481,-0.11891661692903661,-0.24188975533446702,-0.06982801530933244,-0.03479177608803601,-0.3481243695258496,-0.09713184469715973,-0.03107594782818644,-0.06959765913402156,-0.03557522341164875,-0.06302698165468593
HDC,,,,,,,-0.11465326690547417,,-0.024161022753124057,,,,,-0.0326342903295384,
COL11A1,,-0.022978319687918566,-0.04480616874501811,0.025390493829998247,-0.09355350602660861,-0.1401738915044661,0.07748291348587102,0.07133392087630454,0.02335469952729793,0.07209218677699322,-0.003900610512669839,-0.10786695785980435,,-0.06819467791705625,0.059836984599023556
NUCB2,-0.011374254075463991,-0.029491203422825484,0.003544968158209957,-0.0112908302620254,-0.07285748787632604,0.05398984676509987,-0.028930296937070193,0.013597751252613475,-0.01209716886374457,0.08415466515982722,-0.0493233013593065,0.030388790558134163,-0.005857258323160205,-0.060149604844121136,-0.09755032110819178
FGF16,,,,,,,,,,,,,,-0.029208704948473965,
CXCL1,-0.08261921222125877,0.13681611142532596,0.031336956730541994,0.026931065969968197,0.00037239912531994126,,-0.015261276294557242,0.008885234118560736,-0.005741338509623912,-0.08860060352520352,-0.018500115987047285,-0.041464553038196475,0.0652125308076898,0.008593853448995123,0.03398398114813073
VCAN,-0.046816272026468576,0.022978911279868425,0.039531192859397705,-0.008810433434010298,-0.09722960109402085,-0.14594625926709137,-0.19949044678176403,-0.0851081134396638,0.0024333681389559895,-0.08703998017576926,-0.23111263425630987,-0.1133774394936503,-0.0034259154322996395,-0.04349921424550969,-0.06658807992095844
MMP7,-0.05947214138536932,-0.038889375376839654,,-0.022519079389140294,,-0.0023839713991414963,0.03747049906839033,0.0543944049871266,-0.0030314147326311876,-0.054393384117455604,-0.01807035727350277,-0.07353803933744256,,-0.07967647905761617,
PTPN6,0.018055127298676896,-0.026396235666810795,0.027613238972309547,-0.02496290820252862,-0.02039384960124394,-0.049090374982934934,-0.06736528158660515,-0.005502387977571422,-0.039583666038903675,-0.06469908268032423,-0.0026903084732359506,-0.06869031383675658,-0.0788156190691894,0.018611732147349097,-0.0127064821287122
PTGS2,-0.0447767542841135,-0.015412994395677794,-0.01261817448009673,0.0038444433746916903,-0.055109881712091684,0.09700133479471032,0.19155262802981862,0.041778792152855446,0.0026948342087170832,0.0286330123029982,-0.010117415075615815,-0.0721382889198627,0.012766132760255199,-0.024969189837898895,0.04970729889568615
XCL1,,0.018268138534723612,,0.01109811838012962,-0.02314952874018068,,,-0.018906645618364887,,-0.0713486433314973,,,,-0.003961476734370339,
CD58,-0.05698372439496061,-0.01202586399060899,-0.010098096648976177,-0.005117459485214386,-0.015760754189562118,0.01713618638710473,-0.1685069048985318,-0.02947961521467033,0.0018963052791112526,-0.02671293028932443,-0.04935729619333416,-0.06036448831835921,0.004268819817798982,0.03629776812989061,-0.07157551202185304
TNFSF14,0.02311797388107616,-0.0069882605591436485,0.007421283955706011,-0.009496054096096378,-0.03508900511366201,,-0.05478467284631091,0.0043992921848512515,-0.04439314102375246,-0.12835930136810117,,0.05279627375302974,0.07406588177634693,0.011429703967244947,-0.03760096808565344
CNTN4,0.22845143255463854,0.05569386197819619,-0.011543392362793304,-0.00926651446156581,0.21913849327197948,0.09992201828532722,0.11851579626283819,0.03664720014428858,0.016001943737421316,0.35919684574629873,0.10558278678846214,-0.06861567134729887,-0.04381921965905714,0.04364951607880842,-0.008470679472181282
NTF4,,,,-0.015589710963685338,,,,,,,,,,,
INSL3,,-0.013215024748884419,,-0.011327114924324182,,,,0.0059907098327328275,,,,-0.02098936630825788,,,
BTLA,,,,0.01426160727051545,-0.024134154357141932,,,,0.008764258462370889,,,,,,
MFNG,0.05106314061966081,-0.026732917284311073,-0.031495167953379255,0.07009037119270962,-0.013030080895688696,-0.03435082702487451,-0.1176388401405717,0.04155166654926263,0.026401731125316994,-0.11628287800230602,-0.02740799108351086,-0.04933614429196239,0.12344169507031033,0.006895228679037697,-0.060130585565751925
ICAM1,-0.06888791070648954,-0.06267428869511177,0.0079288602948883,-0.027277227526002666,-0.12485826295812495,-0.025563309061206397,-0.17083099470031202,0.026885755711659253,-0.02267211820772082,-0.10832880560340592,-0.03883410049454306,-0.09661219493854586,0.08241361296884446,-0.0988028647811919,-0.05698235667216947
PROS1,-0.07046120332585096,-0.01545642214356574,-0.03722150402443823,0.005463659039986322,-0.09634171827308034,-0.05474616168419207,-0.15868503458954886,-0.08161292125232641,-0.08367060061053867,-0.07179750072983511,-0.03260396537518036,-0.05634043569551269,-0.08203690421129632,-0.11978576122577625,0.029209028500306412
CLCF1,-0.06968891323384845,-0.050110480602399865,0.004297728244322602,0.07397917724837272,-0.03625180557739946,0.0032030177045193646,-0.019886792634452925,-0.0690383045322787,0.053144050491693254,-0.11545306463619115,-0.04923943000363785,-0.07694442143715868,-0.0007764673317780531,-0.1576709293689671,
PSAP,0.1439499702948364,-0.07344196345686295,0.05711706545189185,0.03472847850955215,-0.05144610799109028,0.13123484658485865,0.14609255841664087,0.07067442574184961,-0.02915205017424426,-0.15179595420617278,0.23095621345313236,-0.046710804298699345,-0.013448609025467519,-0.006959474609840258,-0.014521197904593369
EFEMP1,-0.15903583434954244,-0.0944067442047883,-0.028686810689453796,-0.0007552766971141052,-0.22524655460388177,-0.0665967577500189,-0.17425540489789287,0.04921174724722283,0.009983480699109393,-0.37759512908052656,-0.1275885498687462,-0.0828722681518046,-0.06906238041284081,-0.155384438744104,0.010398882110697803
C1QTNF1,-0.19160021073831698,0.004322699303781317,-0.03835820259239559,-0.05904989871952256,-0.028023036326819434,0.03525269869393542,-0.13962179562398896,-0.053348339666665114,0.01350383335919283,0.009183383118955564,-0.08594320029551897,-0.05654803777863487,-0.05747865810897575,-0.10355966109879916,-0.006459818089897884
ALB,-0.03751590369659384,0.025070425101240534,-0.01945254692115803,0.03842668908083067,0.025831700853754132,-0.036033099302529376,0.028856353315137563,0.004463875481844843,0.02577199662460401,-0.10797141426714327,-0.038940866504535696,-0.03513567847937987,-0.04271070583962,-0.052853952227819134,0.057951416719266124
CCL13,,,,,,,,,,,,-0.023543935823092353,,,
EFNA3,-0.007666579532175424,0.018759758230513037,0.06363605326517029,0.032732147149480285,0.06815262116596267,0.15359759097728495,0.20791484490717566,0.024595564162764903,0.07762703528489892,0.26418409215973426,-0.022463748814518757,-0.06187260713491012,0.04157911175986812,0.06932499795534541,0.08436747636640736
DRAXIN,0.05841687922078498,0.08077147256253138,-0.031138410196714948,0.03641174117070264,0.04468778102424937,-0.01231454494801513,-0.15486701978391954,-0.10889006185908146,0.02601639217578599,0.006690689447125373,-0.09739133597101315,-0.09083747471861252,-0.035289608313055616,0.05606782374572873,0.0548751978971903
RAET1L,,-0.02052671628980171,,,,,,,0.010466073812414118,,,0.03624492300017774,,,
NPTX2,0.23158245893335008,0.13074482071437754,0.1941490063374554,0.07675258416908476,0.2114245084213591,0.1426266374557411,0.25324669849287235,0.15752954639656488,0.07662356711395617,-0.11426948637057117,-0.01564249577777076,-0.005760784635106017,0.13785195933468167,0.004293144155161177,0.05360504611328588
FGF11,-0.1569148852618982,-0.010886005842588534,0.030042298045152696,-0.04505560088376264,-0.0761502886283744,-0.06429499667453907,-0.13963690712600282,-0.0021565756954085944,0.05682145110370764,0.005752552490635694,-0.1433383112153963,-0.07179097406883968,-0.07907574149774542,-0.03636768533614199,-0.007074989406302872
CD59,0.07499295300347683,-0.004718296847021916,0.014043334529282064,-0.0033940330798613973,0.13988973049221587,0.07581195826137702,0.1233979002280193,-0.010209406938862825,0.05751049544303855,-0.10983080396418067,0.18431546631519333,0.0627216282208373,0.040706704474714354,0.056607514651428305,0.058525238074540714
COL9A2,0.013556762432540068,-0.01727248057265673,-0.022055975749382967,0.02528894314412047,0.00555055748372629,-0.0688012776031414,-0.11254503282670258,0.05706770327176947,-0.005721182501400882,-0.11089162208517055,-0.023158060291998465,0.09062079533575366,0.08724959120526693,0.0981925390505819,-0.01893212950415149
DLL3,0.11911688163140687,0.0494542790422411,-0.04780121236828453,0.0008354401916275397,0.11284361614377618,-0.1370524799641691,-0.08461224612223905,0.09190717116458391,0.005990193414672948,0.27291359756904976,-0.022099588181438378,0.009685666364376606,0.022868840356099002,0.08537559298214326,0.04619646364324532
FGF5,,,,,,,0.04590499152956189,,,0.07606673464831944,,,,-0.046829049657129196,
LIN7C,0.005928750115101312,-0.0003173062258017247,0.049740163548210814,0.026727516452516593,0.044490733630225675,0.02062872673072423,-0.09289833140817437,-0.02213718468201949,-0.004810740264976785,0.19057829771040966,0.039097201953442656,0.0372660906841573,-0.04755402101870615,0.053999869097479614,0.14618925111064748
GDF7,-0.004240511721059735,0.04109385380354719,-0.01238688141953421,0.03860832475537969,,-0.002834902454231702,0.012822075930922017,0.035831364882555894,0.013992265813298564,0.19725463698490422,,-0.017063129670171904,,0.0057695687055778835,
PSPN,0.021031115119063734,-0.010751917834276613,-0.02231788247634521,0.05148331162024405,-0.03136173274950787,0.006261905705260411,0.038602622020929185,0.011820041353738197,0.033794852177555915,0.07384693864570539,0.09445317128596381,-0.04703110764192965,-0.10063940235596176,-0.005420254659273738,0.09657310055132667
ANGPT1,0.05124476999724055,0.04650733792431899,0.07773090647884327,0.059393717831856506,-0.006050471770568609,0.00915500779613344,-0.1288005520787056,0.09520548516944884,-0.008766686707145876,-0.1657255974290629,-0.03452452477540256,-0.02399900369761685,-0.11183131423784279,0.04456613395200483,0.02130994870457889
PNOC,0.19540338842428032,0.09978285026729748,-0.012398086238229173,0.10094273214815709,0.21549616256380322,0.16251995904123134,0.20799355889875107,0.17898095611347756,0.017441602546855377,0.26059802017955924,0.08631053034692106,0.1324921552112773,0.07062869828097071,0.030768685461555676,0.07258061920106981
L1CAM,0.2832095509432362,0.047309858853892384,-0.022343539669221615,0.015415337405247663,0.06508494936926203,0.1417193300651239,0.1432353346430887,0.13344248880509535,0.0172610734043729,0.31264193172441646,0.32007554765781465,-0.11556002163812581,0.043060100639293074,0.1367274674594038,0.2047433446317985
APOA1,-0.056939465447930916,0.02991864956921171,-0.01715416785978103,-0.01764010999969629,0.02779560173129856,0.00315252046116149,-0.048909633217427376,0.009002236560343227,0.015607735641149516,0.08468428167578251,-0.023996414702786323,-0.047371032546088244,,-0.057286336913546114,0.007299987752423989
PSEN1,-0.01010170665307353,0.017980943966506742,-0.04839684470558455,0.0011481398985379292,0.10977815219905826,-0.00048042944755756446,-0.05641290532985506,0.04264978327947226,-0.0016475657999623658,-0.23491988133962133,-0.12442253452866546,-0.04451921151794929,0.027283572658064602,0.005476038908724845,-0.06657828375706173
CALM2,0.19257297429288345,0.05239888084132532,0.04717870568874044,0.0328441100493028,0.21672831647363408,0.22164870946492332,0.23537639737834257,0.1420585475094283,0.03870905120723256,0.44272691401740666,0.25202861033972496,0.0007918512341843069,-0.02655235743469652,0.17804840533233307,0.14631530344073174
CLEC2B,-0.07582798742639661,-0.03429229774121177,0.07013964496115115,-0.0452912816003893,-0.04865990829965818,-0.0031722802560908737,-0.12960249577847874,-0.036055716298009924,0.008132216266881428,-0.11562685777154985,-0.007696916959765415,-0.0349470821133016,0.041652114616452546,-0.0248290172105537,-0.058830427873436404
NTNG1,0.0955649281767229,0.021348240971588054,-0.03243501129359731,-0.020677627866582414,0.0024791813930149626,0.014524300293180628,-0.0141972889437779,0.00234307752691419,-0.03223932342747952,0.14233183798310295,0.10035324486109928,0.046413681612984585,-0.07853888354613067,-0.0790611425864469,0.028127508183310404
LRIG1,-0.09261485562385477,0.06484940027966797,-0.026164524925056668,0.020943546066772258,-0.14671565223716215,-0.08426883584345563,-0.15295121229063105,-0.0035787183143181803,0.009650876244705498,-0.1443333962028235,-0.12480675000611467,0.07775304300782196,0.04329587770332307,0.005044145598754155,0.022714466637653762
CPAMD8,,0.00317992376047187,,0.07315447302911797,0.08109865737150995,0.09113665462147921,-0.031769597961321276,-0.008926757754065496,0.009270897433015545,0.025344141625542417,0.013483080816067956,,-0.023989414024472102,0.05017198393324847,-0.08947417047144057
GHRL,,0.06010865300903203,-0.015711421337381043,-0.01901522356667253,0.004306759915108214,0.05815489042326676,0.005040134697509203,-0.0033764964098460357,0.024280855094011556,-0.020805048517127767,0.005492644463679693,-0.018457087566922808,,-0.028622262147892194,
NPY,0.18987687576111298,0.1039099301154788,0.10621003101095412,0.05675437161174852,0.11222128283577185,0.10548620805566107,0.20074183514287136,0.03400754870802811,-0.03165271873465904,0.021121652404387615,0.054904189797889344,-0.027411132278752665,-0.16889946854672097,0.12566564044961545,0.1329715982826974
MMP2,0.07509496937987983,0.03744834225373398,0.029811008413868835,-0.015846037059849046,0.0731437997077751,-0.1053416647792307,-0.20300150823661173,0.005305627693349522,-0.03818487721602568,-0.15066558055811746,-0.15173791183245522,-0.043300061477668995,-0.06855871342593493,-0.013931690807885562,-0.07214062914562956
LHB,,,,-0.011668607676853422,,,,,,,,,,,
PPY,,-0.014741479483688247,,-0.020311642778806066,,,,-0.025877209648706566,,,,-0.03742202473626884,,-0.013056878574946817,
ALKAL2,-0.03464511513647862,0.08290433372258021,-0.009942501808939403,0.03892203535982662,,0.0093312387611266,0.055382176180634166,0.033304092568037603,-0.05727758754347706,-0.08683713281140348,-0.0648341787473931,-0.004537629863296572,,-0.10251215343389594,0.1900869045242936
CSF1,-0.1804718431920555,-0.07373508144746446,-0.02199866481358648,-0.07535593522633909,-0.1413477786796607,-0.06444650513284568,-0.16581376157591196,-0.034899801883237665,0.016087730841849175,-0.17079267860715605,-0.08452337790289348,-0.016879349289666553,0.06623996262919794,-0.05773425872811997,-0.027720702642770913
SEMA4C,0.06476956429305344,0.036960571213663126,-0.020521494351043695,-0.0028011006408135285,0.07266587129030157,0.014783263946373073,-0.007527893450934766,-0.03442101866693477,-0.0014869697209040585,-0.03050873487962333,0.032325051997969916,0.0018467338403037059,0.025062993087194212,0.06917232643643217,0.07101954404481858
ICAM2,0.06476413158558202,0.011886454998458685,-0.053376274966589796,0.024018565270783634,0.041640718272800074,0.02142857446943405,-0.02555510584547528,-0.037567296301198726,0.009531240322709501,0.07431496945721525,0.04245367014790072,-0.030928523410564523,0.05997662025210161,0.031679144370145594,0.06990927853186704
SYTL3,-0.05465457428826301,-0.014285512004538392,0.04771463572200501,0.002995057317742777,-0.061174062627010035,-0.009954002226980774,-0.09977368246179516,-0.05282561803948358,0.019846634106917675,-0.07767880448362877,-0.06188135197699891,-0.043600527424655464,-0.0424101656854862,-0.04431333184019821,
IL1A,-0.029489610812562243,-0.02360271194699387,-0.0030194184183292986,-0.04705363165653932,-0.04936793168770339,-0.03261594987549712,-0.05969448146260739,-0.07363496323241679,0.015079390564143176,-0.10629816290279864,-0.05250728520277551,0.001810122230889386,0.03534418098021856,-0.007117010490242722,-0.039646489577119866
HLA-G,0.05843089785049108,0.04841383789273114,,-0.012324307720213284,,0.07058630518885821,,,,,,0.021074220936248854,,,
PGF,-0.10978128956043082,-0.023861985342858535,-0.03152154346002754,-4.583017451213342e-05,0.0013096138080388802,-0.02906023236216021,-0.12984213763757405,-0.007670325207822906,0.02981224687726372,0.010278450918672301,-0.10269386435365174,-0.03499259406055211,0.056913111555427866,-0.014499858104308034,-0.009440247043675826
LGALS8,0.04681071032244958,0.03640643350210562,-0.03677313218606861,-0.043680745791722035,-0.040082873756237467,-0.0046010937901477785,-0.040442725241478995,0.05047542592273789,0.01836076395859446,0.1664327004292278,0.09157445624779237,-0.10931035339658639,0.08694520377320854,0.01880404328713935,0.015767476948539246
DKK3,0.20913015512425118,0.13167023629115268,0.08255113336618622,0.07705900641843459,0.17684094743698003,0.20009277550835758,0.2436016630799198,0.1089463765878461,0.13497352237873234,0.4267513008246882,0.26733084459289275,0.08122977810949467,0.05124272621082742,0.16116959814854356,0.19226859207265495
COL16A1,0.013864474207087904,0.027471583753195184,-0.002996138620388753,0.025315366674920146,-0.07386547713319729,0.11413761615474488,-0.12013582067059662,-0.02658661495763756,0.014284011505441074,-0.014153568679169459,-0.1942698466553346,-0.07073693637919055,0.025338494851599034,0.05834593886685393,-0.03123278146437048
TPH1,-0.03530072423516253,0.006172517877163966,,0.017343490331819835,0.06547775628632795,-0.008860276592151968,-0.037766036735033634,-0.054273591935954574,,,0.00861533126978205,-0.048325808449965146,,0.02015676134421349,-0.03003872624636336
TNC,-0.1814464219597242,-0.08962206403510144,0.08451791466453602,0.035866958343942136,-0.1270558234635994,-0.1635438178118022,-0.23808397983136662,-0.10545324718575443,-0.0027692712462599185,-0.3436955088234631,-0.2539140859552066,-0.10488955478459337,0.005840798903595139,-0.12949751743633175,-0.022429571668166854
TNFSF9,0.22130041015825938,0.129093647781334,0.023208694770527474,-0.020210881344577557,0.17745115111246812,0.07120819863010212,0.18369842526956223,-0.006286319862258135,0.028853072533128084,0.07227723333549964,0.03818959241436414,0.002934653792243532,-0.02500606999355913,0.0046747236296571905,0.07296646582777046
C4A,,,-0.009797889875191272,-0.013833811503550121,,,,0.006303928932970316,,-0.014636038606156082,-0.02890045390156137,0.004524457001310355,0.026654221340888583,,
CNTN2,0.15483948063521008,0.06465821353965598,0.017445827328187637,0.07703518554706688,0.0037674713429113288,-0.04141218806235033,-0.10998294616870383,-0.0022069352305581287,-0.08034142563577326,-0.35316276666392765,-0.044572048316206044,0.01030738827453779,0.0918991280350886,0.14770899678709706,-0.1530684034041348
F7,,-0.022625481948627825,,,,0.031436186403377316,0.0832396727516068,,,,,-0.017063131320134848,,0.07187886768189915,
