,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
BDNF,-0.04020714019273982,-0.026229983809793554,0.00955477964620985,-0.09442579841290051,-0.01227289988246842,0.012573539500325779,-0.013944023469296355,0.04196223412139505,-0.017290338815853488,0.014432140936508173,-0.010181877739685295
CCL5,0.016499792383333784,-0.0022260697202562997,-0.019072494815095015,0.012215097866783192,-0.012597342240820061,-0.028402648206305302,0.022929739892207566,0.03619720490699199,0.029075514704434754,-0.015533541692465248,-0.050999832526453126
GAD1,0.04117942873479913,0.019622207719475912,-0.0484740423067681,-0.0759952497197043,0.00024836435726622387,-0.03846874230469868,-0.02825430922904447,0.08407198089667899,0.02797763604946024,0.05362537932823994,0.05469405387779586
COL14A1,-0.022443489612473094,0.026523325120613356,-0.02021261046486212,-0.02952536154432755,-0.0024120045080291475,-0.014888248223276118,-0.04147566338071976,-0.0331309568051377,-0.02049699386285086,0.03492134020524874,0.04201111847918601
HLA-A,0.03447122454257843,-0.0492062442548331,0.008413356733390068,0.16256082390067925,-0.011554332490041501,-0.00689667607428662,0.03365364264955619,-0.030739863698521292,-0.020674979350234605,0.0023314436560989164,-0.012425715712596897
FGF18,-0.01191087507603633,-0.016415532671099433,0.04379631743561465,,0.05895424549697068,,,0.03838236486738177,,0.061965949019427626,0.03224374525118105
ADM,-0.039316615896008544,-0.047433924924611355,-0.012203677675443357,0.12619294822111113,0.010725584884510303,0.038035632948159995,0.060354493548539945,-0.043877024337814124,0.043355772841625624,0.02044694828673186,0.028166651694418135
CCL15,,,,,,0.0038637520612378675,,,,-0.03499623207029161,
GNAI2,-0.026676410828117048,0.005877386337703432,0.04303469486411518,0.10126801514045623,0.014406100934369746,0.05352462063442632,-0.0260429533914612,0.03041713081754298,-0.04060518632690065,-0.05580181425764723,-0.01100292996155101
HDC,,,,0.06960223251602922,,-0.013836995158051082,,,,0.14831506839994868,-0.013647940343228193
COL11A1,0.058682847377378465,0.01417269829604079,0.00235419055785693,-0.012905541694021845,0.03568134916812016,0.024819742169721472,0.06264785989568587,0.04095320527187052,0.04994562442159903,0.03205199421950815,0.06194122396227786
NUCB2,-0.03191257265534238,0.0036532208958965627,-0.023962065586132095,0.10427338252577677,0.021440338290705848,-0.011102712202608212,0.03565610264254865,-0.06450186849015116,-0.013012766613475673,0.02128169315709317,-0.06810480365094287
FGF16,,,,,,,,,,,-0.014837601791672914
CXCL1,0.008765451186975423,-0.027235409279807884,,0.025843150338275122,0.056186825904775556,-0.010343391040511796,0.06192381786361886,0.0068403858904040726,-0.03843639110498433,-0.018368948377072883,0.06362899794532216
VCAN,0.0005556159494001952,0.053672802457412676,0.013873855366669534,0.11011912139480301,0.03431447262457218,0.038797365218861686,-0.03077750427889602,-0.04249617159391615,0.04207831350932835,-0.07847541420412273,0.007354499472083627
MMP7,-0.023679629862785146,,-0.016049071924066315,-0.019081894608879234,0.053943034202955056,-0.019981190734584705,-0.01913587394797115,-0.027428007064802078,,-0.0434975391027878,0.0060935334719702935
PTPN6,0.01970054696500086,0.07127366953115467,-0.045515891824726123,0.0809692265432314,0.009252134148507282,0.03152029394923375,-0.002031167214122735,0.012830300426760522,0.0030905068724902157,0.06484592792093037,0.03940241416098507
PTGS2,-0.04412381822512846,-0.06932026355278575,-0.021018432440940683,-0.08706976313967513,0.03693622620667799,0.029568316176271668,-0.005573392428559898,0.002956209204552062,-0.03161181137582603,0.07402687934452062,0.002714762657295363
XCL1,-0.012959458352707348,-0.01258929744245276,,,0.014922366097320955,,,,,,-0.0004229543191188931
CD58,-0.026504754922724017,-0.05437313644987645,-0.018093722125083728,0.17306888837698364,0.017933074666263676,-0.048354887268600204,0.022426369875691278,0.03209916138466318,-0.02999023306540151,0.06450873127216918,0.030947308262446876
TNFSF14,0.04586846057777771,-0.025254562888812972,,0.07061254730235365,-0.021996940429899553,-0.010102771312646577,,-0.02804492232901256,-0.05320563729722981,9.441790870585683e-05,0.012981245176034948
CNTN4,-0.023290478198415596,-0.0044337433927232614,0.055236505686448514,-0.06775586661341423,0.008307045374568322,0.009736817419505384,-0.03893663610275677,-0.03909138313152021,-0.03208916292196933,-0.0073353702042421925,-0.022678885309527157
NTF4,-0.016393147291176434,,,,,,,,,,
INSL3,-0.011910872739787703,,,,-0.01868532285590451,,,0.033904681712667674,,0.01578319878116389,
BTLA,-0.018906174805369547,-0.013124761680213612,,,,0.07599035825696855,,,,-0.01864145181721084,
MFNG,-0.04197316732874073,0.027790091889829442,0.01745296691189604,0.10035657028866027,-0.0013483293415921462,0.014416701313070502,0.01611209617420895,0.00381711943107127,-0.06693360073531918,0.047496291088792456,0.037968330990712076
ICAM1,0.02669500998764063,-0.0537826315397639,-0.02163079335412947,0.08799583707265515,0.00953717548281388,-0.030218548610393713,0.03921306081269503,-0.032473391729232456,0.04147716100566716,0.07639616254548147,0.027791716343551386
PROS1,0.012005355135189227,0.004614075283243835,0.0408012196103205,0.1507184133875063,-0.0048737109656616425,-0.026842765850451724,-0.013610940051244448,0.03099112788807173,-0.003589986304249093,0.02968116270154119,0.09344390541423707
CLCF1,-0.0036773088588758075,0.024529223443701103,0.15655490624582824,-0.007600689015844756,0.024494239393419406,0.034396997302315935,0.016535613775601744,0.0710439011536484,0.02697364887623113,0.030713397304776506,0.02126246214581533
PSAP,-0.03257418774236833,-0.04881975099866675,-0.02131006594684977,-0.137151833100507,-0.026606604157096415,0.055443473981130566,-0.014394322239332152,0.037897093669871804,-0.03383508712975943,0.01196967163823767,-0.08952709710893662
EFEMP1,0.02723818502232565,0.0009173657389054341,0.008156516812472911,0.11695716670797562,0.020767715088165665,-0.037940108088665686,0.029422932497441535,0.055445583205967305,-0.011915227166939065,-0.024539075930813493,0.030658103849084753
C1QTNF1,-0.03386368353976109,0.0744045427852926,0.03560887022919154,0.08683731725195867,0.023689333999103883,0.0029156439601435145,-0.01482133099745692,0.038762910558816484,0.00833375314007039,0.047859692326917294,0.04366515481298881
ALB,-0.021146054060852387,0.017219299339023532,0.008436702024422347,-0.03200747741187475,-0.020399471691987244,-0.011474614431919087,0.054288460049371046,0.07235641943545103,-0.0407114379524853,0.030598482005719612,0.05007795375076119
EFNA3,-0.03876522716599092,-0.04601960400664077,0.05299943737900173,-0.07296538682618316,0.011646616192500335,0.0456376569798532,-0.03134952840337276,0.038728352096123235,0.008454985830982465,0.08203804620208088,0.10212436714405054
DRAXIN,-0.021000903436110177,-0.03721130396565916,0.0339238700623668,0.0483020596736704,-0.003263812112669403,-0.009213552308422295,0.06571803036703076,-0.02905183567772926,-0.02878877082221352,0.07014913038306919,0.022529379399631684
RAET1L,,,,,,-0.011035302411486876,,0.007907874258044265,,,
NPTX2,0.023790983966519384,-0.0046056543483882885,0.013550425290179406,-0.14044614380736076,0.017206054765351673,0.014239644127555764,-0.01996457227479642,-0.00042510022393140606,-0.025455360056647166,-0.03508660411079,-0.029577005430228377
FGF11,0.054932680274545474,-0.031051597231381265,-0.03193412745587138,0.049140198388070544,-0.020471957022179,0.07317521687854496,0.0014918145058229818,0.02205036968149557,-0.05793907050934919,0.10291357539769969,0.03443690946621362
CD59,-0.0036994590827888803,0.00223273647575715,-0.0066559582445625,-0.04454392089181295,-0.0011962774855422253,-0.01848699146280265,-0.003416790572646388,0.000880729663895058,0.01010631532060678,-0.04052328671696474,-0.011188659337123246
COL9A2,0.06509620297001044,0.04996046365512372,-0.0006126292752570154,0.03892599131681886,0.016085060985599035,0.014666493012265224,0.033065189548327906,0.015423533906057895,-0.030074285492034128,0.08204919431027029,0.09428927328402205
DLL3,0.07076732148415531,0.031104715110930332,-0.016017023691973286,0.08347592884052218,0.01280895308585393,0.054409154871252544,-0.035657172671844296,0.01011969073457842,-0.02467016227316771,0.07330738191057444,0.029061856221401013
FGF5,,,,0.0059505326140641725,,,,,,0.014741278321847625,0.09170741836388083
LIN7C,-0.033025741796813564,-0.004731898845525254,0.012692722743228326,0.04693402750690784,-0.03363996332283903,-0.00625179743819342,0.016826093150415507,0.012963999031031546,0.008827714768950515,0.07900448882973998,0.027747648932890723
GDF7,0.018800221875935268,,-0.021929145668295257,-0.0014165792277186008,-0.004557119032132244,-0.010102770920052866,,0.014982198307421214,0.011628792034851466,0.0625291140220819,0.11561246270428027
PSPN,0.02499246916559595,0.01858329413012666,0.008333358181915692,0.08601871309870923,0.014180082472757479,0.05493403064407166,0.012069291452775022,0.038070051200141064,0.0328917758040119,0.03242882362258506,0.01446745271780159
ANGPT1,-0.028423612388562294,0.03456338765400492,-0.026424733460467906,0.1297505403680294,0.056581058326596816,0.019131017576692933,0.015863658159847843,0.021499182413524623,0.018419345815976665,0.03807305632647403,0.027461140975748678
PNOC,0.042525029084490705,-0.0020363023535027603,0.056838101267226035,-0.11140996961352467,-0.005344791966175564,0.05078908150269988,-0.02449756686119167,-0.015022636187986174,,-0.03138444491866803,0.0750942060578575
L1CAM,-0.017284723477099882,-0.01783673170981358,0.04910653542601447,-0.04579540504205754,-0.003548664744322706,0.007517019414431803,-0.03609823813510258,-0.004335336550715727,0.03702893028420325,0.04493300774037142,0.02096835731855232
APOA1,-0.018549216347319333,-0.03670641837322638,-0.035456138621965394,0.083577546839949,-0.024331540817151543,-0.016350364764523027,0.01679827900631718,0.024110652871230532,-0.035273725537053824,0.09483672410120342,0.05256234037741161
PSEN1,-0.024827055286017703,0.06441807085692058,0.013408652182593083,-0.029252338068893644,-0.017323273174142572,0.022256236109059573,0.01979226577369182,-0.00839573665329881,0.10401534136157194,0.053602654716740916,0.04593226185122546
CALM2,0.03425563839179011,0.062206283544086034,0.041155441176933164,-0.16985279834020744,0.016880226429486955,0.04747771404861785,-0.06763327256318045,0.03697682367748466,-0.054493135551581515,0.10695521387408538,0.0022217822505193195
CLEC2B,0.011386138896817997,-0.0282693176950256,0.062468297253415246,0.09838494269688108,0.03608688904203379,0.015997245320516426,-0.019948123391288607,-0.055065738864751364,0.01254934612608967,0.005231625924408841,-0.06023178988014614
NTNG1,-0.017562110801203935,-0.006456561629588229,-0.03273098330920988,-0.023531223357130517,0.027046751080763484,0.044870409750875424,-0.037448156352581044,0.005979244532133063,-0.06121486049469683,0.04697577127540268,0.0004222599687977874
LRIG1,0.006659496037641521,0.06169549846978618,-0.051460127175425655,0.06988490360503792,0.024152684799898638,0.031048057079763217,0.017423796517351473,0.06287493046729703,0.02752946080180176,0.11586671567303006,0.09050434079721466
CPAMD8,-0.01408843712334819,-0.015984165652998514,-0.030542925754449588,0.00946231068376876,0.05936234650758421,0.04412183322288175,-0.007362446185742522,-0.01587046145573902,-0.04068715614954659,0.05691468531686716,0.029652646787283698
GHRL,0.03834468596529586,0.02836232830995437,-0.01632028219973595,0.0009564507143827202,-0.005967785715725125,-0.009213552308422295,-0.01580132375104495,,0.06900493529218216,0.040694781644522206,-0.02984849918573533
NPY,0.03558198568112703,0.03213321458989559,0.056524985892435355,-0.03139653002282039,0.030478662290961866,-0.0061560178575478545,-0.01324185429311109,0.05479482230559656,0.05944323315943448,0.061641877351996874,0.006066778436639979
MMP2,-0.051268448795061476,-0.036581764133576646,0.02769003707697212,0.1286340309063558,-0.02360832872183525,0.0005944070990603739,0.04112668461561377,-0.03089961193122283,-0.020740285565304738,-0.012806976387051543,0.09907091191974884
LHB,-0.012269964771969784,,,,,,,,,,
PPY,-0.021358430093691427,,,,0.020971988353215062,,,0.010920008204751176,,0.057616625347687994,-0.035700042511908225
ALKAL2,0.012316217783263233,,0.010705806692030069,-0.02614253078878659,-0.028942920396005007,-0.012635537969446204,-0.03154573977890756,-0.05525725491882671,0.02397042538901313,0.0618324532482415,0.02177879558605403
CSF1,0.0675673808320621,0.02750570040395263,-0.0464876714673293,0.038440076994153284,-0.006869273542800624,-0.01943516976317153,0.06476097349495726,0.02971385251407148,0.0363915656170358,0.06308984458884276,0.05102975373717625
SEMA4C,0.005098730325591153,0.0668951464229976,-0.014505597593682796,0.05965255992617313,0.03682378024061359,0.033443283699787094,5.594961510442963e-05,-0.05460540441382129,0.06382837311360048,0.07697553379619346,0.038881138646632764
BMP8A,,,,,,,,,,0.029043235252876807,
ICAM2,0.019843162525086524,-0.04443447909238808,0.06803635360821113,0.10278534233826289,-0.004019076005878094,-0.008065723799398301,-0.006465496834349966,0.019138548664742332,-0.0211697028759099,0.05901230027878161,-0.018923002662320217
SYTL3,-0.048754787199342745,0.016271109560599302,0.10557322984381913,0.07803704034009779,0.09228063656962061,0.03428685525007064,0.032695413429555835,0.017772415452921977,-0.035682004229664666,-0.03859817572525996,0.011902177812414318
IL1A,0.04561993917446438,-0.0015073710755460696,-0.0219291427876016,0.07210659244709144,0.00972216289273261,-0.02597173023463693,-0.023795975097861282,0.02470449380359571,0.05264933273689497,0.026265854961199004,0.1006066291648484
HLA-G,-0.012959457182359413,,0.1104222190225204,,,,,0.002002513202539181,,,
PGF,-0.05200667367492442,-0.03438762122761411,0.020653196052347236,0.1282593648160249,0.04471422480787309,-0.01665972084290907,0.05546978778045916,-0.02470612984826317,0.026456888044665224,-0.004489626122429603,0.011497953600573561
LGALS8,0.012721886666965615,0.0028695617375950754,-0.039364711149304364,0.04932563931961881,0.05207499317901465,0.01266550835105861,-0.010754138262281991,0.018687256416825112,-0.06101413422374421,-0.007006551268944397,0.02456303441354288
DKK3,0.017857341246765527,0.017874636604089347,0.009201905331798307,-0.07003343436299343,0.029248983840599225,0.06338191003996953,-0.018648603776395854,-0.03997608102020368,-0.09749396344816375,0.025020178652837736,-0.029205326692534086
COL16A1,0.012531443308667997,0.0664171509151395,-0.004641837709558833,0.05292238369791936,0.03619897958009996,-0.05855298130650729,-0.008242918097153381,0.05036563191923624,-0.009943109556428836,0.05105922949466238,0.1150993597640757
TPH1,0.02785303846596905,-0.015690530669601927,0.016295364604539727,0.0022195797855681606,0.012927198937726826,,-0.01489981792498643,-0.011583153887087224,0.06165231628673119,-0.007856444559528395,0.0594250625451677
TNC,-0.04213958610942446,-0.03846038659143761,-0.03981399608286328,0.16863556345397432,-0.038377082193805784,-0.013909617922721827,0.046682179699937154,-0.005704213880383319,0.004867350474639754,0.020568949028265435,0.020022365515825383
TNFSF9,0.036162649471508414,0.021508885358095794,-0.027934929724797507,-0.055193465000871876,0.026951534318788765,0.021502499663828875,-0.025279339033860423,-0.03548984834994074,-0.059950540433059814,-0.0340061393124985,-0.018984285502362763
C4A,-0.01454675523518868,,,,-0.017956696982168653,,-0.013097505968982945,,-0.03483404513261716,0.02773973666852022,
CNTN2,-0.05159650322820245,0.026381867011722283,-0.03965561202964409,-0.061305216195083,0.0317262322784783,0.06062461120520756,0.018526730709569304,0.01910425650667579,-0.010269165267641671,0.059174618643992045,-0.019840083830371204
F7,,,-0.010900259404980841,-0.0052397872434138005,,,,,,,0.11189623184782929
LUM,-0.051420940113020557,0.04651496939192124,0.05511289727524249,0.14884370781335654,0.04503362553928669,-0.012987432085966505,0.07027570503883061,0.010433455272667048,-0.020912732423301682,-0.02256488948191831,-0.004472020023056927
BTC,-0.03330325118130417,-0.03649878756048372,,,,0.0034969984308103733,,-0.02407369730103343,-0.02988892535203735,0.05170775544006581,0.054567585218138884
APOC1,0.029394114038770784,0.04337284742235274,-0.04407113656934284,0.158635263965591,-0.00823956517494732,0.022908790614144085,0.061815299798690396,-0.019954406090108356,-0.003652049805514432,0.014228815844916722,-0.007855955158385443
PKM,-0.02584575831636688,-0.040087496272079685,0.018467760946434424,0.09142587053674398,0.01937953410062896,-0.017136807337872345,0.01027508563166193,0.0036004570779123,-0.017603804410756332,0.020508541267497824,-0.013339880302740845
TNF,-0.014076325541010945,-0.012266378058394443,0.0007222345937835523,0.024440998699303596,-0.04096692051119623,-0.0134700098504956,0.02579254715249454,-0.016479384225856427,,0.06658610467970624,-0.01603456543685675
GNAS,0.01217067815744303,0.025948905917391407,0.04996615489346822,-0.053256870923842306,-0.016098239076990692,0.014037744950623753,-0.020212769663371592,-0.006495372797563427,0.05406621195745467,0.012148471774535813,0.03940916873903182
BMP8B,-0.018787874724322154,0.04292160852068466,0.007793049630708712,-0.00015407963310949685,0.04518393994057876,-0.008943948086445122,-0.012497249319960711,0.060189848576249885,-0.02112228213297937,0.032485103497720554,0.021247390971757887
LIPH,-0.002064357035947695,,,,-0.014478006526999345,,,-0.018373095669451844,,0.06533595077229963,0.05447832319175515
CCL28,,,-0.007931907580168205,,-0.022293748270815594,-0.010578802004560342,0.016584109325960352,,-0.024078631345780907,-0.033396415872097726,-0.004853778449822997
PTPN11,-0.009243713333070877,-0.004621874838523633,0.00945454870870858,0.020046092992423204,-0.05508240128351166,-0.04593068209925,0.002545505821393529,0.015389417025697632,0.0346023122914782,-0.04959004481953053,-0.004890919800837229
ADAM12,-0.02547488854394578,0.04077906287592456,0.013396248963498232,0.16164942004302926,0.04041474488834909,-0.01022375450153437,-0.004892148170241447,-0.02399999499457181,-0.01057288568821974,-0.012665514060365635,0.0667604170994165
EPO,-0.003060579660677786,-0.016836735778391496,,,-0.015147581230748915,,-0.014899820113075156,-0.01908186049982025,,0.012457834798564018,
EDN3,-0.02338829324973764,-0.017248518378432477,0.07786753879849774,0.15944986470605998,0.03396269627892673,-0.03337846650998076,-0.015053564082343714,0.04328217924526886,0.047159269030064024,0.027061101230143953,0.011049531400887345
CCL22,,,,,-0.030499982849439677,,,-0.017450069254033338,-0.029888926674805423,0.034118985262415816,
CCL2,0.0013641872155732385,-0.05725304946853331,-0.03349631202268843,0.09279313736463886,0.09043610159821817,0.040459286657642236,-0.016381220376838618,0.00589985916429301,-0.015715898918922746,0.038417122075224776,-0.026248947117579736
DSCAM,0.0017628493912935739,-0.0015221424137671098,-0.01753974243139963,0.08960548271275207,-0.006795421224996969,0.025814036759857745,0.02415229680398549,0.06667811797766135,0.020383665445294425,0.08084599614959716,0.09240174743910998
ANG,-0.009296244193670583,-0.055519378306508646,-0.025522479815495474,0.09444076810001738,-0.017687564374095386,0.0008568258299789072,0.0497511396787456,-0.0005094759776728307,-0.002586465242496592,0.06228051429007356,-0.018194074615951027
FBLN2,-0.028487829789504805,-0.042019171830579516,0.02041417970771772,0.0006329951699874388,0.008269573412187621,-0.020631008615017,-0.027299766727832214,0.04289786163828217,0.0643639935256713,-0.02088082621026666,0.07061830071984197
VTN,-0.024158464452721625,-0.016975011888267794,-0.012550627549211647,0.00012497036348186542,0.008441687741235137,-0.014106487684817842,-0.012380853448284166,-0.013417979625659344,,0.04381083462430653,-0.01127985415138814
VEGFA,-0.04427766247959227,-0.030024162347383993,0.03733590836168959,0.11375446310195389,0.010752048701845884,-0.0346846785023985,0.03765702378483382,-0.021380105532932684,0.060775919502340535,-0.031415376658628764,-0.01873404183976953
F10,,-0.015837973348917164,-0.021825256169389764,0.003552742642612679,-0.01660899542787941,0.015514777704771382,,-0.02291668342736787,0.01327538396239807,0.04042275371131347,0.032534447688391595
SERPINA1,-0.006162905075711573,-0.017163159687311805,-0.026806261563450957,0.12559044780096443,0.033245940636327874,0.02785074395978076,-0.011066538165680479,0.0040419226126661946,-0.013572553554882082,0.013379950451183368,-0.004667875411525798
VWF,0.006558175419519791,0.07768498112542853,-5.7094617867911476e-05,0.14490967490810522,0.003456926867045985,0.015369488177740146,-0.015798045352306583,0.0318226131171984,0.03424267524126392,-0.024549239783398333,-0.025380841684453242
GDNF,-0.015281706657855075,,-0.019535538410917715,,,,0.02967586946614177,-0.0003251093447700752,,,
VASP,0.07702460544153367,0.03215634140842833,-0.019823624224256195,0.1163429840449242,-0.017173419177958473,-0.027773531219081306,0.0062890895001245185,-0.015743644651736173,-0.033133978995999014,0.03272695332677906,0.0008580809820473053
ADAM15,0.07345859019441758,0.007184373450013504,0.07423805928262545,0.07964232476990847,-0.019238757759835138,-0.009983567994659735,0.01612885338153763,0.013028252206113226,0.012972048752228627,0.028623719889506256,0.013727486203721832
WNT2,,-0.013640308712485758,0.10442326620534989,-0.03100765351547079,,0.03574565567728364,0.08056706495591455,-0.019598026566979062,,0.08523215458960066,0.10639548934921754
CALCB,,-0.020504063702062376,-0.012721403660890718,-0.02548737380147699,,,,0.05028371109323945,,,0.020915552916543637
OLFM2,0.02841065514960588,0.014930858725138118,-0.017390384897922908,-0.029573208301459514,0.027501984288099395,-0.06983092111068213,-0.05116723349424105,0.009502445567324104,-0.012215243677793575,0.09240207392102537,0.06838654700592878
MFAP2,-0.018115385219216674,0.0005766521494895939,0.029329959861512538,0.07688767242982812,0.10937569460637585,-0.0026149128058066628,0.02686880279820157,0.022852969347728985,-0.009518839480635945,0.02820609416705446,0.0330667306091663
HLA-C,-0.005104099679535414,-0.01848981339415939,-0.028699268493203856,0.1373556957974482,0.0023637850003094094,-0.007973228775807065,0.06598365882471989,-0.019913304530646173,0.048076056012336485,0.02294720404345984,-0.05693285564924187
THBS1,-0.022426351604547028,-0.045342366377528094,0.0221523584662336,0.06363154409331986,0.01669598220063074,0.05539564874529036,-0.022252650032554205,0.07848499572304131,-0.010757914797335927,-0.12758967731234608,-0.03219134541988485
HSPA4,-0.01853273860389062,-0.01952595399623732,0.027849694888295216,0.0024525700601779354,0.021107445788935347,-0.0022754091588710725,-0.006508631350374769,-0.02300974994173208,-0.05127552338833351,0.04933442833113689,0.021541239969986192
LMAN1,0.0032204468816698943,-0.02019721105225899,-0.020196613675426252,0.12590953617432907,-0.03690422103192542,0.0046060470267757486,0.030506226507346832,-0.010907818792693586,-0.010029443063168293,-0.009500206764906934,-0.042366904068437565
LYPD3,-0.013774869953621259,-0.016975013348825146,0.030699417507029567,0.07043833719955296,0.0739022505128845,-0.01401718192874419,,-0.02556374625615762,,-0.044835318621167956,0.06927453375383559
APOE,0.02971057089405117,0.033539576963472865,-0.050890192822080536,0.11960165463345916,-0.010310600661689638,-0.0029402737807789174,-0.059545983277811465,-0.04589880390956086,-0.0019397986058117833,-0.0409545057852903,-0.033832601868526956
SOSTDC1,,-0.021192058164976397,0.008233799966000325,-0.0004324179183320488,-0.03663697822581621,0.005449317376556449,-0.02265648382656432,-0.03610771768760826,,0.07930962352175132,0.0027476042867790166
ANXA1,0.015605896747547414,-0.013912217200934643,-0.015391136773905809,0.1335814292781836,0.041416857678703,-0.01744697692195637,0.09163224649153373,0.04357106914948083,-0.05565866709688749,0.009455809152735825,0.021832569052548725
WNT2B,0.052492992328980054,0.007552596750588659,0.004584093859506974,0.03558455971892643,-0.006787297137381354,-0.005249562832146695,-0.02439838357016819,-0.007731006441620957,-0.04774454041481874,0.10254818984299052,0.03636986060059521
AMH,-0.019140772123599624,-0.021078749120027523,0.041016865863407505,0.05593051240665553,-0.008769609515801711,-0.011898637385473742,0.03219670586695954,0.047379090489227706,0.06349348806597552,0.06773326998376519,-0.0013367611499500048
GDF10,,-0.023358372596391633,-0.026335602740349278,-0.0006072600808616696,0.03544253269719025,-0.024553529201025343,-0.028665290306870383,-0.029387891841757923,-0.030389933038204683,-0.03826744927549877,0.02027158783364966
EFNB3,0.0565261460759952,0.00471155386808929,0.03968205930824743,0.004254426178195896,0.008111146462035455,-0.003120113676146459,-0.04265395061395301,0.017003631708002676,-0.04112635779759483,0.13436640261296967,0.032431224335759276
LTB,0.03723087605282035,0.040447952863306776,-0.013056606392806992,0.07360580169298231,-0.015813304554408457,-0.023877835451321047,-0.02769356395030678,0.07033921054943783,0.06960783829842704,0.03858549935225654,-0.02549075070816069
ANGPT2,-0.052410767022807225,0.051002818105557554,0.03001600807399825,0.14416713948963075,0.0009404896463602765,-0.05521269371605059,-0.00899175287138364,0.0035842457126413836,-0.010989255539523476,-0.0010855183821497508,-0.006408743708669097
NRTN,,,,,,,,,0.005256466016383223,,
ADAM17,0.059485274511500895,-0.04629945007393655,-0.003349048081366553,0.1189215146638564,0.015719941406239477,-0.052399160439432164,0.08439524634303357,-0.016415996068432994,0.03538800397431956,0.017004101475673824,0.012106170892073666
LRPAP1,0.0010246752810475596,0.021439854318627223,-0.028167045254371376,0.05818687508168065,0.013028393852145163,0.019021761650239208,-0.04234111091525379,0.045685986757219424,0.04217908325137278,0.0770397479720251,0.05526883224913615
NID1,-0.07433025860303129,0.055940298006755505,0.06148239802086357,0.16087734954832625,-0.010124790642012015,-0.011370151129861414,0.021841033764849783,-0.04304564906202856,0.018810448682660918,-0.028048055583993932,0.027688187223116306
MST1,0.048533978201792116,0.010596011694847368,-0.014543019866997525,0.08479506103035098,-0.061832108590278,-8.283292220191853e-05,-0.03720159233010426,-0.012447780093135791,0.04411603643381264,0.08720993504272524,0.10965546748263791
IL13,,,,0.03755736979346952,,,-0.017474658987949344,,,,
DCN,0.032038413630344854,0.04659227974486531,-0.0033317920750287546,0.15528560699427132,0.04575394442566998,0.018635705953329657,0.0032228033733655926,-0.01634816358486526,0.04386039880767902,-0.03900464281924463,0.05388670298594097
IGFL2,,,,,-0.01795669888220564,,,0.06516546270009299,,-5.5896669587435724e-05,
COL7A1,0.00650555185423346,0.023122701267978687,0.033216408156305645,0.13177086728764462,0.08668397336343209,0.12690382011455828,-0.03413475397626746,0.01668329632761041,-0.02781379953594827,0.021666264549461748,0.10221334162638211
CALR,-0.03186758005176868,-0.0415695976907761,-0.05781368130754228,0.12410695590351728,-0.058785111771512986,-0.009440312116023012,0.028424473345424056,-0.031000982630103317,0.02989766680448744,0.013949477519241128,-0.005479433389453126
PIGA,-0.03915168336653047,-0.019311916876069816,-0.01618434641454311,0.04634735851983774,0.05334220872704652,-0.042796393870912885,0.070217797583826,-0.012196791922064009,0.03011416226196031,0.04532205233222418,0.028902447246983393
CD200,0.046988049416023435,0.01858064665944367,0.04106374717067918,-0.044426563444515885,0.04853987881373783,-0.0205976803509249,-0.009733986013086447,-0.06359938464896134,0.02771880737894978,0.03532931407562852,0.042087165760836424
GRP,,,-0.01698100580645083,,0.012329517017834373,-0.014717779387673675,-0.015053566348017397,0.07293911928520645,-0.0175085961336996,-0.010034300894162894,-0.04867631237465541
CDH1,-0.01404886547028754,,-0.01964980186339878,0.11830836793426502,-0.027867039389565317,,-0.02449757366433728,0.006005842740548466,0.04376038873157014,0.0675164317965835,0.05465999431610065
LPL,0.014093519176437426,0.06551742289581847,0.0636752030694612,0.10747662992370188,-0.0411506294689663,0.0479226017825543,-0.010041117377699055,0.0065239435488867546,-0.0716126941589589,0.126467099156786,0.06556264539518844
SEMA5A,-0.033145154237097796,0.03511845022406946,0.032660961023780216,0.1123039147224318,0.007032065084697648,-0.008091787096437252,0.059873325898481655,-0.05277716408644602,0.028304748422302885,0.026463183484993043,0.09019403770157514
SEMA7A,-0.0268488034628074,-0.02069192296060882,-0.020295620245020803,0.06110955096073574,0.010630148605887391,-0.02885163104907415,-0.0038211140639481567,-0.016741508216846588,0.09047375424701753,0.011009251888303755,-0.036809457560284205
SEMA4G,-0.0208189311597723,-0.02846381463045338,-0.032263400051757124,0.059642848557964055,0.03624233084159449,-0.025971730925515975,0.031239617679335776,0.023705607572049734,-0.0776542107835569,0.13054233481428135,-0.05406737857526521
SEMA3B,0.012831736181055483,0.003848477501053348,-0.016215969441420362,0.03852022876978114,-0.07335990504414482,0.021064219248018358,-0.02238546979602062,0.057003387812687246,-0.016472420018858316,0.06747167115546286,-0.0020130341830338016
RPH3A,0.05209126196347783,0.024149153459737546,0.04246369544728463,-0.01269132424032304,0.036431701098369317,0.018867073148646493,-0.020849037642526116,0.057682693626544566,0.08423632301761455,0.10968584248371302,-0.04638976496291977
JAG2,-0.04296101137415021,0.03936712648288897,0.013653437185111382,-0.063532471804604,-0.009365061988380127,0.02678778877901947,0.032909231786524926,-0.030159807567650163,-0.01666182104532537,-0.009446485415278117,0.0156817189534074
