,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
SPX,0.002792781870650603,0.008602556727735721,0.03643510700040771,-0.049488992434597145,0.03094772677206588,-0.04472527573512098,-0.05583577015221847,,0.07253997311679616,-0.04020390285175278,0.0044205297375856534,-0.010588198023872819
MFGE8,0.05848023810174041,-0.011315484171286791,-0.05598334329510769,0.058228948107185215,-0.008947298661363519,-0.008923466774464693,0.022265981248749133,0.07065381160040607,-0.03325271460860506,0.0034802896624029933,-0.03710933292764839,0.04095830932313387
TGFA,-0.004563405407474143,0.016675938994833866,0.0033836627012800023,0.006295774559678365,-0.02489701276145798,0.019640542028449427,-0.00718588947954276,-0.017601982885519188,-0.010089364134406094,-0.05813156357200494,0.015407020995630662,0.028320855829730894
SLIT2,-0.008945945059916107,-0.04090520414647404,0.004140044544223329,0.032307125582920836,-0.004800994530869746,-0.01884057673607475,-0.06221870713769869,-0.036890686733098296,-0.02233294236668603,0.06053289579207744,-0.016043979120690336,0.05777905801510869
PLTP,0.04661887908377267,-0.021998274201124716,-0.04803188134049476,0.11654445597162472,-0.017536969508068184,0.0363467923026028,0.05161052640851712,-0.011445092429416165,-0.01637376338941018,0.02574205841928054,0.023402427812734727,-0.03549905367220695
APOD,0.05611864555937898,-0.07266406717265494,0.03701424997228543,0.10764855685240982,-0.020972574437419598,-0.019102092547579108,-0.0492106472975749,-0.010523776991988214,0.060235494606550366,0.015424390515300673,0.037966653826256205,-0.14802346672996616
B2M,-0.009190487923557497,-0.026498670493046512,-0.06803764741007534,0.15448626226057982,0.016290368221833825,0.000479007845639274,0.14841218107573295,-0.11660764363114627,-0.023227012555782862,0.01704946208659113,-0.08607103894829775,-0.09670146176070232
OMG,0.031132229128457894,-0.04404186458888982,0.02090169129632062,0.012184774108303355,-0.02166707377638315,-0.023410855872805773,-0.03372669911076605,0.046945285983167294,0.022701932547875666,0.03654998604841863,0.028226366104508866,-0.11312904857773681
CXCL3,-0.03596360132605107,-0.010737248438948391,-0.02436971495106318,0.030317163481468113,-0.028376383726735847,-0.014113957163780836,-0.024245689146836787,,0.016520674136161893,0.05107118032895821,0.047738224188564805,0.019933150674917414
CXCL10,-0.007255248464394652,-0.007779691929896524,-0.0021309096499143487,0.10463815302526766,-0.0339391278259544,0.005981178304115454,0.03587445684081914,-0.026489197734254087,-0.019687397558812696,-0.02232269369308216,-0.023990176565788453,-0.004531074506244437
RSPO3,-0.023338465447466854,,0.06764729151802153,-0.03329556710808386,-0.005809850172222013,-0.03427297284836554,-0.025336277868560346,,-0.021697707709687722,0.0995702731299665,0.024254064410696795,-0.041713518318845226
CORT,-0.009804504569648556,-0.03292668534732008,0.07224257566506094,-0.011698929051773162,0.08801415319062995,-0.03248529536503047,-0.004019679448473901,,-0.02173951992757119,-0.027170240566816366,,
NCAN,-0.016185847352374057,0.031215261307396214,0.07543446898426502,0.08644319213061913,-0.0026173033679401476,-0.038258403307567454,0.047806625976933456,-0.039446994227522854,-0.0028242767375858324,-0.031249185532621904,-0.007933782709438529,-0.1132832270458538
PRG4,-0.01206310582864229,,-0.017103038617314444,-0.028843007084421488,0.06416477424965433,,0.017296734225706652,,-0.020881810659909354,0.01317443099132202,-0.043197849951108126,-0.03287726550416491
ZG16B,-0.009187624820197644,-0.022185509056428285,,0.030812618907168302,-0.012299227303799428,,,,,,-0.023777775605580757,-0.020151167170322774
TGM2,0.017438479431517984,-0.017871030829267,-0.0758811970919267,0.018234993641155335,-0.0009599565035146338,0.016388244868030904,0.0004031331478300342,-0.01570209858051689,-0.0219755143822852,0.04951687471293348,-0.020792000024509705,-0.016782028561441183
VEGFC,0.02952220842502579,-0.005192283053906007,-0.026327243831208186,0.0042502000594414205,-0.006410846698353796,0.017874568026253194,0.01571197897126995,-0.05708999944538539,-0.02453598256988399,-0.02788223951000346,-0.0165511689122843,0.0642540927579223
WNT6,-0.0036162883618664895,0.011944529137831112,-0.02356634062736112,-0.015073160378469758,0.01635654651415491,,-0.0007458947607191004,,0.09601893809970258,0.09962982136725654,0.000150666542230728,-0.020822201473350732
NRG4,-0.01582448203326413,,-0.00975809318967019,-0.03592579507387487,-0.02362880707281331,0.026660069363387953,0.004888021456650775,-0.03535624861277568,,-0.02157312946531167,-0.019069631549305383,0.000952678131090231
PMCH,-0.018238567152505828,,,,0.013077287986658902,,,,-0.019378594085709376,-0.012420917242567985,-0.03062692968162812,-0.040101311821083514
COL9A1,0.11473727741648994,-0.050959395819391504,0.013350450447780587,0.04293963932311651,0.033886964284797455,0.043310442983126266,-0.004984237168607595,-0.06812229748670683,-0.022015259693072442,-0.02901495649128426,0.07134652101222848,-0.06646652960138445
GDF11,0.009234951720652976,0.0022414269069925604,0.03675144952874935,0.08440677690440603,-0.013595678044842343,0.0019800620746383943,0.03678335524795171,-0.06353342359748178,-0.08556152312644365,-0.024830647885874715,0.032017460404793655,0.014407502530480332
RAET1E,,,,,,,,,,,0.03864762806375796,
IL24,,,,,,,,,-0.014448212785673802,,,0.15650176431936558
SORBS1,0.006628117066826116,0.024273377485856028,-0.0791079581273638,-0.02286725059122566,0.014536237409307137,-0.04012486187690513,0.0005674148513513488,0.09164364616894752,0.06599897697875712,0.013936433807941222,0.055014022368625744,-0.05877827509241768
DLL1,0.021313646857653336,0.03543378421680372,0.04258167115125717,0.09713168454336478,0.03969221572611085,0.07201690711131882,0.017760942319648282,0.05538934443502914,-0.011486580310486699,-0.026478068414456317,0.04122642832407765,-0.052002654252521714
TLN1,0.07073097845836057,0.029630342584897888,-0.0027452803143194512,0.12753036974076876,0.04483146159068374,0.022802141409355284,0.09346286292450094,-0.027666942130836994,0.028074752401710912,0.050530517583535196,-0.019976811917744516,0.07698610919028141
COL2A1,0.08971528946757386,,-0.015275608046907856,-0.02662246725698728,,,-0.02461435219715481,,0.025766124414477693,-0.011755574345877371,-0.01252630505365552,0.027733927925577585
SHH,,,0.0037363682368046,-0.02092849406292774,-0.04293490894520303,0.08011418107433181,-0.023491757964500124,,-0.003901930144687326,0.09245214675898077,-0.00010122580223918479,0.025437988108729673
PON2,0.012470238807968607,-0.0750709306326124,0.0038529536273402606,0.1144659378998302,-0.0454317375149486,0.011059796445151558,0.04806091641295791,0.00021648367112765975,0.0042984428015427935,-0.022823647481059278,-0.006211818038784851,-0.08067522559278183
ICAM5,0.04321460259904508,0.02290012736627291,-0.012036583439882674,-0.052022902644116235,-0.02488573974867065,0.011542680452199167,-0.045878134351004886,,-0.04038672897051151,0.023581503563979814,0.044207506028161814,-0.0375591199892946
HPX,-0.034398767326626584,,0.05366580495402005,-0.02896512879945736,0.05398398276887734,-0.013193221054907979,0.012657825808797488,0.04214946222643113,0.013405249602658785,0.02178697520833636,0.007054900375519196,0.03345996871857575
SFRP2,0.007792089641188905,,,-0.02124720350907428,-0.02011617048214715,-0.017729681080784643,-0.017093585327266236,,-0.01699071198100159,0.02854613130834615,0.048696572666654434,-0.05937094741160417
CFC1,,,,,-0.015478694669223327,,,,,,,-0.008568704391133171
CD70,-0.007285787341754547,,,,0.009911229585609364,,,0.09021938910511587,0.008678507041685064,-0.03141592788083761,0.05758884278919946,0.2113108801435726
HP,-0.021256656896312717,,-0.04128536915856192,0.017369090144112812,-0.020863523624284154,-0.00241272471822461,0.02644046647098264,-0.09661126632223548,-0.052079186418326394,0.03644969186611908,0.04744782220428732,-0.03433623912479494
CXCL2,-0.015494047366832561,0.0008723779410088816,-0.011658899865467089,0.08212788242016335,0.008443554776985053,-0.018335346357230234,0.028267654744678097,0.1371850405063797,0.041307073508673305,0.011824425102095101,0.025349512050851637,0.11501919604035267
NPPB,-0.022165399755934064,,,,-0.013553774550575156,,0.003537349510677171,,0.02679613330133656,0.02092261139024404,0.024412285864574893,
CCK,0.02483992323595561,-0.050124899338808114,0.024253275235198896,-0.15600208449778621,0.017548698542867815,-0.034705729140901545,-0.09145738924299263,,0.022980613280217638,-0.03423472824333758,-0.00842546503947826,-0.15923572505029984
SEMA6A,-0.03144714676270072,0.028646227906898497,-0.011803179552697794,0.0696304073886173,-0.042349070920516776,-0.07356410023336993,0.104164913527409,0.01928715147906961,0.03210756704176718,-0.06616712935939872,-0.017444333740836124,0.013045447674658938
IRAK4,0.036443230571642254,0.014864521409577156,-0.024005408614226467,0.006154108230018252,0.02951605927680191,-0.03699833204694587,0.04444198306161928,-0.03551671385059291,0.009018666489244553,0.025244973416490384,-0.013204861389050844,0.008719847215511318
GSTP1,-0.012422776718730629,0.038309328562799325,-0.011461550780705088,0.14757631073350183,-0.03314988775866713,0.010493118580992581,0.024789132381676456,-0.11931921364201724,0.001733491721996597,-0.004979624885287738,0.06586410606523926,0.010341417965429558
VCAM1,0.005411341254375245,0.10786280160378971,0.01464692152007962,0.06654980721581667,0.0009698588570521147,0.040624596870672165,0.0462542189901539,-0.10909901580839905,0.003929128745015213,-0.06647095696052252,-0.0029042398780492655,0.1323790707580888
NXPH3,-0.01107414462894927,-0.036826158740702074,-0.042078710117723184,0.09870163387600075,0.012023125968086601,-0.01642813301998118,0.012413279734700642,0.08320014715220483,-0.008727820942090148,0.020800737561826224,0.025114407196988965,-0.07687189899732996
MTMR4,0.03144876617645642,-0.0071961074215818955,-0.008689735568459327,0.06186999512654135,0.011189850018052568,-0.03457866947036421,0.03205125324164169,-0.027329297467642448,0.014910020089521072,-0.04648784922781149,0.059485883501626244,0.012456120665589878
LAMC2,0.022136871932823703,,,,0.09626072701457664,,,-0.035356269809016155,-0.017762759617550042,-0.012056437571438148,-0.025531775634476964,-0.0301536369415185
IL10,-0.036759049847448766,-0.005957467379344779,-0.012368795371721683,-0.0349346211942034,0.05140770914060888,,0.049892343929181945,0.046607623581573825,-0.03380928479505803,-0.0300229960653813,-0.013133517790165836,0.04539730609854917
SEMA4D,0.04576815845115083,0.017825082708481533,0.03150692591932104,-0.0008003857483533475,-0.019763938558215528,-0.015582019126993458,-0.008258683596108752,-0.012132584757456176,-0.01783083514982351,-0.028617947688543893,0.035014073551529266,0.012581721561007115
TRH,-0.024740380344494047,,-0.015032356460131378,0.06633936140903797,-0.025180128384144393,,0.03983457207641255,,-0.013063806020152047,-0.023800255836882167,0.11602614397605066,0.013911810286366674
SEMA6D,-0.03232294155411689,-0.02073068554259332,0.016719622682381075,0.06650739219616021,0.02283802106431431,0.015342330445058224,0.07863780833652706,0.011114515786347664,0.07123628528886987,0.031976835730407875,0.021524471598820448,-0.02418031050486767
CEL,,,0.05714821879516984,,,,,0.021481842412531038,-0.021879609791201796,-0.0305199164350973,0.02738267743670043,0.03027464206512129
PDCD1LG2,-0.04852687208709163,0.00801299230739169,-0.03342314165038199,0.0031604971579747856,-0.033837345117383774,0.07299970678985188,0.06657006773457416,-0.09203744496891698,-0.04611450038582513,0.05982630915131442,0.04521953160563132,0.058494729041089245
SPINT1,-0.002433971469940128,-0.02009014456455885,-0.04009580705179064,0.0982967641552916,0.046518972663510016,0.03336643090844151,0.019494662404622373,-0.035723002907473336,-0.05850045304866323,-0.0407009508500183,0.06389260750288565,0.02106185819043891
CTHRC1,0.049286176226027725,-0.008598548327038135,-0.023865502406452556,0.054819040184434814,0.03406410617577138,0.08171666304913584,0.04637581781545621,0.017842829970824436,0.01808795870211456,0.0814287635546907,0.02266359450859977,-0.08864313453271812
PODXL,0.07812674257397738,0.049877923218769195,-0.022292851551973303,0.1311343822037197,0.001057270009358678,-0.04615479901433301,0.03675024179291384,-0.09675614347910716,-0.03185850426955732,0.02067456398677075,-0.044274610942447355,-0.05537306053152863
JAM3,-0.0014526064012169147,0.030494138054962316,-0.07020874435081473,0.1588103324510157,-0.02192338654228273,-0.018933876480805592,0.05510982105412581,0.06517822859001052,0.03392953801385186,0.036076868150977166,0.011154486572614105,-0.04595103312483738
TGFB2,0.00507127268188653,0.015327335271633574,-0.024559189175559958,0.09531402428816134,-0.023660705408750732,0.03667530533707498,0.07026648253758,0.050550978826568865,-0.04316316690477209,0.0236951454422883,0.024870601161562908,0.02942180780382014
COL18A1,0.036839508650259103,0.05319849830821165,0.0017223981845646593,0.07698313224729463,-0.029326136530289895,-0.008878974446223514,-0.006881290814350996,-0.13141966348121392,0.01807427098525067,0.02272579432533506,-0.05106318076759714,-0.10147122587636626
NODAL,0.034118158906354945,-0.019761393742302735,-0.03620535279332218,0.11968708757983378,,,-0.041560420986239896,-0.022883578000524794,-0.021598636684011886,-0.0137874406124697,-0.02965270799630579,-0.06281489800957703
INHBB,-0.011224376896858079,0.016487390918623925,-0.05923488046758012,0.03124663090941214,-0.018901810982053006,0.039511549048195066,0.04138171885215594,0.005003676043324828,0.030036357197432917,-0.04443595540019738,0.038545367936507195,-0.025026503200114406
LCN1,0.06230005663065108,,,-0.023362759257032593,,,,,-0.022973641262157382,,-0.02191044191806815,-0.02115020366767163
ARF4,0.0007936289559451773,0.034886723701593396,0.012254632165886488,0.06895814061870591,-0.029262928574449076,0.049590428335784906,0.054530570320218213,0.043084933610135774,-0.03729530106606022,0.06559481713916303,-0.04191882339455471,0.07835430605325992
CXCL14,-0.01295403398682691,-0.00030300527073776317,0.014816243845348109,-0.03483056860234994,0.005364108303724562,-0.0053551503728365875,-0.04198773661611908,0.11421901216637104,0.03420339490632969,0.008255054960667096,0.09313973402836533,0.055348406979334276
